,BE,NL,FR,CH,AT,CZ,GB,NO_2,HU,IT_NORD,ES,SI,RS,PL,ME,DK_1,RO,LT,BG,SE_3,LV,BA,NO_1,SE_4,NO_5,SK,EE,DK_2,FI,NO_4,SE_1,SE_2,DE_LU,MK,PT,GR,NO_3,IT_SUD,IT_CSUD,IT_CNOR,IT_SARD,IT_SICI,IT_CALA,HR
2026-01-01 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,8.225902921238568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.803292430050345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.424136515675928,0.0,0.0,0.0,26.012031068924486,24.90238307487781,115.41044921261826,236.87612597720215,0.0,0.7446012511288452,21.610296658617788,1.7181899328312789,7.9518237877266875,0.0,0.0,0.0,0.0,23.145767169107813,0.0
2026-01-01 01:00:00+00:00,0.0,0.0,7.511624484116618,0.0,0.0,8.79606843734047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.237416841918428,0.0,0.14879281862643326,0.0,0.0,0.0,0.0,0.0,2.2190237112990743,0.0,9.575018949987497,0.0,0.0,0.0,0.0,21.251635927385113,113.40827778605524,254.7312947746885,0.0,3.3096348575555288,16.34629862574935,0.0,8.746604878716008,0.0,0.0,0.0,0.0,24.6433079065617,0.0
2026-01-01 02:00:00+00:00,0.0,0.0,41.19865866802134,0.0,0.0,8.981298569822453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39548381048312375,0.0,13.319478438323733,0.0,2.318784025674736,0.0,10.691592592350345,0.0,0.0,0.0,0.0,0.0,9.178693559440777,0.0,0.0,0.0,9.140532840885388,15.058566457579781,93.50833091687909,233.23657723242223,0.0,0.0,10.851520694659746,0.0,8.495963612922544,0.0,0.0,0.0,0.0,20.97451858053479,0.0
2026-01-01 03:00:00+00:00,0.0,0.0,26.88909140640725,0.0,0.0,5.865665809723156,2.6792227200375125,0.0,0.0,0.0,0.0,0.0,0.0,4.800388536764646,0.0,7.155356609659159,0.0,1.6776056108542576,0.0,7.588383119367788,0.0,0.0,0.0,0.0,1.1536687233802547,4.9689276753926475,0.0,0.0,0.0,0.0,8.694192223219165,59.190899687474904,157.929874643442,0.0,0.0,4.34904255546602,0.0,3.799000420976268,0.0,0.0,0.0,0.0,13.858680257835065,0.0
2026-01-01 04:00:00+00:00,0.0,0.0,11.278234568965706,0.0,0.0,3.350137825870754,6.540446662112731,0.0,0.0,0.0,0.0,0.0,0.0,7.788688559988163,0.0,2.3154300308393956,0.0,1.0995076771444299,0.0,5.060500967401216,0.0,0.0,0.0,0.0,1.8385157619873387,3.0565284344601453,0.0,0.0,0.0,0.0,6.133960056698704,41.447162314538055,111.96229755373477,0.0,0.0,2.646504366499003,0.0,2.22860140468292,0.0,0.0,0.0,0.0,9.57848381507659,0.0
2026-01-01 05:00:00+00:00,0.0,0.0,0.0,0.0,0.0,3.505060531159728,7.889245801603337,0.0,0.0,0.0,0.0,0.0,0.0,13.082142643635573,0.0,1.075360592713086,0.0,0.0,0.0,4.075050667123272,0.0,0.0,0.0,0.0,2.218608986347553,2.4534680963184585,0.0,0.0,0.0,0.0,6.151496359200012,36.85445994308159,111.75134206987559,0.0,0.0,0.2663519191510651,0.0,2.131706659128717,0.0,0.0,1.2611978770733663,0.0,8.559507853588618,0.0
2026-01-01 06:00:00+00:00,0.0,0.0,7.251810346130838,0.0,0.0,2.1599153840007053,5.792674820153207,0.0,0.0,0.0,0.0,0.0,0.0,18.826558726195902,0.0,0.4044929123122257,0.0,0.0,0.0,2.80787172116602,0.0,0.0,0.0,0.0,3.569700215751361,4.211442021051052,0.0,0.0,0.0,0.2776433501139947,8.81750681556894,45.26537064672856,138.39122733512875,0.0,0.0,1.1741809619040833,0.0,4.319099646605461,0.0,0.0,0.0,0.0,10.630505097188896,0.0
2026-01-01 07:00:00+00:00,0.0,0.0,4.123994174151026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.809635339239556,0.0,0.8288130289876985,4.451977449724794,0.0,5.82530410972264,0.0,0.0,0.0,0.0,0.0,6.1660383549731375,3.145239186927669,0.0,0.0,0.0,16.297156021274308,11.90303019323099,60.20842591006033,173.6934728073996,0.0,0.0,10.353787377507837,0.0,7.7450334332753386,0.0,0.0,0.2550193935346758,0.0,14.84307321999048,0.0
2026-01-01 08:00:00+00:00,0.5997315784573394,0.0,21.654919509855006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.256047738754862,0.0,1.0552613593817775,9.932669113825924,0.0,10.506271819567896,0.0,0.0,0.0,0.0,0.0,6.450627076305015,0.14321580233609207,0.0,0.0,0.0,0.0,13.421859616523676,64.58243889200344,175.98978968033077,0.0,0.0,14.605300351490255,0.0,12.756312858679527,0.0,0.0,2.5783774396480745,0.0,7.767177162840423,0.0
2026-01-01 09:00:00+00:00,0.0,0.0,40.01624626559679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.616067923160728,0.0,1.7041901252622211,9.671697361757385,0.0,6.821762074957543,0.0,0.0,0.0,0.0,0.0,7.021440294849426,0.0,0.0,0.0,0.0,9.968329168186367,10.225333119800585,50.79367619762252,135.91123044810513,0.0,0.0,12.247507924717215,0.0,14.27179878013367,0.0,0.0,1.5735720989552962,0.0,4.382148216895066,0.0
