,RS_BG,BG_RS,RO_BG,BG_RO,BG_GR,GR_BG,BG_MK,MK_BG,BG_GR_net_export,BG_MK_net_export,BG_RO_net_export,BG_RS_net_export,Net Export
2026-01-17 08:00:00+00:00,0.0,134.0,4.0,1855.475,0.0,1332.0,16.0,188.0,-1332.0,-172.0,1851.475,134.0,481.4749999999999
2026-01-17 09:00:00+00:00,0.0,187.0,0.0,2019.1,0.0,1300.0,32.0,157.0,-1300.0,-125.0,2019.1,187.0,781.0999999999999
2026-01-17 10:00:00+00:00,0.0,187.0,0.0,2100.0,0.0,1258.0,27.0,143.0,-1258.0,-116.0,2100.0,187.0,913.0
2026-01-17 11:00:00+00:00,0.0,162.0,0.0,2109.725,0.0,1258.0,23.0,150.0,-1258.0,-127.0,2109.725,162.0,886.7249999999999
2026-01-17 12:00:00+00:00,0.0,137.0,0.0,2018.375,0.0,1277.0,24.0,200.0,-1277.0,-176.0,2018.375,137.0,702.375
2026-01-17 13:00:00+00:00,0.0,159.0,0.0,1652.225,0.0,1334.0,25.0,202.0,-1334.0,-177.0,1652.225,159.0,300.2249999999999
2026-01-17 14:00:00+00:00,40.0,133.0,1.25,1018.125,0.0,1363.0,16.0,198.0,-1363.0,-182.0,1016.875,93.0,-435.125
2026-01-17 15:00:00+00:00,144.0,127.0,0.0,1158.45,0.0,1325.0,21.0,188.0,-1325.0,-167.0,1158.45,-17.0,-350.54999999999995
2026-01-17 16:00:00+00:00,160.0,127.0,0.0,1435.85,0.0,1240.025,21.0,150.0,-1240.025,-129.0,1435.85,-33.0,33.82499999999982
2026-01-17 17:00:00+00:00,25.0,127.0,1.25,1351.65,0.0,1254.0,21.0,153.0,-1254.0,-132.0,1350.4,102.0,66.40000000000009
2026-01-17 18:00:00+00:00,40.0,127.0,0.0,1328.275,0.0,1281.0,21.0,181.0,-1281.0,-160.0,1328.275,87.0,-25.72499999999991
2026-01-17 19:00:00+00:00,40.0,127.0,2.425,1083.175,0.0,1286.0,21.0,185.0,-1286.0,-164.0,1080.75,87.0,-282.25
2026-01-17 20:00:00+00:00,0.0,177.0,2.375,870.975,0.0,1273.0,33.0,165.0,-1273.0,-132.0,868.6,177.0,-359.4
2026-01-17 21:00:00+00:00,0.0,177.0,0.0,975.175,0.0,1199.0,37.0,158.0,-1199.0,-121.0,975.175,177.0,-167.82500000000005
2026-01-17 22:00:00+00:00,0.0,177.0,1.25,1061.0,0.0,1144.0,37.0,185.0,-1144.0,-148.0,1059.75,177.0,-55.25
2026-01-17 23:00:00+00:00,0.0,188.0,0.0,870.775,0.0,1074.75,26.0,75.0,-1074.75,-49.0,870.775,188.0,-64.97500000000002
2026-01-18 00:00:00+00:00,0.0,228.0,0.0,702.15,0.0,1114.75,22.0,83.0,-1114.75,-61.0,702.15,228.0,-245.60000000000002
2026-01-18 01:00:00+00:00,0.0,163.0,0.0,689.775,0.0,1161.75,26.0,130.0,-1161.75,-104.0,689.775,163.0,-412.975
2026-01-18 02:00:00+00:00,0.0,163.0,27.925,452.1,0.0,1200.75,21.0,131.0,-1200.75,-110.0,424.175,163.0,-723.575
2026-01-18 03:00:00+00:00,0.0,163.0,54.25,422.0,0.0,1216.75,22.0,132.0,-1216.75,-110.0,367.75,163.0,-796.0
2026-01-18 04:00:00+00:00,0.0,188.0,74.425,426.44999975,0.0,1218.425,13.0,132.0,-1218.425,-119.0,352.02499975,188.0,-797.40000025
2026-01-18 05:00:00+00:00,0.0,188.0,0.0,506.95,0.0,1204.125,12.0,138.0,-1204.125,-126.0,506.95,188.0,-635.175
2026-01-18 06:00:00+00:00,0.0,165.0,1.875,832.24999975,0.0,1024.475,14.0,115.0,-1024.475,-101.0,830.37499975,165.0,-130.10000024999988
2026-01-18 07:00:00+00:00,0.0,183.0,0.0,1210.4,0.0,1215.75,15.0,109.0,-1215.75,-94.0,1210.4,183.0,83.65000000000009
2026-01-18 08:00:00+00:00,0.0,240.0,0.0,1462.4250000000002,0.0,1156.75,9.0,121.0,-1156.75,-112.0,1462.4250000000002,240.0,433.6750000000002
2026-01-18 09:00:00+00:00,0.0,233.0,0.0,1662.75,0.0,1105.0,1.0,129.0,-1105.0,-128.0,1662.75,233.0,662.75
2026-01-18 10:00:00+00:00,0.0,236.0,0.0,1772.15,0.0,1104.0,35.0,134.0,-1104.0,-99.0,1772.15,236.0,805.1500000000001
2026-01-18 11:00:00+00:00,0.0,235.0,0.0,1759.275,0.0,1090.0,19.0,133.0,-1090.0,-114.0,1759.275,235.0,790.2750000000001
2026-01-18 12:00:00+00:00,0.0,232.0,0.0,1517.075,0.0,1093.0,29.0,128.0,-1093.0,-99.0,1517.075,232.0,557.075
2026-01-18 13:00:00+00:00,0.0,238.0,0.0,1063.4,0.0,1145.75,29.0,117.0,-1145.75,-88.0,1063.4,238.0,67.65000000000009
2026-01-18 14:00:00+00:00,0.0,231.0,135.25,482.475,0.0,1235.75,44.0,103.0,-1235.75,-59.0,347.225,231.0,-716.525
2026-01-18 15:00:00+00:00,0.0,180.0,107.575,408.75,0.0,1272.75,33.0,81.0,-1272.75,-48.0,301.175,180.0,-839.575
2026-01-18 16:00:00+00:00,0.0,163.0,0.0,879.5999999999999,0.0,1244.75,62.0,85.0,-1244.75,-23.0,879.5999999999999,163.0,-225.1500000000001
2026-01-18 17:00:00+00:00,0.0,163.0,0.0,859.525,0.0,1189.6,56.0,84.0,-1189.6,-28.0,859.525,163.0,-195.07499999999993
2026-01-18 18:00:00+00:00,0.0,163.0,1.25,959.34999975,0.0,1197.95,45.0,85.0,-1197.95,-40.0,958.09999975,163.0,-116.85000025
2026-01-18 19:00:00+00:00,0.0,163.0,4.475,519.925,0.0,1191.75,47.0,85.0,-1191.75,-38.0,515.4499999999999,163.0,-551.3000000000001
2026-01-18 20:00:00+00:00,0.0,163.0,98.775,433.1,0.0,1191.75,27.0,85.0,-1191.75,-58.0,334.32500000000005,163.0,-752.425
2026-01-18 21:00:00+00:00,0.0,163.0,0.0,636.7,0.0,1178.75,44.0,75.0,-1178.75,-31.0,636.7,163.0,-410.04999999999995
2026-01-18 22:00:00+00:00,0.0,188.0,0.0,661.775,0.0,1083.75,44.0,75.0,-1083.75,-31.0,661.775,188.0,-264.975
2026-01-18 23:00:00+00:00,0.0,250.0,98.375,525.175,0.0,995.8,106.0,95.0,-995.8,11.0,426.79999999999995,250.0,-308.0
2026-01-19 00:00:00+00:00,0.0,247.0,228.1,415.725,0.0,1136.225,35.0,95.0,-1136.225,-60.0,187.62500000000003,247.0,-761.5999999999999
2026-01-19 01:00:00+00:00,0.0,247.0,387.75,411.0,0.0,1188.0,34.0,105.0,-1188.0,-71.0,23.25,247.0,-988.75
2026-01-19 02:00:00+00:00,0.0,222.0,548.25,411.0,0.0,1204.0,33.0,105.0,-1204.0,-72.0,-137.25,222.0,-1191.25
2026-01-19 03:00:00+00:00,0.0,247.0,424.675,411.0,0.0,1204.0,27.0,105.0,-1204.0,-78.0,-13.675000000000011,247.0,-1048.675
2026-01-19 04:00:00+00:00,145.0,222.0,23.325,481.35,0.0,1203.0,28.0,105.0,-1203.0,-77.0,458.02500000000003,77.0,-744.9749999999999
2026-01-19 05:00:00+00:00,355.0,234.0,0.0,591.9,0.0,1240.0,83.0,124.0,-1240.0,-41.0,591.9,-121.0,-810.1
2026-01-19 06:00:00+00:00,365.0,299.0,0.0,1168.2,0.0,1257.0,83.0,195.0,-1257.0,-112.0,1168.2,-66.0,-266.79999999999995
2026-01-19 07:00:00+00:00,210.0,279.0,0.0,1769.0,0.0,1274.0,80.0,122.0,-1274.0,-42.0,1769.0,69.0,522.0
2026-01-19 08:00:00+00:00,193.0,296.0,0.0,2111.7,0.0,1236.0,106.0,166.0,-1236.0,-60.0,2111.7,103.0,918.6999999999998
2026-01-19 09:00:00+00:00,20.0,369.0,0.0,2008.25,0.0,1232.0,115.0,165.0,-1232.0,-50.0,2008.25,349.0,1075.25
2026-01-19 10:00:00+00:00,20.0,392.0,0.0,1990.525,0.0,1206.0,116.0,197.0,-1206.0,-81.0,1990.525,372.0,1075.525
2026-01-19 11:00:00+00:00,67.0,391.0,0.0,1903.175,0.0,1225.0,108.0,196.0,-1225.0,-88.0,1903.175,324.0,914.175
2026-01-19 12:00:00+00:00,140.0,392.0,0.0,1717.375,0.0,1245.0,116.0,210.0,-1245.0,-94.0,1717.375,252.0,630.375
2026-01-19 13:00:00+00:00,230.0,315.0,0.0,1341.275,0.0,1283.0,119.0,200.0,-1283.0,-81.0,1341.275,85.0,62.27500000000009
2026-01-19 14:00:00+00:00,240.0,254.0,0.0,723.0,0.0,1274.0,86.0,122.0,-1274.0,-36.0,723.0,14.0,-573.0
2026-01-19 15:00:00+00:00,297.0,243.0,0.0,1217.975,0.0,1300.0,43.0,102.0,-1300.0,-59.0,1217.975,-54.0,-195.0250000000001
2026-01-19 16:00:00+00:00,267.0,212.0,0.0,1462.425,0.0,1280.0,19.0,70.0,-1280.0,-51.0,1462.425,-55.0,76.42499999999995
2026-01-19 17:00:00+00:00,282.0,212.0,0.25,1328.775,0.0,1279.0,17.0,75.0,-1279.0,-58.0,1328.525,-70.0,-78.47499999999991
2026-01-19 18:00:00+00:00,303.0,212.0,0.0,1137.825,0.0,1285.0,52.0,75.0,-1285.0,-23.0,1137.825,-91.0,-261.17499999999995
2026-01-19 19:00:00+00:00,274.0,212.0,0.0,826.175,0.0,1312.0,67.0,75.0,-1312.0,-8.0,826.175,-62.0,-555.825
2026-01-19 20:00:00+00:00,205.0,212.0,0.0,549.275,0.0,1306.0,46.0,75.0,-1306.0,-29.0,549.275,7.0,-778.725
2026-01-19 21:00:00+00:00,125.0,212.0,13.425,480.725,0.0,1213.0,94.0,75.0,-1213.0,19.0,467.3,87.0,-639.7
2026-01-19 22:00:00+00:00,125.0,212.0,0.0,611.9,0.0,1171.0,125.0,75.0,-1171.0,50.0,611.9,87.0,-422.1
2026-01-19 23:00:00+00:00,50.0,102.0,164.775,403.3,0.0,1077.0,76.0,110.0,-1077.0,-34.0,238.525,52.0,-820.475
2026-01-20 00:00:00+00:00,80.0,102.0,570.775,402.125,0.0,1140.0,58.0,110.0,-1140.0,-52.0,-168.64999999999998,22.0,-1338.65
2026-01-20 01:00:00+00:00,65.0,102.0,726.85,402.0,0.0,1174.0,34.0,111.0,-1174.0,-77.0,-324.85,37.0,-1538.85
2026-01-20 02:00:00+00:00,65.0,102.0,894.4,406.5,0.0,1187.0,40.0,110.0,-1187.0,-70.0,-487.9,37.0,-1707.9
2026-01-20 03:00:00+00:00,150.0,102.0,657.0,403.675,0.0,1201.0,40.0,110.0,-1201.0,-70.0,-253.325,-48.0,-1572.325
2026-01-20 04:00:00+00:00,170.0,102.0,236.67499999999998,406.825,0.0,1204.0,15.0,125.0,-1204.0,-110.0,170.15,-68.0,-1211.85
2026-01-20 05:00:00+00:00,229.0,102.0,33.25,414.35,0.0,1234.0,12.0,132.0,-1234.0,-120.0,381.1,-127.0,-1099.9
2026-01-20 06:00:00+00:00,265.0,108.0,0.0,1084.85,0.0,1236.0,12.0,148.0,-1236.0,-136.0,1084.85,-157.0,-444.1500000000001
2026-01-20 07:00:00+00:00,65.0,123.0,0.0,1917.2,0.0,1209.0,12.0,131.0,-1209.0,-119.0,1917.2,58.0,647.2
2026-01-20 08:00:00+00:00,65.0,266.0,0.0,2120.0,0.0,1163.0,91.0,169.0,-1163.0,-78.0,2120.0,201.0,1080.0
2026-01-20 09:00:00+00:00,49.0,329.0,0.0,2003.97499975,0.0,1093.0,77.0,181.0,-1093.0,-104.0,2003.97499975,280.0,1086.97499975
2026-01-20 10:00:00+00:00,81.0,379.0,0.0,1863.2,0.0,1100.0,122.0,192.0,-1100.0,-70.0,1863.2,298.0,991.2
2026-01-20 11:00:00+00:00,53.0,332.0,0.0,1852.5,0.0,1106.0,81.0,181.0,-1106.0,-100.0,1852.5,279.0,925.5
2026-01-20 12:00:00+00:00,30.0,321.0,0.0,1600.6,0.0,1155.0,90.0,168.0,-1155.0,-78.0,1600.6,291.0,658.5999999999999
2026-01-20 13:00:00+00:00,30.0,254.0,1.25,1139.725,0.0,1209.0,25.0,171.0,-1209.0,-146.0,1138.475,224.0,7.474999999999909
2026-01-20 14:00:00+00:00,256.0,112.0,0.0,776.6249997499999,0.0,1277.0,17.0,188.0,-1277.0,-171.0,776.6249997499999,-144.0,-815.3750002500001
2026-01-20 15:00:00+00:00,295.0,103.0,0.0,1033.05,0.0,1246.0,17.0,192.0,-1246.0,-175.0,1033.05,-192.0,-579.95
2026-01-20 16:00:00+00:00,295.0,102.0,0.0,1327.0,0.0,1219.0,17.0,183.0,-1219.0,-166.0,1327.0,-193.0,-251.0
2026-01-20 17:00:00+00:00,295.0,102.0,1.25,1183.47499975,0.0,1219.0,17.0,184.0,-1219.0,-167.0,1182.22499975,-193.0,-396.77500024999995
2026-01-20 18:00:00+00:00,265.0,102.0,0.25,1089.075,0.0,1235.0,17.0,205.0,-1235.0,-188.0,1088.825,-163.0,-497.17499999999995
2026-01-20 19:00:00+00:00,255.0,102.0,2.0,722.85,0.0,1264.0,17.0,180.0,-1264.0,-163.0,720.85,-153.0,-859.15
2026-01-20 20:00:00+00:00,320.0,102.0,0.0,551.7,0.0,1302.0,17.0,162.0,-1302.0,-145.0,551.7,-218.0,-1113.3
2026-01-20 21:00:00+00:00,125.0,102.0,146.075,397.525,0.0,1117.675,41.0,125.0,-1117.675,-84.0,251.45,-23.0,-973.2249999999999
2026-01-20 22:00:00+00:00,33.0,90.0,30.45,401.875,0.0,1154.0,45.0,125.0,-1154.0,-80.0,371.425,57.0,-805.575
2026-01-20 23:00:00+00:00,97.0,87.0,279.9,439.225,0.0,989.0,80.0,223.0,-989.0,-143.0,159.32500000000005,-10.0,-982.675
2026-01-21 00:00:00+00:00,97.0,89.0,886.0,432.35,0.0,691.15,43.0,290.0,-691.15,-247.0,-453.65,-8.0,-1399.8
2026-01-21 01:00:00+00:00,97.0,87.0,930.15,430.625,0.0,820.725,36.0,297.0,-820.725,-261.0,-499.525,-10.0,-1591.25
2026-01-21 02:00:00+00:00,97.0,87.0,1039.125,416.975,0.0,693.95,49.0,308.0,-693.95,-259.0,-622.15,-10.0,-1585.1
2026-01-21 03:00:00+00:00,170.0,87.0,494.9,431.975,0.0,670.3,39.0,277.0,-670.3,-238.0,-62.924999999999955,-83.0,-1054.225
2026-01-21 04:00:00+00:00,150.0,87.0,66.05,475.9,0.0,1090.95,20.0,243.0,-1090.95,-223.0,409.84999999999997,-63.0,-967.1000000000001
2026-01-21 05:00:00+00:00,325.0,101.0,7.9750000000000005,1005.7,0.0,1220.85,44.0,385.0,-1220.85,-341.0,997.725,-224.0,-788.1249999999999
2026-01-21 06:00:00+00:00,200.0,107.0,0.0,1421.1,0.0,1244.0,72.0,372.0,-1244.0,-300.0,1421.1,-93.0,-215.9000000000001
2026-01-21 07:00:00+00:00,200.0,101.0,0.0,1675.825,0.0,1204.0,64.0,283.0,-1204.0,-219.0,1675.825,-99.0,153.82500000000005
2026-01-21 08:00:00+00:00,225.0,144.0,8.65,840.6500000000001,0.0,957.975,97.0,322.0,-957.975,-225.0,832.0000000000001,-81.0,-431.9749999999998
2026-01-21 09:00:00+00:00,120.0,178.0,70.025,638.12499975,0.0,772.8,118.0,254.0,-772.8,-136.0,568.09999975,58.0,-282.7000002499999
2026-01-21 10:00:00+00:00,75.0,172.0,696.0,577.55,0.0,454.25,120.0,255.0,-454.25,-135.0,-118.45000000000005,97.0,-610.7
2026-01-21 11:00:00+00:00,75.0,172.0,848.125,498.07500000000005,0.0,332.85,124.0,255.0,-332.85,-131.0,-350.04999999999995,97.0,-716.9
2026-01-21 12:00:00+00:00,78.0,178.0,663.55,510.35,0.0,585.95,154.0,254.0,-585.95,-100.0,-153.19999999999993,100.0,-739.15
2026-01-21 13:00:00+00:00,230.0,141.0,22.349999999999998,413.3,0.0,938.5,35.0,267.0,-938.5,-232.0,390.95,-89.0,-868.55
2026-01-21 14:00:00+00:00,299.0,121.0,0.0,1039.6,0.0,1347.2,46.0,353.0,-1347.2,-307.0,1039.6,-178.0,-792.6000000000001
2026-01-21 15:00:00+00:00,317.0,87.0,0.0,1642.74999975,0.0,1292.0,41.0,300.0,-1292.0,-259.0,1642.74999975,-230.0,-138.25000025000008
2026-01-21 16:00:00+00:00,317.0,112.0,0.0,1866.475,0.0,1263.0,78.0,294.0,-1263.0,-216.0,1866.475,-205.0,182.4749999999999
2026-01-21 17:00:00+00:00,342.0,91.0,0.0,1804.625,0.0,1264.0,71.0,307.0,-1264.0,-236.0,1804.625,-251.0,53.625
2026-01-21 18:00:00+00:00,262.0,112.0,0.0,1583.0,0.0,1286.0,39.0,319.0,-1286.0,-280.0,1583.0,-150.0,-133.0
2026-01-21 19:00:00+00:00,318.0,122.0,0.0,1256.225,0.0,1301.0,61.0,313.0,-1301.0,-252.0,1256.225,-196.0,-492.7750000000001
2026-01-21 20:00:00+00:00,208.0,87.0,0.0,886.225,0.0,1175.15,64.0,298.0,-1175.15,-234.0,886.225,-121.0,-643.9250000000001
2026-01-21 21:00:00+00:00,100.0,152.0,59.825,745.075,0.0,1186.7,110.0,250.0,-1186.7,-140.0,685.25,52.0,-589.45
2026-01-21 22:00:00+00:00,100.0,152.0,1.3,641.275,0.0,1034.025,75.0,222.0,-1034.025,-147.0,639.975,52.0,-489.05000000000007
2026-01-21 23:00:00+00:00,0.0,97.0,641.95,601.725,0.0,432.275,82.0,176.0,-432.275,-94.0,-40.22500000000002,97.0,-469.5
2026-01-22 00:00:00+00:00,0.0,97.0,1509.1,706.275,0.0,186.95,56.0,176.0,-186.95,-120.0,-802.8249999999999,97.0,-1012.7749999999999
2026-01-22 01:00:00+00:00,0.0,72.0,1651.35,576.325,0.0,85.475,35.0,204.0,-85.475,-169.0,-1075.0249999999999,72.0,-1257.4999999999998
2026-01-22 02:00:00+00:00,0.0,72.0,1494.575,573.5,0.0,68.3,19.0,290.0,-68.3,-271.0,-921.075,72.0,-1188.375
2026-01-22 03:00:00+00:00,0.0,72.0,990.0999999999999,625.1,0.0,338.075,17.0,291.0,-338.075,-274.0,-364.9999999999999,72.0,-905.0749999999999
2026-01-22 04:00:00+00:00,125.0,72.0,38.525,583.925,0.0,935.15,45.0,396.0,-935.15,-351.0,545.4,-53.0,-793.7500000000001
2026-01-22 05:00:00+00:00,424.0,72.0,55.025,459.6,0.0,600.0,29.0,315.0,-600.0,-286.0,404.57500000000005,-352.0,-833.425
2026-01-22 06:00:00+00:00,400.0,72.0,0.0,958.67499975,0.0,581.375,44.0,307.0,-581.375,-263.0,958.67499975,-328.0,-213.70000025000002
2026-01-22 07:00:00+00:00,241.0,72.0,0.0,875.625,0.0,600.0,49.0,281.0,-600.0,-232.0,875.625,-169.0,-125.375
2026-01-22 08:00:00+00:00,150.0,72.0,272.35,429.5,0.0,600.0,71.0,244.0,-600.0,-173.0,157.14999999999998,-78.0,-693.85
2026-01-22 09:00:00+00:00,317.0,72.0,194.59999975,397.0,0.0,600.0,36.0,299.0,-600.0,-263.0,202.40000025,-245.0,-905.59999975
2026-01-22 10:00:00+00:00,124.0,72.0,6.275,446.475,0.0,1098.0,93.0,413.0,-1098.0,-320.0,440.20000000000005,-52.0,-1029.8
2026-01-22 11:00:00+00:00,148.0,72.0,11.45,488.55,0.0,1073.0,49.0,344.0,-1073.0,-295.0,477.1,-76.0,-966.9
2026-01-22 12:00:00+00:00,147.0,72.0,0.0,535.575,0.0,600.0,87.0,413.0,-600.0,-326.0,535.575,-75.0,-465.42499999999995
2026-01-22 13:00:00+00:00,358.0,72.0,5.075,504.5,0.0,600.0,25.0,294.0,-600.0,-269.0,499.425,-286.0,-655.575
2026-01-22 14:00:00+00:00,381.0,72.0,0.0,593.67499975,0.0,600.0,47.0,377.0,-600.0,-330.0,593.67499975,-309.0,-645.32500025
2026-01-22 15:00:00+00:00,363.0,72.0,0.0,794.89999975,0.0,600.0,31.0,287.0,-600.0,-256.0,794.89999975,-291.0,-352.10000025
2026-01-22 16:00:00+00:00,359.0,72.0,0.0,983.94999975,0.0,600.0,37.0,236.0,-600.0,-199.0,983.94999975,-287.0,-102.05000025000004
2026-01-22 17:00:00+00:00,392.0,72.0,10.5,1087.6,0.0,600.0,37.0,273.0,-600.0,-236.0,1077.1,-320.0,-78.90000000000009
2026-01-22 18:00:00+00:00,408.0,72.0,16.075,1023.575,0.0,600.0,102.0,372.0,-600.0,-270.0,1007.5,-336.0,-198.5
2026-01-22 19:00:00+00:00,400.0,72.0,7.25,502.625,0.0,600.0,41.0,304.0,-600.0,-263.0,495.375,-328.0,-695.625
2026-01-22 20:00:00+00:00,319.0,72.0,36.85,440.625,0.0,600.0,36.0,207.0,-600.0,-171.0,403.775,-247.0,-614.225
2026-01-22 21:00:00+00:00,374.0,97.0,24.25,493.54999999999995,0.0,600.0,124.0,234.0,-600.0,-110.0,469.29999999999995,-277.0,-517.7
2026-01-22 22:00:00+00:00,331.0,97.0,0.0,955.45,0.0,1179.35,68.0,140.0,-1179.35,-72.0,955.45,-234.0,-529.8999999999999
2026-01-22 23:00:00+00:00,314.0,67.0,0.125,804.625,0.0,1066.8,37.0,177.0,-1066.8,-140.0,804.5,-247.0,-649.3
2026-01-23 00:00:00+00:00,117.0,67.0,189.97500000000002,453.52499975,0.0,1141.775,35.0,214.0,-1141.775,-179.0,263.54999975,-50.0,-1107.22500025
2026-01-23 01:00:00+00:00,117.0,67.0,408.65,407.225,0.0,1160.35,40.0,218.0,-1160.35,-178.0,-1.4249999999999545,-50.0,-1389.7749999999999
2026-01-23 02:00:00+00:00,117.0,67.0,427.85,397.325,0.0,1146.375,41.0,218.0,-1146.375,-177.0,-30.525000000000034,-50.0,-1403.9
2026-01-23 03:00:00+00:00,117.0,67.0,137.0,398.65,0.0,1203.0,40.0,218.0,-1203.0,-178.0,261.65,-50.0,-1169.35
2026-01-23 04:00:00+00:00,210.0,67.0,0.0,900.725,0.0,1182.2,12.0,313.0,-1182.2,-301.0,900.725,-143.0,-725.475
2026-01-23 05:00:00+00:00,380.0,67.0,0.0,863.425,0.0,1209.0,9.0,327.0,-1209.0,-318.0,863.425,-313.0,-976.575
2026-01-23 06:00:00+00:00,380.0,67.0,0.0,1395.275,0.0,1162.0,12.0,326.0,-1162.0,-314.0,1395.275,-313.0,-393.7249999999999
2026-01-23 07:00:00+00:00,410.0,67.0,0.0,1726.5,0.0,1211.725,9.0,308.0,-1211.725,-299.0,1726.5,-343.0,-127.22499999999991
2026-01-23 08:00:00+00:00,375.0,67.0,0.0,1442.3,0.0,1288.0,14.0,267.0,-1288.0,-253.0,1442.3,-308.0,-406.70000000000005
2026-01-23 09:00:00+00:00,395.0,117.0,0.0,1419.9,0.0,1311.0,14.0,207.0,-1311.0,-193.0,1419.9,-278.0,-362.0999999999999
2026-01-23 10:00:00+00:00,348.0,117.0,0.0,1390.775,0.0,1358.0,14.0,223.0,-1358.0,-209.0,1390.775,-231.0,-407.2249999999999
2026-01-23 11:00:00+00:00,349.0,117.0,0.0,1369.7,0.0,1345.0,14.0,255.0,-1345.0,-241.0,1369.7,-232.0,-448.29999999999995
2026-01-23 12:00:00+00:00,389.0,117.0,0.0,1367.05,0.0,1248.0,14.0,262.0,-1248.0,-248.0,1367.05,-272.0,-400.95000000000005
2026-01-23 13:00:00+00:00,396.0,117.0,0.0,1258.6,0.0,1254.0,13.0,273.0,-1254.0,-260.0,1258.6,-279.0,-534.4000000000001
2026-01-23 14:00:00+00:00,335.0,67.0,1.85,1208.775,0.0,1232.65,13.0,285.0,-1232.65,-272.0,1206.9250000000002,-268.0,-565.7249999999999
2026-01-23 15:00:00+00:00,400.0,67.0,3.9,1415.825,0.0,1007.4,15.0,279.0,-1007.4,-264.0,1411.925,-333.0,-192.47500000000014
2026-01-23 16:00:00+00:00,400.0,67.0,10.625,1165.15,0.0,469.925,15.0,254.0,-469.925,-239.0,1154.525,-333.0,112.60000000000014
2026-01-23 17:00:00+00:00,400.0,67.0,11.825000000000001,974.025,0.0,393.175,20.0,284.0,-393.175,-264.0,962.1999999999999,-333.0,-27.975000000000023
2026-01-23 18:00:00+00:00,385.0,67.0,0.0,988.3,0.0,534.75,17.0,270.0,-534.75,-253.0,988.3,-318.0,-117.45000000000005
2026-01-23 19:00:00+00:00,385.0,67.0,0.0,824.925,0.0,926.525,14.0,288.0,-926.525,-274.0,824.925,-318.0,-693.6000000000001
2026-01-23 20:00:00+00:00,315.0,67.0,0.0,968.75,0.0,1195.85,22.0,271.0,-1195.85,-249.0,968.75,-248.0,-724.0999999999999
2026-01-23 21:00:00+00:00,374.0,67.0,0.0,1071.5,0.0,1059.325,15.0,190.0,-1059.325,-175.0,1071.5,-307.0,-469.82500000000005
2026-01-23 22:00:00+00:00,339.0,67.0,0.0,637.475,0.0,631.25,19.0,169.0,-631.25,-150.0,637.475,-272.0,-415.775
2026-01-23 23:00:00+00:00,91.0,117.0,95.82499999999999,467.15,0.0,720.1750000000001,32.0,203.0,-720.1750000000001,-171.0,371.325,26.0,-493.85000000000014
2026-01-24 00:00:00+00:00,96.0,117.0,448.32499974999996,407.0,0.0,569.725,31.0,192.0,-569.725,-161.0,-41.32499974999996,21.0,-751.04999975
2026-01-24 01:00:00+00:00,130.0,117.0,584.5749999999999,407.55,0.0,582.825,22.0,192.0,-582.825,-170.0,-177.02499999999992,-13.0,-942.8499999999999
2026-01-24 02:00:00+00:00,130.0,117.0,580.675,401.0,0.0,832.45,21.0,192.0,-832.45,-171.0,-179.67499999999995,-13.0,-1196.125
2026-01-24 03:00:00+00:00,130.0,117.0,285.625,401.0,0.0,1122.0,19.0,192.0,-1122.0,-173.0,115.375,-13.0,-1192.625
2026-01-24 04:00:00+00:00,220.0,117.0,33.275,587.0250000000001,0.0,1112.0,10.0,225.0,-1112.0,-215.0,553.7500000000001,-103.0,-876.2499999999999
2026-01-24 05:00:00+00:00,205.0,117.0,29.15,758.85,0.0,1031.325,11.0,275.0,-1031.325,-264.0,729.7,-88.0,-653.625
2026-01-24 06:00:00+00:00,272.0,117.0,4.6,1106.92499975,0.0,987.025,9.0,321.0,-987.025,-312.0,1102.3249997500002,-155.0,-351.7000002499999
2026-01-24 07:00:00+00:00,117.0,117.0,0.0,1149.25,0.0,1177.0,9.0,302.0,-1177.0,-293.0,1149.25,0.0,-320.75
2026-01-24 08:00:00+00:00,120.0,117.0,0.0,1154.925,0.0,1211.0,14.0,315.0,-1211.0,-301.0,1154.925,-3.0,-360.07500000000005
2026-01-24 09:00:00+00:00,166.0,117.0,0.0,1305.225,0.0,1193.0,55.0,264.0,-1193.0,-209.0,1305.225,-49.0,-145.7750000000001
2026-01-24 10:00:00+00:00,154.0,117.0,0.0,1307.8,0.0,1246.0,26.0,224.0,-1246.0,-198.0,1307.8,-37.0,-173.20000000000005
2026-01-24 11:00:00+00:00,154.0,117.0,0.0,1350.125,0.0,1277.0,14.0,213.0,-1277.0,-199.0,1350.125,-37.0,-162.875
2026-01-24 12:00:00+00:00,154.0,117.0,1.25,1411.075,0.0,1299.0,46.0,250.0,-1299.0,-204.0,1409.825,-37.0,-130.17499999999995
2026-01-24 13:00:00+00:00,147.0,145.0,1.475,1214.7,0.0,1280.9,33.0,219.0,-1280.9,-186.0,1213.2250000000001,-2.0,-255.67499999999995
2026-01-24 14:00:00+00:00,197.0,117.0,2.725,1085.14999975,0.0,1225.825,14.0,302.0,-1225.825,-288.0,1082.42499975,-80.0,-511.40000024999995
2026-01-24 15:00:00+00:00,224.0,117.0,0.0,1116.8,0.0,1018.825,14.0,282.0,-1018.825,-268.0,1116.8,-107.0,-277.0250000000001
