,IT_CSUD_IT_SARD,IT_SARD_IT_CSUD,IT_SARD_IT_CSUD_net_export,Net Export
2026-01-30 19:00:00+00:00,74.0,0.0,-74.0,-74.0
2026-01-30 20:00:00+00:00,86.25,0.0,-86.25,-86.25
2026-01-30 21:00:00+00:00,3.5,9.25,5.75,5.75
2026-01-30 22:00:00+00:00,0.0,43.0,43.0,43.0
2026-01-30 23:00:00+00:00,302.75,0.0,-302.75,-302.75
2026-01-31 00:00:00+00:00,9.25,0.0,-9.25,-9.25
2026-01-31 01:00:00+00:00,0.0,11.5,11.5,11.5
2026-01-31 02:00:00+00:00,0.0,20.5,20.5,20.5
2026-01-31 03:00:00+00:00,0.0,5.75,5.75,5.75
2026-01-31 04:00:00+00:00,0.0,13.25,13.25,13.25
2026-01-31 05:00:00+00:00,21.0,0.0,-21.0,-21.0
2026-01-31 06:00:00+00:00,120.25,0.0,-120.25,-120.25
2026-01-31 07:00:00+00:00,157.0,0.0,-157.0,-157.0
2026-01-31 08:00:00+00:00,123.5,0.0,-123.5,-123.5
2026-01-31 09:00:00+00:00,58.75,0.0,-58.75,-58.75
2026-01-31 10:00:00+00:00,28.5,0.0,-28.5,-28.5
2026-01-31 11:00:00+00:00,36.5,0.0,-36.5,-36.5
2026-01-31 12:00:00+00:00,7.75,3.75,-4.0,-4.0
2026-01-31 13:00:00+00:00,0.0,34.5,34.5,34.5
2026-01-31 14:00:00+00:00,0.0,40.25,40.25,40.25
2026-01-31 15:00:00+00:00,6.25,9.25,3.0,3.0
2026-01-31 16:00:00+00:00,66.0,0.0,-66.0,-66.0
2026-01-31 17:00:00+00:00,70.25,0.0,-70.25,-70.25
2026-01-31 18:00:00+00:00,106.75,0.0,-106.75,-106.75
2026-01-31 19:00:00+00:00,140.0,0.0,-140.0,-140.0
2026-01-31 20:00:00+00:00,107.0,0.0,-107.0,-107.0
2026-01-31 21:00:00+00:00,59.25,0.0,-59.25,-59.25
2026-01-31 22:00:00+00:00,38.25,0.0,-38.25,-38.25
2026-01-31 23:00:00+00:00,4.75,20.25,15.5,15.5
2026-02-01 00:00:00+00:00,0.0,113.5,113.5,113.5
2026-02-01 01:00:00+00:00,0.0,197.25,197.25,197.25
2026-02-01 02:00:00+00:00,0.0,237.25,237.25,237.25
2026-02-01 03:00:00+00:00,0.0,254.0,254.0,254.0
2026-02-01 04:00:00+00:00,0.0,267.25,267.25,267.25
2026-02-01 05:00:00+00:00,0.0,211.5,211.5,211.5
2026-02-01 06:00:00+00:00,0.0,191.25,191.25,191.25
2026-02-01 07:00:00+00:00,0.0,184.0,184.0,184.0
2026-02-01 08:00:00+00:00,0.0,357.0,357.0,357.0
2026-02-01 09:00:00+00:00,0.0,530.25,530.25,530.25
2026-02-01 10:00:00+00:00,0.0,621.5,621.5,621.5
2026-02-01 11:00:00+00:00,0.0,678.0,678.0,678.0
2026-02-01 12:00:00+00:00,0.0,750.75,750.75,750.75
2026-02-01 13:00:00+00:00,0.0,755.5,755.5,755.5
2026-02-01 14:00:00+00:00,0.0,610.25,610.25,610.25
2026-02-01 15:00:00+00:00,0.0,334.75,334.75,334.75
2026-02-01 16:00:00+00:00,7.25,36.25,29.0,29.0
2026-02-01 17:00:00+00:00,0.0,169.75,169.75,169.75
2026-02-01 18:00:00+00:00,0.0,267.25,267.25,267.25
2026-02-01 19:00:00+00:00,119.5,142.25,22.75,22.75
2026-02-01 20:00:00+00:00,185.0,0.0,-185.0,-185.0
2026-02-01 21:00:00+00:00,91.0,0.0,-91.0,-91.0
2026-02-01 22:00:00+00:00,53.75,0.0,-53.75,-53.75
2026-02-01 23:00:00+00:00,0.0,20.75,20.75,20.75
2026-02-02 00:00:00+00:00,0.0,48.75,48.75,48.75
2026-02-02 01:00:00+00:00,226.25,25.25,-201.0,-201.0
2026-02-02 02:00:00+00:00,472.0,0.0,-472.0,-472.0
2026-02-02 03:00:00+00:00,235.5,0.0,-235.5,-235.5
2026-02-02 04:00:00+00:00,72.25,0.0,-72.25,-72.25
2026-02-02 05:00:00+00:00,188.5,0.0,-188.5,-188.5
2026-02-02 06:00:00+00:00,320.25,0.0,-320.25,-320.25
2026-02-02 07:00:00+00:00,191.0,0.0,-191.0,-191.0
2026-02-02 08:00:00+00:00,69.25,0.0,-69.25,-69.25
2026-02-02 09:00:00+00:00,0.0,80.75,80.75,80.75
2026-02-02 10:00:00+00:00,0.0,134.25,134.25,134.25
2026-02-02 11:00:00+00:00,0.0,169.25,169.25,169.25
2026-02-02 12:00:00+00:00,0.0,127.25,127.25,127.25
2026-02-02 13:00:00+00:00,0.0,56.5,56.5,56.5
2026-02-02 14:00:00+00:00,47.0,0.0,-47.0,-47.0
2026-02-02 15:00:00+00:00,107.5,53.25,-54.25,-54.25
2026-02-02 16:00:00+00:00,0.0,344.75,344.75,344.75
2026-02-02 17:00:00+00:00,0.0,310.75,310.75,310.75
2026-02-02 18:00:00+00:00,14.0,312.75,298.75,298.75
2026-02-02 19:00:00+00:00,203.0,0.0,-203.0,-203.0
2026-02-02 20:00:00+00:00,223.75,0.0,-223.75,-223.75
2026-02-02 21:00:00+00:00,39.5,3.75,-35.75,-35.75
2026-02-02 22:00:00+00:00,0.0,59.0,59.0,59.0
2026-02-02 23:00:00+00:00,35.75,2.0,-33.75,-33.75
2026-02-03 00:00:00+00:00,245.0,0.0,-245.0,-245.0
2026-02-03 01:00:00+00:00,0.0,293.5,293.5,293.5
2026-02-03 02:00:00+00:00,45.25,222.75,177.5,177.5
2026-02-03 03:00:00+00:00,172.25,54.0,-118.25,-118.25
2026-02-03 04:00:00+00:00,193.0,45.5,-147.5,-147.5
2026-02-03 05:00:00+00:00,0.0,62.75,62.75,62.75
2026-02-03 06:00:00+00:00,33.5,164.5,131.0,131.0
2026-02-03 07:00:00+00:00,0.0,218.25,218.25,218.25
2026-02-03 08:00:00+00:00,78.0,134.0,56.0,56.0
2026-02-03 09:00:00+00:00,250.25,0.0,-250.25,-250.25
2026-02-03 10:00:00+00:00,243.0,0.0,-243.0,-243.0
2026-02-03 11:00:00+00:00,153.75,0.0,-153.75,-153.75
2026-02-03 12:00:00+00:00,237.5,0.0,-237.5,-237.5
2026-02-03 13:00:00+00:00,202.75,0.0,-202.75,-202.75
2026-02-03 14:00:00+00:00,196.5,0.0,-196.5,-196.5
2026-02-03 15:00:00+00:00,223.75,0.0,-223.75,-223.75
2026-02-03 16:00:00+00:00,134.5,40.5,-94.0,-94.0
2026-02-03 17:00:00+00:00,270.0,0.0,-270.0,-270.0
2026-02-03 18:00:00+00:00,270.0,0.0,-270.0,-270.0
2026-02-03 19:00:00+00:00,270.0,0.0,-270.0,-270.0
2026-02-03 20:00:00+00:00,270.0,0.0,-270.0,-270.0
2026-02-03 21:00:00+00:00,266.5,0.0,-266.5,-266.5
2026-02-03 22:00:00+00:00,201.75,0.0,-201.75,-201.75
2026-02-03 23:00:00+00:00,189.25,0.0,-189.25,-189.25
2026-02-04 00:00:00+00:00,133.25,0.0,-133.25,-133.25
2026-02-04 01:00:00+00:00,270.0,0.0,-270.0,-270.0
2026-02-04 02:00:00+00:00,270.0,0.0,-270.0,-270.0
2026-02-04 03:00:00+00:00,270.0,0.0,-270.0,-270.0
2026-02-04 04:00:00+00:00,9.75,3.0,-6.75,-6.75
2026-02-04 05:00:00+00:00,108.0,0.0,-108.0,-108.0
2026-02-04 06:00:00+00:00,105.5,0.0,-105.5,-105.5
2026-02-04 07:00:00+00:00,2.5,115.25,112.75,112.75
2026-02-04 08:00:00+00:00,0.0,427.75,427.75,427.75
2026-02-04 09:00:00+00:00,0.0,298.0,298.0,298.0
2026-02-04 10:00:00+00:00,0.0,328.5,328.5,328.5
2026-02-04 11:00:00+00:00,0.0,400.5,400.5,400.5
2026-02-04 12:00:00+00:00,0.0,405.5,405.5,405.5
2026-02-04 13:00:00+00:00,0.0,369.75,369.75,369.75
2026-02-04 14:00:00+00:00,0.0,328.0,328.0,328.0
2026-02-04 15:00:00+00:00,0.0,97.0,97.0,97.0
2026-02-04 16:00:00+00:00,84.5,0.0,-84.5,-84.5
2026-02-04 17:00:00+00:00,129.5,56.0,-73.5,-73.5
2026-02-04 18:00:00+00:00,269.0,0.0,-269.0,-269.0
2026-02-04 19:00:00+00:00,270.0,0.0,-270.0,-270.0
2026-02-04 20:00:00+00:00,270.0,0.0,-270.0,-270.0
2026-02-04 21:00:00+00:00,182.0,0.0,-182.0,-182.0
2026-02-04 22:00:00+00:00,54.75,0.0,-54.75,-54.75
2026-02-04 23:00:00+00:00,53.25,0.0,-53.25,-53.25
2026-02-05 00:00:00+00:00,266.0,0.0,-266.0,-266.0
2026-02-05 01:00:00+00:00,270.0,0.0,-270.0,-270.0
2026-02-05 02:00:00+00:00,270.0,0.0,-270.0,-270.0
2026-02-05 03:00:00+00:00,137.5,0.0,-137.5,-137.5
2026-02-05 04:00:00+00:00,0.0,121.25,121.25,121.25
2026-02-05 05:00:00+00:00,38.25,2.0,-36.25,-36.25
2026-02-05 06:00:00+00:00,86.0,0.0,-86.0,-86.0
2026-02-05 07:00:00+00:00,4.75,249.75,245.0,245.0
2026-02-05 08:00:00+00:00,1.0,94.5,93.5,93.5
2026-02-05 09:00:00+00:00,0.0,172.25,172.25,172.25
2026-02-05 10:00:00+00:00,0.0,274.25,274.25,274.25
2026-02-05 11:00:00+00:00,0.0,319.75,319.75,319.75
2026-02-05 12:00:00+00:00,0.0,332.75,332.75,332.75
2026-02-05 13:00:00+00:00,0.0,291.5,291.5,291.5
2026-02-05 14:00:00+00:00,0.0,281.75,281.75,281.75
2026-02-05 15:00:00+00:00,0.0,279.75,279.75,279.75
2026-02-05 16:00:00+00:00,0.0,298.75,298.75,298.75
2026-02-05 17:00:00+00:00,0.0,507.0,507.0,507.0
2026-02-05 18:00:00+00:00,0.0,34.0,34.0,34.0
2026-02-05 19:00:00+00:00,0.0,207.75,207.75,207.75
2026-02-05 20:00:00+00:00,0.0,294.0,294.0,294.0
2026-02-05 21:00:00+00:00,0.0,520.5,520.5,520.5
2026-02-05 22:00:00+00:00,0.0,632.75,632.75,632.75
2026-02-05 23:00:00+00:00,0.0,779.25,779.25,779.25
2026-02-06 00:00:00+00:00,0.0,870.0,870.0,870.0
2026-02-06 01:00:00+00:00,0.0,843.25,843.25,843.25
2026-02-06 02:00:00+00:00,0.0,542.0,542.0,542.0
2026-02-06 03:00:00+00:00,0.0,548.75,548.75,548.75
2026-02-06 04:00:00+00:00,0.0,735.0,735.0,735.0
2026-02-06 05:00:00+00:00,0.0,834.5,834.5,834.5
2026-02-06 06:00:00+00:00,0.0,721.25,721.25,721.25
2026-02-06 07:00:00+00:00,0.0,698.75,698.75,698.75
2026-02-06 08:00:00+00:00,0.0,742.25,742.25,742.25
2026-02-06 09:00:00+00:00,0.0,898.0,898.0,898.0
2026-02-06 10:00:00+00:00,0.0,885.25,885.25,885.25
2026-02-06 11:00:00+00:00,0.0,900.0,900.0,900.0
2026-02-06 12:00:00+00:00,0.0,888.75,888.75,888.75
2026-02-06 13:00:00+00:00,0.0,836.5,836.5,836.5
2026-02-06 14:00:00+00:00,0.0,898.75,898.75,898.75
2026-02-06 15:00:00+00:00,0.0,679.0,679.0,679.0
2026-02-06 16:00:00+00:00,0.0,607.25,607.25,607.25
2026-02-06 17:00:00+00:00,0.0,452.75,452.75,452.75
2026-02-06 18:00:00+00:00,0.0,363.75,363.75,363.75
2026-02-06 19:00:00+00:00,0.0,165.0,165.0,165.0
2026-02-06 20:00:00+00:00,0.0,248.75,248.75,248.75
2026-02-06 21:00:00+00:00,0.0,370.25,370.25,370.25
2026-02-06 22:00:00+00:00,0.0,458.0,458.0,458.0
2026-02-06 23:00:00+00:00,0.0,602.0,602.0,602.0
2026-02-07 00:00:00+00:00,0.0,595.5,595.5,595.5
2026-02-07 01:00:00+00:00,0.0,633.25,633.25,633.25
2026-02-07 02:00:00+00:00,0.0,689.5,689.5,689.5
2026-02-07 03:00:00+00:00,0.0,584.5,584.5,584.5
2026-02-07 04:00:00+00:00,0.0,634.75,634.75,634.75
2026-02-07 05:00:00+00:00,0.0,600.0,600.0,600.0
2026-02-07 06:00:00+00:00,0.0,561.25,561.25,561.25
2026-02-07 07:00:00+00:00,0.0,605.75,605.75,605.75
2026-02-07 08:00:00+00:00,0.0,809.5,809.5,809.5
2026-02-07 09:00:00+00:00,0.0,851.5,851.5,851.5
2026-02-07 10:00:00+00:00,0.0,857.5,857.5,857.5
2026-02-07 11:00:00+00:00,0.0,877.75,877.75,877.75
2026-02-07 12:00:00+00:00,0.0,900.0,900.0,900.0
2026-02-07 13:00:00+00:00,0.0,900.0,900.0,900.0
2026-02-07 14:00:00+00:00,0.0,900.0,900.0,900.0
2026-02-07 15:00:00+00:00,0.0,900.0,900.0,900.0
2026-02-07 16:00:00+00:00,0.0,484.5,484.5,484.5
2026-02-07 17:00:00+00:00,0.0,815.75,815.75,815.75
2026-02-07 18:00:00+00:00,0.0,408.5,408.5,408.5
2026-02-07 19:00:00+00:00,0.0,289.75,289.75,289.75
2026-02-07 20:00:00+00:00,0.0,214.75,214.75,214.75
2026-02-07 21:00:00+00:00,0.0,283.0,283.0,283.0
2026-02-07 22:00:00+00:00,0.0,303.25,303.25,303.25
2026-02-07 23:00:00+00:00,0.0,446.5,446.5,446.5
2026-02-08 00:00:00+00:00,0.0,390.5,390.5,390.5
2026-02-08 01:00:00+00:00,0.0,347.25,347.25,347.25
2026-02-08 02:00:00+00:00,0.0,299.25,299.25,299.25
2026-02-08 03:00:00+00:00,0.0,235.75,235.75,235.75
2026-02-08 04:00:00+00:00,0.0,208.25,208.25,208.25
2026-02-08 05:00:00+00:00,0.0,220.5,220.5,220.5
2026-02-08 06:00:00+00:00,0.0,126.75,126.75,126.75
2026-02-08 07:00:00+00:00,0.0,138.5,138.5,138.5
2026-02-08 08:00:00+00:00,0.0,190.75,190.75,190.75
2026-02-08 09:00:00+00:00,0.0,270.0,270.0,270.0
2026-02-08 10:00:00+00:00,0.0,267.5,267.5,267.5
2026-02-08 11:00:00+00:00,0.0,352.0,352.0,352.0
2026-02-08 12:00:00+00:00,0.0,409.0,409.0,409.0
2026-02-08 13:00:00+00:00,0.0,427.25,427.25,427.25
2026-02-08 14:00:00+00:00,0.0,372.75,372.75,372.75
2026-02-08 15:00:00+00:00,0.0,228.0,228.0,228.0
2026-02-08 16:00:00+00:00,0.0,120.5,120.5,120.5
2026-02-08 17:00:00+00:00,0.0,431.25,431.25,431.25
2026-02-08 18:00:00+00:00,0.0,359.0,359.0,359.0
2026-02-08 19:00:00+00:00,0.0,315.75,315.75,315.75
2026-02-08 20:00:00+00:00,146.25,0.0,-146.25,-146.25
2026-02-08 21:00:00+00:00,101.0,0.0,-101.0,-101.0
2026-02-08 22:00:00+00:00,56.0,0.0,-56.0,-56.0
2026-02-08 23:00:00+00:00,0.0,49.75,49.75,49.75
2026-02-09 00:00:00+00:00,390.0,0.0,-390.0,-390.0
2026-02-09 01:00:00+00:00,364.0,0.0,-364.0,-364.0
2026-02-09 02:00:00+00:00,85.75,110.5,24.75,24.75
2026-02-09 03:00:00+00:00,0.0,149.75,149.75,149.75
2026-02-09 04:00:00+00:00,0.0,96.5,96.5,96.5
2026-02-09 05:00:00+00:00,68.5,0.0,-68.5,-68.5
2026-02-09 06:00:00+00:00,34.5,0.75,-33.75,-33.75
2026-02-09 07:00:00+00:00,0.5,67.25,66.75,66.75
2026-02-09 08:00:00+00:00,0.0,293.0,293.0,293.0
2026-02-09 09:00:00+00:00,0.0,509.5,509.5,509.5
2026-02-09 10:00:00+00:00,0.0,532.25,532.25,532.25
2026-02-09 11:00:00+00:00,0.0,488.25,488.25,488.25
2026-02-09 12:00:00+00:00,0.0,496.0,496.0,496.0
2026-02-09 13:00:00+00:00,0.0,494.0,494.0,494.0
2026-02-09 14:00:00+00:00,0.0,383.25,383.25,383.25
2026-02-09 15:00:00+00:00,0.0,375.5,375.5,375.5
2026-02-09 16:00:00+00:00,0.0,575.0,575.0,575.0
2026-02-09 17:00:00+00:00,0.0,426.25,426.25,426.25
2026-02-09 18:00:00+00:00,0.0,350.75,350.75,350.75
2026-02-09 19:00:00+00:00,179.0,0.0,-179.0,-179.0
2026-02-09 20:00:00+00:00,159.5,0.0,-159.5,-159.5
2026-02-09 21:00:00+00:00,133.25,0.0,-133.25,-133.25
2026-02-09 22:00:00+00:00,52.75,0.0,-52.75,-52.75
2026-02-09 23:00:00+00:00,0.0,134.0,134.0,134.0
2026-02-10 00:00:00+00:00,111.0,0.0,-111.0,-111.0
2026-02-10 01:00:00+00:00,162.75,0.0,-162.75,-162.75
2026-02-10 02:00:00+00:00,244.75,0.0,-244.75,-244.75
2026-02-10 03:00:00+00:00,58.5,158.25,99.75,99.75
2026-02-10 04:00:00+00:00,0.0,169.5,169.5,169.5
2026-02-10 05:00:00+00:00,16.0,31.25,15.25,15.25
2026-02-10 06:00:00+00:00,0.0,305.5,305.5,305.5
2026-02-10 07:00:00+00:00,0.0,440.25,440.25,440.25
2026-02-10 08:00:00+00:00,118.5,72.0,-46.5,-46.5
2026-02-10 09:00:00+00:00,74.25,0.0,-74.25,-74.25
2026-02-10 10:00:00+00:00,12.0,0.0,-12.0,-12.0
2026-02-10 11:00:00+00:00,0.0,11.5,11.5,11.5
2026-02-10 12:00:00+00:00,0.0,51.0,51.0,51.0
2026-02-10 13:00:00+00:00,0.0,98.75,98.75,98.75
2026-02-10 14:00:00+00:00,0.0,76.25,76.25,76.25
2026-02-10 15:00:00+00:00,39.0,0.0,-39.0,-39.0
2026-02-10 16:00:00+00:00,112.0,0.0,-112.0,-112.0
2026-02-10 17:00:00+00:00,155.0,0.0,-155.0,-155.0
2026-02-10 18:00:00+00:00,234.5,0.0,-234.5,-234.5
2026-02-10 19:00:00+00:00,237.0,0.0,-237.0,-237.0
2026-02-10 20:00:00+00:00,115.0,0.0,-115.0,-115.0
2026-02-10 21:00:00+00:00,0.0,90.5,90.5,90.5
2026-02-10 22:00:00+00:00,0.0,240.75,240.75,240.75
2026-02-10 23:00:00+00:00,0.0,281.0,281.0,281.0
2026-02-11 00:00:00+00:00,0.0,362.5,362.5,362.5
2026-02-11 01:00:00+00:00,9.75,61.75,52.0,52.0
2026-02-11 02:00:00+00:00,0.0,36.25,36.25,36.25
2026-02-11 03:00:00+00:00,0.0,101.25,101.25,101.25
2026-02-11 04:00:00+00:00,0.0,333.5,333.5,333.5
2026-02-11 05:00:00+00:00,0.0,421.75,421.75,421.75
2026-02-11 06:00:00+00:00,0.0,285.25,285.25,285.25
2026-02-11 07:00:00+00:00,0.0,650.75,650.75,650.75
2026-02-11 08:00:00+00:00,0.0,801.5,801.5,801.5
2026-02-11 09:00:00+00:00,0.0,853.0,853.0,853.0
2026-02-11 10:00:00+00:00,0.0,782.75,782.75,782.75
2026-02-11 11:00:00+00:00,0.0,820.0,820.0,820.0
2026-02-11 12:00:00+00:00,0.0,857.0,857.0,857.0
2026-02-11 13:00:00+00:00,0.0,872.5,872.5,872.5
2026-02-11 14:00:00+00:00,0.0,800.75,800.75,800.75
2026-02-11 15:00:00+00:00,0.0,532.25,532.25,532.25
2026-02-11 16:00:00+00:00,0.0,393.25,393.25,393.25
2026-02-11 17:00:00+00:00,0.0,385.25,385.25,385.25
2026-02-11 18:00:00+00:00,0.0,53.75,53.75,53.75
2026-02-11 19:00:00+00:00,0.0,127.5,127.5,127.5
2026-02-11 20:00:00+00:00,0.0,236.25,236.25,236.25
2026-02-11 21:00:00+00:00,0.0,367.5,367.5,367.5
2026-02-11 22:00:00+00:00,0.0,412.5,412.5,412.5
2026-02-11 23:00:00+00:00,0.0,698.25,698.25,698.25
2026-02-12 00:00:00+00:00,0.0,419.0,419.0,419.0
2026-02-12 01:00:00+00:00,0.0,596.25,596.25,596.25
2026-02-12 02:00:00+00:00,0.0,608.25,608.25,608.25
2026-02-12 03:00:00+00:00,0.0,867.0,867.0,867.0
2026-02-12 04:00:00+00:00,0.0,842.75,842.75,842.75
2026-02-12 05:00:00+00:00,0.0,710.5,710.5,710.5
2026-02-12 06:00:00+00:00,0.0,578.0,578.0,578.0
2026-02-12 07:00:00+00:00,0.0,573.5,573.5,573.5
2026-02-12 08:00:00+00:00,0.0,706.25,706.25,706.25
2026-02-12 09:00:00+00:00,0.0,784.25,784.25,784.25
2026-02-12 10:00:00+00:00,0.0,772.5,772.5,772.5
2026-02-12 11:00:00+00:00,0.0,774.75,774.75,774.75
2026-02-12 12:00:00+00:00,0.0,772.5,772.5,772.5
2026-02-12 13:00:00+00:00,0.0,792.5,792.5,792.5
2026-02-12 14:00:00+00:00,0.0,762.0,762.0,762.0
2026-02-12 15:00:00+00:00,0.0,647.25,647.25,647.25
2026-02-12 16:00:00+00:00,0.0,654.75,654.75,654.75
2026-02-12 17:00:00+00:00,0.0,731.75,731.75,731.75
2026-02-12 18:00:00+00:00,0.0,477.0,477.0,477.0
2026-02-12 19:00:00+00:00,0.0,377.0,377.0,377.0
2026-02-12 20:00:00+00:00,0.0,446.75,446.75,446.75
2026-02-12 21:00:00+00:00,0.0,593.0,593.0,593.0
2026-02-12 22:00:00+00:00,0.0,685.25,685.25,685.25
2026-02-12 23:00:00+00:00,0.0,662.0,662.0,662.0
2026-02-13 00:00:00+00:00,0.0,366.75,366.75,366.75
2026-02-13 01:00:00+00:00,0.0,360.5,360.5,360.5
2026-02-13 02:00:00+00:00,0.0,842.0,842.0,842.0
2026-02-13 03:00:00+00:00,0.0,840.25,840.25,840.25
2026-02-13 04:00:00+00:00,0.0,639.75,639.75,639.75
2026-02-13 05:00:00+00:00,0.0,595.0,595.0,595.0
2026-02-13 06:00:00+00:00,0.0,585.5,585.5,585.5
2026-02-13 07:00:00+00:00,0.0,817.75,817.75,817.75
2026-02-13 08:00:00+00:00,0.0,810.25,810.25,810.25
2026-02-13 09:00:00+00:00,0.0,900.0,900.0,900.0
2026-02-13 10:00:00+00:00,0.0,900.0,900.0,900.0
2026-02-13 11:00:00+00:00,0.0,851.5,851.5,851.5
2026-02-13 12:00:00+00:00,0.0,732.0,732.0,732.0
2026-02-13 13:00:00+00:00,0.0,773.25,773.25,773.25
2026-02-13 14:00:00+00:00,0.0,598.25,598.25,598.25
2026-02-13 15:00:00+00:00,0.0,358.25,358.25,358.25
2026-02-13 16:00:00+00:00,0.0,612.0,612.0,612.0
2026-02-13 17:00:00+00:00,0.0,612.75,612.75,612.75
2026-02-13 18:00:00+00:00,0.0,211.5,211.5,211.5
2026-02-13 19:00:00+00:00,0.0,278.75,278.75,278.75
2026-02-13 20:00:00+00:00,0.0,412.25,412.25,412.25
2026-02-13 21:00:00+00:00,0.0,562.0,562.0,562.0
2026-02-13 22:00:00+00:00,0.0,657.75,657.75,657.75
2026-02-13 23:00:00+00:00,0.0,757.5,757.5,757.5
2026-02-14 00:00:00+00:00,0.0,802.5,802.5,802.5
2026-02-14 01:00:00+00:00,0.0,803.75,803.75,803.75
2026-02-14 02:00:00+00:00,0.0,781.5,781.5,781.5
2026-02-14 03:00:00+00:00,0.0,790.5,790.5,790.5
2026-02-14 04:00:00+00:00,0.0,784.0,784.0,784.0
2026-02-14 05:00:00+00:00,0.0,714.5,714.5,714.5
2026-02-14 06:00:00+00:00,0.0,632.25,632.25,632.25
2026-02-14 07:00:00+00:00,0.0,640.5,640.5,640.5
2026-02-14 08:00:00+00:00,0.0,727.25,727.25,727.25
2026-02-14 09:00:00+00:00,0.0,815.0,815.0,815.0
2026-02-14 10:00:00+00:00,0.0,882.0,882.0,882.0
2026-02-14 11:00:00+00:00,0.0,900.0,900.0,900.0
2026-02-14 12:00:00+00:00,0.0,892.5,892.5,892.5
2026-02-14 13:00:00+00:00,0.0,868.75,868.75,868.75
2026-02-14 14:00:00+00:00,0.0,801.0,801.0,801.0
2026-02-14 15:00:00+00:00,0.0,710.5,710.5,710.5
2026-02-14 16:00:00+00:00,0.0,560.25,560.25,560.25
2026-02-14 17:00:00+00:00,0.0,767.25,767.25,767.25
2026-02-14 18:00:00+00:00,0.0,899.0,899.0,899.0
2026-02-14 19:00:00+00:00,0.0,643.25,643.25,643.25
2026-02-14 20:00:00+00:00,0.0,384.75,384.75,384.75
2026-02-14 21:00:00+00:00,0.0,464.0,464.0,464.0
2026-02-14 22:00:00+00:00,0.0,502.75,502.75,502.75
2026-02-14 23:00:00+00:00,0.0,575.0,575.0,575.0
2026-02-15 00:00:00+00:00,0.0,652.75,652.75,652.75
2026-02-15 01:00:00+00:00,0.0,700.5,700.5,700.5
2026-02-15 02:00:00+00:00,0.0,705.75,705.75,705.75
2026-02-15 03:00:00+00:00,0.0,718.0,718.0,718.0
2026-02-15 04:00:00+00:00,0.0,704.0,704.0,704.0
2026-02-15 05:00:00+00:00,0.0,667.75,667.75,667.75
2026-02-15 06:00:00+00:00,0.0,631.0,631.0,631.0
2026-02-15 07:00:00+00:00,0.0,666.5,666.5,666.5
2026-02-15 08:00:00+00:00,0.0,790.0,790.0,790.0
2026-02-15 09:00:00+00:00,0.0,670.75,670.75,670.75
2026-02-15 10:00:00+00:00,0.0,350.5,350.5,350.5
2026-02-15 11:00:00+00:00,0.0,722.0,722.0,722.0
2026-02-15 12:00:00+00:00,0.0,449.25,449.25,449.25
2026-02-15 13:00:00+00:00,0.0,450.75,450.75,450.75
2026-02-15 14:00:00+00:00,0.0,864.75,864.75,864.75
2026-02-15 15:00:00+00:00,0.0,769.0,769.0,769.0
2026-02-15 16:00:00+00:00,0.0,598.25,598.25,598.25
2026-02-15 17:00:00+00:00,0.0,862.75,862.75,862.75
2026-02-15 18:00:00+00:00,0.0,731.25,731.25,731.25
2026-02-15 19:00:00+00:00,0.0,869.0,869.0,869.0
2026-02-15 20:00:00+00:00,0.0,365.5,365.5,365.5
2026-02-15 21:00:00+00:00,0.0,504.25,504.25,504.25
2026-02-15 22:00:00+00:00,0.0,630.25,630.25,630.25
2026-02-15 23:00:00+00:00,0.0,794.5,794.5,794.5
2026-02-16 00:00:00+00:00,0.0,765.75,765.75,765.75
2026-02-16 01:00:00+00:00,0.0,855.75,855.75,855.75
2026-02-16 02:00:00+00:00,0.0,870.0,870.0,870.0
2026-02-16 03:00:00+00:00,0.0,870.0,870.0,870.0
2026-02-16 04:00:00+00:00,0.0,844.25,844.25,844.25
2026-02-16 05:00:00+00:00,0.0,691.5,691.5,691.5
2026-02-16 06:00:00+00:00,0.0,532.75,532.75,532.75
2026-02-16 07:00:00+00:00,0.0,528.75,528.75,528.75
2026-02-16 08:00:00+00:00,0.0,707.75,707.75,707.75
2026-02-16 09:00:00+00:00,0.0,892.0,892.0,892.0
2026-02-16 10:00:00+00:00,0.0,900.0,900.0,900.0
2026-02-16 11:00:00+00:00,0.0,900.0,900.0,900.0
2026-02-16 12:00:00+00:00,0.0,900.0,900.0,900.0
2026-02-16 13:00:00+00:00,0.0,900.0,900.0,900.0
2026-02-16 14:00:00+00:00,0.0,892.5,892.5,892.5
2026-02-16 15:00:00+00:00,0.0,718.25,718.25,718.25
2026-02-16 16:00:00+00:00,0.0,516.75,516.75,516.75
2026-02-16 17:00:00+00:00,0.0,900.0,900.0,900.0
2026-02-16 18:00:00+00:00,0.0,893.75,893.75,893.75
2026-02-16 19:00:00+00:00,0.0,862.0,862.0,862.0
2026-02-16 20:00:00+00:00,0.0,396.0,396.0,396.0
2026-02-16 21:00:00+00:00,0.0,508.0,508.0,508.0
2026-02-16 22:00:00+00:00,0.0,611.25,611.25,611.25
2026-02-16 23:00:00+00:00,0.0,633.0,633.0,633.0
2026-02-17 00:00:00+00:00,0.0,440.0,440.0,440.0
2026-02-17 01:00:00+00:00,0.0,414.0,414.0,414.0
2026-02-17 02:00:00+00:00,0.0,380.0,380.0,380.0
