,NO_1_NO_3,NO_3_NO_1,NO_5_NO_3,NO_3_NO_5,NO_4_NO_3,NO_3_NO_4,SE_2_NO_3,NO_3_SE_2,NO_3_NO_1_net_export,NO_3_NO_4_net_export,NO_3_NO_5_net_export,NO_3_SE_2_net_export,Net Export
2026-03-05 08:00:00+00:00,0.0,1014.65,0.0,0.0,1186.975,0.0,325.5,0.0,1014.65,-1186.975,0.0,-325.5,-497.82499999999993
2026-03-05 09:00:00+00:00,0.0,1693.925,0.0,0.0,1215.65,0.0,738.25,0.0,1693.925,-1215.65,0.0,-738.25,-259.97500000000014
2026-03-05 10:00:00+00:00,0.0,2133.9,0.0,0.0,1099.75,0.0,1168.75,0.0,2133.9,-1099.75,0.0,-1168.75,-134.5999999999999
2026-03-05 11:00:00+00:00,0.0,2306.6,0.0,0.0,977.55,0.0,1411.5,0.0,2306.6,-977.55,0.0,-1411.5,-82.45000000000005
2026-03-05 12:00:00+00:00,0.0,2335.025,0.0,0.0,1065.775,0.0,1239.25,0.0,2335.025,-1065.775,0.0,-1239.25,30.0
2026-03-05 13:00:00+00:00,0.0,2395.725,0.0,0.0,1196.45,0.0,1118.25,0.0,2395.725,-1196.45,0.0,-1118.25,81.02499999999986
2026-03-05 14:00:00+00:00,0.0,1735.55,0.0,0.0,1218.375,0.0,533.0,0.0,1735.55,-1218.375,0.0,-533.0,-15.825000000000045
2026-03-05 15:00:00+00:00,0.0,487.775,0.0,0.0,596.3,0.0,136.75,0.0,487.775,-596.3,0.0,-136.75,-245.27499999999998
2026-03-05 16:00:00+00:00,0.0,0.0,0.0,0.0,277.3,0.0,0.0,0.0,0.0,-277.3,0.0,0.0,-277.3
2026-03-05 17:00:00+00:00,0.0,0.0,0.0,0.0,328.3,0.0,0.0,0.0,0.0,-328.3,0.0,0.0,-328.3
2026-03-05 18:00:00+00:00,0.0,199.125,0.0,0.0,748.35,0.0,25.75,0.0,199.125,-748.35,0.0,-25.75,-574.975
2026-03-05 19:00:00+00:00,0.0,746.8,0.0,0.0,1195.3,0.0,341.5,0.0,746.8,-1195.3,0.0,-341.5,-790.0
2026-03-05 20:00:00+00:00,0.0,808.375,0.0,0.0,1290.6,0.0,344.0,0.0,808.375,-1290.6,0.0,-344.0,-826.2249999999999
2026-03-05 21:00:00+00:00,0.0,1131.25,0.0,0.0,1342.75,0.0,626.75,0.0,1131.25,-1342.75,0.0,-626.75,-838.25
2026-03-05 22:00:00+00:00,0.0,1646.275,0.0,0.0,1431.925,0.0,913.0,0.0,1646.275,-1431.925,0.0,-913.0,-698.6499999999999
2026-03-05 23:00:00+00:00,0.0,2172.225,0.0,0.0,1246.55,0.0,1152.25,0.0,2172.225,-1246.55,0.0,-1152.25,-226.57500000000005
2026-03-06 00:00:00+00:00,0.0,1619.325,0.0,0.0,1133.1,0.0,745.5,0.0,1619.325,-1133.1,0.0,-745.5,-259.27499999999986
2026-03-06 01:00:00+00:00,0.0,1364.15,0.0,0.0,1092.7,0.0,582.75,0.0,1364.15,-1092.7,0.0,-582.75,-311.29999999999995
2026-03-06 02:00:00+00:00,0.0,1400.425,0.0,0.0,1193.125,0.0,745.5,0.0,1400.425,-1193.125,0.0,-745.5,-538.2
2026-03-06 03:00:00+00:00,0.0,1305.425,0.0,0.0,1329.35,0.0,839.0,0.0,1305.425,-1329.35,0.0,-839.0,-862.925
2026-03-06 04:00:00+00:00,0.0,754.9,0.0,0.0,1385.55,0.0,552.75,0.0,754.9,-1385.55,0.0,-552.75,-1183.4
2026-03-06 05:00:00+00:00,0.0,355.575,0.0,0.0,1340.9,0.0,150.25,0.0,355.575,-1340.9,0.0,-150.25,-1135.575
2026-03-06 06:00:00+00:00,0.0,313.225,0.0,0.0,1116.275,0.0,95.75,0.0,313.225,-1116.275,0.0,-95.75,-898.8000000000001
2026-03-06 07:00:00+00:00,0.0,916.0,0.0,0.0,1437.675,0.0,521.25,0.0,916.0,-1437.675,0.0,-521.25,-1042.925
2026-03-06 08:00:00+00:00,0.0,1445.4,0.0,0.0,1194.975,0.0,1257.0,0.0,1445.4,-1194.975,0.0,-1257.0,-1006.5749999999998
2026-03-06 09:00:00+00:00,0.0,1825.825,0.0,0.0,889.025,0.0,1796.5,0.0,1825.825,-889.025,0.0,-1796.5,-859.6999999999999
2026-03-06 10:00:00+00:00,0.0,1889.275,0.0,0.0,497.85,0.0,2048.5,0.0,1889.275,-497.85,0.0,-2048.5,-657.0749999999998
2026-03-06 11:00:00+00:00,0.0,1706.9,0.0,0.0,77.425,0.0,2155.75,0.0,1706.9,-77.425,0.0,-2155.75,-526.2749999999999
2026-03-06 12:00:00+00:00,0.0,1704.4,0.0,0.0,0.0,0.0,2280.75,0.0,1704.4,0.0,0.0,-2280.75,-576.3499999999999
2026-03-06 13:00:00+00:00,0.0,1639.075,0.0,0.0,132.925,0.0,2386.0,0.0,1639.075,-132.925,0.0,-2386.0,-879.8499999999999
2026-03-06 14:00:00+00:00,0.0,1059.95,0.0,0.0,637.525,0.0,1586.0,0.0,1059.95,-637.525,0.0,-1586.0,-1163.5749999999998
2026-03-06 15:00:00+00:00,0.0,361.525,103.1,0.0,1183.925,0.0,444.75,0.0,361.525,-1183.925,-103.1,-444.75,-1370.25
2026-03-06 16:00:00+00:00,0.0,275.85,0.0,0.0,1228.275,0.0,266.5,0.0,275.85,-1228.275,0.0,-266.5,-1218.9250000000002
2026-03-06 17:00:00+00:00,0.0,165.65,0.0,0.0,1169.35,0.0,0.0,0.0,165.65,-1169.35,0.0,0.0,-1003.6999999999999
2026-03-06 18:00:00+00:00,0.0,188.95,0.0,0.0,1387.475,0.0,176.25,0.0,188.95,-1387.475,0.0,-176.25,-1374.7749999999999
2026-03-06 19:00:00+00:00,0.0,250.75,8.025,0.0,1477.2,0.0,406.5,0.0,250.75,-1477.2,-8.025,-406.5,-1640.9750000000001
2026-03-06 20:00:00+00:00,0.0,365.25,0.0,0.0,1353.4,0.0,563.5,0.0,365.25,-1353.4,0.0,-563.5,-1551.65
2026-03-06 21:00:00+00:00,0.0,545.525,0.0,0.0,1389.175,0.0,696.25,0.0,545.525,-1389.175,0.0,-696.25,-1539.9
2026-03-06 22:00:00+00:00,0.0,570.075,0.0,0.0,1340.075,0.0,661.0,0.0,570.075,-1340.075,0.0,-661.0,-1431.0
2026-03-06 23:00:00+00:00,0.0,233.9,0.0,0.0,1358.55,0.0,343.25,0.0,233.9,-1358.55,0.0,-343.25,-1467.8999999999999
