,CZ_PL,PL_CZ,PL_DE_LU,DE_LU_PL,PL_LT,LT_PL,PL_SE_4,SE_4_PL,PL_SK,SK_PL,PL_CZ_net_export,PL_DE_LU_net_export,PL_LT_net_export,PL_SE_4_net_export,PL_SK_net_export,Net Export
2026-01-01 00:00:00+00:00,1521.675,0.0,0.0,0.0,145.55,0.0,0.0,600.0,1227.2250000000001,101.825,-1521.675,0.0,145.55,-600.0,1125.4,-850.7249999999999
2026-01-01 01:00:00+00:00,1519.175,310.525,0.0,0.0,62.75,0.0,0.0,600.0,1560.175,166.775,-1208.65,0.0,62.75,-600.0,1393.3999999999999,-352.5000000000002
2026-01-01 02:00:00+00:00,1014.6,327.525,0.0,0.0,0.0,73.55,0.0,600.0,1360.625,0.0,-687.075,0.0,-73.55,-600.0,1360.625,0.0
2026-01-01 03:00:00+00:00,1119.9,256.075,235.175,0.0,0.0,124.325,0.0,600.0,1612.625,0.0,-863.825,235.175,-124.325,-600.0,1612.625,259.64999999999986
2026-01-01 04:00:00+00:00,753.3,0.0,1026.75,0.0,0.0,148.8,0.0,600.0,1109.175,0.0,-753.3,1026.75,-148.8,-600.0,1109.175,633.825
2026-01-01 05:00:00+00:00,627.4,1306.625,0.0,0.0,139.675,0.0,0.0,420.0,1068.7,0.0,679.225,0.0,139.675,-420.0,1068.7,1467.6000000000001
2026-01-01 06:00:00+00:00,1407.475,0.0,0.0,0.0,159.0,0.0,0.0,120.0,3191.325,0.0,-1407.475,0.0,159.0,-120.0,3191.325,1822.85
2026-01-01 07:00:00+00:00,0.0,1568.55,0.0,0.0,159.0,0.0,180.0,0.0,149.9,0.0,1568.55,0.0,159.0,180.0,149.9,2057.45
2026-01-01 08:00:00+00:00,0.0,991.275,425.975,0.0,160.0,0.0,480.0,0.0,291.525,0.0,991.275,425.975,160.0,480.0,291.525,2348.775
2026-01-01 09:00:00+00:00,0.0,1978.825,893.425,1207.275,160.0,0.0,600.0,0.0,124.1,0.0,1978.825,-313.85000000000014,160.0,600.0,124.1,2549.075
2026-01-01 10:00:00+00:00,0.0,879.575,0.0,0.0,161.0,0.0,600.0,0.0,1065.325,0.0,879.575,0.0,161.0,600.0,1065.325,2705.9
2026-01-01 11:00:00+00:00,0.0,1761.725,0.0,0.0,161.0,0.0,338.3,0.0,376.45,0.0,1761.725,0.0,161.0,338.3,376.45,2637.475
2026-01-01 12:00:00+00:00,0.0,1986.675,0.0,0.0,121.25,0.0,38.3,0.0,195.25,0.0,1986.675,0.0,121.25,38.3,195.25,2341.4750000000004
2026-01-01 13:00:00+00:00,146.075,1554.25,0.0,0.0,14.975,78.675,0.0,100.0,654.225,0.0,1408.175,0.0,-63.699999999999996,-100.0,654.225,1898.6999999999998
2026-01-01 14:00:00+00:00,0.0,476.725,971.8,0.0,0.0,153.95,0.0,100.0,484.6,0.0,476.725,971.8,-153.95,-100.0,484.6,1679.1750000000002
2026-01-01 15:00:00+00:00,1326.375,1666.225,0.0,0.0,0.0,207.0,0.0,100.0,1874.775,0.0,339.8499999999999,0.0,-207.0,-100.0,1874.775,1907.625
2026-01-01 16:00:00+00:00,167.325,5.425,0.0,0.0,0.0,207.0,0.0,100.0,2422.55,0.0,-161.89999999999998,0.0,-207.0,-100.0,2422.55,1953.65
2026-01-01 17:00:00+00:00,8.825,1835.375,0.0,0.0,0.0,206.0,0.0,100.0,618.0,0.0,1826.55,0.0,-206.0,-100.0,618.0,2138.55
2026-01-01 18:00:00+00:00,0.0,1780.9250000000002,593.65,0.0,0.0,204.0,0.0,100.0,0.0,0.0,1780.9250000000002,593.65,-204.0,-100.0,0.0,2070.5750000000003
2026-01-01 19:00:00+00:00,1382.175,1161.175,580.85,0.0,23.950000000000003,65.8,0.0,100.0,1962.5,0.0,-221.0,580.85,-41.849999999999994,-100.0,1962.5,2180.5
2026-01-01 20:00:00+00:00,5610.675,0.0,0.0,0.0,48.675000000000004,74.5,0.0,0.0,8221.45,0.0,-5610.675,0.0,-25.824999999999996,0.0,8221.45,2584.9500000000007
2026-01-01 21:00:00+00:00,0.0,1828.65,0.0,0.0,158.0,0.0,300.0,0.0,607.9,0.0,1828.65,0.0,158.0,300.0,607.9,2894.55
2026-01-01 22:00:00+00:00,0.0,1928.525,0.0,0.0,156.0,0.0,600.0,0.0,637.925,0.0,1928.525,0.0,156.0,600.0,637.925,3322.45
2026-01-01 23:00:00+00:00,0.0,903.35,0.0,336.35,155.0,0.0,600.0,0.0,1512.625,0.0,903.35,-336.35,155.0,600.0,1512.625,2834.625
2026-01-02 00:00:00+00:00,0.0,939.225,0.0,303.475,154.0,0.0,600.0,0.0,1508.0,0.0,939.225,-303.475,154.0,600.0,1508.0,2897.75
2026-01-02 01:00:00+00:00,0.0,912.025,0.0,312.2,154.0,0.0,600.0,0.0,1511.75,0.0,912.025,-312.2,154.0,600.0,1511.75,2865.575
2026-01-02 02:00:00+00:00,0.0,940.1500000000001,0.0,268.925,154.0,0.0,600.0,0.0,1433.95,0.0,940.1500000000001,-268.925,154.0,600.0,1433.95,2859.175
2026-01-02 03:00:00+00:00,0.0,953.175,0.0,247.85,153.0,0.0,600.0,0.0,1453.55,0.0,953.175,-247.85,153.0,600.0,1453.55,2911.875
2026-01-02 04:00:00+00:00,0.0,869.925,0.0,357.32500000000005,154.0,0.0,300.0,0.0,1412.625,0.0,869.925,-357.32500000000005,154.0,300.0,1412.625,2379.225
2026-01-02 05:00:00+00:00,0.0,943.8,0.0,214.39999999999998,68.8,98.0,0.0,0.0,1466.225,0.0,943.8,-214.39999999999998,-29.200000000000003,0.0,1466.225,2166.4249999999997
2026-01-02 06:00:00+00:00,0.0,740.3,0.0,436.57500000000005,0.0,195.0,0.0,200.0,1377.75,0.0,740.3,-436.57500000000005,-195.0,-200.0,1377.75,1286.475
2026-01-02 07:00:00+00:00,0.0,692.225,0.0,510.95,0.0,197.0,0.0,300.0,1227.35,0.0,692.225,-510.95,-197.0,-300.0,1227.35,911.625
2026-01-02 08:00:00+00:00,0.0,631.325,0.0,712.075,0.0,199.0,0.0,300.0,1079.325,0.0,631.325,-712.075,-199.0,-300.0,1079.325,499.57500000000005
2026-01-02 09:00:00+00:00,0.0,780.875,0.0,772.45,0.0,200.0,0.0,300.0,1247.85,0.0,780.875,-772.45,-200.0,-300.0,1247.85,756.2749999999999
2026-01-02 10:00:00+00:00,0.0,781.875,0.0,777.9,0.0,198.0,0.0,300.0,1253.375,0.0,781.875,-777.9,-198.0,-300.0,1253.375,759.35
2026-01-02 11:00:00+00:00,0.0,698.425,0.0,878.925,0.0,197.0,0.0,300.0,1186.125,0.0,698.425,-878.925,-197.0,-300.0,1186.125,508.625
2026-01-02 12:00:00+00:00,0.0,509.6,0.0,912.025,0.0,196.0,0.0,300.0,944.525,0.0,509.6,-912.025,-196.0,-300.0,944.525,46.10000000000002
2026-01-02 13:00:00+00:00,0.0,459.9,0.0,1018.675,0.0,194.0,0.0,300.0,1078.575,0.0,459.9,-1018.675,-194.0,-300.0,1078.575,25.799999999999955
2026-01-02 14:00:00+00:00,0.0,460.5,0.0,924.875,0.0,194.0,0.0,300.0,1067.75,0.0,460.5,-924.875,-194.0,-300.0,1067.75,109.375
2026-01-02 15:00:00+00:00,0.0,565.25,0.0,740.4,0.0,194.0,0.0,300.0,1173.875,0.0,565.25,-740.4,-194.0,-300.0,1173.875,504.725
2026-01-02 16:00:00+00:00,0.0,563.95,0.0,777.8,0.0,194.0,0.0,300.0,1130.775,0.0,563.95,-777.8,-194.0,-300.0,1130.775,422.9250000000002
2026-01-02 17:00:00+00:00,0.0,659.2,0.0,574.725,0.0,193.0,0.0,420.0,1187.975,0.0,659.2,-574.725,-193.0,-420.0,1187.975,659.4499999999999
2026-01-02 18:00:00+00:00,0.0,620.25,0.0,600.25,0.0,186.4,0.0,420.0,1149.0,0.0,620.25,-600.25,-186.4,-420.0,1149.0,562.6
2026-01-02 19:00:00+00:00,0.0,536.7,0.0,708.475,0.0,192.0,0.0,420.0,1199.525,0.0,536.7,-708.475,-192.0,-420.0,1199.525,415.7500000000001
2026-01-02 20:00:00+00:00,0.0,509.90000000000003,0.0,793.9,0.0,190.0,0.0,500.0,1180.65,0.0,509.90000000000003,-793.9,-190.0,-500.0,1180.65,206.6500000000001
2026-01-02 21:00:00+00:00,0.0,720.325,0.0,441.9,0.0,188.0,0.0,500.0,1281.375,0.0,720.325,-441.9,-188.0,-500.0,1281.375,871.8000000000001
2026-01-02 22:00:00+00:00,0.0,914.45,0.0,162.6,0.0,187.0,0.0,500.0,1470.425,0.0,914.45,-162.6,-187.0,-500.0,1470.425,1535.275
2026-01-02 23:00:00+00:00,0.0,1121.075,181.825,36.5,39.0,141.75,0.0,500.0,1397.8249999999998,0.0,1121.075,145.325,-102.75,-500.0,1397.8249999999998,2061.475
2026-01-03 00:00:00+00:00,0.0,1172.85,181.5,0.0,0.0,188.0,0.0,500.0,1293.775,0.0,1172.85,181.5,-188.0,-500.0,1293.775,1960.125
2026-01-03 01:00:00+00:00,0.0,1189.075,403.6,0.0,0.0,188.0,0.0,420.0,1332.075,0.0,1189.075,403.6,-188.0,-420.0,1332.075,2316.75
2026-01-03 02:00:00+00:00,0.0,1211.65,456.95,0.0,0.0,187.0,0.0,420.0,1358.85,0.0,1211.65,456.95,-187.0,-420.0,1358.85,2420.45
2026-01-03 03:00:00+00:00,0.0,1249.2,280.05,0.0,0.0,181.6,0.0,420.0,1372.125,0.0,1249.2,280.05,-181.6,-420.0,1372.125,2299.775
2026-01-03 04:00:00+00:00,0.0,1237.75,0.0,103.57499999999999,63.675,0.0,0.0,420.0,1463.025,0.0,1237.75,-103.57499999999999,63.675,-420.0,1463.025,2240.875
2026-01-03 05:00:00+00:00,0.0,1190.125,0.0,240.975,153.475,0.0,0.0,420.0,1474.4,0.0,1190.125,-240.975,153.475,-420.0,1474.4,2157.025
2026-01-03 06:00:00+00:00,0.0,944.4749999999999,0.0,657.025,153.55,0.0,0.0,420.0,1504.025,0.0,944.4749999999999,-657.025,153.55,-420.0,1504.025,1525.025
2026-01-03 07:00:00+00:00,0.0,808.2,0.0,288.875,136.55,0.0,0.0,420.0,1203.25,0.0,808.2,-288.875,136.55,-420.0,1203.25,1439.125
2026-01-03 08:00:00+00:00,0.0,737.925,17.725,63.00000000000001,161.0,0.0,0.0,420.0,935.925,0.0,737.925,-45.275000000000006,161.0,-420.0,935.925,1369.5749999999998
2026-01-03 09:00:00+00:00,0.0,798.15,268.0,0.0,161.0,0.0,0.0,420.0,805.175,0.0,798.15,268.0,161.0,-420.0,805.175,1612.325
2026-01-03 10:00:00+00:00,0.0,858.775,128.95,0.0,161.0,0.0,0.0,420.0,949.1,0.0,858.775,128.95,161.0,-420.0,949.1,1677.8249999999998
2026-01-03 11:00:00+00:00,0.0,756.775,0.0,145.35,161.0,0.0,0.0,420.0,871.85,0.0,756.775,-145.35,161.0,-420.0,871.85,1224.275
2026-01-03 12:00:00+00:00,0.0,574.1,0.0,866.65,147.8,0.0,0.0,420.0,829.35,0.0,574.1,-866.65,147.8,-420.0,829.35,264.6
2026-01-03 13:00:00+00:00,0.0,522.725,0.0,1284.5249999999999,140.3,0.0,0.0,420.0,1027.95,0.0,522.725,-1284.5249999999999,140.3,-420.0,1027.95,-13.549999999999727
2026-01-03 14:00:00+00:00,0.0,341.35,0.0,1346.85,135.85,0.0,0.0,500.0,930.525,0.0,341.35,-1346.85,135.85,-500.0,930.525,-439.1249999999999
2026-01-03 15:00:00+00:00,0.0,163.14999999999998,0.0,1485.15,71.2,0.0,0.0,600.0,798.225,0.0,163.14999999999998,-1485.15,71.2,-600.0,798.225,-1052.5749999999998
2026-01-03 16:00:00+00:00,0.0,336.1,0.0,1080.6,0.0,59.15,0.0,600.0,900.35,0.0,336.1,-1080.6,-59.15,-600.0,900.35,-503.29999999999984
2026-01-03 17:00:00+00:00,0.0,368.775,0.0,925.5,0.0,71.65,0.0,600.0,962.675,0.0,368.775,-925.5,-71.65,-600.0,962.675,-265.70000000000005
2026-01-03 18:00:00+00:00,0.0,233.9,0.0,1016.925,45.3,0.0,0.0,600.0,855.075,0.0,233.9,-1016.925,45.3,-600.0,855.075,-482.64999999999986
2026-01-03 19:00:00+00:00,0.0,258.825,0.0,1229.25,0.0,87.375,0.0,600.0,1028.85,0.0,258.825,-1229.25,-87.375,-600.0,1028.85,-628.95
2026-01-03 20:00:00+00:00,0.0,454.375,0.0,1029.925,25.6,105.125,0.0,600.0,1264.0,0.0,454.375,-1029.925,-79.525,-600.0,1264.0,8.925000000000182
2026-01-03 21:00:00+00:00,0.0,489.775,0.0,1016.1,6.275,145.5,0.0,600.0,1413.7250000000001,0.0,489.775,-1016.1,-139.225,-600.0,1413.7250000000001,148.17499999999995
2026-01-03 22:00:00+00:00,0.0,647.2,0.0,763.0,0.0,192.0,0.0,600.0,1426.825,0.0,647.2,-763.0,-192.0,-600.0,1426.825,519.0250000000001
2026-01-03 23:00:00+00:00,0.0,851.25,0.0,554.475,0.0,187.0,0.0,600.0,1598.4,0.0,851.25,-554.475,-187.0,-600.0,1598.4,1108.1750000000002
2026-01-04 00:00:00+00:00,0.0,832.9,0.0,637.725,0.0,186.0,0.0,600.0,1543.075,0.0,832.9,-637.725,-186.0,-600.0,1543.075,952.25
2026-01-04 01:00:00+00:00,0.0,952.85,0.0,506.5,0.0,187.0,0.0,600.0,1485.425,0.0,952.85,-506.5,-187.0,-600.0,1485.425,1144.775
2026-01-04 02:00:00+00:00,0.0,1140.85,0.0,358.475,0.0,187.0,0.0,600.0,1533.525,0.0,1140.85,-358.475,-187.0,-600.0,1533.525,1528.9
2026-01-04 03:00:00+00:00,0.0,1200.35,0.0,363.05,0.0,188.0,0.0,600.0,1531.825,0.0,1200.35,-363.05,-188.0,-600.0,1531.825,1581.125
2026-01-04 04:00:00+00:00,0.0,1206.225,0.0,316.45,0.0,189.0,0.0,600.0,1560.325,0.0,1206.225,-316.45,-189.0,-600.0,1560.325,1661.1
2026-01-04 05:00:00+00:00,0.0,1246.45,0.0,103.65,0.0,190.0,0.0,600.0,1471.95,0.0,1246.45,-103.65,-190.0,-600.0,1471.95,1824.75
2026-01-04 06:00:00+00:00,0.0,1172.65,330.025,0.0,8.225,143.6,0.0,600.0,1583.25,0.0,1172.65,330.025,-135.375,-600.0,1583.25,2350.55
2026-01-04 07:00:00+00:00,0.0,1165.275,496.67499999999995,0.0,0.0,186.575,0.0,600.0,1438.8,0.0,1165.275,496.67499999999995,-186.575,-600.0,1438.8,2314.175
2026-01-04 08:00:00+00:00,0.0,1194.275,697.225,0.0,0.0,77.525,0.0,600.0,1383.625,0.0,1194.275,697.225,-77.525,-600.0,1383.625,2597.6
2026-01-04 09:00:00+00:00,0.0,1257.9,833.975,0.0,71.35,0.6,0.0,500.0,1351.075,0.0,1257.9,833.975,70.75,-500.0,1351.075,3013.7
2026-01-04 10:00:00+00:00,0.0,1222.1,658.25,0.0,161.0,0.0,0.0,200.0,1344.475,0.0,1222.1,658.25,161.0,-200.0,1344.475,3185.825
2026-01-04 11:00:00+00:00,0.0,977.2,339.075,0.0,161.0,0.0,100.0,0.0,1093.525,0.0,977.2,339.075,161.0,100.0,1093.525,2670.8
2026-01-04 12:00:00+00:00,0.0,705.65,0.0,441.15,162.0,0.0,0.0,120.0,991.125,0.0,705.65,-441.15,162.0,-120.0,991.125,1297.625
2026-01-04 13:00:00+00:00,0.0,636.75,0.0,1012.75,164.0,0.0,0.0,420.0,1159.7,0.0,636.75,-1012.75,164.0,-420.0,1159.7,527.7
2026-01-04 14:00:00+00:00,0.0,466.975,0.0,1207.425,164.0,0.0,0.0,420.0,1065.775,0.0,466.975,-1207.425,164.0,-420.0,1065.775,69.32500000000016
2026-01-04 15:00:00+00:00,0.0,470.625,0.0,843.5,164.0,0.0,0.0,420.0,1131.45,0.0,470.625,-843.5,164.0,-420.0,1131.45,502.57500000000005
2026-01-04 16:00:00+00:00,0.0,685.55,0.0,595.525,165.0,0.0,0.0,120.0,1288.25,0.0,685.55,-595.525,165.0,-120.0,1288.25,1423.275
2026-01-04 17:00:00+00:00,0.0,588.025,0.0,509.95,164.0,0.0,180.0,0.0,1169.025,0.0,588.025,-509.95,164.0,180.0,1169.025,1591.1000000000001
2026-01-04 18:00:00+00:00,0.0,534.45,0.0,611.15,162.0,0.0,0.0,0.0,1084.725,0.0,534.45,-611.15,162.0,0.0,1084.725,1170.025
2026-01-04 19:00:00+00:00,0.0,529.85,0.0,879.7,162.0,0.0,0.0,300.0,1228.85,0.0,529.85,-879.7,162.0,-300.0,1228.85,740.9999999999999
2026-01-04 20:00:00+00:00,0.0,462.2,0.0,1031.025,161.0,0.0,0.0,600.0,1273.575,0.0,462.2,-1031.025,161.0,-600.0,1273.575,265.75
2026-01-04 21:00:00+00:00,0.0,504.59999999999997,0.0,769.7249999999999,136.05,0.0,0.0,600.0,1201.75,0.0,504.59999999999997,-769.7249999999999,136.05,-600.0,1201.75,472.67500000000007
2026-01-04 22:00:00+00:00,0.0,670.35,0.0,718.5,38.199999999999996,0.0,0.0,600.0,1285.85,0.0,670.35,-718.5,38.199999999999996,-600.0,1285.85,675.9
2026-01-04 23:00:00+00:00,0.0,946.925,0.0,516.75,158.0,0.0,0.0,600.0,1519.125,0.0,946.925,-516.75,158.0,-600.0,1519.125,1507.3
2026-01-05 00:00:00+00:00,0.0,772.7,0.0,697.975,158.0,0.0,0.0,600.0,1264.95,0.0,772.7,-697.975,158.0,-600.0,1264.95,897.6750000000001
2026-01-05 01:00:00+00:00,0.0,656.175,0.0,718.7750000000001,156.0,0.0,0.0,600.0,1177.55,0.0,656.175,-718.7750000000001,156.0,-600.0,1177.55,670.9499999999998
2026-01-05 02:00:00+00:00,0.0,500.45,0.0,665.425,158.0,0.0,0.0,600.0,1049.2,0.0,500.45,-665.425,158.0,-600.0,1049.2,442.22500000000014
2026-01-05 03:00:00+00:00,0.0,392.675,0.0,807.975,153.75,0.0,0.0,600.0,1042.575,0.0,392.675,-807.975,153.75,-600.0,1042.575,181.0250000000001
2026-01-05 04:00:00+00:00,0.0,237.65,0.0,1040.95,158.0,0.0,0.0,300.0,1012.75,0.0,237.65,-1040.95,158.0,-300.0,1012.75,67.44999999999993
2026-01-05 05:00:00+00:00,58.025,90.625,0.0,1394.325,161.0,0.0,0.0,47.2,901.85,0.0,32.6,-1394.325,161.0,-47.2,901.85,-346.07500000000016
2026-01-05 06:00:00+00:00,24.725,13.2,0.0,1292.2,8.375,23.2,0.0,347.2,746.8,0.0,-11.525000000000002,-1292.2,-14.825,-347.2,746.8,-918.9500000000003
2026-01-05 07:00:00+00:00,353.375,0.0,0.0,795.45,36.35,93.9,0.0,232.1,174.65,0.0,-353.375,-795.45,-57.550000000000004,-232.1,174.65,-1263.8249999999998
2026-01-05 08:00:00+00:00,393.425,0.0,0.0,828.375,35.15,95.0,67.9,0.0,235.65,0.0,-393.425,-828.375,-59.85,67.9,235.65,-978.0999999999998
2026-01-05 09:00:00+00:00,239.35,0.0,0.0,833.5,88.325,48.0,367.9,0.0,513.95,0.0,-239.35,-833.5,40.325,367.9,513.95,-150.67499999999984
2026-01-05 10:00:00+00:00,154.175,0.0,0.0,940.05,164.0,0.0,77.6,0.0,766.125,0.0,-154.175,-940.05,164.0,77.6,766.125,-86.49999999999989
2026-01-05 11:00:00+00:00,226.4,0.0,0.0,1270.675,164.0,0.0,0.0,222.4,795.775,0.0,-226.4,-1270.675,164.0,-222.4,795.775,-759.7000000000002
2026-01-05 12:00:00+00:00,312.5,0.0,0.0,1470.125,26.525,131.125,0.0,522.4,684.7,0.0,-312.5,-1470.125,-104.6,-522.4,684.7,-1724.925
2026-01-05 13:00:00+00:00,665.55,0.0,0.0,1384.675,0.0,192.0,0.0,600.0,273.6,0.0,-665.55,-1384.675,-192.0,-600.0,273.6,-2568.625
2026-01-05 14:00:00+00:00,868.775,0.0,0.0,1322.025,0.0,182.575,0.0,600.0,1.025,64.05,-868.775,-1322.025,-182.575,-600.0,-63.025,-3036.4
2026-01-05 15:00:00+00:00,948.5,0.0,0.0,1413.6,0.0,78.675,0.0,300.0,0.0,140.225,-948.5,-1413.6,-78.675,-300.0,-140.225,-2881.0
2026-01-05 16:00:00+00:00,970.675,0.0,0.0,1143.8249999999998,155.825,0.0,0.0,0.0,0.0,328.0,-970.675,-1143.8249999999998,155.825,0.0,-328.0,-2286.675
2026-01-05 17:00:00+00:00,1056.5,0.0,0.0,1248.125,165.0,0.0,300.0,0.0,0.0,411.3,-1056.5,-1248.125,165.0,300.0,-411.3,-2250.925
2026-01-05 18:00:00+00:00,980.4000000000001,0.0,0.0,1075.9,7.125,61.724999999999994,179.7,0.0,0.0,301.925,-980.4000000000001,-1075.9,-54.599999999999994,179.7,-301.925,-2233.125
2026-01-05 19:00:00+00:00,927.925,0.0,0.0,1199.9,35.85,62.925,0.0,72.4,8.55,98.55,-927.925,-1199.9,-27.074999999999996,-72.4,-90.0,-2317.2999999999997
2026-01-05 20:00:00+00:00,406.15,0.0,0.0,887.325,0.0,125.9,0.0,372.4,431.45,0.0,-406.15,-887.325,-125.9,-372.4,431.45,-1360.325
2026-01-05 21:00:00+00:00,18.175,13.825,14.425,346.325,0.0,186.0,0.0,600.0,728.1,0.0,-4.350000000000001,-331.9,-186.0,-600.0,728.1,-394.15
2026-01-05 22:00:00+00:00,129.325,0.0,0.0,257.3,30.4,13.8,0.0,600.0,342.675,0.0,-129.325,-257.3,16.599999999999998,-600.0,342.675,-627.3499999999999
2026-01-05 23:00:00+00:00,0.0,98.55,0.0,269.5,158.0,0.0,0.0,600.0,491.475,0.0,98.55,-269.5,158.0,-600.0,491.475,-121.47500000000002
2026-01-06 00:00:00+00:00,1.425,13.725,0.0,85.625,157.0,0.0,0.0,300.0,216.3,0.0,12.299999999999999,-85.625,157.0,-300.0,216.3,-0.024999999999977263
2026-01-06 01:00:00+00:00,0.0,75.775,58.675,0.0,143.625,0.0,0.0,600.0,321.925,0.0,75.775,58.675,143.625,-600.0,321.925,0.0
2026-01-06 02:00:00+00:00,0.0,16.8,6.824999999999999,2.7750000000000004,158.0,0.0,0.0,418.7,239.8,0.0,16.8,4.049999999999999,158.0,-418.7,239.8,-0.04999999999998295
2026-01-06 03:00:00+00:00,0.0,34.075,3.575,27.924999999999997,159.0,0.0,0.0,443.2,274.475,0.0,34.075,-24.349999999999998,159.0,-443.2,274.475,0.0
2026-01-06 04:00:00+00:00,0.0,183.05,47.099999999999994,0.0,125.2,0.0,0.0,600.0,423.4,0.0,183.05,47.099999999999994,125.2,-600.0,423.4,178.75
2026-01-06 05:00:00+00:00,0.0,514.75,454.3,0.0,0.0,130.25,0.0,393.8,630.5,0.0,514.75,454.3,-130.25,-393.8,630.5,1075.5
2026-01-06 06:00:00+00:00,0.0,431.35,1264.8,0.0,0.0,168.175,0.0,93.8,365.725,0.0,431.35,1264.8,-168.175,-93.8,365.725,1799.9
2026-01-06 07:00:00+00:00,0.0,289.8,1648.775,0.0,41.5,96.525,206.2,0.0,173.8,0.0,289.8,1648.775,-55.025000000000006,206.2,173.8,2263.55
2026-01-06 08:00:00+00:00,0.0,206.15,1349.175,0.0,41.5,144.75,469.5,0.0,172.55,0.0,206.15,1349.175,-103.25,469.5,172.55,2094.125
2026-01-06 09:00:00+00:00,0.0,327.075,1103.0,0.0,0.0,181.425,404.8,0.0,479.15,0.0,327.075,1103.0,-181.425,404.8,479.15,2132.6
2026-01-06 10:00:00+00:00,0.0,299.85,571.1,0.0,0.0,127.15,600.0,0.0,651.075,0.0,299.85,571.1,-127.15,600.0,651.075,1994.8750000000002
2026-01-06 11:00:00+00:00,0.0,286.25,0.0,278.55,163.625,0.0,428.8,0.0,767.675,0.0,286.25,-278.55,163.625,428.8,767.675,1367.8
2026-01-06 12:00:00+00:00,0.0,137.3,0.0,775.6,13.5,4.425,128.8,0.0,725.35,0.0,137.3,-775.6,9.075,128.8,725.35,224.92500000000013
2026-01-06 13:00:00+00:00,97.125,0.0,0.0,980.75,90.22500000000001,0.0,0.0,171.2,564.825,0.0,-97.125,-980.75,90.22500000000001,-171.2,564.825,-594.0249999999999
2026-01-06 14:00:00+00:00,388.85,0.0,0.0,1138.55,150.15,0.0,0.0,0.2,234.1,0.0,-388.85,-1138.55,150.15,-0.2,234.1,-1143.3500000000001
2026-01-06 15:00:00+00:00,503.55,0.0,0.0,1233.425,122.3,0.0,161.9,0.0,245.2,0.0,-503.55,-1233.425,122.3,161.9,245.2,-1207.5749999999998
2026-01-06 16:00:00+00:00,441.25,0.0,0.0,950.15,112.95,0.0,209.3,0.0,230.675,0.0,-441.25,-950.15,112.95,209.3,230.675,-838.4750000000001
2026-01-06 17:00:00+00:00,318.775,0.0,0.0,681.275,146.95,0.0,0.0,90.7,290.85,0.0,-318.775,-681.275,146.95,-90.7,290.85,-652.9499999999999
2026-01-06 18:00:00+00:00,276.55,0.0,0.0,721.925,0.0,156.025,0.0,390.7,345.05,0.0,-276.55,-721.925,-156.025,-390.7,345.05,-1200.15
2026-01-06 19:00:00+00:00,0.3,30.2,0.0,1283.075,0.0,183.0,0.0,600.0,842.0,0.0,29.9,-1283.075,-183.0,-600.0,842.0,-1194.175
2026-01-06 20:00:00+00:00,1.575,18.95,0.0,1290.25,20.325,40.0,0.0,600.0,883.45,0.0,17.375,-1290.25,-19.675,-600.0,883.45,-1009.0999999999999
2026-01-06 21:00:00+00:00,9.025,15.4,0.0,1239.825,122.575,0.0,0.0,600.0,801.75,0.0,6.375,-1239.825,122.575,-600.0,801.75,-909.125
2026-01-06 22:00:00+00:00,4.475,24.45,0.0,1009.425,21.85,1.775,0.0,600.0,713.475,0.0,19.975,-1009.425,20.075000000000003,-600.0,713.475,-855.9
2026-01-06 23:00:00+00:00,0.0,175.7,0.0,1439.475,128.5,0.0,0.0,600.0,629.725,0.0,175.7,-1439.475,128.5,-600.0,629.725,-1105.5499999999997
2026-01-07 00:00:00+00:00,0.0,222.6,0.0,1252.625,60.7,0.0,0.0,600.0,581.575,0.0,222.6,-1252.625,60.7,-600.0,581.575,-987.75
2026-01-07 01:00:00+00:00,0.0,213.525,0.0,1350.3,144.3,0.0,0.0,600.0,605.975,0.0,213.525,-1350.3,144.3,-600.0,605.975,-986.4999999999999
2026-01-07 02:00:00+00:00,0.0,332.875,0.0,1598.85,49.575,0.0,0.0,600.0,727.025,0.0,332.875,-1598.85,49.575,-600.0,727.025,-1089.375
2026-01-07 03:00:00+00:00,0.0,179.975,0.0,1840.65,154.8,0.0,0.0,600.0,719.85,0.0,179.975,-1840.65,154.8,-600.0,719.85,-1386.025
2026-01-07 04:00:00+00:00,0.0,207.275,0.0,1777.0,0.0,65.375,0.0,600.0,759.15,0.0,207.275,-1777.0,-65.375,-600.0,759.15,-1475.9499999999998
2026-01-07 05:00:00+00:00,0.0,107.2,0.0,1661.75,102.475,0.0,0.0,600.0,644.95,0.0,107.2,-1661.75,102.475,-600.0,644.95,-1407.1249999999998
2026-01-07 06:00:00+00:00,391.775,0.0,0.0,1397.9,70.675,37.275000000000006,0.0,600.0,273.725,0.0,-391.775,-1397.9,33.39999999999999,-600.0,273.725,-2082.55
2026-01-07 07:00:00+00:00,478.725,0.0,0.0,1351.075,22.1,5.35,0.0,600.0,155.975,0.0,-478.725,-1351.075,16.75,-600.0,155.975,-2257.0750000000003
2026-01-07 08:00:00+00:00,409.5,0.0,0.0,1416.75,0.0,157.325,0.0,600.0,324.4,0.0,-409.5,-1416.75,-157.325,-600.0,324.4,-2259.1749999999997
2026-01-07 09:00:00+00:00,289.575,0.0,0.0,1572.9,115.7,0.0,0.0,600.0,482.875,0.0,-289.575,-1572.9,115.7,-600.0,482.875,-1863.9
