,GR_IT_SUD,IT_SUD_GR,IT_SUD_IT_CSUD,IT_CSUD_IT_SUD,IT_SUD_IT_CALA,IT_CALA_IT_SUD,IT_SUD_IT_CSUD_net_export,IT_SUD_IT_CALA_net_export,IT_SUD_GR_net_export,Net Export
2026-03-01 13:00:00+00:00,500.0,0.0,1533.0,0.0,52.25,0.0,1533.0,52.25,-500.0,1085.25
2026-03-01 14:00:00+00:00,500.0,0.0,1666.75,0.0,9.0,15.0,1666.75,-6.0,-500.0,1160.75
2026-03-01 15:00:00+00:00,500.0,0.0,1537.0,0.0,194.75,16.25,1537.0,178.5,-500.0,1215.5
2026-03-01 16:00:00+00:00,500.0,0.0,1128.75,0.0,158.5,0.0,1128.75,158.5,-500.0,787.25
2026-03-01 17:00:00+00:00,500.0,0.0,920.5,0.0,159.25,0.0,920.5,159.25,-500.0,579.75
2026-03-01 18:00:00+00:00,500.0,0.0,908.75,0.0,53.0,0.0,908.75,53.0,-500.0,461.75
2026-03-01 19:00:00+00:00,500.0,0.0,786.75,0.0,45.0,0.0,786.75,45.0,-500.0,331.75
2026-03-01 20:00:00+00:00,500.0,0.0,937.25,0.0,48.25,0.0,937.25,48.25,-500.0,485.5
2026-03-01 21:00:00+00:00,500.0,0.0,727.0,0.0,80.25,0.0,727.0,80.25,-500.0,307.25
2026-03-01 22:00:00+00:00,500.0,0.0,646.0,0.0,195.0,0.0,646.0,195.0,-500.0,341.0
2026-03-01 23:00:00+00:00,500.0,0.0,941.5,0.0,283.5,0.0,941.5,283.5,-500.0,725.0
2026-03-02 00:00:00+00:00,500.0,0.0,951.0,0.0,135.25,0.0,951.0,135.25,-500.0,586.25
2026-03-02 01:00:00+00:00,500.0,0.0,1050.25,0.0,76.25,0.0,1050.25,76.25,-500.0,626.5
2026-03-02 02:00:00+00:00,500.0,0.0,1068.0,0.0,81.25,0.0,1068.0,81.25,-500.0,649.25
2026-03-02 03:00:00+00:00,500.0,0.0,1159.5,0.0,100.75,0.0,1159.5,100.75,-500.0,760.25
2026-03-02 04:00:00+00:00,500.0,0.0,1243.0,0.0,189.75,0.0,1243.0,189.75,-500.0,932.75
2026-03-02 05:00:00+00:00,28.0,0.0,1749.75,0.0,0.0,971.0,1749.75,-971.0,-28.0,750.75
2026-03-02 06:00:00+00:00,500.0,0.0,2362.5,0.0,0.0,1025.5,2362.5,-1025.5,-500.0,837.0
2026-03-02 07:00:00+00:00,500.0,0.0,3282.5,0.0,0.0,1569.75,3282.5,-1569.75,-500.0,1212.75
2026-03-02 08:00:00+00:00,500.0,0.0,3507.0,0.0,0.0,1472.75,3507.0,-1472.75,-500.0,1534.25
2026-03-02 09:00:00+00:00,500.0,0.0,3647.75,0.0,0.0,1381.0,3647.75,-1381.0,-500.0,1766.75
2026-03-02 10:00:00+00:00,500.0,0.0,3285.5,0.0,0.0,971.0,3285.5,-971.0,-500.0,1814.5
2026-03-02 11:00:00+00:00,500.0,0.0,3021.75,0.0,0.0,978.25,3021.75,-978.25,-500.0,1543.5
2026-03-02 12:00:00+00:00,500.0,0.0,2842.0,0.0,0.0,920.75,2842.0,-920.75,-500.0,1421.25
2026-03-02 13:00:00+00:00,500.0,0.0,2619.75,0.0,0.0,682.0,2619.75,-682.0,-500.0,1437.75
2026-03-02 14:00:00+00:00,500.0,0.0,2558.0,0.0,0.0,1040.25,2558.0,-1040.25,-500.0,1017.75
2026-03-02 15:00:00+00:00,500.0,0.0,2281.0,0.0,0.0,1252.0,2281.0,-1252.0,-500.0,529.0
2026-03-02 16:00:00+00:00,0.0,47.0,1621.25,0.0,0.0,1174.0,1621.25,-1174.0,47.0,494.25
2026-03-02 17:00:00+00:00,0.0,500.0,1467.5,0.0,0.0,899.75,1467.5,-899.75,500.0,1067.75
2026-03-02 18:00:00+00:00,0.0,500.0,909.75,0.0,0.0,770.25,909.75,-770.25,500.0,639.5
2026-03-02 19:00:00+00:00,0.0,247.0,905.0,0.0,0.0,635.75,905.0,-635.75,247.0,516.25
2026-03-02 20:00:00+00:00,436.0,0.0,1530.25,0.0,0.0,457.0,1530.25,-457.0,-436.0,637.25
2026-03-02 21:00:00+00:00,500.0,0.0,1466.0,0.0,0.0,500.5,1466.0,-500.5,-500.0,465.5
2026-03-02 22:00:00+00:00,500.0,0.0,949.75,0.0,19.5,259.0,949.75,-239.5,-500.0,210.25
2026-03-02 23:00:00+00:00,500.0,0.0,1002.0,0.0,0.0,196.75,1002.0,-196.75,-500.0,305.25
2026-03-03 00:00:00+00:00,500.0,0.0,1187.75,0.0,0.0,254.5,1187.75,-254.5,-500.0,433.25
2026-03-03 01:00:00+00:00,500.0,0.0,1218.0,0.0,0.0,305.0,1218.0,-305.0,-500.0,413.0
2026-03-03 02:00:00+00:00,500.0,0.0,1237.0,0.0,0.0,297.75,1237.0,-297.75,-500.0,439.25
2026-03-03 03:00:00+00:00,500.0,0.0,1203.25,0.0,0.0,260.75,1203.25,-260.75,-500.0,442.5
2026-03-03 04:00:00+00:00,500.0,0.0,1642.75,0.0,0.0,609.25,1642.75,-609.25,-500.0,533.5
2026-03-03 05:00:00+00:00,358.0,0.0,1995.0,0.0,0.0,891.75,1995.0,-891.75,-358.0,745.25
2026-03-03 06:00:00+00:00,500.0,0.0,2917.5,0.0,0.0,1538.75,2917.5,-1538.75,-500.0,878.75
2026-03-03 07:00:00+00:00,500.0,0.0,3160.0,0.0,0.0,1405.75,3160.0,-1405.75,-500.0,1254.25
2026-03-03 08:00:00+00:00,500.0,0.0,3765.5,0.0,0.0,1460.5,3765.5,-1460.5,-500.0,1805.0
2026-03-03 09:00:00+00:00,500.0,0.0,3500.5,0.0,0.0,984.75,3500.5,-984.75,-500.0,2015.75
2026-03-03 10:00:00+00:00,500.0,0.0,3321.25,0.0,0.0,949.75,3321.25,-949.75,-500.0,1871.5
2026-03-03 11:00:00+00:00,500.0,0.0,2777.25,0.0,0.0,1041.0,2777.25,-1041.0,-500.0,1236.25
2026-03-03 12:00:00+00:00,500.0,0.0,2566.25,0.0,0.0,800.5,2566.25,-800.5,-500.0,1265.75
2026-03-03 13:00:00+00:00,500.0,0.0,2547.25,0.0,0.0,776.75,2547.25,-776.75,-500.0,1270.5
2026-03-03 14:00:00+00:00,500.0,0.0,2949.0,0.0,0.0,906.0,2949.0,-906.0,-500.0,1543.0
2026-03-03 15:00:00+00:00,426.0,0.0,3108.25,0.0,0.0,1017.75,3108.25,-1017.75,-426.0,1664.5
2026-03-03 16:00:00+00:00,0.0,454.0,2455.75,0.0,0.0,1588.0,2455.75,-1588.0,454.0,1321.75
2026-03-03 17:00:00+00:00,0.0,500.0,2215.0,0.0,0.0,1561.25,2215.0,-1561.25,500.0,1153.75
2026-03-03 18:00:00+00:00,0.0,500.0,1953.5,0.0,0.0,1463.75,1953.5,-1463.75,500.0,989.75
2026-03-03 19:00:00+00:00,0.0,500.0,1592.75,0.0,0.0,1182.25,1592.75,-1182.25,500.0,910.5
2026-03-03 20:00:00+00:00,0.0,228.0,1991.75,0.0,0.0,1241.0,1991.75,-1241.0,228.0,978.75
2026-03-03 21:00:00+00:00,500.0,0.0,2506.75,0.0,0.0,1332.5,2506.75,-1332.5,-500.0,674.25
2026-03-03 22:00:00+00:00,500.0,0.0,1731.75,0.0,0.0,757.75,1731.75,-757.75,-500.0,474.0
2026-03-03 23:00:00+00:00,500.0,0.0,1675.5,0.0,0.0,794.25,1675.5,-794.25,-500.0,381.25
2026-03-04 00:00:00+00:00,500.0,0.0,1796.0,0.0,0.0,837.0,1796.0,-837.0,-500.0,459.0
2026-03-04 01:00:00+00:00,500.0,0.0,1869.75,0.0,0.0,916.75,1869.75,-916.75,-500.0,453.0
2026-03-04 02:00:00+00:00,500.0,0.0,1908.75,0.0,0.0,961.25,1908.75,-961.25,-500.0,447.5
2026-03-04 03:00:00+00:00,500.0,0.0,2067.75,0.0,0.0,1053.0,2067.75,-1053.0,-500.0,514.75
2026-03-04 04:00:00+00:00,500.0,0.0,2489.75,0.0,0.0,1482.0,2489.75,-1482.0,-500.0,507.75
2026-03-04 05:00:00+00:00,500.0,0.0,3415.0,0.0,0.0,2179.25,3415.0,-2179.25,-500.0,735.75
2026-03-04 06:00:00+00:00,500.0,0.0,3627.75,0.0,0.0,2402.5,3627.75,-2402.5,-500.0,725.25
2026-03-04 07:00:00+00:00,500.0,0.0,3625.0,0.0,0.0,1801.0,3625.0,-1801.0,-500.0,1324.0
2026-03-04 08:00:00+00:00,500.0,0.0,3780.75,0.0,0.0,1801.0,3780.75,-1801.0,-500.0,1479.75
2026-03-04 09:00:00+00:00,500.0,0.0,3962.25,0.0,0.0,2135.5,3962.25,-2135.5,-500.0,1326.75
2026-03-04 10:00:00+00:00,500.0,0.0,3723.0,0.0,0.0,2063.25,3723.0,-2063.25,-500.0,1159.75
2026-03-04 11:00:00+00:00,500.0,0.0,3244.0,0.0,0.0,2012.5,3244.0,-2012.5,-500.0,731.5
2026-03-04 12:00:00+00:00,500.0,0.0,3336.75,0.0,0.0,1977.75,3336.75,-1977.75,-500.0,859.0
2026-03-04 13:00:00+00:00,500.0,0.0,3162.75,0.0,0.0,1836.5,3162.75,-1836.5,-500.0,826.25
2026-03-04 14:00:00+00:00,500.0,0.0,2660.5,0.0,0.0,1626.0,2660.5,-1626.0,-500.0,534.5
2026-03-04 15:00:00+00:00,500.0,0.0,2975.5,0.0,0.0,1500.5,2975.5,-1500.5,-500.0,975.0
2026-03-04 16:00:00+00:00,500.0,0.0,3250.5,0.0,0.0,1515.5,3250.5,-1515.5,-500.0,1235.0
2026-03-04 17:00:00+00:00,10.0,0.0,2479.75,0.0,0.0,1564.5,2479.75,-1564.5,-10.0,905.25
2026-03-04 18:00:00+00:00,0.0,106.0,1870.5,0.0,0.0,1172.5,1870.5,-1172.5,106.0,804.0
2026-03-04 19:00:00+00:00,113.0,0.0,1843.75,0.0,0.0,809.0,1843.75,-809.0,-113.0,921.75
2026-03-04 20:00:00+00:00,500.0,0.0,1888.25,0.0,0.0,1000.0,1888.25,-1000.0,-500.0,388.25
2026-03-04 21:00:00+00:00,500.0,0.0,1542.25,0.0,0.0,645.5,1542.25,-645.5,-500.0,396.75
2026-03-04 22:00:00+00:00,500.0,0.0,1403.5,0.0,0.0,684.75,1403.5,-684.75,-500.0,218.75
2026-03-04 23:00:00+00:00,500.0,0.0,2002.25,0.0,0.0,1107.25,2002.25,-1107.25,-500.0,395.0
2026-03-05 00:00:00+00:00,500.0,0.0,2137.5,0.0,0.0,1149.5,2137.5,-1149.5,-500.0,488.0
2026-03-05 01:00:00+00:00,500.0,0.0,2019.5,0.0,0.0,1211.75,2019.5,-1211.75,-500.0,307.75
2026-03-05 02:00:00+00:00,500.0,0.0,1900.75,0.0,0.0,1210.0,1900.75,-1210.0,-500.0,190.75
2026-03-05 03:00:00+00:00,500.0,0.0,1953.75,0.0,0.0,1207.75,1953.75,-1207.75,-500.0,246.0
2026-03-05 04:00:00+00:00,500.0,0.0,2152.25,0.0,0.0,1112.5,2152.25,-1112.5,-500.0,539.75
2026-03-05 05:00:00+00:00,500.0,0.0,2485.25,0.0,0.0,1058.25,2485.25,-1058.25,-500.0,927.0
2026-03-05 06:00:00+00:00,500.0,0.0,3006.0,0.0,0.0,1293.75,3006.0,-1293.75,-500.0,1212.25
2026-03-05 07:00:00+00:00,500.0,0.0,3574.75,0.0,0.0,1424.0,3574.75,-1424.0,-500.0,1650.75
2026-03-05 08:00:00+00:00,500.0,0.0,4078.25,0.0,0.0,1521.75,4078.25,-1521.75,-500.0,2056.5
2026-03-05 09:00:00+00:00,500.0,0.0,3912.75,0.0,0.0,1851.25,3912.75,-1851.25,-500.0,1561.5
2026-03-05 10:00:00+00:00,500.0,0.0,3850.75,0.0,0.0,1804.0,3850.75,-1804.0,-500.0,1546.75
2026-03-05 11:00:00+00:00,500.0,0.0,3359.0,0.0,0.0,1317.5,3359.0,-1317.5,-500.0,1541.5
2026-03-05 12:00:00+00:00,500.0,0.0,3406.0,0.0,0.0,1312.5,3406.0,-1312.5,-500.0,1593.5
2026-03-05 13:00:00+00:00,500.0,0.0,3087.0,0.0,0.0,1030.25,3087.0,-1030.25,-500.0,1556.75
2026-03-05 14:00:00+00:00,500.0,0.0,2968.25,0.0,0.0,889.0,2968.25,-889.0,-500.0,1579.25
2026-03-05 15:00:00+00:00,500.0,0.0,3073.5,0.0,0.0,563.75,3073.5,-563.75,-500.0,2009.75
2026-03-05 16:00:00+00:00,500.0,0.0,2971.0,0.0,0.0,949.0,2971.0,-949.0,-500.0,1522.0
2026-03-05 17:00:00+00:00,0.0,50.0,2927.25,0.0,0.0,1754.75,2927.25,-1754.75,50.0,1222.5
2026-03-05 18:00:00+00:00,101.0,0.0,2702.75,0.0,0.0,1464.25,2702.75,-1464.25,-101.0,1137.5
2026-03-05 19:00:00+00:00,401.0,0.0,2423.75,0.0,0.0,899.0,2423.75,-899.0,-401.0,1123.75
2026-03-05 20:00:00+00:00,487.0,0.0,2456.5,0.0,0.0,926.0,2456.5,-926.0,-487.0,1043.5
2026-03-05 21:00:00+00:00,500.0,0.0,2057.0,0.0,0.0,1107.25,2057.0,-1107.25,-500.0,449.75
2026-03-05 22:00:00+00:00,500.0,0.0,2160.0,0.0,0.0,1168.0,2160.0,-1168.0,-500.0,492.0
2026-03-05 23:00:00+00:00,500.0,0.0,2002.75,0.0,0.0,1169.75,2002.75,-1169.75,-500.0,333.0
2026-03-06 00:00:00+00:00,500.0,0.0,2168.0,0.0,0.0,1235.25,2168.0,-1235.25,-500.0,432.75
2026-03-06 01:00:00+00:00,500.0,0.0,2246.5,0.0,0.0,1293.75,2246.5,-1293.75,-500.0,452.75
2026-03-06 02:00:00+00:00,500.0,0.0,2314.5,0.0,0.0,1319.75,2314.5,-1319.75,-500.0,494.75
2026-03-06 03:00:00+00:00,500.0,0.0,2309.0,0.0,0.0,1321.0,2309.0,-1321.0,-500.0,488.0
2026-03-06 04:00:00+00:00,269.0,0.0,2871.25,0.0,0.0,1808.0,2871.25,-1808.0,-269.0,794.25
2026-03-06 05:00:00+00:00,500.0,0.0,3990.25,0.0,0.0,2240.75,3990.25,-2240.75,-500.0,1249.5
2026-03-06 06:00:00+00:00,500.0,0.0,4176.75,0.0,0.0,1906.25,4176.75,-1906.25,-500.0,1770.5
2026-03-06 07:00:00+00:00,500.0,0.0,4353.75,0.0,0.0,1750.5,4353.75,-1750.5,-500.0,2103.25
2026-03-06 08:00:00+00:00,500.0,0.0,4713.5,0.0,0.0,1615.75,4713.5,-1615.75,-500.0,2597.75
2026-03-06 09:00:00+00:00,500.0,0.0,4226.25,0.0,0.0,1387.75,4226.25,-1387.75,-500.0,2338.5
2026-03-06 10:00:00+00:00,500.0,0.0,3962.75,0.0,0.0,1106.25,3962.75,-1106.25,-500.0,2356.5
2026-03-06 11:00:00+00:00,500.0,0.0,4036.5,0.0,0.0,1112.5,4036.5,-1112.5,-500.0,2424.0
2026-03-06 12:00:00+00:00,500.0,0.0,4003.25,0.0,0.0,1028.0,4003.25,-1028.0,-500.0,2475.25
2026-03-06 13:00:00+00:00,500.0,0.0,3653.25,0.0,0.0,875.75,3653.25,-875.75,-500.0,2277.5
2026-03-06 14:00:00+00:00,500.0,0.0,3429.5,0.0,0.0,952.0,3429.5,-952.0,-500.0,1977.5
2026-03-06 15:00:00+00:00,500.0,0.0,3295.0,0.0,0.0,1132.0,3295.0,-1132.0,-500.0,1663.0
2026-03-06 16:00:00+00:00,500.0,0.0,3538.75,0.0,0.0,1421.0,3538.75,-1421.0,-500.0,1617.75
2026-03-06 17:00:00+00:00,112.0,0.0,3132.5,0.0,0.0,1743.75,3132.5,-1743.75,-112.0,1276.75
2026-03-06 18:00:00+00:00,0.0,76.0,2665.75,0.0,0.0,1574.0,2665.75,-1574.0,76.0,1167.75
2026-03-06 19:00:00+00:00,500.0,0.0,2652.75,0.0,0.0,1013.0,2652.75,-1013.0,-500.0,1139.75
2026-03-06 20:00:00+00:00,500.0,0.0,2632.75,0.0,0.0,913.75,2632.75,-913.75,-500.0,1219.0
2026-03-06 21:00:00+00:00,500.0,0.0,2626.75,0.0,0.0,1191.5,2626.75,-1191.5,-500.0,935.25
2026-03-06 22:00:00+00:00,500.0,0.0,2118.25,0.0,0.0,1017.25,2118.25,-1017.25,-500.0,601.0
2026-03-06 23:00:00+00:00,500.0,0.0,1029.25,0.0,0.0,189.75,1029.25,-189.75,-500.0,339.5
