,LT_LV,LV_LT,LV_EE,EE_LV,LV_EE_net_export,LV_LT_net_export,Net Export
2026-02-25 06:00:00+00:00,106.725,0.0,143.625,0.0,143.625,-106.725,36.900000000000006
2026-02-25 07:00:00+00:00,17.575,7.949999999999999,106.775,0.0,106.775,-9.625,97.15
2026-02-25 08:00:00+00:00,0.0,13.45,0.0,30.549999999999997,-30.549999999999997,13.45,-17.099999999999998
2026-02-25 09:00:00+00:00,0.0,54.4,0.275,8.45,-8.174999999999999,54.4,46.225
2026-02-25 10:00:00+00:00,0.0,68.175,10.225000000000001,13.85,-3.6249999999999982,68.175,64.55
2026-02-25 11:00:00+00:00,0.0,145.975,0.0,154.475,-154.475,145.975,-8.5
2026-02-25 12:00:00+00:00,0.0,201.025,0.0,253.0,-253.0,201.025,-51.974999999999994
2026-02-25 13:00:00+00:00,0.0,271.2,0.0,281.125,-281.125,271.2,-9.925000000000011
2026-02-25 14:00:00+00:00,0.0,354.7,0.0,230.225,-230.225,354.7,124.475
2026-02-25 15:00:00+00:00,0.0,316.95000000000005,0.0,197.95,-197.95,316.95000000000005,119.00000000000006
2026-02-25 16:00:00+00:00,0.0,283.6,0.0,210.95,-210.95,283.6,72.65000000000003
2026-02-25 17:00:00+00:00,0.0,411.65,0.0,241.875,-241.875,411.65,169.77499999999998
2026-02-25 18:00:00+00:00,0.0,387.125,0.0,266.02500000000003,-266.02500000000003,387.125,121.09999999999997
2026-02-25 19:00:00+00:00,0.0,468.8,0.0,337.375,-337.375,468.8,131.425
2026-02-25 20:00:00+00:00,0.0,382.15,0.0,458.875,-458.875,382.15,-76.72500000000002
2026-02-25 21:00:00+00:00,0.0,434.175,0.0,527.25,-527.25,434.175,-93.07499999999999
2026-02-25 22:00:00+00:00,0.0,398.9,0.0,547.275,-547.275,398.9,-148.375
2026-02-25 23:00:00+00:00,0.0,394.42499999999995,0.0,516.725,-516.725,394.42499999999995,-122.30000000000007
2026-02-26 00:00:00+00:00,0.0,412.875,0.0,531.775,-531.775,412.875,-118.89999999999998
2026-02-26 01:00:00+00:00,0.0,398.125,0.0,539.15,-539.15,398.125,-141.02499999999998
2026-02-26 02:00:00+00:00,0.0,407.5,0.0,551.95,-551.95,407.5,-144.45000000000005
2026-02-26 03:00:00+00:00,0.0,383.7,0.0,560.45,-560.45,383.7,-176.75000000000006
2026-02-26 04:00:00+00:00,0.0,316.85,0.0,492.875,-492.875,316.85,-176.02499999999998
2026-02-26 05:00:00+00:00,0.0,227.925,0.0,437.34999999999997,-437.34999999999997,227.925,-209.42499999999995
2026-02-26 06:00:00+00:00,0.0,147.55,0.0,405.125,-405.125,147.55,-257.575
2026-02-26 07:00:00+00:00,0.0,151.325,0.0,406.79999999999995,-406.79999999999995,151.325,-255.47499999999997
2026-02-26 08:00:00+00:00,0.0,202.325,0.0,441.04999999999995,-441.04999999999995,202.325,-238.72499999999997
2026-02-26 09:00:00+00:00,0.0,196.725,0.0,473.15,-473.15,196.725,-276.42499999999995
2026-02-26 10:00:00+00:00,0.0,113.17500000000001,0.0,488.025,-488.025,113.17500000000001,-374.84999999999997
2026-02-26 11:00:00+00:00,0.0,12.15,0.0,495.175,-495.175,12.15,-483.02500000000003
2026-02-26 12:00:00+00:00,0.0,6.475,0.0,495.525,-495.525,6.475,-489.04999999999995
2026-02-26 13:00:00+00:00,0.0,49.7,0.0,510.95,-510.95,49.7,-461.25
2026-02-26 14:00:00+00:00,0.0,187.95,0.0,531.775,-531.775,187.95,-343.825
2026-02-26 15:00:00+00:00,0.0,153.475,0.0,535.55,-535.55,153.475,-382.07499999999993
2026-02-26 16:00:00+00:00,0.0,119.95,0.0,529.05,-529.05,119.95,-409.09999999999997
2026-02-26 17:00:00+00:00,0.0,177.275,0.0,554.6,-554.6,177.275,-377.32500000000005
2026-02-26 18:00:00+00:00,0.0,240.64999999999998,0.0,588.75,-588.75,240.64999999999998,-348.1
2026-02-26 19:00:00+00:00,0.0,332.6,0.0,624.3,-624.3,332.6,-291.69999999999993
2026-02-26 20:00:00+00:00,0.0,254.47500000000002,0.0,607.0,-607.0,254.47500000000002,-352.525
2026-02-26 21:00:00+00:00,0.0,248.67499999999998,0.0,635.9,-635.9,248.67499999999998,-387.225
2026-02-26 22:00:00+00:00,0.0,366.8,0.0,712.875,-712.875,366.8,-346.075
2026-02-26 23:00:00+00:00,0.0,304.325,0.0,612.0,-612.0,304.325,-307.675
2026-02-27 00:00:00+00:00,0.0,311.425,0.0,609.75,-609.75,311.425,-298.325
2026-02-27 01:00:00+00:00,0.0,303.07500000000005,0.0,609.25,-609.25,303.07500000000005,-306.17499999999995
2026-02-27 02:00:00+00:00,0.0,291.85,0.0,610.25,-610.25,291.85,-318.4
2026-02-27 03:00:00+00:00,0.0,222.15,0.0,592.525,-592.525,222.15,-370.375
2026-02-27 04:00:00+00:00,266.25,0.0,0.0,154.05,-154.05,-266.25,-420.3
2026-02-27 05:00:00+00:00,169.325,0.0,0.0,252.275,-252.275,-169.325,-421.6
2026-02-27 06:00:00+00:00,37.625,0.0,0.0,382.775,-382.775,-37.625,-420.4
2026-02-27 07:00:00+00:00,158.55,0.0,0.0,278.05,-278.05,-158.55,-436.6
2026-02-27 08:00:00+00:00,443.875,0.0,54.875,0.0,54.875,-443.875,-389.0
2026-02-27 09:00:00+00:00,453.425,0.0,117.3,0.0,117.3,-453.425,-336.125
2026-02-27 10:00:00+00:00,492.975,0.0,199.65,0.0,199.65,-492.975,-293.32500000000005
2026-02-27 11:00:00+00:00,527.5,0.0,210.07500000000002,0.0,210.07500000000002,-527.5,-317.42499999999995
2026-02-27 12:00:00+00:00,494.70000000000005,0.0,143.325,0.0,143.325,-494.70000000000005,-351.37500000000006
2026-02-27 13:00:00+00:00,379.825,0.0,20.075,19.3,0.7749999999999986,-379.825,-379.05
2026-02-27 14:00:00+00:00,257.925,0.0,0.0,92.875,-92.875,-257.925,-350.8
2026-02-27 15:00:00+00:00,44.8,0.0,0.0,335.07500000000005,-335.07500000000005,-44.8,-379.87500000000006
2026-02-27 16:00:00+00:00,0.0,152.875,0.0,317.125,-317.125,152.875,-164.25
2026-02-27 17:00:00+00:00,0.0,207.5,0.0,346.75,-346.75,207.5,-139.25
2026-02-27 18:00:00+00:00,0.0,256.3,0.0,364.85,-364.85,256.3,-108.55000000000001
2026-02-27 19:00:00+00:00,0.0,183.65,0.0,390.45,-390.45,183.65,-206.79999999999998
2026-02-27 20:00:00+00:00,0.0,82.425,0.0,415.075,-415.075,82.425,-332.65
2026-02-27 21:00:00+00:00,92.10000000000001,0.0,0.0,263.77500000000003,-263.77500000000003,-92.10000000000001,-355.87500000000006
2026-02-27 22:00:00+00:00,74.625,0.825,0.0,254.9,-254.9,-73.8,-328.7
2026-02-27 23:00:00+00:00,15.375,29.224999999999998,0.0,281.475,-281.475,13.849999999999998,-267.625
2026-02-28 00:00:00+00:00,0.0,24.9,0.0,281.925,-281.925,24.9,-257.02500000000003
2026-02-28 01:00:00+00:00,0.0,28.875,0.0,280.45,-280.45,28.875,-251.575
2026-02-28 02:00:00+00:00,0.0,101.67500000000001,0.0,358.45,-358.45,101.67500000000001,-256.775
2026-02-28 03:00:00+00:00,0.0,157.425,0.0,439.45,-439.45,157.425,-282.025
2026-02-28 04:00:00+00:00,0.0,154.9,0.0,388.15,-388.15,154.9,-233.24999999999997
2026-02-28 05:00:00+00:00,21.475,58.475,0.0,312.25,-312.25,37.0,-275.25
2026-02-28 06:00:00+00:00,267.175,0.0,38.125,22.45,15.675,-267.175,-251.5
2026-02-28 07:00:00+00:00,362.8,0.0,174.7,0.0,174.7,-362.8,-188.10000000000002
2026-02-28 08:00:00+00:00,429.95,0.0,253.675,0.0,253.675,-429.95,-176.27499999999998
2026-02-28 09:00:00+00:00,415.9,0.0,359.475,0.0,359.475,-415.9,-56.424999999999955
2026-02-28 10:00:00+00:00,377.875,0.0,301.525,0.0,301.525,-377.875,-76.35000000000002
2026-02-28 11:00:00+00:00,386.05,0.0,306.25,0.0,306.25,-386.05,-79.80000000000001
2026-02-28 12:00:00+00:00,312.15,0.0,161.25,0.0,161.25,-312.15,-150.89999999999998
2026-02-28 13:00:00+00:00,291.2,0.0,186.65,0.0,186.65,-291.2,-104.54999999999998
2026-02-28 14:00:00+00:00,307.225,0.0,220.4,0.0,220.4,-307.225,-86.82500000000002
2026-02-28 15:00:00+00:00,336.125,0.0,280.775,0.0,280.775,-336.125,-55.35000000000002
2026-02-28 16:00:00+00:00,351.6,0.0,234.55,0.0,234.55,-351.6,-117.05000000000001
2026-02-28 17:00:00+00:00,229.79999999999998,0.0,120.85000000000001,0.0,120.85000000000001,-229.79999999999998,-108.94999999999997
2026-02-28 18:00:00+00:00,175.4,0.0,13.575,60.8,-47.224999999999994,-175.4,-222.625
2026-02-28 19:00:00+00:00,400.95000000000005,0.0,1.325,10.75,-9.425,-400.95000000000005,-410.37500000000006
2026-02-28 20:00:00+00:00,650.05,0.0,241.325,0.0,241.325,-650.05,-408.72499999999997
2026-02-28 21:00:00+00:00,741.975,0.0,386.225,0.0,386.225,-741.975,-355.75
2026-02-28 22:00:00+00:00,617.9,0.0,309.175,0.0,309.175,-617.9,-308.72499999999997
2026-02-28 23:00:00+00:00,757.95,0.0,415.05,0.0,415.05,-757.95,-342.90000000000003
2026-03-01 00:00:00+00:00,549.15,0.0,294.9,0.0,294.9,-549.15,-254.25
2026-03-01 01:00:00+00:00,367.975,0.0,262.65,0.0,262.65,-367.975,-105.32500000000005
2026-03-01 02:00:00+00:00,215.525,0.0,197.25,0.0,197.25,-215.525,-18.275000000000006
2026-03-01 03:00:00+00:00,157.675,0.0,145.225,0.0,145.225,-157.675,-12.450000000000017
2026-03-01 04:00:00+00:00,195.175,0.0,151.1,0.0,151.1,-195.175,-44.07500000000002
2026-03-01 05:00:00+00:00,273.55,0.0,192.65,0.0,192.65,-273.55,-80.9
2026-03-01 06:00:00+00:00,401.875,0.0,298.625,0.0,298.625,-401.875,-103.25
2026-03-01 07:00:00+00:00,602.125,0.0,512.7,0.0,512.7,-602.125,-89.42499999999995
2026-03-01 08:00:00+00:00,825.15,0.0,635.875,0.0,635.875,-825.15,-189.27499999999998
2026-03-01 09:00:00+00:00,951.0,0.0,707.3,0.0,707.3,-951.0,-243.70000000000005
2026-03-01 10:00:00+00:00,951.0,0.0,719.85,0.0,719.85,-951.0,-231.14999999999998
2026-03-01 11:00:00+00:00,947.025,0.0,594.875,0.0,594.875,-947.025,-352.15
2026-03-01 12:00:00+00:00,951.0,0.0,561.2,0.0,561.2,-951.0,-389.79999999999995
2026-03-01 13:00:00+00:00,951.0,0.0,606.625,0.0,606.625,-951.0,-344.375
2026-03-01 14:00:00+00:00,1021.45,0.0,605.5,0.0,605.5,-1021.45,-415.95000000000005
2026-03-01 15:00:00+00:00,926.875,0.0,454.825,0.0,454.825,-926.875,-472.05
2026-03-01 16:00:00+00:00,482.575,0.0,40.575,0.0,40.575,-482.575,-442.0
2026-03-01 17:00:00+00:00,318.6,0.0,0.0,120.44999999999999,-120.44999999999999,-318.6,-439.05
2026-03-01 18:00:00+00:00,0.0,51.075,0.0,561.325,-561.325,51.075,-510.25000000000006
2026-03-01 19:00:00+00:00,0.0,20.7,0.0,576.0,-576.0,20.7,-555.3
2026-03-01 20:00:00+00:00,50.225,10.575,0.0,450.05,-450.05,-39.650000000000006,-489.70000000000005
2026-03-01 21:00:00+00:00,39.4,18.8,0.0,408.85,-408.85,-20.599999999999998,-429.45000000000005
2026-03-01 22:00:00+00:00,0.0,195.8,0.0,575.625,-575.625,195.8,-379.825
2026-03-01 23:00:00+00:00,0.0,217.3,0.0,458.85,-458.85,217.3,-241.55
2026-03-02 00:00:00+00:00,0.0,282.9,0.0,521.975,-521.975,282.9,-239.07500000000005
2026-03-02 01:00:00+00:00,0.0,272.675,0.0,511.67499999999995,-511.67499999999995,272.675,-238.99999999999994
2026-03-02 02:00:00+00:00,0.0,244.15,0.0,497.225,-497.225,244.15,-253.07500000000002
2026-03-02 03:00:00+00:00,0.0,206.35,0.0,473.275,-473.275,206.35,-266.92499999999995
2026-03-02 04:00:00+00:00,148.175,1.2,0.0,233.725,-233.725,-146.97500000000002,-380.70000000000005
2026-03-02 05:00:00+00:00,9.225,60.275,0.0,321.875,-321.875,51.05,-270.825
2026-03-02 06:00:00+00:00,0.0,233.05,0.0,335.05,-335.05,233.05,-102.0
2026-03-02 07:00:00+00:00,0.0,184.05,0.0,284.8,-284.8,184.05,-100.75
2026-03-02 08:00:00+00:00,79.1,0.0,0.0,182.375,-182.375,-79.1,-261.475
2026-03-02 09:00:00+00:00,399.525,0.0,102.825,0.0,102.825,-399.525,-296.7
2026-03-02 10:00:00+00:00,533.175,0.0,146.07500000000002,0.0,146.07500000000002,-533.175,-387.0999999999999
2026-03-02 11:00:00+00:00,635.6,0.0,98.85,0.0,98.85,-635.6,-536.75
2026-03-02 12:00:00+00:00,562.425,0.0,0.85,10.375,-9.525,-562.425,-571.9499999999999
2026-03-02 13:00:00+00:00,408.825,0.0,0.0,181.65,-181.65,-408.825,-590.475
2026-03-02 14:00:00+00:00,77.35,0.0,0.0,286.025,-286.025,-77.35,-363.375
2026-03-02 15:00:00+00:00,0.0,74.025,0.0,255.6,-255.6,74.025,-181.575
2026-03-02 16:00:00+00:00,0.0,82.45,0.0,290.6,-290.6,82.45,-208.15000000000003
2026-03-02 17:00:00+00:00,0.0,155.2,0.0,311.875,-311.875,155.2,-156.675
2026-03-02 18:00:00+00:00,0.0,157.675,0.0,310.875,-310.875,157.675,-153.2
2026-03-02 19:00:00+00:00,0.0,176.6,0.0,291.675,-291.675,176.6,-115.07500000000002
2026-03-02 20:00:00+00:00,0.0,273.05,0.0,316.7,-316.7,273.05,-43.64999999999998
2026-03-02 21:00:00+00:00,0.0,219.925,0.0,302.675,-302.675,219.925,-82.75
2026-03-02 22:00:00+00:00,0.0,243.425,0.0,366.3,-366.3,243.425,-122.875
2026-03-02 23:00:00+00:00,0.125,35.125,0.0,151.125,-151.125,35.0,-116.125
2026-03-03 00:00:00+00:00,0.0,97.775,0.0,214.925,-214.925,97.775,-117.15
2026-03-03 01:00:00+00:00,0.0,175.375,0.0,195.525,-195.525,175.375,-20.150000000000006
2026-03-03 02:00:00+00:00,0.0,242.77499999999998,0.0,137.375,-137.375,242.77499999999998,105.39999999999998
2026-03-03 03:00:00+00:00,0.0,249.52499999999998,0.0,173.8,-173.8,249.52499999999998,75.72499999999997
2026-03-03 04:00:00+00:00,0.0,261.8,0.0,104.925,-104.925,261.8,156.875
2026-03-03 05:00:00+00:00,0.0,198.375,0.0,53.15,-53.15,198.375,145.225
2026-03-03 06:00:00+00:00,0.0,228.3,0.0,80.2,-80.2,228.3,148.10000000000002
2026-03-03 07:00:00+00:00,0.0,231.52499999999998,0.0,33.5,-33.5,231.52499999999998,198.02499999999998
2026-03-03 08:00:00+00:00,0.0,312.425,0.0,84.525,-84.525,312.425,227.9
2026-03-03 09:00:00+00:00,0.0,310.9,0.0,95.4,-95.4,310.9,215.49999999999997
2026-03-03 10:00:00+00:00,0.0,221.675,0.0,134.05,-134.05,221.675,87.625
2026-03-03 11:00:00+00:00,0.0,61.074999999999996,0.0,151.025,-151.025,61.074999999999996,-89.95000000000002
2026-03-03 12:00:00+00:00,0.0,50.3,0.0,180.05,-180.05,50.3,-129.75
2026-03-03 13:00:00+00:00,0.0,88.425,0.0,225.525,-225.525,88.425,-137.10000000000002
2026-03-03 14:00:00+00:00,0.0,73.225,0.0,287.925,-287.925,73.225,-214.70000000000002
2026-03-03 15:00:00+00:00,0.0,37.6,0.0,349.175,-349.175,37.6,-311.575
2026-03-03 16:00:00+00:00,11.4,5.45,0.0,378.875,-378.875,-5.95,-384.825
2026-03-03 17:00:00+00:00,0.0,38.675,0.0,429.09999999999997,-429.09999999999997,38.675,-390.42499999999995
2026-03-03 18:00:00+00:00,0.0,25.65,0.0,478.775,-478.775,25.65,-453.125
2026-03-03 19:00:00+00:00,0.0,113.35,0.0,513.725,-513.725,113.35,-400.375
2026-03-03 20:00:00+00:00,0.0,80.45,0.0,547.725,-547.725,80.45,-467.27500000000003
2026-03-03 21:00:00+00:00,0.0,106.9,0.0,559.25,-559.25,106.9,-452.35
2026-03-03 22:00:00+00:00,0.0,153.05,0.0,570.0,-570.0,153.05,-416.95
2026-03-03 23:00:00+00:00,0.0,178.925,0.0,594.0,-594.0,178.925,-415.075
2026-03-04 00:00:00+00:00,0.0,185.8,0.0,596.0,-596.0,185.8,-410.2
2026-03-04 01:00:00+00:00,0.0,330.1,0.0,598.0,-598.0,330.1,-267.9
2026-03-04 02:00:00+00:00,0.0,333.2,0.0,595.25,-595.25,333.2,-262.05
2026-03-04 03:00:00+00:00,0.0,299.6,0.0,596.0,-596.0,299.6,-296.4
2026-03-04 04:00:00+00:00,0.0,189.45,0.0,588.75,-588.75,189.45,-399.3
2026-03-04 05:00:00+00:00,0.0,422.875,0.0,570.425,-570.425,422.875,-147.54999999999995
2026-03-04 06:00:00+00:00,0.0,518.55,0.0,583.0,-583.0,518.55,-64.45000000000005
2026-03-04 07:00:00+00:00,0.0,687.7,0.0,580.5,-580.5,687.7,107.20000000000005
2026-03-04 08:00:00+00:00,0.0,588.825,0.0,582.25,-582.25,588.825,6.5750000000000455
2026-03-04 09:00:00+00:00,0.0,568.85,0.0,584.0,-584.0,568.85,-15.149999999999977
2026-03-04 10:00:00+00:00,0.0,550.725,0.0,583.0,-583.0,550.725,-32.27499999999998
2026-03-04 11:00:00+00:00,0.0,503.4,0.0,581.0,-581.0,503.4,-77.60000000000002
2026-03-04 12:00:00+00:00,0.0,426.05,0.0,575.0,-575.0,426.05,-148.95
2026-03-04 13:00:00+00:00,0.0,427.25,0.0,576.0,-576.0,427.25,-148.75
2026-03-04 14:00:00+00:00,0.0,294.975,0.0,581.0,-581.0,294.975,-286.025
2026-03-04 15:00:00+00:00,0.0,102.44999999999999,0.0,585.25,-585.25,102.44999999999999,-482.8
2026-03-04 16:00:00+00:00,0.0,27.6,0.0,584.0,-584.0,27.6,-556.4
2026-03-04 17:00:00+00:00,0.0,186.425,0.0,583.25,-583.25,186.425,-396.825
2026-03-04 18:00:00+00:00,0.0,218.075,0.0,587.0,-587.0,218.075,-368.925
2026-03-04 19:00:00+00:00,0.0,264.6,0.0,578.0,-578.0,264.6,-313.4
2026-03-04 20:00:00+00:00,0.0,206.225,0.0,585.0,-585.0,206.225,-378.775
2026-03-04 21:00:00+00:00,0.0,479.025,0.0,795.0,-795.0,479.025,-315.975
2026-03-04 22:00:00+00:00,0.0,500.25,0.0,794.75,-794.75,500.25,-294.5
2026-03-04 23:00:00+00:00,0.0,407.95,0.0,821.5,-821.5,407.95,-413.55
2026-03-05 00:00:00+00:00,0.0,416.1,0.0,822.5,-822.5,416.1,-406.4
2026-03-05 01:00:00+00:00,0.0,440.425,0.0,745.2750000000001,-745.2750000000001,440.425,-304.8500000000001
2026-03-05 02:00:00+00:00,0.0,511.0,0.0,822.25,-822.25,511.0,-311.25
2026-03-05 03:00:00+00:00,0.0,455.675,0.0,810.975,-810.975,455.675,-355.3
2026-03-05 04:00:00+00:00,0.0,182.125,0.0,648.15,-648.15,182.125,-466.025
2026-03-05 05:00:00+00:00,0.0,421.625,0.0,676.225,-676.225,421.625,-254.60000000000002
2026-03-05 06:00:00+00:00,0.0,555.25,0.0,739.55,-739.55,555.25,-184.29999999999995
2026-03-05 07:00:00+00:00,0.0,624.775,0.0,643.2,-643.2,624.775,-18.425000000000068
2026-03-05 08:00:00+00:00,0.0,291.9,0.0,258.475,-258.475,291.9,33.424999999999955
2026-03-05 09:00:00+00:00,0.0,229.79999999999998,8.15,57.1,-48.95,229.79999999999998,180.84999999999997
2026-03-05 10:00:00+00:00,0.0,279.625,0.0,58.125,-58.125,279.625,221.5
2026-03-05 11:00:00+00:00,0.0,383.65,0.0,234.475,-234.475,383.65,149.17499999999998
2026-03-05 12:00:00+00:00,0.0,261.625,0.0,210.55,-210.55,261.625,51.07499999999999
2026-03-05 13:00:00+00:00,0.0,236.175,0.0,321.25,-321.25,236.175,-85.07499999999999
2026-03-05 14:00:00+00:00,0.0,131.375,0.0,449.09999999999997,-449.09999999999997,131.375,-317.72499999999997
2026-03-05 15:00:00+00:00,3.9,27.15,0.0,539.675,-539.675,23.25,-516.425
2026-03-05 16:00:00+00:00,0.0,209.55,0.0,534.525,-534.525,209.55,-324.97499999999997
2026-03-05 17:00:00+00:00,0.0,436.525,0.0,605.225,-605.225,436.525,-168.70000000000005
2026-03-05 18:00:00+00:00,0.0,408.7,0.0,573.25,-573.25,408.7,-164.55
2026-03-05 19:00:00+00:00,0.0,204.95,0.0,552.825,-552.825,204.95,-347.87500000000006
2026-03-05 20:00:00+00:00,0.0,154.375,0.0,588.9,-588.9,154.375,-434.525
2026-03-05 21:00:00+00:00,0.0,207.475,0.0,629.15,-629.15,207.475,-421.67499999999995
2026-03-05 22:00:00+00:00,0.0,96.55,0.0,603.6,-603.6,96.55,-507.05
2026-03-05 23:00:00+00:00,0.0,168.6,0.0,552.55,-552.55,168.6,-383.94999999999993
2026-03-06 00:00:00+00:00,0.0,173.525,0.0,547.3,-547.3,173.525,-373.775
2026-03-06 01:00:00+00:00,0.0,170.325,0.0,533.175,-533.175,170.325,-362.84999999999997
2026-03-06 02:00:00+00:00,0.0,349.1,0.0,528.4,-528.4,349.1,-179.29999999999995
2026-03-06 03:00:00+00:00,0.0,384.375,0.0,503.625,-503.625,384.375,-119.25
2026-03-06 04:00:00+00:00,0.0,224.85000000000002,0.0,436.725,-436.725,224.85000000000002,-211.875
2026-03-06 05:00:00+00:00,0.0,223.325,0.0,408.45,-408.45,223.325,-185.125
2026-03-06 06:00:00+00:00,0.0,386.7,0.0,489.05,-489.05,386.7,-102.35000000000002
2026-03-06 07:00:00+00:00,0.0,603.35,0.0,560.5,-560.5,603.35,42.85000000000002
2026-03-06 08:00:00+00:00,0.0,634.0,0.0,566.0,-566.0,634.0,68.0
2026-03-06 09:00:00+00:00,0.0,469.225,0.0,570.0,-570.0,469.225,-100.77499999999998
2026-03-06 10:00:00+00:00,0.0,562.725,0.0,565.75,-565.75,562.725,-3.0249999999999773
2026-03-06 11:00:00+00:00,0.0,492.125,0.0,563.0,-563.0,492.125,-70.875
2026-03-06 12:00:00+00:00,0.0,394.125,0.0,559.0,-559.0,394.125,-164.875
2026-03-06 13:00:00+00:00,0.0,438.75,0.0,560.0,-560.0,438.75,-121.25
2026-03-06 14:00:00+00:00,0.0,488.9,0.0,566.0,-566.0,488.9,-77.10000000000002
2026-03-06 15:00:00+00:00,0.0,472.25,0.0,560.775,-560.775,472.25,-88.52499999999998
2026-03-06 16:00:00+00:00,0.0,375.65,0.0,537.55,-537.55,375.65,-161.89999999999998
2026-03-06 17:00:00+00:00,0.0,432.525,0.0,554.0,-554.0,432.525,-121.47500000000002
2026-03-06 18:00:00+00:00,0.0,465.15000000000003,0.0,581.0,-581.0,465.15000000000003,-115.84999999999997
2026-03-06 19:00:00+00:00,0.0,501.5,0.0,581.0,-581.0,501.5,-79.5
2026-03-06 20:00:00+00:00,0.0,431.625,0.0,588.0,-588.0,431.625,-156.375
2026-03-06 21:00:00+00:00,0.0,487.625,0.0,577.25,-577.25,487.625,-89.625
2026-03-06 22:00:00+00:00,0.0,447.82500000000005,0.0,581.25,-581.25,447.82500000000005,-133.42499999999995
2026-03-06 23:00:00+00:00,0.0,470.575,0.0,567.5,-567.5,470.575,-96.92500000000001
