,HU_RO,RO_HU,RS_RO,RO_RS,RO_BG,BG_RO,RO_BG_net_export,RO_HU_net_export,RO_RS_net_export,Net Export
2026-01-10 02:00:00+00:00,512.05,0.0,79.0,30.0,61.35,392.2,-330.84999999999997,-512.05,-49.0,-891.8999999999999
2026-01-10 03:00:00+00:00,472.875,0.0,41.0,30.0,0.0,561.3,-561.3,-472.875,-11.0,-1045.175
2026-01-10 04:00:00+00:00,242.85,0.0,54.0,30.0,0.0,1039.6,-1039.6,-242.85,-24.0,-1306.4499999999998
2026-01-10 05:00:00+00:00,117.225,15.7,85.0,30.0,0.0,932.44999975,-932.44999975,-101.52499999999999,-55.0,-1088.97499975
2026-01-10 06:00:00+00:00,175.2,0.0,106.0,30.0,0.0,956.0,-956.0,-175.2,-76.0,-1207.2
2026-01-10 07:00:00+00:00,257.55,0.0,173.0,30.0,0.0,993.8000000000001,-993.8000000000001,-257.55,-143.0,-1394.3500000000001
2026-01-10 08:00:00+00:00,20.725,34.875,183.0,40.0,0.0,1190.07499975,-1190.07499975,14.149999999999999,-143.0,-1318.9249997499999
2026-01-10 09:00:00+00:00,178.125,0.0,57.0,40.0,0.0,1250.775,-1250.775,-178.125,-17.0,-1445.9
2026-01-10 10:00:00+00:00,117.05000000000001,0.0,154.0,40.0,0.0,1154.77499975,-1154.77499975,-117.05000000000001,-114.0,-1385.82499975
2026-01-10 11:00:00+00:00,404.625,0.0,148.0,40.0,0.0,925.35,-925.35,-404.625,-108.0,-1437.975
2026-01-10 12:00:00+00:00,686.0,0.0,159.0,40.0,0.0,742.2999995,-742.2999995,-686.0,-119.0,-1547.2999995
2026-01-10 13:00:00+00:00,1029.175,0.0,132.0,40.0,0.0,582.175,-582.175,-1029.175,-92.0,-1703.35
2026-01-10 14:00:00+00:00,1185.725,0.0,142.0,30.0,0.0,658.34999975,-658.34999975,-1185.725,-112.0,-1956.07499975
2026-01-10 15:00:00+00:00,599.75,0.0,163.0,30.0,0.0,1417.775,-1417.775,-599.75,-133.0,-2150.525
2026-01-10 16:00:00+00:00,62.4,11.975,85.0,30.0,4.425,1750.2,-1745.775,-50.425,-55.0,-1851.2
2026-01-10 17:00:00+00:00,0.0,119.44999999999999,60.0,30.0,0.0,1493.825,-1493.825,119.44999999999999,-30.0,-1404.375
2026-01-10 18:00:00+00:00,0.0,200.075,84.0,30.0,2.5,1148.2,-1145.7,200.075,-54.0,-999.625
2026-01-10 19:00:00+00:00,0.0,313.0,25.0,60.0,5.0,873.125,-868.125,313.0,35.0,-520.125
2026-01-10 20:00:00+00:00,0.0,1073.225,93.0,60.0,3.75,962.1,-958.35,1073.225,-33.0,81.87499999999989
2026-01-10 21:00:00+00:00,0.0,893.2,47.0,60.0,0.0,898.85,-898.85,893.2,13.0,7.350000000000023
2026-01-10 22:00:00+00:00,0.0,1396.4250000000002,24.0,60.0,0.0,1003.875,-1003.875,1396.4250000000002,36.0,428.5500000000002
2026-01-10 23:00:00+00:00,0.0,1499.925,0.0,155.0,0.0,786.65,-786.65,1499.925,155.0,868.275
2026-01-11 00:00:00+00:00,0.0,1806.2,0.0,110.0,5.1,839.675,-834.5749999999999,1806.2,110.0,1081.625
2026-01-11 01:00:00+00:00,0.0,1803.35,9.0,70.0,34.425,709.275,-674.85,1803.35,61.0,1189.5
2026-01-11 02:00:00+00:00,0.0,1326.875,39.0,70.0,227.625,536.35,-308.725,1326.875,31.0,1049.15
2026-01-11 03:00:00+00:00,0.0,1195.975,62.0,70.0,294.55,437.85,-143.3,1195.975,8.0,1060.675
2026-01-11 04:00:00+00:00,0.0,972.025,84.0,70.0,211.7,481.025,-269.325,972.025,-14.0,688.7
2026-01-11 05:00:00+00:00,0.0,699.95,127.0,70.0,255.125,471.8,-216.675,699.95,-57.0,426.27500000000003
2026-01-11 06:00:00+00:00,0.0,626.7,48.0,70.0,3.5,652.775,-649.275,626.7,22.0,-0.5749999999999318
2026-01-11 07:00:00+00:00,0.0,463.175,48.0,70.0,0.0,868.1,-868.1,463.175,22.0,-382.925
2026-01-11 08:00:00+00:00,0.0,474.025,38.0,70.0,0.0,1160.6,-1160.6,474.025,32.0,-654.5749999999999
2026-01-11 09:00:00+00:00,0.0,390.45,10.0,70.0,0.0,1123.95,-1123.95,390.45,60.0,-673.5
2026-01-11 10:00:00+00:00,0.0,263.5,10.0,70.0,0.0,1100.475,-1100.475,263.5,60.0,-776.9749999999999
2026-01-11 11:00:00+00:00,114.85,6.05,10.0,70.0,0.0,926.825,-926.825,-108.8,60.0,-975.625
2026-01-11 12:00:00+00:00,449.15,0.0,10.0,50.0,1.25,746.375,-745.125,-449.15,40.0,-1154.275
2026-01-11 13:00:00+00:00,635.325,0.0,10.0,40.0,0.0,788.675,-788.675,-635.325,30.0,-1394.0
2026-01-11 14:00:00+00:00,1359.45,0.0,20.0,40.0,4.0,460.05,-456.05,-1359.45,20.0,-1795.5
2026-01-11 15:00:00+00:00,1562.15,0.0,35.0,40.0,13.675,466.7,-453.025,-1562.15,5.0,-2010.1750000000002
2026-01-11 16:00:00+00:00,1202.65,0.0,35.0,40.0,6.1,936.725,-930.625,-1202.65,5.0,-2128.275
2026-01-11 17:00:00+00:00,1212.35,0.0,35.0,70.0,3.1,880.725,-877.625,-1212.35,35.0,-2054.975
2026-01-11 18:00:00+00:00,1245.225,0.0,35.0,70.0,6.35,706.1,-699.75,-1245.225,35.0,-1909.975
2026-01-11 19:00:00+00:00,1376.45,0.0,55.0,70.0,128.875,432.0,-303.125,-1376.45,15.0,-1664.575
2026-01-11 20:00:00+00:00,1158.7,0.0,85.0,70.0,58.650000000000006,434.7,-376.04999999999995,-1158.7,-15.0,-1549.75
2026-01-11 21:00:00+00:00,869.925,0.0,20.0,70.0,74.7,437.3,-362.6,-869.925,50.0,-1182.525
2026-01-11 22:00:00+00:00,382.92499999999995,0.0,20.0,70.0,71.65,448.6,-376.95000000000005,-382.92499999999995,50.0,-709.875
2026-01-11 23:00:00+00:00,317.15,0.0,45.0,92.0,272.175,414.0,-141.825,-317.15,47.0,-411.97499999999997
2026-01-12 00:00:00+00:00,492.20000000000005,0.0,54.0,70.0,591.25,414.0,177.25,-492.20000000000005,16.0,-298.95000000000005
2026-01-12 01:00:00+00:00,435.125,0.0,82.0,70.0,612.45,414.0,198.45000000000005,-435.125,-12.0,-248.67499999999995
2026-01-12 02:00:00+00:00,639.175,0.0,83.0,70.0,793.375,414.0,379.375,-639.175,-13.0,-272.79999999999995
2026-01-12 03:00:00+00:00,375.25,0.0,81.0,70.0,343.75,434.9,-91.14999999999998,-375.25,-11.0,-477.4
2026-01-12 04:00:00+00:00,748.625,0.0,66.0,70.0,52.525,458.1,-405.57500000000005,-748.625,4.0,-1150.2
2026-01-12 05:00:00+00:00,940.55,0.0,94.0,70.0,21.525,471.45,-449.925,-940.55,-24.0,-1414.475
2026-01-12 06:00:00+00:00,748.8,0.0,148.0,70.0,0.0,828.025,-828.025,-748.8,-78.0,-1654.8249999999998
2026-01-12 07:00:00+00:00,22.375,136.5,210.0,70.0,0.0,1594.225,-1594.225,114.125,-140.0,-1620.1
2026-01-12 08:00:00+00:00,0.0,774.2,130.0,70.0,0.0,1927.675,-1927.675,774.2,-60.0,-1213.475
2026-01-12 09:00:00+00:00,0.0,839.55,100.0,113.0,0.0,2070.15,-2070.15,839.55,13.0,-1217.6000000000001
2026-01-12 10:00:00+00:00,0.0,915.9000000000001,102.0,95.0,0.0,2001.325,-2001.325,915.9000000000001,-7.0,-1092.425
2026-01-12 11:00:00+00:00,0.0,852.9,125.0,95.0,0.0,2016.8,-2016.8,852.9,-30.0,-1193.9
2026-01-12 12:00:00+00:00,0.0,561.475,76.0,95.0,0.0,1964.95,-1964.95,561.475,19.0,-1384.475
2026-01-12 13:00:00+00:00,379.65,0.0,128.0,95.0,0.0,1263.375,-1263.375,-379.65,-33.0,-1676.025
2026-01-12 14:00:00+00:00,1026.9,0.0,120.0,70.0,0.0,825.475,-825.475,-1026.9,-50.0,-1902.375
2026-01-12 15:00:00+00:00,1024.925,0.0,161.0,85.0,0.0,1034.075,-1034.075,-1024.925,-76.0,-2135.0
2026-01-12 16:00:00+00:00,782.125,0.0,151.0,85.0,0.0,1249.725,-1249.725,-782.125,-66.0,-2097.85
2026-01-12 17:00:00+00:00,1310.575,0.0,153.0,85.0,0.0,808.05,-808.05,-1310.575,-68.0,-2186.625
2026-01-12 18:00:00+00:00,1546.975,0.0,156.0,85.0,218.55,414.5,-195.95,-1546.975,-71.0,-1813.925
2026-01-12 19:00:00+00:00,1519.1750000000002,0.0,199.0,85.0,298.175,416.5,-118.32499999999999,-1519.1750000000002,-114.0,-1751.5000000000002
2026-01-12 20:00:00+00:00,1032.9,0.0,187.0,130.0,310.9,415.25,-104.35000000000002,-1032.9,-57.0,-1194.25
2026-01-12 21:00:00+00:00,476.05,0.0,126.0,185.0,152.25,416.5,-264.25,-476.05,59.0,-681.3
2026-01-12 22:00:00+00:00,335.425,0.0,137.0,176.0,2.75,451.95,-449.2,-335.425,39.0,-745.625
2026-01-12 23:00:00+00:00,1095.275,0.0,78.0,300.0,342.025,423.7,-81.67500000000001,-1095.275,222.0,-954.95
2026-01-13 00:00:00+00:00,1207.6999999999998,0.0,98.0,233.0,621.575,431.55,190.02500000000003,-1207.6999999999998,135.0,-882.6749999999997
2026-01-13 01:00:00+00:00,1276.4,0.0,203.0,121.0,875.8,435.2,440.59999999999997,-1276.4,-82.0,-917.8000000000002
2026-01-13 02:00:00+00:00,1392.375,0.0,199.0,100.0,870.175,421.95,448.22499999999997,-1392.375,-99.0,-1043.15
2026-01-13 03:00:00+00:00,1381.2,0.0,181.0,170.0,416.975,447.8,-30.82499999999999,-1381.2,-11.0,-1423.025
2026-01-13 04:00:00+00:00,1326.2,0.0,112.0,70.0,153.45,422.45,-269.0,-1326.2,-42.0,-1637.2
2026-01-13 05:00:00+00:00,1527.525,0.0,372.0,90.0,282.025,415.125,-133.10000000000002,-1527.525,-282.0,-1942.625
2026-01-13 06:00:00+00:00,1347.65,0.0,333.0,70.0,12.399999999999999,655.75,-643.35,-1347.65,-263.0,-2254.0
2026-01-13 07:00:00+00:00,500.95,0.0,448.0,85.0,1.675,1361.2,-1359.525,-500.95,-363.0,-2223.4750000000004
2026-01-13 08:00:00+00:00,108.475,0.0,451.0,70.0,0.6,1481.0,-1480.4,-108.475,-381.0,-1969.875
2026-01-13 09:00:00+00:00,544.0250000000001,0.0,452.0,70.0,0.0,1131.72499975,-1131.72499975,-544.0250000000001,-382.0,-2057.74999975
2026-01-13 10:00:00+00:00,337.675,0.0,488.0,70.0,0.025,1176.8,-1176.7749999999999,-337.675,-418.0,-1932.4499999999998
2026-01-13 11:00:00+00:00,663.4,0.0,473.0,70.0,1.825,1012.54999975,-1010.7249997499999,-663.4,-403.0,-2077.12499975
2026-01-13 12:00:00+00:00,1293.975,0.0,417.0,70.0,0.0,671.0,-671.0,-1293.975,-347.0,-2311.975
2026-01-13 13:00:00+00:00,1629.725,0.0,387.0,70.0,137.3,419.05,-281.75,-1629.725,-317.0,-2228.475
2026-01-13 14:00:00+00:00,1523.025,0.0,412.0,85.0,12.25,583.125,-570.875,-1523.025,-327.0,-2420.9
2026-01-13 15:00:00+00:00,1006.5,0.0,375.0,66.0,23.3,1275.05,-1251.75,-1006.5,-309.0,-2567.25
2026-01-13 16:00:00+00:00,897.225,0.0,302.0,67.0,22.2,1253.125,-1230.925,-897.225,-235.0,-2363.15
2026-01-13 17:00:00+00:00,678.0,0.0,348.0,85.0,30.799999999999997,1196.7,-1165.9,-678.0,-263.0,-2106.9
2026-01-13 18:00:00+00:00,890.05,0.0,314.0,65.0,54.074999999999996,839.3,-785.2249999999999,-890.05,-249.0,-1924.2749999999999
2026-01-13 19:00:00+00:00,1076.575,0.0,327.0,85.0,24.975,560.2,-535.225,-1076.575,-242.0,-1853.8000000000002
2026-01-13 20:00:00+00:00,846.7,0.0,393.0,178.0,7.075,493.95,-486.875,-846.7,-215.0,-1548.575
2026-01-13 21:00:00+00:00,581.45,0.0,143.0,70.0,11.3,460.69999974999996,-449.39999974999995,-581.45,-73.0,-1103.84999975
2026-01-13 22:00:00+00:00,847.625,0.0,116.0,131.0,57.6,445.25,-387.65,-847.625,15.0,-1220.275
2026-01-13 23:00:00+00:00,1001.5749999999999,0.0,82.0,195.0,50.05,480.32500000000005,-430.27500000000003,-1001.5749999999999,113.0,-1318.85
2026-01-14 00:00:00+00:00,1051.825,0.0,147.0,79.0,330.525,381.325,-50.80000000000001,-1051.825,-68.0,-1170.625
2026-01-14 01:00:00+00:00,1379.825,0.0,157.0,70.0,725.15,380.15,345.0,-1379.825,-87.0,-1121.825
2026-01-14 02:00:00+00:00,1427.025,0.0,162.0,70.0,785.325,380.15,405.17500000000007,-1427.025,-92.0,-1113.85
2026-01-14 03:00:00+00:00,1201.575,0.0,162.0,70.0,353.45,380.1,-26.650000000000034,-1201.575,-92.0,-1320.2250000000001
2026-01-14 04:00:00+00:00,1072.175,0.0,218.0,70.0,8.85,621.8,-612.9499999999999,-1072.175,-148.0,-1833.125
2026-01-14 05:00:00+00:00,1325.925,0.0,340.0,72.0,20.35,476.1999995,-455.84999949999997,-1325.925,-268.0,-2049.7749995
2026-01-14 06:00:00+00:00,1304.475,0.0,270.0,70.0,15.075,933.3,-918.2249999999999,-1304.475,-200.0,-2422.7
2026-01-14 07:00:00+00:00,1020.5,0.0,284.0,70.0,0.0,1280.47499975,-1280.47499975,-1020.5,-214.0,-2514.9749997500003
2026-01-14 08:00:00+00:00,515.175,0.0,334.0,70.0,0.0,1408.54999975,-1408.54999975,-515.175,-264.0,-2187.7249997500003
2026-01-14 09:00:00+00:00,578.975,0.0,276.0,70.0,0.0,1384.2749999999999,-1384.2749999999999,-578.975,-206.0,-2169.25
2026-01-14 10:00:00+00:00,268.5,0.0,296.0,70.0,0.0,1504.525,-1504.525,-268.5,-226.0,-1999.025
2026-01-14 11:00:00+00:00,239.675,0.0,296.0,70.0,0.0,1683.675,-1683.675,-239.675,-226.0,-2149.35
2026-01-14 12:00:00+00:00,458.72499999999997,0.0,322.0,70.0,0.0,1522.6999999999998,-1522.6999999999998,-458.72499999999997,-252.0,-2233.4249999999997
2026-01-14 13:00:00+00:00,1218.325,0.0,344.0,70.0,0.0,968.975,-968.975,-1218.325,-274.0,-2461.3
2026-01-14 14:00:00+00:00,1692.5,0.0,313.0,70.0,8.075,752.125,-744.05,-1692.5,-243.0,-2679.55
2026-01-14 15:00:00+00:00,1788.0,0.0,167.0,70.0,0.0,1049.6,-1049.6,-1788.0,-97.0,-2934.6
2026-01-14 16:00:00+00:00,1517.825,0.0,129.0,70.0,0.175,1061.175,-1061.0,-1517.825,-59.0,-2637.825
2026-01-14 17:00:00+00:00,1972.6999999999998,0.0,107.0,70.0,0.0,687.2,-687.2,-1972.6999999999998,-37.0,-2696.8999999999996
2026-01-14 18:00:00+00:00,1690.8,0.0,108.0,70.0,0.0,849.59999975,-849.59999975,-1690.8,-38.0,-2578.39999975
2026-01-14 19:00:00+00:00,1445.7250000000001,0.0,128.0,70.0,10.125,650.625,-640.5,-1445.7250000000001,-58.0,-2144.2250000000004
2026-01-14 20:00:00+00:00,689.175,0.0,234.0,70.0,0.0,578.9,-578.9,-689.175,-164.0,-1432.0749999999998
2026-01-14 21:00:00+00:00,639.975,0.0,155.0,70.0,172.3,497.75,-325.45,-639.975,-85.0,-1050.425
2026-01-14 22:00:00+00:00,611.275,0.0,158.0,160.0,128.59999975,414.525,-285.92500025,-611.275,2.0,-895.2000002499999
2026-01-14 23:00:00+00:00,829.7,0.0,189.0,128.0,268.75,380.0,-111.25,-829.7,-61.0,-1001.95
2026-01-15 00:00:00+00:00,1062.9,0.0,205.0,70.0,600.25,380.0,220.25,-1062.9,-135.0,-977.6500000000001
2026-01-15 01:00:00+00:00,924.2,0.0,206.0,103.0,509.4,380.0,129.39999999999998,-924.2,-103.0,-897.8000000000001
2026-01-15 02:00:00+00:00,1172.6,0.0,236.0,70.0,846.1,380.0,466.1,-1172.6,-166.0,-872.4999999999999
2026-01-15 03:00:00+00:00,997.275,0.0,252.0,170.0,419.325,380.0,39.32499999999999,-997.275,-82.0,-1039.95
2026-01-15 04:00:00+00:00,534.25,0.0,256.0,25.0,0.0,576.45,-576.45,-534.25,-231.0,-1341.7
2026-01-15 05:00:00+00:00,606.85,0.0,453.0,40.0,0.0,592.225,-592.225,-606.85,-413.0,-1612.075
2026-01-15 06:00:00+00:00,326.2,0.0,478.0,40.0,0.0,1340.35,-1340.35,-326.2,-438.0,-2104.55
2026-01-15 07:00:00+00:00,0.0,173.2,534.0,45.0,0.0,2204.625,-2204.625,173.2,-489.0,-2520.425
2026-01-15 08:00:00+00:00,0.0,369.85,511.0,45.0,0.0,2225.0,-2225.0,369.85,-466.0,-2321.15
2026-01-15 09:00:00+00:00,0.0,494.125,524.0,45.0,0.0,2221.0,-2221.0,494.125,-479.0,-2205.875
2026-01-15 10:00:00+00:00,0.0,366.2,529.0,45.0,0.0,2184.0,-2184.0,366.2,-484.0,-2301.8
2026-01-15 11:00:00+00:00,0.0,386.35,529.0,45.0,0.0,2228.0,-2228.0,386.35,-484.0,-2325.65
2026-01-15 12:00:00+00:00,0.0,322.375,534.0,45.0,0.0,2272.825,-2272.825,322.375,-489.0,-2439.45
2026-01-15 13:00:00+00:00,540.45,0.0,517.0,45.0,0.0,1666.05,-1666.05,-540.45,-472.0,-2678.5
2026-01-15 14:00:00+00:00,1125.425,0.0,493.0,25.0,0.0,1323.55,-1323.55,-1125.425,-468.0,-2916.975
2026-01-15 15:00:00+00:00,1390.075,0.0,394.0,40.0,0.0,1237.8,-1237.8,-1390.075,-354.0,-2981.875
2026-01-15 16:00:00+00:00,1646.9250000000002,0.0,344.0,45.0,0.0,1099.3000000000002,-1099.3000000000002,-1646.9250000000002,-299.0,-3045.2250000000004
2026-01-15 17:00:00+00:00,1531.65,0.0,328.0,70.0,0.0,1036.4,-1036.4,-1531.65,-258.0,-2826.05
2026-01-15 18:00:00+00:00,1323.5,0.0,347.0,70.0,0.0,1097.175,-1097.175,-1323.5,-277.0,-2697.675
2026-01-15 19:00:00+00:00,1474.825,0.0,270.0,70.0,0.0,704.175,-704.175,-1474.825,-200.0,-2379.0
2026-01-15 20:00:00+00:00,761.6500000000001,0.0,302.0,70.0,0.0,649.275,-649.275,-761.6500000000001,-232.0,-1642.9250000000002
2026-01-15 21:00:00+00:00,589.85,0.0,127.0,70.0,0.0,594.175,-594.175,-589.85,-57.0,-1241.025
2026-01-15 22:00:00+00:00,297.175,0.0,143.0,151.0,0.0,728.325,-728.325,-297.175,8.0,-1017.5
2026-01-15 23:00:00+00:00,672.5,0.0,162.0,56.0,34.0,592.625,-558.625,-672.5,-106.0,-1337.125
2026-01-16 00:00:00+00:00,507.375,0.0,201.0,30.0,20.375,456.025,-435.65,-507.375,-171.0,-1114.025
2026-01-16 01:00:00+00:00,823.375,0.0,199.0,30.0,343.75,340.0,3.75,-823.375,-169.0,-988.625
2026-01-16 02:00:00+00:00,852.975,0.0,202.0,30.0,462.9,340.0,122.89999999999998,-852.975,-172.0,-902.075
2026-01-16 03:00:00+00:00,436.97499999999997,0.0,208.0,20.0,40.35,394.85,-354.5,-436.97499999999997,-188.0,-979.4749999999999
2026-01-16 04:00:00+00:00,623.8,0.0,272.0,20.0,0.0,557.625,-557.625,-623.8,-252.0,-1433.425
2026-01-16 05:00:00+00:00,188.95,3.45,404.0,20.0,0.0,886.4,-886.4,-185.5,-384.0,-1455.9
2026-01-16 06:00:00+00:00,317.95,0.0,392.0,20.0,0.0,1110.475,-1110.475,-317.95,-372.0,-1800.425
2026-01-16 07:00:00+00:00,162.025,0.0,383.0,35.0,0.0,1378.675,-1378.675,-162.025,-348.0,-1888.7
2026-01-16 08:00:00+00:00,430.35,0.0,347.0,35.0,0.0,995.575,-995.575,-430.35,-312.0,-1737.9250000000002
2026-01-16 09:00:00+00:00,674.525,0.0,311.0,35.0,0.0,718.375,-718.375,-674.525,-276.0,-1668.9
2026-01-16 10:00:00+00:00,327.54999999999995,0.0,313.0,35.0,0.0,877.925,-877.925,-327.54999999999995,-278.0,-1483.475
2026-01-16 11:00:00+00:00,719.525,0.0,298.0,35.0,0.0,739.75,-739.75,-719.525,-263.0,-1722.275
2026-01-16 12:00:00+00:00,935.625,0.0,318.0,35.0,5.625,594.3,-588.675,-935.625,-283.0,-1807.3
2026-01-16 13:00:00+00:00,1272.25,0.0,348.0,30.0,9.075,380.975,-371.90000000000003,-1272.25,-318.0,-1962.15
2026-01-16 14:00:00+00:00,1091.425,0.0,407.0,20.0,0.0,690.625,-690.625,-1091.425,-387.0,-2169.05
2026-01-16 15:00:00+00:00,416.575,0.0,416.0,20.0,0.0,1297.675,-1297.675,-416.575,-396.0,-2110.25
2026-01-16 16:00:00+00:00,570.725,0.0,356.0,20.0,0.0,1109.45,-1109.45,-570.725,-336.0,-2016.1750000000002
2026-01-16 17:00:00+00:00,406.8,0.0,366.0,20.0,0.0,1150.075,-1150.075,-406.8,-346.0,-1902.875
2026-01-16 18:00:00+00:00,365.75,0.0,366.0,45.0,0.0,1076.825,-1076.825,-365.75,-321.0,-1763.575
2026-01-16 19:00:00+00:00,134.225,0.0,344.0,70.0,0.0,1227.95,-1227.95,-134.225,-274.0,-1636.175
2026-01-16 20:00:00+00:00,49.25,16.875,293.0,70.0,0.0,979.275,-979.275,-32.375,-223.0,-1234.65
2026-01-16 21:00:00+00:00,129.875,39.675,198.0,75.0,0.0,548.625,-548.625,-90.2,-123.0,-761.825
2026-01-16 22:00:00+00:00,0.0,123.45,190.0,75.0,0.0,887.55,-887.55,123.45,-115.0,-879.0999999999999
2026-01-16 23:00:00+00:00,152.85,0.0,47.0,60.0,0.0,858.12499975,-858.12499975,-152.85,13.0,-997.97499975
2026-01-17 00:00:00+00:00,365.7,0.0,87.0,60.0,40.625,689.875,-649.25,-365.7,-27.0,-1041.95
2026-01-17 01:00:00+00:00,717.625,0.0,101.0,60.0,244.6,487.975,-243.37500000000003,-717.625,-41.0,-1002.0
2026-01-17 02:00:00+00:00,768.3,0.0,133.0,60.0,329.1,466.35,-137.25,-768.3,-73.0,-978.55
2026-01-17 03:00:00+00:00,867.375,0.0,146.0,60.0,303.3,442.0,-138.7,-867.375,-86.0,-1092.075
2026-01-17 04:00:00+00:00,1002.925,0.0,121.0,60.0,174.925,422.0,-247.075,-1002.925,-61.0,-1311.0
2026-01-17 05:00:00+00:00,882.975,0.0,146.0,60.0,3.575,771.275,-767.6999999999999,-882.975,-86.0,-1736.675
2026-01-17 06:00:00+00:00,259.52500000000003,0.0,83.0,60.0,4.0,1265.95,-1261.95,-259.52500000000003,-23.0,-1544.4750000000001
2026-01-17 07:00:00+00:00,0.0,529.975,34.0,60.0,4.825,1691.625,-1686.8,529.975,26.0,-1130.8249999999998
2026-01-17 08:00:00+00:00,0.0,1276.7,36.0,60.0,4.0,1855.475,-1851.475,1276.7,24.0,-550.7749999999999
2026-01-17 09:00:00+00:00,0.0,1888.575,0.0,104.0,0.0,2019.1,-2019.1,1888.575,104.0,-26.524999999999864
2026-01-17 10:00:00+00:00,0.0,1934.525,0.0,116.0,0.0,2100.0,-2100.0,1934.525,116.0,-49.47499999999991
2026-01-17 11:00:00+00:00,0.0,2099.925,14.0,106.0,0.0,2109.725,-2109.725,2099.925,92.0,82.20000000000027
2026-01-17 12:00:00+00:00,0.0,1954.325,22.0,96.0,0.0,2018.375,-2018.375,1954.325,74.0,9.950000000000045
2026-01-17 13:00:00+00:00,0.0,1150.225,22.0,62.0,0.0,1652.225,-1652.225,1150.225,40.0,-462.0
2026-01-17 14:00:00+00:00,129.825,98.8,21.0,40.0,1.25,1018.125,-1016.875,-31.02499999999999,19.0,-1028.9
2026-01-17 15:00:00+00:00,314.125,0.0,167.0,30.0,0.0,1158.45,-1158.45,-314.125,-137.0,-1609.575
2026-01-17 16:00:00+00:00,0.0,267.79999999999995,144.0,30.0,0.0,1435.85,-1435.85,267.79999999999995,-114.0,-1282.05
2026-01-17 17:00:00+00:00,0.0,286.85,117.0,30.0,1.25,1351.65,-1350.4,286.85,-87.0,-1150.5500000000002
2026-01-17 18:00:00+00:00,0.0,469.85,36.0,50.0,0.0,1328.275,-1328.275,469.85,14.0,-844.4250000000001
2026-01-17 19:00:00+00:00,0.0,299.525,22.0,60.0,2.425,1083.175,-1080.75,299.525,38.0,-743.225
2026-01-17 20:00:00+00:00,56.900000000000006,68.9,36.0,160.0,2.375,870.975,-868.6,12.0,124.0,-732.6
2026-01-17 21:00:00+00:00,0.0,719.125,10.0,160.0,0.0,975.175,-975.175,719.125,150.0,-106.04999999999995
2026-01-17 22:00:00+00:00,0.0,1270.675,71.0,160.0,1.25,1061.0,-1059.75,1270.675,89.0,299.92499999999995
2026-01-17 23:00:00+00:00,0.0,1127.575,176.0,160.0,0.0,870.775,-870.775,1127.575,-16.0,240.80000000000007
2026-01-18 00:00:00+00:00,0.0,1054.75,221.0,160.0,0.0,702.15,-702.15,1054.75,-61.0,291.6
2026-01-18 01:00:00+00:00,0.0,769.05,235.0,160.0,0.0,689.775,-689.775,769.05,-75.0,4.274999999999977
2026-01-18 02:00:00+00:00,33.75,33.575,263.0,102.0,27.925,452.1,-424.175,-0.17499999999999716,-161.0,-585.35
2026-01-18 03:00:00+00:00,173.7,0.0,199.0,60.0,54.25,422.0,-367.75,-173.7,-139.0,-680.45
2026-01-18 04:00:00+00:00,412.075,0.0,197.0,60.0,74.425,426.44999975,-352.02499975,-412.075,-137.0,-901.09999975
2026-01-18 05:00:00+00:00,404.675,0.0,185.0,60.0,0.0,506.95,-506.95,-404.675,-125.0,-1036.625
2026-01-18 06:00:00+00:00,269.675,0.0,209.0,60.0,1.875,832.24999975,-830.37499975,-269.675,-149.0,-1249.04999975
2026-01-18 07:00:00+00:00,0.0,506.40000000000003,173.0,60.0,0.0,1210.4,-1210.4,506.40000000000003,-113.0,-817.0
2026-01-18 08:00:00+00:00,0.0,941.8499999999999,244.0,60.0,0.0,1462.4250000000002,-1462.4250000000002,941.8499999999999,-184.0,-704.5750000000003
2026-01-18 09:00:00+00:00,0.0,1271.35,119.0,60.0,0.0,1662.75,-1662.75,1271.35,-59.0,-450.4000000000001
2026-01-18 10:00:00+00:00,0.0,1197.575,134.0,60.0,0.0,1772.15,-1772.15,1197.575,-74.0,-648.575
2026-01-18 11:00:00+00:00,0.0,1255.45,135.0,60.0,0.0,1759.275,-1759.275,1255.45,-75.0,-578.825
2026-01-18 12:00:00+00:00,0.0,942.65,127.0,50.0,0.0,1517.075,-1517.075,942.65,-77.0,-651.4250000000001
2026-01-18 13:00:00+00:00,6.875,142.35,119.0,30.0,0.0,1063.4,-1063.4,135.475,-89.0,-1016.9250000000001
2026-01-18 14:00:00+00:00,314.95,18.35,197.0,30.0,135.25,482.475,-347.225,-296.59999999999997,-167.0,-810.825
2026-01-18 15:00:00+00:00,595.1,0.0,265.0,30.0,107.575,408.75,-301.175,-595.1,-235.0,-1131.275
2026-01-18 16:00:00+00:00,72.2,0.0,195.0,30.0,0.0,879.5999999999999,-879.5999999999999,-72.2,-165.0,-1116.8
2026-01-18 17:00:00+00:00,62.225,64.275,195.0,31.0,0.0,859.525,-859.525,2.0500000000000043,-164.0,-1021.475
2026-01-18 18:00:00+00:00,0.0,361.7,279.0,150.0,1.25,959.34999975,-958.09999975,361.7,-129.0,-725.39999975
2026-01-18 19:00:00+00:00,0.0,100.95,145.0,102.0,4.475,519.925,-515.4499999999999,100.95,-43.0,-457.49999999999994
2026-01-18 20:00:00+00:00,0.0,262.15,148.0,60.0,98.775,433.1,-334.32500000000005,262.15,-88.0,-160.17500000000007
