,DK_1_DK_2,DK_2_DK_1,SE_4_DK_2,DK_2_SE_4,DK_2_DE_LU,DE_LU_DK_2,DK_2_DE_LU_net_export,DK_2_DK_1_net_export,DK_2_SE_4_net_export,Net Export
2026-01-01 00:00:00+00:00,0.0,600.0,1282.0,0.0,589.775,0.0,589.775,600.0,-1282.0,-92.22499999999991
2026-01-01 01:00:00+00:00,0.0,555.75,1150.0,0.0,394.075,0.0,394.075,555.75,-1150.0,-200.17499999999995
2026-01-01 02:00:00+00:00,2.75,297.25,500.5,0.0,50.15,299.54999999999995,-249.39999999999995,294.5,-500.5,-455.4
2026-01-01 03:00:00+00:00,386.25,0.0,0.0,325.0,0.0,719.175,-719.175,-386.25,325.0,-780.425
2026-01-01 04:00:00+00:00,345.5,0.0,0.0,202.75,0.0,748.25,-748.25,-345.5,202.75,-891.0
2026-01-01 05:00:00+00:00,291.25,0.0,0.0,142.25,0.0,740.25,-740.25,-291.25,142.25,-889.25
2026-01-01 06:00:00+00:00,164.0,0.0,57.25,0.0,0.0,739.75,-739.75,-164.0,-57.25,-961.0
2026-01-01 07:00:00+00:00,93.75,0.0,224.25,0.0,0.0,749.0,-749.0,-93.75,-224.25,-1067.0
2026-01-01 08:00:00+00:00,101.75,0.0,270.5,0.0,0.0,759.75,-759.75,-101.75,-270.5,-1132.0
2026-01-01 09:00:00+00:00,180.0,0.0,45.75,72.25,0.0,755.75,-755.75,-180.0,26.5,-909.25
2026-01-01 10:00:00+00:00,168.0,0.0,0.0,316.75,0.0,755.0,-755.0,-168.0,316.75,-606.25
2026-01-01 11:00:00+00:00,217.0,0.0,0.0,395.0,0.0,759.5,-759.5,-217.0,395.0,-581.5
2026-01-01 12:00:00+00:00,316.5,0.0,0.0,544.25,0.0,760.5,-760.5,-316.5,544.25,-532.75
2026-01-01 13:00:00+00:00,324.5,0.0,0.0,629.75,0.0,757.5,-757.5,-324.5,629.75,-452.25
2026-01-01 14:00:00+00:00,0.0,459.0,140.0,26.75,0.0,751.5,-751.5,459.0,-113.25,-405.75
2026-01-01 15:00:00+00:00,0.0,510.0,135.75,0.0,0.0,753.0,-753.0,510.0,-135.75,-378.75
2026-01-01 16:00:00+00:00,0.0,600.0,239.5,0.0,0.0,757.5,-757.5,600.0,-239.5,-397.0
2026-01-01 17:00:00+00:00,0.0,600.0,295.25,0.0,0.0,727.725,-727.725,600.0,-295.25,-422.975
2026-01-01 18:00:00+00:00,0.0,600.0,250.25,0.0,0.0,729.025,-729.025,600.0,-250.25,-379.275
2026-01-01 19:00:00+00:00,0.0,540.0,147.5,0.0,0.0,739.25,-739.25,540.0,-147.5,-346.75
2026-01-01 20:00:00+00:00,0.0,550.0,132.75,0.0,0.0,741.25,-741.25,550.0,-132.75,-324.0
2026-01-01 21:00:00+00:00,0.0,600.0,206.0,0.0,0.0,743.5,-743.5,600.0,-206.0,-349.5
2026-01-01 22:00:00+00:00,0.0,600.0,223.5,0.0,0.0,742.75,-742.75,600.0,-223.5,-366.25
2026-01-01 23:00:00+00:00,0.0,600.0,17.25,0.0,0.0,737.75,-737.75,600.0,-17.25,-155.0
2026-01-02 00:00:00+00:00,0.0,600.0,0.0,55.5,0.0,752.5,-752.5,600.0,55.5,-97.0
2026-01-02 01:00:00+00:00,0.0,600.0,0.0,50.0,0.0,772.0,-772.0,600.0,50.0,-122.0
2026-01-02 02:00:00+00:00,0.0,600.0,0.0,34.25,0.0,778.75,-778.75,600.0,34.25,-144.5
2026-01-02 03:00:00+00:00,0.0,600.0,0.0,26.75,0.0,761.5,-761.5,600.0,26.75,-134.75
2026-01-02 04:00:00+00:00,0.0,600.0,13.75,80.25,0.0,725.625,-725.625,600.0,66.5,-59.125
2026-01-02 05:00:00+00:00,0.0,600.0,393.5,15.75,5.075,405.85,-400.77500000000003,600.0,-377.75,-178.52500000000003
2026-01-02 06:00:00+00:00,0.0,600.0,1141.25,0.0,302.45,0.0,302.45,600.0,-1141.25,-238.79999999999995
2026-01-02 07:00:00+00:00,0.0,585.0,1152.0,0.0,278.05,0.0,278.05,585.0,-1152.0,-288.95000000000005
2026-01-02 08:00:00+00:00,0.0,585.0,1152.0,0.0,190.675,0.0,190.675,585.0,-1152.0,-376.32500000000005
2026-01-02 09:00:00+00:00,0.0,589.0,1021.0,0.0,0.0,25.125,-25.125,589.0,-1021.0,-457.125
2026-01-02 10:00:00+00:00,0.0,589.0,1107.25,0.0,96.8,9.275,87.52499999999999,589.0,-1107.25,-430.725
2026-01-02 11:00:00+00:00,0.0,589.0,1152.0,0.0,200.825,0.0,200.825,589.0,-1152.0,-362.17499999999995
2026-01-02 12:00:00+00:00,0.0,589.0,1152.0,0.0,345.475,0.0,345.475,589.0,-1152.0,-217.52499999999998
2026-01-02 13:00:00+00:00,0.0,593.75,1152.0,0.0,315.575,0.0,315.575,593.75,-1152.0,-242.67499999999995
2026-01-02 14:00:00+00:00,0.0,500.75,1279.0,0.0,666.925,0.0,666.925,500.75,-1279.0,-111.32500000000005
2026-01-02 15:00:00+00:00,0.0,412.5,1230.5,0.0,666.4,0.0,666.4,412.5,-1230.5,-151.5999999999999
2026-01-02 16:00:00+00:00,0.0,368.25,1282.0,0.0,689.75,0.0,689.75,368.25,-1282.0,-224.0
2026-01-02 17:00:00+00:00,0.0,326.5,1247.0,0.0,701.5,0.0,701.5,326.5,-1247.0,-219.0
2026-01-02 18:00:00+00:00,0.0,379.75,1177.25,0.0,709.5,0.0,709.5,379.75,-1177.25,-88.0
2026-01-02 19:00:00+00:00,0.0,593.75,1253.25,0.0,709.0,0.0,709.0,593.75,-1253.25,49.5
2026-01-02 20:00:00+00:00,0.0,594.0,1246.5,0.0,695.75,0.0,695.75,594.0,-1246.5,43.25
2026-01-02 21:00:00+00:00,0.0,588.75,1148.5,0.0,687.75,0.0,687.75,588.75,-1148.5,128.0
2026-01-02 22:00:00+00:00,0.0,600.0,1152.0,0.0,688.75,0.0,688.75,600.0,-1152.0,136.75
2026-01-02 23:00:00+00:00,0.0,600.0,1275.25,0.0,663.0,0.0,663.0,600.0,-1275.25,-12.25
2026-01-03 00:00:00+00:00,0.0,600.0,1150.5,0.0,663.0,0.0,663.0,600.0,-1150.5,112.5
2026-01-03 01:00:00+00:00,0.0,600.0,1148.0,0.0,663.0,0.0,663.0,600.0,-1148.0,115.0
2026-01-03 02:00:00+00:00,0.0,600.0,1151.75,0.0,663.0,0.0,663.0,600.0,-1151.75,111.25
2026-01-03 03:00:00+00:00,0.0,598.5,1152.0,0.0,663.0,0.0,663.0,598.5,-1152.0,109.5
2026-01-03 04:00:00+00:00,0.0,600.0,1221.5,0.0,663.0,0.0,663.0,600.0,-1221.5,41.5
2026-01-03 05:00:00+00:00,0.0,600.0,1232.0,0.0,663.0,0.0,663.0,600.0,-1232.0,31.0
2026-01-03 06:00:00+00:00,0.0,600.0,1248.75,0.0,663.0,0.0,663.0,600.0,-1248.75,14.25
2026-01-03 07:00:00+00:00,0.0,597.75,1263.25,0.0,663.0,0.0,663.0,597.75,-1263.25,-2.5
2026-01-03 08:00:00+00:00,0.0,600.0,1241.0,0.0,663.0,0.0,663.0,600.0,-1241.0,22.0
2026-01-03 09:00:00+00:00,0.0,600.0,1252.0,0.0,663.0,0.0,663.0,600.0,-1252.0,11.0
2026-01-03 10:00:00+00:00,0.0,588.0,1282.0,0.0,663.0,0.0,663.0,588.0,-1282.0,-31.0
2026-01-03 11:00:00+00:00,0.0,541.25,1282.0,0.0,664.75,0.0,664.75,541.25,-1282.0,-76.0
2026-01-03 12:00:00+00:00,0.0,470.0,1282.0,0.0,671.25,0.0,671.25,470.0,-1282.0,-140.75
2026-01-03 13:00:00+00:00,0.0,314.0,1282.0,0.0,682.75,0.0,682.75,314.0,-1282.0,-285.25
2026-01-03 14:00:00+00:00,0.0,195.25,1282.0,0.0,695.25,0.0,695.25,195.25,-1282.0,-391.5
2026-01-03 15:00:00+00:00,0.0,3.5,1282.0,0.0,646.3,0.0,646.3,3.5,-1282.0,-632.2
2026-01-03 16:00:00+00:00,0.0,0.0,1282.0,0.0,489.85,0.0,489.85,0.0,-1282.0,-792.15
2026-01-03 17:00:00+00:00,0.0,0.0,1282.0,0.0,524.625,0.0,524.625,0.0,-1282.0,-757.375
2026-01-03 18:00:00+00:00,0.0,0.0,1185.0,0.0,489.875,0.0,489.875,0.0,-1185.0,-695.125
2026-01-03 19:00:00+00:00,0.0,0.0,1282.0,0.0,594.7,0.0,594.7,0.0,-1282.0,-687.3
2026-01-03 20:00:00+00:00,0.0,0.0,1282.0,0.0,638.35,0.0,638.35,0.0,-1282.0,-643.65
2026-01-03 21:00:00+00:00,42.25,0.0,1282.0,0.0,790.35,0.0,790.35,-42.25,-1282.0,-533.9
2026-01-03 22:00:00+00:00,0.0,16.25,1282.0,0.0,823.6,0.0,823.6,16.25,-1282.0,-442.15
2026-01-03 23:00:00+00:00,0.0,69.0,1282.0,0.0,844.5,0.0,844.5,69.0,-1282.0,-368.5
2026-01-04 00:00:00+00:00,0.0,240.0,1282.0,0.0,793.0,0.0,793.0,240.0,-1282.0,-249.0
2026-01-04 01:00:00+00:00,0.0,400.25,1282.0,0.0,770.5,0.0,770.5,400.25,-1282.0,-111.25
2026-01-04 02:00:00+00:00,0.0,562.5,1272.5,0.0,748.25,0.0,748.25,562.5,-1272.5,38.25
2026-01-04 03:00:00+00:00,0.0,600.0,1128.25,0.0,722.75,0.0,722.75,600.0,-1128.25,194.5
2026-01-04 04:00:00+00:00,0.0,600.0,1007.75,0.0,699.5,0.0,699.5,600.0,-1007.75,291.75
2026-01-04 05:00:00+00:00,0.0,600.0,912.5,0.0,585.0,0.0,585.0,600.0,-912.5,272.5
2026-01-04 06:00:00+00:00,0.0,600.0,1034.5,0.0,585.0,0.0,585.0,600.0,-1034.5,150.5
2026-01-04 07:00:00+00:00,0.0,600.0,1188.25,0.0,585.0,0.0,585.0,600.0,-1188.25,-3.25
2026-01-04 08:00:00+00:00,0.0,597.0,1274.0,0.0,577.425,0.0,577.425,597.0,-1274.0,-99.57500000000005
2026-01-04 09:00:00+00:00,0.0,525.0,824.5,0.0,187.45,30.825,156.625,525.0,-824.5,-142.875
2026-01-04 10:00:00+00:00,0.0,242.0,378.25,0.0,0.0,44.875,-44.875,242.0,-378.25,-181.125
2026-01-04 11:00:00+00:00,0.0,253.0,392.75,0.0,0.0,58.9,-58.9,253.0,-392.75,-198.65
2026-01-04 12:00:00+00:00,0.0,0.0,0.0,365.5,0.0,650.675,-650.675,0.0,365.5,-285.17499999999995
2026-01-04 13:00:00+00:00,43.75,47.0,19.5,189.75,0.0,570.425,-570.425,3.25,170.25,-396.92499999999995
2026-01-04 14:00:00+00:00,39.25,10.0,38.0,116.75,0.0,597.7750000000001,-597.7750000000001,-29.25,78.75,-548.2750000000001
2026-01-04 15:00:00+00:00,165.5,0.0,0.0,277.25,0.0,848.25,-848.25,-165.5,277.25,-736.5
2026-01-04 16:00:00+00:00,0.0,0.0,114.25,0.0,0.0,789.025,-789.025,0.0,-114.25,-903.275
2026-01-04 17:00:00+00:00,0.0,42.75,688.75,0.0,0.0,299.825,-299.825,42.75,-688.75,-945.825
2026-01-04 18:00:00+00:00,0.0,23.75,850.75,0.0,0.0,99.8,-99.8,23.75,-850.75,-926.8
2026-01-04 19:00:00+00:00,0.0,145.75,1031.0,0.0,0.0,2.35,-2.35,145.75,-1031.0,-887.6
2026-01-04 20:00:00+00:00,0.0,63.0,981.25,0.0,2.225,0.0,2.225,63.0,-981.25,-916.025
2026-01-04 21:00:00+00:00,0.0,46.75,1268.5,0.0,338.075,0.0,338.075,46.75,-1268.5,-883.675
2026-01-04 22:00:00+00:00,0.0,224.0,1263.25,0.0,132.15,0.0,132.15,224.0,-1263.25,-907.1
2026-01-04 23:00:00+00:00,0.0,365.25,1282.0,0.0,0.0,0.0,0.0,365.25,-1282.0,-916.75
2026-01-05 00:00:00+00:00,0.0,318.5,1282.0,0.0,0.0,0.0,0.0,318.5,-1282.0,-963.5
2026-01-05 01:00:00+00:00,0.0,252.0,1282.0,0.0,102.975,0.0,102.975,252.0,-1282.0,-927.025
2026-01-05 02:00:00+00:00,0.0,18.25,1282.0,0.0,410.475,0.0,410.475,18.25,-1282.0,-853.275
2026-01-05 03:00:00+00:00,0.0,0.0,1148.75,0.0,400.35,0.0,400.35,0.0,-1148.75,-748.4
2026-01-05 04:00:00+00:00,0.0,0.0,1036.75,0.0,309.8,0.0,309.8,0.0,-1036.75,-726.95
2026-01-05 05:00:00+00:00,267.25,0.0,1009.75,0.0,369.075,0.0,369.075,-267.25,-1009.75,-907.925
2026-01-05 06:00:00+00:00,457.5,0.0,278.5,5.5,0.0,427.475,-427.475,-457.5,-273.0,-1157.975
2026-01-05 07:00:00+00:00,442.75,0.0,32.5,40.5,0.0,913.925,-913.925,-442.75,8.0,-1348.675
2026-01-05 08:00:00+00:00,451.75,0.0,8.0,45.75,0.0,1000.0,-1000.0,-451.75,37.75,-1414.0
2026-01-05 09:00:00+00:00,457.0,0.0,0.0,41.0,0.0,1000.0,-1000.0,-457.0,41.0,-1416.0
2026-01-05 10:00:00+00:00,464.25,0.0,0.0,164.75,0.0,1000.0,-1000.0,-464.25,164.75,-1299.5
2026-01-05 11:00:00+00:00,439.75,0.0,0.0,149.0,0.0,1000.0,-1000.0,-439.75,149.0,-1290.75
2026-01-05 12:00:00+00:00,459.0,0.0,0.0,200.5,0.0,1000.0,-1000.0,-459.0,200.5,-1258.5
2026-01-05 13:00:00+00:00,498.0,0.0,0.0,394.75,0.0,1000.0,-1000.0,-498.0,394.75,-1103.25
2026-01-05 14:00:00+00:00,492.5,0.0,0.0,429.0,0.0,1000.0,-1000.0,-492.5,429.0,-1063.5
2026-01-05 15:00:00+00:00,358.25,0.0,0.0,221.0,0.0,1000.0,-1000.0,-358.25,221.0,-1137.25
2026-01-05 16:00:00+00:00,324.5,0.0,0.0,17.5,0.0,1000.0,-1000.0,-324.5,17.5,-1307.0
2026-01-05 17:00:00+00:00,441.75,0.0,0.0,237.0,0.0,1000.0,-1000.0,-441.75,237.0,-1204.75
2026-01-05 18:00:00+00:00,466.75,0.0,0.0,292.75,0.0,1000.0,-1000.0,-466.75,292.75,-1174.0
2026-01-05 19:00:00+00:00,437.5,0.0,0.0,352.75,0.0,1000.0,-1000.0,-437.5,352.75,-1084.75
2026-01-05 20:00:00+00:00,368.25,0.0,0.0,463.75,0.0,997.15,-997.15,-368.25,463.75,-901.6500000000001
2026-01-05 21:00:00+00:00,462.5,0.0,0.0,252.75,0.0,541.825,-541.825,-462.5,252.75,-751.575
2026-01-05 22:00:00+00:00,268.75,34.75,0.0,306.0,0.0,766.45,-766.45,-234.0,306.0,-694.45
2026-01-05 23:00:00+00:00,56.25,157.75,732.5,0.0,0.0,301.575,-301.575,101.5,-732.5,-932.575
2026-01-06 00:00:00+00:00,0.0,0.0,1165.0,0.0,166.1,0.0,166.1,0.0,-1165.0,-998.9
2026-01-06 01:00:00+00:00,0.0,100.5,1070.0,0.0,0.0,47.75,-47.75,100.5,-1070.0,-1017.25
2026-01-06 02:00:00+00:00,0.0,518.75,1272.25,0.0,0.0,267.475,-267.475,518.75,-1272.25,-1020.975
2026-01-06 03:00:00+00:00,0.0,521.75,1247.75,0.0,0.0,295.15,-295.15,521.75,-1247.75,-1021.15
2026-01-06 04:00:00+00:00,0.0,57.0,1151.75,0.0,62.85,9.95,52.900000000000006,57.0,-1151.75,-1041.85
2026-01-06 05:00:00+00:00,118.0,0.0,1144.75,0.0,60.9,0.0,60.9,-118.0,-1144.75,-1201.85
2026-01-06 06:00:00+00:00,230.25,0.0,879.75,0.0,0.0,585.025,-585.025,-230.25,-879.75,-1695.025
2026-01-06 07:00:00+00:00,0.0,150.75,1113.0,0.0,0.0,865.2,-865.2,150.75,-1113.0,-1827.45
2026-01-06 08:00:00+00:00,35.75,114.25,1055.75,0.0,0.0,756.025,-756.025,78.5,-1055.75,-1733.275
2026-01-06 09:00:00+00:00,273.75,0.0,554.75,0.0,0.0,1000.0,-1000.0,-273.75,-554.75,-1828.5
2026-01-06 10:00:00+00:00,423.0,0.0,348.25,0.0,0.0,1000.0,-1000.0,-423.0,-348.25,-1771.25
2026-01-06 11:00:00+00:00,463.0,0.0,347.0,0.0,0.0,1000.0,-1000.0,-463.0,-347.0,-1810.0
2026-01-06 12:00:00+00:00,418.0,0.0,404.5,0.0,0.0,1000.0,-1000.0,-418.0,-404.5,-1822.5
2026-01-06 13:00:00+00:00,195.75,0.0,653.25,0.0,0.0,1000.0,-1000.0,-195.75,-653.25,-1849.0
2026-01-06 14:00:00+00:00,184.5,0.0,691.25,0.0,0.0,1000.0,-1000.0,-184.5,-691.25,-1875.75
2026-01-06 15:00:00+00:00,0.0,277.75,1254.75,0.0,0.0,953.55,-953.55,277.75,-1254.75,-1930.55
2026-01-06 16:00:00+00:00,0.0,303.0,1282.0,0.0,0.0,899.275,-899.275,303.0,-1282.0,-1878.275
2026-01-06 17:00:00+00:00,0.0,260.0,1162.0,0.0,0.0,919.0,-919.0,260.0,-1162.0,-1821.0
2026-01-06 18:00:00+00:00,0.0,274.75,1234.5,0.0,0.0,966.3,-966.3,274.75,-1234.5,-1926.05
2026-01-06 19:00:00+00:00,0.0,358.75,1282.0,0.0,0.0,824.925,-824.925,358.75,-1282.0,-1748.175
2026-01-06 20:00:00+00:00,190.5,79.75,1172.75,0.0,109.8,173.2,-63.39999999999999,-110.75,-1172.75,-1346.9
2026-01-06 21:00:00+00:00,49.0,208.75,1185.0,0.0,62.6,109.225,-46.62499999999999,159.75,-1185.0,-1071.875
2026-01-06 22:00:00+00:00,0.0,367.5,1282.0,0.0,44.025,60.275,-16.25,367.5,-1282.0,-930.75
2026-01-06 23:00:00+00:00,0.0,567.0,1207.0,0.0,51.025,0.0,51.025,567.0,-1207.0,-588.975
2026-01-07 00:00:00+00:00,0.0,493.75,1162.0,0.0,108.075,0.0,108.075,493.75,-1162.0,-560.175
2026-01-07 01:00:00+00:00,0.0,553.5,1282.0,0.0,244.575,0.0,244.575,553.5,-1282.0,-483.92499999999995
2026-01-07 02:00:00+00:00,0.0,564.0,1282.0,0.0,329.475,0.0,329.475,564.0,-1282.0,-388.525
2026-01-07 03:00:00+00:00,0.0,588.25,1282.0,0.0,360.925,0.0,360.925,588.25,-1282.0,-332.82500000000005
2026-01-07 04:00:00+00:00,0.0,529.25,1282.0,0.0,448.9,0.0,448.9,529.25,-1282.0,-303.85
2026-01-07 05:00:00+00:00,70.25,168.75,857.0,0.0,208.3,2.15,206.15,98.5,-857.0,-552.35
2026-01-07 06:00:00+00:00,498.75,0.0,0.0,334.25,0.0,687.7,-687.7,-498.75,334.25,-852.2
2026-01-07 07:00:00+00:00,238.0,0.0,0.0,168.0,0.0,924.75,-924.75,-238.0,168.0,-994.75
2026-01-07 08:00:00+00:00,212.75,0.0,0.0,78.0,0.0,858.125,-858.125,-212.75,78.0,-992.875
2026-01-07 09:00:00+00:00,561.0,0.0,0.0,548.75,0.0,891.5,-891.5,-561.0,548.75,-903.75
2026-01-07 10:00:00+00:00,561.0,0.0,0.0,626.0,0.0,866.75,-866.75,-561.0,626.0,-801.75
2026-01-07 11:00:00+00:00,562.0,0.0,0.0,669.0,0.0,850.0,-850.0,-562.0,669.0,-743.0
2026-01-07 12:00:00+00:00,552.0,0.0,0.0,638.5,0.0,831.0,-831.0,-552.0,638.5,-744.5
2026-01-07 13:00:00+00:00,561.0,0.0,0.0,629.5,0.0,804.8,-804.8,-561.0,629.5,-736.3
2026-01-07 14:00:00+00:00,490.0,0.0,0.0,582.0,0.0,711.65,-711.65,-490.0,582.0,-619.6500000000001
2026-01-07 15:00:00+00:00,365.5,2.5,0.0,346.25,0.0,612.325,-612.325,-363.0,346.25,-629.075
2026-01-07 16:00:00+00:00,231.25,0.0,158.25,31.75,37.525,201.475,-163.95,-231.25,-126.5,-521.7
2026-01-07 17:00:00+00:00,302.75,26.75,736.75,0.0,599.825,0.0,599.825,-276.0,-736.75,-412.92499999999995
2026-01-07 18:00:00+00:00,0.0,429.75,1207.5,0.0,565.625,0.0,565.625,429.75,-1207.5,-212.125
2026-01-07 19:00:00+00:00,0.0,555.75,1282.0,0.0,663.0,0.0,663.0,555.75,-1282.0,-63.25
2026-01-07 20:00:00+00:00,0.0,564.0,1226.25,0.0,663.0,0.0,663.0,564.0,-1226.25,0.75
2026-01-07 21:00:00+00:00,0.0,585.0,1117.25,0.0,663.0,0.0,663.0,585.0,-1117.25,130.75
2026-01-07 22:00:00+00:00,0.0,585.5,1173.25,0.0,663.0,0.0,663.0,585.5,-1173.25,75.25
2026-01-07 23:00:00+00:00,0.0,590.0,1257.5,0.0,663.0,0.0,663.0,590.0,-1257.5,-4.5
2026-01-08 00:00:00+00:00,0.0,594.75,1282.0,0.0,668.0,0.0,668.0,594.75,-1282.0,-19.25
2026-01-08 01:00:00+00:00,0.0,572.0,1282.0,0.0,674.5,0.0,674.5,572.0,-1282.0,-35.5
2026-01-08 02:00:00+00:00,0.0,600.0,1282.0,0.0,679.625,0.0,679.625,600.0,-1282.0,-2.375
2026-01-08 03:00:00+00:00,0.0,572.0,1282.0,0.0,686.75,0.0,686.75,572.0,-1282.0,-23.25
2026-01-08 04:00:00+00:00,0.0,584.0,1282.0,0.0,645.975,0.0,645.975,584.0,-1282.0,-52.02500000000009
2026-01-08 05:00:00+00:00,0.0,600.0,1282.0,0.0,400.25,0.0,400.25,600.0,-1282.0,-281.75
2026-01-08 06:00:00+00:00,0.0,579.75,1282.0,0.0,111.575,0.0,111.575,579.75,-1282.0,-590.675
2026-01-08 07:00:00+00:00,0.0,554.0,1282.0,0.0,5.675,14.775,-9.100000000000001,554.0,-1282.0,-737.1
2026-01-08 08:00:00+00:00,0.0,582.75,1282.0,0.0,1.1,19.0,-17.9,582.75,-1282.0,-717.15
2026-01-08 09:00:00+00:00,0.0,581.75,1282.0,0.0,2.95,4.65,-1.7000000000000002,581.75,-1282.0,-701.95
2026-01-08 10:00:00+00:00,0.0,584.0,1282.0,0.0,0.0,29.075,-29.075,584.0,-1282.0,-727.075
2026-01-08 11:00:00+00:00,0.0,527.5,1152.0,0.0,0.0,91.55,-91.55,527.5,-1152.0,-716.05
2026-01-08 12:00:00+00:00,0.0,497.25,1152.0,0.0,0.0,78.5,-78.5,497.25,-1152.0,-733.25
2026-01-08 13:00:00+00:00,0.0,543.5,1282.0,0.0,19.45,0.0,19.45,543.5,-1282.0,-719.05
2026-01-08 14:00:00+00:00,0.0,508.25,1282.0,0.0,20.775,2.65,18.125,508.25,-1282.0,-755.625
2026-01-08 15:00:00+00:00,0.0,528.75,1282.0,0.0,0.0,107.55,-107.55,528.75,-1282.0,-860.8
2026-01-08 16:00:00+00:00,0.0,452.5,1282.0,0.0,0.0,198.875,-198.875,452.5,-1282.0,-1028.375
2026-01-08 17:00:00+00:00,0.0,487.0,1282.0,0.0,0.0,158.225,-158.225,487.0,-1282.0,-953.225
2026-01-08 18:00:00+00:00,0.0,528.75,1282.0,0.0,0.0,78.825,-78.825,528.75,-1282.0,-832.075
2026-01-08 19:00:00+00:00,0.0,594.5,1282.0,0.0,67.325,0.0,67.325,594.5,-1282.0,-620.175
2026-01-08 20:00:00+00:00,0.0,600.0,1282.0,0.0,379.55,0.0,379.55,600.0,-1282.0,-302.45000000000005
2026-01-08 21:00:00+00:00,0.0,575.0,1282.0,0.0,643.975,0.0,643.975,575.0,-1282.0,-63.02500000000009
2026-01-08 22:00:00+00:00,0.0,556.5,1282.0,0.0,677.575,0.0,677.575,556.5,-1282.0,-47.924999999999955
2026-01-08 23:00:00+00:00,0.0,550.25,1258.75,0.0,678.0,0.0,678.0,550.25,-1258.75,-30.5
2026-01-09 00:00:00+00:00,0.0,470.25,1208.25,0.0,529.7,0.0,529.7,470.25,-1208.25,-208.29999999999995
2026-01-09 01:00:00+00:00,0.0,556.75,950.0,0.0,127.575,51.3,76.275,556.75,-950.0,-316.975
2026-01-09 02:00:00+00:00,0.0,541.0,369.5,0.0,0.0,442.2,-442.2,541.0,-369.5,-270.7
2026-01-09 03:00:00+00:00,0.0,548.0,148.75,0.0,0.0,569.1,-569.1,548.0,-148.75,-169.85000000000002
2026-01-09 04:00:00+00:00,0.0,507.5,20.5,24.0,0.0,578.725,-578.725,507.5,3.5,-67.72500000000002
2026-01-09 05:00:00+00:00,0.0,433.75,569.25,0.0,25.9,70.725,-44.824999999999996,433.75,-569.25,-180.325
2026-01-09 06:00:00+00:00,184.5,15.0,328.5,0.0,279.725,0.0,279.725,-169.5,-328.5,-218.27499999999998
2026-01-09 07:00:00+00:00,464.5,0.0,430.5,0.0,501.65,0.0,501.65,-464.5,-430.5,-393.35
2026-01-09 08:00:00+00:00,530.5,0.0,0.0,380.5,18.4,304.17499999999995,-285.775,-530.5,380.5,-435.775
2026-01-09 09:00:00+00:00,545.0,0.0,0.0,698.5,0.0,523.875,-523.875,-545.0,698.5,-370.375
2026-01-09 10:00:00+00:00,531.0,0.0,0.0,843.0,0.0,701.475,-701.475,-531.0,843.0,-389.4749999999999
2026-01-09 11:00:00+00:00,545.0,0.0,0.0,931.0,0.0,728.15,-728.15,-545.0,931.0,-342.1500000000001
2026-01-09 12:00:00+00:00,545.0,0.0,0.0,899.5,0.0,677.725,-677.725,-545.0,899.5,-323.2249999999999
2026-01-09 13:00:00+00:00,545.0,0.0,0.0,895.75,0.0,719.325,-719.325,-545.0,895.75,-368.57500000000005
2026-01-09 14:00:00+00:00,471.75,0.0,0.0,682.25,0.0,596.25,-596.25,-471.75,682.25,-385.75
2026-01-09 15:00:00+00:00,422.5,0.0,0.0,311.75,0.0,343.25,-343.25,-422.5,311.75,-454.0
2026-01-09 16:00:00+00:00,64.0,0.0,821.0,0.0,331.125,0.0,331.125,-64.0,-821.0,-553.875
2026-01-09 17:00:00+00:00,21.0,74.75,1243.75,0.0,663.0,0.0,663.0,53.75,-1243.75,-527.0
2026-01-09 18:00:00+00:00,0.0,242.25,1270.25,0.0,663.0,0.0,663.0,242.25,-1270.25,-365.0
2026-01-09 19:00:00+00:00,120.75,0.0,476.0,0.0,403.075,0.0,403.075,-120.75,-476.0,-193.675
2026-01-09 20:00:00+00:00,231.75,0.0,301.75,0.0,471.95,0.0,471.95,-231.75,-301.75,-61.55000000000001
2026-01-09 21:00:00+00:00,6.75,36.25,504.75,0.0,521.65,0.0,521.65,29.5,-504.75,46.39999999999998
2026-01-09 22:00:00+00:00,0.0,479.0,1046.0,0.0,522.975,0.0,522.975,479.0,-1046.0,-44.02499999999998
2026-01-09 23:00:00+00:00,0.0,548.5,1282.0,0.0,602.5999999999999,0.0,602.5999999999999,548.5,-1282.0,-130.9000000000001
2026-01-10 00:00:00+00:00,0.0,547.75,1282.0,0.0,547.5,0.0,547.5,547.75,-1282.0,-186.75
2026-01-10 01:00:00+00:00,0.0,531.75,1282.0,0.0,528.575,0.0,528.575,531.75,-1282.0,-221.67499999999995
2026-01-10 02:00:00+00:00,0.0,547.0,1282.0,0.0,520.85,0.0,520.85,547.0,-1282.0,-214.1500000000001
2026-01-10 03:00:00+00:00,0.0,549.75,1282.0,0.0,582.625,0.0,582.625,549.75,-1282.0,-149.625
2026-01-10 04:00:00+00:00,0.0,548.75,1255.75,0.0,644.3,0.0,644.3,548.75,-1255.75,-62.700000000000045
2026-01-10 05:00:00+00:00,0.0,552.25,1095.5,0.0,497.7,0.0,497.7,552.25,-1095.5,-45.549999999999955
2026-01-10 06:00:00+00:00,0.0,420.0,822.5,0.0,292.325,0.0,292.325,420.0,-822.5,-110.17499999999995
2026-01-10 07:00:00+00:00,0.0,238.75,1167.25,0.0,663.0,0.0,663.0,238.75,-1167.25,-265.5
