,NL_DK_1,DK_1_NL,GB_DK_1,DK_1_GB,NO_2_DK_1,DK_1_NO_2,DK_1_DE_LU,DE_LU_DK_1,DK_1_DK_2,DK_2_DK_1,DK_1_SE_3,SE_3_DK_1,DK_1_DE_LU_net_export,DK_1_DK_2_net_export,DK_1_NO_2_net_export,DK_1_SE_3_net_export,DK_1_NL_net_export,DK_1_GB_net_export,Net Export
2026-01-01 00:00:00+00:00,0.0,700.0,0.0,950.0,0.0,1623.75,356.0,93.5,0.0,600.0,0.0,508.0,262.5,-600.0,1623.75,-508.0,700.0,950.0,2428.25
2026-01-01 01:00:00+00:00,0.0,700.0,0.0,950.0,0.0,1680.0,0.0,1119.75,0.0,555.75,0.0,16.5,-1119.75,-555.75,1680.0,-16.5,700.0,950.0,1638.0
2026-01-01 02:00:00+00:00,0.0,700.0,0.0,1000.0,0.0,1680.0,0.0,1939.25,2.75,297.25,0.0,235.5,-1939.25,-294.5,1680.0,-235.5,700.0,1000.0,910.75
2026-01-01 03:00:00+00:00,0.0,700.0,0.0,1000.0,0.0,1680.0,0.0,2380.0,386.25,0.0,0.0,733.0,-2380.0,386.25,1680.0,-733.0,700.0,1000.0,653.25
2026-01-01 04:00:00+00:00,0.0,700.0,0.0,950.0,0.0,1680.0,0.0,2470.0,345.5,0.0,0.0,733.0,-2470.0,345.5,1680.0,-733.0,700.0,950.0,472.5
2026-01-01 05:00:00+00:00,0.0,695.175,0.0,950.0,0.0,1680.0,0.0,2500.0,291.25,0.0,0.0,733.0,-2500.0,291.25,1680.0,-733.0,695.175,950.0,383.42499999999995
2026-01-01 06:00:00+00:00,0.0,700.0,0.0,942.0,0.0,1680.0,0.0,2500.0,164.0,0.0,0.0,733.0,-2500.0,164.0,1680.0,-733.0,700.0,942.0,253.0
2026-01-01 07:00:00+00:00,0.0,700.0,0.0,989.0,0.0,1680.0,0.0,2500.0,93.75,0.0,0.0,733.0,-2500.0,93.75,1680.0,-733.0,700.0,989.0,229.75
2026-01-01 08:00:00+00:00,0.0,700.0,0.0,1000.0,0.0,1680.0,0.0,2500.0,101.75,0.0,0.0,733.0,-2500.0,101.75,1680.0,-733.0,700.0,1000.0,248.75
2026-01-01 09:00:00+00:00,0.0,700.0,0.0,1000.0,0.0,1680.0,0.0,2500.0,180.0,0.0,0.0,733.0,-2500.0,180.0,1680.0,-733.0,700.0,1000.0,327.0
2026-01-01 10:00:00+00:00,0.0,700.0,0.0,1000.0,0.0,1680.0,0.0,2500.0,168.0,0.0,0.0,733.0,-2500.0,168.0,1680.0,-733.0,700.0,1000.0,315.0
2026-01-01 11:00:00+00:00,0.0,700.0,0.0,1000.0,0.0,1680.0,0.0,2500.0,217.0,0.0,0.0,733.0,-2500.0,217.0,1680.0,-733.0,700.0,1000.0,364.0
2026-01-01 12:00:00+00:00,0.0,700.0,0.0,1000.0,0.0,1680.0,0.0,2500.0,316.5,0.0,0.0,733.0,-2500.0,316.5,1680.0,-733.0,700.0,1000.0,463.5
2026-01-01 13:00:00+00:00,0.0,700.0,0.0,1000.0,0.0,1680.0,0.0,2500.0,324.5,0.0,0.0,611.0,-2500.0,324.5,1680.0,-611.0,700.0,1000.0,593.5
2026-01-01 14:00:00+00:00,0.0,700.0,0.0,1000.0,0.0,1680.0,0.0,2500.0,0.0,459.0,0.0,70.75,-2500.0,-459.0,1680.0,-70.75,700.0,1000.0,350.25
2026-01-01 15:00:00+00:00,0.0,700.0,0.0,1000.0,0.0,1680.0,0.0,2500.0,0.0,510.0,81.75,0.0,-2500.0,-510.0,1680.0,81.75,700.0,1000.0,451.75
2026-01-01 16:00:00+00:00,0.0,700.0,0.0,1000.0,0.0,1680.0,0.0,2500.0,0.0,600.0,8.25,20.75,-2500.0,-600.0,1680.0,-12.5,700.0,1000.0,267.5
2026-01-01 17:00:00+00:00,0.0,700.0,0.0,1000.0,0.0,1680.0,0.0,2500.0,0.0,600.0,0.0,111.5,-2500.0,-600.0,1680.0,-111.5,700.0,1000.0,168.5
2026-01-01 18:00:00+00:00,0.0,700.0,0.0,1000.0,0.0,1680.0,0.0,2500.0,0.0,600.0,0.0,277.5,-2500.0,-600.0,1680.0,-277.5,700.0,1000.0,2.5
2026-01-01 19:00:00+00:00,0.0,700.0,0.0,1000.0,0.0,1680.0,0.0,2500.0,0.0,540.0,0.0,509.25,-2500.0,-540.0,1680.0,-509.25,700.0,1000.0,-169.25
2026-01-01 20:00:00+00:00,0.0,700.0,0.0,1000.0,0.0,1680.0,0.0,2500.0,0.0,550.0,0.0,705.75,-2500.0,-550.0,1680.0,-705.75,700.0,1000.0,-375.75
2026-01-01 21:00:00+00:00,0.0,700.0,0.0,1000.0,0.0,1680.0,0.0,2500.0,0.0,600.0,0.0,730.5,-2500.0,-600.0,1680.0,-730.5,700.0,1000.0,-450.5
2026-01-01 22:00:00+00:00,0.0,700.0,0.0,1000.0,0.0,1680.0,0.0,2500.0,0.0,600.0,0.0,733.0,-2500.0,-600.0,1680.0,-733.0,700.0,1000.0,-453.0
2026-01-01 23:00:00+00:00,0.0,662.875,0.0,1000.0,0.0,1680.0,0.0,2500.0,0.0,600.0,0.0,668.25,-2500.0,-600.0,1680.0,-668.25,662.875,1000.0,-425.375
2026-01-02 00:00:00+00:00,0.0,563.9,0.0,1000.0,0.0,1680.0,0.0,2500.0,0.0,600.0,0.0,712.0,-2500.0,-600.0,1680.0,-712.0,563.9,1000.0,-568.0999999999999
2026-01-02 01:00:00+00:00,0.0,474.175,0.0,1000.0,0.0,1680.0,0.0,2500.0,0.0,600.0,0.0,733.0,-2500.0,-600.0,1680.0,-733.0,474.175,1000.0,-678.825
2026-01-02 02:00:00+00:00,25.6,53.85,0.0,1000.0,0.0,1671.25,0.0,2500.0,0.0,600.0,0.0,645.0,-2500.0,-600.0,1671.25,-645.0,28.25,1000.0,-1045.5
2026-01-02 03:00:00+00:00,61.95,0.0,0.0,1000.0,0.0,1680.0,0.0,2500.0,0.0,600.0,0.0,660.0,-2500.0,-600.0,1680.0,-660.0,-61.95,1000.0,-1141.9499999999998
2026-01-02 04:00:00+00:00,0.0,217.725,0.0,806.0,0.0,1680.0,0.0,2500.0,0.0,600.0,0.0,619.25,-2500.0,-600.0,1680.0,-619.25,217.725,806.0,-1015.5250000000001
2026-01-02 05:00:00+00:00,0.0,601.4,0.0,687.0,0.0,1680.0,0.0,2475.25,0.0,600.0,0.0,642.0,-2475.25,-600.0,1680.0,-642.0,601.4,687.0,-748.8499999999999
2026-01-02 06:00:00+00:00,0.0,686.425,0.0,975.0,0.0,1623.75,0.0,2109.75,0.0,600.0,0.0,565.0,-2109.75,-600.0,1623.75,-565.0,686.425,975.0,10.424999999999955
2026-01-02 07:00:00+00:00,0.0,700.0,0.0,1000.0,0.0,1440.0,0.0,1651.75,0.0,585.0,0.0,660.0,-1651.75,-585.0,1440.0,-660.0,700.0,1000.0,243.25
2026-01-02 08:00:00+00:00,0.0,700.0,0.0,1000.0,0.0,1575.0,0.0,1722.75,0.0,585.0,0.0,633.0,-1722.75,-585.0,1575.0,-633.0,700.0,1000.0,334.25
2026-01-02 09:00:00+00:00,0.0,700.0,0.0,1000.0,0.0,1680.0,0.0,2500.0,0.0,589.0,0.0,196.0,-2500.0,-589.0,1680.0,-196.0,700.0,1000.0,95.0
2026-01-02 10:00:00+00:00,0.0,700.0,0.0,1000.0,0.0,1680.0,0.0,2497.25,0.0,589.0,0.0,42.75,-2497.25,-589.0,1680.0,-42.75,700.0,1000.0,251.0
2026-01-02 11:00:00+00:00,0.0,564.85,0.0,1000.0,0.0,1680.0,0.0,2070.75,0.0,589.0,0.0,0.75,-2070.75,-589.0,1680.0,-0.75,564.85,1000.0,584.35
2026-01-02 12:00:00+00:00,0.0,700.0,0.0,1000.0,0.0,1597.5,0.0,1634.25,0.0,589.0,0.0,61.0,-1634.25,-589.0,1597.5,-61.0,700.0,1000.0,1013.25
2026-01-02 13:00:00+00:00,0.0,700.0,0.0,1000.0,0.0,1012.5,0.0,635.25,0.0,593.75,0.0,190.25,-635.25,-593.75,1012.5,-190.25,700.0,1000.0,1293.25
2026-01-02 14:00:00+00:00,0.0,700.0,0.0,1000.0,0.0,168.75,95.25,50.0,0.0,500.75,0.0,0.0,45.25,-500.75,168.75,0.0,700.0,1000.0,1413.25
2026-01-02 15:00:00+00:00,0.0,700.0,0.0,1000.0,337.5,0.0,285.75,0.0,0.0,412.5,0.0,0.0,285.75,-412.5,-337.5,0.0,700.0,1000.0,1235.75
2026-01-02 16:00:00+00:00,0.0,700.0,0.0,1000.0,892.5,0.0,821.75,0.0,0.0,368.25,0.0,28.25,821.75,-368.25,-892.5,-28.25,700.0,1000.0,1232.75
2026-01-02 17:00:00+00:00,0.0,700.0,0.0,1000.0,1597.75,0.0,1632.75,0.0,0.0,326.5,0.0,0.0,1632.75,-326.5,-1597.75,0.0,700.0,1000.0,1408.5
2026-01-02 18:00:00+00:00,0.0,700.0,0.0,1000.0,1680.0,0.0,1828.75,0.0,0.0,379.75,0.0,0.0,1828.75,-379.75,-1680.0,0.0,700.0,1000.0,1469.0
2026-01-02 19:00:00+00:00,0.0,700.0,0.0,1000.0,1680.0,0.0,2120.5,0.0,0.0,593.75,0.0,227.75,2120.5,-593.75,-1680.0,-227.75,700.0,1000.0,1319.0
2026-01-02 20:00:00+00:00,0.0,700.0,0.0,1000.0,1623.75,0.0,2198.75,0.0,0.0,594.0,0.0,681.5,2198.75,-594.0,-1623.75,-681.5,700.0,1000.0,999.5
2026-01-02 21:00:00+00:00,0.0,700.0,0.0,950.0,1680.0,0.0,2353.0,0.0,0.0,588.75,0.0,733.0,2353.0,-588.75,-1680.0,-733.0,700.0,950.0,1001.25
2026-01-02 22:00:00+00:00,0.0,590.675,0.0,946.0,1680.0,0.0,2191.0,0.0,0.0,600.0,0.0,733.0,2191.0,-600.0,-1680.0,-733.0,590.675,946.0,714.675
2026-01-02 23:00:00+00:00,0.0,700.0,0.0,579.0,1409.5,0.0,2242.0,0.0,0.0,600.0,0.0,733.0,2242.0,-600.0,-1409.5,-733.0,700.0,579.0,778.5
2026-01-03 00:00:00+00:00,0.0,700.0,0.0,532.0,1293.5,0.0,1808.25,0.0,0.0,600.0,0.0,733.0,1808.25,-600.0,-1293.5,-733.0,700.0,532.0,413.75
2026-01-03 01:00:00+00:00,0.0,700.0,0.0,304.0,1243.5,0.0,1856.5,0.0,0.0,600.0,0.0,733.0,1856.5,-600.0,-1243.5,-733.0,700.0,304.0,284.0
2026-01-03 02:00:00+00:00,0.0,700.0,0.0,206.0,942.5,0.0,1584.75,0.0,0.0,600.0,0.0,733.0,1584.75,-600.0,-942.5,-733.0,700.0,206.0,215.25
2026-01-03 03:00:00+00:00,0.0,700.0,0.0,175.0,325.0,0.0,974.25,0.0,0.0,598.5,0.0,733.0,974.25,-598.5,-325.0,-733.0,700.0,175.0,192.75
2026-01-03 04:00:00+00:00,0.0,525.875,40.0,131.0,996.5,0.0,1863.75,0.0,0.0,600.0,0.0,733.0,1863.75,-600.0,-996.5,-733.0,525.875,91.0,151.125
2026-01-03 05:00:00+00:00,0.0,700.0,57.0,85.0,1478.25,0.0,1977.75,0.0,0.0,600.0,0.0,733.0,1977.75,-600.0,-1478.25,-733.0,700.0,28.0,-105.5
2026-01-03 06:00:00+00:00,0.0,512.5,11.0,70.0,1565.25,0.0,1871.75,0.0,0.0,600.0,0.0,733.0,1871.75,-600.0,-1565.25,-733.0,512.5,59.0,-455.0
2026-01-03 07:00:00+00:00,0.0,18.825,47.0,100.0,1647.0,0.0,2172.25,0.0,0.0,597.75,0.0,733.0,2172.25,-597.75,-1647.0,-733.0,18.825,53.0,-733.675
2026-01-03 08:00:00+00:00,0.0,503.85,0.0,182.0,1647.0,0.0,1497.25,0.0,0.0,600.0,0.0,725.75,1497.25,-600.0,-1647.0,-725.75,503.85,182.0,-789.65
2026-01-03 09:00:00+00:00,0.0,700.0,0.0,496.0,1647.0,0.0,899.5,0.0,0.0,600.0,0.0,581.75,899.5,-600.0,-1647.0,-581.75,700.0,496.0,-733.25
2026-01-03 10:00:00+00:00,0.0,681.45,0.0,568.0,1647.0,0.0,1127.0,0.0,0.0,588.0,0.0,733.0,1127.0,-588.0,-1647.0,-733.0,681.45,568.0,-591.55
2026-01-03 11:00:00+00:00,0.0,208.625,0.0,366.0,1647.0,0.0,1761.0,0.0,0.0,541.25,0.0,733.0,1761.0,-541.25,-1647.0,-733.0,208.625,366.0,-585.625
2026-01-03 12:00:00+00:00,0.0,0.0,0.0,390.0,1647.0,0.0,1829.75,0.0,0.0,470.0,0.0,695.0,1829.75,-470.0,-1647.0,-695.0,0.0,390.0,-592.25
2026-01-03 13:00:00+00:00,123.175,0.0,0.0,381.0,1647.0,0.0,1861.25,0.0,0.0,314.0,0.0,733.0,1861.25,-314.0,-1647.0,-733.0,-123.175,381.0,-574.925
2026-01-03 14:00:00+00:00,491.7,0.0,0.0,272.0,1647.0,0.0,2337.0,0.0,0.0,195.25,0.0,597.5,2337.0,-195.25,-1647.0,-597.5,-491.7,272.0,-322.45000000000005
2026-01-03 15:00:00+00:00,700.0,0.0,0.0,360.0,1647.0,0.0,2011.75,0.0,0.0,3.5,0.0,88.75,2011.75,-3.5,-1647.0,-88.75,-700.0,360.0,-67.5
2026-01-03 16:00:00+00:00,350.0,0.0,0.0,715.0,1645.75,0.0,1296.0,0.0,0.0,0.0,0.0,0.0,1296.0,0.0,-1645.75,0.0,-350.0,715.0,15.25
2026-01-03 17:00:00+00:00,700.0,0.0,0.0,814.0,1647.0,0.0,2208.5,0.0,0.0,0.0,0.0,38.0,2208.5,0.0,-1647.0,-38.0,-700.0,814.0,637.5
2026-01-03 18:00:00+00:00,700.0,0.0,0.0,1000.0,1647.0,0.0,2352.75,0.0,0.0,0.0,0.0,252.5,2352.75,0.0,-1647.0,-252.5,-700.0,1000.0,753.25
2026-01-03 19:00:00+00:00,700.0,0.0,0.0,986.0,1647.0,0.0,2155.5,0.0,0.0,0.0,0.0,128.25,2155.5,0.0,-1647.0,-128.25,-700.0,986.0,666.25
2026-01-03 20:00:00+00:00,700.0,0.0,0.0,995.0,1608.75,0.0,2200.75,0.0,0.0,0.0,0.0,478.75,2200.75,0.0,-1608.75,-478.75,-700.0,995.0,408.25
2026-01-03 21:00:00+00:00,350.0,97.85,0.0,967.0,1591.75,0.0,2058.25,0.0,42.25,0.0,0.0,668.25,2058.25,42.25,-1591.75,-668.25,-252.15,967.0,555.35
2026-01-03 22:00:00+00:00,60.9,464.1,0.0,750.0,1478.25,0.0,1334.0,0.0,0.0,16.25,0.0,733.0,1334.0,-16.25,-1478.25,-733.0,403.20000000000005,750.0,259.70000000000005
2026-01-03 23:00:00+00:00,0.0,532.825,0.0,542.0,1551.0,0.0,870.5,0.0,0.0,69.0,0.0,733.0,870.5,-69.0,-1551.0,-733.0,532.825,542.0,-407.67499999999995
2026-01-04 00:00:00+00:00,0.0,147.775,0.0,757.0,1643.5,0.0,1163.25,0.0,0.0,240.0,0.0,733.0,1163.25,-240.0,-1643.5,-733.0,147.775,757.0,-548.4749999999999
2026-01-04 01:00:00+00:00,0.0,66.15,0.0,739.0,1680.0,0.0,1357.25,0.0,0.0,400.25,0.0,733.0,1357.25,-400.25,-1680.0,-733.0,66.15,739.0,-650.8499999999999
2026-01-04 02:00:00+00:00,0.0,215.5,0.0,651.0,1680.0,0.0,1457.75,0.0,0.0,562.5,0.0,733.0,1457.75,-562.5,-1680.0,-733.0,215.5,651.0,-651.25
2026-01-04 03:00:00+00:00,0.0,0.0,0.0,356.0,1529.0,0.0,1849.25,0.0,0.0,600.0,0.0,733.0,1849.25,-600.0,-1529.0,-733.0,0.0,356.0,-656.75
2026-01-04 04:00:00+00:00,0.0,0.0,0.0,234.0,1680.0,0.0,2116.5,0.0,0.0,600.0,0.0,733.0,2116.5,-600.0,-1680.0,-733.0,0.0,234.0,-662.5
2026-01-04 05:00:00+00:00,0.0,525.0,0.0,173.0,1672.5,0.0,1574.5,0.0,0.0,600.0,0.0,733.0,1574.5,-600.0,-1672.5,-733.0,525.0,173.0,-733.0
2026-01-04 06:00:00+00:00,0.0,514.825,0.0,203.0,1616.0,0.0,1198.5,0.0,0.0,600.0,0.0,733.0,1198.5,-600.0,-1616.0,-733.0,514.825,203.0,-1032.675
2026-01-04 07:00:00+00:00,0.0,350.0,19.0,0.0,1199.75,0.0,1016.75,0.0,0.0,600.0,0.0,733.0,1016.75,-600.0,-1199.75,-733.0,350.0,-19.0,-1185.0
2026-01-04 08:00:00+00:00,33.0,0.0,0.0,28.0,431.0,0.0,378.0,0.0,0.0,597.0,0.0,666.5,378.0,-597.0,-431.0,-666.5,-33.0,28.0,-1321.5
2026-01-04 09:00:00+00:00,666.325,0.0,0.0,164.0,0.0,0.0,0.0,286.5,0.0,525.0,0.0,41.75,-286.5,-525.0,0.0,-41.75,-666.325,164.0,-1355.575
2026-01-04 10:00:00+00:00,700.0,0.0,0.0,409.0,0.0,0.0,0.0,896.75,0.0,242.0,0.0,0.0,-896.75,-242.0,0.0,0.0,-700.0,409.0,-1429.75
2026-01-04 11:00:00+00:00,700.0,0.0,0.0,446.0,0.0,0.0,0.0,927.5,0.0,253.0,0.0,0.0,-927.5,-253.0,0.0,0.0,-700.0,446.0,-1434.5
2026-01-04 12:00:00+00:00,700.0,0.0,0.0,555.0,0.0,0.0,0.0,1447.0,0.0,0.0,0.0,0.0,-1447.0,0.0,0.0,0.0,-700.0,555.0,-1592.0
2026-01-04 13:00:00+00:00,700.0,0.0,0.0,221.0,0.0,0.0,0.0,1086.75,43.75,47.0,0.0,0.0,-1086.75,-3.25,0.0,0.0,-700.0,221.0,-1569.0
2026-01-04 14:00:00+00:00,700.0,0.0,69.0,135.0,0.5,0.0,0.0,1114.25,39.25,10.0,0.0,0.0,-1114.25,29.25,-0.5,0.0,-700.0,66.0,-1719.5
2026-01-04 15:00:00+00:00,700.0,0.0,176.0,0.0,23.5,0.0,0.0,1188.0,165.5,0.0,0.0,0.0,-1188.0,165.5,-23.5,0.0,-700.0,-176.0,-1922.0
2026-01-04 16:00:00+00:00,700.0,0.0,0.0,0.0,145.5,0.0,0.0,992.5,0.0,0.0,0.0,0.0,-992.5,0.0,-145.5,0.0,-700.0,0.0,-1838.0
2026-01-04 17:00:00+00:00,700.0,0.0,2.0,0.0,0.0,0.0,0.0,887.5,0.0,42.75,0.0,0.0,-887.5,-42.75,0.0,0.0,-700.0,-2.0,-1632.25
2026-01-04 18:00:00+00:00,700.0,0.0,57.0,0.0,0.0,0.0,0.0,650.5,0.0,23.75,0.0,0.0,-650.5,-23.75,0.0,0.0,-700.0,-57.0,-1431.25
2026-01-04 19:00:00+00:00,700.0,0.0,35.0,13.0,0.0,0.0,0.0,421.0,0.0,145.75,0.0,0.0,-421.0,-145.75,0.0,0.0,-700.0,-22.0,-1288.75
2026-01-04 20:00:00+00:00,700.0,0.0,121.0,0.0,357.75,0.0,0.0,74.25,0.0,63.0,0.0,0.0,-74.25,-63.0,-357.75,0.0,-700.0,-121.0,-1316.0
2026-01-04 21:00:00+00:00,589.625,0.0,213.0,0.0,537.25,0.0,124.25,0.0,0.0,46.75,0.0,0.0,124.25,-46.75,-537.25,0.0,-589.625,-213.0,-1262.375
2026-01-04 22:00:00+00:00,421.575,0.0,229.0,13.0,376.75,0.0,8.75,0.0,0.0,224.0,0.0,0.0,8.75,-224.0,-376.75,0.0,-421.575,-216.0,-1229.575
2026-01-04 23:00:00+00:00,379.1,15.475,480.0,0.0,473.0,0.0,0.0,178.75,0.0,365.25,0.0,0.0,-178.75,-365.25,-473.0,0.0,-363.625,-480.0,-1860.625
2026-01-05 00:00:00+00:00,271.725,0.0,430.0,0.0,709.25,0.0,0.0,0.0,0.0,318.5,0.0,15.25,0.0,-318.5,-709.25,-15.25,-271.725,-430.0,-1744.725
2026-01-05 01:00:00+00:00,41.675,0.0,456.0,0.0,986.0,0.0,0.0,0.0,0.0,252.0,0.0,26.25,0.0,-252.0,-986.0,-26.25,-41.675,-456.0,-1761.925
2026-01-05 02:00:00+00:00,0.0,0.0,484.0,0.0,1093.0,0.0,83.25,0.0,0.0,18.25,0.0,68.75,83.25,-18.25,-1093.0,-68.75,0.0,-484.0,-1580.75
2026-01-05 03:00:00+00:00,0.0,0.0,550.0,0.0,1564.75,0.0,775.75,0.0,0.0,0.0,0.0,19.5,775.75,0.0,-1564.75,-19.5,0.0,-550.0,-1358.5
2026-01-05 04:00:00+00:00,0.0,0.0,597.0,0.0,1680.0,0.0,1209.25,0.0,0.0,0.0,0.0,30.75,1209.25,0.0,-1680.0,-30.75,0.0,-597.0,-1098.5
2026-01-05 05:00:00+00:00,175.0,0.0,1050.0,0.0,1646.25,0.0,1406.25,0.0,267.25,0.0,0.0,0.0,1406.25,267.25,-1646.25,0.0,-175.0,-1050.0,-1197.75
2026-01-05 06:00:00+00:00,175.0,0.0,1025.0,0.0,1363.0,0.0,631.75,0.0,457.5,0.0,0.0,0.0,631.75,457.5,-1363.0,0.0,-175.0,-1025.0,-1473.75
2026-01-05 07:00:00+00:00,502.9,0.0,1025.0,0.0,601.75,0.0,58.75,0.0,442.75,0.0,0.0,0.0,58.75,442.75,-601.75,0.0,-502.9,-1025.0,-1628.15
2026-01-05 08:00:00+00:00,700.0,0.0,799.0,0.0,114.25,0.0,0.0,488.0,451.75,0.0,0.0,0.0,-488.0,451.75,-114.25,0.0,-700.0,-799.0,-1649.5
2026-01-05 09:00:00+00:00,700.0,0.0,356.0,0.0,59.5,0.0,0.0,785.25,457.0,0.0,0.0,0.0,-785.25,457.0,-59.5,0.0,-700.0,-356.0,-1443.75
2026-01-05 10:00:00+00:00,700.0,0.0,339.0,0.0,99.0,0.0,0.0,850.5,464.25,0.0,120.25,0.0,-850.5,464.25,-99.0,120.25,-700.0,-339.0,-1404.0
2026-01-05 11:00:00+00:00,700.0,0.0,447.0,0.0,104.75,0.0,0.0,1089.0,439.75,0.0,485.25,0.0,-1089.0,439.75,-104.75,485.25,-700.0,-447.0,-1415.75
2026-01-05 12:00:00+00:00,700.0,0.0,662.0,0.0,521.75,0.0,0.0,635.25,459.0,0.0,680.25,0.0,-635.25,459.0,-521.75,680.25,-700.0,-662.0,-1379.75
2026-01-05 13:00:00+00:00,700.0,0.0,965.0,0.0,421.5,0.0,0.0,459.25,498.0,0.0,683.0,0.0,-459.25,498.0,-421.5,683.0,-700.0,-965.0,-1364.75
2026-01-05 14:00:00+00:00,700.0,0.0,1006.0,0.0,273.5,0.0,0.0,891.75,492.5,0.0,732.0,0.0,-891.75,492.5,-273.5,732.0,-700.0,-1006.0,-1646.75
2026-01-05 15:00:00+00:00,700.0,0.0,857.0,0.0,0.0,0.0,0.0,1116.5,358.25,0.0,733.0,0.0,-1116.5,358.25,0.0,733.0,-700.0,-857.0,-1582.25
2026-01-05 16:00:00+00:00,700.0,0.0,766.0,0.0,0.0,0.0,0.0,928.0,324.5,0.0,430.75,0.0,-928.0,324.5,0.0,430.75,-700.0,-766.0,-1638.75
2026-01-05 17:00:00+00:00,700.0,0.0,473.0,135.0,0.0,0.0,0.0,889.25,441.75,0.0,54.75,0.0,-889.25,441.75,0.0,54.75,-700.0,-338.0,-1430.75
2026-01-05 18:00:00+00:00,700.0,0.0,263.0,311.0,93.0,0.0,0.0,979.5,466.75,0.0,0.0,0.0,-979.5,466.75,-93.0,0.0,-700.0,48.0,-1257.75
2026-01-05 19:00:00+00:00,700.0,0.0,0.0,599.0,283.0,0.0,0.0,1433.0,437.5,0.0,0.0,0.0,-1433.0,437.5,-283.0,0.0,-700.0,599.0,-1379.5
2026-01-05 20:00:00+00:00,700.0,0.0,265.0,269.0,713.0,0.0,0.0,291.75,368.25,0.0,0.0,0.0,-291.75,368.25,-713.0,0.0,-700.0,4.0,-1332.5
2026-01-05 21:00:00+00:00,506.52500000000003,0.0,322.0,0.0,1132.25,0.0,0.0,0.0,462.5,0.0,0.0,0.0,0.0,462.5,-1132.25,0.0,-506.52500000000003,-322.0,-1498.275
2026-01-05 22:00:00+00:00,361.775,0.0,555.0,0.0,892.0,0.0,4.75,0.0,268.75,34.75,0.0,0.0,4.75,234.0,-892.0,0.0,-361.775,-555.0,-1570.025
2026-01-05 23:00:00+00:00,153.05,0.0,324.0,0.0,1442.25,0.0,18.0,0.0,56.25,157.75,0.0,6.25,18.0,-101.5,-1442.25,-6.25,-153.05,-324.0,-2009.05
2026-01-06 00:00:00+00:00,481.7,0.0,277.0,0.0,1680.0,0.0,314.25,0.0,0.0,0.0,0.0,0.0,314.25,0.0,-1680.0,0.0,-481.7,-277.0,-2124.45
2026-01-06 01:00:00+00:00,68.75,0.0,329.0,0.0,1680.0,0.0,7.0,0.0,0.0,100.5,0.0,0.0,7.0,-100.5,-1680.0,0.0,-68.75,-329.0,-2171.25
2026-01-06 02:00:00+00:00,0.0,0.0,413.0,0.0,1680.0,0.0,377.5,0.0,0.0,518.75,0.0,0.0,377.5,-518.75,-1680.0,0.0,0.0,-413.0,-2234.25
2026-01-06 03:00:00+00:00,0.0,0.0,567.0,0.0,1680.0,0.0,484.75,0.0,0.0,521.75,0.0,0.0,484.75,-521.75,-1680.0,0.0,0.0,-567.0,-2284.0
2026-01-06 04:00:00+00:00,6.8,0.0,826.0,0.0,1654.0,0.0,120.5,0.0,0.0,57.0,0.0,0.0,120.5,-57.0,-1654.0,0.0,-6.8,-826.0,-2423.3
2026-01-06 05:00:00+00:00,0.0,0.0,1085.0,0.0,1680.0,0.0,120.25,0.0,118.0,0.0,0.0,0.0,120.25,118.0,-1680.0,0.0,0.0,-1085.0,-2526.75
2026-01-06 06:00:00+00:00,206.5,0.0,1055.0,0.0,1680.0,0.0,0.0,0.0,230.25,0.0,0.0,0.0,0.0,230.25,-1680.0,0.0,-206.5,-1055.0,-2711.25
2026-01-06 07:00:00+00:00,358.4,0.0,828.0,0.0,1680.0,0.0,0.0,32.75,0.0,150.75,0.0,0.0,-32.75,-150.75,-1680.0,0.0,-358.4,-828.0,-3049.9
2026-01-06 08:00:00+00:00,451.95,0.0,640.0,0.0,1634.5,0.0,0.0,0.0,35.75,114.25,0.0,0.0,0.0,-78.5,-1634.5,0.0,-451.95,-640.0,-2804.95
2026-01-06 09:00:00+00:00,700.0,0.0,529.0,5.0,1164.75,0.0,0.0,356.5,273.75,0.0,0.0,0.0,-356.5,273.75,-1164.75,0.0,-700.0,-524.0,-2471.5
2026-01-06 10:00:00+00:00,700.0,0.0,579.0,8.0,759.75,0.0,0.0,628.0,423.0,0.0,0.0,0.0,-628.0,423.0,-759.75,0.0,-700.0,-571.0,-2235.75
2026-01-06 11:00:00+00:00,700.0,0.0,605.0,0.0,1143.0,0.0,0.0,399.75,463.0,0.0,0.0,0.0,-399.75,463.0,-1143.0,0.0,-700.0,-605.0,-2384.75
2026-01-06 12:00:00+00:00,700.0,0.0,610.0,0.0,1142.0,0.0,0.0,501.25,418.0,0.0,0.0,0.0,-501.25,418.0,-1142.0,0.0,-700.0,-610.0,-2535.25
2026-01-06 13:00:00+00:00,700.0,0.0,706.0,0.0,1122.0,0.0,0.0,280.0,195.75,0.0,0.0,0.0,-280.0,195.75,-1122.0,0.0,-700.0,-706.0,-2612.25
2026-01-06 14:00:00+00:00,700.0,0.0,668.0,0.0,1226.0,0.0,0.0,263.0,184.5,0.0,0.0,0.0,-263.0,184.5,-1226.0,0.0,-700.0,-668.0,-2672.5
2026-01-06 15:00:00+00:00,175.0,175.0,428.0,0.0,1467.0,0.0,0.0,475.25,0.0,277.75,106.75,0.0,-475.25,-277.75,-1467.0,106.75,0.0,-428.0,-2541.25
