,AT_SI,SI_AT,HU_SI,SI_HU,IT_NORD_SI,SI_IT_NORD,SI_HR,HR_SI,SI_AT_net_export,SI_HR_net_export,SI_IT_NORD_net_export,SI_HU_net_export,Net Export
2026-01-02 04:00:00+00:00,211.1,0.0,0.0,497.825,782.0,0.0,589.8,49.0,-211.1,540.8,-782.0,497.825,45.52499999999992
2026-01-02 05:00:00+00:00,261.35,0.0,0.0,477.675,782.0,0.0,598.15,59.0,-261.35,539.15,-782.0,477.675,-26.525000000000034
2026-01-02 06:00:00+00:00,487.725,0.0,0.0,452.25,692.0,0.0,704.1,62.0,-487.725,642.1,-692.0,452.25,-85.375
2026-01-02 07:00:00+00:00,256.625,0.0,0.0,288.55,692.0,0.0,620.95,59.0,-256.625,561.95,-692.0,288.55,-98.12499999999994
2026-01-02 08:00:00+00:00,177.05,0.0,6.9,41.325,566.0,0.0,610.35,59.0,-177.05,551.35,-566.0,34.425000000000004,-157.27499999999998
2026-01-02 09:00:00+00:00,561.575,0.0,360.45,0.0,0.0,294.0,530.525,58.0,-561.575,472.525,294.0,-360.45,-155.50000000000006
2026-01-02 10:00:00+00:00,498.7,0.0,375.65,0.0,0.0,243.75,537.8,58.0,-498.7,479.79999999999995,243.75,-375.65,-150.8
2026-01-02 11:00:00+00:00,362.3,0.0,188.75,0.0,180.5,0.0,652.25,58.0,-362.3,594.25,-180.5,-188.75,-137.3
2026-01-02 12:00:00+00:00,248.65,0.0,1.65,38.625,606.0,0.0,739.05,56.0,-248.65,683.05,-606.0,36.975,-134.62500000000003
2026-01-02 13:00:00+00:00,530.8,0.0,0.0,348.375,606.0,0.0,722.7,57.0,-530.8,665.7,-606.0,348.375,-122.72499999999991
2026-01-02 14:00:00+00:00,509.975,0.0,0.0,654.625,734.0,0.0,769.475,57.0,-509.975,712.475,-734.0,654.625,123.125
2026-01-02 15:00:00+00:00,391.675,0.0,0.0,859.625,734.0,0.0,944.25,61.0,-391.675,883.25,-734.0,859.625,617.2
2026-01-02 16:00:00+00:00,392.275,0.0,0.0,856.5,734.0,0.0,983.55,61.0,-392.275,922.55,-734.0,856.5,652.775
2026-01-02 17:00:00+00:00,348.225,0.0,0.0,762.15,655.0,0.0,947.4,61.0,-348.225,886.4,-655.0,762.15,645.3249999999999
2026-01-02 18:00:00+00:00,431.425,0.0,0.0,728.075,655.0,0.0,939.125,60.0,-431.425,879.125,-655.0,728.075,520.7750000000001
2026-01-02 19:00:00+00:00,620.125,0.0,0.0,672.575,655.0,0.0,924.55,59.0,-620.125,865.55,-655.0,672.575,263.0
2026-01-02 20:00:00+00:00,680.725,0.0,0.0,485.025,706.0,0.0,853.45,57.0,-680.725,796.45,-706.0,485.025,-105.25
2026-01-02 21:00:00+00:00,683.3,0.0,0.0,292.6,512.75,0.0,807.125,56.0,-683.3,751.125,-512.75,292.6,-152.32499999999993
2026-01-02 22:00:00+00:00,856.7,0.0,31.275,8.975,9.25,128.5,727.8,55.0,-856.7,672.8,119.25,-22.299999999999997,-86.95000000000009
2026-01-02 23:00:00+00:00,330.72499999999997,0.0,55.9,11.774999999999999,430.25,0.0,663.9,61.0,-330.72499999999997,602.9,-430.25,-44.125,-202.2
2026-01-03 00:00:00+00:00,410.7,0.0,255.95,0.0,0.0,139.0,419.95,59.0,-410.7,360.95,139.0,-255.95,-166.7
2026-01-03 01:00:00+00:00,325.8,0.0,249.05,0.0,0.0,147.0,350.0,67.85,-325.8,282.15,147.0,-249.05,-145.70000000000005
2026-01-03 02:00:00+00:00,291.4,0.0,272.59999999999997,0.0,0.0,186.0,350.0,123.35,-291.4,226.65,186.0,-272.59999999999997,-151.34999999999994
2026-01-03 03:00:00+00:00,333.25,0.0,271.8,0.0,0.0,186.0,350.575,95.5,-333.25,255.075,186.0,-271.8,-163.97500000000002
2026-01-03 04:00:00+00:00,541.575,0.0,228.875,0.0,0.0,186.0,441.6,68.0,-541.575,373.6,186.0,-228.875,-210.85000000000002
2026-01-03 05:00:00+00:00,782.85,0.0,245.675,0.0,0.0,186.0,586.35,80.0,-782.85,506.35,186.0,-245.675,-336.175
2026-01-03 06:00:00+00:00,960.875,0.0,105.05000000000001,0.0,0.0,189.0,732.35,81.0,-960.875,651.35,189.0,-105.05000000000001,-225.575
2026-01-03 07:00:00+00:00,761.7,0.0,304.875,0.0,0.0,260.0,672.65,79.0,-761.7,593.65,260.0,-304.875,-212.92500000000007
2026-01-03 08:00:00+00:00,565.5,0.0,470.02500000000003,0.0,0.0,290.0,578.0,78.0,-565.5,500.0,290.0,-470.02500000000003,-245.52500000000003
2026-01-03 09:00:00+00:00,421.45000000000005,0.0,559.9,0.0,0.0,294.0,538.65,74.0,-421.45000000000005,464.65,294.0,-559.9,-222.70000000000005
2026-01-03 10:00:00+00:00,483.15,0.0,567.55,0.0,0.0,294.0,639.9,73.0,-483.15,566.9,294.0,-567.55,-189.79999999999995
2026-01-03 11:00:00+00:00,502.4,0.0,508.675,0.0,0.0,263.0,665.825,72.0,-502.4,593.825,263.0,-508.675,-154.24999999999994
2026-01-03 12:00:00+00:00,516.275,0.0,364.05,0.0,0.0,67.25,750.475,70.0,-516.275,680.475,67.25,-364.05,-132.59999999999997
2026-01-03 13:00:00+00:00,810.325,0.0,79.15,32.375,113.25,0.0,851.55,71.0,-810.325,780.55,-113.25,-46.775000000000006,-189.8000000000001
2026-01-03 14:00:00+00:00,727.05,0.0,0.0,277.125,511.25,0.0,975.375,73.0,-727.05,902.375,-511.25,277.125,-58.799999999999955
2026-01-03 15:00:00+00:00,403.275,0.0,0.0,464.8,692.0,0.0,971.125,78.0,-403.275,893.125,-692.0,464.8,262.65000000000003
2026-01-03 16:00:00+00:00,385.1,0.0,0.0,387.925,537.0,0.0,970.625,80.0,-385.1,890.625,-537.0,387.925,356.45
2026-01-03 17:00:00+00:00,427.875,0.0,0.0,331.85,379.0,0.0,914.475,79.0,-427.875,835.475,-379.0,331.85,360.45000000000005
2026-01-03 18:00:00+00:00,504.35,0.0,0.0,369.4,379.0,0.0,901.475,77.0,-504.35,824.475,-379.0,369.4,310.525
2026-01-03 19:00:00+00:00,805.55,0.0,0.0,393.525,379.0,0.0,924.925,73.0,-805.55,851.925,-379.0,393.525,60.89999999999998
2026-01-03 20:00:00+00:00,922.225,0.0,0.0,330.45000000000005,374.75,0.0,924.3,68.0,-922.225,856.3,-374.75,330.45000000000005,-110.22500000000002
2026-01-03 21:00:00+00:00,1020.95,0.0,0.0,316.625,329.5,0.0,913.325,66.0,-1020.95,847.325,-329.5,316.625,-186.5
2026-01-03 22:00:00+00:00,939.65,0.0,3.6,67.85,19.0,104.75,728.875,65.0,-939.65,663.875,85.75,64.25,-125.77499999999998
2026-01-03 23:00:00+00:00,943.65,0.0,0.0,71.775,0.0,128.5,747.125,64.0,-943.65,683.125,128.5,71.775,-60.24999999999997
2026-01-04 00:00:00+00:00,997.075,0.0,74.675,0.0,0.0,362.25,587.95,63.0,-997.075,524.95,362.25,-74.675,-184.55
2026-01-04 01:00:00+00:00,847.25,0.0,141.475,0.0,0.0,403.75,485.475,62.0,-847.25,423.475,403.75,-141.475,-161.49999999999997
2026-01-04 02:00:00+00:00,547.6,0.0,0.0,58.5,121.25,4.25,522.15,60.0,-547.6,462.15,-117.0,58.5,-143.95000000000005
2026-01-04 03:00:00+00:00,686.075,0.0,162.575,0.0,0.0,316.5,416.75,60.0,-686.075,356.75,316.5,-162.575,-175.40000000000003
2026-01-04 04:00:00+00:00,637.325,0.0,27.425,0.875,0.0,19.0,490.55,61.0,-637.325,429.55,19.0,-26.55,-215.32500000000005
2026-01-04 05:00:00+00:00,393.25,0.0,0.0,93.025,305.25,0.0,584.725,66.0,-393.25,518.725,-305.25,93.025,-86.74999999999997
2026-01-04 06:00:00+00:00,412.175,0.0,0.0,154.025,340.75,0.0,494.175,66.0,-412.175,428.175,-340.75,154.025,-170.725
2026-01-04 07:00:00+00:00,219.625,0.0,89.7,45.275,287.75,29.5,384.175,84.975,-219.625,299.20000000000005,-258.25,-44.425000000000004,-223.09999999999997
2026-01-04 08:00:00+00:00,485.35,0.0,373.675,0.0,0.0,466.5,350.0,145.975,-485.35,204.025,466.5,-373.675,-188.50000000000006
2026-01-04 09:00:00+00:00,510.275,0.0,441.075,0.0,0.0,420.0,350.0,75.0,-510.275,275.0,420.0,-441.075,-256.34999999999997
2026-01-04 10:00:00+00:00,306.7,0.0,381.425,0.0,0.0,57.5,426.9,57.0,-306.7,369.9,57.5,-381.425,-260.725
2026-01-04 11:00:00+00:00,288.575,0.0,390.675,0.0,0.0,118.0,377.8,57.0,-288.575,320.8,118.0,-390.675,-240.45
2026-01-04 12:00:00+00:00,350.625,0.0,188.7,0.0,13.5,0.0,419.325,57.0,-350.625,362.325,-13.5,-188.7,-190.5
2026-01-04 13:00:00+00:00,596.0,0.0,0.0,139.325,299.5,0.0,597.65,56.0,-596.0,541.65,-299.5,139.325,-214.52500000000003
2026-01-04 14:00:00+00:00,563.9,0.0,0.0,403.875,393.25,0.0,456.175,57.0,-563.9,399.175,-393.25,403.875,-154.0999999999999
2026-01-04 15:00:00+00:00,400.5,0.0,0.0,626.5,524.25,0.0,530.125,61.0,-400.5,469.125,-524.25,626.5,170.875
2026-01-04 16:00:00+00:00,449.125,0.0,0.0,418.325,0.0,0.0,439.85,63.0,-449.125,376.85,0.0,418.325,346.05
2026-01-04 17:00:00+00:00,408.6,0.0,0.0,364.05,0.0,0.0,443.225,64.0,-408.6,379.225,0.0,364.05,334.675
2026-01-04 18:00:00+00:00,438.45000000000005,0.0,0.0,241.65,0.0,68.25,376.6,63.0,-438.45000000000005,313.6,68.25,241.65,185.04999999999998
2026-01-04 19:00:00+00:00,609.45,0.0,0.0,271.875,0.0,0.0,384.225,62.0,-609.45,322.225,0.0,271.875,-15.350000000000023
2026-01-04 20:00:00+00:00,788.425,0.0,0.0,231.15,15.75,0.0,434.375,61.0,-788.425,373.375,-15.75,231.15,-199.64999999999995
2026-01-04 21:00:00+00:00,683.2,0.0,0.0,132.04999999999998,33.0,48.0,377.75,62.7,-683.2,315.05,15.0,132.04999999999998,-221.10000000000005
2026-01-04 22:00:00+00:00,559.675,0.0,34.95,8.475,0.0,126.0,378.875,84.275,-559.675,294.6,126.0,-26.475,-165.54999999999993
2026-01-04 23:00:00+00:00,552.925,0.0,0.0,121.775,166.0,0.0,523.425,62.0,-552.925,461.42499999999995,-166.0,121.775,-135.725
2026-01-05 00:00:00+00:00,470.9,0.0,0.0,17.724999999999998,0.0,0.0,410.0,60.0,-470.9,350.0,0.0,17.724999999999998,-103.17499999999998
2026-01-05 01:00:00+00:00,394.95,0.0,0.0,65.1,0.0,0.0,350.0,114.625,-394.95,235.375,0.0,65.1,-94.475
2026-01-05 02:00:00+00:00,266.125,0.0,0.0,19.05,0.0,2.25,350.0,204.475,-266.125,145.525,2.25,19.05,-99.3
2026-01-05 03:00:00+00:00,467.9,0.0,106.2,0.0,0.0,0.0,350.0,249.85,-467.9,100.15,0.0,-106.2,-473.95
2026-01-05 04:00:00+00:00,500.225,0.0,0.95,39.625,38.25,0.0,365.425,116.27499999999999,-500.225,249.15000000000003,-38.25,38.675,-250.64999999999998
2026-01-05 05:00:00+00:00,912.05,0.0,0.0,159.35,218.75,0.0,547.025,105.0,-912.05,442.025,-218.75,159.35,-529.425
2026-01-05 06:00:00+00:00,823.3,0.0,0.0,463.2,804.0,0.0,699.5,123.0,-823.3,576.5,-804.0,463.2,-587.5999999999999
2026-01-05 07:00:00+00:00,537.425,0.0,0.0,621.6,804.0,0.0,840.85,123.0,-537.425,717.85,-804.0,621.6,-1.974999999999909
2026-01-05 08:00:00+00:00,607.625,0.0,0.0,581.1,752.0,0.0,878.075,123.0,-607.625,755.075,-752.0,581.1,-23.449999999999932
2026-01-05 09:00:00+00:00,901.05,0.0,0.0,483.975,752.0,0.0,957.7,120.0,-901.05,837.7,-752.0,483.975,-331.3749999999999
2026-01-05 10:00:00+00:00,1142.2,0.0,0.0,471.35,752.0,0.0,1079.975,120.0,-1142.2,959.9749999999999,-752.0,471.35,-462.8750000000001
2026-01-05 11:00:00+00:00,1310.15,0.0,0.0,432.5,734.0,0.0,1078.15,116.0,-1310.15,962.1500000000001,-734.0,432.5,-649.5
2026-01-05 12:00:00+00:00,1225.475,0.0,0.0,518.075,734.0,0.0,1102.625,112.0,-1225.475,990.625,-734.0,518.075,-450.77499999999986
2026-01-05 13:00:00+00:00,914.45,0.0,0.0,570.675,734.0,0.0,885.4,105.0,-914.45,780.4,-734.0,570.675,-297.3750000000001
2026-01-05 14:00:00+00:00,632.525,0.0,0.0,693.725,660.0,0.0,745.75,102.0,-632.525,643.75,-660.0,693.725,44.950000000000045
2026-01-05 15:00:00+00:00,485.25,0.0,0.0,861.1,660.0,0.0,841.075,102.0,-485.25,739.075,-660.0,861.1,454.92500000000007
2026-01-05 16:00:00+00:00,322.825,0.0,0.0,770.35,660.0,0.0,813.325,105.0,-322.825,708.325,-660.0,770.35,495.8500000000001
2026-01-05 17:00:00+00:00,326.725,0.0,0.0,776.675,660.0,0.0,806.7,102.0,-326.725,704.7,-660.0,776.675,494.65
2026-01-05 18:00:00+00:00,503.95,0.0,0.0,757.5,660.0,0.0,833.1,100.0,-503.95,733.1,-660.0,757.5,326.65000000000003
2026-01-05 19:00:00+00:00,669.1,0.0,0.0,761.35,660.0,0.0,820.55,90.0,-669.1,730.55,-660.0,761.35,162.79999999999995
2026-01-05 20:00:00+00:00,1018.375,0.0,0.0,374.5,473.0,0.0,863.975,83.0,-1018.375,780.975,-473.0,374.5,-335.9
2026-01-05 21:00:00+00:00,857.3,0.0,0.0,236.0,473.0,0.0,747.025,79.0,-857.3,668.025,-473.0,236.0,-426.275
2026-01-05 22:00:00+00:00,646.275,0.0,27.674999999999997,30.7,157.25,0.0,518.15,78.0,-646.275,440.15,-157.25,3.025000000000002,-360.35
2026-01-05 23:00:00+00:00,493.725,0.0,323.275,0.0,0.0,412.5,350.0,195.775,-493.725,154.225,412.5,-323.275,-250.27499999999998
2026-01-06 00:00:00+00:00,170.975,0.0,247.975,0.0,0.0,96.75,350.0,235.425,-170.975,114.57499999999999,96.75,-247.975,-207.625
2026-01-06 01:00:00+00:00,422.175,0.0,421.525,0.0,0.0,554.25,350.0,425.45,-422.175,-75.44999999999999,554.25,-421.525,-364.9
2026-01-06 02:00:00+00:00,251.925,0.0,314.475,0.0,0.0,266.25,350.0,411.85,-251.925,-61.85000000000002,266.25,-314.475,-362.00000000000006
2026-01-06 03:00:00+00:00,292.125,0.0,170.375,0.0,0.0,74.5,350.0,353.9,-292.125,-3.8999999999999773,74.5,-170.375,-391.9
2026-01-06 04:00:00+00:00,320.775,0.0,53.125,0.0,0.0,0.0,350.0,297.85,-320.775,52.14999999999998,0.0,-53.125,-321.75
2026-01-06 05:00:00+00:00,284.3,0.0,1.7,239.45,633.75,0.0,350.0,224.2,-284.3,125.80000000000001,-633.75,237.75,-554.5
2026-01-06 06:00:00+00:00,352.225,0.0,0.0,477.6,680.0,0.0,368.925,150.675,-352.225,218.25,-680.0,477.6,-336.375
2026-01-06 07:00:00+00:00,139.65,0.0,0.0,446.2,680.0,0.0,416.35,132.0,-139.65,284.35,-680.0,446.2,-89.09999999999997
2026-01-06 08:00:00+00:00,286.225,0.0,0.0,427.175,679.0,0.0,525.825,126.0,-286.225,399.82500000000005,-679.0,427.175,-138.22499999999997
2026-01-06 09:00:00+00:00,475.875,0.0,0.0,344.225,679.0,0.0,551.125,124.0,-475.875,427.125,-679.0,344.225,-383.525
2026-01-06 10:00:00+00:00,800.825,0.0,0.0,273.34999999999997,679.0,0.0,605.9,123.0,-800.825,482.9,-679.0,273.34999999999997,-723.575
2026-01-06 11:00:00+00:00,927.7,0.0,0.0,321.875,679.0,0.0,616.55,122.0,-927.7,494.54999999999995,-679.0,321.875,-790.2750000000001
2026-01-06 12:00:00+00:00,1042.85,0.0,0.0,428.175,679.0,0.0,633.475,119.0,-1042.85,514.475,-679.0,428.175,-779.2
2026-01-06 13:00:00+00:00,1104.5,0.0,0.0,595.15,679.0,0.0,657.95,115.0,-1104.5,542.95,-679.0,595.15,-645.4
2026-01-06 14:00:00+00:00,921.875,0.0,0.0,772.35,621.0,0.0,610.925,108.0,-921.875,502.92499999999995,-621.0,772.35,-267.6
2026-01-06 15:00:00+00:00,810.8,0.0,0.0,934.925,621.0,0.0,697.6,109.0,-810.8,588.6,-621.0,934.925,91.72500000000002
2026-01-06 16:00:00+00:00,645.475,0.0,0.0,845.8,621.0,0.0,652.25,106.0,-645.475,546.25,-621.0,845.8,125.57499999999993
2026-01-06 17:00:00+00:00,579.25,0.0,0.0,791.975,578.0,0.0,617.025,107.0,-579.25,510.025,-578.0,791.975,144.75
2026-01-06 18:00:00+00:00,710.05,0.0,0.0,767.1,578.0,0.0,599.7,103.0,-710.05,496.70000000000005,-578.0,767.1,-24.249999999999886
2026-01-06 19:00:00+00:00,863.375,0.0,0.0,525.45,541.75,0.0,540.825,95.0,-863.375,445.82500000000005,-541.75,525.45,-433.8499999999999
2026-01-06 20:00:00+00:00,947.15,0.0,0.0,327.0,408.0,42.25,536.375,84.0,-947.15,452.375,-365.75,327.0,-533.525
2026-01-06 21:00:00+00:00,923.5999999999999,0.0,2.175,195.1,286.5,134.0,458.0,84.7,-923.5999999999999,373.3,-152.5,192.92499999999998,-509.875
2026-01-06 22:00:00+00:00,835.2,0.0,179.725,0.0,0.0,347.0,350.0,265.6,-835.2,84.39999999999998,347.0,-179.725,-583.5250000000001
2026-01-06 23:00:00+00:00,748.65,0.0,311.675,0.0,0.0,539.0,350.0,380.1,-748.65,-30.100000000000023,539.0,-311.675,-551.425
2026-01-07 00:00:00+00:00,594.475,0.0,343.95,0.0,0.0,539.0,350.0,467.725,-594.475,-117.72500000000002,539.0,-343.95,-517.1500000000001
2026-01-07 01:00:00+00:00,583.125,0.0,279.95,0.0,0.0,539.0,350.0,517.0,-583.125,-167.0,539.0,-279.95,-491.075
2026-01-07 02:00:00+00:00,659.8,0.0,211.9,0.0,0.0,513.0,350.0,487.425,-659.8,-137.425,513.0,-211.9,-496.1249999999999
2026-01-07 03:00:00+00:00,636.3,0.0,80.3,0.0,0.0,243.75,350.0,398.675,-636.3,-48.67500000000001,243.75,-80.3,-521.5249999999999
2026-01-07 04:00:00+00:00,762.175,0.0,158.47500000000002,0.0,0.0,320.25,350.0,370.175,-762.175,-20.17500000000001,320.25,-158.47500000000002,-620.5749999999999
2026-01-07 05:00:00+00:00,839.875,0.0,132.85,41.35,220.75,242.25,395.425,204.02499999999998,-839.875,191.40000000000003,21.5,-91.5,-718.4749999999999
2026-01-07 06:00:00+00:00,890.175,0.0,0.0,374.75,660.0,0.0,604.625,128.0,-890.175,476.625,-660.0,374.75,-698.8
2026-01-07 07:00:00+00:00,738.575,0.0,0.0,328.475,647.0,0.0,670.925,130.0,-738.575,540.925,-647.0,328.475,-516.1750000000001
2026-01-07 08:00:00+00:00,831.05,0.0,0.0,323.45,647.0,0.0,725.5,123.0,-831.05,602.5,-647.0,323.45,-552.0999999999999
2026-01-07 09:00:00+00:00,936.425,0.0,0.0,255.2,660.0,0.0,729.75,119.0,-936.425,610.75,-660.0,255.2,-730.4749999999999
2026-01-07 10:00:00+00:00,1172.5,0.0,0.0,292.8,660.0,0.0,799.1,121.0,-1172.5,678.1,-660.0,292.8,-861.6000000000001
2026-01-07 11:00:00+00:00,1247.2,0.0,0.0,339.25,660.0,0.0,816.575,118.0,-1247.2,698.575,-660.0,339.25,-869.375
2026-01-07 12:00:00+00:00,1208.525,0.0,0.0,361.325,660.0,0.0,788.575,116.0,-1208.525,672.575,-660.0,361.325,-834.625
2026-01-07 13:00:00+00:00,1223.625,0.0,0.0,504.575,660.0,0.0,772.1,114.0,-1223.625,658.1,-660.0,504.575,-720.95
2026-01-07 14:00:00+00:00,1165.1,0.0,0.0,511.075,431.0,0.0,752.9250000000001,110.0,-1165.1,642.9250000000001,-431.0,511.075,-442.09999999999985
2026-01-07 15:00:00+00:00,868.3,0.0,0.0,561.85,431.0,0.0,802.525,112.0,-868.3,690.525,-431.0,561.85,-46.924999999999955
2026-01-07 16:00:00+00:00,886.2249999999999,0.0,0.0,579.425,431.0,0.0,842.45,109.0,-886.2249999999999,733.45,-431.0,579.425,-4.349999999999909
2026-01-07 17:00:00+00:00,958.575,0.0,0.0,632.2,431.0,0.0,855.125,110.0,-958.575,745.125,-431.0,632.2,-12.25
2026-01-07 18:00:00+00:00,1025.025,0.0,0.0,559.625,431.0,0.0,816.2,104.0,-1025.025,712.2,-431.0,559.625,-184.20000000000005
2026-01-07 19:00:00+00:00,1005.275,0.0,0.0,482.15,660.0,0.0,734.0,95.0,-1005.275,639.0,-660.0,482.15,-544.1250000000001
2026-01-07 20:00:00+00:00,909.125,0.0,0.0,291.0,660.0,0.0,732.6,89.0,-909.125,643.6,-660.0,291.0,-634.525
2026-01-07 21:00:00+00:00,1043.8000000000002,0.0,12.075,196.425,357.25,83.5,641.675,80.0,-1043.8000000000002,561.675,-273.75,184.35000000000002,-571.5250000000002
2026-01-07 22:00:00+00:00,1045.4,0.0,222.2,0.0,0.0,379.5,368.775,141.725,-1045.4,227.04999999999998,379.5,-222.2,-661.0500000000002
2026-01-07 23:00:00+00:00,894.375,0.0,356.025,0.0,0.0,508.0,350.0,205.875,-894.375,144.125,508.0,-356.025,-598.275
2026-01-08 00:00:00+00:00,673.15,0.0,445.675,0.0,0.0,508.0,350.0,332.9,-673.15,17.100000000000023,508.0,-445.675,-593.7249999999999
2026-01-08 01:00:00+00:00,625.05,0.0,412.07500000000005,0.0,0.0,508.0,350.0,381.85,-625.05,-31.850000000000023,508.0,-412.07500000000005,-560.975
2026-01-08 02:00:00+00:00,608.85,0.0,428.975,0.0,0.0,529.0,350.0,405.15,-608.85,-55.14999999999998,529.0,-428.975,-563.975
2026-01-08 03:00:00+00:00,613.075,0.0,425.35,0.0,0.0,529.0,350.0,394.425,-613.075,-44.42500000000001,529.0,-425.35,-553.85
2026-01-08 04:00:00+00:00,745.825,0.0,410.5,0.0,0.0,450.75,350.0,321.125,-745.825,28.875,450.75,-410.5,-676.7
2026-01-08 05:00:00+00:00,1011.775,0.0,204.775,21.45,195.5,264.5,482.8,130.5,-1011.775,352.3,69.0,-183.32500000000002,-773.8
2026-01-08 06:00:00+00:00,1103.7,0.0,0.0,275.7,655.0,0.0,830.55,132.0,-1103.7,698.55,-655.0,275.7,-784.45
2026-01-08 07:00:00+00:00,1049.675,0.0,0.0,218.75,359.0,0.0,838.8,134.0,-1049.675,704.8,-359.0,218.75,-485.125
2026-01-08 08:00:00+00:00,1018.275,0.0,0.0,236.275,359.0,0.0,815.4,130.0,-1018.275,685.4,-359.0,236.275,-455.6
2026-01-08 09:00:00+00:00,904.1,0.0,0.0,207.65,639.25,0.0,755.6,127.0,-904.1,628.6,-639.25,207.65,-707.1
