,AT_HU,HU_AT,HU_HR,HR_HU,HU_RO,RO_HU,HU_RS,RS_HU,HU_SI,SI_HU,HU_SK,SK_HU,HU_AT_net_export,HU_HR_net_export,HU_RO_net_export,HU_RS_net_export,HU_SI_net_export,HU_SK_net_export,Net Export
2026-01-17 19:00:00+00:00,1041.6,0.0,44.0,0.0,0.0,299.525,38.0,417.0,33.1,11.675,0.0,2054.375,-1041.6,44.0,-299.525,-379.0,21.425,-2054.375,-3709.075
2026-01-17 20:00:00+00:00,1112.3,0.0,197.225,0.0,56.900000000000006,68.9,0.0,411.0,68.8,58.5,0.0,2226.05,-1112.3,197.225,-12.0,-411.0,10.299999999999997,-2226.05,-3553.825
2026-01-17 21:00:00+00:00,584.925,0.0,293.2,0.0,0.0,719.125,49.0,404.0,331.4,0.0,0.0,2097.95,-584.925,293.2,-719.125,-355.0,331.4,-2097.95,-3132.3999999999996
2026-01-17 22:00:00+00:00,11.5,74.175,287.725,0.0,0.0,1270.675,100.0,443.0,485.175,0.0,0.0,1650.275,62.675,287.725,-1270.675,-343.0,485.175,-1650.275,-2428.375
2026-01-17 23:00:00+00:00,0.0,163.475,297.25,0.0,0.0,1127.575,100.0,438.0,520.55,0.0,0.0,1711.35,163.475,297.25,-1127.575,-338.0,520.55,-1711.35,-2195.65
2026-01-18 00:00:00+00:00,0.0,189.5,280.825,0.0,0.0,1054.75,96.0,500.0,573.0,0.0,0.0,1734.525,189.5,280.825,-1054.75,-404.0,573.0,-1734.525,-2149.95
2026-01-18 01:00:00+00:00,0.0,92.875,208.1,0.0,0.0,769.05,50.0,500.0,509.6,0.0,0.0,1703.725,92.875,208.1,-769.05,-450.0,509.6,-1703.725,-2112.2
2026-01-18 02:00:00+00:00,250.10000000000002,0.0,103.625,0.0,33.75,33.575,50.0,502.0,337.85,0.0,0.0,1969.0,-250.10000000000002,103.625,0.17499999999999716,-452.0,337.85,-1969.0,-2229.45
2026-01-18 03:00:00+00:00,354.45,0.0,78.7,0.0,173.7,0.0,50.0,490.0,300.77500000000003,0.0,0.0,2002.0749999999998,-354.45,78.7,173.7,-440.0,300.77500000000003,-2002.0749999999998,-2243.35
2026-01-18 04:00:00+00:00,488.6,0.0,46.3,0.0,412.075,0.0,50.0,488.0,258.75,0.0,0.0,2164.15,-488.6,46.3,412.075,-438.0,258.75,-2164.15,-2373.625
2026-01-18 05:00:00+00:00,644.6,0.0,80.05,0.0,404.675,0.0,40.0,469.0,232.9,0.0,0.0,2347.4,-644.6,80.05,404.675,-429.0,232.9,-2347.4,-2703.375
2026-01-18 06:00:00+00:00,693.375,0.0,81.1,0.0,269.675,0.0,0.0,475.0,183.29999999999998,0.0,0.0,2258.2,-693.375,81.1,269.675,-475.0,183.29999999999998,-2258.2,-2892.5
2026-01-18 07:00:00+00:00,478.225,0.0,237.8,0.0,0.0,506.40000000000003,0.0,561.0,331.70000000000005,0.0,0.0,2027.9,-478.225,237.8,-506.40000000000003,-561.0,331.70000000000005,-2027.9,-3004.025
2026-01-18 08:00:00+00:00,200.125,0.0,347.2,0.0,0.0,941.8499999999999,25.0,586.0,436.1,0.0,0.0,1861.025,-200.125,347.2,-941.8499999999999,-561.0,436.1,-1861.025,-2780.7
2026-01-18 09:00:00+00:00,0.0,65.025,433.125,0.0,0.0,1271.35,5.0,519.0,564.325,0.0,0.0,1723.75,65.025,433.125,-1271.35,-514.0,564.325,-1723.75,-2446.625
2026-01-18 10:00:00+00:00,0.0,98.8,493.925,0.0,0.0,1197.575,5.0,565.0,650.1,0.0,0.0,1676.575,98.8,493.925,-1197.575,-560.0,650.1,-1676.575,-2191.325
2026-01-18 11:00:00+00:00,0.0,181.95,462.075,0.0,0.0,1255.45,0.0,564.0,648.5,0.0,0.0,1491.925,181.95,462.075,-1255.45,-564.0,648.5,-1491.925,-2018.8500000000001
2026-01-18 12:00:00+00:00,29.15,45.650000000000006,341.225,0.0,0.0,942.65,0.0,542.0,534.25,0.0,0.0,1444.3,16.500000000000007,341.225,-942.65,-542.0,534.25,-1444.3,-2036.975
2026-01-18 13:00:00+00:00,460.5,0.0,166.8,0.0,6.875,142.35,0.0,449.0,251.575,0.0,0.0,1911.3,-460.5,166.8,-135.475,-449.0,251.575,-1911.3,-2537.8999999999996
2026-01-18 14:00:00+00:00,902.625,0.0,0.0,211.725,314.95,18.35,12.0,382.0,19.35,116.125,0.0,2090.95,-902.625,-211.725,296.59999999999997,-370.0,-96.775,-2090.95,-3375.475
2026-01-18 15:00:00+00:00,1258.55,0.0,0.0,386.95,595.1,0.0,51.0,511.0,0.0,559.35,0.0,1874.825,-1258.55,-386.95,595.1,-460.0,-559.35,-1874.825,-3944.575
2026-01-18 16:00:00+00:00,1230.7,0.0,0.0,218.475,72.2,0.0,5.0,449.0,0.0,314.175,0.0,1936.875,-1230.7,-218.475,72.2,-444.0,-314.175,-1936.875,-4072.025
2026-01-18 17:00:00+00:00,1095.425,0.0,0.0,308.75,62.225,64.275,1.0,449.0,0.0,488.825,0.0,1820.375,-1095.425,-308.75,-2.0500000000000043,-448.0,-488.825,-1820.375,-4163.424999999999
2026-01-18 18:00:00+00:00,1169.75,0.0,0.0,167.975,0.0,361.7,1.0,382.0,0.0,191.05,0.0,1962.45,-1169.75,-167.975,-361.7,-381.0,-191.05,-1962.45,-4233.925
2026-01-18 19:00:00+00:00,1093.525,0.0,0.0,121.45,0.0,100.95,25.0,433.0,0.0,103.47500000000001,0.0,2143.45,-1093.525,-121.45,-100.95,-408.0,-103.47500000000001,-2143.45,-3970.85
2026-01-18 20:00:00+00:00,1200.475,0.0,15.1,3.625,0.0,262.15,62.0,290.0,40.175,15.575,0.0,2270.475,-1200.475,11.475,-262.15,-228.0,24.599999999999998,-2270.475,-3925.025
2026-01-18 21:00:00+00:00,807.725,0.0,138.825,0.0,0.0,505.5,52.0,316.0,237.325,0.0,0.0,2213.2,-807.725,138.825,-505.5,-264.0,237.325,-2213.2,-3414.2749999999996
2026-01-18 22:00:00+00:00,363.9,0.0,264.125,0.0,0.0,875.8,83.0,377.0,411.775,0.0,0.0,1989.675,-363.9,264.125,-875.8,-294.0,411.775,-1989.675,-2847.475
2026-01-18 23:00:00+00:00,258.6,0.0,385.875,0.0,0.0,542.825,80.0,481.0,403.975,0.0,0.0,1845.975,-258.6,385.875,-542.825,-401.0,403.975,-1845.975,-2258.55
2026-01-19 00:00:00+00:00,186.925,0.0,326.0,0.0,0.0,395.40000000000003,55.0,520.0,400.95,0.0,0.0,1726.775,-186.925,326.0,-395.40000000000003,-465.0,400.95,-1726.775,-2047.15
2026-01-19 01:00:00+00:00,248.05,0.0,293.55,0.0,0.0,209.675,55.0,517.0,419.3,0.0,0.0,1774.6,-248.05,293.55,-209.675,-462.0,419.3,-1774.6,-1981.475
2026-01-19 02:00:00+00:00,379.42499999999995,0.0,270.575,0.0,122.825,28.625,55.0,539.0,383.29999999999995,0.0,0.0,1864.5,-379.42499999999995,270.575,94.2,-484.0,383.29999999999995,-1864.5,-1979.85
2026-01-19 03:00:00+00:00,559.475,0.0,266.475,0.0,318.65,0.0,55.0,539.0,335.05,0.0,0.0,2015.525,-559.475,266.475,318.65,-484.0,335.05,-2015.525,-2138.8250000000003
2026-01-19 04:00:00+00:00,475.42499999999995,0.0,329.95,0.0,56.75,54.375,41.0,550.0,316.75,0.0,0.0,1933.575,-475.42499999999995,329.95,2.375,-509.0,316.75,-1933.575,-2268.925
2026-01-19 05:00:00+00:00,1316.625,0.0,172.625,0.0,717.85,0.0,0.0,717.0,52.05,102.525,0.0,1878.375,-1316.625,172.625,717.85,-717.0,-50.47500000000001,-1878.375,-3072.0
2026-01-19 06:00:00+00:00,1199.2,0.0,13.375,29.6,412.125,0.0,0.0,677.0,0.0,338.05,0.0,1471.075,-1199.2,-16.225,412.125,-677.0,-338.05,-1471.075,-3289.425
2026-01-19 07:00:00+00:00,983.85,0.0,57.05,45.4,49.55,184.15,0.0,704.0,52.05,160.825,0.0,1337.075,-983.85,11.649999999999999,-134.60000000000002,-704.0,-108.77499999999999,-1337.075,-3256.6500000000005
2026-01-19 08:00:00+00:00,321.55,0.0,221.27499999999998,0.0,0.0,910.55,0.0,688.0,393.325,0.0,0.0,1176.275,-321.55,221.27499999999998,-910.55,-688.0,393.325,-1176.275,-2481.775
2026-01-19 09:00:00+00:00,0.0,147.825,256.3,0.0,0.0,1016.9,0.0,659.0,696.15,0.0,0.0,1270.125,147.825,256.3,-1016.9,-659.0,696.15,-1270.125,-1845.75
2026-01-19 10:00:00+00:00,0.0,363.575,324.375,0.0,0.0,1220.45,0.0,671.0,784.975,0.0,0.0,1116.8,363.575,324.375,-1220.45,-671.0,784.975,-1116.8,-1535.3249999999998
2026-01-19 11:00:00+00:00,0.0,226.3,383.225,0.0,0.0,1039.625,0.0,692.0,813.275,0.0,0.0,1079.425,226.3,383.225,-1039.625,-692.0,813.275,-1079.425,-1388.25
2026-01-19 12:00:00+00:00,30.225,48.625,356.4,0.0,0.0,627.275,0.0,655.0,660.0250000000001,0.0,0.0,1226.95,18.4,356.4,-627.275,-655.0,660.0250000000001,-1226.95,-1474.4
2026-01-19 13:00:00+00:00,682.675,0.0,282.0,0.0,307.6,0.575,0.0,710.0,381.825,0.0,0.0,1572.9,-682.675,282.0,307.02500000000003,-710.0,381.825,-1572.9,-1994.725
2026-01-19 14:00:00+00:00,1578.275,0.0,7.775,74.7,1455.225,0.0,0.0,724.0,0.0,306.05,0.0,1844.475,-1578.275,-66.925,1455.225,-724.0,-306.05,-1844.475,-3064.5
2026-01-19 15:00:00+00:00,1826.825,0.0,0.0,131.775,1229.45,0.0,0.0,633.0,0.0,543.875,0.0,1703.675,-1826.825,-131.775,1229.45,-633.0,-543.875,-1703.675,-3609.7
2026-01-19 16:00:00+00:00,1878.6,0.0,0.0,83.3,972.075,0.0,0.0,659.0,0.0,596.35,0.0,1795.925,-1878.6,-83.3,972.075,-659.0,-596.35,-1795.925,-4041.0999999999995
2026-01-19 17:00:00+00:00,1940.2,0.0,0.0,65.0,1150.35,0.0,0.0,676.0,0.0,597.825,0.0,1762.175,-1940.2,-65.0,1150.35,-676.0,-597.825,-1762.175,-3890.8500000000004
2026-01-19 18:00:00+00:00,1911.475,0.0,0.0,52.675,1167.975,0.0,0.0,674.0,0.0,659.325,0.0,1835.6,-1911.475,-52.675,1167.975,-674.0,-659.325,-1835.6,-3965.1
2026-01-19 19:00:00+00:00,1736.9,0.0,0.0,39.55,1134.45,0.0,0.0,699.0,0.0,562.825,0.0,1964.825,-1736.9,-39.55,1134.45,-699.0,-562.825,-1964.825,-3868.65
2026-01-19 20:00:00+00:00,1616.425,0.0,69.975,0.0,912.075,0.0,0.0,656.0,0.0,313.8,0.0,2072.55,-1616.425,69.975,912.075,-656.0,-313.8,-2072.55,-3676.7250000000004
2026-01-19 21:00:00+00:00,1482.425,0.0,315.1,0.0,775.225,0.0,0.0,646.0,130.975,0.0,0.0,2341.15,-1482.425,315.1,775.225,-646.0,130.975,-2341.15,-3248.275
2026-01-19 22:00:00+00:00,1244.325,0.0,339.5,0.0,710.7,0.0,0.0,655.0,215.675,0.0,0.0,2208.375,-1244.325,339.5,710.7,-655.0,215.675,-2208.375,-2841.825
2026-01-19 23:00:00+00:00,1351.2250000000001,0.0,237.75,0.0,1290.9250000000002,0.0,44.0,249.0,139.6,0.0,0.0,2530.3,-1351.2250000000001,237.75,1290.9250000000002,-205.0,139.6,-2530.3,-2418.25
2026-01-20 00:00:00+00:00,1324.55,0.0,162.9,0.0,1566.225,0.0,44.0,259.0,118.025,0.0,0.0,2467.6,-1324.55,162.9,1566.225,-215.0,118.025,-2467.6,-2160.0
2026-01-20 01:00:00+00:00,1371.875,0.0,138.35,0.0,1724.625,0.0,24.0,259.0,91.5,0.0,0.0,2443.375,-1371.875,138.35,1724.625,-235.0,91.5,-2443.375,-2095.775
2026-01-20 02:00:00+00:00,1461.075,0.0,111.05,0.0,1981.5,0.0,24.0,259.0,42.85,0.0,0.0,2514.575,-1461.075,111.05,1981.5,-235.0,42.85,-2514.575,-2075.25
2026-01-20 03:00:00+00:00,1477.15,0.0,87.85,0.0,1843.95,0.0,74.0,259.0,0.0,90.775,0.0,2337.85,-1477.15,87.85,1843.95,-185.0,-90.775,-2337.85,-2158.975
2026-01-20 04:00:00+00:00,1687.25,0.0,22.424999999999997,23.7,2125.575,0.0,4.0,289.0,0.0,199.575,0.0,2443.5,-1687.25,-1.2750000000000021,2125.575,-285.0,-199.575,-2443.5,-2491.025
2026-01-20 05:00:00+00:00,2123.025,0.0,10.85,51.225,1842.325,0.0,4.0,520.0,0.0,456.375,0.0,2038.625,-2123.025,-40.375,1842.325,-516.0,-456.375,-2038.625,-3332.075
2026-01-20 06:00:00+00:00,1963.3,0.0,3.675,49.300000000000004,1403.9,0.0,4.0,547.0,0.0,569.0999999999999,0.0,1558.8,-1963.3,-45.62500000000001,1403.9,-543.0,-569.0999999999999,-1558.8,-3275.9249999999997
2026-01-20 07:00:00+00:00,1082.6,0.0,23.75,43.775,205.575,140.75,4.0,591.0,0.0,243.85,0.0,871.175,-1082.6,-20.025,64.82499999999999,-587.0,-243.85,-871.175,-2739.825
2026-01-20 08:00:00+00:00,659.7,0.0,130.875,2.65,0.0,922.175,0.0,625.0,220.52499999999998,31.3,0.0,642.775,-659.7,128.225,-922.175,-625.0,189.22499999999997,-642.775,-2532.2000000000003
2026-01-20 09:00:00+00:00,132.625,0.0,373.95,0.0,0.0,1216.075,0.0,605.0,631.9,0.0,0.0,916.0,-132.625,373.95,-1216.075,-605.0,631.9,-916.0,-1863.85
2026-01-20 10:00:00+00:00,144.45,0.0,357.875,0.0,0.0,898.55,0.0,605.0,643.35,0.0,0.0,1091.85,-144.45,357.875,-898.55,-605.0,643.35,-1091.85,-1738.625
2026-01-20 11:00:00+00:00,134.025,0.0,270.025,0.0,0.0,817.925,0.0,592.0,608.85,0.0,0.0,896.525,-134.025,270.025,-817.925,-592.0,608.85,-896.525,-1561.6
2026-01-20 12:00:00+00:00,431.85,0.0,216.2,0.0,0.0,371.875,0.0,581.0,482.55,0.0,0.0,903.975,-431.85,216.2,-371.875,-581.0,482.55,-903.975,-1589.9500000000003
2026-01-20 13:00:00+00:00,966.325,0.0,58.175,49.875,370.275,0.0,3.0,590.0,134.125,96.825,0.0,1118.35,-966.325,8.299999999999997,370.275,-587.0,37.3,-1118.35,-2255.8
2026-01-20 14:00:00+00:00,1777.3,0.0,0.0,197.625,1472.975,0.0,4.0,614.0,0.0,481.95,0.0,1482.425,-1777.3,-197.625,1472.975,-610.0,-481.95,-1482.425,-3076.325
2026-01-20 15:00:00+00:00,1924.875,0.0,0.0,130.775,1481.65,0.0,42.0,572.0,0.0,652.325,0.0,1564.975,-1924.875,-130.775,1481.65,-530.0,-652.325,-1564.975,-3321.3
2026-01-20 16:00:00+00:00,1887.925,0.0,0.0,20.475,1233.025,0.0,44.0,565.0,0.0,589.4,0.0,1628.775,-1887.925,-20.475,1233.025,-521.0,-589.4,-1628.775,-3414.5499999999997
2026-01-20 17:00:00+00:00,1880.075,0.0,0.0,14.55,1324.175,0.0,34.0,552.0,0.0,555.5,0.0,1706.775,-1880.075,-14.55,1324.175,-518.0,-555.5,-1706.775,-3350.7250000000004
2026-01-20 18:00:00+00:00,1837.125,0.0,16.525,0.0,1319.9499999999998,0.0,3.0,575.0,0.0,517.225,0.0,1875.525,-1837.125,16.525,1319.9499999999998,-572.0,-517.225,-1875.525,-3465.4
2026-01-20 19:00:00+00:00,1858.6,0.0,48.425,0.0,1428.575,0.0,4.0,573.0,0.0,420.475,0.0,1910.9,-1858.6,48.425,1428.575,-569.0,-420.475,-1910.9,-3281.975
2026-01-20 20:00:00+00:00,1851.25,0.0,143.55,0.0,1126.475,0.0,3.0,624.0,0.0,322.625,0.0,2119.525,-1851.25,143.55,1126.475,-621.0,-322.625,-2119.525,-3644.375
2026-01-20 21:00:00+00:00,1916.1,0.0,510.27500000000003,0.0,1213.525,0.0,3.0,501.0,41.074999999999996,23.475,0.0,2396.9,-1916.1,510.27500000000003,1213.525,-498.0,17.599999999999994,-2396.9,-3069.6
2026-01-20 22:00:00+00:00,1731.3,0.0,354.425,0.0,1287.0,0.0,3.0,521.0,14.825,13.2,0.0,2455.125,-1731.3,354.425,1287.0,-518.0,1.625,-2455.125,-3061.375
2026-01-20 23:00:00+00:00,1725.125,0.0,385.3,0.0,1588.65,0.0,0.0,343.0,57.95,0.0,0.0,2647.1,-1725.125,385.3,1588.65,-343.0,57.95,-2647.1,-2683.325
2026-01-21 00:00:00+00:00,1735.125,0.0,264.525,0.0,2050.1,0.0,10.0,282.0,5.825,1.05,0.0,2678.65,-1735.125,264.525,2050.1,-272.0,4.775,-2678.65,-2366.375
2026-01-21 01:00:00+00:00,1768.1,0.0,236.275,0.0,2088.5,0.0,5.0,371.0,0.0,21.049999999999997,0.0,2583.95,-1768.1,236.275,2088.5,-366.0,-21.049999999999997,-2583.95,-2414.325
2026-01-21 02:00:00+00:00,1926.275,0.0,215.55,0.0,2227.375,0.0,5.0,377.0,0.0,88.35,0.0,2578.3,-1926.275,215.55,2227.375,-372.0,-88.35,-2578.3,-2522.0000000000005
2026-01-21 03:00:00+00:00,1838.05,0.0,250.75,0.0,1763.5,0.0,0.0,347.0,0.0,116.875,0.0,2329.575,-1838.05,250.75,1763.5,-347.0,-116.875,-2329.575,-2617.25
2026-01-21 04:00:00+00:00,1804.625,0.0,110.45,0.0,1484.375,0.0,0.0,259.0,0.0,378.825,0.0,2077.25,-1804.625,110.45,1484.375,-259.0,-378.825,-2077.25,-2924.875
2026-01-21 05:00:00+00:00,2022.05,0.0,50.4,3.55,751.825,0.0,0.0,518.0,0.0,465.2,0.0,1702.725,-2022.05,46.85,751.825,-518.0,-465.2,-1702.725,-3909.2999999999997
2026-01-21 06:00:00+00:00,1944.0,0.0,141.8,0.0,438.875,0.0,14.0,581.0,0.0,472.5,0.0,1781.475,-1944.0,141.8,438.875,-567.0,-472.5,-1781.475,-4184.299999999999
2026-01-21 07:00:00+00:00,1716.425,0.0,291.175,0.0,92.475,124.44999999999999,0.0,590.0,0.0,199.35,0.0,1649.575,-1716.425,291.175,-31.974999999999994,-590.0,-199.35,-1649.575,-3896.1499999999996
2026-01-21 08:00:00+00:00,1718.65,0.0,491.225,0.0,394.5,0.0,70.0,589.0,102.725,0.0,0.0,1948.65,-1718.65,491.225,394.5,-519.0,102.725,-1948.65,-3197.8500000000004
2026-01-21 09:00:00+00:00,1237.85,0.0,578.6,0.0,474.35,0.0,80.0,578.0,195.10000000000002,0.0,0.0,1850.025,-1237.85,578.6,474.35,-498.0,195.10000000000002,-1850.025,-2337.825
2026-01-21 10:00:00+00:00,1158.875,0.0,640.0,0.0,838.25,0.0,77.0,552.0,113.725,0.0,0.0,1722.475,-1158.875,640.0,838.25,-475.0,113.725,-1722.475,-1764.375
2026-01-21 11:00:00+00:00,1220.425,0.0,614.65,0.0,1133.3,0.0,76.0,552.0,94.125,0.0,0.0,1794.525,-1220.425,614.65,1133.3,-476.0,94.125,-1794.525,-1648.875
2026-01-21 12:00:00+00:00,1348.3249999999998,0.0,575.25,0.0,1215.825,0.0,77.0,563.0,29.725,3.525,0.0,1844.125,-1348.3249999999998,575.25,1215.825,-486.0,26.200000000000003,-1844.125,-1861.1749999999997
2026-01-21 13:00:00+00:00,1623.425,0.0,439.225,0.0,991.425,0.0,105.0,512.0,58.625,193.5,0.0,1880.2,-1623.425,439.225,991.425,-407.0,-134.875,-1880.2,-2614.85
2026-01-21 14:00:00+00:00,1895.6,0.0,94.69999999999999,7.125,749.55,0.0,0.0,527.0,0.0,468.875,0.0,1790.0,-1895.6,87.57499999999999,749.55,-527.0,-468.875,-1790.0,-3844.35
2026-01-21 15:00:00+00:00,1644.975,0.0,49.1,0.0,0.0,88.15,0.0,700.0,0.0,669.375,0.0,1387.25,-1644.975,49.1,-88.15,-700.0,-669.375,-1387.25,-4440.65
2026-01-21 16:00:00+00:00,1524.075,0.0,166.625,0.0,0.0,289.1,0.0,665.0,0.0,577.975,0.0,1394.1,-1524.075,166.625,-289.1,-665.0,-577.975,-1394.1,-4283.625
2026-01-21 17:00:00+00:00,1569.625,0.0,194.875,0.0,0.0,329.8,0.0,709.0,0.0,563.65,0.0,1434.475,-1569.625,194.875,-329.8,-709.0,-563.65,-1434.475,-4411.675
2026-01-21 18:00:00+00:00,1619.975,0.0,230.8,0.0,0.0,276.375,0.0,778.0,0.0,457.27500000000003,0.0,1488.775,-1619.975,230.8,-276.375,-778.0,-457.27500000000003,-1488.775,-4389.6
2026-01-21 19:00:00+00:00,1605.725,0.0,166.4,0.0,137.25,13.925,0.0,660.0,0.0,528.55,0.0,1565.95,-1605.725,166.4,123.325,-660.0,-528.55,-1565.95,-4070.5
2026-01-21 20:00:00+00:00,1850.15,0.0,367.15000000000003,0.0,221.5,0.0,30.0,538.0,0.0,345.175,0.0,1921.3,-1850.15,367.15000000000003,221.5,-508.0,-345.175,-1921.3,-4035.9750000000004
2026-01-21 21:00:00+00:00,1399.9,0.0,697.65,0.0,0.0,133.975,50.0,634.0,37.0,121.525,0.0,1884.325,-1399.9,697.65,-133.975,-584.0,-84.525,-1884.325,-3389.0750000000003
2026-01-21 22:00:00+00:00,1470.55,0.0,657.825,0.0,259.4,0.0,50.0,535.0,120.6,11.95,0.0,2121.7,-1470.55,657.825,259.4,-485.0,108.64999999999999,-2121.7,-3051.3749999999995
2026-01-21 23:00:00+00:00,1547.875,0.0,354.4,0.0,998.725,0.0,10.0,242.0,29.025,16.825000000000003,0.0,2114.9,-1547.875,354.4,998.725,-232.0,12.199999999999996,-2114.9,-2529.45
2026-01-22 00:00:00+00:00,1735.5,0.0,268.85,0.0,1883.15,0.0,10.0,242.0,0.0,77.775,0.0,2278.6,-1735.5,268.85,1883.15,-232.0,-77.775,-2278.6,-2171.875
2026-01-22 01:00:00+00:00,1794.4,0.0,206.35,0.0,2037.6,0.0,10.0,268.0,0.0,80.225,0.0,2304.4,-1794.4,206.35,2037.6,-258.0,-80.225,-2304.4,-2193.0750000000003
2026-01-22 02:00:00+00:00,1782.975,0.0,199.375,0.0,2033.875,0.0,10.0,242.0,0.0,78.45,0.0,2280.025,-1782.975,199.375,2033.875,-232.0,-78.45,-2280.025,-2140.2
2026-01-22 03:00:00+00:00,1673.5,0.0,112.77499999999999,0.0,1793.575,0.0,10.0,219.0,0.0,307.15,0.0,2047.95,-1673.5,112.77499999999999,1793.575,-209.0,-307.15,-2047.95,-2331.25
2026-01-22 04:00:00+00:00,1495.05,0.0,197.475,0.0,1144.825,0.0,10.0,222.0,0.0,162.225,0.0,1872.175,-1495.05,197.475,1144.825,-212.0,-162.225,-1872.175,-2399.15
2026-01-22 05:00:00+00:00,1751.65,0.0,129.75,0.0,1279.275,0.0,0.0,472.0,0.0,497.35,0.0,1638.95,-1751.65,129.75,1279.275,-472.0,-497.35,-1638.95,-2950.925
2026-01-22 06:00:00+00:00,1715.425,0.0,262.725,0.0,1069.875,0.0,54.0,431.0,0.0,569.7,0.0,1704.7,-1715.425,262.725,1069.875,-377.0,-569.7,-1704.7,-3034.225
2026-01-22 07:00:00+00:00,1608.575,0.0,255.1,0.0,1192.375,0.0,24.0,488.0,0.0,533.275,0.0,1698.75,-1608.575,255.1,1192.375,-464.0,-533.275,-1698.75,-2857.125
2026-01-22 08:00:00+00:00,1763.575,0.0,225.7,0.0,1907.025,0.0,148.0,529.0,0.0,569.0,0.0,1888.15,-1763.575,225.7,1907.025,-381.0,-569.0,-1888.15,-2469.0
2026-01-22 09:00:00+00:00,1889.175,0.0,377.975,0.0,1836.3,0.0,226.0,463.0,0.0,495.85,0.0,2006.85,-1889.175,377.975,1836.3,-237.0,-495.85,-2006.85,-2414.6
2026-01-22 10:00:00+00:00,1787.625,0.0,299.325,0.0,2009.35,0.0,176.0,404.0,0.0,451.40000000000003,0.0,1951.4,-1787.625,299.325,2009.35,-228.0,-451.40000000000003,-1951.4,-2109.75
2026-01-22 11:00:00+00:00,1826.825,0.0,248.825,0.0,2067.2000000000003,0.0,250.0,368.0,0.0,488.85,0.0,1877.7,-1826.825,248.825,2067.2000000000003,-118.0,-488.85,-1877.7,-1995.35
2026-01-22 12:00:00+00:00,1824.25,0.0,181.675,0.0,2025.725,0.0,192.0,306.0,0.0,535.8,0.0,1759.025,-1824.25,181.675,2025.725,-114.0,-535.8,-1759.025,-2025.6750000000002
2026-01-22 13:00:00+00:00,1747.05,0.0,192.875,0.0,1799.15,0.0,192.0,427.0,0.0,519.425,0.0,1592.825,-1747.05,192.875,1799.15,-235.0,-519.425,-1592.825,-2102.2749999999996
2026-01-22 14:00:00+00:00,1710.875,0.0,126.80000000000001,0.0,1595.725,0.0,204.0,487.0,0.0,658.9,0.0,1654.4499999999998,-1710.875,126.80000000000001,1595.725,-283.0,-658.9,-1654.4499999999998,-2584.7
2026-01-22 15:00:00+00:00,1633.6,0.0,136.675,0.0,1216.8,0.0,30.0,415.0,0.0,671.275,0.0,1574.65,-1633.6,136.675,1216.8,-385.0,-671.275,-1574.65,-2911.05
2026-01-22 16:00:00+00:00,1630.6,0.0,215.5,0.0,1057.1000000000001,0.0,144.0,431.0,0.0,631.575,0.0,1565.7749999999999,-1630.6,215.5,1057.1000000000001,-287.0,-631.575,-1565.7749999999999,-2842.3499999999995
2026-01-22 17:00:00+00:00,1654.125,0.0,211.4,0.0,1019.4,0.0,219.0,460.0,0.0,627.65,0.0,1620.7,-1654.125,211.4,1019.4,-241.0,-627.65,-1620.7,-2912.675
2026-01-22 18:00:00+00:00,1713.3,0.0,180.85,0.0,1105.75,0.0,246.0,514.0,0.0,657.2,0.0,1608.125,-1713.3,180.85,1105.75,-268.0,-657.2,-1608.125,-2960.025
2026-01-22 19:00:00+00:00,1734.275,0.0,286.825,0.0,1407.6,0.0,215.0,520.0,0.0,600.95,0.0,1688.925,-1734.275,286.825,1407.6,-305.0,-600.95,-1688.925,-2634.7250000000004
2026-01-22 20:00:00+00:00,1647.7,0.0,472.5,0.0,1003.025,0.0,160.0,508.0,0.0,388.6,0.0,1720.275,-1647.7,472.5,1003.025,-348.0,-388.6,-1720.275,-2629.05
2026-01-22 21:00:00+00:00,1365.5,0.0,604.9,0.0,768.525,0.0,140.0,454.0,18.875,138.375,0.0,2011.8,-1365.5,604.9,768.525,-314.0,-119.5,-2011.8,-2437.375
2026-01-22 22:00:00+00:00,1349.2,0.0,721.275,0.0,669.925,0.0,1.0,328.0,138.6,8.575,0.0,2256.025,-1349.2,721.275,669.925,-327.0,130.025,-2256.025,-2411.0
2026-01-22 23:00:00+00:00,1078.225,0.0,472.95,0.0,598.15,0.0,139.0,328.0,14.3,22.275,0.0,2015.325,-1078.225,472.95,598.15,-189.0,-7.974999999999998,-2015.325,-2219.4249999999997
2026-01-23 00:00:00+00:00,1207.55,0.0,409.8,0.0,966.75,0.0,167.0,333.0,33.5,7.75,0.0,2087.325,-1207.55,409.8,966.75,-166.0,25.75,-2087.325,-2058.575
2026-01-23 01:00:00+00:00,1200.05,0.0,276.275,0.0,1167.825,0.0,169.0,319.0,0.0,150.15,0.0,1973.175,-1200.05,276.275,1167.825,-150.0,-150.15,-1973.175,-2029.2749999999999
2026-01-23 02:00:00+00:00,1175.425,0.0,245.0,0.0,1232.075,0.0,136.0,309.0,0.0,164.85,0.0,1952.075,-1175.425,245.0,1232.075,-173.0,-164.85,-1952.075,-1988.2749999999999
2026-01-23 03:00:00+00:00,1160.875,0.0,280.875,0.0,1097.4,0.0,118.0,304.0,15.575,100.64999999999999,0.0,1942.45,-1160.875,280.875,1097.4,-186.0,-85.07499999999999,-1942.45,-1996.125
