,FR_CH,CH_FR,CH_AT,AT_CH,CH_DE_LU,DE_LU_CH,CH_IT_NORD,IT_NORD_CH,CH_AT_net_export,CH_DE_LU_net_export,CH_FR_net_export,CH_IT_NORD_net_export,Net Export
2026-01-17 17:00:00+00:00,2880.0,0.0,512.8,339.3,0.0,706.95,2059.0,100.0,173.49999999999994,-706.95,-2880.0,1959.0,-1454.4499999999998
2026-01-17 18:00:00+00:00,3008.5,0.0,252.4,596.9,0.0,974.2,2425.75,0.0,-344.5,-974.2,-3008.5,2425.75,-1901.4499999999998
2026-01-17 19:00:00+00:00,3200.0,0.0,1.0,583.5,0.0,974.275,2018.75,70.0,-582.5,-974.275,-3200.0,1948.75,-2808.0249999999996
2026-01-17 20:00:00+00:00,3199.0,0.0,177.0,991.8,0.0,1000.0,1809.0,75.0,-814.8,-1000.0,-3199.0,1734.0,-3279.8
2026-01-17 21:00:00+00:00,3200.0,0.0,165.0,1149.5,0.0,999.925,1535.0,270.0,-984.5,-999.925,-3200.0,1265.0,-3919.425
2026-01-17 22:00:00+00:00,3194.9,0.0,0.0,1199.3,0.0,1000.0,1291.0,270.0,-1199.3,-1000.0,-3194.9,1021.0,-4373.200000000001
2026-01-17 23:00:00+00:00,3200.0,0.0,75.0,1267.9,0.0,999.9,1003.5,0.0,-1192.9,-999.9,-3200.0,1003.5,-4389.3
2026-01-18 00:00:00+00:00,3200.0,0.0,75.0,1274.9,0.0,950.0,696.0,28.5,-1199.9,-950.0,-3200.0,667.5,-4682.4
2026-01-18 01:00:00+00:00,3200.0,0.0,75.0,1274.4,0.0,949.6,646.0,41.0,-1199.4,-949.6,-3200.0,605.0,-4744.0
2026-01-18 02:00:00+00:00,3200.0,0.0,75.0,1274.9,0.0,949.4,688.25,18.0,-1199.9,-949.4,-3200.0,670.25,-4679.05
2026-01-18 03:00:00+00:00,3200.0,0.0,75.0,1274.1,0.0,949.6,692.0,5.0,-1199.1,-949.6,-3200.0,687.0,-4661.7
2026-01-18 04:00:00+00:00,3200.0,0.0,75.0,1274.8,0.0,800.0,524.0,112.0,-1199.8,-800.0,-3200.0,412.0,-4787.8
2026-01-18 05:00:00+00:00,3200.0,0.0,75.0,1274.3,0.0,799.9,1034.0,231.75,-1199.3,-799.9,-3200.0,802.25,-4396.95
2026-01-18 06:00:00+00:00,3200.0,0.0,75.0,1274.6,0.0,799.6,1329.5,317.0,-1199.6,-799.6,-3200.0,1012.5,-4186.7
2026-01-18 07:00:00+00:00,3200.0,0.0,104.3,1249.1,0.0,800.0,1671.0,464.5,-1144.8,-800.0,-3200.0,1206.5,-3938.3
2026-01-18 08:00:00+00:00,3200.0,0.0,75.4,1275.0,0.0,800.0,1534.0,282.0,-1199.6,-800.0,-3200.0,1252.0,-3947.6000000000004
2026-01-18 09:00:00+00:00,3200.0,0.0,75.1,1275.0,0.0,949.6,1294.0,175.0,-1199.9,-949.6,-3200.0,1119.0,-4230.5
2026-01-18 10:00:00+00:00,3200.0,0.0,75.0,1274.7,0.0,999.7,1252.0,175.0,-1199.7,-999.7,-3200.0,1077.0,-4322.4
2026-01-18 11:00:00+00:00,3200.0,0.0,75.0,1274.7,0.0,1000.0,1331.0,0.0,-1199.7,-1000.0,-3200.0,1331.0,-4068.7
2026-01-18 12:00:00+00:00,3200.0,0.0,75.0,1274.9,0.0,1000.0,1324.0,0.0,-1199.9,-1000.0,-3200.0,1324.0,-4075.8999999999996
2026-01-18 13:00:00+00:00,3200.0,0.0,75.0,1274.5,0.0,1000.0,1423.0,0.0,-1199.5,-1000.0,-3200.0,1423.0,-3976.5
2026-01-18 14:00:00+00:00,3200.0,0.0,76.0,907.4,0.0,999.7,1189.0,50.0,-831.4,-999.7,-3200.0,1139.0,-3892.1000000000004
2026-01-18 15:00:00+00:00,3200.0,0.0,370.8,543.1,0.0,799.9,1604.0,493.0,-172.3,-799.9,-3200.0,1111.0,-3061.2
2026-01-18 16:00:00+00:00,3200.0,0.0,697.6,563.9,0.0,799.9,1174.0,175.0,133.70000000000005,-799.9,-3200.0,999.0,-2867.2
2026-01-18 17:00:00+00:00,3200.0,0.0,575.1,282.6,0.0,784.5,1363.0,175.0,292.5,-784.5,-3200.0,1188.0,-2504.0
2026-01-18 18:00:00+00:00,3147.0,27.2,635.5,563.6,0.0,799.7,1319.0,175.0,71.89999999999998,-799.7,-3119.8,1144.0,-2703.6000000000004
2026-01-18 19:00:00+00:00,3200.0,0.0,138.1,721.7,0.0,799.9,1525.25,384.75,-583.6,-799.9,-3200.0,1140.5,-3443.0
2026-01-18 20:00:00+00:00,3200.0,0.0,76.0,945.9,0.0,799.7,1092.75,200.0,-869.9,-799.7,-3200.0,892.75,-3976.8500000000004
2026-01-18 21:00:00+00:00,3200.0,0.0,75.0,1053.6,0.0,799.5,943.75,200.0,-978.5999999999999,-799.5,-3200.0,743.75,-4234.35
2026-01-18 22:00:00+00:00,3200.0,0.0,75.0,1273.4,0.0,799.2,538.25,128.75,-1198.4,-799.2,-3200.0,409.5,-4788.1
2026-01-18 23:00:00+00:00,2870.0,27.0,142.0,1341.2,0.0,800.0,648.0,120.0,-1199.2,-800.0,-2843.0,528.0,-4314.2
2026-01-19 00:00:00+00:00,2870.0,27.0,142.0,1341.8,0.0,849.7,739.0,202.0,-1199.8,-849.7,-2843.0,537.0,-4355.5
2026-01-19 01:00:00+00:00,2870.0,27.0,142.0,1341.5,0.0,850.0,745.75,351.75,-1199.5,-850.0,-2843.0,394.0,-4498.5
2026-01-19 02:00:00+00:00,2870.0,27.0,142.0,1341.9,0.0,850.0,696.0,471.0,-1199.9,-850.0,-2843.0,225.0,-4667.9
2026-01-19 03:00:00+00:00,2870.0,27.0,142.0,1341.8,0.0,850.0,734.0,453.25,-1199.8,-850.0,-2843.0,280.75,-4612.05
2026-01-19 04:00:00+00:00,2870.0,27.0,142.0,1341.7,0.0,849.8,685.0,196.0,-1199.7,-849.8,-2843.0,489.0,-4403.5
2026-01-19 05:00:00+00:00,2552.0,27.0,836.0,491.2,0.0,849.3,699.0,327.5,344.8,-849.3,-2525.0,371.5,-2658.0
2026-01-19 06:00:00+00:00,2552.0,27.0,1180.1,252.45,100.0,589.2,1859.5,116.25,927.6499999999999,-489.20000000000005,-2525.0,1743.25,-343.3000000000002
2026-01-19 07:00:00+00:00,1737.0,31.0,903.35,261.0,373.55,0.0,1284.0,250.25,642.35,373.55,-1706.0,1033.75,343.6500000000001
2026-01-19 08:00:00+00:00,1737.0,31.0,819.0,682.8,0.0,805.5,2322.0,243.5,136.20000000000005,-805.5,-1706.0,2078.5,-296.8000000000002
2026-01-19 09:00:00+00:00,2552.0,27.0,434.0,1093.75,0.0,950.0,2818.0,187.5,-659.75,-950.0,-2525.0,2630.5,-1504.25
2026-01-19 10:00:00+00:00,2552.0,27.0,362.0,1027.2,0.0,1100.0,2410.5,138.5,-665.2,-1100.0,-2525.0,2272.0,-2018.1999999999998
2026-01-19 11:00:00+00:00,2552.0,27.0,435.3,974.9,0.0,1300.0,1727.0,100.0,-539.5999999999999,-1300.0,-2525.0,1627.0,-2737.6000000000004
2026-01-19 12:00:00+00:00,2552.0,27.0,358.2,1037.9,0.0,1300.0,1930.5,75.0,-679.7,-1300.0,-2525.0,1855.5,-2649.2
2026-01-19 13:00:00+00:00,2551.0,27.0,509.0,918.9,0.0,1299.9,2397.0,90.0,-409.9,-1299.9,-2524.0,2307.0,-1926.8000000000002
2026-01-19 14:00:00+00:00,2552.0,27.0,1193.0,21.9,305.35,10.0,1436.0,145.0,1171.1,295.35,-2525.0,1291.0,232.44999999999982
2026-01-19 15:00:00+00:00,2552.0,27.0,1181.0,187.75,2704.25,0.0,553.0,235.0,993.25,2704.25,-2525.0,318.0,1490.5
2026-01-19 16:00:00+00:00,2552.0,27.0,965.0,240.0,3365.7,0.0,135.0,251.0,725.0,3365.7,-2525.0,-116.0,1449.6999999999998
2026-01-19 17:00:00+00:00,2502.0,115.0,1098.3,215.0,2705.5,0.0,141.0,251.0,883.3,2705.5,-2387.0,-110.0,1091.8000000000002
2026-01-19 18:00:00+00:00,2125.4,116.0,1083.2,190.1,2156.35,0.0,611.0,420.5,893.1,2156.35,-2009.4,190.5,1230.5499999999997
2026-01-19 19:00:00+00:00,2229.0,28.0,1071.4,452.75,30.099999999999998,131.95,1409.0,296.25,618.6500000000001,-101.85,-2201.0,1112.75,-571.4499999999998
2026-01-19 20:00:00+00:00,2552.0,27.0,414.8,386.7,0.0,1075.0,1675.0,50.0,28.100000000000023,-1075.0,-2525.0,1625.0,-1946.9
2026-01-19 21:00:00+00:00,2552.0,27.0,243.0,849.7,0.0,1300.0,1129.0,237.5,-606.7,-1300.0,-2525.0,891.5,-3540.2
2026-01-19 22:00:00+00:00,2870.0,27.0,258.3,1341.9,0.0,722.0,668.0,86.0,-1083.6000000000001,-722.0,-2843.0,582.0,-4066.6000000000004
2026-01-19 23:00:00+00:00,3095.0,0.0,25.0,1053.5,0.0,1300.0,1229.25,402.0,-1028.5,-1300.0,-3095.0,827.25,-4596.25
2026-01-20 00:00:00+00:00,3068.0,0.0,25.0,959.9,0.0,1300.0,1138.5,443.0,-934.9,-1300.0,-3068.0,695.5,-4607.4
2026-01-20 01:00:00+00:00,3083.0,0.0,25.0,752.8,0.0,1275.0,1130.0,935.0,-727.8,-1275.0,-3083.0,195.0,-4890.8
2026-01-20 02:00:00+00:00,3200.0,0.0,70.0,882.2,0.0,1275.0,1321.0,1015.0,-812.2,-1275.0,-3200.0,306.0,-4981.2
2026-01-20 03:00:00+00:00,3200.0,0.0,25.0,706.0,0.0,1275.0,1374.0,1002.0,-681.0,-1275.0,-3200.0,372.0,-4784.0
2026-01-20 04:00:00+00:00,3200.0,0.0,577.8,316.0,0.0,1240.3,747.0,959.0,261.79999999999995,-1240.3,-3200.0,-212.0,-4390.5
2026-01-20 05:00:00+00:00,2882.0,0.0,1091.3,187.0,1524.3,18.0,81.5,809.0,904.3,1506.3,-2882.0,-727.5,-1198.9
2026-01-20 06:00:00+00:00,2882.0,0.0,1087.8,24.475,3420.4,0.0,35.0,241.0,1063.325,3420.4,-2882.0,-206.0,1395.7250000000004
2026-01-20 07:00:00+00:00,2882.0,0.0,713.7,2.5,3434.6,0.0,115.0,291.0,711.2,3434.6,-2882.0,-176.0,1087.8000000000002
2026-01-20 08:00:00+00:00,2234.0,0.0,727.4,321.8,1756.55,0.0,722.0,272.0,405.59999999999997,1756.55,-2234.0,450.0,378.1500000000001
2026-01-20 09:00:00+00:00,2882.0,0.0,520.5,728.0,0.0,1776.0,2374.25,382.0,-207.5,-1776.0,-2882.0,1992.25,-2873.25
2026-01-20 10:00:00+00:00,2882.0,0.0,172.0,940.0,0.0,1950.0,2161.25,502.0,-768.0,-1950.0,-2882.0,1659.25,-3940.75
2026-01-20 11:00:00+00:00,2882.0,0.0,199.2,976.9,0.0,1950.0,1843.5,397.0,-777.7,-1950.0,-2882.0,1446.5,-4163.2
2026-01-20 12:00:00+00:00,2882.0,0.0,199.0,846.9,0.0,1950.0,1876.75,494.25,-647.9,-1950.0,-2882.0,1382.5,-4097.4
2026-01-20 13:00:00+00:00,2882.0,0.0,787.0,200.0,40.0,1896.0,1489.0,422.0,587.0,-1856.0,-2882.0,1067.0,-3084.0
2026-01-20 14:00:00+00:00,2882.0,0.0,806.5,61.0,2177.6,0.0,976.0,222.0,745.5,2177.6,-2882.0,754.0,795.0999999999999
2026-01-20 15:00:00+00:00,2882.0,0.0,803.0,78.2,3791.5,0.0,115.0,291.0,724.8,3791.5,-2882.0,-176.0,1458.3000000000002
2026-01-20 16:00:00+00:00,2882.0,0.0,867.9,0.0,3969.7,0.0,115.0,291.0,867.9,3969.7,-2882.0,-176.0,1779.5999999999995
2026-01-20 17:00:00+00:00,2882.0,0.0,854.5250000000001,21.0,3214.6,0.0,190.0,291.0,833.5250000000001,3214.6,-2882.0,-101.0,1065.125
2026-01-20 18:00:00+00:00,2464.0,0.0,965.7,60.95,2065.5,0.0,694.0,240.0,904.75,2065.5,-2464.0,454.0,960.25
2026-01-20 19:00:00+00:00,2882.0,0.0,1200.0,186.0,229.8,198.0,817.5,576.0,1014.0,31.80000000000001,-2882.0,241.5,-1594.7
2026-01-20 20:00:00+00:00,2882.0,0.0,756.2,202.1,0.0,1300.0,1498.25,810.0,554.1,-1300.0,-2882.0,688.25,-2939.65
2026-01-20 21:00:00+00:00,2882.0,0.0,630.0,318.2,0.0,1300.0,843.0,858.0,311.8,-1300.0,-2882.0,-15.0,-3885.2
2026-01-20 22:00:00+00:00,3200.0,0.0,255.3,791.7,0.0,1299.6,1094.0,512.0,-536.4000000000001,-1299.6,-3200.0,582.0,-4454.0
2026-01-20 23:00:00+00:00,3200.0,0.0,0.0,999.3,0.0,1300.0,1381.0,161.25,-999.3,-1300.0,-3200.0,1219.75,-4279.55
2026-01-21 00:00:00+00:00,3200.0,0.0,0.0,999.1,0.0,1299.4,1633.0,408.0,-999.1,-1299.4,-3200.0,1225.0,-4273.5
2026-01-21 01:00:00+00:00,3200.0,0.0,0.0,997.0,0.0,1300.0,1286.0,338.5,-997.0,-1300.0,-3200.0,947.5,-4549.5
2026-01-21 02:00:00+00:00,3200.0,0.0,0.0,984.2,0.0,1300.0,1213.0,229.75,-984.2,-1300.0,-3200.0,983.25,-4500.95
2026-01-21 03:00:00+00:00,3200.0,0.0,144.7,849.4,0.0,1299.2,1177.0,335.5,-704.7,-1299.2,-3200.0,841.5,-4362.4
2026-01-21 04:00:00+00:00,3200.0,0.0,476.0,488.7,0.0,1299.1,1403.0,341.0,-12.699999999999989,-1299.1,-3200.0,1062.0,-3449.8
2026-01-21 05:00:00+00:00,3200.0,0.0,1178.05,33.225,0.0,1075.0,687.0,205.0,1144.825,-1075.0,-3200.0,482.0,-2648.175
2026-01-21 06:00:00+00:00,2814.0,0.0,1198.5,0.0,0.0,979.55,2781.0,77.0,1198.5,-979.55,-2814.0,2704.0,108.94999999999982
2026-01-21 07:00:00+00:00,2711.0,0.0,1200.0,0.0,0.0,599.775,3116.0,190.0,1200.0,-599.775,-2711.0,2926.0,815.2249999999999
2026-01-21 08:00:00+00:00,3200.0,0.0,940.9,51.875,0.0,1084.2,3449.0,168.0,889.025,-1084.2,-3200.0,3281.0,-114.17500000000018
2026-01-21 09:00:00+00:00,3200.0,0.0,799.0749999999999,842.0,0.0,1100.0,3039.5,330.0,-42.92500000000007,-1100.0,-3200.0,2709.5,-1633.4250000000002
2026-01-21 10:00:00+00:00,3200.0,0.0,684.6,694.0,0.0,1300.0,2584.0,520.0,-9.399999999999977,-1300.0,-3200.0,2064.0,-2445.3999999999996
2026-01-21 11:00:00+00:00,3200.0,0.0,687.9,801.0,0.0,1300.0,2126.0,420.0,-113.10000000000002,-1300.0,-3200.0,1706.0,-2907.1000000000004
2026-01-21 12:00:00+00:00,3200.0,0.0,720.6,801.0,0.0,1300.0,2261.0,354.0,-80.39999999999998,-1300.0,-3200.0,1907.0,-2673.3999999999996
2026-01-21 13:00:00+00:00,3200.0,0.0,834.6,511.0,0.0,1299.9,2543.0,300.0,323.6,-1299.9,-3200.0,2243.0,-1933.3000000000002
2026-01-21 14:00:00+00:00,3200.0,0.0,1199.775,0.0,0.0,1099.4,3305.0,50.0,1199.775,-1099.4,-3200.0,3255.0,155.375
2026-01-21 15:00:00+00:00,3200.0,0.0,1175.0,37.475,0.0,925.0,3997.0,50.0,1137.525,-925.0,-3200.0,3947.0,959.5250000000001
2026-01-21 16:00:00+00:00,3200.0,0.0,1200.0,0.0,0.0,850.0,3950.0,0.0,1200.0,-850.0,-3200.0,3950.0,1100.0
2026-01-21 17:00:00+00:00,3200.0,0.0,1200.0,0.0,0.0,800.0,3816.0,0.0,1200.0,-800.0,-3200.0,3816.0,1016.0
2026-01-21 18:00:00+00:00,3200.0,0.0,1083.3,0.0,0.0,799.8,3866.0,0.0,1083.3,-799.8,-3200.0,3866.0,949.5
2026-01-21 19:00:00+00:00,3200.0,0.0,1054.5,370.525,0.0,800.0,3271.0,110.0,683.975,-800.0,-3200.0,3161.0,-155.0250000000001
2026-01-21 20:00:00+00:00,3200.0,0.0,880.5,309.0,0.0,799.9,2638.0,160.0,571.5,-799.9,-3200.0,2478.0,-950.4000000000001
2026-01-21 21:00:00+00:00,3199.0,0.0,542.0,618.9,0.0,799.9,1910.0,36.75,-76.89999999999998,-799.9,-3199.0,1873.25,-2202.55
2026-01-21 22:00:00+00:00,3200.0,0.0,541.0,876.5,0.0,799.6,1586.0,25.0,-335.5,-799.6,-3200.0,1561.0,-2774.1000000000004
2026-01-21 23:00:00+00:00,3200.0,0.0,743.7,444.0,0.0,799.2,964.0,426.0,299.70000000000005,-799.2,-3200.0,538.0,-3161.5
2026-01-22 00:00:00+00:00,3200.0,0.0,710.0,405.0,0.0,798.6,1092.0,596.5,305.0,-798.6,-3200.0,495.5,-3198.1
2026-01-22 01:00:00+00:00,3200.0,0.0,807.5,447.8,0.0,799.8,840.0,473.0,359.7,-799.8,-3200.0,367.0,-3273.1
2026-01-22 02:00:00+00:00,3200.0,0.0,756.9,330.0,0.0,799.9,821.0,507.25,426.9,-799.9,-3200.0,313.75,-3259.25
2026-01-22 03:00:00+00:00,3200.0,0.0,855.6,330.0,0.0,799.3,805.0,485.0,525.6,-799.3,-3200.0,320.0,-3153.7
2026-01-22 04:00:00+00:00,3200.0,0.0,1081.4,0.0,0.0,800.0,802.0,754.0,1081.4,-800.0,-3200.0,48.0,-2870.6
2026-01-22 05:00:00+00:00,3200.0,0.0,1196.75,12.225,0.0,798.7,1605.0,205.0,1184.525,-798.7,-3200.0,1400.0,-1414.1750000000002
2026-01-22 06:00:00+00:00,3200.0,0.0,1200.0,0.0,0.0,800.0,3404.0,50.0,1200.0,-800.0,-3200.0,3354.0,554.0
2026-01-22 07:00:00+00:00,3200.0,0.0,1200.0,0.0,0.0,800.0,3404.0,0.0,1200.0,-800.0,-3200.0,3404.0,604.0
2026-01-22 08:00:00+00:00,3200.0,0.0,1200.0,0.0,0.0,800.0,3297.0,25.0,1200.0,-800.0,-3200.0,3272.0,472.0
2026-01-22 09:00:00+00:00,3200.0,0.0,1139.0,0.0,0.0,799.6,3215.0,600.0,1139.0,-799.6,-3200.0,2615.0,-245.5999999999999
2026-01-22 10:00:00+00:00,3200.0,0.0,1078.6,0.0,0.0,850.0,2408.0,942.0,1078.6,-850.0,-3200.0,1466.0,-1505.4
2026-01-22 11:00:00+00:00,3200.0,0.0,1068.0,0.0,0.0,950.0,1736.0,928.0,1068.0,-950.0,-3200.0,808.0,-2274.0
2026-01-22 12:00:00+00:00,3200.0,0.0,1189.0,0.0,0.0,949.3,1801.0,1129.0,1189.0,-949.3,-3200.0,672.0,-2288.3
2026-01-22 13:00:00+00:00,3200.0,0.0,1199.2,0.0,0.0,950.0,2269.0,208.75,1199.2,-950.0,-3200.0,2060.25,-890.5500000000002
2026-01-22 14:00:00+00:00,3200.0,0.0,1200.0,0.0,0.0,800.0,3325.0,303.0,1200.0,-800.0,-3200.0,3022.0,222.0
2026-01-22 15:00:00+00:00,3200.0,0.0,1200.0,0.0,0.0,800.0,3550.0,25.0,1200.0,-800.0,-3200.0,3525.0,725.0
2026-01-22 16:00:00+00:00,3200.0,0.0,1200.0,0.0,0.0,800.0,3550.0,0.0,1200.0,-800.0,-3200.0,3550.0,750.0
2026-01-22 17:00:00+00:00,3200.0,0.0,1200.0,0.0,0.0,800.0,3520.0,0.0,1200.0,-800.0,-3200.0,3520.0,720.0
2026-01-22 18:00:00+00:00,3200.0,0.0,1200.0,0.0,0.0,800.0,3520.0,0.0,1200.0,-800.0,-3200.0,3520.0,720.0
2026-01-22 19:00:00+00:00,3200.0,0.0,1200.0,0.0,0.0,800.0,3520.0,50.0,1200.0,-800.0,-3200.0,3470.0,670.0
2026-01-22 20:00:00+00:00,3200.0,0.0,1054.125,0.0,0.0,798.6,2947.0,184.5,1054.125,-798.6,-3200.0,2762.5,-181.9749999999999
2026-01-22 21:00:00+00:00,3200.0,0.0,1016.2,12.35,0.0,799.7,1874.0,263.0,1003.85,-799.7,-3200.0,1611.0,-1384.85
2026-01-22 22:00:00+00:00,3200.0,0.0,836.0,223.7,0.0,800.0,1612.0,848.0,612.3,-800.0,-3200.0,764.0,-2623.7
2026-01-22 23:00:00+00:00,3200.0,0.0,1146.0,180.0,0.0,799.1500000000001,543.0,728.0,966.0,-799.1500000000001,-3200.0,-185.0,-3218.15
2026-01-23 00:00:00+00:00,3200.0,0.0,1146.0,180.0,0.0,800.0,493.0,825.0,966.0,-800.0,-3200.0,-332.0,-3366.0
2026-01-23 01:00:00+00:00,3200.0,0.0,1145.5,180.0,0.0,799.1500000000001,448.0,853.0,965.5,-799.1500000000001,-3200.0,-405.0,-3438.65
2026-01-23 02:00:00+00:00,3200.0,0.0,1146.0,180.0,0.0,798.225,455.0,743.0,966.0,-798.225,-3200.0,-288.0,-3320.225
2026-01-23 03:00:00+00:00,3200.0,0.0,1200.0,0.0,0.0,799.05,341.0,717.0,1200.0,-799.05,-3200.0,-376.0,-3175.05
2026-01-23 04:00:00+00:00,3200.0,0.0,1199.7,0.0,0.0,799.95,542.0,749.0,1199.7,-799.95,-3200.0,-207.0,-3007.25
2026-01-23 05:00:00+00:00,3200.0,0.0,1196.65,22.6,0.0,799.9,1828.0,116.0,1174.0500000000002,-799.9,-3200.0,1712.0,-1113.85
2026-01-23 06:00:00+00:00,3200.0,0.0,1200.0,0.0,0.0,799.925,3505.0,25.0,1200.0,-799.925,-3200.0,3480.0,680.0749999999998
2026-01-23 07:00:00+00:00,3200.0,0.0,1200.0,0.0,0.0,799.95,3876.0,25.0,1200.0,-799.95,-3200.0,3851.0,1051.0500000000002
2026-01-23 08:00:00+00:00,3200.0,0.0,1200.0,0.0,0.0,799.95,3907.0,0.0,1200.0,-799.95,-3200.0,3907.0,1107.0500000000002
2026-01-23 09:00:00+00:00,3200.0,0.0,1200.0,0.0,0.0,800.0,2950.0,0.0,1200.0,-800.0,-3200.0,2950.0,150.0
2026-01-23 10:00:00+00:00,3199.0,0.0,1199.4,0.0,0.0,800.0,2130.0,22.75,1199.4,-800.0,-3199.0,2107.25,-692.3499999999999
2026-01-23 11:00:00+00:00,3200.0,0.0,1199.1,0.0,0.0,799.075,1480.5,235.0,1199.1,-799.075,-3200.0,1245.5,-1554.4750000000004
2026-01-23 12:00:00+00:00,3200.0,0.0,1199.1,0.0,0.0,799.925,1415.0,190.0,1199.1,-799.925,-3200.0,1225.0,-1575.8249999999998
2026-01-23 13:00:00+00:00,3200.0,0.0,1200.0,0.0,0.0,797.925,2311.0,117.0,1200.0,-797.925,-3200.0,2194.0,-603.9250000000002
2026-01-23 14:00:00+00:00,3200.0,0.0,1199.3,0.0,0.0,799.95,3093.0,19.25,1199.3,-799.95,-3200.0,3073.75,273.0999999999999
2026-01-23 15:00:00+00:00,3200.0,0.0,1199.9,0.0,0.0,799.925,4142.0,25.0,1199.9,-799.925,-3200.0,4117.0,1316.9750000000004
2026-01-23 16:00:00+00:00,3200.0,0.0,1200.0,0.0,0.0,800.0,4035.0,201.25,1200.0,-800.0,-3200.0,3833.75,1033.75
2026-01-23 17:00:00+00:00,3200.0,0.0,1200.0,0.0,0.0,799.925,3845.0,179.25,1200.0,-799.925,-3200.0,3665.75,865.8249999999998
2026-01-23 18:00:00+00:00,3200.0,0.0,1200.0,0.0,0.0,799.925,3781.0,162.0,1200.0,-799.925,-3200.0,3619.0,819.0749999999998
2026-01-23 19:00:00+00:00,3200.0,0.0,1171.0,34.25,0.0,799.925,2650.0,277.0,1136.75,-799.925,-3200.0,2373.0,-490.1750000000002
2026-01-23 20:00:00+00:00,3200.0,0.0,933.5,205.075,0.0,799.95,2222.0,79.0,728.425,-799.95,-3200.0,2143.0,-1128.525
2026-01-23 21:00:00+00:00,3200.0,0.0,624.6,415.9,0.0,799.95,1202.0,336.0,208.70000000000005,-799.95,-3200.0,866.0,-2925.25
2026-01-23 22:00:00+00:00,3200.0,0.0,361.3,410.5,0.0,799.525,888.0,294.0,-49.19999999999999,-799.525,-3200.0,594.0,-3454.725
2026-01-23 23:00:00+00:00,3200.0,0.0,766.4,485.4,0.0,799.4,746.0,556.0,281.0,-799.4,-3200.0,190.0,-3528.4
2026-01-24 00:00:00+00:00,3200.0,0.0,590.7,341.1,0.0,799.8,529.0,694.0,249.60000000000002,-799.8,-3200.0,-165.0,-3915.2
2026-01-24 01:00:00+00:00,3200.0,0.0,351.2,400.0,0.0,799.2,448.0,784.0,-48.80000000000001,-799.2,-3200.0,-336.0,-4384.0
2026-01-24 02:00:00+00:00,3200.0,0.0,714.1,400.0,0.0,799.4,66.0,987.0,314.1,-799.4,-3200.0,-921.0,-4606.3
2026-01-24 03:00:00+00:00,3200.0,0.0,683.2,400.0,0.0,799.7,76.0,928.0,283.20000000000005,-799.7,-3200.0,-852.0,-4568.5
2026-01-24 04:00:00+00:00,3200.0,0.0,649.8,218.0,0.0,800.0,76.0,911.0,431.79999999999995,-800.0,-3200.0,-835.0,-4403.2
2026-01-24 05:00:00+00:00,3200.0,0.0,794.7,269.8,0.0,800.0,588.5,797.0,524.9000000000001,-800.0,-3200.0,-208.5,-3683.6
2026-01-24 06:00:00+00:00,3200.0,0.0,1179.7,277.07500000000005,0.0,799.5,951.0,795.0,902.625,-799.5,-3200.0,156.0,-2940.875
2026-01-24 07:00:00+00:00,3200.0,0.0,1199.5,0.0,0.0,800.0,1524.0,701.0,1199.5,-800.0,-3200.0,823.0,-1977.5
2026-01-24 08:00:00+00:00,3200.0,0.0,1199.1,0.0,0.0,850.0,1443.0,529.0,1199.1,-850.0,-3200.0,914.0,-1936.9
2026-01-24 09:00:00+00:00,3198.0,0.0,1199.1,0.0,0.0,850.0,1618.0,813.0,1199.1,-850.0,-3198.0,805.0,-2043.9
2026-01-24 10:00:00+00:00,3200.0,0.0,1200.0,0.0,0.0,848.2,1243.0,740.0,1200.0,-848.2,-3200.0,503.0,-2345.2
2026-01-24 11:00:00+00:00,3200.0,0.0,1199.1,0.0,0.0,850.0,774.5,1048.0,1199.1,-850.0,-3200.0,-273.5,-3124.4
2026-01-24 12:00:00+00:00,3200.0,0.0,1200.0,0.0,0.0,849.1,643.0,1304.0,1200.0,-849.1,-3200.0,-661.0,-3510.1
2026-01-24 13:00:00+00:00,3200.0,0.0,1197.95,0.0,0.0,849.4,442.0,1182.0,1197.95,-849.4,-3200.0,-740.0,-3591.45
2026-01-24 14:00:00+00:00,3200.0,0.0,1198.725,0.0,0.0,850.0,667.5,1002.0,1198.725,-850.0,-3200.0,-334.5,-3185.775
2026-01-24 15:00:00+00:00,3200.0,0.0,1199.1,0.0,0.0,850.0,1017.0,868.0,1199.1,-850.0,-3200.0,149.0,-2701.9
2026-01-24 16:00:00+00:00,3200.0,0.0,1199.2,38.025,0.0,850.0,1878.0,540.0,1161.175,-850.0,-3200.0,1338.0,-1550.8249999999998
2026-01-24 17:00:00+00:00,3200.0,0.0,1190.65,38.025,0.0,850.0,1680.0,393.0,1152.625,-850.0,-3200.0,1287.0,-1610.375
2026-01-24 18:00:00+00:00,3200.0,0.0,1170.0,297.125,0.0,849.1,1702.0,405.0,872.875,-849.1,-3200.0,1297.0,-1879.225
2026-01-24 19:00:00+00:00,3200.0,0.0,1059.2,356.57500000000005,0.0,850.0,1348.5,475.0,702.625,-850.0,-3200.0,873.5,-2473.875
2026-01-24 20:00:00+00:00,3200.0,0.0,424.4,675.45,0.0,850.0,1455.0,502.0,-251.05000000000007,-850.0,-3200.0,953.0,-3348.05
2026-01-24 21:00:00+00:00,3200.0,0.0,172.4,718.6,0.0,1099.0,1448.0,515.0,-546.2,-1099.0,-3200.0,933.0,-3912.2
