,NO_2_NO_5,NO_5_NO_2,NO_1_NO_5,NO_5_NO_1,NO_5_NO_3,NO_3_NO_5,NO_5_NO_1_net_export,NO_5_NO_2_net_export,NO_5_NO_3_net_export,Net Export
2026-02-25 08:00:00+00:00,0.0,0.0,0.0,1986.5,2.85,0.0,1986.5,0.0,2.85,1989.35
2026-02-25 09:00:00+00:00,0.0,0.0,0.0,1008.375,94.625,0.0,1008.375,0.0,94.625,1103.0
2026-02-25 10:00:00+00:00,0.0,0.0,0.0,806.125,278.15,0.0,806.125,0.0,278.15,1084.275
2026-02-25 11:00:00+00:00,0.0,0.0,0.0,786.625,331.55,0.0,786.625,0.0,331.55,1118.175
2026-02-25 12:00:00+00:00,0.0,0.0,0.0,808.475,173.075,0.0,808.475,0.0,173.075,981.55
2026-02-25 13:00:00+00:00,0.0,0.0,0.0,799.35,34.375,0.0,799.35,0.0,34.375,833.725
2026-02-25 14:00:00+00:00,0.0,0.0,0.0,1056.3,0.0,0.0,1056.3,0.0,0.0,1056.3
2026-02-25 15:00:00+00:00,0.0,0.0,0.0,1687.725,91.3,0.0,1687.725,0.0,91.3,1779.0249999999999
2026-02-25 16:00:00+00:00,0.0,0.0,0.0,2459.675,17.225,0.0,2459.675,0.0,17.225,2476.9
2026-02-25 17:00:00+00:00,0.0,0.0,0.0,3187.75,0.0,0.0,3187.75,0.0,0.0,3187.75
2026-02-25 18:00:00+00:00,0.0,0.0,0.0,2386.35,2.375,0.0,2386.35,0.0,2.375,2388.725
2026-02-25 19:00:00+00:00,0.0,0.0,0.0,1537.075,64.15,0.0,1537.075,0.0,64.15,1601.2250000000001
2026-02-25 20:00:00+00:00,0.0,0.0,0.0,1354.625,0.0,0.0,1354.625,0.0,0.0,1354.625
2026-02-25 21:00:00+00:00,0.0,0.0,0.0,1195.9,0.0,0.0,1195.9,0.0,0.0,1195.9
2026-02-25 22:00:00+00:00,0.0,0.0,0.0,870.8,0.0,0.0,870.8,0.0,0.0,870.8
2026-02-25 23:00:00+00:00,0.0,0.0,0.0,952.175,0.0,0.0,952.175,0.0,0.0,952.175
2026-02-26 00:00:00+00:00,0.0,0.0,0.0,658.825,0.0,0.0,658.825,0.0,0.0,658.825
2026-02-26 01:00:00+00:00,0.0,0.0,0.0,434.125,0.0,0.0,434.125,0.0,0.0,434.125
2026-02-26 02:00:00+00:00,2.85,0.0,0.0,367.7,0.0,0.0,367.7,-2.85,0.0,364.84999999999997
2026-02-26 03:00:00+00:00,28.4,0.0,0.0,116.625,0.0,0.0,116.625,-28.4,0.0,88.225
2026-02-26 04:00:00+00:00,0.0,0.0,0.0,733.9,0.0,0.0,733.9,0.0,0.0,733.9
2026-02-26 05:00:00+00:00,0.0,0.0,0.0,1470.525,0.0,0.0,1470.525,0.0,0.0,1470.525
2026-02-26 06:00:00+00:00,0.0,0.0,0.0,1545.75,0.0,0.0,1545.75,0.0,0.0,1545.75
2026-02-26 07:00:00+00:00,0.0,0.0,0.0,1628.675,0.0,0.0,1628.675,0.0,0.0,1628.675
2026-02-26 08:00:00+00:00,0.0,0.0,0.0,1474.5,0.0,0.0,1474.5,0.0,0.0,1474.5
2026-02-26 09:00:00+00:00,0.0,0.0,0.0,1331.675,0.0,0.0,1331.675,0.0,0.0,1331.675
2026-02-26 10:00:00+00:00,0.0,0.0,0.0,1013.75,0.0,0.0,1013.75,0.0,0.0,1013.75
2026-02-26 11:00:00+00:00,0.0,0.0,0.0,842.45,0.0,0.0,842.45,0.0,0.0,842.45
2026-02-26 12:00:00+00:00,0.0,0.0,0.0,631.2,0.0,0.0,631.2,0.0,0.0,631.2
2026-02-26 13:00:00+00:00,0.0,0.0,0.0,411.9,0.0,0.0,411.9,0.0,0.0,411.9
2026-02-26 14:00:00+00:00,0.0,0.0,0.0,485.025,0.0,0.0,485.025,0.0,0.0,485.025
2026-02-26 15:00:00+00:00,0.0,0.0,0.0,1113.925,0.0,0.0,1113.925,0.0,0.0,1113.925
2026-02-26 16:00:00+00:00,0.0,0.0,0.0,1560.3,0.0,0.0,1560.3,0.0,0.0,1560.3
2026-02-26 17:00:00+00:00,0.0,0.0,0.0,1607.35,0.0,0.0,1607.35,0.0,0.0,1607.35
2026-02-26 18:00:00+00:00,0.0,0.0,0.0,1822.15,0.0,0.0,1822.15,0.0,0.0,1822.15
2026-02-26 19:00:00+00:00,0.0,34.925,0.0,1846.125,0.0,0.0,1846.125,34.925,0.0,1881.05
2026-02-26 20:00:00+00:00,0.0,87.15,0.0,1620.975,0.0,0.0,1620.975,87.15,0.0,1708.125
2026-02-26 21:00:00+00:00,0.0,20.125,0.0,1330.575,0.0,0.0,1330.575,20.125,0.0,1350.7
2026-02-26 22:00:00+00:00,0.0,0.0,0.0,705.875,0.0,0.0,705.875,0.0,0.0,705.875
2026-02-26 23:00:00+00:00,0.0,0.0,0.0,371.475,0.0,0.0,371.475,0.0,0.0,371.475
2026-02-27 00:00:00+00:00,0.0,0.0,0.0,154.5,0.0,0.0,154.5,0.0,0.0,154.5
2026-02-27 01:00:00+00:00,0.0,0.0,0.0,230.625,0.0,0.0,230.625,0.0,0.0,230.625
2026-02-27 02:00:00+00:00,0.0,0.0,0.0,65.9,0.0,0.0,65.9,0.0,0.0,65.9
2026-02-27 03:00:00+00:00,0.0,0.0,0.0,153.375,0.0,0.0,153.375,0.0,0.0,153.375
2026-02-27 04:00:00+00:00,0.0,0.0,0.0,349.875,0.0,0.0,349.875,0.0,0.0,349.875
2026-02-27 05:00:00+00:00,0.0,0.0,0.0,758.125,0.0,0.0,758.125,0.0,0.0,758.125
2026-02-27 06:00:00+00:00,0.0,0.0,0.0,1211.0,0.0,0.0,1211.0,0.0,0.0,1211.0
2026-02-27 07:00:00+00:00,0.0,0.0,0.0,899.95,0.0,0.0,899.95,0.0,0.0,899.95
2026-02-27 08:00:00+00:00,0.0,0.0,0.0,749.15,0.0,0.0,749.15,0.0,0.0,749.15
2026-02-27 09:00:00+00:00,0.0,0.0,0.0,823.875,0.0,0.0,823.875,0.0,0.0,823.875
2026-02-27 10:00:00+00:00,0.0,0.0,0.0,849.025,0.0,0.0,849.025,0.0,0.0,849.025
2026-02-27 11:00:00+00:00,0.0,0.0,0.0,793.875,0.0,0.0,793.875,0.0,0.0,793.875
2026-02-27 12:00:00+00:00,0.0,0.0,0.0,1063.35,0.0,0.0,1063.35,0.0,0.0,1063.35
2026-02-27 13:00:00+00:00,0.0,0.0,0.0,787.775,0.0,0.0,787.775,0.0,0.0,787.775
2026-02-27 14:00:00+00:00,0.0,0.0,0.0,1102.4,0.0,0.0,1102.4,0.0,0.0,1102.4
2026-02-27 15:00:00+00:00,0.0,0.0,0.0,1524.75,0.0,0.0,1524.75,0.0,0.0,1524.75
2026-02-27 16:00:00+00:00,0.0,0.0,0.0,1879.05,0.0,0.0,1879.05,0.0,0.0,1879.05
2026-02-27 17:00:00+00:00,0.0,782.375,0.0,2167.85,0.0,0.0,2167.85,782.375,0.0,2950.225
2026-02-27 18:00:00+00:00,0.0,1083.15,0.0,1686.275,0.0,0.0,1686.275,1083.15,0.0,2769.425
2026-02-27 19:00:00+00:00,0.0,709.6,0.0,1510.4,0.0,0.0,1510.4,709.6,0.0,2220.0
2026-02-27 20:00:00+00:00,0.0,608.975,0.0,1596.4,0.0,0.0,1596.4,608.975,0.0,2205.375
2026-02-27 21:00:00+00:00,0.0,337.475,0.0,1596.275,0.0,0.0,1596.275,337.475,0.0,1933.75
2026-02-27 22:00:00+00:00,0.0,147.4,0.0,1498.475,0.0,0.0,1498.475,147.4,0.0,1645.875
2026-02-27 23:00:00+00:00,0.0,0.0,0.0,961.775,0.0,0.0,961.775,0.0,0.0,961.775
2026-02-28 00:00:00+00:00,0.0,0.0,0.0,794.775,0.0,0.0,794.775,0.0,0.0,794.775
2026-02-28 01:00:00+00:00,0.0,0.0,0.0,667.375,0.0,0.0,667.375,0.0,0.0,667.375
2026-02-28 02:00:00+00:00,0.0,0.0,0.0,588.6,0.0,0.0,588.6,0.0,0.0,588.6
2026-02-28 03:00:00+00:00,0.0,0.0,0.0,400.15,0.0,0.0,400.15,0.0,0.0,400.15
2026-02-28 04:00:00+00:00,0.0,0.0,0.0,452.45,0.0,0.0,452.45,0.0,0.0,452.45
2026-02-28 05:00:00+00:00,0.0,0.0,0.0,498.05,0.0,0.0,498.05,0.0,0.0,498.05
2026-02-28 06:00:00+00:00,0.0,0.0,0.0,754.875,0.0,0.0,754.875,0.0,0.0,754.875
2026-02-28 07:00:00+00:00,0.0,0.0,0.0,1003.4,0.0,0.0,1003.4,0.0,0.0,1003.4
2026-02-28 08:00:00+00:00,0.0,0.0,0.0,932.3,0.0,0.0,932.3,0.0,0.0,932.3
2026-02-28 09:00:00+00:00,0.0,0.0,0.0,1021.475,0.0,0.0,1021.475,0.0,0.0,1021.475
2026-02-28 10:00:00+00:00,0.0,0.0,0.0,947.45,0.0,0.0,947.45,0.0,0.0,947.45
2026-02-28 11:00:00+00:00,0.0,0.0,0.0,999.65,0.0,0.0,999.65,0.0,0.0,999.65
2026-02-28 12:00:00+00:00,0.0,0.0,0.0,984.4,0.0,0.0,984.4,0.0,0.0,984.4
2026-02-28 13:00:00+00:00,0.0,0.0,0.0,950.175,0.0,0.0,950.175,0.0,0.0,950.175
2026-02-28 14:00:00+00:00,0.0,0.0,0.0,976.2,0.0,0.0,976.2,0.0,0.0,976.2
2026-02-28 15:00:00+00:00,0.0,0.0,0.0,1163.9,0.0,0.0,1163.9,0.0,0.0,1163.9
2026-02-28 16:00:00+00:00,0.0,0.0,0.0,1639.075,12.925,0.0,1639.075,0.0,12.925,1652.0
2026-02-28 17:00:00+00:00,0.0,0.0,0.0,2082.425,0.0,0.0,2082.425,0.0,0.0,2082.425
2026-02-28 18:00:00+00:00,0.0,0.0,0.0,1709.5,21.025,0.0,1709.5,0.0,21.025,1730.525
2026-02-28 19:00:00+00:00,0.0,0.0,0.0,1711.475,26.55,0.0,1711.475,0.0,26.55,1738.0249999999999
2026-02-28 20:00:00+00:00,0.0,0.0,0.0,1572.075,0.0,0.0,1572.075,0.0,0.0,1572.075
2026-02-28 21:00:00+00:00,0.0,0.0,0.0,1224.1,0.0,0.0,1224.1,0.0,0.0,1224.1
2026-02-28 22:00:00+00:00,0.0,0.0,0.0,1139.425,0.0,0.0,1139.425,0.0,0.0,1139.425
2026-02-28 23:00:00+00:00,0.0,49.575,0.0,979.8,0.0,0.0,979.8,49.575,0.0,1029.375
2026-03-01 00:00:00+00:00,0.0,275.15,0.0,871.025,0.0,0.0,871.025,275.15,0.0,1146.175
2026-03-01 01:00:00+00:00,0.0,0.0,0.0,1173.0,0.0,0.0,1173.0,0.0,0.0,1173.0
2026-03-01 02:00:00+00:00,0.0,0.0,0.0,933.625,0.0,0.0,933.625,0.0,0.0,933.625
2026-03-01 03:00:00+00:00,0.0,0.0,0.0,748.95,0.0,0.0,748.95,0.0,0.0,748.95
2026-03-01 04:00:00+00:00,0.0,0.0,0.0,534.95,0.0,0.0,534.95,0.0,0.0,534.95
2026-03-01 05:00:00+00:00,0.0,0.0,0.0,398.875,0.0,0.0,398.875,0.0,0.0,398.875
2026-03-01 06:00:00+00:00,0.0,0.0,0.0,358.675,0.0,0.0,358.675,0.0,0.0,358.675
2026-03-01 07:00:00+00:00,0.0,0.0,0.0,295.625,0.0,0.0,295.625,0.0,0.0,295.625
2026-03-01 08:00:00+00:00,0.0,0.0,0.0,512.875,0.0,0.0,512.875,0.0,0.0,512.875
2026-03-01 09:00:00+00:00,0.0,0.0,0.0,511.625,0.0,0.0,511.625,0.0,0.0,511.625
2026-03-01 10:00:00+00:00,0.0,0.0,0.0,637.575,0.0,0.0,637.575,0.0,0.0,637.575
2026-03-01 11:00:00+00:00,0.0,0.0,0.0,590.95,0.0,0.0,590.95,0.0,0.0,590.95
2026-03-01 12:00:00+00:00,0.0,0.0,0.0,591.175,0.0,0.0,591.175,0.0,0.0,591.175
2026-03-01 13:00:00+00:00,0.0,0.0,0.0,512.475,0.0,0.0,512.475,0.0,0.0,512.475
2026-03-01 14:00:00+00:00,0.0,0.0,0.0,348.15,0.0,0.0,348.15,0.0,0.0,348.15
2026-03-01 15:00:00+00:00,0.0,0.0,0.0,1197.525,0.0,0.0,1197.525,0.0,0.0,1197.525
2026-03-01 16:00:00+00:00,0.0,0.0,0.0,1826.45,0.0,0.0,1826.45,0.0,0.0,1826.45
2026-03-01 17:00:00+00:00,0.0,90.45,0.0,2061.15,0.0,0.0,2061.15,90.45,0.0,2151.6
2026-03-01 18:00:00+00:00,0.0,149.95,0.0,2369.95,0.0,0.0,2369.95,149.95,0.0,2519.8999999999996
2026-03-01 19:00:00+00:00,0.0,0.0,0.0,1889.425,0.0,0.0,1889.425,0.0,0.0,1889.425
2026-03-01 20:00:00+00:00,0.0,0.0,0.0,1143.85,0.0,0.0,1143.85,0.0,0.0,1143.85
2026-03-01 21:00:00+00:00,0.0,0.0,0.0,847.05,28.525,0.0,847.05,0.0,28.525,875.5749999999999
2026-03-01 22:00:00+00:00,0.0,0.0,0.0,449.1,0.0,0.0,449.1,0.0,0.0,449.1
2026-03-01 23:00:00+00:00,0.0,0.0,0.0,410.775,0.0,0.0,410.775,0.0,0.0,410.775
2026-03-02 00:00:00+00:00,0.0,0.0,0.0,315.675,0.0,0.0,315.675,0.0,0.0,315.675
2026-03-02 01:00:00+00:00,0.0,0.0,0.0,252.175,0.0,0.0,252.175,0.0,0.0,252.175
2026-03-02 02:00:00+00:00,0.0,0.0,0.0,260.725,0.0,0.0,260.725,0.0,0.0,260.725
2026-03-02 03:00:00+00:00,0.0,0.0,0.0,369.2,0.0,0.0,369.2,0.0,0.0,369.2
2026-03-02 04:00:00+00:00,0.0,0.0,0.0,1183.825,0.0,0.0,1183.825,0.0,0.0,1183.825
2026-03-02 05:00:00+00:00,0.0,0.0,0.0,2528.025,0.0,0.0,2528.025,0.0,0.0,2528.025
2026-03-02 06:00:00+00:00,0.0,0.0,0.0,3118.025,0.0,0.0,3118.025,0.0,0.0,3118.025
2026-03-02 07:00:00+00:00,0.0,0.0,0.0,2746.525,8.5,0.0,2746.525,0.0,8.5,2755.025
2026-03-02 08:00:00+00:00,0.0,0.0,0.0,2931.875,6.95,0.0,2931.875,0.0,6.95,2938.825
2026-03-02 09:00:00+00:00,0.0,0.0,0.0,3033.05,4.025,0.0,3033.05,0.0,4.025,3037.0750000000003
2026-03-02 10:00:00+00:00,0.0,0.0,0.0,2868.65,7.3,0.0,2868.65,0.0,7.3,2875.9500000000003
2026-03-02 11:00:00+00:00,0.0,0.0,0.0,2736.1,0.0,0.0,2736.1,0.0,0.0,2736.1
2026-03-02 12:00:00+00:00,0.0,0.0,0.0,1987.825,0.0,0.0,1987.825,0.0,0.0,1987.825
2026-03-02 13:00:00+00:00,0.0,0.0,0.0,1794.25,0.0,0.0,1794.25,0.0,0.0,1794.25
2026-03-02 14:00:00+00:00,0.0,0.0,0.0,1918.625,1.675,0.0,1918.625,0.0,1.675,1920.3
2026-03-02 15:00:00+00:00,0.0,0.0,0.0,2594.85,0.0,0.0,2594.85,0.0,0.0,2594.85
2026-03-02 16:00:00+00:00,0.0,0.0,0.0,2800.025,77.55,0.0,2800.025,0.0,77.55,2877.5750000000003
2026-03-02 17:00:00+00:00,0.0,0.0,0.0,3025.25,0.0,0.0,3025.25,0.0,0.0,3025.25
2026-03-02 18:00:00+00:00,0.0,73.925,0.0,2728.325,0.0,0.0,2728.325,73.925,0.0,2802.25
2026-03-02 19:00:00+00:00,0.0,98.025,0.0,2390.1,0.0,0.0,2390.1,98.025,0.0,2488.125
2026-03-02 20:00:00+00:00,0.0,0.0,0.0,1683.25,0.0,0.0,1683.25,0.0,0.0,1683.25
2026-03-02 21:00:00+00:00,0.0,0.0,0.0,1343.65,0.0,0.0,1343.65,0.0,0.0,1343.65
2026-03-02 22:00:00+00:00,0.0,0.0,0.0,1243.4,0.0,0.0,1243.4,0.0,0.0,1243.4
2026-03-02 23:00:00+00:00,0.0,0.0,0.0,1058.375,0.0,0.0,1058.375,0.0,0.0,1058.375
2026-03-03 00:00:00+00:00,0.0,269.625,0.0,873.875,0.0,0.0,873.875,269.625,0.0,1143.5
2026-03-03 01:00:00+00:00,0.0,393.775,0.0,775.8,0.0,0.0,775.8,393.775,0.0,1169.5749999999998
2026-03-03 02:00:00+00:00,0.0,466.775,0.0,716.55,0.0,0.0,716.55,466.775,0.0,1183.3249999999998
2026-03-03 03:00:00+00:00,0.0,578.625,0.0,659.4,0.0,0.0,659.4,578.625,0.0,1238.025
2026-03-03 04:00:00+00:00,0.0,446.075,0.0,897.9,0.0,0.0,897.9,446.075,0.0,1343.975
2026-03-03 05:00:00+00:00,0.0,139.25,0.0,1549.975,0.0,0.0,1549.975,139.25,0.0,1689.225
2026-03-03 06:00:00+00:00,0.0,0.6,0.0,2289.075,0.0,0.0,2289.075,0.6,0.0,2289.6749999999997
2026-03-03 07:00:00+00:00,0.0,0.0,0.0,2311.125,0.0,0.0,2311.125,0.0,0.0,2311.125
2026-03-03 08:00:00+00:00,0.0,88.5,0.0,1193.775,0.0,0.0,1193.775,88.5,0.0,1282.275
2026-03-03 09:00:00+00:00,0.0,0.0,0.0,1329.15,0.0,0.0,1329.15,0.0,0.0,1329.15
2026-03-03 10:00:00+00:00,0.0,0.0,0.0,1165.2,0.0,0.0,1165.2,0.0,0.0,1165.2
2026-03-03 11:00:00+00:00,0.0,0.0,0.0,856.925,0.0,0.0,856.925,0.0,0.0,856.925
2026-03-03 12:00:00+00:00,0.0,0.0,0.0,772.3,0.0,0.0,772.3,0.0,0.0,772.3
2026-03-03 13:00:00+00:00,0.0,372.2,0.0,797.95,0.0,0.0,797.95,372.2,0.0,1170.15
2026-03-03 14:00:00+00:00,0.0,464.025,0.0,761.3,0.0,0.0,761.3,464.025,0.0,1225.3249999999998
2026-03-03 15:00:00+00:00,0.0,338.375,0.0,927.75,0.0,0.0,927.75,338.375,0.0,1266.125
2026-03-03 16:00:00+00:00,0.0,13.625,0.0,1422.375,0.0,0.0,1422.375,13.625,0.0,1436.0
2026-03-03 17:00:00+00:00,0.0,82.325,0.0,1857.9,0.0,0.0,1857.9,82.325,0.0,1940.2250000000001
2026-03-03 18:00:00+00:00,0.0,414.05,0.0,1518.2,0.0,0.0,1518.2,414.05,0.0,1932.25
2026-03-03 19:00:00+00:00,0.0,231.0,0.0,1505.7,0.0,0.0,1505.7,231.0,0.0,1736.7
2026-03-03 20:00:00+00:00,0.0,830.75,0.0,1281.725,0.0,0.0,1281.725,830.75,0.0,2112.475
2026-03-03 21:00:00+00:00,0.0,1194.175,0.0,1094.225,0.0,0.0,1094.225,1194.175,0.0,2288.3999999999996
2026-03-03 22:00:00+00:00,0.0,1391.825,0.0,751.825,0.0,0.0,751.825,1391.825,0.0,2143.65
2026-03-03 23:00:00+00:00,0.0,1591.075,0.0,653.6,0.0,0.0,653.6,1591.075,0.0,2244.675
2026-03-04 00:00:00+00:00,0.0,1582.6,0.0,533.0,0.0,0.0,533.0,1582.6,0.0,2115.6
2026-03-04 01:00:00+00:00,0.0,1673.175,0.0,502.825,0.0,0.0,502.825,1673.175,0.0,2176.0
2026-03-04 02:00:00+00:00,0.0,1658.525,0.0,161.125,0.0,0.0,161.125,1658.525,0.0,1819.65
2026-03-04 03:00:00+00:00,0.0,1230.425,0.0,308.1,0.0,0.0,308.1,1230.425,0.0,1538.525
2026-03-04 04:00:00+00:00,0.0,868.5,0.0,1380.75,0.0,0.0,1380.75,868.5,0.0,2249.25
2026-03-04 05:00:00+00:00,0.0,340.525,0.0,1923.675,0.0,0.0,1923.675,340.525,0.0,2264.2
2026-03-04 06:00:00+00:00,0.0,1.625,0.0,2667.275,0.0,0.0,2667.275,1.625,0.0,2668.9
2026-03-04 07:00:00+00:00,0.0,159.875,0.0,2380.575,0.0,0.0,2380.575,159.875,0.0,2540.45
2026-03-04 08:00:00+00:00,0.0,132.675,0.0,2059.9,0.0,0.0,2059.9,132.675,0.0,2192.5750000000003
2026-03-04 09:00:00+00:00,0.0,204.4,0.0,1356.35,0.0,0.0,1356.35,204.4,0.0,1560.75
2026-03-04 10:00:00+00:00,0.0,56.375,0.0,927.05,0.0,0.0,927.05,56.375,0.0,983.425
2026-03-04 11:00:00+00:00,0.0,56.35,0.0,784.825,0.0,0.0,784.825,56.35,0.0,841.1750000000001
2026-03-04 12:00:00+00:00,0.0,1.9,0.0,815.1,0.0,0.0,815.1,1.9,0.0,817.0
2026-03-04 13:00:00+00:00,0.0,133.775,0.0,665.95,0.0,0.0,665.95,133.775,0.0,799.725
2026-03-04 14:00:00+00:00,0.0,13.8,0.0,914.5,0.0,0.0,914.5,13.8,0.0,928.3
2026-03-04 15:00:00+00:00,0.0,58.2,0.0,1400.875,0.0,0.0,1400.875,58.2,0.0,1459.075
2026-03-04 16:00:00+00:00,0.0,134.125,0.0,2399.675,0.0,0.0,2399.675,134.125,0.0,2533.8
2026-03-04 17:00:00+00:00,0.0,166.05,0.0,2476.4,0.0,0.0,2476.4,166.05,0.0,2642.4500000000003
2026-03-04 18:00:00+00:00,0.0,50.85,0.0,2338.525,0.0,0.0,2338.525,50.85,0.0,2389.375
2026-03-04 19:00:00+00:00,0.0,334.475,0.0,2256.175,0.0,0.0,2256.175,334.475,0.0,2590.65
2026-03-04 20:00:00+00:00,0.0,439.55,0.0,2218.575,0.0,0.0,2218.575,439.55,0.0,2658.125
2026-03-04 21:00:00+00:00,0.0,561.2,0.0,2038.05,0.0,0.0,2038.05,561.2,0.0,2599.25
2026-03-04 22:00:00+00:00,0.0,407.325,0.0,1877.975,0.0,0.0,1877.975,407.325,0.0,2285.2999999999997
2026-03-04 23:00:00+00:00,0.0,746.925,0.0,1138.75,0.0,0.0,1138.75,746.925,0.0,1885.675
2026-03-05 00:00:00+00:00,0.0,833.775,0.0,929.275,0.0,0.0,929.275,833.775,0.0,1763.05
2026-03-05 01:00:00+00:00,0.0,616.175,0.0,1051.15,0.0,0.0,1051.15,616.175,0.0,1667.325
2026-03-05 02:00:00+00:00,0.0,429.925,0.0,1143.3,0.0,0.0,1143.3,429.925,0.0,1573.225
2026-03-05 03:00:00+00:00,0.0,648.1,0.0,1245.75,0.0,0.0,1245.75,648.1,0.0,1893.85
2026-03-05 04:00:00+00:00,0.0,89.3,0.0,2204.275,0.0,0.0,2204.275,89.3,0.0,2293.5750000000003
2026-03-05 05:00:00+00:00,0.0,114.05,0.0,2783.175,0.0,0.0,2783.175,114.05,0.0,2897.2250000000004
2026-03-05 06:00:00+00:00,0.0,0.0,0.0,2863.125,0.0,0.0,2863.125,0.0,0.0,2863.125
2026-03-05 07:00:00+00:00,0.0,0.0,0.0,2439.45,0.0,0.0,2439.45,0.0,0.0,2439.45
2026-03-05 08:00:00+00:00,0.0,0.0,0.0,1708.05,0.0,0.0,1708.05,0.0,0.0,1708.05
2026-03-05 09:00:00+00:00,0.0,0.0,0.0,1533.225,0.0,0.0,1533.225,0.0,0.0,1533.225
2026-03-05 10:00:00+00:00,0.0,0.0,0.0,1178.375,0.0,0.0,1178.375,0.0,0.0,1178.375
2026-03-05 11:00:00+00:00,0.0,0.0,0.0,862.0,0.0,0.0,862.0,0.0,0.0,862.0
2026-03-05 12:00:00+00:00,0.0,0.0,0.0,850.3,0.0,0.0,850.3,0.0,0.0,850.3
2026-03-05 13:00:00+00:00,0.0,9.75,0.0,972.825,0.0,0.0,972.825,9.75,0.0,982.575
2026-03-05 14:00:00+00:00,0.0,113.625,0.0,1157.65,0.0,0.0,1157.65,113.625,0.0,1271.275
2026-03-05 15:00:00+00:00,0.0,58.875,0.0,2168.25,0.0,0.0,2168.25,58.875,0.0,2227.125
2026-03-05 16:00:00+00:00,0.0,0.0,0.0,3174.1,0.0,0.0,3174.1,0.0,0.0,3174.1
2026-03-05 17:00:00+00:00,0.0,0.0,0.0,3230.075,0.0,0.0,3230.075,0.0,0.0,3230.075
2026-03-05 18:00:00+00:00,0.0,11.35,0.0,3022.175,0.0,0.0,3022.175,11.35,0.0,3033.525
2026-03-05 19:00:00+00:00,0.0,135.275,0.0,2501.475,0.0,0.0,2501.475,135.275,0.0,2636.75
2026-03-05 20:00:00+00:00,0.0,134.7,0.0,2344.975,0.0,0.0,2344.975,134.7,0.0,2479.6749999999997
2026-03-05 21:00:00+00:00,0.0,394.45,0.0,1914.6,0.0,0.0,1914.6,394.45,0.0,2309.0499999999997
2026-03-05 22:00:00+00:00,0.0,666.625,0.0,1264.675,0.0,0.0,1264.675,666.625,0.0,1931.3
2026-03-05 23:00:00+00:00,0.0,454.25,0.0,737.6,0.0,0.0,737.6,454.25,0.0,1191.85
2026-03-06 00:00:00+00:00,0.0,8.275,0.0,998.575,0.0,0.0,998.575,8.275,0.0,1006.85
2026-03-06 01:00:00+00:00,0.0,37.875,0.0,1261.9,0.0,0.0,1261.9,37.875,0.0,1299.775
2026-03-06 02:00:00+00:00,0.0,508.225,0.0,1215.15,0.0,0.0,1215.15,508.225,0.0,1723.375
2026-03-06 03:00:00+00:00,0.0,1007.075,0.0,1288.075,0.0,0.0,1288.075,1007.075,0.0,2295.15
2026-03-06 04:00:00+00:00,0.0,470.35,0.0,1952.75,0.0,0.0,1952.75,470.35,0.0,2423.1
2026-03-06 05:00:00+00:00,0.0,300.775,0.0,2721.25,0.0,0.0,2721.25,300.775,0.0,3022.025
2026-03-06 06:00:00+00:00,0.0,0.0,0.0,3029.725,0.0,0.0,3029.725,0.0,0.0,3029.725
2026-03-06 07:00:00+00:00,0.0,11.775,0.0,2547.475,0.0,0.0,2547.475,11.775,0.0,2559.25
2026-03-06 08:00:00+00:00,0.0,51.925,0.0,2097.825,0.0,0.0,2097.825,51.925,0.0,2149.75
2026-03-06 09:00:00+00:00,0.0,30.125,0.0,1575.975,0.0,0.0,1575.975,30.125,0.0,1606.1
2026-03-06 10:00:00+00:00,0.0,9.025,0.0,1355.6,0.0,0.0,1355.6,9.025,0.0,1364.625
2026-03-06 11:00:00+00:00,0.0,160.0,0.0,1985.1,0.0,0.0,1985.1,160.0,0.0,2145.1
2026-03-06 12:00:00+00:00,0.0,175.0,0.0,1910.325,0.0,0.0,1910.325,175.0,0.0,2085.325
2026-03-06 13:00:00+00:00,0.0,0.0,0.0,1167.325,0.0,0.0,1167.325,0.0,0.0,1167.325
2026-03-06 14:00:00+00:00,0.0,0.0,0.0,1891.9,0.0,0.0,1891.9,0.0,0.0,1891.9
2026-03-06 15:00:00+00:00,0.0,22.8,0.0,2370.875,103.1,0.0,2370.875,22.8,103.1,2496.775
2026-03-06 16:00:00+00:00,0.0,155.025,0.0,2961.725,0.0,0.0,2961.725,155.025,0.0,3116.75
2026-03-06 17:00:00+00:00,0.0,363.75,0.0,3030.225,0.0,0.0,3030.225,363.75,0.0,3393.975
2026-03-06 18:00:00+00:00,0.0,334.725,0.0,2968.125,0.0,0.0,2968.125,334.725,0.0,3302.85
2026-03-06 19:00:00+00:00,0.0,334.375,0.0,2825.575,8.025,0.0,2825.575,334.375,8.025,3167.975
2026-03-06 20:00:00+00:00,0.0,365.775,0.0,2593.875,0.0,0.0,2593.875,365.775,0.0,2959.65
2026-03-06 21:00:00+00:00,0.0,489.475,0.0,2343.025,0.0,0.0,2343.025,489.475,0.0,2832.5
2026-03-06 22:00:00+00:00,0.0,511.725,0.0,2191.925,0.0,0.0,2191.925,511.725,0.0,2703.65
2026-03-06 23:00:00+00:00,0.0,530.475,0.0,2453.325,0.0,0.0,2453.325,530.475,0.0,2983.7999999999997
