,FR_ES,ES_FR,ES_PT,PT_ES,ES_FR_net_export,ES_PT_net_export,Net Export
2026-01-05 13:00:00+00:00,0.0,2590.0,0.0,224.5,2590.0,-224.5,2365.5
2026-01-05 14:00:00+00:00,0.0,2590.0,230.125,0.0,2590.0,230.125,2820.125
2026-01-05 15:00:00+00:00,0.0,2590.0,149.2,31.125,2590.0,118.07499999999999,2708.075
2026-01-05 16:00:00+00:00,0.0,2590.0,0.0,476.325,2590.0,-476.325,2113.675
2026-01-05 17:00:00+00:00,0.0,3237.0,0.0,760.875,3237.0,-760.875,2476.125
2026-01-05 18:00:00+00:00,0.0,3237.0,0.0,714.65,3237.0,-714.65,2522.35
2026-01-05 19:00:00+00:00,0.0,3237.0,0.0,821.7,3237.0,-821.7,2415.3
2026-01-05 20:00:00+00:00,0.0,3237.0,0.0,723.925,3237.0,-723.925,2513.075
2026-01-05 21:00:00+00:00,0.0,3237.0,0.0,617.775,3237.0,-617.775,2619.225
2026-01-05 22:00:00+00:00,0.0,3237.0,0.0,385.6,3237.0,-385.6,2851.4
2026-01-05 23:00:00+00:00,0.0,3422.0,71.95,186.975,3422.0,-115.02499999999999,3306.975
2026-01-06 00:00:00+00:00,0.0,3422.0,80.22500000000001,9.15,3422.0,71.075,3493.075
2026-01-06 01:00:00+00:00,0.0,3422.0,166.10000000000002,16.25,3422.0,149.85000000000002,3571.85
2026-01-06 02:00:00+00:00,0.0,3422.0,459.85,0.0,3422.0,459.85,3881.85
2026-01-06 03:00:00+00:00,0.0,3607.0,800.7249999999999,0.0,3607.0,800.7249999999999,4407.725
2026-01-06 04:00:00+00:00,0.0,3607.0,803.65,0.0,3607.0,803.65,4410.65
2026-01-06 05:00:00+00:00,0.0,2980.0,906.0,0.0,2980.0,906.0,3886.0
2026-01-06 06:00:00+00:00,0.0,2980.0,942.8499999999999,0.0,2980.0,942.8499999999999,3922.85
2026-01-06 07:00:00+00:00,0.0,2980.0,777.15,0.0,2980.0,777.15,3757.15
2026-01-06 08:00:00+00:00,0.0,2980.0,2431.95,0.0,2980.0,2431.95,5411.95
2026-01-06 09:00:00+00:00,0.0,2980.0,3452.9,0.0,2980.0,3452.9,6432.9
2026-01-06 10:00:00+00:00,0.0,3376.0,3648.5,0.0,3376.0,3648.5,7024.5
2026-01-06 11:00:00+00:00,0.0,3376.0,4007.0,0.0,3376.0,4007.0,7383.0
2026-01-06 12:00:00+00:00,0.0,3376.0,4007.0,0.0,3376.0,4007.0,7383.0
2026-01-06 13:00:00+00:00,0.0,3376.0,4007.0,0.0,3376.0,4007.0,7383.0
2026-01-06 14:00:00+00:00,0.0,3376.0,4162.0,0.0,3376.0,4162.0,7538.0
2026-01-06 15:00:00+00:00,0.0,3376.0,3830.55,0.0,3376.0,3830.55,7206.55
2026-01-06 16:00:00+00:00,0.0,3376.0,2311.275,0.0,3376.0,2311.275,5687.275
2026-01-06 17:00:00+00:00,0.0,3330.0,185.125,0.0,3330.0,185.125,3515.125
2026-01-06 18:00:00+00:00,0.0,3330.0,206.97500000000002,0.0,3330.0,206.97500000000002,3536.975
2026-01-06 19:00:00+00:00,0.0,2475.575,227.425,0.0,2475.575,227.425,2703.0
2026-01-06 20:00:00+00:00,146.325,1215.325,930.55,0.0,1069.0,930.55,1999.55
2026-01-06 21:00:00+00:00,51.575,616.3499999999999,1353.0500000000002,0.0,564.7749999999999,1353.0500000000002,1917.825
2026-01-06 22:00:00+00:00,924.55,0.0,2503.925,0.0,-924.55,2503.925,1579.3750000000002
2026-01-06 23:00:00+00:00,0.0,1009.6,2158.1,0.0,1009.6,2158.1,3167.7
2026-01-07 00:00:00+00:00,0.0,1452.625,2278.775,0.0,1452.625,2278.775,3731.4
2026-01-07 01:00:00+00:00,0.0,1968.275,1985.0749999999998,0.0,1968.275,1985.0749999999998,3953.35
2026-01-07 02:00:00+00:00,0.0,1561.975,2148.075,0.0,1561.975,2148.075,3710.0499999999997
2026-01-07 03:00:00+00:00,0.0,1471.8,2029.325,0.0,1471.8,2029.325,3501.125
2026-01-07 04:00:00+00:00,0.0,1194.375,1427.875,0.0,1194.375,1427.875,2622.25
2026-01-07 05:00:00+00:00,18.45,148.075,829.05,0.0,129.625,829.05,958.675
2026-01-07 06:00:00+00:00,55.15,508.67499999999995,0.0,699.7,453.525,-699.7,-246.17500000000007
2026-01-07 07:00:00+00:00,0.0,2298.65,0.0,670.4000000000001,2298.65,-670.4000000000001,1628.25
2026-01-07 08:00:00+00:00,0.0,2609.025,696.6999999999999,0.0,2609.025,696.6999999999999,3305.725
2026-01-07 09:00:00+00:00,0.0,2636.0,2188.1,0.0,2636.0,2188.1,4824.1
2026-01-07 10:00:00+00:00,0.0,2821.0,2547.275,0.0,2821.0,2547.275,5368.275
2026-01-07 11:00:00+00:00,0.0,2821.0,2802.4,0.0,2821.0,2802.4,5623.4
2026-01-07 12:00:00+00:00,0.0,2821.0,2619.625,0.0,2821.0,2619.625,5440.625
2026-01-07 13:00:00+00:00,0.0,2821.0,2583.425,0.0,2821.0,2583.425,5404.425
2026-01-07 14:00:00+00:00,0.0,3052.0,2591.275,0.0,3052.0,2591.275,5643.275
2026-01-07 15:00:00+00:00,0.0,3052.0,1742.9,0.0,3052.0,1742.9,4794.9
2026-01-07 16:00:00+00:00,0.0,3052.0,640.975,0.0,3052.0,640.975,3692.975
2026-01-07 17:00:00+00:00,0.0,2161.075,162.1,11.45,2161.075,150.65,2311.725
2026-01-07 18:00:00+00:00,66.5,656.0,666.15,0.0,589.5,666.15,1255.65
2026-01-07 19:00:00+00:00,1392.825,0.0,1330.125,0.0,-1392.825,1330.125,-62.700000000000045
2026-01-07 20:00:00+00:00,3245.2,0.0,2032.55,0.0,-3245.2,2032.55,-1212.6499999999999
2026-01-07 21:00:00+00:00,3330.0,0.0,3204.3999999999996,0.0,-3330.0,3204.3999999999996,-125.60000000000036
2026-01-07 22:00:00+00:00,2716.65,0.0,3652.7,0.0,-2716.65,3652.7,936.0499999999997
2026-01-07 23:00:00+00:00,162.075,336.525,2849.5499999999997,0.0,174.45,2849.5499999999997,3023.9999999999995
2026-01-08 00:00:00+00:00,0.0,2512.275,2223.075,0.0,2512.275,2223.075,4735.35
2026-01-08 01:00:00+00:00,0.0,3515.0,2107.25,0.0,3515.0,2107.25,5622.25
2026-01-08 02:00:00+00:00,0.0,3515.0,2215.2,0.0,3515.0,2215.2,5730.2
2026-01-08 03:00:00+00:00,0.0,3376.0,2161.05,0.0,3376.0,2161.05,5537.05
2026-01-08 04:00:00+00:00,0.0,3376.0,1751.625,0.0,3376.0,1751.625,5127.625
2026-01-08 05:00:00+00:00,0.0,2400.0,1394.45,0.0,2400.0,1394.45,3794.45
2026-01-08 06:00:00+00:00,0.0,2400.0,230.52499999999998,53.650000000000006,2400.0,176.87499999999997,2576.875
2026-01-08 07:00:00+00:00,0.0,2400.0,0.0,300.15,2400.0,-300.15,2099.85
2026-01-08 08:00:00+00:00,0.0,2400.0,1359.5,0.0,2400.0,1359.5,3759.5
2026-01-08 09:00:00+00:00,0.0,2400.0,3027.1,0.0,2400.0,3027.1,5427.1
2026-01-08 10:00:00+00:00,0.0,2790.0,3388.675,0.0,2790.0,3388.675,6178.675
2026-01-08 11:00:00+00:00,0.0,2790.0,3026.3,0.0,2790.0,3026.3,5816.3
2026-01-08 12:00:00+00:00,0.0,2790.0,2625.725,0.0,2790.0,2625.725,5415.725
2026-01-08 13:00:00+00:00,0.0,2790.0,2547.35,0.0,2790.0,2547.35,5337.35
2026-01-08 14:00:00+00:00,0.0,2836.0,2865.225,0.0,2836.0,2865.225,5701.225
2026-01-08 15:00:00+00:00,0.0,2812.075,2226.85,0.0,2812.075,2226.85,5038.924999999999
2026-01-08 16:00:00+00:00,0.0,2829.825,1171.425,0.0,2829.825,1171.425,4001.25
2026-01-08 17:00:00+00:00,0.0,2312.8,279.55,0.0,2312.8,279.55,2592.3500000000004
2026-01-08 18:00:00+00:00,0.0,1045.5,370.7,0.0,1045.5,370.7,1416.2
2026-01-08 19:00:00+00:00,513.95,157.67499999999998,1053.1,0.0,-356.2750000000001,1053.1,696.8249999999998
2026-01-08 20:00:00+00:00,1035.65,0.0,1684.15,0.0,-1035.65,1684.15,648.5
2026-01-08 21:00:00+00:00,0.0,727.075,1623.425,0.0,727.075,1623.425,2350.5
2026-01-08 22:00:00+00:00,0.0,1277.275,2227.7,0.0,1277.275,2227.7,3504.975
2026-01-08 23:00:00+00:00,0.0,3307.575,1258.75,0.0,3307.575,1258.75,4566.325
2026-01-09 00:00:00+00:00,0.0,2530.125,1640.45,0.0,2530.125,1640.45,4170.575
2026-01-09 01:00:00+00:00,0.0,2886.2250000000004,1467.8,0.0,2886.2250000000004,1467.8,4354.025000000001
2026-01-09 02:00:00+00:00,0.0,2537.825,1533.9,0.0,2537.825,1533.9,4071.725
2026-01-09 03:00:00+00:00,0.0,1933.6750000000002,1573.6,0.0,1933.6750000000002,1573.6,3507.275
2026-01-09 04:00:00+00:00,0.0,2697.225,1417.625,0.0,2697.225,1417.625,4114.85
2026-01-09 05:00:00+00:00,0.0,2450.0,972.15,0.0,2450.0,972.15,3422.15
2026-01-09 06:00:00+00:00,0.0,2450.0,256.1,46.4,2450.0,209.70000000000002,2659.7
2026-01-09 07:00:00+00:00,0.0,2450.0,0.0,259.675,2450.0,-259.675,2190.325
2026-01-09 08:00:00+00:00,0.0,2450.0,1458.675,0.0,2450.0,1458.675,3908.675
2026-01-09 09:00:00+00:00,0.0,2450.0,2631.2,0.0,2450.0,2631.2,5081.2
2026-01-09 10:00:00+00:00,0.0,2975.0,3189.85,0.0,2975.0,3189.85,6164.85
2026-01-09 11:00:00+00:00,0.0,2975.0,3443.1,0.0,2975.0,3443.1,6418.1
2026-01-09 12:00:00+00:00,0.0,2975.0,3185.075,0.0,2975.0,3185.075,6160.075
2026-01-09 13:00:00+00:00,0.0,2975.0,3347.2,0.0,2975.0,3347.2,6322.2
2026-01-09 14:00:00+00:00,0.0,3099.0,3300.925,0.0,3099.0,3300.925,6399.925
2026-01-09 15:00:00+00:00,0.0,3099.0,2659.4,0.0,3099.0,2659.4,5758.4
2026-01-09 16:00:00+00:00,0.0,3099.0,1654.6499999999999,0.0,3099.0,1654.6499999999999,4753.65
2026-01-09 17:00:00+00:00,0.0,2960.0,143.2,12.6,2960.0,130.6,3090.6
2026-01-09 18:00:00+00:00,0.0,2165.225,109.875,43.9,2165.225,65.975,2231.2
2026-01-09 19:00:00+00:00,1020.775,60.25,924.925,0.0,-960.525,924.925,-35.60000000000002
2026-01-09 20:00:00+00:00,2154.1,0.0,1634.3249999999998,0.0,-2154.1,1634.3249999999998,-519.7750000000001
2026-01-09 21:00:00+00:00,1106.475,0.0,1735.775,0.0,-1106.475,1735.775,629.3000000000002
2026-01-09 22:00:00+00:00,744.825,0.0,2350.4750000000004,0.0,-744.825,2350.4750000000004,1605.6500000000003
2026-01-09 23:00:00+00:00,0.0,544.025,2368.8,0.0,544.025,2368.8,2912.8250000000003
2026-01-10 00:00:00+00:00,0.0,1918.475,2224.35,0.0,1918.475,2224.35,4142.825
2026-01-10 01:00:00+00:00,0.0,2235.15,2388.375,0.0,2235.15,2388.375,4623.525
2026-01-10 02:00:00+00:00,0.0,1011.8499999999999,2639.475,0.0,1011.8499999999999,2639.475,3651.325
2026-01-10 03:00:00+00:00,0.0,247.5,2710.0,0.0,247.5,2710.0,2957.5
2026-01-10 04:00:00+00:00,0.0,834.4000000000001,2775.2999999999997,0.0,834.4000000000001,2775.2999999999997,3609.7
2026-01-10 05:00:00+00:00,0.0,1310.8,1796.75,0.0,1310.8,1796.75,3107.55
2026-01-10 06:00:00+00:00,0.0,489.9,1690.675,0.0,489.9,1690.675,2180.575
2026-01-10 07:00:00+00:00,0.0,525.175,1093.175,0.0,525.175,1093.175,1618.35
2026-01-10 08:00:00+00:00,0.0,2254.075,1150.5,0.0,2254.075,1150.5,3404.575
2026-01-10 09:00:00+00:00,0.0,3385.225,2780.9,0.0,3385.225,2780.9,6166.125
2026-01-10 10:00:00+00:00,0.0,3515.0,3388.925,0.0,3515.0,3388.925,6903.925
2026-01-10 11:00:00+00:00,0.0,3515.0,3783.775,0.0,3515.0,3783.775,7298.775
2026-01-10 12:00:00+00:00,0.0,3515.0,3970.2749999999996,0.0,3515.0,3970.2749999999996,7485.275
2026-01-10 13:00:00+00:00,0.0,3515.0,3987.05,0.0,3515.0,3987.05,7502.05
2026-01-10 14:00:00+00:00,0.0,3469.0,3916.475,0.0,3469.0,3916.475,7385.475
2026-01-10 15:00:00+00:00,0.0,3469.0,2546.175,0.0,3469.0,2546.175,6015.175
2026-01-10 16:00:00+00:00,0.0,2452.575,807.375,0.0,2452.575,807.375,3259.95
2026-01-10 17:00:00+00:00,0.0,2694.1000000000004,0.0,282.85,2694.1000000000004,-282.85,2411.2500000000005
2026-01-10 18:00:00+00:00,0.0,2455.75,58.525000000000006,20.5,2455.75,38.025000000000006,2493.775
2026-01-10 19:00:00+00:00,0.0,398.275,453.525,0.0,398.275,453.525,851.8
2026-01-10 20:00:00+00:00,1085.375,0.0,596.475,0.0,-1085.375,596.475,-488.9
2026-01-10 21:00:00+00:00,115.4,328.84999999999997,183.29999999999998,0.0,213.44999999999996,183.29999999999998,396.74999999999994
2026-01-10 22:00:00+00:00,0.0,843.95,82.55000000000001,20.95,843.95,61.60000000000001,905.5500000000001
2026-01-10 23:00:00+00:00,0.0,3003.8,1094.15,0.0,3003.8,1094.15,4097.950000000001
2026-01-11 00:00:00+00:00,0.0,3515.0,1767.6,0.0,3515.0,1767.6,5282.6
2026-01-11 01:00:00+00:00,0.0,3515.0,1768.6,0.0,3515.0,1768.6,5283.6
2026-01-11 02:00:00+00:00,0.0,3474.575,1148.625,0.0,3474.575,1148.625,4623.2
2026-01-11 03:00:00+00:00,0.0,3292.425,1178.05,0.0,3292.425,1178.05,4470.475
2026-01-11 04:00:00+00:00,0.0,3182.0,878.175,0.0,3182.0,878.175,4060.175
2026-01-11 05:00:00+00:00,0.0,2256.95,907.475,0.0,2256.95,907.475,3164.4249999999997
2026-01-11 06:00:00+00:00,0.0,2249.85,507.75,0.0,2249.85,507.75,2757.6
2026-01-11 07:00:00+00:00,0.0,2381.3,105.5,117.25,2381.3,-11.75,2369.55
2026-01-11 08:00:00+00:00,0.0,2864.875,1377.1999999999998,18.2,2864.875,1358.9999999999998,4223.875
2026-01-11 09:00:00+00:00,0.0,3050.1,2951.025,0.0,3050.1,2951.025,6001.125
2026-01-11 10:00:00+00:00,0.0,3330.0,3087.875,0.0,3330.0,3087.875,6417.875
2026-01-11 11:00:00+00:00,0.0,3330.0,3290.45,0.0,3330.0,3290.45,6620.45
2026-01-11 12:00:00+00:00,0.0,3330.0,3362.45,0.0,3330.0,3362.45,6692.45
2026-01-11 13:00:00+00:00,0.0,3330.0,3182.775,0.0,3330.0,3182.775,6512.775
2026-01-11 14:00:00+00:00,0.0,3376.0,3178.95,0.0,3376.0,3178.95,6554.95
2026-01-11 15:00:00+00:00,0.0,3040.125,1993.425,0.0,3040.125,1993.425,5033.55
2026-01-11 16:00:00+00:00,0.0,977.2,473.05,328.05,977.2,145.0,1122.2
2026-01-11 17:00:00+00:00,0.0,232.85,0.0,1135.3,232.85,-1135.3,-902.4499999999999
2026-01-11 18:00:00+00:00,1016.675,0.0,0.0,781.4250000000001,-1016.675,-781.4250000000001,-1798.1
2026-01-11 19:00:00+00:00,3218.1,0.0,152.775,179.475,-3218.1,-26.69999999999999,-3244.7999999999997
2026-01-11 20:00:00+00:00,3705.5,0.0,217.075,52.65,-3705.5,164.42499999999998,-3541.075
2026-01-11 21:00:00+00:00,3408.675,0.0,532.6,0.0,-3408.675,532.6,-2876.0750000000003
2026-01-11 22:00:00+00:00,3031.625,0.0,1220.4,0.0,-3031.625,1220.4,-1811.225
2026-01-11 23:00:00+00:00,2187.975,0.0,1684.0,0.0,-2187.975,1684.0,-503.9749999999999
2026-01-12 00:00:00+00:00,284.5,0.0,850.2750000000001,0.0,-284.5,850.2750000000001,565.7750000000001
2026-01-12 01:00:00+00:00,644.95,0.0,1362.425,0.0,-644.95,1362.425,717.4749999999999
2026-01-12 02:00:00+00:00,1405.675,0.0,1239.175,0.0,-1405.675,1239.175,-166.5
2026-01-12 03:00:00+00:00,2014.65,0.0,1196.175,0.0,-2014.65,1196.175,-818.4750000000001
