,ES_PT,PT_ES,PT_ES_net_export,Net Export
2026-02-16 14:00:00+00:00,854.525,0.0,-854.525,-854.525
2026-02-16 15:00:00+00:00,708.825,0.0,-708.825,-708.825
2026-02-16 16:00:00+00:00,59.75,311.6,251.85000000000002,251.85000000000002
2026-02-16 17:00:00+00:00,89.15,271.6,182.45000000000002,182.45000000000002
2026-02-16 18:00:00+00:00,0.0,412.925,412.925,412.925
2026-02-16 19:00:00+00:00,191.35,0.0,-191.35,-191.35
2026-02-16 20:00:00+00:00,461.825,0.0,-461.825,-461.825
2026-02-16 21:00:00+00:00,457.125,0.0,-457.125,-457.125
2026-02-16 22:00:00+00:00,205.45,0.0,-205.45,-205.45
2026-02-16 23:00:00+00:00,0.0,635.9,635.9,635.9
2026-02-17 00:00:00+00:00,0.0,1181.05,1181.05,1181.05
2026-02-17 01:00:00+00:00,0.0,1010.025,1010.025,1010.025
2026-02-17 02:00:00+00:00,273.975,0.0,-273.975,-273.975
2026-02-17 03:00:00+00:00,362.65000000000003,28.75,-333.90000000000003,-333.90000000000003
2026-02-17 04:00:00+00:00,0.0,1452.675,1452.675,1452.675
2026-02-17 05:00:00+00:00,0.0,1500.0,1500.0,1500.0
2026-02-17 06:00:00+00:00,0.0,1500.0,1500.0,1500.0
2026-02-17 07:00:00+00:00,0.0,1500.0,1500.0,1500.0
2026-02-17 08:00:00+00:00,0.0,1327.4,1327.4,1327.4
2026-02-17 09:00:00+00:00,65.6,418.3,352.70000000000005,352.70000000000005
2026-02-17 10:00:00+00:00,1264.6,0.0,-1264.6,-1264.6
2026-02-17 11:00:00+00:00,1500.0,0.0,-1500.0,-1500.0
2026-02-17 12:00:00+00:00,1500.0,0.0,-1500.0,-1500.0
2026-02-17 13:00:00+00:00,1500.0,0.0,-1500.0,-1500.0
2026-02-17 14:00:00+00:00,1500.0,0.0,-1500.0,-1500.0
2026-02-17 15:00:00+00:00,1481.1,0.0,-1481.1,-1481.1
2026-02-17 16:00:00+00:00,109.825,490.95,381.125,381.125
2026-02-17 17:00:00+00:00,0.0,500.0,500.0,500.0
2026-02-17 18:00:00+00:00,0.0,500.0,500.0,500.0
2026-02-17 19:00:00+00:00,0.0,500.0,500.0,500.0
2026-02-17 20:00:00+00:00,0.0,500.0,500.0,500.0
2026-02-17 21:00:00+00:00,0.0,500.0,500.0,500.0
2026-02-17 22:00:00+00:00,0.0,500.0,500.0,500.0
2026-02-17 23:00:00+00:00,0.0,1000.0,1000.0,1000.0
2026-02-18 00:00:00+00:00,0.0,1500.0,1500.0,1500.0
2026-02-18 01:00:00+00:00,0.0,1500.0,1500.0,1500.0
2026-02-18 02:00:00+00:00,0.0,1500.0,1500.0,1500.0
2026-02-18 03:00:00+00:00,0.0,1500.0,1500.0,1500.0
2026-02-18 04:00:00+00:00,0.0,1500.0,1500.0,1500.0
2026-02-18 05:00:00+00:00,0.0,1500.0,1500.0,1500.0
2026-02-18 06:00:00+00:00,0.0,1500.0,1500.0,1500.0
2026-02-18 07:00:00+00:00,0.0,1500.0,1500.0,1500.0
2026-02-18 08:00:00+00:00,0.0,1401.225,1401.225,1401.225
2026-02-18 09:00:00+00:00,25.725,315.875,290.15,290.15
2026-02-18 10:00:00+00:00,573.75,0.0,-573.75,-573.75
2026-02-18 11:00:00+00:00,1394.825,0.0,-1394.825,-1394.825
2026-02-18 12:00:00+00:00,1500.0,0.0,-1500.0,-1500.0
2026-02-18 13:00:00+00:00,1500.0,0.0,-1500.0,-1500.0
2026-02-18 14:00:00+00:00,1500.0,0.0,-1500.0,-1500.0
2026-02-18 15:00:00+00:00,1232.525,0.0,-1232.525,-1232.525
2026-02-18 16:00:00+00:00,85.15,384.875,299.725,299.725
2026-02-18 17:00:00+00:00,42.95,375.0,332.05,332.05
2026-02-18 18:00:00+00:00,0.0,500.0,500.0,500.0
2026-02-18 19:00:00+00:00,0.0,500.0,500.0,500.0
2026-02-18 20:00:00+00:00,0.0,500.0,500.0,500.0
2026-02-18 21:00:00+00:00,60.15,276.9,216.74999999999997,216.74999999999997
2026-02-18 22:00:00+00:00,501.125,0.0,-501.125,-501.125
2026-02-18 23:00:00+00:00,0.0,190.8,190.8,190.8
2026-02-19 00:00:00+00:00,226.0,2.95,-223.05,-223.05
2026-02-19 01:00:00+00:00,831.775,0.0,-831.775,-831.775
2026-02-19 02:00:00+00:00,1180.9,0.0,-1180.9,-1180.9
2026-02-19 03:00:00+00:00,1037.4,0.0,-1037.4,-1037.4
2026-02-19 04:00:00+00:00,209.875,307.325,97.44999999999999,97.44999999999999
2026-02-19 05:00:00+00:00,0.0,1183.45,1183.45,1183.45
2026-02-19 06:00:00+00:00,0.0,1492.25,1492.25,1492.25
2026-02-19 07:00:00+00:00,47.425,1062.25,1014.825,1014.825
2026-02-19 08:00:00+00:00,1257.225,0.0,-1257.225,-1257.225
2026-02-19 09:00:00+00:00,1500.0,0.0,-1500.0,-1500.0
2026-02-19 10:00:00+00:00,1500.0,0.0,-1500.0,-1500.0
2026-02-19 11:00:00+00:00,1500.0,0.0,-1500.0,-1500.0
2026-02-19 12:00:00+00:00,1500.0,0.0,-1500.0,-1500.0
2026-02-19 13:00:00+00:00,1500.0,0.0,-1500.0,-1500.0
2026-02-19 14:00:00+00:00,1500.0,0.0,-1500.0,-1500.0
2026-02-19 15:00:00+00:00,1500.0,0.0,-1500.0,-1500.0
2026-02-19 16:00:00+00:00,1500.0,0.0,-1500.0,-1500.0
2026-02-19 17:00:00+00:00,355.675,139.8,-215.875,-215.875
2026-02-19 18:00:00+00:00,0.0,161.975,161.975,161.975
2026-02-19 19:00:00+00:00,316.225,0.0,-316.225,-316.225
2026-02-19 20:00:00+00:00,400.275,0.0,-400.275,-400.275
2026-02-19 21:00:00+00:00,249.675,0.0,-249.675,-249.675
2026-02-19 22:00:00+00:00,48.65,102.125,53.475,53.475
2026-02-19 23:00:00+00:00,94.475,33.7,-60.77499999999999,-60.77499999999999
2026-02-20 00:00:00+00:00,0.0,206.9,206.9,206.9
2026-02-20 01:00:00+00:00,219.025,0.0,-219.025,-219.025
2026-02-20 02:00:00+00:00,656.55,0.0,-656.55,-656.55
2026-02-20 03:00:00+00:00,904.575,0.0,-904.575,-904.575
2026-02-20 04:00:00+00:00,146.10000000000002,109.3,-36.800000000000026,-36.800000000000026
2026-02-20 05:00:00+00:00,0.0,1102.6,1102.6,1102.6
2026-02-20 06:00:00+00:00,0.0,1480.375,1480.375,1480.375
2026-02-20 07:00:00+00:00,19.875,849.85,829.975,829.975
2026-02-20 08:00:00+00:00,1190.425,0.0,-1190.425,-1190.425
2026-02-20 09:00:00+00:00,1500.0,0.0,-1500.0,-1500.0
2026-02-20 10:00:00+00:00,1500.0,0.0,-1500.0,-1500.0
2026-02-20 11:00:00+00:00,1500.0,0.0,-1500.0,-1500.0
2026-02-20 12:00:00+00:00,1500.0,0.0,-1500.0,-1500.0
2026-02-20 13:00:00+00:00,1500.0,0.0,-1500.0,-1500.0
2026-02-20 14:00:00+00:00,1500.0,0.0,-1500.0,-1500.0
2026-02-20 15:00:00+00:00,1500.0,0.0,-1500.0,-1500.0
2026-02-20 16:00:00+00:00,1188.975,0.0,-1188.975,-1188.975
2026-02-20 17:00:00+00:00,225.075,37.75,-187.325,-187.325
2026-02-20 18:00:00+00:00,606.1,0.0,-606.1,-606.1
2026-02-20 19:00:00+00:00,741.95,0.0,-741.95,-741.95
2026-02-20 20:00:00+00:00,731.325,0.0,-731.325,-731.325
2026-02-20 21:00:00+00:00,741.725,0.0,-741.725,-741.725
2026-02-20 22:00:00+00:00,383.975,0.0,-383.975,-383.975
2026-02-20 23:00:00+00:00,0.0,446.725,446.725,446.725
2026-02-21 00:00:00+00:00,0.0,214.825,214.825,214.825
2026-02-21 01:00:00+00:00,0.0,286.225,286.225,286.225
2026-02-21 02:00:00+00:00,0.0,598.425,598.425,598.425
2026-02-21 03:00:00+00:00,0.0,712.7,712.7,712.7
2026-02-21 04:00:00+00:00,0.0,942.9,942.9,942.9
2026-02-21 05:00:00+00:00,0.0,1304.85,1304.85,1304.85
2026-02-21 06:00:00+00:00,0.0,1500.0,1500.0,1500.0
2026-02-21 07:00:00+00:00,0.0,1297.175,1297.175,1297.175
2026-02-21 08:00:00+00:00,475.45,365.0,-110.44999999999999,-110.44999999999999
2026-02-21 09:00:00+00:00,1476.625,0.0,-1476.625,-1476.625
2026-02-21 10:00:00+00:00,1500.0,0.0,-1500.0,-1500.0
2026-02-21 11:00:00+00:00,1500.0,0.0,-1500.0,-1500.0
2026-02-21 12:00:00+00:00,1500.0,0.0,-1500.0,-1500.0
2026-02-21 13:00:00+00:00,1500.0,0.0,-1500.0,-1500.0
2026-02-21 14:00:00+00:00,1500.0,0.0,-1500.0,-1500.0
2026-02-21 15:00:00+00:00,1500.0,0.0,-1500.0,-1500.0
2026-02-21 16:00:00+00:00,880.2,81.725,-798.475,-798.475
2026-02-21 17:00:00+00:00,0.0,456.8,456.8,456.8
2026-02-21 18:00:00+00:00,0.0,500.0,500.0,500.0
2026-02-21 19:00:00+00:00,0.0,500.0,500.0,500.0
2026-02-21 20:00:00+00:00,0.0,500.0,500.0,500.0
2026-02-21 21:00:00+00:00,0.0,500.0,500.0,500.0
2026-02-21 22:00:00+00:00,0.0,500.0,500.0,500.0
2026-02-21 23:00:00+00:00,0.0,938.4,938.4,938.4
2026-02-22 00:00:00+00:00,0.0,885.35,885.35,885.35
2026-02-22 01:00:00+00:00,0.0,867.725,867.725,867.725
2026-02-22 02:00:00+00:00,0.0,547.4,547.4,547.4
2026-02-22 03:00:00+00:00,0.0,361.675,361.675,361.675
2026-02-22 04:00:00+00:00,0.0,273.42499999999995,273.42499999999995,273.42499999999995
2026-02-22 05:00:00+00:00,0.0,680.35,680.35,680.35
2026-02-22 06:00:00+00:00,0.0,1338.95,1338.95,1338.95
2026-02-22 07:00:00+00:00,684.825,231.45,-453.37500000000006,-453.37500000000006
2026-02-22 08:00:00+00:00,1364.2,0.0,-1364.2,-1364.2
2026-02-22 09:00:00+00:00,1500.0,0.0,-1500.0,-1500.0
2026-02-22 10:00:00+00:00,1500.0,0.0,-1500.0,-1500.0
2026-02-22 11:00:00+00:00,1500.0,0.0,-1500.0,-1500.0
2026-02-22 12:00:00+00:00,1500.0,0.0,-1500.0,-1500.0
2026-02-22 13:00:00+00:00,1500.0,0.0,-1500.0,-1500.0
2026-02-22 14:00:00+00:00,1500.0,0.0,-1500.0,-1500.0
2026-02-22 15:00:00+00:00,1500.0,0.0,-1500.0,-1500.0
2026-02-22 16:00:00+00:00,1246.975,0.0,-1246.975,-1246.975
2026-02-22 17:00:00+00:00,375.0,277.675,-97.32499999999999,-97.32499999999999
2026-02-22 18:00:00+00:00,0.0,500.0,500.0,500.0
2026-02-22 19:00:00+00:00,0.0,500.0,500.0,500.0
2026-02-22 20:00:00+00:00,0.0,500.0,500.0,500.0
2026-02-22 21:00:00+00:00,0.0,500.0,500.0,500.0
2026-02-22 22:00:00+00:00,0.0,500.0,500.0,500.0
2026-02-22 23:00:00+00:00,348.5,0.0,-348.5,-348.5
2026-02-23 00:00:00+00:00,1146.675,0.0,-1146.675,-1146.675
2026-02-23 01:00:00+00:00,1466.2,0.0,-1466.2,-1466.2
2026-02-23 02:00:00+00:00,1494.775,0.0,-1494.775,-1494.775
2026-02-23 03:00:00+00:00,1477.6,0.0,-1477.6,-1477.6
2026-02-23 04:00:00+00:00,1017.9000000000001,0.0,-1017.9000000000001,-1017.9000000000001
2026-02-23 05:00:00+00:00,0.0,875.5,875.5,875.5
2026-02-23 06:00:00+00:00,0.0,1500.0,1500.0,1500.0
2026-02-23 07:00:00+00:00,0.0,1317.425,1317.425,1317.425
2026-02-23 08:00:00+00:00,962.0,23.7,-938.3,-938.3
2026-02-23 09:00:00+00:00,1500.0,0.0,-1500.0,-1500.0
2026-02-23 10:00:00+00:00,1500.0,0.0,-1500.0,-1500.0
2026-02-23 11:00:00+00:00,1500.0,0.0,-1500.0,-1500.0
2026-02-23 12:00:00+00:00,1500.0,0.0,-1500.0,-1500.0
2026-02-23 13:00:00+00:00,1500.0,0.0,-1500.0,-1500.0
2026-02-23 14:00:00+00:00,1500.0,0.0,-1500.0,-1500.0
2026-02-23 15:00:00+00:00,1500.0,0.0,-1500.0,-1500.0
2026-02-23 16:00:00+00:00,1002.325,0.0,-1002.325,-1002.325
2026-02-23 17:00:00+00:00,112.5,375.0,262.5,262.5
2026-02-23 18:00:00+00:00,0.0,500.0,500.0,500.0
2026-02-23 19:00:00+00:00,0.0,356.25,356.25,356.25
2026-02-23 20:00:00+00:00,0.0,379.95,379.95,379.95
2026-02-23 21:00:00+00:00,0.0,314.8,314.8,314.8
2026-02-23 22:00:00+00:00,203.525,125.0,-78.525,-78.525
2026-02-23 23:00:00+00:00,0.0,928.2,928.2,928.2
2026-02-24 00:00:00+00:00,0.0,907.425,907.425,907.425
2026-02-24 01:00:00+00:00,0.0,935.7,935.7,935.7
2026-02-24 02:00:00+00:00,0.0,1229.225,1229.225,1229.225
2026-02-24 03:00:00+00:00,0.0,1236.375,1236.375,1236.375
2026-02-24 04:00:00+00:00,0.0,1492.225,1492.225,1492.225
2026-02-24 05:00:00+00:00,0.0,1500.0,1500.0,1500.0
2026-02-24 06:00:00+00:00,0.0,1500.0,1500.0,1500.0
2026-02-24 07:00:00+00:00,0.0,1500.0,1500.0,1500.0
2026-02-24 08:00:00+00:00,524.225,624.225,100.0,100.0
2026-02-24 09:00:00+00:00,1500.0,0.0,-1500.0,-1500.0
2026-02-24 10:00:00+00:00,1500.0,0.0,-1500.0,-1500.0
2026-02-24 11:00:00+00:00,1500.0,0.0,-1500.0,-1500.0
2026-02-24 12:00:00+00:00,1500.0,0.0,-1500.0,-1500.0
2026-02-24 13:00:00+00:00,1500.0,0.0,-1500.0,-1500.0
2026-02-24 14:00:00+00:00,1500.0,0.0,-1500.0,-1500.0
2026-02-24 15:00:00+00:00,1500.0,0.0,-1500.0,-1500.0
2026-02-24 16:00:00+00:00,549.175,318.75,-230.42499999999995,-230.42499999999995
2026-02-24 17:00:00+00:00,0.0,480.175,480.175,480.175
2026-02-24 18:00:00+00:00,0.0,500.0,500.0,500.0
2026-02-24 19:00:00+00:00,0.0,500.0,500.0,500.0
2026-02-24 20:00:00+00:00,0.0,500.0,500.0,500.0
2026-02-24 21:00:00+00:00,0.0,500.0,500.0,500.0
2026-02-24 22:00:00+00:00,0.0,495.9,495.9,495.9
2026-02-24 23:00:00+00:00,0.0,272.75,272.75,272.75
2026-02-25 00:00:00+00:00,0.0,533.15,533.15,533.15
2026-02-25 01:00:00+00:00,0.0,887.0500000000001,887.0500000000001,887.0500000000001
2026-02-25 02:00:00+00:00,0.0,861.075,861.075,861.075
2026-02-25 03:00:00+00:00,0.0,862.6500000000001,862.6500000000001,862.6500000000001
2026-02-25 04:00:00+00:00,0.0,912.1,912.1,912.1
2026-02-25 05:00:00+00:00,0.0,1231.85,1231.85,1231.85
2026-02-25 06:00:00+00:00,0.0,1500.0,1500.0,1500.0
2026-02-25 07:00:00+00:00,0.0,1381.5,1381.5,1381.5
2026-02-25 08:00:00+00:00,850.95,120.5,-730.45,-730.45
2026-02-25 09:00:00+00:00,1500.0,0.0,-1500.0,-1500.0
2026-02-25 10:00:00+00:00,1500.0,0.0,-1500.0,-1500.0
2026-02-25 11:00:00+00:00,1500.0,0.0,-1500.0,-1500.0
2026-02-25 12:00:00+00:00,1500.0,0.0,-1500.0,-1500.0
2026-02-25 13:00:00+00:00,1500.0,0.0,-1500.0,-1500.0
2026-02-25 14:00:00+00:00,1500.0,0.0,-1500.0,-1500.0
2026-02-25 15:00:00+00:00,1500.0,0.0,-1500.0,-1500.0
2026-02-25 16:00:00+00:00,1085.85,0.0,-1085.85,-1085.85
2026-02-25 17:00:00+00:00,318.35,109.2,-209.15000000000003,-209.15000000000003
2026-02-25 18:00:00+00:00,137.1,20.924999999999997,-116.175,-116.175
2026-02-25 19:00:00+00:00,603.45,0.0,-603.45,-603.45
2026-02-25 20:00:00+00:00,663.85,0.0,-663.85,-663.85
2026-02-25 21:00:00+00:00,749.025,0.0,-749.025,-749.025
2026-02-25 22:00:00+00:00,1050.8000000000002,0.0,-1050.8000000000002,-1050.8000000000002
2026-02-25 23:00:00+00:00,179.475,11.25,-168.225,-168.225
2026-02-26 00:00:00+00:00,167.9,0.0,-167.9,-167.9
2026-02-26 01:00:00+00:00,337.625,0.0,-337.625,-337.625
2026-02-26 02:00:00+00:00,383.025,0.0,-383.025,-383.025
2026-02-26 03:00:00+00:00,283.75,0.0,-283.75,-283.75
2026-02-26 04:00:00+00:00,32.4,153.7,121.29999999999998,121.29999999999998
2026-02-26 05:00:00+00:00,0.0,737.05,737.05,737.05
2026-02-26 06:00:00+00:00,0.0,1477.675,1477.675,1477.675
2026-02-26 07:00:00+00:00,136.1,744.775,608.675,608.675
2026-02-26 08:00:00+00:00,993.45,0.0,-993.45,-993.45
2026-02-26 09:00:00+00:00,1500.0,0.0,-1500.0,-1500.0
2026-02-26 10:00:00+00:00,1500.0,0.0,-1500.0,-1500.0
2026-02-26 11:00:00+00:00,1500.0,0.0,-1500.0,-1500.0
2026-02-26 12:00:00+00:00,1500.0,0.0,-1500.0,-1500.0
2026-02-26 13:00:00+00:00,1500.0,0.0,-1500.0,-1500.0
2026-02-26 14:00:00+00:00,1500.0,0.0,-1500.0,-1500.0
2026-02-26 15:00:00+00:00,1500.0,0.0,-1500.0,-1500.0
2026-02-26 16:00:00+00:00,1107.0,0.0,-1107.0,-1107.0
2026-02-26 17:00:00+00:00,666.075,52.35,-613.725,-613.725
2026-02-26 18:00:00+00:00,159.0,0.0,-159.0,-159.0
2026-02-26 19:00:00+00:00,455.975,0.0,-455.975,-455.975
2026-02-26 20:00:00+00:00,774.575,0.0,-774.575,-774.575
2026-02-26 21:00:00+00:00,1258.85,0.0,-1258.85,-1258.85
2026-02-26 22:00:00+00:00,1500.0,0.0,-1500.0,-1500.0
2026-02-26 23:00:00+00:00,952.5749999999999,0.0,-952.5749999999999,-952.5749999999999
2026-02-27 00:00:00+00:00,723.975,0.0,-723.975,-723.975
2026-02-27 01:00:00+00:00,1090.925,0.0,-1090.925,-1090.925
2026-02-27 02:00:00+00:00,954.5,0.0,-954.5,-954.5
2026-02-27 03:00:00+00:00,805.5,0.0,-805.5,-805.5
2026-02-27 04:00:00+00:00,502.725,0.0,-502.725,-502.725
2026-02-27 05:00:00+00:00,344.375,0.0,-344.375,-344.375
2026-02-27 06:00:00+00:00,13.0,180.15,167.15,167.15
2026-02-27 07:00:00+00:00,662.875,0.0,-662.875,-662.875
2026-02-27 08:00:00+00:00,471.9,0.0,-471.9,-471.9
2026-02-27 09:00:00+00:00,1492.375,0.0,-1492.375,-1492.375
2026-02-27 10:00:00+00:00,1500.0,0.0,-1500.0,-1500.0
2026-02-27 11:00:00+00:00,1500.0,0.0,-1500.0,-1500.0
2026-02-27 12:00:00+00:00,1500.0,0.0,-1500.0,-1500.0
2026-02-27 13:00:00+00:00,1500.0,0.0,-1500.0,-1500.0
2026-02-27 14:00:00+00:00,1500.0,0.0,-1500.0,-1500.0
2026-02-27 15:00:00+00:00,928.6,0.0,-928.6,-928.6
2026-02-27 16:00:00+00:00,73.175,218.975,145.8,145.8
2026-02-27 17:00:00+00:00,375.675,0.0,-375.675,-375.675
2026-02-27 18:00:00+00:00,67.975,52.925,-15.049999999999997,-15.049999999999997
2026-02-27 19:00:00+00:00,65.9,18.375,-47.525000000000006,-47.525000000000006
2026-02-27 20:00:00+00:00,656.325,0.0,-656.325,-656.325
2026-02-27 21:00:00+00:00,599.1750000000001,0.0,-599.1750000000001,-599.1750000000001
2026-02-27 22:00:00+00:00,477.125,0.0,-477.125,-477.125
2026-02-27 23:00:00+00:00,313.32500000000005,0.0,-313.32500000000005,-313.32500000000005
2026-02-28 00:00:00+00:00,109.42500000000001,38.525,-70.9,-70.9
2026-02-28 01:00:00+00:00,0.0,386.625,386.625,386.625
2026-02-28 02:00:00+00:00,0.0,144.075,144.075,144.075
2026-02-28 03:00:00+00:00,0.0,259.95,259.95,259.95
2026-02-28 04:00:00+00:00,0.0,458.575,458.575,458.575
2026-02-28 05:00:00+00:00,0.0,237.25,237.25,237.25
2026-02-28 06:00:00+00:00,43.85,83.8,39.949999999999996,39.949999999999996
2026-02-28 07:00:00+00:00,69.55,137.575,68.02499999999999,68.02499999999999
2026-02-28 08:00:00+00:00,414.77500000000003,158.65,-256.125,-256.125
2026-02-28 09:00:00+00:00,1698.65,0.0,-1698.65,-1698.65
2026-02-28 10:00:00+00:00,2000.0,0.0,-2000.0,-2000.0
2026-02-28 11:00:00+00:00,2000.0,0.0,-2000.0,-2000.0
2026-02-28 12:00:00+00:00,2000.0,0.0,-2000.0,-2000.0
2026-02-28 13:00:00+00:00,2000.0,0.0,-2000.0,-2000.0
2026-02-28 14:00:00+00:00,2000.0,0.0,-2000.0,-2000.0
2026-02-28 15:00:00+00:00,1612.725,0.0,-1612.725,-1612.725
2026-02-28 16:00:00+00:00,623.7,13.975,-609.725,-609.725
2026-02-28 17:00:00+00:00,31.8,554.225,522.4250000000001,522.4250000000001
2026-02-28 18:00:00+00:00,0.0,986.525,986.525,986.525
2026-02-28 19:00:00+00:00,0.0,563.325,563.325,563.325
2026-02-28 20:00:00+00:00,15.65,165.0,149.35,149.35
2026-02-28 21:00:00+00:00,0.0,376.525,376.525,376.525
2026-02-28 22:00:00+00:00,0.0,720.625,720.625,720.625
2026-02-28 23:00:00+00:00,0.0,768.3,768.3,768.3
2026-03-01 00:00:00+00:00,0.0,1236.725,1236.725,1236.725
2026-03-01 01:00:00+00:00,0.0,889.35,889.35,889.35
2026-03-01 02:00:00+00:00,0.0,799.45,799.45,799.45
2026-03-01 03:00:00+00:00,0.0,863.25,863.25,863.25
2026-03-01 04:00:00+00:00,0.0,913.3,913.3,913.3
2026-03-01 05:00:00+00:00,0.0,852.675,852.675,852.675
2026-03-01 06:00:00+00:00,0.0,855.0999999999999,855.0999999999999,855.0999999999999
2026-03-01 07:00:00+00:00,0.0,481.35,481.35,481.35
2026-03-01 08:00:00+00:00,1140.7,0.0,-1140.7,-1140.7
2026-03-01 09:00:00+00:00,2312.95,0.0,-2312.95,-2312.95
2026-03-01 10:00:00+00:00,3000.0,0.0,-3000.0,-3000.0
2026-03-01 11:00:00+00:00,3000.0,0.0,-3000.0,-3000.0
2026-03-01 12:00:00+00:00,3000.0,0.0,-3000.0,-3000.0
2026-03-01 13:00:00+00:00,2959.375,0.0,-2959.375,-2959.375
2026-03-01 14:00:00+00:00,2888.05,0.0,-2888.05,-2888.05
2026-03-01 15:00:00+00:00,2625.075,0.0,-2625.075,-2625.075
2026-03-01 16:00:00+00:00,2148.675,0.0,-2148.675,-2148.675
2026-03-01 17:00:00+00:00,1217.15,0.0,-1217.15,-1217.15
2026-03-01 18:00:00+00:00,223.575,5.15,-218.42499999999998,-218.42499999999998
2026-03-01 19:00:00+00:00,732.775,0.0,-732.775,-732.775
2026-03-01 20:00:00+00:00,1060.9250000000002,0.0,-1060.9250000000002,-1060.9250000000002
2026-03-01 21:00:00+00:00,433.1,0.0,-433.1,-433.1
2026-03-01 22:00:00+00:00,682.05,0.0,-682.05,-682.05
2026-03-01 23:00:00+00:00,120.325,45.1,-75.225,-75.225
2026-03-02 00:00:00+00:00,0.0,290.20000000000005,290.20000000000005,290.20000000000005
2026-03-02 01:00:00+00:00,0.0,368.15,368.15,368.15
2026-03-02 02:00:00+00:00,0.0,549.7,549.7,549.7
2026-03-02 03:00:00+00:00,0.0,646.575,646.575,646.575
2026-03-02 04:00:00+00:00,0.0,1037.0,1037.0,1037.0
2026-03-02 05:00:00+00:00,0.0,1329.275,1329.275,1329.275
2026-03-02 06:00:00+00:00,0.0,1764.6,1764.6,1764.6
2026-03-02 07:00:00+00:00,0.0,1130.15,1130.15,1130.15
2026-03-02 08:00:00+00:00,353.75,108.8,-244.95,-244.95
2026-03-02 09:00:00+00:00,1342.8,0.0,-1342.8,-1342.8
2026-03-02 10:00:00+00:00,2839.15,0.0,-2839.15,-2839.15
2026-03-02 11:00:00+00:00,3000.0,0.0,-3000.0,-3000.0
2026-03-02 12:00:00+00:00,3000.0,0.0,-3000.0,-3000.0
2026-03-02 13:00:00+00:00,3000.0,0.0,-3000.0,-3000.0
2026-03-02 14:00:00+00:00,2503.5,0.0,-2503.5,-2503.5
2026-03-02 15:00:00+00:00,1662.0749999999998,0.0,-1662.0749999999998,-1662.0749999999998
2026-03-02 16:00:00+00:00,844.425,0.0,-844.425,-844.425
2026-03-02 17:00:00+00:00,1040.675,0.0,-1040.675,-1040.675
2026-03-02 18:00:00+00:00,452.84999999999997,0.0,-452.84999999999997,-452.84999999999997
2026-03-02 19:00:00+00:00,394.225,0.0,-394.225,-394.225
2026-03-02 20:00:00+00:00,1120.925,0.0,-1120.925,-1120.925
2026-03-02 21:00:00+00:00,454.875,0.0,-454.875,-454.875
2026-03-02 22:00:00+00:00,53.525,69.60000000000001,16.07500000000001,16.07500000000001
2026-03-02 23:00:00+00:00,0.0,463.6,463.6,463.6
2026-03-03 00:00:00+00:00,0.0,550.25,550.25,550.25
2026-03-03 01:00:00+00:00,0.0,825.725,825.725,825.725
2026-03-03 02:00:00+00:00,0.0,1089.5,1089.5,1089.5
2026-03-03 03:00:00+00:00,0.0,1329.55,1329.55,1329.55
2026-03-03 04:00:00+00:00,0.0,1498.875,1498.875,1498.875
2026-03-03 05:00:00+00:00,0.0,1695.9499999999998,1695.9499999999998,1695.9499999999998
2026-03-03 06:00:00+00:00,0.0,1915.275,1915.275,1915.275
2026-03-03 07:00:00+00:00,0.0,1233.05,1233.05,1233.05
2026-03-03 08:00:00+00:00,119.7,313.325,193.625,193.625
2026-03-03 09:00:00+00:00,759.575,0.0,-759.575,-759.575
2026-03-03 10:00:00+00:00,1411.175,0.0,-1411.175,-1411.175
2026-03-03 11:00:00+00:00,1887.1,0.0,-1887.1,-1887.1
2026-03-03 12:00:00+00:00,2032.0,0.0,-2032.0,-2032.0
2026-03-03 13:00:00+00:00,1767.35,0.0,-1767.35,-1767.35
2026-03-03 14:00:00+00:00,2184.825,0.0,-2184.825,-2184.825
2026-03-03 15:00:00+00:00,1891.025,0.0,-1891.025,-1891.025
2026-03-03 16:00:00+00:00,1111.9,0.0,-1111.9,-1111.9
2026-03-03 17:00:00+00:00,462.9,0.0,-462.9,-462.9
2026-03-03 18:00:00+00:00,0.0,436.95,436.95,436.95
2026-03-03 19:00:00+00:00,20.15,133.65,113.5,113.5
2026-03-03 20:00:00+00:00,430.25,0.0,-430.25,-430.25
2026-03-03 21:00:00+00:00,268.4,0.0,-268.4,-268.4
2026-03-03 22:00:00+00:00,462.0,0.0,-462.0,-462.0
2026-03-03 23:00:00+00:00,0.0,665.325,665.325,665.325
2026-03-04 00:00:00+00:00,0.0,884.0,884.0,884.0
2026-03-04 01:00:00+00:00,0.0,974.125,974.125,974.125
2026-03-04 02:00:00+00:00,0.0,644.875,644.875,644.875
2026-03-04 03:00:00+00:00,0.0,603.2,603.2,603.2
2026-03-04 04:00:00+00:00,0.0,1342.675,1342.675,1342.675
2026-03-04 05:00:00+00:00,0.0,1227.5,1227.5,1227.5
2026-03-04 06:00:00+00:00,0.0,2443.75,2443.75,2443.75
2026-03-04 07:00:00+00:00,0.0,1821.7,1821.7,1821.7
2026-03-04 08:00:00+00:00,501.575,330.85,-170.72499999999997,-170.72499999999997
2026-03-04 09:00:00+00:00,1091.475,0.0,-1091.475,-1091.475
2026-03-04 10:00:00+00:00,1006.175,0.0,-1006.175,-1006.175
2026-03-04 11:00:00+00:00,1815.8,0.0,-1815.8,-1815.8
