,BE_DE_LU,DE_LU_BE,NL_DE_LU,DE_LU_NL,FR_DE_LU,DE_LU_FR,CH_DE_LU,DE_LU_CH,AT_DE_LU,DE_LU_AT,CZ_DE_LU,DE_LU_CZ,NO_2_DE_LU,DE_LU_NO_2,PL_DE_LU,DE_LU_PL,DK_1_DE_LU,DE_LU_DK_1,SE_4_DE_LU,DE_LU_SE_4,DK_2_DE_LU,DE_LU_DK_2,DE_LU_AT_net_export,DE_LU_BE_net_export,DE_LU_CH_net_export,DE_LU_CZ_net_export,DE_LU_DK_1_net_export,DE_LU_DK_2_net_export,DE_LU_FR_net_export,DE_LU_NO_2_net_export,DE_LU_NL_net_export,DE_LU_PL_net_export,DE_LU_SE_4_net_export,Net Export
2026-01-13 02:00:00+00:00,306.775,0.0,2169.35,0.0,1865.675,0.0,0.0,0.0,0.0,3102.425,0.0,1453.8,249.25,0.0,0.0,1093.675,2407.5,0.0,216.0,0.0,587.95,0.0,3102.425,-306.775,0.0,1453.8,-2407.5,-587.95,-1865.675,-249.25,-2169.35,1093.675,-216.0,-2152.6000000000004
2026-01-13 03:00:00+00:00,806.4,0.0,1668.625,0.0,1595.45,0.0,0.0,0.0,0.0,2880.1,0.0,1399.025,1003.75,0.0,0.0,1243.875,2500.0,0.0,216.0,0.0,604.7,0.0,2880.1,-806.4,0.0,1399.025,-2500.0,-604.7,-1595.45,-1003.75,-1668.625,1243.875,-216.0,-2871.925
2026-01-13 04:00:00+00:00,674.375,0.0,2058.95,0.0,1858.7,0.0,0.0,0.0,0.0,2650.925,0.0,1251.125,1344.75,0.0,0.0,1193.375,2330.5,0.0,216.0,0.0,804.675,0.0,2650.925,-674.375,0.0,1251.125,-2330.5,-804.675,-1858.7,-1344.75,-2058.95,1193.375,-216.0,-4192.525
2026-01-13 05:00:00+00:00,206.825,307.95,2728.6,0.0,2155.125,0.0,0.0,0.0,0.0,2166.525,0.0,1233.675,1324.75,0.0,0.0,1250.05,2500.0,0.0,210.0,0.0,611.225,0.0,2166.525,101.125,0.0,1233.675,-2500.0,-611.225,-2155.125,-1324.75,-2728.6,1250.05,-210.0,-4778.325
2026-01-13 06:00:00+00:00,251.7,53.3,3031.8999999999996,0.0,2389.9,0.0,0.0,0.0,0.0,2131.775,0.0,1308.9,944.25,0.0,0.0,1179.925,2443.75,0.0,108.0,0.0,383.225,0.0,2131.775,-198.39999999999998,0.0,1308.9,-2443.75,-383.225,-2389.9,-944.25,-3031.8999999999996,1179.925,-108.0,-4878.825
2026-01-13 07:00:00+00:00,670.15,0.0,2489.6000000000004,0.0,2518.325,0.0,0.0,0.0,0.0,1948.575,0.0,983.5,895.25,0.0,0.0,796.0,2376.0,0.0,151.0,0.0,73.775,0.0,1948.575,-670.15,0.0,983.5,-2376.0,-73.775,-2518.325,-895.25,-2489.6000000000004,796.0,-151.0,-5446.025
2026-01-13 08:00:00+00:00,662.225,0.0,2228.9,0.0,2266.2000000000003,0.0,0.0,0.0,0.0,1824.575,0.0,971.9,332.5,0.0,0.0,818.825,2500.0,0.0,216.0,0.0,0.0,225.45,1824.575,-662.225,0.0,971.9,-2500.0,225.45,-2266.2000000000003,-332.5,-2228.9,818.825,-216.0,-4365.075000000001
2026-01-13 09:00:00+00:00,943.825,0.0,2120.35,0.0,1984.15,0.0,0.0,0.0,0.0,2169.825,0.0,1433.5,541.5,0.0,0.0,1646.1,2159.75,0.0,216.0,0.0,0.0,40.75,2169.825,-943.825,0.0,1433.5,-2159.75,40.75,-1984.15,-541.5,-2120.35,1646.1,-216.0,-2675.4
2026-01-13 10:00:00+00:00,1000.0,0.0,2791.325,0.0,1945.525,0.0,0.0,0.0,0.0,1831.7,0.0,1088.05,77.75,0.0,0.0,1072.075,1849.75,0.0,0.0,0.0,121.82499999999999,0.0,1831.7,-1000.0,0.0,1088.05,-1849.75,-121.82499999999999,-1945.525,-77.75,-2791.325,1072.075,0.0,-3794.3500000000004
2026-01-13 11:00:00+00:00,1000.0,0.0,3389.75,0.0,2171.5,0.0,0.0,0.0,0.0,1857.925,0.0,1121.85,0.0,0.0,0.0,1133.625,1166.0,0.0,0.0,0.0,0.0,173.675,1857.925,-1000.0,0.0,1121.85,-1166.0,173.675,-2171.5,0.0,-3389.75,1133.625,0.0,-3440.175
2026-01-13 12:00:00+00:00,1000.0,0.0,3727.725,0.0,2288.9,0.0,0.0,0.0,0.0,1969.4,0.0,1155.0,14.0,0.0,0.0,1117.35,1856.5,0.0,0.0,0.0,0.0,592.55,1969.4,-1000.0,0.0,1155.0,-1856.5,592.55,-2288.9,-14.0,-3727.725,1117.35,0.0,-4052.8250000000003
2026-01-13 13:00:00+00:00,965.75,0.0,3400.7999999999997,0.0,2266.625,0.0,0.0,0.0,0.0,2019.025,0.0,1293.9,133.5,0.0,0.0,1616.15,2500.0,0.0,212.25,0.0,0.0,244.825,2019.025,-965.75,0.0,1293.9,-2500.0,244.825,-2266.625,-133.5,-3400.7999999999997,1616.15,-212.25,-4305.025
2026-01-13 14:00:00+00:00,858.275,0.0,3325.9249999999997,0.0,2272.125,0.0,0.0,0.0,0.0,1837.825,0.0,1019.325,500.5,0.0,0.0,1130.35,2261.5,0.0,67.25,0.0,104.975,37.525,1837.825,-858.275,0.0,1019.325,-2261.5,-67.44999999999999,-2272.125,-500.5,-3325.9249999999997,1130.35,-67.25,-5365.525
2026-01-13 15:00:00+00:00,814.375,0.0,3742.725,0.0,2448.6749999999997,0.0,0.0,0.0,0.0,1874.975,0.0,1138.625,1248.75,0.0,0.0,1431.1,2250.0,0.0,20.0,0.0,5.9,210.775,1874.975,-814.375,0.0,1138.625,-2250.0,204.875,-2448.6749999999997,-1248.75,-3742.725,1431.1,-20.0,-5874.949999999999
2026-01-13 16:00:00+00:00,525.925,0.0,3656.3250000000003,0.0,2599.5,0.0,0.0,0.0,0.0,1981.1,0.0,1171.0,1399.0,0.0,0.0,1419.5,2436.25,0.0,175.0,0.0,0.0,757.0,1981.1,-525.925,0.0,1171.0,-2436.25,757.0,-2599.5,-1399.0,-3656.3250000000003,1419.5,-175.0,-5463.4
2026-01-13 17:00:00+00:00,392.175,0.0,3633.1,0.0,1968.775,0.0,0.0,0.0,0.0,1970.05,0.0,1235.65,1399.0,0.0,0.0,1348.075,2404.75,0.0,162.25,0.0,0.0,534.375,1970.05,-392.175,0.0,1235.65,-2404.75,534.375,-1968.775,-1399.0,-3633.1,1348.075,-162.25,-4871.900000000001
2026-01-13 18:00:00+00:00,0.0,358.55,3000.125,0.0,1602.15,0.0,0.0,0.0,0.0,1889.2,0.0,1207.45,1296.25,0.0,0.0,1333.6999999999998,2457.0,0.0,63.75,0.0,162.0,1.4,1889.2,358.55,0.0,1207.45,-2457.0,-160.6,-1602.15,-1296.25,-3000.125,1333.6999999999998,-63.75,-3790.9750000000004
2026-01-13 19:00:00+00:00,0.0,808.05,2146.575,0.0,1509.675,0.0,0.0,0.0,0.0,2010.825,0.0,1166.15,862.5,0.0,0.0,1378.675,2490.5,0.0,203.75,0.0,485.9,0.0,2010.825,808.05,0.0,1166.15,-2490.5,-485.9,-1509.675,-862.5,-2146.575,1378.675,-203.75,-2335.2
2026-01-13 20:00:00+00:00,0.0,825.7,304.0,11.375,846.3000000000001,0.0,0.0,0.0,0.0,2389.95,0.0,1172.075,1365.0,0.0,0.0,1245.325,2500.0,0.0,216.0,0.0,897.0,0.0,2389.95,825.7,0.0,1172.075,-2500.0,-897.0,-846.3000000000001,-1365.0,-292.625,1245.325,-216.0,-483.8750000000007
2026-01-13 21:00:00+00:00,0.0,781.8,40.150000000000006,99.975,91.9,860.275,0.0,0.0,0.0,2595.95,0.0,1162.475,1399.0,0.0,0.0,1299.7,2500.0,0.0,141.0,0.0,865.25,0.0,2595.95,781.8,0.0,1162.475,-2500.0,-865.25,768.375,-1399.0,59.82499999999999,1299.7,-141.0,1762.8750000000005
2026-01-13 22:00:00+00:00,0.0,736.825,0.0,952.9749999999999,0.0,2070.1,0.0,0.0,0.0,2806.35,0.0,1123.45,1011.0,0.0,0.0,1281.6,2500.0,0.0,212.25,0.0,824.25,0.0,2806.35,736.825,0.0,1123.45,-2500.0,-824.25,2070.1,-1011.0,952.9749999999999,1281.6,-212.25,4423.799999999999
2026-01-13 23:00:00+00:00,0.0,880.35,0.0,569.925,0.0,3018.325,0.0,800.0,0.0,2706.45,0.0,1141.2,853.25,0.0,0.0,956.75,2089.75,0.0,216.0,0.0,691.725,0.0,2706.45,880.35,800.0,1141.2,-2089.75,-691.725,3018.325,-853.25,569.925,956.75,-216.0,6222.274999999999
2026-01-14 00:00:00+00:00,0.0,873.725,0.0,671.05,0.0,2653.925,0.0,800.0,0.0,2689.25,0.0,1092.7,552.25,0.0,0.0,750.975,1861.0,0.0,216.0,0.0,688.225,0.0,2689.25,873.725,800.0,1092.7,-1861.0,-688.225,2653.925,-552.25,671.05,750.975,-216.0,6214.150000000001
2026-01-14 01:00:00+00:00,0.0,851.725,0.0,1164.275,0.0,2806.975,0.0,800.0,0.0,2730.85,0.0,1067.375,683.0,0.0,0.0,613.225,1922.0,0.0,216.0,0.0,689.0,0.0,2730.85,851.725,800.0,1067.375,-1922.0,-689.0,2806.975,-683.0,1164.275,613.225,-216.0,6524.424999999999
2026-01-14 02:00:00+00:00,0.0,868.2,0.0,1211.525,0.0,1666.325,0.0,800.0,0.0,2870.35,0.0,1101.525,763.25,0.0,0.0,592.175,1639.25,0.0,216.0,0.0,692.0,0.0,2870.35,868.2,800.0,1101.525,-1639.25,-692.0,1666.325,-763.25,1211.525,592.175,-216.0,5799.600000000001
2026-01-14 03:00:00+00:00,0.0,861.9,0.0,1496.925,0.0,1016.075,0.0,800.0,0.0,2951.95,0.0,1168.35,1376.0,0.0,0.0,594.15,1571.75,0.0,216.0,0.0,698.0,0.0,2951.95,861.9,800.0,1168.35,-1571.75,-698.0,1016.075,-1376.0,1496.925,594.15,-216.0,5027.6
2026-01-14 04:00:00+00:00,0.0,638.275,0.0,1262.075,0.0,1021.9,0.0,800.0,0.0,3095.675,0.0,1261.35,1361.0,0.0,0.0,719.0999999999999,2265.0,0.0,216.0,0.0,700.25,0.0,3095.675,638.275,800.0,1261.35,-2265.0,-700.25,1021.9,-1361.0,1262.075,719.0999999999999,-216.0,4256.125000000002
2026-01-14 05:00:00+00:00,0.0,773.975,0.0,1135.1,0.0,787.85,0.0,800.0,0.0,2680.8500000000004,0.0,1269.925,1340.5,0.0,0.0,967.925,2500.0,0.0,216.0,0.0,710.0,0.0,2680.8500000000004,773.975,800.0,1269.925,-2500.0,-710.0,787.85,-1340.5,1135.1,967.925,-216.0,3649.125000000001
2026-01-14 06:00:00+00:00,0.0,880.1,0.0,547.825,0.0,1610.3000000000002,0.0,798.6,0.0,2282.2,0.0,1068.025,1377.0,0.0,0.0,568.5,2354.0,0.0,216.0,0.0,319.35,0.0,2282.2,880.1,798.6,1068.025,-2354.0,-319.35,1610.3000000000002,-1377.0,547.825,568.5,-216.0,3489.2
2026-01-14 07:00:00+00:00,0.0,916.325,0.0,1000.625,0.0,1739.225,0.0,799.3,0.0,2305.275,0.0,1039.325,1399.0,0.0,0.0,391.15,2500.0,0.0,216.0,0.0,450.625,0.0,2305.275,916.325,799.3,1039.325,-2500.0,-450.625,1739.225,-1399.0,1000.625,391.15,-216.0,3625.6000000000004
2026-01-14 08:00:00+00:00,0.0,727.325,0.0,1478.025,0.0,1686.325,0.0,800.0,0.0,2351.675,0.0,1080.3,1399.0,0.0,0.0,428.975,2318.25,0.0,0.0,0.0,11.525,58.650000000000006,2351.675,727.325,800.0,1080.3,-2318.25,47.12500000000001,1686.325,-1399.0,1478.025,428.975,0.0,4882.5
2026-01-14 09:00:00+00:00,0.0,900.425,0.0,828.575,0.0,1069.4,0.0,800.0,0.0,2370.275,0.0,1035.375,1238.0,0.0,0.0,259.2,2263.75,0.0,0.0,0.0,0.0,106.35000000000001,2370.275,900.425,800.0,1035.375,-2263.75,106.35000000000001,1069.4,-1238.0,828.575,259.2,0.0,3867.8499999999995
2026-01-14 10:00:00+00:00,0.0,851.125,305.3,0.0,0.0,567.55,0.0,800.0,0.0,2468.05,0.0,1106.575,1200.0,0.0,0.0,381.65,2500.0,0.0,0.0,0.0,0.0,195.45,2468.05,851.125,800.0,1106.575,-2500.0,195.45,567.55,-1200.0,-305.3,381.65,0.0,2365.1
2026-01-14 11:00:00+00:00,0.0,822.0,1008.475,0.0,346.2,5.725,0.0,799.6,0.0,2629.1,0.0,1297.275,938.25,0.0,0.0,698.5999999999999,2500.0,0.0,0.0,0.0,0.0,79.55,2629.1,822.0,799.6,1297.275,-2500.0,79.55,-340.47499999999997,-938.25,-1008.475,698.5999999999999,0.0,1538.9250000000006
2026-01-14 12:00:00+00:00,0.0,553.8,1307.175,0.0,1055.05,0.0,0.0,799.3,0.0,2628.75,0.0,1293.825,1399.0,0.0,0.0,766.025,2443.5,0.0,0.0,0.0,0.0,228.925,2628.75,553.8,799.3,1293.825,-2443.5,228.925,-1055.05,-1399.0,-1307.175,766.025,0.0,65.90000000000043
2026-01-14 13:00:00+00:00,464.85,326.225,1723.05,0.0,1434.45,0.0,0.0,800.0,0.0,2426.45,0.0,1087.325,1399.0,0.0,0.0,543.725,2500.0,0.0,81.25,0.0,175.75,0.0,2426.45,-138.625,800.0,1087.325,-2500.0,-175.75,-1434.45,-1399.0,-1723.05,543.725,-81.25,-2594.6250000000005
2026-01-14 14:00:00+00:00,970.475,0.0,2017.375,0.0,1556.325,0.0,0.0,333.5,0.0,2237.95,0.0,995.0250000000001,1399.0,0.0,0.0,401.07500000000005,2500.0,0.0,216.0,0.0,179.5,0.0,2237.95,-970.475,333.5,995.0250000000001,-2500.0,-179.5,-1556.325,-1399.0,-2017.375,401.07500000000005,-216.0,-4871.125
2026-01-14 15:00:00+00:00,909.7,0.0,665.575,0.0,2005.15,0.0,2241.8,0.0,0.0,2161.25,0.0,908.7750000000001,1399.0,0.0,0.0,226.35,2500.0,0.0,114.75,0.0,261.825,0.0,2161.25,-909.7,-2241.8,908.7750000000001,-2500.0,-261.825,-2005.15,-1399.0,-665.575,226.35,-114.75,-6801.425
2026-01-14 16:00:00+00:00,1000.0,0.0,1037.05,0.0,2135.225,0.0,3836.6,0.0,0.0,2096.975,0.0,777.45,1399.0,0.0,78.0,62.474999999999994,2280.0,0.0,216.0,0.0,0.0,183.1,2096.975,-1000.0,-3836.6,777.45,-2280.0,183.1,-2135.225,-1399.0,-1037.05,-15.525000000000006,-216.0,-8861.875
2026-01-14 17:00:00+00:00,725.95,26.825,1960.8,0.0,2335.075,0.0,3920.1,0.0,0.0,2279.775,0.0,968.65,1399.0,0.0,0.0,274.15,2265.5,0.0,216.0,0.0,319.975,0.0,2279.775,-699.125,-3920.1,968.65,-2265.5,-319.975,-2335.075,-1399.0,-1960.8,274.15,-216.0,-9593.0
2026-01-14 18:00:00+00:00,925.05,0.0,2673.075,0.0,2517.7250000000004,0.0,2693.4,11.7,0.0,2486.275,0.0,1138.35,1399.0,0.0,0.0,562.95,2490.75,0.0,169.5,0.0,703.875,0.0,2486.275,-925.05,-2681.7000000000003,1138.35,-2490.75,-703.875,-2517.7250000000004,-1399.0,-2673.075,562.95,-169.5,-9373.099999999999
2026-01-14 19:00:00+00:00,987.85,0.0,3554.9,0.0,2694.95,0.0,227.6,0.0,0.0,2357.575,0.0,927.35,1399.0,0.0,0.0,404.2,2500.0,0.0,216.0,0.0,857.5,0.0,2357.575,-987.85,-227.6,927.35,-2500.0,-857.5,-2694.95,-1399.0,-3554.9,404.2,-216.0,-8748.675
2026-01-14 20:00:00+00:00,998.425,0.0,3646.525,0.0,2609.55,0.0,0.0,1116.1,0.0,2415.625,0.0,641.925,1399.0,0.0,10.875,46.949999999999996,2500.0,0.0,162.0,0.0,870.5,0.0,2415.625,-998.425,1116.1,641.925,-2500.0,-870.5,-2609.55,-1399.0,-3646.525,36.074999999999996,-162.0,-7976.275000000001
2026-01-14 21:00:00+00:00,500.0,289.29999999999995,3582.275,0.0,2801.3,0.0,0.0,1244.8,0.0,2756.75,0.0,681.95,1399.0,0.0,0.0,108.9,2500.0,0.0,216.0,0.0,881.0,0.0,2756.75,-210.70000000000005,1244.8,681.95,-2500.0,-881.0,-2801.3,-1399.0,-3582.275,108.9,-216.0,-6797.875
2026-01-14 22:00:00+00:00,628.75,49.475,3040.525,0.0,2410.0,0.0,0.0,1243.3,0.0,2903.5,0.0,712.975,1399.0,0.0,0.0,291.65,2500.0,0.0,216.0,0.0,862.525,0.0,2903.5,-579.275,1243.3,712.975,-2500.0,-862.525,-2410.0,-1399.0,-3040.525,291.65,-216.0,-5855.900000000001
2026-01-14 23:00:00+00:00,426.95,0.0,3429.925,0.0,2254.525,0.0,0.0,1299.8,0.0,3098.625,0.0,927.825,1303.25,0.0,0.0,650.1,2500.0,0.0,216.0,0.0,680.75,0.0,3098.625,-426.95,1299.8,927.825,-2500.0,-680.75,-2254.525,-1303.25,-3429.925,650.1,-216.0,-4835.049999999999
2026-01-15 00:00:00+00:00,0.0,105.625,3047.525,0.0,2140.125,0.0,0.0,1150.0,0.0,3187.525,0.0,1188.125,1097.75,0.0,0.0,788.45,2500.0,0.0,216.0,0.0,466.95,0.0,3187.525,105.625,1150.0,1188.125,-2500.0,-466.95,-2140.125,-1097.75,-3047.525,788.45,-216.0,-3048.625
2026-01-15 01:00:00+00:00,0.0,371.85,2752.1,0.0,1931.175,0.0,0.0,1149.9,0.0,3121.625,0.0,1139.2,599.25,0.0,0.0,758.975,2210.5,0.0,216.0,0.0,564.55,0.0,3121.625,371.85,1149.9,1139.2,-2210.5,-564.55,-1931.175,-599.25,-2752.1,758.975,-216.0,-1732.025
2026-01-15 02:00:00+00:00,0.0,302.925,2694.875,0.0,2175.225,0.0,0.0,849.5,0.0,3105.85,0.0,1182.425,258.25,0.0,0.0,845.1,1888.75,0.0,216.0,0.0,601.325,0.0,3105.85,302.925,849.5,1182.425,-1888.75,-601.325,-2175.225,-258.25,-2694.875,845.1,-216.0,-1548.625
2026-01-15 03:00:00+00:00,37.6,17.175,2810.1,0.0,2095.85,0.0,0.0,850.0,0.0,2960.525,0.0,1264.45,4.0,0.0,0.0,1159.25,2000.25,0.0,83.0,0.0,952.0,0.0,2960.525,-20.425,850.0,1264.45,-2000.25,-952.0,-2095.85,-4.0,-2810.1,1159.25,-83.0,-1731.3999999999996
2026-01-15 04:00:00+00:00,42.8,52.125,2473.475,0.0,1519.875,0.0,0.0,800.0,0.0,2825.175,0.0,1135.55,260.0,0.0,0.0,1265.025,2406.25,0.0,166.75,0.0,810.425,0.0,2825.175,9.325000000000003,800.0,1135.55,-2406.25,-810.425,-1519.875,-260.0,-2473.475,1265.025,-166.75,-1601.6999999999994
2026-01-15 05:00:00+00:00,78.475,13.75,2366.625,0.0,902.8000000000001,0.0,0.0,799.7,0.0,2585.25,0.0,1258.55,1399.0,0.0,0.0,1256.75,2500.0,0.0,101.75,0.0,930.775,0.0,2585.25,-64.725,799.7,1258.55,-2500.0,-930.775,-902.8000000000001,-1399.0,-2366.625,1256.75,-101.75,-2365.4249999999997
2026-01-15 06:00:00+00:00,162.475,0.0,2903.925,0.0,1249.5,0.0,0.0,800.0,0.0,2189.025,0.0,1097.375,1399.0,0.0,0.0,1133.35,2414.5,0.0,90.5,0.0,814.725,0.0,2189.025,-162.475,800.0,1097.375,-2414.5,-814.725,-1249.5,-1399.0,-2903.925,1133.35,-90.5,-3814.8750000000005
2026-01-15 07:00:00+00:00,104.825,0.0,2876.25,0.0,1590.025,0.0,0.0,800.0,0.0,2119.625,0.0,1033.825,1345.25,0.0,0.0,1094.5,2500.0,0.0,216.0,0.0,869.35,0.0,2119.625,-104.825,800.0,1033.825,-2500.0,-869.35,-1590.025,-1345.25,-2876.25,1094.5,-216.0,-4453.75
2026-01-15 08:00:00+00:00,0.0,650.45,2617.3,0.0,1555.6,0.0,0.0,799.4,0.0,2224.05,0.0,1219.725,759.0,0.0,0.0,1221.35,2500.0,0.0,216.0,0.0,784.675,0.0,2224.05,650.45,799.4,1219.725,-2500.0,-784.675,-1555.6,-759.0,-2617.3,1221.35,-216.0,-2317.6
2026-01-15 09:00:00+00:00,0.0,487.9,1937.45,0.0,1585.975,0.0,0.0,800.0,0.0,2384.175,0.0,1454.975,314.0,0.0,0.0,1440.825,2500.0,0.0,176.25,0.0,603.8,0.0,2384.175,487.9,800.0,1454.975,-2500.0,-603.8,-1585.975,-314.0,-1937.45,1440.825,-176.25,-549.5999999999997
2026-01-15 10:00:00+00:00,0.0,562.175,1981.075,0.0,1973.475,0.0,0.0,800.0,0.0,2289.65,0.0,1514.125,28.25,0.0,0.0,1612.55,2283.0,0.0,216.0,0.0,225.175,0.0,2289.65,562.175,800.0,1514.125,-2283.0,-225.175,-1973.475,-28.25,-1981.075,1612.55,-216.0,71.52499999999964
2026-01-15 11:00:00+00:00,0.0,325.1,2083.9,0.0,2050.2,0.0,1.0,799.4,0.0,2275.175,0.0,1518.325,0.0,0.0,0.0,1606.65,1589.75,0.0,216.0,0.0,32.824999999999996,0.0,2275.175,325.1,798.4,1518.325,-1589.75,-32.824999999999996,-2050.2,0.0,-2083.9,1606.65,-216.0,550.9750000000004
2026-01-15 12:00:00+00:00,981.075,0.0,1723.075,0.0,1717.925,0.0,0.0,849.4,0.0,2115.25,0.0,1491.325,0.0,0.0,0.0,1747.6750000000002,1570.25,0.0,216.0,0.0,3.9,2.775,2115.25,-981.075,849.4,1491.325,-1570.25,-1.125,-1717.925,0.0,-1723.075,1747.6750000000002,-216.0,-5.800000000000182
2026-01-15 13:00:00+00:00,913.3,0.0,2093.5,0.0,1803.1,0.0,0.0,850.0,0.0,2406.05,0.0,1509.025,368.25,0.0,0.0,1567.625,2020.25,0.0,216.0,0.0,421.9,0.0,2406.05,-913.3,850.0,1509.025,-2020.25,-421.9,-1803.1,-368.25,-2093.5,1567.625,-216.0,-1503.6
2026-01-15 14:00:00+00:00,918.775,0.0,2473.925,0.0,1981.1,0.0,0.0,1150.0,0.0,2297.325,0.0,1377.9,1050.25,0.0,0.0,1444.225,2500.0,0.0,216.0,0.0,561.85,0.0,2297.325,-918.775,1150.0,1377.9,-2500.0,-561.85,-1981.1,-1050.25,-2473.925,1444.225,-216.0,-3432.4500000000003
2026-01-15 15:00:00+00:00,999.875,0.0,3158.9,0.0,2367.45,0.0,0.0,1150.0,0.0,2129.1,0.0,1230.375,1050.75,0.0,0.0,1288.15,2490.25,0.0,216.0,0.0,412.5,0.0,2129.1,-999.875,1150.0,1230.375,-2490.25,-412.5,-2367.45,-1050.75,-3158.9,1288.15,-216.0,-4898.1
2026-01-15 16:00:00+00:00,822.125,0.0,3224.3999999999996,0.0,2333.55,0.0,0.0,800.0,0.0,2235.1000000000004,0.0,1218.875,1022.25,0.0,0.0,1221.075,2443.0,0.0,216.0,0.0,255.275,0.0,2235.1000000000004,-822.125,800.0,1218.875,-2443.0,-255.275,-2333.55,-1022.25,-3224.3999999999996,1221.075,-216.0,-4841.55
2026-01-15 17:00:00+00:00,181.475,409.15,4172.25,0.0,2516.3,0.0,0.0,850.0,0.0,2120.625,0.0,1113.075,1278.5,0.0,0.0,963.825,1512.5,0.0,216.0,0.0,267.0,0.0,2120.625,227.67499999999998,850.0,1113.075,-1512.5,-267.0,-2516.3,-1278.5,-4172.25,963.825,-216.0,-4687.35
2026-01-15 18:00:00+00:00,0.0,897.55,3355.175,0.0,1231.325,0.0,0.0,800.0,0.0,2097.05,0.0,1100.925,1237.25,0.0,0.0,845.975,2070.75,0.0,216.0,0.0,498.325,0.0,2097.05,897.55,800.0,1100.925,-2070.75,-498.325,-1231.325,-1237.25,-3355.175,845.975,-216.0,-2867.3249999999994
2026-01-15 19:00:00+00:00,0.0,947.85,701.125,0.0,1165.175,0.0,0.0,800.0,0.0,2260.325,0.0,1021.325,823.5,0.0,0.0,758.175,2500.0,0.0,216.0,0.0,815.425,0.0,2260.325,947.85,800.0,1021.325,-2500.0,-815.425,-1165.175,-823.5,-701.125,758.175,-216.0,-433.54999999999995
2026-01-15 20:00:00+00:00,0.0,771.425,0.0,259.675,448.07500000000005,100.5,0.0,800.0,0.0,2414.75,0.0,917.35,171.5,0.0,0.0,726.15,2376.0,0.0,216.0,0.0,825.25,0.0,2414.75,771.425,800.0,917.35,-2376.0,-825.25,-347.57500000000005,-171.5,259.675,726.15,-216.0,1953.0250000000005
2026-01-15 21:00:00+00:00,0.0,650.625,59.925,9.4,0.0,1353.1999999999998,0.0,800.0,0.0,2674.25,0.0,997.9,639.0,0.0,0.0,836.5,2356.25,0.0,216.0,0.0,678.225,0.0,2674.25,650.625,800.0,997.9,-2356.25,-678.225,1353.1999999999998,-639.0,-50.525,836.5,-216.0,3372.4749999999995
2026-01-15 22:00:00+00:00,0.0,675.225,0.0,150.725,0.0,2200.0,0.0,798.8,0.0,2772.9,0.0,997.175,467.25,62.25,0.0,685.875,1746.5,0.0,216.0,0.0,620.075,0.0,2772.9,675.225,798.8,997.175,-1746.5,-620.075,2200.0,-405.0,150.725,685.875,-216.0,5293.125000000001
2026-01-15 23:00:00+00:00,0.0,277.275,0.0,717.85,0.0,2345.775,0.0,799.8,0.0,2903.35,0.0,1080.475,50.75,142.25,0.0,730.4,2423.5,0.0,216.0,0.0,737.6,0.0,2903.35,277.275,799.8,1080.475,-2423.5,-737.6,2345.775,91.5,717.85,730.4,-216.0,5569.325
2026-01-16 00:00:00+00:00,0.0,540.325,0.0,351.425,0.0,2160.9,0.0,800.0,0.0,2893.575,0.0,1226.0,0.0,574.0,0.0,824.5,2151.0,0.0,216.0,0.0,699.375,0.0,2893.575,540.325,800.0,1226.0,-2151.0,-699.375,2160.9,574.0,351.425,824.5,-216.0,6304.349999999999
2026-01-16 01:00:00+00:00,0.0,765.85,0.0,596.7,0.0,2241.15,0.0,798.7,0.0,2866.9500000000003,0.0,1287.3,0.0,858.5,0.0,870.025,2278.5,0.0,216.0,0.0,701.875,0.0,2866.9500000000003,765.85,798.7,1287.3,-2278.5,-701.875,2241.15,858.5,596.7,870.025,-216.0,7088.8
2026-01-16 02:00:00+00:00,0.0,738.925,0.0,463.925,0.0,1796.425,0.0,799.3,0.0,2882.05,0.0,1320.55,0.0,718.5,0.0,930.75,1602.0,0.0,216.0,0.0,697.5,0.0,2882.05,738.925,799.3,1320.55,-1602.0,-697.5,1796.425,718.5,463.925,930.75,-216.0,7134.925000000001
2026-01-16 03:00:00+00:00,0.0,735.775,0.0,645.5,0.0,2105.025,0.0,798.6,0.0,2905.15,0.0,1235.375,60.25,355.25,0.0,893.5,2454.25,0.0,216.0,0.0,686.0,0.0,2905.15,735.775,798.6,1235.375,-2454.25,-686.0,2105.025,295.0,645.5,893.5,-216.0,6257.675000000001
2026-01-16 04:00:00+00:00,0.0,785.1,0.0,1006.925,0.0,3264.325,0.0,799.7,0.0,2722.375,0.0,1046.75,1099.5,0.0,0.0,747.1,2500.0,0.0,216.0,0.0,672.75,0.0,2722.375,785.1,799.7,1046.75,-2500.0,-672.75,3264.325,-1099.5,1006.925,747.1,-216.0,5884.025000000001
2026-01-16 05:00:00+00:00,0.0,704.15,0.0,1007.4,0.0,2509.65,0.0,800.0,0.0,2582.325,0.0,1189.825,1292.5,0.0,0.0,945.525,2500.0,0.0,216.0,0.0,663.0,0.0,2582.325,704.15,800.0,1189.825,-2500.0,-663.0,2509.65,-1292.5,1007.4,945.525,-216.0,5067.375
