,LV_EE,EE_LV,EE_FI,FI_EE,EE_FI_net_export,EE_LV_net_export,Net Export
2026-01-26 18:00:00+00:00,0.0,299.075,0.0,1016.0,-1016.0,299.075,-716.925
2026-01-26 19:00:00+00:00,0.0,348.875,0.0,1016.0,-1016.0,348.875,-667.125
2026-01-26 20:00:00+00:00,0.0,346.9,0.0,991.75,-991.75,346.9,-644.85
2026-01-26 21:00:00+00:00,0.0,249.72500000000002,0.0,817.75,-817.75,249.72500000000002,-568.025
2026-01-26 22:00:00+00:00,0.0,209.52499999999998,0.0,736.75,-736.75,209.52499999999998,-527.225
2026-01-26 23:00:00+00:00,0.0,201.5,0.0,687.75,-687.75,201.5,-486.25
2026-01-27 00:00:00+00:00,0.0,198.075,0.0,694.25,-694.25,198.075,-496.175
2026-01-27 01:00:00+00:00,0.0,131.475,0.0,653.75,-653.75,131.475,-522.275
2026-01-27 02:00:00+00:00,0.0,185.025,0.0,707.0,-707.0,185.025,-521.975
2026-01-27 03:00:00+00:00,11.725,37.925000000000004,0.0,576.25,-576.25,26.200000000000003,-550.05
2026-01-27 04:00:00+00:00,202.15,0.0,0.0,448.5,-448.5,-202.15,-650.65
2026-01-27 05:00:00+00:00,79.2,10.8,0.0,602.75,-602.75,-68.4,-671.15
2026-01-27 06:00:00+00:00,0.0,218.575,0.0,939.25,-939.25,218.575,-720.675
2026-01-27 07:00:00+00:00,0.0,167.45,0.0,923.0,-923.0,167.45,-755.55
2026-01-27 08:00:00+00:00,0.0,71.675,0.0,851.0,-851.0,71.675,-779.325
2026-01-27 09:00:00+00:00,208.325,0.0,0.0,560.5,-560.5,-208.325,-768.825
2026-01-27 10:00:00+00:00,41.175,0.0,0.0,685.25,-685.25,-41.175,-726.425
2026-01-27 11:00:00+00:00,18.65,0.675,0.0,748.75,-748.75,-17.974999999999998,-766.725
2026-01-27 12:00:00+00:00,78.55,0.0,0.0,644.0,-644.0,-78.55,-722.55
2026-01-27 13:00:00+00:00,52.1,0.0,0.0,640.75,-640.75,-52.1,-692.85
2026-01-27 14:00:00+00:00,0.0,133.725,0.0,813.25,-813.25,133.725,-679.525
2026-01-27 15:00:00+00:00,3.6,68.3,0.0,725.25,-725.25,64.7,-660.55
2026-01-27 16:00:00+00:00,0.0,74.525,0.0,696.5,-696.5,74.525,-621.975
2026-01-27 17:00:00+00:00,6.2,46.525000000000006,0.0,639.75,-639.75,40.325,-599.425
2026-01-27 18:00:00+00:00,0.0,102.3,0.0,657.25,-657.25,102.3,-554.95
2026-01-27 19:00:00+00:00,0.0,136.45,0.0,648.25,-648.25,136.45,-511.8
2026-01-27 20:00:00+00:00,273.725,0.0,0.0,236.25,-236.25,-273.725,-509.975
2026-01-27 21:00:00+00:00,0.0,24.975,0.0,431.5,-431.5,24.975,-406.525
2026-01-27 22:00:00+00:00,22.0,0.0,0.0,370.75,-370.75,-22.0,-392.75
2026-01-27 23:00:00+00:00,0.0,164.35,0.0,513.75,-513.75,164.35,-349.4
2026-01-28 00:00:00+00:00,0.0,132.0,0.0,471.0,-471.0,132.0,-339.0
2026-01-28 01:00:00+00:00,0.0,56.5,0.0,399.5,-399.5,56.5,-343.0
2026-01-28 02:00:00+00:00,0.0,33.45,0.0,380.75,-380.75,33.45,-347.3
2026-01-28 03:00:00+00:00,0.0,100.35,0.0,436.0,-436.0,100.35,-335.65
2026-01-28 04:00:00+00:00,105.0,0.0,0.0,307.0,-307.0,-105.0,-412.0
2026-01-28 05:00:00+00:00,217.825,0.0,0.0,195.5,-195.5,-217.825,-413.325
2026-01-28 06:00:00+00:00,50.925,0.0,0.0,461.75,-461.75,-50.925,-512.675
2026-01-28 07:00:00+00:00,0.0,3.9749999999999996,0.0,552.25,-552.25,3.9749999999999996,-548.275
2026-01-28 08:00:00+00:00,85.0,0.0,0.0,482.5,-482.5,-85.0,-567.5
2026-01-28 09:00:00+00:00,170.3,0.0,0.0,397.75,-397.75,-170.3,-568.05
2026-01-28 10:00:00+00:00,207.35,0.0,0.0,358.5,-358.5,-207.35,-565.85
2026-01-28 11:00:00+00:00,183.0,0.0,0.0,395.75,-395.75,-183.0,-578.75
2026-01-28 12:00:00+00:00,173.65,0.0,0.0,381.75,-381.75,-173.65,-555.4
2026-01-28 13:00:00+00:00,163.45,0.0,0.0,389.0,-389.0,-163.45,-552.45
2026-01-28 14:00:00+00:00,176.25,0.0,0.0,341.0,-341.0,-176.25,-517.25
2026-01-28 15:00:00+00:00,215.5,0.0,0.0,315.5,-315.5,-215.5,-531.0
2026-01-28 16:00:00+00:00,189.2,0.0,0.0,315.25,-315.25,-189.2,-504.45
2026-01-28 17:00:00+00:00,547.0,0.0,50.0,0.0,50.0,-547.0,-497.0
2026-01-28 18:00:00+00:00,413.25,0.0,0.0,33.25,-33.25,-413.25,-446.5
2026-01-28 19:00:00+00:00,492.35,0.0,34.75,9.5,25.25,-492.35,-467.1
2026-01-28 20:00:00+00:00,542.15,0.0,106.75,0.0,106.75,-542.15,-435.4
2026-01-28 21:00:00+00:00,370.6,0.0,7.25,21.75,-14.5,-370.6,-385.1
2026-01-28 22:00:00+00:00,339.225,0.0,12.5,65.0,-52.5,-339.225,-391.725
2026-01-28 23:00:00+00:00,454.75,0.0,102.75,0.0,102.75,-454.75,-352.0
2026-01-29 00:00:00+00:00,435.225,0.0,56.25,0.0,56.25,-435.225,-378.975
2026-01-29 01:00:00+00:00,509.675,0.0,62.25,0.0,62.25,-509.675,-447.425
2026-01-29 02:00:00+00:00,552.0,0.0,90.0,0.0,90.0,-552.0,-462.0
2026-01-29 03:00:00+00:00,540.4,0.0,116.75,0.0,116.75,-540.4,-423.65
2026-01-29 04:00:00+00:00,397.55,0.0,10.0,10.0,0.0,-397.55,-397.55
2026-01-29 05:00:00+00:00,427.625,0.0,4.75,15.25,-10.5,-427.625,-438.125
2026-01-29 06:00:00+00:00,245.975,0.0,0.0,275.0,-275.0,-245.975,-520.975
2026-01-29 07:00:00+00:00,292.025,0.0,0.0,261.0,-261.0,-292.025,-553.025
2026-01-29 08:00:00+00:00,278.025,0.0,0.0,282.75,-282.75,-278.025,-560.775
2026-01-29 09:00:00+00:00,485.025,0.0,0.0,88.5,-88.5,-485.025,-573.525
2026-01-29 10:00:00+00:00,485.7,0.0,0.0,97.25,-97.25,-485.7,-582.95
2026-01-29 11:00:00+00:00,352.8,0.0,0.0,265.5,-265.5,-352.8,-618.3
2026-01-29 12:00:00+00:00,345.025,0.0,0.0,265.25,-265.25,-345.025,-610.275
2026-01-29 13:00:00+00:00,217.375,0.0,0.0,392.25,-392.25,-217.375,-609.625
2026-01-29 14:00:00+00:00,309.2,0.0,0.0,248.0,-248.0,-309.2,-557.2
2026-01-29 15:00:00+00:00,347.75,0.0,0.0,140.25,-140.25,-347.75,-488.0
2026-01-29 16:00:00+00:00,377.4,0.0,0.0,133.25,-133.25,-377.4,-510.65
2026-01-29 17:00:00+00:00,553.875,0.0,45.25,0.0,45.25,-553.875,-508.625
2026-01-29 18:00:00+00:00,522.05,0.0,65.0,0.0,65.0,-522.05,-457.04999999999995
2026-01-29 19:00:00+00:00,487.3,0.0,55.0,0.0,55.0,-487.3,-432.3
2026-01-29 20:00:00+00:00,571.25,0.0,87.5,0.0,87.5,-571.25,-483.75
2026-01-29 21:00:00+00:00,556.0,0.0,45.25,0.0,45.25,-556.0,-510.75
2026-01-29 22:00:00+00:00,560.0,0.0,48.0,0.0,48.0,-560.0,-512.0
2026-01-29 23:00:00+00:00,529.0,0.0,65.25,0.0,65.25,-529.0,-463.75
2026-01-30 00:00:00+00:00,529.0,0.0,53.75,0.0,53.75,-529.0,-475.25
2026-01-30 01:00:00+00:00,529.0,0.0,3.0,0.0,3.0,-529.0,-526.0
2026-01-30 02:00:00+00:00,531.5,0.0,31.0,7.25,23.75,-531.5,-507.75
2026-01-30 03:00:00+00:00,538.25,0.0,35.5,8.5,27.0,-538.25,-511.25
2026-01-30 04:00:00+00:00,529.0,0.0,73.0,0.0,73.0,-529.0,-456.0
2026-01-30 05:00:00+00:00,548.0,0.0,86.75,0.0,86.75,-548.0,-461.25
2026-01-30 06:00:00+00:00,523.0,0.0,31.0,0.0,31.0,-523.0,-492.0
2026-01-30 07:00:00+00:00,481.975,0.0,2.75,4.5,-1.75,-481.975,-483.725
2026-01-30 08:00:00+00:00,493.0,0.0,5.0,36.75,-31.75,-493.0,-524.75
2026-01-30 09:00:00+00:00,530.25,0.0,0.0,16.75,-16.75,-530.25,-547.0
2026-01-30 10:00:00+00:00,341.175,0.0,0.0,191.75,-191.75,-341.175,-532.925
2026-01-30 11:00:00+00:00,263.125,0.0,0.0,309.5,-309.5,-263.125,-572.625
2026-01-30 12:00:00+00:00,217.875,0.0,0.0,386.25,-386.25,-217.875,-604.125
2026-01-30 13:00:00+00:00,313.375,0.0,0.0,305.5,-305.5,-313.375,-618.875
2026-01-30 14:00:00+00:00,428.8,0.0,0.0,161.75,-161.75,-428.8,-590.55
2026-01-30 15:00:00+00:00,538.65,0.0,0.0,68.25,-68.25,-538.65,-606.9
2026-01-30 16:00:00+00:00,539.0,0.0,0.0,9.75,-9.75,-539.0,-548.75
2026-01-30 17:00:00+00:00,548.0,0.0,43.25,0.0,43.25,-548.0,-504.75
2026-01-30 18:00:00+00:00,533.0,0.0,41.75,0.0,41.75,-533.0,-491.25
2026-01-30 19:00:00+00:00,529.0,0.0,0.0,108.5,-108.5,-529.0,-637.5
2026-01-30 20:00:00+00:00,551.75,0.0,0.0,71.0,-71.0,-551.75,-622.75
2026-01-30 21:00:00+00:00,557.0,0.0,0.0,39.5,-39.5,-557.0,-596.5
2026-01-30 22:00:00+00:00,556.0,0.0,0.0,53.25,-53.25,-556.0,-609.25
2026-01-30 23:00:00+00:00,523.0,0.0,0.0,121.5,-121.5,-523.0,-644.5
2026-01-31 00:00:00+00:00,515.0,0.0,0.0,136.75,-136.75,-515.0,-651.75
2026-01-31 01:00:00+00:00,524.0,0.0,0.0,132.75,-132.75,-524.0,-656.75
2026-01-31 02:00:00+00:00,525.0,0.0,0.0,134.0,-134.0,-525.0,-659.0
2026-01-31 03:00:00+00:00,524.5,0.0,0.0,134.5,-134.5,-524.5,-659.0
2026-01-31 04:00:00+00:00,515.0,0.0,0.0,161.5,-161.5,-515.0,-676.5
2026-01-31 05:00:00+00:00,519.0,0.0,0.0,168.5,-168.5,-519.0,-687.5
2026-01-31 06:00:00+00:00,519.5,0.0,0.0,216.25,-216.25,-519.5,-735.75
2026-01-31 07:00:00+00:00,498.625,0.0,0.0,276.75,-276.75,-498.625,-775.375
2026-01-31 08:00:00+00:00,494.425,0.0,0.0,304.0,-304.0,-494.425,-798.425
2026-01-31 09:00:00+00:00,486.225,0.0,0.0,317.75,-317.75,-486.225,-803.975
2026-01-31 10:00:00+00:00,339.15,0.0,0.0,465.75,-465.75,-339.15,-804.9
2026-01-31 11:00:00+00:00,233.7,0.0,0.0,577.0,-577.0,-233.7,-810.7
2026-01-31 12:00:00+00:00,136.925,0.0,0.0,656.0,-656.0,-136.925,-792.925
2026-01-31 13:00:00+00:00,107.225,0.0,0.0,702.25,-702.25,-107.225,-809.475
2026-01-31 14:00:00+00:00,126.45,0.0,0.0,698.5,-698.5,-126.45,-824.95
2026-01-31 15:00:00+00:00,237.8,0.0,0.0,599.5,-599.5,-237.8,-837.3
2026-01-31 16:00:00+00:00,430.525,0.0,0.0,376.25,-376.25,-430.525,-806.775
2026-01-31 17:00:00+00:00,494.175,0.0,0.0,276.75,-276.75,-494.175,-770.925
2026-01-31 18:00:00+00:00,400.3,0.0,0.0,312.0,-312.0,-400.3,-712.3
2026-01-31 19:00:00+00:00,68.5,14.05,0.0,626.0,-626.0,-54.45,-680.45
2026-01-31 20:00:00+00:00,226.325,0.0,0.0,419.75,-419.75,-226.325,-646.075
2026-01-31 21:00:00+00:00,31.15,3.8499999999999996,0.0,604.5,-604.5,-27.299999999999997,-631.8
2026-01-31 22:00:00+00:00,17.174999999999997,101.375,0.0,690.25,-690.25,84.2,-606.05
2026-01-31 23:00:00+00:00,0.0,291.65000000000003,0.0,1016.0,-1016.0,291.65000000000003,-724.3499999999999
2026-02-01 00:00:00+00:00,0.0,324.525,0.0,1016.0,-1016.0,324.525,-691.475
2026-02-01 01:00:00+00:00,0.0,301.5,0.0,1016.0,-1016.0,301.5,-714.5
2026-02-01 02:00:00+00:00,0.0,292.04999999999995,0.0,1016.0,-1016.0,292.04999999999995,-723.95
2026-02-01 03:00:00+00:00,0.0,280.05,0.0,1016.0,-1016.0,280.05,-735.95
2026-02-01 04:00:00+00:00,0.0,248.875,0.0,1016.0,-1016.0,248.875,-767.125
2026-02-01 05:00:00+00:00,0.0,235.6,0.0,1016.0,-1016.0,235.6,-780.4
2026-02-01 06:00:00+00:00,0.0,193.2,0.0,1016.0,-1016.0,193.2,-822.8
2026-02-01 07:00:00+00:00,0.0,203.175,0.0,1016.0,-1016.0,203.175,-812.825
2026-02-01 08:00:00+00:00,0.0,250.025,0.0,1016.0,-1016.0,250.025,-765.975
2026-02-01 09:00:00+00:00,0.0,312.77500000000003,0.0,1016.0,-1016.0,312.77500000000003,-703.2249999999999
2026-02-01 10:00:00+00:00,0.0,356.525,0.0,1016.0,-1016.0,356.525,-659.475
2026-02-01 11:00:00+00:00,0.0,352.15,0.0,1016.0,-1016.0,352.15,-663.85
2026-02-01 12:00:00+00:00,0.0,386.875,0.0,1016.0,-1016.0,386.875,-629.125
2026-02-01 13:00:00+00:00,0.0,336.225,0.0,1016.0,-1016.0,336.225,-679.775
2026-02-01 14:00:00+00:00,0.0,324.775,0.0,1016.0,-1016.0,324.775,-691.225
2026-02-01 15:00:00+00:00,0.0,288.15,0.0,1016.0,-1016.0,288.15,-727.85
2026-02-01 16:00:00+00:00,0.0,264.725,0.0,1016.0,-1016.0,264.725,-751.275
2026-02-01 17:00:00+00:00,0.0,302.825,0.0,1016.0,-1016.0,302.825,-713.175
2026-02-01 18:00:00+00:00,0.0,267.85,0.0,1010.25,-1010.25,267.85,-742.4
2026-02-01 19:00:00+00:00,0.0,184.325,0.0,885.75,-885.75,184.325,-701.425
2026-02-01 20:00:00+00:00,0.0,229.45,0.0,872.0,-872.0,229.45,-642.55
2026-02-01 21:00:00+00:00,0.0,150.125,0.0,734.25,-734.25,150.125,-584.125
2026-02-01 22:00:00+00:00,0.0,229.775,0.0,801.75,-801.75,229.775,-571.975
2026-02-01 23:00:00+00:00,0.0,493.15,0.0,1016.0,-1016.0,493.15,-522.85
2026-02-02 00:00:00+00:00,0.0,491.825,0.0,1016.0,-1016.0,491.825,-524.175
2026-02-02 01:00:00+00:00,0.0,473.95,0.0,993.75,-993.75,473.95,-519.8
2026-02-02 02:00:00+00:00,0.0,495.225,0.0,983.5,-983.5,495.225,-488.275
2026-02-02 03:00:00+00:00,0.0,567.25,0.0,985.0,-985.0,567.25,-417.75
2026-02-02 04:00:00+00:00,0.0,550.25,0.0,838.75,-838.75,550.25,-288.5
2026-02-02 05:00:00+00:00,0.0,383.525,0.0,633.0,-633.0,383.525,-249.47500000000002
2026-02-02 06:00:00+00:00,0.0,57.225,0.0,349.75,-349.75,57.225,-292.525
2026-02-02 07:00:00+00:00,4.775,27.575,0.0,297.5,-297.5,22.799999999999997,-274.7
2026-02-02 08:00:00+00:00,0.0,55.575,0.0,254.0,-254.0,55.575,-198.425
2026-02-02 09:00:00+00:00,17.925,0.0,0.0,134.75,-134.75,-17.925,-152.675
2026-02-02 10:00:00+00:00,0.0,155.0,0.0,273.75,-273.75,155.0,-118.75
2026-02-02 11:00:00+00:00,5.025,12.799999999999999,0.0,145.25,-145.25,7.774999999999999,-137.475
2026-02-02 12:00:00+00:00,132.775,0.0,0.0,18.25,-18.25,-132.775,-151.025
2026-02-02 13:00:00+00:00,102.725,0.0,0.0,75.0,-75.0,-102.725,-177.725
2026-02-02 14:00:00+00:00,161.125,0.0,0.0,38.5,-38.5,-161.125,-199.625
2026-02-02 15:00:00+00:00,92.875,0.0,0.0,137.25,-137.25,-92.875,-230.125
2026-02-02 16:00:00+00:00,4.925,25.625,0.0,239.75,-239.75,20.7,-219.05
2026-02-02 17:00:00+00:00,16.925,4.725,0.0,194.75,-194.75,-12.200000000000001,-206.95
2026-02-02 18:00:00+00:00,48.75,0.0,0.0,135.75,-135.75,-48.75,-184.5
2026-02-02 19:00:00+00:00,17.65,12.3,0.0,183.5,-183.5,-5.349999999999998,-188.85
2026-02-02 20:00:00+00:00,0.0,230.5,0.0,355.5,-355.5,230.5,-125.0
2026-02-02 21:00:00+00:00,0.0,288.9,0.0,395.75,-395.75,288.9,-106.85000000000002
2026-02-02 22:00:00+00:00,0.0,399.1,0.0,572.0,-572.0,399.1,-172.89999999999998
2026-02-02 23:00:00+00:00,0.0,62.55,0.0,290.0,-290.0,62.55,-227.45
2026-02-03 00:00:00+00:00,0.0,52.975,0.0,293.0,-293.0,52.975,-240.025
2026-02-03 01:00:00+00:00,0.0,122.67500000000001,0.0,379.75,-379.75,122.67500000000001,-257.075
2026-02-03 02:00:00+00:00,0.0,115.225,0.0,394.5,-394.5,115.225,-279.275
2026-02-03 03:00:00+00:00,0.0,247.45,0.0,517.75,-517.75,247.45,-270.3
2026-02-03 04:00:00+00:00,0.0,62.525000000000006,0.0,385.25,-385.25,62.525000000000006,-322.725
2026-02-03 05:00:00+00:00,124.69999999999999,0.0,0.0,278.5,-278.5,-124.69999999999999,-403.2
2026-02-03 06:00:00+00:00,207.075,0.0,0.0,296.5,-296.5,-207.075,-503.575
2026-02-03 07:00:00+00:00,181.7,0.0,0.0,380.5,-380.5,-181.7,-562.2
2026-02-03 08:00:00+00:00,266.55,0.0,0.0,319.0,-319.0,-266.55,-585.55
2026-02-03 09:00:00+00:00,222.0,0.0,0.0,342.5,-342.5,-222.0,-564.5
2026-02-03 10:00:00+00:00,33.875,7.125,0.0,545.25,-545.25,-26.75,-572.0
2026-02-03 11:00:00+00:00,0.0,54.875,0.0,646.0,-646.0,54.875,-591.125
2026-02-03 12:00:00+00:00,70.175,0.0,0.0,527.5,-527.5,-70.175,-597.675
2026-02-03 13:00:00+00:00,48.725,0.0,0.0,586.25,-586.25,-48.725,-634.975
2026-02-03 14:00:00+00:00,120.1,0.0,0.0,510.75,-510.75,-120.1,-630.85
2026-02-03 15:00:00+00:00,231.625,0.0,0.0,421.0,-421.0,-231.625,-652.625
2026-02-03 16:00:00+00:00,296.225,0.0,0.0,351.25,-351.25,-296.225,-647.475
2026-02-03 17:00:00+00:00,307.85,0.0,0.0,303.25,-303.25,-307.85,-611.1
2026-02-03 18:00:00+00:00,282.625,0.0,0.0,303.25,-303.25,-282.625,-585.875
2026-02-03 19:00:00+00:00,237.45,0.0,0.0,335.25,-335.25,-237.45,-572.7
2026-02-03 20:00:00+00:00,253.95,0.0,0.0,272.5,-272.5,-253.95,-526.45
2026-02-03 21:00:00+00:00,220.0,0.0,0.0,234.25,-234.25,-220.0,-454.25
2026-02-03 22:00:00+00:00,166.275,0.0,0.0,284.0,-284.0,-166.275,-450.275
2026-02-03 23:00:00+00:00,141.425,0.0,0.0,287.25,-287.25,-141.425,-428.675
2026-02-04 00:00:00+00:00,190.425,0.0,0.0,314.0,-314.0,-190.425,-504.425
2026-02-04 01:00:00+00:00,274.525,0.0,0.0,270.75,-270.75,-274.525,-545.275
2026-02-04 02:00:00+00:00,255.85,0.0,0.0,345.25,-345.25,-255.85,-601.1
2026-02-04 03:00:00+00:00,327.975,0.0,0.0,248.75,-248.75,-327.975,-576.725
2026-02-04 04:00:00+00:00,553.925,0.0,0.0,56.5,-56.5,-553.925,-610.425
2026-02-04 05:00:00+00:00,494.32500000000005,0.0,0.0,152.5,-152.5,-494.32500000000005,-646.825
2026-02-04 06:00:00+00:00,544.0,0.0,0.0,187.75,-187.75,-544.0,-731.75
2026-02-04 07:00:00+00:00,547.95,0.0,0.0,216.75,-216.75,-547.95,-764.7
2026-02-04 08:00:00+00:00,489.05,0.0,0.0,226.75,-226.75,-489.05,-715.8
2026-02-04 09:00:00+00:00,499.35,0.0,0.0,220.75,-220.75,-499.35,-720.1
2026-02-04 10:00:00+00:00,456.25,0.0,0.0,240.25,-240.25,-456.25,-696.5
2026-02-04 11:00:00+00:00,346.775,0.0,0.0,375.5,-375.5,-346.775,-722.275
2026-02-04 12:00:00+00:00,253.5,0.0,0.0,446.75,-446.75,-253.5,-700.25
2026-02-04 13:00:00+00:00,324.45,0.0,0.0,426.0,-426.0,-324.45,-750.45
2026-02-04 14:00:00+00:00,353.025,0.0,0.0,450.0,-450.0,-353.025,-803.025
2026-02-04 15:00:00+00:00,437.025,0.0,0.0,391.25,-391.25,-437.025,-828.275
2026-02-04 16:00:00+00:00,336.425,0.0,0.0,434.25,-434.25,-336.425,-770.675
2026-02-04 17:00:00+00:00,402.375,0.0,0.0,414.5,-414.5,-402.375,-816.875
2026-02-04 18:00:00+00:00,292.175,0.0,0.0,484.25,-484.25,-292.175,-776.425
2026-02-04 19:00:00+00:00,183.25,0.0,0.0,568.25,-568.25,-183.25,-751.5
2026-02-04 20:00:00+00:00,434.775,0.0,0.0,276.5,-276.5,-434.775,-711.275
2026-02-04 21:00:00+00:00,369.65,0.0,0.0,297.0,-297.0,-369.65,-666.65
2026-02-04 22:00:00+00:00,85.65,18.05,0.0,577.5,-577.5,-67.60000000000001,-645.1
2026-02-04 23:00:00+00:00,74.375,0.0,0.0,662.75,-662.75,-74.375,-737.125
2026-02-05 00:00:00+00:00,0.0,83.64999999999999,0.0,821.75,-821.75,83.64999999999999,-738.1
2026-02-05 01:00:00+00:00,0.0,181.9,0.0,916.75,-916.75,181.9,-734.85
2026-02-05 02:00:00+00:00,0.0,186.25,0.0,903.25,-903.25,186.25,-717.0
2026-02-05 03:00:00+00:00,0.0,141.125,0.0,853.75,-853.75,141.125,-712.625
2026-02-05 04:00:00+00:00,114.875,4.9,0.0,662.75,-662.75,-109.975,-772.725
2026-02-05 05:00:00+00:00,15.975,4.8999999999999995,0.0,786.0,-786.0,-11.075,-797.075
2026-02-05 06:00:00+00:00,234.05,0.0,0.0,617.5,-617.5,-234.05,-851.55
2026-02-05 07:00:00+00:00,184.375,0.0,0.0,644.25,-644.25,-184.375,-828.625
2026-02-05 08:00:00+00:00,178.075,0.0,0.0,612.75,-612.75,-178.075,-790.825
2026-02-05 09:00:00+00:00,172.8,0.0,0.0,631.0,-631.0,-172.8,-803.8
2026-02-05 10:00:00+00:00,223.8,0.0,0.0,570.25,-570.25,-223.8,-794.05
2026-02-05 11:00:00+00:00,210.775,0.0,0.0,590.0,-590.0,-210.775,-800.775
2026-02-05 12:00:00+00:00,220.025,0.0,0.0,559.0,-559.0,-220.025,-779.025
2026-02-05 13:00:00+00:00,262.8,0.0,0.0,517.0,-517.0,-262.8,-779.8
2026-02-05 14:00:00+00:00,313.825,0.0,0.0,426.5,-426.5,-313.825,-740.325
2026-02-05 15:00:00+00:00,330.45,0.0,0.0,403.5,-403.5,-330.45,-733.95
2026-02-05 16:00:00+00:00,355.725,0.0,0.0,345.75,-345.75,-355.725,-701.475
2026-02-05 17:00:00+00:00,452.875,0.0,0.0,230.25,-230.25,-452.875,-683.125
2026-02-05 18:00:00+00:00,309.9,0.0,0.0,356.25,-356.25,-309.9,-666.15
2026-02-05 19:00:00+00:00,377.625,0.0,0.0,284.0,-284.0,-377.625,-661.625
2026-02-05 20:00:00+00:00,569.725,0.0,0.0,85.5,-85.5,-569.725,-655.225
2026-02-05 21:00:00+00:00,512.225,0.0,0.0,89.25,-89.25,-512.225,-601.475
2026-02-05 22:00:00+00:00,530.575,0.0,0.0,71.25,-71.25,-530.575,-601.825
2026-02-05 23:00:00+00:00,683.55,0.0,105.25,0.0,105.25,-683.55,-578.3
2026-02-06 00:00:00+00:00,673.275,0.0,121.0,0.0,121.0,-673.275,-552.275
2026-02-06 01:00:00+00:00,731.825,0.0,165.5,0.0,165.5,-731.825,-566.325
2026-02-06 02:00:00+00:00,700.425,0.0,140.0,0.0,140.0,-700.425,-560.425
2026-02-06 03:00:00+00:00,561.05,0.0,32.75,12.25,20.5,-561.05,-540.55
2026-02-06 04:00:00+00:00,696.325,0.0,103.25,0.0,103.25,-696.325,-593.075
2026-02-06 05:00:00+00:00,376.1,0.0,0.0,185.25,-185.25,-376.1,-561.35
2026-02-06 06:00:00+00:00,333.25,0.0,0.0,286.0,-286.0,-333.25,-619.25
2026-02-06 07:00:00+00:00,225.2,0.0,0.0,407.25,-407.25,-225.2,-632.45
2026-02-06 08:00:00+00:00,194.15,0.0,0.0,463.0,-463.0,-194.15,-657.15
2026-02-06 09:00:00+00:00,231.55,0.0,0.0,440.5,-440.5,-231.55,-672.05
2026-02-06 10:00:00+00:00,91.8,0.0,0.0,535.0,-535.0,-91.8,-626.8
2026-02-06 11:00:00+00:00,84.95,0.0,0.0,579.75,-579.75,-84.95,-664.7
2026-02-06 12:00:00+00:00,87.35,0.0,0.0,557.5,-557.5,-87.35,-644.85
2026-02-06 13:00:00+00:00,129.525,0.0,0.0,524.0,-524.0,-129.525,-653.525
2026-02-06 14:00:00+00:00,99.3,0.0,0.0,527.75,-527.75,-99.3,-627.05
2026-02-06 15:00:00+00:00,8.675,63.724999999999994,0.0,642.75,-642.75,55.05,-587.7
2026-02-06 16:00:00+00:00,0.0,242.67499999999998,0.0,762.5,-762.5,242.67499999999998,-519.825
2026-02-06 17:00:00+00:00,0.0,159.6,0.0,729.0,-729.0,159.6,-569.4
2026-02-06 18:00:00+00:00,0.0,219.175,0.0,881.25,-881.25,219.175,-662.075
2026-02-06 19:00:00+00:00,0.0,120.55000000000001,0.0,862.0,-862.0,120.55000000000001,-741.45
2026-02-06 20:00:00+00:00,272.95,0.0,0.0,411.0,-411.0,-272.95,-683.95
2026-02-06 21:00:00+00:00,0.0,49.575,0.0,689.25,-689.25,49.575,-639.675
2026-02-06 22:00:00+00:00,65.975,0.0,0.0,555.25,-555.25,-65.975,-621.225
2026-02-06 23:00:00+00:00,0.0,104.05,0.0,529.75,-529.75,104.05,-425.7
2026-02-07 00:00:00+00:00,0.0,82.3,0.0,502.75,-502.75,82.3,-420.45
2026-02-07 01:00:00+00:00,0.0,123.625,0.0,583.25,-583.25,123.625,-459.625
2026-02-07 02:00:00+00:00,0.0,133.825,0.0,607.25,-607.25,133.825,-473.425
2026-02-07 03:00:00+00:00,0.0,110.075,0.0,569.25,-569.25,110.075,-459.175
2026-02-07 04:00:00+00:00,0.0,234.475,0.0,667.0,-667.0,234.475,-432.525
2026-02-07 05:00:00+00:00,0.0,293.475,0.0,729.0,-729.0,293.475,-435.525
2026-02-07 06:00:00+00:00,0.0,391.875,0.0,883.0,-883.0,391.875,-491.125
2026-02-07 07:00:00+00:00,0.0,448.125,0.0,989.0,-989.0,448.125,-540.875
2026-02-07 08:00:00+00:00,0.0,420.825,0.0,1005.5,-1005.5,420.825,-584.675
2026-02-07 09:00:00+00:00,0.0,421.125,0.0,1004.5,-1004.5,421.125,-583.375
2026-02-07 10:00:00+00:00,0.0,371.175,0.0,945.25,-945.25,371.175,-574.075
2026-02-07 11:00:00+00:00,0.0,429.725,0.0,1006.0,-1006.0,429.725,-576.275
2026-02-07 12:00:00+00:00,0.0,355.7,0.0,928.75,-928.75,355.7,-573.05
2026-02-07 13:00:00+00:00,0.0,338.575,0.0,933.0,-933.0,338.575,-594.425
2026-02-07 14:00:00+00:00,0.0,227.95,0.0,815.0,-815.0,227.95,-587.05
2026-02-07 15:00:00+00:00,0.0,254.425,0.0,825.25,-825.25,254.425,-570.825
2026-02-07 16:00:00+00:00,0.0,213.75,0.0,718.5,-718.5,213.75,-504.75
2026-02-07 17:00:00+00:00,0.0,105.475,0.0,568.25,-568.25,105.475,-462.775
