,IT_SICI_IT_CALA,IT_CALA_IT_SICI,IT_SICI_IT_CALA_net_export,Net Export
2026-02-27 21:00:00+00:00,0.0,1050.0,-1050.0,-1050.0
2026-02-27 22:00:00+00:00,0.0,1050.0,-1050.0,-1050.0
2026-02-27 23:00:00+00:00,0.0,1050.0,-1050.0,-1050.0
2026-02-28 00:00:00+00:00,0.0,1017.5,-1017.5,-1017.5
2026-02-28 01:00:00+00:00,0.0,973.25,-973.25,-973.25
2026-02-28 02:00:00+00:00,0.0,938.25,-938.25,-938.25
2026-02-28 03:00:00+00:00,0.0,971.25,-971.25,-971.25
2026-02-28 04:00:00+00:00,0.0,1003.5,-1003.5,-1003.5
2026-02-28 05:00:00+00:00,0.0,947.75,-947.75,-947.75
2026-02-28 06:00:00+00:00,0.0,859.0,-859.0,-859.0
2026-02-28 07:00:00+00:00,0.0,609.0,-609.0,-609.0
2026-02-28 08:00:00+00:00,0.0,209.75,-209.75,-209.75
2026-02-28 09:00:00+00:00,26.25,18.5,7.75,7.75
2026-02-28 10:00:00+00:00,130.5,0.0,130.5,130.5
2026-02-28 11:00:00+00:00,166.5,0.0,166.5,166.5
2026-02-28 12:00:00+00:00,166.5,0.0,166.5,166.5
2026-02-28 13:00:00+00:00,26.75,109.5,-82.75,-82.75
2026-02-28 14:00:00+00:00,0.0,372.0,-372.0,-372.0
2026-02-28 15:00:00+00:00,0.0,831.5,-831.5,-831.5
2026-02-28 16:00:00+00:00,0.0,1046.25,-1046.25,-1046.25
2026-02-28 17:00:00+00:00,0.0,1050.0,-1050.0,-1050.0
2026-02-28 18:00:00+00:00,0.0,1016.0,-1016.0,-1016.0
2026-02-28 19:00:00+00:00,0.0,1050.0,-1050.0,-1050.0
2026-02-28 20:00:00+00:00,0.0,1040.75,-1040.75,-1040.75
2026-02-28 21:00:00+00:00,0.0,1050.0,-1050.0,-1050.0
2026-02-28 22:00:00+00:00,0.0,1050.0,-1050.0,-1050.0
2026-02-28 23:00:00+00:00,0.0,1050.0,-1050.0,-1050.0
2026-03-01 00:00:00+00:00,0.0,1050.0,-1050.0,-1050.0
2026-03-01 01:00:00+00:00,0.0,1032.25,-1032.25,-1032.25
2026-03-01 02:00:00+00:00,0.0,980.25,-980.25,-980.25
2026-03-01 03:00:00+00:00,0.0,964.25,-964.25,-964.25
2026-03-01 04:00:00+00:00,0.0,1000.75,-1000.75,-1000.75
2026-03-01 05:00:00+00:00,0.0,888.75,-888.75,-888.75
2026-03-01 06:00:00+00:00,0.0,774.5,-774.5,-774.5
2026-03-01 07:00:00+00:00,0.0,508.25,-508.25,-508.25
2026-03-01 08:00:00+00:00,0.0,248.25,-248.25,-248.25
2026-03-01 09:00:00+00:00,0.0,124.25,-124.25,-124.25
2026-03-01 10:00:00+00:00,0.0,88.5,-88.5,-88.5
2026-03-01 11:00:00+00:00,0.0,75.25,-75.25,-75.25
2026-03-01 12:00:00+00:00,0.5,17.75,-17.25,-17.25
2026-03-01 13:00:00+00:00,0.0,75.25,-75.25,-75.25
2026-03-01 14:00:00+00:00,0.0,289.25,-289.25,-289.25
2026-03-01 15:00:00+00:00,0.0,681.5,-681.5,-681.5
2026-03-01 16:00:00+00:00,0.0,975.5,-975.5,-975.5
2026-03-01 17:00:00+00:00,0.0,1050.0,-1050.0,-1050.0
2026-03-01 18:00:00+00:00,0.0,1050.0,-1050.0,-1050.0
2026-03-01 19:00:00+00:00,0.0,1050.0,-1050.0,-1050.0
2026-03-01 20:00:00+00:00,0.0,1050.0,-1050.0,-1050.0
2026-03-01 21:00:00+00:00,0.0,1009.0,-1009.0,-1009.0
2026-03-01 22:00:00+00:00,0.0,1029.75,-1029.75,-1029.75
2026-03-01 23:00:00+00:00,0.0,951.75,-951.75,-951.75
2026-03-02 00:00:00+00:00,0.0,836.0,-836.0,-836.0
2026-03-02 01:00:00+00:00,0.0,796.75,-796.75,-796.75
2026-03-02 02:00:00+00:00,0.0,804.0,-804.0,-804.0
2026-03-02 03:00:00+00:00,0.0,821.75,-821.75,-821.75
2026-03-02 04:00:00+00:00,0.0,865.5,-865.5,-865.5
2026-03-02 05:00:00+00:00,0.0,771.75,-771.75,-771.75
2026-03-02 06:00:00+00:00,0.0,906.5,-906.5,-906.5
2026-03-02 07:00:00+00:00,0.0,401.5,-401.5,-401.5
2026-03-02 08:00:00+00:00,0.0,301.0,-301.0,-301.0
2026-03-02 09:00:00+00:00,60.25,126.5,-66.25,-66.25
2026-03-02 10:00:00+00:00,0.0,97.5,-97.5,-97.5
2026-03-02 11:00:00+00:00,0.0,100.75,-100.75,-100.75
2026-03-02 12:00:00+00:00,0.0,152.5,-152.5,-152.5
2026-03-02 13:00:00+00:00,0.0,227.75,-227.75,-227.75
2026-03-02 14:00:00+00:00,4.25,183.25,-179.0,-179.0
2026-03-02 15:00:00+00:00,0.0,485.25,-485.25,-485.25
2026-03-02 16:00:00+00:00,0.0,673.0,-673.0,-673.0
2026-03-02 17:00:00+00:00,0.0,863.25,-863.25,-863.25
2026-03-02 18:00:00+00:00,0.0,1050.0,-1050.0,-1050.0
2026-03-02 19:00:00+00:00,0.0,1050.0,-1050.0,-1050.0
2026-03-02 20:00:00+00:00,0.0,1050.0,-1050.0,-1050.0
2026-03-02 21:00:00+00:00,0.0,1050.0,-1050.0,-1050.0
2026-03-02 22:00:00+00:00,0.0,1046.5,-1046.5,-1046.5
2026-03-02 23:00:00+00:00,0.0,913.75,-913.75,-913.75
2026-03-03 00:00:00+00:00,0.0,756.25,-756.25,-756.25
2026-03-03 01:00:00+00:00,0.0,723.25,-723.25,-723.25
2026-03-03 02:00:00+00:00,0.0,714.0,-714.0,-714.0
2026-03-03 03:00:00+00:00,0.0,745.5,-745.5,-745.5
2026-03-03 04:00:00+00:00,0.0,828.75,-828.75,-828.75
2026-03-03 05:00:00+00:00,0.0,901.75,-901.75,-901.75
2026-03-03 06:00:00+00:00,0.0,321.75,-321.75,-321.75
2026-03-03 07:00:00+00:00,22.75,494.0,-471.25,-471.25
2026-03-03 08:00:00+00:00,0.0,388.5,-388.5,-388.5
2026-03-03 09:00:00+00:00,0.0,158.25,-158.25,-158.25
2026-03-03 10:00:00+00:00,0.0,35.75,-35.75,-35.75
2026-03-03 11:00:00+00:00,50.75,0.0,50.75,50.75
2026-03-03 12:00:00+00:00,13.25,36.25,-23.0,-23.0
2026-03-03 13:00:00+00:00,0.0,221.5,-221.5,-221.5
2026-03-03 14:00:00+00:00,0.0,486.5,-486.5,-486.5
2026-03-03 15:00:00+00:00,0.0,995.25,-995.25,-995.25
2026-03-03 16:00:00+00:00,0.0,844.25,-844.25,-844.25
2026-03-03 17:00:00+00:00,0.0,885.0,-885.0,-885.0
2026-03-03 18:00:00+00:00,0.0,912.25,-912.25,-912.25
2026-03-03 19:00:00+00:00,0.0,1050.0,-1050.0,-1050.0
2026-03-03 20:00:00+00:00,0.0,1050.0,-1050.0,-1050.0
2026-03-03 21:00:00+00:00,0.0,1050.0,-1050.0,-1050.0
2026-03-03 22:00:00+00:00,0.0,1025.25,-1025.25,-1025.25
2026-03-03 23:00:00+00:00,0.0,721.0,-721.0,-721.0
2026-03-04 00:00:00+00:00,0.0,615.0,-615.0,-615.0
2026-03-04 01:00:00+00:00,0.0,543.75,-543.75,-543.75
2026-03-04 02:00:00+00:00,0.0,515.25,-515.25,-515.25
2026-03-04 03:00:00+00:00,0.0,461.25,-461.25,-461.25
2026-03-04 04:00:00+00:00,0.0,457.25,-457.25,-457.25
2026-03-04 05:00:00+00:00,91.5,239.75,-148.25,-148.25
2026-03-04 06:00:00+00:00,153.5,0.0,153.5,153.5
2026-03-04 07:00:00+00:00,0.0,387.25,-387.25,-387.25
2026-03-04 08:00:00+00:00,0.0,196.5,-196.5,-196.5
2026-03-04 09:00:00+00:00,110.0,0.0,110.0,110.0
2026-03-04 10:00:00+00:00,312.25,0.0,312.25,312.25
2026-03-04 11:00:00+00:00,420.25,0.0,420.25,420.25
2026-03-04 12:00:00+00:00,401.25,0.0,401.25,401.25
2026-03-04 13:00:00+00:00,267.75,0.0,267.75,267.75
2026-03-04 14:00:00+00:00,51.75,3.75,48.0,48.0
2026-03-04 15:00:00+00:00,0.0,263.5,-263.5,-263.5
2026-03-04 16:00:00+00:00,0.0,559.25,-559.25,-559.25
2026-03-04 17:00:00+00:00,0.0,607.75,-607.75,-607.75
2026-03-04 18:00:00+00:00,0.0,903.5,-903.5,-903.5
2026-03-04 19:00:00+00:00,0.0,1009.75,-1009.75,-1009.75
2026-03-04 20:00:00+00:00,0.0,928.25,-928.25,-928.25
2026-03-04 21:00:00+00:00,0.0,1032.75,-1032.75,-1032.75
2026-03-04 22:00:00+00:00,0.0,855.0,-855.0,-855.0
2026-03-04 23:00:00+00:00,0.0,748.75,-748.75,-748.75
2026-03-05 00:00:00+00:00,0.0,636.5,-636.5,-636.5
2026-03-05 01:00:00+00:00,0.0,595.5,-595.5,-595.5
2026-03-05 02:00:00+00:00,0.0,595.25,-595.25,-595.25
2026-03-05 03:00:00+00:00,0.0,606.0,-606.0,-606.0
2026-03-05 04:00:00+00:00,0.0,687.75,-687.75,-687.75
2026-03-05 05:00:00+00:00,0.0,788.75,-788.75,-788.75
2026-03-05 06:00:00+00:00,0.0,532.0,-532.0,-532.0
2026-03-05 07:00:00+00:00,0.0,414.75,-414.75,-414.75
2026-03-05 08:00:00+00:00,0.0,206.75,-206.75,-206.75
2026-03-05 09:00:00+00:00,84.25,0.0,84.25,84.25
2026-03-05 10:00:00+00:00,231.0,0.0,231.0,231.0
2026-03-05 11:00:00+00:00,332.25,0.0,332.25,332.25
2026-03-05 12:00:00+00:00,312.0,0.0,312.0,312.0
2026-03-05 13:00:00+00:00,54.5,3.5,51.0,51.0
2026-03-05 14:00:00+00:00,0.0,228.5,-228.5,-228.5
2026-03-05 15:00:00+00:00,0.0,689.0,-689.0,-689.0
2026-03-05 16:00:00+00:00,0.0,982.25,-982.25,-982.25
2026-03-05 17:00:00+00:00,0.0,595.0,-595.0,-595.0
2026-03-05 18:00:00+00:00,0.0,878.75,-878.75,-878.75
2026-03-05 19:00:00+00:00,0.0,1050.0,-1050.0,-1050.0
2026-03-05 20:00:00+00:00,0.0,1036.5,-1036.5,-1036.5
2026-03-05 21:00:00+00:00,0.0,739.25,-739.25,-739.25
2026-03-05 22:00:00+00:00,0.0,445.0,-445.0,-445.0
2026-03-05 23:00:00+00:00,0.0,102.5,-102.5,-102.5
2026-03-06 00:00:00+00:00,37.25,4.25,33.0,33.0
2026-03-06 01:00:00+00:00,97.5,0.0,97.5,97.5
2026-03-06 02:00:00+00:00,134.75,0.0,134.75,134.75
2026-03-06 03:00:00+00:00,125.0,0.0,125.0,125.0
2026-03-06 04:00:00+00:00,62.5,0.0,62.5,62.5
2026-03-06 05:00:00+00:00,174.0,29.5,144.5,144.5
2026-03-06 06:00:00+00:00,5.5,113.0,-107.5,-107.5
2026-03-06 07:00:00+00:00,0.0,284.75,-284.75,-284.75
2026-03-06 08:00:00+00:00,0.0,191.5,-191.5,-191.5
2026-03-06 09:00:00+00:00,4.25,14.0,-9.75,-9.75
2026-03-06 10:00:00+00:00,12.0,0.0,12.0,12.0
2026-03-06 11:00:00+00:00,43.0,0.0,43.0,43.0
2026-03-06 12:00:00+00:00,0.0,52.5,-52.5,-52.5
2026-03-06 13:00:00+00:00,0.0,159.0,-159.0,-159.0
2026-03-06 14:00:00+00:00,0.0,224.75,-224.75,-224.75
2026-03-06 15:00:00+00:00,0.0,452.0,-452.0,-452.0
2026-03-06 16:00:00+00:00,3.25,482.25,-479.0,-479.0
2026-03-06 17:00:00+00:00,0.0,490.0,-490.0,-490.0
2026-03-06 18:00:00+00:00,0.0,669.75,-669.75,-669.75
2026-03-06 19:00:00+00:00,0.0,1050.0,-1050.0,-1050.0
2026-03-06 20:00:00+00:00,0.0,1047.25,-1047.25,-1047.25
2026-03-06 21:00:00+00:00,0.0,792.25,-792.25,-792.25
2026-03-06 22:00:00+00:00,0.0,648.5,-648.5,-648.5
2026-03-06 23:00:00+00:00,0.0,567.25,-567.25,-567.25
