,IT_SUD_IT_CALA,IT_CALA_IT_SUD,IT_SICI_IT_CALA,IT_CALA_IT_SICI,IT_CALA_IT_SICI_net_export,IT_CALA_IT_SUD_net_export,Net Export
2026-03-02 23:00:00+00:00,0.0,196.75,0.0,913.75,913.75,196.75,1110.5
2026-03-03 00:00:00+00:00,0.0,254.5,0.0,756.25,756.25,254.5,1010.75
2026-03-03 01:00:00+00:00,0.0,305.0,0.0,723.25,723.25,305.0,1028.25
2026-03-03 02:00:00+00:00,0.0,297.75,0.0,714.0,714.0,297.75,1011.75
2026-03-03 03:00:00+00:00,0.0,260.75,0.0,745.5,745.5,260.75,1006.25
2026-03-03 04:00:00+00:00,0.0,609.25,0.0,828.75,828.75,609.25,1438.0
2026-03-03 05:00:00+00:00,0.0,891.75,0.0,901.75,901.75,891.75,1793.5
2026-03-03 06:00:00+00:00,0.0,1538.75,0.0,321.75,321.75,1538.75,1860.5
2026-03-03 07:00:00+00:00,0.0,1405.75,22.75,494.0,471.25,1405.75,1877.0
2026-03-03 08:00:00+00:00,0.0,1460.5,0.0,388.5,388.5,1460.5,1849.0
2026-03-03 09:00:00+00:00,0.0,984.75,0.0,158.25,158.25,984.75,1143.0
2026-03-03 10:00:00+00:00,0.0,949.75,0.0,35.75,35.75,949.75,985.5
2026-03-03 11:00:00+00:00,0.0,1041.0,50.75,0.0,-50.75,1041.0,990.25
2026-03-03 12:00:00+00:00,0.0,800.5,13.25,36.25,23.0,800.5,823.5
2026-03-03 13:00:00+00:00,0.0,776.75,0.0,221.5,221.5,776.75,998.25
2026-03-03 14:00:00+00:00,0.0,906.0,0.0,486.5,486.5,906.0,1392.5
2026-03-03 15:00:00+00:00,0.0,1017.75,0.0,995.25,995.25,1017.75,2013.0
2026-03-03 16:00:00+00:00,0.0,1588.0,0.0,844.25,844.25,1588.0,2432.25
2026-03-03 17:00:00+00:00,0.0,1561.25,0.0,885.0,885.0,1561.25,2446.25
2026-03-03 18:00:00+00:00,0.0,1463.75,0.0,912.25,912.25,1463.75,2376.0
2026-03-03 19:00:00+00:00,0.0,1182.25,0.0,1050.0,1050.0,1182.25,2232.25
2026-03-03 20:00:00+00:00,0.0,1241.0,0.0,1050.0,1050.0,1241.0,2291.0
2026-03-03 21:00:00+00:00,0.0,1332.5,0.0,1050.0,1050.0,1332.5,2382.5
2026-03-03 22:00:00+00:00,0.0,757.75,0.0,1025.25,1025.25,757.75,1783.0
2026-03-03 23:00:00+00:00,0.0,794.25,0.0,721.0,721.0,794.25,1515.25
2026-03-04 00:00:00+00:00,0.0,837.0,0.0,615.0,615.0,837.0,1452.0
2026-03-04 01:00:00+00:00,0.0,916.75,0.0,543.75,543.75,916.75,1460.5
2026-03-04 02:00:00+00:00,0.0,961.25,0.0,515.25,515.25,961.25,1476.5
2026-03-04 03:00:00+00:00,0.0,1053.0,0.0,461.25,461.25,1053.0,1514.25
2026-03-04 04:00:00+00:00,0.0,1482.0,0.0,457.25,457.25,1482.0,1939.25
2026-03-04 05:00:00+00:00,0.0,2179.25,91.5,239.75,148.25,2179.25,2327.5
2026-03-04 06:00:00+00:00,0.0,2402.5,153.5,0.0,-153.5,2402.5,2249.0
2026-03-04 07:00:00+00:00,0.0,1801.0,0.0,387.25,387.25,1801.0,2188.25
2026-03-04 08:00:00+00:00,0.0,1801.0,0.0,196.5,196.5,1801.0,1997.5
2026-03-04 09:00:00+00:00,0.0,2135.5,110.0,0.0,-110.0,2135.5,2025.5
2026-03-04 10:00:00+00:00,0.0,2063.25,312.25,0.0,-312.25,2063.25,1751.0
2026-03-04 11:00:00+00:00,0.0,2012.5,420.25,0.0,-420.25,2012.5,1592.25
2026-03-04 12:00:00+00:00,0.0,1977.75,401.25,0.0,-401.25,1977.75,1576.5
2026-03-04 13:00:00+00:00,0.0,1836.5,267.75,0.0,-267.75,1836.5,1568.75
2026-03-04 14:00:00+00:00,0.0,1626.0,51.75,3.75,-48.0,1626.0,1578.0
2026-03-04 15:00:00+00:00,0.0,1500.5,0.0,263.5,263.5,1500.5,1764.0
2026-03-04 16:00:00+00:00,0.0,1515.5,0.0,559.25,559.25,1515.5,2074.75
2026-03-04 17:00:00+00:00,0.0,1564.5,0.0,607.75,607.75,1564.5,2172.25
2026-03-04 18:00:00+00:00,0.0,1172.5,0.0,903.5,903.5,1172.5,2076.0
2026-03-04 19:00:00+00:00,0.0,809.0,0.0,1009.75,1009.75,809.0,1818.75
2026-03-04 20:00:00+00:00,0.0,1000.0,0.0,928.25,928.25,1000.0,1928.25
2026-03-04 21:00:00+00:00,0.0,645.5,0.0,1032.75,1032.75,645.5,1678.25
2026-03-04 22:00:00+00:00,0.0,684.75,0.0,855.0,855.0,684.75,1539.75
2026-03-04 23:00:00+00:00,0.0,1107.25,0.0,748.75,748.75,1107.25,1856.0
2026-03-05 00:00:00+00:00,0.0,1149.5,0.0,636.5,636.5,1149.5,1786.0
2026-03-05 01:00:00+00:00,0.0,1211.75,0.0,595.5,595.5,1211.75,1807.25
2026-03-05 02:00:00+00:00,0.0,1210.0,0.0,595.25,595.25,1210.0,1805.25
2026-03-05 03:00:00+00:00,0.0,1207.75,0.0,606.0,606.0,1207.75,1813.75
2026-03-05 04:00:00+00:00,0.0,1112.5,0.0,687.75,687.75,1112.5,1800.25
2026-03-05 05:00:00+00:00,0.0,1058.25,0.0,788.75,788.75,1058.25,1847.0
2026-03-05 06:00:00+00:00,0.0,1293.75,0.0,532.0,532.0,1293.75,1825.75
2026-03-05 07:00:00+00:00,0.0,1424.0,0.0,414.75,414.75,1424.0,1838.75
2026-03-05 08:00:00+00:00,0.0,1521.75,0.0,206.75,206.75,1521.75,1728.5
2026-03-05 09:00:00+00:00,0.0,1851.25,84.25,0.0,-84.25,1851.25,1767.0
2026-03-05 10:00:00+00:00,0.0,1804.0,231.0,0.0,-231.0,1804.0,1573.0
2026-03-05 11:00:00+00:00,0.0,1317.5,332.25,0.0,-332.25,1317.5,985.25
2026-03-05 12:00:00+00:00,0.0,1312.5,312.0,0.0,-312.0,1312.5,1000.5
2026-03-05 13:00:00+00:00,0.0,1030.25,54.5,3.5,-51.0,1030.25,979.25
2026-03-05 14:00:00+00:00,0.0,889.0,0.0,228.5,228.5,889.0,1117.5
2026-03-05 15:00:00+00:00,0.0,563.75,0.0,689.0,689.0,563.75,1252.75
2026-03-05 16:00:00+00:00,0.0,949.0,0.0,982.25,982.25,949.0,1931.25
2026-03-05 17:00:00+00:00,0.0,1754.75,0.0,595.0,595.0,1754.75,2349.75
2026-03-05 18:00:00+00:00,0.0,1464.25,0.0,878.75,878.75,1464.25,2343.0
2026-03-05 19:00:00+00:00,0.0,899.0,0.0,1050.0,1050.0,899.0,1949.0
2026-03-05 20:00:00+00:00,0.0,926.0,0.0,1036.5,1036.5,926.0,1962.5
2026-03-05 21:00:00+00:00,0.0,1107.25,0.0,739.25,739.25,1107.25,1846.5
2026-03-05 22:00:00+00:00,0.0,1168.0,0.0,445.0,445.0,1168.0,1613.0
2026-03-05 23:00:00+00:00,0.0,1169.75,0.0,102.5,102.5,1169.75,1272.25
2026-03-06 00:00:00+00:00,0.0,1235.25,37.25,4.25,-33.0,1235.25,1202.25
2026-03-06 01:00:00+00:00,0.0,1293.75,97.5,0.0,-97.5,1293.75,1196.25
2026-03-06 02:00:00+00:00,0.0,1319.75,134.75,0.0,-134.75,1319.75,1185.0
2026-03-06 03:00:00+00:00,0.0,1321.0,125.0,0.0,-125.0,1321.0,1196.0
2026-03-06 04:00:00+00:00,0.0,1808.0,62.5,0.0,-62.5,1808.0,1745.5
2026-03-06 05:00:00+00:00,0.0,2240.75,174.0,29.5,-144.5,2240.75,2096.25
2026-03-06 06:00:00+00:00,0.0,1906.25,5.5,113.0,107.5,1906.25,2013.75
2026-03-06 07:00:00+00:00,0.0,1750.5,0.0,284.75,284.75,1750.5,2035.25
2026-03-06 08:00:00+00:00,0.0,1615.75,0.0,191.5,191.5,1615.75,1807.25
2026-03-06 09:00:00+00:00,0.0,1387.75,4.25,14.0,9.75,1387.75,1397.5
2026-03-06 10:00:00+00:00,0.0,1106.25,12.0,0.0,-12.0,1106.25,1094.25
2026-03-06 11:00:00+00:00,0.0,1112.5,43.0,0.0,-43.0,1112.5,1069.5
2026-03-06 12:00:00+00:00,0.0,1028.0,0.0,52.5,52.5,1028.0,1080.5
2026-03-06 13:00:00+00:00,0.0,875.75,0.0,159.0,159.0,875.75,1034.75
2026-03-06 14:00:00+00:00,0.0,952.0,0.0,224.75,224.75,952.0,1176.75
2026-03-06 15:00:00+00:00,0.0,1132.0,0.0,452.0,452.0,1132.0,1584.0
2026-03-06 16:00:00+00:00,0.0,1421.0,3.25,482.25,479.0,1421.0,1900.0
2026-03-06 17:00:00+00:00,0.0,1743.75,0.0,490.0,490.0,1743.75,2233.75
2026-03-06 18:00:00+00:00,0.0,1574.0,0.0,669.75,669.75,1574.0,2243.75
2026-03-06 19:00:00+00:00,0.0,1013.0,0.0,1050.0,1050.0,1013.0,2063.0
2026-03-06 20:00:00+00:00,0.0,913.75,0.0,1047.25,1047.25,913.75,1961.0
2026-03-06 21:00:00+00:00,0.0,1191.5,0.0,792.25,792.25,1191.5,1983.75
2026-03-06 22:00:00+00:00,0.0,1017.25,0.0,648.5,648.5,1017.25,1665.75
2026-03-06 23:00:00+00:00,0.0,189.75,0.0,567.25,567.25,189.75,757.0
