,Solar,Wind Onshore,Wind Offshore,Biomass,Hydro Water Reservoir,Hydro Run-of-river and poundage,Geothermal,Marine,Other renewable,Storage,Nuclear,Fossil Brown coal/Lignite,Fossil Hard coal,Fossil Gas,Fossil Oil,Waste,Fossil Coal-derived gas,Fossil Oil shale,Fossil Peat,Other
2026-01-01 00:00:00+00:00,0.5252456418049641,1832.3459942100278,200.5789281854494,176.12457992536721,970.2853665879722,56.28924773451208,0.7939521645648565,0.0,10.954552281168288,6.819862421764671,112.03266468243334,136.85589014172524,160.37639625764328,537.0969906899848,15.937848771368685,26.974726872440662,19.977534425733133,0.0,0.0,31.530219006039545
2026-01-01 01:00:00+00:00,0.4690560866893073,1976.9018791674605,235.38133610640853,187.57833797815528,773.1857848061117,45.72250076975569,0.8656127012149242,0.0,7.322995955221302,2.3989745752884506,105.26513249797503,136.34284862735095,176.16912340283514,503.53119776516496,16.81735767584874,27.15008931568063,21.749381570979562,0.0,0.0,34.987736626905736
2026-01-01 02:00:00+00:00,0.2899122834882727,1788.1950928732927,207.0096462369768,161.27571194546053,633.5960395803704,41.56642814634237,0.7708336011313335,0.0,8.491961579898408,0.05100153057747163,161.72342595209244,107.0719631255751,154.0786247260235,411.44886454260075,15.071769741681454,24.4459042231962,20.417996326570375,0.0,0.0,34.39203597760827
2026-01-01 03:00:00+00:00,0.2651369824561323,1903.6100508982863,224.26309193492494,171.97593072398385,551.9676553227522,37.30234931935063,0.815559863966806,0.0,7.279493337407153,0.6015634507318005,166.67169622347112,120.40009221081444,183.13803258167817,401.12206762503195,16.520451964017248,25.66450045997514,22.557506416329325,0.0,0.0,38.55352870055051
2026-01-01 04:00:00+00:00,0.1314743370357838,1938.4960475132175,213.5369550139073,175.62624762094478,546.3102898104,38.522014820986314,0.8137352995908412,0.0,6.817732916369274,1.2995799958732672,159.7253317897884,126.9986047489708,205.09044209068725,407.74949233397683,17.467093320489123,24.954838667791297,22.055689072127343,0.0,0.0,40.93269043316464
2026-01-01 05:00:00+00:00,0.0790569012426855,2043.1592857499047,176.77306519941519,183.22678892075314,508.1960450059208,38.25799206356152,0.8287045127848359,0.0,7.439287134482399,6.585397241212032,150.97006569595231,147.5734945888788,245.66258543907904,400.6073391298329,21.922543165183928,23.984395326648617,39.254920093945785,0.0,0.0,45.479033831200695
2026-01-01 06:00:00+00:00,7.1202500433602705,1905.9142724302728,110.43888376881338,166.46113944484378,492.496131261387,40.191844501438055,0.7553779829655858,0.0,6.025034097281855,3.8036268317697317,104.13786472043992,129.52172087470336,226.44404415635464,378.4894040982627,18.1712391902519,21.482388513829257,23.11972709436715,0.0,0.0,41.349656937830765
2026-01-01 07:00:00+00:00,129.0205642680738,1921.9285487423851,100.41895038908962,158.09930503721293,656.0351772181796,54.13998803350529,0.7154659991983443,0.0,7.181664598755333,6.209942032542561,60.276509800606334,142.95689814950782,231.12107399527548,405.96445509150976,17.462798428812462,20.34478510721285,23.939641309254746,0.0,0.0,37.86901862576819
2026-01-01 08:00:00+00:00,318.80609336753025,1678.0564466333522,115.516503662209,134.21207992043713,520.4671683423171,39.562580750989476,0.6107764807370627,0.0,3.217296655825363,9.348153737692156,55.76925619307634,138.31610744992497,214.65985821527119,305.7852135324437,14.751645401856097,17.840657745232974,30.90886870775381,0.0,0.0,34.48693844845996
2026-01-01 09:00:00+00:00,416.75359896947856,1540.5822593871412,116.4115125104852,117.01872275278369,583.4205298676275,44.83380123438544,0.531292510307364,0.0,4.576479293211104,6.138092947123526,48.180433380464876,121.64630020613731,192.30701811065953,277.30029949533196,13.0645261609034,15.521846909977373,24.151469838725546,0.0,0.0,31.236154396296488
2026-01-01 10:00:00+00:00,424.3980477820897,1445.3343765988657,111.628135104471,104.81874183016876,567.9400012641735,39.6936637649708,0.4798879871561161,0.0,4.24670421268924,5.895438191054226,26.293249234983964,98.53520608618196,168.99735464973816,254.611217355858,11.6532325257533,14.001490495274284,14.161388518995276,0.0,0.0,29.068047723051553
2026-01-01 11:00:00+00:00,406.96765530753277,1362.5040029196211,100.13620640270607,94.54576963332165,501.5754278799959,35.630704734090244,0.43024697919495825,0.0,3.9419811390070603,1.5555642540111527,26.59864308370166,92.7437249411978,159.1983060034936,253.1013609124515,10.76472014241569,12.27817145636314,12.911866822258377,0.0,0.0,28.031721179862902
2026-01-01 12:00:00+00:00,361.37128263158246,1512.5997316281487,124.11955482179488,103.77113137449753,549.8217109843791,36.52703916838455,0.4850575371588559,0.0,3.926857913327523,2.4793576667909374,23.121052561879367,89.54534492692794,143.05087548264277,248.18857384113554,10.983236479839176,14.52049648090715,18.68247759069288,0.0,0.0,27.636182763748458
2026-01-01 13:00:00+00:00,215.04014536323317,1542.059477094573,129.9385323825707,105.62520557608842,511.5799963880631,33.620034020761985,0.4982449121260586,0.0,3.185318802775785,3.411370791605714,16.819045594607744,81.24955519220067,137.22150268148232,237.57507652054883,10.843733911239804,15.366431443258394,19.579039431509415,0.0,0.0,25.814816153218864
2026-01-01 14:00:00+00:00,75.31053257869395,1654.3201776792794,129.54852693423624,116.97504459299081,606.6227752469143,41.04751685008932,0.5414712403659834,0.0,5.192139958167291,7.557319376466252,34.86904528864892,83.9534384807312,147.21941404961797,276.1652455907046,11.868348724158576,16.557977017853293,15.969364525801291,0.0,0.0,27.565464523768377
2026-01-01 15:00:00+00:00,4.421586476159023,1501.2172809625297,126.62287190874238,108.61505400364867,533.5192275828406,41.00491241405628,0.4758063486184417,0.0,3.5971316823194015,53.69165017240469,37.97706530260987,82.30801123891725,143.2935121289541,273.49469178006893,10.723650294736489,15.714007831234461,11.656179852352892,0.0,0.0,25.519504938608588
2026-01-01 16:00:00+00:00,0.6914837121465189,1417.435319514193,108.24925467725768,106.27164620869075,528.1382085563018,58.91745156333626,0.4405653513861128,0.0,2.8794710336449176,90.87011800048163,45.83733955404885,79.68145536662348,137.89933688549846,256.5975380694829,10.262949268144371,14.21622964343937,11.349885987428756,0.0,0.0,24.344805561996736
2026-01-01 17:00:00+00:00,0.26284282400841075,1493.7356196942333,128.0831378438176,111.8708670724936,581.3669020541553,84.67112835318633,0.43584631209151775,0.0,4.208462220363369,111.70472230844531,42.365684796372605,79.96780297154282,141.99863885036322,275.2635575931864,10.486646657673056,15.540845006952729,11.105341947362842,0.0,0.0,25.50633869796842
2026-01-01 18:00:00+00:00,0.23873397898054746,1549.7438226167862,132.1652621387591,121.0375570473363,542.6912353542053,78.68107068326869,0.4416306407901805,0.0,3.594291307618379,100.97773436506117,36.946548611820624,76.53183963700857,142.41643602928107,299.6466706414741,10.48522134760558,16.93507076344904,11.509001693925798,0.0,0.0,25.714112010827048
2026-01-01 19:00:00+00:00,0.26223274487732295,1521.7032203388612,159.14972506819666,119.34998776700402,477.56706941004825,69.34273509937435,0.4217235169541434,0.0,3.9091570620959195,48.71586758027552,45.34277627505426,76.13796014699886,137.19687189046513,276.20674716461605,10.192720046858065,17.49184981045283,11.49653101107063,0.0,0.0,25.12713078944373
2026-01-01 20:00:00+00:00,0.12802537533902386,1608.936664080497,166.77861387782647,126.70217739095452,490.82741932317975,64.80992244560323,0.47561946228757074,0.0,4.458348859979326,40.22612569164133,43.720233568280364,85.69582580341323,155.98957198281653,296.3152053895546,11.637371261019483,18.810847703024898,13.903791941517747,0.0,0.0,28.83905550124679
2026-01-01 21:00:00+00:00,0.10906988942438814,1767.4004703964188,163.33025638853886,138.28970112937486,551.5512441967345,73.90675602339438,0.5311374341433619,0.0,4.971377130446029,42.09871905340764,56.498433666698205,100.59191413240958,192.10790151476718,359.46915775823095,13.98073161976067,19.49551341855513,16.271865002585002,0.0,0.0,35.69374545343995
2026-01-01 22:00:00+00:00,0.14336138897383535,1994.5414490608368,156.54923774390647,150.0510096611459,619.253548104109,70.83236070487166,0.5955145605823003,0.0,6.624312316948983,17.449489364565093,71.9927204983028,118.64490234623119,221.27280107893887,365.42306589675525,15.86448891259004,21.579950717360983,19.80695172304362,0.0,0.0,40.669588229308474
2026-01-01 23:00:00+00:00,0.10752057617096089,2152.913844589158,186.6501704841792,164.61587985918135,556.3834030994475,45.99873937727691,0.7511334403218193,0.0,6.399736710183704,3.0282849741739035,81.43134223095045,145.7342530430153,253.4248602353255,332.12159286092265,18.26110460414108,26.209478830086915,29.03759433227897,0.0,0.0,84.4140607531861
2026-01-02 00:00:00+00:00,0.10216901909089181,2474.975331479068,232.80779137574982,185.07767154251854,609.7420079308647,52.776595868115926,0.8239226038645547,0.0,7.099362874735041,3.697015978513608,87.13380378726171,160.94729920533644,295.3697267851629,369.7980508662223,20.333792756040143,30.475335482291158,35.05770335705642,0.0,0.0,109.06346305216324
2026-01-02 01:00:00+00:00,0.025791290380704664,2662.5139812636185,260.4433909339357,199.7760941805698,624.2035922220334,50.78748385886265,0.8968718985165742,0.0,8.132614169145008,3.5577527276906817,84.58913530720054,176.79334240566655,321.25187423722014,392.1267594021443,21.779685960552904,32.49860289185681,40.2092877929894,0.0,0.0,121.38673945761607
2026-01-02 02:00:00+00:00,0.007283853222254178,2650.5290613507605,268.0844047259752,201.15457443482146,648.9000036652712,52.30637217833007,0.91327967415404,0.0,7.693515198715163,2.5621141868665527,86.41856761814272,173.9261739313981,323.1369503344409,417.6556862187124,22.200569237696904,33.338381830823906,26.921753134012565,0.0,0.0,128.4663084266565
2026-01-02 03:00:00+00:00,0.00879030440185126,2608.079564719221,282.8147802696686,199.1760139035994,687.258624213827,50.61205822021194,0.8978583441515913,0.0,7.305418102771564,1.3660368294058072,80.06496639252272,170.83849817738593,319.155795986613,431.4058097960034,21.66575970630473,33.80978580890148,26.378870777510862,0.0,0.0,132.13636844750042
2026-01-02 04:00:00+00:00,0.006828217467625243,2391.904115621129,251.99659801583837,187.75196352744524,675.207910807694,47.373565838920705,0.8332985432709278,0.0,6.399583928415668,1.2680355457022112,68.56608942053691,154.58222366679348,302.48810724915893,398.0065356471665,19.74202246290741,31.020495613942455,23.96174892733239,0.0,0.0,109.78687696627748
