,Solar,Wind Onshore,Wind Offshore,Biomass,Hydro Water Reservoir,Hydro Run-of-river and poundage,Geothermal,Marine,Other renewable,Storage,Nuclear,Fossil Brown coal/Lignite,Fossil Hard coal,Fossil Gas,Fossil Oil,Waste,Fossil Coal-derived gas,Fossil Oil shale,Fossil Peat,Other
2026-01-01 00:00:00+00:00,0.08704367596760881,303.65626725140453,33.23992783815903,29.187354724682258,160.79563222107976,9.32825072746186,0.13157370465498616,0.0,1.8153877409730284,1.1301871877390712,18.566046410008187,22.679749830610426,26.577566680480352,89.00768078749053,2.641219333697776,4.47025010456219,3.3106757958231006,0.0,0.0,5.225185985205272
2026-01-01 01:00:00+00:00,0.06618932734579287,278.96409261905643,33.215073311599184,26.469508375956266,109.1056026388243,6.451982303178616,0.122148126975146,0.0,1.0333608073465157,0.33852351128998026,14.854147533153753,19.239578581636042,24.859534089907903,71.05417075586031,2.3731268474836944,3.8311967378294005,3.069093392500129,0.0,0.0,4.9371809009710095
2026-01-01 02:00:00+00:00,0.042975666599252255,265.0763023942383,30.686445680972117,23.906994018090717,93.92224374899273,6.1616739251106765,0.11426589948908189,0.0,1.2588211345868552,0.007560303233021349,23.973361705755824,15.872004228473068,22.840120903551654,60.99185937369562,2.2341907824178184,3.62378239711885,3.0266982557534186,0.0,0.0,5.098165052061236
2026-01-01 03:00:00+00:00,0.03652102075697418,262.2108071760361,30.89088877645997,23.688647571863097,76.03021657137504,5.138173713662544,0.11233845404955828,0.0,1.0027063173644148,0.08286173836367038,22.95802124995746,16.58438678014403,25.226159803691264,55.25214635132229,2.275592652157809,3.535130200748979,3.1071605040713077,0.0,0.0,5.310516129753286
2026-01-01 04:00:00+00:00,0.014409809504567704,212.4624424797075,23.40401110445123,19.24893351263715,59.87653091880912,4.222077918913291,0.08918676388575295,0.0,0.7472350482449146,0.1424361635790851,17.506166268161415,13.919261682836801,22.478259015141646,44.6900333752405,1.914422943834658,2.7350924866973907,2.4173407920271854,0.0,0.0,4.4862920395697214
2026-01-01 05:00:00+00:00,0.008973153976443918,231.90363625757888,20.064180457225703,20.79669407416123,57.681509019174506,4.3423767972143885,0.0940600134498729,0.0,0.8443775038408179,0.7474588873657865,17.135476144772014,16.74995691676494,27.883311523042007,45.469924593560606,2.4882629129690814,2.7222882368897827,4.455530596306644,0.0,0.0,5.161982911707197
2026-01-01 06:00:00+00:00,0.9238072829777286,247.28028859662862,14.328744710966951,21.59727706407137,63.89824937705549,5.214636907500267,0.09800550230892029,0.0,0.7817099603754036,0.4934964569390459,13.511227453620505,16.80462179266269,29.379678509133804,49.10659961470458,2.3576030339466625,2.787203657733741,2.999637953747239,0.0,0.0,5.364855727702963
2026-01-01 07:00:00+00:00,17.600057327759252,262.17566811629104,13.698430894854859,21.56676997902721,89.49159999080695,7.385387736594175,0.0975987252372401,0.0,0.9796710265830868,0.8471156237367043,8.222487895834032,19.501151751299346,31.527874452000834,55.378750846241246,2.382149351103531,2.7752892435341274,3.265673668683043,0.0,0.0,5.165819127675509
2026-01-01 08:00:00+00:00,54.12717302266283,284.90186830904815,19.612491451000178,22.786642484935733,88.36536396123093,6.7169690231208605,0.10369815677555407,0.0,0.546235396305101,1.5871375903069533,9.468552333558675,23.483427812442844,36.44513554903596,51.91647683333832,2.504547057432609,3.029002232717945,5.247734341610148,0.0,0.0,5.855222102890437
2026-01-01 09:00:00+00:00,61.01542826080237,225.55122873548382,17.043400003931815,17.132299519304443,85.41654726927644,6.563959110707185,0.07778466731497784,0.0,0.67002623298862,0.8986565942068345,7.053927749560764,17.80980685415312,28.15499397388312,40.598561289918386,1.912731313426178,2.2724989992953644,3.5359317327589843,0.0,0.0,4.573175474484997
