,RS_BA,BA_RS,ME_BA,BA_ME,BA_HR,HR_BA,BA_HR_net_export,BA_ME_net_export,BA_RS_net_export,Net Export
2026-02-14 02:00:00+00:00,0.0,5.4882,312.42085,144.228,461.0,0.0,461.0,-168.19284999999996,5.4882,298.29535000000004
2026-02-14 03:00:00+00:00,0.0,9.5237,295.2394,150.715,431.0,0.0,431.0,-144.52439999999999,9.5237,295.9993
2026-02-14 04:00:00+00:00,0.0,40.4424,248.612425,191.5,297.0,0.0,297.0,-57.112425,40.4424,280.329975
2026-02-14 05:00:00+00:00,0.0,116.1775,271.97405,168.445,359.0,0.0,359.0,-103.52904999999998,116.1775,371.64845
2026-02-14 06:00:00+00:00,0.0,3.83,313.3362,133.643,505.0,0.0,505.0,-179.69320000000002,3.83,329.13679999999994
2026-02-14 07:00:00+00:00,162.4153,0.0,299.4425,158.982,647.0,0.0,647.0,-140.4605,-162.4153,344.1242
2026-02-14 08:00:00+00:00,180.4855,0.0,321.148625,134.659,730.0,0.0,730.0,-186.489625,-180.4855,363.02487500000007
2026-02-14 09:00:00+00:00,182.0649,0.0,313.37855,113.899,692.0,0.0,692.0,-199.47955000000002,-182.0649,310.45555
2026-02-14 10:00:00+00:00,151.1452,0.0,275.2497,157.701,579.0,0.0,579.0,-117.54870000000003,-151.1452,310.30609999999996
2026-02-14 11:00:00+00:00,137.8353,0.0,282.167125,252.042,469.0,0.0,469.0,-30.125124999999997,-137.8353,301.039575
2026-02-14 12:00:00+00:00,138.4186,0.0,277.03805,268.689,444.0,0.0,444.0,-8.349049999999977,-138.4186,297.23235
2026-02-14 13:00:00+00:00,85.39,0.0,263.833575,285.248,405.0,0.0,405.0,21.414424999999994,-85.39,341.024425
2026-02-14 14:00:00+00:00,0.0,86.5003,179.49605,386.975,167.0,0.0,167.0,207.47895000000003,86.5003,460.97925000000004
2026-02-14 15:00:00+00:00,0.0,100.997,201.354925,115.234,538.0,0.0,538.0,-86.12092500000001,100.997,552.876075
2026-02-14 16:00:00+00:00,0.0,115.973,208.544975,100.765,618.0,0.0,618.0,-107.779975,115.973,626.193025
2026-02-14 17:00:00+00:00,0.0,63.0849,262.297725,96.341,700.0,0.0,700.0,-165.956725,63.0849,597.1281749999999
2026-02-14 18:00:00+00:00,11.4732,0.0,309.38425,41.529,766.0,0.0,766.0,-267.85525,-11.4732,486.67154999999997
2026-02-14 19:00:00+00:00,0.0,4.7215,266.9718,63.777,672.0,0.0,672.0,-203.1948,4.7215,473.5267
2026-02-14 20:00:00+00:00,2.4016,0.0,288.484625,121.624,592.0,0.0,592.0,-166.860625,-2.4016,422.737775
2026-02-14 21:00:00+00:00,0.0,56.0783,307.771375,130.784,507.0,0.0,507.0,-176.987375,56.0783,386.090925
2026-02-14 22:00:00+00:00,6.6281,0.0,342.313075,110.132,634.0,0.0,634.0,-232.18107500000002,-6.6281,395.19082499999996
2026-02-14 23:00:00+00:00,8.9051,0.0,314.59595,152.389,631.0,0.0,631.0,-162.20695,-8.9051,459.88795
2026-02-15 00:00:00+00:00,27.3339,0.0,278.70985,158.954,619.0,0.0,619.0,-119.75585000000001,-27.3339,471.91025
2026-02-15 01:00:00+00:00,22.12,0.0,306.546725,126.125,683.0,0.0,683.0,-180.42172499999998,-22.12,480.458275
2026-02-15 02:00:00+00:00,0.0,24.6231,272.391725,173.576,594.0,0.0,594.0,-98.81572500000001,24.6231,519.807375
2026-02-15 03:00:00+00:00,0.0,44.8798,245.128475,185.769,522.0,0.0,522.0,-59.359475,44.8798,507.520325
2026-02-15 04:00:00+00:00,0.0,30.7664,277.790075,170.058,561.0,0.0,561.0,-107.73207500000001,30.7664,484.03432499999997
2026-02-15 05:00:00+00:00,0.0,109.2768,249.814875,214.825,429.0,0.0,429.0,-34.98987500000001,109.2768,503.286925
2026-02-15 06:00:00+00:00,0.0,101.6497,266.52835,215.58,422.0,0.0,422.0,-50.94834999999998,101.6497,472.70135
2026-02-15 07:00:00+00:00,0.0,129.1353,214.17035,277.804,307.0,0.0,307.0,63.63364999999996,129.1353,499.76895
2026-02-15 08:00:00+00:00,0.0,127.1818,171.055775,74.291,469.0,0.0,469.0,-96.76477500000001,127.1818,499.417025
2026-02-15 09:00:00+00:00,0.0,128.6611,202.784275,53.554,514.0,0.0,514.0,-149.230275,128.6611,493.430825
2026-02-15 10:00:00+00:00,0.0,108.7327,204.9078,56.276,515.0,0.0,515.0,-148.6318,108.7327,475.1009
2026-02-15 11:00:00+00:00,0.0,178.1745,153.300325,165.382,303.0,0.0,303.0,12.081675000000018,178.1745,493.256175
2026-02-15 12:00:00+00:00,0.0,153.8372,175.830025,177.64,331.0,0.0,331.0,1.8099749999999801,153.8372,486.647175
2026-02-15 13:00:00+00:00,0.0,151.4326,164.64725,106.689,367.0,0.0,367.0,-57.95825000000002,151.4326,460.47434999999996
2026-02-15 14:00:00+00:00,0.0,188.3141,144.467425,151.84,294.0,0.0,294.0,7.372575000000012,188.3141,489.686675
2026-02-15 15:00:00+00:00,0.0,165.6629,172.0456,285.235,217.0,0.0,217.0,113.1894,165.6629,495.8523
2026-02-15 16:00:00+00:00,0.0,206.619,110.825225,488.08,0.0,6.0,-6.0,377.254775,206.619,577.873775
2026-02-15 17:00:00+00:00,0.0,125.0474,166.66385,413.11,215.0,0.0,215.0,246.44615000000002,125.0474,586.49355
2026-02-15 18:00:00+00:00,0.0,59.6408,184.973125,366.528,333.0,0.0,333.0,181.554875,59.6408,574.195675
2026-02-15 19:00:00+00:00,0.0,79.1819,140.851625,395.34,244.0,0.0,244.0,254.48837499999996,79.1819,577.670275
2026-02-15 20:00:00+00:00,26.9559,0.0,237.545825,261.443,481.0,0.0,481.0,23.897174999999976,-26.9559,477.94127499999996
2026-02-15 21:00:00+00:00,53.3945,0.0,269.088775,205.282,597.0,0.0,597.0,-63.80677499999999,-53.3945,479.798725
2026-02-15 22:00:00+00:00,68.8048,0.0,301.49595,158.926,684.0,0.0,684.0,-142.56995,-68.8048,472.62524999999994
2026-02-15 23:00:00+00:00,0.0,58.512,333.964975,132.649,516.0,0.0,516.0,-201.31597499999998,58.512,373.196025
2026-02-16 00:00:00+00:00,0.0,30.6351,320.712675,127.507,515.0,0.0,515.0,-193.20567499999999,30.6351,352.42942500000004
2026-02-16 01:00:00+00:00,0.0,63.456,306.371325,150.456,454.0,0.0,454.0,-155.91532500000002,63.456,361.54067499999996
2026-02-16 02:00:00+00:00,0.0,85.935,306.2807,155.34,410.0,0.0,410.0,-150.94070000000002,85.935,344.9943
2026-02-16 03:00:00+00:00,0.0,90.1624,319.544075,139.252,431.0,0.0,431.0,-180.292075,90.1624,340.870325
2026-02-16 04:00:00+00:00,0.0,191.1968,234.36675,218.466,155.0,0.0,155.0,-15.900749999999988,191.1968,330.29605000000004
2026-02-16 05:00:00+00:00,0.0,242.7991,245.92805,44.742,245.0,0.0,245.0,-201.18605000000002,242.7991,286.61305
2026-02-16 06:00:00+00:00,0.0,220.6763,203.526475,86.583,197.0,0.0,197.0,-116.943475,220.6763,300.732825
2026-02-16 07:00:00+00:00,0.0,83.7939,226.6168,65.835,405.0,0.0,405.0,-160.78180000000003,83.7939,328.0121
2026-02-16 08:00:00+00:00,0.0,19.4288,266.5193,44.581,639.0,0.0,639.0,-221.93829999999997,19.4288,436.49050000000005
2026-02-16 09:00:00+00:00,7.5914,0.0,290.773875,43.912,856.0,0.0,856.0,-246.86187499999997,-7.5914,601.546725
2026-02-16 10:00:00+00:00,0.0,0.8915,214.7027,46.473,760.0,0.0,760.0,-168.22969999999998,0.8915,592.6618
2026-02-16 11:00:00+00:00,0.0,13.9118,179.95425,74.077,681.0,0.0,681.0,-105.87725,13.9118,589.03455
2026-02-16 12:00:00+00:00,3.6625,0.0,220.069175,46.706,734.0,0.0,734.0,-173.363175,-3.6625,556.974325
2026-02-16 13:00:00+00:00,0.0,35.8345,205.886,73.2,587.0,0.0,587.0,-132.68599999999998,35.8345,490.1485
2026-02-16 14:00:00+00:00,0.0,204.3731,99.691075,202.07,185.0,0.0,185.0,102.378925,204.3731,491.752025
2026-02-16 15:00:00+00:00,0.0,241.505,94.844225,228.941,149.0,0.0,149.0,134.096775,241.505,524.601775
2026-02-16 16:00:00+00:00,0.0,203.7298,157.32975,139.236,292.0,0.0,292.0,-18.09375,203.7298,477.63605
2026-02-16 17:00:00+00:00,0.0,203.129,167.3538,93.703,357.0,0.0,357.0,-73.6508,203.129,486.4782
2026-02-16 18:00:00+00:00,0.0,223.0544,147.46525,115.828,310.0,0.0,310.0,-31.637249999999995,223.0544,501.41715
2026-02-16 19:00:00+00:00,0.0,216.3021,101.372175,160.803,211.0,0.0,211.0,59.430825,216.3021,486.732925
2026-02-16 20:00:00+00:00,0.0,163.9114,146.1443,103.426,332.0,0.0,332.0,-42.718299999999985,163.9114,453.19309999999996
2026-02-16 21:00:00+00:00,0.0,98.3777,170.4817,132.649,388.0,0.0,388.0,-37.83269999999999,98.3777,448.545
2026-02-16 22:00:00+00:00,0.0,152.7024,217.04225,177.693,312.0,0.0,312.0,-39.349249999999984,152.7024,425.35315
2026-02-16 23:00:00+00:00,0.0,118.9398,256.21395,152.626,415.0,0.0,415.0,-103.58795,118.9398,430.35185
2026-02-17 00:00:00+00:00,0.0,103.3282,227.12685,152.008,429.0,0.0,429.0,-75.11884999999998,103.3282,457.20935000000003
2026-02-17 01:00:00+00:00,0.0,126.7212,226.6523,152.738,429.0,0.0,429.0,-73.9143,126.7212,481.8069
2026-02-17 02:00:00+00:00,0.0,123.541,207.140975,179.329,364.0,0.0,364.0,-27.81197499999999,123.541,459.72902500000004
2026-02-17 03:00:00+00:00,0.0,118.7041,234.3476,145.704,436.0,0.0,436.0,-88.64359999999999,118.7041,466.0605
2026-02-17 04:00:00+00:00,0.0,196.9683,190.32235,180.079,300.0,0.0,300.0,-10.243349999999992,196.9683,486.72495000000004
2026-02-17 05:00:00+00:00,0.0,262.1694,169.81235,174.807,283.0,0.0,283.0,4.994649999999979,262.1694,550.16405
2026-02-17 06:00:00+00:00,0.0,134.413,155.247675,134.469,478.0,0.0,478.0,-20.778674999999993,134.413,591.634325
2026-02-17 07:00:00+00:00,0.0,190.6602,135.039125,173.825,365.0,0.0,365.0,38.785874999999976,190.6602,594.446075
2026-02-17 08:00:00+00:00,0.0,223.82,124.28155,198.319,251.0,0.0,251.0,74.03744999999999,223.82,548.85745
2026-02-17 09:00:00+00:00,0.0,287.9898,64.85555,245.639,83.0,0.0,83.0,180.78345000000002,287.9898,551.77325
2026-02-17 10:00:00+00:00,0.0,228.4605,102.6496,209.011,215.0,0.0,215.0,106.36139999999999,228.4605,549.8219
2026-02-17 11:00:00+00:00,0.0,301.7892,69.35325,248.732,70.0,0.0,70.0,179.37875,301.7892,551.16795
2026-02-17 12:00:00+00:00,0.0,304.7195,63.67765,251.207,77.0,0.0,77.0,187.52935,304.7195,569.24885
2026-02-17 13:00:00+00:00,0.0,235.5124,105.53725,196.883,234.0,0.0,234.0,91.34575000000001,235.5124,560.85815
2026-02-17 14:00:00+00:00,0.0,213.6008,147.5713,165.462,379.0,0.0,379.0,17.89069999999998,213.6008,610.4915
2026-02-17 15:00:00+00:00,0.0,206.6719,134.67225,189.229,334.0,0.0,334.0,54.55675000000002,206.6719,595.22865
2026-02-17 16:00:00+00:00,0.0,112.1097,163.819125,215.966,443.0,0.0,443.0,52.146874999999994,112.1097,607.256575
2026-02-17 17:00:00+00:00,0.0,104.9413,185.66565,242.661,447.0,0.0,447.0,56.99535,104.9413,608.93665
2026-02-17 18:00:00+00:00,0.0,72.9352,219.458625,214.578,548.0,0.0,548.0,-4.880625000000009,72.9352,616.054575
2026-02-17 19:00:00+00:00,0.0,63.6865,227.27915,208.281,563.0,0.0,563.0,-18.99814999999998,63.6865,607.68835
2026-02-17 20:00:00+00:00,24.25,0.0,262.24545,250.214,574.0,0.0,574.0,-12.031450000000007,-24.25,537.71855
2026-02-17 21:00:00+00:00,55.0988,0.0,253.28845,270.045,504.0,0.0,504.0,16.756550000000004,-55.0988,465.6577500000001
2026-02-17 22:00:00+00:00,93.5995,0.0,294.438025,195.67,674.0,0.0,674.0,-98.768025,-93.5995,481.632475
2026-02-17 23:00:00+00:00,42.2507,0.0,250.2606,198.391,551.0,0.0,551.0,-51.86960000000002,-42.2507,456.8797
2026-02-18 00:00:00+00:00,10.2402,0.0,276.143725,175.72,571.0,0.0,571.0,-100.42372500000002,-10.2402,460.336075
2026-02-18 01:00:00+00:00,39.3769,0.0,307.682375,126.934,693.0,0.0,693.0,-180.74837499999998,-39.3769,472.874725
2026-02-18 02:00:00+00:00,53.9905,0.0,321.62725,113.689,724.0,0.0,724.0,-207.93825,-53.9905,462.07124999999996
2026-02-18 03:00:00+00:00,22.1615,0.0,299.871325,150.032,626.0,0.0,626.0,-149.839325,-22.1615,453.999175
2026-02-18 04:00:00+00:00,0.0,42.3622,259.940725,195.255,458.0,0.0,458.0,-64.68572499999999,42.3622,435.676475
2026-02-18 05:00:00+00:00,0.0,99.8406,257.8771,161.886,464.0,0.0,464.0,-95.99109999999999,99.8406,467.84950000000003
2026-02-18 06:00:00+00:00,0.0,23.1774,307.529475,36.223,779.0,0.0,779.0,-271.306475,23.1774,530.870925
2026-02-18 07:00:00+00:00,0.0,88.6488,223.1424,66.916,678.0,0.0,678.0,-156.2264,88.6488,610.4223999999999
2026-02-18 08:00:00+00:00,0.0,117.8173,168.445975,86.44715,664.0,0.0,664.0,-81.99882500000001,117.8173,699.818475
2026-02-18 09:00:00+00:00,0.0,73.9777,170.792,46.124225,698.0,0.0,698.0,-124.667775,73.9777,647.309925
2026-02-18 10:00:00+00:00,0.0,42.9621,199.178,37.46185,788.0,0.0,788.0,-161.71615,42.9621,669.24595
2026-02-18 11:00:00+00:00,0.0,27.9104,227.70425,39.402,790.0,0.0,790.0,-188.30225000000002,27.9104,629.60815
2026-02-18 12:00:00+00:00,0.0,43.4102,203.68245,38.27,717.0,0.0,717.0,-165.41244999999998,43.4102,594.99775
2026-02-18 13:00:00+00:00,0.0,33.9102,204.342325,42.611,681.0,0.0,681.0,-161.731325,33.9102,553.1788750000001
2026-02-18 14:00:00+00:00,0.0,109.4065,170.027025,132.035,494.0,0.0,494.0,-37.99202500000001,109.4065,565.414475
2026-02-18 15:00:00+00:00,0.0,185.3919,145.15955,213.568,368.0,0.0,368.0,68.40845000000002,185.3919,621.80035
2026-02-18 16:00:00+00:00,0.0,188.9033,146.75545,173.922,367.0,0.0,367.0,27.16655,188.9033,583.0698500000001
2026-02-18 17:00:00+00:00,0.0,164.0793,156.725075,159.312,410.0,0.0,410.0,2.586925000000008,164.0793,576.6662249999999
2026-02-18 18:00:00+00:00,0.0,140.1491,179.41235,130.358,512.0,0.0,512.0,-49.05435,140.1491,603.09475
2026-02-18 19:00:00+00:00,0.0,128.8027,189.7901,128.947,437.0,0.0,437.0,-60.84309999999999,128.8027,504.9596
2026-02-18 20:00:00+00:00,0.0,92.5013,203.89845,342.565,284.0,0.0,284.0,138.66655,92.5013,515.16785
2026-02-18 21:00:00+00:00,0.0,112.7102,225.4727,378.564,257.0,0.0,257.0,153.09130000000002,112.7102,522.8015
2026-02-18 22:00:00+00:00,0.0,157.2872,203.351375,364.372,218.0,0.0,218.0,161.02062500000002,157.2872,536.307825
2026-02-18 23:00:00+00:00,0.0,88.7762,212.45055,279.063,383.0,0.0,383.0,66.61245,88.7762,538.38865
2026-02-19 00:00:00+00:00,0.0,151.0483,165.86145,317.234,263.0,0.0,263.0,151.37255,151.0483,565.42085
2026-02-19 01:00:00+00:00,0.0,147.8068,137.737575,350.792,182.0,0.0,182.0,213.05442499999998,147.8068,542.861225
2026-02-19 02:00:00+00:00,0.0,163.8679,125.20025,378.419,130.0,0.0,130.0,253.21875,163.8679,547.08665
2026-02-19 03:00:00+00:00,0.0,159.8457,114.987575,387.185,83.0,0.0,83.0,272.197425,159.8457,515.043125
2026-02-19 04:00:00+00:00,0.0,241.8978,67.12755,414.225,0.0,27.0,-27.0,347.09745000000004,241.8978,561.99525
2026-02-19 05:00:00+00:00,0.0,250.2588,142.277225,163.971,278.0,0.0,278.0,21.693775000000016,250.2588,549.952575
2026-02-19 06:00:00+00:00,0.0,115.74,200.38365,79.528,595.0,0.0,595.0,-120.85564999999998,115.74,589.88435
2026-02-19 07:00:00+00:00,0.0,7.3168,212.7091,37.72,792.0,0.0,792.0,-174.9891,7.3168,624.3276999999999
2026-02-19 08:00:00+00:00,0.0,3.9014,226.2615,39.094,764.0,0.0,764.0,-187.16750000000002,3.9014,580.7339
2026-02-19 09:00:00+00:00,61.6828,0.0,310.469625,34.045,859.0,0.0,859.0,-276.424625,-61.6828,520.892575
2026-02-19 10:00:00+00:00,67.9363,0.0,318.201525,32.505,870.0,0.0,870.0,-285.696525,-67.9363,516.367175
2026-02-19 11:00:00+00:00,90.9288,0.0,349.2413,29.238,904.0,0.0,904.0,-320.0033,-90.9288,493.0678999999999
2026-02-19 12:00:00+00:00,65.2285,0.0,257.84015,33.121,838.0,0.0,838.0,-224.71914999999998,-65.2285,548.0523499999999
2026-02-19 13:00:00+00:00,0.0,34.1414,120.397475,58.481,620.0,0.0,620.0,-61.916475,34.1414,592.224925
2026-02-19 14:00:00+00:00,0.0,119.0204,160.754175,132.353,517.0,0.0,517.0,-28.401174999999995,119.0204,607.619225
2026-02-19 15:00:00+00:00,0.0,218.6555,111.991725,242.562,323.0,0.0,323.0,130.570275,218.6555,672.225775
2026-02-19 16:00:00+00:00,0.0,187.6562,116.363475,248.345,434.0,0.0,434.0,131.981525,187.6562,753.637725
2026-02-19 17:00:00+00:00,0.0,176.4365,109.296325,257.378,445.0,0.0,445.0,148.081675,176.4365,769.518175
2026-02-19 18:00:00+00:00,0.0,198.3441,100.57325,277.331,399.0,0.0,399.0,176.75775000000002,198.3441,774.10185
2026-02-19 19:00:00+00:00,0.0,132.4408,137.645975,211.87,567.0,0.0,567.0,74.22402500000001,132.4408,773.664825
2026-02-19 20:00:00+00:00,0.0,2.4062,161.048225,290.069,513.0,0.0,513.0,129.02077500000001,2.4062,644.426975
2026-02-19 21:00:00+00:00,43.8523,0.0,202.087875,246.203,644.0,0.0,644.0,44.115125000000006,-43.8523,644.262825
2026-02-19 22:00:00+00:00,58.3593,0.0,238.65935,185.692,752.0,0.0,752.0,-52.96734999999998,-58.3593,640.67335
2026-02-19 23:00:00+00:00,69.7829,0.0,239.8119,190.1,830.0,0.0,830.0,-49.711900000000014,-69.7829,710.5052
2026-02-20 00:00:00+00:00,0.0,6.3757,282.7,152.439,764.0,0.0,764.0,-130.261,6.3757,640.1147000000001
2026-02-20 01:00:00+00:00,61.5366,0.0,308.52815,85.405,789.0,0.0,789.0,-223.12314999999998,-61.5366,504.34024999999997
2026-02-20 02:00:00+00:00,5.6483,0.0,392.33085,20.24,941.0,0.0,941.0,-372.09085,-5.6483,563.26085
2026-02-20 03:00:00+00:00,0.0,32.56,280.66785,27.451,771.0,0.0,771.0,-253.21685,32.56,550.3431499999999
2026-02-20 04:00:00+00:00,0.0,126.5997,256.947425,52.815,696.0,0.0,696.0,-204.132425,126.5997,618.467275
2026-02-20 05:00:00+00:00,0.0,158.8746,316.52665,28.991,733.0,0.0,733.0,-287.53565000000003,158.8746,604.33895
2026-02-20 06:00:00+00:00,0.0,54.2743,344.7785,30.048,845.0,0.0,845.0,-314.7305,54.2743,584.5438
2026-02-20 07:00:00+00:00,17.7895,0.0,299.55165,84.204,800.0,0.0,800.0,-215.34765,-17.7895,566.8628500000001
2026-02-20 08:00:00+00:00,0.0,4.1988,254.064125,139.257,651.0,0.0,651.0,-114.80712499999998,4.1988,540.391675
2026-02-20 09:00:00+00:00,50.6905,0.0,270.5029,178.773,623.0,0.0,623.0,-91.72990000000001,-50.6905,480.57959999999997
2026-02-20 10:00:00+00:00,26.5898,0.0,238.308475,236.895,527.0,0.0,527.0,-1.413474999999977,-26.5898,498.996725
2026-02-20 11:00:00+00:00,19.0874,0.0,255.22995,228.544,511.0,0.0,511.0,-26.68594999999999,-19.0874,465.22665
2026-02-20 12:00:00+00:00,17.5792,0.0,240.480925,223.107,515.0,0.0,515.0,-17.373925000000014,-17.5792,480.046875
2026-02-20 13:00:00+00:00,30.281,0.0,259.186425,156.141,595.0,0.0,595.0,-103.045425,-30.281,461.67357499999997
2026-02-20 14:00:00+00:00,0.0,54.2247,234.090725,163.693,600.0,0.0,600.0,-70.39772499999998,54.2247,583.826975
2026-02-20 15:00:00+00:00,0.0,110.76,232.91735,149.914,554.0,0.0,554.0,-83.00335000000001,110.76,581.75665
2026-02-20 16:00:00+00:00,0.0,136.5415,156.124375,207.368,433.0,0.0,433.0,51.24362500000001,136.5415,620.785125
2026-02-20 17:00:00+00:00,0.0,129.307,159.22525,167.892,478.0,0.0,478.0,8.666750000000008,129.307,615.97375
2026-02-20 18:00:00+00:00,0.0,167.0671,119.710775,252.011,334.0,0.0,334.0,132.300225,167.0671,633.367325
2026-02-20 19:00:00+00:00,0.0,101.3837,132.9323,410.458,193.0,0.0,193.0,277.52570000000003,101.3837,571.9094
2026-02-20 20:00:00+00:00,0.0,45.1555,188.6843,371.28,331.0,0.0,331.0,182.59569999999997,45.1555,558.7511999999999
2026-02-20 21:00:00+00:00,0.0,54.598,176.051675,386.526,319.0,0.0,319.0,210.47432500000002,54.598,584.072325
2026-02-20 22:00:00+00:00,0.0,80.3114,195.49355,349.43,363.0,0.0,363.0,153.93645,80.3114,597.2478500000001
2026-02-20 23:00:00+00:00,0.0,109.856,145.091175,377.625,280.0,0.0,280.0,232.533825,109.856,622.389825
2026-02-21 00:00:00+00:00,0.0,184.1343,181.0126,339.235,222.0,0.0,222.0,158.22240000000002,184.1343,564.3567
2026-02-21 01:00:00+00:00,0.0,213.8357,135.411375,384.209,87.0,0.0,87.0,248.797625,213.8357,549.633325
2026-02-21 02:00:00+00:00,0.0,227.8938,121.8568,407.539,46.0,0.0,46.0,285.68219999999997,227.8938,559.576
2026-02-21 03:00:00+00:00,0.0,197.3933,127.51705,407.104,57.0,0.0,57.0,279.58695,197.3933,533.9802500000001
2026-02-21 04:00:00+00:00,0.0,175.5578,143.15055,383.838,103.0,0.0,103.0,240.68745,175.5578,519.2452499999999
2026-02-21 05:00:00+00:00,0.0,206.4728,177.86475,361.377,152.0,0.0,152.0,183.51225000000002,206.4728,541.98505
2026-02-21 06:00:00+00:00,0.0,186.8446,216.373725,314.088,235.0,0.0,235.0,97.71427500000001,186.8446,519.5588750000001
2026-02-21 07:00:00+00:00,0.0,81.4161,246.0577,263.841,467.0,0.0,467.0,17.783299999999997,81.4161,566.1994
2026-02-21 08:00:00+00:00,0.0,152.3583,172.333975,107.38465,534.0,0.0,534.0,-64.94932500000002,152.3583,621.4089749999999
2026-02-21 09:00:00+00:00,0.0,171.8678,162.162,276.659475,350.0,0.0,350.0,114.49747499999998,171.8678,636.365275
2026-02-21 10:00:00+00:00,0.0,192.544,152.79,283.5819,297.0,0.0,297.0,130.79190000000003,192.544,620.3359
2026-02-21 11:00:00+00:00,0.0,115.7033,169.862725,257.40215,278.0,0.0,278.0,87.539425,115.7033,481.242725
2026-02-21 12:00:00+00:00,0.0,138.4244,100.65,346.653475,206.0,0.0,206.0,246.003475,138.4244,590.427875
2026-02-21 13:00:00+00:00,0.0,263.6401,109.23615,152.87275,315.0,0.0,315.0,43.6366,263.6401,622.2767
2026-02-21 14:00:00+00:00,0.0,292.8018,105.250025,218.266,278.0,0.0,278.0,113.015975,292.8018,683.817775
2026-02-21 15:00:00+00:00,0.0,270.0605,133.986625,238.574,238.0,0.0,238.0,104.58737500000001,270.0605,612.647875
2026-02-21 16:00:00+00:00,0.0,278.1173,92.55035,333.893,51.0,0.0,51.0,241.34265,278.1173,570.4599499999999
2026-02-21 17:00:00+00:00,0.0,276.9192,69.558575,405.941,2.0,0.0,2.0,336.38242499999996,276.9192,615.301625
2026-02-21 18:00:00+00:00,0.0,272.9756,62.656,434.776975,0.0,12.0,-12.0,372.120975,272.9756,633.096575
2026-02-21 19:00:00+00:00,0.0,261.4791,46.101,572.89495,0.0,195.0,-195.0,526.79395,261.4791,593.27305
2026-02-21 20:00:00+00:00,0.0,180.233,83.3648,499.875,0.0,25.0,-25.0,416.5102,180.233,571.7432
2026-02-21 21:00:00+00:00,0.0,167.3031,103.0471,474.445,22.0,0.0,22.0,371.3979,167.3031,560.701
2026-02-21 22:00:00+00:00,0.0,172.819,106.619625,449.181,73.0,0.0,73.0,342.561375,172.819,588.380375
2026-02-21 23:00:00+00:00,0.0,174.6957,99.426825,437.865,49.0,0.0,49.0,338.438175,174.6957,562.133875
2026-02-22 00:00:00+00:00,0.0,201.7522,110.54955,404.5,20.0,0.0,20.0,293.95045,201.7522,515.70265
2026-02-22 01:00:00+00:00,0.0,151.9605,125.1273,377.346,75.0,0.0,75.0,252.2187,151.9605,479.17920000000004
2026-02-22 02:00:00+00:00,0.0,152.2198,134.652275,375.986,91.0,0.0,91.0,241.333725,152.2198,484.5535249999999
2026-02-22 03:00:00+00:00,0.0,132.1638,159.669925,347.407,144.0,0.0,144.0,187.73707499999998,132.1638,463.90087500000004
2026-02-22 04:00:00+00:00,0.0,102.3398,196.259525,298.674,265.0,0.0,265.0,102.41447499999998,102.3398,469.754275
2026-02-22 05:00:00+00:00,0.0,98.0113,241.772675,267.711,317.0,0.0,317.0,25.93832500000002,98.0113,440.949625
2026-02-22 06:00:00+00:00,0.0,98.0222,301.322875,176.633,500.0,0.0,500.0,-124.689875,98.0222,473.33232499999997
2026-02-22 07:00:00+00:00,0.0,97.8281,494.07175,30.943,885.0,0.0,885.0,-463.12875,97.8281,519.69935
2026-02-22 08:00:00+00:00,0.0,66.9362,546.056525,26.4,938.0,0.0,938.0,-519.656525,66.9362,485.279675
2026-02-22 09:00:00+00:00,0.0,71.9553,532.270575,23.87,920.0,0.0,920.0,-508.400575,71.9553,483.55472499999996
2026-02-22 10:00:00+00:00,0.0,29.534,448.857675,27.115,931.0,0.0,931.0,-421.74267499999996,29.534,538.791325
2026-02-22 11:00:00+00:00,0.0,121.2378,441.0405,27.973,813.0,0.0,813.0,-413.0675,121.2378,521.1703
2026-02-22 12:00:00+00:00,0.0,149.6606,447.1655,28.556,765.0,0.0,765.0,-418.6095,149.6606,496.05109999999996
2026-02-22 13:00:00+00:00,0.0,138.3089,396.0639,27.973,740.0,0.0,740.0,-368.0909,138.3089,510.218
2026-02-22 14:00:00+00:00,0.0,142.2779,309.584125,33.084,668.0,0.0,668.0,-276.50012499999997,142.2779,533.777775
2026-02-22 15:00:00+00:00,0.0,226.636,199.6096,107.717,387.0,0.0,387.0,-91.8926,226.636,521.7434
2026-02-22 16:00:00+00:00,0.0,147.4292,192.877375,402.034,189.0,0.0,189.0,209.156625,147.4292,545.585825
2026-02-22 17:00:00+00:00,0.0,61.9811,227.3481,361.564,368.0,0.0,368.0,134.21590000000003,61.9811,564.197
2026-02-22 18:00:00+00:00,0.0,59.0798,228.758775,349.203,397.0,0.0,397.0,120.44422499999996,59.0798,576.5240249999999
2026-02-22 19:00:00+00:00,0.0,52.7186,238.168125,340.892,438.0,0.0,438.0,102.72387499999999,52.7186,593.4424750000001
2026-02-22 20:00:00+00:00,0.0,37.5399,236.939275,334.454,410.0,0.0,410.0,97.514725,37.5399,545.054625
2026-02-22 21:00:00+00:00,0.0,97.44,213.044775,351.559,257.0,0.0,257.0,138.51422500000004,97.44,492.954225
2026-02-22 22:00:00+00:00,0.0,116.8206,304.2051,225.019,410.0,0.0,410.0,-79.18610000000001,116.8206,447.6345
2026-02-22 23:00:00+00:00,0.0,157.4101,206.52785,290.108,304.0,0.0,304.0,83.58015,157.4101,544.9902500000001
