,NL_DK_1,DK_1_NL,GB_DK_1,DK_1_GB,NO_2_DK_1,DK_1_NO_2,DK_1_DE_LU,DE_LU_DK_1,DK_1_DK_2,DK_2_DK_1,DK_1_SE_3,SE_3_DK_1,DK_1_DE_LU_net_export,DK_1_DK_2_net_export,DK_1_NO_2_net_export,DK_1_SE_3_net_export,DK_1_NL_net_export,DK_1_GB_net_export,Net Export
2026-01-02 18:00:00+00:00,0.0,454.665,0.0,1455.73,1193.2675,0.0,111.44,67.12,230.29500000000002,0.0,0.296875,6.28,44.31999999999999,230.29500000000002,-1193.2675,-5.983125,454.665,1455.73,985.7593750000001
2026-01-02 19:00:00+00:00,0.0,351.275,0.0,1455.73,902.1225,0.0,113.92,41.68,70.2625,0.0,0.0,206.265,72.24000000000001,70.2625,-902.1225,-206.265,351.275,1455.73,841.1200000000001
2026-01-02 20:00:00+00:00,0.0,528.4625,0.0,1455.73,849.36,0.0,165.52,15.6,40.832499999999996,27.8475,0.0,656.6075,149.92000000000002,12.984999999999996,-849.36,-656.6075,528.4625,1455.73,641.13
2026-01-02 21:00:00+00:00,0.0,606.255,0.0,1455.08,745.8175,0.0,56.32,34.08,0.0,338.3025,0.0,511.4075,22.240000000000002,-338.3025,-745.8175,-511.4075,606.255,1455.08,488.0474999999998
2026-01-02 22:00:00+00:00,0.0,577.6375,0.0,1413.7325,614.265,0.0,152.72,21.52,0.0,459.4075,0.0,590.22,131.2,-459.4075,-614.265,-590.22,577.6375,1413.7325,458.6775
2026-01-02 23:00:00+00:00,0.0,698.3375,0.0,935.4625,283.9925,0.0,31.12,290.4,0.0,382.65250000000003,0.0,526.235,-259.28,-382.65250000000003,-283.9925,-526.235,698.3375,935.4625,181.6400000000001
2026-01-03 00:00:00+00:00,0.0,700.18,0.0,1127.165,1.3875,172.6568315,0.0,939.04,0.0,483.50249999999994,0.0,586.3275,-939.04,-483.50249999999994,171.26933150000002,-586.3275,700.18,1127.165,-10.255668499999956
2026-01-03 01:00:00+00:00,0.0,693.0450000000001,0.0,1243.0974999999999,0.0,179.30338125,0.0,1043.12,0.0,583.0625,0.0,653.345,-1043.12,-583.0625,179.30338125,-653.345,693.0450000000001,1243.0974999999999,-164.08161874999996
2026-01-03 02:00:00+00:00,0.0,690.3525,0.0,870.9875,0.0,337.8177695,0.0,813.2,0.0,484.73,0.0,604.265,-813.2,-484.73,337.8177695,-604.265,690.3525,870.9875,-3.0372305000003053
2026-01-03 03:00:00+00:00,0.0,462.945,0.0,701.0275,0.0,327.3370725,0.0,529.76,0.0,491.3325,0.0,640.925,-529.76,-491.3325,327.3370725,-640.925,462.945,701.0275,-170.70792749999998
2026-01-03 04:00:00+00:00,0.0,451.4775,0.0,536.015,205.8625,7.46019875,268.88,17.92,0.0,521.08,0.0,696.4825,250.95999999999998,-521.08,-198.40230125000002,-696.4825,451.4775,536.015,-177.51230125000018
2026-01-03 05:00:00+00:00,0.0,515.8075,0.0,394.69,615.4325,0.0,302.32,0.0,0.0,596.9025,0.0,550.5775,302.32,-596.9025,-615.4325,-550.5775,515.8075,394.69,-550.0950000000003
2026-01-03 06:00:00+00:00,0.0,420.125,0.0,251.74,1060.955,0.0,802.5600000000001,0.0,0.0,600.015,0.0,638.935,802.5600000000001,-600.015,-1060.955,-638.935,420.125,251.74,-825.4799999999998
2026-01-03 07:00:00+00:00,396.8825,0.545,0.0,60.317499999999995,1446.3,0.0,1954.3200000000002,0.0,0.0,580.865,0.0,714.375,1954.3200000000002,-580.865,-1446.3,-714.375,-396.3375,60.317499999999995,-1123.2399999999998
2026-01-03 08:00:00+00:00,0.0,357.8375,0.0,159.475,1416.1625,0.0,1009.44,0.0,0.0,566.4325,0.0,713.875,1009.44,-566.4325,-1416.1625,-713.875,357.8375,159.475,-1169.7174999999997
2026-01-03 09:00:00+00:00,0.0,691.7025,0.0,396.5575,1587.545,0.0,437.6,0.0,0.0,487.985,0.0,616.9875,437.6,-487.985,-1587.545,-616.9875,691.7025,396.5575,-1166.6575000000003
2026-01-03 10:00:00+00:00,0.0,620.035,0.0,503.96,1447.1775,0.0,239.76000000000002,0.0,0.0,443.42,0.0,694.5775,239.76000000000002,-443.42,-1447.1775,-694.5775,620.035,503.96,-1221.42
2026-01-03 11:00:00+00:00,0.0,683.2275,0.0,395.0425,1410.5974999999999,0.0,180.8,0.0,0.0,485.4325,0.0,696.11,180.8,-485.4325,-1410.5974999999999,-696.11,683.2275,395.0425,-1333.0699999999997
2026-01-03 12:00:00+00:00,0.0,700.32,0.0,388.8775,1319.5275,0.0,0.0,83.44,0.0,352.28499999999997,0.0,614.55,-83.44,-352.28499999999997,-1319.5275,-614.55,700.32,388.8775,-1280.6049999999996
2026-01-03 13:00:00+00:00,0.0,667.545,0.0,325.0025,1526.3525,0.0,302.4,0.56,0.0,204.04250000000002,0.0,668.9075,301.84,-204.04250000000002,-1526.3525,-668.9075,667.545,325.0025,-1104.915
2026-01-03 14:00:00+00:00,0.0,369.83,0.0,153.54500000000002,1367.075,0.0,637.12,0.8,0.0,192.735,0.0,553.0450000000001,636.32,-192.735,-1367.075,-553.0450000000001,369.83,153.54500000000002,-953.1600000000001
2026-01-03 15:00:00+00:00,0.0,683.155,0.0,602.8125,1547.9575,0.0,0.0,509.76,0.0,110.02000000000001,0.0,84.045,-509.76,-110.02000000000001,-1547.9575,-84.045,683.155,602.8125,-965.8150000000003
2026-01-03 16:00:00+00:00,0.0,684.1275,0.0,917.5325,1542.68,0.0,0.0,1151.44,0.0,66.51,0.375,5.202500000000001,-1151.44,-66.51,-1542.68,-4.827500000000001,684.1275,917.5325,-1163.7975
2026-01-03 17:00:00+00:00,12.265,75.77499999999999,0.0,1259.135,1331.055,0.0,0.0,879.12,73.315,11.722499999999998,0.09375,38.2175,-879.12,61.5925,-1331.055,-38.12375,63.50999999999999,1259.135,-864.06125
2026-01-03 18:00:00+00:00,347.5825,0.0,0.0,1365.7525,1252.94,0.0,5.28,192.88,214.3025,0.0,0.0,222.375,-187.6,214.3025,-1252.94,-222.375,-347.5825,1365.7525,-430.4424999999999
2026-01-03 19:00:00+00:00,391.215,0.0,0.0,1397.1375,1181.205,0.0,143.44,11.44,0.3175,28.66,0.0,106.155,132.0,-28.3425,-1181.205,-106.155,-391.215,1397.1375,-177.77999999999975
2026-01-03 20:00:00+00:00,0.0,187.0725,0.0,1325.98,1225.965,0.0,62.16,64.64,0.0,174.48499999999999,0.0,389.155,-2.480000000000004,-174.48499999999999,-1225.965,-389.155,187.0725,1325.98,-279.0324999999998
2026-01-03 21:00:00+00:00,87.6875,16.8025,0.0,1296.4524999999999,1174.4375,0.0,639.44,0.0,0.0,214.59750000000003,0.0,551.5325,639.44,-214.59750000000003,-1174.4375,-551.5325,-70.885,1296.4524999999999,-75.56000000000017
2026-01-03 22:00:00+00:00,21.5675,123.86250000000001,0.0,1244.875,1395.1750000000002,0.0,505.84000000000003,0.0,0.0,172.5075,0.0,560.3275,505.84000000000003,-172.5075,-1395.1750000000002,-560.3275,102.29500000000002,1244.875,-275.0
2026-01-03 23:00:00+00:00,0.0,552.545,0.0,683.5425,1530.635,0.0,693.76,0.0,0.0,469.9625,0.0,659.235,693.76,-469.9625,-1530.635,-659.235,552.545,683.5425,-729.9850000000001
2026-01-04 00:00:00+00:00,0.0,350.76,0.0,761.0550000000001,1623.7325,0.0,790.0799999999999,0.0,0.0,580.4725,0.0,702.235,790.0799999999999,-580.4725,-1623.7325,-702.235,350.76,761.0550000000001,-1004.5450000000001
2026-01-04 01:00:00+00:00,36.0325,91.695,0.0,836.405,1629.375,0.0,879.76,0.0,0.0,562.4125,0.0,714.9375,879.76,-562.4125,-1629.375,-714.9375,55.662499999999994,836.405,-1134.8975000000003
2026-01-04 02:00:00+00:00,516.3975,0.0,0.0,789.8075,1592.4099999999999,0.0,1369.92,0.0,0.0,593.6925,0.0,715.0,1369.92,-593.6925,-1592.4099999999999,-715.0,-516.3975,789.8075,-1257.7725
2026-01-04 03:00:00+00:00,595.1175000000001,0.0,0.0,591.0625,1557.995,0.0,1764.24,0.0,0.0,560.5500000000001,0.0,715.0,1764.24,-560.5500000000001,-1557.995,-715.0,-595.1175000000001,591.0625,-1073.36
2026-01-04 04:00:00+00:00,246.825,4.7425,0.0,402.765,1598.5075,0.0,1766.8,0.0,0.0,597.1275,0.0,714.97,1766.8,-597.1275,-1598.5075,-714.97,-242.08249999999998,402.765,-983.1225000000001
2026-01-04 05:00:00+00:00,5.1925,366.5925,0.0,354.1975,1544.4225000000001,0.0,1108.88,0.0,0.0,599.9225,0.0,714.875,1108.88,-599.9225,-1544.4225000000001,-714.875,361.4,354.1975,-1034.7425
2026-01-04 06:00:00+00:00,12.335,413.255,0.0,339.82,1555.31,0.0,853.84,0.0,0.0,589.15,0.0,714.97,853.84,-589.15,-1555.31,-714.97,400.92,339.82,-1264.85
2026-01-04 07:00:00+00:00,152.385,160.755,0.0,67.0975,1121.1875,0.0,861.6800000000001,0.0,0.0,570.4725000000001,0.0,710.5625,861.6800000000001,-570.4725000000001,-1121.1875,-710.5625,8.370000000000005,67.0975,-1465.075
2026-01-04 08:00:00+00:00,261.57,0.0,0.0,38.379999999999995,364.06,0.0,228.79999999999998,56.48,0.0,550.04,0.0,584.4225,172.32,-550.04,-364.06,-584.4225,-261.57,38.379999999999995,-1549.3925
2026-01-04 09:00:00+00:00,628.6575,0.0,0.0,421.8375,22.0575,0.0,0.0,698.64,0.0,522.37,0.0,225.7825,-698.64,-522.37,-22.0575,-225.7825,-628.6575,421.8375,-1675.6699999999996
2026-01-04 10:00:00+00:00,426.47,0.0125,0.0,657.37,20.377499999999998,3.92312425,0.0,1242.48,0.0,421.8675,0.0,154.7825,-1242.48,-421.8675,-16.454375749999997,-154.7825,-426.45750000000004,657.37,-1604.6718757500003
2026-01-04 11:00:00+00:00,0.0,275.8775,0.0,683.9225,313.55,0.0,0.0,1377.68,0.0,492.9225,0.0,345.0,-1377.68,-492.9225,-313.55,-345.0,275.8775,683.9225,-1569.3525
2026-01-04 12:00:00+00:00,5.11,222.9,0.0,773.005,319.485,0.0,0.0,2202.64,0.0,76.2325,18.90625,9.735000000000001,-2202.64,-76.2325,-319.485,9.171249999999999,217.79,773.005,-1598.3912500000001
2026-01-04 13:00:00+00:00,129.3975,0.0,0.0,515.895,77.285,1.1488885,0.0,1852.4,1.57,56.2775,0.0,88.67,-1852.4,-54.7075,-76.1361115,-88.67,-129.3975,515.895,-1685.4161115000002
2026-01-04 14:00:00+00:00,575.0975,0.0,0.0,347.28499999999997,13.447500000000002,0.0,0.0,1213.92,8.6125,84.85,0.0,376.75,-1213.92,-76.2375,-13.447500000000002,-376.75,-575.0975,347.28499999999997,-1908.1675
2026-01-04 15:00:00+00:00,537.9325,0.0,73.2675,4.5975,58.022499999999994,12.2024955,0.0,1056.72,25.47,27.0225,0.0,312.2175,-1056.72,-1.552500000000002,-45.820004499999996,-312.2175,-537.9325,-68.67,-2022.9125045
2026-01-04 16:00:00+00:00,492.64250000000004,0.0,2.0900000000000003,0.8525,125.6,0.0,0.0,878.3199999999999,0.0,210.87,0.0,417.0475,-878.3199999999999,-210.87,-125.6,-417.0475,-492.64250000000004,-1.2375000000000003,-2125.7175
2026-01-04 17:00:00+00:00,422.88,0.0,0.0,35.8575,21.045,37.735819,0.0,865.52,0.0,276.46750000000003,0.0,455.97,-865.52,-276.46750000000003,16.690818999999998,-455.97,-422.88,35.8575,-1968.289181
2026-01-04 18:00:00+00:00,417.38,0.0,23.175,6.7775,6.9775,7.121502250000001,0.0,739.04,0.0,154.3725,0.0,445.1275,-739.04,-154.3725,0.14400225000000066,-445.1275,-417.38,-16.3975,-1772.17349775
2026-01-04 19:00:00+00:00,555.0175,0.0,0.0,347.875,178.85,0.0,0.0,496.88,0.0,319.72,0.0,413.955,-496.88,-319.72,-178.85,-413.955,-555.0175,347.875,-1616.5475000000001
2026-01-04 20:00:00+00:00,635.27,0.0,0.0,403.5775,689.0775,0.0,0.08,172.0,0.0,275.9,0.0,67.4375,-171.92,-275.9,-689.0775,-67.4375,-635.27,403.5775,-1436.0275000000001
2026-01-04 21:00:00+00:00,591.9975,0.0,0.485,364.27750000000003,871.56,0.0,0.0,236.96,0.0,87.9675,0.0,82.185,-236.96,-87.9675,-871.56,-82.185,-591.9975,363.7925,-1506.8774999999998
2026-01-04 22:00:00+00:00,429.685,0.0,446.49,0.0,539.1675,0.0,313.68,0.48,8.48,97.7,0.0,306.565,313.2,-89.22,-539.1675,-306.565,-429.685,-446.49,-1497.9275
2026-01-04 23:00:00+00:00,326.3225,9.1175,528.5325,0.0,394.40999999999997,0.0,136.72,77.75999999999999,0.0,285.6,0.0,184.6725,58.96000000000001,-285.6,-394.40999999999997,-184.6725,-317.205,-528.5325,-1651.46
2026-01-05 00:00:00+00:00,477.8025,0.0,440.9925,0.0,630.3325,0.0,310.4,0.0,0.0,368.3975,0.0,18.5125,310.4,-368.3975,-630.3325,-18.5125,-477.8025,-440.9925,-1625.6375
2026-01-05 01:00:00+00:00,340.89,0.0,423.6175,0.0,1186.2875,0.0,289.44,0.0,14.204999999999998,75.255,0.0,27.985,289.44,-61.05,-1186.2875,-27.985,-340.89,-423.6175,-1750.39
2026-01-05 02:00:00+00:00,224.03,0.0,370.355,0.0,1071.0149999999999,0.0,266.08,0.0,0.0,85.265,0.0,71.735,266.08,-85.265,-1071.0149999999999,-71.735,-224.03,-370.355,-1556.32
2026-01-05 03:00:00+00:00,147.3475,0.0,562.45,0.0,1399.1025,0.0,1073.84,0.0,44.9375,0.0,0.0,290.675,1073.84,44.9375,-1399.1025,-290.675,-147.3475,-562.45,-1280.7975000000001
2026-01-05 04:00:00+00:00,6.14,63.2575,503.96999999999997,0.0,1528.435,0.0,1294.48,0.0,9.9775,63.4225,0.0,289.875,1294.48,-53.445,-1528.435,-289.875,57.1175,-503.96999999999997,-1024.1274999999998
2026-01-05 05:00:00+00:00,353.0125,0.0,1065.0175,0.0,1494.2625,0.0,1726.72,0.0,176.9875,0.0,0.0,252.4075,1726.72,176.9875,-1494.2625,-252.4075,-353.0125,-1065.0175,-1260.9925
2026-01-05 06:00:00+00:00,97.1675,124.23,1074.8925,0.0,1474.33,0.0,1256.8799999999999,0.0,126.3325,0.0,0.0,157.8,1256.8799999999999,126.3325,-1474.33,-157.8,27.0625,-1074.8925,-1296.7475
2026-01-05 07:00:00+00:00,198.5275,3.4175,1044.095,0.0,664.8075,0.0,92.32,36.88,198.23250000000002,0.0,134.8604785,0.0,55.43999999999999,198.23250000000002,-664.8075,134.8604785,-195.11,-1044.095,-1515.4795215
2026-01-05 08:00:00+00:00,0.0,386.91499999999996,548.6675,0.0,514.91,0.0,0.0,1192.88,155.7875,0.0,132.4221485,7.595,-1192.88,155.7875,-514.91,124.82714849999999,386.91499999999996,-548.6675,-1588.9278515
2026-01-05 09:00:00+00:00,0.0,211.60750000000002,729.66,0.0,968.8875,0.0,0.0,908.88,352.8275,0.0,326.5221065,0.0,-908.88,352.8275,-968.8875,326.5221065,211.60750000000002,-729.66,-1716.4703934999998
2026-01-05 10:00:00+00:00,0.0,686.02,899.2625,0.0,1381.0900000000001,0.0,0.0,701.04,323.0525,0.0,398.3331985,0.0,-701.04,323.0525,-1381.0900000000001,398.3331985,686.02,-899.2625,-1573.9868015000002
2026-01-05 11:00:00+00:00,0.0,639.57,1041.4375,0.0,1077.1725000000001,0.0,0.0,1075.04,403.76,0.0,681.1384125,0.0,-1075.04,403.76,-1077.1725000000001,681.1384125,639.57,-1041.4375,-1469.1815875000002
2026-01-05 12:00:00+00:00,0.0,699.76,937.2325,0.0,1214.5774999999999,0.0,0.0,623.2,87.7925,0.0,647.88676475,0.0,-623.2,87.7925,-1214.5774999999999,647.88676475,699.76,-937.2325,-1339.5707352499999
2026-01-05 13:00:00+00:00,0.0,698.94,1022.4499999999999,0.0,1433.9524999999999,0.0,0.0,649.04,351.4675,0.0,659.68867475,0.0,-649.04,351.4675,-1433.9524999999999,659.68867475,698.94,-1022.4499999999999,-1395.3463252499996
2026-01-05 14:00:00+00:00,0.21,384.2,1074.0275000000001,0.0,638.76,0.0,0.0,803.9200000000001,307.4625,0.0,572.99943525,0.0,-803.9200000000001,307.4625,-638.76,572.99943525,383.99,-1074.0275000000001,-1252.2555647500003
2026-01-05 15:00:00+00:00,382.4475,0.0,1091.2275,0.0,8.0125,51.57531525,0.0,942.5600000000001,359.03999999999996,0.0,704.6940155,0.0,-942.5600000000001,359.03999999999996,43.56281525,704.6940155,-382.4475,-1091.2275,-1308.93816925
2026-01-05 16:00:00+00:00,339.8,0.0,774.61,0.0,160.485,0.0,0.0,865.12,329.655,0.0,571.8202365,0.0,-865.12,329.655,-160.485,571.8202365,-339.8,-774.61,-1238.5397635000002
2026-01-05 17:00:00+00:00,0.0,52.47,660.6625,0.0,643.15,0.0,0.0,548.64,368.935,0.0,297.12161249999997,0.0,-548.64,368.935,-643.15,297.12161249999997,52.47,-660.6625,-1133.9258875
2026-01-05 18:00:00+00:00,38.9575,15.3675,1088.99,0.0,1043.08,0.0,238.32000000000002,4.16,355.2425,0.0,256.5272635,0.0,234.16000000000003,355.2425,-1043.08,256.5272635,-23.590000000000003,-1088.99,-1309.7302364999998
2026-01-05 19:00:00+00:00,424.1025,0.0,1068.4,0.0,868.3050000000001,0.0,200.16,0.32,315.3075,0.0,398.116203,0.0,199.84,315.3075,-868.3050000000001,398.116203,-424.1025,-1068.4,-1447.5437970000003
2026-01-05 20:00:00+00:00,692.9525000000001,0.0,25.53,74.7125,1012.44,0.0,0.0,527.12,233.11,0.0,326.77878925,0.0,-527.12,233.11,-1012.44,326.77878925,-692.9525000000001,49.182500000000005,-1623.4412107500002
