,SE_3_SE_2,SE_2_SE_3,NO_4_SE_2,SE_2_NO_4,SE_1_SE_2,SE_2_SE_1,SE_2_NO_3,NO_3_SE_2,SE_2_NO_3_net_export,SE_2_NO_4_net_export,SE_2_SE_1_net_export,SE_2_SE_3_net_export,Net Export
2026-01-17 06:00:00+00:00,0.0,6657.84289525,28.0417225,0.0,936.70932,0.0,109.9652925,0.0,109.9652925,-28.0417225,-936.70932,6657.84289525,5803.05714525
2026-01-17 07:00:00+00:00,0.0,7423.76794425,30.07167725,0.0,1647.20025625,0.0,61.0538765,0.0,61.0538765,-30.07167725,-1647.20025625,7423.76794425,5807.54988725
2026-01-17 08:00:00+00:00,0.0,7584.26831075,33.6828405,0.0,1856.50952175,0.0,8.263609500000001,10.02022125,-1.7566117499999994,-33.6828405,-1856.50952175,7584.26831075,5692.31933675
2026-01-17 09:00:00+00:00,0.0,7462.9716797500005,21.84570775,0.0,1695.86923225,0.0,29.3272045,2.2048425,27.122362000000003,-21.84570775,-1695.86923225,7462.9716797500005,5772.379101750001
2026-01-17 10:00:00+00:00,0.0,7646.56799325,18.7729125,0.0,1644.36520375,0.0,62.538782000000005,0.0,62.538782000000005,-18.7729125,-1644.36520375,7646.56799325,6045.968659
2026-01-17 11:00:00+00:00,0.0,7637.40380875,19.99973525,0.0,1436.53869625,0.0,112.85503725,0.0,112.85503725,-19.99973525,-1436.53869625,7637.40380875,6293.7204145000005
2026-01-17 12:00:00+00:00,0.0,7508.86584475,4.05242525,4.8121195,1567.1197205,0.0,202.8455075,0.0,202.8455075,0.7596942499999999,-1567.1197205,7508.86584475,6145.351326
2026-01-17 13:00:00+00:00,0.0,7407.7421875,2.87794425,0.0,1577.67764275,0.0,191.800296,0.0,191.800296,-2.87794425,-1577.67764275,7407.7421875,6018.9868965000005
2026-01-17 14:00:00+00:00,0.0,7351.10192875,0.7622015,0.13637375,1436.465027,0.0,181.70351775,0.0,181.70351775,-0.62582775,-1436.465027,7351.10192875,6095.71459175
2026-01-17 15:00:00+00:00,0.0,7460.92138675,0.0,2.2055575,1570.471405,0.0,231.8535355,0.0,231.8535355,2.2055575,-1570.471405,7460.92138675,6124.50907475
2026-01-17 16:00:00+00:00,0.0,7423.40258775,0.0,20.1296875,1745.26715075,0.0,265.53302974999997,0.0,265.53302974999997,20.1296875,-1745.26715075,7423.40258775,5963.79815425
