,ES_PT,PT_ES,PT_ES_net_export,Net Export
2026-02-27 17:00:00+00:00,0.0,418.49,418.49,418.49
2026-02-27 18:00:00+00:00,0.0,492.51,492.51,492.51
2026-02-27 19:00:00+00:00,0.0,156.02,156.02,156.02
2026-02-27 20:00:00+00:00,7.26,9.66,2.4000000000000004,2.4000000000000004
2026-02-27 21:00:00+00:00,77.38,54.03,-23.349999999999994,-23.349999999999994
2026-02-27 22:00:00+00:00,179.81,8.08,-171.73,-171.73
2026-02-27 23:00:00+00:00,6.13,153.07,146.94,146.94
2026-02-28 00:00:00+00:00,29.66,52.19,22.529999999999998,22.529999999999998
2026-02-28 01:00:00+00:00,0.0,608.44,608.44,608.44
2026-02-28 02:00:00+00:00,0.0,679.62,679.62,679.62
2026-02-28 03:00:00+00:00,0.0,974.39,974.39,974.39
2026-02-28 04:00:00+00:00,0.0,1035.76,1035.76,1035.76
2026-02-28 05:00:00+00:00,0.0,1121.8400000000001,1121.8400000000001,1121.8400000000001
2026-02-28 06:00:00+00:00,0.0,1091.25,1091.25,1091.25
2026-02-28 07:00:00+00:00,0.0,1692.59,1692.59,1692.59
2026-02-28 08:00:00+00:00,3.67,969.6800000000001,966.0100000000001,966.0100000000001
2026-02-28 09:00:00+00:00,1144.54,0.0,-1144.54,-1144.54
2026-02-28 10:00:00+00:00,1529.72,0.0,-1529.72,-1529.72
2026-02-28 11:00:00+00:00,1528.95,0.0,-1528.95,-1528.95
2026-02-28 12:00:00+00:00,1484.97,0.0,-1484.97,-1484.97
2026-02-28 13:00:00+00:00,1277.79,0.0,-1277.79,-1277.79
2026-02-28 14:00:00+00:00,1253.15,0.0,-1253.15,-1253.15
2026-02-28 15:00:00+00:00,877.38,0.0,-877.38,-877.38
2026-02-28 16:00:00+00:00,272.92999999999995,216.38,-56.549999999999955,-56.549999999999955
2026-02-28 17:00:00+00:00,0.0,571.83,571.83,571.83
2026-02-28 18:00:00+00:00,0.0,993.12,993.12,993.12
2026-02-28 19:00:00+00:00,0.0,883.83,883.83,883.83
2026-02-28 20:00:00+00:00,0.0,837.65,837.65,837.65
2026-02-28 21:00:00+00:00,0.0,766.81,766.81,766.81
2026-02-28 22:00:00+00:00,0.0,838.36,838.36,838.36
2026-02-28 23:00:00+00:00,0.0,834.0,834.0,834.0
2026-03-01 00:00:00+00:00,0.0,1102.1,1102.1,1102.1
2026-03-01 01:00:00+00:00,0.0,1193.18,1193.18,1193.18
2026-03-01 02:00:00+00:00,0.0,918.06,918.06,918.06
2026-03-01 03:00:00+00:00,0.0,983.97,983.97,983.97
2026-03-01 04:00:00+00:00,0.0,1051.27,1051.27,1051.27
2026-03-01 05:00:00+00:00,0.0,1015.52,1015.52,1015.52
2026-03-01 06:00:00+00:00,0.0,1037.6,1037.6,1037.6
2026-03-01 07:00:00+00:00,0.0,787.45,787.45,787.45
2026-03-01 08:00:00+00:00,543.24,64.53,-478.71000000000004,-478.71000000000004
2026-03-01 09:00:00+00:00,2109.96,0.0,-2109.96,-2109.96
2026-03-01 10:00:00+00:00,2691.54,0.0,-2691.54,-2691.54
2026-03-01 11:00:00+00:00,2760.36,0.0,-2760.36,-2760.36
2026-03-01 12:00:00+00:00,2719.89,0.0,-2719.89,-2719.89
2026-03-01 13:00:00+00:00,2702.69,0.0,-2702.69,-2702.69
2026-03-01 14:00:00+00:00,2617.15,0.0,-2617.15,-2617.15
2026-03-01 15:00:00+00:00,2465.76,0.0,-2465.76,-2465.76
2026-03-01 16:00:00+00:00,2061.53,0.0,-2061.53,-2061.53
2026-03-01 17:00:00+00:00,1245.35,0.0,-1245.35,-1245.35
2026-03-01 18:00:00+00:00,27.62,130.51,102.88999999999999,102.88999999999999
2026-03-01 19:00:00+00:00,168.43,23.02,-145.41,-145.41
2026-03-01 20:00:00+00:00,110.43,266.82,156.39,156.39
2026-03-01 21:00:00+00:00,84.9,58.99,-25.910000000000004,-25.910000000000004
2026-03-01 22:00:00+00:00,474.85,0.0,-474.85,-474.85
2026-03-01 23:00:00+00:00,161.99,372.85,210.86,210.86
2026-03-02 00:00:00+00:00,0.0,692.89,692.89,692.89
2026-03-02 01:00:00+00:00,0.0,761.46,761.46,761.46
2026-03-02 02:00:00+00:00,0.0,705.24,705.24,705.24
2026-03-02 03:00:00+00:00,0.0,840.97,840.97,840.97
2026-03-02 04:00:00+00:00,0.0,1335.02,1335.02,1335.02
2026-03-02 05:00:00+00:00,0.0,1855.79,1855.79,1855.79
2026-03-02 06:00:00+00:00,0.0,1988.08,1988.08,1988.08
2026-03-02 07:00:00+00:00,0.0,1905.1200000000001,1905.1200000000001,1905.1200000000001
2026-03-02 08:00:00+00:00,55.68,348.75,293.07,293.07
2026-03-02 09:00:00+00:00,1030.1299999999999,0.0,-1030.1299999999999,-1030.1299999999999
2026-03-02 10:00:00+00:00,2495.71,0.0,-2495.71,-2495.71
2026-03-02 11:00:00+00:00,2900.13,0.0,-2900.13,-2900.13
2026-03-02 12:00:00+00:00,2911.29,0.0,-2911.29,-2911.29
2026-03-02 13:00:00+00:00,2992.66,0.0,-2992.66,-2992.66
2026-03-02 14:00:00+00:00,2919.61,0.0,-2919.61,-2919.61
2026-03-02 15:00:00+00:00,2122.02,0.0,-2122.02,-2122.02
2026-03-02 16:00:00+00:00,1080.24,0.0,-1080.24,-1080.24
2026-03-02 17:00:00+00:00,824.4200000000001,0.0,-824.4200000000001,-824.4200000000001
2026-03-02 18:00:00+00:00,73.15,59.48,-13.670000000000009,-13.670000000000009
2026-03-02 19:00:00+00:00,45.31,0.0,-45.31,-45.31
2026-03-02 20:00:00+00:00,56.56,2.96,-53.6,-53.6
2026-03-02 21:00:00+00:00,105.83,0.0,-105.83,-105.83
2026-03-02 22:00:00+00:00,47.7,234.45,186.75,186.75
2026-03-02 23:00:00+00:00,33.51,290.21999999999997,256.71,256.71
2026-03-03 00:00:00+00:00,0.0,403.07,403.07,403.07
2026-03-03 01:00:00+00:00,0.0,574.74,574.74,574.74
2026-03-03 02:00:00+00:00,0.0,893.38,893.38,893.38
2026-03-03 03:00:00+00:00,0.0,1122.46,1122.46,1122.46
2026-03-03 04:00:00+00:00,0.0,1332.69,1332.69,1332.69
2026-03-03 05:00:00+00:00,0.0,1432.11,1432.11,1432.11
2026-03-03 06:00:00+00:00,0.0,1976.51,1976.51,1976.51
2026-03-03 07:00:00+00:00,0.0,1587.9099999999999,1587.9099999999999,1587.9099999999999
2026-03-03 08:00:00+00:00,0.0,636.4,636.4,636.4
2026-03-03 09:00:00+00:00,527.38,0.0,-527.38,-527.38
2026-03-03 10:00:00+00:00,794.01,0.0,-794.01,-794.01
2026-03-03 11:00:00+00:00,1789.44,0.0,-1789.44,-1789.44
2026-03-03 12:00:00+00:00,2189.45,0.0,-2189.45,-2189.45
2026-03-03 13:00:00+00:00,1892.79,0.0,-1892.79,-1892.79
2026-03-03 14:00:00+00:00,2119.13,0.0,-2119.13,-2119.13
2026-03-03 15:00:00+00:00,2141.96,0.0,-2141.96,-2141.96
2026-03-03 16:00:00+00:00,1119.15,0.0,-1119.15,-1119.15
2026-03-03 17:00:00+00:00,136.6,299.92,163.32000000000002,163.32000000000002
2026-03-03 18:00:00+00:00,0.0,650.63,650.63,650.63
2026-03-03 19:00:00+00:00,0.0,373.8,373.8,373.8
2026-03-03 20:00:00+00:00,2.55,79.01,76.46000000000001,76.46000000000001
2026-03-03 21:00:00+00:00,26.740000000000002,2.48,-24.26,-24.26
2026-03-03 22:00:00+00:00,0.0,158.3,158.3,158.3
2026-03-03 23:00:00+00:00,0.0,1195.54,1195.54,1195.54
2026-03-04 00:00:00+00:00,0.0,1620.31,1620.31,1620.31
2026-03-04 01:00:00+00:00,0.0,1820.48,1820.48,1820.48
2026-03-04 02:00:00+00:00,0.0,1770.26,1770.26,1770.26
2026-03-04 03:00:00+00:00,0.0,1638.1,1638.1,1638.1
2026-03-04 04:00:00+00:00,0.0,2044.38,2044.38,2044.38
2026-03-04 05:00:00+00:00,0.0,2195.8599999999997,2195.8599999999997,2195.8599999999997
2026-03-04 06:00:00+00:00,0.0,2420.4300000000003,2420.4300000000003,2420.4300000000003
2026-03-04 07:00:00+00:00,0.0,2352.55,2352.55,2352.55
2026-03-04 08:00:00+00:00,0.0,1535.2,1535.2,1535.2
2026-03-04 09:00:00+00:00,32.0,252.23,220.23,220.23
2026-03-04 10:00:00+00:00,64.38,47.4,-16.979999999999997,-16.979999999999997
2026-03-04 11:00:00+00:00,1170.46,0.0,-1170.46,-1170.46
2026-03-04 12:00:00+00:00,2698.44,0.0,-2698.44,-2698.44
2026-03-04 13:00:00+00:00,2602.71,0.0,-2602.71,-2602.71
2026-03-04 14:00:00+00:00,1476.85,0.0,-1476.85,-1476.85
2026-03-04 15:00:00+00:00,740.35,0.0,-740.35,-740.35
2026-03-04 16:00:00+00:00,790.46,0.0,-790.46,-790.46
2026-03-04 17:00:00+00:00,0.0,474.04999999999995,474.04999999999995,474.04999999999995
2026-03-04 18:00:00+00:00,0.0,494.59000000000003,494.59000000000003,494.59000000000003
2026-03-04 19:00:00+00:00,363.89,30.67,-333.21999999999997,-333.21999999999997
2026-03-04 20:00:00+00:00,455.96,0.0,-455.96,-455.96
2026-03-04 21:00:00+00:00,541.0,0.0,-541.0,-541.0
2026-03-04 22:00:00+00:00,911.22,0.0,-911.22,-911.22
2026-03-04 23:00:00+00:00,950.28,0.0,-950.28,-950.28
2026-03-05 00:00:00+00:00,827.0799999999999,0.0,-827.0799999999999,-827.0799999999999
2026-03-05 01:00:00+00:00,397.37,0.0,-397.37,-397.37
2026-03-05 02:00:00+00:00,630.21,0.0,-630.21,-630.21
2026-03-05 03:00:00+00:00,665.35,0.0,-665.35,-665.35
2026-03-05 04:00:00+00:00,230.31,0.0,-230.31,-230.31
2026-03-05 05:00:00+00:00,0.0,873.48,873.48,873.48
2026-03-05 06:00:00+00:00,0.0,2142.41,2142.41,2142.41
2026-03-05 07:00:00+00:00,0.0,2059.5,2059.5,2059.5
2026-03-05 08:00:00+00:00,189.34,477.46,288.12,288.12
2026-03-05 09:00:00+00:00,1415.3400000000001,0.0,-1415.3400000000001,-1415.3400000000001
2026-03-05 10:00:00+00:00,2519.62,0.0,-2519.62,-2519.62
2026-03-05 11:00:00+00:00,2175.81,0.0,-2175.81,-2175.81
2026-03-05 12:00:00+00:00,2491.93,0.0,-2491.93,-2491.93
2026-03-05 13:00:00+00:00,2219.03,0.0,-2219.03,-2219.03
2026-03-05 14:00:00+00:00,1461.49,0.0,-1461.49,-1461.49
2026-03-05 15:00:00+00:00,964.13,0.0,-964.13,-964.13
2026-03-05 16:00:00+00:00,157.46,140.34,-17.120000000000005,-17.120000000000005
2026-03-05 17:00:00+00:00,0.0,847.56,847.56,847.56
2026-03-05 18:00:00+00:00,0.0,987.75,987.75,987.75
2026-03-05 19:00:00+00:00,0.0,1001.18,1001.18,1001.18
2026-03-05 20:00:00+00:00,0.0,266.65000000000003,266.65000000000003,266.65000000000003
2026-03-05 21:00:00+00:00,11.67,5.02,-6.65,-6.65
2026-03-05 22:00:00+00:00,4.75,1.08,-3.67,-3.67
2026-03-05 23:00:00+00:00,0.0,1534.88,1534.88,1534.88
2026-03-06 00:00:00+00:00,0.0,2041.73,2041.73,2041.73
2026-03-06 01:00:00+00:00,0.0,2252.56,2252.56,2252.56
2026-03-06 02:00:00+00:00,0.0,2144.47,2144.47,2144.47
2026-03-06 03:00:00+00:00,0.0,1945.45,1945.45,1945.45
2026-03-06 04:00:00+00:00,0.0,2099.4700000000003,2099.4700000000003,2099.4700000000003
2026-03-06 05:00:00+00:00,0.0,2157.6,2157.6,2157.6
2026-03-06 06:00:00+00:00,0.0,2341.17,2341.17,2341.17
2026-03-06 07:00:00+00:00,0.0,1667.43,1667.43,1667.43
2026-03-06 08:00:00+00:00,0.0,703.51,703.51,703.51
2026-03-06 09:00:00+00:00,0.0,491.0,491.0,491.0
2026-03-06 10:00:00+00:00,0.0,273.38,273.38,273.38
2026-03-06 11:00:00+00:00,358.8,0.0,-358.8,-358.8
2026-03-06 12:00:00+00:00,108.94,0.0,-108.94,-108.94
2026-03-06 13:00:00+00:00,144.75,0.0,-144.75,-144.75
2026-03-06 14:00:00+00:00,153.8,0.0,-153.8,-153.8
2026-03-06 15:00:00+00:00,129.20000000000002,0.0,-129.20000000000002,-129.20000000000002
2026-03-06 16:00:00+00:00,257.13,0.0,-257.13,-257.13
2026-03-06 17:00:00+00:00,65.2,105.88,40.67999999999999,40.67999999999999
2026-03-06 18:00:00+00:00,0.0,760.4300000000001,760.4300000000001,760.4300000000001
2026-03-06 19:00:00+00:00,0.0,693.22,693.22,693.22
2026-03-06 20:00:00+00:00,0.0,670.01,670.01,670.01
2026-03-06 21:00:00+00:00,0.0,609.64,609.64,609.64
2026-03-06 22:00:00+00:00,157.13,153.92999999999998,-3.200000000000017,-3.200000000000017
2026-03-06 23:00:00+00:00,48.96,539.46,490.50000000000006,490.50000000000006
