,BE_NL,NL_BE,NL_DE_LU,DE_LU_NL,NL_GB,GB_NL,NL_NO_2,NO_2_NL,NL_DK_1,DK_1_NL,NL_BE_net_export,NL_DE_LU_net_export,NL_GB_net_export,NL_NO_2_net_export,NL_DK_1_net_export,Net Export
2026-01-16 06:00:00+00:00,0.0,1900.398,356.07,983.75,1076.61,0.0,0.0,399.0175,12.9625,50.205000000000005,1900.398,-627.6800000000001,1076.61,-399.0175,-37.24250000000001,1913.0679999999995
2026-01-16 07:00:00+00:00,0.0,1896.018,383.91,856.51,1080.3225,0.0,0.0,506.66999999999996,544.8575,0.0,1896.018,-472.59999999999997,1080.3225,-506.66999999999996,544.8575,2541.928
2026-01-16 08:00:00+00:00,0.0,2577.775,0.0,1397.8,1078.2575000000002,0.0,0.0,518.2125,594.6725,0.0,2577.775,-1397.8,1078.2575000000002,-518.2125,594.6725,2334.6925
2026-01-16 09:00:00+00:00,0.0,2497.871,76.50999999999999,1319.97,1078.2875,0.0,0.0,405.86,480.13,0.0,2497.871,-1243.46,1078.2875,-405.86,480.13,2406.9685
2026-01-16 10:00:00+00:00,0.0,2381.069,370.01,1039.46,1075.55,0.0,0.0,622.5475,534.415,0.0,2381.069,-669.45,1075.55,-622.5475,534.415,2699.0364999999997
2026-01-16 11:00:00+00:00,0.0,2080.359,846.16,668.38,1019.06,0.0,0.0,618.6725,328.425,0.0,2080.359,177.77999999999997,1019.06,-618.6725,328.425,2986.9515
2026-01-16 12:00:00+00:00,0.0,1311.598,1791.08,105.71,984.9125,0.0,0.0,591.9225,153.5675,0.0,1311.598,1685.37,984.9125,-591.9225,153.5675,3543.5254999999997
2026-01-16 13:00:00+00:00,0.0,1420.32,3747.76,0.0,136.0375,0.0,0.0,561.12,130.595,0.0,1420.32,3747.76,136.0375,-561.12,130.595,4873.592500000001
2026-01-16 14:00:00+00:00,0.0,1425.345,3622.66,0.0,0.0,987.6425,0.0,599.845,113.095,10.815,1425.345,3622.66,-987.6425,-599.845,102.28,3562.7975
2026-01-16 15:00:00+00:00,0.0,1224.907,3132.52,0.0,0.0,1043.7325,0.0,602.755,0.0,333.0225,1224.907,3132.52,-1043.7325,-602.755,-333.0225,2377.9169999999995
2026-01-16 16:00:00+00:00,0.0,1282.68,2682.5299999999997,0.0,0.0,958.9275,0.0,620.13,0.0,652.09,1282.68,2682.5299999999997,-958.9275,-620.13,-652.09,1734.0625
2026-01-16 17:00:00+00:00,0.0,1295.269,2691.98,0.0,0.0,465.03749999999997,0.0,622.7874999999999,54.065,18.385,1295.269,2691.98,-465.03749999999997,-622.7874999999999,35.67999999999999,2935.104
2026-01-16 18:00:00+00:00,0.0,1421.949,3391.6,0.0,0.0,302.49,0.0,620.5525,0.0,218.09750000000003,1421.949,3391.6,-302.49,-620.5525,-218.09750000000003,3672.4090000000006
2026-01-16 19:00:00+00:00,0.0,1163.296,3561.5,0.0,0.0,277.0775,0.0,616.3725,473.0275,0.0,1163.296,3561.5,-277.0775,-616.3725,473.0275,4304.3735
2026-01-16 20:00:00+00:00,0.0,1101.001,3522.83,0.0,105.475,0.0,0.0,616.915,674.2975,0.0,1101.001,3522.83,105.475,-616.915,674.2975,4786.6885
2026-01-16 21:00:00+00:00,0.0,1439.182,3373.25,0.0,537.3199999999999,0.0,0.0,622.6075,661.6675,0.0,1439.182,3373.25,537.3199999999999,-622.6075,661.6675,5388.812
2026-01-16 22:00:00+00:00,0.0,1613.86,3231.09,0.0,396.9075,0.0,0.0,622.18,674.1725,0.0,1613.86,3231.09,396.9075,-622.18,674.1725,5293.849999999999
2026-01-16 23:00:00+00:00,0.0,1092.387,2940.68,0.0,681.185,0.0,0.0,569.5925,661.0425,0.0,1092.387,2940.68,681.185,-569.5925,661.0425,4805.702000000001
2026-01-17 00:00:00+00:00,0.0,1517.152,2020.0900000000001,0.0,749.12,0.0,0.0,622.79,330.5425,0.0,1517.152,2020.0900000000001,749.12,-622.79,330.5425,3994.1145
2026-01-17 01:00:00+00:00,0.0,1494.504,1681.04,0.0,980.9,0.0,0.0,601.485,443.9175,4.985,1494.504,1681.04,980.9,-601.485,438.9325,3993.8914999999993
2026-01-17 02:00:00+00:00,0.0,1123.543,2588.8,0.0,739.5475,0.0,0.0,584.645,460.735,0.0,1123.543,2588.8,739.5475,-584.645,460.735,4327.9805
2026-01-17 03:00:00+00:00,0.0,1587.205,2491.61,0.0,715.0675,0.0,0.0,612.55,524.5125,0.0,1587.205,2491.61,715.0675,-612.55,524.5125,4705.844999999999
2026-01-17 04:00:00+00:00,0.0,1798.465,2643.77,0.0,908.9875,0.0,0.0,610.3125,219.355,0.0,1798.465,2643.77,908.9875,-610.3125,219.355,4960.264999999999
2026-01-17 05:00:00+00:00,0.0,2304.523,2268.76,0.0,728.4975,0.0,0.0,445.655,697.015,0.0,2304.523,2268.76,728.4975,-445.655,697.015,5553.140500000001
2026-01-17 06:00:00+00:00,0.0,2077.116,2293.74,0.0,544.9675,0.0,0.0,363.7275,694.7875,0.0,2077.116,2293.74,544.9675,-363.7275,694.7875,5246.8835
2026-01-17 07:00:00+00:00,0.0,1642.921,2931.96,0.0,125.47999999999999,0.0,0.0,575.65,687.48,0.0,1642.921,2931.96,125.47999999999999,-575.65,687.48,4812.191000000001
2026-01-17 08:00:00+00:00,0.0,2005.397,2483.51,0.0,445.2975,0.0,0.0,619.8824999999999,678.2774999999999,0.0,2005.397,2483.51,445.2975,-619.8824999999999,678.2774999999999,4992.5995
2026-01-17 09:00:00+00:00,0.0,2209.98,2257.51,0.0,1082.7775000000001,0.0,0.0,538.3075,697.73,0.0,2209.98,2257.51,1082.7775000000001,-538.3075,697.73,5709.6900000000005
2026-01-17 10:00:00+00:00,0.0,1937.835,2874.24,0.0,1078.7,0.0,0.0,43.765,697.965,0.0,1937.835,2874.24,1078.7,-43.765,697.965,6544.974999999999
2026-01-17 11:00:00+00:00,0.0,2028.599,2938.55,0.0,1083.175,0.0,0.0,36.0375,697.6725,0.0,2028.599,2938.55,1083.175,-36.0375,697.6725,6711.959
2026-01-17 12:00:00+00:00,0.0,2058.886,3621.84,0.0,1082.9325,0.0,0.0,438.8175,697.0600000000001,0.0,2058.886,3621.84,1082.9325,-438.8175,697.0600000000001,7021.901000000001
2026-01-17 13:00:00+00:00,0.0,1795.64,4353.01,0.0,1038.785,0.0,0.0,562.1475,673.505,0.0,1795.64,4353.01,1038.785,-562.1475,673.505,7298.7925000000005
2026-01-17 14:00:00+00:00,0.0,1701.878,3511.4300000000003,0.0,363.8775,0.0,0.0,615.8924999999999,468.975,0.0,1701.878,3511.4300000000003,363.8775,-615.8924999999999,468.975,5430.268
2026-01-17 15:00:00+00:00,0.0,1483.339,1391.8,0.0,463.2325,0.0,0.0,622.6075,670.87,0.0,1483.339,1391.8,463.2325,-622.6075,670.87,3386.634
2026-01-17 16:00:00+00:00,0.0,1233.689,1381.4099999999999,0.0,501.195,0.0,0.0,622.365,170.375,75.13,1233.689,1381.4099999999999,501.195,-622.365,95.245,2589.174
2026-01-17 17:00:00+00:00,0.0,1445.977,1328.12,0.0,886.8025,0.0,0.0,622.4875,52.53,9.425,1445.977,1328.12,886.8025,-622.4875,43.105000000000004,3081.5169999999994
2026-01-17 18:00:00+00:00,0.0,1563.874,1391.5,0.0,1033.6275,0.0,0.0,622.6675,315.815,0.0,1563.874,1391.5,1033.6275,-622.6675,315.815,3682.149
2026-01-17 19:00:00+00:00,0.0,1913.056,1208.13,0.0,1034.29,0.0,0.0,622.4875,545.3575,0.0,1913.056,1208.13,1034.29,-622.4875,545.3575,4078.3460000000005
2026-01-17 20:00:00+00:00,0.0,2023.398,827.7,0.0,1074.6825,0.0,0.0,594.1675,696.46,0.0,2023.398,827.7,1074.6825,-594.1675,696.46,4028.073
2026-01-17 21:00:00+00:00,0.0,2016.067,725.69,158.32,1074.0725,0.0,0.0,621.8225,557.37,0.0,2016.067,567.3700000000001,1074.0725,-621.8225,557.37,3593.057
2026-01-17 22:00:00+00:00,0.0,1649.332,314.05,490.91999999999996,1072.2024999999999,0.0,0.0,615.585,0.0,80.4625,1649.332,-176.86999999999995,1072.2024999999999,-615.585,-80.4625,1848.6169999999997
2026-01-17 23:00:00+00:00,0.0,1252.348,78.64,499.65999999999997,1050.5425,0.0,0.0,622.0025,0.0,312.57,1252.348,-421.02,1050.5425,-622.0025,-312.57,947.298
2026-01-18 00:00:00+00:00,0.0,1110.689,124.22,637.21,1080.245,0.0,0.0,619.7675,0.0,463.76,1110.689,-512.99,1080.245,-619.7675,-463.76,594.4165
2026-01-18 01:00:00+00:00,0.0,1057.619,541.04,682.85,1079.25,0.0,0.0,612.9275,0.0,376.2125,1057.619,-141.81000000000006,1079.25,-612.9275,-376.2125,1005.9189999999998
2026-01-18 02:00:00+00:00,0.0,1034.211,435.32,575.31,1076.2925,0.0,0.0,616.4975,0.0,524.8275,1034.211,-139.98999999999995,1076.2925,-616.4975,-524.8275,829.1885000000001
2026-01-18 03:00:00+00:00,0.0,1119.493,540.26,544.72,1069.205,0.0,0.0,613.41,0.0,444.4825,1119.493,-4.460000000000036,1069.205,-613.41,-444.4825,1126.3455
2026-01-18 04:00:00+00:00,0.0,1408.946,388.09000000000003,571.79,1062.805,0.0,0.0,617.5799999999999,0.0,418.61,1408.946,-183.69999999999993,1062.805,-617.5799999999999,-418.61,1251.8610000000003
2026-01-18 05:00:00+00:00,0.0,1540.651,166.91,599.28,890.96,0.0,0.0,617.705,41.9625,301.0725,1540.651,-432.37,890.96,-617.705,-259.11,1122.426
2026-01-18 06:00:00+00:00,0.0,1417.701,2.48,1103.19,757.6225000000001,0.0,0.0,543.505,88.7025,0.0,1417.701,-1100.71,757.6225000000001,-543.505,88.7025,619.8109999999999
2026-01-18 07:00:00+00:00,0.0,1565.844,0.0,1554.31,563.8050000000001,0.0,0.0,622.3025,35.879999999999995,2.5374999999999996,1565.844,-1554.31,563.8050000000001,-622.3025,33.342499999999994,-13.620999999999846
2026-01-18 08:00:00+00:00,0.0,1265.359,0.0,1240.9099999999999,1018.3475,0.0,0.0,563.6025,61.9975,166.4575,1265.359,-1240.9099999999999,1018.3475,-563.6025,-104.46000000000001,374.7339999999999
2026-01-18 09:00:00+00:00,0.0,2075.633,234.57,798.27,498.72,0.0,0.0,269.19,102.2775,183.7225,2075.633,-563.7,498.72,-269.19,-81.445,1660.0179999999998
2026-01-18 10:00:00+00:00,0.0,1775.956,867.1800000000001,649.83,1029.31,0.0,0.0,306.3225,133.715,25.4775,1775.956,217.35000000000002,1029.31,-306.3225,108.23750000000001,2824.531
2026-01-18 11:00:00+00:00,0.0,2232.076,833.83,883.38,1070.815,0.0,0.0,0.0,623.45,0.0,2232.076,-49.549999999999955,1070.815,0.0,623.45,3876.791
2026-01-18 12:00:00+00:00,0.0,1909.571,863.66,717.97,1069.6975,0.0,0.0,157.43,550.3275,0.0,1909.571,145.68999999999994,1069.6975,-157.43,550.3275,3517.8559999999998
2026-01-18 13:00:00+00:00,0.0,1388.395,693.33,601.24,1043.2325,0.0,0.0,133.755,526.27,0.0,1388.395,92.09000000000003,1043.2325,-133.755,526.27,2916.2325
2026-01-18 14:00:00+00:00,0.0,1045.987,352.77,602.58,959.52,0.0,0.0,0.0,579.8875,0.0,1045.987,-249.81000000000006,959.52,0.0,579.8875,2335.5845
2026-01-18 15:00:00+00:00,0.0,375.932,428.86,357.02,1052.2150000000001,0.0,0.0,97.56,382.15250000000003,28.845,375.932,71.84000000000003,1052.2150000000001,-97.56,353.3075,1755.7345
2026-01-18 16:00:00+00:00,0.0,1216.996,2.71,536.13,980.4175,0.0,0.0,479.0,105.2425,11.7075,1216.996,-533.42,980.4175,-479.0,93.53500000000001,1278.5285000000001
2026-01-18 17:00:00+00:00,0.0,1915.739,0.0,1317.3799999999999,1076.9775,0.0,0.0,204.82,507.1775,0.0,1915.739,-1317.3799999999999,1076.9775,-204.82,507.1775,1977.6940000000002
2026-01-18 18:00:00+00:00,0.0,2191.226,0.0,1833.1599999999999,1075.5075000000002,0.0,0.0,0.0,693.815,0.0,2191.226,-1833.1599999999999,1075.5075000000002,0.0,693.815,2127.3885000000005
2026-01-18 19:00:00+00:00,0.0,1839.338,0.0,1159.85,1074.835,0.0,0.0,205.58999999999997,633.115,0.0,1839.338,-1159.85,1074.835,-205.58999999999997,633.115,2181.848
2026-01-18 20:00:00+00:00,0.0,1479.585,0.0,658.32,1074.7875,0.0,0.0,430.0,645.2674999999999,0.0,1479.585,-658.32,1074.7875,-430.0,645.2674999999999,2111.3199999999997
2026-01-18 21:00:00+00:00,0.0,1683.048,136.77999999999997,571.45,1069.2125,0.0,0.0,410.86,634.6175,0.0,1683.048,-434.6700000000001,1069.2125,-410.86,634.6175,2541.348
2026-01-18 22:00:00+00:00,0.0,1990.192,0.0,961.55,960.365,0.0,0.0,534.365,28.735,19.3275,1990.192,-961.55,960.365,-534.365,9.407499999999999,1464.0495
2026-01-18 23:00:00+00:00,0.0,2286.11,441.55,407.40999999999997,449.095,0.0,0.0,617.465,0.0,647.68,2286.11,34.14000000000004,449.095,-617.465,-647.68,1504.2000000000003
2026-01-19 00:00:00+00:00,0.0,2497.203,270.39,540.35,451.59250000000003,0.0,0.0,569.5325,0.0,416.3925,2497.203,-269.96000000000004,451.59250000000003,-569.5325,-416.3925,1692.9105
2026-01-19 01:00:00+00:00,0.0,2133.739,100.84,835.65,714.6424999999999,0.0,0.0,529.78,86.5875,8.42,2133.739,-734.81,714.6424999999999,-529.78,78.1675,1661.959
2026-01-19 02:00:00+00:00,0.0,2244.914,302.14,554.41,580.7425000000001,0.0,0.0,522.6,0.0,299.145,2244.914,-252.26999999999998,580.7425000000001,-522.6,-299.145,1751.6415000000006
2026-01-19 03:00:00+00:00,0.0,1987.953,313.1,812.8100000000001,320.3775,0.0,0.0,223.4925,152.2725,1.815,1987.953,-499.71000000000004,320.3775,-223.4925,150.4575,1735.5855
2026-01-19 04:00:00+00:00,0.0,1341.676,1018.02,496.51,240.89249999999998,0.0,0.0,142.76749999999998,519.7925,0.0,1341.676,521.51,240.89249999999998,-142.76749999999998,519.7925,2481.1035
2026-01-19 05:00:00+00:00,0.0,1489.366,2993.95,0.0,0.0,885.8125,0.0,576.0575,645.395,0.0,1489.366,2993.95,-885.8125,-576.0575,645.395,3666.841
2026-01-19 06:00:00+00:00,0.0,1395.085,2297.08,0.0,0.0,1037.1574999999998,0.0,595.3725,690.9475,0.0,1395.085,2297.08,-1037.1574999999998,-595.3725,690.9475,2750.5825000000004
2026-01-19 07:00:00+00:00,0.0,1878.948,932.76,0.0,0.0,1011.4925000000001,0.0,492.3175,403.9425,0.0,1878.948,932.76,-1011.4925000000001,-492.3175,403.9425,1711.8405000000002
2026-01-19 08:00:00+00:00,0.0,2373.357,551.11,376.12,0.0,305.5875,0.0,218.355,0.07,65.4625,2373.357,174.99,-305.5875,-218.355,-65.39250000000001,1959.0119999999997
2026-01-19 09:00:00+00:00,0.0,2537.208,1040.49,11.3,461.28,0.0,0.0,491.87250000000006,118.2325,154.7225,2537.208,1029.19,461.28,-491.87250000000006,-36.489999999999995,3499.3155
2026-01-19 10:00:00+00:00,0.0,2957.781,503.99,348.98,955.8625,0.0,0.0,210.73000000000002,627.1675,0.0,2957.781,155.01,955.8625,-210.73000000000002,627.1675,4485.091
2026-01-19 11:00:00+00:00,0.0,2673.6,607.34,52.07,1064.895,0.0,0.0,0.0,627.7675,0.0,2673.6,555.27,1064.895,0.0,627.7675,4921.532499999999
2026-01-19 12:00:00+00:00,0.0,2419.269,752.35,51.35,656.0625,0.0,0.0,0.0,305.87,0.0,2419.269,701.0,656.0625,0.0,305.87,4082.2014999999997
2026-01-19 13:00:00+00:00,0.0,1976.172,1401.37,0.0,611.3375,0.0,0.0,0.0,280.365,9.135,1976.172,1401.37,611.3375,0.0,271.23,4260.1095000000005
2026-01-19 14:00:00+00:00,0.0,1861.027,1443.97,0.0,0.0,344.5575,0.0,0.0,547.1125,0.0,1861.027,1443.97,-344.5575,0.0,547.1125,3507.5520000000006
2026-01-19 15:00:00+00:00,0.0,1459.007,468.85,677.1,0.0,137.695,0.0,60.2975,697.4775,0.0,1459.007,-208.25,-137.695,-60.2975,697.4775,1750.2420000000002
2026-01-19 16:00:00+00:00,0.0,1334.739,581.71,322.77,0.0,375.61,0.0,273.835,588.24,0.0,1334.739,258.94000000000005,-375.61,-273.835,588.24,1532.474
2026-01-19 17:00:00+00:00,0.0,1693.893,988.7700000000001,171.58,362.7875,0.0,0.0,9.31,307.82,149.2575,1693.893,817.19,362.7875,-9.31,158.5625,3023.123
2026-01-19 18:00:00+00:00,0.0,1883.744,2368.36,0.0,350.15999999999997,0.0,0.0,203.70000000000002,26.9825,389.7825,1883.744,2368.36,350.15999999999997,-203.70000000000002,-362.8,4035.764
2026-01-19 19:00:00+00:00,0.0,1749.388,2124.97,0.0,340.8425,0.0,0.0,317.0325,682.9425,0.0,1749.388,2124.97,340.8425,-317.0325,682.9425,4581.1105
2026-01-19 20:00:00+00:00,0.0,1579.828,3576.42,0.0,0.25,0.0,0.0,593.7625,616.2075,0.0,1579.828,3576.42,0.25,-593.7625,616.2075,5178.942999999999
2026-01-19 21:00:00+00:00,0.0,1596.382,4051.69,0.0,0.0,127.5975,0.0,615.5225,689.595,0.0,1596.382,4051.69,-127.5975,-615.5225,689.595,5594.5470000000005
2026-01-19 22:00:00+00:00,0.0,1403.94,4129.47,0.0,0.0,140.8375,0.0,360.8725,671.5825,0.0,1403.94,4129.47,-140.8375,-360.8725,671.5825,5703.282499999999
2026-01-19 23:00:00+00:00,0.0,1335.594,3127.99,0.0,96.78999999999999,0.0,0.0,0.0,617.2275,0.0,1335.594,3127.99,96.78999999999999,0.0,617.2275,5177.6015
2026-01-20 00:00:00+00:00,0.0,1554.392,3491.19,0.0,0.0,169.5275,0.0,0.0,629.005,0.0,1554.392,3491.19,-169.5275,0.0,629.005,5505.0595
2026-01-20 01:00:00+00:00,0.0,1686.855,3796.87,0.0,0.0,693.5375,0.0,0.0,674.52,0.0,1686.855,3796.87,-693.5375,0.0,674.52,5464.7075
2026-01-20 02:00:00+00:00,0.0,1765.236,3988.53,0.0,0.0,1008.7925,0.0,0.0,694.5125,0.0,1765.236,3988.53,-1008.7925,0.0,694.5125,5439.486
2026-01-20 03:00:00+00:00,0.0,1698.654,4540.4400000000005,0.0,0.0,998.8325,0.0,0.0,697.77,0.0,1698.654,4540.4400000000005,-998.8325,0.0,697.77,5938.031500000001
2026-01-20 04:00:00+00:00,0.0,1037.898,5441.33,0.0,0.0,1048.7849999999999,0.0,0.0,669.2975,0.0,1037.898,5441.33,-1048.7849999999999,0.0,669.2975,6099.7405
2026-01-20 05:00:00+00:00,0.0,591.296,5274.85,0.0,0.0,1048.6975,23.53,219.77249999999998,670.6625,0.0,591.296,5274.85,-1048.6975,-196.24249999999998,670.6625,5291.8685000000005
2026-01-20 06:00:00+00:00,31.2075,106.484,4799.71,0.0,0.0,1052.2275,0.0,501.64,673.28,0.0,75.2765,4799.71,-1052.2275,-501.64,673.28,3994.3990000000003
2026-01-20 07:00:00+00:00,91.865,0.0,4099.75,0.0,0.0,1053.6825,0.0,440.7425,551.0775,0.0,-91.865,4099.75,-1053.6825,-440.7425,551.0775,3064.5375000000004
2026-01-20 08:00:00+00:00,0.0,658.11,3344.08,0.0,0.0,1052.3999999999999,0.0,535.6525,401.5775,0.0,658.11,3344.08,-1052.3999999999999,-535.6525,401.5775,2815.7149999999997
2026-01-20 09:00:00+00:00,0.0,1434.971,3539.98,0.0,0.0,752.78,0.0,322.1925,344.78499999999997,0.0,1434.971,3539.98,-752.78,-322.1925,344.78499999999997,4244.7635
2026-01-20 10:00:00+00:00,0.0,1913.38,3103.76,0.0,0.0,120.6375,294.485,0.0,374.55,0.0,1913.38,3103.76,-120.6375,294.485,374.55,5565.5375
2026-01-20 11:00:00+00:00,0.0,1844.208,3233.7,0.0,110.7875,0.0,416.8325,0.0,187.3725,0.0,1844.208,3233.7,110.7875,416.8325,187.3725,5792.900500000001
2026-01-20 12:00:00+00:00,0.0,2137.42,4174.66,0.0,0.0,722.9300000000001,399.2225,0.0,40.1125,0.37,2137.42,4174.66,-722.9300000000001,399.2225,39.7425,6028.115
2026-01-20 13:00:00+00:00,0.0,1656.055,4757.04,0.0,0.0,1054.52,313.84749999999997,0.0,540.8475,0.0,1656.055,4757.04,-1054.52,313.84749999999997,540.8475,6213.27
2026-01-20 14:00:00+00:00,0.0,827.809,4547.01,0.0,0.0,1044.85,192.8525,0.0,697.785,0.0,827.809,4547.01,-1044.85,192.8525,697.785,5220.606500000001
2026-01-20 15:00:00+00:00,0.0,431.461,3834.1899999999996,0.0,0.0,1054.06,144.35750000000002,0.0,682.3175,0.0,431.461,3834.1899999999996,-1054.06,144.35750000000002,682.3175,4038.266
2026-01-20 16:00:00+00:00,0.0,979.328,3239.93,0.0,0.0,1054.2225,0.0,63.835,573.355,0.0,979.328,3239.93,-1054.2225,-63.835,573.355,3674.5555
2026-01-20 17:00:00+00:00,0.0,1800.581,3274.0600000000004,3.91,0.0,1034.4850000000001,17.0025,18.07,676.855,0.0,1800.581,3270.1500000000005,-1034.4850000000001,-1.067499999999999,676.855,4712.0335000000005
2026-01-20 18:00:00+00:00,0.0,1839.946,3734.5699999999997,161.7,0.0,567.0825,366.18,0.0,697.1725,0.0,1839.946,3572.87,-567.0825,366.18,697.1725,5909.086
2026-01-20 19:00:00+00:00,0.0,1472.579,4367.219999999999,33.5,0.0,394.51750000000004,248.39,0.0,694.8325,0.0,1472.579,4333.719999999999,-394.51750000000004,248.39,694.8325,6355.003999999999
2026-01-20 20:00:00+00:00,0.0,1544.854,4385.1900000000005,0.0,0.0,241.57,431.05,0.0,663.45,0.0,1544.854,4385.1900000000005,-241.57,431.05,663.45,6782.974000000001
2026-01-20 21:00:00+00:00,0.0,1130.045,4453.96,0.0,0.015,0.4225,172.5075,12.88,481.72749999999996,0.0,1130.045,4453.96,-0.4075,159.6275,481.72749999999996,6224.952499999999
2026-01-20 22:00:00+00:00,0.0,1046.844,4047.3,48.25,0.0,394.8625,49.8575,139.36,428.7,0.0,1046.844,3999.05,-394.8625,-89.50250000000001,428.7,4990.229
2026-01-20 23:00:00+00:00,0.0,909.68,3909.89,190.68,0.0,1016.0725,0.0,161.22750000000002,519.6725,0.0,909.68,3719.21,-1016.0725,-161.22750000000002,519.6725,3971.2625000000003
2026-01-21 00:00:00+00:00,0.0,854.227,3925.7200000000003,219.41000000000003,0.0,993.6075,0.0,219.1175,386.59749999999997,0.0,854.227,3706.3100000000004,-993.6075,-219.1175,386.59749999999997,3734.4095
2026-01-21 01:00:00+00:00,0.0,931.545,3987.04,368.95,0.0,807.1949999999999,0.0,5.6725,530.0699999999999,0.0,931.545,3618.09,-807.1949999999999,-5.6725,530.0699999999999,4266.837500000001
2026-01-21 02:00:00+00:00,0.0,1611.22,3929.9700000000003,398.44,0.0,670.6975,0.0,0.0,650.8775,0.0,1611.22,3531.53,-670.6975,0.0,650.8775,5122.93
2026-01-21 03:00:00+00:00,0.0,1697.791,4122.34,419.58,0.0,442.28999999999996,0.0,49.14,640.1425,0.0,1697.791,3702.76,-442.28999999999996,-49.14,640.1425,5549.2635
2026-01-21 04:00:00+00:00,0.0,1404.202,4329.92,538.86,0.0,229.77,0.0,8.765,628.1274999999999,0.0,1404.202,3791.06,-229.77,-8.765,628.1274999999999,5584.854499999999
2026-01-21 05:00:00+00:00,0.0,1237.879,4682.219999999999,49.41,0.0,217.2625,55.0575,183.58499999999998,177.2225,0.0,1237.879,4632.8099999999995,-217.2625,-128.52749999999997,177.2225,5702.121499999999
2026-01-21 06:00:00+00:00,0.0,1110.659,4017.55,0.0,103.75999999999999,0.0,150.17000000000002,0.0,217.935,0.0,1110.659,4017.55,103.75999999999999,150.17000000000002,217.935,5600.074000000001
2026-01-21 07:00:00+00:00,0.0,1096.286,2973.68,82.59,249.7475,0.0,208.01749999999998,0.0,667.4175,0.0,1096.286,2891.0899999999997,249.7475,208.01749999999998,667.4175,5112.558499999999
2026-01-21 08:00:00+00:00,0.0,1791.927,1889.5300000000002,326.52,420.4325,0.0,563.9075,0.0,634.3375,0.0,1791.927,1563.0100000000002,420.4325,563.9075,634.3375,4973.6145
2026-01-21 09:00:00+00:00,0.0,1962.24,817.49,569.35,1054.6374999999998,0.0,364.85,0.0,261.3875,0.0,1962.24,248.14,1054.6374999999998,364.85,261.3875,3891.2549999999997
2026-01-21 10:00:00+00:00,0.0,1523.672,1066.96,657.0699999999999,1083.2225,0.0,61.05,0.0,341.6675,0.0,1523.672,409.8900000000001,1083.2225,61.05,341.6675,3419.5020000000004
2026-01-21 11:00:00+00:00,0.0,1331.151,1625.58,444.02,1083.415,0.0,182.24,0.0,14.2425,102.255,1331.151,1181.56,1083.415,182.24,-88.01249999999999,3690.3535
2026-01-21 12:00:00+00:00,0.0,1188.693,1857.37,848.88,1083.26,0.0,363.59,0.0,573.8575000000001,0.0,1188.693,1008.4899999999999,1083.26,363.59,573.8575000000001,4217.8905
2026-01-21 13:00:00+00:00,0.0,1128.352,2476.23,610.99,1056.7575,0.0,139.70499999999998,0.0,366.16999999999996,0.0,1128.352,1865.24,1056.7575,139.70499999999998,366.16999999999996,4556.2245
2026-01-21 14:00:00+00:00,0.0,1683.273,2891.99,572.02,303.06,0.0,0.0,281.5775,653.5675,0.0,1683.273,2319.97,303.06,-281.5775,653.5675,4678.293
2026-01-21 15:00:00+00:00,0.0,1948.16,2594.55,666.59,0.0,102.57499999999999,0.0,447.5525,642.175,0.0,1948.16,1927.96,-102.57499999999999,-447.5525,642.175,3968.1675000000005
2026-01-21 16:00:00+00:00,0.0,2138.493,2066.87,847.01,0.0,93.5175,0.0,585.7524999999999,650.4875,0.0,2138.493,1219.86,-93.5175,-585.7524999999999,650.4875,3329.5705
2026-01-21 17:00:00+00:00,0.0,1705.218,2560.83,778.53,731.155,0.0,0.0,412.0825,579.7725,0.0,1705.218,1782.3,731.155,-412.0825,579.7725,4386.362999999999
2026-01-21 18:00:00+00:00,0.0,1686.092,2687.85,1035.83,729.5250000000001,0.0,0.0,341.895,660.2075,0.0,1686.092,1652.02,729.5250000000001,-341.895,660.2075,4385.949500000001
2026-01-21 19:00:00+00:00,0.0,1807.521,2488.46,1156.7,843.8225,0.0,0.0,581.765,641.16,0.0,1807.521,1331.76,843.8225,-581.765,641.16,4042.4985
2026-01-21 20:00:00+00:00,0.0,1657.256,1813.23,1188.45,557.23,0.0,0.0,612.9125,641.3125,0.0,1657.256,624.78,557.23,-612.9125,641.3125,2867.666
2026-01-21 21:00:00+00:00,0.0,1104.396,1543.9,1214.4,0.0,179.26749999999998,0.0,502.24,675.395,0.0,1104.396,329.5,-179.26749999999998,-502.24,675.395,1427.7835
2026-01-21 22:00:00+00:00,0.0,1665.623,1850.6399999999999,1144.78,0.0,619.8375000000001,0.0,532.385,636.7325000000001,0.0,1665.623,705.8599999999999,-619.8375000000001,-532.385,636.7325000000001,1855.9930000000002
2026-01-21 23:00:00+00:00,0.0,2117.919,105.08,1849.74,0.0,961.85,55.7175,9.54,658.495,0.0,2117.919,-1744.66,-961.85,46.1775,658.495,116.08149999999978
2026-01-22 00:00:00+00:00,0.0,2564.821,0.0,2244.21,0.0,1057.185,0.0,0.0,566.925,0.0,2564.821,-2244.21,-1057.185,0.0,566.925,-169.64900000000011
2026-01-22 01:00:00+00:00,0.0,2520.615,0.0,2193.15,0.0,1048.83,0.0,0.0,598.235,0.0,2520.615,-2193.15,-1048.83,0.0,598.235,-123.13000000000022
