,NO_2_NO_5,NO_5_NO_2,NO_1_NO_5,NO_5_NO_1,NO_5_NO_3,NO_3_NO_5,NO_5_NO_1_net_export,NO_5_NO_2_net_export,NO_5_NO_3_net_export,Net Export
2026-01-02 10:00:00+00:00,207.143516,0.0,0.0,1069.01124025,0.0,250.6282995,1069.01124025,-207.143516,-250.6282995,611.2394247499999
2026-01-02 11:00:00+00:00,129.34489274999999,0.0,0.0,1128.519971,0.0,204.07191949999998,1128.519971,-129.34489274999999,-204.07191949999998,795.1031587499999
2026-01-02 12:00:00+00:00,72.06938425000001,0.0,0.0,1241.0200224999999,0.0,113.579128,1241.0200224999999,-72.06938425000001,-113.579128,1055.3715102499998
2026-01-02 13:00:00+00:00,22.651311749999998,67.68677600000001,0.0,1396.793459,0.0,54.29390425,1396.793459,45.03546425000001,-54.29390425,1387.535019
2026-01-02 14:00:00+00:00,0.0,371.448613,0.0,2133.0397675,0.0,145.49816775,2133.0397675,371.448613,-145.49816775,2358.99021275
2026-01-02 15:00:00+00:00,0.0,515.92165825,0.0,2221.02060725,0.0,124.85835325,2221.02060725,515.92165825,-124.85835325,2612.0839122499997
2026-01-02 16:00:00+00:00,0.0,513.4537760000001,0.0,2229.30810125,0.0,98.10978025,2229.30810125,513.4537760000001,-98.10978025,2644.652097
2026-01-02 17:00:00+00:00,0.0,594.8320105,0.0,2343.18370375,0.0,135.40440825,2343.18370375,594.8320105,-135.40440825,2802.6113060000002
2026-01-02 18:00:00+00:00,0.0,540.98732875,0.0,2236.1390057500003,0.0,148.7872505,2236.1390057500003,540.98732875,-148.7872505,2628.339084
2026-01-02 19:00:00+00:00,0.0,502.52622725000003,0.0,1935.64692725,0.0,211.78528,1935.64692725,502.52622725000003,-211.78528,2226.3878745
2026-01-02 20:00:00+00:00,0.0,589.3948295,0.0,2096.25081925,0.0,255.026601,2096.25081925,589.3948295,-255.026601,2430.61904775
2026-01-02 21:00:00+00:00,0.0,549.278033,0.0,1845.2185992500001,0.0,289.92223975,1845.2185992500001,549.278033,-289.92223975,2104.5743925000006
2026-01-02 22:00:00+00:00,0.0,622.57388575,0.0,1981.14806825,0.0,290.89128875,1981.14806825,622.57388575,-290.89128875,2312.83066525
2026-01-02 23:00:00+00:00,0.0,760.660184,0.0,2178.837615,0.0,426.03596375,2178.837615,760.660184,-426.03596375,2513.4618352499997
2026-01-03 00:00:00+00:00,0.0,713.1468777499999,0.0,2080.9094005,0.0,524.2627725,2080.9094005,713.1468777499999,-524.2627725,2269.79350575
2026-01-03 01:00:00+00:00,0.0,654.301743,0.0,1856.79979825,0.0,561.4620335,1856.79979825,654.301743,-561.4620335,1949.6395077500001
2026-01-03 02:00:00+00:00,0.0,615.32265375,0.0,1850.1253445,0.0,453.0997445,1850.1253445,615.32265375,-453.0997445,2012.3482537499997
2026-01-03 03:00:00+00:00,0.0,492.905112,0.0,1675.783361,0.0,479.20218375,1675.783361,492.905112,-479.20218375,1689.48628925
2026-01-03 04:00:00+00:00,0.0,538.296069,0.0,1759.13021075,0.0,480.319456,1759.13021075,538.296069,-480.319456,1817.10682375
2026-01-03 05:00:00+00:00,0.0,570.17331125,0.0,1819.39251275,0.0,457.01838875,1819.39251275,570.17331125,-457.01838875,1932.5474352499998
2026-01-03 06:00:00+00:00,0.0,612.913223,0.0,2049.17815375,0.0,392.03213125,2049.17815375,612.913223,-392.03213125,2270.0592455
2026-01-03 07:00:00+00:00,0.0,616.977582,0.0,2226.3128955,0.0,347.42931675,2226.3128955,616.977582,-347.42931675,2495.86116075
2026-01-03 08:00:00+00:00,0.0,545.882444,0.0,2251.91055925,0.0,306.27616,2251.91055925,545.882444,-306.27616,2491.51684325
2026-01-03 09:00:00+00:00,0.0,561.56700375,0.0,2388.5432014999997,0.0,196.84289725,2388.5432014999997,561.56700375,-196.84289725,2753.2673079999995
2026-01-03 10:00:00+00:00,0.0,558.61871025,0.0,2490.85297125,0.0,189.653393,2490.85297125,558.61871025,-189.653393,2859.8182885
2026-01-03 11:00:00+00:00,0.0,527.2831445,0.0,2480.270231,0.0,146.37196375,2480.270231,527.2831445,-146.37196375,2861.1814117500003
2026-01-03 12:00:00+00:00,0.0,497.08464475,0.0,2445.1139697500003,0.0,150.63115625,2445.1139697500003,497.08464475,-150.63115625,2791.56745825
2026-01-03 13:00:00+00:00,0.0,545.5247855,0.0,2526.39427475,0.0,143.5721125,2526.39427475,545.5247855,-143.5721125,2928.3469477500003
2026-01-03 14:00:00+00:00,0.0,489.26899075,0.0,2432.1268475,0.0,169.391639,2432.1268475,489.26899075,-169.391639,2752.00419925
2026-01-03 15:00:00+00:00,0.0,456.29301275,0.0,2359.3695875,0.0,194.51784625,2359.3695875,456.29301275,-194.51784625,2621.144754
2026-01-03 16:00:00+00:00,0.0,482.387108,0.0,2312.6026845,0.0,212.7232115,2312.6026845,482.387108,-212.7232115,2582.266581
2026-01-03 17:00:00+00:00,0.0,512.4249675,0.0,2368.54362675,0.0,227.747728,2368.54362675,512.4249675,-227.747728,2653.22086625
2026-01-03 18:00:00+00:00,0.0,559.7633395,0.0,2412.6408345,0.0,249.1477835,2412.6408345,559.7633395,-249.1477835,2723.2563905
2026-01-03 19:00:00+00:00,0.0,572.5262325,0.0,2380.97924875,0.0,253.04650375,2380.97924875,572.5262325,-253.04650375,2700.4589775
2026-01-03 20:00:00+00:00,0.0,626.28859225,0.0,2497.21633575,0.0,266.72485700000004,2497.21633575,626.28859225,-266.72485700000004,2856.7800709999997
2026-01-03 21:00:00+00:00,0.0,616.1856215,0.0,2338.64035575,0.0,258.32080825,2338.64035575,616.1856215,-258.32080825,2696.5051689999996
2026-01-03 22:00:00+00:00,0.0,600.4740025,0.0,2281.227237,0.0,196.54581224999998,2281.227237,600.4740025,-196.54581224999998,2685.1554272500002
2026-01-03 23:00:00+00:00,0.0,565.35818375,0.0,2460.09513175,0.0,259.9005615,2460.09513175,565.35818375,-259.9005615,2765.552754
2026-01-04 00:00:00+00:00,0.0,544.1464015,0.0,2410.0383365000002,0.0,286.051292,2410.0383365000002,544.1464015,-286.051292,2668.1334460000003
2026-01-04 01:00:00+00:00,0.0,542.70227675,0.0,2400.34866675,0.0,277.31208725,2400.34866675,542.70227675,-277.31208725,2665.7388562500005
2026-01-04 02:00:00+00:00,0.0,494.93393325,0.0,2315.83038475,0.0,284.19666425,2315.83038475,494.93393325,-284.19666425,2526.56765375
2026-01-04 03:00:00+00:00,0.0,437.72229200000004,0.0,2216.23748975,0.0,320.155575,2216.23748975,437.72229200000004,-320.155575,2333.80420675
2026-01-04 04:00:00+00:00,0.0,446.67846399999996,0.0,2196.254424,0.0,297.92529275000004,2196.254424,446.67846399999996,-297.92529275000004,2345.00759525
2026-01-04 05:00:00+00:00,0.0,406.13515825,0.0,2118.37570175,0.0,335.2683135,2118.37570175,406.13515825,-335.2683135,2189.2425465000006
2026-01-04 06:00:00+00:00,0.0,402.0775165,0.0,2258.1324895,0.0,325.64344475,2258.1324895,402.0775165,-325.64344475,2334.5665612499997
2026-01-04 07:00:00+00:00,0.0,346.32205550000003,0.0,2182.4718655,0.0,297.24969550000003,2182.4718655,346.32205550000003,-297.24969550000003,2231.5442255000003
2026-01-04 08:00:00+00:00,0.0,349.03891325,0.0,2389.1470062500002,0.0,160.66058425,2389.1470062500002,349.03891325,-160.66058425,2577.5253352500004
2026-01-04 09:00:00+00:00,0.0,383.9753025,0.0,2335.4299405,0.0,190.26812475,2335.4299405,383.9753025,-190.26812475,2529.13711825
2026-01-04 10:00:00+00:00,0.0,294.428846,0.0,2308.7094562499997,0.0,154.16824624999998,2308.7094562499997,294.428846,-154.16824624999998,2448.9700559999997
2026-01-04 11:00:00+00:00,0.0,259.15439325,0.0,2297.32715425,0.0,148.2286265,2297.32715425,259.15439325,-148.2286265,2408.2529210000002
2026-01-04 12:00:00+00:00,0.0,208.51785875000002,0.0,2130.381467,0.0,112.20463975,2130.381467,208.51785875000002,-112.20463975,2226.6946860000003
2026-01-04 13:00:00+00:00,0.0,187.78841649999998,0.0,2147.01941025,0.0,149.1878165,2147.01941025,187.78841649999998,-149.1878165,2185.62001025
2026-01-04 14:00:00+00:00,0.0,64.32084975000001,0.0,2176.2555,0.0,80.49083949999999,2176.2555,64.32084975000001,-80.49083949999999,2160.08551025
2026-01-04 15:00:00+00:00,0.0,49.273667,0.0,2226.9769365,48.4220735,11.12305275,2226.9769365,49.273667,37.299020750000004,2313.5496242500003
2026-01-04 16:00:00+00:00,0.0,41.596144,0.0,2369.53753525,2.44480125,0.0,2369.53753525,41.596144,2.44480125,2413.5784805000003
2026-01-04 17:00:00+00:00,0.0,18.1693285,0.0,2403.7840305,76.44403675,0.0,2403.7840305,18.1693285,76.44403675,2498.39739575
2026-01-04 18:00:00+00:00,0.0,144.222772,0.0,2554.1413199999997,0.0,82.962808,2554.1413199999997,144.222772,-82.962808,2615.4012839999996
2026-01-04 19:00:00+00:00,0.0,148.282147,0.0,2638.10795425,0.0,76.7186965,2638.10795425,148.282147,-76.7186965,2709.67140475
2026-01-04 20:00:00+00:00,0.0,191.00539,0.0,2724.47221725,0.0,45.09309175,2724.47221725,191.00539,-45.09309175,2870.3845155
2026-01-04 21:00:00+00:00,0.0,274.89675850000003,0.0,2709.31951875,0.0,127.46245425000001,2709.31951875,274.89675850000003,-127.46245425000001,2856.753823
2026-01-04 22:00:00+00:00,0.0,208.9958905,0.0,2512.89540325,50.096900000000005,0.0,2512.89540325,208.9958905,50.096900000000005,2771.98819375
2026-01-04 23:00:00+00:00,0.0,106.9035845,0.0,2383.56382825,55.522301999999996,18.2638465,2383.56382825,106.9035845,37.2584555,2527.7258682499996
2026-01-05 00:00:00+00:00,0.0,94.934815,0.0,2272.535659,191.382876,0.0,2272.535659,94.934815,191.382876,2558.8533500000003
2026-01-05 01:00:00+00:00,0.0,159.32754425000002,0.0,2400.085604,175.50178875,0.0,2400.085604,159.32754425000002,175.50178875,2734.9149369999996
2026-01-05 02:00:00+00:00,0.0,76.946697,0.0,2351.43575775,204.7384735,0.0,2351.43575775,76.946697,204.7384735,2633.12092825
2026-01-05 03:00:00+00:00,0.0,115.25485499999999,0.0,2334.999489,105.3502175,0.0,2334.999489,115.25485499999999,105.3502175,2555.6045615
2026-01-05 04:00:00+00:00,0.0,87.01806024999999,0.0,2346.790733,126.815568,0.0,2346.790733,87.01806024999999,126.815568,2560.6243612499998
2026-01-05 05:00:00+00:00,8.9639655,7.7613080000000005,0.0,2412.5581700000002,171.42278525,0.0,2412.5581700000002,-1.2026575,171.42278525,2582.77829775
2026-01-05 06:00:00+00:00,60.467149750000004,0.0,0.0,2422.42879225,143.1213965,0.0,2422.42879225,-60.467149750000004,143.1213965,2505.083039
2026-01-05 07:00:00+00:00,34.552268250000004,0.0,0.0,2398.1487967499997,113.59449175,0.0,2398.1487967499997,-34.552268250000004,113.59449175,2477.19102025
2026-01-05 08:00:00+00:00,28.00340775,0.0,0.0,2424.10939775,107.46990825,0.0,2424.10939775,-28.00340775,107.46990825,2503.57589825
2026-01-05 09:00:00+00:00,49.04525925,0.0,0.0,2385.6033079999997,169.1455305,0.0,2385.6033079999997,-49.04525925,169.1455305,2505.7035792499996
2026-01-05 10:00:00+00:00,40.70069975,0.0,0.0,2363.84855025,189.64093375,0.0,2363.84855025,-40.70069975,189.64093375,2512.78878425
2026-01-05 11:00:00+00:00,25.231125749999997,0.0,0.0,2380.4302415,155.85599725,0.0,2380.4302415,-25.231125749999997,155.85599725,2511.0551130000003
2026-01-05 12:00:00+00:00,49.062146,0.0,0.0,2357.27877725,152.20752825,0.0,2357.27877725,-49.062146,152.20752825,2460.4241595
2026-01-05 13:00:00+00:00,68.1134965,0.0,0.0,2364.535257,179.4609415,0.0,2364.535257,-68.1134965,179.4609415,2475.882702
2026-01-05 14:00:00+00:00,55.64591125,0.0,0.0,2389.10344925,218.02403049999998,0.0,2389.10344925,-55.64591125,218.02403049999998,2551.4815684999994
2026-01-05 15:00:00+00:00,32.43148275,0.0,0.0,2506.72739925,180.7326675,0.0,2506.72739925,-32.43148275,180.7326675,2655.0285839999997
2026-01-05 16:00:00+00:00,11.53576925,39.35212175,0.0,2590.6649695,134.35502725,0.0,2590.6649695,27.8163525,134.35502725,2752.8363492500002
2026-01-05 17:00:00+00:00,0.0,118.29105150000001,0.0,2583.64794175,50.2619695,0.0,2583.64794175,118.29105150000001,50.2619695,2752.2009627499997
2026-01-05 18:00:00+00:00,0.0,83.26113575,0.0,2674.60989625,165.23563175,0.0,2674.60989625,83.26113575,165.23563175,2923.10666375
2026-01-05 19:00:00+00:00,0.0,74.5057315,0.0,2533.051715,129.60975374999998,0.0,2533.051715,74.5057315,129.60975374999998,2737.16720025
2026-01-05 20:00:00+00:00,0.0,28.9977925,0.0,2436.65796525,200.76908175,0.0,2436.65796525,28.9977925,200.76908175,2666.4248395
2026-01-05 21:00:00+00:00,4.90827125,14.23595675,0.0,2527.80106275,252.46668925,0.0,2527.80106275,9.3276855,252.46668925,2789.5954374999997
2026-01-05 22:00:00+00:00,34.325208,0.0,0.0,2533.800252,277.6377085,0.0,2533.800252,-34.325208,277.6377085,2777.1127524999997
2026-01-05 23:00:00+00:00,8.5502345,8.779291,0.0,2727.1084115000003,245.99161125,0.0,2727.1084115000003,0.22905650000000044,245.99161125,2973.32907925
2026-01-06 00:00:00+00:00,10.34523575,19.03186475,0.0,2658.0750785,198.132517,0.0,2658.0750785,8.686629,198.132517,2864.8942245
2026-01-06 01:00:00+00:00,0.0,53.5815835,0.0,2732.10120675,218.836109,0.0,2732.10120675,53.5815835,218.836109,3004.51889925
2026-01-06 02:00:00+00:00,0.0,83.8054165,0.0,2765.00624875,219.396253,0.0,2765.00624875,83.8054165,219.396253,3068.2079182499997
2026-01-06 03:00:00+00:00,0.0,87.047504,0.0,2733.91404925,225.20623,0.0,2733.91404925,87.047504,225.20623,3046.16778325
2026-01-06 04:00:00+00:00,24.330919,7.2689875,0.0,2615.91888275,223.414604,0.0,2615.91888275,-17.0619315,223.414604,2822.2715552500003
2026-01-06 05:00:00+00:00,38.070225,0.0,0.0,2764.91100525,253.42938500000002,0.0,2764.91100525,-38.070225,253.42938500000002,2980.27016525
2026-01-06 06:00:00+00:00,62.0848375,0.0,0.0,2785.218381,246.12288275,0.0,2785.218381,-62.0848375,246.12288275,2969.25642625
2026-01-06 07:00:00+00:00,0.0,11.84731225,0.0,2924.45011075,229.561866,0.0,2924.45011075,11.84731225,229.561866,3165.859289
2026-01-06 08:00:00+00:00,0.0,81.1366215,0.0,2908.9985935,171.40532725,0.0,2908.9985935,81.1366215,171.40532725,3161.54054225
2026-01-06 09:00:00+00:00,0.0,91.13231400000001,0.0,2967.133304,199.193219,0.0,2967.133304,91.13231400000001,199.193219,3257.458837
2026-01-06 10:00:00+00:00,0.0,85.48567299999999,0.0,2898.8548945000002,174.46296875000002,0.0,2898.8548945000002,85.48567299999999,174.46296875000002,3158.8035362500004
2026-01-06 11:00:00+00:00,0.0,120.32766674999999,0.0,2917.36406375,123.30133625,0.0,2917.36406375,120.32766674999999,123.30133625,3160.99306675
2026-01-06 12:00:00+00:00,0.0,145.385377,0.0,2917.4903865,86.6065775,0.0,2917.4903865,145.385377,86.6065775,3149.4823410000004
2026-01-06 13:00:00+00:00,0.0,69.288009,0.0,2947.39199275,142.819378,0.0,2947.39199275,69.288009,142.819378,3159.49937975
2026-01-06 14:00:00+00:00,0.0,21.117625500000003,0.0,2927.710921,219.24874175,0.0,2927.710921,21.117625500000003,219.24874175,3168.07728825
2026-01-06 15:00:00+00:00,0.0,20.78984475,0.0,2983.265429,175.2489385,0.0,2983.265429,20.78984475,175.2489385,3179.30421225
2026-01-06 16:00:00+00:00,0.0,83.11521475,0.0,2966.38092325,105.613377,0.0,2966.38092325,83.11521475,105.613377,3155.109515
2026-01-06 17:00:00+00:00,0.0,139.98218625,0.0,2990.6226779999997,55.4206055,0.0,2990.6226779999997,139.98218625,55.4206055,3186.0254697499995
2026-01-06 18:00:00+00:00,0.0,131.667566,0.0,3003.7370145,61.6564045,0.0,3003.7370145,131.667566,61.6564045,3197.060985
2026-01-06 19:00:00+00:00,0.0,85.39084650000001,0.0,3001.9658065,72.29045024999999,0.0,3001.9658065,85.39084650000001,72.29045024999999,3159.64710325
2026-01-06 20:00:00+00:00,0.0,76.83476575,0.0,2922.48925925,56.783559249999996,0.0,2922.48925925,76.83476575,56.783559249999996,3056.10758425
2026-01-06 21:00:00+00:00,0.0,59.18265475,0.0,2903.0995765000002,156.181474,0.0,2903.0995765000002,59.18265475,156.181474,3118.46370525
2026-01-06 22:00:00+00:00,52.98058,18.365910999999997,0.0,2763.128517,200.20592075,0.0,2763.128517,-34.614669000000006,200.20592075,2928.71976875
2026-01-06 23:00:00+00:00,19.95458775,21.32167225,0.0,2499.2606662499998,185.94997725,0.0,2499.2606662499998,1.3670844999999971,185.94997725,2686.5777279999998
2026-01-07 00:00:00+00:00,17.098087,26.287429500000002,0.0,2509.78913375,187.17955575000002,0.0,2509.78913375,9.189342500000002,187.17955575000002,2706.158032
2026-01-07 01:00:00+00:00,77.72436450000001,0.0,0.0,2324.5682232500003,147.81437425,0.0,2324.5682232500003,-77.72436450000001,147.81437425,2394.6582330000006
2026-01-07 02:00:00+00:00,115.14530625,0.0,0.0,2175.1244015,139.8168545,0.0,2175.1244015,-115.14530625,139.8168545,2199.79594975
2026-01-07 03:00:00+00:00,228.14444924999998,0.0,0.0,1894.88814125,139.38225025,0.0,1894.88814125,-228.14444924999998,139.38225025,1806.12594225
2026-01-07 04:00:00+00:00,182.7976585,0.0,0.0,2191.238212,267.1625225,0.0,2191.238212,-182.7976585,267.1625225,2275.6030760000003
2026-01-07 05:00:00+00:00,104.62384025,0.0,0.0,2303.12018575,215.66475450000002,0.0,2303.12018575,-104.62384025,215.66475450000002,2414.1611000000003
2026-01-07 06:00:00+00:00,16.75515075,28.361283,0.0,2537.317133,186.599596,0.0,2537.317133,11.606132250000002,186.599596,2735.52286125
2026-01-07 07:00:00+00:00,61.58732125,0.0,0.0,2522.734288,143.56117849999998,0.0,2522.734288,-61.58732125,143.56117849999998,2604.70814525
2026-01-07 08:00:00+00:00,18.391891,6.19168325,0.0,2641.9365165,158.76878499999998,0.0,2641.9365165,-12.20020775,158.76878499999998,2788.50509375
2026-01-07 09:00:00+00:00,0.0755585,30.3357625,0.0,2662.81859,186.75544725,0.0,2662.81859,30.260204,186.75544725,2879.83424125
2026-01-07 10:00:00+00:00,6.68833425,12.09498825,0.0,2603.13033825,132.85353550000002,0.0,2603.13033825,5.4066540000000005,132.85353550000002,2741.39052775
2026-01-07 11:00:00+00:00,10.223754750000001,12.26840525,0.0,2564.44072425,90.12557575,0.0,2564.44072425,2.0446504999999995,90.12557575,2656.6109505
2026-01-07 12:00:00+00:00,81.0766505,0.0,0.0,2344.5123992500003,64.786411,0.0,2344.5123992500003,-81.0766505,64.786411,2328.22215975
2026-01-07 13:00:00+00:00,47.220164249999996,0.0,0.0,2434.9427445,58.4506325,0.0,2434.9427445,-47.220164249999996,58.4506325,2446.1732127500004
2026-01-07 14:00:00+00:00,55.6690765,0.0,0.0,2508.9633685,36.645539,0.0,2508.9633685,-55.6690765,36.645539,2489.939831
2026-01-07 15:00:00+00:00,2.09896725,52.579622,0.0,2749.389092,52.89174275,0.0,2749.389092,50.48065475,52.89174275,2852.7614895
2026-01-07 16:00:00+00:00,0.0,94.98352775,0.0,2819.418123,73.6259,0.0,2819.418123,94.98352775,73.6259,2988.02755075
2026-01-07 17:00:00+00:00,0.0,110.74256275,0.0,2722.6380172500003,91.2563235,0.0,2722.6380172500003,110.74256275,91.2563235,2924.6369035000002
2026-01-07 18:00:00+00:00,0.0,94.808813,0.0,2697.0915755,232.387367,0.0,2697.0915755,94.808813,232.387367,3024.2877555
2026-01-07 19:00:00+00:00,0.0,93.68344575,0.0,2708.06878875,248.53687925,0.0,2708.06878875,93.68344575,248.53687925,3050.2891137499996
2026-01-07 20:00:00+00:00,0.0,101.41530975,0.0,2644.67718775,232.23355974999998,0.0,2644.67718775,101.41530975,232.23355974999998,2978.32605725
2026-01-07 21:00:00+00:00,0.0,193.41655125,0.0,2592.0646887499997,191.90029425,0.0,2592.0646887499997,193.41655125,191.90029425,2977.3815342499997
2026-01-07 22:00:00+00:00,0.0,257.492323,0.0,2475.38736225,242.26102825,0.0,2475.38736225,257.492323,242.26102825,2975.1407135
2026-01-07 23:00:00+00:00,0.0,282.62321,0.0,2271.473052,224.714821,0.0,2271.473052,282.62321,224.714821,2778.811083
2026-01-08 00:00:00+00:00,0.0,298.527155,0.0,2278.3888125000003,211.136069,0.0,2278.3888125000003,298.527155,211.136069,2788.0520365
2026-01-08 01:00:00+00:00,0.0,204.06553775,0.0,2079.36298175,171.16364099999998,0.0,2079.36298175,204.06553775,171.16364099999998,2454.5921605000003
2026-01-08 02:00:00+00:00,0.0,166.08450875,0.0,1913.30579675,146.09769925,0.0,1913.30579675,166.08450875,146.09769925,2225.48800475
2026-01-08 03:00:00+00:00,0.0,172.33204849999998,0.0,2130.78471275,234.58297375,0.0,2130.78471275,172.33204849999998,234.58297375,2537.6997349999997
2026-01-08 04:00:00+00:00,0.0,120.32095575,0.0,2172.6089620000002,313.8270215,0.0,2172.6089620000002,120.32095575,313.8270215,2606.75693925
2026-01-08 05:00:00+00:00,3.46681425,65.66964575,0.0,2372.65230475,330.96917075,0.0,2372.65230475,62.2028315,330.96917075,2765.8243070000003
2026-01-08 06:00:00+00:00,0.0,48.65447675,0.0,2685.67187525,376.43798775,0.0,2685.67187525,48.65447675,376.43798775,3110.76433975
2026-01-08 07:00:00+00:00,0.0,49.921867750000004,0.0,2631.26045275,341.90533849999997,0.0,2631.26045275,49.921867750000004,341.90533849999997,3023.087659
2026-01-08 08:00:00+00:00,0.0,50.1730075,0.0,2688.6608845,324.44410925,0.0,2688.6608845,50.1730075,324.44410925,3063.27800125
2026-01-08 09:00:00+00:00,0.0,30.985656499999997,0.0,2605.858867,354.02656175,0.0,2605.858867,30.985656499999997,354.02656175,2990.87108525
2026-01-08 10:00:00+00:00,0.0,41.39047025,0.0,2646.8337300000003,391.76777575,0.0,2646.8337300000003,41.39047025,391.76777575,3079.9919760000002
2026-01-08 11:00:00+00:00,0.0,44.053852250000006,0.0,2576.6428775,408.3752395,0.0,2576.6428775,44.053852250000006,408.3752395,3029.07196925
