,HU_RO,RO_HU,RS_RO,RO_RS,RO_BG,BG_RO,RO_BG_net_export,RO_HU_net_export,RO_RS_net_export,Net Export
2026-02-05 23:00:00+00:00,134.49,0.0,183.0775,0.0,399.2,323.36,75.83999999999997,-134.49,-183.0775,-241.72750000000002
2026-02-06 00:00:00+00:00,162.81,0.0,165.7262,0.0,442.4,290.4,152.0,-162.81,-165.7262,-176.5362
2026-02-06 01:00:00+00:00,157.32475,0.0,142.0092,0.0,352.8,307.2,45.60000000000002,-157.32475,-142.0092,-253.73394999999996
2026-02-06 02:00:00+00:00,186.04775,0.0,144.4513,0.0,217.6,387.04,-169.44000000000003,-186.04775,-144.4513,-499.93905
2026-02-06 03:00:00+00:00,199.209,0.0,166.4605,0.0,38.4,514.88,-476.48,-199.209,-166.4605,-842.1495000000001
2026-02-06 04:00:00+00:00,417.7925,0.0,239.4595,0.0,3.2,576.4,-573.1999999999999,-417.7925,-239.4595,-1230.452
2026-02-06 05:00:00+00:00,491.59175,0.0,461.06,0.0,0.8,650.24,-649.44,-491.59175,-461.06,-1602.09175
2026-02-06 06:00:00+00:00,506.288,0.0,503.752,0.0,0.0,1180.24,-1180.24,-506.288,-503.752,-2190.28
2026-02-06 07:00:00+00:00,423.63824999999997,0.0,471.4925,0.0,0.0,1509.36,-1509.36,-423.63824999999997,-471.4925,-2404.49075
2026-02-06 08:00:00+00:00,344.522,0.0,537.8772,0.0,0.0,1508.16,-1508.16,-344.522,-537.8772,-2390.5592
2026-02-06 09:00:00+00:00,256.26975,0.0,530.1965,0.0,0.0,1305.84,-1305.84,-256.26975,-530.1965,-2092.3062499999996
2026-02-06 10:00:00+00:00,266.32825,0.0,472.447,0.0,0.0,1189.76,-1189.76,-266.32825,-472.447,-1928.53525
2026-02-06 11:00:00+00:00,394.17674999999997,0.0,536.0547,0.0,0.0,1144.24,-1144.24,-394.17674999999997,-536.0547,-2074.47145
2026-02-06 12:00:00+00:00,462.01125,0.0,546.4815,0.0,0.0,1117.2,-1117.2,-462.01125,-546.4815,-2125.69275
2026-02-06 13:00:00+00:00,433.16875,0.0,551.517,0.0,0.0,1216.4,-1216.4,-433.16875,-551.517,-2201.08575
2026-02-06 14:00:00+00:00,626.0677499999999,0.0,608.6385,0.0,0.0,1116.72,-1116.72,-626.0677499999999,-608.6385,-2351.42625
2026-02-06 15:00:00+00:00,552.5662500000001,0.0,690.986,0.0,0.0,1230.16,-1230.16,-552.5662500000001,-690.986,-2473.71225
2026-02-06 16:00:00+00:00,505.6155,0.0,766.0665,0.0,0.0,1467.28,-1467.28,-505.6155,-766.0665,-2738.962
2026-02-06 17:00:00+00:00,478.64975000000004,0.0,790.179,0.0,0.0,1465.68,-1465.68,-478.64975000000004,-790.179,-2734.50875
2026-02-06 18:00:00+00:00,503.034,0.0,791.8745,0.0,0.0,1326.16,-1326.16,-503.034,-791.8745,-2621.0685
2026-02-06 19:00:00+00:00,463.1835,0.0,658.4297,0.0,0.0,1038.96,-1038.96,-463.1835,-658.4297,-2160.5732000000003
2026-02-06 20:00:00+00:00,411.492,0.0,425.961,0.0,0.0,790.0,-790.0,-411.492,-425.961,-1627.453
2026-02-06 21:00:00+00:00,391.327,0.0,215.9147,0.0,0.0,707.84,-707.84,-391.327,-215.9147,-1315.0817
2026-02-06 22:00:00+00:00,275.28175,0.0,186.8918,0.0,0.0,782.08,-782.08,-275.28175,-186.8918,-1244.25355
2026-02-06 23:00:00+00:00,318.47625,0.0,261.895,0.0,0.0,637.6,-637.6,-318.47625,-261.895,-1217.97125
2026-02-07 00:00:00+00:00,370.09450000000004,0.0,170.914,0.0,1.6,459.36,-457.76,-370.09450000000004,-170.914,-998.7685
2026-02-07 01:00:00+00:00,377.6085,0.0,149.161,0.0,0.0,551.36,-551.36,-377.6085,-149.161,-1078.1295
2026-02-07 02:00:00+00:00,377.466,0.0,108.2026,0.0,0.0,540.88,-540.88,-377.466,-108.2026,-1026.5486
2026-02-07 03:00:00+00:00,315.969,0.0,104.8056,0.0,0.0,797.84,-797.84,-315.969,-104.8056,-1218.6145999999999
2026-02-07 04:00:00+00:00,275.70500000000004,0.0,127.6395,0.0,0.0,948.64,-948.64,-275.70500000000004,-127.6395,-1351.9845
2026-02-07 05:00:00+00:00,253.27100000000002,0.0,74.9731,0.0,0.0,1011.92,-1011.92,-253.27100000000002,-74.9731,-1340.1641
2026-02-07 06:00:00+00:00,205.44174999999998,0.0,229.576,0.0,0.0,1218.64,-1218.64,-205.44174999999998,-229.576,-1653.65775
2026-02-07 07:00:00+00:00,229.66424999999998,0.0,269.7,0.0,0.0,1390.16,-1390.16,-229.66424999999998,-269.7,-1889.5242500000002
2026-02-07 08:00:00+00:00,236.0095,0.0,571.194,0.0,0.0,1426.08,-1426.08,-236.0095,-571.194,-2233.2835
2026-02-07 09:00:00+00:00,274.7565,0.0,677.6512,0.0,0.0,1639.92,-1639.92,-274.7565,-677.6512,-2592.3277
2026-02-07 10:00:00+00:00,186.39125,0.0,634.7203,0.0,0.0,1669.68,-1669.68,-186.39125,-634.7203,-2490.79155
2026-02-07 11:00:00+00:00,284.43875,0.0,698.6532,0.0,0.0,1777.76,-1777.76,-284.43875,-698.6532,-2760.85195
2026-02-07 12:00:00+00:00,250.81674999999998,0.0,597.772,0.0,0.0,1726.32,-1726.32,-250.81674999999998,-597.772,-2574.90875
2026-02-07 13:00:00+00:00,369.2095,0.0,547.941,0.0,0.0,1593.52,-1593.52,-369.2095,-547.941,-2510.6705
2026-02-07 14:00:00+00:00,460.73725,0.0,553.6573,0.0,0.0,1297.12,-1297.12,-460.73725,-553.6573,-2311.51455
2026-02-07 15:00:00+00:00,457.3995,0.0,565.1992,0.0,0.0,1230.08,-1230.08,-457.3995,-565.1992,-2252.6787
2026-02-07 16:00:00+00:00,380.48,0.0,583.1382,0.0,0.0,1462.16,-1462.16,-380.48,-583.1382,-2425.7782
2026-02-07 17:00:00+00:00,447.33975,0.0,569.3665,0.0,0.0,1311.2,-1311.2,-447.33975,-569.3665,-2327.90625
2026-02-07 18:00:00+00:00,426.624,0.0,562.897,0.0,0.0,1187.28,-1187.28,-426.624,-562.897,-2176.801
2026-02-07 19:00:00+00:00,435.2715,0.0,520.2433,0.0,0.0,976.24,-976.24,-435.2715,-520.2433,-1931.7548000000002
2026-02-07 20:00:00+00:00,352.5995,0.0,191.1968,0.0,0.0,735.68,-735.68,-352.5995,-191.1968,-1279.4762999999998
2026-02-07 21:00:00+00:00,323.033,0.0,211.9535,0.0,0.0,716.32,-716.32,-323.033,-211.9535,-1251.3065000000001
2026-02-07 22:00:00+00:00,314.8875,0.0,239.2537,0.0,0.0,786.96,-786.96,-314.8875,-239.2537,-1341.1012
2026-02-07 23:00:00+00:00,292.8165,0.0,298.3283,0.0,0.0,1034.08,-1034.08,-292.8165,-298.3283,-1625.2248
2026-02-08 00:00:00+00:00,221.25725,0.0,288.2163,0.0,0.0,1086.16,-1086.16,-221.25725,-288.2163,-1595.63355
2026-02-08 01:00:00+00:00,222.06275,0.0,317.205,0.0,0.0,1173.84,-1173.84,-222.06275,-317.205,-1713.10775
2026-02-08 02:00:00+00:00,203.8355,0.0,312.106,0.0,0.0,1181.04,-1181.04,-203.8355,-312.106,-1696.9814999999999
2026-02-08 03:00:00+00:00,215.73649999999998,0.0,306.5758,0.0,0.0,1226.32,-1226.32,-215.73649999999998,-306.5758,-1748.6323
2026-02-08 04:00:00+00:00,261.88925,0.0,265.7733,0.0,0.0,1322.88,-1322.88,-261.88925,-265.7733,-1850.5425500000001
2026-02-08 05:00:00+00:00,174.89925,0.0,0.0,6.4623,0.0,1318.72,-1318.72,-174.89925,6.4623,-1487.15695
2026-02-08 06:00:00+00:00,169.27325,0.0,39.447,0.0,0.0,1431.76,-1431.76,-169.27325,-39.447,-1640.48025
2026-02-08 07:00:00+00:00,139.96474999999998,0.63775,72.3963,0.0,0.0,1514.48,-1514.48,-139.32699999999997,-72.3963,-1726.2033000000001
2026-02-08 08:00:00+00:00,208.7345,0.0,255.4757,0.0,0.0,1452.08,-1452.08,-208.7345,-255.4757,-1916.2902
2026-02-08 09:00:00+00:00,286.666,0.0,376.6797,0.0,0.0,1412.72,-1412.72,-286.666,-376.6797,-2076.0657
2026-02-08 10:00:00+00:00,235.822,0.0,383.3445,0.0,0.0,1605.2,-1605.2,-235.822,-383.3445,-2224.3665
2026-02-08 11:00:00+00:00,245.56825,0.0,423.4143,0.0,0.0,1791.44,-1791.44,-245.56825,-423.4143,-2460.4225500000002
2026-02-08 12:00:00+00:00,304.35249999999996,0.0,419.5643,0.0,0.0,1854.16,-1854.16,-304.35249999999996,-419.5643,-2578.0768
2026-02-08 13:00:00+00:00,369.65125,0.0,367.3162,0.0,0.0,1743.28,-1743.28,-369.65125,-367.3162,-2480.24745
2026-02-08 14:00:00+00:00,423.82425,0.0,324.6025,0.0,0.0,1329.84,-1329.84,-423.82425,-324.6025,-2078.26675
2026-02-08 15:00:00+00:00,327.47275,0.0,362.603,0.0,0.0,992.0,-992.0,-327.47275,-362.603,-1682.07575
2026-02-08 16:00:00+00:00,333.29,0.0,465.2385,0.0,0.0,1161.84,-1161.84,-333.29,-465.2385,-1960.3684999999998
2026-02-08 17:00:00+00:00,342.11400000000003,0.0,468.5498,0.0,0.0,1135.2,-1135.2,-342.11400000000003,-468.5498,-1945.8638
2026-02-08 18:00:00+00:00,324.4045,0.0,420.3478,0.0,0.0,900.48,-900.48,-324.4045,-420.3478,-1645.2323000000001
2026-02-08 19:00:00+00:00,332.51725,0.0,300.8153,0.0,0.0,559.12,-559.12,-332.51725,-300.8153,-1192.45255
2026-02-08 20:00:00+00:00,272.84875,0.0,202.0272,0.0,0.0,315.36,-315.36,-272.84875,-202.0272,-790.23595
2026-02-08 21:00:00+00:00,251.39125,0.0,246.092,0.0,0.0,416.08,-416.08,-251.39125,-246.092,-913.56325
2026-02-08 22:00:00+00:00,231.45275,0.0,287.2903,0.0,0.0,669.84,-669.84,-231.45275,-287.2903,-1188.5830500000002
2026-02-08 23:00:00+00:00,340.55925,0.0,281.997,0.0,19.2,430.56,-411.36,-340.55925,-281.997,-1033.91625
2026-02-09 00:00:00+00:00,345.5785,0.0,232.02,0.0,55.2,395.2,-340.0,-345.5785,-232.02,-917.5985000000001
2026-02-09 01:00:00+00:00,291.60125,0.0,245.8642,0.0,29.6,446.56,-416.96,-291.60125,-245.8642,-954.42545
2026-02-09 02:00:00+00:00,252.7755,0.0,193.3988,0.0,0.8,587.68,-586.88,-252.7755,-193.3988,-1033.0543
2026-02-09 03:00:00+00:00,283.0955,0.0,203.703,0.0,0.0,690.56,-690.56,-283.0955,-203.703,-1177.3585
2026-02-09 04:00:00+00:00,392.009,0.0,274.3708,0.0,0.0,568.16,-568.16,-392.009,-274.3708,-1234.5398
2026-02-09 05:00:00+00:00,372.86375,0.0,334.5575,0.0,0.0,791.92,-791.92,-372.86375,-334.5575,-1499.34125
2026-02-09 06:00:00+00:00,370.44325000000003,0.0,651.2005,0.0,0.0,1151.6,-1151.6,-370.44325000000003,-651.2005,-2173.24375
2026-02-09 07:00:00+00:00,375.7425,0.0,697.7195,0.0,0.0,1333.52,-1333.52,-375.7425,-697.7195,-2406.982
2026-02-09 08:00:00+00:00,289.704,0.0,662.127,0.0,0.0,1304.8,-1304.8,-289.704,-662.127,-2256.631
2026-02-09 09:00:00+00:00,292.94375,0.0,585.8595,0.0,0.0,1161.2,-1161.2,-292.94375,-585.8595,-2040.0032500000002
2026-02-09 10:00:00+00:00,229.27224999999999,0.0,626.9435,0.0,0.0,1160.96,-1160.96,-229.27224999999999,-626.9435,-2017.1757499999999
2026-02-09 11:00:00+00:00,314.92325,0.0,622.6598,0.0,0.0,1188.56,-1188.56,-314.92325,-622.6598,-2126.14305
2026-02-09 12:00:00+00:00,371.9295,0.0,534.835,0.0,0.0,1190.0,-1190.0,-371.9295,-534.835,-2096.7645
2026-02-09 13:00:00+00:00,525.9639999999999,0.0,423.9808,0.0,0.0,1235.68,-1235.68,-525.9639999999999,-423.9808,-2185.6248
2026-02-09 14:00:00+00:00,574.06375,0.0,434.842,0.0,0.0,1326.96,-1326.96,-574.06375,-434.842,-2335.86575
2026-02-09 15:00:00+00:00,516.63275,0.0,488.0395,0.0,0.0,1465.92,-1465.92,-516.63275,-488.0395,-2470.59225
2026-02-09 16:00:00+00:00,387.577,0.0,531.2937,0.0,0.0,1586.72,-1586.72,-387.577,-531.2937,-2505.5906999999997
2026-02-09 17:00:00+00:00,509.39675,0.0,501.3533,0.0,0.0,1354.32,-1354.32,-509.39675,-501.3533,-2365.0700500000003
2026-02-09 18:00:00+00:00,567.4175,0.0,510.9245,0.0,0.0,1210.48,-1210.48,-567.4175,-510.9245,-2288.822
2026-02-09 19:00:00+00:00,522.373,0.0,452.4208,0.0,0.0,922.0,-922.0,-522.373,-452.4208,-1896.7938
2026-02-09 20:00:00+00:00,468.24675,0.0,334.1335,0.0,0.8,451.28,-450.47999999999996,-468.24675,-334.1335,-1252.8602500000002
2026-02-09 21:00:00+00:00,322.533,0.0,222.1415,0.0,2.4,348.64,-346.24,-322.533,-222.1415,-890.9145000000001
2026-02-09 22:00:00+00:00,354.17325,0.0,288.5052,0.0,0.0,537.76,-537.76,-354.17325,-288.5052,-1180.43845
2026-02-09 23:00:00+00:00,346.40525,0.0,278.0012,0.0,0.0,668.88,-668.88,-346.40525,-278.0012,-1293.28645
2026-02-10 00:00:00+00:00,381.9425,0.0,257.8427,0.0,0.8,444.32,-443.52,-381.9425,-257.8427,-1083.3052
2026-02-10 01:00:00+00:00,428.286,0.0,233.8525,0.0,10.4,324.32,-313.92,-428.286,-233.8525,-976.0585
2026-02-10 02:00:00+00:00,479.75225,0.0,239.1512,0.0,0.0,453.2,-453.2,-479.75225,-239.1512,-1172.10345
2026-02-10 03:00:00+00:00,471.179,0.0,228.5767,0.0,0.0,599.12,-599.12,-471.179,-228.5767,-1298.8757
2026-02-10 04:00:00+00:00,573.17975,0.0,382.3363,0.0,0.0,714.32,-714.32,-573.17975,-382.3363,-1669.83605
2026-02-10 05:00:00+00:00,559.9939999999999,0.0,488.2342,0.0,0.0,753.52,-753.52,-559.9939999999999,-488.2342,-1801.7482
2026-02-10 06:00:00+00:00,486.3195,0.0,639.7255,0.0,0.0,1127.04,-1127.04,-486.3195,-639.7255,-2253.085
2026-02-10 07:00:00+00:00,503.44625,0.0,690.3667,0.0,0.0,1163.76,-1163.76,-503.44625,-690.3667,-2357.5729499999998
2026-02-10 08:00:00+00:00,396.124,0.0,692.9888,0.0,0.0,1053.84,-1053.84,-396.124,-692.9888,-2142.9528
2026-02-10 09:00:00+00:00,379.86025,0.0,602.3118,0.0,0.0,684.8,-684.8,-379.86025,-602.3118,-1666.9720499999999
2026-02-10 10:00:00+00:00,375.58875,0.0,538.35,0.0,1.6,482.88,-481.28,-375.58875,-538.35,-1395.21875
2026-02-10 11:00:00+00:00,443.35675,0.0,562.313,0.0,0.0,602.24,-602.24,-443.35675,-562.313,-1607.9097499999998
2026-02-10 12:00:00+00:00,432.924,0.0,591.8262,0.0,0.0,983.76,-983.76,-432.924,-591.8262,-2008.5102
2026-02-10 13:00:00+00:00,515.27575,0.0,598.26,0.0,0.0,1061.12,-1061.12,-515.27575,-598.26,-2174.65575
2026-02-10 14:00:00+00:00,593.66125,0.0,613.1105,0.0,0.0,1231.36,-1231.36,-593.66125,-613.1105,-2438.1317499999996
2026-02-10 15:00:00+00:00,597.965,0.0,668.2507,0.0,0.0,1150.56,-1150.56,-597.965,-668.2507,-2416.7757
2026-02-10 16:00:00+00:00,588.76575,0.0,746.0295,0.0,0.0,1186.8,-1186.8,-588.76575,-746.0295,-2521.59525
2026-02-10 17:00:00+00:00,577.1469999999999,0.0,667.974,0.0,0.0,927.92,-927.92,-577.1469999999999,-667.974,-2173.041
2026-02-10 18:00:00+00:00,593.266,0.0,611.4927,0.0,0.0,803.04,-803.04,-593.266,-611.4927,-2007.7987
2026-02-10 19:00:00+00:00,545.5029999999999,0.0,541.8902,0.0,0.0,644.16,-644.16,-545.5029999999999,-541.8902,-1731.5532
2026-02-10 20:00:00+00:00,521.4984999999999,0.0,415.3095,0.0,2.4,367.2,-364.8,-521.4984999999999,-415.3095,-1301.608
2026-02-10 21:00:00+00:00,376.96925,0.0,370.9967,0.0,4.8,297.44,-292.64,-376.96925,-370.9967,-1040.60595
2026-02-10 22:00:00+00:00,439.48825,0.0,378.089,0.0,0.8,357.12,-356.32,-439.48825,-378.089,-1173.89725
2026-02-10 23:00:00+00:00,394.61725,0.0,420.118,0.0,0.0,569.12,-569.12,-394.61725,-420.118,-1383.85525
2026-02-11 00:00:00+00:00,418.33875,0.0,436.0107,0.0,11.2,382.88,-371.68,-418.33875,-436.0107,-1226.02945
2026-02-11 01:00:00+00:00,414.14125,0.0,453.8518,0.0,6.4,372.96,-366.56,-414.14125,-453.8518,-1234.55305
2026-02-11 02:00:00+00:00,411.07,0.0,450.2805,0.0,11.2,358.8,-347.6,-411.07,-450.2805,-1208.9505000000001
2026-02-11 03:00:00+00:00,412.96375,0.0,437.6962,0.0,4.0,483.84,-479.84,-412.96375,-437.6962,-1330.49995
2026-02-11 04:00:00+00:00,522.46,0.0,576.0235,0.0,0.8,542.16,-541.36,-522.46,-576.0235,-1639.8435000000002
2026-02-11 05:00:00+00:00,474.00775,0.0,491.1657,0.0,3.2,585.12,-581.92,-474.00775,-491.1657,-1547.0934499999998
2026-02-11 06:00:00+00:00,377.23375,0.0,644.6595,0.0,0.0,1007.36,-1007.36,-377.23375,-644.6595,-2029.25325
2026-02-11 07:00:00+00:00,251.409,0.0,655.804,0.0,0.0,1201.76,-1201.76,-251.409,-655.804,-2108.973
2026-02-11 08:00:00+00:00,92.6935,1.46475,595.4015,0.0,0.0,1224.0,-1224.0,-91.22875,-595.4015,-1910.6302500000002
2026-02-11 09:00:00+00:00,46.997,4.207,483.2743,0.0,0.0,1262.24,-1262.24,-42.79,-483.2743,-1788.3043
2026-02-11 10:00:00+00:00,132.57775,0.0,361.3807,0.0,0.0,994.16,-994.16,-132.57775,-361.3807,-1488.11845
2026-02-11 11:00:00+00:00,101.092,0.0,326.2183,0.0,0.0,1221.36,-1221.36,-101.092,-326.2183,-1648.6703
2026-02-11 12:00:00+00:00,195.28875,0.0,286.2022,0.0,0.0,1108.4,-1108.4,-195.28875,-286.2022,-1589.89095
2026-02-11 13:00:00+00:00,240.85475,0.0,294.2435,0.0,0.0,1204.24,-1204.24,-240.85475,-294.2435,-1739.33825
2026-02-11 14:00:00+00:00,338.67674999999997,0.0,310.2345,0.0,0.0,1093.04,-1093.04,-338.67674999999997,-310.2345,-1741.95125
2026-02-11 15:00:00+00:00,368.5315,0.0,440.9033,0.0,0.0,1137.12,-1137.12,-368.5315,-440.9033,-1946.5548
2026-02-11 16:00:00+00:00,336.0505,0.0,523.0532,0.0,0.0,1124.16,-1124.16,-336.0505,-523.0532,-1983.2637
2026-02-11 17:00:00+00:00,315.9245,0.0,567.6698,0.0,0.0,1035.04,-1035.04,-315.9245,-567.6698,-1918.6343000000002
2026-02-11 18:00:00+00:00,344.63800000000003,0.0,511.51,0.0,0.0,855.84,-855.84,-344.63800000000003,-511.51,-1711.988
2026-02-11 19:00:00+00:00,272.3245,0.0,388.442,0.0,0.0,711.92,-711.92,-272.3245,-388.442,-1372.6865
2026-02-11 20:00:00+00:00,377.43399999999997,0.0,366.0287,0.0,0.0,606.32,-606.32,-377.43399999999997,-366.0287,-1349.7827
2026-02-11 21:00:00+00:00,229.526,0.0,271.9185,0.0,0.0,513.44,-513.44,-229.526,-271.9185,-1014.8845000000001
2026-02-11 22:00:00+00:00,138.09175000000002,0.0,366.3592,0.0,0.0,655.12,-655.12,-138.09175000000002,-366.3592,-1159.57095
2026-02-11 23:00:00+00:00,176.93875,0.0,418.0688,0.0,1.6,412.8,-411.2,-176.93875,-418.0688,-1006.20755
2026-02-12 00:00:00+00:00,200.6515,0.0,308.1245,0.0,48.0,339.28,-291.28,-200.6515,-308.1245,-800.056
2026-02-12 01:00:00+00:00,205.16875,0.0,221.628,0.0,5.6,413.68,-408.08,-205.16875,-221.628,-834.8767499999999
2026-02-12 02:00:00+00:00,219.28025,0.0,199.6077,0.0,0.0,522.0,-522.0,-219.28025,-199.6077,-940.88795
2026-02-12 03:00:00+00:00,264.16999999999996,0.0,226.5067,0.0,0.0,644.32,-644.32,-264.16999999999996,-226.5067,-1134.9967
2026-02-12 04:00:00+00:00,385.9505,0.0,334.2875,0.0,0.0,629.04,-629.04,-385.9505,-334.2875,-1349.2779999999998
2026-02-12 05:00:00+00:00,371.291,0.0,408.825,0.0,0.8,656.08,-655.2800000000001,-371.291,-408.825,-1435.3960000000002
2026-02-12 06:00:00+00:00,276.81975,0.0,579.4967,0.0,0.0,872.48,-872.48,-276.81975,-579.4967,-1728.7964500000003
2026-02-12 07:00:00+00:00,219.43325,0.0,574.3865,0.0,0.0,913.44,-913.44,-219.43325,-574.3865,-1707.2597500000002
2026-02-12 08:00:00+00:00,167.73025,0.0105,468.7825,0.0,1.6,648.16,-646.56,-167.71975,-468.7825,-1283.06225
2026-02-12 09:00:00+00:00,106.11875,0.0,319.1485,0.0,10.4,489.44,-479.04,-106.11875,-319.1485,-904.3072500000001
2026-02-12 10:00:00+00:00,79.742,0.0,254.7288,0.0,102.4,421.6,-319.20000000000005,-79.742,-254.7288,-653.6708000000001
2026-02-12 11:00:00+00:00,60.131,0.035,259.5583,0.0,19.2,431.52,-412.32,-60.096000000000004,-259.5583,-731.9743
2026-02-12 12:00:00+00:00,142.94225,0.0,296.4007,0.0,0.8,410.88,-410.08,-142.94225,-296.4007,-849.4229499999999
2026-02-12 13:00:00+00:00,317.09925,0.0,341.494,0.0,0.0,684.48,-684.48,-317.09925,-341.494,-1343.07325
2026-02-12 14:00:00+00:00,464.09375,0.0,505.1445,0.0,0.0,854.08,-854.08,-464.09375,-505.1445,-1823.3182499999998
2026-02-12 15:00:00+00:00,457.67049999999995,0.0,597.785,0.0,0.0,1076.16,-1076.16,-457.67049999999995,-597.785,-2131.6155
2026-02-12 16:00:00+00:00,434.759,0.0,688.1255,0.0,0.0,1369.12,-1369.12,-434.759,-688.1255,-2492.0045
2026-02-12 17:00:00+00:00,394.007,0.0,659.0113,0.0,0.0,1321.28,-1321.28,-394.007,-659.0113,-2374.2983
2026-02-12 18:00:00+00:00,390.23275,0.0,673.1768,0.0,0.0,1146.88,-1146.88,-390.23275,-673.1768,-2210.2895500000004
2026-02-12 19:00:00+00:00,443.65675,0.0,596.808,0.0,0.0,816.72,-816.72,-443.65675,-596.808,-1857.18475
2026-02-12 20:00:00+00:00,296.5,0.0,336.9795,0.0,0.0,599.68,-599.68,-296.5,-336.9795,-1233.1595
2026-02-12 21:00:00+00:00,318.5185,0.0,285.2903,0.0,0.0,519.44,-519.44,-318.5185,-285.2903,-1123.2488
2026-02-12 22:00:00+00:00,321.63,0.0,457.384,0.0,0.0,597.52,-597.52,-321.63,-457.384,-1376.534
2026-02-12 23:00:00+00:00,405.4055,0.0,486.6018,0.0,0.0,493.36,-493.36,-405.4055,-486.6018,-1385.3673
2026-02-13 00:00:00+00:00,400.968,0.0,497.0983,0.0,0.8,447.44,-446.64,-400.968,-497.0983,-1344.7062999999998
2026-02-13 01:00:00+00:00,403.82825,0.0,488.5498,0.0,0.0,491.6,-491.6,-403.82825,-488.5498,-1383.9780500000002
2026-02-13 02:00:00+00:00,357.2985,0.0,470.7207,0.0,0.0,534.4,-534.4,-357.2985,-470.7207,-1362.4192
2026-02-13 03:00:00+00:00,372.67625,0.0,478.8662,0.0,0.0,761.84,-761.84,-372.67625,-478.8662,-1613.38245
2026-02-13 04:00:00+00:00,462.34675,0.0,605.5383,0.0,0.0,751.52,-751.52,-462.34675,-605.5383,-1819.4050499999998
2026-02-13 05:00:00+00:00,548.27975,0.0,697.3517,0.0,0.0,962.4,-962.4,-548.27975,-697.3517,-2208.03145
2026-02-13 06:00:00+00:00,381.91925,0.0,781.1577,0.0,0.0,1136.8,-1136.8,-381.91925,-781.1577,-2299.87695
2026-02-13 07:00:00+00:00,393.58275,0.0,831.7155,0.0,0.0,1111.52,-1111.52,-393.58275,-831.7155,-2336.8182500000003
2026-02-13 08:00:00+00:00,489.517,0.0,806.1473,0.0,0.0,892.24,-892.24,-489.517,-806.1473,-2187.9043
2026-02-13 09:00:00+00:00,523.228,0.0,729.0723,0.0,0.0,832.88,-832.88,-523.228,-729.0723,-2085.1803
2026-02-13 10:00:00+00:00,590.83825,0.0,788.7825,0.0,0.0,921.36,-921.36,-590.83825,-788.7825,-2300.9807499999997
2026-02-13 11:00:00+00:00,637.854,0.0,734.4283,0.0,0.0,811.68,-811.68,-637.854,-734.4283,-2183.9623
2026-02-13 12:00:00+00:00,629.6265,0.0,632.988,0.0,0.0,923.92,-923.92,-629.6265,-632.988,-2186.5344999999998
2026-02-13 13:00:00+00:00,637.65425,0.0,635.7,0.0,0.0,1132.56,-1132.56,-637.65425,-635.7,-2405.91425
2026-02-13 14:00:00+00:00,604.761,0.0,576.26,0.0,0.0,1202.08,-1202.08,-604.761,-576.26,-2383.1009999999997
2026-02-13 15:00:00+00:00,605.09975,0.0,650.6415,0.0,0.0,1413.84,-1413.84,-605.09975,-650.6415,-2669.58125
2026-02-13 16:00:00+00:00,531.95675,0.0,790.1927,0.0,0.0,1651.76,-1651.76,-531.95675,-790.1927,-2973.90945
2026-02-13 17:00:00+00:00,528.27025,0.0,783.3418,0.0,0.0,1563.6,-1563.6,-528.27025,-783.3418,-2875.21205
2026-02-13 18:00:00+00:00,485.5095,0.0,779.8192,0.0,0.0,1533.04,-1533.04,-485.5095,-779.8192,-2798.3687
2026-02-13 19:00:00+00:00,441.26225,0.0,737.215,0.0,0.0,1269.04,-1269.04,-441.26225,-737.215,-2447.51725
2026-02-13 20:00:00+00:00,408.58025,0.0,543.1265,0.0,0.0,934.48,-934.48,-408.58025,-543.1265,-1886.1867499999998
2026-02-13 21:00:00+00:00,320.19675,0.0,380.7868,0.0,0.0,827.04,-827.04,-320.19675,-380.7868,-1528.0235500000001
2026-02-13 22:00:00+00:00,356.92775,0.0,496.242,0.0,0.0,960.32,-960.32,-356.92775,-496.242,-1813.48975
2026-02-13 23:00:00+00:00,268.026,0.0,415.892,0.0,0.0,925.36,-925.36,-268.026,-415.892,-1609.278
2026-02-14 00:00:00+00:00,191.222,0.0,349.24,0.0,0.0,997.68,-997.68,-191.222,-349.24,-1538.142
2026-02-14 01:00:00+00:00,163.70600000000002,0.0,309.062,0.0,0.0,997.52,-997.52,-163.70600000000002,-309.062,-1470.288
2026-02-14 02:00:00+00:00,170.3385,0.0,293.0508,0.0,0.0,1005.12,-1005.12,-170.3385,-293.0508,-1468.5093
2026-02-14 03:00:00+00:00,190.21025,0.0,304.8583,0.0,0.0,1058.16,-1058.16,-190.21025,-304.8583,-1553.2285500000003
2026-02-14 04:00:00+00:00,246.288,0.0,280.5007,0.0,0.0,991.12,-991.12,-246.288,-280.5007,-1517.9087
2026-02-14 05:00:00+00:00,207.55349999999999,0.0,217.6025,0.0,0.0,1082.8,-1082.8,-207.55349999999999,-217.6025,-1507.956
2026-02-14 06:00:00+00:00,203.57600000000002,0.0,337.4455,0.0,0.0,1498.96,-1498.96,-203.57600000000002,-337.4455,-2039.9815
2026-02-14 07:00:00+00:00,87.836,1.045,283.379,0.0,0.0,1681.6,-1681.6,-86.791,-283.379,-2051.77
2026-02-14 08:00:00+00:00,22.521,30.582250000000002,411.56,0.0,0.0,1699.6,-1699.6,8.061250000000001,-411.56,-2103.09875
