,LV_EE,EE_LV,EE_FI,FI_EE,EE_FI_net_export,EE_LV_net_export,Net Export
2026-01-05 04:00:00+00:00,78.25,16.0,0.0,383.7825,-383.7825,-62.25,-446.0325
2026-01-05 05:00:00+00:00,423.25,0.0,0.0,195.92249999999999,-195.92249999999999,-423.25,-619.1725
2026-01-05 06:00:00+00:00,305.75,0.0,0.0,417.145,-417.145,-305.75,-722.895
2026-01-05 07:00:00+00:00,111.25,3.75,0.0,641.415,-641.415,-107.5,-748.915
2026-01-05 08:00:00+00:00,0.0,245.75,0.0,900.8625,-900.8625,245.75,-655.1125
2026-01-05 09:00:00+00:00,0.0,139.0,0.0,787.52,-787.52,139.0,-648.52
2026-01-05 10:00:00+00:00,0.0,144.0,0.0,803.5575,-803.5575,144.0,-659.5575
2026-01-05 11:00:00+00:00,0.0,178.5,0.0,906.7950000000001,-906.7950000000001,178.5,-728.2950000000001
2026-01-05 12:00:00+00:00,0.0,46.0,0.0,814.2275,-814.2275,46.0,-768.2275
2026-01-05 13:00:00+00:00,0.0,58.25,0.0,815.905,-815.905,58.25,-757.655
2026-01-05 14:00:00+00:00,0.0,47.0,0.0,708.675,-708.675,47.0,-661.675
2026-01-05 15:00:00+00:00,0.0,200.25,0.0,844.4449999999999,-844.4449999999999,200.25,-644.1949999999999
2026-01-05 16:00:00+00:00,251.75,34.5,10.101,371.8225,-361.7215,-217.25,-578.9715
2026-01-05 17:00:00+00:00,421.75,0.0,23.178250000000002,121.91749999999999,-98.73924999999998,-421.75,-520.48925
2026-01-05 18:00:00+00:00,0.0,178.25,0.0,698.6675,-698.6675,178.25,-520.4175
2026-01-05 19:00:00+00:00,0.0,208.5,0.0,734.665,-734.665,208.5,-526.165
2026-01-05 20:00:00+00:00,58.25,25.5,0.0,470.15,-470.15,-32.75,-502.9
2026-01-05 21:00:00+00:00,81.5,0.0,0.0,284.89250000000004,-284.89250000000004,-81.5,-366.39250000000004
2026-01-05 22:00:00+00:00,0.0,113.0,0.0,411.52750000000003,-411.52750000000003,113.0,-298.52750000000003
2026-01-05 23:00:00+00:00,0.0,519.5,0.0,761.1475,-761.1475,519.5,-241.64750000000004
2026-01-06 00:00:00+00:00,0.0,480.25,0.0,761.6275,-761.6275,480.25,-281.37750000000005
2026-01-06 01:00:00+00:00,0.0,474.75,0.0,685.9200000000001,-685.9200000000001,474.75,-211.17000000000007
2026-01-06 02:00:00+00:00,0.0,573.0,0.0,721.5450000000001,-721.5450000000001,573.0,-148.54500000000007
2026-01-06 03:00:00+00:00,0.0,511.5,0.0,688.8399999999999,-688.8399999999999,511.5,-177.33999999999992
2026-01-06 04:00:00+00:00,0.0,247.25,0.0,583.0,-583.0,247.25,-335.75
2026-01-06 05:00:00+00:00,0.0,119.0,0.0,601.095,-601.095,119.0,-482.095
2026-01-06 06:00:00+00:00,0.0,171.0,0.0,670.165,-670.165,171.0,-499.16499999999996
2026-01-06 07:00:00+00:00,0.0,121.75,0.0,640.7425000000001,-640.7425000000001,121.75,-518.9925000000001
2026-01-06 08:00:00+00:00,0.0,223.5,0.0,668.2225,-668.2225,223.5,-444.72249999999997
2026-01-06 09:00:00+00:00,0.0,420.0,0.0,917.0625,-917.0625,420.0,-497.0625
2026-01-06 10:00:00+00:00,0.0,292.0,0.0,828.905,-828.905,292.0,-536.905
2026-01-06 11:00:00+00:00,0.0,164.0,0.0,768.855,-768.855,164.0,-604.855
2026-01-06 12:00:00+00:00,0.0,372.75,0.0,990.0675,-990.0675,372.75,-617.3175
2026-01-06 13:00:00+00:00,0.0,377.0,0.0,1000.155,-1000.155,377.0,-623.155
2026-01-06 14:00:00+00:00,0.0,411.0,0.0,998.1725,-998.1725,411.0,-587.1725
2026-01-06 15:00:00+00:00,0.0,408.0,0.0,1002.35,-1002.35,408.0,-594.35
2026-01-06 16:00:00+00:00,0.0,477.75,0.0,1009.395,-1009.395,477.75,-531.645
2026-01-06 17:00:00+00:00,0.0,497.75,0.0,1001.475,-1001.475,497.75,-503.725
2026-01-06 18:00:00+00:00,0.0,426.25,0.0,1000.81,-1000.81,426.25,-574.56
2026-01-06 19:00:00+00:00,0.0,460.5,0.0,998.915,-998.915,460.5,-538.415
2026-01-06 20:00:00+00:00,0.0,511.0,0.0,1008.9525,-1008.9525,511.0,-497.9525
2026-01-06 21:00:00+00:00,0.0,519.0,0.0,992.1175000000001,-992.1175000000001,519.0,-473.11750000000006
2026-01-06 22:00:00+00:00,0.0,515.5,0.0,931.15,-931.15,515.5,-415.65
2026-01-06 23:00:00+00:00,0.0,595.0,0.0,1024.05,-1024.05,595.0,-429.04999999999995
2026-01-07 00:00:00+00:00,0.0,574.0,0.0,1014.2,-1014.2,574.0,-440.20000000000005
2026-01-07 01:00:00+00:00,0.0,549.25,0.0,1001.15,-1001.15,549.25,-451.9
2026-01-07 02:00:00+00:00,0.0,498.0,0.0,1001.575,-1001.575,498.0,-503.57500000000005
2026-01-07 03:00:00+00:00,0.0,515.5,0.0,1005.45,-1005.45,515.5,-489.95000000000005
2026-01-07 04:00:00+00:00,0.0,441.75,0.0,1003.6750000000001,-1003.6750000000001,441.75,-561.9250000000001
2026-01-07 05:00:00+00:00,0.0,386.75,0.0,1017.825,-1017.825,386.75,-631.075
2026-01-07 06:00:00+00:00,0.0,393.75,0.0,1029.525,-1029.525,393.75,-635.7750000000001
2026-01-07 07:00:00+00:00,0.0,376.75,0.0,1024.175,-1024.175,376.75,-647.425
2026-01-07 08:00:00+00:00,0.0,470.25,0.0,1030.25,-1030.25,470.25,-560.0
2026-01-07 09:00:00+00:00,0.0,416.75,0.0,1028.125,-1028.125,416.75,-611.375
2026-01-07 10:00:00+00:00,0.0,308.25,0.0,1002.575,-1002.575,308.25,-694.325
2026-01-07 11:00:00+00:00,0.0,355.0,0.0,1014.575,-1014.575,355.0,-659.575
2026-01-07 12:00:00+00:00,0.0,527.25,0.0,1020.125,-1020.125,527.25,-492.875
2026-01-07 13:00:00+00:00,0.0,624.0,0.0,1020.525,-1020.525,624.0,-396.525
2026-01-07 14:00:00+00:00,0.0,548.5,0.0,1023.4,-1023.4,548.5,-474.9
2026-01-07 15:00:00+00:00,0.0,574.0,0.0,1005.85,-1005.85,574.0,-431.85
2026-01-07 16:00:00+00:00,0.0,486.5,0.0,1022.275,-1022.275,486.5,-535.775
2026-01-07 17:00:00+00:00,0.0,524.75,0.0,1028.5,-1028.5,524.75,-503.75
2026-01-07 18:00:00+00:00,0.0,513.0,0.0,1021.5,-1021.5,513.0,-508.5
2026-01-07 19:00:00+00:00,0.0,501.5,0.0,1005.775,-1005.775,501.5,-504.275
2026-01-07 20:00:00+00:00,0.0,532.25,0.0,1008.1,-1008.1,532.25,-475.85
2026-01-07 21:00:00+00:00,0.0,543.0,0.0,1029.85,-1029.85,543.0,-486.8499999999999
2026-01-07 22:00:00+00:00,0.0,561.25,0.0,1015.725,-1015.725,561.25,-454.475
2026-01-07 23:00:00+00:00,0.0,503.0,0.0,1030.925,-1030.925,503.0,-527.925
2026-01-08 00:00:00+00:00,0.0,498.75,0.0,1030.1,-1030.1,498.75,-531.3499999999999
2026-01-08 01:00:00+00:00,0.0,483.0,0.0,1030.65,-1030.65,483.0,-547.6500000000001
2026-01-08 02:00:00+00:00,0.0,480.25,0.0,1028.075,-1028.075,480.25,-547.825
2026-01-08 03:00:00+00:00,0.0,524.75,0.0,1027.525,-1027.525,524.75,-502.7750000000001
2026-01-08 04:00:00+00:00,0.0,543.5,0.0,1030.75,-1030.75,543.5,-487.25
2026-01-08 05:00:00+00:00,0.0,407.0,0.0,1030.1000000000001,-1030.1000000000001,407.0,-623.1000000000001
2026-01-08 06:00:00+00:00,0.0,406.75,0.0,1023.575,-1023.575,406.75,-616.825
2026-01-08 07:00:00+00:00,0.0,461.75,0.0,1029.8,-1029.8,461.75,-568.05
2026-01-08 08:00:00+00:00,0.0,501.5,0.0,1028.1750000000002,-1028.1750000000002,501.5,-526.6750000000002
2026-01-08 09:00:00+00:00,0.0,520.25,0.0,1029.1,-1029.1,520.25,-508.8499999999999
2026-01-08 10:00:00+00:00,0.0,520.0,0.0,1029.725,-1029.725,520.0,-509.7249999999999
2026-01-08 11:00:00+00:00,0.0,531.0,0.0,1028.375,-1028.375,531.0,-497.375
2026-01-08 12:00:00+00:00,0.0,567.25,0.0,1029.175,-1029.175,567.25,-461.92499999999995
2026-01-08 13:00:00+00:00,0.0,598.5,0.0,1027.525,-1027.525,598.5,-429.0250000000001
2026-01-08 14:00:00+00:00,0.0,620.5,0.0,1017.85,-1017.85,620.5,-397.35
2026-01-08 15:00:00+00:00,0.0,571.75,0.0,1025.05,-1025.05,571.75,-453.29999999999995
2026-01-08 16:00:00+00:00,0.0,552.0,0.0,1030.325,-1030.325,552.0,-478.32500000000005
2026-01-08 17:00:00+00:00,0.0,536.25,0.0,1030.2,-1030.2,536.25,-493.95000000000005
2026-01-08 18:00:00+00:00,0.0,587.5,0.0,1029.575,-1029.575,587.5,-442.07500000000005
2026-01-08 19:00:00+00:00,0.0,527.5,0.0,1029.65,-1029.65,527.5,-502.1500000000001
2026-01-08 20:00:00+00:00,0.0,586.5,0.0,1030.1,-1030.1,586.5,-443.5999999999999
2026-01-08 21:00:00+00:00,0.0,589.75,0.0,1029.1,-1029.1,589.75,-439.3499999999999
2026-01-08 22:00:00+00:00,0.0,663.5,0.0,1002.83,-1002.83,663.5,-339.33000000000004
2026-01-08 23:00:00+00:00,0.0,745.0,0.0,928.4875,-928.4875,745.0,-183.48749999999995
2026-01-09 00:00:00+00:00,0.0,677.5,0.0,870.335,-870.335,677.5,-192.83500000000004
2026-01-09 01:00:00+00:00,0.0,550.0,0.0,719.5450000000001,-719.5450000000001,550.0,-169.54500000000007
2026-01-09 02:00:00+00:00,0.0,466.25,0.0,636.0225,-636.0225,466.25,-169.77250000000004
2026-01-09 03:00:00+00:00,0.0,491.25,0.0,648.7075,-648.7075,491.25,-157.45749999999998
2026-01-09 04:00:00+00:00,0.0,456.25,0.0,654.88,-654.88,456.25,-198.63
2026-01-09 05:00:00+00:00,0.0,294.25,0.0,571.0675,-571.0675,294.25,-276.8175
2026-01-09 06:00:00+00:00,0.0,154.75,0.0,424.295,-424.295,154.75,-269.545
2026-01-09 07:00:00+00:00,0.0,120.5,0.0,426.615,-426.615,120.5,-306.115
2026-01-09 08:00:00+00:00,0.0,150.5,0.0,704.0825,-704.0825,150.5,-553.5825
2026-01-09 09:00:00+00:00,3.75,41.0,0.0,628.97,-628.97,37.25,-591.72
2026-01-09 10:00:00+00:00,144.0,0.0,0.0,371.3375,-371.3375,-144.0,-515.3375
2026-01-09 11:00:00+00:00,208.75,0.0,0.0,354.0075,-354.0075,-208.75,-562.7574999999999
2026-01-09 12:00:00+00:00,90.0,0.0,0.0,498.875,-498.875,-90.0,-588.875
2026-01-09 13:00:00+00:00,0.0,38.25,0.0,594.5925,-594.5925,38.25,-556.3425
2026-01-09 14:00:00+00:00,0.0,222.25,0.0,720.1875,-720.1875,222.25,-497.9375
2026-01-09 15:00:00+00:00,0.0,514.5,0.0,999.8149999999999,-999.8149999999999,514.5,-485.31499999999994
2026-01-09 16:00:00+00:00,0.0,412.5,0.0,867.11,-867.11,412.5,-454.61
2026-01-09 17:00:00+00:00,0.0,410.0,0.0,811.12,-811.12,410.0,-401.12
2026-01-09 18:00:00+00:00,0.0,342.5,0.0,741.2974999999999,-741.2974999999999,342.5,-398.7974999999999
2026-01-09 19:00:00+00:00,0.0,622.0,0.0,940.4375,-940.4375,622.0,-318.4375
2026-01-09 20:00:00+00:00,0.0,477.5,0.0,701.08,-701.08,477.5,-223.58000000000004
2026-01-09 21:00:00+00:00,0.0,496.0,0.0,774.7075,-774.7075,496.0,-278.7075
2026-01-09 22:00:00+00:00,0.0,428.25,0.0,697.0625,-697.0625,428.25,-268.8125
2026-01-09 23:00:00+00:00,0.0,473.5,0.0,711.3050000000001,-711.3050000000001,473.5,-237.80500000000006
2026-01-10 00:00:00+00:00,0.0,559.5,0.0,754.77,-754.77,559.5,-195.26999999999998
2026-01-10 01:00:00+00:00,0.0,586.5,0.0,738.8875,-738.8875,586.5,-152.38750000000005
2026-01-10 02:00:00+00:00,0.0,576.5,0.0,713.87,-713.87,576.5,-137.37
2026-01-10 03:00:00+00:00,0.0,597.25,0.0,751.1175000000001,-751.1175000000001,597.25,-153.86750000000006
2026-01-10 04:00:00+00:00,0.0,549.25,0.0,755.24,-755.24,549.25,-205.99
2026-01-10 05:00:00+00:00,0.0,565.25,0.0,837.7950000000001,-837.7950000000001,565.25,-272.5450000000001
2026-01-10 06:00:00+00:00,0.0,547.25,0.0,864.0725,-864.0725,547.25,-316.8225
2026-01-10 07:00:00+00:00,0.0,583.0,0.0,956.675,-956.675,583.0,-373.67499999999995
2026-01-10 08:00:00+00:00,0.0,561.0,0.0,1018.65,-1018.65,561.0,-457.65
2026-01-10 09:00:00+00:00,0.0,536.5,0.0,1022.725,-1022.725,536.5,-486.225
2026-01-10 10:00:00+00:00,0.0,522.75,0.0,1022.625,-1022.625,522.75,-499.875
2026-01-10 11:00:00+00:00,0.0,483.5,0.0,1020.9,-1020.9,483.5,-537.4
2026-01-10 12:00:00+00:00,0.0,545.75,0.0,1023.825,-1023.825,545.75,-478.07500000000005
2026-01-10 13:00:00+00:00,0.0,642.75,0.0,1013.1975,-1013.1975,642.75,-370.4475
2026-01-10 14:00:00+00:00,0.0,561.75,0.0,1029.175,-1029.175,561.75,-467.42499999999995
2026-01-10 15:00:00+00:00,0.0,438.75,0.0,1008.4,-1008.4,438.75,-569.65
2026-01-10 16:00:00+00:00,0.0,460.75,0.0,1004.5,-1004.5,460.75,-543.75
2026-01-10 17:00:00+00:00,0.0,399.75,0.0,1011.7,-1011.7,399.75,-611.95
2026-01-10 18:00:00+00:00,0.0,534.5,0.0,1030.5,-1030.5,534.5,-496.0
2026-01-10 19:00:00+00:00,0.0,588.75,0.0,1030.3,-1030.3,588.75,-441.54999999999995
2026-01-10 20:00:00+00:00,0.0,584.5,0.0,1030.425,-1030.425,584.5,-445.92499999999995
2026-01-10 21:00:00+00:00,0.0,575.75,0.0,1023.0,-1023.0,575.75,-447.25
2026-01-10 22:00:00+00:00,0.0,530.75,0.0,1003.575,-1003.575,530.75,-472.82500000000005
2026-01-10 23:00:00+00:00,0.0,456.25,0.0,1005.825,-1005.825,456.25,-549.575
2026-01-11 00:00:00+00:00,0.0,483.75,0.0,1028.475,-1028.475,483.75,-544.7249999999999
2026-01-11 01:00:00+00:00,0.0,566.75,0.0,1008.725,-1008.725,566.75,-441.975
2026-01-11 02:00:00+00:00,0.0,554.75,0.0,1000.975,-1000.975,554.75,-446.225
2026-01-11 03:00:00+00:00,0.0,515.0,0.0,1001.175,-1001.175,515.0,-486.17499999999995
2026-01-11 04:00:00+00:00,0.0,502.0,0.0,1000.225,-1000.225,502.0,-498.225
2026-01-11 05:00:00+00:00,0.0,389.5,0.0,1007.95,-1007.95,389.5,-618.45
2026-01-11 06:00:00+00:00,0.0,402.5,0.0,1025.75,-1025.75,402.5,-623.25
2026-01-11 07:00:00+00:00,0.0,418.5,0.0,1030.3,-1030.3,418.5,-611.8
2026-01-11 08:00:00+00:00,0.0,423.0,0.0,1030.3,-1030.3,423.0,-607.3
2026-01-11 09:00:00+00:00,0.0,350.75,0.0,1019.9250000000001,-1019.9250000000001,350.75,-669.1750000000001
2026-01-11 10:00:00+00:00,0.0,373.5,0.0,1019.925,-1019.925,373.5,-646.425
2026-01-11 11:00:00+00:00,0.0,399.0,0.0,1021.925,-1021.925,399.0,-622.925
2026-01-11 12:00:00+00:00,0.0,407.5,0.0,1023.175,-1023.175,407.5,-615.675
2026-01-11 13:00:00+00:00,0.0,446.75,0.0,1014.875,-1014.875,446.75,-568.125
2026-01-11 14:00:00+00:00,0.0,434.5,0.0,1028.9,-1028.9,434.5,-594.4000000000001
2026-01-11 15:00:00+00:00,0.0,460.0,0.0,1018.95,-1018.95,460.0,-558.95
2026-01-11 16:00:00+00:00,0.0,366.75,0.0,1030.275,-1030.275,366.75,-663.5250000000001
2026-01-11 17:00:00+00:00,0.0,330.0,0.0,1016.125,-1016.125,330.0,-686.125
2026-01-11 18:00:00+00:00,0.0,359.75,0.0,1012.25,-1012.25,359.75,-652.5
2026-01-11 19:00:00+00:00,0.0,545.75,0.0,1008.475,-1008.475,545.75,-462.725
2026-01-11 20:00:00+00:00,0.0,485.5,0.0,1003.815,-1003.815,485.5,-518.315
2026-01-11 21:00:00+00:00,0.0,477.75,0.0,939.8075,-939.8075,477.75,-462.0575
2026-01-11 22:00:00+00:00,0.0,444.25,0.0,887.8475,-887.8475,444.25,-443.59749999999997
2026-01-11 23:00:00+00:00,0.0,509.5,0.0,1025.575,-1025.575,509.5,-516.075
2026-01-12 00:00:00+00:00,0.0,457.75,0.0,992.2375,-992.2375,457.75,-534.4875
2026-01-12 01:00:00+00:00,0.0,472.25,0.0,933.9725000000001,-933.9725000000001,472.25,-461.7225000000001
2026-01-12 02:00:00+00:00,0.0,490.0,0.0,965.625,-965.625,490.0,-475.625
2026-01-12 03:00:00+00:00,0.0,527.5,0.0,995.4575,-995.4575,527.5,-467.9575
2026-01-12 04:00:00+00:00,0.0,471.5,0.0,1017.125,-1017.125,471.5,-545.625
2026-01-12 05:00:00+00:00,0.0,484.0,0.0,1024.4,-1024.4,484.0,-540.4000000000001
2026-01-12 06:00:00+00:00,0.0,527.0,0.0,1021.7750000000001,-1021.7750000000001,527.0,-494.7750000000001
