,RS_ME,ME_RS,ME_BA,BA_ME,ME_IT_CSUD,IT_CSUD_ME,ME_BA_net_export,ME_RS_net_export,ME_IT_CSUD_net_export,Net Export
2026-02-21 16:00:00+00:00,148.6812,0.0,92.55035,333.893,54.0,0.0,-241.34265,-148.6812,54.0,-336.02385
2026-02-21 17:00:00+00:00,146.8012,0.0,69.558575,405.941,160.25,0.0,-336.38242499999996,-146.8012,160.25,-322.93362499999995
2026-02-21 18:00:00+00:00,150.3245,0.0,62.656,434.776975,177.0,0.0,-372.120975,-150.3245,177.0,-345.445475
2026-02-21 19:00:00+00:00,64.9874,0.0,46.101,572.89495,585.5,0.0,-526.79395,-64.9874,585.5,-6.281349999999975
2026-02-21 20:00:00+00:00,7.381,0.0,83.3648,499.875,593.0,0.0,-416.5102,-7.381,593.0,169.10879999999997
2026-02-21 21:00:00+00:00,3.7324,0.0,103.0471,474.445,598.5,0.0,-371.3979,-3.7324,598.5,223.36970000000002
2026-02-21 22:00:00+00:00,21.9738,0.0,106.619625,449.181,592.0,0.0,-342.561375,-21.9738,592.0,227.46482500000002
2026-02-21 23:00:00+00:00,24.6743,0.0,99.426825,437.865,598.75,0.0,-338.438175,-24.6743,598.75,235.63752499999998
2026-02-22 00:00:00+00:00,38.6733,0.0,110.54955,404.5,599.0,0.0,-293.95045,-38.6733,599.0,266.37625
2026-02-22 01:00:00+00:00,13.0921,0.0,125.1273,377.346,599.0,0.0,-252.2187,-13.0921,599.0,333.68919999999997
2026-02-22 02:00:00+00:00,53.7472,0.0,134.652275,375.986,598.75,0.0,-241.333725,-53.7472,598.75,303.669075
2026-02-22 03:00:00+00:00,26.977,0.0,159.669925,347.407,598.75,0.0,-187.73707499999998,-26.977,598.75,384.035925
2026-02-22 04:00:00+00:00,0.0,47.1214,196.259525,298.674,599.0,0.0,-102.41447499999998,47.1214,599.0,543.7069250000001
2026-02-22 05:00:00+00:00,0.0,110.1643,241.772675,267.711,599.0,0.0,-25.93832500000002,110.1643,599.0,683.225975
2026-02-22 06:00:00+00:00,0.0,205.855,301.322875,176.633,565.0,0.0,124.689875,205.855,565.0,895.544875
2026-02-22 07:00:00+00:00,0.0,245.2228,494.07175,30.943,0.75,0.0,463.12875,245.2228,0.75,709.1015500000001
2026-02-22 08:00:00+00:00,0.0,267.013,546.056525,26.4,0.5,29.25,519.656525,267.013,-28.75,757.919525
2026-02-22 09:00:00+00:00,0.0,306.7437,532.270575,23.87,0.0,196.0,508.400575,306.7437,-196.0,619.144275
2026-02-22 10:00:00+00:00,0.0,369.1273,448.857675,27.115,0.0,196.0,421.74267499999996,369.1273,-196.0,594.869975
2026-02-22 11:00:00+00:00,0.0,316.8358,441.0405,27.973,0.0,196.0,413.0675,316.8358,-196.0,533.9033
2026-02-22 12:00:00+00:00,0.0,284.6155,447.1655,28.556,0.0,196.0,418.6095,284.6155,-196.0,507.225
2026-02-22 13:00:00+00:00,0.0,272.2538,396.0639,27.973,0.0,196.0,368.0909,272.2538,-196.0,444.3447
2026-02-22 14:00:00+00:00,0.0,247.3168,309.584125,33.084,0.0,187.5,276.50012499999997,247.3168,-187.5,336.31692499999997
2026-02-22 15:00:00+00:00,0.0,99.5869,199.6096,107.717,0.5,0.0,91.8926,99.5869,0.5,191.9795
2026-02-22 16:00:00+00:00,0.0,107.7488,192.877375,402.034,563.0,0.0,-209.156625,107.7488,563.0,461.592175
2026-02-22 17:00:00+00:00,0.0,183.4613,227.3481,361.564,599.0,0.0,-134.21590000000003,183.4613,599.0,648.2454
2026-02-22 18:00:00+00:00,0.0,205.2813,228.758775,349.203,599.0,0.0,-120.44422499999996,205.2813,599.0,683.837075
2026-02-22 19:00:00+00:00,0.0,210.6022,238.168125,340.892,599.0,0.0,-102.72387499999999,210.6022,599.0,706.878325
2026-02-22 20:00:00+00:00,0.0,165.5747,236.939275,334.454,599.25,0.0,-97.514725,165.5747,599.25,667.309975
2026-02-22 21:00:00+00:00,0.0,68.6689,213.044775,351.559,598.75,0.0,-138.51422500000004,68.6689,598.75,528.904675
2026-02-22 22:00:00+00:00,0.0,82.6233,304.2051,225.019,599.0,0.0,79.18610000000001,82.6233,599.0,760.8094
2026-02-22 23:00:00+00:00,35.5716,0.0,206.52785,290.108,598.75,0.0,-83.58015,-35.5716,598.75,479.59825
2026-02-23 00:00:00+00:00,0.0,29.3631,159.848675,321.123,599.0,0.0,-161.274325,29.3631,599.0,467.088775
2026-02-23 01:00:00+00:00,9.1692,0.0,127.605625,339.78,599.0,0.0,-212.17437499999997,-9.1692,599.0,377.656425
2026-02-23 02:00:00+00:00,78.9005,0.0,110.395375,372.163,599.0,0.0,-261.767625,-78.9005,599.0,258.33187499999997
2026-02-23 03:00:00+00:00,40.9507,0.0,131.75265,354.054,598.5,0.0,-222.30134999999999,-40.9507,598.5,335.24795
2026-02-23 04:00:00+00:00,18.5235,0.0,101.291975,388.732,592.25,0.0,-287.44002500000005,-18.5235,592.25,286.28647499999994
2026-02-23 05:00:00+00:00,0.0,42.1095,172.4659,303.43,506.5,0.0,-130.9641,42.1095,506.5,417.6454
2026-02-23 06:00:00+00:00,0.0,298.3982,263.8157,215.22,572.5,0.0,48.595699999999994,298.3982,572.5,919.4938999999999
2026-02-23 07:00:00+00:00,0.0,377.3155,311.42945,195.014,598.5,0.0,116.41544999999996,377.3155,598.5,1092.23095
2026-02-23 08:00:00+00:00,0.0,353.4283,277.0792,199.516,599.0,0.0,77.56320000000002,353.4283,599.0,1029.9915
2026-02-23 09:00:00+00:00,0.0,299.5768,295.559875,175.993,587.0,0.0,119.56687499999998,299.5768,587.0,1006.143675
2026-02-23 10:00:00+00:00,0.0,234.6967,268.683925,147.976,494.0,0.0,120.70792499999999,234.6967,494.0,849.404625
2026-02-23 11:00:00+00:00,0.0,266.2103,243.6941,165.455,490.0,0.0,78.23909999999998,266.2103,490.0,834.4494
2026-02-23 12:00:00+00:00,0.0,226.8134,207.86725,208.703,489.75,0.0,-0.8357499999999902,226.8134,489.75,715.72765
2026-02-23 13:00:00+00:00,0.0,212.3682,194.315725,236.259,475.25,0.0,-41.943275,212.3682,475.25,645.674925
2026-02-23 14:00:00+00:00,0.0,171.5211,156.6983,161.674,182.5,0.0,-4.9757000000000176,171.5211,182.5,349.0454
2026-02-23 15:00:00+00:00,0.0,98.848,151.8032,107.202,0.0,98.5,44.601200000000006,98.848,-98.5,44.94920000000002
2026-02-23 16:00:00+00:00,0.0,12.5716,151.228625,113.682,0.0,227.5,37.54662499999999,12.5716,-227.5,-177.381775
2026-02-23 17:00:00+00:00,0.0,57.8046,179.016525,85.547,0.0,213.75,93.469525,57.8046,-213.75,-62.475875
2026-02-23 18:00:00+00:00,0.0,77.6325,206.764825,46.356,0.0,225.0,160.408825,77.6325,-225.0,13.041325
2026-02-23 19:00:00+00:00,0.0,76.9659,192.1084,72.203,0.0,178.75,119.90539999999999,76.9659,-178.75,18.12129999999999
2026-02-23 20:00:00+00:00,0.0,102.304,241.948075,187.959,263.0,0.0,53.989074999999985,102.304,263.0,419.293075
2026-02-23 21:00:00+00:00,0.0,126.0573,237.9023,275.25,572.0,0.0,-37.3477,126.0573,572.0,660.7096
2026-02-23 22:00:00+00:00,0.0,146.1994,241.519875,265.849,598.5,0.0,-24.329124999999976,146.1994,598.5,720.370275
2026-02-23 23:00:00+00:00,0.0,104.3574,188.081475,302.119,598.75,0.0,-114.03752500000002,104.3574,598.75,589.069875
2026-02-24 00:00:00+00:00,0.0,112.0427,232.7002,251.574,599.0,0.0,-18.873800000000017,112.0427,599.0,692.1689
2026-02-24 01:00:00+00:00,0.0,101.7676,212.021325,251.957,599.0,0.0,-39.935675,101.7676,599.0,660.831925
2026-02-24 02:00:00+00:00,0.0,99.8617,222.134525,236.48,598.75,0.0,-14.345474999999993,99.8617,598.75,684.266225
2026-02-24 03:00:00+00:00,0.0,102.6653,206.5517,262.029,598.5,0.0,-55.477299999999985,102.6653,598.5,645.688
2026-02-24 04:00:00+00:00,0.0,115.0579,158.140625,311.796,578.75,0.0,-153.655375,115.0579,578.75,540.152525
2026-02-24 05:00:00+00:00,0.0,178.5003,184.2932,156.174,199.25,0.0,28.119200000000006,178.5003,199.25,405.8695
2026-02-24 06:00:00+00:00,0.0,313.4132,312.5391,28.941,0.75,0.0,283.59810000000004,313.4132,0.75,597.7613000000001
2026-02-24 07:00:00+00:00,0.0,268.7805,378.327075,33.792,64.0,0.0,344.535075,268.7805,64.0,677.3155750000001
2026-02-24 08:00:00+00:00,0.0,244.3873,397.706725,32.417,78.5,0.0,365.289725,244.3873,78.5,688.177025
2026-02-24 09:00:00+00:00,0.0,253.1556,423.749625,28.93,100.0,0.0,394.819625,253.1556,100.0,747.9752249999999
2026-02-24 10:00:00+00:00,0.0,312.1266,408.341475,31.581,190.0,0.0,376.760475,312.1266,190.0,878.887075
2026-02-24 11:00:00+00:00,0.0,253.1692,319.600075,34.991,162.25,0.0,284.609075,253.1692,162.25,700.028275
2026-02-24 12:00:00+00:00,0.0,206.1108,235.26295,78.096,228.0,0.0,157.16694999999999,206.1108,228.0,591.27775
2026-02-24 13:00:00+00:00,0.0,170.3433,196.454825,71.34,79.25,0.0,125.114825,170.3433,79.25,374.708125
2026-02-24 14:00:00+00:00,0.0,123.7961,157.019825,169.015,66.25,0.0,-11.995174999999989,123.7961,66.25,178.050925
2026-02-24 15:00:00+00:00,0.0,127.4489,186.948075,117.119,0.0,45.75,69.82907499999999,127.4489,-45.75,151.52797499999997
2026-02-24 16:00:00+00:00,0.0,183.5935,198.912325,107.503,0.0,48.0,91.40932500000001,183.5935,-48.0,227.00282500000003
2026-02-24 17:00:00+00:00,0.0,204.202,211.4417,97.5,0.0,49.0,113.9417,204.202,-49.0,269.14369999999997
2026-02-24 18:00:00+00:00,0.0,195.719,214.45325,96.977,0.0,49.25,117.47625,195.719,-49.25,263.94525
2026-02-24 19:00:00+00:00,0.0,163.8308,189.137025,126.71,0.0,56.75,62.427025,163.8308,-56.75,169.50782500000003
2026-02-24 20:00:00+00:00,0.0,187.9404,199.10255,285.587,430.25,0.0,-86.48444999999998,187.9404,430.25,531.70595
2026-02-24 21:00:00+00:00,0.0,144.3842,166.826075,310.541,485.25,0.0,-143.714925,144.3842,485.25,485.91927499999997
2026-02-24 22:00:00+00:00,0.0,149.8157,255.449525,242.208,576.75,0.0,13.241524999999996,149.8157,576.75,739.807225
2026-02-24 23:00:00+00:00,0.0,145.2908,219.6609,252.767,593.5,0.0,-33.1061,145.2908,593.5,705.6847
2026-02-25 00:00:00+00:00,0.0,208.2639,224.247475,236.822,598.5,0.0,-12.574524999999994,208.2639,598.5,794.189375
2026-02-25 01:00:00+00:00,0.0,244.5527,231.00465,222.822,599.0,0.0,8.182649999999995,244.5527,599.0,851.7353499999999
2026-02-25 02:00:00+00:00,0.0,256.0013,225.244325,224.602,599.0,0.0,0.6423249999999996,256.0013,599.0,855.643625
2026-02-25 03:00:00+00:00,0.0,276.1026,230.801925,223.555,599.0,0.0,7.2469250000000045,276.1026,599.0,882.349525
2026-02-25 04:00:00+00:00,0.0,321.5712,237.3453,213.676,592.25,0.0,23.66930000000002,321.5712,592.25,937.4905
2026-02-25 05:00:00+00:00,0.0,220.1485,232.107475,160.854,389.0,0.0,71.25347499999998,220.1485,389.0,680.401975
2026-02-25 06:00:00+00:00,0.0,364.4325,265.112325,168.814,426.25,0.0,96.298325,364.4325,426.25,886.980825
2026-02-25 07:00:00+00:00,0.0,388.1437,242.345025,171.442,492.5,0.0,70.90302499999999,388.1437,492.5,951.546725
2026-02-25 08:00:00+00:00,0.0,385.6295,225.807,106.316,549.0,0.0,119.49099999999999,385.6295,549.0,1054.1205
2026-02-25 09:00:00+00:00,0.0,294.2148,239.509075,113.609,598.5,0.0,125.900075,294.2148,598.5,1018.614875
2026-02-25 10:00:00+00:00,0.0,289.6258,210.993325,133.804,600.0,0.0,77.189325,289.6258,600.0,966.8151250000001
2026-02-25 11:00:00+00:00,0.0,305.912,238.29125,157.872,600.0,0.0,80.41924999999998,305.912,600.0,986.33125
2026-02-25 12:00:00+00:00,0.0,314.737,246.41655,196.375,599.25,0.0,50.04155,314.737,599.25,964.02855
2026-02-25 13:00:00+00:00,0.0,297.7184,228.19595,209.452,574.0,0.0,18.743950000000012,297.7184,574.0,890.46235
2026-02-25 14:00:00+00:00,0.0,230.1502,153.661875,222.37,333.0,0.0,-68.708125,230.1502,333.0,494.44207500000005
2026-02-25 15:00:00+00:00,0.0,92.5607,93.555625,220.952,0.0,48.25,-127.39637499999999,92.5607,-48.25,-83.085675
2026-02-25 16:00:00+00:00,0.0,59.4913,132.078525,181.453,0.0,138.0,-49.37447499999999,59.4913,-138.0,-127.883175
2026-02-25 17:00:00+00:00,0.0,57.8249,156.2061,135.964,0.0,158.25,20.242099999999994,57.8249,-158.25,-80.183
2026-02-25 18:00:00+00:00,0.0,75.3249,170.972275,131.218,0.0,117.5,39.75427500000001,75.3249,-117.5,-2.4208249999999936
2026-02-25 19:00:00+00:00,0.0,69.2822,168.130625,159.027,0.0,63.25,9.103625000000022,69.2822,-63.25,15.135825000000025
2026-02-25 20:00:00+00:00,0.0,36.0623,188.657225,263.613,245.5,0.0,-74.95577499999999,36.0623,245.5,206.606525
2026-02-25 21:00:00+00:00,0.0,19.5095,181.52465,325.773,439.75,0.0,-144.24835000000002,19.5095,439.75,315.01115
2026-02-25 22:00:00+00:00,17.8937,0.0,177.79475,327.248,549.75,0.0,-149.45325,-17.8937,549.75,382.40305
2026-02-25 23:00:00+00:00,0.0,32.2888,248.795225,257.031,597.75,0.0,-8.235775000000018,32.2888,597.75,621.8030249999999
2026-02-26 00:00:00+00:00,0.0,141.7353,231.34245,233.079,599.0,0.0,-1.736549999999994,141.7353,599.0,738.99875
2026-02-26 01:00:00+00:00,0.0,163.9686,228.15405,234.844,598.75,0.0,-6.689949999999982,163.9686,598.75,756.02865
2026-02-26 02:00:00+00:00,0.0,162.7404,224.597425,237.303,599.0,0.0,-12.70557500000001,162.7404,599.0,749.034825
2026-02-26 03:00:00+00:00,0.0,161.4437,220.79455,247.405,598.75,0.0,-26.610450000000014,161.4437,598.75,733.58325
2026-02-26 04:00:00+00:00,0.0,177.3072,211.545025,271.261,598.75,0.0,-59.715975000000014,177.3072,598.75,716.341225
2026-02-26 05:00:00+00:00,0.0,246.2766,267.3032,214.323,598.5,0.0,52.980199999999996,246.2766,598.5,897.7568
2026-02-26 06:00:00+00:00,0.0,386.8328,310.803075,158.524,598.75,0.0,152.27907499999998,386.8328,598.75,1137.861875
2026-02-26 07:00:00+00:00,0.0,398.9546,332.21335,110.421,599.25,0.0,221.79235,398.9546,599.25,1219.99695
2026-02-26 08:00:00+00:00,0.0,356.4708,348.057825,137.688,599.5,0.0,210.369825,356.4708,599.5,1166.340625
2026-02-26 09:00:00+00:00,0.0,356.6777,384.267775,64.986,599.75,0.0,319.281775,356.6777,599.75,1275.709475
2026-02-26 10:00:00+00:00,0.0,295.9968,317.144975,137.251,600.0,0.0,179.89397499999998,295.9968,600.0,1075.8907749999998
2026-02-26 11:00:00+00:00,0.0,289.6433,230.9402,203.621,600.0,0.0,27.319199999999995,289.6433,600.0,916.9625
2026-02-26 12:00:00+00:00,0.0,303.6142,237.0096,186.92,599.5,0.0,50.08960000000002,303.6142,599.5,953.2038
2026-02-26 13:00:00+00:00,0.0,342.2322,243.693425,156.883,599.5,0.0,86.81042499999998,342.2322,599.5,1028.542625
2026-02-26 14:00:00+00:00,0.0,267.1337,267.152575,189.715,594.5,0.0,77.43757500000001,267.1337,594.5,939.071275
2026-02-26 15:00:00+00:00,0.0,148.9506,213.553575,267.619,403.5,0.0,-54.06542500000003,148.9506,403.5,498.385175
2026-02-26 16:00:00+00:00,0.0,84.7999,203.9494,120.887,0.0,45.75,83.0624,84.7999,-45.75,122.1123
2026-02-26 17:00:00+00:00,0.0,109.0577,240.06485,77.835,0.0,46.25,162.22985,109.0577,-46.25,225.03755
2026-02-26 18:00:00+00:00,0.0,141.4953,261.871575,136.879,141.75,0.0,124.99257500000002,141.4953,141.75,408.23787500000003
2026-02-26 19:00:00+00:00,0.0,134.776,255.01755,209.923,298.75,0.0,45.09455,134.776,298.75,478.62055
2026-02-26 20:00:00+00:00,0.0,154.3951,233.756675,279.191,437.0,0.0,-45.43432499999997,154.3951,437.0,545.960775
2026-02-26 21:00:00+00:00,0.0,105.7373,218.135775,365.258,593.5,0.0,-147.122225,105.7373,593.5,552.115075
2026-02-26 22:00:00+00:00,0.0,33.4976,242.945125,307.615,598.5,0.0,-64.66987500000002,33.4976,598.5,567.327725
2026-02-26 23:00:00+00:00,0.0,20.4592,241.939,265.304,579.5,0.0,-23.36499999999998,20.4592,579.5,576.5942
2026-02-27 00:00:00+00:00,0.0,49.5918,187.545625,286.472,579.0,0.0,-98.92637499999998,49.5918,579.0,529.665425
2026-02-27 01:00:00+00:00,0.0,96.6429,185.42475,274.044,579.0,0.0,-88.61925,96.6429,579.0,587.02365
2026-02-27 02:00:00+00:00,0.0,104.1046,173.21845,288.104,579.0,0.0,-114.88555,104.1046,579.0,568.21905
2026-02-27 03:00:00+00:00,0.0,113.5297,152.0047,322.71,578.75,0.0,-170.70529999999997,113.5297,578.75,521.5744000000001
2026-02-27 04:00:00+00:00,0.0,96.8599,109.977275,381.271,578.75,0.0,-271.293725,96.8599,578.75,404.316175
2026-02-27 05:00:00+00:00,0.0,163.2388,234.702225,243.448,532.0,0.0,-8.745775000000009,163.2388,532.0,686.493025
2026-02-27 06:00:00+00:00,0.0,250.8397,338.377875,29.656,0.75,0.0,308.721875,250.8397,0.75,560.311575
2026-02-27 07:00:00+00:00,0.0,161.0213,364.134975,34.144,0.25,0.0,329.990975,161.0213,0.25,491.262275
2026-02-27 08:00:00+00:00,0.0,218.1008,487.3144,31.471,0.0,0.0,455.8434,218.1008,0.0,673.9441999999999
2026-02-27 09:00:00+00:00,0.0,229.3095,399.573725,32.406,0.0,0.0,367.167725,229.3095,0.0,596.4772250000001
2026-02-27 10:00:00+00:00,0.0,291.5452,182.112225,38.478,0.0,0.0,143.634225,291.5452,0.0,435.17942500000004
2026-02-27 11:00:00+00:00,0.0,273.1916,119.89355,55.5552,0.0,0.0,64.33835,273.1916,0.0,337.52995
2026-02-27 12:00:00+00:00,0.0,226.3704,75.383,123.300575,0.0,0.0,-47.917575,226.3704,0.0,178.452825
2026-02-27 13:00:00+00:00,0.0,247.2811,149.917925,59.842,0.0,0.0,90.075925,247.2811,0.0,337.357025
2026-02-27 14:00:00+00:00,0.0,162.8215,245.89675,48.564,0.0,0.0,197.33275,162.8215,0.0,360.15425
2026-02-27 15:00:00+00:00,0.0,18.4956,158.452825,147.438,0.0,0.0,11.014825000000002,18.4956,0.0,29.510425
2026-02-27 16:00:00+00:00,0.0,68.4063,155.9573,178.791,0.0,0.0,-22.833699999999993,68.4063,0.0,45.57260000000001
2026-02-27 17:00:00+00:00,0.0,61.547,173.809,172.317,0.0,0.0,1.4919999999999902,61.547,0.0,63.03899999999999
2026-02-27 18:00:00+00:00,0.0,96.2616,208.79535,126.276,0.0,0.0,82.51935000000002,96.2616,0.0,178.78095000000002
2026-02-27 19:00:00+00:00,0.0,77.0586,165.992775,158.644,0.0,0.0,7.348774999999989,77.0586,0.0,84.40737499999999
2026-02-27 20:00:00+00:00,0.0,35.2777,101.59565,207.021,0.0,0.0,-105.42534999999998,35.2777,0.0,-70.14764999999997
2026-02-27 21:00:00+00:00,60.7488,0.0,96.411225,221.922,0.0,0.0,-125.510775,-60.7488,0.0,-186.25957499999998
2026-02-27 22:00:00+00:00,13.6614,0.0,193.374825,83.45,0.0,0.0,109.92482499999998,-13.6614,0.0,96.26342499999998
2026-02-27 23:00:00+00:00,7.1122,0.0,163.189425,82.076,0.0,0.0,81.113425,-7.1122,0.0,74.001225
2026-02-28 00:00:00+00:00,15.569,0.0,99.474375,132.943,0.0,0.0,-33.46862500000002,-15.569,0.0,-49.03762500000002
2026-02-28 01:00:00+00:00,0.0,8.7931,124.555425,102.282,0.0,0.0,22.273425000000003,8.7931,0.0,31.066525000000006
2026-02-28 02:00:00+00:00,0.0,6.7073,150.757925,77.741,0.0,0.0,73.016925,6.7073,0.0,79.724225
2026-02-28 03:00:00+00:00,0.0,17.2919,143.1852,89.783,0.0,0.0,53.40220000000001,17.2919,0.0,70.6941
2026-02-28 04:00:00+00:00,0.0,27.012,161.695025,71.34,0.0,0.0,90.35502499999998,27.012,0.0,117.36702499999998
2026-02-28 05:00:00+00:00,0.0,65.1543,228.155475,32.314,0.0,0.0,195.841475,65.1543,0.0,260.995775
2026-02-28 06:00:00+00:00,0.0,156.3881,472.557575,20.933,0.0,0.0,451.624575,156.3881,0.0,608.012675
2026-02-28 07:00:00+00:00,0.0,214.2972,614.59245,19.547,0.0,0.0,595.04545,214.2972,0.0,809.3426499999999
2026-02-28 08:00:00+00:00,0.0,294.7613,602.7839,20.493,0.0,0.0,582.2909,294.7613,0.0,877.0522
2026-02-28 09:00:00+00:00,0.0,157.5103,253.0655,34.182,0.0,0.0,218.88349999999997,157.5103,0.0,376.39379999999994
2026-02-28 10:00:00+00:00,0.0,9.9901,85.2365,102.085,0.0,0.0,-16.848499999999987,9.9901,0.0,-6.858399999999987
2026-02-28 11:00:00+00:00,0.0,60.6216,37.35125,149.864,0.0,0.0,-112.51275000000001,60.6216,0.0,-51.89115000000001
2026-02-28 12:00:00+00:00,0.0,200.9909,40.47065,147.69,0.0,0.0,-107.21934999999999,200.9909,0.0,93.77155000000002
2026-02-28 13:00:00+00:00,0.0,255.8619,61.22055,103.149,0.0,0.0,-41.92845,255.8619,0.0,213.93345
2026-02-28 14:00:00+00:00,0.0,115.0812,155.385725,48.397,0.0,0.0,106.98872500000002,115.0812,0.0,222.069925
2026-02-28 15:00:00+00:00,0.0,24.4539,197.587175,67.28,0.0,0.0,130.307175,24.4539,0.0,154.761075
2026-02-28 16:00:00+00:00,48.7386,0.0,180.635375,151.407,0.0,0.0,29.228375,-48.7386,0.0,-19.510225
2026-02-28 17:00:00+00:00,23.924,0.0,244.539975,109.098,0.0,0.0,135.441975,-23.924,0.0,111.517975
2026-02-28 18:00:00+00:00,46.1493,0.0,229.570575,126.345,0.0,0.0,103.22557499999999,-46.1493,0.0,57.076274999999995
2026-02-28 19:00:00+00:00,26.6544,0.0,231.0802,100.452,0.0,0.0,130.6282,-26.6544,0.0,103.9738
2026-02-28 20:00:00+00:00,12.1867,0.0,197.524025,115.14,0.0,0.0,82.384025,-12.1867,0.0,70.19732499999999
2026-02-28 21:00:00+00:00,2.3114,0.0,213.116925,79.153,0.0,0.0,133.96392500000002,-2.3114,0.0,131.65252500000003
2026-02-28 22:00:00+00:00,0.0,72.9087,311.152725,24.825,0.0,0.0,286.327725,72.9087,0.0,359.236425
2026-02-28 23:00:00+00:00,0.0,133.8711,372.52335,18.997,0.0,0.0,353.52635,133.8711,0.0,487.39745
2026-03-01 00:00:00+00:00,0.0,192.5698,382.371225,17.952,0.0,0.0,364.419225,192.5698,0.0,556.989025
2026-03-01 01:00:00+00:00,0.0,245.5945,414.1239,16.159,0.0,0.0,397.9649,245.5945,0.0,643.5594
2026-03-01 02:00:00+00:00,0.0,302.0876,439.85985,14.905,0.0,0.0,424.95485,302.0876,0.0,727.04245
2026-03-01 03:00:00+00:00,0.0,295.0122,393.0694,16.61,0.0,0.0,376.45939999999996,295.0122,0.0,671.4716
2026-03-01 04:00:00+00:00,0.0,260.474,324.5545,17.688,0.0,0.0,306.86650000000003,260.474,0.0,567.3405
2026-03-01 05:00:00+00:00,0.0,342.815,468.99235,12.298,0.0,0.0,456.69435,342.815,0.0,799.50935
2026-03-01 06:00:00+00:00,0.0,404.6223,592.249975,11.44,0.0,0.0,580.8099749999999,404.6223,0.0,985.4322749999999
2026-03-01 07:00:00+00:00,0.0,447.101,661.432425,14.861,0.0,0.0,646.571425,447.101,0.0,1093.672425
2026-03-01 08:00:00+00:00,0.0,497.7995,663.396725,8.877,0.0,0.0,654.519725,497.7995,0.0,1152.319225
2026-03-01 09:00:00+00:00,0.0,413.9437,431.728775,16.478,0.0,0.0,415.250775,413.9437,0.0,829.194475
2026-03-01 10:00:00+00:00,0.0,507.7232,379.03905,19.019,0.0,0.0,360.02004999999997,507.7232,0.0,867.74325
2026-03-01 11:00:00+00:00,0.0,490.5847,432.179875,16.016,0.0,0.0,416.16387499999996,490.5847,0.0,906.748575
2026-03-01 12:00:00+00:00,0.0,443.3947,386.3495,24.563,0.0,0.0,361.7865,443.3947,0.0,805.1812
2026-03-01 13:00:00+00:00,0.0,425.1564,432.769925,24.75,0.0,0.0,408.019925,425.1564,0.0,833.176325
2026-03-01 14:00:00+00:00,0.0,292.9146,549.4393,20.449,0.0,0.0,528.9903,292.9146,0.0,821.9049
2026-03-01 15:00:00+00:00,0.0,53.0679,313.51355,39.772,0.0,0.0,273.74155,53.0679,0.0,326.80945
2026-03-01 16:00:00+00:00,13.8709,0.0,278.61285,46.095,0.0,0.0,232.51784999999998,-13.8709,0.0,218.64694999999998
2026-03-01 17:00:00+00:00,0.0,57.294,315.339925,30.526,0.0,0.0,284.813925,57.294,0.0,342.10792499999997
2026-03-01 18:00:00+00:00,0.0,40.8438,294.0106,36.639,0.0,0.0,257.3716,40.8438,0.0,298.2154
2026-03-01 19:00:00+00:00,0.0,9.8353,271.0705,52.581,0.0,0.0,218.48949999999996,9.8353,0.0,228.32479999999995
2026-03-01 20:00:00+00:00,70.913,0.0,214.5675,94.091,0.0,0.0,120.4765,-70.913,0.0,49.563500000000005
2026-03-01 21:00:00+00:00,65.5343,0.0,258.108,37.232,0.0,0.0,220.876,-65.5343,0.0,155.3417
2026-03-01 22:00:00+00:00,60.8719,0.0,339.2283,22.891,0.0,0.0,316.33729999999997,-60.8719,0.0,255.4654
2026-03-01 23:00:00+00:00,102.1623,0.0,158.9837,51.229,0.0,0.0,107.7547,-102.1623,0.0,5.592399999999998
2026-03-02 00:00:00+00:00,6.0229,0.0,138.9849,56.046,0.0,0.0,82.93890000000002,-6.0229,0.0,76.91600000000003
2026-03-02 01:00:00+00:00,0.0,47.7699,129.52105,52.839,0.0,0.0,76.68205,47.7699,0.0,124.45195000000001
2026-03-02 02:00:00+00:00,0.0,61.1499,160.173925,32.145,0.0,0.0,128.028925,61.1499,0.0,189.178825
2026-03-02 03:00:00+00:00,0.0,72.3506,155.84285,33.448,0.0,0.0,122.39484999999999,72.3506,0.0,194.74545
2026-03-02 04:00:00+00:00,0.0,149.9573,186.718,27.236,0.0,0.0,159.482,149.9573,0.0,309.4393
2026-03-02 05:00:00+00:00,0.0,169.6458,191.446225,39.317,0.0,0.0,152.129225,169.6458,0.0,321.775025
2026-03-02 06:00:00+00:00,0.0,245.4866,440.6935,20.174,0.0,0.0,420.5195,245.4866,0.0,666.0061000000001
2026-03-02 07:00:00+00:00,0.0,285.3917,388.14145,23.474,0.0,0.0,364.66745000000003,285.3917,0.0,650.05915
2026-03-02 08:00:00+00:00,0.0,276.4936,493.518775,20.768,0.0,0.0,472.750775,276.4936,0.0,749.244375
2026-03-02 09:00:00+00:00,0.0,291.1434,585.8627,15.642,0.0,0.0,570.2207,291.1434,0.0,861.3641
2026-03-02 10:00:00+00:00,0.0,263.4608,597.264825,15.576,0.0,0.0,581.688825,263.4608,0.0,845.149625
2026-03-02 11:00:00+00:00,0.0,226.1529,484.041375,21.054,0.0,0.0,462.98737500000004,226.1529,0.0,689.140275
2026-03-02 12:00:00+00:00,0.0,157.9639,585.088225,16.698,0.0,0.0,568.390225,157.9639,0.0,726.354125
2026-03-02 13:00:00+00:00,0.0,139.744,556.206925,15.312,0.0,0.0,540.894925,139.744,0.0,680.638925
