,RS_BG,BG_RS,RO_BG,BG_RO,BG_GR,GR_BG,BG_MK,MK_BG,BG_GR_net_export,BG_MK_net_export,BG_RO_net_export,BG_RS_net_export,Net Export
2026-01-01 00:00:00+00:00,0.0,21.0698,651.04,0.0,0.0,265.0,5.6,4.7568,-265.0,0.8431999999999995,-651.04,21.0698,-894.127
2026-01-01 01:00:00+00:00,8.0495,0.0,693.04,0.0,0.0,208.0,19.2,0.7392,-208.0,18.4608,-693.04,-8.0495,-890.6286999999999
2026-01-01 02:00:00+00:00,22.9367,0.0,664.88,0.0,0.0,109.0,47.2,1.144,-109.0,46.056000000000004,-664.88,-22.9367,-750.7606999999999
2026-01-01 03:00:00+00:00,57.6935,0.0,705.84,0.0,0.0,37.0,58.4,1.144,-37.0,57.256,-705.84,-57.6935,-743.2775
2026-01-01 04:00:00+00:00,62.7164,0.0,713.12,0.0,0.0,43.0,59.2,1.1616,-43.0,58.0384,-713.12,-62.7164,-760.798
2026-01-01 05:00:00+00:00,80.1586,0.0,928.0,0.0,84.0,1.0,100.8,1.144,83.0,99.65599999999999,-928.0,-80.1586,-825.5026
2026-01-01 06:00:00+00:00,0.0,90.2217,803.44,0.0,86.0,0.0,129.6,1.1616,86.0,128.4384,-803.44,90.2217,-498.77990000000005
2026-01-01 07:00:00+00:00,0.0,544.6577,317.04,214.0,35.0,43.0,180.0,1.1616,-8.0,178.8384,-103.04000000000002,544.6577,612.4561
2026-01-01 08:00:00+00:00,0.0,729.3231,202.4,380.64,0.0,106.0,160.8,1.144,-106.0,159.656,178.23999999999998,729.3231,961.2190999999999
2026-01-01 09:00:00+00:00,0.0,678.0519,401.6,317.76,10.0,15.0,171.2,1.1264,-5.0,170.0736,-83.84000000000003,678.0519,759.2855
2026-01-01 10:00:00+00:00,0.0,528.8254,674.4,176.4,0.0,94.0,88.0,1.1088,-94.0,86.8912,-498.0,528.8254,23.71659999999997
2026-01-01 11:00:00+00:00,0.0,527.7961,760.0,158.32,0.0,72.0,97.6,1.073599,-72.0,96.52640099999999,-601.6800000000001,527.7961,-49.357499000000075
2026-01-01 12:00:00+00:00,0.0,444.3567,834.8,49.04,32.0,3.0,130.4,1.0912,29.0,129.30880000000002,-785.76,444.3567,-183.09449999999998
2026-01-01 13:00:00+00:00,0.0,211.4708,1140.0,0.48,80.0,3.0,113.6,1.0208,77.0,112.5792,-1139.52,211.4708,-738.47
2026-01-01 14:00:00+00:00,22.248,0.0,1422.72,0.0,331.0,0.0,167.2,0.7216,331.0,166.4784,-1422.72,-22.248,-947.4896000000001
2026-01-01 15:00:00+00:00,1.5337,0.0,1334.56,0.0,377.0,0.0,191.2,0.7392,377.0,190.46079999999998,-1334.56,-1.5337,-768.6329
2026-01-01 16:00:00+00:00,0.0,58.2755,1272.56,0.0,384.0,0.0,220.0,0.7392,384.0,219.2608,-1272.56,58.2755,-611.0237
2026-01-01 17:00:00+00:00,0.0,41.7675,1282.64,0.0,345.0,0.0,213.6,0.7392,345.0,212.86079999999998,-1282.64,41.7675,-683.0117000000001
2026-01-01 18:00:00+00:00,1.8133,0.0,1416.32,0.0,300.0,0.0,184.8,0.7392,300.0,184.0608,-1416.32,-1.8133,-934.0725
2026-01-01 19:00:00+00:00,18.1037,0.0,1596.32,0.0,290.0,0.0,176.8,0.7216,290.0,176.07840000000002,-1596.32,-18.1037,-1148.3452999999997
2026-01-01 20:00:00+00:00,0.0,2.0157,1597.6,0.0,349.0,0.0,181.6,0.6864,349.0,180.9136,-1597.6,2.0157,-1065.6707000000001
2026-01-01 21:00:00+00:00,0.0,98.8258,1549.6,0.0,317.0,0.0,196.0,0.6512,317.0,195.3488,-1549.6,98.8258,-938.4254
2026-01-01 22:00:00+00:00,0.0,140.8096,1752.48,0.0,382.0,0.0,244.8,0.6512,382.0,244.14880000000002,-1752.48,140.8096,-985.5216
2026-01-01 23:00:00+00:00,0.0,93.5682,1730.88,0.0,402.0,0.0,244.8,0.6336,402.0,244.1664,-1730.88,93.5682,-991.1454
2026-01-02 00:00:00+00:00,0.0,37.307,1864.48,0.0,415.0,0.0,234.4,0.6512,415.0,233.74880000000002,-1864.48,37.307,-1178.4242
2026-01-02 01:00:00+00:00,28.2649,0.0,1840.32,0.0,338.0,0.0,194.4,0.6336,338.0,193.7664,-1840.32,-28.2649,-1336.8184999999999
2026-01-02 02:00:00+00:00,74.0983,0.0,1755.92,0.0,287.0,0.0,162.4,1.056,287.0,161.344,-1755.92,-74.0983,-1381.6743000000001
2026-01-02 03:00:00+00:00,62.0526,0.0,1601.28,0.0,262.0,0.0,152.8,1.0912,262.0,151.70880000000002,-1601.28,-62.0526,-1249.6237999999998
2026-01-02 04:00:00+00:00,25.1191,0.0,1481.28,0.0,332.0,0.0,196.0,1.1088,332.0,194.8912,-1481.28,-25.1191,-979.5079
2026-01-02 05:00:00+00:00,45.9866,0.0,1348.56,0.0,330.0,0.0,175.2,1.1264,330.0,174.0736,-1348.56,-45.9866,-890.473
2026-01-02 06:00:00+00:00,2.9502,0.0,1076.08,0.0,139.0,0.0,112.8,1.0912,139.0,111.7088,-1076.08,-2.9502,-828.3213999999999
2026-01-02 07:00:00+00:00,0.0,428.6679,397.92,119.28,146.0,0.0,229.6,1.1088,146.0,228.4912,-278.64,428.6679,524.5191
2026-01-02 08:00:00+00:00,0.0,655.1275,152.0,366.56,114.0,0.0,259.2,1.0912,114.0,258.1088,214.56,655.1275,1241.7963
2026-01-02 09:00:00+00:00,0.0,707.5403,75.2,440.24,25.0,4.0,243.2,1.073599,21.0,242.126401,365.04,707.5403,1335.706701
2026-01-02 10:00:00+00:00,0.0,627.6858,44.0,427.52,0.0,176.0,153.6,1.056,-176.0,152.54399999999998,383.52,627.6858,987.7497999999999
2026-01-02 11:00:00+00:00,0.0,572.0227,26.4,483.28,0.0,189.0,146.4,1.0384,-189.0,145.3616,456.88,572.0227,985.2643
2026-01-02 12:00:00+00:00,0.0,449.8778,21.6,464.48,0.0,238.0,105.6,0.968,-238.0,104.63199999999999,442.88,449.8778,759.3897999999999
2026-01-02 13:00:00+00:00,0.0,220.9246,201.6,258.08,0.0,302.0,40.0,1.7152,-302.0,38.2848,56.47999999999999,220.9246,13.689400000000006
2026-01-02 14:00:00+00:00,14.404,0.0,569.84,80.8,0.0,122.0,24.0,1.4864,-122.0,22.5136,-489.04,-14.404,-602.9304
2026-01-02 15:00:00+00:00,0.0,22.974,501.6,137.44,47.0,18.0,73.6,0.7392,29.0,72.8608,-364.16,22.974,-239.32520000000005
2026-01-02 16:00:00+00:00,0.0,118.3809,504.8,170.4,159.0,0.0,144.0,0.7392,159.0,143.2608,-334.4,118.3809,86.24170000000004
2026-01-02 17:00:00+00:00,0.0,132.1865,525.6,201.44,117.0,0.0,132.0,0.704,117.0,131.296,-324.16,132.1865,56.32249999999996
2026-01-02 18:00:00+00:00,0.0,96.5233,611.36,93.6,141.0,0.0,147.2,0.704,141.0,146.49599999999998,-517.76,96.5233,-133.7407
2026-01-02 19:00:00+00:00,0.0,30.7683,725.04,2.88,36.0,34.0,85.6,0.6864,2.0,84.91359999999999,-722.16,30.7683,-604.4781
2026-01-02 20:00:00+00:00,0.0,64.4121,698.56,15.68,6.0,112.0,46.4,0.616,-106.0,45.784,-682.88,64.4121,-678.6839
2026-01-02 21:00:00+00:00,0.0,232.8929,633.44,2.56,0.0,222.0,70.4,0.616,-222.0,69.784,-630.8800000000001,232.8929,-550.2031000000002
2026-01-02 22:00:00+00:00,0.0,356.2926,677.28,41.12,0.0,180.0,105.6,0.5808,-180.0,105.0192,-636.16,356.2926,-354.8482
2026-01-02 23:00:00+00:00,0.0,519.3611,640.8,171.04,0.0,319.0,114.4,0.5632,-319.0,113.83680000000001,-469.76,519.3611,-155.5621
2026-01-03 00:00:00+00:00,0.0,444.814,720.8,138.72,0.0,236.0,110.4,0.4576,-236.0,109.9424,-582.0799999999999,444.814,-263.3235999999999
2026-01-03 01:00:00+00:00,0.0,343.8334,848.8,105.92,0.0,288.0,66.4,0.4576,-288.0,65.9424,-742.88,343.8334,-621.1042
2026-01-03 02:00:00+00:00,0.0,300.0056,860.8,103.52,0.0,309.0,40.8,0.9328,-309.0,39.8672,-757.28,300.0056,-726.4072000000001
2026-01-03 03:00:00+00:00,0.0,313.4522,768.0,108.64,0.0,326.0,38.4,0.9504,-326.0,37.4496,-659.36,313.4522,-634.4582
2026-01-03 04:00:00+00:00,0.0,317.057,643.2,122.56,0.0,239.0,67.2,0.9856,-239.0,66.2144,-520.6400000000001,317.057,-376.3686
2026-01-03 05:00:00+00:00,0.0,269.2178,592.0,75.04,0.0,120.0,103.2,1.0032,-120.0,102.1968,-516.96,269.2178,-265.5454000000001
2026-01-03 06:00:00+00:00,0.0,264.4015,514.4,124.48,0.0,166.0,77.6,1.0208,-166.0,76.5792,-389.91999999999996,264.4015,-214.93929999999995
2026-01-03 07:00:00+00:00,0.0,601.773,174.4,492.32,0.0,258.0,130.4,1.0384,-258.0,129.3616,317.91999999999996,601.773,791.0545999999999
2026-01-03 08:00:00+00:00,0.0,782.5427,30.4,800.88,0.0,333.0,152.8,0.968,-333.0,151.83200000000002,770.48,782.5427,1371.8546999999999
2026-01-03 09:00:00+00:00,0.0,795.2083,52.8,825.28,0.0,312.0,163.2,0.9328,-312.0,162.2672,772.48,795.2083,1417.9555
2026-01-03 10:00:00+00:00,0.0,661.9779,162.4,672.32,0.0,328.0,108.0,0.9504,-328.0,107.0496,509.9200000000001,661.9779,950.9475
2026-01-03 11:00:00+00:00,0.0,556.8397,106.4,558.24,0.0,391.0,72.8,0.8976,-391.0,71.9024,451.84000000000003,556.8397,689.5821000000001
2026-01-03 12:00:00+00:00,0.0,483.567,243.2,401.04,0.0,440.0,48.0,0.9328,-440.0,47.0672,157.84000000000003,483.567,248.47420000000005
2026-01-03 13:00:00+00:00,0.0,316.2924,208.0,356.56,0.0,578.0,0.0,41.68,-578.0,-41.68,148.56,316.2924,-154.82759999999996
2026-01-03 14:00:00+00:00,0.0,200.7978,107.2,304.08,0.0,596.0,0.0,73.416,-596.0,-73.416,196.88,200.7978,-271.73819999999995
2026-01-03 15:00:00+00:00,0.0,250.1624,0.8,455.68,0.0,496.0,0.0,34.2688,-496.0,-34.2688,454.88,250.1624,174.77359999999993
2026-01-03 16:00:00+00:00,0.0,346.5986,0.0,730.64,0.0,520.0,1.6,8.6688,-520.0,-7.0687999999999995,730.64,346.5986,550.1697999999999
2026-01-03 17:00:00+00:00,0.0,326.3697,0.0,845.92,0.0,516.0,0.8,14.268799,-516.0,-13.468798999999999,845.92,326.3697,642.820901
2026-01-03 18:00:00+00:00,0.0,301.155,0.0,831.04,0.0,508.0,0.0,22.2512,-508.0,-22.2512,831.04,301.155,601.9437999999999
2026-01-03 19:00:00+00:00,0.0,106.7225,1.6,423.52,0.0,667.0,0.0,126.2336,-667.0,-126.2336,421.91999999999996,106.7225,-264.5911000000001
2026-01-03 20:00:00+00:00,0.0,47.2856,27.2,257.92,0.0,693.0,0.0,143.7632,-693.0,-143.7632,230.72000000000003,47.2856,-558.7575999999999
2026-01-03 21:00:00+00:00,0.0,118.3148,62.4,241.28,0.0,712.0,0.0,110.1456,-712.0,-110.1456,178.88,118.3148,-524.9508000000001
2026-01-03 22:00:00+00:00,0.0,201.3838,65.6,195.44,0.0,674.0,0.0,71.7632,-674.0,-71.7632,129.84,201.3838,-414.53939999999994
2026-01-03 23:00:00+00:00,0.0,241.8884,40.8,191.52,0.0,590.0,0.0,32.528,-590.0,-32.528,150.72000000000003,241.8884,-229.9196
2026-01-04 00:00:00+00:00,0.0,160.094,122.4,120.56,0.0,532.0,0.0,45.3632,-532.0,-45.3632,-1.8400000000000034,160.094,-419.10920000000004
2026-01-04 01:00:00+00:00,0.0,114.3577,82.4,170.08,0.0,696.0,0.0,115.016,-696.0,-115.016,87.68,114.3577,-608.9783
2026-01-04 02:00:00+00:00,0.0,142.1136,184.8,192.0,0.0,713.0,0.0,118.5152,-713.0,-118.5152,7.199999999999989,142.1136,-682.2016
2026-01-04 03:00:00+00:00,0.0,163.1143,324.0,232.08,0.0,693.0,0.0,116.968,-693.0,-116.968,-91.91999999999999,163.1143,-738.7737
2026-01-04 04:00:00+00:00,0.0,213.3064,428.8,227.04,0.0,493.0,1.6,41.0032,-493.0,-39.4032,-201.76000000000002,213.3064,-520.8568
2026-01-04 05:00:00+00:00,0.0,290.8556,409.6,240.96,0.0,291.0,49.6,0.968,-291.0,48.632000000000005,-168.64000000000001,290.8556,-120.15240000000006
2026-01-04 06:00:00+00:00,0.0,286.2899,348.0,282.0,0.0,324.0,30.4,1.7328,-324.0,28.667199999999998,-66.0,286.2899,-75.04290000000003
2026-01-04 07:00:00+00:00,0.0,491.2348,20.0,751.92,0.0,498.0,13.6,1.6976,-498.0,11.9024,731.92,491.2348,737.0572
2026-01-04 08:00:00+00:00,0.0,555.6179,0.0,1201.36,0.0,538.0,9.6,2.409599,-538.0,7.190401,1201.36,555.6179,1226.1683009999997
2026-01-04 09:00:00+00:00,0.0,486.8757,0.0,1312.08,0.0,624.0,0.8,41.592,-624.0,-40.792,1312.08,486.8757,1134.1636999999998
2026-01-04 10:00:00+00:00,0.0,299.8853,0.0,968.8,0.0,602.0,0.0,93.5744,-602.0,-93.5744,968.8,299.8853,573.1108999999999
2026-01-04 11:00:00+00:00,0.0,239.9775,0.0,867.84,0.0,587.0,0.0,97.416,-587.0,-97.416,867.84,239.9775,423.40150000000006
2026-01-04 12:00:00+00:00,0.0,178.197,0.0,814.8,0.0,709.0,0.0,155.192,-709.0,-155.192,814.8,178.197,128.80499999999995
2026-01-04 13:00:00+00:00,0.0,93.6837,0.0,692.64,0.0,748.0,0.0,183.9392,-748.0,-183.9392,692.64,93.6837,-145.61550000000005
2026-01-04 14:00:00+00:00,0.0,18.398,0.0,718.88,0.0,733.0,0.0,198.0576,-733.0,-198.0576,718.88,18.398,-193.7796
2026-01-04 15:00:00+00:00,0.0,32.5932,0.0,917.92,0.0,748.0,0.0,205.4864,-748.0,-205.4864,917.92,32.5932,-2.973200000000041
2026-01-04 16:00:00+00:00,0.0,161.2354,0.0,1153.84,0.0,700.0,0.0,163.068799,-700.0,-163.068799,1153.84,161.2354,452.00660099999993
2026-01-04 17:00:00+00:00,0.0,203.0057,0.0,1136.56,0.0,666.0,0.0,143.8336,-666.0,-143.8336,1136.56,203.0057,529.7321
2026-01-04 18:00:00+00:00,0.0,230.8769,0.0,1025.28,0.0,670.0,0.0,139.068799,-670.0,-139.068799,1025.28,230.8769,447.08810099999994
2026-01-04 19:00:00+00:00,0.0,127.452,0.0,702.8,0.0,745.0,0.0,186.216,-745.0,-186.216,702.8,127.452,-100.96400000000006
2026-01-04 20:00:00+00:00,0.0,203.692,7.2,514.48,0.0,768.0,0.0,164.5632,-768.0,-164.5632,507.28000000000003,203.692,-221.59120000000001
2026-01-04 21:00:00+00:00,0.0,256.8868,2.4,450.96,0.0,732.0,0.0,126.9456,-732.0,-126.9456,448.56,256.8868,-153.49880000000002
2026-01-04 22:00:00+00:00,0.0,322.5171,4.0,431.92,0.0,700.0,0.0,106.1632,-700.0,-106.1632,427.92,322.5171,-55.72609999999992
2026-01-04 23:00:00+00:00,0.0,179.7091,90.4,249.36,0.0,470.0,0.0,52.528,-470.0,-52.528,158.96,179.7091,-183.85889999999998
2026-01-05 00:00:00+00:00,0.0,165.0036,124.8,271.04,0.0,492.0,0.0,74.9104,-492.0,-74.9104,146.24,165.0036,-255.66679999999997
2026-01-05 01:00:00+00:00,0.0,19.5628,335.2,189.6,0.0,485.0,0.0,121.3456,-485.0,-121.3456,-145.6,19.5628,-732.3828
2026-01-05 02:00:00+00:00,15.4175,0.0,368.0,170.4,0.0,435.0,0.0,116.8448,-435.0,-116.8448,-197.6,-15.4175,-764.8623
2026-01-05 03:00:00+00:00,0.0,23.7324,294.4,218.08,0.0,436.0,0.0,107.2448,-436.0,-107.2448,-76.31999999999996,23.7324,-595.8323999999999
2026-01-05 04:00:00+00:00,7.3588,0.0,293.6,215.52,0.0,427.0,0.0,115.2624,-427.0,-115.2624,-78.08000000000001,-7.3588,-627.7012
2026-01-05 05:00:00+00:00,86.6043,0.0,283.2,286.72,0.0,479.0,0.0,168.0976,-479.0,-168.0976,3.5200000000000387,-86.6043,-730.1819
2026-01-05 06:00:00+00:00,131.801,0.0,277.6,335.36,0.0,468.0,0.0,185.7152,-468.0,-185.7152,57.75999999999999,-131.801,-727.7562
2026-01-05 07:00:00+00:00,0.0,45.5397,178.4,529.28,0.0,438.0,0.0,128.0976,-438.0,-128.0976,350.88,45.5397,-169.67790000000005
2026-01-05 08:00:00+00:00,0.0,56.2256,141.6,533.04,0.0,453.0,0.0,115.2624,-453.0,-115.2624,391.43999999999994,56.2256,-120.59680000000002
2026-01-05 09:00:00+00:00,0.0,38.0879,87.2,565.44,0.0,459.0,0.0,118.462399,-459.0,-118.462399,478.24000000000007,38.0879,-61.13449899999994
2026-01-05 10:00:00+00:00,9.3125,0.0,100.8,510.72,0.0,519.0,0.0,142.4096,-519.0,-142.4096,409.92,-9.3125,-260.80209999999994
2026-01-05 11:00:00+00:00,56.4459,0.0,124.8,514.0,0.0,554.0,0.0,167.2272,-554.0,-167.2272,389.2,-56.4459,-388.47310000000004
2026-01-05 12:00:00+00:00,62.0511,0.0,75.2,533.36,0.0,548.0,0.0,169.644799,-548.0,-169.644799,458.16,-62.0511,-321.53589900000003
2026-01-05 13:00:00+00:00,145.7312,0.0,29.6,562.88,0.0,558.0,0.0,204.0096,-558.0,-204.0096,533.28,-145.7312,-374.4608
2026-01-05 14:00:00+00:00,17.3196,0.0,0.0,829.84,0.0,488.0,0.0,158.2336,-488.0,-158.2336,829.84,-17.3196,166.2868
2026-01-05 15:00:00+00:00,0.0,82.1183,0.0,1274.08,0.0,392.0,0.0,101.4336,-392.0,-101.4336,1274.08,82.1183,862.7646999999998
2026-01-05 16:00:00+00:00,0.0,153.5068,0.0,1379.36,0.0,351.0,0.0,64.6512,-351.0,-64.6512,1379.36,153.5068,1117.2156
2026-01-05 17:00:00+00:00,0.0,121.0073,0.0,1246.88,0.0,401.0,0.0,67.0512,-401.0,-67.0512,1246.88,121.0073,899.8361000000001
2026-01-05 18:00:00+00:00,0.0,28.048,0.0,1080.0,0.0,502.0,0.0,120.6336,-502.0,-120.6336,1080.0,28.048,485.4144
2026-01-05 19:00:00+00:00,0.0,1.2157,0.0,916.4,0.0,525.0,0.0,136.6336,-525.0,-136.6336,916.4,1.2157,255.98209999999997
2026-01-05 20:00:00+00:00,0.0,29.6583,0.0,588.8,0.0,492.0,0.0,126.9632,-492.0,-126.9632,588.8,29.6583,-0.5049000000000738
2026-01-05 21:00:00+00:00,0.0,125.6367,0.0,545.12,0.0,385.0,0.0,76.5632,-385.0,-76.5632,545.12,125.6367,209.19350000000003
2026-01-05 22:00:00+00:00,0.0,245.9113,0.0,528.72,0.0,366.0,0.0,33.328,-366.0,-33.328,528.72,245.9113,375.30330000000004
2026-01-05 23:00:00+00:00,0.0,285.5772,0.0,605.28,0.0,399.0,0.0,27.7456,-399.0,-27.7456,605.28,285.5772,464.11159999999995
2026-01-06 00:00:00+00:00,0.0,307.9492,0.0,554.8,0.0,377.0,0.0,30.145599,-377.0,-30.145599,554.8,307.9492,455.60360099999997
2026-01-06 01:00:00+00:00,0.0,211.1707,36.8,425.92,0.0,434.0,0.0,87.7456,-434.0,-87.7456,389.12,211.1707,78.54510000000005
2026-01-06 02:00:00+00:00,0.0,126.5386,95.2,394.16,0.0,452.0,0.0,122.462399,-452.0,-122.462399,298.96000000000004,126.5386,-148.96379899999997
2026-01-06 03:00:00+00:00,0.0,99.4781,36.8,468.24,0.0,586.0,0.0,185.644799,-586.0,-185.644799,431.44,99.4781,-240.72669900000005
2026-01-06 04:00:00+00:00,0.0,66.6621,34.4,472.32,0.0,532.0,0.0,177.6976,-532.0,-177.6976,437.92,66.6621,-205.11549999999994
2026-01-06 05:00:00+00:00,3.829,0.0,45.6,420.16,0.0,560.0,0.0,200.9152,-560.0,-200.9152,374.56,-3.829,-390.18420000000003
2026-01-06 06:00:00+00:00,0.0,67.8037,4.0,628.96,0.0,560.0,0.0,180.9152,-560.0,-180.9152,624.96,67.8037,-48.151499999999984
2026-01-06 07:00:00+00:00,0.0,278.2449,0.0,1062.72,0.0,414.0,0.0,79.2624,-414.0,-79.2624,1062.72,278.2449,847.7024999999999
2026-01-06 08:00:00+00:00,0.0,279.4717,0.0,1334.24,0.0,403.0,0.0,70.4272,-403.0,-70.4272,1334.24,279.4717,1140.2845
2026-01-06 09:00:00+00:00,0.0,258.4234,0.0,1398.96,0.0,467.0,0.0,78.4448,-467.0,-78.4448,1398.96,258.4234,1111.9386
2026-01-06 10:00:00+00:00,0.0,197.1513,0.0,1344.8,0.0,439.0,0.0,89.6272,-439.0,-89.6272,1344.8,197.1513,1013.3240999999999
2026-01-06 11:00:00+00:00,0.0,148.9679,0.0,1339.28,0.0,493.0,0.0,104.0624,-493.0,-104.0624,1339.28,148.9679,891.1854999999999
2026-01-06 12:00:00+00:00,0.0,121.266,0.0,1414.64,0.0,552.0,0.0,115.3328,-552.0,-115.3328,1414.64,121.266,868.5732
2026-01-06 13:00:00+00:00,0.0,42.1301,0.0,1292.32,0.0,591.0,0.0,149.6624,-591.0,-149.6624,1292.32,42.1301,593.7877
2026-01-06 14:00:00+00:00,101.7476,0.0,0.0,1222.56,0.0,599.0,0.0,206.2688,-599.0,-206.2688,1222.56,-101.7476,315.54359999999986
2026-01-06 15:00:00+00:00,0.0,31.7208,0.0,1420.64,0.0,548.0,0.0,150.304,-548.0,-150.304,1420.64,31.7208,754.0568000000002
2026-01-06 16:00:00+00:00,0.0,114.996,0.0,1555.6,0.0,507.0,0.0,117.504,-507.0,-117.504,1555.6,114.996,1046.0919999999999
2026-01-06 17:00:00+00:00,0.0,83.0818,0.0,1392.48,0.0,506.0,0.0,122.3216,-506.0,-122.3216,1392.48,83.0818,847.2402000000001
2026-01-06 18:00:00+00:00,0.0,57.6812,0.0,1207.92,0.0,504.0,0.0,127.0864,-504.0,-127.0864,1207.92,57.6812,634.5148
2026-01-06 19:00:00+00:00,48.7499,0.0,0.0,859.28,0.0,549.0,0.0,174.304,-549.0,-174.304,859.28,-48.7499,87.2261
2026-01-06 20:00:00+00:00,0.0,57.5454,0.8,502.96,0.0,518.0,0.0,127.7984,-518.0,-127.7984,502.15999999999997,57.5454,-86.09300000000005
2026-01-06 21:00:00+00:00,0.0,128.3837,0.8,446.08,0.0,481.0,0.0,73.3808,-481.0,-73.3808,445.28,128.3837,19.282899999999955
2026-01-06 22:00:00+00:00,0.0,216.3536,0.0,481.76,0.0,449.0,0.0,34.9632,-449.0,-34.9632,481.76,216.3536,214.15039999999996
2026-01-06 23:00:00+00:00,0.0,242.1549,0.0,627.12,0.0,425.0,0.0,40.563199,-425.0,-40.563199,627.12,242.1549,403.711701
2026-01-07 00:00:00+00:00,0.0,188.3528,0.0,633.76,0.0,450.0,0.0,82.1632,-450.0,-82.1632,633.76,188.3528,289.94960000000003
2026-01-07 01:00:00+00:00,0.0,107.6994,4.0,487.68,0.0,503.0,0.0,119.7984,-503.0,-119.7984,483.68,107.6994,-31.41900000000001
2026-01-07 02:00:00+00:00,0.0,46.2137,32.8,409.68,0.0,503.0,0.0,144.9856,-503.0,-144.9856,376.88,46.2137,-224.89189999999996
2026-01-07 03:00:00+00:00,5.0466,0.0,27.2,405.28,0.0,498.0,0.0,159.3856,-498.0,-159.3856,378.08,-5.0466,-284.3522000000001
2026-01-07 04:00:00+00:00,0.0,14.6881,3.2,498.4,0.0,482.0,0.0,158.620799,-482.0,-158.620799,495.2,14.6881,-130.73269900000005
2026-01-07 05:00:00+00:00,49.4785,0.0,20.0,425.52,0.0,482.0,0.0,176.2032,-482.0,-176.2032,405.52,-49.4785,-302.16170000000005
2026-01-07 06:00:00+00:00,0.0,2.1415,3.2,568.0,0.0,502.0,0.0,160.2208,-502.0,-160.2208,564.8,2.1415,-95.2793000000001
2026-01-07 07:00:00+00:00,0.0,235.0813,0.0,975.84,0.0,427.0,0.0,76.1856,-427.0,-76.1856,975.84,235.0813,707.7357
2026-01-07 08:00:00+00:00,0.0,277.946,0.0,988.72,0.0,422.0,0.0,48.1504,-422.0,-48.1504,988.72,277.946,796.5156000000001
2026-01-07 09:00:00+00:00,0.0,314.5181,0.0,1188.0,0.0,452.0,0.0,58.5328,-452.0,-58.5328,1188.0,314.5181,991.9853
2026-01-07 10:00:00+00:00,0.0,180.116,0.0,1094.4,0.0,475.0,0.0,123.3328,-475.0,-123.3328,1094.4,180.116,676.1832
2026-01-07 11:00:00+00:00,0.0,147.6207,0.0,1140.8,0.0,525.0,0.0,143.368,-525.0,-143.368,1140.8,147.6207,620.0527
2026-01-07 12:00:00+00:00,0.0,109.1353,0.0,1209.6,0.0,548.0,0.0,160.9856,-548.0,-160.9856,1209.6,109.1353,609.7497
2026-01-07 13:00:00+00:00,0.0,35.0686,0.0,1097.36,0.0,565.0,0.0,187.28,-565.0,-187.28,1097.36,35.0686,380.14859999999993
2026-01-07 14:00:00+00:00,0.0,42.4059,0.0,1066.24,0.0,520.0,0.0,171.104,-520.0,-171.104,1066.24,42.4059,417.54189999999994
2026-01-07 15:00:00+00:00,0.0,151.5927,0.0,1561.2,0.0,486.0,0.0,122.304,-486.0,-122.304,1561.2,151.5927,1104.4887
2026-01-07 16:00:00+00:00,0.0,138.4502,0.0,1462.16,0.0,514.0,0.0,119.104,-514.0,-119.104,1462.16,138.4502,967.5062
2026-01-07 17:00:00+00:00,0.0,95.1111,0.0,1272.0,0.0,552.0,0.0,130.928,-552.0,-130.928,1272.0,95.1111,684.1831
2026-01-07 18:00:00+00:00,0.0,80.0149,0.0,1145.76,0.0,544.0,0.0,132.7216,-544.0,-132.7216,1145.76,80.0149,549.0533
2026-01-07 19:00:00+00:00,9.9278,0.0,0.0,752.48,0.0,633.0,0.0,191.1216,-633.0,-191.1216,752.48,-9.9278,-81.56939999999993
2026-01-07 20:00:00+00:00,0.0,17.6425,0.8,540.16,0.0,610.0,0.0,178.9808,-610.0,-178.9808,539.36,17.6425,-231.97830000000005
2026-01-07 21:00:00+00:00,0.0,86.3278,0.0,513.04,0.0,583.0,0.0,126.1456,-583.0,-126.1456,513.04,86.3278,-109.7778000000001
2026-01-07 22:00:00+00:00,0.0,258.9565,0.0,562.4,0.0,493.0,0.0,51.7808,-493.0,-51.7808,562.4,258.9565,276.5757
2026-01-07 23:00:00+00:00,0.0,193.675,47.2,454.24,0.0,507.0,0.0,91.7632,-507.0,-91.7632,407.04,193.675,1.9518000000000484
2026-01-08 00:00:00+00:00,0.0,226.4022,156.8,453.36,0.0,492.0,0.0,85.363199,-492.0,-85.363199,296.56,226.4022,-54.40099900000001
2026-01-08 01:00:00+00:00,0.0,142.6521,272.0,402.72,0.0,537.0,0.0,132.5984,-537.0,-132.5984,130.72000000000003,142.6521,-396.2262999999999
2026-01-08 02:00:00+00:00,0.0,119.163,290.4,395.2,0.0,554.0,0.0,157.0032,-554.0,-157.0032,104.80000000000001,119.163,-487.0401999999999
2026-01-08 03:00:00+00:00,0.0,112.622,256.8,385.44,0.0,521.0,0.0,147.4032,-521.0,-147.4032,128.64,112.622,-427.14119999999997
2026-01-08 04:00:00+00:00,0.0,99.737,132.8,473.44,0.0,509.0,0.0,153.8208,-509.0,-153.8208,340.64,99.737,-222.44379999999998
2026-01-08 05:00:00+00:00,0.0,26.8123,186.4,418.88,0.0,560.0,0.0,176.2208,-560.0,-176.2208,232.48,26.8123,-476.92850000000004
