,CZ_PL,PL_CZ,PL_DE_LU,DE_LU_PL,PL_LT,LT_PL,PL_SE_4,SE_4_PL,PL_SK,SK_PL,PL_CZ_net_export,PL_DE_LU_net_export,PL_LT_net_export,PL_SE_4_net_export,PL_SK_net_export,Net Export
2026-01-02 13:00:00+00:00,0.0,1060.620275,0.0,1618.7024999999999,171.4,0.0,0.0,297.67499999999995,846.6297500000001,0.0,1060.620275,-1618.7024999999999,171.4,-297.67499999999995,846.6297500000001,162.2725250000002
2026-01-02 14:00:00+00:00,0.0,1059.868,0.0,1582.7575,119.2,0.0,0.0,297.825,882.672,0.0,1059.868,-1582.7575,119.2,-297.825,882.672,181.15750000000003
2026-01-02 15:00:00+00:00,0.0,1012.3311000000001,0.0,1696.22,122.6,0.0,0.0,297.725,910.18575,0.0,1012.3311000000001,-1696.22,122.6,-297.725,910.18575,51.17185000000006
2026-01-02 16:00:00+00:00,0.0,964.8024,0.0,1913.7325,103.125,0.0,0.0,296.625,790.01275,0.0,964.8024,-1913.7325,103.125,-296.625,790.01275,-352.41735000000006
2026-01-02 17:00:00+00:00,0.0,1024.7728,0.0,1712.685,127.25,0.0,0.0,379.75,828.3885,0.0,1024.7728,-1712.685,127.25,-379.75,828.3885,-112.02369999999996
2026-01-02 18:00:00+00:00,0.0,1098.9247500000001,0.0,1491.37,68.82499999999999,0.0,0.0,413.45,871.48375,0.0,1098.9247500000001,-1491.37,68.82499999999999,-413.45,871.48375,134.41350000000023
2026-01-02 19:00:00+00:00,0.0,1186.952,0.0,1490.76,0.0,181.275,0.0,425.925,949.967,0.0,1186.952,-1490.76,-181.275,-425.925,949.967,38.958999999999946
2026-01-02 20:00:00+00:00,0.0,1265.853325,0.0,1564.4724999999999,0.0,164.54999999999998,0.0,494.54999999999995,967.1375,0.0,1265.853325,-1564.4724999999999,-164.54999999999998,-494.54999999999995,967.1375,9.418325000000323
2026-01-02 21:00:00+00:00,0.0,1798.585,0.0,1541.845,0.0,120.95,0.0,492.775,1149.63475,0.0,1798.585,-1541.845,-120.95,-492.775,1149.63475,792.64975
2026-01-02 22:00:00+00:00,0.0,1987.8975,0.0,1368.605,89.05,0.0,0.0,467.75,1243.0605,0.0,1987.8975,-1368.605,89.05,-467.75,1243.0605,1483.653
2026-01-02 23:00:00+00:00,0.0,2078.7515,0.0,1070.89025,0.0,130.475,0.0,484.0,1175.51675,0.0,2078.7515,-1070.89025,-130.475,-484.0,1175.51675,1568.9029999999998
2026-01-03 00:00:00+00:00,0.0,2073.439375,0.0,841.77475,0.0,86.975,0.0,361.675,1116.0162500000001,0.0,2073.439375,-841.77475,-86.975,-361.675,1116.0162500000001,1899.0308750000002
2026-01-03 01:00:00+00:00,0.0,2166.4948,104.5325,576.25775,115.775,8.8,0.0,228.175,1120.4234999999999,0.0,2166.4948,-471.72524999999996,106.97500000000001,-228.175,1120.4234999999999,2693.99305
2026-01-03 02:00:00+00:00,0.0,2162.735875,281.86225,565.2055,294.525,0.0,0.0,246.02499999999998,1111.13825,0.0,2162.735875,-283.34325,294.525,-246.02499999999998,1111.13825,3039.030875
2026-01-03 03:00:00+00:00,0.0,2124.907925,142.08075,638.302,210.15,0.0,0.0,242.8,1079.327,0.0,2124.907925,-496.22125000000005,210.15,-242.8,1079.327,2675.363675
2026-01-03 04:00:00+00:00,0.0,2129.944725,2.3817500000000003,569.18975,132.925,0.0,0.0,251.425,1107.01025,0.0,2129.944725,-566.808,132.925,-251.425,1107.01025,2551.6469749999997
2026-01-03 05:00:00+00:00,0.0,2136.1353,0.0,894.317,167.6,14.325,0.0,221.7,1126.45025,0.0,2136.1353,-894.317,153.275,-221.7,1126.45025,2299.84355
2026-01-03 06:00:00+00:00,0.0,2018.564075,0.0,1186.0875,29.475,12.775,0.0,232.575,1187.5520000000001,0.0,2018.564075,-1186.0875,16.700000000000003,-232.575,1187.5520000000001,1804.153575
2026-01-03 07:00:00+00:00,0.0,1783.7707500000001,0.0,1005.0897500000001,159.525,0.0,0.0,253.9,1016.86375,0.0,1783.7707500000001,-1005.0897500000001,159.525,-253.9,1016.86375,1701.16975
2026-01-03 08:00:00+00:00,0.0,1577.709225,2.901,497.596,114.975,0.0,0.0,193.625,772.5325,0.0,1577.709225,-494.695,114.975,-193.625,772.5325,1776.896725
2026-01-03 09:00:00+00:00,0.0,1643.326475,151.03,231.27749999999997,150.325,0.0,0.0,40.875,764.1155,0.0,1643.326475,-80.24749999999997,150.325,-40.875,764.1155,2436.644475
2026-01-03 10:00:00+00:00,0.0,1634.50415,44.014,366.3055,159.85,0.0,0.0,15.35,813.71,0.0,1634.50415,-322.2915,159.85,-15.35,813.71,2270.42265
2026-01-03 11:00:00+00:00,0.0,1447.27585,3.4045,668.067,145.27499999999998,0.0,0.0,14.525,827.8635,0.0,1447.27585,-664.6625,145.27499999999998,-14.525,827.8635,1741.22685
2026-01-03 12:00:00+00:00,0.0,1381.559675,0.0,1468.48,105.65,14.575,0.0,144.075,885.36225,0.0,1381.559675,-1468.48,91.075,-144.075,885.36225,745.441925
2026-01-03 13:00:00+00:00,0.0,990.39645,0.0,1578.885,0.0,211.925,0.0,365.775,876.82025,0.0,990.39645,-1578.885,-211.925,-365.775,876.82025,-289.36829999999986
2026-01-03 14:00:00+00:00,0.0,707.68795,0.0,1436.505,0.0,88.325,0.0,380.85,836.62925,0.0,707.68795,-1436.505,-88.325,-380.85,836.62925,-361.36280000000033
2026-01-03 15:00:00+00:00,0.0,473.61085,0.0,1585.225,0.0,154.325,0.0,359.95,744.26325,0.0,473.61085,-1585.225,-154.325,-359.95,744.26325,-881.6259
2026-01-03 16:00:00+00:00,0.0,737.016025,0.0,1392.0025,0.0,132.2,0.0,312.375,772.40325,0.0,737.016025,-1392.0025,-132.2,-312.375,772.40325,-327.158225
2026-01-03 17:00:00+00:00,0.0,857.630125,0.0,1622.5575,0.0,215.25,0.0,430.0,809.81375,0.0,857.630125,-1622.5575,-215.25,-430.0,809.81375,-600.3636249999997
2026-01-03 18:00:00+00:00,0.0,993.3564,0.0,1700.7875,0.0,156.35,0.0,539.3,862.9625,0.0,993.3564,-1700.7875,-156.35,-539.3,862.9625,-540.1185999999999
2026-01-03 19:00:00+00:00,0.0,1043.69275,0.0,1898.565,0.0,200.175,0.0,489.45000000000005,985.3995,0.0,1043.69275,-1898.565,-200.175,-489.45000000000005,985.3995,-559.0977500000001
2026-01-03 20:00:00+00:00,0.0,1189.666625,0.0,1753.805,6.225,90.1,0.0,470.6,1071.4095,0.0,1189.666625,-1753.805,-83.875,-470.6,1071.4095,-47.203874999999925
2026-01-03 21:00:00+00:00,0.0,1424.074875,0.0,1800.245,0.0,162.75,0.0,392.425,1211.4895000000001,0.0,1424.074875,-1800.245,-162.75,-392.425,1211.4895000000001,280.1443750000003
2026-01-03 22:00:00+00:00,0.0,1629.155,0.0,1419.475,0.0,154.85,0.0,436.725,1251.50125,0.0,1629.155,-1419.475,-154.85,-436.725,1251.50125,869.60625
2026-01-03 23:00:00+00:00,0.0,1914.037225,0.0,1927.205,0.0,146.75,0.0,338.3,1368.998,0.0,1914.037225,-1927.205,-146.75,-338.3,1368.998,870.7802250000002
2026-01-04 00:00:00+00:00,0.0,2035.41295,0.0,1988.59,0.0,64.55,0.0,380.15,1373.145,0.0,2035.41295,-1988.59,-64.55,-380.15,1373.145,975.2679499999999
2026-01-04 01:00:00+00:00,0.0,2156.58075,0.0,1560.5,0.0,146.92499999999998,0.0,566.925,1340.335,0.0,2156.58075,-1560.5,-146.92499999999998,-566.925,1340.335,1222.5657500000002
2026-01-04 02:00:00+00:00,0.0,2260.8881499999998,0.0,1383.8425,0.0,132.725,0.0,557.475,1303.60125,0.0,2260.8881499999998,-1383.8425,-132.725,-557.475,1303.60125,1490.4468999999997
2026-01-04 03:00:00+00:00,0.0,2123.39165,0.0,1074.3325,0.0,87.05,0.0,548.175,1222.6985,0.0,2123.39165,-1074.3325,-87.05,-548.175,1222.6985,1636.53265
2026-01-04 04:00:00+00:00,0.0,2182.0737,0.0,1105.03925,0.0,127.125,0.0,448.175,1254.27925,0.0,2182.0737,-1105.03925,-127.125,-448.175,1254.27925,1756.0137
2026-01-04 05:00:00+00:00,0.0,2215.6575,0.0,685.529,11.95,50.825,0.0,501.275,1278.43325,0.0,2215.6575,-685.529,-38.875,-501.275,1278.43325,2268.4117499999998
2026-01-04 06:00:00+00:00,0.0,2212.2906000000003,0.0,514.519,8.875,97.6,0.0,445.175,1331.94425,0.0,2212.2906000000003,-514.519,-88.725,-445.175,1331.94425,2495.8158500000004
2026-01-04 07:00:00+00:00,0.0,2175.1717,47.29075,124.94125,0.0,73.45,0.0,317.975,1224.94,0.0,2175.1717,-77.6505,-73.45,-317.975,1224.94,2931.0361999999996
2026-01-04 08:00:00+00:00,0.0,2130.3775,403.28875,0.105,18.4,46.6,0.0,327.2,1285.1435000000001,0.0,2130.3775,403.18375,-28.200000000000003,-327.2,1285.1435000000001,3463.3047500000007
2026-01-04 09:00:00+00:00,0.0,2029.3527,617.72925,0.77825,123.35000000000001,0.0,0.0,250.775,1264.23525,0.0,2029.3527,616.951,123.35000000000001,-250.775,1264.23525,3783.11395
2026-01-04 10:00:00+00:00,0.0,1853.28325,784.5235,0.0,115.725,0.0,33.65,0.0,1172.49,0.0,1853.28325,784.5235,115.725,33.65,1172.49,3959.6717499999995
2026-01-04 11:00:00+00:00,0.0,1449.82195,272.12025,220.2225,153.375,0.0,430.25,0.0,949.64625,0.0,1449.82195,51.89775,153.375,430.25,949.64625,3034.9909500000003
2026-01-04 12:00:00+00:00,0.0,1234.2975999999999,99.73349999999999,492.87775,118.27499999999999,0.0,0.0,0.0,840.57375,0.0,1234.2975999999999,-393.14425,118.27499999999999,0.0,840.57375,1800.0020999999997
2026-01-04 13:00:00+00:00,0.0,1163.600425,0.0,1429.4475,116.175,0.0,0.0,127.1,944.6195,0.0,1163.600425,-1429.4475,116.175,-127.1,944.6195,667.8474250000002
2026-01-04 14:00:00+00:00,0.0,862.9621999999999,0.0,1271.305,128.625,0.0,0.0,187.55,890.4085,0.0,862.9621999999999,-1271.305,128.625,-187.55,890.4085,423.14069999999987
2026-01-04 15:00:00+00:00,0.0,930.672425,0.0,1391.0149999999999,134.275,0.0,0.0,280.775,963.6875,0.0,930.672425,-1391.0149999999999,134.275,-280.775,963.6875,356.8449250000001
2026-01-04 16:00:00+00:00,0.0,1341.34735,18.424500000000002,870.275,58.5,0.0,31.4,0.0,1059.737,0.0,1341.34735,-851.8505,58.5,31.4,1059.737,1639.1338500000002
2026-01-04 17:00:00+00:00,0.0,1351.4051,0.0,1108.7675,85.4,0.0,367.825,0.0,1012.6814999999999,0.0,1351.4051,-1108.7675,85.4,367.825,1012.6814999999999,1708.5440999999998
2026-01-04 18:00:00+00:00,0.0,1319.089075,0.0,1203.6125,67.175,24.575,226.05,0.0,1012.04,0.0,1319.089075,-1203.6125,42.599999999999994,226.05,1012.04,1396.1665750000002
2026-01-04 19:00:00+00:00,0.0,1413.8688,0.0,1233.6425,12.85,58.85,0.0,152.625,1117.426,0.0,1413.8688,-1233.6425,-46.0,-152.625,1117.426,1099.0273
2026-01-04 20:00:00+00:00,0.0,1415.94525,0.0,1249.74,59.574999999999996,0.0,0.0,473.1,1173.63875,0.0,1415.94525,-1249.74,59.574999999999996,-473.1,1173.63875,926.319
2026-01-04 21:00:00+00:00,0.0,1407.298625,0.0,1311.395,120.69999999999999,0.0,0.0,464.6,1205.7,0.0,1407.298625,-1311.395,120.69999999999999,-464.6,1205.7,957.7036249999999
2026-01-04 22:00:00+00:00,0.0,1705.19485,0.0,1315.0125,146.125,0.0,0.0,203.525,1286.1502500000001,0.0,1705.19485,-1315.0125,146.125,-203.525,1286.1502500000001,1618.9326
2026-01-04 23:00:00+00:00,0.0,1702.5814,0.0,1263.03,70.57499999999999,2.875,0.0,264.34999999999997,1266.5255,0.0,1702.5814,-1263.03,67.69999999999999,-264.34999999999997,1266.5255,1509.4269
2026-01-05 00:00:00+00:00,0.0,1707.883475,0.0,1549.8175,105.55,0.0,0.0,289.05,1163.281,0.0,1707.883475,-1549.8175,105.55,-289.05,1163.281,1137.846975
2026-01-05 01:00:00+00:00,0.0,1596.9178000000002,0.0,1480.19,0.0,119.775,0.0,428.75,1167.8912500000001,0.0,1596.9178000000002,-1480.19,-119.775,-428.75,1167.8912500000001,736.0940500000003
2026-01-05 02:00:00+00:00,0.0,1533.4811750000001,0.0,1369.915,0.0,108.15,0.0,570.75,1133.2282500000001,0.0,1533.4811750000001,-1369.915,-108.15,-570.75,1133.2282500000001,617.8944250000003
2026-01-05 03:00:00+00:00,0.0,1285.5595,0.0,1543.2624999999998,177.25,0.0,0.0,477.775,1070.271,0.0,1285.5595,-1543.2624999999998,177.25,-477.775,1070.271,512.0430000000002
2026-01-05 04:00:00+00:00,0.0,752.854375,0.0,1127.4195,58.25,23.625,0.0,266.75,921.13625,0.0,752.854375,-1127.4195,34.625,-266.75,921.13625,314.44612500000005
2026-01-05 05:00:00+00:00,0.0,660.264075,0.0,1513.6225,115.55,0.0,0.0,433.725,790.156,0.0,660.264075,-1513.6225,115.55,-433.725,790.156,-381.37742500000013
2026-01-05 06:00:00+00:00,0.0,599.3051,0.0,1590.17,0.85,71.025,0.0,539.325,719.0215,0.0,599.3051,-1590.17,-70.17500000000001,-539.325,719.0215,-881.3434000000001
2026-01-05 07:00:00+00:00,0.0,456.5235,0.0,1468.5774999999999,64.35,7.8,0.0,346.625,605.0015,0.0,456.5235,-1468.5774999999999,56.55,-346.625,605.0015,-697.1274999999999
2026-01-05 08:00:00+00:00,0.0,481.6444,0.0,1375.83,78.475,19.225,332.525,0.0,699.7565,0.0,481.6444,-1375.83,59.24999999999999,332.525,699.7565,197.34590000000003
2026-01-05 09:00:00+00:00,0.0,683.775875,0.0,1479.0025,122.625,0.0,582.625,0.0,880.769,0.0,683.775875,-1479.0025,122.625,582.625,880.769,790.792375
2026-01-05 10:00:00+00:00,0.0,788.81085,0.0,1566.0275000000001,186.55,0.0,461.70000000000005,0.0,953.473,0.0,788.81085,-1566.0275000000001,186.55,461.70000000000005,953.473,824.5063499999999
2026-01-05 11:00:00+00:00,0.0,771.3211249999999,0.0,1354.635,85.42500000000001,0.0,0.0,0.0,980.816,0.0,771.3211249999999,-1354.635,85.42500000000001,0.0,980.816,482.927125
2026-01-05 12:00:00+00:00,0.0,195.72265,0.0,1521.4,85.825,0.0,0.0,28.8,706.529,0.0,195.72265,-1521.4,85.825,-28.8,706.529,-562.1233500000001
2026-01-05 13:00:00+00:00,163.995,0.0,0.0,1522.915,80.5,9.975,0.0,310.05,492.16625,0.0,-163.995,-1522.915,70.525,-310.05,492.16625,-1434.2687499999997
2026-01-05 14:00:00+00:00,545.642175,0.0,0.0,1509.2725,178.05,0.0,0.0,33.6,260.597,0.0,-545.642175,-1509.2725,178.05,-33.6,260.597,-1649.867675
2026-01-05 15:00:00+00:00,812.22275,0.0,0.0,1730.8575,78.175,16.3,0.0,14.575,174.2815,0.0,-812.22275,-1730.8575,61.875,-14.575,174.2815,-2321.4987499999997
2026-01-05 16:00:00+00:00,534.79705,0.0,0.0,1234.37,89.625,5.275,25.825,0.0,109.14025,0.0,-534.79705,-1234.37,84.35,25.825,109.14025,-1549.8518000000001
2026-01-05 17:00:00+00:00,583.1225,0.0,0.0,1614.1,178.3,0.0,363.175,0.0,37.513,0.2,-583.1225,-1614.1,178.3,363.175,37.312999999999995,-1618.4344999999998
2026-01-05 18:00:00+00:00,410.72364999999996,0.0,0.0,1961.01,34.05,9.825,259.7,0.0,174.92175,0.0,-410.72364999999996,-1961.01,24.224999999999998,259.7,174.92175,-1912.8869000000004
2026-01-05 19:00:00+00:00,136.71665,0.0,0.0,1961.615,35.85,32.85,0.0,218.125,357.98975,0.0,-136.71665,-1961.615,3.0,-218.125,357.98975,-1955.4669000000001
2026-01-05 20:00:00+00:00,0.0,382.130575,0.0,1636.6475,94.825,0.0,0.0,32.35,647.38575,0.0,382.130575,-1636.6475,94.825,-32.35,647.38575,-544.6561749999997
2026-01-05 21:00:00+00:00,0.0,779.078125,0.0,1392.295,95.44999999999999,5.025,0.0,78.475,737.79925,0.0,779.078125,-1392.295,90.42499999999998,-78.475,737.79925,136.5323749999999
2026-01-05 22:00:00+00:00,0.0,629.229725,0.0,1191.28025,252.72500000000002,0.0,0.0,0.0,625.24575,0.0,629.229725,-1191.28025,252.72500000000002,0.0,625.24575,315.9202250000001
2026-01-05 23:00:00+00:00,0.0,818.727925,0.0,1325.305,157.225,0.0,0.0,29.95,635.77975,0.0,818.727925,-1325.305,157.225,-29.95,635.77975,256.47767500000003
2026-01-06 00:00:00+00:00,0.0,732.783625,0.0,1349.7725,168.575,0.0,0.0,23.5,505.3185,0.0,732.783625,-1349.7725,168.575,-23.5,505.3185,33.40462499999995
2026-01-06 01:00:00+00:00,0.0,855.472275,0.0,894.59275,153.7,0.0,0.0,234.925,580.5505,0.0,855.472275,-894.59275,153.7,-234.925,580.5505,460.205025
2026-01-06 02:00:00+00:00,0.0,787.706525,0.0,889.95625,69.7,0.0,0.0,215.35,561.941,0.0,787.706525,-889.95625,69.7,-215.35,561.941,314.04127500000016
2026-01-06 03:00:00+00:00,0.0,787.812175,0.0,797.905,52.05,51.275,0.0,180.2,555.3185,0.0,787.812175,-797.905,0.7749999999999986,-180.2,555.3185,365.80067500000007
2026-01-06 04:00:00+00:00,0.0,968.376825,0.0,703.442,137.825,0.0,0.0,227.475,589.26325,0.0,968.376825,-703.442,137.825,-227.475,589.26325,764.548075
2026-01-06 05:00:00+00:00,0.0,1282.694125,4.705,266.0825,151.175,0.0,0.0,247.2,777.9135,0.0,1282.694125,-261.3775,151.175,-247.2,777.9135,1703.205125
2026-01-06 06:00:00+00:00,0.0,1431.3175,758.89025,0.0,74.025,0.0,0.0,111.175,816.91675,0.0,1431.3175,758.89025,74.025,-111.175,816.91675,2969.9745
2026-01-06 07:00:00+00:00,0.0,1115.74935,1247.7625,0.0,123.875,0.0,472.125,0.0,666.991,0.0,1115.74935,1247.7625,123.875,472.125,666.991,3626.50285
2026-01-06 08:00:00+00:00,0.0,922.352075,998.2345,4.70775,146.175,0.0,589.725,0.0,576.1695,0.0,922.352075,993.52675,146.175,589.725,576.1695,3227.948325
2026-01-06 09:00:00+00:00,0.0,1002.8816,1305.145,0.0,33.275,65.175,386.875,0.0,610.0435,0.0,1002.8816,1305.145,-31.9,386.875,610.0435,3273.0451000000003
2026-01-06 10:00:00+00:00,0.0,1188.233575,862.26025,0.01675,96.575,1.05,363.225,0.0,720.6312499999999,0.0,1188.233575,862.2435,95.525,363.225,720.6312499999999,3229.8583249999997
2026-01-06 11:00:00+00:00,0.0,1213.8207,445.25425,88.81575000000001,0.0,41.925,255.625,0.0,771.77575,0.0,1213.8207,356.4385,-41.925,255.625,771.77575,2555.73495
2026-01-06 12:00:00+00:00,0.0,927.56815,52.41875,160.79375,64.45,23.75,118.375,0.0,643.95225,0.0,927.56815,-108.37499999999999,40.7,118.375,643.95225,1622.2204000000002
2026-01-06 13:00:00+00:00,0.0,809.17025,0.0,414.839,24.275,4.575,0.0,281.85,623.66225,0.0,809.17025,-414.839,19.7,-281.85,623.66225,755.8435
2026-01-06 14:00:00+00:00,0.0,388.308175,0.0,1079.1505,72.05,0.0,0.0,128.325,424.214,0.0,388.308175,-1079.1505,72.05,-128.325,424.214,-322.90332499999994
2026-01-06 15:00:00+00:00,0.0,394.579775,0.0,1248.5149999999999,108.60000000000001,3.225,19.425,0.0,587.2785,0.0,394.579775,-1248.5149999999999,105.37500000000001,19.425,587.2785,-141.85672499999998
2026-01-06 16:00:00+00:00,0.0,344.54085,0.0,706.85675,11.625,68.425,16.35,0.0,484.76025000000004,0.0,344.54085,-706.85675,-56.8,16.35,484.76025000000004,81.99435
2026-01-06 17:00:00+00:00,0.0,418.474625,0.0,1064.65525,137.5,0.0,0.0,207.775,552.36675,0.0,418.474625,-1064.65525,137.5,-207.775,552.36675,-164.08887499999992
