,BE_GB,GB_BE,NL_GB,GB_NL,FR_GB,GB_FR,GB_NO_2,NO_2_GB,GB_DK_1,DK_1_GB,GB_BE_net_export,GB_FR_net_export,GB_NL_net_export,GB_NO_2_net_export,GB_DK_1_net_export,Net Export
2026-01-01 00:00:00+00:00,239.12143025,0.0,1017.2099999999999,0.0,0.0,2038.065,0.0,675.4286529999999,0.0,1011.3199999999999,-239.12143025,2038.065,-1017.2099999999999,-675.4286529999999,-1011.3199999999999,-905.0150832499997
2026-01-01 01:00:00+00:00,351.881448,0.0,860.5775,0.0,0.0,2719.9975,0.0,670.68651375,0.0,1000.4,-351.881448,2719.9975,-860.5775,-670.68651375,-1000.4,-163.54796175
2026-01-01 02:00:00+00:00,144.122864,0.0,962.5825,0.0,0.0,2043.22,0.0,388.4941175,0.0,1000.4,-144.122864,2043.22,-962.5825,-388.4941175,-1000.4,-452.3794814999999
2026-01-01 03:00:00+00:00,84.41273000000001,0.0,723.9549999999999,0.0,0.0,2097.83,0.348611,33.2604715,0.0,999.8225,-84.41273000000001,2097.83,-723.9549999999999,-32.9118605,-999.8225,256.7279094999999
2026-01-01 04:00:00+00:00,168.0965285,0.0,664.66,0.0,0.0,2624.2175,127.663716,0.0,0.0,976.875,-168.0965285,2624.2175,-664.66,127.663716,-976.875,942.2496875000002
2026-01-01 05:00:00+00:00,0.0,396.669264,754.295,0.0,0.0,2479.1225,148.606763,0.0,0.0,998.47,396.669264,2479.1225,-754.295,148.606763,-998.47,1271.6335270000002
2026-01-01 06:00:00+00:00,3.7073635,24.101342,799.9549999999999,0.0,0.0,2148.915,333.8937525,0.0,0.0,982.955,20.3939785,2148.915,-799.9549999999999,333.8937525,-982.955,720.2927309999999
2026-01-01 07:00:00+00:00,680.093344,0.0,804.7975,0.0,0.0,1436.6625,221.636148,0.0,0.0,998.9525,-680.093344,1436.6625,-804.7975,221.636148,-998.9525,-825.5446960000002
2026-01-01 08:00:00+00:00,856.31032,0.0,666.175,0.0,10.39,98.7875,133.395078,0.0,0.0,999.38,-856.31032,88.3975,-666.175,133.395078,-999.38,-2300.072742
2026-01-01 09:00:00+00:00,737.5539679999999,0.0,595.6875,0.0,1052.0325,0.0,6.186159,0.0002145,0.0,999.38,-737.5539679999999,-1052.0325,-595.6875,6.1859445,-999.38,-3378.4680235
2026-01-01 10:00:00+00:00,757.24688,0.0,369.14,0.0,2073.765,0.0,3.81568025,1.41686275,0.0,999.38,-757.24688,-2073.765,-369.14,2.3988175000000003,-999.38,-4197.1330625
2026-01-01 11:00:00+00:00,1037.917696,0.0,0.03,0.2425,2264.1375,0.0,98.731391,0.0,0.0,999.38,-1037.917696,-2264.1375,0.2125,98.731391,-999.38,-4202.491305
2026-01-01 12:00:00+00:00,1041.59024,0.0,363.995,0.0,3369.1775,0.0,0.0,79.82903999999999,0.0,999.38,-1041.59024,-3369.1775,-363.995,-79.82903999999999,-999.38,-5853.971779999999
2026-01-01 13:00:00+00:00,1041.622736,0.0,849.62,0.0,3348.125,0.0,0.0,74.68738450000001,0.0,999.38,-1041.622736,-3348.125,-849.62,-74.68738450000001,-999.38,-6313.4351205
2026-01-01 14:00:00+00:00,1003.55088,0.0,320.585,0.0,3372.315,0.0,0.0,505.10408025000004,0.0,999.38,-1003.55088,-3372.315,-320.585,-505.10408025000004,-999.38,-6200.934960250001
2026-01-01 15:00:00+00:00,1021.207872,0.0,962.63,0.0,3365.5,0.0,0.0,969.774496,0.0,999.38,-1021.207872,-3365.5,-962.63,-969.774496,-999.38,-7318.492368
2026-01-01 16:00:00+00:00,1008.99704,0.0,715.8375,0.0,3560.7075,0.0,0.0,1424.13166375,0.0,999.38,-1008.99704,-3560.7075,-715.8375,-1424.13166375,-999.38,-7709.053703749999
2026-01-01 17:00:00+00:00,1021.440032,0.0,1044.56,0.0,3564.5475,0.0,0.0,1445.539117,0.0,999.38,-1021.440032,-3564.5475,-1044.56,-1445.539117,-999.38,-8075.466649000001
2026-01-01 18:00:00+00:00,1021.481808,0.0,1074.5475000000001,0.0,3561.8325,0.0,0.0,1446.120353,0.0,999.38,-1021.481808,-3561.8325,-1074.5475000000001,-1446.120353,-999.38,-8103.362161
2026-01-01 19:00:00+00:00,1012.214544,0.0,1073.1174999999998,0.0,3349.0625,0.0,0.0,1446.443104,0.0,999.38,-1012.214544,-3349.0625,-1073.1174999999998,-1446.443104,-999.38,-7880.217648000001
2026-01-01 20:00:00+00:00,1019.169648,0.0,1060.1025,0.0,2779.435,0.0,0.0,1434.90172075,0.0,999.38,-1019.169648,-2779.435,-1060.1025,-1434.90172075,-999.38,-7292.98886875
2026-01-01 21:00:00+00:00,683.68464,0.0,806.655,0.0,1804.495,0.0,0.0,1139.880955,0.0,999.38,-683.68464,-1804.495,-806.655,-1139.880955,-999.38,-5434.095595
2026-01-01 22:00:00+00:00,85.4481,0.0,743.625,0.0,1380.6625,0.0,0.0,679.850317,0.0,999.38,-85.4481,-1380.6625,-743.625,-679.850317,-999.38,-3888.965917
2026-01-01 23:00:00+00:00,224.138764,0.0,807.265,0.0,1435.985,0.0,0.0,221.20478150000002,0.0,994.9775,-224.138764,-1435.985,-807.265,-221.20478150000002,-994.9775,-3683.5710455
2026-01-02 00:00:00+00:00,185.108148,0.0,786.535,0.0,2871.6625,0.0,228.56445525,0.0,0.0,808.92,-185.108148,-2871.6625,-786.535,228.56445525,-808.92,-4423.66119275
2026-01-02 01:00:00+00:00,152.956,0.0,443.34749999999997,0.0,2740.58,0.0,671.4973132499999,0.0,0.0,768.9100000000001,-152.956,-2740.58,-443.34749999999997,671.4973132499999,-768.9100000000001,-3434.29618675
2026-01-02 02:00:00+00:00,129.175018,0.0,722.8175,0.0,2476.595,0.0,982.33612225,0.0,0.0,917.8725000000001,-129.175018,-2476.595,-722.8175,982.33612225,-917.8725000000001,-3264.1238957499995
2026-01-02 03:00:00+00:00,121.730114,0.0,257.2075,0.0,2298.41,0.0,990.7755647500001,0.0,0.0,673.83,-121.730114,-2298.41,-257.2075,990.7755647500001,-673.83,-2360.40204925
2026-01-02 04:00:00+00:00,0.0,12.26656625,103.5575,0.0,1845.3125,0.0,832.2987049999999,0.0,0.0,360.12,12.26656625,-1845.3125,-103.5575,832.2987049999999,-360.12,-1464.4247287500002
2026-01-02 05:00:00+00:00,0.0,274.119672,0.0,138.185,1444.4675,0.0,397.164471,0.0,0.0,287.85,274.119672,-1444.4675,138.185,397.164471,-287.85,-922.848357
2026-01-02 06:00:00+00:00,0.0,487.709752,198.56,0.0,1308.535,0.0,6.09188625,58.6201225,0.0,383.765,487.709752,-1308.535,-198.56,-52.52823625,-383.765,-1455.67848425
2026-01-02 07:00:00+00:00,0.0,283.81639825,182.18,0.0,2608.7675,0.0,0.0,505.71550475000004,0.0,978.7650000000001,283.81639825,-2608.7675,-182.18,-505.71550475000004,-978.7650000000001,-3991.6116064999997
2026-01-02 08:00:00+00:00,312.764928,0.0,1019.1375,0.0,3453.375,0.0,0.0,970.0707875,0.0,999.215,-312.764928,-3453.375,-1019.1375,-970.0707875,-999.215,-6754.5632155
2026-01-02 09:00:00+00:00,847.261296,0.0,1068.31,0.0,3562.145,0.0,0.0,1424.3369295,0.0,999.34,-847.261296,-3562.145,-1068.31,-1424.3369295,-999.34,-7901.393225500001
2026-01-02 10:00:00+00:00,863.827184,0.0,1066.1875,0.0,3559.595,0.0,0.0,1445.82244875,0.0,999.34,-863.827184,-3559.595,-1066.1875,-1445.82244875,-999.34,-7934.77213275
2026-01-02 11:00:00+00:00,999.9596,0.0,1011.1925,0.0,3206.54,0.0,0.0,1446.36815975,0.0,999.34,-999.9596,-3206.54,-1011.1925,-1446.36815975,-999.34,-7663.40025975
2026-01-02 12:00:00+00:00,1023.0789599999999,0.0,942.0275,0.0,3371.8775,0.0,0.0,1446.94779825,0.0,999.1825,-1023.0789599999999,-3371.8775,-942.0275,-1446.94779825,-999.1825,-7783.114258250001
2026-01-02 13:00:00+00:00,808.100672,0.0,992.855,0.0,3418.4825,0.0,0.0,1447.03499675,0.0,990.6725,-808.100672,-3418.4825,-992.855,-1447.03499675,-990.6725,-7657.1456687499995
2026-01-02 14:00:00+00:00,878.347872,0.0,521.46,0.0,3468.8325,0.0,0.0,1446.9421335,0.0,999.115,-878.347872,-3468.8325,-521.46,-1446.9421335,-999.115,-7314.697505499999
2026-01-02 15:00:00+00:00,741.618848,0.0,1065.7325,0.0,3400.3025,0.0,0.0,1447.1069822499999,0.0,1005.25,-741.618848,-3400.3025,-1065.7325,-1447.1069822499999,-1005.25,-7660.010830249999
2026-01-02 16:00:00+00:00,645.088128,0.0,1018.695,0.0,3310.595,0.0,0.0,1447.26985175,0.0,1254.405,-645.088128,-3310.595,-1018.695,-1447.26985175,-1254.405,-7676.052979749999
2026-01-02 17:00:00+00:00,826.82088,0.0,1067.99,0.0,3381.7625,0.0,0.0,1447.192754,0.0,1450.915,-826.82088,-3381.7625,-1067.99,-1447.192754,-1450.915,-8174.6811339999995
2026-01-02 18:00:00+00:00,716.2546239999999,0.0,1068.2325,0.0,3495.8475,0.0,0.0,1447.1798945,0.0,1455.73,-716.2546239999999,-3495.8475,-1068.2325,-1447.1798945,-1455.73,-8183.2445185
2026-01-02 19:00:00+00:00,764.7916,0.0,1068.1925,0.0,3334.515,0.0,0.0,1447.09332425,0.0,1455.73,-764.7916,-3334.515,-1068.1925,-1447.09332425,-1455.73,-8070.32242425
2026-01-02 20:00:00+00:00,216.640468,0.0,1068.1425,0.0,3035.8875,0.0,0.0,1447.180679,0.0,1455.73,-216.640468,-3035.8875,-1068.1425,-1447.180679,-1455.73,-7223.581147000001
2026-01-02 21:00:00+00:00,0.0,100.32630275,1062.5075,0.0,1424.9025,0.0,0.0,1447.2533827500001,0.0,1455.08,100.32630275,-1424.9025,-1062.5075,-1447.2533827500001,-1455.08,-5289.41708
2026-01-02 22:00:00+00:00,0.0,393.700128,919.2075,0.0,1283.92,0.0,0.0,1447.40177525,0.0,1413.7325,393.700128,-1283.92,-919.2075,-1447.40177525,-1413.7325,-4670.5616472500005
2026-01-02 23:00:00+00:00,0.0,335.519832,420.645,0.0,811.9125,0.0,0.0,1447.30384125,0.0,935.4625,335.519832,-811.9125,-420.645,-1447.30384125,-935.4625,-3279.80400925
2026-01-03 00:00:00+00:00,42.821551,0.0,370.53000000000003,0.0,891.04,0.0,0.0,1439.62367025,0.0,1127.165,-42.821551,-891.04,-370.53000000000003,-1439.62367025,-1127.165,-3871.1802212499997
2026-01-03 01:00:00+00:00,175.854832,0.0,727.8525,0.0,1192.1575,0.0,0.0,1250.5348005,0.0,1243.0974999999999,-175.854832,-1192.1575,-727.8525,-1250.5348005,-1243.0974999999999,-4589.497132500001
2026-01-03 02:00:00+00:00,199.49652,0.0,653.7275,0.0,1195.81,0.0,0.0,974.06086525,0.0,870.9875,-199.49652,-1195.81,-653.7275,-974.06086525,-870.9875,-3894.08238525
2026-01-03 03:00:00+00:00,207.40571599999998,0.0,388.4425,0.0,1060.5925,0.0,0.0,786.20699875,0.0,701.0275,-207.40571599999998,-1060.5925,-388.4425,-786.20699875,-701.0275,-3143.67521475
2026-01-03 04:00:00+00:00,122.670304,0.0,250.39,0.0,623.58,0.0,0.0,451.54386725,0.0,536.015,-122.670304,-623.58,-250.39,-451.54386725,-536.015,-1984.1991712499998
2026-01-03 05:00:00+00:00,0.0,16.837509750000002,104.3475,0.0,643.62,0.0,0.3294245,30.74246925,0.0,394.69,16.837509750000002,-643.62,-104.3475,-30.413044749999997,-394.69,-1156.233035
2026-01-03 06:00:00+00:00,0.0,4.87505475,143.3625,0.0,706.585,0.0,0.0,275.1764945,0.0,251.74,4.87505475,-706.585,-143.3625,-275.1764945,-251.74,-1371.98893975
2026-01-03 07:00:00+00:00,128.40661799999998,0.0,317.1375,0.0,1059.2175,0.0,0.0,714.30440875,0.0,60.317499999999995,-128.40661799999998,-1059.2175,-317.1375,-714.30440875,-60.317499999999995,-2279.38352675
2026-01-03 08:00:00+00:00,430.553224,0.0,453.425,0.0,1138.09,0.0,0.0,920.53977825,0.0,159.475,-430.553224,-1138.09,-453.425,-920.53977825,-159.475,-3102.08300225
2026-01-03 09:00:00+00:00,603.6872960000001,0.0,841.3375,0.0,2075.645,0.0,0.0,1242.962732,0.0,396.5575,-603.6872960000001,-2075.645,-841.3375,-1242.962732,-396.5575,-5160.190028
2026-01-03 10:00:00+00:00,722.369344,0.0,659.7925,0.0,2098.8,0.0,0.0,1005.84246575,0.0,503.96,-722.369344,-2098.8,-659.7925,-1005.84246575,-503.96,-4990.7643097499995
2026-01-03 11:00:00+00:00,761.5323040000001,0.0,772.5725,0.0,2194.7475,0.0,0.0,885.35975375,0.0,395.0425,-761.5323040000001,-2194.7475,-772.5725,-885.35975375,-395.0425,-5009.2545577500005
2026-01-03 12:00:00+00:00,813.084832,0.0,641.6475,0.0,2358.685,0.0,0.0,748.95474575,0.0,388.8775,-813.084832,-2358.685,-641.6475,-748.95474575,-388.8775,-4951.24957775
2026-01-03 13:00:00+00:00,630.105456,0.0,417.5775,0.0,2348.245,0.0,0.0,629.8362835,0.0,325.0025,-630.105456,-2348.245,-417.5775,-629.8362835,-325.0025,-4350.7667395
2026-01-03 14:00:00+00:00,588.019824,0.0,362.5825,0.0,1706.9675,0.0,0.0,769.257018,0.0,153.54500000000002,-588.019824,-1706.9675,-362.5825,-769.257018,-153.54500000000002,-3580.3718419999996
2026-01-03 15:00:00+00:00,424.4594,0.0,324.54,0.0,1692.3675,0.0,0.0,749.8396,0.0,602.8125,-424.4594,-1692.3675,-324.54,-749.8396,-602.8125,-3794.0190000000002
2026-01-03 16:00:00+00:00,876.532512,0.0,841.8675000000001,0.0,2224.3975,0.0,0.0,1141.0634062499998,0.0,917.5325,-876.532512,-2224.3975,-841.8675000000001,-1141.0634062499998,-917.5325,-6001.393418250001
2026-01-03 17:00:00+00:00,883.603648,0.0,1071.74,0.0,2726.405,0.0,0.0,1289.836596,0.0,1259.135,-883.603648,-2726.405,-1071.74,-1289.836596,-1259.135,-7230.720244
2026-01-03 18:00:00+00:00,754.772192,0.0,1083.62,0.0,2813.1325,0.0,0.0,1439.18095425,0.0,1365.7525,-754.772192,-2813.1325,-1083.62,-1439.18095425,-1365.7525,-7456.458146250001
2026-01-03 19:00:00+00:00,656.221808,0.0,1075.5575,0.0,2554.0325,0.0,0.0,1446.36329125,0.0,1397.1375,-656.221808,-2554.0325,-1075.5575,-1446.36329125,-1397.1375,-7129.312599249999
2026-01-03 20:00:00+00:00,950.70064,0.0,1020.505,0.0,1742.03,0.0,0.0,1446.51490025,0.0,1325.98,-950.70064,-1742.03,-1020.505,-1446.51490025,-1325.98,-6485.730540250001
2026-01-03 21:00:00+00:00,853.00688,0.0,876.1524999999999,0.0,1839.83,0.0,0.0,1446.7296365,0.0,1296.4524999999999,-853.00688,-1839.83,-876.1524999999999,-1446.7296365,-1296.4524999999999,-6312.1715165000005
2026-01-03 22:00:00+00:00,595.685248,0.0,909.0825,0.0,1938.98,0.0,0.0,1431.59174625,0.0,1244.875,-595.685248,-1938.98,-909.0825,-1431.59174625,-1244.875,-6120.21449425
2026-01-03 23:00:00+00:00,420.099712,0.0,898.875,0.0,1768.805,0.0,0.0,1085.2146950000001,0.0,683.5425,-420.099712,-1768.805,-898.875,-1085.2146950000001,-683.5425,-4856.536907
2026-01-04 00:00:00+00:00,320.97128,0.0,832.8425,0.0,1528.0,0.0,0.0,994.72476525,0.0,761.0550000000001,-320.97128,-1528.0,-832.8425,-994.72476525,-761.0550000000001,-4437.59354525
2026-01-04 01:00:00+00:00,457.01315999999997,0.0,795.6675,0.0,1646.54,0.0,0.0,1001.785959,0.0,836.405,-457.01315999999997,-1646.54,-795.6675,-1001.785959,-836.405,-4737.4116189999995
2026-01-04 02:00:00+00:00,486.843848,0.0,723.0775,0.0,1899.745,0.0,0.0,990.7393227499999,0.0,789.8075,-486.843848,-1899.745,-723.0775,-990.7393227499999,-789.8075,-4890.213170749999
2026-01-04 03:00:00+00:00,516.486504,0.0,775.0725,0.0,1827.125,0.0,0.0,1003.8781665,0.0,591.0625,-516.486504,-1827.125,-775.0725,-1003.8781665,-591.0625,-4713.624670499999
2026-01-04 04:00:00+00:00,532.8829440000001,0.0,705.905,0.0,1666.3075,0.0,0.0,852.4039492500001,0.0,402.765,-532.8829440000001,-1666.3075,-705.905,-852.4039492500001,-402.765,-4160.26439325
2026-01-04 05:00:00+00:00,482.790592,0.0,439.475,0.0,1501.825,0.0,0.0,784.26579625,0.0,354.1975,-482.790592,-1501.825,-439.475,-784.26579625,-354.1975,-3562.5538882500005
2026-01-04 06:00:00+00:00,303.068224,0.0,420.45,0.0,1062.1275,0.0,0.0,839.4522865,0.0,339.82,-303.068224,-1062.1275,-420.45,-839.4522865,-339.82,-2964.9180105000005
2026-01-04 07:00:00+00:00,391.89404,0.0,0.4825,0.0,561.99,0.0,0.0,437.25830924999997,0.0,67.0975,-391.89404,-561.99,-0.4825,-437.25830924999997,-67.0975,-1458.72234925
2026-01-04 08:00:00+00:00,287.999656,0.0,179.47,0.0,1137.66,0.0,0.0,831.2261655,0.0,38.379999999999995,-287.999656,-1137.66,-179.47,-831.2261655,-38.379999999999995,-2474.7358215000004
2026-01-04 09:00:00+00:00,646.95456,0.0,830.5375,0.0,2886.04,0.0,0.0,1268.68464725,0.0,421.8375,-646.95456,-2886.04,-830.5375,-1268.68464725,-421.8375,-6054.05420725
2026-01-04 10:00:00+00:00,805.096704,0.0,1045.6425,0.0,3068.5075,0.0,0.0,982.86962175,0.0,657.37,-805.096704,-3068.5075,-1045.6425,-982.86962175,-657.37,-6559.48632575
2026-01-04 11:00:00+00:00,568.169056,0.0,1068.26,0.0,2904.8,0.0,0.0,812.40069025,0.0,683.9225,-568.169056,-2904.8,-1068.26,-812.40069025,-683.9225,-6037.55224625
2026-01-04 12:00:00+00:00,942.285376,0.0,1061.9075,0.0,3440.685,0.0,0.0,829.4273929999999,0.0,773.005,-942.285376,-3440.685,-1061.9075,-829.4273929999999,-773.005,-7047.3102690000005
2026-01-04 13:00:00+00:00,867.153824,0.0,886.72,0.0,3345.4975,0.0,0.0,449.802058,0.0,515.895,-867.153824,-3345.4975,-886.72,-449.802058,-515.895,-6065.068382000001
2026-01-04 14:00:00+00:00,317.893032,0.0,260.3775,0.0,2505.205,0.0,0.0,28.677073250000003,0.0,347.28499999999997,-317.893032,-2505.205,-260.3775,-28.677073250000003,-347.28499999999997,-3459.4376052499997
2026-01-04 15:00:00+00:00,0.0,89.55475225,114.7175,0.0,1578.18,0.0,0.0,3.7784277499999996,73.2675,4.5975,89.55475225,-1578.18,-114.7175,-3.7784277499999996,68.67,-1538.4511754999999
2026-01-04 16:00:00+00:00,64.06053975,0.0,240.89499999999998,0.0,1210.19,0.0,0.0,58.1153225,2.0900000000000003,0.8525,-64.06053975,-1210.19,-240.89499999999998,-58.1153225,1.2375000000000003,-1572.0233622500002
2026-01-04 17:00:00+00:00,213.41827999999998,0.0,183.24,0.0,1030.6625,0.0,0.0,315.41162325,0.0,35.8575,-213.41827999999998,-1030.6625,-183.24,-315.41162325,-35.8575,-1778.58990325
2026-01-04 18:00:00+00:00,83.32397,0.0,148.2825,0.0,890.5775,0.0,0.0,410.299938,23.175,6.7775,-83.32397,-890.5775,-148.2825,-410.299938,16.3975,-1516.0864080000001
2026-01-04 19:00:00+00:00,0.0,11.31012675,104.925,0.0,297.5625,5.9875,0.0,434.17813175,0.0,347.875,11.31012675,-291.575,-104.925,-434.17813175,-347.875,-1167.243005
2026-01-04 20:00:00+00:00,0.0,126.807136,96.6225,0.0,201.29,133.9425,0.0,21.212422999999998,0.0,403.5775,126.807136,-67.3475,-96.6225,-21.212422999999998,-403.5775,-461.952787
2026-01-04 21:00:00+00:00,0.0,276.16024000000004,1.1,0.0,0.0,684.6075,0.0,2.23877275,0.485,364.27750000000003,276.16024000000004,684.6075,-1.1,-2.23877275,-363.7925,593.63646725
2026-01-04 22:00:00+00:00,0.0,267.603356,0.0,273.705,0.0,1145.9175,0.0,3.0867282499999997,446.49,0.0,267.603356,1145.9175,273.705,-3.0867282499999997,446.49,2130.62912775
2026-01-04 23:00:00+00:00,0.0,263.55474,0.0,482.55,0.0,1020.2975,0.0,25.79975375,528.5325,0.0,263.55474,1020.2975,482.55,-25.79975375,528.5325,2269.13498625
2026-01-05 00:00:00+00:00,0.0,231.588308,0.0,524.3725,75.0,941.21,0.0,164.15888,440.9925,0.0,231.588308,866.21,524.3725,-164.15888,440.9925,1899.0044280000002
2026-01-05 01:00:00+00:00,0.0,248.237784,0.0,477.4475,31.0,965.6675,0.0,108.697975,423.6175,0.0,248.237784,934.6675,477.4475,-108.697975,423.6175,1975.272309
2026-01-05 02:00:00+00:00,0.0,135.71455600000002,0.0,537.8425,42.0,1246.06,0.0,6.4438379999999995,370.355,0.0,135.71455600000002,1204.06,537.8425,-6.4438379999999995,370.355,2241.528218
2026-01-05 03:00:00+00:00,0.0,118.463828,0.0,565.3199999999999,30.0,1209.2075,15.55409175,1.12178225,562.45,0.0,118.463828,1179.2075,565.3199999999999,14.432309499999999,562.45,2439.8736375
2026-01-05 04:00:00+00:00,0.0,130.653786,0.0,623.38,0.0,2057.215,401.53430175,0.0,503.96999999999997,0.0,130.653786,2057.215,623.38,401.53430175,503.96999999999997,3716.75308775
2026-01-05 05:00:00+00:00,0.0,886.303504,0.0,557.155,0.0,2994.9,832.50419925,0.0,1065.0175,0.0,886.303504,2994.9,557.155,832.50419925,1065.0175,6335.88020325
2026-01-05 06:00:00+00:00,0.0,266.96727599999997,0.0,449.52,0.0,2587.4225,862.61023225,0.0,1074.8925,0.0,266.96727599999997,2587.4225,449.52,862.61023225,1074.8925,5241.4125082499995
2026-01-05 07:00:00+00:00,0.0,161.48038,0.0,91.535,0.0,2063.27,462.30413024999996,0.0,1044.095,0.0,161.48038,2063.27,91.535,462.30413024999996,1044.095,3822.68451025
2026-01-05 08:00:00+00:00,0.0,69.42078000000001,1.1375,0.0,0.0,813.28,29.13272625,2.067093,548.6675,0.0,69.42078000000001,813.28,-1.1375,27.06563325,548.6675,1457.2964132500001
2026-01-05 09:00:00+00:00,0.0,1.936093,0.0,100.0575,117.0,246.66,0.0,115.80024424999999,729.66,0.0,1.936093,129.66,100.0575,-115.80024424999999,729.66,845.51334875
2026-01-05 10:00:00+00:00,114.83307275,0.0,146.5375,0.0,19.0,970.565,0.0,250.53112175,899.2625,0.0,-114.83307275,951.565,-146.5375,-250.53112175,899.2625,1338.9258055
2026-01-05 11:00:00+00:00,0.0,213.50418,1.02,0.0,524.23,943.4275,0.0,168.67233675,1041.4375,0.0,213.50418,419.1975,-1.02,-168.67233675,1041.4375,1504.44684325
2026-01-05 12:00:00+00:00,251.21853199999998,0.0,1.085,53.475,21.0,1202.6275,0.0,9.27292,937.2325,0.0,-251.21853199999998,1181.6275,52.39,-9.27292,937.2325,1910.758548
2026-01-05 13:00:00+00:00,352.854136,0.0,0.0,536.8875,567.085,806.5625,0.0,0.9207102500000001,1022.4499999999999,0.0,-352.854136,239.47749999999996,536.8875,-0.9207102500000001,1022.4499999999999,1445.04015375
2026-01-05 14:00:00+00:00,196.483276,0.0,0.0,494.12,311.645,879.4975,0.0,19.948721250000002,1074.0275000000001,0.0,-196.483276,567.8525,494.12,-19.948721250000002,1074.0275000000001,1919.5680027500002
2026-01-05 15:00:00+00:00,0.0,30.694272500000004,0.0,741.625,174.54,8.9475,0.0,452.74211775000003,1091.2275,0.0,30.694272500000004,-165.5925,741.625,-452.74211775000003,1091.2275,1245.21215475
2026-01-05 16:00:00+00:00,236.53533199999998,0.0,105.72749999999999,0.0,136.5975,0.0,0.0,915.37533975,774.61,0.0,-236.53533199999998,-136.5975,-105.72749999999999,-915.37533975,774.61,-619.6256717499999
2026-01-05 17:00:00+00:00,636.134256,0.0,188.10750000000002,0.0,22.31,0.0425,0.0,1365.87411325,660.6625,0.0,-636.134256,-22.2675,-188.10750000000002,-1365.87411325,660.6625,-1551.7208692500003
2026-01-05 18:00:00+00:00,189.291404,0.0,0.0,92.19,577.1,0.0,0.0,1302.0889175,1088.99,0.0,-189.291404,-577.1,92.19,-1302.0889175,1088.99,-887.3003214999999
2026-01-05 19:00:00+00:00,0.0,17.062691,0.5975,0.0,539.7825,0.0,0.0,1155.12147475,1068.4,0.0,17.062691,-539.7825,-0.5975,-1155.12147475,1068.4,-610.03878375
2026-01-05 20:00:00+00:00,306.185936,0.0,0.505,0.1025,1446.81,0.0,0.0,720.14788575,25.53,74.7125,-306.185936,-1446.81,-0.4025,-720.14788575,-49.182500000000005,-2522.72882175
2026-01-05 21:00:00+00:00,541.86232,0.0,195.8125,0.0,681.0625,0.0,0.0,269.30142775,12.6075,299.42,-541.86232,-681.0625,-195.8125,-269.30142775,-286.8125,-1974.8512477499999
2026-01-05 22:00:00+00:00,56.636529,0.0,0.0,477.575,0.0,488.9425,0.0,12.6344925,1000.6500000000001,0.0,-56.636529,488.9425,477.575,-12.6344925,1000.6500000000001,1897.8964785000003
2026-01-05 23:00:00+00:00,0.0,294.077224,0.0,394.5075,0.0,1386.3425,0.10230375,0.118825,851.62,0.0,294.077224,1386.3425,394.5075,-0.01652125,851.62,2926.53070275
2026-01-06 00:00:00+00:00,0.0,248.52331999999998,0.0,441.8325,39.0,832.4825,0.0,1.7724272500000002,662.66,0.0,248.52331999999998,793.4825,441.8325,-1.7724272500000002,662.66,2144.7258927499997
2026-01-06 01:00:00+00:00,0.0,444.82088,0.0,476.64750000000004,13.0,1138.8425,0.0,1.791052,656.605,0.0,444.82088,1125.8425,476.64750000000004,-1.791052,656.605,2702.124828
2026-01-06 02:00:00+00:00,0.0,470.635456,0.0,492.5075,0.0,1090.4975,6.4437075,1.857263,644.35,0.0,470.635456,1090.4975,492.5075,4.586444500000001,644.35,2702.5769005
2026-01-06 03:00:00+00:00,0.0,497.23468,0.0,577.6675,0.0,1340.41,192.2693155,0.0,774.2375,0.0,497.23468,1340.41,577.6675,192.2693155,774.2375,3381.8189955
2026-01-06 04:00:00+00:00,0.0,837.69456,0.0,727.25,0.0,1737.495,629.6827895,0.0,628.0275,0.0,837.69456,1737.495,727.25,629.6827895,628.0275,4560.1498495
2026-01-06 05:00:00+00:00,0.0,538.916408,0.0,717.0125,0.0,2338.6625,1071.7714692499999,0.0,983.4425,0.0,538.916408,2338.6625,717.0125,1071.7714692499999,983.4425,5649.80537725
2026-01-06 06:00:00+00:00,0.0,335.69859199999996,0.0,105.735,0.0,2584.875,1315.1764412500002,0.0,360.76,0.0,335.69859199999996,2584.875,105.735,1315.1764412500002,360.76,4702.24503325
2026-01-06 07:00:00+00:00,77.274258,0.0,0.0,208.575,62.0,299.5475,897.18162625,0.0,230.155,0.1275,-77.274258,237.5475,208.575,897.18162625,230.0275,1496.05736825
2026-01-06 08:00:00+00:00,222.460348,0.0,420.79,0.0,37.0,350.39,448.866647,0.0,0.0,252.39499999999998,-222.460348,313.39,-420.79,448.866647,-252.39499999999998,-133.38870100000003
2026-01-06 09:00:00+00:00,680.032976,0.0,867.975,0.0,342.09,254.745,19.2150875,1.16710275,0.0,257.115,-680.032976,-87.34499999999997,-867.975,18.047984749999998,-257.115,-1874.41999125
2026-01-06 10:00:00+00:00,512.391456,0.0,848.5575,0.0,137.9575,218.995,0.0,1.87738775,0.0,225.5875,-512.391456,81.0375,-848.5575,-1.87738775,-225.5875,-1507.37634375
2026-01-06 11:00:00+00:00,116.068086,0.0,738.7825,0.0,56.3425,89.745,0.0,1.97320775,146.66,0.6125,-116.068086,33.4025,-738.7825,-1.97320775,146.04749999999999,-677.37379375
