,AT_HU,HU_AT,HU_HR,HR_HU,HU_RO,RO_HU,HU_RS,RS_HU,HU_SI,SI_HU,HU_SK,SK_HU,HU_AT_net_export,HU_HR_net_export,HU_RO_net_export,HU_RS_net_export,HU_SI_net_export,HU_SK_net_export,Net Export
2026-01-01 18:00:00+00:00,543.59175,0.0,622.5,0.0,550.413,0.0,187.6355,0.0,25.731,0.9425,0.0,2909.1805,-543.59175,622.5,550.413,187.6355,24.788500000000003,-2909.1805,-2067.43525
2026-01-01 19:00:00+00:00,585.82825,0.0,757.5,0.0,527.9367500000001,0.0,280.99675,0.0,68.4315,0.0,0.0,3078.2495,-585.82825,757.5,527.9367500000001,280.99675,68.4315,-3078.2495,-2029.21275
2026-01-01 20:00:00+00:00,646.04125,0.0,819.0,0.0,512.50675,0.0,310.918,0.0,106.042,0.0,0.0,3075.2005,-646.04125,819.0,512.50675,310.918,106.042,-3075.2005,-1972.7749999999999
2026-01-01 21:00:00+00:00,552.6179999999999,0.0,845.5,0.0,466.37325,0.0,293.5165,0.0,177.93449999999999,0.0,0.0,3012.93525,-552.6179999999999,845.5,466.37325,293.5165,177.93449999999999,-3012.93525,-1782.2289999999998
2026-01-01 22:00:00+00:00,545.6955,0.0,982.0,0.0,517.665,0.0,373.4715,0.0,229.9575,0.0,0.0,3138.7025,-545.6955,982.0,517.665,373.4715,229.9575,-3138.7025,-1581.304
2026-01-01 23:00:00+00:00,581.641,0.0,1000.25,0.0,546.1865,0.0,390.77175,0.0,242.46275,0.0,0.0,3041.24725,-581.641,1000.25,546.1865,390.77175,242.46275,-3041.24725,-1443.21725
2026-01-02 00:00:00+00:00,481.18375,0.0,987.5,0.0,515.028,0.0,365.68875,0.0,273.41725,0.0,0.0,3053.978,-481.18375,987.5,515.028,365.68875,273.41725,-3053.978,-1393.52775
2026-01-02 01:00:00+00:00,478.231,0.0,925.75,0.0,541.20375,0.0,301.97475,0.0,264.4315,0.0,0.0,2906.24525,-478.231,925.75,541.20375,301.97475,264.4315,-2906.24525,-1351.11625
2026-01-02 02:00:00+00:00,438.00675,0.0,898.75,0.0,538.24825,0.0,273.02025,0.0,293.21,0.0,0.0,2872.7855,-438.00675,898.75,538.24825,273.02025,293.21,-2872.7855,-1307.56375
2026-01-02 03:00:00+00:00,409.94425,0.0,830.25,0.0,528.486,0.0,225.514,0.0,290.0085,0.0,0.0,2869.474,-409.94425,830.25,528.486,225.514,290.0085,-2869.474,-1405.1597500000003
2026-01-02 04:00:00+00:00,439.7145,0.0,802.0,0.0,522.184,0.0,201.1095,0.0,277.95825,0.0,0.0,2807.72575,-439.7145,802.0,522.184,201.1095,277.95825,-2807.72575,-1444.1885000000002
2026-01-02 05:00:00+00:00,604.9435,0.0,902.25,0.0,527.1767500000001,0.0,242.24225,0.0,274.3405,0.0,0.0,2899.41825,-604.9435,902.25,527.1767500000001,242.24225,274.3405,-2899.41825,-1558.3522500000001
2026-01-02 06:00:00+00:00,635.851,0.0,720.75,0.0,468.30125,0.0,153.37875,0.0,212.7255,0.0,0.0,2758.58775,-635.851,720.75,468.30125,153.37875,212.7255,-2758.58775,-1839.2832500000002
2026-01-02 07:00:00+00:00,329.548,0.0,304.0,0.0,232.9395,0.0,0.70575,94.63,205.5695,0.0,0.0,2254.28275,-329.548,304.0,232.9395,-93.92425,205.5695,-2254.28275,-1935.2459999999999
2026-01-02 08:00:00+00:00,243.35825,0.0,184.25,0.0,46.7425,40.132999999999996,0.0,215.428,207.667,0.0,0.0,1943.37375,-243.35825,184.25,6.609500000000004,-215.428,207.667,-1943.37375,-2003.6335
2026-01-02 09:00:00+00:00,270.74775,0.0,277.75,0.0,0.0,134.05675,0.0,185.378,279.57875,0.0,0.0,2089.55225,-270.74775,277.75,-134.05675,-185.378,279.57875,-2089.55225,-2122.406
2026-01-02 10:00:00+00:00,406.87874999999997,0.0,251.25,0.0,0.0,123.27625,0.0,207.71175,301.1905,0.0,0.0,1966.449,-406.87874999999997,251.25,-123.27625,-207.71175,301.1905,-1966.449,-2151.87525
2026-01-02 11:00:00+00:00,707.73975,0.0,243.0,0.0,28.43875,30.58475,0.0,187.318,252.48825,0.0,0.0,1870.9925,-707.73975,243.0,-2.146000000000001,-187.318,252.48825,-1870.9925,-2272.708
2026-01-02 12:00:00+00:00,1058.27275,0.0,223.75,0.0,140.42425,0.0,0.0,188.71625,182.9555,0.0,0.0,1683.01375,-1058.27275,223.75,140.42425,-188.71625,182.9555,-1683.01375,-2382.873
2026-01-02 13:00:00+00:00,1324.876,0.0,326.25,0.0,349.363,0.0,0.0,86.569,85.515,0.23325,0.0,1915.5005,-1324.876,326.25,349.363,-86.569,85.28175,-1915.5005,-2566.05075
2026-01-02 14:00:00+00:00,1395.58025,0.0,408.25,0.0,565.1835,0.0,32.84975,11.187,1.43125,43.533500000000004,0.0,2226.61275,-1395.58025,408.25,565.1835,21.662750000000003,-42.102250000000005,-2226.61275,-2669.1989999999996
2026-01-02 15:00:00+00:00,1268.228,0.0,337.25,0.0,531.438,0.0,14.4635,8.06825,0.0,122.96024999999999,0.0,2371.34,-1268.228,337.25,531.438,6.395249999999999,-122.96024999999999,-2371.34,-2887.445
2026-01-02 16:00:00+00:00,1033.3855,0.0,263.5,0.0,440.38725,0.0,2.3145,33.24575,0.0,133.18625,0.0,2305.98125,-1033.3855,263.5,440.38725,-30.931250000000002,-133.18625,-2305.98125,-2799.5969999999998
2026-01-02 17:00:00+00:00,883.73475,0.0,256.5,0.0,417.471,0.0,0.0015,58.52,0.0,99.7245,0.0,2343.5625,-883.73475,256.5,417.471,-58.5185,-99.7245,-2343.5625,-2711.56925
2026-01-02 18:00:00+00:00,774.4825,0.0,341.0,0.0,435.83925,0.0,10.875,17.67325,0.0,78.668,0.0,2467.339,-774.4825,341.0,435.83925,-6.7982499999999995,-78.668,-2467.339,-2550.4485
2026-01-02 19:00:00+00:00,713.48875,0.0,396.25,0.0,430.2695,0.0,47.14175,0.4895,0.2485,50.22825,0.0,2513.38725,-713.48875,396.25,430.2695,46.65225,-49.97975,-2513.38725,-2403.684
2026-01-02 20:00:00+00:00,657.86025,0.0,434.75,0.0,396.30725,0.0,37.48475,1.314,50.9225,0.0,0.0,2508.38375,-657.86025,434.75,396.30725,36.17075,50.9225,-2508.38375,-2248.0935
2026-01-02 21:00:00+00:00,372.241,0.0,444.5,0.0,296.3,0.0,17.27525,4.45,181.19850000000002,0.0,0.0,2525.404,-372.241,444.5,296.3,12.82525,181.19850000000002,-2525.404,-1962.82125
2026-01-02 22:00:00+00:00,263.79875,0.0,581.75,0.0,282.78225,0.0,105.811,0.0205,248.5655,0.0,0.0,2542.7385,-263.79875,581.75,282.78225,105.79050000000001,248.5655,-2542.7385,-1587.649
2026-01-02 23:00:00+00:00,25.52575,61.59475,507.25,0.0,173.90925000000001,0.0,31.759,5.63125,386.111,0.0,0.0,2409.96875,36.069,507.25,173.90925000000001,26.12775,386.111,-2409.96875,-1280.50175
2026-01-03 00:00:00+00:00,0.0,111.063,440.5,0.0,156.62,0.0,0.33625,31.35875,430.57475,0.0,0.0,2154.4185,111.063,440.5,156.62,-31.0225,430.57475,-2154.4185,-1046.6832500000003
2026-01-03 01:00:00+00:00,0.57425,70.07775,391.25,0.0,148.14275,0.0,0.12275,51.62325,460.04025,0.0,0.0,1915.05275,69.50349999999999,391.25,148.14275,-51.500499999999995,460.04025,-1915.05275,-897.61675
2026-01-03 02:00:00+00:00,0.99875,66.15825000000001,326.25,0.0,140.85025,0.0,0.0,90.22125,466.103,0.0,0.0,1728.51675,65.15950000000001,326.25,140.85025,-90.22125,466.103,-1728.51675,-820.37525
2026-01-03 03:00:00+00:00,0.0,102.52,272.0,0.0,111.508,0.0,0.0,145.1165,451.668,0.0,0.0,1690.9835,102.52,272.0,111.508,-145.1165,451.668,-1690.9835,-898.4040000000001
2026-01-03 04:00:00+00:00,92.486,13.18275,347.5,0.0,129.8385,0.0,0.0,130.19825,433.44975,0.0,0.0,1777.35475,-79.30325,347.5,129.8385,-130.19825,433.44975,-1777.35475,-1076.068
2026-01-03 05:00:00+00:00,346.7025,0.0,538.0,0.0,213.8595,0.0,0.01525,54.8285,459.07349999999997,0.0,0.0,2093.506,-346.7025,538.0,213.8595,-54.81325,459.07349999999997,-2093.506,-1284.08875
2026-01-03 06:00:00+00:00,661.6325,0.0,555.25,0.0,278.2615,0.0,0.095,48.807,418.03725000000003,0.0,0.0,2289.989,-661.6325,555.25,278.2615,-48.712,418.03725000000003,-2289.989,-1748.78475
2026-01-03 07:00:00+00:00,588.604,0.0,505.75,0.0,73.6,11.359,0.28675,75.035,443.55375000000004,0.0,0.0,2130.98775,-588.604,505.75,62.24099999999999,-74.74825,443.55375000000004,-2130.98775,-1782.7952499999997
2026-01-03 08:00:00+00:00,357.98125,0.0,496.0,0.0,0.0,181.487,0.0,115.0255,486.8145,0.0,0.0,1545.646,-357.98125,496.0,-181.487,-115.0255,486.8145,-1545.646,-1217.3252499999999
2026-01-03 09:00:00+00:00,241.316,0.0,638.25,0.0,0.0065,105.8285,16.12,10.56225,504.79375,0.0,0.0,1405.728,-241.316,638.25,-105.822,5.55775,504.79375,-1405.728,-604.2645000000001
2026-01-03 10:00:00+00:00,256.3205,0.00175,807.0,0.0,60.753,2.65825,148.2355,0.0,502.23475,0.0,0.0,1453.33525,-256.31874999999997,807.0,58.09475,148.2355,502.23475,-1453.33525,-194.08899999999994
2026-01-03 11:00:00+00:00,94.3895,0.16625,845.5,0.0,113.20425,0.05525,203.13075,0.0,462.1485,0.0,0.0,1484.89975,-94.22325,845.5,113.149,203.13075,462.1485,-1484.89975,44.80524999999989
2026-01-03 12:00:00+00:00,155.31075,1.38875,851.75,0.0,234.524,0.0,241.348,0.0,369.31225,0.0,0.0,1842.44225,-153.92200000000003,851.75,234.524,241.348,369.31225,-1842.44225,-299.43000000000006
2026-01-03 13:00:00+00:00,613.87175,0.0,768.5,0.0,442.554,0.0,245.40675,0.0,176.324,0.0,0.0,2253.36575,-613.87175,768.5,442.554,245.40675,176.324,-2253.36575,-1234.45275
2026-01-03 14:00:00+00:00,953.7785,0.0,625.5,0.0,575.0785000000001,0.0,170.1235,0.0,20.634,20.84825,0.0,2568.26375,-953.7785,625.5,575.0785000000001,170.1235,-0.21424999999999983,-2568.26375,-2151.5545
2026-01-03 15:00:00+00:00,1060.4257499999999,0.0,363.25,0.0,465.6885,0.0,9.60075,10.80925,0.00425,45.134,0.0,2414.79,-1060.4257499999999,363.25,465.6885,-1.2085000000000008,-45.12975,-2414.79,-2692.6155
2026-01-03 16:00:00+00:00,881.07075,0.0,302.75,0.0,449.09925,0.0,0.48275,76.212,19.637999999999998,1.91025,0.0,2407.589,-881.07075,302.75,449.09925,-75.72925000000001,17.727749999999997,-2407.589,-2594.812
2026-01-03 17:00:00+00:00,748.7125,0.0,281.5,0.0,444.66949999999997,0.0,0.0,88.9605,26.606,0.0735,0.0,2405.86275,-748.7125,281.5,444.66949999999997,-88.9605,26.532500000000002,-2405.86275,-2490.83375
2026-01-03 18:00:00+00:00,695.521,0.0,287.5,0.0,479.75925,0.0,0.0,68.604,10.4095,8.83675,0.0,2536.139,-695.521,287.5,479.75925,-68.604,1.5727499999999992,-2536.139,-2531.4320000000002
2026-01-03 19:00:00+00:00,779.1875,0.0,402.0,0.0,600.11725,0.0,27.48125,3.4995,0.06175,21.958000000000002,0.0,2662.04,-779.1875,402.0,600.11725,23.981749999999998,-21.896250000000002,-2662.04,-2437.02475
2026-01-03 20:00:00+00:00,777.92875,0.0,490.25,0.0,640.548,0.0,48.22275,0.10375,13.965499999999999,2.182,0.0,2825.76675,-777.92875,490.25,640.548,48.119,11.783499999999998,-2825.76675,-2412.995
2026-01-03 21:00:00+00:00,852.50225,0.0,622.5,0.0,637.9449999999999,0.0,111.6655,0.0,75.43475000000001,0.0,0.0,2844.9005,-852.50225,622.5,637.9449999999999,111.6655,75.43475000000001,-2844.9005,-2249.8575
2026-01-03 22:00:00+00:00,570.6257499999999,0.0,701.5,0.0,472.4525,0.0,169.47875,0.0,198.30175,0.0,0.0,2893.97775,-570.6257499999999,701.5,472.4525,169.47875,198.30175,-2893.97775,-1922.8705
2026-01-03 23:00:00+00:00,502.02625,0.0,869.5,0.0,419.39425,0.0,246.10025,0.0,306.68275,0.0,0.0,3013.3475,-502.02625,869.5,419.39425,246.10025,306.68275,-3013.3475,-1673.6965
2026-01-04 00:00:00+00:00,594.664,0.0,953.0,0.0,401.827,0.0,269.56475,0.0,383.4065,0.0,0.0,2935.48175,-594.664,953.0,401.827,269.56475,383.4065,-2935.48175,-1522.3474999999999
2026-01-04 01:00:00+00:00,421.54125,0.0,757.75,0.0,373.63975,0.0,113.74275,0.0,420.33175,0.0,0.0,2630.8235,-421.54125,757.75,373.63975,113.74275,420.33175,-2630.8235,-1386.9005
2026-01-04 02:00:00+00:00,241.83724999999998,0.0,595.5,0.0,286.43225,0.0,28.55275,1.62575,441.342,0.0,0.0,2301.021,-241.83724999999998,595.5,286.43225,26.927,441.342,-2301.021,-1192.6570000000002
2026-01-04 03:00:00+00:00,298.06325,0.0,535.75,0.0,283.98,0.0,2.89625,14.716,429.89325,0.0,0.0,2101.0815,-298.06325,535.75,283.98,-11.819749999999999,429.89325,-2101.0815,-1161.3412499999997
2026-01-04 04:00:00+00:00,241.14000000000001,0.0,536.5,0.0,285.07375,0.0,20.75175,9.0055,400.4365,0.0,0.0,2152.8765,-241.14000000000001,536.5,285.07375,11.746250000000002,400.4365,-2152.8765,-1160.2599999999998
2026-01-04 05:00:00+00:00,209.01675,0.0,558.25,0.0,260.08675,0.0,14.5685,5.95025,417.505,0.0,0.0,2300.591,-209.01675,558.25,260.08675,8.61825,417.505,-2300.591,-1265.14775
2026-01-04 06:00:00+00:00,332.43125,0.0,518.0,0.0,312.79449999999997,0.0,14.9745,15.6785,388.544,0.0,0.0,2460.092,-332.43125,518.0,312.79449999999997,-0.7039999999999988,388.544,-2460.092,-1573.88875
2026-01-04 07:00:00+00:00,92.1425,1.185,251.0,0.0,89.9605,14.495,0.0,167.864,367.37975,0.0,0.0,2126.59925,-90.9575,251.0,75.46549999999999,-167.864,367.37975,-2126.59925,-1691.5755000000001
2026-01-04 08:00:00+00:00,165.33625,0.0,241.25,0.0,28.01125,12.856250000000001,0.0,163.18125,339.19475,0.0,0.0,1926.2025,-165.33625,241.25,15.155,-163.18125,339.19475,-1926.2025,-1659.1202500000002
2026-01-04 09:00:00+00:00,248.688,0.0,423.5,0.0,153.2165,0.0,0.051,76.56675,381.3645,0.0,0.0,1912.9445,-248.688,423.5,153.2165,-76.51575,381.3645,-1912.9445,-1280.06725
2026-01-04 10:00:00+00:00,371.92525,0.0,672.0,0.0,331.2195,0.0,95.7305,0.318,398.977,0.0,0.0,1739.19775,-371.92525,672.0,331.2195,95.41250000000001,398.977,-1739.19775,-613.5140000000001
2026-01-04 11:00:00+00:00,574.973,0.0,754.25,0.0,448.49649999999997,0.0,184.468,0.0,336.3805,0.0,0.0,1673.85575,-574.973,754.25,448.49649999999997,184.468,336.3805,-1673.85575,-525.2337500000001
2026-01-04 12:00:00+00:00,505.7325,0.0,612.75,0.0,459.34225000000004,0.0,147.63225,0.0,250.62800000000001,0.0,0.0,1648.656,-505.7325,612.75,459.34225000000004,147.63225,250.62800000000001,-1648.656,-684.0359999999998
2026-01-04 13:00:00+00:00,580.184,0.0,455.25,0.0,518.2917500000001,0.0,96.42725,0.0,105.6135,0.0,0.0,2117.37875,-580.184,455.25,518.2917500000001,96.42725,105.6135,-2117.37875,-1521.9802499999996
2026-01-04 14:00:00+00:00,690.191,0.0,200.0,0.0,551.359,0.0,2.8115,29.324,3.9395,27.757,0.0,2341.977,-690.191,200.0,551.359,-26.512500000000003,-23.817500000000003,-2341.977,-2331.1389999999997
2026-01-04 15:00:00+00:00,627.846,0.0,101.0,0.0,437.58775,0.0,0.0,81.0655,0.0,63.31175,0.0,2527.02075,-627.846,101.0,437.58775,-81.0655,-63.31175,-2527.02075,-2760.65625
2026-01-04 16:00:00+00:00,338.113,0.0,29.5,0.0,278.89725,0.0,0.0,138.23175,0.21725,20.0595,0.0,2483.9625,-338.113,29.5,278.89725,-138.23175,-19.84225,-2483.9625,-2671.75225
2026-01-04 17:00:00+00:00,309.59524999999996,0.0,24.75,0.0,272.97825,0.0,0.0,139.61775,1.19425,19.950249999999997,0.0,2489.849,-309.59524999999996,24.75,272.97825,-139.61775,-18.755999999999997,-2489.849,-2660.08975
2026-01-04 18:00:00+00:00,380.70425,0.0,95.25,0.0,261.95575,0.0,0.0,114.94425,23.88875,6.620749999999999,0.0,2562.6175,-380.70425,95.25,261.95575,-114.94425,17.268,-2562.6175,-2683.79225
2026-01-04 19:00:00+00:00,396.53274999999996,0.0,186.5,0.0,342.345,0.0,0.0,58.34675,35.91375,0.00075,0.0,2658.367,-396.53274999999996,186.5,342.345,-58.34675,35.913000000000004,-2658.367,-2548.4885
2026-01-04 20:00:00+00:00,320.27225,0.0,256.0,0.0,428.697,0.0,1.57325,18.47175,92.0025,0.0,0.0,2790.44,-320.27225,256.0,428.697,-16.8985,92.0025,-2790.44,-2350.91125
2026-01-04 21:00:00+00:00,329.98775,0.0,324.75,0.0,409.27325,0.0,17.885,6.72725,134.034,0.0,0.0,2674.30225,-329.98775,324.75,409.27325,11.157750000000002,134.034,-2674.30225,-2125.0750000000003
2026-01-04 22:00:00+00:00,164.6,0.018,405.0,0.0,354.37625,0.0,24.564,5.572,269.41675,0.0,0.0,2707.1035,-164.582,405.0,354.37625,18.992,269.41675,-2707.1035,-1823.9005000000002
2026-01-04 23:00:00+00:00,175.17125000000001,0.0,487.25,0.0,355.66275,0.0,87.40525,0.011,283.1005,0.0,0.0,2719.01175,-175.17125000000001,487.25,355.66275,87.39425,283.1005,-2719.01175,-1680.7755
2026-01-05 00:00:00+00:00,11.3225,28.40625,391.5,0.0,295.93825000000004,0.0,10.22375,14.10475,333.52125,0.0,0.0,2469.927,17.083750000000002,391.5,295.93825000000004,-3.8809999999999985,333.52125,-2469.927,-1435.76475
2026-01-05 01:00:00+00:00,20.052,21.3985,418.75,0.0,331.05975,0.0,11.24525,16.12575,344.6095,0.0,0.0,2427.161,1.346499999999999,418.75,331.05975,-4.8805,344.6095,-2427.161,-1336.27575
2026-01-05 02:00:00+00:00,6.321000000000001,26.99575,346.75,0.0,320.72625,0.0,0.04,58.24075,327.33799999999997,0.0,0.0,2171.7775,20.67475,346.75,320.72625,-58.20075,327.33799999999997,-2171.7775,-1214.48925
2026-01-05 03:00:00+00:00,61.22825,6.19125,294.25,0.0,318.60175,0.0,0.0,114.18825,317.6475,0.0,0.0,2126.61875,-55.037000000000006,294.25,318.60175,-114.18825,317.6475,-2126.61875,-1365.3447500000002
2026-01-05 04:00:00+00:00,225.17249999999999,0.009,194.0,0.0,389.24850000000004,0.0,0.0,147.846,215.18800000000002,0.0,0.0,2064.557,-225.1635,194.0,389.24850000000004,-147.846,215.18800000000002,-2064.557,-1639.1299999999997
2026-01-05 05:00:00+00:00,450.22175000000004,0.0,31.0,0.5,412.1185,0.0,0.0,209.8485,56.153749999999995,1.2449999999999999,0.0,1974.59025,-450.22175000000004,30.5,412.1185,-209.8485,54.90875,-1974.59025,-2137.13325
2026-01-05 06:00:00+00:00,649.75775,0.0,0.0,48.0,456.74775,0.0,0.0,195.198,0.0,100.17824999999999,0.0,1878.324,-649.75775,-48.0,456.74775,-195.198,-100.17824999999999,-1878.324,-2414.71025
2026-01-05 07:00:00+00:00,542.54125,0.0,0.0,166.5,389.30175,0.0,0.0,230.32275,0.0,131.08525,0.0,1611.974,-542.54125,-166.5,389.30175,-230.32275,-131.08525,-1611.974,-2293.1214999999997
2026-01-05 08:00:00+00:00,602.1152500000001,0.0,0.0,69.5,434.26675,0.0,0.0,152.21425,0.0,122.34975,0.0,1794.31975,-602.1152500000001,-69.5,434.26675,-152.21425,-122.34975,-1794.31975,-2306.23225
2026-01-05 09:00:00+00:00,673.2345,0.0,22.0,0.0,561.21925,0.0,0.0,76.72925,0.0,139.6325,0.0,2027.30425,-673.2345,22.0,561.21925,-76.72925,-139.6325,-2027.30425,-2333.68125
2026-01-05 10:00:00+00:00,773.9745,0.0,102.25,0.0,605.25325,0.0,2.02675,33.27275,0.0,144.5855,0.0,2083.45375,-773.9745,102.25,605.25325,-31.246000000000002,-144.5855,-2083.45375,-2325.7565000000004
2026-01-05 11:00:00+00:00,875.16875,0.0,137.25,0.0,647.28175,0.0,5.62975,11.88225,0.0,160.46275,0.0,2193.5495,-875.16875,137.25,647.28175,-6.252500000000001,-160.46275,-2193.5495,-2450.90175
2026-01-05 12:00:00+00:00,1004.21975,0.0,66.0,0.0,646.63225,0.0,0.0585,47.8495,0.0,218.57999999999998,0.0,2052.646,-1004.21975,66.0,646.63225,-47.791,-218.57999999999998,-2052.646,-2610.6045000000004
2026-01-05 13:00:00+00:00,967.55625,0.0,0.0,178.0,586.681,0.0,0.0,181.534,0.0,284.11075,0.0,1698.583,-967.55625,-178.0,586.681,-181.534,-284.11075,-1698.583,-2723.103
2026-01-05 14:00:00+00:00,891.82725,0.0,0.0,345.0,498.984,0.0,0.0,245.88025,0.0,334.70175,0.0,1568.94575,-891.82725,-345.0,498.984,-245.88025,-334.70175,-1568.94575,-2887.371
2026-01-05 15:00:00+00:00,883.8605,0.0,0.0,456.25,317.68425,0.0,0.0,275.71825,0.0,390.17875,0.0,1375.09925,-883.8605,-456.25,317.68425,-275.71825,-390.17875,-1375.09925,-3063.4224999999997
2026-01-05 16:00:00+00:00,673.1899999999999,0.0,0.0,428.5,187.38225,0.0,0.0,297.77925,0.0,297.39575,0.0,1293.87675,-673.1899999999999,-428.5,187.38225,-297.77925,-297.39575,-1293.87675,-2803.3595
2026-01-05 17:00:00+00:00,717.94875,0.0,0.0,396.25,189.974,0.0,0.0,273.64825,0.0,291.80075,0.0,1286.03075,-717.94875,-396.25,189.974,-273.64825,-291.80075,-1286.03075,-2775.7045
2026-01-05 18:00:00+00:00,964.53475,0.0,0.0,291.25,305.93275,0.0,0.0,184.2345,0.0,312.171,0.0,1341.6545,-964.53475,-291.25,305.93275,-184.2345,-312.171,-1341.6545,-2787.9120000000003
2026-01-05 19:00:00+00:00,1105.8487499999999,0.0,0.0,171.25,382.561,0.0,0.0,133.74725,0.0,272.6145,0.0,1397.35075,-1105.8487499999999,-171.25,382.561,-133.74725,-272.6145,-1397.35075,-2698.25025
2026-01-05 20:00:00+00:00,954.3855000000001,0.0,47.5,0.0,359.50675,0.0,0.0,91.7455,0.18675,73.717,0.0,1740.49475,-954.3855000000001,47.5,359.50675,-91.7455,-73.53025,-1740.49475,-2453.1492500000004
2026-01-05 21:00:00+00:00,824.595,0.0,169.25,0.0,403.24225,0.0,0.0,96.4285,75.41575,0.15325,0.0,1849.946,-824.595,169.25,403.24225,-96.4285,75.2625,-1849.946,-2123.21475
2026-01-05 22:00:00+00:00,550.499,0.0,66.25,18.0,247.87275,0.0,0.0,173.334,163.7865,0.0,0.0,1554.114,-550.499,48.25,247.87275,-173.334,163.7865,-1554.114,-1818.03775
2026-01-05 23:00:00+00:00,342.817,0.0,34.25,9.5,177.53075,0.0,0.0,226.99675,256.445,0.0,0.0,1287.31125,-342.817,24.75,177.53075,-226.99675,256.445,-1287.31125,-1398.39925
