,CZ_SK,SK_CZ,HU_SK,SK_HU,PL_SK,SK_PL,SK_CZ_net_export,SK_HU_net_export,SK_PL_net_export,Net Export
2026-01-01 00:00:00+00:00,1652.5,0.0,0.0,2553.18225,853.912,0.0,-1652.5,2553.18225,-853.912,46.770249999999805
2026-01-01 01:00:00+00:00,1804.9,0.0,0.0,2612.07175,1013.6899999999999,0.0,-1804.9,2612.07175,-1013.6899999999999,-206.51824999999997
2026-01-01 02:00:00+00:00,1825.65,0.0,0.0,2722.5045,1028.33925,0.0,-1825.65,2722.5045,-1028.33925,-131.48475000000008
2026-01-01 03:00:00+00:00,1895.9,0.0,0.0,2753.93025,1064.32175,0.0,-1895.9,2753.93025,-1064.32175,-206.29150000000027
2026-01-01 04:00:00+00:00,1888.15,0.0,0.0,2726.33425,1090.17875,0.0,-1888.15,2726.33425,-1090.17875,-251.99450000000024
2026-01-01 05:00:00+00:00,2024.325,0.0,0.0,2903.75875,1315.4005,0.0,-2024.325,2903.75875,-1315.4005,-435.96675000000005
2026-01-01 06:00:00+00:00,1758.6,0.0,0.0,2928.5035,1300.9927500000001,0.0,-1758.6,2928.5035,-1300.9927500000001,-131.08925000000022
2026-01-01 07:00:00+00:00,1147.325,0.0,0.0,2223.359,1019.8625,0.0,-1147.325,2223.359,-1019.8625,56.171499999999924
2026-01-01 08:00:00+00:00,951.375,0.0,0.0,1849.00375,1054.681,0.0,-951.375,1849.00375,-1054.681,-157.05224999999996
2026-01-01 09:00:00+00:00,985.65,0.0,0.0,1810.5015,1066.554,0.0,-985.65,1810.5015,-1066.554,-241.7025
2026-01-01 10:00:00+00:00,1202.55,0.0,0.0,1824.8185,1218.1009999999999,0.0,-1202.55,1824.8185,-1218.1009999999999,-595.8324999999998
2026-01-01 11:00:00+00:00,1033.1,0.0,0.0,1696.81725,1167.1064999999999,0.0,-1033.1,1696.81725,-1167.1064999999999,-503.3892499999997
2026-01-01 12:00:00+00:00,1150.925,0.0,0.0,1759.9625,1110.7425,0.0,-1150.925,1759.9625,-1110.7425,-501.7049999999999
2026-01-01 13:00:00+00:00,1741.225,0.0,0.0,2424.92425,1308.8890000000001,0.0,-1741.225,2424.92425,-1308.8890000000001,-625.18975
2026-01-01 14:00:00+00:00,2105.575,0.0,0.0,2969.193,1377.99,0.0,-2105.575,2969.193,-1377.99,-514.3719999999996
2026-01-01 15:00:00+00:00,2005.05,0.0,0.0,2923.03075,1324.67175,0.0,-2005.05,2923.03075,-1324.67175,-406.69100000000003
2026-01-01 16:00:00+00:00,1854.4,0.0,0.0,2870.10425,1293.6354999999999,0.0,-1854.4,2870.10425,-1293.6354999999999,-277.9312500000001
2026-01-01 17:00:00+00:00,1840.7749999999999,0.0,0.0,2878.79875,1361.6487499999998,0.0,-1840.7749999999999,2878.79875,-1361.6487499999998,-323.6249999999998
2026-01-01 18:00:00+00:00,1923.8,0.0,0.0,2909.1805,1361.41275,0.0,-1923.8,2909.1805,-1361.41275,-376.03225
2026-01-01 19:00:00+00:00,2120.55,0.0,0.0,3078.2495,1432.5082499999999,0.0,-2120.55,3078.2495,-1432.5082499999999,-474.80875000000015
2026-01-01 20:00:00+00:00,2144.45,0.0,0.0,3075.2005,1417.96575,0.0,-2144.45,3075.2005,-1417.96575,-487.21524999999997
2026-01-01 21:00:00+00:00,1969.15,0.0,0.0,3012.93525,1359.40425,0.0,-1969.15,3012.93525,-1359.40425,-315.61900000000014
2026-01-01 22:00:00+00:00,2079.4,0.0,0.0,3138.7025,1439.2155,0.0,-2079.4,3138.7025,-1439.2155,-379.91300000000024
2026-01-01 23:00:00+00:00,2029.375,0.0,0.0,3041.24725,1398.90075,0.0,-2029.375,3041.24725,-1398.90075,-387.0285000000001
2026-01-02 00:00:00+00:00,2035.475,0.0,0.0,3053.978,1455.8665,0.0,-2035.475,3053.978,-1455.8665,-437.36349999999993
2026-01-02 01:00:00+00:00,2029.525,0.0,0.0,2906.24525,1400.80925,0.0,-2029.525,2906.24525,-1400.80925,-524.0890000000002
2026-01-02 02:00:00+00:00,1888.75,0.0,0.0,2872.7855,1373.76875,0.0,-1888.75,2872.7855,-1373.76875,-389.73325
2026-01-02 03:00:00+00:00,1861.8,0.0,0.0,2869.474,1403.99525,0.0,-1861.8,2869.474,-1403.99525,-396.32124999999974
2026-01-02 04:00:00+00:00,1844.3,0.0,0.0,2807.72575,1299.2385,0.0,-1844.3,2807.72575,-1299.2385,-335.8127499999998
2026-01-02 05:00:00+00:00,1982.95,0.0,0.0,2899.41825,1383.66125,0.0,-1982.95,2899.41825,-1383.66125,-467.193
2026-01-02 06:00:00+00:00,1912.2,0.0,0.0,2758.58775,1279.49725,0.0,-1912.2,2758.58775,-1279.49725,-433.1094999999998
2026-01-02 07:00:00+00:00,1529.0500000000002,0.0,0.0,2254.28275,1058.8577500000001,0.0,-1529.0500000000002,2254.28275,-1058.8577500000001,-333.62500000000045
2026-01-02 08:00:00+00:00,1409.925,0.0,0.0,1943.37375,969.79175,0.0,-1409.925,1943.37375,-969.79175,-436.34299999999996
2026-01-02 09:00:00+00:00,1517.35,0.0,0.0,2089.55225,1091.89275,0.0,-1517.35,2089.55225,-1091.89275,-519.6904999999997
2026-01-02 10:00:00+00:00,1566.65,0.0,0.0,1966.449,1084.263,0.0,-1566.65,1966.449,-1084.263,-684.4639999999999
2026-01-02 11:00:00+00:00,1502.725,0.0,0.0,1870.9925,1032.205,0.0,-1502.725,1870.9925,-1032.205,-663.9374999999998
2026-01-02 12:00:00+00:00,1334.575,0.0,0.0,1683.01375,847.5365,0.0,-1334.575,1683.01375,-847.5365,-499.09775
2026-01-02 13:00:00+00:00,1437.55,0.0,0.0,1915.5005,846.6297500000001,0.0,-1437.55,1915.5005,-846.6297500000001,-368.6792499999999
2026-01-02 14:00:00+00:00,1514.55,0.0,0.0,2226.61275,882.672,0.0,-1514.55,2226.61275,-882.672,-170.6092500000002
2026-01-02 15:00:00+00:00,1519.4,0.0,0.0,2371.34,910.18575,0.0,-1519.4,2371.34,-910.18575,-58.24574999999993
2026-01-02 16:00:00+00:00,1406.475,0.0,0.0,2305.98125,790.01275,0.0,-1406.475,2305.98125,-790.01275,109.49349999999993
2026-01-02 17:00:00+00:00,1428.4,0.0,0.0,2343.5625,828.3885,0.0,-1428.4,2343.5625,-828.3885,86.77399999999989
2026-01-02 18:00:00+00:00,1461.45,0.0,0.0,2467.339,871.48375,0.0,-1461.45,2467.339,-871.48375,134.4052499999999
2026-01-02 19:00:00+00:00,1579.775,0.0,0.0,2513.38725,949.967,0.0,-1579.775,2513.38725,-949.967,-16.354749999999854
2026-01-02 20:00:00+00:00,1472.2,0.0,0.0,2508.38375,967.1375,0.0,-1472.2,2508.38375,-967.1375,69.04624999999987
2026-01-02 21:00:00+00:00,1337.15,0.0,0.0,2525.404,1149.63475,0.0,-1337.15,2525.404,-1149.63475,38.619249999999965
2026-01-02 22:00:00+00:00,1448.85,0.0,0.0,2542.7385,1243.0605,0.0,-1448.85,2542.7385,-1243.0605,-149.17200000000003
2026-01-02 23:00:00+00:00,1121.95,0.0,0.0,2409.96875,1175.51675,0.0,-1121.95,2409.96875,-1175.51675,112.50199999999995
2026-01-03 00:00:00+00:00,810.8,0.0,0.0,2154.4185,1116.0162500000001,0.0,-810.8,2154.4185,-1116.0162500000001,227.60225000000014
2026-01-03 01:00:00+00:00,719.7,0.0,0.0,1915.05275,1120.4234999999999,0.0,-719.7,1915.05275,-1120.4234999999999,74.92925000000014
2026-01-03 02:00:00+00:00,645.525,0.0,0.0,1728.51675,1111.13825,0.0,-645.525,1728.51675,-1111.13825,-28.146499999999833
2026-01-03 03:00:00+00:00,649.95,0.0,0.0,1690.9835,1079.327,0.0,-649.95,1690.9835,-1079.327,-38.293499999999995
2026-01-03 04:00:00+00:00,813.1,0.0,0.0,1777.35475,1107.01025,0.0,-813.1,1777.35475,-1107.01025,-142.7555000000001
2026-01-03 05:00:00+00:00,996.975,0.0,0.0,2093.506,1126.45025,0.0,-996.975,2093.506,-1126.45025,-29.919250000000147
2026-01-03 06:00:00+00:00,1342.7,0.0,0.0,2289.989,1187.5520000000001,0.0,-1342.7,2289.989,-1187.5520000000001,-240.26300000000015
2026-01-03 07:00:00+00:00,1234.875,0.0,0.0,2130.98775,1016.86375,0.0,-1234.875,2130.98775,-1016.86375,-120.7510000000002
2026-01-03 08:00:00+00:00,743.125,0.0,0.0,1545.646,772.5325,0.0,-743.125,1545.646,-772.5325,29.98849999999993
2026-01-03 09:00:00+00:00,545.3,0.0,0.0,1405.728,764.1155,0.0,-545.3,1405.728,-764.1155,96.31250000000011
2026-01-03 10:00:00+00:00,692.5,0.0,0.0,1453.33525,813.71,0.0,-692.5,1453.33525,-813.71,-52.87474999999995
2026-01-03 11:00:00+00:00,667.175,0.0,0.0,1484.89975,827.8635,0.0,-667.175,1484.89975,-827.8635,-10.138749999999959
2026-01-03 12:00:00+00:00,1018.8,0.0,0.0,1842.44225,885.36225,0.0,-1018.8,1842.44225,-885.36225,-61.719999999999914
2026-01-03 13:00:00+00:00,1412.05,0.0,0.0,2253.36575,876.82025,0.0,-1412.05,2253.36575,-876.82025,-35.50450000000001
2026-01-03 14:00:00+00:00,1753.6,0.0,0.0,2568.26375,836.62925,0.0,-1753.6,2568.26375,-836.62925,-21.965499999999793
2026-01-03 15:00:00+00:00,1700.9,0.0,0.0,2414.79,744.26325,0.0,-1700.9,2414.79,-744.26325,-30.3732500000001
2026-01-03 16:00:00+00:00,1514.825,0.0,0.0,2407.589,772.40325,0.0,-1514.825,2407.589,-772.40325,120.36074999999994
2026-01-03 17:00:00+00:00,1528.625,0.0,0.0,2405.86275,809.81375,0.0,-1528.625,2405.86275,-809.81375,67.42399999999975
2026-01-03 18:00:00+00:00,1640.125,0.0,0.0,2536.139,862.9625,0.0,-1640.125,2536.139,-862.9625,33.051500000000146
2026-01-03 19:00:00+00:00,1850.775,0.0,0.0,2662.04,985.3995,0.0,-1850.775,2662.04,-985.3995,-174.13450000000012
2026-01-03 20:00:00+00:00,1997.475,0.0,0.0,2825.76675,1071.4095,0.0,-1997.475,2825.76675,-1071.4095,-243.11775000000011
2026-01-03 21:00:00+00:00,2212.25,0.0,0.0,2844.9005,1211.4895000000001,0.0,-2212.25,2844.9005,-1211.4895000000001,-578.8389999999999
2026-01-03 22:00:00+00:00,2059.875,0.0,0.0,2893.97775,1251.50125,0.0,-2059.875,2893.97775,-1251.50125,-417.3985
2026-01-03 23:00:00+00:00,2024.65,0.0,0.0,3013.3475,1368.998,0.0,-2024.65,3013.3475,-1368.998,-380.3005000000003
2026-01-04 00:00:00+00:00,1827.6,0.0,0.0,2935.48175,1373.145,0.0,-1827.6,2935.48175,-1373.145,-265.26324999999997
2026-01-04 01:00:00+00:00,1542.95,0.0,0.0,2630.8235,1340.335,0.0,-1542.95,2630.8235,-1340.335,-252.46150000000011
2026-01-04 02:00:00+00:00,1358.025,0.0,0.0,2301.021,1303.60125,0.0,-1358.025,2301.021,-1303.60125,-360.60524999999984
2026-01-04 03:00:00+00:00,1176.675,0.0,0.0,2101.0815,1222.6985,0.0,-1176.675,2101.0815,-1222.6985,-298.29200000000014
2026-01-04 04:00:00+00:00,1226.375,0.0,0.0,2152.8765,1254.27925,0.0,-1226.375,2152.8765,-1254.27925,-327.7777500000002
2026-01-04 05:00:00+00:00,1212.075,0.0,0.0,2300.591,1278.43325,0.0,-1212.075,2300.591,-1278.43325,-189.9172500000002
2026-01-04 06:00:00+00:00,1405.9,0.0,0.0,2460.092,1331.94425,0.0,-1405.9,2460.092,-1331.94425,-277.75225
2026-01-04 07:00:00+00:00,1128.1,0.0,0.0,2126.59925,1224.94,0.0,-1128.1,2126.59925,-1224.94,-226.44074999999975
2026-01-04 08:00:00+00:00,948.0,0.0,0.0,1926.2025,1285.1435000000001,0.0,-948.0,1926.2025,-1285.1435000000001,-306.94100000000003
2026-01-04 09:00:00+00:00,853.975,0.0,0.0,1912.9445,1264.23525,0.0,-853.975,1912.9445,-1264.23525,-205.2657499999998
2026-01-04 10:00:00+00:00,853.025,0.0,0.0,1739.19775,1172.49,0.0,-853.025,1739.19775,-1172.49,-286.31724999999994
2026-01-04 11:00:00+00:00,849.525,0.0,0.0,1673.85575,949.64625,0.0,-849.525,1673.85575,-949.64625,-125.31550000000004
2026-01-04 12:00:00+00:00,857.15,0.0,0.0,1648.656,840.57375,0.0,-857.15,1648.656,-840.57375,-49.067750000000046
2026-01-04 13:00:00+00:00,1206.975,0.0,0.0,2117.37875,944.6195,0.0,-1206.975,2117.37875,-944.6195,-34.21575000000007
2026-01-04 14:00:00+00:00,1478.95,0.0,0.0,2341.977,890.4085,0.0,-1478.95,2341.977,-890.4085,-27.381500000000187
2026-01-04 15:00:00+00:00,1691.175,0.0,0.0,2527.02075,963.6875,0.0,-1691.175,2527.02075,-963.6875,-127.84174999999982
2026-01-04 16:00:00+00:00,1457.275,0.0,0.0,2483.9625,1059.737,0.0,-1457.275,2483.9625,-1059.737,-33.04950000000008
2026-01-04 17:00:00+00:00,1406.425,0.0,0.0,2489.849,1012.6814999999999,0.0,-1406.425,2489.849,-1012.6814999999999,70.74250000000029
2026-01-04 18:00:00+00:00,1607.875,0.0,0.0,2562.6175,1012.04,0.0,-1607.875,2562.6175,-1012.04,-57.29750000000013
2026-01-04 19:00:00+00:00,1696.025,0.0,0.0,2658.367,1117.426,0.0,-1696.025,2658.367,-1117.426,-155.08399999999983
2026-01-04 20:00:00+00:00,1816.2,0.0,0.0,2790.44,1173.63875,0.0,-1816.2,2790.44,-1173.63875,-199.39875000000006
2026-01-04 21:00:00+00:00,1914.075,0.0,0.0,2674.30225,1205.7,0.0,-1914.075,2674.30225,-1205.7,-445.4727499999999
2026-01-04 22:00:00+00:00,1860.5,0.0,0.0,2707.1035,1286.1502500000001,0.0,-1860.5,2707.1035,-1286.1502500000001,-439.54675
2026-01-04 23:00:00+00:00,1820.625,0.0,0.0,2719.01175,1266.5255,0.0,-1820.625,2719.01175,-1266.5255,-368.13874999999985
2026-01-05 00:00:00+00:00,1479.5,0.0,0.0,2469.927,1163.281,0.0,-1479.5,2469.927,-1163.281,-172.85399999999981
2026-01-05 01:00:00+00:00,1511.775,0.0,0.0,2427.161,1167.8912500000001,0.0,-1511.775,2427.161,-1167.8912500000001,-252.50525000000016
2026-01-05 02:00:00+00:00,1471.025,0.0,0.0,2171.7775,1133.2282500000001,0.0,-1471.025,2171.7775,-1133.2282500000001,-432.47575000000006
2026-01-05 03:00:00+00:00,1568.925,0.0,0.0,2126.61875,1070.271,0.0,-1568.925,2126.61875,-1070.271,-512.5772499999998
2026-01-05 04:00:00+00:00,1571.175,0.0,0.0,2064.557,921.13625,0.0,-1571.175,2064.557,-921.13625,-427.7542500000002
2026-01-05 05:00:00+00:00,1446.225,0.0,0.0,1974.59025,790.156,0.0,-1446.225,1974.59025,-790.156,-261.7907499999999
2026-01-05 06:00:00+00:00,1409.3,0.0,0.0,1878.324,719.0215,0.0,-1409.3,1878.324,-719.0215,-249.99749999999983
2026-01-05 07:00:00+00:00,1096.85,0.0,0.0,1611.974,605.0015,0.0,-1096.85,1611.974,-605.0015,-89.87749999999994
2026-01-05 08:00:00+00:00,1212.85,0.0,0.0,1794.31975,699.7565,0.0,-1212.85,1794.31975,-699.7565,-118.28674999999976
2026-01-05 09:00:00+00:00,1369.45,0.0,0.0,2027.30425,880.769,0.0,-1369.45,2027.30425,-880.769,-222.91475000000014
2026-01-05 10:00:00+00:00,1695.175,0.0,0.0,2083.45375,953.473,0.0,-1695.175,2083.45375,-953.473,-565.1942499999998
2026-01-05 11:00:00+00:00,1818.7,0.0,0.0,2193.5495,980.816,0.0,-1818.7,2193.5495,-980.816,-605.9665
2026-01-05 12:00:00+00:00,1853.975,0.0,0.0,2052.646,706.529,0.0,-1853.975,2052.646,-706.529,-507.8579999999997
2026-01-05 13:00:00+00:00,1646.15,0.0,0.0,1698.583,492.16625,0.0,-1646.15,1698.583,-492.16625,-439.73325
2026-01-05 14:00:00+00:00,1304.725,0.0,0.0,1568.94575,260.597,0.0,-1304.725,1568.94575,-260.597,3.6237500000002
2026-01-05 15:00:00+00:00,1162.4,0.0,0.0,1375.09925,174.2815,0.0,-1162.4,1375.09925,-174.2815,38.4177499999999
2026-01-05 16:00:00+00:00,813.9,0.0,0.0,1293.87675,109.14025,0.0,-813.9,1293.87675,-109.14025,370.83649999999994
2026-01-05 17:00:00+00:00,757.85,0.0,0.0,1286.03075,37.513,0.2,-757.85,1286.03075,-37.312999999999995,490.8677499999999
2026-01-05 18:00:00+00:00,1022.425,0.0,0.0,1341.6545,174.92175,0.0,-1022.425,1341.6545,-174.92175,144.30775000000014
2026-01-05 19:00:00+00:00,1324.925,0.0,0.0,1397.35075,357.98975,0.0,-1324.925,1397.35075,-357.98975,-285.5639999999999
2026-01-05 20:00:00+00:00,1375.4250000000002,0.0,0.0,1740.49475,647.38575,0.0,-1375.4250000000002,1740.49475,-647.38575,-282.31600000000014
2026-01-05 21:00:00+00:00,1252.85,0.0,0.0,1849.946,737.79925,0.0,-1252.85,1849.946,-737.79925,-140.70325000000003
2026-01-05 22:00:00+00:00,716.6,0.0,0.0,1554.114,625.24575,0.0,-716.6,1554.114,-625.24575,212.26824999999997
2026-01-05 23:00:00+00:00,498.925,0.0,0.0,1287.31125,635.77975,0.0,-498.925,1287.31125,-635.77975,152.60649999999998
2026-01-06 00:00:00+00:00,224.275,0.0,0.0,948.88075,505.3185,0.0,-224.275,948.88075,-505.3185,219.28725000000009
2026-01-06 01:00:00+00:00,136.75,0.0,0.0,884.02875,580.5505,0.0,-136.75,884.02875,-580.5505,166.7282499999999
2026-01-06 02:00:00+00:00,90.80000000000001,3.25,0.0,825.2025,561.941,0.0,-87.55000000000001,825.2025,-561.941,175.7114999999999
2026-01-06 03:00:00+00:00,0.0,19.525,0.0,678.77975,555.3185,0.0,19.525,678.77975,-555.3185,142.98625000000004
2026-01-06 04:00:00+00:00,41.225,20.525,0.0,734.73375,589.26325,0.0,-20.700000000000003,734.73375,-589.26325,124.77049999999997
2026-01-06 05:00:00+00:00,188.45,1.675,0.0,1225.97,777.9135,0.0,-186.77499999999998,1225.97,-777.9135,261.28150000000016
2026-01-06 06:00:00+00:00,0.0,73.65,0.0,1193.3575,816.91675,0.0,73.65,1193.3575,-816.91675,450.0907500000002
2026-01-06 07:00:00+00:00,0.0,192.025,0.0,979.15275,666.991,0.0,192.025,979.15275,-666.991,504.1867500000001
2026-01-06 08:00:00+00:00,3.3,75.6,0.0,1064.6865,576.1695,0.0,72.3,1064.6865,-576.1695,560.817
2026-01-06 09:00:00+00:00,179.55,0.0,0.0,1343.868,610.0435,0.0,-179.55,1343.868,-610.0435,554.2745
2026-01-06 10:00:00+00:00,476.4,0.0,0.0,1392.54175,720.6312499999999,0.0,-476.4,1392.54175,-720.6312499999999,195.5105000000002
2026-01-06 11:00:00+00:00,671.2,0.0,0.0,1509.593,771.77575,0.0,-671.2,1509.593,-771.77575,66.61725000000001
2026-01-06 12:00:00+00:00,708.675,0.0,0.0,1458.90125,643.95225,0.0,-708.675,1458.90125,-643.95225,106.27399999999989
2026-01-06 13:00:00+00:00,672.9,0.0,0.0,1445.55175,623.66225,0.0,-672.9,1445.55175,-623.66225,148.98950000000013
2026-01-06 14:00:00+00:00,625.05,0.0,0.0,1166.0845,424.214,0.0,-625.05,1166.0845,-424.214,116.82049999999998
2026-01-06 15:00:00+00:00,877.675,0.0,0.0,1387.57175,587.2785,0.0,-877.675,1387.57175,-587.2785,-77.3817499999999
2026-01-06 16:00:00+00:00,652.875,0.0,0.0,1301.354,484.76025000000004,0.0,-652.875,1301.354,-484.76025000000004,163.71875
2026-01-06 17:00:00+00:00,755.2,0.0,0.0,1400.80625,552.36675,0.0,-755.2,1400.80625,-552.36675,93.23950000000002
2026-01-06 18:00:00+00:00,1007.55,0.0,0.0,1575.361,636.00725,0.0,-1007.55,1575.361,-636.00725,-68.19624999999985
2026-01-06 19:00:00+00:00,1311.55,0.0,0.0,1778.55475,659.821,0.0,-1311.55,1778.55475,-659.821,-192.81624999999997
2026-01-06 20:00:00+00:00,1535.65,0.0,0.0,1990.492,670.7885,0.0,-1535.65,1990.492,-670.7885,-215.94650000000013
2026-01-06 21:00:00+00:00,1575.575,0.0,0.0,1979.6205,748.2284999999999,0.0,-1575.575,1979.6205,-748.2284999999999,-344.183
2026-01-06 22:00:00+00:00,1159.425,0.0,0.0,1781.7675,710.18075,0.0,-1159.425,1781.7675,-710.18075,-87.83825000000002
2026-01-06 23:00:00+00:00,901.85,0.0,0.0,1546.19275,654.0625,0.0,-901.85,1546.19275,-654.0625,-9.71975000000009
2026-01-07 00:00:00+00:00,638.65,0.0,0.0,1373.315,614.0562500000001,0.0,-638.65,1373.315,-614.0562500000001,120.60874999999999
2026-01-07 01:00:00+00:00,659.575,0.0,0.0,1310.57675,600.46375,0.0,-659.575,1310.57675,-600.46375,50.5379999999999
2026-01-07 02:00:00+00:00,720.975,0.0,0.0,1341.75025,613.655,0.0,-720.975,1341.75025,-613.655,7.1202500000000555
2026-01-07 03:00:00+00:00,883.575,0.0,0.0,1370.9355,624.79575,0.0,-883.575,1370.9355,-624.79575,-137.43525
2026-01-07 04:00:00+00:00,948.475,0.0,0.0,1414.79425,698.31925,0.0,-948.475,1414.79425,-698.31925,-232.0000000000001
2026-01-07 05:00:00+00:00,1009.675,0.0,0.0,1540.59275,715.2227499999999,0.0,-1009.675,1540.59275,-715.2227499999999,-184.30499999999984
2026-01-07 06:00:00+00:00,973.8,0.0,0.0,1388.92475,613.0617500000001,0.0,-973.8,1388.92475,-613.0617500000001,-197.93700000000013
2026-01-07 07:00:00+00:00,890.725,0.0,0.0,1164.40375,489.526,0.0,-890.725,1164.40375,-489.526,-215.8472500000001
2026-01-07 08:00:00+00:00,1168.625,0.0,0.0,1269.27875,522.80975,0.0,-1168.625,1269.27875,-522.80975,-422.15600000000006
2026-01-07 09:00:00+00:00,1250.825,0.0,0.0,1356.612,556.9612500000001,0.0,-1250.825,1356.612,-556.9612500000001,-451.17425000000003
2026-01-07 10:00:00+00:00,1645.0,0.0,0.0,1610.202,650.34425,0.0,-1645.0,1610.202,-650.34425,-685.14225
2026-01-07 11:00:00+00:00,1702.9,0.0,0.0,1633.846,612.64775,0.0,-1702.9,1633.846,-612.64775,-681.7017500000001
2026-01-07 12:00:00+00:00,1566.1,0.0,0.0,1454.77625,526.5335,0.0,-1566.1,1454.77625,-526.5335,-637.85725
2026-01-07 13:00:00+00:00,1559.15,0.0,0.0,1487.3655,580.5975,0.0,-1559.15,1487.3655,-580.5975,-652.382
2026-01-07 14:00:00+00:00,1375.0,0.0,0.0,1587.98,613.4422500000001,0.0,-1375.0,1587.98,-613.4422500000001,-400.46225000000004
2026-01-07 15:00:00+00:00,1320.275,0.0,0.0,1519.1605,562.15625,0.0,-1320.275,1519.1605,-562.15625,-363.27075000000013
2026-01-07 16:00:00+00:00,1482.625,0.0,0.0,1698.438,574.34025,0.0,-1482.625,1698.438,-574.34025,-358.52724999999987
2026-01-07 17:00:00+00:00,1621.925,0.0,0.0,1750.2165,699.601,0.0,-1621.925,1750.2165,-699.601,-571.3095
2026-01-07 18:00:00+00:00,1592.625,0.0,0.0,1741.79425,714.38375,0.0,-1592.625,1741.79425,-714.38375,-565.2145
2026-01-07 19:00:00+00:00,1694.075,0.0,0.0,1838.26625,789.9225,0.0,-1694.075,1838.26625,-789.9225,-645.7312500000002
2026-01-07 20:00:00+00:00,1669.0,0.0,0.0,1982.443,840.7280000000001,0.0,-1669.0,1982.443,-840.7280000000001,-527.2850000000001
2026-01-07 21:00:00+00:00,1795.625,0.0,0.0,2226.60025,866.34175,0.0,-1795.625,2226.60025,-866.34175,-435.3665000000001
2026-01-07 22:00:00+00:00,1491.025,0.0,0.0,1971.19525,746.834,0.0,-1491.025,1971.19525,-746.834,-266.66375000000005
2026-01-07 23:00:00+00:00,1393.7,0.0,0.0,1838.5275,826.7105,0.0,-1393.7,1838.5275,-826.7105,-381.88300000000015
2026-01-08 00:00:00+00:00,966.675,0.0,0.0,1462.09025,643.21325,0.0,-966.675,1462.09025,-643.21325,-147.798
2026-01-08 01:00:00+00:00,918.725,0.0,0.0,1365.034,690.19375,0.0,-918.725,1365.034,-690.19375,-243.88474999999994
2026-01-08 02:00:00+00:00,723.825,0.0,0.0,1184.542,549.27225,0.0,-723.825,1184.542,-549.27225,-88.55525000000011
2026-01-08 03:00:00+00:00,832.55,0.0,0.0,1130.19,563.99225,0.0,-832.55,1130.19,-563.99225,-266.3522499999999
2026-01-08 04:00:00+00:00,1123.65,0.0,0.0,1270.992,644.815,0.0,-1123.65,1270.992,-644.815,-497.4730000000002
2026-01-08 05:00:00+00:00,1342.15,0.0,0.0,1545.65175,717.4825,0.0,-1342.15,1545.65175,-717.4825,-513.9807500000001
2026-01-08 06:00:00+00:00,1340.85,0.0,0.0,1277.3525,511.0745,0.0,-1340.85,1277.3525,-511.0745,-574.5719999999999
2026-01-08 07:00:00+00:00,995.4,0.0,0.0,911.40775,141.14775,0.0,-995.4,911.40775,-141.14775,-225.14000000000001
2026-01-08 08:00:00+00:00,1083.7,0.0,0.0,1069.91975,291.06675,0.0,-1083.7,1069.91975,-291.06675,-304.84700000000004
2026-01-08 09:00:00+00:00,1024.975,0.0,0.0,980.866,263.35125,0.0,-1024.975,980.866,-263.35125,-307.4602499999999
2026-01-08 10:00:00+00:00,898.85,0.0,0.0,897.72175,312.06525,0.0,-898.85,897.72175,-312.06525,-313.1935
2026-01-08 11:00:00+00:00,669.375,0.0,0.0,758.881,228.262,0.0,-669.375,758.881,-228.262,-138.75600000000003
2026-01-08 12:00:00+00:00,630.5,0.0,0.0,815.98175,261.7555,0.0,-630.5,815.98175,-261.7555,-76.27374999999995
2026-01-08 13:00:00+00:00,530.3,0.0,0.0,1159.9535,277.584,0.0,-530.3,1159.9535,-277.584,352.0695000000001
2026-01-08 14:00:00+00:00,647.65,0.0,0.0,1246.75775,273.98225,0.0,-647.65,1246.75775,-273.98225,325.1255
2026-01-08 15:00:00+00:00,936.675,0.0,0.0,1267.36325,182.77224999999999,0.0,-936.675,1267.36325,-182.77224999999999,147.91600000000017
2026-01-08 16:00:00+00:00,1053.55,0.0,0.0,1376.7785,220.75475,0.0,-1053.55,1376.7785,-220.75475,102.47374999999994
2026-01-08 17:00:00+00:00,1280.4,0.0,0.0,1588.67425,388.301,0.0,-1280.4,1588.67425,-388.301,-80.02675000000005
2026-01-08 18:00:00+00:00,1518.625,0.0,0.0,1641.58925,570.836,0.0,-1518.625,1641.58925,-570.836,-447.87175
2026-01-08 19:00:00+00:00,1641.525,0.0,0.0,1738.87775,646.45775,0.0,-1641.525,1738.87775,-646.45775,-549.105
2026-01-08 20:00:00+00:00,1625.1,0.0,0.0,1947.272,780.76225,0.0,-1625.1,1947.272,-780.76225,-458.59024999999997
2026-01-08 21:00:00+00:00,1548.675,0.0,0.0,2053.0705,785.3085,0.0,-1548.675,2053.0705,-785.3085,-280.9130000000001
2026-01-08 22:00:00+00:00,1341.05,0.0,0.0,1998.00775,742.8725,0.0,-1341.05,1998.00775,-742.8725,-85.91474999999991
2026-01-08 23:00:00+00:00,1271.05,0.0,0.0,1771.86625,861.57775,0.0,-1271.05,1771.86625,-861.57775,-360.76149999999996
2026-01-09 00:00:00+00:00,1169.85,0.0,0.0,1675.7675,879.4495,0.0,-1169.85,1675.7675,-879.4495,-373.5319999999999
2026-01-09 01:00:00+00:00,1258.65,0.0,0.0,1618.38475,857.51625,0.0,-1258.65,1618.38475,-857.51625,-497.78150000000016
