,LT_LV,LV_LT,LV_EE,EE_LV,LV_EE_net_export,LV_LT_net_export,Net Export
2026-02-10 07:00:00+00:00,0.0,788.75,0.0,672.75,-672.75,788.75,116.0
2026-02-10 08:00:00+00:00,0.0,846.5,0.0,701.25,-701.25,846.5,145.25
2026-02-10 09:00:00+00:00,0.0,736.25,0.0,642.75,-642.75,736.25,93.5
2026-02-10 10:00:00+00:00,0.0,747.75,0.0,624.0,-624.0,747.75,123.75
2026-02-10 11:00:00+00:00,0.0,760.0,0.0,640.5,-640.5,760.0,119.5
2026-02-10 12:00:00+00:00,0.0,722.75,0.0,623.5,-623.5,722.75,99.25
2026-02-10 13:00:00+00:00,0.0,687.625,0.0,603.5,-603.5,687.625,84.125
2026-02-10 14:00:00+00:00,0.0,700.375,0.0,645.0,-645.0,700.375,55.375
2026-02-10 15:00:00+00:00,0.0,707.5,0.0,655.5,-655.5,707.5,52.0
2026-02-10 16:00:00+00:00,0.0,708.0,0.0,663.75,-663.75,708.0,44.25
2026-02-10 17:00:00+00:00,0.0,785.25,0.0,723.75,-723.75,785.25,61.5
2026-02-10 18:00:00+00:00,0.0,652.625,0.0,638.25,-638.25,652.625,14.375
2026-02-10 19:00:00+00:00,0.0,627.875,0.0,644.0,-644.0,627.875,-16.125
2026-02-10 20:00:00+00:00,0.0,486.0,0.0,611.5,-611.5,486.0,-125.5
2026-02-10 21:00:00+00:00,0.0,499.875,0.0,565.5,-565.5,499.875,-65.625
2026-02-10 22:00:00+00:00,0.0,614.25,0.0,623.5,-623.5,614.25,-9.25
2026-02-10 23:00:00+00:00,0.0,573.75,0.0,588.25,-588.25,573.75,-14.5
2026-02-11 00:00:00+00:00,0.0,604.375,0.0,565.25,-565.25,604.375,39.125
2026-02-11 01:00:00+00:00,0.0,574.375,0.0,582.75,-582.75,574.375,-8.375
2026-02-11 02:00:00+00:00,0.0,766.75,0.0,628.0,-628.0,766.75,138.75
2026-02-11 03:00:00+00:00,0.0,648.875,0.0,584.25,-584.25,648.875,64.625
2026-02-11 04:00:00+00:00,0.0,521.625,0.0,523.75,-523.75,521.625,-2.125
2026-02-11 05:00:00+00:00,0.0,480.125,0.0,484.0,-484.0,480.125,-3.875
2026-02-11 06:00:00+00:00,0.0,367.125,0.0,348.0,-348.0,367.125,19.125
2026-02-11 07:00:00+00:00,0.0,441.125,0.0,384.5,-384.5,441.125,56.625
2026-02-11 08:00:00+00:00,0.0,386.125,0.0,335.75,-335.75,386.125,50.375
2026-02-11 09:00:00+00:00,0.0,404.125,0.0,347.5,-347.5,404.125,56.625
2026-02-11 10:00:00+00:00,0.0,363.625,0.0,321.0,-321.0,363.625,42.625
2026-02-11 11:00:00+00:00,0.0,357.75,0.0,333.5,-333.5,357.75,24.25
2026-02-11 12:00:00+00:00,0.0,544.125,0.0,400.5,-400.5,544.125,143.625
2026-02-11 13:00:00+00:00,0.0,410.5,0.0,304.5,-304.5,410.5,106.0
2026-02-11 14:00:00+00:00,0.0,385.625,0.0,301.25,-301.25,385.625,84.375
2026-02-11 15:00:00+00:00,0.0,374.375,0.0,257.25,-257.25,374.375,117.125
2026-02-11 16:00:00+00:00,0.0,402.0,0.0,324.0,-324.0,402.0,78.0
2026-02-11 17:00:00+00:00,0.0,300.375,0.0,262.5,-262.5,300.375,37.875
2026-02-11 18:00:00+00:00,0.0,254.0,0.0,323.0,-323.0,254.0,-69.0
2026-02-11 19:00:00+00:00,0.0,264.75,0.0,379.25,-379.25,264.75,-114.5
2026-02-11 20:00:00+00:00,0.0,112.25,0.0,267.0,-267.0,112.25,-154.75
2026-02-11 21:00:00+00:00,0.0,308.875,0.0,418.0,-418.0,308.875,-109.125
2026-02-11 22:00:00+00:00,0.0,406.375,0.0,432.5,-432.5,406.375,-26.125
2026-02-11 23:00:00+00:00,0.0,515.625,0.0,480.75,-480.75,515.625,34.875
2026-02-12 00:00:00+00:00,0.0,458.5,0.0,411.5,-411.5,458.5,47.0
2026-02-12 01:00:00+00:00,0.0,441.5,0.0,410.75,-410.75,441.5,30.75
2026-02-12 02:00:00+00:00,0.0,431.875,0.0,332.75,-332.75,431.875,99.125
2026-02-12 03:00:00+00:00,0.0,516.625,0.0,455.25,-455.25,516.625,61.375
2026-02-12 04:00:00+00:00,0.0,331.25,0.0,303.5,-303.5,331.25,27.75
2026-02-12 05:00:00+00:00,0.0,291.875,0.0,345.0,-345.0,291.875,-53.125
2026-02-12 06:00:00+00:00,0.0,285.125,0.0,385.0,-385.0,285.125,-99.875
2026-02-12 07:00:00+00:00,0.0,289.875,0.0,307.5,-307.5,289.875,-17.625
2026-02-12 08:00:00+00:00,0.0,276.25,0.0,169.25,-169.25,276.25,107.0
2026-02-12 09:00:00+00:00,0.0,279.0,0.0,171.25,-171.25,279.0,107.75
2026-02-12 10:00:00+00:00,0.0,275.125,0.0,140.0,-140.0,275.125,135.125
2026-02-12 11:00:00+00:00,0.0,397.875,0.0,269.5,-269.5,397.875,128.375
2026-02-12 12:00:00+00:00,0.0,539.75,0.0,459.5,-459.5,539.75,80.25
2026-02-12 13:00:00+00:00,0.0,429.0,0.0,365.75,-365.75,429.0,63.25
2026-02-12 14:00:00+00:00,0.0,412.875,0.0,358.0,-358.0,412.875,54.875
2026-02-12 15:00:00+00:00,0.0,356.25,0.0,251.0,-251.0,356.25,105.25
2026-02-12 16:00:00+00:00,0.0,368.75,0.0,266.5,-266.5,368.75,102.25
2026-02-12 17:00:00+00:00,0.0,312.25,0.0,308.25,-308.25,312.25,4.0
2026-02-12 18:00:00+00:00,0.0,190.0,0.0,266.75,-266.75,190.0,-76.75
2026-02-12 19:00:00+00:00,0.0,219.25,0.0,288.25,-288.25,219.25,-69.0
2026-02-12 20:00:00+00:00,0.0,82.5,0.0,152.0,-152.0,82.5,-69.5
2026-02-12 21:00:00+00:00,0.0,130.75,0.0,152.25,-152.25,130.75,-21.5
2026-02-12 22:00:00+00:00,0.0,315.625,0.0,248.5,-248.5,315.625,67.125
2026-02-12 23:00:00+00:00,0.0,130.875,17.25,20.0,-2.75,130.875,128.125
2026-02-13 00:00:00+00:00,0.0,62.375,60.25,0.0,60.25,62.375,122.625
2026-02-13 01:00:00+00:00,15.375,16.625,148.25,0.0,148.25,1.25,149.5
2026-02-13 02:00:00+00:00,77.375,8.125,190.5,0.0,190.5,-69.25,121.25
2026-02-13 03:00:00+00:00,111.25,6.375,192.75,0.0,192.75,-104.875,87.875
2026-02-13 04:00:00+00:00,60.75,20.25,242.25,0.0,242.25,-40.5,201.75
2026-02-13 05:00:00+00:00,101.625,0.0,319.0,0.0,319.0,-101.625,217.375
2026-02-13 06:00:00+00:00,121.875,0.0,286.25,0.0,286.25,-121.875,164.375
2026-02-13 07:00:00+00:00,151.25,0.0,275.75,0.0,275.75,-151.25,124.5
2026-02-13 08:00:00+00:00,169.75,0.0,321.75,0.0,321.75,-169.75,152.0
2026-02-13 09:00:00+00:00,137.25,0.0,247.25,0.0,247.25,-137.25,110.0
2026-02-13 10:00:00+00:00,186.25,0.0,283.5,0.0,283.5,-186.25,97.25
2026-02-13 11:00:00+00:00,160.875,0.0,187.25,0.0,187.25,-160.875,26.375
2026-02-13 12:00:00+00:00,118.0,0.0,124.75,0.0,124.75,-118.0,6.75
2026-02-13 13:00:00+00:00,97.625,0.0,99.25,0.0,99.25,-97.625,1.625
2026-02-13 14:00:00+00:00,189.625,0.0,209.75,0.0,209.75,-189.625,20.125
2026-02-13 15:00:00+00:00,29.875,57.0,40.0,40.0,0.0,27.125,27.125
2026-02-13 16:00:00+00:00,0.0,123.0,0.0,75.75,-75.75,123.0,47.25
2026-02-13 17:00:00+00:00,0.0,156.75,0.0,128.25,-128.25,156.75,28.5
2026-02-13 18:00:00+00:00,0.0,81.0,0.0,136.25,-136.25,81.0,-55.25
2026-02-13 19:00:00+00:00,0.0,415.125,0.0,432.5,-432.5,415.125,-17.375
2026-02-13 20:00:00+00:00,0.0,93.75,0.0,133.25,-133.25,93.75,-39.5
2026-02-13 21:00:00+00:00,0.0,202.125,0.0,230.25,-230.25,202.125,-28.125
2026-02-13 22:00:00+00:00,0.0,321.25,0.0,285.75,-285.75,321.25,35.5
2026-02-13 23:00:00+00:00,0.0,594.75,0.0,505.25,-505.25,594.75,89.5
2026-02-14 00:00:00+00:00,0.0,593.0,0.0,494.75,-494.75,593.0,98.25
2026-02-14 01:00:00+00:00,0.0,527.5,0.0,431.0,-431.0,527.5,96.5
2026-02-14 02:00:00+00:00,0.0,640.625,0.0,533.5,-533.5,640.625,107.125
2026-02-14 03:00:00+00:00,0.0,729.375,0.0,613.75,-613.75,729.375,115.625
2026-02-14 04:00:00+00:00,0.0,586.0,0.0,542.25,-542.25,586.0,43.75
2026-02-14 05:00:00+00:00,0.0,824.0,0.0,695.25,-695.25,824.0,128.75
2026-02-14 06:00:00+00:00,0.0,690.375,0.0,639.5,-639.5,690.375,50.875
2026-02-14 07:00:00+00:00,0.0,661.5,0.0,609.25,-609.25,661.5,52.25
2026-02-14 08:00:00+00:00,0.0,661.5,0.0,517.75,-517.75,661.5,143.75
2026-02-14 09:00:00+00:00,0.0,575.375,0.0,305.25,-305.25,575.375,270.125
2026-02-14 10:00:00+00:00,0.0,737.5,0.0,484.25,-484.25,737.5,253.25
2026-02-14 11:00:00+00:00,0.0,824.125,0.0,642.5,-642.5,824.125,181.625
2026-02-14 12:00:00+00:00,0.0,758.625,0.0,564.0,-564.0,758.625,194.625
2026-02-14 13:00:00+00:00,0.0,680.75,0.0,551.25,-551.25,680.75,129.5
2026-02-14 14:00:00+00:00,0.0,642.375,0.0,550.0,-550.0,642.375,92.375
2026-02-14 15:00:00+00:00,0.0,654.625,0.0,548.75,-548.75,654.625,105.875
2026-02-14 16:00:00+00:00,0.0,601.625,0.0,476.75,-476.75,601.625,124.875
2026-02-14 17:00:00+00:00,0.0,469.75,0.0,380.75,-380.75,469.75,89.0
2026-02-14 18:00:00+00:00,0.0,440.625,0.0,390.5,-390.5,440.625,50.125
2026-02-14 19:00:00+00:00,0.0,485.375,0.0,481.25,-481.25,485.375,4.125
2026-02-14 20:00:00+00:00,0.0,527.75,0.0,454.5,-454.5,527.75,73.25
2026-02-14 21:00:00+00:00,0.0,493.75,0.0,391.25,-391.25,493.75,102.5
2026-02-14 22:00:00+00:00,0.0,486.0,0.0,457.0,-457.0,486.0,29.0
2026-02-14 23:00:00+00:00,0.0,434.375,0.0,370.5,-370.5,434.375,63.875
2026-02-15 00:00:00+00:00,0.0,413.375,0.0,352.5,-352.5,413.375,60.875
2026-02-15 01:00:00+00:00,0.0,404.75,0.0,344.5,-344.5,404.75,60.25
2026-02-15 02:00:00+00:00,0.0,404.375,0.0,329.75,-329.75,404.375,74.625
2026-02-15 03:00:00+00:00,0.0,417.125,0.0,336.0,-336.0,417.125,81.125
2026-02-15 04:00:00+00:00,0.0,347.0,0.0,229.25,-229.25,347.0,117.75
2026-02-15 05:00:00+00:00,0.0,459.375,0.0,371.25,-371.25,459.375,88.125
2026-02-15 06:00:00+00:00,0.0,550.75,0.0,448.5,-448.5,550.75,102.25
2026-02-15 07:00:00+00:00,0.0,681.125,0.0,494.5,-494.5,681.125,186.625
2026-02-15 08:00:00+00:00,0.0,698.375,0.0,450.25,-450.25,698.375,248.125
2026-02-15 09:00:00+00:00,0.0,805.25,0.0,490.5,-490.5,805.25,314.75
2026-02-15 10:00:00+00:00,0.0,690.25,0.0,367.75,-367.75,690.25,322.5
2026-02-15 11:00:00+00:00,0.0,578.75,0.0,317.75,-317.75,578.75,261.0
2026-02-15 12:00:00+00:00,0.0,540.875,0.0,175.0,-175.0,540.875,365.875
2026-02-15 13:00:00+00:00,0.0,551.875,0.0,241.0,-241.0,551.875,310.875
2026-02-15 14:00:00+00:00,0.0,714.75,0.0,372.75,-372.75,714.75,342.0
2026-02-15 15:00:00+00:00,0.0,726.875,0.0,423.5,-423.5,726.875,303.375
2026-02-15 16:00:00+00:00,0.0,732.75,0.0,477.5,-477.5,732.75,255.25
2026-02-15 17:00:00+00:00,0.0,687.125,0.0,452.0,-452.0,687.125,235.125
2026-02-15 18:00:00+00:00,0.0,648.375,0.0,400.75,-400.75,648.375,247.625
2026-02-15 19:00:00+00:00,0.0,646.125,0.0,470.75,-470.75,646.125,175.375
2026-02-15 20:00:00+00:00,0.0,611.75,0.0,513.0,-513.0,611.75,98.75
2026-02-15 21:00:00+00:00,0.0,635.5,0.0,552.5,-552.5,635.5,83.0
2026-02-15 22:00:00+00:00,0.0,552.625,0.0,502.5,-502.5,552.625,50.125
2026-02-15 23:00:00+00:00,0.0,586.375,0.0,635.75,-635.75,586.375,-49.375
2026-02-16 00:00:00+00:00,0.0,554.625,0.0,571.5,-571.5,554.625,-16.875
2026-02-16 01:00:00+00:00,0.0,553.75,0.0,558.0,-558.0,553.75,-4.25
2026-02-16 02:00:00+00:00,0.0,531.75,0.0,521.5,-521.5,531.75,10.25
2026-02-16 03:00:00+00:00,0.0,658.375,0.0,618.5,-618.5,658.375,39.875
2026-02-16 04:00:00+00:00,0.0,448.625,0.0,441.25,-441.25,448.625,7.375
2026-02-16 05:00:00+00:00,0.0,124.625,0.0,134.5,-134.5,124.625,-9.875
2026-02-16 06:00:00+00:00,0.0,111.125,0.0,191.0,-191.0,111.125,-79.875
2026-02-16 07:00:00+00:00,0.0,57.0,0.0,91.75,-91.75,57.0,-34.75
2026-02-16 08:00:00+00:00,0.0,80.125,34.75,10.25,24.5,80.125,104.625
2026-02-16 09:00:00+00:00,0.0,253.125,0.0,104.5,-104.5,253.125,148.625
2026-02-16 10:00:00+00:00,0.0,284.875,0.0,140.5,-140.5,284.875,144.375
2026-02-16 11:00:00+00:00,0.0,363.75,0.0,156.75,-156.75,363.75,207.0
2026-02-16 12:00:00+00:00,0.0,433.0,0.0,344.25,-344.25,433.0,88.75
2026-02-16 13:00:00+00:00,0.0,527.875,0.0,417.75,-417.75,527.875,110.125
2026-02-16 14:00:00+00:00,0.0,531.875,0.0,371.0,-371.0,531.875,160.875
2026-02-16 15:00:00+00:00,0.0,583.5,0.0,442.5,-442.5,583.5,141.0
2026-02-16 16:00:00+00:00,0.0,480.5,0.0,451.25,-451.25,480.5,29.25
2026-02-16 17:00:00+00:00,0.0,281.5,0.0,406.75,-406.75,281.5,-125.25
2026-02-16 18:00:00+00:00,0.0,94.875,0.0,253.0,-253.0,94.875,-158.125
2026-02-16 19:00:00+00:00,1.0,38.5,0.0,274.75,-274.75,37.5,-237.25
2026-02-16 20:00:00+00:00,157.5,0.0,0.0,325.0,-325.0,-157.5,-482.5
2026-02-16 21:00:00+00:00,70.875,0.0,0.0,340.0,-340.0,-70.875,-410.875
2026-02-16 22:00:00+00:00,15.625,1.625,0.0,350.75,-350.75,-14.0,-364.75
2026-02-16 23:00:00+00:00,78.875,0.0,0.0,263.75,-263.75,-78.875,-342.625
2026-02-17 00:00:00+00:00,23.25,0.0,0.0,324.0,-324.0,-23.25,-347.25
2026-02-17 01:00:00+00:00,104.0,0.0,0.0,247.25,-247.25,-104.0,-351.25
2026-02-17 02:00:00+00:00,48.0,0.0,0.0,301.0,-301.0,-48.0,-349.0
2026-02-17 03:00:00+00:00,8.75,14.375,0.0,305.0,-305.0,5.625,-299.375
2026-02-17 04:00:00+00:00,442.0,0.0,66.0,9.5,56.5,-442.0,-385.5
2026-02-17 05:00:00+00:00,326.125,0.0,219.0,0.0,219.0,-326.125,-107.125
2026-02-17 06:00:00+00:00,179.25,0.0,102.75,0.0,102.75,-179.25,-76.5
2026-02-17 07:00:00+00:00,188.75,0.0,80.5,0.0,80.5,-188.75,-108.25
2026-02-17 08:00:00+00:00,67.375,10.75,19.75,1.75,18.0,-56.625,-38.625
2026-02-17 09:00:00+00:00,0.0,137.625,8.5,65.25,-56.75,137.625,80.875
2026-02-17 10:00:00+00:00,0.0,295.0,0.0,229.5,-229.5,295.0,65.5
2026-02-17 11:00:00+00:00,0.0,372.5,0.0,326.0,-326.0,372.5,46.5
2026-02-17 12:00:00+00:00,0.0,352.625,0.0,329.75,-329.75,352.625,22.875
2026-02-17 13:00:00+00:00,0.0,279.625,0.0,237.75,-237.75,279.625,41.875
2026-02-17 14:00:00+00:00,0.0,154.25,0.0,158.5,-158.5,154.25,-4.25
2026-02-17 15:00:00+00:00,0.0,66.5,0.0,57.0,-57.0,66.5,9.5
2026-02-17 16:00:00+00:00,11.0,4.625,7.25,8.25,-1.0,-6.375,-7.375
2026-02-17 17:00:00+00:00,26.625,23.0,56.75,0.0,56.75,-3.625,53.125
2026-02-17 18:00:00+00:00,0.0,171.625,0.0,73.5,-73.5,171.625,98.125
2026-02-17 19:00:00+00:00,0.0,174.875,0.0,170.0,-170.0,174.875,4.875
2026-02-17 20:00:00+00:00,0.0,211.875,0.0,286.5,-286.5,211.875,-74.625
2026-02-17 21:00:00+00:00,0.0,395.375,0.0,408.75,-408.75,395.375,-13.375
2026-02-17 22:00:00+00:00,0.0,441.125,0.0,431.0,-431.0,441.125,10.125
2026-02-17 23:00:00+00:00,0.0,232.375,0.0,379.25,-379.25,232.375,-146.875
2026-02-18 00:00:00+00:00,0.0,301.125,0.0,431.0,-431.0,301.125,-129.875
2026-02-18 01:00:00+00:00,0.0,284.25,0.0,419.25,-419.25,284.25,-135.0
2026-02-18 02:00:00+00:00,0.0,228.75,0.0,377.0,-377.0,228.75,-148.25
2026-02-18 03:00:00+00:00,0.0,310.75,0.0,377.0,-377.0,310.75,-66.25
2026-02-18 04:00:00+00:00,0.0,214.25,0.0,409.75,-409.75,214.25,-195.5
2026-02-18 05:00:00+00:00,0.0,312.375,0.0,448.25,-448.25,312.375,-135.875
2026-02-18 06:00:00+00:00,0.0,465.0,0.0,383.5,-383.5,465.0,81.5
2026-02-18 07:00:00+00:00,0.0,641.25,0.0,477.75,-477.75,641.25,163.5
2026-02-18 08:00:00+00:00,0.0,761.5,0.0,575.0,-575.0,761.5,186.5
2026-02-18 09:00:00+00:00,0.0,592.875,0.0,468.5,-468.5,592.875,124.375
2026-02-18 10:00:00+00:00,0.0,539.375,0.0,440.75,-440.75,539.375,98.625
2026-02-18 11:00:00+00:00,0.0,475.25,0.0,531.5,-531.5,475.25,-56.25
2026-02-18 12:00:00+00:00,0.0,574.375,0.0,533.25,-533.25,574.375,41.125
2026-02-18 13:00:00+00:00,0.0,456.25,0.0,429.0,-429.0,456.25,27.25
2026-02-18 14:00:00+00:00,0.0,328.25,0.0,415.0,-415.0,328.25,-86.75
2026-02-18 15:00:00+00:00,0.0,257.0,0.0,366.0,-366.0,257.0,-109.0
2026-02-18 16:00:00+00:00,0.0,244.875,0.0,352.75,-352.75,244.875,-107.875
2026-02-18 17:00:00+00:00,0.0,257.75,0.0,384.5,-384.5,257.75,-126.75
2026-02-18 18:00:00+00:00,0.0,243.25,0.0,349.75,-349.75,243.25,-106.5
2026-02-18 19:00:00+00:00,0.0,308.75,0.0,370.0,-370.0,308.75,-61.25
2026-02-18 20:00:00+00:00,0.0,212.625,0.0,368.25,-368.25,212.625,-155.625
2026-02-18 21:00:00+00:00,0.0,361.75,0.0,428.0,-428.0,361.75,-66.25
2026-02-18 22:00:00+00:00,0.0,394.125,0.0,458.5,-458.5,394.125,-64.375
2026-02-18 23:00:00+00:00,0.0,495.5,0.0,458.25,-458.25,495.5,37.25
2026-02-19 00:00:00+00:00,0.0,491.375,0.0,442.5,-442.5,491.375,48.875
2026-02-19 01:00:00+00:00,0.0,480.0,0.0,435.5,-435.5,480.0,44.5
2026-02-19 02:00:00+00:00,0.0,514.5,0.0,490.75,-490.75,514.5,23.75
2026-02-19 03:00:00+00:00,0.0,635.0,0.0,541.25,-541.25,635.0,93.75
2026-02-19 04:00:00+00:00,0.0,423.75,0.0,427.5,-427.5,423.75,-3.75
2026-02-19 05:00:00+00:00,0.0,457.875,0.0,351.25,-351.25,457.875,106.625
2026-02-19 06:00:00+00:00,0.0,590.0,0.0,347.5,-347.5,590.0,242.5
2026-02-19 07:00:00+00:00,0.0,691.375,0.0,426.75,-426.75,691.375,264.625
2026-02-19 08:00:00+00:00,0.0,724.875,0.0,466.0,-466.0,724.875,258.875
2026-02-19 09:00:00+00:00,0.0,686.25,0.0,450.75,-450.75,686.25,235.5
2026-02-19 10:00:00+00:00,0.0,296.5,0.0,156.25,-156.25,296.5,140.25
2026-02-19 11:00:00+00:00,0.0,141.5,24.25,23.25,1.0,141.5,142.5
2026-02-19 12:00:00+00:00,0.0,168.75,0.0,66.5,-66.5,168.75,102.25
2026-02-19 13:00:00+00:00,0.0,223.125,0.0,166.0,-166.0,223.125,57.125
2026-02-19 14:00:00+00:00,0.0,34.0,12.5,11.5,1.0,34.0,35.0
2026-02-19 15:00:00+00:00,10.25,54.625,25.0,20.75,4.25,44.375,48.625
2026-02-19 16:00:00+00:00,0.0,83.75,17.5,50.25,-32.75,83.75,51.0
2026-02-19 17:00:00+00:00,0.0,207.5,0.0,161.75,-161.75,207.5,45.75
2026-02-19 18:00:00+00:00,0.0,157.5,0.0,283.0,-283.0,157.5,-125.5
2026-02-19 19:00:00+00:00,0.0,110.375,0.0,152.75,-152.75,110.375,-42.375
2026-02-19 20:00:00+00:00,91.375,0.0,114.5,0.0,114.5,-91.375,23.125
2026-02-19 21:00:00+00:00,127.625,0.0,136.25,0.0,136.25,-127.625,8.625
2026-02-19 22:00:00+00:00,182.75,0.0,240.0,0.0,240.0,-182.75,57.25
2026-02-19 23:00:00+00:00,0.0,187.75,0.0,145.5,-145.5,187.75,42.25
2026-02-20 00:00:00+00:00,0.0,209.0,0.0,153.0,-153.0,209.0,56.0
2026-02-20 01:00:00+00:00,0.0,246.5,0.0,215.25,-215.25,246.5,31.25
2026-02-20 02:00:00+00:00,0.0,146.25,0.0,114.75,-114.75,146.25,31.5
2026-02-20 03:00:00+00:00,0.0,142.875,19.75,50.0,-30.25,142.875,112.625
2026-02-20 04:00:00+00:00,0.0,141.0,62.5,0.0,62.5,141.0,203.5
2026-02-20 05:00:00+00:00,0.0,147.875,104.75,0.0,104.75,147.875,252.625
2026-02-20 06:00:00+00:00,36.25,0.0,219.5,0.0,219.5,-36.25,183.25
2026-02-20 07:00:00+00:00,0.0,71.5,137.75,0.0,137.75,71.5,209.25
2026-02-20 08:00:00+00:00,0.0,131.375,57.25,3.5,53.75,131.375,185.125
2026-02-20 09:00:00+00:00,0.0,69.5,115.25,0.0,115.25,69.5,184.75
2026-02-20 10:00:00+00:00,96.375,15.625,133.5,0.0,133.5,-80.75,52.75
2026-02-20 11:00:00+00:00,69.125,0.0,40.5,0.0,40.5,-69.125,-28.625
2026-02-20 12:00:00+00:00,302.625,0.0,211.0,0.0,211.0,-302.625,-91.625
2026-02-20 13:00:00+00:00,74.75,77.875,67.25,50.5,16.75,3.125,19.875
2026-02-20 14:00:00+00:00,0.0,213.5,0.0,232.0,-232.0,213.5,-18.5
2026-02-20 15:00:00+00:00,0.0,298.0,0.0,418.0,-418.0,298.0,-120.0
2026-02-20 16:00:00+00:00,0.0,334.625,0.0,446.25,-446.25,334.625,-111.625
2026-02-20 17:00:00+00:00,0.0,189.25,0.0,584.0,-584.0,189.25,-394.75
2026-02-20 18:00:00+00:00,3.125,62.75,0.0,572.0,-572.0,59.625,-512.375
2026-02-20 19:00:00+00:00,53.5,0.0,0.0,521.75,-521.75,-53.5,-575.25
2026-02-20 20:00:00+00:00,7.25,84.625,0.0,581.5,-581.5,77.375,-504.125
2026-02-20 21:00:00+00:00,0.0,183.125,0.0,640.0,-640.0,183.125,-456.875
2026-02-20 22:00:00+00:00,0.0,277.25,0.0,654.75,-654.75,277.25,-377.5
2026-02-20 23:00:00+00:00,0.0,246.375,0.0,559.25,-559.25,246.375,-312.875
2026-02-21 00:00:00+00:00,0.0,270.75,0.0,614.75,-614.75,270.75,-344.0
2026-02-21 01:00:00+00:00,0.0,86.875,0.0,433.25,-433.25,86.875,-346.375
2026-02-21 02:00:00+00:00,0.0,52.125,0.0,373.25,-373.25,52.125,-321.125
2026-02-21 03:00:00+00:00,0.0,94.375,0.0,432.25,-432.25,94.375,-337.875
2026-02-21 04:00:00+00:00,0.0,113.0,0.0,464.25,-464.25,113.0,-351.25
2026-02-21 05:00:00+00:00,30.75,7.375,0.0,361.25,-361.25,-23.375,-384.625
2026-02-21 06:00:00+00:00,0.0,104.375,0.0,466.5,-466.5,104.375,-362.125
2026-02-21 07:00:00+00:00,0.0,221.25,0.0,564.0,-564.0,221.25,-342.75
2026-02-21 08:00:00+00:00,0.0,239.625,0.0,463.25,-463.25,239.625,-223.625
2026-02-21 09:00:00+00:00,0.0,426.875,0.0,557.25,-557.25,426.875,-130.375
2026-02-21 10:00:00+00:00,0.0,498.875,0.0,604.75,-604.75,498.875,-105.875
2026-02-21 11:00:00+00:00,198.5,0.0,96.0,33.5,62.5,-198.5,-136.0
2026-02-21 12:00:00+00:00,307.5,0.0,197.75,0.0,197.75,-307.5,-109.75
2026-02-21 13:00:00+00:00,172.25,50.75,46.0,200.5,-154.5,-121.5,-276.0
2026-02-21 14:00:00+00:00,0.0,306.5,0.0,523.0,-523.0,306.5,-216.5
2026-02-21 15:00:00+00:00,0.0,320.25,0.0,533.0,-533.0,320.25,-212.75
2026-02-21 16:00:00+00:00,0.0,265.5,0.0,431.0,-431.0,265.5,-165.5
2026-02-21 17:00:00+00:00,0.0,80.25,0.0,255.5,-255.5,80.25,-175.25
2026-02-21 18:00:00+00:00,205.125,0.0,23.25,0.0,23.25,-205.125,-181.875
2026-02-21 19:00:00+00:00,325.75,0.0,85.75,0.0,85.75,-325.75,-240.0
2026-02-21 20:00:00+00:00,419.0,0.0,182.25,0.0,182.25,-419.0,-236.75
2026-02-21 21:00:00+00:00,395.75,0.0,64.0,0.0,64.0,-395.75,-331.75
2026-02-21 22:00:00+00:00,226.5,0.0,0.0,81.25,-81.25,-226.5,-307.75
2026-02-21 23:00:00+00:00,20.375,173.75,0.0,432.75,-432.75,153.375,-279.375
2026-02-22 00:00:00+00:00,0.0,428.875,0.0,624.25,-624.25,428.875,-195.375
2026-02-22 01:00:00+00:00,0.0,344.875,0.0,544.5,-544.5,344.875,-199.625
2026-02-22 02:00:00+00:00,0.0,305.875,0.0,563.0,-563.0,305.875,-257.125
2026-02-22 03:00:00+00:00,0.0,335.625,0.0,601.5,-601.5,335.625,-265.875
2026-02-22 04:00:00+00:00,0.0,346.125,0.0,638.0,-638.0,346.125,-291.875
2026-02-22 05:00:00+00:00,0.0,217.75,0.0,517.5,-517.5,217.75,-299.75
2026-02-22 06:00:00+00:00,0.0,150.75,0.0,520.75,-520.75,150.75,-370.0
2026-02-22 07:00:00+00:00,0.0,67.125,0.0,458.0,-458.0,67.125,-390.875
2026-02-22 08:00:00+00:00,0.0,193.0,0.0,503.75,-503.75,193.0,-310.75
2026-02-22 09:00:00+00:00,0.0,222.375,0.0,354.75,-354.75,222.375,-132.375
2026-02-22 10:00:00+00:00,0.0,359.875,0.0,399.25,-399.25,359.875,-39.375
2026-02-22 11:00:00+00:00,0.0,280.625,0.0,281.75,-281.75,280.625,-1.125
2026-02-22 12:00:00+00:00,0.0,110.625,0.0,134.25,-134.25,110.625,-23.625
2026-02-22 13:00:00+00:00,0.0,486.125,0.0,527.25,-527.25,486.125,-41.125
2026-02-22 14:00:00+00:00,0.0,585.125,0.0,523.0,-523.0,585.125,62.125
2026-02-22 15:00:00+00:00,0.0,550.75,0.0,581.75,-581.75,550.75,-31.0
2026-02-22 16:00:00+00:00,0.0,581.375,0.0,590.25,-590.25,581.375,-8.875
2026-02-22 17:00:00+00:00,0.0,585.25,0.0,590.25,-590.25,585.25,-5.0
2026-02-22 18:00:00+00:00,0.0,507.625,0.0,508.25,-508.25,507.625,-0.625
