,IT_CSUD_IT_SARD,IT_SARD_IT_CSUD,IT_SARD_IT_CSUD_net_export,Net Export
2026-03-05 19:00:00+00:00,0.0,287.7175,287.7175,287.7175
2026-03-05 20:00:00+00:00,0.0,359.6825,359.6825,359.6825
2026-03-05 21:00:00+00:00,0.0,433.145,433.145,433.145
2026-03-05 22:00:00+00:00,0.0,516.2825,516.2825,516.2825
2026-03-05 23:00:00+00:00,0.0,559.0,559.0,559.0
2026-03-06 00:00:00+00:00,0.0,359.375,359.375,359.375
2026-03-06 01:00:00+00:00,0.0,412.44,412.44,412.44
2026-03-06 02:00:00+00:00,0.0,371.4525,371.4525,371.4525
2026-03-06 03:00:00+00:00,0.0,341.2875,341.2875,341.2875
2026-03-06 04:00:00+00:00,0.0,474.9975,474.9975,474.9975
2026-03-06 05:00:00+00:00,0.0,497.5525,497.5525,497.5525
2026-03-06 06:00:00+00:00,0.0,613.505,613.505,613.505
2026-03-06 07:00:00+00:00,0.0,583.845,583.845,583.845
2026-03-06 08:00:00+00:00,0.0,520.14,520.14,520.14
2026-03-06 09:00:00+00:00,0.0,589.17,589.17,589.17
2026-03-06 10:00:00+00:00,0.0,558.545,558.545,558.545
2026-03-06 11:00:00+00:00,0.0,247.9975,247.9975,247.9975
2026-03-06 12:00:00+00:00,0.0,353.755,353.755,353.755
2026-03-06 13:00:00+00:00,0.0,398.8,398.8,398.8
2026-03-06 14:00:00+00:00,0.0,306.68,306.68,306.68
2026-03-06 15:00:00+00:00,0.0,214.4125,214.4125,214.4125
2026-03-06 16:00:00+00:00,0.0,376.0425,376.0425,376.0425
2026-03-06 17:00:00+00:00,0.0,678.49,678.49,678.49
2026-03-06 18:00:00+00:00,0.0,600.0575,600.0575,600.0575
2026-03-06 19:00:00+00:00,35.7825,134.52249999999998,98.73999999999998,98.73999999999998
2026-03-06 20:00:00+00:00,166.75,0.0,-166.75,-166.75
2026-03-06 21:00:00+00:00,88.005,0.0,-88.005,-88.005
2026-03-06 22:00:00+00:00,97.52,0.0,-97.52,-97.52
2026-03-06 23:00:00+00:00,101.425,0.0,-101.425,-101.425
