,IT_NORD_IT_CNOR,IT_CNOR_IT_NORD,IT_CSUD_IT_CNOR,IT_CNOR_IT_CSUD,IT_CNOR_IT_NORD_net_export,IT_CNOR_IT_CSUD_net_export,Net Export
2026-01-24 04:00:00+00:00,0.0,916.4625,1361.76,0.0,916.4625,-1361.76,-445.2975
2026-01-24 05:00:00+00:00,0.0,287.6425,864.23,0.0,287.6425,-864.23,-576.5875000000001
2026-01-24 06:00:00+00:00,48.595000000000006,42.935,774.5074999999999,0.0,-5.660000000000004,-774.5074999999999,-780.1674999999999
2026-01-24 07:00:00+00:00,0.0,214.3,1059.725,0.0,214.3,-1059.725,-845.425
2026-01-24 08:00:00+00:00,0.0,1021.7425000000001,2038.9125,0.0,1021.7425000000001,-2038.9125,-1017.1699999999998
2026-01-24 09:00:00+00:00,0.0,1325.9925,2237.3,0.0,1325.9925,-2237.3,-911.3075000000001
2026-01-24 10:00:00+00:00,0.0,1888.0425,2603.5375,0.0,1888.0425,-2603.5375,-715.4949999999999
2026-01-24 11:00:00+00:00,0.0,1282.145,1973.29,0.0,1282.145,-1973.29,-691.145
2026-01-24 12:00:00+00:00,0.0,1202.29,1915.4875,0.0,1202.29,-1915.4875,-713.1975
2026-01-24 13:00:00+00:00,0.0,1543.7775000000001,2177.71,0.0,1543.7775000000001,-2177.71,-633.9324999999999
2026-01-24 14:00:00+00:00,0.0,429.6475,1070.3525,0.0,429.6475,-1070.3525,-640.7049999999999
2026-01-24 15:00:00+00:00,0.0,357.8275,1152.6275,0.0,357.8275,-1152.6275,-794.8000000000001
2026-01-24 16:00:00+00:00,583.985,0.0,438.3225,0.0,-583.985,-438.3225,-1022.3075
2026-01-24 17:00:00+00:00,1121.7125,0.0,64.60249999999999,82.935,-1121.7125,18.33250000000001,-1103.38
2026-01-24 18:00:00+00:00,1308.77,0.0,4.1475,197.3825,-1308.77,193.23499999999999,-1115.535
2026-01-24 19:00:00+00:00,1091.0575,0.0,0.0,56.72,-1091.0575,56.72,-1034.3374999999999
2026-01-24 20:00:00+00:00,840.1475,0.0,168.29250000000002,0.0,-840.1475,-168.29250000000002,-1008.44
2026-01-24 21:00:00+00:00,860.5474999999999,0.0,231.35250000000002,191.425,-860.5474999999999,-39.92750000000001,-900.4749999999999
2026-01-24 22:00:00+00:00,1146.385,0.0,0.0,419.2175,-1146.385,419.2175,-727.1675
2026-01-24 23:00:00+00:00,1255.3375,0.0,0.0,707.65,-1255.3375,707.65,-547.6875000000001
2026-01-25 00:00:00+00:00,1049.3875,0.0,0.0,664.3075,-1049.3875,664.3075,-385.08000000000004
2026-01-25 01:00:00+00:00,761.9775,0.0,0.0,328.435,-761.9775,328.435,-433.54249999999996
2026-01-25 02:00:00+00:00,47.76,70.0625,435.46000000000004,0.0,22.302500000000002,-435.46000000000004,-413.1575
2026-01-25 03:00:00+00:00,0.0,700.59,1130.6675,0.0,700.59,-1130.6675,-430.0775
2026-01-25 04:00:00+00:00,0.0,931.8425,1433.4125,0.0,931.8425,-1433.4125,-501.56999999999994
2026-01-25 05:00:00+00:00,0.0,795.03,1331.57,0.0,795.03,-1331.57,-536.54
2026-01-25 06:00:00+00:00,0.0,472.2375,1117.07,0.0,472.2375,-1117.07,-644.8325
2026-01-25 07:00:00+00:00,0.0,475.4175,1043.625,0.0,475.4175,-1043.625,-568.2075
2026-01-25 08:00:00+00:00,0.0,743.4725,1274.005,0.0,743.4725,-1274.005,-530.5325000000001
2026-01-25 09:00:00+00:00,0.0,444.505,869.9775,0.0,444.505,-869.9775,-425.47249999999997
2026-01-25 10:00:00+00:00,0.0,1851.665,2354.6175,0.0,1851.665,-2354.6175,-502.9524999999999
2026-01-25 11:00:00+00:00,0.0,1847.3274999999999,2247.905,0.0,1847.3274999999999,-2247.905,-400.5775000000003
2026-01-25 12:00:00+00:00,0.0,1975.305,2171.23,0.0,1975.305,-2171.23,-195.92499999999995
2026-01-25 13:00:00+00:00,0.0,1637.33,1879.2125,0.0,1637.33,-1879.2125,-241.88250000000016
2026-01-25 14:00:00+00:00,0.0,1075.3899999999999,1505.3975,0.0,1075.3899999999999,-1505.3975,-430.00750000000016
2026-01-25 15:00:00+00:00,0.0,694.7075,1358.6225,0.0,694.7075,-1358.6225,-663.915
2026-01-25 16:00:00+00:00,87.97749999999999,53.6775,722.6925,0.0,-34.29999999999999,-722.6925,-756.9925
2026-01-25 17:00:00+00:00,746.0725,0.0,192.19750000000002,0.0,-746.0725,-192.19750000000002,-938.27
2026-01-25 18:00:00+00:00,1033.6375,0.0,7.355,25.5975,-1033.6375,18.2425,-1015.3950000000001
2026-01-25 19:00:00+00:00,600.555,0.0,337.45500000000004,0.0,-600.555,-337.45500000000004,-938.01
2026-01-25 20:00:00+00:00,313.295,0.0,559.2049999999999,0.0,-313.295,-559.2049999999999,-872.5
2026-01-25 21:00:00+00:00,55.144999999999996,25.54,839.9275,0.0,-29.604999999999997,-839.9275,-869.5325
2026-01-25 22:00:00+00:00,0.0,281.05,1048.9325,0.0,281.05,-1048.9325,-767.8824999999999
2026-01-25 23:00:00+00:00,0.0,471.175,1380.035,0.0,471.175,-1380.035,-908.8600000000001
2026-01-26 00:00:00+00:00,35.0525,80.21,822.3,0.0,45.15749999999999,-822.3,-777.1424999999999
2026-01-26 01:00:00+00:00,219.2175,0.0,554.6825,0.0,-219.2175,-554.6825,-773.9
2026-01-26 02:00:00+00:00,792.6,0.0,35.21,105.965,-792.6,70.755,-721.845
2026-01-26 03:00:00+00:00,1104.2,0.0,0.0,403.42,-1104.2,403.42,-700.78
2026-01-26 04:00:00+00:00,905.7674999999999,0.0,33.61,114.115,-905.7674999999999,80.505,-825.2624999999999
2026-01-26 05:00:00+00:00,297.5675,22.4425,1011.3199999999999,0.0,-275.125,-1011.3199999999999,-1286.445
2026-01-26 06:00:00+00:00,547.865,0.0,1225.9925,0.0,-547.865,-1225.9925,-1773.8575
2026-01-26 07:00:00+00:00,398.555,0.0,1762.6950000000002,0.0,-398.555,-1762.6950000000002,-2161.25
2026-01-26 08:00:00+00:00,382.9075,0.0,1751.225,0.0,-382.9075,-1751.225,-2134.1324999999997
2026-01-26 09:00:00+00:00,456.5075,0.0,1556.58,0.0,-456.5075,-1556.58,-2013.0874999999999
2026-01-26 10:00:00+00:00,445.3325,0.0,1535.7825,0.0,-445.3325,-1535.7825,-1981.115
2026-01-26 11:00:00+00:00,51.7025,178.875,1872.5700000000002,0.0,127.1725,-1872.5700000000002,-1745.3975000000003
2026-01-26 12:00:00+00:00,130.925,43.7325,1500.5900000000001,0.0,-87.19250000000001,-1500.5900000000001,-1587.7825000000003
2026-01-26 13:00:00+00:00,46.175000000000004,10.85,1900.8325,0.0,-35.325,-1900.8325,-1936.1575
2026-01-26 14:00:00+00:00,820.915,0.0,1220.2725,0.0,-820.915,-1220.2725,-2041.1875
2026-01-26 15:00:00+00:00,1044.7725,0.0,1148.605,0.0,-1044.7725,-1148.605,-2193.3775
2026-01-26 16:00:00+00:00,1186.9650000000001,0.0,1102.2975000000001,0.0,-1186.9650000000001,-1102.2975000000001,-2289.2625000000003
2026-01-26 17:00:00+00:00,1199.0175,0.0,1058.655,0.0,-1199.0175,-1058.655,-2257.6724999999997
2026-01-26 18:00:00+00:00,1159.88,0.0,1039.195,0.0,-1159.88,-1039.195,-2199.075
2026-01-26 19:00:00+00:00,1048.9375,0.0,939.69,0.0,-1048.9375,-939.69,-1988.6275
2026-01-26 20:00:00+00:00,275.8975,11.0525,1540.6675,0.0,-264.84499999999997,-1540.6675,-1805.5125
2026-01-26 21:00:00+00:00,0.0,109.5875,1648.06,0.0,109.5875,-1648.06,-1538.4724999999999
2026-01-26 22:00:00+00:00,186.14999999999998,48.8075,1123.275,0.0,-137.34249999999997,-1123.275,-1260.6175
2026-01-26 23:00:00+00:00,49.655,111.71000000000001,1270.4625,0.0,62.05500000000001,-1270.4625,-1208.4075
2026-01-27 00:00:00+00:00,0.0,258.905,1379.075,0.0,258.905,-1379.075,-1120.17
2026-01-27 01:00:00+00:00,2.0775,76.13,1177.0975,0.0,74.0525,-1177.0975,-1103.045
2026-01-27 02:00:00+00:00,0.0,369.0875,1463.465,0.0,369.0875,-1463.465,-1094.3775
2026-01-27 03:00:00+00:00,4.665,222.31,1311.475,0.0,217.645,-1311.475,-1093.83
2026-01-27 04:00:00+00:00,212.19,81.7875,1056.15,0.0,-130.4025,-1056.15,-1186.5525
2026-01-27 05:00:00+00:00,0.0,698.8825,2217.7925,0.0,698.8825,-2217.7925,-1518.9099999999999
2026-01-27 06:00:00+00:00,376.765,0.0,1599.14,0.0,-376.765,-1599.14,-1975.9050000000002
2026-01-27 07:00:00+00:00,259.3725,37.405,2047.8000000000002,0.0,-221.9675,-2047.8000000000002,-2269.7675000000004
2026-01-27 08:00:00+00:00,11.15,561.965,2628.6125,0.0,550.815,-2628.6125,-2077.7975
2026-01-27 09:00:00+00:00,0.0,962.1750000000001,2701.665,0.0,962.1750000000001,-2701.665,-1739.4899999999998
2026-01-27 10:00:00+00:00,0.0,907.5475,2413.4975,0.0,907.5475,-2413.4975,-1505.9499999999998
2026-01-27 11:00:00+00:00,0.0,1408.91,2871.54,0.0,1408.91,-2871.54,-1462.6299999999999
2026-01-27 12:00:00+00:00,0.0,1399.5575,2770.675,0.0,1399.5575,-2770.675,-1371.1175000000003
2026-01-27 13:00:00+00:00,0.0,949.045,2641.0724999999998,0.0,949.045,-2641.0724999999998,-1692.0274999999997
2026-01-27 14:00:00+00:00,55.9075,340.305,2259.11,0.0,284.39750000000004,-2259.11,-1974.7125
2026-01-27 15:00:00+00:00,853.1525,0.0,1265.6,0.0,-853.1525,-1265.6,-2118.7525
2026-01-27 16:00:00+00:00,1033.5549999999998,0.0,1190.39,0.0,-1033.5549999999998,-1190.39,-2223.9449999999997
2026-01-27 17:00:00+00:00,997.875,0.0,1148.845,0.0,-997.875,-1148.845,-2146.7200000000003
2026-01-27 18:00:00+00:00,982.4000000000001,0.0,1093.2725,0.0,-982.4000000000001,-1093.2725,-2075.6725
2026-01-27 19:00:00+00:00,221.48499999999999,0.0,1689.6775,0.0,-221.48499999999999,-1689.6775,-1911.1625
2026-01-27 20:00:00+00:00,0.0,609.7049999999999,2327.54,0.0,609.7049999999999,-2327.54,-1717.835
2026-01-27 21:00:00+00:00,0.0,1421.565,2972.8225,0.0,1421.565,-2972.8225,-1551.2575000000002
2026-01-27 22:00:00+00:00,0.0,1147.0025,2406.8325,0.0,1147.0025,-2406.8325,-1259.83
2026-01-27 23:00:00+00:00,0.0,1286.8175,2507.7425000000003,0.0,1286.8175,-2507.7425000000003,-1220.9250000000002
2026-01-28 00:00:00+00:00,0.0,1600.1275,2727.5775,0.0,1600.1275,-2727.5775,-1127.4499999999998
2026-01-28 01:00:00+00:00,0.0,1460.935,2527.4975,0.0,1460.935,-2527.4975,-1066.5625
2026-01-28 02:00:00+00:00,0.0,1644.4575,2715.9375,0.0,1644.4575,-2715.9375,-1071.48
2026-01-28 03:00:00+00:00,0.0,1478.225,2565.87,0.0,1478.225,-2565.87,-1087.645
2026-01-28 04:00:00+00:00,0.0,1475.165,2612.1925,0.0,1475.165,-2612.1925,-1137.0275000000001
2026-01-28 05:00:00+00:00,0.0,1124.09,2501.8675,0.0,1124.09,-2501.8675,-1377.7775
2026-01-28 06:00:00+00:00,8.04,244.39499999999998,2128.2675,0.0,236.355,-2128.2675,-1891.9125
2026-01-28 07:00:00+00:00,0.0,221.39,2506.2425000000003,0.0,221.39,-2506.2425000000003,-2284.8525000000004
2026-01-28 08:00:00+00:00,0.0,199.99,2610.98,0.0,199.99,-2610.98,-2410.99
2026-01-28 09:00:00+00:00,13.51,94.035,2603.735,0.0,80.52499999999999,-2603.735,-2523.21
2026-01-28 10:00:00+00:00,635.485,0.0,1739.98,0.0,-635.485,-1739.98,-2375.465
2026-01-28 11:00:00+00:00,453.445,0.0,1608.4025,0.0,-453.445,-1608.4025,-2061.8475
2026-01-28 12:00:00+00:00,0.0,306.78,2354.3900000000003,0.0,306.78,-2354.3900000000003,-2047.6100000000004
2026-01-28 13:00:00+00:00,226.32750000000001,0.7125,1850.94,0.0,-225.615,-1850.94,-2076.5550000000003
2026-01-28 14:00:00+00:00,316.595,0.0,1857.175,0.0,-316.595,-1857.175,-2173.77
2026-01-28 15:00:00+00:00,0.0,351.0775,2677.775,0.0,351.0775,-2677.775,-2326.6975
2026-01-28 16:00:00+00:00,793.7850000000001,0.0,1484.865,0.0,-793.7850000000001,-1484.865,-2278.65
2026-01-28 17:00:00+00:00,624.0375,0.0,1629.44,0.0,-624.0375,-1629.44,-2253.4775
2026-01-28 18:00:00+00:00,1189.0075,0.0,941.3974999999999,0.0,-1189.0075,-941.3974999999999,-2130.4049999999997
2026-01-28 19:00:00+00:00,653.0550000000001,0.0,1202.4925,0.0,-653.0550000000001,-1202.4925,-1855.5475000000001
2026-01-28 20:00:00+00:00,82.12,12.2325,1487.3375,0.0,-69.8875,-1487.3375,-1557.2250000000001
2026-01-28 21:00:00+00:00,518.06,0.0,747.3725,0.0,-518.06,-747.3725,-1265.4325
2026-01-28 22:00:00+00:00,238.3325,0.0,876.6275,0.0,-238.3325,-876.6275,-1114.96
2026-01-28 23:00:00+00:00,271.51250000000005,0.0,766.25,0.0,-271.51250000000005,-766.25,-1037.7625
2026-01-29 00:00:00+00:00,220.16500000000002,10.48,730.9725,0.0,-209.68500000000003,-730.9725,-940.6575
2026-01-29 01:00:00+00:00,419.3875,0.0,493.47249999999997,0.0,-419.3875,-493.47249999999997,-912.8599999999999
2026-01-29 02:00:00+00:00,363.76,0.0,549.0975,0.0,-363.76,-549.0975,-912.8575
2026-01-29 03:00:00+00:00,196.7125,0.0,749.2425000000001,0.0,-196.7125,-749.2425000000001,-945.955
2026-01-29 04:00:00+00:00,29.4,157.52249999999998,1148.865,0.0,128.12249999999997,-1148.865,-1020.7425000000001
2026-01-29 05:00:00+00:00,0.0,418.16499999999996,1722.225,0.0,418.16499999999996,-1722.225,-1304.06
2026-01-29 06:00:00+00:00,338.515,0.0,1469.6100000000001,0.0,-338.515,-1469.6100000000001,-1808.125
2026-01-29 07:00:00+00:00,460.085,0.0,1723.475,0.0,-460.085,-1723.475,-2183.56
2026-01-29 08:00:00+00:00,6.5825,268.8425,2564.5875,0.0,262.26,-2564.5875,-2302.3275000000003
2026-01-29 09:00:00+00:00,0.0,583.3025,2811.0575,0.0,583.3025,-2811.0575,-2227.755
2026-01-29 10:00:00+00:00,0.0,216.87,2200.1775,0.0,216.87,-2200.1775,-1983.3075
2026-01-29 11:00:00+00:00,20.16,444.65749999999997,1900.645,0.0,424.49749999999995,-1900.645,-1476.1475
2026-01-29 12:00:00+00:00,0.0,1014.4224999999999,2323.6875,0.0,1014.4224999999999,-2323.6875,-1309.265
2026-01-29 13:00:00+00:00,0.0,943.2225000000001,2600.6324999999997,0.0,943.2225000000001,-2600.6324999999997,-1657.4099999999996
2026-01-29 14:00:00+00:00,0.0,463.53,2483.39,0.0,463.53,-2483.39,-2019.86
2026-01-29 15:00:00+00:00,2.9625,253.99,2404.545,0.0,251.0275,-2404.545,-2153.5175
2026-01-29 16:00:00+00:00,25.69,119.6875,2292.7075,0.0,93.9975,-2292.7075,-2198.71
2026-01-29 17:00:00+00:00,0.0,361.3125,2591.2925,0.0,361.3125,-2591.2925,-2229.98
2026-01-29 18:00:00+00:00,211.75,0.0,1921.0175,0.0,-211.75,-1921.0175,-2132.7675
2026-01-29 19:00:00+00:00,200.655,0.0,1630.76,0.0,-200.655,-1630.76,-1831.415
2026-01-29 20:00:00+00:00,0.0,286.205,1860.71,0.0,286.205,-1860.71,-1574.505
2026-01-29 21:00:00+00:00,0.0,485.5875,1899.0525,0.0,485.5875,-1899.0525,-1413.4650000000001
2026-01-29 22:00:00+00:00,8.62,120.4925,1442.9675,0.0,111.8725,-1442.9675,-1331.095
2026-01-29 23:00:00+00:00,24.9125,257.925,1389.04,0.0,233.01250000000002,-1389.04,-1156.0275
2026-01-30 00:00:00+00:00,735.1375,0.0,252.04500000000002,0.0,-735.1375,-252.04500000000002,-987.1825000000001
2026-01-30 01:00:00+00:00,533.8475,0.0,408.265,0.0,-533.8475,-408.265,-942.1125
2026-01-30 02:00:00+00:00,0.0,328.5525,1265.9325,0.0,328.5525,-1265.9325,-937.3799999999999
2026-01-30 03:00:00+00:00,320.3725,29.825,665.8725,0.0,-290.5475,-665.8725,-956.42
2026-01-30 04:00:00+00:00,388.4925,0.0,665.135,0.0,-388.4925,-665.135,-1053.6275
2026-01-30 05:00:00+00:00,442.88,0.0,878.0699999999999,0.0,-442.88,-878.0699999999999,-1320.9499999999998
2026-01-30 06:00:00+00:00,856.86,0.0,898.0975,0.0,-856.86,-898.0975,-1754.9575
2026-01-30 07:00:00+00:00,429.065,0.0,1631.08,0.0,-429.065,-1631.08,-2060.145
2026-01-30 08:00:00+00:00,0.0,319.1425,2306.8,0.0,319.1425,-2306.8,-1987.6575000000003
2026-01-30 09:00:00+00:00,0.0,929.665,2768.8525,0.0,929.665,-2768.8525,-1839.1875
2026-01-30 10:00:00+00:00,0.0,695.2775,2396.2525,0.0,695.2775,-2396.2525,-1700.975
2026-01-30 11:00:00+00:00,0.0,664.75,2188.8199999999997,0.0,664.75,-2188.8199999999997,-1524.0699999999997
2026-01-30 12:00:00+00:00,0.0,760.185,2221.6575000000003,0.0,760.185,-2221.6575000000003,-1461.4725000000003
2026-01-30 13:00:00+00:00,0.0,575.0125,2322.36,0.0,575.0125,-2322.36,-1747.3475
2026-01-30 14:00:00+00:00,192.9,71.3825,1831.3775,0.0,-121.51750000000001,-1831.3775,-1952.895
2026-01-30 15:00:00+00:00,1416.5025,0.0,621.11,0.0,-1416.5025,-621.11,-2037.6125000000002
2026-01-30 16:00:00+00:00,2075.7675,0.0,15.2625,53.185,-2075.7675,37.9225,-2037.845
2026-01-30 17:00:00+00:00,2595.14,0.0,0.0,582.98,-2595.14,582.98,-2012.1599999999999
2026-01-30 18:00:00+00:00,2616.015,0.0,0.0,655.5275,-2616.015,655.5275,-1960.4874999999997
2026-01-30 19:00:00+00:00,2143.0775,0.0,0.0,437.9275,-2143.0775,437.9275,-1705.1499999999999
2026-01-30 20:00:00+00:00,1386.53,0.0,64.63,6.295,-1386.53,-58.334999999999994,-1444.865
2026-01-30 21:00:00+00:00,1866.9275000000002,0.0,0.0,476.7375,-1866.9275000000002,476.7375,-1390.1900000000003
2026-01-30 22:00:00+00:00,2131.4700000000003,0.0,0.0,901.1475,-2131.4700000000003,901.1475,-1230.3225000000002
2026-01-30 23:00:00+00:00,2315.3975,0.0,0.0,1255.4524999999999,-2315.3975,1255.4524999999999,-1059.9450000000002
2026-01-31 00:00:00+00:00,1988.1625,0.0,0.0,1057.4475,-1988.1625,1057.4475,-930.7149999999999
2026-01-31 01:00:00+00:00,1949.53,0.0,0.0,1067.88,-1949.53,1067.88,-881.6499999999999
2026-01-31 02:00:00+00:00,1931.41,0.0,0.0,1078.5575,-1931.41,1078.5575,-852.8525000000002
2026-01-31 03:00:00+00:00,2282.1175,0.0,0.0,1405.4175,-2282.1175,1405.4175,-876.6999999999998
2026-01-31 04:00:00+00:00,2660.785,0.0,0.0,1763.3525,-2660.785,1763.3525,-897.4324999999999
2026-01-31 05:00:00+00:00,2568.33,0.0,0.0,1630.6625,-2568.33,1630.6625,-937.6675
2026-01-31 06:00:00+00:00,2288.965,0.0,0.0,1324.1625,-2288.965,1324.1625,-964.8025000000002
2026-01-31 07:00:00+00:00,1897.705,0.0,0.0,831.4,-1897.705,831.4,-1066.3049999999998
2026-01-31 08:00:00+00:00,1469.7875,0.0,0.0,335.235,-1469.7875,335.235,-1134.5524999999998
2026-01-31 09:00:00+00:00,1201.6175,0.0,41.675,96.8075,-1201.6175,55.13250000000001,-1146.4850000000001
2026-01-31 10:00:00+00:00,747.71,0.0,441.5175,0.0,-747.71,-441.5175,-1189.2275
2026-01-31 11:00:00+00:00,866.145,0.0,213.98499999999999,74.28999999999999,-866.145,-139.695,-1005.8399999999999
2026-01-31 12:00:00+00:00,1612.0725,0.0,0.0,844.8175,-1612.0725,844.8175,-767.255
2026-01-31 13:00:00+00:00,1899.4099999999999,0.0,0.0,1163.7475,-1899.4099999999999,1163.7475,-735.6624999999999
2026-01-31 14:00:00+00:00,1729.825,0.0,0.0,961.4575,-1729.825,961.4575,-768.3675000000001
2026-01-31 15:00:00+00:00,1306.29,0.0,0.0,570.685,-1306.29,570.685,-735.605
2026-01-31 16:00:00+00:00,2106.0975,0.0,0.0,1084.735,-2106.0975,1084.735,-1021.3625
2026-01-31 17:00:00+00:00,1815.0625,0.0,0.0,688.4925000000001,-1815.0625,688.4925000000001,-1126.57
2026-01-31 18:00:00+00:00,1864.4625,0.0,0.0,695.4125,-1864.4625,695.4125,-1169.0500000000002
2026-01-31 19:00:00+00:00,1607.6925,0.0,0.0,607.99,-1607.6925,607.99,-999.7025000000001
2026-01-31 20:00:00+00:00,1177.5025,0.0,125.1325,267.415,-1177.5025,142.28250000000003,-1035.22
2026-01-31 21:00:00+00:00,67.295,87.2225,928.6524999999999,0.0,19.927499999999995,-928.6524999999999,-908.7249999999999
2026-01-31 22:00:00+00:00,42.055,309.88,948.7025000000001,0.0,267.825,-948.7025000000001,-680.8775
2026-01-31 23:00:00+00:00,0.0,253.15499999999997,815.615,0.0,253.15499999999997,-815.615,-562.46
2026-02-01 00:00:00+00:00,0.0,1122.4625,1620.7725,0.0,1122.4625,-1620.7725,-498.30999999999995
2026-02-01 01:00:00+00:00,0.0,1298.9375,1770.9099999999999,0.0,1298.9375,-1770.9099999999999,-471.97249999999985
2026-02-01 02:00:00+00:00,0.0,2028.795,2586.5775,0.0,2028.795,-2586.5775,-557.7824999999998
2026-02-01 03:00:00+00:00,0.0,2298.425,2906.1925,0.0,2298.425,-2906.1925,-607.7674999999999
2026-02-01 04:00:00+00:00,0.0,2347.3175,2949.64,0.0,2347.3175,-2949.64,-602.3224999999998
2026-02-01 05:00:00+00:00,0.0,2142.2174999999997,2687.0625,0.0,2142.2174999999997,-2687.0625,-544.8450000000003
2026-02-01 06:00:00+00:00,0.0,1753.6425,2407.005,0.0,1753.6425,-2407.005,-653.3625000000002
2026-02-01 07:00:00+00:00,0.0,1811.6575,2444.6549999999997,0.0,1811.6575,-2444.6549999999997,-632.9974999999997
2026-02-01 08:00:00+00:00,0.0,2377.4449999999997,3017.225,0.0,2377.4449999999997,-3017.225,-639.7800000000002
2026-02-01 09:00:00+00:00,0.0,2935.9425,3544.285,0.0,2935.9425,-3544.285,-608.3424999999997
2026-02-01 10:00:00+00:00,0.0,3144.41,3696.9225,0.0,3144.41,-3696.9225,-552.5125000000003
2026-02-01 11:00:00+00:00,0.0,3039.79,3495.1000000000004,0.0,3039.79,-3495.1000000000004,-455.3100000000004
2026-02-01 12:00:00+00:00,0.0,3429.6125,3746.115,0.0,3429.6125,-3746.115,-316.5024999999996
2026-02-01 13:00:00+00:00,0.0,2779.0950000000003,3061.865,0.0,2779.0950000000003,-3061.865,-282.7699999999995
2026-02-01 14:00:00+00:00,0.0,1645.3874999999998,2155.3875,0.0,1645.3874999999998,-2155.3875,-510.0
2026-02-01 15:00:00+00:00,0.0,963.5325,1720.8175,0.0,963.5325,-1720.8175,-757.2850000000001
2026-02-01 16:00:00+00:00,0.0,764.0675,1867.73,0.0,764.0675,-1867.73,-1103.6625
2026-02-01 17:00:00+00:00,0.0,639.0425,1993.9775,0.0,639.0425,-1993.9775,-1354.935
2026-02-01 18:00:00+00:00,0.0,416.6575,1854.37,0.0,416.6575,-1854.37,-1437.7124999999999
2026-02-01 19:00:00+00:00,25.0,97.0625,1387.625,0.0,72.0625,-1387.625,-1315.5625
2026-02-01 20:00:00+00:00,10.915,175.295,1327.165,0.0,164.38,-1327.165,-1162.7849999999999
2026-02-01 21:00:00+00:00,0.0,297.9575,1228.2475,0.0,297.9575,-1228.2475,-930.29
2026-02-01 22:00:00+00:00,105.2175,60.190000000000005,677.4575,0.0,-45.027499999999996,-677.4575,-722.485
2026-02-01 23:00:00+00:00,0.0,310.41499999999996,912.3225,0.0,310.41499999999996,-912.3225,-601.9075
2026-02-02 00:00:00+00:00,0.0,708.33,1238.4925,0.0,708.33,-1238.4925,-530.1625
2026-02-02 01:00:00+00:00,0.0,467.7825,986.35,0.0,467.7825,-986.35,-518.5675
2026-02-02 02:00:00+00:00,0.0,191.02,683.2825,0.0,191.02,-683.2825,-492.26250000000005
2026-02-02 03:00:00+00:00,0.0,380.65250000000003,930.8625,0.0,380.65250000000003,-930.8625,-550.2099999999999
2026-02-02 04:00:00+00:00,84.695,0.0,565.37,0.0,-84.695,-565.37,-650.065
2026-02-02 05:00:00+00:00,281.15250000000003,0.0,610.5275,0.0,-281.15250000000003,-610.5275,-891.6800000000001
2026-02-02 06:00:00+00:00,408.955,0.0,974.835,0.0,-408.955,-974.835,-1383.79
2026-02-02 07:00:00+00:00,227.32,128.0925,1554.5125,0.0,-99.22749999999999,-1554.5125,-1653.74
2026-02-02 08:00:00+00:00,0.0,1291.7725,2820.3575,0.0,1291.7725,-2820.3575,-1528.585
2026-02-02 09:00:00+00:00,0.0,1794.56,3145.9275,0.0,1794.56,-3145.9275,-1351.3674999999998
2026-02-02 10:00:00+00:00,0.0,1649.5974999999999,2971.2175,0.0,1649.5974999999999,-2971.2175,-1321.6200000000003
2026-02-02 11:00:00+00:00,0.0,1489.25,2639.7875,0.0,1489.25,-2639.7875,-1150.5375
2026-02-02 12:00:00+00:00,0.0,2179.6775,3299.1525,0.0,2179.6775,-3299.1525,-1119.4750000000004
2026-02-02 13:00:00+00:00,0.0,1674.5275000000001,3052.395,0.0,1674.5275000000001,-3052.395,-1377.8674999999998
2026-02-02 14:00:00+00:00,0.0,1165.4925,2737.4975,0.0,1165.4925,-2737.4975,-1572.0049999999999
2026-02-02 15:00:00+00:00,749.85,0.0,982.1500000000001,0.0,-749.85,-982.1500000000001,-1732.0
2026-02-02 16:00:00+00:00,1485.5674999999999,0.0,347.02,0.0,-1485.5674999999999,-347.02,-1832.5874999999999
2026-02-02 17:00:00+00:00,1932.5774999999999,0.0,0.0,173.1425,-1932.5774999999999,173.1425,-1759.435
2026-02-02 18:00:00+00:00,1994.44,0.0,0.0,328.085,-1994.44,328.085,-1666.355
2026-02-02 19:00:00+00:00,1125.7375,0.0,283.14,2.9625,-1125.7375,-280.1775,-1405.915
2026-02-02 20:00:00+00:00,0.0,360.4325,1556.5149999999999,0.0,360.4325,-1556.5149999999999,-1196.0825
2026-02-02 21:00:00+00:00,0.0,652.0625,1707.015,0.0,652.0625,-1707.015,-1054.9525
2026-02-02 22:00:00+00:00,0.0,690.4449999999999,1580.1975,0.0,690.4449999999999,-1580.1975,-889.7525
2026-02-02 23:00:00+00:00,0.0,375.8625,1024.3274999999999,0.0,375.8625,-1024.3274999999999,-648.4649999999999
2026-02-03 00:00:00+00:00,0.0,78.65,718.2175,0.0,78.65,-718.2175,-639.5675
2026-02-03 01:00:00+00:00,0.0,419.62,1081.3925,0.0,419.62,-1081.3925,-661.7724999999999
2026-02-03 02:00:00+00:00,0.0,848.2674999999999,1518.1,0.0,848.2674999999999,-1518.1,-669.8325
2026-02-03 03:00:00+00:00,0.0,1000.1625,1650.0974999999999,0.0,1000.1625,-1650.0974999999999,-649.9349999999998
2026-02-03 04:00:00+00:00,0.0,883.4225,1629.7575,0.0,883.4225,-1629.7575,-746.3349999999999
2026-02-03 05:00:00+00:00,0.0,519.975,1586.6775,0.0,519.975,-1586.6775,-1066.7024999999999
2026-02-03 06:00:00+00:00,11.095,131.5975,1666.615,0.0,120.5025,-1666.615,-1546.1125
