,BG_GR,GR_BG,MK_GR,GR_MK,GR_IT_SUD,IT_SUD_GR,GR_BG_net_export,GR_MK_net_export,GR_IT_SUD_net_export,Net Export
2026-01-10 20:00:00+00:00,0.0,562.0,0.0,713.0,508.0,0.0,562.0,713.0,508.0,1783.0
2026-01-10 21:00:00+00:00,0.0,480.0,0.0,737.0,508.0,0.0,480.0,737.0,508.0,1725.0
2026-01-10 22:00:00+00:00,0.0,395.0,0.0,698.0,508.0,0.0,395.0,698.0,508.0,1601.0
2026-01-10 23:00:00+00:00,0.0,288.0,0.0,678.0,508.0,0.0,288.0,678.0,508.0,1474.0
2026-01-11 00:00:00+00:00,0.0,328.0,0.0,717.0,508.0,0.0,328.0,717.0,508.0,1553.0
2026-01-11 01:00:00+00:00,0.0,313.0,0.0,608.0,508.0,0.0,313.0,608.0,508.0,1429.0
2026-01-11 02:00:00+00:00,0.0,388.0,0.0,561.0,508.0,0.0,388.0,561.0,508.0,1457.0
2026-01-11 03:00:00+00:00,0.0,373.0,0.0,523.0,508.0,0.0,373.0,523.0,508.0,1404.0
2026-01-11 04:00:00+00:00,0.0,350.0,0.0,504.0,508.0,0.0,350.0,504.0,508.0,1362.0
2026-01-11 05:00:00+00:00,0.0,224.0,0.0,350.0,508.0,0.0,224.0,350.0,508.0,1082.0
2026-01-11 06:00:00+00:00,0.0,436.0,0.0,524.0,508.0,0.0,436.0,524.0,508.0,1468.0
2026-01-11 07:00:00+00:00,0.0,625.0,0.0,576.0,503.0,0.0,625.0,576.0,503.0,1704.0
2026-01-11 08:00:00+00:00,0.0,685.0,0.0,645.0,18.5,0.0,685.0,645.0,18.5,1348.5
2026-01-11 09:00:00+00:00,0.0,720.0,0.0,685.0,0.5,0.0,720.0,685.0,0.5,1405.5
2026-01-11 10:00:00+00:00,0.0,722.0,0.0,684.0,0.25,0.0,722.0,684.0,0.25,1406.25
2026-01-11 11:00:00+00:00,0.0,702.0,0.0,590.0,0.25,0.0,702.0,590.0,0.25,1292.25
2026-01-11 12:00:00+00:00,0.0,776.0,0.0,637.0,0.0,0.0,776.0,637.0,0.0,1413.0
2026-01-11 13:00:00+00:00,0.0,835.0,0.0,712.0,0.0,0.0,835.0,712.0,0.0,1547.0
2026-01-11 14:00:00+00:00,0.0,775.0,0.0,618.0,3.0,0.0,775.0,618.0,3.0,1396.0
2026-01-11 15:00:00+00:00,0.0,738.0,0.0,680.0,120.0,0.0,738.0,680.0,120.0,1538.0
2026-01-11 16:00:00+00:00,0.0,674.0,0.0,776.0,0.0,81.25,674.0,776.0,-81.25,1368.75
2026-01-11 17:00:00+00:00,0.0,635.0,0.0,728.0,224.25,0.0,635.0,728.0,224.25,1587.25
2026-01-11 18:00:00+00:00,0.0,624.0,0.0,714.0,447.5,0.0,624.0,714.0,447.5,1785.5
2026-01-11 19:00:00+00:00,0.0,671.0,0.0,703.0,508.0,0.0,671.0,703.0,508.0,1882.0
2026-01-11 20:00:00+00:00,0.0,597.0,0.0,653.0,508.0,0.0,597.0,653.0,508.0,1758.0
2026-01-11 21:00:00+00:00,0.0,547.0,0.0,598.0,508.0,0.0,547.0,598.0,508.0,1653.0
2026-01-11 22:00:00+00:00,0.0,539.0,0.0,625.0,508.0,0.0,539.0,625.0,508.0,1672.0
2026-01-11 23:00:00+00:00,0.0,572.0,0.0,666.0,508.0,0.0,572.0,666.0,508.0,1746.0
2026-01-12 00:00:00+00:00,0.0,649.0,0.0,604.0,508.0,0.0,649.0,604.0,508.0,1761.0
2026-01-12 01:00:00+00:00,0.0,676.0,0.0,563.0,508.0,0.0,676.0,563.0,508.0,1747.0
2026-01-12 02:00:00+00:00,0.0,671.0,0.0,549.0,508.0,0.0,671.0,549.0,508.0,1728.0
2026-01-12 03:00:00+00:00,0.0,620.0,0.0,571.0,508.0,0.0,620.0,571.0,508.0,1699.0
2026-01-12 04:00:00+00:00,0.0,597.0,0.0,607.0,508.0,0.0,597.0,607.0,508.0,1712.0
2026-01-12 05:00:00+00:00,0.0,633.0,0.0,628.0,508.0,0.0,633.0,628.0,508.0,1769.0
2026-01-12 06:00:00+00:00,0.0,682.0,0.0,738.0,508.0,0.0,682.0,738.0,508.0,1928.0
2026-01-12 07:00:00+00:00,0.0,637.0,0.0,831.0,508.0,0.0,637.0,831.0,508.0,1976.0
2026-01-12 08:00:00+00:00,0.0,592.0,0.0,837.0,508.0,0.0,592.0,837.0,508.0,1937.0
2026-01-12 09:00:00+00:00,0.0,603.0,0.0,861.0,508.0,0.0,603.0,861.0,508.0,1972.0
2026-01-12 10:00:00+00:00,0.0,611.0,0.0,809.0,508.0,0.0,611.0,809.0,508.0,1928.0
2026-01-12 11:00:00+00:00,0.0,647.0,0.0,823.0,508.0,0.0,647.0,823.0,508.0,1978.0
2026-01-12 12:00:00+00:00,0.0,670.0,0.0,862.0,508.0,0.0,670.0,862.0,508.0,2040.0
2026-01-12 13:00:00+00:00,0.0,729.0,0.0,787.0,508.0,0.0,729.0,787.0,508.0,2024.0
2026-01-12 14:00:00+00:00,0.0,650.0,0.0,657.0,502.5,0.0,650.0,657.0,502.5,1809.5
2026-01-12 15:00:00+00:00,0.0,632.0,0.0,814.0,398.25,0.0,632.0,814.0,398.25,1844.25
2026-01-12 16:00:00+00:00,0.0,566.0,0.0,853.0,310.5,0.0,566.0,853.0,310.5,1729.5
2026-01-12 17:00:00+00:00,0.0,631.0,0.0,822.0,95.0,0.0,631.0,822.0,95.0,1548.0
2026-01-12 18:00:00+00:00,0.0,660.0,0.0,789.0,115.75,0.0,660.0,789.0,115.75,1564.75
2026-01-12 19:00:00+00:00,0.0,700.0,0.0,785.0,275.25,0.0,700.0,785.0,275.25,1760.25
2026-01-12 20:00:00+00:00,0.0,692.0,0.0,818.0,494.25,0.0,692.0,818.0,494.25,2004.25
2026-01-12 21:00:00+00:00,0.0,573.0,0.0,808.0,508.0,0.0,573.0,808.0,508.0,1889.0
2026-01-12 22:00:00+00:00,0.0,551.0,0.0,724.0,508.0,0.0,551.0,724.0,508.0,1783.0
2026-01-12 23:00:00+00:00,0.0,537.0,0.0,704.0,508.0,0.0,537.0,704.0,508.0,1749.0
2026-01-13 00:00:00+00:00,0.0,593.0,0.0,624.0,508.0,0.0,593.0,624.0,508.0,1725.0
2026-01-13 01:00:00+00:00,0.0,690.0,0.0,586.0,508.0,0.0,690.0,586.0,508.0,1784.0
2026-01-13 02:00:00+00:00,0.0,714.0,0.0,560.0,508.0,0.0,714.0,560.0,508.0,1782.0
2026-01-13 03:00:00+00:00,0.0,655.0,0.0,594.0,508.0,0.0,655.0,594.0,508.0,1757.0
2026-01-13 04:00:00+00:00,0.0,629.0,0.0,581.0,507.0,0.0,629.0,581.0,507.0,1717.0
2026-01-13 05:00:00+00:00,0.0,695.0,0.0,617.0,29.25,135.5,695.0,617.0,-106.25,1205.75
2026-01-13 06:00:00+00:00,0.0,757.0,0.0,783.0,0.0,277.5,757.0,783.0,-277.5,1262.5
2026-01-13 07:00:00+00:00,0.0,714.0,0.0,917.0,401.0,0.0,714.0,917.0,401.0,2032.0
2026-01-13 08:00:00+00:00,0.0,665.0,0.0,839.0,508.0,0.0,665.0,839.0,508.0,2012.0
2026-01-13 09:00:00+00:00,0.0,751.0,0.0,836.0,508.0,0.0,751.0,836.0,508.0,2095.0
2026-01-13 10:00:00+00:00,0.0,708.0,0.0,846.0,508.0,0.0,708.0,846.0,508.0,2062.0
2026-01-13 11:00:00+00:00,0.0,771.0,0.0,787.0,508.0,0.0,771.0,787.0,508.0,2066.0
2026-01-13 12:00:00+00:00,0.0,816.0,0.0,767.0,508.0,0.0,816.0,767.0,508.0,2091.0
2026-01-13 13:00:00+00:00,0.0,788.0,0.0,726.0,508.0,0.0,788.0,726.0,508.0,2022.0
2026-01-13 14:00:00+00:00,0.0,726.0,0.0,730.0,491.25,0.0,726.0,730.0,491.25,1947.25
2026-01-13 15:00:00+00:00,0.0,604.0,0.0,833.0,5.5,320.5,604.0,833.0,-315.0,1122.0
2026-01-13 16:00:00+00:00,0.0,520.0,0.0,822.0,0.0,491.0,520.0,822.0,-491.0,851.0
2026-01-13 17:00:00+00:00,0.0,526.0,0.0,826.0,0.0,491.0,526.0,826.0,-491.0,861.0
2026-01-13 18:00:00+00:00,0.0,636.0,0.0,833.0,0.0,458.5,636.0,833.0,-458.5,1010.5
2026-01-13 19:00:00+00:00,0.0,693.0,0.0,791.0,113.5,0.0,693.0,791.0,113.5,1597.5
2026-01-13 20:00:00+00:00,0.0,690.0,0.0,784.0,439.5,0.0,690.0,784.0,439.5,1913.5
2026-01-13 21:00:00+00:00,0.0,691.0,0.0,780.0,508.25,0.0,691.0,780.0,508.25,1979.25
2026-01-13 22:00:00+00:00,0.0,534.0,0.0,630.0,486.5,0.0,534.0,630.0,486.5,1650.5
2026-01-13 23:00:00+00:00,0.0,506.0,0.0,689.0,508.0,0.0,506.0,689.0,508.0,1703.0
2026-01-14 00:00:00+00:00,0.0,581.0,0.0,653.0,508.0,0.0,581.0,653.0,508.0,1742.0
2026-01-14 01:00:00+00:00,0.0,645.0,0.0,626.0,508.0,0.0,645.0,626.0,508.0,1779.0
2026-01-14 02:00:00+00:00,0.0,667.0,0.0,615.0,508.0,0.0,667.0,615.0,508.0,1790.0
2026-01-14 03:00:00+00:00,0.0,691.0,0.0,635.0,508.0,0.0,691.0,635.0,508.0,1834.0
2026-01-14 04:00:00+00:00,0.0,628.0,0.0,605.0,479.5,0.0,628.0,605.0,479.5,1712.5
2026-01-14 05:00:00+00:00,0.0,637.0,0.0,587.0,0.0,38.0,637.0,587.0,-38.0,1186.0
2026-01-14 06:00:00+00:00,0.0,653.0,0.0,760.0,58.75,0.0,653.0,760.0,58.75,1471.75
2026-01-14 07:00:00+00:00,0.0,729.0,0.0,781.0,500.75,0.0,729.0,781.0,500.75,2010.75
2026-01-14 08:00:00+00:00,0.0,734.0,0.0,692.0,508.0,0.0,734.0,692.0,508.0,1934.0
2026-01-14 09:00:00+00:00,0.0,742.0,0.0,721.0,508.0,0.0,742.0,721.0,508.0,1971.0
2026-01-14 10:00:00+00:00,0.0,729.0,0.0,764.0,508.0,0.0,729.0,764.0,508.0,2001.0
2026-01-14 11:00:00+00:00,0.0,766.0,0.0,724.0,508.0,0.0,766.0,724.0,508.0,1998.0
2026-01-14 12:00:00+00:00,0.0,740.0,0.0,737.0,508.0,0.0,740.0,737.0,508.0,1985.0
2026-01-14 13:00:00+00:00,0.0,761.0,0.0,662.0,508.0,0.0,761.0,662.0,508.0,1931.0
2026-01-14 14:00:00+00:00,0.0,631.0,0.0,585.0,498.25,0.0,631.0,585.0,498.25,1714.25
2026-01-14 15:00:00+00:00,0.0,558.0,0.0,654.0,10.75,235.75,558.0,654.0,-225.0,987.0
2026-01-14 16:00:00+00:00,0.0,454.0,0.0,643.0,0.0,487.75,454.0,643.0,-487.75,609.25
2026-01-14 17:00:00+00:00,0.0,445.0,0.0,574.0,0.0,491.75,445.0,574.0,-491.75,527.25
2026-01-14 18:00:00+00:00,0.0,507.0,0.0,634.0,0.0,485.75,507.0,634.0,-485.75,655.25
2026-01-14 19:00:00+00:00,0.0,606.0,0.0,715.0,0.0,329.25,606.0,715.0,-329.25,991.75
2026-01-14 20:00:00+00:00,0.0,578.0,0.0,728.0,156.25,3.5,578.0,728.0,152.75,1458.75
2026-01-14 21:00:00+00:00,0.0,497.0,0.0,812.0,507.25,0.0,497.0,812.0,507.25,1816.25
2026-01-14 22:00:00+00:00,0.0,365.0,0.0,706.0,508.0,0.0,365.0,706.0,508.0,1579.0
2026-01-14 23:00:00+00:00,0.0,420.0,0.0,621.0,508.0,0.0,420.0,621.0,508.0,1549.0
2026-01-15 00:00:00+00:00,0.0,491.0,0.0,571.0,508.0,0.0,491.0,571.0,508.0,1570.0
2026-01-15 01:00:00+00:00,0.0,589.0,0.0,567.0,508.0,0.0,589.0,567.0,508.0,1664.0
2026-01-15 02:00:00+00:00,0.0,594.0,0.0,538.0,508.0,0.0,594.0,538.0,508.0,1640.0
2026-01-15 03:00:00+00:00,0.0,559.0,0.0,537.0,508.0,0.0,559.0,537.0,508.0,1604.0
2026-01-15 04:00:00+00:00,0.0,489.0,0.0,568.0,502.75,0.0,489.0,568.0,502.75,1559.75
2026-01-15 05:00:00+00:00,0.0,477.0,0.0,475.0,74.5,0.0,477.0,475.0,74.5,1026.5
2026-01-15 06:00:00+00:00,0.0,520.0,0.0,743.0,120.5,0.0,520.0,743.0,120.5,1383.5
2026-01-15 07:00:00+00:00,0.0,574.0,0.0,841.0,501.25,0.0,574.0,841.0,501.25,1916.25
2026-01-15 08:00:00+00:00,0.0,444.0,0.0,658.0,508.0,0.0,444.0,658.0,508.0,1610.0
2026-01-15 09:00:00+00:00,0.0,543.0,0.0,710.0,508.0,0.0,543.0,710.0,508.0,1761.0
2026-01-15 10:00:00+00:00,0.0,542.0,0.0,657.0,508.0,0.0,542.0,657.0,508.0,1707.0
2026-01-15 11:00:00+00:00,0.0,635.0,0.0,648.0,508.0,0.0,635.0,648.0,508.0,1791.0
2026-01-15 12:00:00+00:00,0.0,661.0,0.0,678.0,508.0,0.0,661.0,678.0,508.0,1847.0
2026-01-15 13:00:00+00:00,0.0,704.0,0.0,605.0,508.0,0.0,704.0,605.0,508.0,1817.0
2026-01-15 14:00:00+00:00,0.0,597.0,0.0,566.0,488.25,0.0,597.0,566.0,488.25,1651.25
2026-01-15 15:00:00+00:00,0.0,520.0,0.0,622.0,4.0,307.75,520.0,622.0,-303.75,838.25
2026-01-15 16:00:00+00:00,0.0,450.0,0.0,592.0,0.0,491.0,450.0,592.0,-491.0,551.0
2026-01-15 17:00:00+00:00,0.0,518.0,0.0,603.0,0.0,491.0,518.0,603.0,-491.0,630.0
2026-01-15 18:00:00+00:00,0.0,488.0,0.0,562.0,0.0,484.25,488.0,562.0,-484.25,565.75
2026-01-15 19:00:00+00:00,0.0,585.0,0.0,626.0,0.0,280.0,585.0,626.0,-280.0,931.0
2026-01-15 20:00:00+00:00,0.0,607.0,0.0,714.0,0.0,227.5,607.0,714.0,-227.5,1093.5
2026-01-15 21:00:00+00:00,0.0,526.0,0.0,736.0,331.0,0.0,526.0,736.0,331.0,1593.0
2026-01-15 22:00:00+00:00,0.0,447.0,0.0,688.0,508.0,0.0,447.0,688.0,508.0,1643.0
2026-01-15 23:00:00+00:00,0.0,363.0,0.0,569.0,508.0,0.0,363.0,569.0,508.0,1440.0
2026-01-16 00:00:00+00:00,0.0,326.0,0.0,389.0,508.0,0.0,326.0,389.0,508.0,1223.0
2026-01-16 01:00:00+00:00,0.0,436.0,0.0,379.0,508.0,0.0,436.0,379.0,508.0,1323.0
2026-01-16 02:00:00+00:00,0.0,503.0,0.0,413.0,508.0,0.0,503.0,413.0,508.0,1424.0
2026-01-16 03:00:00+00:00,0.0,529.0,0.0,474.0,500.25,0.0,529.0,474.0,500.25,1503.25
2026-01-16 04:00:00+00:00,0.0,479.0,0.0,442.0,315.25,0.0,479.0,442.0,315.25,1236.25
2026-01-16 05:00:00+00:00,0.0,495.0,0.0,489.0,0.0,320.25,495.0,489.0,-320.25,663.75
2026-01-16 06:00:00+00:00,0.0,547.0,0.0,654.0,0.0,178.25,547.0,654.0,-178.25,1022.75
2026-01-16 07:00:00+00:00,0.0,636.0,0.0,762.0,429.25,0.0,636.0,762.0,429.25,1827.25
2026-01-16 08:00:00+00:00,0.0,665.0,0.0,762.0,508.0,0.0,665.0,762.0,508.0,1935.0
2026-01-16 09:00:00+00:00,0.0,714.0,0.0,726.0,508.0,0.0,714.0,726.0,508.0,1948.0
2026-01-16 10:00:00+00:00,0.0,615.0,0.0,678.0,508.0,0.0,615.0,678.0,508.0,1801.0
2026-01-16 11:00:00+00:00,0.0,706.0,0.0,675.0,508.0,0.0,706.0,675.0,508.0,1889.0
2026-01-16 12:00:00+00:00,0.0,726.0,0.0,721.0,502.0,0.0,726.0,721.0,502.0,1949.0
2026-01-16 13:00:00+00:00,0.0,737.0,0.0,613.0,365.25,0.0,737.0,613.0,365.25,1715.25
2026-01-16 14:00:00+00:00,0.0,661.0,0.0,605.0,0.0,56.75,661.0,605.0,-56.75,1209.25
2026-01-16 15:00:00+00:00,0.0,463.0,0.0,592.0,0.0,463.25,463.0,592.0,-463.25,591.75
2026-01-16 16:00:00+00:00,0.0,269.0,0.0,481.0,0.0,319.25,269.0,481.0,-319.25,430.75
2026-01-16 17:00:00+00:00,0.0,314.0,0.0,532.0,0.0,478.25,314.0,532.0,-478.25,367.75
2026-01-16 18:00:00+00:00,0.0,460.0,0.0,638.0,0.0,486.0,460.0,638.0,-486.0,612.0
2026-01-16 19:00:00+00:00,0.0,617.0,0.0,780.0,0.0,478.0,617.0,780.0,-478.0,919.0
2026-01-16 20:00:00+00:00,0.0,537.0,0.0,636.0,52.75,6.25,537.0,636.0,46.5,1219.5
2026-01-16 21:00:00+00:00,0.0,476.0,0.0,727.0,349.5,0.0,476.0,727.0,349.5,1552.5
2026-01-16 22:00:00+00:00,0.0,465.0,0.0,716.0,512.75,0.0,465.0,716.0,512.75,1693.75
2026-01-16 23:00:00+00:00,0.0,399.0,0.0,734.0,508.0,0.0,399.0,734.0,508.0,1641.0
2026-01-17 00:00:00+00:00,0.0,422.0,0.0,637.0,508.0,0.0,422.0,637.0,508.0,1567.0
2026-01-17 01:00:00+00:00,0.0,547.0,0.0,593.0,508.0,0.0,547.0,593.0,508.0,1648.0
2026-01-17 02:00:00+00:00,0.0,599.0,0.0,574.0,508.0,0.0,599.0,574.0,508.0,1681.0
2026-01-17 03:00:00+00:00,0.0,615.0,0.0,585.0,508.0,0.0,615.0,585.0,508.0,1708.0
2026-01-17 04:00:00+00:00,0.0,582.0,0.0,594.0,508.0,0.0,582.0,594.0,508.0,1684.0
2026-01-17 05:00:00+00:00,0.0,545.0,0.0,578.0,508.0,0.0,545.0,578.0,508.0,1631.0
2026-01-17 06:00:00+00:00,0.0,561.0,0.0,672.0,508.0,0.0,561.0,672.0,508.0,1741.0
2026-01-17 07:00:00+00:00,0.0,520.0,0.0,799.0,508.0,0.0,520.0,799.0,508.0,1827.0
2026-01-17 08:00:00+00:00,0.0,495.0,0.0,860.0,508.0,0.0,495.0,860.0,508.0,1863.0
2026-01-17 09:00:00+00:00,0.0,444.0,0.0,871.0,508.0,0.0,444.0,871.0,508.0,1823.0
2026-01-17 10:00:00+00:00,0.0,401.0,0.0,860.0,508.0,0.0,401.0,860.0,508.0,1769.0
2026-01-17 11:00:00+00:00,0.0,379.0,0.0,841.0,508.0,0.0,379.0,841.0,508.0,1728.0
2026-01-17 12:00:00+00:00,0.0,427.0,0.0,892.0,508.0,0.0,427.0,892.0,508.0,1827.0
2026-01-17 13:00:00+00:00,0.0,507.0,0.0,923.0,508.0,0.0,507.0,923.0,508.0,1938.0
2026-01-17 14:00:00+00:00,0.0,623.0,0.0,835.0,506.0,0.0,623.0,835.0,506.0,1964.0
2026-01-17 15:00:00+00:00,0.0,625.0,0.0,844.0,457.0,0.0,625.0,844.0,457.0,1926.0
2026-01-17 16:00:00+00:00,0.0,573.0,0.0,829.0,484.75,0.0,573.0,829.0,484.75,1886.75
2026-01-17 17:00:00+00:00,0.0,560.0,0.0,818.0,512.25,0.0,560.0,818.0,512.25,1890.25
2026-01-17 18:00:00+00:00,0.0,561.0,0.0,816.0,512.25,0.0,561.0,816.0,512.25,1889.25
2026-01-17 19:00:00+00:00,0.0,528.0,0.0,803.0,512.0,0.0,528.0,803.0,512.0,1843.0
2026-01-17 20:00:00+00:00,0.0,499.0,0.0,788.0,512.25,0.0,499.0,788.0,512.25,1799.25
2026-01-17 21:00:00+00:00,0.0,419.0,0.0,845.0,512.25,0.0,419.0,845.0,512.25,1776.25
2026-01-17 22:00:00+00:00,0.0,312.0,0.0,755.0,512.0,0.0,312.0,755.0,512.0,1579.0
2026-01-17 23:00:00+00:00,0.0,288.0,0.0,696.0,508.0,0.0,288.0,696.0,508.0,1492.0
2026-01-18 00:00:00+00:00,0.0,315.0,0.0,685.0,508.0,0.0,315.0,685.0,508.0,1508.0
2026-01-18 01:00:00+00:00,0.0,371.0,0.0,672.0,508.0,0.0,371.0,672.0,508.0,1551.0
2026-01-18 02:00:00+00:00,0.0,488.0,0.0,637.0,508.0,0.0,488.0,637.0,508.0,1633.0
2026-01-18 03:00:00+00:00,0.0,517.0,0.0,631.0,508.0,0.0,517.0,631.0,508.0,1656.0
2026-01-18 04:00:00+00:00,0.0,517.0,0.0,633.0,508.0,0.0,517.0,633.0,508.0,1658.0
2026-01-18 05:00:00+00:00,0.0,515.0,0.0,617.0,508.0,0.0,515.0,617.0,508.0,1640.0
2026-01-18 06:00:00+00:00,0.0,519.0,0.0,619.0,508.0,0.0,519.0,619.0,508.0,1646.0
2026-01-18 07:00:00+00:00,0.0,529.0,0.0,724.0,504.5,0.0,529.0,724.0,504.5,1757.5
2026-01-18 08:00:00+00:00,0.0,432.0,0.0,748.0,457.75,0.0,432.0,748.0,457.75,1637.75
2026-01-18 09:00:00+00:00,0.0,353.0,0.0,713.0,471.25,0.0,353.0,713.0,471.25,1537.25
2026-01-18 10:00:00+00:00,0.0,296.0,0.0,640.0,508.0,0.0,296.0,640.0,508.0,1444.0
2026-01-18 11:00:00+00:00,0.0,339.0,0.0,681.0,508.0,0.0,339.0,681.0,508.0,1528.0
2026-01-18 12:00:00+00:00,0.0,401.0,0.0,727.0,507.25,0.0,401.0,727.0,507.25,1635.25
2026-01-18 13:00:00+00:00,0.0,515.0,0.0,725.0,505.5,0.0,515.0,725.0,505.5,1745.5
2026-01-18 14:00:00+00:00,0.0,558.0,0.0,777.0,471.5,0.0,558.0,777.0,471.5,1806.5
2026-01-18 15:00:00+00:00,0.0,629.0,0.0,857.0,458.0,0.0,629.0,857.0,458.0,1944.0
2026-01-18 16:00:00+00:00,0.0,517.0,0.0,902.0,220.0,0.0,517.0,902.0,220.0,1639.0
2026-01-18 17:00:00+00:00,0.0,525.0,0.0,829.0,217.0,0.0,525.0,829.0,217.0,1571.0
2026-01-18 18:00:00+00:00,0.0,471.0,0.0,815.0,318.75,0.0,471.0,815.0,318.75,1604.75
2026-01-18 19:00:00+00:00,0.0,539.0,0.0,817.0,505.5,0.0,539.0,817.0,505.5,1861.5
2026-01-18 20:00:00+00:00,0.0,548.0,0.0,830.0,508.0,0.0,548.0,830.0,508.0,1886.0
2026-01-18 21:00:00+00:00,0.0,420.0,0.0,820.0,508.0,0.0,420.0,820.0,508.0,1748.0
2026-01-18 22:00:00+00:00,0.0,367.0,0.0,692.0,507.75,0.0,367.0,692.0,507.75,1566.75
2026-01-18 23:00:00+00:00,0.0,324.0,0.0,712.0,508.0,0.0,324.0,712.0,508.0,1544.0
2026-01-19 00:00:00+00:00,0.0,434.0,0.0,730.0,508.0,0.0,434.0,730.0,508.0,1672.0
2026-01-19 01:00:00+00:00,0.0,491.0,0.0,681.0,508.0,0.0,491.0,681.0,508.0,1680.0
2026-01-19 02:00:00+00:00,0.0,548.0,0.0,701.0,508.0,0.0,548.0,701.0,508.0,1757.0
2026-01-19 03:00:00+00:00,0.0,550.0,0.0,713.0,508.0,0.0,550.0,713.0,508.0,1771.0
2026-01-19 04:00:00+00:00,0.0,536.0,0.0,678.0,508.0,0.0,536.0,678.0,508.0,1722.0
2026-01-19 05:00:00+00:00,0.0,588.0,0.0,618.0,508.0,0.0,588.0,618.0,508.0,1714.0
2026-01-19 06:00:00+00:00,0.0,613.0,0.0,757.0,508.0,0.0,613.0,757.0,508.0,1878.0
2026-01-19 07:00:00+00:00,0.0,598.0,0.0,866.0,508.0,0.0,598.0,866.0,508.0,1972.0
2026-01-19 08:00:00+00:00,0.0,559.0,0.0,851.0,508.0,0.0,559.0,851.0,508.0,1918.0
2026-01-19 09:00:00+00:00,0.0,518.0,0.0,851.0,508.0,0.0,518.0,851.0,508.0,1877.0
2026-01-19 10:00:00+00:00,0.0,511.0,0.0,733.0,508.0,0.0,511.0,733.0,508.0,1752.0
2026-01-19 11:00:00+00:00,0.0,573.0,0.0,712.0,508.0,0.0,573.0,712.0,508.0,1793.0
2026-01-19 12:00:00+00:00,0.0,607.0,0.0,697.0,508.0,0.0,607.0,697.0,508.0,1812.0
2026-01-19 13:00:00+00:00,0.0,680.0,0.0,732.0,504.25,0.0,680.0,732.0,504.25,1916.25
2026-01-19 14:00:00+00:00,0.0,741.0,0.0,772.0,404.25,0.0,741.0,772.0,404.25,1917.25
2026-01-19 15:00:00+00:00,0.0,690.0,0.0,896.0,8.75,0.0,690.0,896.0,8.75,1594.75
2026-01-19 16:00:00+00:00,0.0,650.0,0.0,923.0,0.0,233.5,650.0,923.0,-233.5,1339.5
2026-01-19 17:00:00+00:00,0.0,657.0,0.0,896.0,0.0,245.5,657.0,896.0,-245.5,1307.5
2026-01-19 18:00:00+00:00,0.0,681.0,0.0,878.0,0.0,101.25,681.0,878.0,-101.25,1457.75
2026-01-19 19:00:00+00:00,0.0,723.0,0.0,899.0,299.25,0.0,723.0,899.0,299.25,1921.25
2026-01-19 20:00:00+00:00,0.0,718.0,0.0,850.0,469.5,0.0,718.0,850.0,469.5,2037.5
2026-01-19 21:00:00+00:00,0.0,558.0,0.0,787.0,508.75,0.0,558.0,787.0,508.75,1853.75
2026-01-19 22:00:00+00:00,0.0,517.0,0.0,795.0,509.0,0.0,517.0,795.0,509.0,1821.0
2026-01-19 23:00:00+00:00,0.0,491.0,0.0,803.0,508.5,0.0,491.0,803.0,508.5,1802.5
2026-01-20 00:00:00+00:00,0.0,579.0,0.0,724.0,508.75,0.0,579.0,724.0,508.75,1811.75
2026-01-20 01:00:00+00:00,0.0,646.0,0.0,706.0,508.75,0.0,646.0,706.0,508.75,1860.75
2026-01-20 02:00:00+00:00,0.0,672.0,0.0,697.0,508.5,0.0,672.0,697.0,508.5,1877.5
2026-01-20 03:00:00+00:00,0.0,632.0,0.0,710.0,508.75,0.0,632.0,710.0,508.75,1850.75
2026-01-20 04:00:00+00:00,0.0,622.0,0.0,725.0,495.75,0.0,622.0,725.0,495.75,1842.75
2026-01-20 05:00:00+00:00,0.0,656.0,0.0,740.0,508.75,0.0,656.0,740.0,508.75,1904.75
2026-01-20 06:00:00+00:00,0.0,609.0,0.0,784.0,509.0,0.0,609.0,784.0,509.0,1902.0
2026-01-20 07:00:00+00:00,0.0,533.0,0.0,862.0,509.0,0.0,533.0,862.0,509.0,1904.0
2026-01-20 08:00:00+00:00,0.0,448.0,0.0,780.0,509.25,0.0,448.0,780.0,509.25,1737.25
2026-01-20 09:00:00+00:00,0.0,404.0,0.0,712.0,509.0,0.0,404.0,712.0,509.0,1625.0
2026-01-20 10:00:00+00:00,0.0,473.0,0.0,727.0,509.25,0.0,473.0,727.0,509.25,1709.25
2026-01-20 11:00:00+00:00,0.0,440.0,0.0,673.0,509.0,0.0,440.0,673.0,509.0,1622.0
2026-01-20 12:00:00+00:00,0.0,513.0,0.0,694.0,509.0,0.0,513.0,694.0,509.0,1716.0
2026-01-20 13:00:00+00:00,0.0,604.0,0.0,706.0,509.25,0.0,604.0,706.0,509.25,1819.25
2026-01-20 14:00:00+00:00,0.0,723.0,0.0,761.0,503.25,0.0,723.0,761.0,503.25,1987.25
2026-01-20 15:00:00+00:00,0.0,687.0,0.0,829.0,212.5,0.0,687.0,829.0,212.5,1728.5
2026-01-20 16:00:00+00:00,0.0,629.0,0.0,859.0,0.0,171.25,629.0,859.0,-171.25,1316.75
2026-01-20 17:00:00+00:00,0.0,679.0,0.0,849.0,0.0,344.5,679.0,849.0,-344.5,1183.5
2026-01-20 18:00:00+00:00,0.0,696.0,0.0,815.0,0.0,395.0,696.0,815.0,-395.0,1116.0
