,FR_CH,CH_FR,CH_AT,AT_CH,CH_DE_LU,DE_LU_CH,CH_IT_NORD,IT_NORD_CH,CH_AT_net_export,CH_DE_LU_net_export,CH_FR_net_export,CH_IT_NORD_net_export,Net Export
2026-01-01 11:00:00+00:00,710.7325,0.0,0.0,958.039794,0.0,3396.17047075,1533.75,0.0,-958.039794,-3396.17047075,-710.7325,1533.75,-3531.1927647499997
2026-01-01 12:00:00+00:00,771.3275,0.0,0.0,812.06958,0.0,3176.645019,1184.75,0.0,-812.06958,-3176.645019,-771.3275,1184.75,-3575.2920990000002
2026-01-01 13:00:00+00:00,787.1725,0.0,0.0,694.103698,0.0,3286.7255855,1289.5,0.0,-694.103698,-3286.7255855,-787.1725,1289.5,-3478.5017835
2026-01-01 14:00:00+00:00,906.2075,0.0,0.0,416.413421,0.0,3366.5989375,1203.0,0.0,-416.413421,-3366.5989375,-906.2075,1203.0,-3486.2198585000006
2026-01-01 15:00:00+00:00,795.6175,0.0,0.0,362.62033,0.0,3397.0590205,1257.0,0.0,-362.62033,-3397.0590205,-795.6175,1257.0,-3298.2968505
2026-01-01 16:00:00+00:00,418.39,0.0,0.0,503.321899,0.0,3665.14648375,1420.75,0.0,-503.321899,-3665.14648375,-418.39,1420.75,-3166.1083827499997
2026-01-01 17:00:00+00:00,231.3025,0.0,0.0,558.852294,0.0,3766.95349075,1422.75,0.0,-558.852294,-3766.95349075,-231.3025,1422.75,-3134.35828475
2026-01-01 18:00:00+00:00,296.4975,0.0,0.0,711.606018,0.0,3960.925842,1782.25,0.0,-711.606018,-3960.925842,-296.4975,1782.25,-3186.7793600000005
2026-01-01 19:00:00+00:00,517.4475,0.0,0.0,714.057128,0.0,3822.1610712499996,1906.25,0.0,-714.057128,-3822.1610712499996,-517.4475,1906.25,-3147.41569925
2026-01-01 20:00:00+00:00,599.9225,0.0,0.0,833.422546,0.0,3809.7036737500002,2022.0,0.0,-833.422546,-3809.7036737500002,-599.9225,2022.0,-3221.0487197499997
2026-01-01 21:00:00+00:00,509.6525,0.0,0.0,894.711608,0.0,3972.16003375,1937.5,0.0,-894.711608,-3972.16003375,-509.6525,1937.5,-3439.02414175
2026-01-01 22:00:00+00:00,666.9,0.0,0.0,892.97998,0.0,3974.9416499999998,1742.25,0.0,-892.97998,-3974.9416499999998,-666.9,1742.25,-3792.5716299999995
2026-01-01 23:00:00+00:00,79.4325,2.1725,0.0,1069.829711,0.0,4653.353881499999,1758.0,0.0,-1069.829711,-4653.353881499999,-77.26,1758.0,-4042.4435925
2026-01-02 00:00:00+00:00,96.7225,0.0,0.0,1052.320434,0.0,5035.75769,1472.5,0.0,-1052.320434,-5035.75769,-96.7225,1472.5,-4712.300624
2026-01-02 01:00:00+00:00,204.8225,0.0,0.0,1014.126464,0.0,4959.731933,1170.5,0.0,-1014.126464,-4959.731933,-204.8225,1170.5,-5008.180897
2026-01-02 02:00:00+00:00,151.95,0.0,0.0,1044.907592,0.0,5028.50561475,1179.25,0.0,-1044.907592,-5028.50561475,-151.95,1179.25,-5046.113206749999
2026-01-02 03:00:00+00:00,252.3025,0.0,0.0,1100.441162,0.0,4841.6906735,1167.0,0.0,-1100.441162,-4841.6906735,-252.3025,1167.0,-5027.4343355
2026-01-02 04:00:00+00:00,122.4825,0.0,0.0,1139.340698,0.0,4829.13391075,1427.0,0.0,-1139.340698,-4829.13391075,-122.4825,1427.0,-4663.95710875
2026-01-02 05:00:00+00:00,0.0,305.7225,0.0,1220.403564,0.0,4924.485351,2199.25,0.0,-1220.403564,-4924.485351,305.7225,2199.25,-3639.9164150000006
2026-01-02 06:00:00+00:00,0.0,401.02,0.0,1247.958496,0.0,5148.6040032500005,2741.25,0.0,-1247.958496,-5148.6040032500005,401.02,2741.25,-3254.292499250001
2026-01-02 07:00:00+00:00,0.0,352.88,0.0,1289.0531,0.0,4980.155761,2574.5,0.0,-1289.0531,-4980.155761,352.88,2574.5,-3341.828861
2026-01-02 08:00:00+00:00,405.185,0.0,0.0,1163.548706,0.0,4347.82934525,2585.25,0.0,-1163.548706,-4347.82934525,-405.185,2585.25,-3331.31305125
2026-01-02 09:00:00+00:00,964.5975,0.0,0.0,691.070556,0.0,3441.69232125,1267.25,0.0,-691.070556,-3441.69232125,-964.5975,1267.25,-3830.11037725
2026-01-02 10:00:00+00:00,1352.4575,0.0,0.0,421.616119,0.0,3045.39154,773.75,0.0,-421.616119,-3045.39154,-1352.4575,773.75,-4045.7151589999994
2026-01-02 11:00:00+00:00,1665.0425,0.0,0.0,640.479858,0.0,3123.6127315,1210.0,0.0,-640.479858,-3123.6127315,-1665.0425,1210.0,-4219.1350895
2026-01-02 12:00:00+00:00,1309.74,0.0,0.0,689.782897,0.0,3369.3673092500003,1004.75,0.0,-689.782897,-3369.3673092500003,-1309.74,1004.75,-4364.14020625
2026-01-02 13:00:00+00:00,1207.9575,0.0,0.0,668.982849,0.0,3333.750915,1312.0,0.0,-668.982849,-3333.750915,-1207.9575,1312.0,-3898.691264
2026-01-02 14:00:00+00:00,1095.945,0.0,0.0,693.847473,0.0,3417.4221185,1750.5,0.0,-693.847473,-3417.4221185,-1095.945,1750.5,-3456.7145915
2026-01-02 15:00:00+00:00,1202.4825,0.0,0.0,639.431579,0.0,3354.8580315,2218.0,0.0,-639.431579,-3354.8580315,-1202.4825,2218.0,-2978.7721105
2026-01-02 16:00:00+00:00,1242.4275,0.0,0.0,466.403503,0.0,2766.586242,2154.75,0.0,-466.403503,-2766.586242,-1242.4275,2154.75,-2320.6672449999996
2026-01-02 17:00:00+00:00,676.96,0.0,0.0,598.576171,0.0,2933.71997,2288.5,0.0,-598.576171,-2933.71997,-676.96,2288.5,-1920.7561409999998
2026-01-02 18:00:00+00:00,183.24,0.0,0.0,892.304687,0.0,3356.0157465,2681.25,0.0,-892.304687,-3356.0157465,-183.24,2681.25,-1750.3104334999998
2026-01-02 19:00:00+00:00,52.47,59.715,0.0,1125.89038,0.0,3734.2406005,2659.5,0.0,-1125.89038,-3734.2406005,7.2450000000000045,2659.5,-2193.3859805
2026-01-02 20:00:00+00:00,135.03,0.0,0.0,1196.614135,0.0,3857.9635615,2355.5,0.0,-1196.614135,-3857.9635615,-135.03,2355.5,-2834.1076965
2026-01-02 21:00:00+00:00,154.7975,0.0,0.0,1271.597412,0.0,3851.09454275,1981.5,0.0,-1271.597412,-3851.09454275,-154.7975,1981.5,-3295.98945475
2026-01-02 22:00:00+00:00,40.155,14.2925,0.0,1268.391113,0.0,4125.172424,1532.0,0.0,-1268.391113,-4125.172424,-25.8625,1532.0,-3887.426037
2026-01-02 23:00:00+00:00,519.275,0.0,0.0,1238.966308,0.0,4314.340819999999,1711.25,0.0,-1238.966308,-4314.340819999999,-519.275,1711.25,-4361.332127999999
2026-01-03 00:00:00+00:00,1189.1275,0.0,0.0,1084.816528,0.0,3787.724853,1189.0,0.0,-1084.816528,-3787.724853,-1189.1275,1189.0,-4872.668881
2026-01-03 01:00:00+00:00,1206.6675,0.0,0.0,1033.633544,0.0,3184.21484325,574.5,0.0,-1033.633544,-3184.21484325,-1206.6675,574.5,-4850.01588725
2026-01-03 02:00:00+00:00,1376.8175,0.0,0.0,933.232849,0.0,2855.88507025,276.25,0.0,-933.232849,-2855.88507025,-1376.8175,276.25,-4889.6854192499995
2026-01-03 03:00:00+00:00,1670.835,0.0,0.0,469.31427,0.0,2657.94024575,130.5,4.25,-469.31427,-2657.94024575,-1670.835,126.25,-4671.83951575
2026-01-03 04:00:00+00:00,1944.3075,0.0,0.0,345.939147,0.0,2530.11730925,76.75,0.5,-345.939147,-2530.11730925,-1944.3075,76.25,-4744.113956249999
2026-01-03 05:00:00+00:00,1714.82,0.0,0.0,299.466979,0.0,2694.425964,496.0,0.0,-299.466979,-2694.425964,-1714.82,496.0,-4212.7129429999995
2026-01-03 06:00:00+00:00,1770.225,0.0,0.0,190.038467,0.0,2657.7744135,521.25,0.0,-190.038467,-2657.7744135,-1770.225,521.25,-4096.7878805
2026-01-03 07:00:00+00:00,1494.0625,0.0,0.0,619.427062,0.0,3017.20349075,1118.25,0.0,-619.427062,-3017.20349075,-1494.0625,1118.25,-4012.44305275
2026-01-03 08:00:00+00:00,1650.915,0.0,0.0,735.995422,0.0,2677.47802675,956.5,0.0,-735.995422,-2677.47802675,-1650.915,956.5,-4107.88844875
2026-01-03 09:00:00+00:00,1684.2075,0.0,0.0,755.326721,0.0,2686.27185,648.5,0.0,-755.326721,-2686.27185,-1684.2075,648.5,-4477.306071
2026-01-03 10:00:00+00:00,2053.395,0.0,0.0,673.213745,0.0,2763.6772455,488.75,0.0,-673.213745,-2763.6772455,-2053.395,488.75,-5001.5359905000005
2026-01-03 11:00:00+00:00,2165.8725,0.0,0.0,545.941467,0.0,2728.756347,117.25,0.0,-545.941467,-2728.756347,-2165.8725,117.25,-5323.3203140000005
2026-01-03 12:00:00+00:00,2415.725,0.0,0.0,445.839202,0.0,2616.58190875,179.5,13.25,-445.839202,-2616.58190875,-2415.725,166.25,-5311.89611075
2026-01-03 13:00:00+00:00,2891.0375,0.0,0.0,292.227325,0.0,2433.31909125,491.0,0.0,-292.227325,-2433.31909125,-2891.0375,491.0,-5125.58391625
2026-01-03 14:00:00+00:00,2789.045,0.0,0.0,32.945415,0.0,2034.4837337499998,983.75,0.0,-32.945415,-2034.4837337499998,-2789.045,983.75,-3872.7241487499996
2026-01-03 15:00:00+00:00,2914.3675,0.0,101.56311,0.0,0.0,1929.8235165,1165.5,0.0,101.56311,-1929.8235165,-2914.3675,1165.5,-3577.1279065
2026-01-03 16:00:00+00:00,2618.45,0.0,100.684326,0.0,0.0,1813.90072575,1498.0,0.0,100.684326,-1813.90072575,-2618.45,1498.0,-2833.66639975
2026-01-03 17:00:00+00:00,2079.61,0.0,0.0,257.206878,0.0,2258.07257025,1895.0,0.0,-257.206878,-2258.07257025,-2079.61,1895.0,-2699.88944825
2026-01-03 18:00:00+00:00,1784.8375,0.0,0.0,416.579833,0.0,2474.74444525,2292.25,0.0,-416.579833,-2474.74444525,-1784.8375,2292.25,-2383.9117782499998
2026-01-03 19:00:00+00:00,1946.0125,0.0,0.0,502.587432,0.0,2590.12786825,2244.75,0.0,-502.587432,-2590.12786825,-1946.0125,2244.75,-2793.9778002499997
2026-01-03 20:00:00+00:00,1970.8375,0.0,0.0,639.602905,0.0,2980.185241,1789.0,0.0,-639.602905,-2980.185241,-1970.8375,1789.0,-3801.6256460000004
2026-01-03 21:00:00+00:00,1863.4325,0.0,0.0,645.572143,0.0,3037.0607904999997,1592.25,0.0,-645.572143,-3037.0607904999997,-1863.4325,1592.25,-3953.8154335
2026-01-03 22:00:00+00:00,1702.9725,0.0,0.0,439.362823,0.0,2928.54498225,697.25,0.0,-439.362823,-2928.54498225,-1702.9725,697.25,-4373.63030525
2026-01-03 23:00:00+00:00,1538.025,0.0,0.0,386.599243,0.0,2883.89642275,473.75,0.0,-386.599243,-2883.89642275,-1538.025,473.75,-4334.77066575
2026-01-04 00:00:00+00:00,1463.7525,0.0,0.0,437.383239,0.0,3037.382263,585.75,0.0,-437.383239,-3037.382263,-1463.7525,585.75,-4352.768002000001
2026-01-04 01:00:00+00:00,1466.4175,0.0,0.0,555.971984,0.0,3018.7491449999998,673.0,0.0,-555.971984,-3018.7491449999998,-1466.4175,673.0,-4368.138628999999
2026-01-04 02:00:00+00:00,1841.425,0.0,0.0,483.733093,0.0,2788.13592475,474.25,0.0,-483.733093,-2788.13592475,-1841.425,474.25,-4639.0440177499995
2026-01-04 03:00:00+00:00,1845.41,0.0,0.0,425.948486,0.0,2520.6159665,302.25,0.0,-425.948486,-2520.6159665,-1845.41,302.25,-4489.7244525
2026-01-04 04:00:00+00:00,1837.5325,0.0,0.0,536.243652,0.0,2432.379211,257.0,0.0,-536.243652,-2432.379211,-1837.5325,257.0,-4549.155363
2026-01-04 05:00:00+00:00,1718.52,0.0,0.0,477.497497,0.0,2344.05615175,413.0,0.0,-477.497497,-2344.05615175,-1718.52,413.0,-4127.07364875
2026-01-04 06:00:00+00:00,1379.8875,0.0,0.0,435.004852,0.0,2607.2863765,833.25,0.0,-435.004852,-2607.2863765,-1379.8875,833.25,-3588.9287285
2026-01-04 07:00:00+00:00,1566.1125,0.0,0.0,657.359619,0.0,2612.7620235,1096.5,0.0,-657.359619,-2612.7620235,-1566.1125,1096.5,-3739.7341424999995
2026-01-04 08:00:00+00:00,1544.305,0.0,0.0,629.596252,0.0,2230.33398375,653.25,0.0,-629.596252,-2230.33398375,-1544.305,653.25,-3750.9852357500004
2026-01-04 09:00:00+00:00,1290.75,0.0,0.0,692.467956,0.0,1905.96142525,198.75,42.25,-692.467956,-1905.96142525,-1290.75,156.5,-3732.67938125
2026-01-04 10:00:00+00:00,1618.5025,0.0,0.0,562.144592,0.0,1496.69796725,8.75,37.0,-562.144592,-1496.69796725,-1618.5025,-28.25,-3705.59505925
2026-01-04 11:00:00+00:00,1754.7175,0.0,0.0,673.003234,0.0,1597.222259,191.25,0.0,-673.003234,-1597.222259,-1754.7175,191.25,-3833.6929929999997
2026-01-04 12:00:00+00:00,2406.315,0.0,0.0,346.508911,0.0,1453.84225425,237.0,0.0,-346.508911,-1453.84225425,-2406.315,237.0,-3969.6661652500006
2026-01-04 13:00:00+00:00,2735.61,0.0,0.0,87.27613,0.0,1426.0814815,319.75,0.0,-87.27613,-1426.0814815,-2735.61,319.75,-3929.2176115
2026-01-04 14:00:00+00:00,3294.465,0.0,214.518127,0.0,0.0,1173.7282097500001,265.75,0.0,214.518127,-1173.7282097500001,-3294.465,265.75,-3987.92508275
2026-01-04 15:00:00+00:00,3152.1975,0.0,558.452087,0.0,0.0,913.3950192499999,0.0,339.0,558.452087,-913.3950192499999,-3152.1975,-339.0,-3846.1404322500002
2026-01-04 16:00:00+00:00,1891.3575,0.0,529.007751,0.0,0.0,809.89250125,0.0,337.75,529.007751,-809.89250125,-1891.3575,-337.75,-2509.9922502500003
2026-01-04 17:00:00+00:00,1008.9875,0.0,350.510498,0.0,0.0,969.4145805,2.75,202.0,350.510498,-969.4145805,-1008.9875,-199.25,-1827.1415825
2026-01-04 18:00:00+00:00,651.2975,0.0,256.177581,0.0,0.0,1365.772857,8.75,68.5,256.177581,-1365.772857,-651.2975,-59.75,-1820.6427760000001
2026-01-04 19:00:00+00:00,1178.835,0.0,0.0,2.023651,0.0,1822.5342705,495.75,0.0,-2.023651,-1822.5342705,-1178.835,495.75,-2507.6429215
2026-01-04 20:00:00+00:00,1931.85,0.0,0.0,106.400489,0.0,2333.1337275,864.75,0.0,-106.400489,-2333.1337275,-1931.85,864.75,-3506.6342165000005
2026-01-04 21:00:00+00:00,2004.0475,0.0,0.0,79.525802,0.0,2404.21643025,391.0,0.0,-79.525802,-2404.21643025,-2004.0475,391.0,-4096.78973225
2026-01-04 22:00:00+00:00,2014.825,0.0,0.0,126.603439,0.0,2648.549133,400.5,0.0,-126.603439,-2648.549133,-2014.825,400.5,-4389.477572
2026-01-04 23:00:00+00:00,2418.7775,0.0,0.0,23.515846,0.0,2424.115112,344.25,0.0,-23.515846,-2424.115112,-2418.7775,344.25,-4522.158458
2026-01-05 00:00:00+00:00,2566.2,0.0,0.0,11.580695,0.0,2420.0156855,371.5,0.0,-11.580695,-2420.0156855,-2566.2,371.5,-4626.2963805
2026-01-05 01:00:00+00:00,2491.525,0.0,38.053234,0.0,0.0,2264.93560725,33.0,50.75,38.053234,-2264.93560725,-2491.525,-17.75,-4736.15737325
2026-01-05 02:00:00+00:00,2560.625,0.0,113.182495,0.0,0.0,2156.8438105,53.25,56.0,113.182495,-2156.8438105,-2560.625,-2.75,-4607.0363155
2026-01-05 03:00:00+00:00,2823.6025,0.0,62.819286,0.0,0.0,2175.8677362500002,284.25,0.0,62.819286,-2175.8677362500002,-2823.6025,284.25,-4652.40095025
2026-01-05 04:00:00+00:00,2634.8075,0.0,138.028457,0.0,0.0,2330.93237275,426.75,0.0,138.028457,-2330.93237275,-2634.8075,426.75,-4400.96141575
2026-01-05 05:00:00+00:00,2229.6475,0.0,434.405395,0.0,0.0,1894.15722625,112.25,555.75,434.405395,-1894.15722625,-2229.6475,-443.5,-4132.89933125
2026-01-05 06:00:00+00:00,0.0,389.3475,1407.33142,0.0,511.65465525,87.54707325,0.0,2575.0,1407.33142,424.10758200000004,389.3475,-2575.0,-354.2134980000001
2026-01-05 07:00:00+00:00,0.0,1256.0425,1424.635498,0.0,1463.55148275,0.0,0.0,2405.0,1424.635498,1463.55148275,1256.0425,-2405.0,1739.2294807500002
2026-01-05 08:00:00+00:00,0.0,1716.8525,1314.40625,0.0,1255.59945625,0.0,0.0,2189.25,1314.40625,1255.59945625,1716.8525,-2189.25,2097.60820625
2026-01-05 09:00:00+00:00,0.0,1517.9875,1285.421508,0.0,1364.75222725,0.0,0.0,1920.0,1285.421508,1364.75222725,1517.9875,-1920.0,2248.1612352499997
2026-01-05 10:00:00+00:00,0.0,1096.84,1391.510131,0.0,1891.70840425,0.0,0.0,2132.75,1391.510131,1891.70840425,1096.84,-2132.75,2247.30853525
2026-01-05 11:00:00+00:00,0.0,861.72,1252.586303,0.0,1714.639007,0.0,0.0,2055.75,1252.586303,1714.639007,861.72,-2055.75,1773.19531
2026-01-05 12:00:00+00:00,0.0,119.035,1157.352416,0.0,1466.42062325,0.0,0.0,1501.25,1157.352416,1466.42062325,119.035,-1501.25,1241.5580392499996
2026-01-05 13:00:00+00:00,1.08,48.2575,1350.238891,0.0,2121.30615175,0.0,0.0,2021.0,1350.238891,2121.30615175,47.1775,-2021.0,1497.7225427499998
2026-01-05 14:00:00+00:00,0.0,534.31,1552.109497,0.0,2464.23998975,0.0,0.0,2045.25,1552.109497,2464.23998975,534.31,-2045.25,2505.40948675
2026-01-05 15:00:00+00:00,0.0,889.8475,1821.326416,0.0,2857.05041475,0.0,0.0,2582.0,1821.326416,2857.05041475,889.8475,-2582.0,2986.2243307500003
2026-01-05 16:00:00+00:00,0.0,1730.6025,1726.835327,0.0,2558.794067,0.0,0.0,2768.75,1726.835327,2558.794067,1730.6025,-2768.75,3247.4818939999996
2026-01-05 17:00:00+00:00,0.0,2516.91,1678.577392,0.0,2401.882446,0.0,0.0,3037.0,1678.577392,2401.882446,2516.91,-3037.0,3560.3698379999996
2026-01-05 18:00:00+00:00,0.0,2272.575,1629.308105,0.0,2145.65252625,0.0,0.0,2810.5,1629.308105,2145.65252625,2272.575,-2810.5,3237.03563125
2026-01-05 19:00:00+00:00,0.0,1376.2875,1507.569458,0.0,2024.09085025,0.0,0.0,2064.75,1507.569458,2024.09085025,1376.2875,-2064.75,2843.197808249999
2026-01-05 20:00:00+00:00,0.0,474.7575,1129.169921,0.0,1140.62731875,0.0,0.0,1450.0,1129.169921,1140.62731875,474.7575,-1450.0,1294.55473975
2026-01-05 21:00:00+00:00,0.0,496.735,726.122924,0.0,262.00810775,54.2469825,0.0,1019.75,726.122924,207.76112525000002,496.735,-1019.75,410.86904925
2026-01-05 22:00:00+00:00,587.96,0.0,0.0,92.129875,0.0,1243.9475244999999,199.25,317.0,-92.129875,-1243.9475244999999,-587.96,-117.75,-2041.7873995
2026-01-05 23:00:00+00:00,2268.715,0.0,0.0,294.223693,0.0,1508.13574175,383.0,98.0,-294.223693,-1508.13574175,-2268.715,285.0,-3786.0744347500004
2026-01-06 00:00:00+00:00,1573.4075,0.0,0.0,72.643943,0.0,1275.43804875,0.0,1149.5,-72.643943,-1275.43804875,-1573.4075,-1149.5,-4070.98949175
2026-01-06 01:00:00+00:00,1909.885,0.0,0.0,264.207427,0.0,1271.5307002499999,0.0,377.25,-264.207427,-1271.5307002499999,-1909.885,-377.25,-3822.87312725
2026-01-06 02:00:00+00:00,1922.835,0.0,0.0,294.47824,0.0,1150.12045225,0.0,310.0,-294.47824,-1150.12045225,-1922.835,-310.0,-3677.43369225
2026-01-06 03:00:00+00:00,1866.94,0.0,0.0,373.887207,0.0,1115.5180352500001,44.0,76.5,-373.887207,-1115.5180352500001,-1866.94,-32.5,-3388.8452422500004
2026-01-06 04:00:00+00:00,1264.0625,0.0,0.0,195.271499,0.0,651.4637065,0.0,459.75,-195.271499,-651.4637065,-1264.0625,-459.75,-2570.5477055
2026-01-06 05:00:00+00:00,151.06,299.185,552.306396,0.0,343.5846725,56.7411765,0.0,2530.25,552.306396,286.843496,148.125,-2530.25,-1542.975108
2026-01-06 06:00:00+00:00,0.0,1926.925,1011.889709,0.0,1494.807464,0.0,0.0,3144.25,1011.889709,1494.807464,1926.925,-3144.25,1289.3721729999997
2026-01-06 07:00:00+00:00,0.0,3130.3075,728.256225,0.0,1333.67764225,0.0,0.0,3065.0,728.256225,1333.67764225,3130.3075,-3065.0,2127.2413672499997
2026-01-06 08:00:00+00:00,0.0,3236.3625,485.26596,0.0,1097.5406795,0.0,0.0,2990.5,485.26596,1097.5406795,3236.3625,-2990.5,1828.6691394999998
2026-01-06 09:00:00+00:00,0.0,3357.9525,517.545104,0.0,1427.90820275,0.0,0.0,3061.5,517.545104,1427.90820275,3357.9525,-3061.5,2241.90580675
2026-01-06 10:00:00+00:00,0.0,2746.305,634.340576,0.0,1604.770202,0.0,0.0,3114.75,634.340576,1604.770202,2746.305,-3114.75,1870.6657780000005
2026-01-06 11:00:00+00:00,0.0,2277.24,864.567871,0.0,1968.4589839999999,0.0,0.0,3304.5,864.567871,1968.4589839999999,2277.24,-3304.5,1805.7668549999999
2026-01-06 12:00:00+00:00,0.0,1611.145,1077.933471,0.0,2176.93048025,0.0,0.0,3472.0,1077.933471,2176.93048025,1611.145,-3472.0,1394.0089512499999
2026-01-06 13:00:00+00:00,0.0,1039.485,1251.888916,0.0,2136.519592,0.0,0.0,3560.5,1251.888916,2136.519592,1039.485,-3560.5,867.3935080000001
2026-01-06 14:00:00+00:00,0.0,922.11,1527.234741,0.0,2453.22326625,0.0,0.0,3503.25,1527.234741,2453.22326625,922.11,-3503.25,1399.31800725
2026-01-06 15:00:00+00:00,0.0,1241.9275,1627.564331,0.0,2543.9911494999997,0.0,0.0,3353.25,1627.564331,2543.9911494999997,1241.9275,-3353.25,2060.232980499999
2026-01-06 16:00:00+00:00,0.0,1738.865,1554.993041,0.0,2316.5745235,0.0,0.0,3449.5,1554.993041,2316.5745235,1738.865,-3449.5,2160.9325645
2026-01-06 17:00:00+00:00,0.0,2168.6075,1352.610351,0.0,1685.675872,0.0,0.0,3063.5,1352.610351,1685.675872,2168.6075,-3063.5,2143.393723
2026-01-06 18:00:00+00:00,0.0,1491.24,1605.203613,0.0,1456.6685785,0.0,0.0,2985.5,1605.203613,1456.6685785,1491.24,-2985.5,1567.6121914999994
2026-01-06 19:00:00+00:00,375.36,56.905,1089.807128,0.0,153.143851,217.68267774999998,0.0,2095.0,1089.807128,-64.53882674999997,-318.45500000000004,-2095.0,-1388.1866987500002
2026-01-06 20:00:00+00:00,2259.0925,0.0,664.058654,0.0,0.0,1301.875839,0.0,1286.0,664.058654,-1301.875839,-2259.0925,-1286.0,-4182.9096850000005
2026-01-06 21:00:00+00:00,2414.6625,0.0,144.662033,0.0,0.0,2234.8247065,130.0,112.75,144.662033,-2234.8247065,-2414.6625,17.25,-4487.575173499999
2026-01-06 22:00:00+00:00,2250.4,0.0,0.0,233.178863,0.0,2687.69696,235.5,0.0,-233.178863,-2687.69696,-2250.4,235.5,-4935.775823
2026-01-06 23:00:00+00:00,1786.4075,0.0,112.610977,0.0,0.0,2420.3923944999997,47.25,69.0,112.610977,-2420.3923944999997,-1786.4075,-21.75,-4115.9389175
2026-01-07 00:00:00+00:00,2070.76,0.0,0.0,41.274509,0.0,2540.19470175,215.5,25.0,-41.274509,-2540.19470175,-2070.76,190.5,-4461.72921075
2026-01-07 01:00:00+00:00,1875.445,0.0,0.0,267.282989,0.0,2802.19873,355.0,0.0,-267.282989,-2802.19873,-1875.445,355.0,-4589.926719
2026-01-07 02:00:00+00:00,2133.4075,0.0,0.0,101.800209,0.0,2652.59966975,254.25,0.0,-101.800209,-2652.59966975,-2133.4075,254.25,-4633.55737875
2026-01-07 03:00:00+00:00,2494.9125,0.0,0.0,27.337448,0.0,2534.1944574999998,662.0,0.0,-27.337448,-2534.1944574999998,-2494.9125,662.0,-4394.4444055
2026-01-07 04:00:00+00:00,2332.0725,0.0,0.0,63.524799,0.0,2470.18817075,643.25,0.0,-63.524799,-2470.18817075,-2332.0725,643.25,-4222.535469750001
2026-01-07 05:00:00+00:00,2098.63,0.0,260.986633,0.0,0.0,2052.027099,547.0,0.0,260.986633,-2052.027099,-2098.63,547.0,-3342.670466
2026-01-07 06:00:00+00:00,870.925,0.0,300.483459,0.0,0.0,1855.7980645,1526.0,0.0,300.483459,-1855.7980645,-870.925,1526.0,-900.2396054999999
2026-01-07 07:00:00+00:00,621.2075,0.0,34.848819,0.0,0.0,1664.432525,2027.75,0.0,34.848819,-1664.432525,-621.2075,2027.75,-223.04120599999987
2026-01-07 08:00:00+00:00,488.75,0.0,210.421524,0.0,0.0,1441.28930575,1938.0,0.0,210.421524,-1441.28930575,-488.75,1938.0,218.38221825000005
2026-01-07 09:00:00+00:00,1052.63,0.0,132.074462,0.0,0.0,1546.1915585,1322.25,0.0,132.074462,-1546.1915585,-1052.63,1322.25,-1144.4970965000002
2026-01-07 10:00:00+00:00,1360.505,0.0,111.37445,0.0,0.0,1282.8934625,800.0,0.0,111.37445,-1282.8934625,-1360.505,800.0,-1732.0240125
2026-01-07 11:00:00+00:00,1148.485,0.0,0.0,53.67411,0.0,1284.37261925,683.25,0.0,-53.67411,-1284.37261925,-1148.485,683.25,-1803.28172925
