,IT_SICI_IT_CALA,IT_CALA_IT_SICI,IT_SICI_IT_CALA_net_export,Net Export
2026-01-02 13:00:00+00:00,606.625,0.0,606.625,606.625
2026-01-02 14:00:00+00:00,387.9575,0.0,387.9575,387.9575
2026-01-02 15:00:00+00:00,61.755,0.0,61.755,61.755
2026-01-02 16:00:00+00:00,0.0,94.7375,-94.7375,-94.7375
2026-01-02 17:00:00+00:00,0.0,163.3375,-163.3375,-163.3375
2026-01-02 18:00:00+00:00,0.0,217.92749999999998,-217.92749999999998,-217.92749999999998
2026-01-02 19:00:00+00:00,0.0,251.26749999999998,-251.26749999999998,-251.26749999999998
2026-01-02 20:00:00+00:00,0.0,245.8725,-245.8725,-245.8725
2026-01-02 21:00:00+00:00,0.0,577.17,-577.17,-577.17
2026-01-02 22:00:00+00:00,0.0,335.6,-335.6,-335.6
2026-01-02 23:00:00+00:00,0.0,137.0825,-137.0825,-137.0825
2026-01-03 00:00:00+00:00,0.0,67.53,-67.53,-67.53
2026-01-03 01:00:00+00:00,0.0,92.5875,-92.5875,-92.5875
2026-01-03 02:00:00+00:00,0.0,30.1475,-30.1475,-30.1475
2026-01-03 03:00:00+00:00,0.0,70.485,-70.485,-70.485
2026-01-03 04:00:00+00:00,0.0,225.9325,-225.9325,-225.9325
2026-01-03 05:00:00+00:00,0.0,360.2525,-360.2525,-360.2525
2026-01-03 06:00:00+00:00,0.0,327.8075,-327.8075,-327.8075
2026-01-03 07:00:00+00:00,0.0,313.31,-313.31,-313.31
2026-01-03 08:00:00+00:00,0.0,172.5225,-172.5225,-172.5225
2026-01-03 09:00:00+00:00,66.0375,1.42,64.61749999999999,64.61749999999999
2026-01-03 10:00:00+00:00,349.2525,0.0,349.2525,349.2525
2026-01-03 11:00:00+00:00,459.9175,0.0,459.9175,459.9175
2026-01-03 12:00:00+00:00,253.87,0.0,253.87,253.87
2026-01-03 13:00:00+00:00,125.3825,0.0,125.3825,125.3825
2026-01-03 14:00:00+00:00,25.9825,18.47,7.512500000000003,7.512500000000003
2026-01-03 15:00:00+00:00,4.025,74.9625,-70.9375,-70.9375
2026-01-03 16:00:00+00:00,0.0,159.505,-159.505,-159.505
2026-01-03 17:00:00+00:00,0.0,172.91500000000002,-172.91500000000002,-172.91500000000002
2026-01-03 18:00:00+00:00,0.0,115.19,-115.19,-115.19
2026-01-03 19:00:00+00:00,7.637499999999999,28.4875,-20.85,-20.85
2026-01-03 20:00:00+00:00,81.6825,4.1850000000000005,77.4975,77.4975
2026-01-03 21:00:00+00:00,86.45,0.0,86.45,86.45
2026-01-03 22:00:00+00:00,0.0,87.77250000000001,-87.77250000000001,-87.77250000000001
2026-01-03 23:00:00+00:00,58.2975,0.0,58.2975,58.2975
2026-01-04 00:00:00+00:00,202.02,0.0,202.02,202.02
2026-01-04 01:00:00+00:00,274.9725,0.0,274.9725,274.9725
2026-01-04 02:00:00+00:00,293.945,0.0,293.945,293.945
2026-01-04 03:00:00+00:00,339.1,0.0,339.1,339.1
2026-01-04 04:00:00+00:00,319.36,0.0,319.36,319.36
2026-01-04 05:00:00+00:00,210.025,0.0,210.025,210.025
2026-01-04 06:00:00+00:00,30.5025,78.04249999999999,-47.53999999999999,-47.53999999999999
2026-01-04 07:00:00+00:00,0.0,167.815,-167.815,-167.815
2026-01-04 08:00:00+00:00,0.0,195.9725,-195.9725,-195.9725
2026-01-04 09:00:00+00:00,0.0,159.54250000000002,-159.54250000000002,-159.54250000000002
2026-01-04 10:00:00+00:00,0.0,94.3675,-94.3675,-94.3675
2026-01-04 11:00:00+00:00,88.1825,0.0,88.1825,88.1825
2026-01-04 12:00:00+00:00,60.082499999999996,0.0,60.082499999999996,60.082499999999996
2026-01-04 13:00:00+00:00,23.3275,1.7925,21.535,21.535
2026-01-04 14:00:00+00:00,100.88,0.0,100.88,100.88
2026-01-04 15:00:00+00:00,22.380000000000003,61.87,-39.489999999999995,-39.489999999999995
2026-01-04 16:00:00+00:00,0.735,79.89,-79.155,-79.155
2026-01-04 17:00:00+00:00,14.9225,19.2475,-4.324999999999999,-4.324999999999999
2026-01-04 18:00:00+00:00,0.0,119.30250000000001,-119.30250000000001,-119.30250000000001
2026-01-04 19:00:00+00:00,0.0,182.315,-182.315,-182.315
2026-01-04 20:00:00+00:00,46.3575,1.94,44.417500000000004,44.417500000000004
2026-01-04 21:00:00+00:00,23.5525,255.64000000000001,-232.0875,-232.0875
2026-01-04 22:00:00+00:00,0.0,444.8,-444.8,-444.8
2026-01-04 23:00:00+00:00,0.0,291.31,-291.31,-291.31
2026-01-05 00:00:00+00:00,0.0,273.855,-273.855,-273.855
2026-01-05 01:00:00+00:00,0.5475,87.0825,-86.535,-86.535
2026-01-05 02:00:00+00:00,89.88749999999999,0.0,89.88749999999999,89.88749999999999
2026-01-05 03:00:00+00:00,66.1075,0.0,66.1075,66.1075
2026-01-05 04:00:00+00:00,109.8975,0.0,109.8975,109.8975
2026-01-05 05:00:00+00:00,388.55,0.0,388.55,388.55
2026-01-05 06:00:00+00:00,624.52,0.0,624.52,624.52
2026-01-05 07:00:00+00:00,466.1325,0.0,466.1325,466.1325
2026-01-05 08:00:00+00:00,385.6675,0.0,385.6675,385.6675
2026-01-05 09:00:00+00:00,663.5775,0.0,663.5775,663.5775
2026-01-05 10:00:00+00:00,1015.6949999999999,0.0,1015.6949999999999,1015.6949999999999
2026-01-05 11:00:00+00:00,909.7900000000001,0.0,909.7900000000001,909.7900000000001
2026-01-05 12:00:00+00:00,658.4475,0.0,658.4475,658.4475
2026-01-05 13:00:00+00:00,518.94,0.0,518.94,518.94
2026-01-05 14:00:00+00:00,118.1,67.8425,50.25749999999999,50.25749999999999
2026-01-05 15:00:00+00:00,0.0,449.9625,-449.9625,-449.9625
2026-01-05 16:00:00+00:00,0.0,696.265,-696.265,-696.265
2026-01-05 17:00:00+00:00,0.0,770.63,-770.63,-770.63
2026-01-05 18:00:00+00:00,0.0,794.2125,-794.2125,-794.2125
2026-01-05 19:00:00+00:00,0.0,726.085,-726.085,-726.085
2026-01-05 20:00:00+00:00,0.0,468.3325,-468.3325,-468.3325
2026-01-05 21:00:00+00:00,0.0,199.5975,-199.5975,-199.5975
2026-01-05 22:00:00+00:00,0.0,230.35,-230.35,-230.35
2026-01-05 23:00:00+00:00,0.0,215.295,-215.295,-215.295
2026-01-06 00:00:00+00:00,0.0,243.185,-243.185,-243.185
2026-01-06 01:00:00+00:00,0.0,137.82999999999998,-137.82999999999998,-137.82999999999998
2026-01-06 02:00:00+00:00,45.582499999999996,0.6625,44.919999999999995,44.919999999999995
2026-01-06 03:00:00+00:00,105.94999999999999,0.0,105.94999999999999,105.94999999999999
2026-01-06 04:00:00+00:00,244.6125,0.0,244.6125,244.6125
2026-01-06 05:00:00+00:00,555.765,0.0,555.765,555.765
2026-01-06 06:00:00+00:00,556.6575,0.0,556.6575,556.6575
2026-01-06 07:00:00+00:00,610.2375,0.0,610.2375,610.2375
2026-01-06 08:00:00+00:00,963.485,0.0,963.485,963.485
2026-01-06 09:00:00+00:00,1150.555,0.0,1150.555,1150.555
2026-01-06 10:00:00+00:00,1225.8525,0.0,1225.8525,1225.8525
2026-01-06 11:00:00+00:00,1215.8274999999999,0.0,1215.8274999999999,1215.8274999999999
2026-01-06 12:00:00+00:00,1073.4075,0.0,1073.4075,1073.4075
2026-01-06 13:00:00+00:00,828.4,0.0,828.4,828.4
2026-01-06 14:00:00+00:00,368.9825,0.0,368.9825,368.9825
2026-01-06 15:00:00+00:00,118.88250000000001,15.365,103.51750000000001,103.51750000000001
2026-01-06 16:00:00+00:00,0.0,284.375,-284.375,-284.375
2026-01-06 17:00:00+00:00,0.0,457.1275,-457.1275,-457.1275
2026-01-06 18:00:00+00:00,0.0,553.9000000000001,-553.9000000000001,-553.9000000000001
2026-01-06 19:00:00+00:00,0.0,773.36,-773.36,-773.36
2026-01-06 20:00:00+00:00,0.0,1004.7175,-1004.7175,-1004.7175
2026-01-06 21:00:00+00:00,0.0,1208.6975,-1208.6975,-1208.6975
2026-01-06 22:00:00+00:00,0.0,1287.2325,-1287.2325,-1287.2325
2026-01-06 23:00:00+00:00,0.0,1128.2775,-1128.2775,-1128.2775
2026-01-07 00:00:00+00:00,0.0,1008.7275,-1008.7275,-1008.7275
2026-01-07 01:00:00+00:00,0.0,898.0174999999999,-898.0174999999999,-898.0174999999999
2026-01-07 02:00:00+00:00,0.0,873.2975,-873.2975,-873.2975
2026-01-07 03:00:00+00:00,0.0,905.775,-905.775,-905.775
2026-01-07 04:00:00+00:00,0.0,959.4075,-959.4075,-959.4075
2026-01-07 05:00:00+00:00,0.0,946.7049999999999,-946.7049999999999,-946.7049999999999
2026-01-07 06:00:00+00:00,0.0,1039.7849999999999,-1039.7849999999999,-1039.7849999999999
2026-01-07 07:00:00+00:00,0.0,972.7774999999999,-972.7774999999999,-972.7774999999999
2026-01-07 08:00:00+00:00,0.0,752.8175,-752.8175,-752.8175
2026-01-07 09:00:00+00:00,0.0,593.355,-593.355,-593.355
2026-01-07 10:00:00+00:00,0.0,334.9375,-334.9375,-334.9375
2026-01-07 11:00:00+00:00,33.5975,113.395,-79.7975,-79.7975
2026-01-07 12:00:00+00:00,259.3125,0.0,259.3125,259.3125
2026-01-07 13:00:00+00:00,183.43,0.0,183.43,183.43
2026-01-07 14:00:00+00:00,181.5975,0.0,181.5975,181.5975
2026-01-07 15:00:00+00:00,248.765,0.0,248.765,248.765
2026-01-07 16:00:00+00:00,76.7575,0.0,76.7575,76.7575
2026-01-07 17:00:00+00:00,29.075,14.944999999999999,14.13,14.13
2026-01-07 18:00:00+00:00,0.0,65.485,-65.485,-65.485
2026-01-07 19:00:00+00:00,0.2,55.652499999999996,-55.45249999999999,-55.45249999999999
2026-01-07 20:00:00+00:00,0.0,232.42,-232.42,-232.42
2026-01-07 21:00:00+00:00,0.0,332.8725,-332.8725,-332.8725
2026-01-07 22:00:00+00:00,18.355,97.0125,-78.6575,-78.6575
2026-01-07 23:00:00+00:00,231.28,0.0,231.28,231.28
2026-01-08 00:00:00+00:00,435.21,0.0,435.21,435.21
2026-01-08 01:00:00+00:00,484.7075,0.0,484.7075,484.7075
2026-01-08 02:00:00+00:00,488.08,0.0,488.08,488.08
2026-01-08 03:00:00+00:00,488.3775,0.0,488.3775,488.3775
2026-01-08 04:00:00+00:00,379.9325,0.0,379.9325,379.9325
2026-01-08 05:00:00+00:00,380.9275,0.0,380.9275,380.9275
2026-01-08 06:00:00+00:00,320.555,0.0,320.555,320.555
2026-01-08 07:00:00+00:00,406.205,0.0,406.205,406.205
2026-01-08 08:00:00+00:00,434.76,0.0,434.76,434.76
2026-01-08 09:00:00+00:00,634.2775,0.0,634.2775,634.2775
2026-01-08 10:00:00+00:00,546.88,0.0,546.88,546.88
2026-01-08 11:00:00+00:00,559.8875,0.0,559.8875,559.8875
2026-01-08 12:00:00+00:00,888.3325,0.0,888.3325,888.3325
2026-01-08 13:00:00+00:00,910.6225,0.0,910.6225,910.6225
2026-01-08 14:00:00+00:00,555.53,0.0,555.53,555.53
2026-01-08 15:00:00+00:00,350.5525,0.0,350.5525,350.5525
2026-01-08 16:00:00+00:00,16.1625,49.885,-33.7225,-33.7225
2026-01-08 17:00:00+00:00,1.815,47.69500000000001,-45.88000000000001,-45.88000000000001
2026-01-08 18:00:00+00:00,1.3225,74.16000000000001,-72.8375,-72.8375
2026-01-08 19:00:00+00:00,55.425,0.0,55.425,55.425
2026-01-08 20:00:00+00:00,125.05000000000001,32.9925,92.0575,92.0575
2026-01-08 21:00:00+00:00,0.0,76.3175,-76.3175,-76.3175
2026-01-08 22:00:00+00:00,31.5975,0.0,31.5975,31.5975
2026-01-08 23:00:00+00:00,212.7525,0.0,212.7525,212.7525
2026-01-09 00:00:00+00:00,12.5625,3.145,9.4175,9.4175
2026-01-09 01:00:00+00:00,42.42,0.0,42.42,42.42
2026-01-09 02:00:00+00:00,23.872500000000002,0.0,23.872500000000002,23.872500000000002
2026-01-09 03:00:00+00:00,274.205,0.0,274.205,274.205
2026-01-09 04:00:00+00:00,238.265,0.0,238.265,238.265
2026-01-09 05:00:00+00:00,28.375,8.4375,19.9375,19.9375
2026-01-09 06:00:00+00:00,0.0,295.325,-295.325,-295.325
2026-01-09 07:00:00+00:00,0.0,270.0475,-270.0475,-270.0475
2026-01-09 08:00:00+00:00,17.525,9.18,8.344999999999999,8.344999999999999
2026-01-09 09:00:00+00:00,123.7825,0.0,123.7825,123.7825
2026-01-09 10:00:00+00:00,55.1725,0.0,55.1725,55.1725
2026-01-09 11:00:00+00:00,119.3025,0.0,119.3025,119.3025
2026-01-09 12:00:00+00:00,199.82,0.0,199.82,199.82
2026-01-09 13:00:00+00:00,78.5325,3.0,75.5325,75.5325
2026-01-09 14:00:00+00:00,25.545,77.83500000000001,-52.290000000000006,-52.290000000000006
2026-01-09 15:00:00+00:00,0.0,408.0725,-408.0725,-408.0725
2026-01-09 16:00:00+00:00,0.0,680.1975,-680.1975,-680.1975
2026-01-09 17:00:00+00:00,0.0,693.8175,-693.8175,-693.8175
2026-01-09 18:00:00+00:00,0.0,666.62,-666.62,-666.62
2026-01-09 19:00:00+00:00,0.0,575.895,-575.895,-575.895
2026-01-09 20:00:00+00:00,0.0,509.64,-509.64,-509.64
2026-01-09 21:00:00+00:00,0.0,429.9,-429.9,-429.9
2026-01-09 22:00:00+00:00,0.0,205.12,-205.12,-205.12
2026-01-09 23:00:00+00:00,203.3,4.025,199.275,199.275
2026-01-10 00:00:00+00:00,408.81,0.0,408.81,408.81
2026-01-10 01:00:00+00:00,567.625,0.0,567.625,567.625
2026-01-10 02:00:00+00:00,558.475,0.0,558.475,558.475
2026-01-10 03:00:00+00:00,539.4975,0.0,539.4975,539.4975
2026-01-10 04:00:00+00:00,367.375,0.0,367.375,367.375
2026-01-10 05:00:00+00:00,220.7075,0.0,220.7075,220.7075
2026-01-10 06:00:00+00:00,146.4675,0.0,146.4675,146.4675
2026-01-10 07:00:00+00:00,103.9125,0.0,103.9125,103.9125
2026-01-10 08:00:00+00:00,327.9575,0.0,327.9575,327.9575
2026-01-10 09:00:00+00:00,535.15,0.0,535.15,535.15
2026-01-10 10:00:00+00:00,406.1375,0.0,406.1375,406.1375
2026-01-10 11:00:00+00:00,611.1949999999999,0.0,611.1949999999999,611.1949999999999
2026-01-10 12:00:00+00:00,853.4000000000001,0.0,853.4000000000001,853.4000000000001
2026-01-10 13:00:00+00:00,786.23,0.0,786.23,786.23
2026-01-10 14:00:00+00:00,343.8075,0.0,343.8075,343.8075
2026-01-10 15:00:00+00:00,0.0,167.3875,-167.3875,-167.3875
2026-01-10 16:00:00+00:00,67.5,0.0,67.5,67.5
2026-01-10 17:00:00+00:00,6.380000000000001,16.740000000000002,-10.360000000000001,-10.360000000000001
2026-01-10 18:00:00+00:00,0.0,133.085,-133.085,-133.085
2026-01-10 19:00:00+00:00,0.0,213.9925,-213.9925,-213.9925
2026-01-10 20:00:00+00:00,0.0,451.5925,-451.5925,-451.5925
2026-01-10 21:00:00+00:00,0.0,240.9025,-240.9025,-240.9025
2026-01-10 22:00:00+00:00,11.59,9.3975,2.192499999999999,2.192499999999999
2026-01-10 23:00:00+00:00,148.45749999999998,0.0,148.45749999999998,148.45749999999998
2026-01-11 00:00:00+00:00,236.385,0.0,236.385,236.385
2026-01-11 01:00:00+00:00,241.8725,0.0,241.8725,241.8725
2026-01-11 02:00:00+00:00,110.5275,0.0,110.5275,110.5275
2026-01-11 03:00:00+00:00,32.705,0.0,32.705,32.705
2026-01-11 04:00:00+00:00,34.4425,0.0,34.4425,34.4425
2026-01-11 05:00:00+00:00,0.0,188.505,-188.505,-188.505
2026-01-11 06:00:00+00:00,0.0,330.7925,-330.7925,-330.7925
2026-01-11 07:00:00+00:00,0.0,313.4675,-313.4675,-313.4675
2026-01-11 08:00:00+00:00,0.0,164.89249999999998,-164.89249999999998,-164.89249999999998
2026-01-11 09:00:00+00:00,11.3825,104.43499999999999,-93.05249999999998,-93.05249999999998
2026-01-11 10:00:00+00:00,125.08500000000001,0.0,125.08500000000001,125.08500000000001
2026-01-11 11:00:00+00:00,0.0,231.63,-231.63,-231.63
2026-01-11 12:00:00+00:00,0.0,167.3725,-167.3725,-167.3725
2026-01-11 13:00:00+00:00,0.0,557.3475,-557.3475,-557.3475
2026-01-11 14:00:00+00:00,0.0,751.4300000000001,-751.4300000000001,-751.4300000000001
2026-01-11 15:00:00+00:00,0.0,1248.3825,-1248.3825,-1248.3825
2026-01-11 16:00:00+00:00,0.0,1473.1625,-1473.1625,-1473.1625
2026-01-11 17:00:00+00:00,0.0,1453.4275,-1453.4275,-1453.4275
2026-01-11 18:00:00+00:00,0.0,1218.9825,-1218.9825,-1218.9825
2026-01-11 19:00:00+00:00,0.0,1128.6275,-1128.6275,-1128.6275
2026-01-11 20:00:00+00:00,0.0,1003.8774999999999,-1003.8774999999999,-1003.8774999999999
2026-01-11 21:00:00+00:00,0.0,1116.285,-1116.285,-1116.285
2026-01-11 22:00:00+00:00,0.0,1029.99,-1029.99,-1029.99
2026-01-11 23:00:00+00:00,0.0,828.96,-828.96,-828.96
2026-01-12 00:00:00+00:00,0.0,653.51,-653.51,-653.51
2026-01-12 01:00:00+00:00,0.0,487.76,-487.76,-487.76
2026-01-12 02:00:00+00:00,0.0,527.0899999999999,-527.0899999999999,-527.0899999999999
2026-01-12 03:00:00+00:00,0.0,628.9975,-628.9975,-628.9975
2026-01-12 04:00:00+00:00,0.0,648.495,-648.495,-648.495
2026-01-12 05:00:00+00:00,0.0,726.7425000000001,-726.7425000000001,-726.7425000000001
2026-01-12 06:00:00+00:00,0.0,849.165,-849.165,-849.165
2026-01-12 07:00:00+00:00,0.0,581.14,-581.14,-581.14
2026-01-12 08:00:00+00:00,2.7925,118.88250000000001,-116.09,-116.09
2026-01-12 09:00:00+00:00,112.115,0.0,112.115,112.115
2026-01-12 10:00:00+00:00,0.0,59.6075,-59.6075,-59.6075
2026-01-12 11:00:00+00:00,0.0,102.995,-102.995,-102.995
2026-01-12 12:00:00+00:00,0.0,118.3125,-118.3125,-118.3125
2026-01-12 13:00:00+00:00,0.0,78.53999999999999,-78.53999999999999,-78.53999999999999
2026-01-12 14:00:00+00:00,0.0,476.655,-476.655,-476.655
2026-01-12 15:00:00+00:00,0.0,1190.06,-1190.06,-1190.06
2026-01-12 16:00:00+00:00,0.0,1511.255,-1511.255,-1511.255
2026-01-12 17:00:00+00:00,0.0,1386.9325,-1386.9325,-1386.9325
2026-01-12 18:00:00+00:00,0.0,1478.4025,-1478.4025,-1478.4025
2026-01-12 19:00:00+00:00,0.0,1418.2575,-1418.2575,-1418.2575
2026-01-12 20:00:00+00:00,0.0,1298.56,-1298.56,-1298.56
2026-01-12 21:00:00+00:00,0.0,1309.685,-1309.685,-1309.685
2026-01-12 22:00:00+00:00,0.0,1355.475,-1355.475,-1355.475
2026-01-12 23:00:00+00:00,0.0,1451.135,-1451.135,-1451.135
2026-01-13 00:00:00+00:00,0.0,1257.0625,-1257.0625,-1257.0625
2026-01-13 01:00:00+00:00,0.0,1112.8225,-1112.8225,-1112.8225
2026-01-13 02:00:00+00:00,0.0,956.42,-956.42,-956.42
2026-01-13 03:00:00+00:00,0.0,879.235,-879.235,-879.235
2026-01-13 04:00:00+00:00,0.0,860.785,-860.785,-860.785
2026-01-13 05:00:00+00:00,0.0,852.225,-852.225,-852.225
2026-01-13 06:00:00+00:00,0.0,879.7625,-879.7625,-879.7625
2026-01-13 07:00:00+00:00,0.0,518.58,-518.58,-518.58
2026-01-13 08:00:00+00:00,0.0,433.48249999999996,-433.48249999999996,-433.48249999999996
2026-01-13 09:00:00+00:00,42.620000000000005,13.235,29.385000000000005,29.385000000000005
2026-01-13 10:00:00+00:00,86.67,0.0,86.67,86.67
2026-01-13 11:00:00+00:00,63.285,0.0,63.285,63.285
2026-01-13 12:00:00+00:00,249.4775,0.0,249.4775,249.4775
2026-01-13 13:00:00+00:00,238.8725,0.0,238.8725,238.8725
2026-01-13 14:00:00+00:00,100.735,14.3175,86.4175,86.4175
2026-01-13 15:00:00+00:00,0.0,463.3725,-463.3725,-463.3725
2026-01-13 16:00:00+00:00,0.0,855.0275,-855.0275,-855.0275
2026-01-13 17:00:00+00:00,0.0,927.2175,-927.2175,-927.2175
2026-01-13 18:00:00+00:00,0.0,1066.2225,-1066.2225,-1066.2225
2026-01-13 19:00:00+00:00,0.0,1040.6975,-1040.6975,-1040.6975
2026-01-13 20:00:00+00:00,0.0,703.2725,-703.2725,-703.2725
2026-01-13 21:00:00+00:00,0.0,993.745,-993.745,-993.745
2026-01-13 22:00:00+00:00,0.0,826.225,-826.225,-826.225
2026-01-13 23:00:00+00:00,0.0,591.6949999999999,-591.6949999999999,-591.6949999999999
2026-01-14 00:00:00+00:00,0.0,424.555,-424.555,-424.555
2026-01-14 01:00:00+00:00,0.0,383.365,-383.365,-383.365
2026-01-14 02:00:00+00:00,0.0,364.6825,-364.6825,-364.6825
2026-01-14 03:00:00+00:00,0.0,433.48,-433.48,-433.48
2026-01-14 04:00:00+00:00,0.0,367.3425,-367.3425,-367.3425
2026-01-14 05:00:00+00:00,0.0,221.6375,-221.6375,-221.6375
2026-01-14 06:00:00+00:00,0.0,495.47749999999996,-495.47749999999996,-495.47749999999996
2026-01-14 07:00:00+00:00,0.0,320.03499999999997,-320.03499999999997,-320.03499999999997
2026-01-14 08:00:00+00:00,0.0,214.81,-214.81,-214.81
2026-01-14 09:00:00+00:00,3.63,74.38,-70.75,-70.75
2026-01-14 10:00:00+00:00,27.310000000000002,24.384999999999998,2.9250000000000043,2.9250000000000043
2026-01-14 11:00:00+00:00,310.6525,0.0,310.6525,310.6525
2026-01-14 12:00:00+00:00,479.3875,0.0,479.3875,479.3875
2026-01-14 13:00:00+00:00,494.46250000000003,0.0,494.46250000000003,494.46250000000003
2026-01-14 14:00:00+00:00,88.445,0.0,88.445,88.445
2026-01-14 15:00:00+00:00,73.94749999999999,40.4,33.54749999999999,33.54749999999999
2026-01-14 16:00:00+00:00,11.91,96.9,-84.99000000000001,-84.99000000000001
2026-01-14 17:00:00+00:00,0.0,348.25,-348.25,-348.25
2026-01-14 18:00:00+00:00,0.0,688.2675,-688.2675,-688.2675
2026-01-14 19:00:00+00:00,0.0,624.1525,-624.1525,-624.1525
2026-01-14 20:00:00+00:00,0.0,570.4325,-570.4325,-570.4325
2026-01-14 21:00:00+00:00,0.0,570.435,-570.435,-570.435
2026-01-14 22:00:00+00:00,0.0,754.495,-754.495,-754.495
2026-01-14 23:00:00+00:00,0.0,680.7875,-680.7875,-680.7875
2026-01-15 00:00:00+00:00,0.0,584.6975,-584.6975,-584.6975
2026-01-15 01:00:00+00:00,0.0,518.0475,-518.0475,-518.0475
2026-01-15 02:00:00+00:00,0.0,451.875,-451.875,-451.875
2026-01-15 03:00:00+00:00,0.0,389.7575,-389.7575,-389.7575
2026-01-15 04:00:00+00:00,0.0,295.775,-295.775,-295.775
2026-01-15 05:00:00+00:00,0.0,150.0025,-150.0025,-150.0025
2026-01-15 06:00:00+00:00,40.845,161.91,-121.065,-121.065
2026-01-15 07:00:00+00:00,200.0025,0.0,200.0025,200.0025
2026-01-15 08:00:00+00:00,533.3225,0.0,533.3225,533.3225
2026-01-15 09:00:00+00:00,100.5925,0.0,100.5925,100.5925
2026-01-15 10:00:00+00:00,103.095,0.0,103.095,103.095
2026-01-15 11:00:00+00:00,68.18,0.0,68.18,68.18
2026-01-15 12:00:00+00:00,8.8025,49.1325,-40.33,-40.33
2026-01-15 13:00:00+00:00,0.0,76.02000000000001,-76.02000000000001,-76.02000000000001
2026-01-15 14:00:00+00:00,137.875,0.0,137.875,137.875
2026-01-15 15:00:00+00:00,0.0,191.09,-191.09,-191.09
2026-01-15 16:00:00+00:00,0.0,174.97,-174.97,-174.97
2026-01-15 17:00:00+00:00,0.0,320.2225,-320.2225,-320.2225
2026-01-15 18:00:00+00:00,0.0,426.425,-426.425,-426.425
2026-01-15 19:00:00+00:00,0.0,205.23499999999999,-205.23499999999999,-205.23499999999999
2026-01-15 20:00:00+00:00,0.0,524.2025,-524.2025,-524.2025
2026-01-15 21:00:00+00:00,0.0,560.3575,-560.3575,-560.3575
2026-01-15 22:00:00+00:00,0.0,566.1725,-566.1725,-566.1725
2026-01-15 23:00:00+00:00,0.0,440.625,-440.625,-440.625
2026-01-16 00:00:00+00:00,0.0,235.68,-235.68,-235.68
2026-01-16 01:00:00+00:00,0.0,195.3875,-195.3875,-195.3875
2026-01-16 02:00:00+00:00,0.0,260.99,-260.99,-260.99
2026-01-16 03:00:00+00:00,0.0,403.305,-403.305,-403.305
2026-01-16 04:00:00+00:00,0.0,431.6725,-431.6725,-431.6725
2026-01-16 05:00:00+00:00,0.0,345.42,-345.42,-345.42
