,FR_ES,ES_FR,ES_PT,PT_ES,ES_FR_net_export,ES_PT_net_export,Net Export
2026-01-11 13:00:00+00:00,0.0,2648.54,3803.19,0.0,2648.54,3803.19,6451.73
2026-01-11 14:00:00+00:00,0.0,3046.92,3771.4,0.0,3046.92,3771.4,6818.32
2026-01-11 15:00:00+00:00,0.0,2699.74,2640.81,0.0,2699.74,2640.81,5340.549999999999
2026-01-11 16:00:00+00:00,0.0,1220.59,860.74,0.0,1220.59,860.74,2081.33
2026-01-11 17:00:00+00:00,0.0,245.5,0.0,1087.01,245.5,-1087.01,-841.51
2026-01-11 18:00:00+00:00,511.65000000000003,0.0,0.0,952.0,-511.65000000000003,-952.0,-1463.65
2026-01-11 19:00:00+00:00,2854.29,0.0,231.10999999999999,76.91,-2854.29,154.2,-2700.09
2026-01-11 20:00:00+00:00,2745.36,0.0,244.42000000000002,0.0,-2745.36,244.42000000000002,-2500.94
2026-01-11 21:00:00+00:00,3055.77,0.0,424.32000000000005,0.0,-3055.77,424.32000000000005,-2631.45
2026-01-11 22:00:00+00:00,2640.06,0.0,1169.16,0.0,-2640.06,1169.16,-1470.8999999999999
2026-01-11 23:00:00+00:00,1015.1600000000001,0.0,1440.17,0.0,-1015.1600000000001,1440.17,425.01
2026-01-12 00:00:00+00:00,195.2,188.49,1080.7199999999998,0.0,-6.7099999999999795,1080.7199999999998,1074.0099999999998
2026-01-12 01:00:00+00:00,15.58,229.65,1353.71,0.0,214.07,1353.71,1567.78
2026-01-12 02:00:00+00:00,1008.81,0.0,1587.63,0.0,-1008.81,1587.63,578.8200000000002
2026-01-12 03:00:00+00:00,1867.04,0.0,1651.3899999999999,0.0,-1867.04,1651.3899999999999,-215.6500000000001
2026-01-12 04:00:00+00:00,1178.56,0.0,1193.8,0.0,-1178.56,1193.8,15.240000000000009
2026-01-12 05:00:00+00:00,139.3,67.72,216.23999999999998,367.34000000000003,-71.58000000000001,-151.10000000000005,-222.68000000000006
2026-01-12 06:00:00+00:00,121.09,15.27,0.0,1786.91,-105.82000000000001,-1786.91,-1892.73
2026-01-12 07:00:00+00:00,58.2,36.17,0.0,2470.67,-22.03,-2470.67,-2492.7000000000003
2026-01-12 08:00:00+00:00,63.91,633.24,0.0,1596.1899999999998,569.33,-1596.1899999999998,-1026.8599999999997
2026-01-12 09:00:00+00:00,0.0,1961.9699999999998,468.80000000000007,39.02,1961.9699999999998,429.7800000000001,2391.75
2026-01-12 10:00:00+00:00,0.0,2100.8,1484.44,0.0,2100.8,1484.44,3585.2400000000002
2026-01-12 11:00:00+00:00,0.0,2413.69,2175.46,0.0,2413.69,2175.46,4589.15
2026-01-12 12:00:00+00:00,0.0,2538.9,2263.46,0.0,2538.9,2263.46,4802.360000000001
2026-01-12 13:00:00+00:00,0.0,2533.95,2153.44,0.0,2533.95,2153.44,4687.389999999999
2026-01-12 14:00:00+00:00,0.0,2501.87,2058.89,0.0,2501.87,2058.89,4560.76
2026-01-12 15:00:00+00:00,0.0,1268.33,1379.71,0.0,1268.33,1379.71,2648.04
2026-01-12 16:00:00+00:00,1140.75,0.0,0.0,688.54,-1140.75,-688.54,-1829.29
2026-01-12 17:00:00+00:00,1851.79,0.0,0.0,2172.44,-1851.79,-2172.44,-4024.23
2026-01-12 18:00:00+00:00,2354.29,0.0,0.0,2189.0,-2354.29,-2189.0,-4543.29
2026-01-12 19:00:00+00:00,3284.54,0.0,0.0,1798.0,-3284.54,-1798.0,-5082.54
2026-01-12 20:00:00+00:00,3366.92,0.0,0.0,1960.35,-3366.92,-1960.35,-5327.27
2026-01-12 21:00:00+00:00,3425.91,0.0,0.0,1146.3899999999999,-3425.91,-1146.3899999999999,-4572.299999999999
2026-01-12 22:00:00+00:00,3120.32,0.0,0.0,372.85,-3120.32,-372.85,-3493.17
2026-01-12 23:00:00+00:00,1556.73,0.0,5.69,285.58,-1556.73,-279.89,-1836.62
2026-01-13 00:00:00+00:00,109.07,405.5,0.05,182.11,296.43,-182.06,114.37
2026-01-13 01:00:00+00:00,0.0,830.97,109.27000000000001,31.05,830.97,78.22000000000001,909.19
2026-01-13 02:00:00+00:00,0.0,686.8,338.75,0.0,686.8,338.75,1025.55
2026-01-13 03:00:00+00:00,29.26,66.37,1128.5900000000001,0.0,37.11,1128.5900000000001,1165.7
2026-01-13 04:00:00+00:00,0.0,299.79999999999995,789.62,0.0,299.79999999999995,789.62,1089.42
2026-01-13 05:00:00+00:00,0.0,971.89,70.27,681.33,971.89,-611.0600000000001,360.8299999999999
2026-01-13 06:00:00+00:00,0.0,1683.1399999999999,0.0,2087.96,1683.1399999999999,-2087.96,-404.82000000000016
2026-01-13 07:00:00+00:00,0.0,1684.92,0.0,2523.41,1684.92,-2523.41,-838.4899999999998
2026-01-13 08:00:00+00:00,0.0,1638.1599999999999,0.0,1168.58,1638.1599999999999,-1168.58,469.5799999999999
2026-01-13 09:00:00+00:00,0.0,1861.06,258.02,41.4,1861.06,216.61999999999998,2077.68
2026-01-13 10:00:00+00:00,0.0,1746.85,1370.65,0.0,1746.85,1370.65,3117.5
2026-01-13 11:00:00+00:00,0.0,1544.84,2298.58,0.0,1544.84,2298.58,3843.42
2026-01-13 12:00:00+00:00,0.0,825.5400000000001,2870.35,0.0,825.5400000000001,2870.35,3695.89
2026-01-13 13:00:00+00:00,46.3,140.74,2812.9300000000003,0.0,94.44000000000001,2812.9300000000003,2907.3700000000003
2026-01-13 14:00:00+00:00,0.0,993.12,1979.22,0.0,993.12,1979.22,2972.34
2026-01-13 15:00:00+00:00,589.29,56.73,1784.56,0.0,-532.56,1784.56,1252.0
2026-01-13 16:00:00+00:00,1539.44,0.0,1227.26,0.0,-1539.44,1227.26,-312.18000000000006
2026-01-13 17:00:00+00:00,2005.46,0.0,611.88,0.0,-2005.46,611.88,-1393.58
2026-01-13 18:00:00+00:00,2106.04,0.0,357.06,0.0,-2106.04,357.06,-1748.98
2026-01-13 19:00:00+00:00,3266.46,0.0,331.75,0.0,-3266.46,331.75,-2934.71
2026-01-13 20:00:00+00:00,3345.27,0.0,654.51,0.0,-3345.27,654.51,-2690.76
2026-01-13 21:00:00+00:00,3226.33,0.0,1429.27,0.0,-3226.33,1429.27,-1797.06
2026-01-13 22:00:00+00:00,3336.21,0.0,2009.65,0.0,-3336.21,2009.65,-1326.56
2026-01-13 23:00:00+00:00,3320.26,0.0,2140.5699999999997,0.0,-3320.26,2140.5699999999997,-1179.6900000000005
2026-01-14 00:00:00+00:00,3291.29,0.0,2058.5,0.0,-3291.29,2058.5,-1232.79
2026-01-14 01:00:00+00:00,3270.99,0.0,2056.85,0.0,-3270.99,2056.85,-1214.1399999999999
2026-01-14 02:00:00+00:00,3255.21,0.0,2067.5699999999997,0.0,-3255.21,2067.5699999999997,-1187.6400000000003
2026-01-14 03:00:00+00:00,3328.06,0.0,1945.06,0.0,-3328.06,1945.06,-1383.0
2026-01-14 04:00:00+00:00,3258.19,0.0,1788.6,0.0,-3258.19,1788.6,-1469.5900000000001
2026-01-14 05:00:00+00:00,3050.45,0.0,1063.34,0.0,-3050.45,1063.34,-1987.11
2026-01-14 06:00:00+00:00,2776.42,0.0,0.0,1018.03,-2776.42,-1018.03,-3794.45
2026-01-14 07:00:00+00:00,2609.01,0.0,0.0,1291.9,-2609.01,-1291.9,-3900.9100000000003
2026-01-14 08:00:00+00:00,2552.64,0.0,0.0,953.41,-2552.64,-953.41,-3506.0499999999997
2026-01-14 09:00:00+00:00,750.28,59.07,0.0,463.45,-691.2099999999999,-463.45,-1154.6599999999999
2026-01-14 10:00:00+00:00,0.0,463.35,455.02,37.33,463.35,417.69,881.04
2026-01-14 11:00:00+00:00,323.32,141.76,2589.5,0.0,-181.56,2589.5,2407.94
2026-01-14 12:00:00+00:00,362.72,53.57,3113.88,0.0,-309.15000000000003,3113.88,2804.73
2026-01-14 13:00:00+00:00,0.0,1061.84,3060.88,0.0,1061.84,3060.88,4122.72
2026-01-14 14:00:00+00:00,0.0,1879.5,3049.31,0.0,1879.5,3049.31,4928.8099999999995
2026-01-14 15:00:00+00:00,0.0,1996.9,1593.49,0.0,1996.9,1593.49,3590.3900000000003
2026-01-14 16:00:00+00:00,0.0,798.57,245.39,51.449999999999996,798.57,193.94,992.51
2026-01-14 17:00:00+00:00,1307.3700000000001,0.0,0.0,416.32,-1307.3700000000001,-416.32,-1723.69
2026-01-14 18:00:00+00:00,2612.49,0.0,27.5,124.03999999999999,-2612.49,-96.53999999999999,-2709.0299999999997
2026-01-14 19:00:00+00:00,3238.56,0.0,533.9200000000001,0.0,-3238.56,533.9200000000001,-2704.64
2026-01-14 20:00:00+00:00,3285.74,0.0,690.0,0.0,-3285.74,690.0,-2595.74
2026-01-14 21:00:00+00:00,3103.08,0.0,710.93,0.0,-3103.08,710.93,-2392.15
2026-01-14 22:00:00+00:00,2468.12,0.0,696.76,0.0,-2468.12,696.76,-1771.36
2026-01-14 23:00:00+00:00,2680.41,0.0,1373.5900000000001,0.0,-2680.41,1373.5900000000001,-1306.8199999999997
2026-01-15 00:00:00+00:00,3301.2,0.0,1818.31,0.0,-3301.2,1818.31,-1482.8899999999999
2026-01-15 01:00:00+00:00,3017.1099999999997,0.0,1708.8,0.0,-3017.1099999999997,1708.8,-1308.3099999999997
2026-01-15 02:00:00+00:00,3211.2,0.0,1955.1200000000001,0.0,-3211.2,1955.1200000000001,-1256.0799999999997
2026-01-15 03:00:00+00:00,3197.35,0.0,2135.78,0.0,-3197.35,2135.78,-1061.5699999999997
2026-01-15 04:00:00+00:00,3318.09,0.0,1979.26,0.0,-3318.09,1979.26,-1338.8300000000002
2026-01-15 05:00:00+00:00,2875.04,0.0,1039.08,0.0,-2875.04,1039.08,-1835.96
2026-01-15 06:00:00+00:00,2683.51,0.0,0.0,539.47,-2683.51,-539.47,-3222.9800000000005
2026-01-15 07:00:00+00:00,2713.2,0.0,0.0,1349.9499999999998,-2713.2,-1349.9499999999998,-4063.1499999999996
2026-01-15 08:00:00+00:00,1183.1399999999999,0.0,156.55,385.66,-1183.1399999999999,-229.11,-1412.25
2026-01-15 09:00:00+00:00,536.15,0.0,1387.99,0.0,-536.15,1387.99,851.84
2026-01-15 10:00:00+00:00,508.36,0.0,2080.6,0.0,-508.36,2080.6,1572.2399999999998
2026-01-15 11:00:00+00:00,776.99,0.0,3463.98,0.0,-776.99,3463.98,2686.99
2026-01-15 12:00:00+00:00,1658.8200000000002,0.0,4019.3900000000003,0.0,-1658.8200000000002,4019.3900000000003,2360.57
2026-01-15 13:00:00+00:00,2023.6299999999999,0.0,3779.16,0.0,-2023.6299999999999,3779.16,1755.53
2026-01-15 14:00:00+00:00,2179.99,0.0,3269.6,0.0,-2179.99,3269.6,1089.6100000000001
2026-01-15 15:00:00+00:00,2248.2799999999997,0.0,2293.81,0.0,-2248.2799999999997,2293.81,45.5300000000002
2026-01-15 16:00:00+00:00,2710.88,0.0,1127.05,0.0,-2710.88,1127.05,-1583.8300000000002
2026-01-15 17:00:00+00:00,2891.39,0.0,304.8,0.0,-2891.39,304.8,-2586.5899999999997
2026-01-15 18:00:00+00:00,3367.5099999999998,0.0,26.28,82.30000000000001,-3367.5099999999998,-56.02000000000001,-3423.5299999999997
2026-01-15 19:00:00+00:00,3386.51,0.0,0.0,264.74,-3386.51,-264.74,-3651.25
2026-01-15 20:00:00+00:00,3245.55,0.0,24.94,116.19,-3245.55,-91.25,-3336.8
2026-01-15 21:00:00+00:00,3383.97,0.0,1070.34,0.0,-3383.97,1070.34,-2313.63
2026-01-15 22:00:00+00:00,3286.13,0.0,2281.7,0.0,-3286.13,2281.7,-1004.4300000000003
2026-01-15 23:00:00+00:00,3139.8,0.0,3230.2799999999997,0.0,-3139.8,3230.2799999999997,90.47999999999956
2026-01-16 00:00:00+00:00,3416.41,0.0,3218.17,0.0,-3416.41,3218.17,-198.23999999999978
2026-01-16 01:00:00+00:00,3407.41,0.0,3545.18,0.0,-3407.41,3545.18,137.76999999999998
2026-01-16 02:00:00+00:00,3403.78,0.0,3154.15,0.0,-3403.78,3154.15,-249.6300000000001
2026-01-16 03:00:00+00:00,3379.87,0.0,2737.27,0.0,-3379.87,2737.27,-642.5999999999999
2026-01-16 04:00:00+00:00,3411.71,0.0,2182.9900000000002,0.0,-3411.71,2182.9900000000002,-1228.7199999999998
2026-01-16 05:00:00+00:00,3063.35,0.0,1554.69,0.0,-3063.35,1554.69,-1508.6599999999999
2026-01-16 06:00:00+00:00,3149.29,0.0,268.96,74.88,-3149.29,194.07999999999998,-2955.21
2026-01-16 07:00:00+00:00,3377.68,0.0,0.0,922.79,-3377.68,-922.79,-4300.469999999999
2026-01-16 08:00:00+00:00,3615.5,0.0,27.19,630.58,-3615.5,-603.39,-4218.89
2026-01-16 09:00:00+00:00,3412.395,0.0,1183.15,0.0,-3412.395,1183.15,-2229.245
2026-01-16 10:00:00+00:00,3671.21,0.0,2560.79,0.0,-3671.21,2560.79,-1110.42
2026-01-16 11:00:00+00:00,3240.26,0.0,3430.37,0.0,-3240.26,3430.37,190.10999999999967
2026-01-16 12:00:00+00:00,3185.3599999999997,0.0,3916.52,0.0,-3185.3599999999997,3916.52,731.1600000000003
2026-01-16 13:00:00+00:00,2890.7799999999997,0.0,4012.73,0.0,-2890.7799999999997,4012.73,1121.9500000000003
2026-01-16 14:00:00+00:00,404.17,180.32999999999998,3206.56,0.0,-223.84000000000003,3206.56,2982.72
2026-01-16 15:00:00+00:00,346.84,170.84,2099.92,0.0,-175.99999999999997,2099.92,1923.92
2026-01-16 16:00:00+00:00,611.52,0.0,756.65,0.0,-611.52,756.65,145.13
2026-01-16 17:00:00+00:00,1401.3799999999999,0.0,182.35999999999999,0.0,-1401.3799999999999,182.35999999999999,-1219.02
2026-01-16 18:00:00+00:00,2483.3500000000004,0.0,730.9,0.0,-2483.3500000000004,730.9,-1752.4500000000003
2026-01-16 19:00:00+00:00,3266.83,0.0,929.4300000000001,0.0,-3266.83,929.4300000000001,-2337.3999999999996
2026-01-16 20:00:00+00:00,3060.92,0.0,489.08000000000004,0.0,-3060.92,489.08000000000004,-2571.84
2026-01-16 21:00:00+00:00,3348.07,0.0,1472.01,0.0,-3348.07,1472.01,-1876.0600000000002
2026-01-16 22:00:00+00:00,3326.37,0.0,1660.69,0.0,-3326.37,1660.69,-1665.6799999999998
2026-01-16 23:00:00+00:00,3144.26,0.0,1104.15,0.0,-3144.26,1104.15,-2040.1100000000001
2026-01-17 00:00:00+00:00,3343.39,0.0,1153.35,0.0,-3343.39,1153.35,-2190.04
2026-01-17 01:00:00+00:00,3420.92,0.0,1218.45,0.0,-3420.92,1218.45,-2202.4700000000003
2026-01-17 02:00:00+00:00,3310.25,0.0,1489.68,0.0,-3310.25,1489.68,-1820.57
2026-01-17 03:00:00+00:00,3248.15,0.0,1772.5500000000002,0.0,-3248.15,1772.5500000000002,-1475.6
2026-01-17 04:00:00+00:00,3247.4700000000003,0.0,2016.16,0.0,-3247.4700000000003,2016.16,-1231.3100000000002
2026-01-17 05:00:00+00:00,3159.39,0.0,1622.12,0.0,-3159.39,1622.12,-1537.27
2026-01-17 06:00:00+00:00,3158.29,0.0,1502.8,0.0,-3158.29,1502.8,-1655.49
2026-01-17 07:00:00+00:00,3010.79,0.0,748.4,0.0,-3010.79,748.4,-2262.39
2026-01-17 08:00:00+00:00,3052.8599999999997,0.0,612.39,0.0,-3052.8599999999997,612.39,-2440.47
2026-01-17 09:00:00+00:00,2162.65,0.0,989.6899999999999,0.0,-2162.65,989.6899999999999,-1172.96
2026-01-17 10:00:00+00:00,1166.31,0.0,1102.67,0.0,-1166.31,1102.67,-63.63999999999987
2026-01-17 11:00:00+00:00,266.42,33.27,1504.79,0.0,-233.15,1504.79,1271.6399999999999
2026-01-17 12:00:00+00:00,1026.49,1.66,2042.6299999999999,0.0,-1024.83,2042.6299999999999,1017.8
2026-01-17 13:00:00+00:00,1048.7,0.0,2171.37,0.0,-1048.7,2171.37,1122.6699999999998
2026-01-17 14:00:00+00:00,48.3,752.0,1307.13,0.0,703.7,1307.13,2010.8300000000002
2026-01-17 15:00:00+00:00,0.0,1120.57,1275.9099999999999,0.0,1120.57,1275.9099999999999,2396.4799999999996
2026-01-17 16:00:00+00:00,23.01,466.72,794.35,0.0,443.71000000000004,794.35,1238.06
2026-01-17 17:00:00+00:00,1341.54,0.0,81.49,565.85,-1341.54,-484.36,-1825.9
2026-01-17 18:00:00+00:00,2551.53,0.0,0.75,197.44,-2551.53,-196.69,-2748.2200000000003
2026-01-17 19:00:00+00:00,3430.4,0.0,97.65,0.0,-3430.4,97.65,-3332.75
2026-01-17 20:00:00+00:00,3572.3900000000003,0.0,71.43,11.0,-3572.3900000000003,60.43000000000001,-3511.9600000000005
2026-01-17 21:00:00+00:00,3540.17,0.0,534.74,0.0,-3540.17,534.74,-3005.4300000000003
2026-01-17 22:00:00+00:00,3532.25,0.0,877.87,0.0,-3532.25,877.87,-2654.38
2026-01-17 23:00:00+00:00,3349.32,0.0,1232.81,0.0,-3349.32,1232.81,-2116.51
2026-01-18 00:00:00+00:00,3359.33,0.0,1325.7,0.0,-3359.33,1325.7,-2033.6299999999999
2026-01-18 01:00:00+00:00,3380.9,0.0,1608.3600000000001,0.0,-3380.9,1608.3600000000001,-1772.54
2026-01-18 02:00:00+00:00,3362.17,0.0,1777.1599999999999,0.0,-3362.17,1777.1599999999999,-1585.0100000000002
2026-01-18 03:00:00+00:00,3306.07,0.0,1633.27,0.0,-3306.07,1633.27,-1672.8000000000002
2026-01-18 04:00:00+00:00,3294.68,0.0,1364.0900000000001,0.0,-3294.68,1364.0900000000001,-1930.5899999999997
2026-01-18 05:00:00+00:00,3267.38,0.0,1491.52,0.0,-3267.38,1491.52,-1775.8600000000001
2026-01-18 06:00:00+00:00,3327.16,0.0,1395.58,0.0,-3327.16,1395.58,-1931.58
2026-01-18 07:00:00+00:00,3269.55,0.0,478.75,0.0,-3269.55,478.75,-2790.8
2026-01-18 08:00:00+00:00,2414.9,0.0,372.97,0.0,-2414.9,372.97,-2041.93
2026-01-18 09:00:00+00:00,1561.28,0.0,1449.18,0.0,-1561.28,1449.18,-112.09999999999991
2026-01-18 10:00:00+00:00,326.68,87.25,1866.4299999999998,0.0,-239.43,1866.4299999999998,1626.9999999999998
2026-01-18 11:00:00+00:00,0.0,691.8100000000001,2314.04,0.0,691.8100000000001,2314.04,3005.85
2026-01-18 12:00:00+00:00,493.59000000000003,128.77,2594.6099999999997,0.0,-364.82000000000005,2594.6099999999997,2229.7899999999995
2026-01-18 13:00:00+00:00,502.34999999999997,0.0,2533.13,0.0,-502.34999999999997,2533.13,2030.7800000000002
2026-01-18 14:00:00+00:00,0.0,762.48,2378.46,0.0,762.48,2378.46,3140.94
2026-01-18 15:00:00+00:00,0.0,1869.7800000000002,1769.6299999999999,0.0,1869.7800000000002,1769.6299999999999,3639.41
2026-01-18 16:00:00+00:00,302.87,351.52,552.26,80.62,48.64999999999998,471.64,520.29
2026-01-18 17:00:00+00:00,2641.35,0.0,0.0,920.12,-2641.35,-920.12,-3561.47
2026-01-18 18:00:00+00:00,3086.0,0.0,0.0,1027.15,-3086.0,-1027.15,-4113.15
2026-01-18 19:00:00+00:00,3363.43,0.0,0.0,976.03,-3363.43,-976.03,-4339.46
2026-01-18 20:00:00+00:00,3455.98,0.0,0.0,731.29,-3455.98,-731.29,-4187.27
2026-01-18 21:00:00+00:00,3433.0699999999997,0.0,0.0,382.01,-3433.0699999999997,-382.01,-3815.08
2026-01-18 22:00:00+00:00,3283.08,0.0,630.61,0.0,-3283.08,630.61,-2652.47
2026-01-18 23:00:00+00:00,3272.77,0.0,1210.29,0.0,-3272.77,1210.29,-2062.48
2026-01-19 00:00:00+00:00,3379.83,0.0,1688.96,0.0,-3379.83,1688.96,-1690.87
2026-01-19 01:00:00+00:00,3397.17,0.0,2387.2,0.0,-3397.17,2387.2,-1009.9700000000003
2026-01-19 02:00:00+00:00,3326.3,0.0,2371.58,0.0,-3326.3,2371.58,-954.7200000000003
2026-01-19 03:00:00+00:00,3311.2,0.0,2258.3,0.0,-3311.2,2258.3,-1052.8999999999996
2026-01-19 04:00:00+00:00,3268.72,0.0,2179.28,0.0,-3268.72,2179.28,-1089.4399999999996
2026-01-19 05:00:00+00:00,1636.7,199.71,635.15,227.11,-1436.99,408.03999999999996,-1028.95
2026-01-19 06:00:00+00:00,0.0,2047.35,0.0,2330.46,2047.35,-2330.46,-283.1100000000001
2026-01-19 07:00:00+00:00,0.0,1847.06,0.0,2900.31,1847.06,-2900.31,-1053.25
2026-01-19 08:00:00+00:00,0.0,1884.15,0.0,1716.03,1884.15,-1716.03,168.12000000000012
2026-01-19 09:00:00+00:00,0.0,1962.1399999999999,246.35,37.61,1962.1399999999999,208.74,2170.88
2026-01-19 10:00:00+00:00,0.0,2058.05,1664.55,0.0,2058.05,1664.55,3722.6000000000004
2026-01-19 11:00:00+00:00,0.0,2390.01,2762.81,0.0,2390.01,2762.81,5152.82
2026-01-19 12:00:00+00:00,0.0,2286.04,3062.7,0.0,2286.04,3062.7,5348.74
2026-01-19 13:00:00+00:00,0.0,2341.12,3069.03,0.0,2341.12,3069.03,5410.15
2026-01-19 14:00:00+00:00,0.0,2407.75,2952.13,0.0,2407.75,2952.13,5359.88
2026-01-19 15:00:00+00:00,0.0,2302.26,2516.87,0.0,2302.26,2516.87,4819.13
2026-01-19 16:00:00+00:00,0.0,2369.93,953.41,0.0,2369.93,953.41,3323.3399999999997
2026-01-19 17:00:00+00:00,0.0,2231.36,0.0,584.66,2231.36,-584.66,1646.7000000000003
2026-01-19 18:00:00+00:00,0.0,778.27,0.0,325.77,778.27,-325.77,452.5
2026-01-19 19:00:00+00:00,1125.13,0.0,119.1,0.0,-1125.13,119.1,-1006.0300000000001
2026-01-19 20:00:00+00:00,1240.13,0.0,623.22,0.0,-1240.13,623.22,-616.9100000000001
2026-01-19 21:00:00+00:00,1532.6599999999999,0.0,2005.44,0.0,-1532.6599999999999,2005.44,472.7800000000002
2026-01-19 22:00:00+00:00,1887.4899999999998,0.0,2836.59,0.0,-1887.4899999999998,2836.59,949.1000000000004
2026-01-19 23:00:00+00:00,775.84,0.0,3131.52,0.0,-775.84,3131.52,2355.68
2026-01-20 00:00:00+00:00,52.52,590.1300000000001,2918.11,0.0,537.6100000000001,2918.11,3455.7200000000003
2026-01-20 01:00:00+00:00,0.0,1384.3200000000002,2685.7400000000002,0.0,1384.3200000000002,2685.7400000000002,4070.0600000000004
2026-01-20 02:00:00+00:00,0.0,1182.84,2783.04,0.0,1182.84,2783.04,3965.88
2026-01-20 03:00:00+00:00,0.0,688.54,2703.08,0.0,688.54,2703.08,3391.62
2026-01-20 04:00:00+00:00,0.0,413.94,2501.44,0.0,413.94,2501.44,2915.38
2026-01-20 05:00:00+00:00,0.0,1159.1,1223.97,0.0,1159.1,1223.97,2383.0699999999997
2026-01-20 06:00:00+00:00,0.0,1367.29,272.0,151.88,1367.29,120.12,1487.4099999999999
2026-01-20 07:00:00+00:00,0.0,1327.96,0.0,622.35,1327.96,-622.35,705.61
2026-01-20 08:00:00+00:00,0.0,1307.89,197.73,412.05,1307.89,-214.32000000000002,1093.5700000000002
2026-01-20 09:00:00+00:00,0.0,1294.54,2638.1800000000003,0.0,1294.54,2638.1800000000003,3932.7200000000003
2026-01-20 10:00:00+00:00,0.0,2024.67,3423.8199999999997,0.0,2024.67,3423.8199999999997,5448.49
2026-01-20 11:00:00+00:00,0.0,2022.0800000000002,4194.0,0.0,2022.0800000000002,4194.0,6216.08
2026-01-20 12:00:00+00:00,0.0,1907.04,4035.3199999999997,0.0,1907.04,4035.3199999999997,5942.36
2026-01-20 13:00:00+00:00,0.0,1838.41,3751.95,0.0,1838.41,3751.95,5590.36
2026-01-20 14:00:00+00:00,0.0,2128.62,3953.0,0.0,2128.62,3953.0,6081.62
2026-01-20 15:00:00+00:00,0.0,1951.6,3133.83,0.0,1951.6,3133.83,5085.43
2026-01-20 16:00:00+00:00,0.0,1616.25,1783.43,0.0,1616.25,1783.43,3399.6800000000003
2026-01-20 17:00:00+00:00,0.0,1065.75,0.0,153.2,1065.75,-153.2,912.55
2026-01-20 18:00:00+00:00,392.54,234.17,3.79,54.28,-158.37000000000003,-50.49,-208.86000000000004
2026-01-20 19:00:00+00:00,2101.0299999999997,0.0,86.16,0.0,-2101.0299999999997,86.16,-2014.8699999999997
2026-01-20 20:00:00+00:00,2122.59,0.0,474.13,0.0,-2122.59,474.13,-1648.46
2026-01-20 21:00:00+00:00,1645.93,0.0,1100.7,0.0,-1645.93,1100.7,-545.23
2026-01-20 22:00:00+00:00,335.28,179.67,1304.34,0.0,-155.60999999999999,1304.34,1148.73
2026-01-20 23:00:00+00:00,0.0,556.5500000000001,368.49,69.01,556.5500000000001,299.48,856.0300000000001
2026-01-21 00:00:00+00:00,0.0,990.14,109.25,263.89,990.14,-154.64,835.5
2026-01-21 01:00:00+00:00,0.0,982.27,51.37,144.7,982.27,-93.32999999999998,888.94
2026-01-21 02:00:00+00:00,266.69,64.18,49.58,46.57,-202.51,3.009999999999998,-199.5
2026-01-21 03:00:00+00:00,471.13,0.0,182.3,30.05,-471.13,152.25,-318.88
2026-01-21 04:00:00+00:00,135.83,710.36,26.79,541.51,574.53,-514.72,59.809999999999945
2026-01-21 05:00:00+00:00,0.0,1898.37,0.0,1875.06,1898.37,-1875.06,23.309999999999945
2026-01-21 06:00:00+00:00,0.0,2025.9,0.0,3015.66,2025.9,-3015.66,-989.7599999999998
2026-01-21 07:00:00+00:00,0.0,1945.41,0.0,3012.16,1945.41,-3012.16,-1066.7499999999998
2026-01-21 08:00:00+00:00,0.0,1892.07,0.0,2325.18,1892.07,-2325.18,-433.1099999999999
2026-01-21 09:00:00+00:00,0.0,1678.73,86.72,524.46,1678.73,-437.74,1240.99
2026-01-21 10:00:00+00:00,0.0,1843.15,989.72,0.0,1843.15,989.72,2832.87
2026-01-21 11:00:00+00:00,0.0,1934.1,1463.28,0.0,1934.1,1463.28,3397.38
2026-01-21 12:00:00+00:00,0.0,1606.63,1246.56,0.0,1606.63,1246.56,2853.19
2026-01-21 13:00:00+00:00,0.0,1894.17,322.36,0.0,1894.17,322.36,2216.53
2026-01-21 14:00:00+00:00,0.0,2086.57,0.0,349.1,2086.57,-349.1,1737.4700000000003
2026-01-21 15:00:00+00:00,0.0,1910.0600000000002,0.0,695.0600000000001,1910.0600000000002,-695.0600000000001,1215.0
2026-01-21 16:00:00+00:00,0.0,2050.85,0.0,689.8299999999999,2050.85,-689.8299999999999,1361.02
2026-01-21 17:00:00+00:00,0.0,2069.2,0.0,1137.15,2069.2,-1137.15,932.0499999999997
2026-01-21 18:00:00+00:00,0.0,2071.41,0.0,1169.65,2071.41,-1169.65,901.7599999999998
2026-01-21 19:00:00+00:00,0.0,1972.21,0.0,1296.94,1972.21,-1296.94,675.27
2026-01-21 20:00:00+00:00,0.0,1512.54,0.0,1282.87,1512.54,-1282.87,229.67000000000007
2026-01-21 21:00:00+00:00,0.0,1452.3000000000002,0.0,1302.5,1452.3000000000002,-1302.5,149.80000000000018
2026-01-21 22:00:00+00:00,0.0,1946.78,44.05,698.84,1946.78,-654.7900000000001,1291.9899999999998
2026-01-21 23:00:00+00:00,0.0,2311.33,239.56,28.68,2311.33,210.88,2522.21
2026-01-22 00:00:00+00:00,0.0,2259.0699999999997,99.9,18.32,2259.0699999999997,81.58000000000001,2340.6499999999996
2026-01-22 01:00:00+00:00,0.0,2273.53,150.72,0.0,2273.53,150.72,2424.25
2026-01-22 02:00:00+00:00,0.0,2320.84,410.86,0.0,2320.84,410.86,2731.7000000000003
2026-01-22 03:00:00+00:00,0.0,2317.55,638.26,0.0,2317.55,638.26,2955.8100000000004
