,PL_LT,LT_PL,LT_LV,LV_LT,LT_SE_4,SE_4_LT,LT_LV_net_export,LT_PL_net_export,LT_SE_4_net_export,Net Export
2026-01-09 06:00:00+00:00,0.0,142.7,0.0,134.5,0.0,731.6148225,-134.5,142.7,-731.6148225,-723.4148224999999
2026-01-09 07:00:00+00:00,0.0,173.175,0.0,190.875,0.0,692.18576075,-190.875,173.175,-692.18576075,-709.8857607499999
2026-01-09 08:00:00+00:00,0.0,211.425,0.0,196.75,0.0,658.6474915,-196.75,211.425,-658.6474915,-643.9724914999999
2026-01-09 09:00:00+00:00,0.0,180.75,0.0,126.875,0.0,695.41413875,-126.875,180.75,-695.41413875,-641.53913875
2026-01-09 10:00:00+00:00,0.0,190.25,41.625,22.125,0.0,682.1527865,19.5,190.25,-682.1527865,-472.40278650000005
2026-01-09 11:00:00+00:00,0.0,206.77499999999998,148.25,0.0,0.0,732.32428,148.25,206.77499999999998,-732.32428,-377.29928000000007
2026-01-09 12:00:00+00:00,0.0,197.075,149.75,0.0,0.0,723.94598375,149.75,197.075,-723.94598375,-377.12098375
2026-01-09 13:00:00+00:00,0.0,220.6,157.625,0.0,0.0,687.72064225,157.625,220.6,-687.72064225,-309.49564224999995
2026-01-09 14:00:00+00:00,0.0,197.675,56.75,1.125,0.0,545.89938325,55.625,197.675,-545.89938325,-292.59938325
2026-01-09 15:00:00+00:00,0.0,209.575,0.0,254.375,0.0,193.1408175,-254.375,209.575,-193.1408175,-237.9408175
2026-01-09 16:00:00+00:00,0.0,214.525,0.0,196.5,0.0,223.43333025,-196.5,214.525,-223.43333025,-205.40833025
2026-01-09 17:00:00+00:00,0.0,218.725,35.25,3.625,0.0,442.6588745,31.625,218.725,-442.6588745,-192.30887450000003
2026-01-09 18:00:00+00:00,0.0,191.35,60.375,25.875,0.0,560.3591005000001,34.5,191.35,-560.3591005000001,-334.50910050000005
2026-01-09 19:00:00+00:00,0.0,203.675,0.0,369.5,0.0,145.08524125,-369.5,203.675,-145.08524125,-310.91024125
2026-01-09 20:00:00+00:00,0.0,202.525,0.0,77.0,0.0,307.09459675,-77.0,202.525,-307.09459675,-181.56959675
2026-01-09 21:00:00+00:00,0.0,197.725,0.0,92.125,0.0,107.3747825,-92.125,197.725,-107.3747825,-1.7747825000000006
2026-01-09 22:00:00+00:00,0.0,169.875,1.125,82.875,22.607827750000002,64.0816135,-81.75,169.875,-41.473785750000005,46.651214249999995
2026-01-09 23:00:00+00:00,0.0,230.05,0.0,165.125,0.0,377.06717875,-165.125,230.05,-377.06717875,-312.14217874999997
2026-01-10 00:00:00+00:00,0.0,179.05,0.0,242.0,0.0,561.64741525,-242.0,179.05,-561.64741525,-624.59741525
2026-01-10 01:00:00+00:00,0.0,205.375,0.0,311.125,0.0,557.257706,-311.125,205.375,-557.257706,-663.007706
2026-01-10 02:00:00+00:00,0.0,196.15,0.0,248.625,0.0,568.87495425,-248.625,196.15,-568.87495425,-621.34995425
2026-01-10 03:00:00+00:00,0.0,188.8,0.0,278.5,0.0,573.16441325,-278.5,188.8,-573.16441325,-662.8644132500001
2026-01-10 04:00:00+00:00,0.0,190.675,0.0,242.0,0.0,455.642967,-242.0,190.675,-455.642967,-506.967967
2026-01-10 05:00:00+00:00,0.0,173.55,0.0,267.875,0.0,485.29254925,-267.875,173.55,-485.29254925,-579.6175492499999
2026-01-10 06:00:00+00:00,0.0,161.925,0.0,210.625,0.0,531.745491,-210.625,161.925,-531.745491,-580.445491
2026-01-10 07:00:00+00:00,0.0,189.5,0.0,262.75,0.0,697.9724885,-262.75,189.5,-697.9724885,-771.2224885
2026-01-10 08:00:00+00:00,0.0,216.725,0.0,493.875,0.0,722.92312625,-493.875,216.725,-722.92312625,-1000.07312625
2026-01-10 09:00:00+00:00,0.0,189.675,0.0,567.5,0.0,732.1611937499999,-567.5,189.675,-732.1611937499999,-1109.98619375
2026-01-10 10:00:00+00:00,0.0,188.775,0.0,555.0,0.0,732.1891785,-555.0,188.775,-732.1891785,-1098.4141785000002
2026-01-10 11:00:00+00:00,0.0,67.65,0.0,524.75,0.0,732.2117615,-524.75,67.65,-732.2117615,-1189.3117615
2026-01-10 12:00:00+00:00,0.0,65.925,0.0,586.0,0.0,732.42001375,-586.0,65.925,-732.42001375,-1252.49501375
2026-01-10 13:00:00+00:00,0.0,167.925,0.0,692.125,0.0,732.392212,-692.125,167.925,-732.392212,-1256.592212
2026-01-10 14:00:00+00:00,49.150000000000006,68.825,0.0,623.125,0.0,730.00521875,-623.125,19.674999999999997,-730.00521875,-1333.45521875
2026-01-10 15:00:00+00:00,84.5,0.0,0.0,507.375,0.0,724.45562775,-507.375,-84.5,-724.45562775,-1316.33062775
2026-01-10 16:00:00+00:00,0.0,56.525,0.0,540.875,0.0,712.1179505,-540.875,56.525,-712.1179505,-1196.4679505
2026-01-10 17:00:00+00:00,43.650000000000006,0.875,0.0,437.375,0.0,732.34115625,-437.375,-42.775000000000006,-732.34115625,-1212.4911562500001
2026-01-10 18:00:00+00:00,0.0,109.525,0.0,640.75,0.0,730.81985475,-640.75,109.525,-730.81985475,-1262.04485475
2026-01-10 19:00:00+00:00,30.7,100.375,0.0,645.75,0.0,731.8182374999999,-645.75,69.675,-731.8182374999999,-1307.8932375
2026-01-10 20:00:00+00:00,158.575,0.0,0.0,381.25,0.0,732.47345,-381.25,-158.575,-732.47345,-1272.29845
2026-01-10 21:00:00+00:00,118.5,0.0,0.0,376.375,0.0,732.72276325,-376.375,-118.5,-732.72276325,-1227.5977632499998
2026-01-10 22:00:00+00:00,46.8,0.0,0.0,367.375,0.0,732.57345575,-367.375,-46.8,-732.57345575,-1146.74845575
2026-01-10 23:00:00+00:00,85.325,0.0,0.0,327.125,0.0,732.2891085,-327.125,-85.325,-732.2891085,-1144.7391085
2026-01-11 00:00:00+00:00,20.25,11.325,0.0,405.25,0.0,721.99601775,-405.25,-8.925,-721.99601775,-1136.17101775
2026-01-11 01:00:00+00:00,0.0,96.45,0.0,496.0,0.0,698.8921357500001,-496.0,96.45,-698.8921357500001,-1098.44213575
2026-01-11 02:00:00+00:00,0.0,70.975,0.0,453.0,0.0,716.4992525,-453.0,70.975,-716.4992525,-1098.5242524999999
2026-01-11 03:00:00+00:00,29.475,0.0,0.0,386.875,0.0,728.58354175,-386.875,-29.475,-728.58354175,-1144.9335417500001
2026-01-11 04:00:00+00:00,91.30000000000001,0.0,0.0,335.5,0.0,729.66137675,-335.5,-91.30000000000001,-729.66137675,-1156.46137675
2026-01-11 05:00:00+00:00,164.175,0.0,0.0,379.25,0.0,725.07460025,-379.25,-164.175,-725.07460025,-1268.49960025
2026-01-11 06:00:00+00:00,169.875,0.0,0.0,449.875,0.0,718.50233475,-449.875,-169.875,-718.50233475,-1338.25233475
2026-01-11 07:00:00+00:00,161.3,0.0,0.0,573.375,0.0,716.9000092499999,-573.375,-161.3,-716.9000092499999,-1451.5750092499998
2026-01-11 08:00:00+00:00,154.025,0.0,0.0,642.625,0.0,706.069641,-642.625,-154.025,-706.069641,-1502.7196410000001
2026-01-11 09:00:00+00:00,158.125,0.0,0.0,532.125,0.0,732.7346955,-532.125,-158.125,-732.7346955,-1422.9846955
2026-01-11 10:00:00+00:00,136.0,0.0,0.0,538.875,0.0,732.61499025,-538.875,-136.0,-732.61499025,-1407.4899902500001
2026-01-11 11:00:00+00:00,165.0,0.0,0.0,569.75,0.0,732.53715525,-569.75,-165.0,-732.53715525,-1467.28715525
2026-01-11 12:00:00+00:00,160.575,0.0,0.0,566.875,0.0,732.740738,-566.875,-160.575,-732.740738,-1460.190738
2026-01-11 13:00:00+00:00,96.05,0.0,0.0,582.125,0.0,732.818527,-582.125,-96.05,-732.818527,-1410.993527
2026-01-11 14:00:00+00:00,153.175,0.0,0.0,564.625,0.0,732.7107695,-564.625,-153.175,-732.7107695,-1450.5107695
2026-01-11 15:00:00+00:00,148.725,0.0,0.0,592.0,0.0,732.6689145,-592.0,-148.725,-732.6689145,-1473.3939145
2026-01-11 16:00:00+00:00,103.975,0.0,0.0,562.125,0.0,731.62713625,-562.125,-103.975,-731.62713625,-1397.72713625
2026-01-11 17:00:00+00:00,91.25,0.0,0.0,477.625,0.0,719.89971925,-477.625,-91.25,-719.89971925,-1288.77471925
2026-01-11 18:00:00+00:00,48.2,35.825,0.0,498.0,0.0,732.46643075,-498.0,-12.375,-732.46643075,-1242.84143075
2026-01-11 19:00:00+00:00,0.0,166.25,0.0,641.5,0.0,732.48364275,-641.5,166.25,-732.48364275,-1207.73364275
2026-01-11 20:00:00+00:00,11.375,138.975,0.0,555.0,0.0,723.088043,-555.0,127.6,-723.088043,-1150.4880429999998
2026-01-11 21:00:00+00:00,0.0,158.95,0.0,679.75,0.0,687.4634245,-679.75,158.95,-687.4634245,-1208.2634245
2026-01-11 22:00:00+00:00,0.0,173.1,0.0,691.625,0.0,638.5305635,-691.625,173.1,-638.5305635,-1157.0555635
2026-01-11 23:00:00+00:00,0.0,157.975,0.0,417.5,0.0,660.7048035,-417.5,157.975,-660.7048035,-920.2298035
2026-01-12 00:00:00+00:00,0.0,133.65,0.0,345.0,0.0,702.33372475,-345.0,133.65,-702.33372475,-913.68372475
2026-01-12 01:00:00+00:00,0.0,150.825,0.0,370.875,0.0,654.5294799999999,-370.875,150.825,-654.5294799999999,-874.5794799999999
2026-01-12 02:00:00+00:00,0.0,94.60000000000001,0.0,445.5,0.0,533.7370455,-445.5,94.60000000000001,-533.7370455,-884.6370455
2026-01-12 03:00:00+00:00,0.0,80.8,0.0,528.625,0.0,520.4913865,-528.625,80.8,-520.4913865,-968.3163864999999
2026-01-12 04:00:00+00:00,113.55,0.0,0.0,391.125,0.0,715.213333,-391.125,-113.55,-715.213333,-1219.888333
2026-01-12 05:00:00+00:00,54.025000000000006,0.0,0.0,482.125,0.0,732.3130189999999,-482.125,-54.025000000000006,-732.3130189999999,-1268.4630189999998
2026-01-12 06:00:00+00:00,0.0,122.05,0.0,464.25,0.0,732.425995,-464.25,122.05,-732.425995,-1074.6259949999999
2026-01-12 07:00:00+00:00,0.0,188.625,0.0,447.625,0.0,732.443512,-447.625,188.625,-732.443512,-991.443512
2026-01-12 08:00:00+00:00,0.0,177.4,0.0,449.625,0.0,732.45373575,-449.625,177.4,-732.45373575,-1004.67873575
2026-01-12 09:00:00+00:00,0.0,126.575,0.0,515.75,0.0,732.5491945,-515.75,126.575,-732.5491945,-1121.7241945
2026-01-12 10:00:00+00:00,44.275,14.65,0.0,526.25,0.0,732.6987765,-526.25,-29.625,-732.6987765,-1288.5737765
2026-01-12 11:00:00+00:00,51.074999999999996,8.85,0.0,489.75,0.0,732.58506775,-489.75,-42.224999999999994,-732.58506775,-1264.5600677500001
2026-01-12 12:00:00+00:00,0.0,156.325,0.0,604.375,0.0,731.61378475,-604.375,156.325,-731.61378475,-1179.66378475
2026-01-12 13:00:00+00:00,0.0,193.7,0.0,793.25,0.0,732.621002,-793.25,193.7,-732.621002,-1332.171002
2026-01-12 14:00:00+00:00,0.0,178.925,0.0,673.25,0.0,732.39300525,-673.25,178.925,-732.39300525,-1226.71800525
2026-01-12 15:00:00+00:00,0.0,191.875,0.0,650.125,0.0,731.1185915,-650.125,191.875,-731.1185915,-1189.3685915
2026-01-12 16:00:00+00:00,0.0,152.7,0.0,657.875,0.0,696.6177062500001,-657.875,152.7,-696.6177062500001,-1201.79270625
2026-01-12 17:00:00+00:00,0.0,191.825,0.0,824.375,0.0,730.66671775,-824.375,191.825,-730.66671775,-1363.21671775
2026-01-12 18:00:00+00:00,0.0,160.25,0.0,717.75,0.0,732.6209565,-717.75,160.25,-732.6209565,-1290.1209565
2026-01-12 19:00:00+00:00,0.0,150.55,0.0,754.0,0.0,732.6210175,-754.0,150.55,-732.6210175,-1336.0710175
2026-01-12 20:00:00+00:00,163.875,0.0,0.0,741.125,0.0,732.56112675,-741.125,-163.875,-732.56112675,-1637.5611267499999
2026-01-12 21:00:00+00:00,175.575,0.0,0.0,725.875,0.0,729.2527922500001,-725.875,-175.575,-729.2527922500001,-1630.7027922500001
2026-01-12 22:00:00+00:00,117.32499999999999,21.0,0.0,663.375,0.0,724.113846,-663.375,-96.32499999999999,-724.113846,-1483.813846
2026-01-12 23:00:00+00:00,0.0,56.875,0.0,627.0,0.0,732.57312025,-627.0,56.875,-732.57312025,-1302.69812025
2026-01-13 00:00:00+00:00,0.0,47.7,0.0,590.125,0.0,731.73027075,-590.125,47.7,-731.73027075,-1274.15527075
2026-01-13 01:00:00+00:00,0.0,60.475,0.0,625.375,0.0,731.16687,-625.375,60.475,-731.16687,-1296.06687
2026-01-13 02:00:00+00:00,10.175,5.175,0.0,635.75,0.0,732.81851175,-635.75,-5.000000000000001,-732.81851175,-1373.56851175
2026-01-13 03:00:00+00:00,7.45,30.8,0.0,657.375,0.0,731.74365225,-657.375,23.35,-731.74365225,-1365.7686522499998
2026-01-13 04:00:00+00:00,89.3,12.3,0.0,544.625,0.0,723.48052975,-544.625,-77.0,-723.48052975,-1345.10552975
2026-01-13 05:00:00+00:00,86.775,0.0,0.0,484.375,0.0,732.6808625,-484.375,-86.775,-732.6808625,-1303.8308625
2026-01-13 06:00:00+00:00,0.0,84.4,0.0,525.75,0.0,732.56713875,-525.75,84.4,-732.56713875,-1173.91713875
2026-01-13 07:00:00+00:00,0.0,217.625,0.0,675.625,0.0,732.632904,-675.625,217.625,-732.632904,-1190.632904
2026-01-13 08:00:00+00:00,0.0,193.15,0.0,531.375,0.0,732.5491485,-531.375,193.15,-732.5491485,-1070.7741485000001
2026-01-13 09:00:00+00:00,0.0,203.675,0.0,564.875,0.0,730.42404175,-564.875,203.675,-730.42404175,-1091.62404175
2026-01-13 10:00:00+00:00,0.0,184.725,0.0,671.875,0.0,732.3461305000001,-671.875,184.725,-732.3461305000001,-1219.4961305000002
2026-01-13 11:00:00+00:00,0.0,169.45,0.0,658.5,0.0,730.95286575,-658.5,169.45,-730.95286575,-1220.00286575
2026-01-13 12:00:00+00:00,0.0,200.975,0.0,666.375,0.0,718.85772725,-666.375,200.975,-718.85772725,-1184.25772725
2026-01-13 13:00:00+00:00,0.0,198.825,0.0,640.125,0.0,732.4255985,-640.125,198.825,-732.4255985,-1173.7255985
2026-01-13 14:00:00+00:00,0.0,146.075,0.0,630.625,0.0,732.448822,-630.625,146.075,-732.448822,-1216.998822
2026-01-13 15:00:00+00:00,0.0,131.29999999999998,0.0,426.625,0.0,731.72958375,-426.625,131.29999999999998,-731.72958375,-1027.05458375
2026-01-13 16:00:00+00:00,7.85,83.275,0.0,535.0,0.0,722.7002560000001,-535.0,75.42500000000001,-722.7002560000001,-1182.2752560000001
2026-01-13 17:00:00+00:00,0.0,116.9,0.0,470.75,0.0,731.7742005,-470.75,116.9,-731.7742005,-1085.6242005
2026-01-13 18:00:00+00:00,0.0,127.44999999999999,0.0,433.0,0.0,732.7646635,-433.0,127.44999999999999,-732.7646635,-1038.3146635
2026-01-13 19:00:00+00:00,100.575,0.0,0.0,391.75,0.0,732.776596,-391.75,-100.575,-732.776596,-1225.101596
2026-01-13 20:00:00+00:00,191.2,0.0,0.0,358.875,0.0,732.8304745,-358.875,-191.2,-732.8304745,-1282.9054745
2026-01-13 21:00:00+00:00,167.475,0.0,0.0,408.75,0.0,732.81253025,-408.75,-167.475,-732.81253025,-1309.0375302500001
2026-01-13 22:00:00+00:00,152.7,0.0,0.0,327.625,0.0,732.82414225,-327.625,-152.7,-732.82414225,-1213.14914225
2026-01-13 23:00:00+00:00,157.9,0.0,0.0,248.25,0.0,732.85934425,-248.25,-157.9,-732.85934425,-1139.0093442500001
2026-01-14 00:00:00+00:00,161.575,0.0,0.0,201.25,0.0,733.0057525,-201.25,-161.575,-733.0057525,-1095.8307525
2026-01-14 01:00:00+00:00,161.425,0.0,0.0,120.0,0.0,732.89315775,-120.0,-161.425,-732.89315775,-1014.31815775
2026-01-14 02:00:00+00:00,199.825,0.0,0.0,78.25,0.0,732.842468,-78.25,-199.825,-732.842468,-1010.9174680000001
2026-01-14 03:00:00+00:00,139.475,0.0,0.0,53.875,0.0,732.83647125,-53.875,-139.475,-732.83647125,-926.1864712500001
2026-01-14 04:00:00+00:00,152.1,0.0,17.5,46.375,0.0,732.842468,-28.875,-152.1,-732.842468,-913.8174680000001
2026-01-14 05:00:00+00:00,166.625,0.0,27.375,3.5,0.0,732.8649747500001,23.875,-166.625,-732.8649747500001,-875.6149747500001
2026-01-14 06:00:00+00:00,181.075,0.0,2.25,4.0,0.0,732.82977275,-1.75,-181.075,-732.82977275,-915.6547727499999
2026-01-14 07:00:00+00:00,174.52499999999998,0.0,27.75,5.375,0.0,732.8304745,22.375,-174.52499999999998,-732.8304745,-884.9804745
2026-01-14 08:00:00+00:00,175.7,0.0,0.0,39.5,0.0,732.79421975,-39.5,-175.7,-732.79421975,-947.99421975
2026-01-14 09:00:00+00:00,124.65,12.575,0.0,57.125,0.0,732.71673575,-57.125,-112.075,-732.71673575,-901.91673575
2026-01-14 10:00:00+00:00,48.6,4.35,0.0,168.875,0.0,732.6749267499999,-168.875,-44.25,-732.6749267499999,-945.7999267499999
2026-01-14 11:00:00+00:00,46.975,37.65,0.0,104.625,0.0,732.519562,-104.625,-9.325000000000003,-732.519562,-846.469562
2026-01-14 12:00:00+00:00,0.0,180.925,0.0,168.5,0.0,732.46115125,-168.5,180.925,-732.46115125,-720.0361512499999
2026-01-14 13:00:00+00:00,0.0,199.95,0.0,100.625,0.0,730.373291,-100.625,199.95,-730.373291,-631.0482910000001
2026-01-14 14:00:00+00:00,0.0,235.25,0.0,46.875,0.0,732.4481205,-46.875,235.25,-732.4481205,-544.0731205
2026-01-14 15:00:00+00:00,0.0,228.325,0.0,61.125,0.0,696.26684575,-61.125,228.325,-696.26684575,-529.0668457500001
2026-01-14 16:00:00+00:00,0.0,204.425,0.0,138.125,0.0,492.90295425,-138.125,204.425,-492.90295425,-426.60295425
2026-01-14 17:00:00+00:00,0.0,182.9,0.0,243.5,0.0,245.24866874999998,-243.5,182.9,-245.24866874999998,-305.84866875
2026-01-14 18:00:00+00:00,0.0,143.85,0.0,275.0,0.0,145.78131875,-275.0,143.85,-145.78131875,-276.93131875
2026-01-14 19:00:00+00:00,0.0,149.925,0.0,279.5,0.0,142.8812295,-279.5,149.925,-142.8812295,-272.45622949999995
2026-01-14 20:00:00+00:00,3.7,73.3,11.625,4.75,0.0,287.03563325,6.875,69.6,-287.03563325,-210.56063325
2026-01-14 21:00:00+00:00,0.0,108.9,0.0,129.75,0.0,71.6452515,-129.75,108.9,-71.6452515,-92.4952515
2026-01-14 22:00:00+00:00,0.0,114.075,0.0,206.25,9.86758875,18.03263275,-206.25,114.075,-8.165044000000002,-100.340044
2026-01-14 23:00:00+00:00,2.475,108.325,0.0,471.125,0.0,420.94384749999995,-471.125,105.85000000000001,-420.94384749999995,-786.2188474999999
2026-01-15 00:00:00+00:00,0.0,108.25,0.0,485.625,0.0,649.8947450000001,-485.625,108.25,-649.8947450000001,-1027.269745
2026-01-15 01:00:00+00:00,0.0,119.15,0.0,557.75,0.0,636.436325,-557.75,119.15,-636.436325,-1075.036325
2026-01-15 02:00:00+00:00,0.0,119.125,0.0,668.875,0.0,599.08300775,-668.875,119.125,-599.08300775,-1148.83300775
2026-01-15 03:00:00+00:00,3.925,43.25,0.0,627.5,0.0,681.861023,-627.5,39.325,-681.861023,-1270.0360230000001
2026-01-15 04:00:00+00:00,24.075000000000003,43.525,0.0,496.125,0.0,718.20924375,-496.125,19.449999999999996,-718.20924375,-1194.88424375
2026-01-15 05:00:00+00:00,0.0,108.975,0.0,574.375,0.0,724.37089525,-574.375,108.975,-724.37089525,-1189.77089525
2026-01-15 06:00:00+00:00,0.0,134.625,0.0,600.25,0.0,732.2849122499999,-600.25,134.625,-732.2849122499999,-1197.90991225
2026-01-15 07:00:00+00:00,0.0,189.95,0.0,450.25,0.0,732.3693545,-450.25,189.95,-732.3693545,-992.6693545
2026-01-15 08:00:00+00:00,17.45,62.75,0.0,514.875,0.0,732.47769175,-514.875,45.3,-732.47769175,-1202.05269175
2026-01-15 09:00:00+00:00,85.65,0.0,0.0,415.875,0.0,732.152878,-415.875,-85.65,-732.152878,-1233.677878
2026-01-15 10:00:00+00:00,94.35,8.15,0.0,444.75,0.0,732.54353325,-444.75,-86.19999999999999,-732.54353325,-1263.49353325
2026-01-15 11:00:00+00:00,175.975,0.0,0.0,404.625,0.0,732.5788267500001,-404.625,-175.975,-732.5788267500001,-1313.17882675
2026-01-15 12:00:00+00:00,107.575,0.0,0.0,445.625,0.0,732.5550842499999,-445.625,-107.575,-732.5550842499999,-1285.75508425
2026-01-15 13:00:00+00:00,101.375,0.0,0.0,450.125,0.0,732.50122075,-450.125,-101.375,-732.50122075,-1284.00122075
2026-01-15 14:00:00+00:00,173.375,0.0,0.0,422.875,0.0,731.99134825,-422.875,-173.375,-731.99134825,-1328.24134825
2026-01-15 15:00:00+00:00,148.05,0.0,0.0,557.5,0.0,732.66889925,-557.5,-148.05,-732.66889925,-1438.21889925
2026-01-15 16:00:00+00:00,151.8,0.0,0.0,501.75,0.0,732.65693675,-501.75,-151.8,-732.65693675,-1386.2069367499998
2026-01-15 17:00:00+00:00,38.699999999999996,19.525,0.0,479.75,0.0,732.64494325,-479.75,-19.174999999999997,-732.64494325,-1231.56994325
2026-01-15 18:00:00+00:00,16.925,56.95,0.0,477.5,0.0,729.2760925,-477.5,40.025000000000006,-729.2760925,-1166.7510925000001
2026-01-15 19:00:00+00:00,76.725,10.875,0.0,360.0,0.0,727.178253,-360.0,-65.85,-727.178253,-1153.028253
2026-01-15 20:00:00+00:00,140.45,0.0,0.0,151.125,0.0,732.195526,-151.125,-140.45,-732.195526,-1023.770526
2026-01-15 21:00:00+00:00,104.69999999999999,0.0,0.0,233.125,0.0,732.4950867499999,-233.125,-104.69999999999999,-732.4950867499999,-1070.32008675
2026-01-15 22:00:00+00:00,90.15,20.675,0.0,192.875,0.0,732.65693675,-192.875,-69.47500000000001,-732.65693675,-995.00693675
2026-01-15 23:00:00+00:00,127.725,26.225,0.0,561.0,0.0,732.5911102499999,-561.0,-101.5,-732.5911102499999,-1395.09111025
2026-01-16 00:00:00+00:00,106.27499999999999,0.0,0.0,602.625,0.0,732.71672025,-602.625,-106.27499999999999,-732.71672025,-1441.61672025
2026-01-16 01:00:00+00:00,160.9,0.0,0.0,624.875,0.0,732.69281,-624.875,-160.9,-732.69281,-1518.46781
2026-01-16 02:00:00+00:00,160.89999999999998,0.0,0.0,621.625,0.0,732.72877525,-621.625,-160.89999999999998,-732.72877525,-1515.25377525
2026-01-16 03:00:00+00:00,73.75,56.575,0.0,542.5,0.0,732.7048035,-542.5,-17.174999999999997,-732.7048035,-1292.3798035
2026-01-16 04:00:00+00:00,99.6,11.475,0.0,367.0,0.0,732.76466375,-367.0,-88.125,-732.76466375,-1187.88966375
2026-01-16 05:00:00+00:00,144.2,0.0,0.0,359.875,0.0,732.69285575,-359.875,-144.2,-732.69285575,-1236.76785575
2026-01-16 06:00:00+00:00,127.2,0.0,0.0,457.25,0.0,732.71075425,-457.25,-127.2,-732.71075425,-1317.16075425
2026-01-16 07:00:00+00:00,135.025,0.0,0.0,459.125,0.0,732.5561982500001,-459.125,-135.025,-732.5561982500001,-1326.70619825
2026-01-16 08:00:00+00:00,172.075,0.0,0.0,473.5,0.0,732.8554232500001,-473.5,-172.075,-732.8554232500001,-1378.43042325
2026-01-16 09:00:00+00:00,116.95,0.0,0.0,505.5,0.0,733.0282745,-505.5,-116.95,-733.0282745,-1355.4782745
2026-01-16 10:00:00+00:00,144.825,0.0,0.0,424.875,0.0,733.0676575,-424.875,-144.825,-733.0676575,-1302.7676575
2026-01-16 11:00:00+00:00,142.75,0.0,0.0,362.125,0.0,733.169037,-362.125,-142.75,-733.169037,-1238.0440370000001
2026-01-16 12:00:00+00:00,116.075,0.0,0.0,356.125,0.0,733.20282,-356.125,-116.075,-733.20282,-1205.40282
2026-01-16 13:00:00+00:00,0.0,50.925000000000004,0.0,409.375,0.0,733.11268625,-409.375,50.925000000000004,-733.11268625,-1091.56268625
2026-01-16 14:00:00+00:00,0.0,126.6,0.0,282.75,0.0,733.2027895,-282.75,126.6,-733.2027895,-889.3527895
2026-01-16 15:00:00+00:00,0.0,122.2,0.0,229.25,0.0,732.8276065,-229.25,122.2,-732.8276065,-839.8776065
2026-01-16 16:00:00+00:00,0.0,115.25,0.0,237.375,0.0,641.42921425,-237.375,115.25,-641.42921425,-763.55421425
2026-01-16 17:00:00+00:00,0.0,203.8,0.0,255.625,0.0,615.507126,-255.625,203.8,-615.507126,-667.332126
2026-01-16 18:00:00+00:00,0.0,188.35,0.0,260.0,0.0,503.982216,-260.0,188.35,-503.982216,-575.632216
2026-01-16 19:00:00+00:00,0.0,201.6,0.0,87.875,0.0,540.6390075,-87.875,201.6,-540.6390075,-426.9140075
2026-01-16 20:00:00+00:00,0.0,196.075,0.0,143.875,0.0,452.031662,-143.875,196.075,-452.031662,-399.831662
2026-01-16 21:00:00+00:00,0.0,185.225,0.0,270.75,0.0,481.6971055,-270.75,185.225,-481.6971055,-567.2221055
2026-01-16 22:00:00+00:00,0.0,234.825,0.0,277.0,0.0,533.6068115,-277.0,234.825,-533.6068115,-575.7818115
2026-01-16 23:00:00+00:00,0.0,216.825,0.0,329.5,0.0,136.9793185,-329.5,216.825,-136.9793185,-249.65431850000002
2026-01-17 00:00:00+00:00,0.0,203.25,0.0,430.375,29.401825000000002,7.953897,-430.375,203.25,21.447928,-205.677072
2026-01-17 01:00:00+00:00,0.0,175.35,0.0,360.5,0.0,73.12609,-360.5,175.35,-73.12609,-258.27609
2026-01-17 02:00:00+00:00,0.0,202.6,0.0,439.5,52.42631825,0.0,-439.5,202.6,52.42631825,-184.47368175
2026-01-17 03:00:00+00:00,0.0,246.95,0.0,421.625,50.2508045,0.0,-421.625,246.95,50.2508045,-124.42419550000001
2026-01-17 04:00:00+00:00,0.0,93.44999999999999,0.0,343.125,126.0496675,0.0,-343.125,93.44999999999999,126.0496675,-123.62533250000001
2026-01-17 05:00:00+00:00,0.0,186.875,0.0,601.875,315.831833,0.0,-601.875,186.875,315.831833,-99.16816699999998
2026-01-17 06:00:00+00:00,0.0,191.39999999999998,0.0,435.625,115.1960145,0.0,-435.625,191.39999999999998,115.1960145,-129.02898550000003
2026-01-17 07:00:00+00:00,0.0,227.65,0.0,396.75,0.0,76.7426805,-396.75,227.65,-76.7426805,-245.8426805
2026-01-17 08:00:00+00:00,0.0,207.625,0.0,376.875,0.0,174.82244875,-376.875,207.625,-174.82244875,-344.07244875000004
2026-01-17 09:00:00+00:00,0.0,161.225,0.0,458.625,0.0,176.32826425,-458.625,161.225,-176.32826425,-473.72826424999994
2026-01-17 10:00:00+00:00,0.0,165.5,0.0,505.375,0.0,210.3098525,-505.375,165.5,-210.3098525,-550.1848525
2026-01-17 11:00:00+00:00,0.0,216.575,0.0,459.875,0.0,370.85347775,-459.875,216.575,-370.85347775,-614.1534777500001
2026-01-17 12:00:00+00:00,0.0,198.475,0.0,368.375,0.0,456.87713625,-368.375,198.475,-456.87713625,-626.77713625
2026-01-17 13:00:00+00:00,0.0,217.575,0.0,418.75,0.0,441.18962075,-418.75,217.575,-441.18962075,-642.3646207500001
2026-01-17 14:00:00+00:00,0.0,223.45,0.0,434.375,0.0,302.89064025,-434.375,223.45,-302.89064025,-513.81564025
2026-01-17 15:00:00+00:00,0.0,176.52499999999998,0.0,311.875,0.0,65.47729125,-311.875,176.52499999999998,-65.47729125,-200.82729125000003
2026-01-17 16:00:00+00:00,0.0,214.925,0.0,480.125,0.0,111.30634125,-480.125,214.925,-111.30634125,-376.50634125
