,GR_IT_SUD,IT_SUD_GR,IT_SUD_IT_CSUD,IT_CSUD_IT_SUD,IT_SUD_IT_CALA,IT_CALA_IT_SUD,IT_SUD_IT_CSUD_net_export,IT_SUD_IT_CALA_net_export,IT_SUD_GR_net_export,Net Export
2026-02-09 16:00:00+00:00,0.0,493.0,1474.41,0.0,0.0,1236.9575,1474.41,-1236.9575,493.0,730.4525000000001
2026-02-09 17:00:00+00:00,0.0,501.0,1191.5825,0.0,0.0,1003.2525,1191.5825,-1003.2525,501.0,689.3299999999999
2026-02-09 18:00:00+00:00,0.0,501.0,902.6325,0.0,0.0,894.0225,902.6325,-894.0225,501.0,509.61
2026-02-09 19:00:00+00:00,0.0,500.0,1092.685,0.0,0.0,935.5925,1092.685,-935.5925,500.0,657.0925
2026-02-09 20:00:00+00:00,23.0,0.0,1850.45,0.0,0.0,1044.4925,1850.45,-1044.4925,-23.0,782.9575
2026-02-09 21:00:00+00:00,0.0,33.0,1729.77,0.0,0.0,1050.7075,1729.77,-1050.7075,33.0,712.0625
2026-02-09 22:00:00+00:00,306.0,0.0,1106.7675,0.0,0.0,756.6775,1106.7675,-756.6775,-306.0,44.08999999999992
2026-02-09 23:00:00+00:00,496.0,0.0,718.9775,0.0,0.0,145.89,718.9775,-145.89,-496.0,77.08749999999998
2026-02-10 00:00:00+00:00,496.0,0.0,529.895,0.0,0.0,68.575,529.895,-68.575,-496.0,-34.68000000000001
2026-02-10 01:00:00+00:00,495.0,0.0,569.7275,0.0,0.0,85.5875,569.7275,-85.5875,-495.0,-10.860000000000014
2026-02-10 02:00:00+00:00,495.0,0.0,669.06,0.0,0.0,169.15,669.06,-169.15,-495.0,4.909999999999968
2026-02-10 03:00:00+00:00,495.0,0.0,621.52,0.0,0.0,137.8125,621.52,-137.8125,-495.0,-11.292500000000018
2026-02-10 04:00:00+00:00,496.0,0.0,694.1575,0.0,0.0,165.8725,694.1575,-165.8725,-496.0,32.28500000000008
2026-02-10 05:00:00+00:00,495.0,0.0,2275.3475,0.0,0.0,1001.8875,2275.3475,-1001.8875,-495.0,778.4599999999998
2026-02-10 06:00:00+00:00,495.0,0.0,2489.115,0.0,0.0,1049.5,2489.115,-1049.5,-495.0,944.6149999999998
2026-02-10 07:00:00+00:00,495.0,0.0,3116.04,0.0,0.0,985.075,3116.04,-985.075,-495.0,1635.9650000000001
2026-02-10 08:00:00+00:00,495.0,0.0,3376.0875,0.0,0.0,1036.2625,3376.0875,-1036.2625,-495.0,1844.8249999999998
2026-02-10 09:00:00+00:00,495.0,0.0,2882.7475,0.0,0.0,697.53,2882.7475,-697.53,-495.0,1690.2174999999997
2026-02-10 10:00:00+00:00,495.0,0.0,2658.31,0.0,0.0,600.885,2658.31,-600.885,-495.0,1562.4250000000002
2026-02-10 11:00:00+00:00,495.0,0.0,2474.8450000000003,0.0,0.0,605.95,2474.8450000000003,-605.95,-495.0,1373.8950000000002
2026-02-10 12:00:00+00:00,495.0,0.0,2513.1975,0.0,0.0,513.405,2513.1975,-513.405,-495.0,1504.7925000000002
2026-02-10 13:00:00+00:00,490.0,0.0,2877.9575,0.0,0.0,530.755,2877.9575,-530.755,-490.0,1857.2024999999999
2026-02-10 14:00:00+00:00,262.0,0.0,3093.3424999999997,0.0,0.0,833.2275,3093.3424999999997,-833.2275,-262.0,1998.1149999999998
2026-02-10 15:00:00+00:00,0.0,209.0,2370.725,0.0,0.0,868.5825,2370.725,-868.5825,209.0,1711.1425
2026-02-10 16:00:00+00:00,0.0,503.0,1870.365,0.0,0.0,763.9325,1870.365,-763.9325,503.0,1609.4325
2026-02-10 17:00:00+00:00,0.0,503.0,1635.75,0.0,0.0,734.315,1635.75,-734.315,503.0,1404.435
2026-02-10 18:00:00+00:00,0.0,503.0,1871.405,0.0,0.0,842.44,1871.405,-842.44,503.0,1531.965
2026-02-10 19:00:00+00:00,0.0,494.0,1972.335,0.0,0.0,834.2825,1972.335,-834.2825,494.0,1632.0525
2026-02-10 20:00:00+00:00,56.0,0.0,2618.2825,0.0,0.0,754.0175,2618.2825,-754.0175,-56.0,1808.2649999999999
2026-02-10 21:00:00+00:00,10.0,0.0,2753.4225,0.0,0.0,932.23,2753.4225,-932.23,-10.0,1811.1925
2026-02-10 22:00:00+00:00,290.0,0.0,2356.36,0.0,0.0,500.67499999999995,2356.36,-500.67499999999995,-290.0,1565.6850000000002
2026-02-10 23:00:00+00:00,496.0,0.0,1678.0675,0.0,50.6225,7.185,1678.0675,43.4375,-496.0,1225.505
2026-02-11 00:00:00+00:00,495.0,0.0,1955.9425,0.0,21.195,0.0,1955.9425,21.195,-495.0,1482.1375
2026-02-11 01:00:00+00:00,495.0,0.0,2123.0699999999997,0.0,9.184999999999999,14.2,2123.0699999999997,-5.015000000000001,-495.0,1623.0549999999998
2026-02-11 02:00:00+00:00,495.0,0.0,2263.4525,0.0,0.0,68.745,2263.4525,-68.745,-495.0,1699.7075
2026-02-11 03:00:00+00:00,495.0,0.0,2456.5625,0.0,0.0,233.71,2456.5625,-233.71,-495.0,1727.8525
2026-02-11 04:00:00+00:00,478.0,0.0,2773.4325,0.0,0.0,431.2875,2773.4325,-431.2875,-478.0,1864.145
2026-02-11 05:00:00+00:00,0.0,297.0,2936.8,0.0,0.0,1158.83,2936.8,-1158.83,297.0,2074.9700000000003
2026-02-11 06:00:00+00:00,146.0,0.0,3845.3675,0.0,0.0,1320.79,3845.3675,-1320.79,-146.0,2378.5775
2026-02-11 07:00:00+00:00,491.0,0.0,4001.3975,0.0,0.0,1237.61,4001.3975,-1237.61,-491.0,2272.7875000000004
2026-02-11 08:00:00+00:00,495.0,0.0,3596.2174999999997,0.0,0.0,1097.6725000000001,3596.2174999999997,-1097.6725000000001,-495.0,2003.5449999999996
2026-02-11 09:00:00+00:00,495.0,0.0,3058.17,0.0,0.0,1113.4475,3058.17,-1113.4475,-495.0,1449.7225
2026-02-11 10:00:00+00:00,495.0,0.0,3130.9625,0.0,0.0,1070.0575,3130.9625,-1070.0575,-495.0,1565.9050000000002
2026-02-11 11:00:00+00:00,495.0,0.0,3260.555,0.0,0.0,1293.9825,3260.555,-1293.9825,-495.0,1471.5724999999998
2026-02-11 12:00:00+00:00,484.0,0.0,3125.2525,0.0,0.0,1693.3775,3125.2525,-1693.3775,-484.0,947.875
2026-02-11 13:00:00+00:00,486.0,0.0,2981.99,0.0,0.0,1827.485,2981.99,-1827.485,-486.0,668.5049999999999
2026-02-11 14:00:00+00:00,490.0,0.0,2572.925,0.0,0.0,1714.7725,2572.925,-1714.7725,-490.0,368.15250000000015
2026-02-11 15:00:00+00:00,495.0,0.0,2820.6825,0.0,0.0,2018.7575,2820.6825,-2018.7575,-495.0,306.92499999999995
2026-02-11 16:00:00+00:00,495.0,0.0,2857.835,0.0,0.0,1897.6725000000001,2857.835,-1897.6725000000001,-495.0,465.1624999999999
2026-02-11 17:00:00+00:00,495.0,0.0,2851.1175000000003,0.0,0.0,1523.7625,2851.1175000000003,-1523.7625,-495.0,832.3550000000002
2026-02-11 18:00:00+00:00,495.0,0.0,3157.4425,0.0,0.0,1403.89,3157.4425,-1403.89,-495.0,1258.5525
2026-02-11 19:00:00+00:00,495.0,0.0,3771.2599999999998,0.0,0.0,1438.84,3771.2599999999998,-1438.84,-495.0,1837.42
2026-02-11 20:00:00+00:00,495.0,0.0,3661.5625,0.0,0.0,1208.085,3661.5625,-1208.085,-495.0,1958.4775
2026-02-11 21:00:00+00:00,495.0,0.0,3156.5924999999997,0.0,0.0,980.3824999999999,3156.5924999999997,-980.3824999999999,-495.0,1681.21
2026-02-11 22:00:00+00:00,495.0,0.0,3316.435,0.0,0.0,998.505,3316.435,-998.505,-495.0,1822.9299999999998
2026-02-11 23:00:00+00:00,495.0,0.0,3180.1275,0.0,0.0,744.4925,3180.1275,-744.4925,-495.0,1940.6350000000002
2026-02-12 00:00:00+00:00,495.0,0.0,3094.5175,0.0,0.0,787.2125,3094.5175,-787.2125,-495.0,1812.3049999999998
2026-02-12 01:00:00+00:00,495.0,0.0,2959.9750000000004,0.0,0.0,738.52,2959.9750000000004,-738.52,-495.0,1726.4550000000004
2026-02-12 02:00:00+00:00,495.0,0.0,3020.0175,0.0,0.0,790.7475,3020.0175,-790.7475,-495.0,1734.27
2026-02-12 03:00:00+00:00,495.0,0.0,2688.4700000000003,0.0,0.0,722.8875,2688.4700000000003,-722.8875,-495.0,1470.5825000000002
2026-02-12 04:00:00+00:00,495.0,0.0,2829.5699999999997,0.0,0.0,803.3125,2829.5699999999997,-803.3125,-495.0,1531.2574999999997
2026-02-12 05:00:00+00:00,495.0,0.0,3633.6549999999997,0.0,0.0,1336.585,3633.6549999999997,-1336.585,-495.0,1802.0699999999997
2026-02-12 06:00:00+00:00,495.0,0.0,4250.3425,0.0,0.0,1720.6175,4250.3425,-1720.6175,-495.0,2034.7249999999995
2026-02-12 07:00:00+00:00,495.0,0.0,3877.4325,0.0,0.0,1664.295,3877.4325,-1664.295,-495.0,1718.1374999999998
2026-02-12 08:00:00+00:00,495.0,0.0,3331.655,0.0,0.0,1185.1175,3331.655,-1185.1175,-495.0,1651.5375000000004
2026-02-12 09:00:00+00:00,495.0,0.0,3561.17,0.0,0.0,1357.0575,3561.17,-1357.0575,-495.0,1709.1125000000002
2026-02-12 10:00:00+00:00,495.0,0.0,3628.6375,0.0,0.0,1389.395,3628.6375,-1389.395,-495.0,1744.2424999999998
2026-02-12 11:00:00+00:00,495.0,0.0,3929.2425,0.0,0.0,1738.9275,3929.2425,-1738.9275,-495.0,1695.3149999999996
2026-02-12 12:00:00+00:00,495.0,0.0,4075.9325,0.0,0.0,1801.0675,4075.9325,-1801.0675,-495.0,1779.8649999999998
2026-02-12 13:00:00+00:00,488.0,0.0,3640.375,0.0,0.0,1535.98,3640.375,-1535.98,-488.0,1616.395
2026-02-12 14:00:00+00:00,390.0,0.0,3942.1475,0.0,0.0,1623.5774999999999,3942.1475,-1623.5774999999999,-390.0,1928.5700000000002
2026-02-12 15:00:00+00:00,407.0,0.0,4248.455,0.0,0.0,1405.7024999999999,4248.455,-1405.7024999999999,-407.0,2435.7525
2026-02-12 16:00:00+00:00,247.0,0.0,4087.7825,0.0,0.0,1378.3400000000001,4087.7825,-1378.3400000000001,-247.0,2462.4424999999997
2026-02-12 17:00:00+00:00,302.0,0.0,3823.005,0.0,0.0,1624.9775,3823.005,-1624.9775,-302.0,1896.0275000000001
2026-02-12 18:00:00+00:00,298.0,0.0,3404.5074999999997,0.0,0.0,1341.5700000000002,3404.5074999999997,-1341.5700000000002,-298.0,1764.9374999999995
2026-02-12 19:00:00+00:00,347.0,0.0,3179.4175,0.0,0.0,1159.195,3179.4175,-1159.195,-347.0,1673.2225
2026-02-12 20:00:00+00:00,323.0,0.0,3336.4075000000003,0.0,0.0,1135.6325,3336.4075000000003,-1135.6325,-323.0,1877.7750000000005
2026-02-12 21:00:00+00:00,382.0,0.0,3567.5675,0.0,0.0,1168.815,3567.5675,-1168.815,-382.0,2016.7525
2026-02-12 22:00:00+00:00,495.0,0.0,3723.01,0.0,0.0,1166.8575,3723.01,-1166.8575,-495.0,2061.1525
2026-02-12 23:00:00+00:00,495.0,0.0,3061.9975,0.0,0.0,777.16,3061.9975,-777.16,-495.0,1789.8375
2026-02-13 00:00:00+00:00,495.0,0.0,3193.2025,0.0,0.0,807.335,3193.2025,-807.335,-495.0,1890.8674999999998
2026-02-13 01:00:00+00:00,478.0,0.0,3190.985,0.0,0.0,849.6725,3190.985,-849.6725,-478.0,1863.3125
2026-02-13 02:00:00+00:00,495.0,0.0,3160.18,0.0,0.0,849.1725,3160.18,-849.1725,-495.0,1816.0074999999997
2026-02-13 03:00:00+00:00,496.0,0.0,2991.3125,0.0,0.0,858.985,2991.3125,-858.985,-496.0,1636.3274999999999
2026-02-13 04:00:00+00:00,495.0,0.0,2994.6725,0.0,0.0,906.885,2994.6725,-906.885,-495.0,1592.7875000000004
2026-02-13 05:00:00+00:00,482.0,0.0,3117.9300000000003,0.0,0.0,1037.2,3117.9300000000003,-1037.2,-482.0,1598.7300000000005
2026-02-13 06:00:00+00:00,495.0,0.0,3354.465,0.0,0.0,1230.085,3354.465,-1230.085,-495.0,1629.38
2026-02-13 07:00:00+00:00,490.0,0.0,3874.7375,0.0,0.0,1278.1975,3874.7375,-1278.1975,-490.0,2106.54
2026-02-13 08:00:00+00:00,220.0,0.0,3868.7925,0.0,0.0,1121.8675,3868.7925,-1121.8675,-220.0,2526.925
2026-02-13 09:00:00+00:00,0.0,381.0,3823.1575000000003,0.0,0.0,1022.13,3823.1575000000003,-1022.13,381.0,3182.0275
2026-02-13 10:00:00+00:00,0.0,502.0,3994.5675,0.0,0.0,1138.8425,3994.5675,-1138.8425,502.0,3357.7250000000004
2026-02-13 11:00:00+00:00,0.0,502.0,3950.495,0.0,0.0,1409.4925,3950.495,-1409.4925,502.0,3043.0024999999996
2026-02-13 12:00:00+00:00,0.0,213.0,3854.46,0.0,0.0,1474.8400000000001,3854.46,-1474.8400000000001,213.0,2592.62
2026-02-13 13:00:00+00:00,78.0,0.0,3637.0275,0.0,0.0,1504.7,3637.0275,-1504.7,-78.0,2054.3275000000003
2026-02-13 14:00:00+00:00,492.0,0.0,3712.855,0.0,0.0,1571.1075,3712.855,-1571.1075,-492.0,1649.7475
2026-02-13 15:00:00+00:00,495.0,0.0,3463.0975,0.0,0.0,1905.7475,3463.0975,-1905.7475,-495.0,1062.35
2026-02-13 16:00:00+00:00,495.0,0.0,2858.99,0.0,0.0,1819.2175,2858.99,-1819.2175,-495.0,544.7724999999998
2026-02-13 17:00:00+00:00,494.0,0.0,2532.1475,0.0,0.0,1482.6075,2532.1475,-1482.6075,-494.0,555.54
2026-02-13 18:00:00+00:00,461.0,0.0,3112.2349999999997,0.0,0.0,1735.9425,3112.2349999999997,-1735.9425,-461.0,915.2924999999996
2026-02-13 19:00:00+00:00,495.0,0.0,2888.2825000000003,0.0,0.0,1545.6275,2888.2825000000003,-1545.6275,-495.0,847.6550000000002
2026-02-13 20:00:00+00:00,495.0,0.0,3680.905,0.0,0.0,1715.7975000000001,3680.905,-1715.7975000000001,-495.0,1470.1075
2026-02-13 21:00:00+00:00,495.0,0.0,3424.985,0.0,0.0,1176.0675,3424.985,-1176.0675,-495.0,1753.9175
2026-02-13 22:00:00+00:00,495.0,0.0,3764.0625,0.0,0.0,1051.8775,3764.0625,-1051.8775,-495.0,2217.185
2026-02-13 23:00:00+00:00,495.0,0.0,3207.4625,0.0,0.0,688.11,3207.4625,-688.11,-495.0,2024.3525
2026-02-14 00:00:00+00:00,496.0,0.0,3501.705,0.0,0.0,621.5725,3501.705,-621.5725,-496.0,2384.1324999999997
2026-02-14 01:00:00+00:00,496.0,0.0,3892.0175,0.0,0.0,817.6725,3892.0175,-817.6725,-496.0,2578.345
2026-02-14 02:00:00+00:00,495.0,0.0,3928.1975,0.0,0.0,1079.8875,3928.1975,-1079.8875,-495.0,2353.3100000000004
2026-02-14 03:00:00+00:00,495.0,0.0,3704.4975,0.0,0.0,1109.05,3704.4975,-1109.05,-495.0,2100.4475
2026-02-14 04:00:00+00:00,496.0,0.0,3274.115,0.0,0.0,954.6324999999999,3274.115,-954.6324999999999,-496.0,1823.4825
2026-02-14 05:00:00+00:00,496.0,0.0,3271.54,0.0,0.0,1098.545,3271.54,-1098.545,-496.0,1676.995
2026-02-14 06:00:00+00:00,496.0,0.0,3165.625,0.0,0.0,1314.5325,3165.625,-1314.5325,-496.0,1355.0925
2026-02-14 07:00:00+00:00,496.0,0.0,3354.56,0.0,0.0,1429.615,3354.56,-1429.615,-496.0,1428.945
2026-02-14 08:00:00+00:00,495.0,0.0,3901.56,0.0,0.0,1440.9175,3901.56,-1440.9175,-495.0,1965.6425
2026-02-14 09:00:00+00:00,495.0,0.0,4207.297500000001,0.0,0.0,1391.3525,4207.297500000001,-1391.3525,-495.0,2320.9450000000006
2026-02-14 10:00:00+00:00,495.0,0.0,4118.6625,0.0,0.0,1360.725,4118.6625,-1360.725,-495.0,2262.9375000000005
2026-02-14 11:00:00+00:00,495.0,0.0,3774.47,0.0,0.0,1195.935,3774.47,-1195.935,-495.0,2083.535
2026-02-14 12:00:00+00:00,496.0,0.0,3319.1875,0.0,0.0,1113.12,3319.1875,-1113.12,-496.0,1710.0675
2026-02-14 13:00:00+00:00,496.0,0.0,3262.785,0.0,0.0,1272.575,3262.785,-1272.575,-496.0,1494.2099999999998
2026-02-14 14:00:00+00:00,493.0,0.0,3111.56,0.0,0.0,1393.7325,3111.56,-1393.7325,-493.0,1224.8274999999999
2026-02-14 15:00:00+00:00,440.0,0.0,3000.1075,0.0,0.0,1532.5525,3000.1075,-1532.5525,-440.0,1027.555
2026-02-14 16:00:00+00:00,496.0,0.0,2627.165,0.0,0.0,1465.9425,2627.165,-1465.9425,-496.0,665.2224999999999
2026-02-14 17:00:00+00:00,496.0,0.0,2621.39,0.0,0.0,1661.6325,2621.39,-1661.6325,-496.0,463.75749999999994
2026-02-14 18:00:00+00:00,495.0,0.0,2138.3775,0.0,0.0,1491.7,2138.3775,-1491.7,-495.0,151.6775
2026-02-14 19:00:00+00:00,495.0,0.0,2138.83,0.0,0.0,1419.7749999999999,2138.83,-1419.7749999999999,-495.0,224.05500000000006
2026-02-14 20:00:00+00:00,495.0,0.0,2238.0575,0.0,0.0,1497.9275,2238.0575,-1497.9275,-495.0,245.12999999999988
2026-02-14 21:00:00+00:00,495.0,0.0,2353.2825,0.0,0.0,1559.3075,2353.2825,-1559.3075,-495.0,298.9749999999999
2026-02-14 22:00:00+00:00,495.0,0.0,1890.1925,0.0,0.0,1389.335,1890.1925,-1389.335,-495.0,5.857500000000073
2026-02-14 23:00:00+00:00,495.0,0.0,1806.675,0.0,0.0,1065.8025,1806.675,-1065.8025,-495.0,245.87249999999995
2026-02-15 00:00:00+00:00,495.0,0.0,1463.7325,0.0,0.0,660.4625000000001,1463.7325,-660.4625000000001,-495.0,308.27
2026-02-15 01:00:00+00:00,495.0,0.0,1473.2875,0.0,0.0,398.3575,1473.2875,-398.3575,-495.0,579.9299999999998
2026-02-15 02:00:00+00:00,495.0,0.0,1645.2,0.0,0.0,424.48,1645.2,-424.48,-495.0,725.72
2026-02-15 03:00:00+00:00,495.0,0.0,1892.7925,0.0,0.0,494.09749999999997,1892.7925,-494.09749999999997,-495.0,903.6950000000002
2026-02-15 04:00:00+00:00,495.0,0.0,1816.2625,0.0,0.0,476.3625,1816.2625,-476.3625,-495.0,844.9000000000001
2026-02-15 05:00:00+00:00,495.0,0.0,1800.845,0.0,0.0,342.265,1800.845,-342.265,-495.0,963.5799999999999
2026-02-15 06:00:00+00:00,495.0,0.0,2088.7925,0.0,0.0,238.8725,2088.7925,-238.8725,-495.0,1354.92
2026-02-15 07:00:00+00:00,477.0,0.0,2245.43,0.0,0.0,113.095,2245.43,-113.095,-477.0,1655.335
2026-02-15 08:00:00+00:00,4.0,0.0,2230.4,0.0,0.0,218.2725,2230.4,-218.2725,-4.0,2008.1275
2026-02-15 09:00:00+00:00,0.0,0.0,2684.7875,0.0,0.0,346.65999999999997,2684.7875,-346.65999999999997,0.0,2338.1275
2026-02-15 10:00:00+00:00,0.0,0.0,3264.8975,0.0,0.0,523.1125000000001,3264.8975,-523.1125000000001,0.0,2741.785
2026-02-15 11:00:00+00:00,0.0,0.0,3110.0325000000003,0.0,0.0,542.1075,3110.0325000000003,-542.1075,0.0,2567.925
2026-02-15 12:00:00+00:00,0.0,0.0,3410.8,0.0,0.0,662.4375,3410.8,-662.4375,0.0,2748.3625
2026-02-15 13:00:00+00:00,0.0,0.0,3807.875,0.0,0.0,627.96,3807.875,-627.96,0.0,3179.915
2026-02-15 14:00:00+00:00,22.0,0.0,3737.8900000000003,0.0,0.0,601.8199999999999,3737.8900000000003,-601.8199999999999,-22.0,3114.0700000000006
2026-02-15 15:00:00+00:00,493.0,0.0,4014.6825,0.0,0.0,739.92,4014.6825,-739.92,-493.0,2781.7625
2026-02-15 16:00:00+00:00,495.0,0.0,3881.805,0.0,0.0,874.34,3881.805,-874.34,-495.0,2512.4649999999997
2026-02-15 17:00:00+00:00,495.0,0.0,3307.6,0.0,0.0,734.06,3307.6,-734.06,-495.0,2078.54
2026-02-15 18:00:00+00:00,495.0,0.0,2864.7225,0.0,0.0,801.0725,2864.7225,-801.0725,-495.0,1568.6499999999996
2026-02-15 19:00:00+00:00,495.0,0.0,2207.56,0.0,0.0,555.48,2207.56,-555.48,-495.0,1157.08
2026-02-15 20:00:00+00:00,496.0,0.0,2217.385,0.0,0.0,884.68,2217.385,-884.68,-496.0,836.7050000000004
2026-02-15 21:00:00+00:00,495.0,0.0,1833.5375,0.0,0.0,601.9625,1833.5375,-601.9625,-495.0,736.5749999999998
2026-02-15 22:00:00+00:00,495.0,0.0,1463.1475,0.0,0.0,418.1825,1463.1475,-418.1825,-495.0,549.9650000000001
2026-02-15 23:00:00+00:00,495.0,0.0,1477.855,0.0,0.0,442.7375,1477.855,-442.7375,-495.0,540.1175000000001
2026-02-16 00:00:00+00:00,496.0,0.0,1251.73,0.0,0.0,375.595,1251.73,-375.595,-496.0,380.135
2026-02-16 01:00:00+00:00,496.0,0.0,1248.3375,0.0,0.0,332.3975,1248.3375,-332.3975,-496.0,419.94000000000005
2026-02-16 02:00:00+00:00,496.0,0.0,1124.235,0.0,0.0,281.52750000000003,1124.235,-281.52750000000003,-496.0,346.70749999999987
2026-02-16 03:00:00+00:00,496.0,0.0,1158.1825,0.0,0.0,308.2975,1158.1825,-308.2975,-496.0,353.8849999999999
2026-02-16 04:00:00+00:00,494.0,0.0,1523.6225,0.0,0.0,520.1075000000001,1523.6225,-520.1075000000001,-494.0,509.5149999999999
2026-02-16 05:00:00+00:00,256.0,0.0,2298.5475,0.0,0.0,994.7375,2298.5475,-994.7375,-256.0,1047.8100000000002
2026-02-16 06:00:00+00:00,248.0,0.0,2421.9375,0.0,0.0,1006.3875,2421.9375,-1006.3875,-248.0,1167.55
2026-02-16 07:00:00+00:00,495.0,0.0,2951.315,0.0,0.0,888.74,2951.315,-888.74,-495.0,1567.5749999999998
2026-02-16 08:00:00+00:00,495.0,0.0,3053.09,0.0,0.0,821.225,3053.09,-821.225,-495.0,1736.8650000000002
2026-02-16 09:00:00+00:00,495.0,0.0,2482.9725,0.0,0.0,541.6825,2482.9725,-541.6825,-495.0,1446.29
2026-02-16 10:00:00+00:00,495.0,0.0,2638.805,0.0,0.0,332.115,2638.805,-332.115,-495.0,1811.6899999999996
2026-02-16 11:00:00+00:00,495.0,0.0,2862.475,0.0,0.0,207.7475,2862.475,-207.7475,-495.0,2159.7275
2026-02-16 12:00:00+00:00,495.0,0.0,3535.065,0.0,0.0,470.5175,3535.065,-470.5175,-495.0,2569.5475
2026-02-16 13:00:00+00:00,495.0,0.0,3790.7400000000002,0.0,0.0,610.9525,3790.7400000000002,-610.9525,-495.0,2684.7875000000004
2026-02-16 14:00:00+00:00,488.0,0.0,3831.1525,0.0,0.0,661.8375,3831.1525,-661.8375,-488.0,2681.315
2026-02-16 15:00:00+00:00,58.0,0.0,4055.895,0.0,0.0,1338.7975000000001,4055.895,-1338.7975000000001,-58.0,2659.0975
2026-02-16 16:00:00+00:00,0.0,79.0,3847.98,0.0,0.0,1330.8175,3847.98,-1330.8175,79.0,2596.1625
2026-02-16 17:00:00+00:00,0.0,57.0,4136.9475,0.0,0.0,1343.995,4136.9475,-1343.995,57.0,2849.9525000000003
2026-02-16 18:00:00+00:00,0.0,99.0,4358.387500000001,0.0,0.0,1408.32,4358.387500000001,-1408.32,99.0,3049.067500000001
2026-02-16 19:00:00+00:00,300.0,0.0,4432.91,0.0,0.0,1284.5975,4432.91,-1284.5975,-300.0,2848.3125
2026-02-16 20:00:00+00:00,453.0,0.0,4706.835,0.0,0.0,1380.4575,4706.835,-1380.4575,-453.0,2873.3775
2026-02-16 21:00:00+00:00,473.0,0.0,4452.1625,0.0,0.0,1062.4850000000001,4452.1625,-1062.4850000000001,-473.0,2916.6775000000002
2026-02-16 22:00:00+00:00,496.0,0.0,4482.912499999999,0.0,0.0,836.6825,4482.912499999999,-836.6825,-496.0,3150.2299999999996
2026-02-16 23:00:00+00:00,495.0,0.0,4145.6375,0.0,0.0,860.435,4145.6375,-860.435,-495.0,2790.2025
2026-02-17 00:00:00+00:00,495.0,0.0,3499.685,0.0,0.0,910.06,3499.685,-910.06,-495.0,2094.625
2026-02-17 01:00:00+00:00,495.0,0.0,3346.735,0.0,0.0,853.0550000000001,3346.735,-853.0550000000001,-495.0,1998.6800000000003
2026-02-17 02:00:00+00:00,495.0,0.0,3565.0825,0.0,0.0,851.665,3565.0825,-851.665,-495.0,2218.4175
2026-02-17 03:00:00+00:00,495.0,0.0,3298.2975,0.0,0.0,696.3575,3298.2975,-696.3575,-495.0,2106.94
2026-02-17 04:00:00+00:00,495.0,0.0,2900.41,0.0,0.0,553.42,2900.41,-553.42,-495.0,1851.9899999999998
2026-02-17 05:00:00+00:00,478.0,0.0,3685.31,0.0,0.0,793.5074999999999,3685.31,-793.5074999999999,-478.0,2413.8025
2026-02-17 06:00:00+00:00,0.0,147.0,3480.51,0.0,0.0,730.8475,3480.51,-730.8475,147.0,2896.6625000000004
2026-02-17 07:00:00+00:00,0.0,488.0,3353.55,0.0,0.0,636.0875,3353.55,-636.0875,488.0,3205.4625
2026-02-17 08:00:00+00:00,0.0,503.0,3511.2,0.0,0.0,771.85,3511.2,-771.85,503.0,3242.35
2026-02-17 09:00:00+00:00,0.0,502.0,3841.0,0.0,0.0,902.31,3841.0,-902.31,502.0,3440.69
2026-02-17 10:00:00+00:00,0.0,502.0,3373.6349999999998,0.0,0.0,751.6125,3373.6349999999998,-751.6125,502.0,3124.0225
2026-02-17 11:00:00+00:00,0.0,503.0,3840.56,0.0,0.0,1033.1125,3840.56,-1033.1125,503.0,3310.4475
2026-02-17 12:00:00+00:00,0.0,503.0,3926.0299999999997,0.0,0.0,904.3375,3926.0299999999997,-904.3375,503.0,3524.6924999999997
2026-02-17 13:00:00+00:00,0.0,502.0,3383.5125,0.0,0.0,765.98,3383.5125,-765.98,502.0,3119.5325
2026-02-17 14:00:00+00:00,0.0,492.0,3103.6125,0.0,0.0,811.94,3103.6125,-811.94,492.0,2783.6725
2026-02-17 15:00:00+00:00,207.0,0.0,3851.1825,0.0,0.0,967.0475,3851.1825,-967.0475,-207.0,2677.1349999999998
2026-02-17 16:00:00+00:00,97.0,0.0,3971.7025,0.0,0.0,1598.5575,3971.7025,-1598.5575,-97.0,2276.145
2026-02-17 17:00:00+00:00,484.0,0.0,3737.795,0.0,0.0,1570.4975,3737.795,-1570.4975,-484.0,1683.2975000000001
2026-02-17 18:00:00+00:00,308.0,0.0,3379.59,0.0,0.0,1470.365,3379.59,-1470.365,-308.0,1601.2250000000001
2026-02-17 19:00:00+00:00,438.0,0.0,3736.9825,0.0,0.0,1462.8875,3736.9825,-1462.8875,-438.0,1836.0950000000003
2026-02-17 20:00:00+00:00,496.0,0.0,3961.315,0.0,0.0,1483.3474999999999,3961.315,-1483.3474999999999,-496.0,1981.9675000000002
2026-02-17 21:00:00+00:00,496.0,0.0,3906.045,0.0,0.0,1274.4099999999999,3906.045,-1274.4099999999999,-496.0,2135.635
2026-02-17 22:00:00+00:00,496.0,0.0,3536.4375,0.0,0.0,911.97,3536.4375,-911.97,-496.0,2128.4674999999997
2026-02-17 23:00:00+00:00,496.0,0.0,3222.0675,0.0,0.0,688.2475,3222.0675,-688.2475,-496.0,2037.8200000000002
2026-02-18 00:00:00+00:00,496.0,0.0,3243.67,0.0,0.0,934.35,3243.67,-934.35,-496.0,1813.3200000000002
