,FI_NO_4,NO_4_FI,NO_4_SE_2,SE_2_NO_4,NO_4_NO_3,NO_3_NO_4,NO_4_SE_1,SE_1_NO_4,NO_4_SE_2_net_export,NO_4_FI_net_export,NO_4_NO_3_net_export,NO_4_SE_1_net_export,Net Export
2026-01-01 00:00:00+00:00,23.70072225,0.0,0.0,36.372785,342.47192925,0.0,0.0,211.16296925,-36.372785,-23.70072225,342.47192925,-211.16296925,71.23545275000004
2026-01-01 01:00:00+00:00,22.045104000000002,0.0,0.0,46.515221249999996,225.01030875,0.0,0.0,252.8813075,-46.515221249999996,-22.045104000000002,225.01030875,-252.8813075,-96.43132399999999
2026-01-01 02:00:00+00:00,25.758841,0.0,0.0,69.45142625,192.03757325,0.0,0.0,294.39416175,-69.45142625,-25.758841,192.03757325,-294.39416175,-197.56685575
2026-01-01 03:00:00+00:00,25.28701625,0.0,0.0,81.0128995,200.14379525,0.0,0.0,295.91940999999997,-81.0128995,-25.28701625,200.14379525,-295.91940999999997,-202.07553049999996
2026-01-01 04:00:00+00:00,31.508955750000002,0.0,0.0,79.63339625,256.96689575,0.0,0.0,281.9130955,-79.63339625,-31.508955750000002,256.96689575,-281.9130955,-136.08855175000002
2026-01-01 05:00:00+00:00,32.970211750000004,0.0,0.0,82.77113675000001,281.41746224999997,0.0,0.0,310.56598925000003,-82.77113675000001,-32.970211750000004,281.41746224999997,-310.56598925000003,-144.88987550000007
2026-01-01 06:00:00+00:00,37.47104675,0.0,0.0,77.00629749999999,247.71576575,0.0,0.0,281.14920925,-77.00629749999999,-37.47104675,247.71576575,-281.14920925,-147.91078775
2026-01-01 07:00:00+00:00,36.841852,0.0,0.0,68.057149,337.81405275,0.0,0.0,257.758744,-68.057149,-36.841852,337.81405275,-257.758744,-24.843692250000004
2026-01-01 08:00:00+00:00,40.86838,0.0,0.0,51.408122,432.10187625000003,0.0,0.0,212.8264995,-51.408122,-40.86838,432.10187625000003,-212.8264995,126.99887475000003
2026-01-01 09:00:00+00:00,37.488324500000004,0.0,0.0,19.86253825,613.8861475,0.0,0.0,145.06332325,-19.86253825,-37.488324500000004,613.8861475,-145.06332325,411.47196149999996
2026-01-01 10:00:00+00:00,12.875821,0.0,11.50553475,0.0,635.83829175,0.0,31.43393725,0.0,11.50553475,-12.875821,635.83829175,31.43393725,665.90194275
2026-01-01 11:00:00+00:00,11.073407,0.0,5.19505525,0.0,642.8981145,0.0,8.822288,12.31774975,5.19505525,-11.073407,642.8981145,-3.4954617500000005,633.524301
2026-01-01 12:00:00+00:00,11.7677125,0.0,0.0,31.75729225,690.44590925,0.0,0.0,47.548227499999996,-31.75729225,-11.7677125,690.44590925,-47.548227499999996,599.3726770000001
2026-01-01 13:00:00+00:00,4.36244275,2.808175,0.0,58.86507275,641.2814805,0.0,0.0,176.913597,-58.86507275,-1.5542677499999997,641.2814805,-176.913597,403.9485430000001
2026-01-01 14:00:00+00:00,0.0,11.728,0.0,72.362496,646.10512,0.0,0.0,226.07570725,-72.362496,11.728,646.10512,-226.07570725,359.39491675000005
2026-01-01 15:00:00+00:00,0.0,12.39105,0.0,99.2712175,611.62784875,0.0,0.0,312.53919675,-99.2712175,12.39105,611.62784875,-312.53919675,212.20848450000005
2026-01-01 16:00:00+00:00,0.0,18.168,0.0,128.6336115,471.9423045,0.0,0.0,404.94608475,-128.6336115,18.168,471.9423045,-404.94608475,-43.46939175000006
2026-01-01 17:00:00+00:00,0.0,34.94225,0.0,59.8976425,629.12296875,0.0,0.0,222.59425075000001,-59.8976425,34.94225,629.12296875,-222.59425075000001,381.5733255
2026-01-01 18:00:00+00:00,0.0,39.8985,0.0,55.1836725,662.26805475,0.0,0.0,138.0333555,-55.1836725,39.8985,662.26805475,-138.0333555,508.94952675
2026-01-01 19:00:00+00:00,0.0,46.64925,0.0,47.971392,636.5572615,0.0,0.0,101.32273375,-47.971392,46.64925,636.5572615,-101.32273375,533.91238575
2026-01-01 20:00:00+00:00,0.0,41.66325,0.0,37.04985225,621.02555975,0.0,0.0,79.24413625,-37.04985225,41.66325,621.02555975,-79.24413625,546.39482125
2026-01-01 21:00:00+00:00,0.0,30.425,0.0,67.334847,568.4095325000001,0.0,0.0,179.792824,-67.334847,30.425,568.4095325000001,-179.792824,351.70686150000006
2026-01-01 22:00:00+00:00,0.0,26.589,0.0,117.37004575,500.751076,0.0,0.0,285.33426775,-117.37004575,26.589,500.751076,-285.33426775,124.63576250000006
2026-01-01 23:00:00+00:00,0.0,29.03275,0.0,160.78605225,394.6250315,0.0,0.0,402.0841765,-160.78605225,29.03275,394.6250315,-402.0841765,-139.21244725000008
2026-01-02 00:00:00+00:00,0.0,21.887999999999998,0.0,182.7362865,449.04608675,0.0,0.0,465.30755925,-182.7362865,21.887999999999998,449.04608675,-465.30755925,-177.109759
2026-01-02 01:00:00+00:00,0.0,17.332,0.0,186.29255125,418.204288,0.0,0.0,460.70747325,-186.29255125,17.332,418.204288,-460.70747325,-211.4637365
2026-01-02 02:00:00+00:00,0.0,21.441000000000003,0.0,194.64218175000002,385.4760065,0.0,0.0,489.36255975,-194.64218175000002,21.441000000000003,385.4760065,-489.36255975,-277.08773500000007
2026-01-02 03:00:00+00:00,0.0,17.41325,0.0,200.092246,401.05964725,0.0,0.0,533.79536025,-200.092246,17.41325,401.05964725,-533.79536025,-315.414709
2026-01-02 04:00:00+00:00,0.0,22.26375,0.0,171.5030475,477.03295099999997,0.0,0.0,471.2027065,-171.5030475,22.26375,477.03295099999997,-471.2027065,-143.40905300000003
2026-01-02 05:00:00+00:00,0.0,28.6985,0.0,157.1994105,488.81241024999997,0.0,0.0,504.76168175,-157.1994105,28.6985,488.81241024999997,-504.76168175,-144.45018200000004
2026-01-02 06:00:00+00:00,0.0,31.16,0.0,147.444938,430.236953,0.0,0.0,500.709952,-147.444938,31.16,430.236953,-500.709952,-186.75793699999997
2026-01-02 07:00:00+00:00,0.0,36.638,0.0,93.964186,548.2123427500001,0.0,0.0,402.3548395,-93.964186,36.638,548.2123427500001,-402.3548395,88.53131725000003
2026-01-02 08:00:00+00:00,0.0,38.6265,0.0,71.29200575,685.890724,0.0,0.0,321.60223025,-71.29200575,38.6265,685.890724,-321.60223025,331.622988
2026-01-02 09:00:00+00:00,0.0,47.737,0.0,54.70874825,777.92636875,0.0,0.0,211.29845825,-54.70874825,47.737,777.92636875,-211.29845825,559.6561622500001
2026-01-02 10:00:00+00:00,0.0,36.439750000000004,0.0,62.11204325,816.8894789999999,0.0,0.0,246.56318975,-62.11204325,36.439750000000004,816.8894789999999,-246.56318975,544.653996
2026-01-02 11:00:00+00:00,0.0,34.228,0.0,46.486650749999995,710.479978,0.0,0.0,215.65734625,-46.486650749999995,34.228,710.479978,-215.65734625,482.56398099999996
2026-01-02 12:00:00+00:00,0.0,28.63975,0.0,56.24571425,732.5832977499999,0.0,0.0,254.18565075,-56.24571425,28.63975,732.5832977499999,-254.18565075,450.79168274999995
2026-01-02 13:00:00+00:00,0.0,31.0805,0.0,54.41458475,674.8406355,0.0,0.0,234.10366399999998,-54.41458475,31.0805,674.8406355,-234.10366399999998,417.40288675
2026-01-02 14:00:00+00:00,0.0,47.357,0.0,37.83263425,739.5446125,0.0,0.0,78.02900825,-37.83263425,47.357,739.5446125,-78.02900825,671.03997
2026-01-02 15:00:00+00:00,0.0,48.98925,0.0,52.12484875,790.74139825,0.0,0.0,114.70808400000001,-52.12484875,48.98925,790.74139825,-114.70808400000001,672.8977155
2026-01-02 16:00:00+00:00,0.0,50.46,0.0,62.0513965,803.858517,0.0,0.0,181.10125325,-62.0513965,50.46,803.858517,-181.10125325,611.16586725
2026-01-02 17:00:00+00:00,0.0,55.830749999999995,0.0,71.19345125,779.9856097500001,0.0,0.0,196.04618775,-71.19345125,55.830749999999995,779.9856097500001,-196.04618775,568.57672075
2026-01-02 18:00:00+00:00,0.0,53.75075,0.0,87.19286725,777.57696725,0.0,0.0,224.739149,-87.19286725,53.75075,777.57696725,-224.739149,519.395701
2026-01-02 19:00:00+00:00,0.0,44.6285,0.0,111.9171795,766.79649175,0.0,0.0,291.86785225,-111.9171795,44.6285,766.79649175,-291.86785225,407.6399599999999
2026-01-02 20:00:00+00:00,0.0,52.65275,0.0,98.4449935,767.7401775000001,0.0,0.0,206.48130325,-98.4449935,52.65275,767.7401775000001,-206.48130325,515.46663075
2026-01-02 21:00:00+00:00,0.0,41.22625,0.0,134.9905405,621.95346425,0.0,0.0,363.98389875,-134.9905405,41.22625,621.95346425,-363.98389875,164.20527500000003
2026-01-02 22:00:00+00:00,0.0,30.0595,0.0,169.2113195,516.04735075,0.0,0.0,503.40875925,-169.2113195,30.0595,516.04735075,-503.40875925,-126.51322800000003
2026-01-02 23:00:00+00:00,0.0,47.72725,0.0,68.02247475,780.89562175,0.0,0.0,82.2264735,-68.02247475,47.72725,780.89562175,-82.2264735,678.3739235
2026-01-03 00:00:00+00:00,0.0,35.53475,0.0,49.42980575,777.0979465,0.0,0.0,40.686575500000004,-49.42980575,35.53475,777.0979465,-40.686575500000004,722.51631525
2026-01-03 01:00:00+00:00,0.0,19.1386,0.0,42.8250475,835.3732665,0.0,1.86362825,44.824801,-42.8250475,19.1386,835.3732665,-42.96117275,768.72564625
2026-01-03 02:00:00+00:00,0.0,5.074075,0.0,58.01891225,748.63820925,0.0,0.0,84.62353475,-58.01891225,5.074075,748.63820925,-84.62353475,611.0698372500001
2026-01-03 03:00:00+00:00,3.58600825,1.200075,0.0,55.516490000000005,790.7659535,0.0,0.0,100.9810545,-55.516490000000005,-2.38593325,790.7659535,-100.9810545,631.88247575
2026-01-03 04:00:00+00:00,7.314723,0.0,0.0,65.65679175,859.39150175,0.0,0.0,94.2980445,-65.65679175,-7.314723,859.39150175,-94.2980445,692.1219424999999
2026-01-03 05:00:00+00:00,8.58570575,0.0,0.0,61.5257315,911.235201,0.0,0.0,80.633601,-61.5257315,-8.58570575,911.235201,-80.633601,760.49016275
2026-01-03 06:00:00+00:00,5.40770025,0.0,0.0,39.88255775,953.341655,0.0,0.0,76.3149785,-39.88255775,-5.40770025,953.341655,-76.3149785,831.7364184999999
2026-01-03 07:00:00+00:00,9.494276750000001,0.0,0.0,44.894773,961.68105775,0.0,0.0,98.33077625,-44.894773,-9.494276750000001,961.68105775,-98.33077625,808.96123175
2026-01-03 08:00:00+00:00,4.8737295000000005,1.183375,0.0,54.6716775,974.3186694999999,0.0,0.0,142.08331950000002,-54.6716775,-3.6903545000000006,974.3186694999999,-142.08331950000002,773.8733179999999
2026-01-03 09:00:00+00:00,0.0,13.231800000000002,0.0,49.98660525,975.74944325,0.0,0.0,112.42355925,-49.98660525,13.231800000000002,975.74944325,-112.42355925,826.57107875
2026-01-03 10:00:00+00:00,0.0,8.8642,0.0,49.8858805,974.4785875,0.0,0.0,93.63140275,-49.8858805,8.8642,974.4785875,-93.63140275,839.82550425
2026-01-03 11:00:00+00:00,2.399184,0.648425,0.0,52.08948075,982.63793325,0.0,0.0,86.90145749999999,-52.08948075,-1.750759,982.63793325,-86.90145749999999,841.8962359999999
2026-01-03 12:00:00+00:00,11.2553405,0.0,0.0,46.988801,972.1421215,0.0,0.0,108.67145925,-46.988801,-11.2553405,972.1421215,-108.67145925,805.2265207500001
2026-01-03 13:00:00+00:00,15.7413485,0.0,0.0,49.81643175,973.14668525,0.0,0.0,102.325293,-49.81643175,-15.7413485,973.14668525,-102.325293,805.2636120000001
2026-01-03 14:00:00+00:00,15.50966125,0.0,0.0,48.09525175,968.80146925,0.0,0.0,108.56038525000001,-48.09525175,-15.50966125,968.80146925,-108.56038525000001,796.636171
2026-01-03 15:00:00+00:00,11.937892,0.0,0.0,47.1410215,950.74285175,0.0,0.0,50.76754725,-47.1410215,-11.937892,950.74285175,-50.76754725,840.896391
2026-01-03 16:00:00+00:00,11.4332595,0.0,0.0,50.885234499999996,993.12223125,0.0,0.0,84.3433395,-50.885234499999996,-11.4332595,993.12223125,-84.3433395,846.4603977500001
2026-01-03 17:00:00+00:00,10.18689425,0.0,0.0,25.5449815,1000.458677,0.0,0.0,71.84414975,-25.5449815,-10.18689425,1000.458677,-71.84414975,892.8826515
2026-01-03 18:00:00+00:00,9.12017625,0.0,0.0,16.43343575,986.7960215,0.0,0.0,53.25113675,-16.43343575,-9.12017625,986.7960215,-53.25113675,907.99127275
2026-01-03 19:00:00+00:00,6.5646595,0.0,0.0,9.22130375,921.10313625,0.0,2.119946,7.9561075,-9.22130375,-6.5646595,921.10313625,-5.836161499999999,899.4810115
2026-01-03 20:00:00+00:00,0.10241275,0.8845324999999999,9.45953875,0.0,883.19395725,0.0,26.037444999999998,0.0,9.45953875,0.7821197499999999,883.19395725,26.037444999999998,919.4730607500001
2026-01-03 21:00:00+00:00,0.05098625,1.1786575,16.02432525,0.0,845.7629925,0.0,22.39938525,0.3000705,16.02432525,1.12767125,845.7629925,22.09931475,885.01430375
2026-01-03 22:00:00+00:00,0.0,5.6324375,18.313582,0.0,793.40064375,0.0,47.188587749999996,0.0,18.313582,5.6324375,793.40064375,47.188587749999996,864.535251
2026-01-03 23:00:00+00:00,8.20202525,0.2372575,3.8537375,5.6146382500000005,716.7333895,0.0,13.51720525,27.1066705,-1.7609007500000007,-7.96476775,716.7333895,-13.58946525,693.4182557500001
2026-01-04 00:00:00+00:00,5.07848375,0.181855,2.18934725,1.5613795,769.888095,0.0,12.20148225,23.91512025,0.62796775,-4.8966287500000005,769.888095,-11.713638000000001,753.9057960000001
2026-01-04 01:00:00+00:00,19.75861675,0.0,6.4764377500000005,3.11949575,732.172291,0.0,0.0,167.61582175,3.3569420000000005,-19.75861675,732.172291,-167.61582175,548.1547945
2026-01-04 02:00:00+00:00,17.48915375,0.0,0.0,11.4124975,676.53862875,0.0,0.0,177.80925575,-11.4124975,-17.48915375,676.53862875,-177.80925575,469.82772175
2026-01-04 03:00:00+00:00,12.22745775,0.0,0.0,0.9938925,687.2173905,0.0,0.0,140.17547675,-0.9938925,-12.22745775,687.2173905,-140.17547675,533.8205634999999
2026-01-04 04:00:00+00:00,5.1908615,2.49735,5.92398275,0.0,710.9022199999999,0.0,11.2798,92.2791925,5.92398275,-2.6935114999999996,710.9022199999999,-80.9993925,633.13329875
2026-01-04 05:00:00+00:00,0.90387275,6.9483500000000005,18.42564625,0.0,763.16173175,0.0,32.32127625,3.8596895,18.42564625,6.044477250000001,763.16173175,28.461586749999995,816.093442
2026-01-04 06:00:00+00:00,0.0,26.6985,32.277966,0.0,768.08647525,0.0,60.593622249999996,0.0,32.277966,26.6985,768.08647525,60.593622249999996,887.6565635
2026-01-04 07:00:00+00:00,0.0,37.44775,23.357063750000002,0.0,790.21608475,0.0,54.08498525,0.0,23.357063750000002,37.44775,790.21608475,54.08498525,905.1058837500001
2026-01-04 08:00:00+00:00,0.0,35.1255,43.16519525,0.0,721.701328,0.0,82.78098525,0.0,43.16519525,35.1255,721.701328,82.78098525,882.7730085
2026-01-04 09:00:00+00:00,0.0,51.992,39.28982525,0.0,741.0872772499999,0.0,72.20677725,0.0,39.28982525,51.992,741.0872772499999,72.20677725,904.5758797499999
2026-01-04 10:00:00+00:00,0.0,52.37925,34.631073,0.0,710.8555895,0.0,8.0114445,4.52363925,34.631073,52.37925,710.8555895,3.48780525,801.3537177499999
2026-01-04 11:00:00+00:00,0.0,42.48375,38.650324499999996,0.0,730.2523525,0.0,25.02900025,0.0,38.650324499999996,42.48375,730.2523525,25.02900025,836.41542725
2026-01-04 12:00:00+00:00,0.0,19.107,30.76169075,0.0,743.595506,0.0,10.404732,0.0,30.76169075,19.107,743.595506,10.404732,803.86892875
2026-01-04 13:00:00+00:00,0.0,18.714,46.27501,0.0,709.14348825,0.0,34.24892525,0.0,46.27501,18.714,709.14348825,34.24892525,808.3814235
2026-01-04 14:00:00+00:00,0.0,4.9845,45.66826825,0.0,689.47832075,0.0,37.438963,0.0,45.66826825,4.9845,689.47832075,37.438963,777.570052
2026-01-04 15:00:00+00:00,0.0,5.426425,46.0963905,0.0,701.47194425,0.0,59.984787250000004,0.0,46.0963905,5.426425,701.47194425,59.984787250000004,812.9795469999999
2026-01-04 16:00:00+00:00,0.0,8.911575,55.827675,0.0,651.4059562499999,0.0,100.8957365,0.0,55.827675,8.911575,651.4059562499999,100.8957365,817.0409427499999
2026-01-04 17:00:00+00:00,0.0,5.188475,54.47417425,0.0,671.59303275,0.0,83.315804,0.0,54.47417425,5.188475,671.59303275,83.315804,814.5714859999999
2026-01-04 18:00:00+00:00,0.0,6.850375,84.65007800000001,0.0,687.07660875,0.0,153.50208225,0.0,84.65007800000001,6.850375,687.07660875,153.50208225,932.079144
2026-01-04 19:00:00+00:00,0.0,16.39625,105.90405874999999,0.0,702.29588825,0.0,240.061132,0.0,105.90405874999999,16.39625,702.29588825,240.061132,1064.657329
2026-01-04 20:00:00+00:00,0.0,22.85575,138.85909650000002,0.0,703.86592925,0.0,346.9242615,0.0,138.85909650000002,22.85575,703.86592925,346.9242615,1212.50503725
2026-01-04 21:00:00+00:00,0.0,20.186500000000002,135.465954,0.0,749.033829,0.0,330.26929575,0.0,135.465954,20.186500000000002,749.033829,330.26929575,1234.95557875
2026-01-04 22:00:00+00:00,0.0,15.057,114.492018,0.0,813.80216175,0.0,264.1777525,0.0,114.492018,15.057,813.80216175,264.1777525,1207.52893225
2026-01-04 23:00:00+00:00,0.0,11.922699999999999,104.732775,0.0,762.03481025,0.0,246.314681,0.0,104.732775,11.922699999999999,762.03481025,246.314681,1125.00496625
2026-01-05 00:00:00+00:00,0.0,17.542499999999997,93.92742725,0.0,775.4274695,0.0,290.07176375,0.0,93.92742725,17.542499999999997,775.4274695,290.07176375,1176.9691605
2026-01-05 01:00:00+00:00,0.0,20.5045,84.66974450000001,0.0,776.0726775,0.0,310.37701749999997,0.0,84.66974450000001,20.5045,776.0726775,310.37701749999997,1191.6239395
2026-01-05 02:00:00+00:00,0.0,24.21875,98.4253845,0.0,675.2073672500001,0.0,335.48727275,0.0,98.4253845,24.21875,675.2073672500001,335.48727275,1133.3387745
2026-01-05 03:00:00+00:00,0.0,24.63425,72.05562499999999,0.0,684.53365,0.0,305.19982825,0.0,72.05562499999999,24.63425,684.53365,305.19982825,1086.42335325
2026-01-05 04:00:00+00:00,0.0,19.83425,45.47163675,0.0,689.8952825,0.0,178.4094125,0.0,45.47163675,19.83425,689.8952825,178.4094125,933.61058175
2026-01-05 05:00:00+00:00,0.0,30.44175,12.91472025,0.0,731.435076,0.0,33.6758045,0.0,12.91472025,30.44175,731.435076,33.6758045,808.46735075
2026-01-05 06:00:00+00:00,0.0,36.75125,15.26488125,0.0,716.69372975,0.0,20.1850205,2.88481525,15.26488125,36.75125,716.69372975,17.30020525,786.01006625
2026-01-05 07:00:00+00:00,0.0,22.2275,11.42060575,0.0,686.931558,0.0,2.37776175,5.449055749999999,11.42060575,22.2275,686.931558,-3.0712939999999995,717.50836975
2026-01-05 08:00:00+00:00,0.0,26.411250000000003,18.70560175,0.0,694.6095680000001,0.0,29.2308065,0.0,18.70560175,26.411250000000003,694.6095680000001,29.2308065,768.9572262500001
2026-01-05 09:00:00+00:00,0.0,10.876975,9.406934,0.0,710.0644595,0.0,8.7971505,2.13216775,9.406934,10.876975,710.0644595,6.664982750000001,737.01335125
2026-01-05 10:00:00+00:00,0.0,17.5805,3.9920240000000002,0.0,664.6640045,0.0,1.4390605,12.582979,3.9920240000000002,17.5805,664.6640045,-11.1439185,675.09261
2026-01-05 11:00:00+00:00,0.0,11.76075,20.4606825,0.0,615.703546,0.0,19.4119175,0.0,20.4606825,11.76075,615.703546,19.4119175,667.3368959999999
2026-01-05 12:00:00+00:00,0.0,12.5785,12.255008499999999,0.0,647.50032875,0.0,2.60687075,1.1927815,12.255008499999999,12.5785,647.50032875,1.4140892500000002,673.7479265
2026-01-05 13:00:00+00:00,0.0,28.15225,3.0230915,0.0,684.68680875,0.0,0.0,9.629589,3.0230915,28.15225,684.68680875,-9.629589,706.2325612499999
2026-01-05 14:00:00+00:00,0.0,7.0390250000000005,2.015835,1.5373952499999999,700.8791187500001,0.0,1.2913915,25.18364125,0.47843975000000016,7.0390250000000005,700.8791187500001,-23.89224975,684.5043337500001
2026-01-05 15:00:00+00:00,0.0,2.81945,15.916891,0.0,695.45484,0.0,41.80160925,0.0,15.916891,2.81945,695.45484,41.80160925,755.99279025
2026-01-05 16:00:00+00:00,0.0,6.8923250000000005,10.4436205,0.0,714.99849325,0.0,53.89736825,0.0,10.4436205,6.8923250000000005,714.99849325,53.89736825,786.231807
2026-01-05 17:00:00+00:00,2.20651925,0.0,14.6853885,0.0,743.78867825,0.0,53.7892995,0.0,14.6853885,-2.20651925,743.78867825,53.7892995,810.056847
2026-01-05 18:00:00+00:00,1.8673302500000002,0.0,33.0544895,0.0,688.45839925,0.0,101.22962575,0.0,33.0544895,-1.8673302500000002,688.45839925,101.22962575,820.87518425
2026-01-05 19:00:00+00:00,5.23824825,0.0,30.800255,0.0,709.23651875,0.0,82.01322325,0.0,30.800255,-5.23824825,709.23651875,82.01322325,816.81174875
2026-01-05 20:00:00+00:00,3.1083065,0.0,31.824626,0.0,692.5259225,0.0,80.92162925000001,0.0,31.824626,-3.1083065,692.5259225,80.92162925000001,802.16387125
2026-01-05 21:00:00+00:00,0.2103565,0.0,39.6586665,0.0,674.188489,0.0,93.38912375000001,0.0,39.6586665,-0.2103565,674.188489,93.38912375000001,807.0259227500001
2026-01-05 22:00:00+00:00,0.0,1.9329725,61.97832125,0.0,664.76606325,0.0,141.63451025,0.0,61.97832125,1.9329725,664.76606325,141.63451025,870.31186725
2026-01-05 23:00:00+00:00,0.0,7.790900000000001,88.55358525,0.0,672.993526,0.0,199.358807,0.0,88.55358525,7.790900000000001,672.993526,199.358807,968.69681825
2026-01-06 00:00:00+00:00,0.0,13.5515,97.53215424999999,0.0,669.15320575,0.0,236.8509745,0.0,97.53215424999999,13.5515,669.15320575,236.8509745,1017.0878345
2026-01-06 01:00:00+00:00,0.0,12.650500000000001,107.56270225,0.0,670.67066075,0.0,259.736657,0.0,107.56270225,12.650500000000001,670.67066075,259.736657,1050.62052
2026-01-06 02:00:00+00:00,0.0,13.71425,99.153284,0.0,658.87189925,0.0,267.1485625,0.0,99.153284,13.71425,658.87189925,267.1485625,1038.8879957499998
2026-01-06 03:00:00+00:00,0.0,12.022,84.89883825,0.0,673.6408135,0.0,266.17248225000003,0.0,84.89883825,12.022,673.6408135,266.17248225000003,1036.734134
2026-01-06 04:00:00+00:00,0.0,10.483550000000001,88.46085149999999,0.0,694.9509324999999,0.0,273.260422,0.0,88.46085149999999,10.483550000000001,694.9509324999999,273.260422,1067.1557559999999
2026-01-06 05:00:00+00:00,0.0,2.71765,84.834692,0.0,692.67690125,0.0,215.444596,0.0,84.834692,2.71765,692.67690125,215.444596,995.6738392500001
2026-01-06 06:00:00+00:00,5.2954425,0.0,73.81048775000001,0.0,688.2536995,0.0,153.79640425,0.0,73.81048775000001,-5.2954425,688.2536995,153.79640425,910.565149
2026-01-06 07:00:00+00:00,7.795360499999999,0.0,51.34700075,0.0,711.23175125,0.0,98.8181055,0.0,51.34700075,-7.795360499999999,711.23175125,98.8181055,853.601497
2026-01-06 08:00:00+00:00,4.88490625,0.0,51.30642125,0.0,742.75493725,0.0,84.47814925,0.0,51.30642125,-4.88490625,742.75493725,84.47814925,873.6546015
2026-01-06 09:00:00+00:00,0.0,2.9731894999999997,57.71420175,0.0,732.90367425,0.0,107.5878885,0.0,57.71420175,2.9731894999999997,732.90367425,107.5878885,901.178954
2026-01-06 10:00:00+00:00,0.0,8.983525,61.306451,0.0,755.2328130000001,0.0,117.61750075,0.0,61.306451,8.983525,755.2328130000001,117.61750075,943.1402897500001
2026-01-06 11:00:00+00:00,0.0,6.8328,76.218023,0.0,807.8293657500001,0.0,129.96932725,0.0,76.218023,6.8328,807.8293657500001,129.96932725,1020.8495160000001
2026-01-06 12:00:00+00:00,0.0,9.56275,72.4278525,0.0,776.91734075,0.0,158.67538374999998,0.0,72.4278525,9.56275,776.91734075,158.67538374999998,1017.583327
2026-01-06 13:00:00+00:00,0.0,5.339475,66.678749,0.0,772.940167,0.0,172.2524205,0.0,66.678749,5.339475,772.940167,172.2524205,1017.2108115
2026-01-06 14:00:00+00:00,3.7624542500000002,1.245125,39.99771425,0.0,804.756126,0.0,140.2032705,0.0,39.99771425,-2.5173292500000004,804.756126,140.2032705,982.4397815
2026-01-06 15:00:00+00:00,5.212298499999999,0.703875,33.49128875,0.0,817.57023975,0.0,120.27271400000001,0.0,33.49128875,-4.508423499999999,817.57023975,120.27271400000001,966.8258190000001
2026-01-06 16:00:00+00:00,0.0,4.39135,58.55646325,0.0,827.42119,0.0,182.379971,0.0,58.55646325,4.39135,827.42119,182.379971,1072.74897425
2026-01-06 17:00:00+00:00,0.12617325,0.7644045,64.126789,0.0,788.0873995,0.0,281.8533105,0.0,64.126789,0.63823125,788.0873995,281.8533105,1134.70573025
2026-01-06 18:00:00+00:00,0.0490645,1.4735775,67.85245775,0.0,757.34592675,0.0,280.883016,0.0,67.85245775,1.424513,757.34592675,280.883016,1107.5059135000001
2026-01-06 19:00:00+00:00,0.1126855,2.2894575,85.7084045,0.0,698.04703225,0.0,315.93999625,0.0,85.7084045,2.176772,698.04703225,315.93999625,1101.872205
2026-01-06 20:00:00+00:00,0.0,1.148405,83.6843875,0.0,717.63051225,0.0,304.27079625,0.0,83.6843875,1.148405,717.63051225,304.27079625,1106.734101
2026-01-06 21:00:00+00:00,0.104697,2.9156000000000004,78.25823224999999,0.0,694.849606,0.0,272.6786955,0.0,78.25823224999999,2.8109030000000006,694.849606,272.6786955,1048.59743675
2026-01-06 22:00:00+00:00,0.0,8.885325,77.24462125,0.0,683.07048175,0.0,307.538612,0.0,77.24462125,8.885325,683.07048175,307.538612,1076.73904
2026-01-06 23:00:00+00:00,0.0,7.83475,47.329415250000004,0.0,752.38050575,0.0,230.992115,0.0,47.329415250000004,7.83475,752.38050575,230.992115,1038.5367860000001
2026-01-07 00:00:00+00:00,0.0,14.09225,54.714903,0.0,786.7738744999999,0.0,253.3549045,0.0,54.714903,14.09225,786.7738744999999,253.3549045,1108.9359319999999
2026-01-07 01:00:00+00:00,0.0,14.867750000000001,54.66693875,0.0,786.2807015000001,0.0,254.55589,0.0,54.66693875,14.867750000000001,786.2807015000001,254.55589,1110.3712802500002
2026-01-07 02:00:00+00:00,0.0,12.26025,47.00965325,0.0,829.8820577500001,0.0,264.3915535,0.0,47.00965325,12.26025,829.8820577500001,264.3915535,1153.5435145000001
2026-01-07 03:00:00+00:00,0.0,10.867725,42.243992750000004,0.0,862.1471505,0.0,260.049684,0.0,42.243992750000004,10.867725,862.1471505,260.049684,1175.30855225
2026-01-07 04:00:00+00:00,0.0,7.09485,37.9241725,0.0,797.590069,0.0,222.8808805,0.0,37.9241725,7.09485,797.590069,222.8808805,1065.4899719999999
2026-01-07 05:00:00+00:00,0.533551,0.76373,45.487922749999996,0.0,788.0410615000001,0.0,215.62531425,0.0,45.487922749999996,0.23017900000000002,788.0410615000001,215.62531425,1049.3844775
2026-01-07 06:00:00+00:00,10.285236000000001,0.0,54.462965249999996,0.0,898.29212625,0.0,165.1345935,0.0,54.462965249999996,-10.285236000000001,898.29212625,165.1345935,1107.604449
2026-01-07 07:00:00+00:00,12.84950025,0.0,59.51191525,0.0,832.13670675,0.0,178.6783925,0.0,59.51191525,-12.84950025,832.13670675,178.6783925,1057.47751425
2026-01-07 08:00:00+00:00,16.252427,0.0,74.0169525,0.0,833.49965225,0.0,198.44964099999999,0.0,74.0169525,-16.252427,833.49965225,198.44964099999999,1089.71381875
