,Solar,Wind Onshore,Wind Offshore,Biomass,Hydro Water Reservoir,Hydro Run-of-river and poundage,Geothermal,Marine,Other renewable,Storage,Nuclear,Fossil Brown coal/Lignite,Fossil Hard coal,Fossil Gas,Fossil Oil,Waste,Fossil Coal-derived gas,Fossil Oil shale,Fossil Peat,Other
2026-01-01 00:00:00+00:00,6.439891480297541e-05,12.003986606104808,1.3035514065802492,1.4586442804338138,1.0266109985349654,0.2787681731756568,0.007595281601263629,0.0,0.07327427156351293,0.001254669623197507,0.7052444755191395,1.3398377036961286,1.5082667290295708,1.9179559285290324,0.13192331685938288,0.2292745817292785,0.19111352854053043,0.0,0.0,0.11088364956466767
2026-01-01 01:00:00+00:00,8.217715204295082e-05,21.31191110256874,2.712927852696102,2.479241085277138,1.607767147529866,0.47965853511350093,0.01305806055351315,0.0,0.13217128186358806,0.0,1.3337330125410325,2.1888510347375614,2.620789424916041,2.888383300578859,0.2259382195678495,0.3778394473846276,0.32809678180172425,0.0,0.0,0.2193015357177888
2026-01-01 02:00:00+00:00,0.00011131296655949608,43.19847249767628,5.840738189012368,4.902054424515637,1.9071387362594867,0.9765370664298402,0.025775559219805583,0.0,0.30773510402488735,0.0,3.319200555306254,4.115778603624948,5.077371813111971,5.363141375571821,0.4459175798516895,0.7508984868335673,0.681552416282079,0.0,0.0,0.4460762793127999
2026-01-01 03:00:00+00:00,0.00034947566832826493,53.015826393182145,7.141602489424102,6.005825923587673,1.4202990270148366,1.1868160334180153,0.031063811363387477,0.0,0.38920511505253613,1.2369867611578257e-05,4.049941714430633,5.463286986093745,7.061924423234643,6.951257719681308,0.578870453876081,0.8977759638698297,0.8622228971461326,0.0,0.0,0.7304692030888714
2026-01-01 04:00:00+00:00,4.607004325108115e-05,27.92428792184843,2.9675506373209117,3.1450528651753284,0.20876547928147504,0.6157393789725639,0.015946239472474703,0.0,0.20686092091440572,0.0,1.9287966085374537,3.115117247023395,4.394063824432489,3.940117029551948,0.3332521302557185,0.45734641815807153,0.4427667833312479,0.0,0.0,0.41929044568083007
2026-01-01 05:00:00+00:00,5.8952556489654695e-06,7.803226866225263,0.4967542411824766,0.8309603330474005,0.00816217368666985,0.16076822527916707,0.0040032995505694495,0.0,0.06299384462993407,0.0,0.5545191093590309,1.0247206401868838,1.4910603684868862,1.1987389320740236,0.11323052885601251,0.11248393673358,0.12694801091021302,0.0,0.0,0.13192359453623312
2026-01-01 06:00:00+00:00,0.1030962254126416,121.18203242574468,5.566379434142962,12.267864112788326,0.40051005147152907,2.4612976752964917,0.056144513113209234,0.0,0.8626236149641318,8.844342217116768e-08,6.0413803604286205,16.80143482006381,28.125797496494492,20.538989537912048,1.7519813053063675,1.5783088843803719,2.0696550907814104,0.0,0.0,3.0615043632555032
2026-01-01 07:00:00+00:00,5.82468751858142,125.75253011111435,5.653249507095401,11.253820309113792,3.7487231100563387,3.383008233958056,0.04179889875499648,0.0,0.8477348755296912,0.02622760760375898,8.769842335374808,33.27084512965698,51.40313074827716,31.917918565525802,2.801874211866461,1.143046486449498,2.4906679856212453,0.0,0.0,6.352394365420369
2026-01-01 08:00:00+00:00,15.10368057376224,45.47545986800014,2.402204885922744,3.7477321147156006,12.459970599477433,1.9334800731244899,0.013051843398801156,0.0,0.2654252416318546,0.1390305342268955,8.609508614868137,34.15587602594302,19.63992909980089,15.952553680652072,0.9460622517675464,0.37605468223802624,0.8268608163571352,0.0,0.0,2.2921190941129344
2026-01-01 09:00:00+00:00,7.035303874740768,29.57879647026597,1.4511314455432605,2.158008371515229,2.4163491223176594,1.4507638167247947,0.0068744869088229405,0.0,0.17136215980707017,0.03074124890868633,3.489707410637596,12.27351829118319,12.608312961689789,10.544030188857953,0.5965376806299378,0.195749547185867,0.49554880629433395,0.0,0.0,1.5232641167890384
2026-01-01 10:00:00+00:00,2.9423054997085467,16.592985592684766,0.867730577796264,1.187394210742025,0.12608674682127358,0.3209019691990261,0.003965523853842382,0.0,0.09559463648053812,0.0008141656586553583,0.16039336410870136,2.9223767082358627,7.309030622438862,4.574249171748486,0.3339627374109143,0.10948639034577122,0.28047878838174667,0.0,0.0,0.8257432943847314
2026-01-01 11:00:00+00:00,3.7207412174878334,22.631114329017237,1.0157900260315222,1.5007471800727825,0.2902445087961454,0.49305011748479466,0.004583575539757521,0.0,0.13587077410269005,0.0019802677156786404,0.4415096884274423,4.6743030040994595,10.610631383169707,6.672625858628196,0.46523597590356364,0.12618049283186603,0.37805491511618644,0.0,0.0,1.1975866855751556
2026-01-01 12:00:00+00:00,1.9646605611006596,14.578296639420685,0.9438776234478,1.0786594046778775,0.04452656776564727,0.2330918319195055,0.004099079872066899,0.0,0.07388957148081984,0.0,0.0,1.976082441594601,5.179935003767815,3.3298761385472337,0.26367828732834797,0.11378938384211443,0.23260904018874054,0.0,0.0,0.6156784250460746
2026-01-01 13:00:00+00:00,4.3801229347071935,44.25828655687413,4.163091413327175,3.813066994713084,0.14960646342110723,0.744511081275537,0.018413668831526845,0.0,0.13247146039563767,0.0,0.0031144831847479087,3.916753795847067,8.558404188374933,6.4295290815182025,0.5472675414158559,0.5183381489498737,0.6173862178073137,0.0,0.0,0.8763859693565879
2026-01-01 14:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-01 15:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-01 16:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
