,Biomass,Fossil Gas,Fossil Oil,Hydro Run-of-river and poundage,Nuclear,Other,Solar,Wind Offshore,Wind Onshore,Fossil Hard coal,Generation,Storage Discharge,Storage Charge,Demand,Total Generation,Total Load,Net Export
2026-01-13 08:00:00+00:00,3264.5,21418.5,0.0,968.5,3826.5,721.0,8.5,7050.632,2140.9395,0.0,39399.0715,567.0,0.0,37341.5,39966.0715,37341.5,2624.571499999998
2026-01-13 09:00:00+00:00,3261.5,21649.0,0.0,1018.5,3827.0,765.0,137.0,6834.692,2621.7219999999998,0.0,40114.414000000004,471.5,0.0,39409.5,40585.914000000004,39409.5,1176.4140000000043
2026-01-13 10:00:00+00:00,2926.5,21459.5,0.0,960.5,3823.0,750.5,389.5,7657.682500000001,2713.642,0.0,40680.8245,343.5,0.0,40753.5,41024.3245,40753.5,270.82450000000244
2026-01-13 11:00:00+00:00,2620.0,20706.5,0.0,734.0,3815.5,733.0,730.5,8644.1855,2910.1825,0.0,40893.868,374.5,0.0,41767.5,41268.368,41767.5,-499.1319999999978
2026-01-13 12:00:00+00:00,2588.5,20533.5,0.0,635.0,3811.5,651.5,1117.0,9164.4095,2936.188,0.0,41437.5975,177.0,0.0,42982.5,41614.5975,42982.5,-1367.9024999999965
2026-01-13 13:00:00+00:00,2966.0,20115.5,0.0,622.0,3811.5,409.5,1398.0,8794.611499999999,3144.6105,0.0,41261.722,186.5,0.0,43374.0,41448.222,43374.0,-1925.7779999999984
2026-01-13 14:00:00+00:00,3299.5,19594.5,0.0,605.0,3818.0,515.5,1167.0,8429.714499999998,3526.5955,0.0,40955.810000000005,211.5,0.0,42292.5,41167.310000000005,42292.5,-1125.189999999995
2026-01-13 15:00:00+00:00,3201.5,19101.5,0.0,602.0,3815.0,489.5,416.0,8827.2625,3889.173,0.0,40341.9355,307.5,0.0,41188.0,40649.4355,41188.0,-538.5645000000004
2026-01-13 16:00:00+00:00,3249.5,19397.5,0.0,621.0,3851.5,609.5,10.0,8582.2795,4140.429,0.0,40461.70850000001,823.0,0.0,43917.5,41284.70850000001,43917.5,-2632.791499999992
2026-01-13 17:00:00+00:00,3321.5,18827.5,0.0,626.0,3896.5,1414.5,0.0,8636.499,4441.549999999999,0.0,41164.049,893.0,0.0,47245.5,42057.049,47245.5,-5188.451000000001
2026-01-13 18:00:00+00:00,3322.5,18365.0,0.0,629.0,3904.0,805.5,0.0,8479.1545,4656.6715,0.0,40161.826,576.0,0.0,48075.0,40737.826,48075.0,-7337.173999999999
2026-01-13 19:00:00+00:00,3272.5,15761.5,0.0,607.5,3900.5,559.0,0.0,8311.9015,4831.781,0.0,37244.6825,31.5,0.0,48034.5,37276.1825,48034.5,-10758.317499999997
2026-01-13 20:00:00+00:00,3229.5,12587.0,0.0,580.5,3891.5,571.5,0.0,7548.098,4816.881,0.0,33224.979,54.0,0.0,46258.0,33278.979,46258.0,-12979.021
2026-01-13 21:00:00+00:00,2159.0,11303.5,0.0,577.5,3890.0,514.0,0.0,7036.4775,4729.327,0.0,30209.804500000002,64.0,0.0,42968.0,30273.804500000002,42968.0,-12694.195499999998
2026-01-13 22:00:00+00:00,1376.5,9552.5,0.0,573.5,3893.5,423.5,0.0,7005.6195,4674.003000000001,0.0,27499.1225,68.0,0.0,39825.5,27567.1225,39825.5,-12258.377499999999
2026-01-13 23:00:00+00:00,1384.0,8094.5,0.0,495.5,3893.5,358.5,0.0,6600.316,4624.243,0.0,25450.559,2.0,0.0,36843.0,25452.559,36843.0,-11390.440999999999
2026-01-14 00:00:00+00:00,1386.0,7958.5,0.0,491.5,3890.5,416.5,0.0,6261.6205,4705.103,0.0,25109.7235,2.0,0.0,37920.0,25111.7235,37920.0,-12808.2765
2026-01-14 01:00:00+00:00,1384.0,7399.0,0.0,488.5,3891.5,476.5,0.0,6092.2095,4736.664,0.0,24468.3735,2.0,0.0,37737.0,24470.3735,37737.0,-13266.626499999998
2026-01-14 02:00:00+00:00,1385.5,7512.0,0.0,489.0,3889.5,278.0,0.0,5876.1905,4439.105,0.0,23869.2955,2.0,0.0,36897.0,23871.2955,36897.0,-13025.7045
2026-01-14 03:00:00+00:00,1372.0,7721.5,0.0,488.0,3895.0,215.5,0.0,5611.9675,4312.916499999999,0.0,23616.884,2.0,0.0,35773.5,23618.884,35773.5,-12154.616000000002
2026-01-14 04:00:00+00:00,1370.5,8095.0,0.0,488.5,3888.5,326.5,0.0,4874.1295,4238.972,0.0,23282.101499999997,2.0,0.0,33531.5,23284.101499999997,33531.5,-10247.398500000003
2026-01-14 05:00:00+00:00,1687.0,9055.0,0.0,489.0,3890.5,950.0,0.0,4546.889,3919.7475000000004,0.0,24538.1365,136.5,0.0,30619.0,24674.6365,30619.0,-5944.3634999999995
2026-01-14 06:00:00+00:00,2286.5,13397.5,0.0,519.5,3891.5,1532.0,0.0,4793.0615,3734.692,0.0,30154.7535,678.5,0.0,33957.5,30833.2535,33957.5,-3124.246500000001
2026-01-14 07:00:00+00:00,3056.5,20299.0,0.0,566.0,3898.0,1052.0,0.0,5008.218500000001,3872.893,0.0,37752.6115,306.0,0.0,38152.5,38058.6115,38152.5,-93.88850000000093
2026-01-14 08:00:00+00:00,3254.0,21147.0,0.0,547.5,3898.0,1006.0,277.0,4766.4845000000005,4097.318,0.0,38993.3025,326.5,0.0,44057.5,39319.8025,44057.5,-4737.697500000002
2026-01-14 09:00:00+00:00,3217.0,21196.5,0.0,525.5,3892.0,676.0,2064.5,4694.2835,4326.566,0.0,40592.3495,24.5,0.0,47732.0,40616.8495,47732.0,-7115.150500000003
2026-01-14 10:00:00+00:00,3153.5,20606.0,0.0,511.5,3896.0,537.5,3795.5,4544.9,4597.404,0.0,41642.304000000004,131.5,0.0,47022.0,41773.804000000004,47022.0,-5248.195999999996
2026-01-14 11:00:00+00:00,3152.0,20009.5,0.0,528.0,3893.0,495.5,4762.5,4008.767,5153.6515,0.0,42002.9185,76.5,0.0,46794.5,42079.4185,46794.5,-4715.0815
2026-01-14 12:00:00+00:00,3114.0,20153.5,0.0,528.0,3894.0,703.5,4233.5,4203.699500000001,5236.676,0.0,42066.8755,4.0,0.0,46325.0,42070.8755,46325.0,-4254.124499999998
2026-01-14 13:00:00+00:00,3062.5,20064.0,0.0,539.5,3899.5,730.0,2954.5,4055.125,5553.326,0.0,40858.451,108.0,0.0,45177.5,40966.451,45177.5,-4211.048999999999
2026-01-14 14:00:00+00:00,3227.0,20241.5,0.0,551.5,3899.0,918.0,1327.0,4351.9275,5794.513,0.0,40310.4405,335.0,0.0,42530.0,40645.4405,42530.0,-1884.559500000003
2026-01-14 15:00:00+00:00,3293.0,21070.5,0.0,552.0,3902.5,500.0,292.0,4354.946,6447.1215,0.0,40412.0675,604.5,0.0,42694.0,41016.5675,42694.0,-1677.4325000000026
2026-01-14 16:00:00+00:00,3293.5,21189.5,0.0,615.0,3901.0,1058.5,3.5,5060.9095,6872.0375,0.0,41993.947,587.5,0.0,45046.0,42581.447,45046.0,-2464.553
2026-01-14 17:00:00+00:00,3299.0,21034.0,0.0,649.0,3912.5,1957.0,0.0,5712.6255,7174.861000000001,0.0,43738.9865,652.5,0.0,45857.5,44391.4865,45857.5,-1466.013500000001
2026-01-14 18:00:00+00:00,3299.5,21316.0,0.0,639.0,3907.0,1808.0,0.0,6414.696,7601.4205,0.0,44985.6165,665.5,0.0,43388.0,45651.1165,43388.0,2263.1164999999964
2026-01-14 19:00:00+00:00,3276.5,20663.0,0.0,601.0,3903.5,1310.0,0.0,7167.8325,7642.853,0.0,44564.68550000001,341.0,0.0,40491.0,44905.68550000001,40491.0,4414.685500000007
2026-01-14 20:00:00+00:00,3280.0,17907.5,0.0,539.0,3901.5,428.5,0.0,8016.7855,7738.434499999999,0.0,41811.72,54.5,0.0,38747.0,41866.22,38747.0,3119.220000000001
2026-01-14 21:00:00+00:00,2352.0,13270.5,0.0,513.0,3898.5,460.0,0.0,8870.0095,7945.3555,0.0,37309.365,457.5,0.0,37844.0,37766.865,37844.0,-77.13500000000204
2026-01-14 22:00:00+00:00,1355.5,10262.5,0.0,518.5,3903.5,335.0,0.0,9591.925,7649.201,0.0,33616.126,2.0,0.0,34259.5,33618.126,34259.5,-641.3740000000034
2026-01-14 23:00:00+00:00,1357.0,6738.5,0.0,479.0,3904.0,283.5,0.0,10101.027,7045.8045,0.0,29908.8315,16.5,0.0,32652.0,29925.3315,32652.0,-2726.6684999999998
2026-01-15 00:00:00+00:00,1356.5,4853.5,0.0,468.0,3906.0,402.5,0.0,11063.513500000001,6209.8285,0.0,28259.842,2.0,0.0,33959.5,28261.842,33959.5,-5697.657999999999
2026-01-15 01:00:00+00:00,1354.0,3813.0,0.0,420.0,3911.5,423.0,0.0,11723.5465,5349.371,0.0,26994.4175,2.0,0.0,35219.0,26996.4175,35219.0,-8222.5825
2026-01-15 02:00:00+00:00,1356.0,2602.0,0.0,445.0,3912.0,252.5,0.0,11759.5045,5102.586,0.0,25429.5905,2.0,0.0,34803.5,25431.5905,34803.5,-9371.909500000002
2026-01-15 03:00:00+00:00,1354.0,2442.5,0.0,457.5,3913.0,226.5,0.0,11159.2015,5271.0145,0.0,24823.716,2.0,0.0,33574.5,24825.716,33574.5,-8748.784
2026-01-15 04:00:00+00:00,1345.5,2489.5,0.0,436.0,3915.5,196.0,0.0,10786.0815,5189.5125,0.0,24358.094,2.0,0.0,32147.5,24360.094,32147.5,-7787.405999999999
2026-01-15 05:00:00+00:00,1341.5,3417.0,0.0,441.0,3909.0,195.5,0.0,10562.878,4889.720499999999,0.0,24756.5985,117.0,0.0,31481.0,24873.5985,31481.0,-6607.4015
2026-01-15 06:00:00+00:00,1345.5,8370.0,0.0,514.0,3913.5,339.5,0.0,10233.094000000001,4732.4825,0.0,29448.076500000003,241.0,0.0,33743.5,29689.076500000003,33743.5,-4054.423499999997
2026-01-15 07:00:00+00:00,1355.0,14645.5,0.0,576.0,3901.0,612.5,0.0,9988.498,4764.8285,0.0,35843.326499999996,199.5,0.0,37533.5,36042.826499999996,37533.5,-1490.6735000000044
2026-01-15 08:00:00+00:00,1351.0,16668.0,0.0,574.0,3899.5,745.0,25.5,9513.833,4695.4115,0.0,37472.2445,302.0,0.0,41889.0,37774.2445,41889.0,-4114.755499999999
2026-01-15 09:00:00+00:00,1322.0,16307.0,0.0,575.0,3901.5,606.0,489.5,9515.0375,4519.175,0.0,37235.2125,312.0,0.0,46356.5,37547.2125,46356.5,-8809.287499999999
2026-01-15 10:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,1181.0,9020.559000000001,4113.4505,0.0,14315.0095,0.0,0.0,48540.0,14315.0095,48540.0,-34224.9905
2026-01-15 11:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,1389.0,7715.7215,3758.8945000000003,0.0,12863.616,0.0,0.0,49007.5,12863.616,49007.5,-36143.884
2026-01-15 12:00:00+00:00,1381.5,17749.5,0.0,516.0,3917.5,467.5,1310.0,7784.2715,3479.4849999999997,0.0,36605.7565,77.5,0.0,49363.0,36683.2565,49363.0,-12679.743499999997
2026-01-15 13:00:00+00:00,1389.0,19599.0,0.0,516.0,3922.0,387.5,1082.0,6952.377,3077.9595,0.0,36925.8365,76.0,0.0,48181.0,37001.8365,48181.0,-11179.163500000002
2026-01-15 14:00:00+00:00,1404.0,20776.0,0.0,545.5,3931.5,658.0,698.0,6596.781999999999,2799.392,0.0,37409.174,39.5,0.0,46107.0,37448.674,46107.0,-8658.326000000001
2026-01-15 15:00:00+00:00,1425.0,20861.5,0.0,615.5,3931.5,793.5,267.5,7203.273499999999,2395.114,0.0,37492.8875,241.0,0.0,45244.0,37733.8875,45244.0,-7510.112500000003
2026-01-15 16:00:00+00:00,1435.0,21284.0,0.0,686.5,3937.0,1525.0,15.5,7311.096,2248.9595,0.0,38443.055499999995,368.0,0.0,47786.0,38811.055499999995,47786.0,-8974.944500000005
2026-01-15 17:00:00+00:00,1254.0,21529.5,0.0,716.5,3947.0,1809.5,0.0,7149.349,2069.133,0.0,38474.982,375.5,0.0,50173.0,38850.482,50173.0,-11322.517999999996
2026-01-15 18:00:00+00:00,1281.0,21242.0,0.0,754.5,3951.5,1363.5,0.0,6794.375,1933.0495,0.0,37319.9245,388.5,0.0,50372.5,37708.4245,50372.5,-12664.075499999999
2026-01-15 19:00:00+00:00,1311.0,19964.5,0.0,697.0,3943.5,1098.0,0.0,6793.7925,1930.8609999999999,0.0,35738.65349999999,302.0,0.0,48547.0,36040.65349999999,48547.0,-12506.346500000007
2026-01-15 20:00:00+00:00,1327.5,18036.5,0.0,631.5,3950.5,480.5,0.0,6668.716,1871.8065000000001,0.0,32967.0225,302.0,0.0,45705.5,33269.0225,45705.5,-12436.4775
2026-01-15 21:00:00+00:00,1367.0,15100.0,0.0,523.5,3950.5,364.0,0.0,6927.1605,1948.585,0.0,30180.745499999997,238.0,0.0,42762.0,30418.745499999997,42762.0,-12343.254500000003
2026-01-15 22:00:00+00:00,1378.0,11891.0,0.0,498.5,3942.0,399.5,0.0,6936.036,1672.6625,0.0,26717.6985,83.5,0.0,39732.5,26801.1985,39732.5,-12931.301500000001
2026-01-15 23:00:00+00:00,1385.5,9239.0,0.0,477.0,3945.0,292.5,0.0,6773.7525000000005,1533.9180000000001,0.0,23646.670500000004,38.5,0.0,37306.0,23685.170500000004,37306.0,-13620.829499999996
2026-01-16 00:00:00+00:00,1383.0,8760.0,0.0,428.5,3949.0,269.5,0.0,6715.8755,1455.368,0.0,22961.2435,2.0,0.0,38109.5,22963.2435,38109.5,-15146.2565
2026-01-16 01:00:00+00:00,1384.0,8470.0,0.0,373.5,3947.0,238.0,0.0,6454.825,1411.827,0.0,22279.152000000002,2.0,0.0,37392.5,22281.152000000002,37392.5,-15111.347999999998
2026-01-16 02:00:00+00:00,1383.0,8325.5,0.0,349.0,3954.5,288.5,0.0,6322.156499999999,1455.7040000000002,0.0,22078.3605,2.0,0.0,36722.5,22080.3605,36722.5,-14642.139500000001
2026-01-16 03:00:00+00:00,1386.5,8099.0,0.0,327.0,3956.0,298.5,0.0,6361.122,1569.6085,0.0,21997.730499999998,2.0,0.0,36130.5,21999.730499999998,36130.5,-14130.769500000002
2026-01-16 04:00:00+00:00,1386.5,7410.5,0.0,325.5,3951.0,322.0,0.0,5827.116,1704.0165000000002,0.0,20926.632500000003,2.0,0.0,35463.0,20928.632500000003,35463.0,-14534.367499999997
2026-01-16 05:00:00+00:00,1438.0,8261.5,0.0,362.0,3952.5,242.0,0.0,4768.6975,1763.2205,0.0,20787.918,2.0,0.0,34777.0,20789.918,34777.0,-13987.081999999999
2026-01-16 06:00:00+00:00,1712.5,13257.0,0.0,470.5,3950.5,992.5,0.0,3767.2415,2076.9395,0.0,26227.181,2.0,0.0,36137.5,26229.181,36137.5,-9908.319
2026-01-16 07:00:00+00:00,2015.0,19536.0,0.0,565.5,3945.0,627.5,0.0,4000.584,2408.0155,0.0,33097.5995,248.5,0.0,39733.0,33346.0995,39733.0,-6386.900500000003
2026-01-16 08:00:00+00:00,2031.5,20450.5,0.0,607.5,3947.5,774.5,198.0,3940.5555,2566.6495,0.0,34516.705,395.5,0.0,44354.0,34912.205,44354.0,-9441.794999999998
2026-01-16 09:00:00+00:00,2008.0,20568.5,0.0,600.0,3947.5,654.5,1570.0,4594.396000000001,2713.5645,0.0,36656.4605,86.0,0.0,46947.0,36742.4605,46947.0,-10204.539499999999
2026-01-16 10:00:00+00:00,2003.5,20091.0,0.0,558.5,3954.5,377.5,3323.5,5857.816,2878.77,0.0,39045.085999999996,18.5,0.0,47349.0,39063.585999999996,47349.0,-8285.414000000004
2026-01-16 11:00:00+00:00,2006.0,18556.0,0.0,513.5,3955.0,290.0,4621.0,6447.7495,3019.375,0.0,39408.6245,35.0,0.0,46307.0,39443.6245,46307.0,-6863.375500000002
2026-01-16 12:00:00+00:00,2039.0,18403.0,0.0,509.5,3961.0,498.5,4937.5,6623.297500000001,3096.9355,0.0,40068.733,4.0,0.0,45123.0,40072.733,45123.0,-5050.267
2026-01-16 13:00:00+00:00,2239.5,19774.0,0.0,498.0,3966.0,404.5,4088.0,6608.0345,3083.4539999999997,0.0,40661.4885,21.0,0.0,41671.0,40682.4885,41671.0,-988.5115000000005
2026-01-16 14:00:00+00:00,2774.0,20126.0,0.0,524.0,3970.5,928.5,2599.5,6024.579,2909.5375,0.0,39856.6165,2.0,0.0,39155.0,39858.6165,39155.0,703.6164999999964
2026-01-16 15:00:00+00:00,3250.5,21815.5,0.0,549.5,3976.5,658.5,797.5,5356.101000000001,2872.692,0.0,39276.793000000005,57.5,0.0,38424.5,39334.293000000005,38424.5,909.7930000000051
2026-01-16 16:00:00+00:00,3330.5,22635.5,0.0,661.0,3966.5,1341.0,14.0,5139.808,3046.1009999999997,0.0,40134.409,152.0,0.0,40680.5,40286.409,40680.5,-394.09100000000035
2026-01-16 17:00:00+00:00,3313.0,22980.5,0.0,698.0,3975.0,2595.0,0.0,5132.0585,3378.5705,0.0,42072.129,519.5,0.0,42390.5,42591.629,42390.5,201.12900000000081
2026-01-16 18:00:00+00:00,3330.5,22969.0,0.0,624.5,3977.0,1812.5,0.0,6037.135,3671.716,0.0,42422.351,527.0,0.0,41972.0,42949.351,41972.0,977.3510000000024
2026-01-16 19:00:00+00:00,3327.5,21836.0,0.0,631.5,3976.0,781.0,0.0,6662.759,3950.8795,0.0,41165.6385,101.0,0.0,40201.5,41266.6385,40201.5,1065.138500000001
2026-01-16 20:00:00+00:00,3326.0,18918.5,0.0,563.5,3979.5,480.0,0.0,6331.0035,4045.916,0.0,37644.419499999996,2.0,0.0,38775.5,37646.419499999996,38775.5,-1129.0805000000037
2026-01-16 21:00:00+00:00,3331.0,15959.0,0.0,472.5,3977.5,747.0,0.0,5632.7080000000005,3940.5389999999998,0.0,34060.246999999996,2.0,0.0,35508.0,34062.246999999996,35508.0,-1445.7530000000042
2026-01-16 22:00:00+00:00,3319.5,13131.0,0.0,450.0,3984.0,437.5,0.0,6071.361500000001,3924.8575,0.0,31318.218999999997,2.0,0.0,33305.5,31320.218999999997,33305.5,-1985.2810000000027
2026-01-16 23:00:00+00:00,3330.0,9749.5,0.0,387.5,3989.5,248.0,0.0,6369.049,4007.2960000000003,0.0,28080.845,2.0,0.0,32066.5,28082.845,32066.5,-3983.654999999999
2026-01-17 00:00:00+00:00,3329.0,7922.5,0.0,354.0,3983.5,558.5,0.0,6241.6095000000005,3864.0715,0.0,26253.180999999997,2.0,0.0,33183.0,26255.180999999997,33183.0,-6927.819000000003
2026-01-17 01:00:00+00:00,3328.0,7876.5,0.0,331.0,3982.5,484.0,0.0,6187.217000000001,3541.9840000000004,0.0,25731.201,2.0,0.0,33227.5,25733.201,33227.5,-7494.298999999999
2026-01-17 02:00:00+00:00,3329.5,7664.0,0.0,320.5,3980.0,504.0,0.0,5757.402,3358.5105,0.0,24913.912500000002,2.0,0.0,31535.5,24915.912500000002,31535.5,-6619.587499999998
2026-01-17 03:00:00+00:00,3320.5,7620.0,0.0,293.0,3981.0,379.5,0.0,5423.846,3360.2740000000003,0.0,24378.12,2.0,0.0,29961.0,24380.12,29961.0,-5580.880000000001
2026-01-17 04:00:00+00:00,3328.5,7527.0,0.0,291.5,3983.5,179.5,0.0,5763.0345,3319.8035,0.0,24392.838000000003,2.0,0.0,29407.0,24394.838000000003,29407.0,-5012.161999999997
2026-01-17 05:00:00+00:00,3328.0,7466.0,0.0,288.5,3986.0,319.0,0.0,5811.639499999999,3309.9139999999998,0.0,24509.053499999998,2.0,0.0,29639.5,24511.053499999998,29639.5,-5128.446500000002
2026-01-17 06:00:00+00:00,3329.0,8468.5,0.0,302.5,3992.5,307.0,0.0,6100.146000000001,3185.441,0.0,25685.087,2.0,0.0,29930.0,25687.087,29930.0,-4242.9130000000005
2026-01-17 07:00:00+00:00,3328.5,13260.0,0.0,338.5,3993.0,199.0,0.0,5665.1755,3175.4045,0.0,29959.58,2.0,0.0,28872.0,29961.58,28872.0,1089.5800000000017
2026-01-17 08:00:00+00:00,3328.5,15147.0,0.0,382.5,3989.0,598.5,113.0,5098.4545,2787.4855,0.0,31444.44,151.0,0.0,32115.5,31595.44,32115.5,-520.0600000000013
2026-01-17 09:00:00+00:00,3320.5,15924.0,0.0,393.0,3986.5,328.0,964.0,4506.346,2583.812,0.0,32006.157999999996,130.0,0.0,37952.0,32136.157999999996,37952.0,-5815.842000000004
2026-01-17 10:00:00+00:00,3314.5,15962.5,0.0,398.0,3987.0,333.0,2235.0,4001.4695,2379.7929999999997,0.0,32611.262499999997,2.0,0.0,40431.0,32613.262499999997,40431.0,-7817.737500000003
2026-01-17 11:00:00+00:00,3328.0,16153.5,0.0,372.5,3989.0,237.0,3207.0,4026.6324999999997,2163.407,0.0,33477.0395,4.0,0.0,42126.0,33481.0395,42126.0,-8644.960500000001
2026-01-17 12:00:00+00:00,3328.0,16205.5,0.0,365.5,4001.0,298.0,3322.0,3602.2635,1894.1019999999999,0.0,33016.3655,2.0,0.0,41891.5,33018.3655,41891.5,-8873.1345
2026-01-17 13:00:00+00:00,3311.0,16842.5,0.0,375.5,3986.5,472.0,2936.0,2922.6215,1797.4850000000001,0.0,32643.6065,4.0,0.0,40488.5,32647.6065,40488.5,-7840.893499999998
2026-01-17 14:00:00+00:00,3314.5,18319.0,0.0,396.0,3991.5,388.5,2107.0,2860.446,1649.769,0.0,33026.715,3.0,0.0,38086.0,33029.715,38086.0,-5056.2850000000035
2026-01-17 15:00:00+00:00,3334.5,19172.0,0.0,480.0,3987.5,403.0,811.0,2756.2455,1684.1795000000002,0.0,32628.425000000003,2.0,0.0,38439.5,32630.425000000003,38439.5,-5809.074999999997
2026-01-17 16:00:00+00:00,2961.0,20055.5,0.0,510.0,3987.5,987.5,31.0,2862.49,1748.4235,0.0,33143.413499999995,34.0,0.0,40132.5,33177.413499999995,40132.5,-6955.086500000005
2026-01-17 17:00:00+00:00,2709.0,20352.0,0.0,512.0,3991.0,2204.0,0.0,2812.7065000000002,1829.691,0.0,34410.3975,421.0,0.0,43506.5,34831.3975,43506.5,-8675.1025
2026-01-17 18:00:00+00:00,2712.5,20420.0,0.0,512.5,3991.5,1702.5,0.0,2783.4345000000003,1897.383,0.0,34019.8175,431.0,0.0,43502.0,34450.8175,43502.0,-9051.182500000003
2026-01-17 19:00:00+00:00,2712.5,20283.0,0.0,489.0,3995.5,591.0,0.0,2752.4674999999997,1813.752,0.0,32637.2195,44.0,0.0,41736.5,32681.2195,41736.5,-9055.2805
2026-01-17 20:00:00+00:00,2712.0,18255.5,0.0,474.0,3994.5,332.5,0.0,2806.8360000000002,1801.388,0.0,30376.724,2.0,0.0,41272.5,30378.724,41272.5,-10893.776000000002
2026-01-17 21:00:00+00:00,2708.0,16119.0,0.0,354.0,4000.0,294.0,0.0,2858.775,1764.7375,0.0,28098.5125,2.0,0.0,38523.5,28100.5125,38523.5,-10422.9875
2026-01-17 22:00:00+00:00,2712.0,14365.0,0.0,332.0,4006.0,373.5,0.0,2762.2415,1560.962,0.0,26111.7035,2.0,0.0,35901.0,26113.7035,35901.0,-9787.2965
2026-01-17 23:00:00+00:00,2714.5,10858.5,0.0,304.5,4002.0,482.5,0.0,2476.3815,1592.812,0.0,22431.1935,2.0,0.0,33950.0,22433.1935,33950.0,-11516.806499999999
2026-01-18 00:00:00+00:00,2711.0,9554.5,0.0,289.5,4002.5,762.5,0.0,2105.897,1636.077,0.0,21061.974000000002,2.0,0.0,34571.5,21063.974000000002,34571.5,-13507.525999999998
2026-01-18 01:00:00+00:00,2703.5,9680.5,0.0,287.5,3996.0,968.5,0.0,1732.0859999999998,1706.1219999999998,0.0,21074.208,163.0,0.0,33958.0,21237.208,33958.0,-12720.792000000001
2026-01-18 02:00:00+00:00,2707.0,9887.0,0.0,254.0,3991.0,489.5,0.0,1775.972,1652.3319999999999,0.0,20756.804,2.0,0.0,33034.5,20758.804,33034.5,-12275.696
2026-01-18 03:00:00+00:00,2709.0,9914.5,0.0,254.0,3997.5,325.0,0.0,1878.268,1786.451,0.0,20864.719,2.0,0.0,32435.5,20866.719,32435.5,-11568.780999999999
2026-01-18 04:00:00+00:00,2708.0,9733.0,0.0,252.5,3998.0,206.5,0.0,2009.139,1880.109,0.0,20787.248,2.0,0.0,32423.5,20789.248,32423.5,-11634.252
2026-01-18 05:00:00+00:00,2708.5,8690.5,0.0,251.5,3998.5,173.0,0.0,2501.0919999999996,2060.4045,0.0,20383.4965,2.0,0.0,30927.0,20385.4965,30927.0,-10541.503499999999
2026-01-18 06:00:00+00:00,2706.0,8443.5,0.0,254.0,4002.0,240.0,0.0,2834.223,2017.6165,0.0,20497.3395,2.0,0.0,30811.0,20499.3395,30811.0,-10311.660500000002
2026-01-18 07:00:00+00:00,2708.0,9836.0,0.0,313.5,4001.0,493.5,0.0,3192.538,2154.6594999999998,0.0,22699.197500000002,2.0,0.0,30579.5,22701.197500000002,30579.5,-7878.302499999998
2026-01-18 08:00:00+00:00,2709.0,12026.0,0.0,352.0,3998.0,272.0,28.5,3492.835,2427.712,0.0,25306.047,2.0,0.0,34111.5,25308.047,34111.5,-8803.453000000001
2026-01-18 09:00:00+00:00,2707.0,13640.5,0.0,357.0,3995.5,387.0,346.0,3196.647,2567.341,0.0,27196.988,2.0,0.0,38581.5,27198.988,38581.5,-11382.511999999999
2026-01-18 10:00:00+00:00,2707.0,15000.5,0.0,386.5,3996.5,263.0,1078.0,3664.0245,2578.3245,0.0,29673.849,2.0,0.0,42079.5,29675.849,42079.5,-12403.651000000002
2026-01-18 11:00:00+00:00,2705.0,15815.0,0.0,388.0,3990.0,284.5,1567.5,4230.789,2244.8225,0.0,31225.6115,2.0,0.0,44186.5,31227.6115,44186.5,-12958.888500000001
2026-01-18 12:00:00+00:00,2685.5,16116.5,0.0,381.5,3991.5,460.0,1500.5,4270.8605,2115.8705,0.0,31522.231,2.0,0.0,44933.5,31524.231,44933.5,-13409.269
2026-01-18 13:00:00+00:00,2693.5,16283.5,0.0,378.5,3993.0,776.0,1127.0,4426.5545,1968.978,0.0,31647.032499999998,2.0,0.0,44306.5,31649.032499999998,44306.5,-12657.467500000002
2026-01-18 14:00:00+00:00,2707.5,16498.5,0.0,378.5,3992.0,978.0,631.5,4244.745,2043.9029999999998,0.0,31474.647999999997,2.0,0.0,43807.0,31476.647999999997,43807.0,-12330.352000000003
2026-01-18 15:00:00+00:00,2708.5,17315.5,0.0,419.5,3988.5,721.5,184.0,4351.5825,1995.3,0.0,31684.3825,2.0,0.0,44313.5,31686.3825,44313.5,-12627.1175
2026-01-18 16:00:00+00:00,2709.0,17467.0,0.0,473.5,3994.5,1482.5,7.5,4208.3465,2130.4145,0.0,32472.761,162.5,0.0,45957.5,32635.261,45957.5,-13322.239000000001
2026-01-18 17:00:00+00:00,2707.0,17683.5,0.0,487.5,4008.5,2089.0,0.0,4572.883,2193.3535,0.0,33741.7365,728.5,0.0,47970.0,34470.2365,47970.0,-13499.763500000001
2026-01-18 18:00:00+00:00,2708.0,17773.5,0.0,479.0,4009.5,1122.0,0.0,4730.011,2157.6855,0.0,32979.6965,748.5,0.0,47778.0,33728.1965,47778.0,-14049.803500000002
2026-01-18 19:00:00+00:00,2710.0,17542.0,0.0,467.5,4004.0,1026.0,0.0,4699.1795,2065.0355,0.0,32513.714999999997,39.0,0.0,44922.5,32552.714999999997,44922.5,-12369.785000000003
2026-01-18 20:00:00+00:00,2704.5,16678.5,0.0,426.0,4006.0,542.5,0.0,4564.584,2117.376,0.0,31039.46,2.0,0.0,42293.5,31041.46,42293.5,-11252.04
