,Biomass,Fossil Gas,Hydro Run-of-river and poundage,Nuclear,Other,Solar,Waste,Wind Offshore,Wind Onshore,Fossil Hard coal,Generation,Storage Discharge,Storage Charge,Demand,Total Generation,Total Load,Net Export
2026-01-01 00:00:00+00:00,289.59125,1073.3295,0.0,487.099,3913.086,0.0,341.80600000000004,4511.15125,2100.4845,0.0,12716.547499999999,0.0,0.0,12687.06225,12716.547499999999,12687.06225,29.485249999997905
2026-01-01 01:00:00+00:00,298.9105,937.065,0.0,487.02575,3944.79475,0.0,348.57124999999996,4523.34925,2181.25825,0.0,12720.974750000001,0.0,0.0,12462.865,12720.974750000001,12462.865,258.10975000000144
2026-01-01 02:00:00+00:00,297.51125,890.4422500000001,0.0,486.98474999999996,3854.1565000000005,0.0,337.14425,4517.97775,2228.17125,0.0,12612.387999999999,0.0,0.0,12215.3425,12612.387999999999,12215.3425,397.04549999999836
2026-01-01 03:00:00+00:00,298.81025,743.15075,0.0,486.86424999999997,3649.293,0.0,324.1565,4401.41975,2260.97525,0.0,12164.66975,0.0,0.0,12187.279999999999,12164.66975,12187.279999999999,-22.610249999999724
2026-01-01 04:00:00+00:00,298.624,752.7985,0.0,486.65125,3824.52175,0.0,321.46975,4404.649,2354.67875,0.0,12443.393,0.0,0.0,12145.42375,12443.393,12145.42375,297.9692500000001
2026-01-01 05:00:00+00:00,311.499,762.68875,0.0,486.63225,4252.03275,0.0,317.909,4479.09825,2366.1515,0.0,12976.0115,0.0,0.0,12404.13525,12976.0115,12404.13525,571.8762500000012
2026-01-01 06:00:00+00:00,324.70975,732.4862499999999,0.0,486.63699999999994,4293.49525,0.0,321.27725000000004,4518.339,2434.819,0.0,13111.7635,0.0,0.0,12698.341250000001,13111.7635,12698.341250000001,413.4222499999978
2026-01-01 07:00:00+00:00,335.53225,726.757,0.0,486.707,3979.7924999999996,0.0,335.2345,4405.49375,2385.5815,0.0,12655.0985,0.0,0.0,13274.74175,12655.0985,13274.74175,-619.6432499999992
2026-01-01 08:00:00+00:00,339.381,741.97675,0.0,486.96975,4093.9849999999997,1.502,340.72249999999997,4390.594,2403.3925,0.0,12798.523500000001,0.0,0.0,13750.515,12798.523500000001,13750.515,-951.9914999999983
2026-01-01 09:00:00+00:00,360.97625,745.284,0.0,487.02725,4308.56225,8.687999999999999,338.779,4469.31175,2437.6385,0.0,13156.267,0.0,0.0,14343.1295,13156.267,14343.1295,-1186.8624999999993
2026-01-01 10:00:00+00:00,373.3355,769.053,0.0,487.18899999999996,4721.27975,18.76325,334.689,4535.7455,2404.3635,0.0,13644.4185,0.0,0.0,14587.25175,13644.4185,14587.25175,-942.8332499999997
2026-01-01 11:00:00+00:00,372.46375,733.6795,0.0,487.21825,4908.702499999999,41.4075,332.894,4542.66925,2374.8,0.0,13793.834749999998,0.0,0.0,14897.00775,13793.834749999998,14897.00775,-1103.1730000000025
2026-01-01 12:00:00+00:00,387.23875,735.21775,0.0,487.20975,4948.6065,34.296,329.82875,4514.06375,2333.8779999999997,0.0,13770.33925,0.0,0.0,14944.651,13770.33925,14944.651,-1174.311749999999
2026-01-01 13:00:00+00:00,387.993,726.86425,0.0,487.20475,4748.7215,27.259999999999998,328.865,4514.0265,2289.115,0.0,13510.05,0.0,0.0,14954.83775,13510.05,14954.83775,-1444.7877500000013
2026-01-01 14:00:00+00:00,360.81175,705.03225,0.0,487.08775,4637.4214999999995,9.193249999999999,314.79275,4512.6494999999995,2145.7827500000003,0.0,13172.7715,0.0,0.0,15262.978,13172.7715,15262.978,-2090.2064999999984
2026-01-01 15:00:00+00:00,354.9975,1078.8200000000002,0.0,486.893,4893.3805,0.0,306.8505,4537.19975,2246.23575,0.0,13904.377,0.0,0.0,15750.65025,13904.377,15750.65025,-1846.2732500000002
2026-01-01 16:00:00+00:00,356.16200000000003,1411.9292500000001,0.0,486.794,5224.45475,0.0,315.33325,4518.25975,2081.663,0.0,14394.596000000001,0.0,0.0,16332.190499999999,14394.596000000001,16332.190499999999,-1937.5944999999974
2026-01-01 17:00:00+00:00,358.93375,1461.036,0.0,486.88075,5405.797,0.0,316.2725,4521.605,2128.36425,0.0,14678.889249999998,0.0,0.0,15958.778999999999,14678.889249999998,15958.778999999999,-1279.8897500000003
2026-01-01 18:00:00+00:00,354.87925,1447.777,0.0,486.76225,5178.7065,0.0,319.00675,4485.50875,2271.4392500000004,0.0,14544.07975,0.0,0.0,15571.367,14544.07975,15571.367,-1027.2872499999994
2026-01-01 19:00:00+00:00,322.24875,1161.13425,0.0,486.82025,4991.4805,0.0,316.10825,4495.549,2071.5925,0.0,13844.933500000001,0.0,0.0,15030.9755,13844.933500000001,15030.9755,-1186.0419999999995
2026-01-01 20:00:00+00:00,316.0155,1171.0675,0.0,486.933,4844.14625,0.0,324.3285,4468.903,2036.34825,0.0,13647.741999999998,0.0,0.0,14516.26325,13647.741999999998,14516.26325,-868.5212500000016
2026-01-01 21:00:00+00:00,319.31875,1170.41075,0.0,487.03125,4598.71375,0.0,325.90375,4462.525250000001,2079.9915,0.0,13443.895,0.0,0.0,13873.093,13443.895,13873.093,-429.1980000000003
2026-01-01 22:00:00+00:00,318.707,1062.2075,0.0,487.23425,4268.099999999999,0.0,333.761,4449.877,1984.10225,0.0,12903.989,0.0,0.0,13244.429,12903.989,13244.429,-340.4400000000005
2026-01-01 23:00:00+00:00,318.9825,932.7457499999999,0.0,486.54475,3782.3835,0.0,335.03499999999997,4423.46325,1942.10475,0.0,12221.2595,0.0,0.0,12846.07025,12221.2595,12846.07025,-624.8107500000006
2026-01-02 00:00:00+00:00,318.28825,879.251,0.0,486.32574999999997,3702.5125,0.0,339.99375,4426.00575,2069.3675,0.0,12221.7445,0.0,0.0,12623.21875,12221.7445,12623.21875,-401.4742499999993
2026-01-02 01:00:00+00:00,319.1115,985.47675,0.0,486.28375000000005,3602.3155,0.0,342.496,4405.491,2017.55,0.0,12158.7245,0.0,0.0,12459.47725,12158.7245,12459.47725,-300.75274999999965
2026-01-02 02:00:00+00:00,318.562,1104.378,0.0,486.30375000000004,3542.4025,0.0,336.15225,4405.907,2044.2757499999998,0.0,12237.98125,0.0,0.0,12382.111,12237.98125,12382.111,-144.12975000000006
2026-01-02 03:00:00+00:00,328.581,1122.0774999999999,0.0,486.00875,3484.4445,0.0,335.17575,4445.642,2133.20075,0.0,12335.13025,0.0,0.0,12356.47875,12335.13025,12356.47875,-21.348500000000058
2026-01-02 04:00:00+00:00,323.071,1187.41425,0.0,485.85675000000003,3451.82175,0.0,327.3065,4385.5830000000005,2147.8785,0.0,12308.93175,0.0,0.0,12619.5415,12308.93175,12619.5415,-310.6097499999996
2026-01-02 05:00:00+00:00,345.95325,1594.73,0.0,486.15700000000004,3667.6745,0.0,324.26925,4444.3105,1975.8405,0.0,12838.935,0.0,0.0,13487.476,12838.935,13487.476,-648.5410000000011
2026-01-02 06:00:00+00:00,375.73175,2220.5389999999998,0.0,486.23375,4008.182,0.0,314.81025,4442.272,2111.2887499999997,0.0,13959.057499999999,0.0,0.0,14650.4035,13959.057499999999,14650.4035,-691.3460000000014
2026-01-02 07:00:00+00:00,380.634,2548.7225,0.0,486.1945,4216.61425,0.0,319.6545,4466.53575,2096.549,0.0,14514.9045,0.0,0.0,15727.561249999999,14514.9045,15727.561249999999,-1212.6567499999983
2026-01-02 08:00:00+00:00,378.72125,2828.5135,0.0,486.102,4745.249,9.789000000000001,320.8835,4500.6955,2073.29925,0.0,15343.253,0.0,0.0,16497.279499999997,15343.253,16497.279499999997,-1154.0264999999963
2026-01-02 09:00:00+00:00,367.54200000000003,2714.072,0.0,486.16999999999996,5279.32,47.0745,318.96625,4497.335999999999,2065.85175,0.0,15776.332499999999,0.0,0.0,16754.6915,15776.332499999999,16754.6915,-978.3590000000022
2026-01-02 10:00:00+00:00,356.3105,2746.8140000000003,0.0,486.3315,5956.8055,55.51475,313.70675,4274.84775,2057.68575,0.0,16248.016500000002,0.0,0.0,16830.06575,16248.016500000002,16830.06575,-582.04925
2026-01-02 11:00:00+00:00,409.28975,3215.30825,0.0,486.6965,5780.03325,22.02525,312.524,4457.4805,1764.9305,0.0,16448.288,0.0,0.0,16821.704,16448.288,16821.704,-373.4160000000011
2026-01-02 12:00:00+00:00,477.66475,3584.84675,0.0,486.60524999999996,5263.98225,42.99575,313.54925000000003,3964.652,1127.5059999999999,0.0,15261.802,0.0,0.0,16550.7935,15261.802,16550.7935,-1288.9915
2026-01-02 13:00:00+00:00,471.284,3715.18275,0.0,486.58299999999997,4617.23575,24.11525,312.15325,4327.766250000001,1522.761,0.0,15477.08125,0.0,0.0,17411.015,15477.08125,17411.015,-1933.9337500000001
2026-01-02 14:00:00+00:00,409.3065,3973.225,0.0,486.465,4733.806500000001,14.555,306.9615,4229.597,1711.6970000000001,0.0,15865.6135,0.0,0.0,17678.2715,15865.6135,17678.2715,-1812.6579999999994
2026-01-02 15:00:00+00:00,388.74525,4126.54225,0.0,486.266,4988.2665,0.59425,310.319,4287.382250000001,1955.6912499999999,0.0,16543.80675,0.0,0.0,18259.3475,16543.80675,18259.3475,-1715.5407500000001
2026-01-02 16:00:00+00:00,390.83,4127.192999999999,0.0,486.07824999999997,5534.6175,0.0,312.92,4389.684499999999,2058.72125,0.0,17300.0445,0.0,0.0,18873.691,17300.0445,18873.691,-1573.646499999999
2026-01-02 17:00:00+00:00,391.944,4009.746,0.0,485.952,5523.840749999999,0.0,319.07025,4412.9115,2130.48225,0.0,17273.94675,0.0,0.0,18103.73475,17273.94675,18103.73475,-829.7880000000005
2026-01-02 18:00:00+00:00,372.30150000000003,3665.62675,0.0,485.9685,5450.551,0.0,319.30275,4227.411,2158.9407499999998,0.0,16680.10225,0.0,0.0,17231.64775,16680.10225,17231.64775,-551.5455000000002
2026-01-02 19:00:00+00:00,389.95425,3241.4979999999996,0.0,486.38925,5235.6245,0.0,320.8065,4112.089,2140.80225,0.0,15927.163750000002,0.0,0.0,16537.567,15927.163750000002,16537.567,-610.4032499999976
2026-01-02 20:00:00+00:00,358.529,2976.139,0.0,486.6015,4804.1785,0.0,321.4485,4024.10875,2042.70075,0.0,15013.706,0.0,0.0,15745.44425,15013.706,15745.44425,-731.7382500000003
2026-01-02 21:00:00+00:00,344.1245,2704.7110000000002,0.0,486.539,4411.532999999999,0.0,325.12725,3717.03225,2015.596,0.0,14004.662999999999,0.0,0.0,14860.2425,14004.662999999999,14860.2425,-855.5795000000016
2026-01-02 22:00:00+00:00,340.59775,2822.8675000000003,0.0,486.7395,3880.8725000000004,0.0,327.1735,3926.03075,1482.3899999999999,0.0,13266.6715,0.0,0.0,14045.97825,13266.6715,14045.97825,-779.3067499999997
2026-01-02 23:00:00+00:00,399.16625,2906.85225,0.0,487.08425,3517.8235,0.0,329.1875,3976.53525,1131.267,0.0,12747.916000000001,0.0,0.0,13546.64125,12747.916000000001,13546.64125,-798.7252499999995
2026-01-03 00:00:00+00:00,380.63025,2723.307,0.0,487.2205,3288.97975,0.0,326.6165,3833.73,1184.2605,0.0,12224.7445,0.0,0.0,13153.951000000001,12224.7445,13153.951000000001,-929.2065000000002
2026-01-03 01:00:00+00:00,382.4895,2384.53325,0.0,487.20875,3214.2215,0.0,331.1785,4083.2380000000003,1544.9605000000001,0.0,12427.830000000002,0.0,0.0,12891.09875,12427.830000000002,12891.09875,-463.26874999999745
2026-01-03 02:00:00+00:00,330.60625,2066.1025,0.0,487.10625,3035.42925,0.0,332.41175,4024.4725,1551.99075,0.0,11828.11925,0.0,0.0,12646.713749999999,11828.11925,12646.713749999999,-818.5944999999992
2026-01-03 03:00:00+00:00,327.01275,2406.044,0.0,486.97024999999996,2826.69775,0.0,339.05725,3874.6487500000003,1442.46725,0.0,11702.898,0.0,0.0,12551.88125,11702.898,12551.88125,-848.9832500000011
2026-01-03 04:00:00+00:00,360.01225,2652.55275,0.0,486.76675,2739.7635,0.0,337.02875,3859.2895,1414.4499999999998,0.0,11849.8635,0.0,0.0,12559.65525,11849.8635,12559.65525,-709.7917500000003
2026-01-03 05:00:00+00:00,401.21325,2555.7022500000003,0.0,486.74749999999995,2762.10375,0.0,332.37575,3880.051,1310.6585,46.558749999999996,11775.410750000001,0.0,0.0,13097.18275,11775.410750000001,13097.18275,-1321.771999999999
2026-01-03 06:00:00+00:00,389.63925,3029.359,0.0,486.48949999999996,2753.2615,0.0,329.1055,3922.3335,1254.1055000000001,109.53649999999999,12273.83025,0.0,0.0,13778.80575,12273.83025,13778.80575,-1504.9754999999986
2026-01-03 07:00:00+00:00,394.0325,3877.98075,0.0,486.5105,3185.7335,0.0,327.37850000000003,3857.8525,1082.68225,194.13375,13406.304250000003,0.0,0.0,14726.12075,13406.304250000003,14726.12075,-1319.8164999999972
2026-01-03 08:00:00+00:00,384.6705,4619.8994999999995,0.0,486.59274999999997,3323.14125,1.6870000000000003,320.498,3826.8295,1049.8615,299.40425,14312.58425,0.0,0.0,15772.74575,14312.58425,15772.74575,-1460.1615000000002
2026-01-03 09:00:00+00:00,396.56275,4641.9725,0.0,486.67949999999996,3451.29825,2.39475,320.18149999999997,4074.6785,892.54525,311.873,14578.185999999998,0.0,0.0,16512.1,14578.185999999998,16512.1,-1933.9140000000007
2026-01-03 10:00:00+00:00,418.6535,4681.086,0.0,486.793,3612.0404999999996,5.7995,324.58975000000004,4223.304,759.33475,315.9585,14827.5595,0.0,0.0,16766.8715,14827.5595,16766.8715,-1939.3120000000017
2026-01-03 11:00:00+00:00,424.80175,4790.397,0.0,487.0465,3643.79575,13.8605,325.27475,4051.45975,685.309,313.52475000000004,14735.469750000002,0.0,0.0,16878.706,14735.469750000002,16878.706,-2143.2362499999963
2026-01-03 12:00:00+00:00,425.41925,4873.8895,0.0,487.25275,3862.77475,12.3675,324.04525,3558.29975,727.2139999999999,471.12750000000005,14742.39025,0.0,0.0,16580.28425,14742.39025,16580.28425,-1837.8940000000002
2026-01-03 13:00:00+00:00,395.84749999999997,4816.784,0.0,487.23525,3864.7755,12.63425,322.43875,2820.682,1028.2414999999999,653.9065,14402.54525,0.0,0.0,16353.35425,14402.54525,16353.35425,-1950.809000000001
2026-01-03 14:00:00+00:00,285.90549999999996,4681.627,0.0,487.34875,3534.537,6.0272499999999996,322.74125000000004,3887.76175,1143.79625,756.29375,15106.0385,0.0,0.0,16441.63575,15106.0385,16441.63575,-1335.5972500000007
2026-01-03 15:00:00+00:00,277.6645,4742.2185,0.0,487.08825,3768.70725,0.0,328.69275,4307.68375,1260.22425,713.4645,15885.74375,0.0,0.0,17099.11725,15885.74375,17099.11725,-1213.3734999999997
2026-01-03 16:00:00+00:00,280.90225,5141.49025,0.0,486.70975,4471.19425,0.0,324.19275,4412.78725,1546.125,735.367,17398.7685,0.0,0.0,17878.09725,17398.7685,17878.09725,-479.3287500000006
2026-01-03 17:00:00+00:00,319.7185,5402.1765000000005,0.0,486.508,4816.4505,0.0,324.79075,4366.6,1586.452,765.74175,18068.438000000002,0.0,0.0,17332.9795,18068.438000000002,17332.9795,735.4585000000006
2026-01-03 18:00:00+00:00,318.642,5360.862999999999,0.0,486.364,4720.85975,0.0,327.70625,4161.1047499999995,1382.0295,769.4405,17527.009749999997,0.0,0.0,16653.7345,17527.009749999997,16653.7345,873.2752499999988
2026-01-03 19:00:00+00:00,343.59425,5351.70625,0.0,486.3375,4508.83125,0.0,334.31425,3872.6355000000003,1121.271,768.5219999999999,16787.212,0.0,0.0,15992.011,16787.212,15992.011,795.2009999999991
2026-01-03 20:00:00+00:00,376.64875,4935.296,0.0,486.37300000000005,4315.61925,0.0,331.79475,3413.5635,983.10575,768.8149999999999,15611.216,0.0,0.0,15308.861499999999,15611.216,15308.861499999999,302.3545000000013
2026-01-03 21:00:00+00:00,399.24925,4538.55775,0.0,486.47875,3947.72875,0.0,340.599,3580.39525,942.38725,749.2085000000001,14984.604500000001,0.0,0.0,14694.8795,14984.604500000001,14694.8795,289.7250000000022
2026-01-03 22:00:00+00:00,397.961,4147.456749999999,0.0,486.563,3714.3325,0.0,341.82425,3399.0555,1165.6015,642.664,14295.4585,0.0,0.0,13957.016749999999,14295.4585,13957.016749999999,338.4417500000018
2026-01-03 23:00:00+00:00,364.55425,3862.9759999999997,0.0,486.66475,3568.41175,0.0,343.69325,3211.8095,1094.5325,431.72175000000004,13364.363749999999,0.0,0.0,13392.058,13364.363749999999,13392.058,-27.694250000002285
2026-01-04 00:00:00+00:00,412.5445,3574.369,0.0,487.05899999999997,3214.17225,0.0,345.54224999999997,4129.95,1229.11425,344.58,13737.33125,0.0,0.0,13220.356,13737.33125,13220.356,516.9752499999995
2026-01-04 01:00:00+00:00,365.05625,3565.50075,0.0,487.05174999999997,3200.978,0.0,345.5055,3882.03325,1171.7757499999998,287.03525,13304.9365,0.0,0.0,12731.1875,13304.9365,12731.1875,573.7489999999998
2026-01-04 02:00:00+00:00,381.83725,3895.6215,0.0,486.993,3452.6115,0.0,343.45825,3705.985,1152.0625,282.25675,13700.82575,0.0,0.0,12450.56525,13700.82575,12450.56525,1250.2605000000003
2026-01-04 03:00:00+00:00,405.66325,3883.2065000000002,0.0,486.94575,3479.3137500000003,0.0,345.4515,3593.756,1265.9355,299.325,13759.597249999999,0.0,0.0,12368.1185,13759.597249999999,12368.1185,1391.4787499999984
2026-01-04 04:00:00+00:00,380.914,3840.5365,0.0,486.8105,3351.43125,0.0,345.79325,3612.7067500000003,1378.21425,270.2745,13666.681,0.0,0.0,12468.7065,13666.681,12468.7065,1197.9745000000003
2026-01-04 05:00:00+00:00,407.93275,3893.05825,0.0,486.59925,3217.928,0.0,341.95775000000003,3777.8495,1291.1535,273.33074999999997,13689.80975,0.0,0.0,12772.7315,13689.80975,12772.7315,917.0782500000005
2026-01-04 06:00:00+00:00,408.22075,4277.18675,0.0,486.45725,3282.5045,0.0,336.73025,3622.6665000000003,1340.08525,291.99425,14045.8455,0.0,0.0,13321.8475,14045.8455,13321.8475,723.9979999999996
2026-01-04 07:00:00+00:00,401.879,4970.952,0.0,486.34024999999997,3362.62,0.0,347.301,3402.6675,1342.0717499999998,361.02175,14674.853249999998,0.0,0.0,14130.26875,14674.853249999998,14130.26875,544.584499999999
2026-01-04 08:00:00+00:00,404.26075000000003,5218.5235,0.0,486.304,3554.27725,0.1919999999999999,344.49525,3661.802,1242.24125,664.81275,15576.908749999999,0.0,0.0,14934.49825,15576.908749999999,14934.49825,642.4104999999981
2026-01-04 09:00:00+00:00,407.762,5536.7697499999995,0.0,486.48974999999996,3801.12975,6.30475,340.72425,3328.11575,1071.646,799.9495,15778.8915,0.0,0.0,15382.537,15778.8915,15382.537,396.35449999999946
2026-01-04 10:00:00+00:00,456.319,5614.4619999999995,0.0,486.481,4300.57025,12.324,340.02025000000003,3137.70725,886.58775,913.0945,16147.565999999999,0.0,0.0,15559.378,16147.565999999999,15559.378,588.1879999999983
2026-01-04 11:00:00+00:00,418.827,5541.1655,0.0,486.58225,4478.35825,16.15925,347.26525,3031.4595,1003.0685,969.1345,16292.020000000002,0.0,0.0,16000.70125,16292.020000000002,16000.70125,291.3187500000022
2026-01-04 12:00:00+00:00,390.43975,5651.5395,0.0,486.85425,4611.7395,14.930499999999999,348.0165,3362.6994999999997,1131.655,811.12175,16808.99625,0.0,0.0,15947.28775,16808.99625,15947.28775,861.7085000000006
2026-01-04 13:00:00+00:00,386.35125,6724.7805,0.0,487.05575,4854.36975,7.1690000000000005,345.36350000000004,3470.2515000000003,1000.683,795.14775,18071.172,0.0,0.0,15785.41625,18071.172,15785.41625,2285.7557499999984
2026-01-04 14:00:00+00:00,387.91925,7391.357,0.0,487.0645,4717.02575,2.35425,345.379,3648.7815,1059.433,1003.7375,19043.051750000002,0.0,0.0,16136.454,19043.051750000002,16136.454,2906.5977500000026
2026-01-04 15:00:00+00:00,468.6165,7772.876749999999,0.0,487.02125,4685.37075,0.0,340.7525,3905.16875,807.549,1127.576,19594.9315,0.0,0.0,16732.94025,19594.9315,16732.94025,2861.991249999999
2026-01-04 16:00:00+00:00,536.432,7793.403249999999,0.0,486.875,4785.9345,0.0,337.7615,3506.1440000000002,858.35775,1390.5594999999998,19695.4675,0.0,0.0,17829.98375,19695.4675,17829.98375,1865.4837499999994
2026-01-04 17:00:00+00:00,549.96375,7760.1945,0.0,486.69025,5108.1645,0.0,336.11775,3378.2647500000003,840.1265,1524.0974999999999,19983.619499999997,0.0,0.0,17403.19525,19983.619499999997,17403.19525,2580.4242499999964
2026-01-04 18:00:00+00:00,552.6775,7694.4005,0.0,486.65325,5198.03925,0.0,340.05825,3535.09175,908.27725,1505.8045,20221.002249999998,0.0,0.0,16864.87225,20221.002249999998,16864.87225,3356.1299999999974
2026-01-04 19:00:00+00:00,545.7325,7725.6015,0.0,486.33675,5108.26175,0.0,340.2855,3296.47375,946.4322500000001,1517.96575,19967.08975,0.0,0.0,16185.4085,19967.08975,16185.4085,3781.6812499999996
2026-01-04 20:00:00+00:00,489.18525,7725.03725,0.0,486.2775,4937.203,0.0,340.68174999999997,3113.218,806.4014999999999,1508.51325,19406.5175,0.0,0.0,15474.62325,19406.5175,15474.62325,3931.894250000001
2026-01-04 21:00:00+00:00,382.60825,7747.849749999999,0.0,486.29425,4932.39625,0.0,336.6495,3003.96625,689.754,1458.60375,19038.122,0.0,0.0,14617.265,19038.122,14617.265,4420.857
2026-01-04 22:00:00+00:00,372.76275,7686.0565,0.0,486.358,4750.7564999999995,0.0,330.71675,2579.379,644.01,1281.8152499999999,18131.854749999995,0.0,0.0,13891.93,18131.854749999995,13891.93,4239.924749999995
2026-01-04 23:00:00+00:00,371.77125,7517.54825,0.0,486.45275000000004,4140.906999999999,0.0,331.10475,2625.80175,670.94925,912.3425,17056.8775,0.0,0.0,13540.19325,17056.8775,13540.19325,3516.6842499999984
2026-01-05 00:00:00+00:00,359.86625000000004,7523.60375,0.0,486.61325,4243.6045,0.0,329.422,2432.36575,694.7535,630.42725,16700.65625,0.0,0.0,13039.4535,16700.65625,13039.4535,3661.2027500000004
2026-01-05 01:00:00+00:00,331.1605,7523.54225,0.0,486.8485,4096.015,0.0,334.1645,2251.84225,720.71575,580.04975,16324.3385,0.0,0.0,12978.123749999999,16324.3385,12978.123749999999,3346.214750000001
2026-01-05 02:00:00+00:00,339.1085,7536.2735,0.0,486.91525,4339.84425,0.0,337.5855,2237.97775,679.1585,603.0815,16559.94475,0.0,0.0,13043.4195,16559.94475,13043.4195,3516.525249999999
2026-01-05 03:00:00+00:00,346.26125,7382.802,0.0,487.178,4511.358749999999,0.0,336.63925,2320.89325,646.68175,594.79375,16626.608,0.0,0.0,13064.7075,16626.608,13064.7075,3561.9004999999997
2026-01-05 04:00:00+00:00,355.196,7541.0470000000005,0.0,486.8165,4713.8005,0.0,339.66425,1790.02975,735.3317499999999,738.462,16700.34775,0.0,0.0,13470.22925,16700.34775,13470.22925,3230.1185000000005
2026-01-05 05:00:00+00:00,374.1875,7731.02125,0.0,486.61974999999995,4994.105,0.0,338.75075,1880.88625,723.0092500000001,1247.221,17775.80075,0.0,0.0,14748.314,17775.80075,14748.314,3027.486749999998
2026-01-05 06:00:00+00:00,471.05575,7946.4385,0.0,486.3945,5173.4555,0.0,336.08425,1877.28375,517.574,1504.59675,18312.883,0.0,0.0,16807.1375,18312.883,16807.1375,1505.745500000001
2026-01-05 07:00:00+00:00,515.32425,8008.64825,0.0,486.1305,5176.8655,0.0,337.1715,1805.9634999999998,560.2885,1553.5845,18443.9765,0.0,0.0,18411.42525,18443.9765,18411.42525,32.55125000000044
2026-01-05 08:00:00+00:00,508.25575,8115.28275,0.0,486.0485,5353.8585,0.0,326.583,1756.6505,608.06775,1548.98,18703.72675,0.0,0.0,19167.514,18703.72675,19167.514,-463.7872499999976
2026-01-05 09:00:00+00:00,504.879,8086.088,0.0,486.06,5225.425,0.0,325.70550000000003,2296.265,499.7885,1549.8195,18974.0305,0.0,0.0,19536.36425,18974.0305,19536.36425,-562.333749999998
2026-01-05 10:00:00+00:00,508.1955,8093.88025,0.0,486.14775000000003,5508.54075,0.032500000000000015,326.43600000000004,1929.59425,471.33,1547.15825,18871.31525,0.0,0.0,19414.75025,18871.31525,19414.75025,-543.4350000000013
2026-01-05 11:00:00+00:00,543.16425,8196.797999999999,0.0,486.446,5827.485,0.0,323.45425,1798.845,479.9765,1544.3335,19200.5025,0.0,0.0,18984.841249999998,19200.5025,18984.841249999998,215.66125000000102
2026-01-05 12:00:00+00:00,545.4604999999999,8248.825499999999,0.0,486.4585,5896.73575,0.53225,328.53175,1792.094,452.5125,1545.366,19296.516750000003,0.0,0.0,18713.56275,19296.516750000003,18713.56275,582.9540000000015
2026-01-05 13:00:00+00:00,546.0345,8227.461,0.0,486.78175,5519.547500000001,0.31325,335.24175,2050.87775,441.66525,1543.2295,19151.15225,0.0,0.0,18915.35225,19151.15225,18915.35225,235.79999999999927
2026-01-05 14:00:00+00:00,544.50725,8221.434500000001,0.0,486.94,5337.458500000001,0.0,336.47725,1840.41775,462.58425,1555.05675,18784.87625,0.0,0.0,19081.702,18784.87625,19081.702,-296.82574999999997
2026-01-05 15:00:00+00:00,544.0385,8263.12925,0.0,486.92175,5704.184,0.0,327.62350000000004,1270.493,517.0465,1671.17425,18784.61075,0.0,0.0,19189.906,18784.61075,19189.906,-405.2952499999992
2026-01-05 16:00:00+00:00,545.0435,8234.49625,0.0,486.86924999999997,6187.809,0.0,323.76300000000003,1049.1912499999999,594.59975,1864.7514999999999,19286.523500000003,0.0,0.0,19860.2405,19286.523500000003,19860.2405,-573.7169999999969
2026-01-05 17:00:00+00:00,544.4175,8200.240249999999,0.0,486.76699999999994,6078.884,0.0,331.59925000000004,1940.9895,508.40775,2133.68225,20224.987499999996,0.0,0.0,19268.27475,20224.987499999996,19268.27475,956.7127499999951
2026-01-05 18:00:00+00:00,548.246,8038.86475,0.0,486.543,5797.6335,0.0,337.14625,2363.933,369.125,2263.10475,20204.59625,0.0,0.0,18594.475749999998,20204.59625,18594.475749999998,1610.120500000001
2026-01-05 19:00:00+00:00,548.3050000000001,7776.4215,0.0,486.6485,5317.31175,0.0,331.73699999999997,3219.86775,249.75775,2272.6705,20202.71975,0.0,0.0,17966.386,20202.71975,17966.386,2236.3337500000016
2026-01-05 20:00:00+00:00,542.6945000000001,7854.10325,0.0,486.90325,5358.765,0.0,336.10325,3656.75875,280.2585,2254.5065,20770.093,0.0,0.0,16918.32775,20770.093,16918.32775,3851.7652500000004
2026-01-05 21:00:00+00:00,535.11275,7836.65775,0.0,486.7545,5151.97975,0.0,331.899,4150.01125,259.9235,2284.30675,21036.64525,0.0,0.0,15940.453249999999,21036.64525,15940.453249999999,5096.192000000003
2026-01-05 22:00:00+00:00,447.31100000000004,7267.00725,0.0,486.83574999999996,4781.395,0.0,323.7595,3846.17175,280.162,2202.92125,19635.5635,0.0,0.0,14928.6765,19635.5635,14928.6765,4706.887000000001
2026-01-05 23:00:00+00:00,521.9165,8008.93675,0.0,486.93674999999996,4951.215,0.0,322.77,3369.7335,277.14825,2232.777,20171.433749999997,0.0,0.0,14078.6945,20171.433749999997,14078.6945,6092.739249999997
2026-01-06 00:00:00+00:00,551.309,7994.7787499999995,0.0,487.005,4852.0419999999995,0.0,327.2225,2595.35825,340.0125,2266.63275,19414.36075,0.0,0.0,13623.12425,19414.36075,13623.12425,5791.236499999999
2026-01-06 01:00:00+00:00,565.29575,7950.701,0.0,487.18724999999995,4743.171249999999,0.0,324.051,2034.60375,364.16125,2283.3335,18752.50475,0.0,0.0,13402.40725,18752.50475,13402.40725,5350.0975
2026-01-06 02:00:00+00:00,564.6825,7750.24075,0.0,487.44674999999995,4475.31075,0.0,325.55975,1829.1122500000001,275.501,2284.34175,17992.1955,0.0,0.0,13373.4345,17992.1955,13373.4345,4618.761000000002
