,Biomass,Fossil Gas,Fossil Oil,Hydro Run-of-river and poundage,Solar,Waste,Wind Offshore,Wind Onshore,Fossil Hard coal,Other renewable,Generation,Storage Discharge,Storage Charge,Demand,Total Generation,Total Load,Net Export
2026-01-01 00:00:00+00:00,299.66975,24.97855,3.126835,1.09,11.406375,71.64597499999999,1564.445,2905.2425,109.64725,1.165,4992.417235,0.0,0.0,2588.725,4992.417235,2588.725,2403.692235
2026-01-01 01:00:00+00:00,241.66375,25.079075,2.3804775,1.09,11.478525,59.338899999999995,1549.94,3032.705,104.2325,1.1325,5029.0407275,0.0,0.0,2674.8475,5029.0407275,2674.8475,2354.1932275
2026-01-01 02:00:00+00:00,131.9775,25.152725,0.765885,1.09,11.4663,55.5486,1470.865,2837.9525,102.8965,0.9625,4638.6775099999995,0.0,0.0,2707.5875,4638.6775099999995,2707.5875,1931.0900099999994
2026-01-01 03:00:00+00:00,116.35575,19.66965,0.78278575,1.09,11.335,62.885175000000004,1396.455,2602.5625,103.00025,1.1175,4315.25361075,0.0,0.0,2679.355,4315.25361075,2679.355,1635.89861075
2026-01-01 04:00:00+00:00,111.61175,18.926725,0.7716825,1.09,11.413075,58.343975,1346.255,2382.765,103.3335,1.07,4035.5807075000002,0.0,0.0,2630.3525,4035.5807075000002,2630.3525,1405.2282075000003
2026-01-01 05:00:00+00:00,111.11875,18.920949999999998,0.76785675,1.09,11.601975,56.332925,1297.6525,2251.7875,103.188,1.05,3853.5104567500002,0.0,0.0,2615.2325,3853.5104567500002,2615.2325,1238.2779567500002
2026-01-01 06:00:00+00:00,112.15525,19.398825,0.770286,1.09,11.405100000000001,56.674525,1373.8225,1985.4475,103.44024999999999,1.06,3665.264236,0.0,0.0,2560.2975,3665.264236,2560.2975,1104.9667359999999
2026-01-01 07:00:00+00:00,102.131,19.018825,0.7643945,1.09,11.706125,56.43325,1404.5749999999998,1984.595,103.25075,0.96,3684.5243445,0.0,0.0,2668.8525,3684.5243445,2668.8525,1015.6718445000001
2026-01-01 08:00:00+00:00,100.8621,18.310875,0.7626474999999999,1.09,36.098475,56.23345,1402.5625,2140.715,103.389,0.94,3860.9640475,0.0,0.0,2801.455,3860.9640475,2801.455,1059.5090475000002
2026-01-01 09:00:00+00:00,97.264725,17.792675,0.76027225,1.09,123.715125,56.228925000000004,1405.9275,2225.4025,103.21075,0.8925000000000001,4032.2849722500005,0.0,0.0,2910.165,4032.2849722500005,2910.165,1122.1199722500005
2026-01-01 10:00:00+00:00,86.24765,14.928799999999999,0.7587555,1.09,240.79925,55.959425,1409.65,2332.8675,103.99975,0.75,4247.0511305,0.0,0.0,2998.825,4247.0511305,2998.825,1248.2261305000002
2026-01-01 11:00:00+00:00,85.73465,14.988025,0.75776925,1.09,269.4285,55.964425,1364.705,2395.6974999999998,103.4345,0.7475,4292.54786925,0.0,0.0,3102.46,4292.54786925,3102.46,1190.08786925
2026-01-01 12:00:00+00:00,82.5798,14.86145,0.754563,1.0925,280.63225,55.8939,1350.5974999999999,2351.63,103.29124999999999,0.7124999999999999,4242.0457129999995,0.0,0.0,3073.085,4242.0457129999995,3073.085,1168.9607129999995
2026-01-01 13:00:00+00:00,85.27595,14.962075,0.7448907499999999,1.0925,140.345825,56.33235,1428.2375000000002,2384.16,103.7055,0.7375,4215.59409075,0.0,0.0,3075.9875,4215.59409075,3075.9875,1139.6065907499997
2026-01-01 14:00:00+00:00,117.282,18.1893,0.77754425,1.0975000000000001,28.803675,64.2679,1432.5625,2395.3375,102.88875,1.0625,4162.26916925,0.0,0.0,3091.8825,4162.26916925,3091.8825,1070.38666925
2026-01-01 15:00:00+00:00,151.60625,21.587175000000002,0.950592,1.09,11.313600000000001,71.757825,1498.8899999999999,2587.6375,103.53225,1.2875,4449.652692,0.0,0.0,3195.3875,4449.652692,3195.3875,1254.2651919999998
2026-01-01 16:00:00+00:00,251.23125,20.5039,2.6973625,1.09,11.41175,72.306925,1474.1299999999999,2585.7124999999996,105.69225,1.3025,4526.078437499999,0.0,0.0,3267.6,4526.078437499999,3267.6,1258.4784374999995
2026-01-01 17:00:00+00:00,276.813,21.089375,3.1211975,1.0925,11.396475,72.58685,1560.83,2714.5675,106.20525,1.2925,4768.9946475,0.0,0.0,3167.99,4768.9946475,3167.99,1601.0046475
2026-01-01 18:00:00+00:00,359.98,19.43615,4.718855,1.09,11.455124999999999,71.158525,1540.13,2726.5675,109.03175,1.29,4844.857905,0.0,0.0,2992.0975,4844.857905,2992.0975,1852.760405
2026-01-01 19:00:00+00:00,384.0,19.114975,5.0532375,1.09,9.970215,69.623975,1483.8975,2704.48,107.07724999999999,1.2850000000000001,4785.5921525,0.0,0.0,2883.62,4785.5921525,2883.62,1901.9721525000004
2026-01-01 20:00:00+00:00,272.8915,19.087725,3.1777475,1.09,6.32697,70.21275,1518.2475,2300.1349999999998,106.64750000000001,1.2875,4299.1041925,0.0,0.0,2763.35,4299.1041925,2763.35,1535.7541925
2026-01-01 21:00:00+00:00,267.09675,18.67625,3.1389075,1.09,5.01864,70.304075,1522.425,2184.7799999999997,106.9635,1.28,4180.7731225,0.0,0.0,2688.0125,4180.7731225,2688.0125,1492.7606225
2026-01-01 22:00:00+00:00,268.74475,18.767075,3.160535,1.09,6.47398,69.53965,1456.9475,2251.59,106.371,1.29,4183.97449,0.0,0.0,2613.7025,4183.97449,2613.7025,1570.2719899999997
2026-01-01 23:00:00+00:00,325.49925,18.5506,4.120832500000001,1.09,6.7416425,64.4297,1293.5,2026.1325,110.1445,1.21,3851.4190249999997,0.0,0.0,2844.455,3851.4190249999997,2844.455,1006.9640249999998
2026-01-02 00:00:00+00:00,256.74075,18.8719,3.0782425,1.09,5.2527574999999995,63.587775,1252.95,1980.4075,104.90925,1.2149999999999999,3688.1031750000006,0.0,0.0,2728.3975,3688.1031750000006,2728.3975,959.7056750000006
2026-01-02 01:00:00+00:00,256.2165,19.0154,7.87483,1.09,3.3848975,66.1036,1134.52,1449.2350000000001,105.8775,1.2325,3044.5502275000003,0.0,0.0,2611.86,3044.5502275000003,2611.86,432.6902275000002
2026-01-02 02:00:00+00:00,270.77774999999997,19.214225,3.0435525,1.09,3.5990425,63.8749,1083.2925,1121.7475,105.81375,1.205,2673.65822,0.0,0.0,2672.0125,2673.65822,2672.0125,1.645719999999983
2026-01-02 03:00:00+00:00,300.95675,18.961199999999998,3.6005775,1.0925,4.429085,63.70745,1140.2775,1011.30625,106.687,1.1925,2652.2108125,0.0,0.0,2588.84,2652.2108125,2588.84,63.37081249999983
2026-01-02 04:00:00+00:00,302.97275,19.327025,3.4904,1.1,4.0639625,63.604075,1410.6875,1095.2725,107.06450000000001,1.2075,3008.7902125,0.0,0.0,2559.2675,3008.7902125,2559.2675,449.5227125000001
2026-01-02 05:00:00+00:00,442.844,20.822850000000003,5.0696925,1.0975000000000001,4.5491975,65.174225,1410.8600000000001,1055.3575,109.26525,1.2075,3116.247715,0.0,0.0,2680.0675,3116.247715,2680.0675,436.18021499999986
2026-01-02 06:00:00+00:00,442.24475,20.369175,4.7239625,1.0925,4.2160575,65.821875,1441.9175,1001.7742499999999,112.44325,1.1425,3095.7458199999996,0.0,0.0,2870.47,3095.7458199999996,2870.47,225.27581999999984
2026-01-02 07:00:00+00:00,444.01675,38.721225,4.6766875,1.0975000000000001,4.649165,71.121575,1469.6750000000002,992.66275,167.32475,1.1524999999999999,3195.0979025000006,0.0,0.0,3033.12,3195.0979025000006,3033.12,161.9779025000007
2026-01-02 08:00:00+00:00,477.813,38.921125,8.2804,1.0975000000000001,28.41906,70.861825,1384.7150000000001,1029.3525,165.73075,1.13,3206.32116,0.0,0.0,3167.9575,3206.32116,3167.9575,38.36365999999998
2026-01-02 09:00:00+00:00,482.979,35.55575,5.4319074999999994,1.0950000000000002,160.803875,71.16925,1312.5575,1209.2775000000001,166.31625,1.0975000000000001,3446.2835324999996,0.0,0.0,3289.975,3446.2835324999996,3289.975,156.30853249999973
2026-01-02 10:00:00+00:00,473.5935,35.522525,5.3662275,1.1,267.302,70.468675,1478.1825,1606.8575,166.44650000000001,1.1075,4105.9469275,0.0,0.0,3368.83,4105.9469275,3368.83,737.1169275000002
2026-01-02 11:00:00+00:00,472.6915,39.326,5.3818525,1.0950000000000002,254.6655,70.954475,1218.4875,1943.27,166.14975,1.1125,4173.1340775,0.0,0.0,3377.935,4173.1340775,3377.935,795.1990774999999
2026-01-02 12:00:00+00:00,491.16725,39.93725,5.467585,1.0625,198.961,80.32990000000001,1149.28,2306.09,166.31175000000002,1.0825,4439.689735000001,0.0,0.0,3379.5125,4439.689735000001,3379.5125,1060.177235000001
2026-01-02 13:00:00+00:00,478.40225,44.890375,5.1496224999999995,1.105,110.547125,82.80574999999999,1451.76,2363.3325,165.51825,1.125,4704.6358725,0.0,0.0,3374.45,4704.6358725,3374.45,1330.1858725000002
2026-01-02 14:00:00+00:00,473.8965,80.477625,5.3631174999999995,1.1075000000000002,35.625949999999996,82.515775,1487.8625,2289.1925,164.47775,1.15,4621.6692175,0.0,0.0,3322.08,4621.6692175,3322.08,1299.5892175
2026-01-02 15:00:00+00:00,506.96375,104.7205,5.4449325,1.1,9.723545,84.30295000000001,1516.135,2324.2975,165.281,1.3875,4719.3566775,0.0,0.0,3424.4525,4719.3566775,3424.4525,1294.9041775
2026-01-02 16:00:00+00:00,499.40475,104.0015,5.356745,1.1,10.4094725,83.7201,1525.7875,2376.6125,165.732,1.37,4773.4945675,0.0,0.0,3600.535,4773.4945675,3600.535,1172.9595675
2026-01-02 17:00:00+00:00,505.6625,100.785875,5.437745,1.1,9.58315,83.1152,1510.27,2327.0425,166.16775,1.395,4710.55972,0.0,0.0,3554.9175,4710.55972,3554.9175,1155.6422200000002
2026-01-02 18:00:00+00:00,491.932,99.917225,5.3574675,1.1075000000000002,8.3848975,81.596,1461.155,2119.9125,166.3105,1.3050000000000002,4436.97809,0.0,0.0,3333.73,4436.97809,3333.73,1103.2480899999996
2026-01-02 19:00:00+00:00,492.84925,90.21979999999999,5.4816725,1.1075000000000002,4.7238025,84.87049999999999,1459.4775,1724.56,166.28525000000002,1.17,4030.7452749999998,0.0,0.0,3090.15,4030.7452749999998,3090.15,940.5952749999997
2026-01-02 20:00:00+00:00,496.61675,95.223175,5.4622525,1.105,4.3476025,85.690175,1461.3,1414.4425,165.73399999999998,1.2525,3731.173955,0.0,0.0,3001.05,3731.173955,3001.05,730.123955
2026-01-02 21:00:00+00:00,464.568,103.40475,4.967045000000001,1.11,3.644745,83.437575,1451.96,1213.6725,165.387,1.2975,3493.4491150000003,0.0,0.0,2883.0175,3493.4491150000003,2883.0175,610.4316150000004
2026-01-02 22:00:00+00:00,471.55125,102.3025,5.1227599999999995,1.165,3.7392849999999997,84.70037500000001,1460.1825,1098.9575,165.27125,1.2625,3394.2549199999994,0.0,0.0,2817.9225,3394.2549199999994,2817.9225,576.3324199999993
2026-01-02 23:00:00+00:00,506.6735,107.10849999999999,5.443475,1.21,2.227255,79.642625,1386.7,1072.6925,165.471,1.4224999999999999,3328.5913550000005,0.0,0.0,2946.36,3328.5913550000005,2946.36,382.23135500000035
2026-01-03 00:00:00+00:00,499.08225,98.591375,5.4603475,1.21,2.72576,80.1703,1210.3200000000002,954.6065,166.74725,1.3050000000000002,3020.2187825,0.0,0.0,2907.3875,3020.2187825,2907.3875,112.83128250000027
2026-01-03 01:00:00+00:00,500.03049999999996,106.98975,11.44172,1.21,2.45716,78.387975,1055.9875,891.013,219.08025,1.29,2867.887855,0.0,0.0,2876.7,2867.887855,2876.7,-8.812144999999873
2026-01-03 02:00:00+00:00,494.744,99.0553,14.02055,1.21,1.90586,79.44284999999999,1131.245,865.0025,246.43775,1.2875,2934.35131,0.0,0.0,2838.805,2934.35131,2838.805,95.54631000000018
2026-01-03 03:00:00+00:00,492.89025,98.50795,15.531625,1.21,1.9925750000000002,79.62885,999.2955,755.02625,258.418,1.34,2703.8410000000003,0.0,0.0,2746.3325,2703.8410000000003,2746.3325,-42.49149999999963
2026-01-03 04:00:00+00:00,507.01099999999997,100.57025,15.835425,1.21,1.300052,79.17955,884.569,666.0255,261.41575,1.3275000000000001,2518.444027,0.0,0.0,2648.3225,2518.444027,2648.3225,-129.8784730000002
2026-01-03 05:00:00+00:00,494.3485,95.370475,15.878400000000001,1.21,0.900299,79.961175,671.3895,589.1695,262.26625,1.3,2211.794099,0.0,0.0,2679.5775,2211.794099,2679.5775,-467.7834009999997
2026-01-03 06:00:00+00:00,499.0815,113.8145,16.096825,1.21,1.02427475,79.7873,523.14875,515.558,263.99575000000004,1.2675,2014.9843997499997,0.0,0.0,2797.03,2014.9843997499997,2797.03,-782.0456002500005
2026-01-03 07:00:00+00:00,515.5625,137.861,20.689275,1.2675,1.03581525,80.30215,432.30975,441.275,305.26425,1.47,1937.0372402500002,0.0,0.0,2970.065,1937.0372402500002,2970.065,-1033.0277597499999
2026-01-03 08:00:00+00:00,529.492,151.11975,24.033875000000002,1.31,42.0824875,80.33647500000001,373.1415,398.67449999999997,336.082,1.5625,1937.8350874999996,0.0,0.0,3074.27,1937.8350874999996,3074.27,-1136.4349125000003
2026-01-03 09:00:00+00:00,536.7429999999999,176.12075,24.0201,1.31,212.74375,80.51072500000001,290.1705,335.238,335.66275,1.77,1994.2895749999998,0.0,0.0,3141.12,1994.2895749999998,3141.12,-1146.830425
2026-01-03 10:00:00+00:00,522.60875,199.90775,24.02265,1.31,265.8575,78.516325,245.34775000000002,268.2605,335.2935,1.7375,1942.8622249999999,0.0,0.0,3153.5675,1942.8622249999999,3153.5675,-1210.7052750000003
2026-01-03 11:00:00+00:00,490.36,156.82150000000001,24.036025,1.3175000000000001,243.4,77.0428,250.17875,277.9875,336.78375,1.38,1859.307825,0.0,0.0,3164.8775,1859.307825,3164.8775,-1305.569675
2026-01-03 12:00:00+00:00,486.6075,146.609,24.06255,1.315,242.90224999999998,77.2837,263.98,322.47749999999996,336.238,1.3175,1902.7930000000001,0.0,0.0,3157.585,1902.7930000000001,3157.585,-1254.792
2026-01-03 13:00:00+00:00,507.24925,199.28675,24.199725,1.31,140.488825,76.3905,404.43125,354.89549999999997,336.3405,1.625,2046.2173,0.0,0.0,3138.6725,2046.2173,3138.6725,-1092.4552
2026-01-03 14:00:00+00:00,528.87625,174.0585,24.20915,1.31,20.6381425,78.60115,635.21275,437.103,336.2595,1.6875,2237.9559425,0.0,0.0,3170.845,2237.9559425,3170.845,-932.8890574999996
2026-01-03 15:00:00+00:00,544.6610000000001,187.664,26.76405,1.31,2.4250499999999997,84.48429999999999,598.43675,568.941,360.2095,1.92,2376.81565,0.0,0.0,3316.1175,2376.81565,3316.1175,-939.3018499999998
2026-01-03 16:00:00+00:00,536.8525,190.122,28.120925,1.3175000000000001,1.54088775,84.925825,459.5145,685.0395,372.03575,1.8175000000000001,2361.28688775,0.0,0.0,3504.34,2361.28688775,3504.34,-1143.0531122500001
2026-01-03 17:00:00+00:00,538.359,192.5575,28.194475,1.3525,3.585515,85.5769,544.96425,787.2345,373.09975,1.84,2556.76439,0.0,0.0,3414.9225,2556.76439,3414.9225,-858.1581100000003
2026-01-03 18:00:00+00:00,535.5699999999999,186.68675,28.188025,1.41,2.5069875,85.156675,857.4115,817.5345,374.44825000000003,1.795,2890.7076875,0.0,0.0,3249.065,2890.7076875,3249.065,-358.35731250000026
2026-01-03 19:00:00+00:00,524.472,168.78525,28.246875,1.41,2.1895425,84.076025,902.9182500000001,801.79525,374.21725000000004,1.6,2889.7104425,0.0,0.0,3057.67,2889.7104425,3057.67,-167.95955749999985
2026-01-03 20:00:00+00:00,522.8377499999999,177.5875,28.439799999999998,1.41,2.4553875,84.63862499999999,831.9395,715.685,376.53975,1.6600000000000001,2743.1933124999996,0.0,0.0,2990.905,2743.1933124999996,2990.905,-247.7116875000006
2026-01-03 21:00:00+00:00,509.1215,150.0915,28.29635,1.41,2.06488,84.5474,990.06125,750.31025,374.4525,1.43,2891.7856299999994,0.0,0.0,2909.6175,2891.7856299999994,2909.6175,-17.831870000000436
2026-01-03 22:00:00+00:00,513.75425,138.3655,20.431825,1.41,2.112135,84.911175,834.15775,711.4962499999999,302.37825,1.4925,2610.509634999999,0.0,0.0,2858.5025,2610.509634999999,2858.5025,-247.99286500000107
2026-01-03 23:00:00+00:00,474.60925,120.70474999999999,17.62395,1.41,0.6626650000000001,81.09435,651.561,658.0675,274.88374999999996,1.125,2281.7422149999998,0.0,0.0,2920.0175,2281.7422149999998,2920.0175,-638.2752850000002
2026-01-04 00:00:00+00:00,465.37225,139.988,19.3301,1.41,0.435266,79.0513,499.29075,560.41175,293.66274999999996,1.2125,2060.164666,0.0,0.0,2929.135,2060.164666,2929.135,-868.9703340000001
2026-01-04 01:00:00+00:00,471.76175,176.04475,20.123575000000002,1.41,0.9635707499999999,78.4843,336.98675000000003,498.78725,300.37475,1.425,1886.3616957499996,0.0,0.0,2912.7125,1886.3616957499996,2912.7125,-1026.3508042500005
2026-01-04 02:00:00+00:00,451.2415,143.689,20.468899999999998,1.41,0.42854775,79.23025,338.25025,534.63825,305.465,1.1400000000000001,1875.9616977499998,0.0,0.0,2850.3125,1875.9616977499998,2850.3125,-974.3508022500002
2026-01-04 03:00:00+00:00,449.821,132.3195,20.179525,1.41,0.60450225,81.184625,316.37575,508.46275,300.8505,1.0275,1812.2356522499997,0.0,0.0,2804.78,1812.2356522499997,2804.78,-992.5443477500005
2026-01-04 04:00:00+00:00,447.02775,120.04975,20.210025,1.4075,1.132522,79.533225,387.707,437.8105,301.3675,0.9400000000000001,1797.185772,0.0,0.0,2706.7875,1797.185772,2706.7875,-909.6017279999999
2026-01-04 05:00:00+00:00,444.20074999999997,112.91425000000001,20.249625,1.41,0.66539575,79.471875,337.80975,416.57425,301.60425,0.87,1715.7701457499998,0.0,0.0,2667.5725,1715.7701457499998,2667.5725,-951.8023542500005
2026-01-04 06:00:00+00:00,446.24075,129.4,20.282525,1.4,0.11652425,79.1168,219.40675,419.92625,301.50175,0.965,1618.35634925,0.0,0.0,2802.515,1618.35634925,2802.515,-1184.1586507499999
2026-01-04 07:00:00+00:00,448.7605,136.47675,20.341375,1.31,0.13202475,79.386175,217.55525,361.35775,301.9095,1.0025,1568.23182475,0.0,0.0,2970.7025,1568.23182475,2970.7025,-1402.4706752499999
2026-01-04 08:00:00+00:00,470.1885,141.04275,20.4055,1.31,26.571435,81.479325,196.791,307.1225,302.2375,1.075,1548.2235099999998,0.0,0.0,3063.88,1548.2235099999998,3063.88,-1515.6564900000003
2026-01-04 09:00:00+00:00,484.92675,136.447,16.183999999999997,1.3175000000000001,131.88572499999998,79.14445,148.32425,261.0945,263.449,1.19,1523.963175,0.0,0.0,3160.63,1523.963175,3160.63,-1636.666825
2026-01-04 10:00:00+00:00,490.04425000000003,135.76125000000002,14.08215,1.32,266.612,78.916075,111.65525,233.006,243.531,1.2149999999999999,1576.142975,0.0,0.0,3173.3825,1576.142975,3173.3825,-1597.2395250000002
2026-01-04 11:00:00+00:00,487.74225,134.9605,14.1363,1.32,338.284,82.0866,99.581,234.9495,244.604,1.2075,1638.87165,0.0,0.0,3183.0475,1638.87165,3183.0475,-1544.17585
2026-01-04 12:00:00+00:00,470.18675,135.673,14.03645,1.32,337.57349999999997,72.50177500000001,88.972375,219.52225,244.188,1.1075,1585.0816,0.0,0.0,3161.685,1585.0816,3161.685,-1576.6034
2026-01-04 13:00:00+00:00,482.9885,149.91925,13.9939,1.32,221.73325,72.34264999999999,66.137775,196.91649999999998,243.691,1.2075,1450.250325,0.0,0.0,3134.865,1450.250325,3134.865,-1684.6146749999998
2026-01-04 14:00:00+00:00,496.40425,161.69675,14.045525,1.32,53.6910325,80.03857500000001,53.460525000000004,162.4795,244.282,1.2875,1268.7056575,0.0,0.0,3166.57,1268.7056575,3166.57,-1897.8643425000002
2026-01-04 15:00:00+00:00,521.985,198.726,17.5029,1.32,0.2695875,80.818725,40.88065,158.6625,275.6485,1.5475,1297.3613625,0.0,0.0,3345.1025,1297.3613625,3345.1025,-2047.7411375
2026-01-04 16:00:00+00:00,520.93575,211.638,24.080424999999998,1.32,0.0,80.728525,104.03167499999999,117.18475,335.974,1.5675000000000001,1397.460625,0.0,0.0,3557.24,1397.460625,3557.24,-2159.779375
2026-01-04 17:00:00+00:00,513.998,204.93075,24.099025,1.32,0.0,81.2779,168.14375,100.3346,335.868,1.495,1431.467025,0.0,0.0,3426.79,1431.467025,3426.79,-1995.322975
2026-01-04 18:00:00+00:00,514.91125,196.797,24.105375000000002,1.32,0.0,80.2595,197.9575,108.5264,335.9695,1.5425,1461.389025,0.0,0.0,3251.275,1461.389025,3251.275,-1789.8859750000001
2026-01-04 19:00:00+00:00,503.84000000000003,174.44975,24.077825,1.32,0.09213225,78.6797,248.79,111.12049999999999,335.911,1.3900000000000001,1479.6709072500003,0.0,0.0,3126.03,1479.6709072500003,3126.03,-1646.35909275
2026-01-04 20:00:00+00:00,492.13525,160.21775,25.610675,1.3175000000000001,0.0982865,79.872725,384.0745,133.27525,335.88975,1.315,1613.8066864999998,0.0,0.0,3062.6625,1613.8066864999998,3062.6625,-1448.8558135
2026-01-04 21:00:00+00:00,464.1825,144.8825,24.074225,1.32,0.07831375,79.7521,523.27775,154.0795,334.32375,1.1675,1727.1381387500003,0.0,0.0,2973.5325,1727.1381387500003,2973.5325,-1246.3943612499995
2026-01-04 22:00:00+00:00,443.5,137.94,24.0292,1.3125,0.062874,73.8963,512.84125,184.38750000000002,336.41275,0.9675,1715.349874,0.0,0.0,2914.0275,1715.349874,2914.0275,-1198.6776260000001
2026-01-04 23:00:00+00:00,422.59925,138.209,23.929625,1.315,0.017021249999999998,41.76495,515.5525,233.37575,336.3665,0.905,1714.0345962499998,0.0,0.0,2982.9975,1714.0345962499998,2982.9975,-1268.9629037500001
2026-01-05 00:00:00+00:00,421.574,126.85475,23.91365,1.31,0.0205475,40.964974999999995,503.657,279.42775,336.73975,0.89,1735.3524225,0.0,0.0,3045.8925,1735.3524225,3045.8925,-1310.5400774999998
2026-01-05 01:00:00+00:00,421.56825,124.018,23.926775,1.3125,0.4826765,37.147625,459.5785,358.39675,336.52825,0.8674999999999999,1763.8268265000002,0.0,0.0,3138.7575,1763.8268265000002,3138.7575,-1374.9306735
2026-01-05 02:00:00+00:00,414.31775,118.34625,23.90595,1.3175000000000001,0.88543275,36.969775,522.69975,403.71675,336.49025,0.8125,1859.46190775,0.0,0.0,3028.73,1859.46190775,3028.73,-1169.26809225
2026-01-05 03:00:00+00:00,418.52099999999996,119.21375,23.901075,1.3125,1.16369425,39.966274999999996,587.67075,479.5325,336.22974999999997,0.805,2008.31629425,0.0,0.0,2942.7975,2008.31629425,2942.7975,-934.4812057500001
2026-01-05 04:00:00+00:00,427.647,138.81324999999998,23.954774999999998,1.31,2.1976125,52.070575,650.0395,540.4495,336.66575,0.88,2174.0279625,0.0,0.0,2962.2625,2174.0279625,2962.2625,-788.2345375
2026-01-05 05:00:00+00:00,444.429,176.173,24.22005,1.31,2.2793574999999997,54.4477,552.05075,605.6875,338.53625,1.1775,2200.3111074999997,0.0,0.0,3301.2125,2200.3111074999997,3301.2125,-1100.9013925000004
2026-01-05 06:00:00+00:00,510.165,235.9875,26.4218,1.3125,2.682765,84.043575,499.93425,625.48525,358.34,1.7425,2346.11514,0.0,0.0,3621.335,2346.11514,3621.335,-1275.2198600000002
2026-01-05 07:00:00+00:00,508.925,206.14475,27.305725000000002,1.2875,2.5317000000000003,90.0409,473.5725,635.91725,365.3075,1.4949999999999999,2312.5278249999997,0.0,0.0,3829.8175,2312.5278249999997,3829.8175,-1517.2896750000004
2026-01-05 08:00:00+00:00,501.85575,171.6145,38.347775,1.3,11.17603,95.514175,458.27125,581.6487500000001,376.21475,1.44,2237.38298,0.0,0.0,3839.1975,2237.38298,3839.1975,-1601.8145200000004
2026-01-05 09:00:00+00:00,514.74,163.69,32.13205,1.3025,45.59905,97.67435,447.95799999999997,518.76475,376.4615,1.575,2199.8972,0.0,0.0,3925.965,2199.8972,3925.965,-1726.0678000000003
2026-01-05 10:00:00+00:00,524.36675,205.983,28.55675,1.3050000000000002,67.94255,82.58775,496.591,578.6835,376.69925,1.6475,2364.3630500000004,0.0,0.0,3937.8925,2364.3630500000004,3937.8925,-1573.5294499999995
2026-01-05 11:00:00+00:00,522.0045,222.23225,28.5398,1.3050000000000002,68.7719,83.75885,534.82475,548.2055,376.51275,1.6225,2387.7778,0.0,0.0,3884.4825,2387.7778,3884.4825,-1496.7047000000002
2026-01-05 12:00:00+00:00,533.4,256.6735,31.768,1.3050000000000002,66.21459999999999,100.2671,582.46475,499.36725,365.57425,1.7925,2438.82695,0.0,0.0,3809.245,2438.82695,3809.245,-1370.4180499999998
2026-01-05 13:00:00+00:00,531.409,253.65825,27.597825,1.3225,52.322975,101.620225,495.958,511.467,366.0475,1.74,2343.143275,0.0,0.0,3745.8925,2343.143275,3745.8925,-1402.749225
2026-01-05 14:00:00+00:00,554.58725,296.53700000000003,28.450049999999997,1.4075,16.6835825,104.94925,444.56,563.52625,377.078,2.0025,2389.7813825000003,0.0,0.0,3671.935,2389.7813825000003,3671.935,-1282.1536174999997
2026-01-05 15:00:00+00:00,538.46875,250.54399999999998,28.191625000000002,1.41,3.15123,116.86475,567.3422499999999,604.347,373.341,1.7425,2485.4031049999994,0.0,0.0,3811.23,2485.4031049999994,3811.23,-1325.8268950000006
2026-01-05 16:00:00+00:00,557.99675,303.51025,37.128125,1.4049999999999998,2.66427,104.967575,603.0930000000001,618.3062500000001,374.3605,2.015,2605.4467200000004,0.0,0.0,3908.835,2605.4467200000004,3908.835,-1303.3882799999997
2026-01-05 17:00:00+00:00,570.07275,312.602,28.1774,1.4049999999999998,2.4321375,119.46775,576.4137499999999,591.5225,373.48475,2.15,2577.7280375,0.0,0.0,3765.6725,2577.7280375,3765.6725,-1187.9444625
2026-01-05 18:00:00+00:00,517.4135,257.6915,28.009900000000002,1.4049999999999998,1.838435,120.83924999999999,496.16625,462.60775,374.32075,1.685,2261.977335,0.0,0.0,3609.3725,2261.977335,3609.3725,-1347.395165
2026-01-05 19:00:00+00:00,487.01,243.72375,24.730275,1.4024999999999999,1.5317224999999999,120.535,404.05025,419.20375,341.24424999999997,1.63,2045.0614975,0.0,0.0,3482.6175,2045.0614975,3482.6175,-1437.5560024999997
2026-01-05 20:00:00+00:00,485.28075,207.7405,15.66615,1.4075,1.1902249999999999,103.01295,269.85225,339.7345,258.979,1.5225,1684.3863250000002,0.0,0.0,3327.965,1684.3863250000002,3327.965,-1643.578675
2026-01-05 21:00:00+00:00,474.6885,175.27675,13.2815,1.4049999999999998,1.21768,89.039175,177.81225,257.0245,237.2905,1.3450000000000002,1428.380855,0.0,0.0,3195.8275,1428.380855,3195.8275,-1767.4466449999998
2026-01-05 22:00:00+00:00,476.16825,162.07975,12.118500000000001,1.4,1.4120125000000001,72.565825,155.925,269.878,226.33325,1.2175,1379.0980874999998,0.0,0.0,3150.55,1379.0980874999998,3150.55,-1771.4519125000004
2026-01-05 23:00:00+00:00,477.50075,166.6705,12.145,1.4,1.6606125,71.3587,129.53475,278.53925,226.62375,1.375,1366.8083124999998,0.0,0.0,3292.525,1366.8083124999998,3292.525,-1925.7166875000003
2026-01-06 00:00:00+00:00,470.07375,157.99375,12.096125,1.4,1.15007725,64.185875,87.204375,287.58425,226.72925,1.295,1309.71245225,0.0,0.0,3238.18,1309.71245225,3238.18,-1928.4675477499998
2026-01-06 01:00:00+00:00,481.664,166.00900000000001,12.1174,1.4049999999999998,0.18029125000000001,61.921575,58.28315,172.56725,226.88625000000002,1.3925,1182.4264162499999,0.0,0.0,3309.8625,1182.4264162499999,3309.8625,-2127.4360837500003
