,Biomass,Fossil Gas,Fossil Oil,Hydro Run-of-river and poundage,Other,Solar,Waste,Wind Offshore,Wind Onshore,Fossil Hard coal,Hydro Water Reservoir,Geothermal,Other renewable,Fossil Brown coal/Lignite,Fossil Coal-derived gas,Generation,Storage Discharge,Storage Charge,Demand,Total Generation,Total Load,Net Export
2026-01-13 00:00:00+00:00,4019.0522149999997,11768.90367,116.8603325,1088.63029,319.33271,0.025750000000000002,769.039225,5152.72375,17475.001,4110.9000225,14.77295,22.91866,54.71,7767.0051575,468.9200025,53148.79573500001,0.0,5044.915675,53117.33206,53148.79573500001,58162.247735,-5013.45199999999
2026-01-13 01:00:00+00:00,4013.153315,11683.63144,116.8603325,1109.800015,319.18621,0.029,769.435625,4851.0195,17184.523999999998,4148.929325,14.0321,22.91866,54.71,7894.69697,461.063165,52643.98965749999,0.0,5036.88685,51833.2508475,52643.98965749999,56870.1376975,-4226.148040000015
2026-01-13 02:00:00+00:00,4008.34309,11648.3651475,116.762,1118.502055,319.22396000000003,0.028499999999999998,757.734675,4378.11275,16995.494,4356.53092,14.807775,22.91866,54.71,7841.998605000001,447.7145025,52081.246640000005,0.0,5070.185325,51830.491955000005,52081.246640000005,56900.67728,-4819.430639999999
2026-01-13 03:00:00+00:00,4065.64144,11920.8536975,116.762,1129.5527425,319.63871,0.0235,763.36005,4303.5095,15975.937750000001,4386.510340000001,44.32695,22.91866,54.71,8335.2081775,444.168,51883.1215175,0.0,4595.549325,52878.4944675,51883.1215175,57474.0437925,-5590.922274999997
2026-01-13 04:00:00+00:00,4138.411515,12450.4466025,117.03200000000001,1136.52819,319.74321,0.03075,763.890925,4399.232,15174.18475,5267.7732225,48.04735,22.91866,54.71,8975.571627500001,471.29575,53339.8165525,0.0,3133.24135,56368.8360875,53339.8165525,59502.0774375,-6162.260884999996
2026-01-13 05:00:00+00:00,4222.0199649999995,13603.7100175,117.7978325,1143.098375,319.23021,0.0345,762.29665,3749.2515,14696.24625,5771.4890475,181.534525,22.91866,54.71,10018.023095,471.51083,55133.871457500005,0.0,316.62692499999997,63404.28421,55133.871457500005,63720.911134999995,-8587.03967749999
2026-01-13 06:00:00+00:00,4340.33159,14456.362145,116.8953325,1165.192495,318.89495999999997,0.693,806.0852,4323.257500000001,13879.558,6592.0423875,221.90027500000002,22.91866,54.71,10342.4589275,472.9875025,57114.28797500001,3316.5879,0.0,68917.7116675,60430.875875000005,68917.7116675,-8486.835792499995
2026-01-13 07:00:00+00:00,4400.43659,14946.34554,116.7953325,1166.04196,318.96146,239.87900000000002,797.2121,4723.3525,13128.51175,7115.67184,123.931925,22.91866,54.71,10493.0809375,531.4791725,58179.32876750001,4152.494500000001,0.0,72037.5625175,62331.82326750001,72037.5625175,-9705.739249999991
2026-01-13 08:00:00+00:00,4473.1948649999995,15119.046437500001,116.8286675,1183.6761675,318.88545999999997,1840.74875,557.381125,3714.4809999999998,12483.4545,7531.4390925,174.47035,22.91866,54.71,10665.458587500001,516.1199975,58772.81366000001,4678.164400000001,0.0,72311.649085,63450.97806000001,72311.649085,-8860.671024999989
2026-01-13 09:00:00+00:00,4443.387215000001,15090.9979475,266.0342075,1208.60714,318.30321,4280.90675,588.10925,3496.108,11837.5375,7578.912630000001,222.3913,22.91866,69.17099999999999,10683.22467,515.4983325000001,60622.10781250001,4146.94795,0.0,72352.8308925,64769.055762500015,72352.8308925,-7583.775129999987
2026-01-13 10:00:00+00:00,4393.42284,14297.820345,123.80510000000001,1225.27634,318.52171,6928.10475,595.9851,4105.420749999999,12151.589,7440.85753,64.15232499999999,22.91866,75.451,10674.173902499999,521.34667,62938.84602250001,1403.755375,0.0,72621.2277775,64342.60139750001,72621.2277775,-8278.626379999987
2026-01-13 11:00:00+00:00,4316.6950400000005,14316.171947499999,116.79081,1221.34935,318.86971,8438.1275,646.4244,4489.62625,12480.9963675,7207.651985,37.748225000000005,22.91866,75.451,10616.9498775,528.4292875,64834.20041000001,0.0,9.328200000000038,72333.65807,64834.20041000001,72342.98627000001,-7508.785859999996
2026-01-13 12:00:00+00:00,4284.046715,14277.73328,116.863665,1223.971675,318.59821,7894.80325,840.569775,4045.63025,12707.519815,7044.851345,38.37195,22.91866,75.451,10591.571240000001,522.6058325,64005.50666250001,0.0,101.38652499999999,71213.31583,64005.50666250001,71314.702355,-7309.19569249999
2026-01-13 13:00:00+00:00,4289.52134,14565.96219,116.8603325,1234.997345,318.33371,5952.45325,807.28815,4004.26525,12562.7110025,7157.36776,66.044825,22.91866,75.451,10337.8968025,528.82083,62040.892447499995,0.0,63.914274999999996,69612.60406,62040.892447499995,69676.518335,-7635.625887500006
2026-01-13 14:00:00+00:00,4329.416115,14689.5982825,116.8286675,1240.565005,318.75696,3063.1929999999998,832.75585,4175.2315,12738.08705,7483.2062750000005,49.629075,22.91866,75.451,10626.766477500001,511.9891675,60274.39308500001,378.88025,0.0,69616.04607,60653.27333500001,69616.04607,-8962.772734999984
2026-01-13 15:00:00+00:00,4469.444565,14569.629832499999,116.7953325,1236.77164,318.84571,422.1995,845.8034749999999,3940.969,14924.06359,7777.6481825,42.60125,22.91866,75.451,10639.73559,510.41916749999996,59913.29649500001,1161.298675,0.0,70011.98922,61074.59517000001,70011.98922,-8937.394049999995
2026-01-13 16:00:00+00:00,4533.140715,15091.6373875,116.8603325,1228.8200125,318.64746,0.34425,836.587075,4618.64625,17177.946775,7752.3598525,38.06445,22.91866,75.451,10556.932700000001,529.62083,62897.977750000005,1318.1313499999999,0.0,72577.36137249999,64216.10910000001,72577.36137249999,-8361.25227249998
2026-01-13 17:00:00+00:00,4548.356465,14804.9208975,116.8286675,1224.308765,318.50696,0.122,851.1717,5132.45025,19864.5695125,7296.5320175,71.742425,22.91866,75.451,10381.937445,509.38666750000004,65219.2034325,262.581675,0.0,73033.1425325,65481.7851075,73033.1425325,-7551.357425000002
2026-01-13 18:00:00+00:00,4504.0760900000005,14544.211865000001,116.8586675,1232.97273,318.41096,0.09025,840.475075,4884.70825,22106.439045,5934.5651450000005,136.1602,22.91866,75.451,9872.6404525,500.063745,65090.042135,224.41295,0.0,71306.5143675,65314.455085,71306.5143675,-5992.0592824999985
2026-01-13 19:00:00+00:00,4396.28989,13517.0048475,116.8953325,1219.281765,318.22371,0.05625,832.536275,5535.19725,24454.8268,5059.7660049999995,50.51395,22.91866,75.451,9018.458705000001,509.10733,65126.52777,0.0,630.4440999999999,68191.4090625,65126.52777,68821.85316249999,-3695.325392499988
2026-01-13 20:00:00+00:00,4299.40599,12089.4149075,116.7953325,1211.252015,317.72771,0.046,831.007125,5487.86975,26550.659465,4723.1031075,27.01425,22.91866,75.451,8315.07973,495.98258,64563.72762250001,0.0,2418.8792999999996,64347.7946275,64563.72762250001,66766.6739275,-2202.9463049999904
2026-01-13 21:00:00+00:00,4244.760265,11698.0995975,116.8303325,1198.9159175,317.58121,0.04325,844.002675,5250.8775000000005,27515.211785,4961.53299,17.1504,22.91866,75.451,8024.5504550000005,494.92417,64782.8502075,0.0,3347.783125,61030.12137,64782.8502075,64377.904495,404.94571249999717
2026-01-13 22:00:00+00:00,4190.0520400000005,10590.378560000001,117.007835,1184.003625,317.21696,0.03475,840.71765,5766.6195,28932.340885,4691.0732175,17.936425,22.91866,75.451,7478.1033075,508.2426625,64732.09707750001,0.0,3984.948675,57647.495455,64732.09707750001,61632.444129999996,3099.6529475000134
2026-01-13 23:00:00+00:00,4133.98099,9692.75121,112.6818325,1169.109645,316.76121,0.02725,786.747925,5399.87,28700.433485,4741.693967499999,9.621775,22.91866,75.451,7363.23463,541.1508375,63066.43441750001,0.0,4551.46485,53919.12633,63066.43441750001,58470.59118,4595.843237500005
2026-01-14 00:00:00+00:00,4113.08144,9511.671942500001,112.702,1156.2541449999999,316.67996,0.029,789.29975,4239.02725,28164.9098075,4611.4102,8.985675,22.91866,75.451,7224.087135,555.830835,60902.33880000001,0.0,4438.9682250000005,51384.330767499996,60902.33880000001,55823.2989925,5079.039807500012
2026-01-14 01:00:00+00:00,4119.07149,9483.7287675,112.668665,1146.47417,316.50521000000003,0.015,787.123825,3941.64475,27305.468184999998,4720.4591199999995,8.809275,22.91866,75.451,7068.3947625,580.4783325,59689.2112125,0.0,4769.945449999999,50555.063454999996,59689.2112125,55325.008904999995,4364.202307500003
2026-01-14 02:00:00+00:00,4112.634965,9540.5118075,112.667,1145.162385,316.49296,0.016,780.5543,4021.9762499999997,26529.9751225,3998.6065425,14.1449,22.91866,75.451,6890.3360025,496.71333,58058.161224999996,0.0,4995.54975,50218.6258275,58058.161224999996,55214.1755775,2843.985647499998
2026-01-14 03:00:00+00:00,4131.5045150000005,9836.900865,112.637,1132.4067525,316.70171,0.0225,774.57855,4249.73075,25954.4249925,3808.0308725,33.563725,22.91866,75.451,7784.1454425,455.3970225,58688.4143575,0.0,4392.853349999999,51733.786625,58688.4143575,56126.639975,2561.7743825
2026-01-14 04:00:00+00:00,4146.656765,10147.896215,112.8303325,1128.535205,317.00071,0.025,773.571425,4506.639999999999,25699.44589,4157.5667475,39.8576,22.91866,75.451,7714.6461825,443.6725,59286.7142325,0.0,3506.3222749999995,55456.273082499996,59286.7142325,58962.595357499995,324.1188750000074
2026-01-14 05:00:00+00:00,4244.86409,11302.716432500001,113.1503325,1115.81209,300.16670999999997,0.02775,769.0952500000001,5086.062,25891.813575,5342.035239999999,34.17255,22.91866,75.451,7992.33449,442.69883,62733.31900000001,0.0,1238.293075,63472.08522,62733.31900000001,64710.378295,-1977.0592949999918
2026-01-14 06:00:00+00:00,4347.262015,13041.100115,112.7686675,1114.57918,281.24971,0.81125,801.301875,5261.6125,25391.6624275,7196.26098,51.738075,22.91866,75.451,8875.271005,447.4833325,67021.47079250001,11.040700000000001,0.0,69256.88695,67032.51149250001,69256.88695,-2224.375457499991
2026-01-14 07:00:00+00:00,4439.33924,13633.5163825,112.667,1136.44759,298.96296,431.17449999999997,820.4563,4785.7775,24706.66068,8047.105045,35.53685,22.91866,75.451,9960.8159625,446.270835,68953.10050500001,475.055125,0.0,72320.6399425,69428.15563000001,72320.6399425,-2892.4843124999898
2026-01-14 08:00:00+00:00,4469.162715,13814.186395,112.703665,1175.239675,315.78346,2108.473,830.4066,4546.40225,23929.777205,7830.9223,27.470675,22.91866,62.48775,10278.8039525,446.4741675,69971.21247,1259.464125,0.0,72063.60801,71230.676595,72063.60801,-832.9314149999991
2026-01-14 09:00:00+00:00,4424.460765,13386.102565000001,112.636365,1121.057265,315.93371,4864.11,837.102725,4290.81375,22502.867084999998,6640.4979575,18.318,22.91866,75.451,10500.1306525,447.54667,69559.94717,1178.495375,0.0,72228.26573,70738.442545,72228.26573,-1489.823185000001
2026-01-14 10:00:00+00:00,4369.427665,13279.5800825,112.668665,1179.35477,315.86921,7793.761,834.0741,3837.90125,20412.31649,6215.4036275,17.4032,22.91866,74.973725,10719.9429525,453.3825,69638.97789750001,143.41254999999998,0.0,72647.5879725,69782.3904475,72647.5879725,-2865.197524999996
2026-01-14 11:00:00+00:00,4292.48004,13101.373165,112.6353325,1221.820495,315.37246,9452.98625,830.692375,3631.18425,18391.7991225,6015.8005725,24.2591,22.91866,75.451,10664.53926,452.4908325,68605.80291500001,190.882075,0.0,72320.980195,68796.68499000001,72320.980195,-3524.2952049999876
2026-01-14 12:00:00+00:00,4243.73039,13155.6499675,112.6353325,1217.64172,315.41446,9376.43575,823.55335,3638.27775,16274.5628325,6430.4713875,25.088625,22.91866,75.451,10841.9631775,450.708335,67004.5027375,0.0,606.1016500000001,71371.7323525,67004.5027375,71977.83400249999,-4973.331264999986
2026-01-14 13:00:00+00:00,4229.026265,13616.328365,112.733665,1217.598995,315.82746,6750.9259999999995,0.0,3390.514,13457.120715000001,6794.978875,0.0,22.91866,75.451,11375.053905,453.4333325,61811.911237500004,0.0,117.44662500000004,69438.19559250001,61811.911237500004,69555.6422175,-7743.73098
2026-01-14 14:00:00+00:00,4251.28179,14628.707910000001,112.6986675,1170.94892,316.46446000000003,2860.34625,0.0,2874.688,11181.273485000002,7242.9304325,0.0,22.91866,75.451,11819.679015,446.630835,57004.01942500001,2268.5867749999998,0.0,69348.717445,59272.60620000001,69348.717445,-10076.111244999993
2026-01-14 15:00:00+00:00,4393.812565,15061.5892175,112.6353325,1165.75328,317.14371,287.916,213.900025,2675.1275,9915.0797225,7298.6346025,48.06875,22.91866,75.451,11831.1255175,447.111665,53866.26754750001,4506.39955,0.0,69837.2129975,58372.66709750001,69837.2129975,-11464.54589999999
2026-01-14 16:00:00+00:00,4505.801715,14932.475770000001,222.70775000000003,1156.6467499999999,317.58846,0.31925000000000003,860.7828,2604.489,8741.2146125,6755.4407925000005,283.07615,22.91866,75.451,11854.93857,447.8083325,52781.6596125,5506.077625,0.0,71598.6106,58287.7372375,71598.6106,-13310.873362500002
2026-01-14 17:00:00+00:00,4523.727414999999,15248.0209125,312.98533249999997,1144.3953875,317.96046,0.049,871.97605,2448.6165,8199.802455000001,6581.987575,384.264875,22.91866,75.451,11870.3879825,453.9391675,52456.4827725,5689.823899999999,0.0,71246.55666999999,58146.306672499995,71246.55666999999,-13100.249997499996
2026-01-14 18:00:00+00:00,4486.408365,15117.875039999999,308.70325,1129.054985,318.47571,0.04575,873.18215,2616.282,7950.6344125,6559.9075125,282.544825,22.91866,75.451,11841.27579,457.2250025,52039.9844525,5237.245425,0.0,69774.0567275,57277.2298775,69774.0567275,-12496.826850000005
2026-01-14 19:00:00+00:00,4409.1293399999995,14388.5627475,245.73091749999998,1098.2386649999999,319.03246,0.027999999999999997,860.661225,2989.56275,7817.35415,6470.9585975,54.928875000000005,22.91866,74.701,11782.0350375,459.66166499999997,50993.504089999995,3734.37955,0.0,66991.969135,54727.88363999999,66991.969135,-12264.085495000014
2026-01-14 20:00:00+00:00,4323.6738399999995,14048.98447,120.0023325,1089.40114,319.48596,0.032,830.61495,3153.52575,7657.794935,6015.88043,55.2849,22.91866,74.451,11174.3831025,455.3941675,49341.827637500006,1843.3646250000002,0.0,63504.9569625,51185.19226250001,63504.9569625,-12319.764699999992
2026-01-14 21:00:00+00:00,4254.67804,13623.43873,112.7653325,1097.950955,319.78371,0.041999999999999996,832.829925,2821.39475,7811.646612500001,5926.0414925000005,57.825,22.91866,74.451,11029.1204475,449.3574975,48434.2441525,1342.0755250000002,0.0,59954.82723,49776.3196775,59954.82723,-10178.5075525
2026-01-14 22:00:00+00:00,4212.48494,12892.88705,113.0653325,1106.34522,319.98721,0.020749999999999998,823.7850249999999,2805.9955,8868.8054125,5683.0003525,39.944925,22.91866,74.451,9909.510312499999,457.478335,47330.680025,125.952775,0.0,56565.37456,47456.6328,56565.37456,-9108.741759999997
2026-01-14 23:00:00+00:00,4162.435515,11418.0183425,111.19958249999999,1102.545775,317.45696,0.02175,817.0767,3618.534,10782.3663325,4709.947857499999,12.55595,22.91866,74.451,8883.484255,463.9425,46496.95518000001,0.0,822.75905,52806.676035,46496.95518000001,53629.435085,-7132.479904999986
2026-01-15 00:00:00+00:00,4145.55324,10297.23458,111.0953325,1103.2675800000002,316.19521,0.017750000000000002,806.009575,3607.3665,13299.6936675,4183.1718275,31.013725,22.91866,74.451,8508.1782875,459.6175,46965.784435,0.0,1544.55465,51565.89628,46965.784435,53110.45093,-6144.666494999998
2026-01-15 01:00:00+00:00,4135.038565,9842.64062,111.1953325,1085.10052,313.47746,0.023,809.757075,3930.7325,15620.90814,3852.6851725,15.05055,22.91866,74.451,8219.5377575,464.093335,48497.6096875,0.0,3009.6125,50558.61301,48497.6096875,53568.225510000004,-5070.615822500004
2026-01-15 02:00:00+00:00,4135.897215,9825.000135,111.097,1069.6109099999999,305.77871,0.02475,794.52615,4230.32125,17089.015845,3628.492735,10.827225,22.91866,74.451,7891.5334250000005,452.711665,49642.20667500001,0.0,3895.314075,50487.85374,49642.20667500001,54383.167815,-4740.961139999992
2026-01-15 03:00:00+00:00,4152.21254,9902.306185,111.1303325,1043.27453,298.51071,0.01175,786.9108249999999,4909.22675,17588.369005,3776.4854025,18.864425,22.91866,74.451,7919.110455,449.656665,51053.43923500001,0.0,3531.3359499999997,51905.7506825,51053.43923500001,55437.0866325,-4383.64739749999
2026-01-15 04:00:00+00:00,4185.181515,10441.19098,111.2286675,1037.964665,296.39721,0.03,781.9106,5375.52125,18637.028857499998,3841.0138025,19.13745,22.91866,74.451,8220.949175,436.488335,53481.4121675,0.0,2401.404375,55853.061052499994,53481.4121675,58254.46542749999,-4773.053259999993
2026-01-15 05:00:00+00:00,4264.336565,11370.0125825,111.263665,1029.0233349999999,316.22871,0.03175,782.643675,5919.26,19894.37285,4633.561135,24.162175,22.91866,74.451,9057.4508025,433.5458325,57933.262737499994,0.0,379.281075,63887.475379999996,57933.262737499994,64266.756454999995,-6333.493717500001
2026-01-15 06:00:00+00:00,4391.908740000001,12256.587427499999,111.2286675,1018.1505500000001,319.19646,0.6375,807.244775,5954.45125,20816.10471,5531.9614875,23.83505,22.91866,74.451,9574.5224975,436.46833000000004,61339.66710500001,798.042025,0.0,69189.4440525,62137.70913000001,69189.4440525,-7051.734922499985
2026-01-15 07:00:00+00:00,4489.026040000001,12612.0949475,111.062,1032.4027274999999,318.89471,266.82349999999997,831.61865,6129.45075,21715.945792500002,5775.228525,23.304225000000002,22.91866,74.451,9770.267502499999,438.7716675,63612.2606975,1607.016375,0.0,72447.2458375,65219.2770725,72447.2458375,-7227.968764999998
2026-01-15 08:00:00+00:00,4484.94899,12203.8300425,111.2303325,1041.93156,302.32821,2544.73575,832.4337,6357.2825,22200.989667499998,5726.3921125,22.775125000000003,22.91866,74.451,9778.1698375,441.15083500000003,66145.5683225,686.75575,0.0,72820.66614,66832.32407249999,72820.66614,-5988.342067500009
2026-01-15 09:00:00+00:00,4443.205115000001,12240.730995,111.332,1063.254365,316.83371,6617.05975,840.210675,6669.68625,21900.9144825,5439.690635,21.738725,22.91866,74.451,9565.8044675,433.66582999999997,69761.49666,0.0,253.9332,72768.706165,69761.49666,73022.639365,-3261.142704999991
2026-01-15 10:00:00+00:00,4376.2383150000005,11962.1524075,111.062,1075.9312650000002,317.74646,11295.0785,853.4926499999999,6571.35725,20462.0728575,4563.4420425,16.802075,22.91866,74.451,8724.114575,428.0425,70854.90255749998,0.0,569.743575,72821.47249,70854.90255749998,73391.216065,-2536.3135075000173
2026-01-15 11:00:00+00:00,4306.917765,11515.45314,111.0936675,1093.3047900000001,317.46221,14437.110499999999,846.94385,6619.089,17802.9730275,4223.3210375,8.08925,22.91866,74.451,8583.75804,425.6854975,70388.57143499999,0.0,922.436125,71454.19792,70388.57143499999,72376.634045,-1988.0626100000081
2026-01-15 12:00:00+00:00,4263.013515,10880.1198375,111.1653325,1108.4023375,317.51871,14199.33575,844.494675,6158.0635,15753.86303,4202.5652900000005,9.665325,22.91866,74.451,8603.83638,425.9480875,66975.36143,0.0,930.54765,69400.7241825,66975.36143,70331.27183249999,-3355.9104024999833
2026-01-15 13:00:00+00:00,4262.617015,11506.0200575,111.1953325,1122.68613,317.16246,10813.11725,826.05285,4982.36625,14512.831709999999,4579.0955075,10.025125,22.91866,74.451,9012.4857625,426.2935,62579.31861,0.0,243.4595,68052.285195,62579.31861,68295.744695,-5716.426084999999
2026-01-15 14:00:00+00:00,4302.69264,11995.60151,111.0936675,1123.913945,317.41446,5349.13525,812.4402,4151.62525,13217.8710625,5607.700935,68.804625,22.91866,75.097,9759.217495,439.6569925,57355.1836925,2284.72545,0.0,67440.986805,59639.9091425,67440.986805,-7801.077662499993
2026-01-15 15:00:00+00:00,4450.160465,12247.2052,111.0953325,1125.5763299999999,317.42471,686.17,835.906575,3701.05225,14135.024385,5949.0384825,181.951975,22.91866,75.097,9913.745475,445.4125,54197.77934,4030.80775,0.0,68484.3838525,58228.58709,68484.3838525,-10255.796762500002
2026-01-15 16:00:00+00:00,4538.731265,12298.1361225,111.062,1144.8183875,316.99746,0.39899999999999997,835.280675,3704.6705,16466.2951675,5964.3795525,290.86315,22.91866,75.097,9925.858615000001,446.64916500000004,56142.156720000006,4582.488125,0.0,70827.42893,60724.644845,70827.42893,-10102.784084999992
2026-01-15 17:00:00+00:00,4559.02219,12075.9035725,111.1303325,1122.90836,316.76971000000003,0.09475,733.8083,3694.47675,19418.378535,6148.4494575,285.584625,22.91866,75.097,9924.85382,437.2125,58926.60856250002,2881.5843250000003,0.0,70525.8989725,61808.19288750002,70525.8989725,-8717.706084999976
2026-01-15 18:00:00+00:00,4500.83024,11203.69226,111.128415,1090.3244300000001,314.61096,0.06725,592.1131,3734.0495,22585.450205,6108.4942125,263.343675,22.91866,75.097,9884.031115,433.6491675,60919.800189999994,1723.637975,0.0,69340.51178,62643.43816499999,69340.51178,-6697.073615000008
2026-01-15 19:00:00+00:00,4400.38314,10672.34995,111.2300825,1065.50286,298.20046,0.056,582.8050499999999,4586.4405,25440.77861,5560.36718,60.512325000000004,22.91866,75.097,9390.2360325,437.1650025,62704.04285250002,0.0,210.878625,66502.56105999999,62704.04285250002,66713.43968499999,-4009.3968324999732
2026-01-15 20:00:00+00:00,4299.275765,9403.3762525,111.1953325,1059.257095,280.61121,0.04725,573.21675,5182.887000000001,27326.441225000002,4839.8559875,26.103625,22.91866,74.6125,8572.94055,438.0583325,62210.797535000005,0.0,1111.9917,62609.3506425,62210.797535000005,63721.3423425,-1510.544807499995
2026-01-15 21:00:00+00:00,4236.72049,8411.7497675,111.243665,1059.1200825,261.79971,0.042499999999999996,581.98015,6171.5095,28056.791545,4740.32492,21.4521,22.91866,74.451,8081.731605,434.6890825,62266.5247775,0.0,1869.6184250000001,59662.148775,62266.5247775,61531.7672,734.7575775000005
2026-01-15 22:00:00+00:00,4175.55569,7611.5763675,111.262,1063.42812,242.98121,0.03925,579.2611750000001,6463.711,29543.970235,4652.0106,20.659399999999998,22.91866,74.451,7048.58386,432.71875,62043.1273175,0.0,3181.4096,56366.1600375,62043.1273175,59547.5696375,2495.5576800000053
2026-01-15 23:00:00+00:00,4122.32379,7185.5519825,200.6883675,1069.3167050000002,222.91996,0.034,534.466725,6481.33525,30532.4011225,4433.7661525,24.205125,22.91866,75.451,5723.9748500000005,400.11582999999996,61029.469520000006,0.0,4383.944925,53681.2811725,61029.469520000006,58065.226097499995,2964.2434225000106
2026-01-16 00:00:00+00:00,4094.80979,7146.6516875,203.890275,1065.1150475,218.99596,0.024,559.497325,6499.54725,31045.33712,4316.1964425,12.023724999999999,22.91866,75.451,5228.7328925,394.9874975,60884.1786725,0.0,4762.594924999999,51619.961785,60884.1786725,56382.55671,4501.621962500001
2026-01-16 01:00:00+00:00,4080.582015,6973.8727125,203.8479,1065.994645,218.79596,0.0235,556.969425,6656.597250000001,31624.307345,4326.60494,12.2458,22.91866,75.451,5118.0564425,387.8016675,61324.0692625,0.0,5265.9394250000005,51365.381275,61324.0692625,56631.3207,4692.7485625000045
2026-01-16 02:00:00+00:00,4066.565715,7021.3181825,203.7807575,1058.9995549999999,218.88296,0.023,555.347725,5972.981,31728.6390975,4495.957775,12.753825,22.91866,75.451,5105.65626,394.3775,60933.65301250001,0.0,5234.877175,51369.7258425,60933.65301250001,56604.603017500005,4329.0499950000085
2026-01-16 03:00:00+00:00,4083.7685149999998,7348.5740675,203.8081325,1052.52814,236.61070999999998,0.0215,552.4673250000001,6395.36975,31983.56903,5014.5437,20.9277,22.91866,75.451,5302.51592,407.8650025,62700.93915250001,0.0,5369.75255,53117.3464425,62700.93915250001,58487.098992499996,4213.840160000014
2026-01-16 04:00:00+00:00,4132.1317899999995,8372.343967499999,230.3726575,1048.3115,257.56646,0.029,555.4576000000001,5399.112,31490.707847499998,5685.153445,25.588425,22.91866,75.451,6333.0236525,390.4849975,64018.65300250001,0.0,4164.8051,56403.1874075,64018.65300250001,60567.9925075,3450.660495000011
2026-01-16 05:00:00+00:00,4219.7940149999995,9918.33807,386.8696175,1044.96502,275.55671,0.03475,552.91355,5319.56825,32485.574985000003,6259.8071275,34.531025,22.91866,75.451,8133.8207475,408.29333499999996,69138.43686249999,0.0,2505.846525,64114.3077875,69138.43686249999,66620.1543125,2518.282549999989
2026-01-16 06:00:00+00:00,4347.58649,12606.4138425,399.9212075,1046.561625,293.04346,1.04525,550.0298,5161.47675,30208.6742075,6577.7185025,101.46972500000001,22.91866,75.451,9021.529,440.8166675,70854.6561875,0.0,426.5018,69756.93054,70854.6561875,70183.43234,671.2238475000049
2026-01-16 07:00:00+00:00,4390.414665,13512.8733575,399.72745,1062.35853,311.37746,1168.9515000000001,559.38825,5716.9135,27375.2522475,7021.3241725,53.9094,22.91866,75.451,9639.26549,400.045,71710.1706825,609.839275,0.0,72632.7212175,72320.0099575,72632.7212175,-312.7112599999964
2026-01-16 08:00:00+00:00,4410.975515,13416.58282,399.84509,1088.8702050000002,294.32021,7150.14025,570.09835,5917.6405,24340.856775,7019.237837500001,58.36,22.91866,75.451,9753.8028175,415.5641675,74934.6641975,730.309575,0.0,73225.2102125,75664.9737725,73225.2102125,2439.7635600000067
2026-01-16 09:00:00+00:00,4371.557065,12645.12509,387.60961,1117.25478,281.88921,14336.1035,570.89085,5798.826,20037.736135,6539.89185,33.970825,22.91866,75.451,9285.6709325,380.1025,75884.99800749999,0.0,676.20925,72291.136035,75884.99800749999,72967.345285,2917.652722499988
2026-01-16 10:00:00+00:00,4328.98319,12554.3319175,119.43345,1134.3654299999998,257.17021,19517.28925,568.1465499999999,5201.63925,15875.1655575,6327.523615,24.729425,22.91866,75.451,8921.9655025,377.891665,75307.0046725,0.0,1119.510625,70936.56043,75307.0046725,72056.071055,3250.933617500006
2026-01-16 11:00:00+00:00,4277.78929,12786.796582500001,111.0953325,1152.1295850000001,274.49846,20925.076,568.79965,4604.2919999999995,12484.55023,5975.1895125,19.953425,22.91866,75.451,8882.904045,470.128335,72631.5721075,0.0,1919.7256,69429.252595,72631.5721075,71348.978195,1282.5939125000004
2026-01-16 12:00:00+00:00,4265.0950649999995,12776.543935,111.2298325,1151.828015,292.49496,18518.16675,567.915175,4371.0509999999995,9467.1761175,6306.208135,11.169,22.91866,75.451,9557.64962,462.3473375,67957.24460250001,0.0,2178.210725,67947.604235,67957.24460250001,70125.81496,-2168.5703574999934
2026-01-16 13:00:00+00:00,4365.501490000001,13757.384955,111.16175,1147.170065,312.79421,12984.68475,569.290825,3505.069,6946.8247075,6929.7452125,45.36595,22.91866,75.451,10401.7076775,412.679165,61587.74941750001,0.0,1059.1451749999999,65691.709725,61587.74941750001,66750.85489999999,-5163.105482499981
2026-01-16 14:00:00+00:00,4495.72674,14549.1011125,111.2303325,1130.7794900000001,315.38321,5751.84025,566.81695,2887.5727500000003,6057.3607675,7779.3213725000005,113.305825,22.91866,75.451,11049.9662425,415.3900025,55322.164705,1858.604875,0.0,65469.09381,57180.76958,65469.09381,-8288.324229999998
2026-01-16 15:00:00+00:00,4651.306465,15465.232945,111.1650825,1105.58399,316.21146,693.9705,572.414625,2525.62525,6842.7943275,7886.5260375,72.663325,22.91866,75.451,11341.3800225,424.59583250000003,52107.839522500006,4018.673025,0.0,66612.15525,56126.51254750001,66612.15525,-10485.642702499987
2026-01-16 16:00:00+00:00,4726.01789,15714.442070000001,111.097,1095.8979525,316.85846000000004,0.49775,570.4572000000001,2225.982,8553.074175,7940.308475,39.515249999999995,22.91866,75.451,11537.1250475,464.0566675,53393.699597499995,4661.412075,0.0,68922.6798475,58055.111672499996,68922.6798475,-10867.568175
2026-01-16 17:00:00+00:00,4724.898714999999,15530.303915,111.062,1085.157555,317.48946,0.0685,572.250625,1960.37425,9745.623035,7956.7074274999995,39.574875,22.91866,76.79575,11522.507192500001,505.6208325,54171.3527925,5176.067875000001,0.0,68859.86518749999,59347.4206675,68859.86518749999,-9512.44451999999
