,Biomass,Fossil Gas,Fossil Oil,Hydro Run-of-river and poundage,Nuclear,Other,Solar,Waste,Wind Offshore,Wind Onshore,Generation,Storage Discharge,Storage Charge,Demand,Total Generation,Total Load,Net Export
2026-02-04 03:00:00+00:00,92.3225,1240.3325,0.0,0.0,2071.1375,1143.913603,0.0,244.9325,804.1975,823.558387,6420.39449,0.0,89.16000000000001,8910.8375,6420.39449,8999.9975,-2579.60301
2026-02-04 04:00:00+00:00,91.205,1687.65,0.0,0.0,2072.905,1152.299626,0.0,240.0675,582.6725,788.465793,6615.265419,45.642500000000005,0.0,9253.522500000001,6660.907919,9253.522500000001,-2592.6145810000007
2026-02-04 05:00:00+00:00,86.6625,2179.7875,0.0,0.0,2072.765,1187.327792,0.0,239.8325,450.8725,764.724821,6981.972613000001,145.6025,0.0,10301.785,7127.575113000001,10301.785,-3174.209886999999
2026-02-04 06:00:00+00:00,87.71,2656.955,0.0,0.0,2072.9125,1283.230437,0.0,239.8225,258.3825,732.58891,7331.601847,367.4125,0.0,11301.1925,7699.014347,11301.1925,-3602.178152999999
2026-02-04 07:00:00+00:00,88.5825,2674.815,0.0,0.0,2076.7375,1328.456172,208.35425,242.7225,278.28,891.657701,7789.605623,802.2950000000001,0.0,12065.1575,8591.900623000001,12065.1575,-3473.256876999998
2026-02-04 08:00:00+00:00,92.9075,2714.455,0.0,0.0,2075.865,1338.977408,1624.09775,244.1875,215.94,801.534955,9107.965112999998,571.3225,0.0,12519.4625,9679.287612999999,12519.4625,-2840.174887000001
2026-02-04 09:00:00+00:00,88.645,2703.3325,0.0,0.0,2072.4725,1308.10571,3313.1815,243.12,245.485,564.631172,10538.973382,121.8725,0.0,12473.5275,10660.845882,12473.5275,-1812.6816180000005
2026-02-04 10:00:00+00:00,87.9025,2654.755,0.0,0.0,2070.9225,1319.047486,4630.47175,246.38,211.575,457.687501,11678.741736999998,11.567499999999999,0.0,12686.0,11690.309236999998,12686.0,-995.6907630000023
2026-02-04 11:00:00+00:00,89.75,2575.3975,0.0,0.0,2069.86,1299.892771,4938.7425,243.9325,84.34,445.888859,11747.80413,0.0,33.7775,12403.0725,11747.80413,12436.85,-689.0458699999999
2026-02-04 12:00:00+00:00,84.7925,2590.66,0.0,0.0,2068.515,1295.632113,3516.3815,248.205,198.435,520.664637,10523.28575,129.87,0.0,11824.875,10653.15575,11824.875,-1171.71925
2026-02-04 13:00:00+00:00,87.3475,2603.5575,0.0,0.0,2067.83,1298.046403,1834.15875,250.6025,366.9525,521.96256,9030.457713,398.22749999999996,0.0,11405.575,9428.685213,11405.575,-1976.889787
2026-02-04 14:00:00+00:00,88.1975,2573.815,0.0,0.0,2068.195,1316.905026,1086.023,251.445,616.7575,543.835511,8545.173537,40.2275,0.0,11524.9275,8585.401037000001,11524.9275,-2939.5264629999983
2026-02-04 15:00:00+00:00,88.68,2542.6275,0.0,0.0,2069.6425,1348.425377,435.749,259.1575,783.6775,661.664676,8189.6240530000005,0.0,26.74,11479.415,8189.6240530000005,11506.155,-3316.530947
2026-02-04 16:00:00+00:00,88.0325,2559.22,0.0,0.0,2070.8875,1351.284712,53.22575,259.005,912.4675,1106.412462,8400.535423999998,32.5475,0.0,11653.51,8433.082923999998,11653.51,-3220.4270760000018
2026-02-04 17:00:00+00:00,90.94,2639.1275,0.0,0.0,2071.475,1319.666235,0.0,258.715,771.6575,1798.996305,8950.57754,132.6925,0.0,12061.407500000001,9083.27004,12061.407500000001,-2978.1374600000017
2026-02-04 18:00:00+00:00,90.91,2603.1975,0.0,0.0,2071.5225,1256.638303,0.0,259.4425,1674.85,2020.394445,9976.955248,0.0,1.8575,11848.805,9976.955248,11850.6625,-1873.7072520000002
2026-02-04 19:00:00+00:00,92.94,2171.8325,0.0,0.0,2071.875,1177.952566,0.0,259.915,2050.66,2072.115637,9897.290702999999,0.0,16.459999999999997,11323.4375,9897.290702999999,11339.8975,-1442.6067970000004
2026-02-04 20:00:00+00:00,91.115,1430.3475,0.0,0.0,2071.4775,1116.33403,0.0,256.5925,2078.405,2087.457886,9131.729416,0.0,5.385,10736.52,9131.729416,10741.905,-1610.1755840000005
2026-02-04 21:00:00+00:00,89.5975,1352.665,0.0,0.0,2072.0225,1129.231981,0.0,254.3625,2106.25,2008.029603,9012.159083999999,0.0,46.205000000000005,10571.295,9012.159083999999,10617.5,-1605.340916000001
2026-02-04 22:00:00+00:00,91.01,1152.05,0.0,0.0,2072.835,1097.152952,0.0,255.65,2092.93,1792.262984,8553.890936,0.0,83.30000000000001,10206.994999999999,8553.890936,10290.294999999998,-1736.4040639999985
2026-02-04 23:00:00+00:00,91.535,904.9825,0.0,0.0,2075.305,1112.470019,0.0,253.465,2098.9125,1613.238465,8149.908484,0.0,149.5375,9727.0325,8149.908484,9876.57,-1726.6615160000001
2026-02-05 00:00:00+00:00,91.755,835.2125,0.0,0.0,2073.0825,1101.97246,0.0,250.7175,2063.04,1580.777401,7996.557361,0.0,648.9425,9405.73,7996.557361,10054.672499999999,-2058.1151389999986
2026-02-05 01:00:00+00:00,90.6375,775.7025,0.0,0.0,2073.45,1094.327058,0.0,255.1575,2043.055,1576.256371,7908.585929000001,0.0,644.935,9138.345000000001,7908.585929000001,9783.28,-1874.694071
2026-02-05 02:00:00+00:00,93.3225,773.68,0.0,0.0,2073.895,1069.472263,0.0,254.04,2080.405,1554.432679,7899.247442,0.0,640.7625,9153.0275,7899.247442,9793.79,-1894.542558000001
2026-02-05 03:00:00+00:00,93.9625,832.735,0.0,0.0,2074.9525,1097.83673,0.0,255.7825,2058.555,1455.942803,7869.767033,0.0,633.9399999999999,9227.04,7869.767033,9860.980000000001,-1991.2129670000013
2026-02-05 04:00:00+00:00,92.2375,949.28,0.0,0.0,2074.725,1115.103394,0.0,251.5275,2011.2475,1351.010896,7845.1317899999995,0.0,301.27750000000003,9533.03,7845.1317899999995,9834.3075,-1989.1757100000013
2026-02-05 05:00:00+00:00,85.5175,1717.9025,0.0,0.0,2073.695,1178.547955,0.0,254.32,1961.88,1253.787827,8525.650782,73.515,0.0,10498.9375,8599.165782,10498.9375,-1899.771718
2026-02-05 06:00:00+00:00,89.78,2424.5175,0.0,0.0,2073.1975,1255.593593,0.0,245.1125,1872.71,1206.110455,9167.021548,56.767500000000005,0.0,11553.5475,9223.789048,11553.5475,-2329.758452
2026-02-05 07:00:00+00:00,95.4725,2787.8275,0.0,0.0,2072.7175,1262.088896,70.683,246.8975,1832.99,1188.08591,9556.762806,65.8125,0.0,12146.5975,9622.575306,12146.5975,-2524.022193999999
2026-02-05 08:00:00+00:00,93.63,2936.35,0.0,0.0,2072.4175,1279.793407,520.58225,245.345,1777.945,1252.501294,10178.564451,9.915,0.0,12519.9375,10188.479451000001,12519.9375,-2331.458048999999
2026-02-05 09:00:00+00:00,90.88,3190.895,0.0,0.0,2071.9825,1296.462643,1115.11,248.805,1626.215,1171.672107,10812.02225,6.404999999999999,0.0,12440.525,10818.42725,12440.525,-1622.097749999999
2026-02-05 10:00:00+00:00,90.255,3231.1575,0.0,0.0,2071.475,1280.174323,1426.9975,250.065,1353.1525,922.028382,10625.305205,101.2,0.0,12255.0275,10726.505205000001,12255.0275,-1528.5222949999988
2026-02-05 11:00:00+00:00,88.915,3327.3025,0.0,0.0,2070.6125,1238.996203,1551.27325,246.7475,1118.265,774.016589,10416.128541999999,15.819999999999999,0.0,11926.895,10431.948541999998,11926.895,-1494.9464580000022
2026-02-05 12:00:00+00:00,88.6,3176.605,0.0,0.0,2073.7125,1245.028035,1428.9735,244.7225,1010.34,682.267251,9950.248786,0.0,47.8375,11862.6625,9950.248786,11910.5,-1960.251214
2026-02-05 13:00:00+00:00,89.895,3220.09,0.0,0.0,2072.5025,1294.57236,1078.9155,243.1325,851.24,593.760197,9444.108057,0.0,19.6225,11638.432499999999,9444.108057,11658.054999999998,-2213.946942999999
2026-02-05 14:00:00+00:00,87.75,3280.8175,0.0,0.0,2070.1325,1304.436109,648.2905,247.1625,787.7375,548.989591,8975.316200000001,19.002499999999998,0.0,11451.98,8994.318700000002,11451.98,-2457.661299999998
2026-02-05 15:00:00+00:00,85.8675,3469.27,0.0,0.0,2072.6875,1293.403474,238.05825,246.9775,789.52,562.240319,8758.024543,170.6175,0.0,11413.657500000001,8928.642043,11413.657500000001,-2485.0154570000013
2026-02-05 16:00:00+00:00,84.5825,3557.365,0.0,0.0,2073.0675,1266.020168,16.39825,251.7775,793.08,624.353995,8666.644913,231.7475,0.0,11677.4175,8898.392413,11677.4175,-2779.025087
2026-02-05 17:00:00+00:00,89.6825,3562.08,0.0,0.0,2073.3675,1232.031533,0.0,248.7325,767.485,684.475355,8657.854388,736.2325000000001,0.0,11920.6975,9394.086888,11920.6975,-2526.6106120000004
2026-02-05 18:00:00+00:00,86.8525,3557.29,0.0,0.0,2074.1725,1184.328016,0.0,240.5075,801.3475,754.538069,8699.036085,349.5675,0.0,11511.065,9048.603584999999,11511.065,-2462.4614150000016
2026-02-05 19:00:00+00:00,89.61,3318.815,0.0,0.0,2074.9425,1164.499513,0.0,242.725,799.5275,730.670044,8420.789557,123.9425,0.0,11007.17,8544.732057,11007.17,-2462.437943000001
2026-02-05 20:00:00+00:00,91.29,3084.6225,0.0,0.0,2075.3825,1157.277235,0.0,231.4625,725.0925,664.71143,8029.838664999999,34.025,0.0,10407.84,8063.863664999999,10407.84,-2343.976335000001
2026-02-05 21:00:00+00:00,90.76,2819.4575,0.0,0.0,2074.66,1136.598751,0.0,244.0125,693.89,666.262585,7725.641336000001,0.41500000000000004,0.0,10263.155,7726.056336000001,10263.155,-2537.098664
2026-02-05 22:00:00+00:00,95.0475,2270.1125,0.0,0.0,2074.5725,1124.875867,0.0,251.4675,691.555,673.489731,7181.1205979999995,0.0,6.48,9990.942500000001,7181.1205979999995,9997.4225,-2816.301902000001
2026-02-05 23:00:00+00:00,91.9325,2228.9375,0.0,0.0,2074.835,1160.455241,0.0,252.925,497.0075,574.743641,6880.8363819999995,51.4825,0.0,9437.1275,6932.318882,9437.1275,-2504.808618000001
2026-02-06 00:00:00+00:00,91.855,2203.26,0.0,0.0,2075.075,1152.508612,0.0,251.155,407.1675,590.175284,6771.196396,22.730000000000004,0.0,9041.5025,6793.926396,9041.5025,-2247.5761040000007
2026-02-06 01:00:00+00:00,89.05,1924.1125,0.0,0.0,2074.69,1112.485356,0.0,254.29,419.3775,704.624326,6578.629682,0.0,50.532500000000006,8812.655,6578.629682,8863.1875,-2284.557818
2026-02-06 02:00:00+00:00,91.4075,2198.3475,0.0,0.0,2074.9425,1092.345651,0.0,252.9,352.6925,732.280199,6794.915849999999,0.0,485.5075,8727.0775,6794.915849999999,9212.585,-2417.6691499999997
2026-02-06 03:00:00+00:00,90.25,2118.3075,0.0,0.0,2075.2075,1123.031803,0.0,257.0775,377.4875,811.899125,6853.260928,0.0,450.25,8819.465,6853.260928,9269.715,-2416.4540720000005
2026-02-06 04:00:00+00:00,91.67,2734.8475,0.0,0.0,2075.2575,1143.400008,0.0,255.355,458.765,752.727246,7512.022254,0.0,19.0475,9148.755000000001,7512.022254,9167.802500000002,-1655.7802460000012
2026-02-06 05:00:00+00:00,92.0725,3440.4525,0.0,0.0,2074.7125,1201.579697,0.0,255.29,475.53,785.9153,8325.552497,154.5275,0.0,10166.997500000001,8480.079997,10166.997500000001,-1686.9175030000006
2026-02-06 06:00:00+00:00,93.735,3900.0225,0.0,0.0,2074.3325,1265.666357,0.0,251.9825,520.0525,872.109475,8977.900832,20.7025,0.0,11267.315,8998.603331999999,11267.315,-2268.7116680000017
2026-02-06 07:00:00+00:00,92.415,3987.5875,0.0,0.0,2074.015,1349.020997,28.7715,253.0275,512.6,961.723145,9259.160641999999,403.735,0.0,11969.64,9662.895642,11969.64,-2306.744358
2026-02-06 08:00:00+00:00,91.22,3985.565,0.0,0.0,2070.5475,1364.789699,291.518,245.4725,497.72,1039.825225,9586.657924000001,604.5,0.0,12461.0975,10191.157924000001,12461.0975,-2269.939575999999
2026-02-06 09:00:00+00:00,91.3275,3980.16,0.0,0.0,2067.9025,1386.129915,650.4495,244.3975,458.175,1017.947897,9896.489811999998,515.76,0.0,12432.295,10412.249811999998,12432.295,-2020.0451880000019
2026-02-06 10:00:00+00:00,87.12,3971.525,0.0,0.0,2070.1,1382.602108,963.197,228.2325,350.165,857.633454,9910.575062000002,67.0275,0.0,12434.0175,9977.602562000002,12434.0175,-2456.414937999998
2026-02-06 11:00:00+00:00,90.245,3978.355,0.0,0.0,2070.79,1331.971252,1087.11275,222.11,283.245,702.279721,9766.108723000001,132.425,0.0,12039.515,9898.533723,12039.515,-2140.981276999999
2026-02-06 12:00:00+00:00,91.7675,3950.455,0.0,0.0,2072.835,1303.574948,1269.467,228.6325,236.0275,566.053684,9718.813132000001,81.0075,0.0,11931.67,9799.820632,11931.67,-2131.8493679999992
2026-02-06 13:00:00+00:00,89.9675,3930.115,0.0,0.0,2071.295,1363.894974,1418.0505,230.8475,165.16,394.363948,9663.694422,29.36,0.0,11723.130000000001,9693.054422000001,11723.130000000001,-2030.075578
2026-02-06 14:00:00+00:00,94.515,3921.7825,0.0,0.0,2069.05,1376.412587,1130.0425,225.675,152.7925,412.172963,9382.443049999998,61.3525,0.0,11382.555,9443.795549999999,11382.555,-1938.7594500000014
2026-02-06 15:00:00+00:00,88.8525,3929.4075,0.0,0.0,2069.1975,1357.927231,457.8325,224.215,389.3825,503.499474,9020.314205,107.89500000000001,0.0,11351.625,9128.209205000001,11351.625,-2223.415794999999
2026-02-06 16:00:00+00:00,89.9,3947.5975,0.0,0.0,2069.82,1340.758109,49.668,218.7375,622.9425,536.001012,8875.424621,189.83999999999997,0.0,11439.869999999999,9065.264621,11439.869999999999,-2374.6053789999987
2026-02-06 17:00:00+00:00,89.26,3960.75,0.0,0.0,2069.6275,1352.73336,0.0,226.59,910.44,645.477028,9254.877888,777.345,0.0,11690.39,10032.222888,11690.39,-1658.1671119999992
2026-02-06 18:00:00+00:00,90.9725,3755.38,0.0,0.0,2069.39,1346.23262,0.0,227.3475,1340.7875,823.499049,9653.609169,101.1725,0.0,11373.865,9754.781669,11373.865,-1619.0833309999998
2026-02-06 19:00:00+00:00,91.4,3384.425,0.0,0.0,2069.225,1291.571351,0.0,229.2625,1531.9875,1063.196041,9661.067391999999,35.4075,0.0,10842.17,9696.474891999998,10842.17,-1145.6951080000017
2026-02-06 20:00:00+00:00,88.4175,2815.3375,0.0,0.0,2068.625,1261.132165,0.0,228.76,1718.79,1178.891382,9359.953547000001,46.949999999999996,0.0,10399.605,9406.903547000002,10399.605,-992.7014529999979
2026-02-06 21:00:00+00:00,81.705,2680.96,0.0,0.0,2067.855,1233.930475,0.0,229.0725,1630.44,1143.064913,9067.027888,3.8225,0.0,10188.2325,9070.850388,10188.2325,-1117.3821119999993
2026-02-06 22:00:00+00:00,73.9575,2315.06,0.0,0.0,2068.1375,1244.438053,0.0,229.6475,1353.0925,1100.495561,8384.828614,118.645,0.0,9860.6175,8503.473614,9860.6175,-1357.1438859999998
2026-02-06 23:00:00+00:00,72.8625,1359.2125,0.0,0.0,2068.2025,1157.823349,0.0,230.95,1154.485,1222.963828,7266.499677,25.135,0.0,9393.02,7291.634677,9393.02,-2101.3853230000004
2026-02-07 00:00:00+00:00,73.1,1089.9225,0.0,0.0,2067.4775,1157.533469,0.0,228.5425,1306.39,1273.644119,7196.610087999999,0.0,1.3249999999999993,9006.3925,7196.610087999999,9007.7175,-1811.1074120000012
2026-02-07 01:00:00+00:00,73.8925,1085.975,0.0,0.0,2069.3825,1186.10215,0.0,229.59,1440.015,1241.65954,7326.616690000001,0.0,7.834999999999999,8810.15,7326.616690000001,8817.984999999999,-1491.368309999998
2026-02-07 02:00:00+00:00,74.21,1015.115,0.0,0.0,2069.775,1176.484536,0.0,230.7925,994.545,1101.565068,6662.487104,0.0,460.285,8530.8875,6662.487104,8991.1725,-2328.6853960000008
2026-02-07 03:00:00+00:00,73.35,951.4225,0.0,0.0,2069.9075,1216.305266,0.0,225.805,766.51,1123.348152,6426.648418000001,0.0,402.0525,8445.1125,6426.648418000001,8847.164999999999,-2420.5165819999984
2026-02-07 04:00:00+00:00,73.3925,819.0525,0.0,0.0,2070.8625,1219.899063,0.0,236.23,663.175,1130.441686,6213.0532490000005,12.410000000000004,0.0,8498.7425,6225.463249,8498.7425,-2273.279251
2026-02-07 05:00:00+00:00,71.2875,1071.12,0.0,0.0,2071.3625,1187.66273,0.0,237.825,766.3825,1215.380396,6621.0206259999995,0.0,8.817499999999999,8845.3925,6621.0206259999995,8854.21,-2233.1893739999996
2026-02-07 06:00:00+00:00,67.945,1101.3275,0.0,0.0,2071.31,1268.396217,0.0,237.39,898.1225,1254.226254,6898.717471000001,9.374999999999998,0.0,9337.3925,6908.092471000001,9337.3925,-2429.300028999999
2026-02-07 07:00:00+00:00,72.975,1104.6275,0.0,0.0,2071.8225,1295.08956,233.77325,238.0425,1239.165,1306.642556,7562.137865999999,105.9275,0.0,9946.82,7668.065365999999,9946.82,-2278.754634000001
2026-02-07 08:00:00+00:00,69.9475,1077.75,0.0,0.0,2071.84,1319.828537,1456.5765,237.88,1546.1175,1202.579624,8982.519661000002,127.475,0.0,10717.2575,9109.994661000002,10717.2575,-1607.2628389999973
2026-02-07 09:00:00+00:00,70.06,1059.74,0.0,0.0,2070.755,1345.238418,2585.14325,239.8925,1625.2425,919.816148,9915.887816,171.33,0.0,10836.342499999999,10087.217816,10836.342499999999,-749.1246839999985
2026-02-07 10:00:00+00:00,69.5125,1072.0875,0.0,0.0,2070.0325,1298.778038,3472.9105,237.29,1612.2825,812.582181,10645.475719,12.165000000000001,0.0,10930.0425,10657.640719,10930.0425,-272.40178099999866
2026-02-07 11:00:00+00:00,86.6575,1045.315,0.0,0.0,2069.05,1295.06198,4049.9005,236.9375,1505.055,959.448088,11247.425567999999,0.0,386.435,10986.425,11247.425567999999,11372.859999999999,-125.43443200000002
2026-02-07 12:00:00+00:00,89.6,891.015,0.0,0.0,2067.4475,1287.670782,3947.84075,236.43,1440.0775,933.656334,10893.737866,0.0,592.2600000000001,10692.34,10893.737866,11284.6,-390.8621340000009
2026-02-07 13:00:00+00:00,92.5825,1006.38,0.0,0.0,2067.3,1298.905492,3262.832,237.9375,1290.465,927.409212,10183.811704000002,0.0,57.2675,10285.7875,10183.811704000002,10343.055,-159.24329599999874
2026-02-07 14:00:00+00:00,91.3775,1176.9475,0.0,0.0,2066.555,1297.34173,1983.8755,242.795,1174.2175,850.493376,8883.603106,197.495,0.0,9969.25,9081.098106000001,9969.25,-888.1518939999987
2026-02-07 15:00:00+00:00,92.3775,1405.91,0.0,0.0,2066.4825,1228.245869,729.6385,242.9525,1516.7425,843.692703,8126.042072000001,63.29750000000001,0.0,9925.095,8189.339572000001,9925.095,-1735.7554279999986
2026-02-07 16:00:00+00:00,90.9375,1727.8825,0.0,0.0,2066.7625,1231.218279,60.86425,244.105,1583.37,837.941972,7843.082000999998,422.745,0.0,10269.0625,8265.827000999998,10269.0625,-2003.2354990000022
2026-02-07 17:00:00+00:00,90.06,1788.62,0.0,0.0,2068.08,1285.321671,0.0,246.815,1173.6825,971.361401,7623.9405719999995,958.6400000000001,0.0,10518.5375,8582.580571999999,10518.5375,-1935.9569280000014
2026-02-07 18:00:00+00:00,85.9925,1825.2675,0.0,0.0,2068.225,1296.228021,0.0,241.5775,1094.74,1150.159689,7762.19021,852.2774999999999,0.0,10258.07,8614.467709999999,10258.07,-1643.6022900000007
2026-02-07 19:00:00+00:00,87.4425,1758.065,0.0,0.0,2068.515,1243.54975,0.0,241.6275,1444.1875,1276.582051,8119.969301,144.27,0.0,10003.967499999999,8264.239301,10003.967499999999,-1739.7281989999992
2026-02-07 20:00:00+00:00,86.955,1140.9825,0.0,0.0,2068.525,1177.965072,0.0,242.355,1290.87,1419.107107,7426.759679,1.33,0.0,9681.182499999999,7428.089679,9681.182499999999,-2253.0928209999993
2026-02-07 21:00:00+00:00,84.6425,1117.165,0.0,0.0,2069.08,1134.189507,0.0,242.9275,1394.135,1402.901517,7445.041024,40.08,0.0,9509.91,7485.121024,9509.91,-2024.7889759999998
2026-02-07 22:00:00+00:00,80.69,1086.5875,0.0,0.0,2069.615,1145.243995,0.0,241.2825,1630.05,1348.161267,7601.630262000001,38.955000000000005,0.0,9421.8875,7640.5852620000005,9421.8875,-1781.3022380000002
2026-02-07 23:00:00+00:00,81.2025,959.6475,0.0,0.0,2069.7375,1192.607717,0.0,243.5875,1569.93,1213.663837,7330.376554,0.0,9.24,9026.470000000001,7330.376554,9035.710000000001,-1705.3334460000005
2026-02-08 00:00:00+00:00,91.25,626.2825,0.0,0.0,2069.3525,1197.553213,0.0,239.87,1302.65,1179.676642,6706.634855,11.549999999999999,0.0,8696.175,6718.184855,8696.175,-1977.9901449999988
2026-02-08 01:00:00+00:00,91.7675,629.6775,0.0,0.0,2069.8975,1171.929475,0.0,243.3525,945.385,1147.866873,6299.876348000001,30.58,0.0,8448.8075,6330.456348000001,8448.8075,-2118.351152
2026-02-08 02:00:00+00:00,88.7425,634.5775,0.0,0.0,2070.5125,1160.664698,0.0,240.3925,717.805,1119.289764,6031.984462,0.0,553.055,8317.935,6031.984462,8870.99,-2839.0055379999994
2026-02-08 03:00:00+00:00,90.295,619.3825,0.0,0.0,2071.32,1172.585356,0.0,244.2175,798.175,1058.293712,6054.2690680000005,0.0,604.9475,8388.3525,6054.2690680000005,8993.300000000001,-2939.0309320000006
2026-02-08 04:00:00+00:00,86.1275,620.28,0.0,0.0,2072.835,1171.207446,0.0,242.9825,559.795,886.962341,5640.189787,0.0,592.7524999999999,8409.555,5640.189787,9002.3075,-3362.1177130000005
2026-02-08 05:00:00+00:00,88.1,625.2975,0.0,0.0,2072.9825,1182.662848,0.0,242.43,532.2625,803.413658,5547.149006000001,0.0,586.765,8713.962500000001,5547.149006000001,9300.7275,-3753.5784940000003
2026-02-08 06:00:00+00:00,87.9625,660.4325,0.0,0.0,2072.8,1230.014204,0.0,239.535,422.055,717.382275,5430.181479000001,0.0,18.6725,8953.975,5430.181479000001,8972.647500000001,-3542.466021
2026-02-08 07:00:00+00:00,88.305,681.9275,0.0,0.0,2074.12,1258.974248,276.0465,244.6075,361.235,681.119896,5666.335644,28.175,0.0,9402.4475,5694.510644,9402.4475,-3707.9368560000003
2026-02-08 08:00:00+00:00,91.0425,676.625,0.0,0.0,2074.3575,1278.98757,1684.8865,242.69,273.4,526.296751,6848.285820999999,21.7875,0.0,10023.085,6870.073320999999,10023.085,-3153.011679
2026-02-08 09:00:00+00:00,89.33,663.6225,0.0,0.0,2072.94,1294.243926,3158.4775,240.55,223.5875,354.808675,8097.560101,19.7675,0.0,10374.415,8117.327601,10374.415,-2257.087399000001
2026-02-08 10:00:00+00:00,88.93,651.5225,0.0,0.0,2071.635,1297.827203,4375.697,239.85,185.84,176.650572,9087.952275000001,70.0725,0.0,10658.4625,9158.024775000002,10658.4625,-1500.437724999998
2026-02-08 11:00:00+00:00,85.575,639.0675,0.0,0.0,2070.975,1304.826412,4954.13575,242.955,111.9625,116.46298,9525.960142,61.425,0.0,10640.064999999999,9587.385142,10640.064999999999,-1052.6798579999995
2026-02-08 12:00:00+00:00,85.9925,602.005,0.0,0.0,2070.1775,1279.770292,4936.006,244.4225,89.715,118.589459,9426.678251000001,0.0,26.55,10396.23,9426.678251000001,10422.779999999999,-996.1017489999977
2026-02-08 13:00:00+00:00,86.3725,650.36,0.0,0.0,2069.0725,1220.038879,4286.2495,248.9,43.25,118.707221,8722.9506,0.0,49.475,9995.3025,8722.9506,10044.7775,-1321.8269
2026-02-08 14:00:00+00:00,87.4875,1127.6625,0.0,0.0,2069.13,1248.160337,2877.53725,245.8925,9.1725,115.395833,7780.438419999999,13.225,0.0,9606.54,7793.663419999999,9606.54,-1812.876580000002
2026-02-08 15:00:00+00:00,89.22,1894.665,0.0,0.0,2071.66,1271.588909,1257.962,247.5375,0.0,143.420582,6976.053991,37.4525,0.0,9495.182499999999,7013.506491,9495.182499999999,-2481.676008999999
2026-02-08 16:00:00+00:00,89.6775,2681.8825,0.0,0.0,2073.4275,1302.999487,118.04275,243.655,0.0,236.984226,6746.668962999998,236.91250000000002,0.0,9773.415,6983.581462999999,9773.415,-2789.8335370000023
2026-02-08 17:00:00+00:00,88.87,2805.6325,0.0,0.0,2074.8325,1321.099327,0.00025,248.4425,0.0,354.004595,6892.881672,844.2,0.0,10439.065,7737.081672,10439.065,-2701.9833280000003
2026-02-08 18:00:00+00:00,87.7925,2827.175,0.0,0.0,2076.925,1321.437729,0.0,248.0775,0.0,420.578196,6981.985925000001,857.6524999999999,0.0,10321.4875,7839.638425000001,10321.4875,-2481.8490749999983
2026-02-08 19:00:00+00:00,87.84,2824.41,0.0,0.0,2077.0025,1295.609861,0.0,249.87,0.0,402.923712,6937.656073,516.5475,0.0,9902.4275,7454.203573,9902.4275,-2448.223927
2026-02-08 20:00:00+00:00,91.2175,2323.4775,0.0,0.0,2077.1225,1282.811978,0.0,248.5925,95.855,441.094721,6560.1716989999995,27.1425,0.0,9610.73,6587.3141989999995,9610.73,-3023.415801
2026-02-08 21:00:00+00:00,87.3875,2349.7975,0.0,0.0,2076.8625,1252.890331,0.0,243.9,239.295,488.817642,6738.950473000001,6.440000000000001,0.0,9574.817500000001,6745.390473,9574.817500000001,-2829.4270270000006
2026-02-08 22:00:00+00:00,90.2,2349.115,0.0,0.0,2076.41,1249.167553,0.0,236.4475,263.1425,550.604527,6815.087079999999,28.167500000000004,0.0,9304.945,6843.254579999999,9304.945,-2461.690420000001
2026-02-08 23:00:00+00:00,87.2825,2281.76,0.0,0.0,2076.105,1225.024102,0.0,232.9725,222.595,594.234369,6719.973471,0.0,14.165,8938.529999999999,6719.973471,8952.695,-2232.7215289999995
2026-02-09 00:00:00+00:00,88.92,2261.5575,0.0,0.0,2076.23,1225.545335,0.0,232.7625,179.58,601.480381,6666.075716,0.0,603.0675,8616.42,6666.075716,9219.4875,-2553.411783999999
2026-02-09 01:00:00+00:00,89.5625,1944.9175,0.0,0.0,2076.45,1201.085982,0.0,237.2925,142.485,636.030405,6327.8238870000005,0.0,603.76,8395.782500000001,6327.8238870000005,8999.542500000001,-2671.718613000001
2026-02-09 02:00:00+00:00,85.265,1900.7475,0.0,0.0,2076.5775,1172.915103,0.0,234.0425,145.685,670.817542,6286.050145,0.0,599.0749999999999,8345.0725,6286.050145,8944.147500000001,-2658.097355000001
2026-02-09 03:00:00+00:00,84.9575,2129.5075,0.0,0.0,2077.2,1205.479264,0.0,230.775,152.51,657.286741,6537.716005,0.0,562.8874999999999,8551.2175,6537.716005,9114.105000000001,-2576.388995000001
2026-02-09 04:00:00+00:00,84.3825,2787.0425,0.0,0.0,2076.96,1220.464557,0.0,227.2025,160.42,609.958541,7166.430598000001,0.0,153.905,9018.7775,7166.430598000001,9172.6825,-2006.251902
2026-02-09 05:00:00+00:00,86.6575,3561.6775,0.0,0.0,2076.4575,1287.51394,0.0,230.1525,277.7125,580.413738,8100.585177999999,24.884999999999998,0.0,10146.815,8125.470178,10146.815,-2021.344822000001
2026-02-09 06:00:00+00:00,88.0525,4053.2125,0.0,0.0,2076.6975,1347.879405,0.0,226.9325,356.0825,507.745418,8656.602323000001,260.13,0.0,11210.0025,8916.732323,11210.0025,-2293.2701770000003
2026-02-09 07:00:00+00:00,88.44,4083.035,0.0,0.0,2076.2325,1373.847854,102.48225,223.7775,346.685,487.290971,8781.791075000001,452.45500000000004,0.0,11780.782500000001,9234.246075000001,11780.782500000001,-2546.5364250000002
