,Fossil Gas,Hydro Run-of-river and poundage,Waste,Wind Offshore,Wind Onshore,Hydro Water Reservoir,Generation,Storage Discharge,Storage Charge,Demand,Total Generation,Total Load,Net Export
2026-01-13 06:00:00+00:00,10.57832475,747.10521275,14.64075275,3.600138,1160.87690275,7479.483624500001,9416.284955500001,477.49964950000003,0.0,5758.0650000000005,9893.784605,5758.0650000000005,4135.719605
2026-01-13 07:00:00+00:00,8.0336005,748.82216975,14.6802405,3.69977775,1163.77125,7573.87631725,9512.88335575,467.8502125,0.0,5868.0599999999995,9980.73356825,5868.0599999999995,4112.67356825
2026-01-13 08:00:00+00:00,4.8540132499999995,750.22373225,14.814485999999999,3.799777,1136.1073179999999,7304.65593125,9214.45525775,415.628466,0.0,5765.0875,9630.08372375,5765.0875,3864.9962237500004
2026-01-13 09:00:00+00:00,2.60813675,744.404699,15.024516250000001,3.7001387500000003,1142.8330234999999,7329.5579175,9238.12843175,407.772801,0.0,5766.8725,9645.901232749999,5766.8725,3879.028732749998
2026-01-13 10:00:00+00:00,1.506999,744.311348,14.902921,3.7,1124.9603984999999,7879.453717,9768.8353835,442.19749925,0.0,5735.3525,10211.03288275,5735.3525,4475.68038275
2026-01-13 11:00:00+00:00,1.506999,744.30770725,14.82419775,3.799777,1107.1350145000001,7511.3728845000005,9382.94658,420.62580775000004,0.0,5735.3099999999995,9803.57238775,5735.3099999999995,4068.262387750001
2026-01-13 12:00:00+00:00,1.41950775,743.30836675,14.79693575,3.799999,1105.51396125,7251.30742225,9120.14619275,460.48897750000003,0.0,5760.755,9580.63517025,5760.755,3819.8801702499995
2026-01-13 13:00:00+00:00,1.50504425,743.51900525,14.79254225,3.799999,1089.7514230000002,7214.9697125,9068.33772625,457.90989475000003,0.0,5752.0125,9526.247621,5752.0125,3774.2351210000006
2026-01-13 14:00:00+00:00,1.506999,747.907026,14.802964,3.799999,1083.27789475,7421.8135409999995,9273.10842375,456.7307585,0.0,5782.889999999999,9729.83918225,5782.889999999999,3946.9491822500004
2026-01-13 15:00:00+00:00,1.506999,747.4110225,14.641274750000001,3.799999,1051.4564165000002,7699.57276475,9518.3884765,385.8394875,0.0,5875.845,9904.227964,5875.845,4028.3829639999994
2026-01-13 16:00:00+00:00,1.506999,749.30926425,14.534991250000001,3.799999,996.229229,7962.957617,9728.3380995,414.76084725,0.0,5845.3675,10143.09894675,5845.3675,4297.73144675
2026-01-13 17:00:00+00:00,1.506999,738.21851325,14.49724175,3.700222,985.94808825,7991.186578,9735.05764225,389.7146925,0.0,5770.4974999999995,10124.77233475,5770.4974999999995,4354.27483475
2026-01-13 18:00:00+00:00,1.506999,740.98430325,14.47213625,3.6003325,1021.09982625,7941.15089925,9722.8144965,419.69712775,0.0,5745.1675,10142.511624249999,5745.1675,4397.344124249999
2026-01-13 19:00:00+00:00,1.506999,733.3975905,14.54680775,3.50024975,1054.79387,7785.19107375,9592.93659075,454.421733,0.0,5666.47,10047.358323749999,5666.47,4380.888323749999
2026-01-13 20:00:00+00:00,1.506999,726.594433,14.5541505,3.4002499999999998,1034.71138375,7529.9510549999995,9310.71827125,458.36012725,0.0,5600.83,9769.0783985,5600.83,4168.2483985
2026-01-13 21:00:00+00:00,1.506999,723.257962,14.41122675,3.4,1029.2263805,7110.78279125,8882.585359499999,456.0020745,0.0,5506.6125,9338.587434,5506.6125,3831.974933999999
2026-01-13 22:00:00+00:00,1.506999,726.77366725,14.46725275,3.4,987.71048,5833.54286575,7567.401264749999,291.53465725,0.0,5313.6,7858.935922,5313.6,2545.3359219999993
2026-01-13 23:00:00+00:00,1.506999,719.76952825,14.517637,3.300249,827.6231895,5508.253220500001,7074.970823250001,257.44303975,0.0,5204.2825,7332.413863000001,5204.2825,2128.1313630000004
2026-01-14 00:00:00+00:00,1.506999,717.98146475,14.494328,3.100499,588.49096425,5813.752902,7139.327157,367.99911325,0.0,5148.21,7507.32627025,5148.21,2359.1162702499996
2026-01-14 01:00:00+00:00,1.506999,718.019557,14.445445750000001,2.9006665,333.06077725,5823.141208,6893.0746535,477.6235565,0.0,5102.1925,7370.69821,5102.1925,2268.5057099999995
2026-01-14 02:00:00+00:00,1.506999,724.96363025,14.427937,2.7004442500000003,219.607059,5578.67822725,6541.88429675,468.27433075,0.0,5072.6449999999995,7010.158627500001,5072.6449999999995,1937.5136275000013
2026-01-14 03:00:00+00:00,1.506999,728.15104075,14.46914925,2.7,221.564052,5734.740622249999,6703.13186325,459.9749835,0.0,5065.795,7163.10684675,5065.795,2097.31184675
2026-01-14 04:00:00+00:00,1.506999,729.5493765,14.40847475,2.8995555,229.04371700000002,6158.4394355,7135.8475582500005,429.07282475,0.0,5140.0575,7564.920383000001,5140.0575,2424.8628830000007
2026-01-14 05:00:00+00:00,1.506999,729.37305775,14.38768675,2.99977775,322.661357,7071.1342335,8142.06311175,455.54745375,0.0,5370.5275,8597.6105655,5370.5275,3227.083065499999
2026-01-14 06:00:00+00:00,1.506999,747.316431,14.4974525,2.900222,472.93067425,7563.229187,8802.38096575,461.54222100000004,0.0,5609.9525,9263.92318675,5609.9525,3653.97068675
2026-01-14 07:00:00+00:00,1.506999,761.7462755,14.5528525,2.80022125,511.688627,7668.927686,8961.22266125,462.15155225,0.0,5699.055,9423.3742135,5699.055,3724.319213499999
2026-01-14 08:00:00+00:00,1.506999,757.1230567499999,14.520019,2.799999,458.99075375,7600.9958545,8835.936682,461.6581855,0.0,5669.9225,9297.5948675,5669.9225,3627.6723675000003
2026-01-14 09:00:00+00:00,1.506999,748.412605,14.624191,2.700222,368.20117875,7612.18229675,8747.6274925,461.23040125,0.0,5657.2525,9208.85789375,5657.2525,3551.605393750001
2026-01-14 10:00:00+00:00,1.506999,742.16478375,14.480442,2.5001664999999997,346.89287225,7647.1819157499995,8754.72717925,462.401419,0.0,5643.24,9217.12859825,5643.24,3573.8885982499996
2026-01-14 11:00:00+00:00,1.506999,747.721681,14.509869,2.5,452.01426075,7554.30632175,8772.5591315,460.71113275,0.0,5605.46,9233.27026425,5605.46,3627.8102642500007
2026-01-14 12:00:00+00:00,1.506999,749.29734775,14.5614855,2.4004719999999997,292.26961425,7621.19265375,8681.22857225,473.417088,0.0,5574.66,9154.64566025,5574.66,3579.9856602500004
2026-01-14 13:00:00+00:00,1.506999,751.38524375,14.516331,2.30022125,316.647891,7662.01422675,8748.37091275,452.96975675,0.0,5549.15,9201.340669500001,5549.15,3652.1906695000016
2026-01-14 14:00:00+00:00,1.506999,757.7498457500001,14.62451975,2.299999,323.607349,8024.6313405,9124.420053,472.1899785,0.0,5579.5025000000005,9596.6100315,5579.5025000000005,4017.1075315
2026-01-14 15:00:00+00:00,1.506999,755.77741325,14.658256249999999,2.10011025,321.19386975,7967.93486675,9063.17151525,454.21518125,0.0,5716.13,9517.3866965,5716.13,3801.2566964999996
2026-01-14 16:00:00+00:00,1.506999,758.42307575,14.620939,1.8006657499999998,335.27434274999996,7955.57301175,9067.199034,451.51818825,0.0,5697.389999999999,9518.71722225,5697.389999999999,3821.32722225
2026-01-14 17:00:00+00:00,1.506999,753.77352875,14.57110425,1.4008880000000001,237.62502125,8107.31821925,9116.195760499999,479.45949125,0.0,5672.1075,9595.655251749999,5672.1075,3923.5477517499985
2026-01-14 18:00:00+00:00,1.506999,745.77820225,14.5587505,1.300277,122.45024225,8099.5426105,8985.1370815,472.3940015,0.0,5643.785,9457.531083,5643.785,3813.746083
2026-01-14 19:00:00+00:00,1.506999,745.0627055,14.58189325,1.399749,108.36457375,7989.6790172500005,8860.59493775,457.19167825,0.0,5608.3425,9317.786616,5608.3425,3709.4441159999997
2026-01-14 20:00:00+00:00,1.506999,731.2318855,14.604365999999999,2.3975,141.96436475000002,7793.3651315,8685.07024675,453.98191475,0.0,5546.4925,9139.0521615,5546.4925,3592.5596614999995
2026-01-14 21:00:00+00:00,1.506999,719.610813,14.58734,2.499722,221.69557175,7489.271118,8449.17156375,459.736434,0.0,5433.29,8908.90799775,5433.29,3475.6179977500005
2026-01-14 22:00:00+00:00,1.506999,724.88717475,14.46327425,2.89333325,312.91677825,6870.13465075,7926.80221025,442.66233950000003,0.0,5258.82,8369.46454975,5258.82,3110.644549750001
2026-01-14 23:00:00+00:00,1.506999,717.59103825,14.42436,3.19925,454.59146699999997,6654.8810065,7846.1941207499995,474.25442475,0.0,5074.9825,8320.4485455,5074.9825,3245.4660454999994
2026-01-15 00:00:00+00:00,1.506999,718.496168,14.487923,3.3994999999999997,543.80354625,6456.35909825,7738.0532345,473.80435525,0.0,4972.547500000001,8211.85758975,4972.547500000001,3239.310089749999
2026-01-15 01:00:00+00:00,1.506999,714.662844,14.4701185,3.59955475,619.5209505,5953.32675575,7307.0872225,471.68934175,0.0,4912.7075,7778.77656425,4912.7075,2866.0690642499994
2026-01-15 02:00:00+00:00,1.506999,708.17795325,14.43694775,3.69977775,705.12951575,5515.29902425,6948.25021775,463.69281524999997,0.0,4838.9725,7411.943033,4838.9725,2572.9705329999997
2026-01-15 03:00:00+00:00,1.506999,703.7300735,14.459902,3.8995555,805.06939825,5275.841265999999,6804.50719425,462.74693824999997,0.0,4833.465,7267.2541325,4833.465,2433.7891325
2026-01-15 04:00:00+00:00,1.506999,710.7322295,14.465482,3.9,786.144136,5710.703545750001,7227.45239225,469.23899225,0.0,4912.139999999999,7696.6913845,4912.139999999999,2784.5513845000005
2026-01-15 05:00:00+00:00,1.506999,713.3351240000001,14.4663455,3.9,823.68223975,6987.96592175,8544.85663,477.450284,0.0,5212.135,9022.306914,5212.135,3810.1719140000005
2026-01-15 06:00:00+00:00,1.506999,750.31673025,14.377503,3.9,940.54325875,7499.669726,9210.314217,475.31993275,0.0,5532.1525,9685.63414975,5532.1525,4153.48164975
2026-01-15 07:00:00+00:00,1.506999,747.7474374999999,14.41963525,3.9,994.43155875,7676.89909475,9438.904725249999,472.6453745,0.0,5597.889999999999,9911.550099749998,5597.889999999999,4313.660099749999
2026-01-15 08:00:00+00:00,1.506999,752.48064575,14.3581555,3.9,1031.0183347500001,7697.8197725,9501.0839075,392.4013615,0.0,5548.0775,9893.485269,5548.0775,4345.407769
2026-01-15 09:00:00+00:00,1.506999,753.522788,13.7937455,3.9,1057.1158765,7682.927373500001,9512.7667825,386.053534,0.0,5541.995,9898.820316500001,5541.995,4356.8253165000015
2026-01-15 10:00:00+00:00,1.506999,751.70582425,13.800364250000001,3.8000825000000003,1029.292994,7605.9718485,9406.0781125,378.5518105,0.0,5549.0275,9784.629922999999,5549.0275,4235.602422999998
2026-01-15 11:00:00+00:00,1.506999,754.172901,14.0329355,3.799999,1005.3541357500001,7571.861828749999,9350.728799,383.230857,0.0,5534.635,9733.959656,5534.635,4199.324656000001
2026-01-15 12:00:00+00:00,1.506999,753.48560675,14.3845915,3.799999,881.30504025,7758.4059785,9412.888214999999,396.16654475,0.0,5551.805,9809.054759749999,5551.805,4257.249759749999
2026-01-15 13:00:00+00:00,1.506999,755.0715809999999,14.31125475,3.8999165,689.047858,7990.59513175,9454.432741,435.60351375,0.0,5612.7625,9890.03625475,5612.7625,4277.273754750001
2026-01-15 14:00:00+00:00,1.506999,747.8839165,14.1969105,3.99983325,513.6635914999999,8167.797028500001,9449.04827925,480.41032874999996,0.0,5627.3125,9929.458608,5627.3125,4302.146108000001
2026-01-15 15:00:00+00:00,1.506999,760.8053095,14.38053075,4.0,502.01643624999997,8272.02814725,9554.737422749999,482.983785,0.0,5705.9925,10037.721207749999,5705.9925,4331.728707749999
2026-01-15 16:00:00+00:00,1.506999,770.2030675,14.62715625,4.0,565.8712947500001,7878.507061,9234.7155785,430.853854,0.0,5628.07,9665.5694325,5628.07,4037.4994325000007
2026-01-15 17:00:00+00:00,1.506999,758.94457075,14.55625775,4.0995825,686.6618287499999,8149.219231749999,9614.988470499999,478.32734875,0.0,5528.8025,10093.315819249998,5528.8025,4564.513319249998
2026-01-15 18:00:00+00:00,1.506999,742.66900575,14.525592,4.099999,592.16419975,8077.03385475,9431.99965025,478.38282925,0.0,5473.715,9910.3824795,5473.715,4436.6674795
2026-01-15 19:00:00+00:00,1.506999,753.84250225,14.567799,4.000111,544.0960212499999,7467.59402175,8785.60745425,481.00439775,0.0,5427.8875,9266.611852,5427.8875,3838.724352
2026-01-15 20:00:00+00:00,1.506999,733.02568825,14.54099875,3.9002499999999998,654.92861425,6834.4829015,8242.38545175,467.54528025,0.0,5311.1625,8709.930732,5311.1625,3398.7682320000004
2026-01-15 21:00:00+00:00,1.506999,731.2117815,14.30495,3.80036025,669.65038725,5889.45617725,7309.93065525,469.10561325,0.0,5131.4425,7779.0362685,5131.4425,2647.5937685
2026-01-15 22:00:00+00:00,1.506999,731.8582095,14.4403015,3.7016665,659.4963995,4848.54737925,6259.55095525,442.77653075,0.0,4943.1875,6702.327486,4943.1875,1759.1399860000001
2026-01-15 23:00:00+00:00,1.506999,727.92056325,14.386662750000001,3.50038875,635.7541885,4743.65957925,6126.7283815,292.14517175000003,0.0,4834.5475,6418.87355325,4834.5475,1584.3260532500008
2026-01-16 00:00:00+00:00,1.506999,723.773506,14.321935,3.300388,684.808618,4149.57971075,5577.2911567500005,42.50515825,0.0,4723.6125,5619.7963150000005,4723.6125,896.1838150000003
2026-01-16 01:00:00+00:00,1.506999,712.5072152500001,14.36762875,3.10016575,760.27925375,3494.888819,4986.6500815,2.64203775,0.0,4670.715,4989.29211925,4670.715,318.57711924999967
2026-01-16 02:00:00+00:00,1.506999,708.95230075,14.36812,2.800249,809.349518,3054.73866775,4591.7158545,2.501121,0.0,4635.0525,4594.2169755,4635.0525,-40.83552449999934
2026-01-16 03:00:00+00:00,1.506999,705.8330555,14.43086575,2.50024975,831.25674725,3433.12742725,4988.6553445,2.9358895,0.0,4658.67,4991.5912339999995,4658.67,332.92123399999946
2026-01-16 04:00:00+00:00,1.506999,709.04703325,14.51787525,2.5,864.1284255,4428.49421875,6020.19455175,115.45050574999999,0.0,4748.7175,6135.6450575,4748.7175,1386.9275575000001
2026-01-16 05:00:00+00:00,1.506999,710.9779,14.39505025,2.59991575,911.75105675,5208.99971625,6850.230638000001,411.178557,0.0,5002.04,7261.409195000001,5002.04,2259.369195000001
2026-01-16 06:00:00+00:00,1.506999,737.50227075,14.4269985,2.7998325,934.27397325,5915.50763525,7606.01770925,481.72567575,0.0,5261.895,8087.743385,5261.895,2825.8483849999993
2026-01-16 07:00:00+00:00,1.506999,734.0442785,14.33272475,2.799999,930.62691075,6129.257613,7812.568525,478.21772725,0.0,5345.1825,8290.78625225,5345.1825,2945.60375225
2026-01-16 08:00:00+00:00,1.506999,752.37514575,14.425658,2.8999165,932.9903495,6249.2370835,7953.43515225,468.2953505,0.0,5326.865,8421.73050275,5326.865,3094.865502750001
2026-01-16 09:00:00+00:00,1.506999,684.9474524999999,14.53204475,2.9,896.1049142500001,6073.338452,7673.3298625,455.74298075,0.0,5231.515,8129.07284325,5231.515,2897.5578432499997
2026-01-16 10:00:00+00:00,1.56167825,774.55952525,14.56877725,3.0998324999999998,869.0841849999999,6206.04944275,7868.923441,465.7548485,0.0,5212.295,8334.6782895,5212.295,3122.3832894999996
2026-01-16 11:00:00+00:00,1.52194325,770.36618925,14.486042000000001,3.00008325,842.3468375,6232.21931125,7863.9404065,465.24604425,0.0,5208.25,8329.18645075,5208.25,3120.9364507499995
2026-01-16 12:00:00+00:00,1.535558,781.4411365,13.802339,2.80016575,804.0426655,6354.0143355,7957.63620025,460.0568915,0.0,5239.3325,8417.69309175,5239.3325,3178.360591749999
2026-01-16 13:00:00+00:00,1.506999,789.56150375,13.794850499999999,2.50024975,592.51619675,6971.120494,8371.00029375,471.30990375,0.0,5287.605,8842.310197499999,5287.605,3554.7051974999995
2026-01-16 14:00:00+00:00,1.506999,784.260417,14.05675025,2.40008325,618.5973955,7314.209393,8735.031038000001,468.35466525,0.0,5276.2975,9203.385703250002,5276.2975,3927.088203250002
2026-01-16 15:00:00+00:00,1.506999,788.1762475,14.3123115,1.90041575,666.46191725,8031.2645645,9503.6224555,474.857399,0.0,5349.8875,9978.479854500001,5349.8875,4628.592354500001
2026-01-16 16:00:00+00:00,1.506999,800.04145475,14.475172,1.5007777500000001,608.0128562499999,8092.08447425,9517.621734,473.84048975,0.0,5329.15,9991.46222375,5329.15,4662.312223750001
2026-01-16 17:00:00+00:00,1.506999,794.36546175,14.38578725,1.20025,511.9538955,8252.6676185,9576.080012,473.69807000000003,0.0,5287.1175,10049.778082,5287.1175,4762.660582
2026-01-16 18:00:00+00:00,1.506999,794.7036704999999,14.42083325,1.00044425,319.52929274999997,7939.53610625,9070.697345999999,472.006139,0.0,5268.764999999999,9542.703484999998,5268.764999999999,4273.938484999999
2026-01-16 19:00:00+00:00,1.506999,795.900275,14.57995975,0.9001935,188.6660875,7484.0987075,8485.65222225,474.603701,0.0,5166.6125,8960.25592325,5166.6125,3793.6434232500005
2026-01-16 20:00:00+00:00,1.506999,799.7248165,14.51864175,1.29955475,127.85589625,6996.712644249999,7941.618552499999,473.604151,0.0,5074.9125,8415.2227035,5074.9125,3340.3102034999993
2026-01-16 21:00:00+00:00,1.506999,802.1149955,14.555818499999999,1.7994435,75.98016675,6658.6820515,7554.63947475,474.61938150000003,0.0,4987.29,8029.25885625,4987.29,3041.9688562499996
2026-01-16 22:00:00+00:00,1.506999,800.94302725,14.4003265,2.29166575,42.487941,6396.4975125,7258.127472,468.0489775,0.0,4887.4974999999995,7726.1764495,4887.4974999999995,2838.6789495000003
2026-01-16 23:00:00+00:00,1.506999,796.45678375,14.55139675,2.5996657499999998,59.82899475000001,6097.836476,6972.780316,471.10312075,0.0,4811.475,7443.88343675,4811.475,2632.40843675
2026-01-17 00:00:00+00:00,1.506999,799.87380575,14.459148,2.8996665,69.87570525,5936.1546115,6824.769936,471.20853275,0.0,4766.5575,7295.97846875,4766.5575,2529.4209687499997
2026-01-17 01:00:00+00:00,1.506999,800.071465,14.57458075,3.0998324999999998,84.9778025,5957.077844,6861.30852375,471.098211,0.0,4720.325,7332.40673475,4720.325,2612.0817347500006
2026-01-17 02:00:00+00:00,1.506999,792.172006,14.466583,3.099999,105.36927324999999,5857.29832825,6773.9131885,474.24647075,0.0,4683.54,7248.15965925,4683.54,2564.61965925
2026-01-17 03:00:00+00:00,1.506999,797.60602875,14.6470165,3.099999,139.42339125,5828.157718,6784.4411525000005,471.2859665,0.0,4671.8275,7255.727119,4671.8275,2583.899619
2026-01-17 04:00:00+00:00,1.506999,795.67404,14.62875175,3.099999,193.9308445,5824.13885575,6832.979490000001,471.03991925,0.0,4683.6775,7304.0194092500005,4683.6775,2620.3419092500008
2026-01-17 05:00:00+00:00,1.506999,792.20722975,14.609899,3.099999,254.71097975,5823.94748425,6890.08259075,474.36275224999997,0.0,4732.115,7364.445343,4732.115,2632.3303430000005
2026-01-17 06:00:00+00:00,1.506999,792.0677225,14.52230725,3.0001664999999997,330.5359105,6122.15220875,7263.7853145,476.9233565,0.0,4813.285,7740.708671,4813.285,2927.4236710000005
2026-01-17 07:00:00+00:00,1.506999,798.5187490000001,14.62899525,2.90008325,369.803472,6516.45914,7703.8174385,473.6715,0.0,4960.6525,8177.488938500001,4960.6525,3216.8364385000004
2026-01-17 08:00:00+00:00,1.506999,798.878064,14.51408775,2.8000825000000003,437.484312,7186.43202425,8441.6155695,475.83585949999997,0.0,5093.295,8917.451429,5093.295,3824.1564290000006
2026-01-17 09:00:00+00:00,1.506999,797.1308925000001,14.72081275,2.799999,429.874306,7184.17843075,8430.211440000001,476.377664,0.0,5190.82,8906.589104,5190.82,3715.769104000001
2026-01-17 10:00:00+00:00,1.506999,787.41192575,14.57755475,2.2005,402.742309,7157.05510325,8365.49439175,470.070031,0.0,5184.2,8835.56442275,5184.2,3651.36442275
2026-01-17 11:00:00+00:00,1.506999,789.83768475,14.692588749999999,2.1000825,449.662795,7263.81416075,8521.61431075,474.1083095,0.0,5171.2775,8995.722620249999,5171.2775,3824.4451202499986
2026-01-17 12:00:00+00:00,1.506999,786.8852835,14.7239055,1.800249,485.44894525,7211.36876275,8501.734145,472.03532725,0.0,5157.495,8973.76947225,5157.495,3816.27447225
2026-01-17 13:00:00+00:00,1.506999,787.1676992499999,14.8112425,1.50024975,555.638836,7354.94221275,8715.56723925,472.7048765,0.0,5125.07,9188.27211575,5125.07,4063.2021157500003
2026-01-17 14:00:00+00:00,1.506999,788.481173,14.845441749999999,1.20025,615.62907625,7557.4165,8979.07944,474.43922975,0.0,5131.5675,9453.51866975,5131.5675,4321.951169749999
2026-01-17 15:00:00+00:00,1.506999,782.57751675,14.821112,1.2,666.38062525,7647.7282005,9114.2144535,467.4819595,0.0,5190.22,9581.696413000001,5190.22,4391.476413000001
2026-01-17 16:00:00+00:00,1.506999,792.82498,14.80042075,1.2,763.22970025,7836.93732575,9410.49942575,477.72823775,0.0,5236.605,9888.2276635,5236.605,4651.6226635
2026-01-17 17:00:00+00:00,1.506999,784.2412955,14.867888,1.39961025,788.14670425,7733.8629135,9324.0254105,478.34788025,0.0,5193.8375,9802.37329075,5193.8375,4608.53579075
2026-01-17 18:00:00+00:00,1.506999,792.05487025,14.80074875,1.6996665,805.1745345,7749.02226375,9364.25908275,471.6637995,0.0,5133.0025000000005,9835.92288225,5133.0025000000005,4702.92038225
2026-01-17 19:00:00+00:00,1.506999,784.54714725,14.87270775,2.19944425,895.532799,7539.9220912499995,9238.5811885,474.1440265,0.0,5012.9349999999995,9712.725215,5012.9349999999995,4699.790215000001
2026-01-17 20:00:00+00:00,1.506999,776.094191,14.880771,2.49933325,868.88096625,7018.83929325,8682.701553750001,474.36842175000004,0.0,4945.93,9157.0699755,4945.93,4211.1399755
2026-01-17 21:00:00+00:00,1.506999,773.35816675,15.06441325,2.599888,817.74293775,6710.07419725,8320.346602,469.844626,0.0,4861.0125,8790.191228,4861.0125,3929.178728
2026-01-17 22:00:00+00:00,1.506999,774.005759,15.096354250000001,2.304999,831.95237675,6595.025998249999,8219.892486249999,475.4733165,0.0,4752.389999999999,8695.365802749999,4752.389999999999,3942.9758027499993
2026-01-17 23:00:00+00:00,1.506999,773.799039,15.061076,1.9004435,845.34216125,6321.04835575,7958.6580745,471.37739675,0.0,4689.225,8430.03547125,4689.225,3740.810471249999
2026-01-18 00:00:00+00:00,1.506999,769.26956725,15.058057250000001,1.3006657499999998,827.421202,6069.87055075,7684.427041999999,469.135628,0.0,4604.235000000001,8153.562669999999,4604.235000000001,3549.3276699999988
2026-01-18 01:00:00+00:00,1.21404,771.51866325,15.013671,1.1001665,779.28070925,5858.13478975,7426.2620397499995,465.053394,0.0,4578.9475,7891.31543375,4578.9475,3312.36793375
2026-01-18 02:00:00+00:00,0.0,770.9570375000001,15.0685895,0.80033325,783.50218325,5938.45574725,7508.78389075,473.6405395,0.0,4531.3025,7982.42443025,4531.3025,3451.1219302500003
2026-01-18 03:00:00+00:00,0.0,775.0058525,15.087396,0.6001665,788.9318627499999,5816.27053125,7395.895809,464.42668549999996,0.0,4516.6375,7860.322494499999,4516.6375,3343.6849944999994
2026-01-18 04:00:00+00:00,0.0,773.61341425,15.08340475,0.6999157500000001,705.2831737500001,5835.2324185,7329.912327,468.1999455,0.0,4527.0,7798.1122725000005,4527.0,3271.1122725000005
2026-01-18 05:00:00+00:00,0.0,774.4602649999999,15.0343815,0.2004165,669.3619972500001,5939.134014249999,7398.1910745,467.563337,0.0,4554.6425,7865.754411499999,4554.6425,3311.111911499999
2026-01-18 06:00:00+00:00,0.0,774.6278199999999,15.0922,0.2,698.9996295,6255.4499435,7744.369592999999,445.59790925,0.0,4614.7025,8189.96750225,4614.7025,3575.2650022499993
2026-01-18 07:00:00+00:00,0.0,778.2732675,15.1400745,0.10008325000000001,719.93432175,6821.6213585,8335.069105499999,451.06249225,0.0,4733.5075,8786.131597749998,4733.5075,4052.6240977499983
2026-01-18 08:00:00+00:00,0.0,794.18409875,15.045452,0.1,733.67445825,7403.39654375,8946.40055275,471.17449575,0.0,4808.115,9417.575048499999,4808.115,4609.460048499999
2026-01-18 09:00:00+00:00,0.0,793.4030925,15.04611025,0.1,781.96091925,7135.179527,8725.689649,444.7105385,0.0,4892.115,9170.4001875,4892.115,4278.2851875
2026-01-18 10:00:00+00:00,0.0,801.49585875,15.11032325,0.1999165,791.6434489999999,6783.72124675,8392.17079425,464.74296875,0.0,4916.98,8856.913763,4916.98,3939.933763000001
2026-01-18 11:00:00+00:00,0.0,807.6546205,15.10414175,0.2,733.1949215,6740.2493782500005,8296.403062000001,465.5430255,0.0,4931.7775,8761.9460875,4931.7775,3830.1685875000003
2026-01-18 12:00:00+00:00,0.0,803.07970975,15.0523505,0.2,714.09500075,6845.6363949999995,8378.063456,468.4978465,0.0,4954.1525,8846.5613025,4954.1525,3892.4088025
2026-01-18 13:00:00+00:00,0.0,799.44401625,14.770839,0.2999165,729.6726940000001,7293.98897425,8838.17644,472.19282575,0.0,4991.5225,9310.36926575,4991.5225,4318.84676575
2026-01-18 14:00:00+00:00,0.0,802.41999375,14.6945975,0.49983325,713.54759325,8146.11662075,9677.2786385,478.69368625,0.0,5036.2975,10155.97232475,5036.2975,5119.674824750001
2026-01-18 15:00:00+00:00,0.0,811.4565975,14.434533,0.9991665000000001,706.0295195,8338.10942525,9871.02924175,477.83417025,0.0,5094.5825,10348.863412,5094.5825,5254.280912
2026-01-18 16:00:00+00:00,0.0,821.7865792499999,14.71397125,1.0,687.52446275,8433.19392125,9958.2189345,479.138516,0.0,5115.58,10437.3574505,5115.58,5321.7774505
2026-01-18 17:00:00+00:00,0.0,816.8535057500001,14.8491115,1.0,676.5823575,8345.187206999999,9854.47218175,480.4264325,0.0,5103.84,10334.89861425,5103.84,5231.05861425
2026-01-18 18:00:00+00:00,0.0,817.120977,14.7838865,1.0,682.94074125,8238.485867250001,9754.331472000002,479.12193875,0.0,5093.0825,10233.453410750002,5093.0825,5140.370910750002
2026-01-18 19:00:00+00:00,0.0,814.06154875,14.7847545,1.0998610000000002,689.92214875,8026.9173900000005,9546.785703000001,479.63147125,0.0,5068.1025,10026.417174250002,5068.1025,4958.314674250002
2026-01-18 20:00:00+00:00,0.0,811.1663175,14.827637,1.299777,722.40270475,7914.2961319999995,9463.99256825,457.0644695,0.0,5007.22,9921.057037749999,5007.22,4913.837037749999
2026-01-18 21:00:00+00:00,0.0,809.91670875,14.67429325,1.8993324999999999,718.075362,7549.53525925,9094.10095575,469.836026,0.0,4927.135,9563.936981750001,4927.135,4636.801981750001
2026-01-18 22:00:00+00:00,0.0,805.73163325,14.64416175,2.099777,722.83497425,6895.3844420000005,8440.694988250001,472.74320175,0.0,4805.58,8913.43819,4805.58,4107.858190000001
2026-01-18 23:00:00+00:00,9.71379475,791.231806,14.702157,2.2994435,711.72423,6270.171964249999,7799.843395499999,460.27134775,0.0,4711.1900000000005,8260.114743249998,4711.1900000000005,3548.924743249998
2026-01-19 00:00:00+00:00,9.8433975,788.679776,14.81335125,2.3998887499999997,720.25827,6196.19643475,7732.19111825,459.97668225,0.0,4629.4425,8192.1678005,4629.4425,3562.7253004999993
2026-01-19 01:00:00+00:00,9.443769249999999,782.5598582499999,14.6894975,2.4999165,716.0368555,6210.8296924999995,7736.0595895,461.26405850000003,0.0,4575.92,8197.323648,4575.92,3621.4036479999995
2026-01-19 02:00:00+00:00,8.8821375,781.4998765,14.5987845,2.5998324999999998,699.9690477500001,6155.548682250001,7663.098361,459.95768499999997,0.0,4550.2025,8123.056046000001,4550.2025,3572.8535460000003
2026-01-19 03:00:00+00:00,9.25738525,781.317826,14.5916255,2.50008325,677.440539,6174.43045925,7659.53791825,459.31430775,0.0,4574.13,8118.852226,4574.13,3544.722226
