,Fossil Gas,Other,Solar,Wind Onshore,Hydro Water Reservoir,Generation,Storage Discharge,Storage Charge,Demand,Total Generation,Total Load,Net Export
2026-01-01 00:00:00+00:00,0.0,133.211,0.0385,3304.1262500000003,5699.302,9136.677749999999,0.0,0.0,1674.75,9136.677749999999,1674.75,7461.927749999999
2026-01-01 01:00:00+00:00,0.0,133.7525,0.0345,3402.7505,5257.50025,8794.03775,0.0,0.0,1642.25,8794.03775,1642.25,7151.7877499999995
2026-01-01 02:00:00+00:00,0.0,131.82975,0.03975,3463.2889999999998,4654.51,8249.6685,0.0,0.0,1446.25,8249.6685,1446.25,6803.4185
2026-01-01 03:00:00+00:00,0.0,136.59975,0.0455,3669.02875,4209.93325,8015.60725,0.0,0.0,1317.0,8015.60725,1317.0,6698.60725
2026-01-01 04:00:00+00:00,0.0,134.36425,0.02975,3762.041,4072.41975,7968.85475,0.0,0.0,1290.25,7968.85475,1290.25,6678.60475
2026-01-01 05:00:00+00:00,0.0,131.50825,0.0265,3831.57125,3788.0845,7751.1905,0.0,0.0,1410.5,7751.1905,1410.5,6340.6905
2026-01-01 06:00:00+00:00,0.0,130.78225,0.021249999999999998,3861.65075,3842.8914999999997,7835.3457499999995,0.0,0.0,1689.25,7835.3457499999995,1689.25,6146.0957499999995
2026-01-01 07:00:00+00:00,0.0,135.11875,0.02,3850.448,4056.29975,8041.8865000000005,0.0,0.0,1726.75,8041.8865000000005,1726.75,6315.1365000000005
2026-01-01 08:00:00+00:00,0.0,136.36700000000002,0.02775,3909.33675,4152.3724999999995,8198.104,0.0,0.0,1671.0,8198.104,1671.0,6527.103999999999
2026-01-01 09:00:00+00:00,0.0,133.09625,0.0895,3996.89325,4148.36125,8278.44025,0.0,0.0,1642.5,8278.44025,1642.5,6635.94025
2026-01-01 10:00:00+00:00,0.0,138.38125,0.11375,4191.1275000000005,4181.775,8511.3975,0.0,0.0,1642.75,8511.3975,1642.75,6868.647499999999
2026-01-01 11:00:00+00:00,0.0,136.2805,0.12075,4482.09825,4397.6295,9016.129,0.0,0.0,1649.75,9016.129,1649.75,7366.379000000001
2026-01-01 12:00:00+00:00,0.0,143.28775000000002,0.09475,4660.5815,4481.7735,9285.7375,0.0,0.0,1574.75,9285.7375,1574.75,7710.987499999999
2026-01-01 13:00:00+00:00,0.0,141.62525,0.07275,4879.57375,4717.3015,9738.57325,0.0,0.0,1653.25,9738.57325,1653.25,8085.3232499999995
2026-01-01 14:00:00+00:00,0.0,139.82275,0.02325,4896.55125,4884.3795,9920.77675,0.0,0.0,1592.5,9920.77675,1592.5,8328.27675
2026-01-01 15:00:00+00:00,0.0,143.45974999999999,0.024,4897.7805,5207.5555,10248.81975,0.0,0.0,1667.75,10248.81975,1667.75,8581.06975
2026-01-01 16:00:00+00:00,0.0,140.51749999999998,0.023,5026.819750000001,5427.7435000000005,10595.103750000002,0.0,0.0,1886.5,10595.103750000002,1886.5,8708.603750000002
2026-01-01 17:00:00+00:00,0.0,138.08625,0.02625,4975.01625,5017.5445,10130.67325,0.0,0.0,1806.0,10130.67325,1806.0,8324.67325
2026-01-01 18:00:00+00:00,0.0,136.7305,0.0335,4828.03775,4897.79075,9862.5925,0.0,0.0,1854.5,9862.5925,1854.5,8008.092500000001
2026-01-01 19:00:00+00:00,0.0,141.425,0.049,4636.398,4694.9217499999995,9472.79375,0.0,0.0,1819.5,9472.79375,1819.5,7653.293750000001
2026-01-01 20:00:00+00:00,0.0,143.212,0.0525,4413.07075,4492.33575,9048.671,0.0,0.0,1689.0,9048.671,1689.0,7359.671
2026-01-01 21:00:00+00:00,0.0,143.145,0.057,4390.51875,4472.61075,9006.3315,0.0,0.0,1814.75,9006.3315,1814.75,7191.5815
2026-01-01 22:00:00+00:00,0.0,142.99625,0.057,4403.8405,4364.23525,8911.129,0.0,0.0,1827.5,8911.129,1827.5,7083.629000000001
2026-01-01 23:00:00+00:00,0.0,139.1185,0.05275,4372.06525,4056.87325,8568.10975,0.0,0.0,1893.75,8568.10975,1893.75,6674.35975
2026-01-02 00:00:00+00:00,0.0,140.12099999999998,0.04675,4375.635249999999,3884.1217500000002,8399.924749999998,0.0,0.0,2155.25,8399.924749999998,2155.25,6244.674749999998
2026-01-02 01:00:00+00:00,0.0,137.15300000000002,0.04,4314.889,3851.8415,8303.9235,0.0,0.0,2094.75,8303.9235,2094.75,6209.173500000001
2026-01-02 02:00:00+00:00,0.0,140.663,0.045,4207.187,3820.55125,8168.446249999999,0.0,0.0,2054.0,8168.446249999999,2054.0,6114.446249999999
2026-01-02 03:00:00+00:00,0.0,141.06275,0.0495,4186.6615,3809.1910000000003,8136.964750000001,0.0,0.0,2112.75,8136.964750000001,2112.75,6024.214750000001
2026-01-02 04:00:00+00:00,0.0,135.83875,0.0315,4219.19375,4195.872,8550.936000000002,0.0,0.0,2184.25,8550.936000000002,2184.25,6366.6860000000015
2026-01-02 05:00:00+00:00,0.0,152.817,0.02625,4198.8575,4772.96125,9124.662,0.0,0.0,2257.5,9124.662,2257.5,6867.162
2026-01-02 06:00:00+00:00,0.0,150.07825,0.0215,4147.0195,5271.7885,9568.90775,0.0,0.0,2107.0,9568.90775,2107.0,7461.90775
2026-01-02 07:00:00+00:00,0.0,158.97,0.0195,4152.644,5290.08275,9601.71625,0.0,0.0,2257.25,9601.71625,2257.25,7344.4662499999995
2026-01-02 08:00:00+00:00,0.0,159.13925,0.02375,4112.101,5425.41625,9696.68025,0.0,0.0,2310.5,9696.68025,2310.5,7386.180249999999
2026-01-02 09:00:00+00:00,0.0,157.62025,0.1015,4033.5165,5417.514999999999,9608.75325,0.0,0.0,2367.75,9608.75325,2367.75,7241.00325
2026-01-02 10:00:00+00:00,0.0,159.11075,0.197,3939.56775,5388.7175,9487.593,0.0,0.0,2296.25,9487.593,2296.25,7191.343000000001
2026-01-02 11:00:00+00:00,0.0,173.49475,0.29225,4007.86,5429.4605,9611.1075,0.0,0.0,2111.0,9611.1075,2111.0,7500.1075
2026-01-02 12:00:00+00:00,0.0,171.458,0.1125,4056.4432500000003,5661.4085000000005,9889.42225,0.0,0.0,2179.5,9889.42225,2179.5,7709.92225
2026-01-02 13:00:00+00:00,0.0,171.38575,0.06675,4125.00875,5631.08975,9927.551,0.0,0.0,2170.5,9927.551,2170.5,7757.0509999999995
2026-01-02 14:00:00+00:00,0.0,174.91975000000002,0.02175,4267.809499999999,5592.952499999999,10035.7035,0.0,0.0,2276.5,10035.7035,2276.5,7759.2035
2026-01-02 15:00:00+00:00,0.0,173.26775,0.022,4267.805,5604.9255,10046.020250000001,0.0,0.0,2226.75,10046.020250000001,2226.75,7819.270250000001
2026-01-02 16:00:00+00:00,0.0,171.2755,0.0205,4285.25025,5604.44375,10060.990000000002,0.0,0.0,2236.25,10060.990000000002,2236.25,7824.740000000002
2026-01-02 17:00:00+00:00,0.0,171.64600000000002,0.023,4306.52325,5631.9025,10110.09475,0.0,0.0,2237.5,10110.09475,2237.5,7872.59475
2026-01-02 18:00:00+00:00,0.0,172.49124999999998,0.0325,4321.0470000000005,5607.532999999999,10101.10375,0.0,0.0,2344.75,10101.10375,2344.75,7756.35375
2026-01-02 19:00:00+00:00,0.0,169.9615,0.049,4288.85425,5557.8155,10016.680250000001,0.0,0.0,2176.75,10016.680250000001,2176.75,7839.930250000001
2026-01-02 20:00:00+00:00,0.0,174.1725,0.05475,4237.29325,5515.11475,9926.63525,0.0,0.0,2037.75,9926.63525,2037.75,7888.885249999999
2026-01-02 21:00:00+00:00,0.0,173.153,0.059,4215.919,5406.536,9795.667,0.0,0.0,1947.25,9795.667,1947.25,7848.4169999999995
2026-01-02 22:00:00+00:00,0.0,170.84575,0.058499999999999996,4274.55375,5333.36125,9778.81925,0.0,0.0,1989.75,9778.81925,1989.75,7789.0692500000005
2026-01-02 23:00:00+00:00,0.0,158.611,0.0555,4253.02825,4823.72575,9235.4205,0.0,0.0,1930.75,9235.4205,1930.75,7304.6705
2026-01-03 00:00:00+00:00,0.0,154.38725,0.051000000000000004,4282.614,4628.97575,9066.027999999998,0.0,0.0,1965.25,9066.027999999998,1965.25,7100.777999999998
2026-01-03 01:00:00+00:00,0.0,155.24525,0.043,4301.806,4572.70125,9029.7955,0.0,0.0,2014.25,9029.7955,2014.25,7015.5455
2026-01-03 02:00:00+00:00,0.0,151.37849999999997,0.0495,4246.91525,4548.7835000000005,8947.12675,0.0,0.0,2133.5,8947.12675,2133.5,6813.626749999999
2026-01-03 03:00:00+00:00,0.0,141.69325,0.0535,4226.7345,4529.7235,8898.20475,0.0,0.0,2066.5,8898.20475,2066.5,6831.704750000001
2026-01-03 04:00:00+00:00,0.0,156.13075,0.035,4174.757250000001,4569.08475,8900.00775,0.0,0.0,2027.5,8900.00775,2027.5,6872.507750000001
2026-01-03 05:00:00+00:00,0.0,156.734,0.0295,4146.728,4777.374,9080.8655,0.0,0.0,1999.75,9080.8655,1999.75,7081.1155
2026-01-03 06:00:00+00:00,0.0,153.39600000000002,0.0245,4174.516750000001,4893.28975,9221.227,0.0,0.0,1992.75,9221.227,1992.75,7228.477000000001
2026-01-03 07:00:00+00:00,0.0,152.12825,0.023,4124.548,5053.20775,9329.907,0.0,0.0,1977.75,9329.907,1977.75,7352.156999999999
2026-01-03 08:00:00+00:00,0.0,151.71275,0.02775,4015.623,5150.98775,9318.35125,0.0,0.0,1902.75,9318.35125,1902.75,7415.60125
2026-01-03 09:00:00+00:00,0.0,150.0865,0.1245,3920.6315,5305.311,9376.1535,0.0,0.0,2026.75,9376.1535,2026.75,7349.4035
2026-01-03 10:00:00+00:00,0.0,148.4325,0.363,3772.10325,5351.8685000000005,9272.76725,0.0,0.0,1897.25,9272.76725,1897.25,7375.517250000001
2026-01-03 11:00:00+00:00,0.0,154.15574999999998,0.208,3656.7865,5456.3425,9267.49275,0.0,0.0,1763.25,9267.49275,1763.25,7504.242749999999
2026-01-03 12:00:00+00:00,0.0,161.573,0.13675,3626.7195,5477.04,9265.46925,0.0,0.0,1687.75,9265.46925,1687.75,7577.71925
2026-01-03 13:00:00+00:00,0.0,153.087,0.08499999999999999,3712.383,5612.26475,9477.81975,0.0,0.0,1903.0,9477.81975,1903.0,7574.819750000001
2026-01-03 14:00:00+00:00,0.0,147.7645,0.02575,3762.04025,5638.2425,9548.073,0.0,0.0,2111.0,9548.073,2111.0,7437.073
2026-01-03 15:00:00+00:00,0.0,151.79500000000002,0.027,3663.71525,5688.264,9503.80125,0.0,0.0,2234.0,9503.80125,2234.0,7269.80125
2026-01-03 16:00:00+00:00,0.0,153.2245,0.026,3555.55,5791.61625,9500.41675,0.0,0.0,2346.5,9500.41675,2346.5,7153.91675
2026-01-03 17:00:00+00:00,0.0,154.80275,0.0305,3431.92425,5828.93475,9415.69225,0.0,0.0,2358.75,9415.69225,2358.75,7056.94225
2026-01-03 18:00:00+00:00,0.0,153.41925,0.0385,3332.241,5778.894249999999,9264.592999999999,0.0,0.0,2400.5,9264.592999999999,2400.5,6864.092999999999
2026-01-03 19:00:00+00:00,0.0,141.5165,0.0525,3331.65425,5663.61375,9136.837,0.0,0.0,2318.5,9136.837,2318.5,6818.3369999999995
2026-01-03 20:00:00+00:00,0.0,106.6335,0.056,3211.6605,5701.019,9019.369,0.0,0.0,2155.25,9019.369,2155.25,6864.119000000001
2026-01-03 21:00:00+00:00,0.0,108.378,0.059,3134.092,5636.603,8879.132,0.0,0.0,1970.75,8879.132,1970.75,6908.382
2026-01-03 22:00:00+00:00,0.0,112.04575,0.05825,3024.8785,5624.73675,8761.71925,0.0,0.0,1864.75,8761.71925,1864.75,6896.96925
2026-01-03 23:00:00+00:00,0.0,152.179,0.0545,2952.6575000000003,5300.8385,8405.7295,0.0,0.0,2058.0,8405.7295,2058.0,6347.7294999999995
2026-01-04 00:00:00+00:00,0.0,172.86,0.05,2854.1515,5045.1255,8072.187,0.0,0.0,2127.75,8072.187,2127.75,5944.437
2026-01-04 01:00:00+00:00,0.0,176.3185,0.042499999999999996,2664.588,4989.5485,7830.4974999999995,0.0,0.0,2058.25,7830.4974999999995,2058.25,5772.2474999999995
2026-01-04 02:00:00+00:00,0.0,185.81375,0.05025,2467.154,4958.9925,7612.0105,0.0,0.0,1971.25,7612.0105,1971.25,5640.7605
2026-01-04 03:00:00+00:00,0.0,183.858,0.0525,2385.3047500000002,4949.7955,7519.01075,0.0,0.0,2038.25,7519.01075,2038.25,5480.76075
2026-01-04 04:00:00+00:00,0.0,172.51425,0.034,2241.759,4970.36925,7384.6765,0.0,0.0,2114.75,7384.6765,2114.75,5269.9265
2026-01-04 05:00:00+00:00,0.0,175.08575,0.026750000000000003,2047.15225,5269.329,7491.59375,0.0,0.0,2232.75,7491.59375,2232.75,5258.84375
2026-01-04 06:00:00+00:00,0.0,182.4425,0.020999999999999998,1794.2375,5377.7775,7354.4785,0.0,0.0,2220.75,7354.4785,2220.75,5133.7285
2026-01-04 07:00:00+00:00,0.0,176.78125,0.01925,1612.2345,5620.4905,7409.5255,0.0,0.0,2324.25,7409.5255,2324.25,5085.2755
2026-01-04 08:00:00+00:00,0.0,174.1775,0.026000000000000002,1477.51025,5696.79525,7348.509,0.0,0.0,2428.75,7348.509,2428.75,4919.759
2026-01-04 09:00:00+00:00,0.0,166.39175,0.173,1255.77775,5751.563249999999,7173.905749999999,0.0,0.0,2436.75,7173.905749999999,2436.75,4737.155749999999
2026-01-04 10:00:00+00:00,0.0,161.91975000000002,0.43574999999999997,1090.27075,5918.74425,7171.3705,0.0,0.0,2416.0,7171.3705,2416.0,4755.3705
2026-01-04 11:00:00+00:00,0.0,165.923,0.4835,1057.26,5966.025,7189.6915,0.0,0.0,2436.5,7189.6915,2436.5,4753.1915
2026-01-04 12:00:00+00:00,0.0,160.38025,0.2105,1113.4775,5972.6345,7246.70275,0.0,0.0,2489.75,7246.70275,2489.75,4756.95275
2026-01-04 13:00:00+00:00,0.0,165.2425,0.08424999999999999,1232.63,5977.605,7375.56175,0.0,0.0,2543.25,7375.56175,2543.25,4832.31175
2026-01-04 14:00:00+00:00,0.0,165.49575,0.019,1311.46,6015.25125,7492.226000000001,0.0,0.0,2436.75,7492.226000000001,2436.75,5055.476000000001
2026-01-04 15:00:00+00:00,0.0,168.57825,0.0175,1352.3464999999999,6112.80275,7633.745,0.0,0.0,2410.25,7633.745,2410.25,5223.495
2026-01-04 16:00:00+00:00,0.0,165.62825,0.016,1342.8215,6131.788500000001,7640.254250000001,0.0,0.0,2412.0,7640.254250000001,2412.0,5228.254250000001
2026-01-04 17:00:00+00:00,0.0,157.14925,0.01975,1286.64475,6125.223,7569.036749999999,0.0,0.0,2269.75,7569.036749999999,2269.75,5299.286749999999
2026-01-04 18:00:00+00:00,0.0,174.034,0.02725,1259.74075,6124.86925,7558.671249999999,0.0,0.0,2395.25,7558.671249999999,2395.25,5163.421249999999
2026-01-04 19:00:00+00:00,0.0,171.48,0.04075,1300.2585,6077.9245,7549.70375,0.0,0.0,2641.75,7549.70375,2641.75,4907.95375
2026-01-04 20:00:00+00:00,0.0,174.54925,0.0435,1361.952,6034.04425,7570.589,0.0,0.0,2818.5,7570.589,2818.5,4752.089
2026-01-04 21:00:00+00:00,0.0,170.39024999999998,0.0445,1288.2662500000001,6009.3904999999995,7468.0914999999995,0.0,0.0,2675.25,7468.0914999999995,2675.25,4792.8414999999995
2026-01-04 22:00:00+00:00,0.0,156.96875,0.0415,1205.4009999999998,5856.80875,7219.22,0.0,0.0,2323.75,7219.22,2323.75,4895.47
2026-01-04 23:00:00+00:00,0.0,152.48975000000002,0.03725,1273.27,5371.6445,6797.441500000001,0.0,0.0,2150.25,6797.441500000001,2150.25,4647.191500000001
2026-01-05 00:00:00+00:00,0.0,153.5405,0.0325,1457.61125,5227.268,6838.45225,0.0,0.0,1814.25,6838.45225,1814.25,5024.20225
2026-01-05 01:00:00+00:00,0.0,150.31074999999998,0.02475,1676.4727500000001,5190.06975,7016.878,0.0,0.0,1613.25,7016.878,1613.25,5403.628
2026-01-05 02:00:00+00:00,0.0,143.02025,0.03125,1818.35,5172.0855,7133.487,0.0,0.0,1634.0,7133.487,1634.0,5499.487
2026-01-05 03:00:00+00:00,0.0,144.30575,0.03475,1899.34425,5203.778,7247.462750000001,0.0,0.0,1809.0,7247.462750000001,1809.0,5438.462750000001
2026-01-05 04:00:00+00:00,0.0,149.21099999999998,0.016,1928.8809999999999,5369.8825,7447.9905,0.0,0.0,1837.5,7447.9905,1837.5,5610.4905
2026-01-05 05:00:00+00:00,0.0,172.87650000000002,0.0095,1977.84125,5936.80875,8087.536,0.0,0.0,1905.5,8087.536,1905.5,6182.036
2026-01-05 06:00:00+00:00,0.0,167.72025,0.00425,2072.139,6217.83,8457.6935,0.0,0.0,2054.0,8457.6935,2054.0,6403.693499999999
2026-01-05 07:00:00+00:00,0.0,168.41725,0.003,2113.03525,6263.58825,8545.04375,0.0,0.0,2107.5,8545.04375,2107.5,6437.543750000001
2026-01-05 08:00:00+00:00,0.0,156.6635,0.00975,2165.58375,6274.5285,8596.7855,0.0,0.0,2343.5,8596.7855,2343.5,6253.2855
2026-01-05 09:00:00+00:00,0.0,167.4785,0.25925,2050.2215,6286.8695,8504.82875,0.0,0.0,2275.25,8504.82875,2275.25,6229.578750000001
2026-01-05 10:00:00+00:00,0.0,149.597,0.68625,1922.393,6274.26275,8346.939,0.0,0.0,2194.25,8346.939,2194.25,6152.689
2026-01-05 11:00:00+00:00,0.0,164.8305,0.7947500000000001,1779.0895,6289.29875,8234.013500000001,0.0,0.0,2109.25,8234.013500000001,2109.25,6124.763500000001
2026-01-05 12:00:00+00:00,0.0,163.1055,0.28175,1614.76,6319.67475,8097.822,0.0,0.0,1973.0,8097.822,1973.0,6124.822
2026-01-05 13:00:00+00:00,0.0,162.84300000000002,0.101,1524.9335,6309.76925,7997.64675,0.0,0.0,1954.0,7997.64675,1954.0,6043.64675
2026-01-05 14:00:00+00:00,0.0,158.648,0.00525,1527.9205,6415.12825,8101.701999999999,0.0,0.0,2382.0,8101.701999999999,2382.0,5719.701999999999
2026-01-05 15:00:00+00:00,0.0,163.0815,0.004,1386.18175,6482.56175,8031.829,0.0,0.0,2593.25,8031.829,2593.25,5438.579
2026-01-05 16:00:00+00:00,0.0,165.39625,0.003,1286.35875,6500.84425,7952.60225,0.0,0.0,2470.25,7952.60225,2470.25,5482.35225
2026-01-05 17:00:00+00:00,0.0,163.99175,0.006999999999999999,1256.83575,6521.5275,7942.362,0.0,0.0,2520.5,7942.362,2520.5,5421.862
2026-01-05 18:00:00+00:00,0.0,163.017,0.014249999999999999,1148.78875,6510.88625,7822.706249999999,0.0,0.0,2481.5,7822.706249999999,2481.5,5341.206249999999
2026-01-05 19:00:00+00:00,0.0,162.88025,0.02875,1038.572,6519.3075,7720.7885,0.0,0.0,2455.0,7720.7885,2455.0,5265.7885
2026-01-05 20:00:00+00:00,0.0,163.65975,0.0335,854.56825,6440.94375,7459.205250000001,0.0,0.0,2302.25,7459.205250000001,2302.25,5156.955250000001
2026-01-05 21:00:00+00:00,0.0,172.621,0.036,697.1315,6332.375,7202.1635,0.0,0.0,2317.75,7202.1635,2317.75,4884.4135
2026-01-05 22:00:00+00:00,0.0,160.01850000000002,0.035250000000000004,547.3355,6196.4892500000005,6903.878500000001,0.0,0.0,2400.5,6903.878500000001,2400.5,4503.378500000001
2026-01-05 23:00:00+00:00,0.0,150.79825,0.0325,402.8505,6115.887,6669.568249999999,0.0,0.0,2586.5,6669.568249999999,2586.5,4083.0682499999994
2026-01-06 00:00:00+00:00,0.0,141.992,0.028999999999999998,296.884,6013.58375,6452.4887499999995,0.0,0.0,2515.5,6452.4887499999995,2515.5,3936.9887499999995
2026-01-06 01:00:00+00:00,0.0,134.84075,0.020499999999999997,223.051,5927.9865,6285.89875,0.0,0.0,2424.0,6285.89875,2424.0,3861.8987500000003
2026-01-06 02:00:00+00:00,0.0,131.53425,0.028,190.96949999999998,5900.5275,6223.05925,0.0,0.0,2436.75,6223.05925,2436.75,3786.3092500000002
2026-01-06 03:00:00+00:00,0.0,119.4605,0.0315,222.22825,5916.5045,6258.22475,0.0,0.0,2392.75,6258.22475,2392.75,3865.4747500000003
2026-01-06 04:00:00+00:00,0.0,94.10725000000001,0.014,301.71875,6095.59125,6491.431250000001,0.0,0.0,2447.75,6491.431250000001,2447.75,4043.6812500000005
2026-01-06 05:00:00+00:00,0.0,100.08375,0.008749999999999999,388.259,6329.291,6817.6425,0.0,0.0,2615.25,6817.6425,2615.25,4202.3925
2026-01-06 06:00:00+00:00,0.0,97.12825000000001,0.0055,434.5395,6495.031,7026.70425,0.0,0.0,2628.25,7026.70425,2628.25,4398.45425
2026-01-06 07:00:00+00:00,0.0,97.343,0.0045000000000000005,454.336,6506.8065,7058.49,0.0,0.0,2593.5,7058.49,2593.5,4464.99
2026-01-06 08:00:00+00:00,0.0,97.43925,0.0075,489.2685,6511.4622500000005,7098.177500000001,0.0,0.0,2556.25,7098.177500000001,2556.25,4541.927500000001
2026-01-06 09:00:00+00:00,0.0,97.57925,0.25025,553.494,6499.05675,7150.38025,0.0,0.0,2515.75,7150.38025,2515.75,4634.63025
2026-01-06 10:00:00+00:00,0.0,97.70625,0.48224999999999996,604.0875000000001,6496.832,7199.108,0.0,0.0,2361.5,7199.108,2361.5,4837.608
2026-01-06 11:00:00+00:00,0.0,97.45824999999999,0.4535,758.80675,6506.555,7363.2735,0.0,0.0,2337.25,7363.2735,2337.25,5026.0235
2026-01-06 12:00:00+00:00,0.0,98.7895,0.211,939.03,6515.2685,7553.299,0.0,0.0,2017.25,7553.299,2017.25,5536.049
2026-01-06 13:00:00+00:00,0.0,103.04875,0.16325,1256.42775,6471.4715,7831.11125,0.0,0.0,1860.75,7831.11125,1860.75,5970.36125
2026-01-06 14:00:00+00:00,0.0,103.164,0.005,1602.28575,6487.3475,8192.80225,0.0,0.0,1843.25,8192.80225,1843.25,6349.552250000001
2026-01-06 15:00:00+00:00,0.0,103.062,0.004,1944.66275,6439.9235,8487.65225,0.0,0.0,1908.25,8487.65225,1908.25,6579.402249999999
2026-01-06 16:00:00+00:00,0.0,103.03825,0.004,2249.1040000000003,6275.889499999999,8628.03575,0.0,0.0,2005.5,8628.03575,2005.5,6622.535749999999
2026-01-06 17:00:00+00:00,0.0,96.94874999999999,0.0075,2500.83725,6045.23575,8643.02925,0.0,0.0,2259.75,8643.02925,2259.75,6383.27925
2026-01-06 18:00:00+00:00,0.0,97.03075,0.015,2612.005,5927.3255,8636.376250000001,0.0,0.0,2280.25,8636.376250000001,2280.25,6356.126250000001
2026-01-06 19:00:00+00:00,0.0,97.02600000000001,0.0295,2746.553,5829.86175,8673.47025,0.0,0.0,2476.75,8673.47025,2476.75,6196.72025
2026-01-06 20:00:00+00:00,0.0,97.05725,0.0335,2906.46025,5618.2294999999995,8621.780499999999,0.0,0.0,2620.25,8621.780499999999,2620.25,6001.530499999999
2026-01-06 21:00:00+00:00,0.0,97.27775,0.035,2927.053,5507.082,8531.44775,0.0,0.0,2443.0,8531.44775,2443.0,6088.447749999999
2026-01-06 22:00:00+00:00,0.0,96.968,0.035,3044.56175,5401.1895,8542.75425,0.0,0.0,2513.0,8542.75425,2513.0,6029.75425
2026-01-06 23:00:00+00:00,0.0,90.96875,0.03275,3099.64325,5484.23275,8674.8775,0.0,0.0,2447.75,8674.8775,2447.75,6227.1275000000005
2026-01-07 00:00:00+00:00,0.0,90.77425000000001,0.0295,3170.61625,5439.6765000000005,8701.0965,0.0,0.0,2470.5,8701.0965,2470.5,6230.5965
2026-01-07 01:00:00+00:00,0.0,90.77850000000001,0.0195,3136.11075,5382.2445,8609.15325,0.0,0.0,2484.25,8609.15325,2484.25,6124.903249999999
2026-01-07 02:00:00+00:00,0.0,91.239,0.02775,3155.58725,5276.2925,8523.146499999999,0.0,0.0,2362.0,8523.146499999999,2362.0,6161.146499999999
2026-01-07 03:00:00+00:00,0.0,90.8395,0.0305,3215.734,5331.4675,8638.0715,0.0,0.0,2421.0,8638.0715,2421.0,6217.0715
2026-01-07 04:00:00+00:00,0.0,90.89675,0.0125,3338.219,5454.968000000001,8884.09625,0.0,0.0,2570.0,8884.09625,2570.0,6314.0962500000005
2026-01-07 05:00:00+00:00,0.0,92.67775,0.006500000000000001,3350.23125,5680.63175,9123.54725,0.0,0.0,2641.0,9123.54725,2641.0,6482.54725
2026-01-07 06:00:00+00:00,0.0,93.16375,0.003,3268.8475,5717.8685000000005,9079.88275,0.0,0.0,2900.0,9079.88275,2900.0,6179.882750000001
2026-01-07 07:00:00+00:00,0.0,85.9235,0.002,3232.88025,5814.57025,9133.376,0.0,0.0,3025.25,9133.376,3025.25,6108.126
2026-01-07 08:00:00+00:00,0.0,86.504,0.0065,3060.744,5828.97425,8976.22875,0.0,0.0,3075.5,8976.22875,3075.5,5900.72875
2026-01-07 09:00:00+00:00,0.0,86.251,0.1835,2980.0725,5934.969,9001.476,0.0,0.0,3111.0,9001.476,3111.0,5890.476000000001
2026-01-07 10:00:00+00:00,0.0,86.411,0.22425,2859.3475,5891.65075,8837.6335,0.0,0.0,3142.25,8837.6335,3142.25,5695.3835
2026-01-07 11:00:00+00:00,0.0,94.45400000000001,0.291,2787.5155,5877.526,8759.7865,0.0,0.0,3076.25,8759.7865,3076.25,5683.5365
2026-01-07 12:00:00+00:00,0.0,94.23675,0.195,2847.6042500000003,5895.53525,8837.57125,0.0,0.0,2958.25,8837.57125,2958.25,5879.321250000001
2026-01-07 13:00:00+00:00,0.0,96.123,0.161,2820.874,5971.34975,8888.50775,0.0,0.0,2916.0,8888.50775,2916.0,5972.507750000001
2026-01-07 14:00:00+00:00,0.0,94.34275,0.0022500000000000003,2943.15325,5974.82675,9012.325,0.0,0.0,3059.25,9012.325,3059.25,5953.075000000001
2026-01-07 15:00:00+00:00,0.0,93.632,0.0015,2894.6815,5972.1357499999995,8960.45075,0.0,0.0,2931.25,8960.45075,2931.25,6029.20075
2026-01-07 16:00:00+00:00,0.0,96.3125,0.001,2941.65325,5958.56675,8996.5335,0.0,0.0,2802.25,8996.5335,2802.25,6194.2835
2026-01-07 17:00:00+00:00,0.0,98.298,0.0025,2936.92425,5907.2195,8942.44425,0.0,0.0,2824.25,8942.44425,2824.25,6118.1942500000005
2026-01-07 18:00:00+00:00,0.0,98.1235,0.009000000000000001,3014.59225,5791.0067500000005,8903.731500000002,0.0,0.0,2829.5,8903.731500000002,2829.5,6074.231500000002
2026-01-07 19:00:00+00:00,0.0,98.45100000000001,0.02275,3046.3955,5690.67225,8835.5415,0.0,0.0,2803.5,8835.5415,2803.5,6032.041499999999
2026-01-07 20:00:00+00:00,0.0,98.617,0.027,3082.73575,5506.25775,8687.6375,0.0,0.0,2720.0,8687.6375,2720.0,5967.637500000001
2026-01-07 21:00:00+00:00,0.0,98.67524999999999,0.02925,3155.5365,5391.265,8645.506000000001,0.0,0.0,2458.75,8645.506000000001,2458.75,6186.756000000001
2026-01-07 22:00:00+00:00,0.0,93.6345,0.03,3246.35525,5352.872,8692.89175,0.0,0.0,2139.25,8692.89175,2139.25,6553.641750000001
2026-01-07 23:00:00+00:00,0.0,71.4335,0.0275,3343.3225,5276.5645,8691.348,0.0,0.0,2010.0,8691.348,2010.0,6681.348
2026-01-08 00:00:00+00:00,0.0,71.409,0.025750000000000002,3532.9612500000003,5151.810750000001,8756.206750000001,0.0,0.0,1913.25,8756.206750000001,1913.25,6842.956750000001
2026-01-08 01:00:00+00:00,0.0,71.364,0.017,3777.6225,4938.535,8787.538499999999,0.0,0.0,1859.25,8787.538499999999,1859.25,6928.288499999999
2026-01-08 02:00:00+00:00,0.0,71.79525,0.02525,3857.233,4873.0455,8802.099,0.0,0.0,1816.5,8802.099,1816.5,6985.599
