,Fossil Gas,Hydro Run-of-river and poundage,Wind Onshore,Hydro Water Reservoir,Fossil Brown coal/Lignite,Generation,Storage Discharge,Storage Charge,Demand,Total Generation,Total Load,Net Export
2026-01-01 00:00:00+00:00,21.0,347.0,62.694,0.0,3024.0,3454.694,0.0,0.0,4604.0,3454.694,4604.0,-1149.306
2026-01-01 01:00:00+00:00,21.0,365.0,57.754,0.0,3043.0,3486.754,0.0,0.0,4445.0,3486.754,4445.0,-958.2460000000001
2026-01-01 02:00:00+00:00,21.0,383.0,75.729,0.0,3052.0,3531.729,0.0,0.0,4243.0,3531.729,4243.0,-711.2710000000002
2026-01-01 03:00:00+00:00,21.0,430.0,104.651,0.0,2981.0,3536.651,0.0,0.0,4048.0,3536.651,4048.0,-511.34900000000016
2026-01-01 04:00:00+00:00,21.0,561.0,83.565,0.0,2915.0,3580.565,0.0,0.0,3942.0,3580.565,3942.0,-361.43499999999995
2026-01-01 05:00:00+00:00,29.0,631.0,84.566,0.0,2916.0,3660.566,0.0,0.0,3948.0,3660.566,3948.0,-287.4340000000002
2026-01-01 06:00:00+00:00,34.0,609.0,90.209,0.0,2889.0,3622.209,0.0,0.0,3889.0,3622.209,3889.0,-266.79100000000017
2026-01-01 07:00:00+00:00,39.0,516.0,82.55,0.0,2944.0,3581.55,0.0,0.0,4067.0,3581.55,4067.0,-485.4499999999998
2026-01-01 08:00:00+00:00,61.0,576.0,82.429,0.0,2904.0,3623.429,0.0,0.0,4278.0,3623.429,4278.0,-654.5709999999999
2026-01-01 09:00:00+00:00,75.0,477.0,78.385,0.0,2951.0,3581.385,0.0,0.0,4375.0,3581.385,4375.0,-793.6149999999998
2026-01-01 10:00:00+00:00,81.0,385.0,57.699,0.0,2994.0,3517.699,0.0,0.0,4410.0,3517.699,4410.0,-892.3009999999999
2026-01-01 11:00:00+00:00,81.0,325.0,85.265,0.0,3016.0,3507.265,0.0,0.0,4395.0,3507.265,4395.0,-887.7350000000001
2026-01-01 12:00:00+00:00,83.0,326.0,115.593,0.0,2974.0,3498.593,0.0,0.0,4325.0,3498.593,4325.0,-826.4070000000002
2026-01-01 13:00:00+00:00,82.0,371.0,147.544,0.0,2947.0,3547.544,0.0,0.0,4248.0,3547.544,4248.0,-700.4560000000001
2026-01-01 14:00:00+00:00,83.0,746.0,261.764,0.0,2930.0,4020.764,0.0,0.0,4301.0,4020.764,4301.0,-280.2359999999999
2026-01-01 15:00:00+00:00,86.0,703.0,422.0,0.0,2937.0,4148.0,0.0,0.0,4556.0,4148.0,4556.0,-408.0
2026-01-01 16:00:00+00:00,86.0,800.0,446.163,0.0,2932.0,4264.1630000000005,0.0,0.0,4661.0,4264.1630000000005,4661.0,-396.83699999999953
2026-01-01 17:00:00+00:00,86.0,741.0,446.965,0.0,2966.0,4239.965,0.0,0.0,4611.0,4239.965,4611.0,-371.03499999999985
2026-01-01 18:00:00+00:00,86.0,673.0,453.781,0.0,3040.0,4252.781,0.0,0.0,4633.0,4252.781,4633.0,-380.21900000000005
2026-01-01 19:00:00+00:00,85.0,653.0,431.703,16.0,3027.0,4212.7029999999995,0.0,0.0,4590.0,4212.7029999999995,4590.0,-377.2970000000005
2026-01-01 20:00:00+00:00,91.0,484.0,413.615,26.0,3050.0,4064.615,0.0,0.0,4526.0,4064.615,4526.0,-461.3850000000002
2026-01-01 21:00:00+00:00,88.0,391.0,436.306,0.0,3124.0,4039.306,0.0,0.0,4602.0,4039.306,4602.0,-562.694
2026-01-01 22:00:00+00:00,87.0,272.0,470.354,0.0,3044.0,3873.3540000000003,0.0,0.0,4563.0,3873.3540000000003,4563.0,-689.6459999999997
2026-01-01 23:00:00+00:00,243.0,305.0,485.166,0.0,2902.0,3935.166,0.0,0.0,4456.0,3935.166,4456.0,-520.8339999999998
2026-01-02 00:00:00+00:00,251.0,375.0,489.01,0.0,2878.0,3993.01,0.0,0.0,4270.0,3993.01,4270.0,-276.9899999999998
2026-01-02 01:00:00+00:00,255.0,478.0,471.548,0.0,2833.0,4037.548,0.0,0.0,4017.0,4037.548,4017.0,20.547999999999774
2026-01-02 02:00:00+00:00,206.0,365.0,470.171,0.0,2850.0,3891.1710000000003,0.0,0.0,3830.0,3891.1710000000003,3830.0,61.17100000000028
2026-01-02 03:00:00+00:00,203.0,333.0,478.325,0.0,2838.0,3852.325,0.0,0.0,3753.0,3852.325,3753.0,99.32499999999982
2026-01-02 04:00:00+00:00,216.0,275.0,476.839,0.0,2877.0,3844.839,0.0,0.0,3776.0,3844.839,3776.0,68.83899999999994
2026-01-02 05:00:00+00:00,257.0,328.0,473.22,0.0,2847.0,3905.2200000000003,0.0,0.0,3846.0,3905.2200000000003,3846.0,59.220000000000255
2026-01-02 06:00:00+00:00,259.0,411.0,476.246,0.0,2872.0,4018.246,0.0,0.0,3985.0,4018.246,3985.0,33.246000000000095
2026-01-02 07:00:00+00:00,255.0,550.0,476.621,0.0,2892.0,4173.621,0.0,0.0,4197.0,4173.621,4197.0,-23.378999999999905
2026-01-02 08:00:00+00:00,256.0,407.0,468.551,0.0,2972.0,4103.5509999999995,0.0,0.0,4393.0,4103.5509999999995,4393.0,-289.4490000000005
2026-01-02 09:00:00+00:00,249.0,474.0,457.325,0.0,2938.0,4118.325,0.0,0.0,4462.0,4118.325,4462.0,-343.6750000000002
2026-01-02 10:00:00+00:00,242.0,535.0,448.116,0.0,2919.0,4144.116,0.0,0.0,4468.0,4144.116,4468.0,-323.884
2026-01-02 11:00:00+00:00,245.0,478.0,449.545,0.0,2967.0,4139.545,0.0,0.0,4453.0,4139.545,4453.0,-313.4549999999999
2026-01-02 12:00:00+00:00,251.0,526.0,441.008,0.0,2967.0,4185.008,0.0,0.0,4403.0,4185.008,4403.0,-217.9920000000002
2026-01-02 13:00:00+00:00,249.0,495.0,443.074,0.0,2954.0,4141.0740000000005,0.0,0.0,4371.0,4141.0740000000005,4371.0,-229.92599999999948
2026-01-02 14:00:00+00:00,239.0,580.0,454.63,0.0,2889.0,4162.63,0.0,0.0,4407.0,4162.63,4407.0,-244.3699999999999
2026-01-02 15:00:00+00:00,236.0,781.0,458.034,0.0,2893.0,4368.034,0.0,0.0,4624.0,4368.034,4624.0,-255.96600000000035
2026-01-02 16:00:00+00:00,237.0,826.0,471.536,0.0,2931.0,4465.536,0.0,0.0,4682.0,4465.536,4682.0,-216.46399999999994
2026-01-02 17:00:00+00:00,240.0,691.0,510.138,0.0,2974.0,4415.138,0.0,0.0,4628.0,4415.138,4628.0,-212.86200000000008
2026-01-02 18:00:00+00:00,256.0,616.0,483.425,0.0,2964.0,4319.425,0.0,0.0,4539.0,4319.425,4539.0,-219.57499999999982
2026-01-02 19:00:00+00:00,262.0,710.0,337.086,17.0,2958.0,4284.086,0.0,0.0,4528.0,4284.086,4528.0,-243.91399999999976
2026-01-02 20:00:00+00:00,270.0,830.0,317.095,22.0,2975.0,4414.095,0.0,0.0,4466.0,4414.095,4466.0,-51.904999999999745
2026-01-02 21:00:00+00:00,263.0,1015.0,185.699,11.0,2912.0,4386.6990000000005,0.0,0.0,4454.0,4386.6990000000005,4454.0,-67.30099999999948
2026-01-02 22:00:00+00:00,251.0,540.0,170.766,0.0,2960.0,3921.766,0.0,0.0,4464.0,3921.766,4464.0,-542.2339999999999
2026-01-02 23:00:00+00:00,252.0,420.0,173.069,0.0,2995.0,3840.069,0.0,0.0,4447.0,3840.069,4447.0,-606.931
2026-01-03 00:00:00+00:00,247.0,383.0,174.198,0.0,2954.0,3758.198,0.0,0.0,4164.0,3758.198,4164.0,-405.80200000000013
2026-01-03 01:00:00+00:00,200.0,275.0,313.655,0.0,2929.0,3717.6549999999997,0.0,0.0,3936.0,3717.6549999999997,3936.0,-218.34500000000025
2026-01-03 02:00:00+00:00,196.0,257.0,341.733,0.0,2914.0,3708.733,0.0,0.0,3801.0,3708.733,3801.0,-92.26699999999983
2026-01-03 03:00:00+00:00,197.0,308.0,337.835,0.0,2899.0,3741.835,0.0,0.0,3682.0,3741.835,3682.0,59.835000000000036
2026-01-03 04:00:00+00:00,217.0,243.0,434.618,0.0,2882.0,3776.618,0.0,0.0,3717.0,3776.618,3717.0,59.61799999999994
2026-01-03 05:00:00+00:00,256.0,283.0,458.4,0.0,2923.0,3920.4,0.0,0.0,3835.0,3920.4,3835.0,85.40000000000009
2026-01-03 06:00:00+00:00,258.0,392.0,371.113,0.0,3002.0,4023.1130000000003,0.0,0.0,4038.0,4023.1130000000003,4038.0,-14.886999999999716
2026-01-03 07:00:00+00:00,254.0,551.0,214.753,0.0,2795.0,3814.7529999999997,0.0,0.0,4281.0,3814.7529999999997,4281.0,-466.2470000000003
2026-01-03 08:00:00+00:00,257.0,882.0,117.964,0.0,2764.0,4020.964,0.0,0.0,4666.0,4020.964,4666.0,-645.0360000000001
2026-01-03 09:00:00+00:00,256.0,929.0,39.979,0.0,2745.0,3969.9790000000003,0.0,0.0,4796.0,3969.9790000000003,4796.0,-826.0209999999997
2026-01-03 10:00:00+00:00,257.0,702.0,27.91,101.0,2713.0,3800.91,0.0,0.0,4817.0,3800.91,4817.0,-1016.0900000000001
2026-01-03 11:00:00+00:00,257.0,546.0,112.515,137.0,2709.0,3761.515,0.0,0.0,4862.0,3761.515,4862.0,-1100.4850000000001
2026-01-03 12:00:00+00:00,257.0,383.0,178.686,134.0,2679.0,3631.686,0.0,0.0,4821.0,3631.686,4821.0,-1189.3139999999999
2026-01-03 13:00:00+00:00,257.0,493.0,82.3,134.0,2676.0,3642.3,0.0,0.0,4775.0,3642.3,4775.0,-1132.6999999999998
2026-01-03 14:00:00+00:00,258.0,853.0,41.354,134.0,2721.0,4007.3540000000003,0.0,0.0,4785.0,4007.3540000000003,4785.0,-777.6459999999997
2026-01-03 15:00:00+00:00,257.0,1463.0,2.138,134.0,2741.0,4597.138,0.0,0.0,4950.0,4597.138,4950.0,-352.8620000000001
2026-01-03 16:00:00+00:00,257.0,1518.0,11.691,134.0,2732.0,4652.691,0.0,0.0,4950.0,4652.691,4950.0,-297.3090000000002
2026-01-03 17:00:00+00:00,258.0,1400.0,40.256,134.0,2753.0,4585.256,0.0,0.0,4887.0,4585.256,4887.0,-301.7439999999997
2026-01-03 18:00:00+00:00,257.0,1264.0,58.186,134.0,2758.0,4471.186,0.0,0.0,4836.0,4471.186,4836.0,-364.8140000000003
2026-01-03 19:00:00+00:00,254.0,1040.0,78.329,145.0,2766.0,4283.329,0.0,0.0,4767.0,4283.329,4767.0,-483.6710000000003
2026-01-03 20:00:00+00:00,253.0,877.0,191.238,153.0,2770.0,4244.238,0.0,0.0,4613.0,4244.238,4613.0,-368.7619999999997
2026-01-03 21:00:00+00:00,253.0,671.0,319.735,79.0,2731.0,4053.735,0.0,0.0,4592.0,4053.735,4592.0,-538.2649999999999
2026-01-03 22:00:00+00:00,254.0,458.0,411.538,0.0,2685.0,3808.538,0.0,0.0,4591.0,3808.538,4591.0,-782.462
2026-01-03 23:00:00+00:00,250.0,554.0,403.33,0.0,2649.0,3856.33,0.0,0.0,4499.0,3856.33,4499.0,-642.6700000000001
2026-01-04 00:00:00+00:00,248.0,559.0,325.88,0.0,2656.0,3788.88,0.0,0.0,4261.0,3788.88,4261.0,-472.1199999999999
2026-01-04 01:00:00+00:00,245.0,476.0,211.326,0.0,2676.0,3608.326,0.0,0.0,3990.0,3608.326,3990.0,-381.674
2026-01-04 02:00:00+00:00,199.0,369.0,262.473,0.0,2643.0,3473.473,0.0,0.0,3751.0,3473.473,3751.0,-277.52700000000004
2026-01-04 03:00:00+00:00,198.0,233.0,319.458,0.0,2600.0,3350.458,0.0,0.0,3637.0,3350.458,3637.0,-286.5419999999999
2026-01-04 04:00:00+00:00,217.0,250.0,199.756,0.0,2626.0,3292.756,0.0,0.0,3634.0,3292.756,3634.0,-341.24400000000014
2026-01-04 05:00:00+00:00,219.0,417.0,171.056,0.0,2623.0,3430.056,0.0,0.0,3686.0,3430.056,3686.0,-255.94399999999996
2026-01-04 06:00:00+00:00,258.0,441.0,135.221,0.0,2717.0,3551.221,0.0,0.0,3828.0,3551.221,3828.0,-276.779
2026-01-04 07:00:00+00:00,258.0,570.0,192.131,0.0,2664.0,3684.131,0.0,0.0,4110.0,3684.131,4110.0,-425.86900000000014
2026-01-04 08:00:00+00:00,257.0,596.0,346.888,0.0,2632.0,3831.888,0.0,0.0,4437.0,3831.888,4437.0,-605.1120000000001
2026-01-04 09:00:00+00:00,255.0,520.0,414.874,0.0,2610.0,3799.874,0.0,0.0,4669.0,3799.874,4669.0,-869.1260000000002
2026-01-04 10:00:00+00:00,255.0,594.0,382.803,0.0,2599.0,3830.803,0.0,0.0,4833.0,3830.803,4833.0,-1002.1970000000001
2026-01-04 11:00:00+00:00,256.0,697.0,264.273,66.0,2558.0,3841.273,0.0,0.0,4920.0,3841.273,4920.0,-1078.7269999999999
2026-01-04 12:00:00+00:00,257.0,740.0,129.489,188.0,2523.0,3837.489,0.0,0.0,4876.0,3837.489,4876.0,-1038.511
2026-01-04 13:00:00+00:00,255.0,678.0,66.805,243.0,2583.0,3825.8050000000003,0.0,0.0,4778.0,3825.8050000000003,4778.0,-952.1949999999997
2026-01-04 14:00:00+00:00,257.0,981.0,56.868,245.0,2604.0,4143.868,0.0,0.0,4716.0,4143.868,4716.0,-572.1319999999996
2026-01-04 15:00:00+00:00,258.0,1186.0,87.705,247.0,2662.0,4440.705,0.0,0.0,4907.0,4440.705,4907.0,-466.2950000000001
2026-01-04 16:00:00+00:00,257.0,1331.0,80.149,247.0,2557.0,4472.148999999999,0.0,0.0,4888.0,4472.148999999999,4888.0,-415.85100000000057
2026-01-04 17:00:00+00:00,256.0,1346.0,49.949,250.0,2617.0,4518.9490000000005,0.0,0.0,4925.0,4518.9490000000005,4925.0,-406.0509999999995
2026-01-04 18:00:00+00:00,256.0,1377.0,23.051,242.0,2569.0,4467.0509999999995,0.0,0.0,4888.0,4467.0509999999995,4888.0,-420.9490000000005
2026-01-04 19:00:00+00:00,254.0,1261.0,9.958,247.0,2658.0,4429.9580000000005,0.0,0.0,4880.0,4429.9580000000005,4880.0,-450.04199999999946
2026-01-04 20:00:00+00:00,244.0,795.0,23.136,200.0,2604.0,3866.136,0.0,0.0,4797.0,3866.136,4797.0,-930.864
2026-01-04 21:00:00+00:00,245.0,717.0,56.926,112.0,2516.0,3646.926,0.0,0.0,4853.0,3646.926,4853.0,-1206.074
2026-01-04 22:00:00+00:00,242.0,802.0,87.576,112.0,2352.0,3595.576,0.0,0.0,4837.0,3595.576,4837.0,-1241.424
2026-01-04 23:00:00+00:00,239.0,825.0,127.464,73.0,2400.0,3664.464,0.0,0.0,4664.0,3664.464,4664.0,-999.5360000000001
2026-01-05 00:00:00+00:00,239.0,829.0,141.78,0.0,2406.0,3615.7799999999997,0.0,0.0,4371.0,3615.7799999999997,4371.0,-755.2200000000003
2026-01-05 01:00:00+00:00,239.0,825.0,131.886,0.0,2369.0,3564.886,0.0,0.0,4086.0,3564.886,4086.0,-521.114
2026-01-05 02:00:00+00:00,228.0,801.0,94.326,0.0,2388.0,3511.326,0.0,0.0,3887.0,3511.326,3887.0,-375.674
2026-01-05 03:00:00+00:00,220.0,805.0,90.545,0.0,2371.0,3486.545,0.0,0.0,3810.0,3486.545,3810.0,-323.4549999999999
2026-01-05 04:00:00+00:00,259.0,966.0,74.793,0.0,2357.0,3656.793,0.0,0.0,3897.0,3656.793,3897.0,-240.20699999999988
2026-01-05 05:00:00+00:00,258.0,951.0,47.706,208.0,2420.0,3884.706,195.0,0.0,4156.0,4079.706,4156.0,-76.29399999999987
2026-01-05 06:00:00+00:00,259.0,1006.0,31.628,244.0,2475.0,4015.6279999999997,205.0,0.0,4370.0,4220.628,4370.0,-149.3720000000003
2026-01-05 07:00:00+00:00,258.0,1233.0,26.991,142.0,2529.0,4188.991,205.0,0.0,4681.0,4393.991,4681.0,-287.009
2026-01-05 08:00:00+00:00,257.0,1331.0,29.504,197.0,2492.0,4306.504,207.0,0.0,4914.0,4513.504,4914.0,-400.4960000000001
2026-01-05 09:00:00+00:00,253.0,1009.0,38.588,214.0,2491.0,4005.5879999999997,293.0,0.0,4980.0,4298.588,4980.0,-681.4120000000003
2026-01-05 10:00:00+00:00,240.0,989.0,88.143,215.0,2531.0,4063.143,293.0,0.0,5015.0,4356.143,5015.0,-658.857
2026-01-05 11:00:00+00:00,242.0,958.0,181.694,216.0,2470.0,4067.694,293.0,0.0,5013.0,4360.6939999999995,5013.0,-652.3060000000005
2026-01-05 12:00:00+00:00,259.0,978.0,203.221,215.0,2459.0,4114.221,267.0,0.0,4935.0,4381.221,4935.0,-553.7790000000005
2026-01-05 13:00:00+00:00,257.0,1166.0,195.884,324.0,2485.0,4427.884,293.0,0.0,4968.0,4720.884,4968.0,-247.11599999999999
2026-01-05 14:00:00+00:00,253.0,1128.0,231.42,324.0,2436.0,4372.42,293.0,0.0,4977.0,4665.42,4977.0,-311.5799999999999
2026-01-05 15:00:00+00:00,250.0,1541.0,270.911,324.0,2479.0,4864.911,292.0,0.0,5209.0,5156.911,5209.0,-52.08899999999994
2026-01-05 16:00:00+00:00,247.0,1550.0,371.906,324.0,2447.0,4939.906,293.0,0.0,5252.0,5232.906,5252.0,-19.09400000000005
2026-01-05 17:00:00+00:00,248.0,1566.0,338.139,323.0,2457.0,4932.139,295.0,0.0,5232.0,5227.139,5232.0,-4.860999999999876
2026-01-05 18:00:00+00:00,247.0,1330.0,260.216,327.0,2449.0,4613.216,295.0,0.0,5231.0,4908.216,5231.0,-322.78399999999965
2026-01-05 19:00:00+00:00,243.0,1088.0,241.67,327.0,2549.0,4448.67,294.0,0.0,5183.0,4742.67,5183.0,-440.3299999999999
2026-01-05 20:00:00+00:00,240.0,784.0,207.236,321.0,2543.0,4095.236,294.0,0.0,5010.0,4389.236,5010.0,-620.7640000000001
2026-01-05 21:00:00+00:00,233.0,762.0,151.401,215.0,2581.0,3942.401,292.0,0.0,4930.0,4234.401,4930.0,-695.5990000000002
2026-01-05 22:00:00+00:00,237.0,768.0,98.254,213.0,2608.0,3924.254,292.0,0.0,4906.0,4216.254,4906.0,-689.7460000000001
2026-01-05 23:00:00+00:00,229.0,794.0,71.509,142.0,2691.0,3927.509,285.0,0.0,4788.0,4212.509,4788.0,-575.491
2026-01-06 00:00:00+00:00,193.0,816.0,87.405,85.0,2663.0,3844.4049999999997,0.0,0.0,4488.0,3844.4049999999997,4488.0,-643.5950000000003
2026-01-06 01:00:00+00:00,189.0,830.0,73.316,87.0,2620.0,3799.316,0.0,0.0,4199.0,3799.316,4199.0,-399.6840000000002
2026-01-06 02:00:00+00:00,192.0,755.0,49.49,87.0,2674.0,3757.49,0.0,0.0,3961.0,3757.49,3961.0,-203.51000000000022
2026-01-06 03:00:00+00:00,190.0,753.0,35.22,30.0,2720.0,3728.2200000000003,0.0,0.0,3885.0,3728.2200000000003,3885.0,-156.77999999999975
2026-01-06 04:00:00+00:00,211.0,711.0,32.885,31.0,2751.0,3736.885,0.0,0.0,3919.0,3736.885,3919.0,-182.11499999999978
2026-01-06 05:00:00+00:00,211.0,789.0,40.653,93.0,2791.0,3924.6530000000002,0.0,0.0,4126.0,3924.6530000000002,4126.0,-201.34699999999975
2026-01-06 06:00:00+00:00,246.0,942.0,19.919,138.0,2739.0,4084.919,0.0,0.0,4352.0,4084.919,4352.0,-267.08100000000013
2026-01-06 07:00:00+00:00,249.0,1011.0,8.785,214.0,2717.0,4199.785,0.0,0.0,4742.0,4199.785,4742.0,-542.2150000000001
2026-01-06 08:00:00+00:00,252.0,1163.0,0.0,241.0,2714.0,4370.0,0.0,0.0,5078.0,4370.0,5078.0,-708.0
2026-01-06 09:00:00+00:00,247.0,1126.0,0.0,327.0,2738.0,4438.0,0.0,0.0,5209.0,4438.0,5209.0,-771.0
2026-01-06 10:00:00+00:00,257.0,1074.0,0.0,326.0,2793.0,4450.0,0.0,0.0,5289.0,4450.0,5289.0,-839.0
2026-01-06 11:00:00+00:00,253.0,1135.0,0.0,326.0,2803.0,4517.0,0.0,0.0,5340.0,4517.0,5340.0,-823.0
2026-01-06 12:00:00+00:00,251.0,1169.0,0.0,327.0,2772.0,4519.0,0.0,0.0,5338.0,4519.0,5338.0,-819.0
2026-01-06 13:00:00+00:00,251.0,1007.0,0.0,327.0,2806.0,4391.0,138.0,0.0,5271.0,4529.0,5271.0,-742.0
2026-01-06 14:00:00+00:00,249.0,1326.0,0.0,325.0,2863.0,4763.0,292.0,0.0,5216.0,5055.0,5216.0,-161.0
2026-01-06 15:00:00+00:00,252.0,1408.0,0.0,320.0,2840.0,4820.0,291.0,0.0,5267.0,5111.0,5267.0,-156.0
2026-01-06 16:00:00+00:00,248.0,1422.0,0.0,320.0,2923.0,4913.0,195.0,0.0,5154.0,5108.0,5154.0,-46.0
2026-01-06 17:00:00+00:00,250.0,1386.0,0.0,321.0,2880.0,4837.0,64.0,0.0,4951.0,4901.0,4951.0,-50.0
2026-01-06 18:00:00+00:00,248.0,1379.0,0.0,323.0,2845.0,4795.0,0.0,0.0,4827.0,4795.0,4827.0,-32.0
2026-01-06 19:00:00+00:00,247.0,1217.0,0.0,323.0,2830.0,4617.0,0.0,0.0,4789.0,4617.0,4789.0,-172.0
2026-01-06 20:00:00+00:00,249.0,1050.0,0.0,218.0,2814.0,4331.0,0.0,0.0,4738.0,4331.0,4738.0,-407.0
2026-01-06 21:00:00+00:00,250.0,1101.0,0.0,110.0,2773.0,4234.0,0.0,0.0,4761.0,4234.0,4761.0,-527.0
2026-01-06 22:00:00+00:00,238.0,1101.0,0.0,107.0,2752.0,4198.0,0.0,0.0,4726.0,4198.0,4726.0,-528.0
2026-01-06 23:00:00+00:00,203.0,868.0,0.0,103.0,2727.0,3901.0,0.0,0.0,4645.0,3901.0,4645.0,-744.0
2026-01-07 00:00:00+00:00,202.0,804.0,0.0,94.0,2742.0,3842.0,0.0,0.0,4390.0,3842.0,4390.0,-548.0
2026-01-07 01:00:00+00:00,200.0,777.0,4.58,10.0,2781.0,3772.58,0.0,0.0,4091.0,3772.58,4091.0,-318.4200000000001
2026-01-07 02:00:00+00:00,203.0,846.0,4.698,0.0,2778.0,3831.6980000000003,0.0,0.0,3950.0,3831.6980000000003,3950.0,-118.30199999999968
2026-01-07 03:00:00+00:00,206.0,829.0,1.59,0.0,2807.0,3843.59,0.0,0.0,3879.0,3843.59,3879.0,-35.409999999999854
2026-01-07 04:00:00+00:00,217.0,795.0,2.84,0.0,2776.0,3790.84,0.0,0.0,3892.0,3790.84,3892.0,-101.15999999999985
2026-01-07 05:00:00+00:00,223.0,942.0,0.0,0.0,2801.0,3966.0,0.0,0.0,4050.0,3966.0,4050.0,-84.0
2026-01-07 06:00:00+00:00,220.0,1027.0,0.0,0.0,2836.0,4083.0,0.0,0.0,4259.0,4083.0,4259.0,-176.0
2026-01-07 07:00:00+00:00,222.0,1387.0,0.0,0.0,2780.0,4389.0,0.0,0.0,4593.0,4389.0,4593.0,-204.0
2026-01-07 08:00:00+00:00,219.0,1507.0,0.0,26.0,2769.0,4521.0,0.0,0.0,4817.0,4521.0,4817.0,-296.0
2026-01-07 09:00:00+00:00,249.0,1433.0,0.0,136.0,2755.0,4573.0,0.0,0.0,4869.0,4573.0,4869.0,-296.0
2026-01-07 10:00:00+00:00,252.0,1176.0,0.0,216.0,2855.0,4499.0,0.0,0.0,4857.0,4499.0,4857.0,-358.0
2026-01-07 11:00:00+00:00,251.0,1073.0,0.0,213.0,2838.0,4375.0,0.0,0.0,4731.0,4375.0,4731.0,-356.0
2026-01-07 12:00:00+00:00,254.0,983.0,0.0,213.0,2895.0,4345.0,0.0,0.0,4618.0,4345.0,4618.0,-273.0
2026-01-07 13:00:00+00:00,256.0,948.0,0.0,212.0,2811.0,4227.0,0.0,0.0,4407.0,4227.0,4407.0,-180.0
2026-01-07 14:00:00+00:00,249.0,1082.0,0.0,126.0,2798.0,4255.0,0.0,0.0,4373.0,4255.0,4373.0,-118.0
2026-01-07 15:00:00+00:00,253.0,1364.0,0.0,108.0,2720.0,4445.0,0.0,0.0,4502.0,4445.0,4502.0,-57.0
2026-01-07 16:00:00+00:00,251.0,1481.0,0.0,108.0,2707.0,4547.0,0.0,0.0,4536.0,4547.0,4536.0,11.0
2026-01-07 17:00:00+00:00,253.0,1463.0,0.0,108.0,2693.0,4517.0,0.0,0.0,4557.0,4517.0,4557.0,-40.0
2026-01-07 18:00:00+00:00,252.0,1488.0,2.128,106.0,2699.0,4547.128,0.0,0.0,4595.0,4547.128,4595.0,-47.8720000000003
2026-01-07 19:00:00+00:00,252.0,1369.0,18.293,105.0,2751.0,4495.293,0.0,0.0,4617.0,4495.293,4617.0,-121.70700000000033
2026-01-07 20:00:00+00:00,256.0,1244.0,18.16,105.0,2753.0,4376.16,0.0,0.0,4592.0,4376.16,4592.0,-215.84000000000015
2026-01-07 21:00:00+00:00,254.0,1022.0,17.533,105.0,2745.0,4143.532999999999,0.0,0.0,4670.0,4143.532999999999,4670.0,-526.4670000000006
2026-01-07 22:00:00+00:00,243.0,1024.0,17.435,105.0,2776.0,4165.4349999999995,0.0,0.0,4706.0,4165.4349999999995,4706.0,-540.5650000000005
2026-01-07 23:00:00+00:00,241.0,888.0,9.05,72.0,2776.0,3986.05,0.0,0.0,4656.0,3986.05,4656.0,-669.9499999999998
2026-01-08 00:00:00+00:00,202.0,840.0,16.708,0.0,2737.0,3795.708,0.0,0.0,4407.0,3795.708,4407.0,-611.2919999999999
2026-01-08 01:00:00+00:00,203.0,783.0,36.343,0.0,2742.0,3764.343,0.0,0.0,4168.0,3764.343,4168.0,-403.65700000000015
2026-01-08 02:00:00+00:00,210.0,786.0,35.949,0.0,2759.0,3790.949,0.0,0.0,4011.0,3790.949,4011.0,-220.05099999999993
2026-01-08 03:00:00+00:00,218.0,951.0,45.798,0.0,2763.0,3977.798,0.0,0.0,3984.0,3977.798,3984.0,-6.2020000000002256
2026-01-08 04:00:00+00:00,220.0,1021.0,75.755,0.0,2689.0,4005.755,0.0,0.0,4024.0,4005.755,4024.0,-18.24499999999989
2026-01-08 05:00:00+00:00,254.0,1028.0,92.165,0.0,2688.0,4062.165,0.0,0.0,4312.0,4062.165,4312.0,-249.83500000000004
2026-01-08 06:00:00+00:00,257.0,1297.0,116.066,11.0,2615.0,4296.066,0.0,0.0,4601.0,4296.066,4601.0,-304.9340000000002
2026-01-08 07:00:00+00:00,254.0,1424.0,126.566,119.0,2652.0,4575.566,0.0,0.0,4925.0,4575.566,4925.0,-349.4340000000002
2026-01-08 08:00:00+00:00,252.0,1589.0,122.29,206.0,2656.0,4825.29,0.0,0.0,5170.0,4825.29,5170.0,-344.71000000000004
2026-01-08 09:00:00+00:00,251.0,1423.0,189.019,277.0,2673.0,4813.019,0.0,0.0,5289.0,4813.019,5289.0,-475.98099999999977
2026-01-08 10:00:00+00:00,252.0,1423.0,230.321,303.0,2488.0,4696.321,161.0,0.0,5266.0,4857.321,5266.0,-408.6790000000001
2026-01-08 11:00:00+00:00,251.0,1197.0,275.033,303.0,2637.0,4663.032999999999,206.0,0.0,5210.0,4869.032999999999,5210.0,-340.96700000000055
2026-01-08 12:00:00+00:00,248.0,1125.0,293.715,306.0,2678.0,4650.715,209.0,0.0,5191.0,4859.715,5191.0,-331.28499999999985
2026-01-08 13:00:00+00:00,246.0,1156.0,295.779,303.0,2679.0,4679.779,208.0,0.0,5148.0,4887.779,5148.0,-260.22099999999955
2026-01-08 14:00:00+00:00,246.0,1132.0,264.113,303.0,2740.0,4685.113,207.0,0.0,5088.0,4892.113,5088.0,-195.88699999999972
2026-01-08 15:00:00+00:00,246.0,1486.0,235.45,317.0,2759.0,5043.45,208.0,0.0,5315.0,5251.45,5315.0,-63.55000000000018
