,Biomass,Fossil Gas,Hydro Run-of-river and poundage,Other,Solar,Wind Onshore,Generation,Storage Discharge,Storage Charge,Demand,Total Generation,Total Load,Net Export
2026-01-12 19:00:00+00:00,60.86501,878.52435,236.992978,0.0,0.931659,1.272128,1178.586125,0.894086,0.0,1108.408214,1179.480211,1108.408214,71.07199700000001
2026-01-12 20:00:00+00:00,59.768909,882.788548,155.867886,0.0,3.194673,0.720888,1102.340904,0.949945,0.0,1030.156851,1103.290849,1030.156851,73.13399800000002
2026-01-12 21:00:00+00:00,55.82392,878.920047,89.183207,0.0,0.115172,0.843205,1024.8855509999999,0.456945,0.0,952.995499,1025.3424959999998,952.995499,72.34699699999976
2026-01-12 22:00:00+00:00,52.640283,849.984024,22.461236,0.0,0.212063,1.234147,926.5317529999999,1.578964,0.0,898.22572,928.1107169999999,898.22572,29.884996999999885
2026-01-12 23:00:00+00:00,51.246772,840.177041,5.441851,0.0,0.057151,1.601434,898.524249,5.6956,0.0,867.282854,904.2198490000001,867.282854,36.936995000000024
2026-01-13 00:00:00+00:00,50.293922,866.235031,5.225723,0.0,0.016782,2.295434,924.066892,1.407969,0.0,883.277862,925.474861,883.277862,42.196999000000005
2026-01-13 01:00:00+00:00,51.981993,865.597609,5.225869,0.0,0.094644,0.650891,923.551006,0.534113,0.0,863.125121,924.0851190000001,863.125121,60.95999800000004
2026-01-13 02:00:00+00:00,53.424984,865.932128,5.181519,0.0,0.124753,0.210708,924.874092,0.528995,0.0,851.210091,925.403087,851.210091,74.192996
2026-01-13 03:00:00+00:00,53.423075,865.436667,10.824928,0.0,0.076991,0.605846,930.3675070000002,0.394145,0.0,881.723655,930.7616520000001,881.723655,49.03799700000013
2026-01-13 04:00:00+00:00,52.060385,875.475169,144.675462,0.0,0.194355,1.75971,1074.165081,0.84635,0.0,992.005432,1075.0114310000001,992.005432,83.00599900000009
2026-01-13 05:00:00+00:00,54.597562,881.892887,145.495404,0.0,1.849669,1.729262,1085.5647840000001,2.000006,0.0,1130.305793,1087.5647900000001,1130.305793,-42.741002999999864
2026-01-13 06:00:00+00:00,60.976601,889.785006,288.700426,0.0,2.724121,2.09368,1244.2798339999997,6.205611,0.0,1238.762448,1250.4854449999998,1238.762448,11.72299699999985
2026-01-13 07:00:00+00:00,62.627803,899.378323,431.753694,0.0,12.006751,1.226131,1406.9927019999998,9.885995,0.0,1273.375699,1416.8786969999999,1273.375699,143.50299799999993
2026-01-13 08:00:00+00:00,65.388226,900.049116,385.146476,0.0,10.300542,0.95523,1361.83959,1.210524,0.0,1291.104117,1363.0501140000001,1291.104117,71.94599700000003
2026-01-13 09:00:00+00:00,64.50412,903.43909,391.32205,0.0,13.73025,3.630518,1376.626028,0.394129,0.0,1282.58116,1377.020157,1282.58116,94.43899699999997
2026-01-13 10:00:00+00:00,64.459183,906.40868,464.55688,0.0,18.92311,0.816726,1455.164579,0.635761,0.0,1241.405343,1455.80034,1241.405343,214.3949970000001
2026-01-13 11:00:00+00:00,64.377059,902.397223,461.260408,0.0,15.256439,1.768348,1445.059477,0.570313,0.0,1261.933793,1445.62979,1261.933793,183.69599700000003
2026-01-13 12:00:00+00:00,64.290109,904.24328,431.340997,0.0,18.86822,1.288564,1420.03117,1.135282,0.0,1248.151455,1421.166452,1248.151455,173.014997
2026-01-13 13:00:00+00:00,63.067853,904.035789,438.843614,0.0,7.452199,2.033259,1415.432714,0.832144,0.0,1238.48786,1416.264858,1238.48786,177.77699800000005
2026-01-13 14:00:00+00:00,63.753674,903.407081,439.133393,0.0,13.32856,1.892762,1421.5154699999998,0.426872,0.0,1249.141344,1421.9423419999998,1249.141344,172.80099799999994
2026-01-13 15:00:00+00:00,64.077538,897.973167,292.616763,0.0,5.806504,8.100837,1268.574809,0.15389,0.0,1240.819702,1268.728699,1240.819702,27.908997
2026-01-13 16:00:00+00:00,63.62085,900.615421,321.158949,0.0,7.636214,10.437784,1303.469218,2.061869,0.0,1226.995089,1305.5310869999998,1226.995089,78.53599799999984
2026-01-13 17:00:00+00:00,63.824111,900.77878,269.325839,0.0,2.53249,12.910544,1249.3717640000002,1.505,0.0,1193.751767,1250.8767640000003,1193.751767,57.12499700000035
2026-01-13 18:00:00+00:00,61.405334,886.953835,185.628809,0.0,6.234237,3.652355,1143.87457,1.106911,0.0,1164.105483,1144.981481,1164.105483,-19.12400200000002
2026-01-13 19:00:00+00:00,59.384451,882.94673,180.865565,0.0,2.559921,6.433307,1132.1899740000001,0.51647,0.0,1101.449445,1132.7064440000001,1101.449445,31.256999000000178
2026-01-13 20:00:00+00:00,57.529193,881.76066,176.390009,0.0,2.622098,7.088614,1125.390574,0.578321,0.0,1028.448898,1125.968895,1028.448898,97.51999699999988
2026-01-13 21:00:00+00:00,57.227716,880.127821,90.083387,0.0,2.518109,4.575539,1034.532572,2.670872,0.0,953.738447,1037.203444,953.738447,83.46499700000004
2026-01-13 22:00:00+00:00,55.859345,876.874591,71.798034,0.0,2.42663,7.688243,1014.646843,8.180817,0.0,903.391662,1022.82766,903.391662,119.43599800000004
2026-01-13 23:00:00+00:00,53.605145,881.980263,6.600056,0.0,1.882124,10.209312,954.2769,2.190986,0.0,870.647889,956.4678859999999,870.647889,85.81999699999994
2026-01-14 00:00:00+00:00,52.131539,881.862929,5.368956,0.0,0.05859,7.529645,946.951659,3.154849,0.0,864.34951,950.106508,864.34951,85.75699799999995
2026-01-14 01:00:00+00:00,54.119671,880.355547,5.524501,0.0,0.046345,5.344547,945.390611,0.089828,0.0,879.044442,945.480439,879.044442,66.43599700000004
2026-01-14 02:00:00+00:00,51.643263,871.714831,5.354799,0.0,0.029564,3.005245,931.747702,2.623919,0.0,892.276622,934.371621,892.276622,42.09499900000003
2026-01-14 03:00:00+00:00,51.891574,861.144009,5.288082,0.0,0.556968,3.528813,922.409446,1.02484,0.0,909.746288,923.434286,909.746288,13.687997999999993
2026-01-14 04:00:00+00:00,52.672186,871.974523,6.826428,0.0,1.097398,12.796355,945.3668899999999,7.81306,0.0,1019.470951,953.1799499999998,1019.470951,-66.29100100000016
2026-01-14 05:00:00+00:00,52.074548,888.731747,84.375144,0.0,0.361179,14.315666,1039.8582840000001,13.980455,0.0,1158.083741,1053.838739,1158.083741,-104.24500199999989
2026-01-14 06:00:00+00:00,52.997264,889.439186,193.977143,0.0,11.404595,24.623453,1172.441641,10.468395,0.0,1264.458039,1182.910036,1264.458039,-81.54800300000011
2026-01-14 07:00:00+00:00,54.715399,887.948172,196.509,0.0,19.751525,33.302761,1192.2268569999999,7.089963,0.0,1306.293822,1199.3168199999998,1306.293822,-106.97700200000031
2026-01-14 08:00:00+00:00,54.005918,887.37741,199.400359,0.0,18.226327,47.207494,1206.2175080000002,9.631753,0.0,1302.883263,1215.849261,1302.883263,-87.03400199999987
2026-01-14 09:00:00+00:00,52.386928,892.016133,182.286614,0.0,19.239128,48.447361,1194.376164,2.504837,0.0,1309.005004,1196.881001,1309.005004,-112.12400300000013
2026-01-14 10:00:00+00:00,52.487263,892.021493,183.133941,0.0,25.957981,57.562622,1211.1633,2.802832,0.0,1269.825134,1213.966132,1269.825134,-55.85900199999992
2026-01-14 11:00:00+00:00,51.61336,885.270105,170.263522,0.0,25.533252,70.99449,1203.6747289999998,0.032373,0.0,1282.393104,1203.7071019999998,1282.393104,-78.68600200000014
2026-01-14 12:00:00+00:00,50.735347,893.079276,180.652502,0.0,20.274625,74.894479,1219.6362290000002,1.200279,0.0,1262.30851,1220.836508,1262.30851,-41.472001999999975
2026-01-14 13:00:00+00:00,52.339089,880.969468,131.942817,0.0,8.91172,79.651833,1153.814927,2.334584,0.0,1257.201514,1156.1495109999998,1257.201514,-101.05200300000024
2026-01-14 14:00:00+00:00,53.844027,880.896438,131.948051,0.0,4.054482,72.612176,1143.355174,1.829575,0.0,1276.026751,1145.184749,1276.026751,-130.8420020000001
2026-01-14 15:00:00+00:00,54.309545,845.969184,122.261502,0.0,0.880086,95.962529,1119.382846,0.808436,0.0,1276.420285,1120.191282,1276.420285,-156.22900299999992
2026-01-14 16:00:00+00:00,53.963366,853.898403,135.326371,0.0,3.333646,98.766139,1145.287925,1.394997,0.0,1254.469925,1146.6829220000002,1254.469925,-107.78700299999991
2026-01-14 17:00:00+00:00,54.590205,876.669209,135.097015,0.0,6.084137,92.913754,1165.35432,0.553149,0.0,1215.34647,1165.907469,1215.34647,-49.43900099999996
2026-01-14 18:00:00+00:00,55.2107,774.008283,222.261944,0.0,4.493791,83.412969,1139.3876870000001,0.476989,0.0,1177.771678,1139.8646760000001,1177.771678,-37.90700199999992
2026-01-14 19:00:00+00:00,54.972619,671.842939,214.270677,0.0,0.745104,73.088198,1014.919537,0.679775,0.0,1126.260314,1015.5993119999999,1126.260314,-110.66100200000017
2026-01-14 20:00:00+00:00,55.024795,458.040673,7.180997,0.0,1.20964,66.439714,587.8958190000001,0.469401,0.0,1061.737222,588.36522,1061.737222,-473.37200199999995
2026-01-14 21:00:00+00:00,55.776341,467.393361,7.058202,0.0,1.209015,53.913365,585.3502840000001,0.411271,0.0,977.380557,585.7615550000002,977.380557,-391.6190019999998
2026-01-14 22:00:00+00:00,54.853638,472.036666,5.971289,0.0,1.371709,50.391574,584.624876,0.425676,0.0,915.788554,585.0505519999999,915.788554,-330.73800200000005
2026-01-14 23:00:00+00:00,54.635689,692.315753,5.770954,0.0,0.551989,44.112755,797.3871399999999,0.123119,0.0,875.868262,797.5102589999999,875.868262,-78.35800300000005
2026-01-15 00:00:00+00:00,53.396421,688.695605,5.923953,0.0,1.761564,41.7127,791.4902430000001,0.336884,0.0,862.316129,791.8271270000001,862.316129,-70.48900199999991
2026-01-15 01:00:00+00:00,55.199851,705.362384,95.420016,0.0,0.071661,30.890246,886.944158,0.276537,0.0,869.916697,887.220695,869.916697,17.30399799999998
2026-01-15 02:00:00+00:00,54.819181,809.287662,111.212074,0.0,0.028226,27.059905,1002.4070479999999,0.267544,0.0,879.411595,1002.674592,879.411595,123.26299699999993
2026-01-15 03:00:00+00:00,56.030913,781.745907,105.338735,0.0,0.055599,26.304687,969.4758410000002,0.097774,0.0,906.397617,969.5736150000001,906.397617,63.17599800000016
2026-01-15 04:00:00+00:00,55.992723,807.574903,124.457821,0.0,0.075457,19.692171,1007.7930749999999,0.299019,0.0,1007.696097,1008.092094,1007.696097,0.39599699999996574
2026-01-15 05:00:00+00:00,55.340918,880.471345,319.494645,0.0,1.048261,16.449759,1272.804928,0.303816,0.0,1146.264746,1273.1087440000001,1146.264746,126.84399800000006
2026-01-15 06:00:00+00:00,57.299605,887.903747,371.77748,0.0,9.460897,20.73285,1347.174579,6.065916,0.0,1252.637496,1353.240495,1252.637496,100.60299899999995
2026-01-15 07:00:00+00:00,57.825256,883.240144,367.501478,0.0,13.842757,17.155238,1339.564873,5.540541,0.0,1292.311416,1345.105414,1292.311416,52.7939980000001
2026-01-15 08:00:00+00:00,56.468507,891.237255,376.558678,0.0,32.396956,15.777007,1372.4384029999999,1.703884,0.0,1295.035289,1374.142287,1295.035289,79.10699799999998
2026-01-15 09:00:00+00:00,56.65239,887.842812,348.268175,0.0,22.993381,8.48925,1324.246008,0.717875,0.0,1292.837886,1324.9638830000001,1292.837886,32.1259970000001
2026-01-15 10:00:00+00:00,56.650466,884.312922,340.919745,0.0,22.51584,15.43035,1319.8293230000002,0.266534,0.0,1268.200859,1320.0958570000003,1268.200859,51.894998000000214
2026-01-15 11:00:00+00:00,57.75757,880.546352,349.777756,0.0,20.982308,8.534321,1317.5983070000002,0.603895,0.0,1273.393205,1318.2022020000002,1273.393205,44.80899700000009
2026-01-15 12:00:00+00:00,56.648345,890.399972,375.237612,0.0,20.95414,10.212667,1353.4527360000002,0.47568,0.0,1259.011419,1353.9284160000002,1259.011419,94.91699700000026
2026-01-15 13:00:00+00:00,56.719096,890.806866,378.145563,0.0,4.27112,8.389655,1338.3323,1.263333,0.0,1249.828637,1339.5956330000001,1249.828637,89.76699600000006
2026-01-15 14:00:00+00:00,57.277765,890.675371,376.705703,0.0,1.590249,4.401505,1330.6505930000003,0.399454,0.0,1265.66005,1331.0500470000004,1265.66005,65.38999700000045
2026-01-15 15:00:00+00:00,59.712531,891.368528,358.882545,0.0,21.230671,12.734694,1343.928969,7.105504,0.0,1254.996476,1351.0344730000002,1254.996476,96.03799700000013
2026-01-15 16:00:00+00:00,58.946199,891.644394,324.939935,0.0,14.529818,8.856388,1298.916734,2.064495,0.0,1247.170231,1300.981229,1247.170231,53.81099799999993
2026-01-15 17:00:00+00:00,55.55265,891.18373,323.421667,0.0,7.216241,10.579887,1287.954175,1.194705,0.0,1209.839883,1289.1488800000002,1209.839883,79.30899700000009
2026-01-15 18:00:00+00:00,53.474604,888.048782,319.614025,0.0,6.3784,10.247278,1277.763089,0.357333,0.0,1171.626426,1278.120422,1171.626426,106.49399599999992
2026-01-15 19:00:00+00:00,53.659515,744.320138,226.591999,0.0,1.129186,13.952369,1039.653207,0.513384,0.0,1108.995594,1040.1665910000002,1108.995594,-68.82900299999983
2026-01-15 20:00:00+00:00,53.652863,541.186152,73.296557,0.0,2.838725,17.126593,688.1008899999999,5.457838,0.0,1028.30173,693.558728,1028.30173,-334.74300199999993
2026-01-15 21:00:00+00:00,53.668495,518.444232,70.357322,0.0,0.086644,19.84736,662.404053,3.575025,0.0,948.75508,665.979078,948.75508,-282.77600200000006
2026-01-15 22:00:00+00:00,53.330809,520.868638,7.869317,0.0,0.06725,17.133032,599.269046,0.569979,0.0,881.781028,599.839025,881.781028,-281.942003
2026-01-15 23:00:00+00:00,53.028596,685.569692,189.522254,0.0,0.109133,13.477993,941.707668,1.757936,0.0,851.721606,943.465604,851.721606,91.74399800000003
2026-01-16 00:00:00+00:00,51.734084,882.549785,17.333574,0.0,0.100953,17.447344,969.1657400000001,0.83042,0.0,846.048163,969.9961600000001,846.048163,123.9479970000001
2026-01-16 01:00:00+00:00,53.282391,885.252391,17.913639,0.0,0.06942,22.072433,978.590274,7.412761,0.0,848.200036,986.0030350000001,848.200036,137.8029990000001
2026-01-16 02:00:00+00:00,54.096409,885.622891,18.282532,0.0,2.929071,27.696567,988.6274699999999,3.355508,0.0,858.001981,991.9829779999999,858.001981,133.9809969999999
2026-01-16 03:00:00+00:00,54.69014,874.341995,21.393215,0.0,0.565362,29.234716,980.2254280000002,0.00635,0.0,880.280781,980.2317780000002,880.280781,99.95099700000014
2026-01-16 04:00:00+00:00,55.492204,839.582179,119.079612,0.0,0.109678,23.41139,1037.6750630000001,3.634169,0.0,981.602235,1041.309232,981.602235,59.706997000000115
2026-01-16 05:00:00+00:00,57.402195,846.390798,173.779364,0.0,1.331316,33.088804,1111.992477,10.315538,0.0,1123.729017,1122.308015,1123.729017,-1.421002000000044
2026-01-16 06:00:00+00:00,58.990665,888.076476,321.198691,0.0,18.17814,48.781099,1335.225071,6.279052,0.0,1242.385124,1341.5041230000002,1242.385124,99.11899900000026
2026-01-16 07:00:00+00:00,59.263877,888.787849,328.653788,0.0,28.311356,51.926461,1356.943331,6.359994,0.0,1284.998327,1363.3033249999999,1284.998327,78.30499799999984
2026-01-16 08:00:00+00:00,58.79397,887.82644,340.056354,0.0,26.22231,52.258694,1365.1577680000003,3.714529,0.0,1275.747299,1368.8722970000003,1275.747299,93.12499800000023
2026-01-16 09:00:00+00:00,56.476325,888.760921,338.725315,0.0,32.233722,47.31364,1363.509923,11.157475,0.0,1271.1014,1374.667398,1271.1014,103.56599800000004
2026-01-16 10:00:00+00:00,56.431001,887.737113,320.214315,0.0,27.860231,48.39604,1340.6387,3.045699,0.0,1243.722402,1343.684399,1243.722402,99.96199699999988
2026-01-16 11:00:00+00:00,56.427249,865.118303,287.697086,0.0,39.609624,46.402455,1295.2547169999998,0.865575,0.0,1251.898294,1296.1202919999998,1251.898294,44.22199799999976
2026-01-16 12:00:00+00:00,54.248475,851.851707,282.529647,0.0,20.06259,49.366483,1258.058902,12.659967,0.0,1240.665871,1270.718869,1240.665871,30.052998000000116
2026-01-16 13:00:00+00:00,54.081882,871.427713,282.618601,0.0,6.713377,53.756877,1268.5984500000002,8.095397,0.0,1236.058849,1276.6938470000002,1236.058849,40.63499800000022
2026-01-16 14:00:00+00:00,54.401916,837.192475,245.822231,0.0,7.528548,40.984353,1185.929523,0.030578,0.0,1263.966103,1185.9601010000001,1263.966103,-78.00600199999985
2026-01-16 15:00:00+00:00,56.421473,822.688475,116.459604,0.0,9.571039,35.767172,1040.9077630000002,0.44263,0.0,1255.888395,1041.3503930000002,1255.888395,-214.53800199999978
2026-01-16 16:00:00+00:00,56.538074,793.364525,114.780658,0.0,2.351404,38.786318,1005.8209790000001,3.939141,0.0,1242.989123,1009.76012,1242.989123,-233.22900300000003
2026-01-16 17:00:00+00:00,56.346682,611.851017,124.668975,0.0,4.068492,45.707802,842.642968,2.252317,0.0,1197.053287,844.895285,1197.053287,-352.158002
2026-01-16 18:00:00+00:00,55.689698,610.621855,117.661119,0.0,3.310043,42.419732,829.7024469999999,2.839196,0.0,1160.377645,832.5416429999999,1160.377645,-327.8360020000001
2026-01-16 19:00:00+00:00,54.955336,526.211039,13.981341,0.0,4.381413,42.702001,642.23113,1.051028,0.0,1113.427159,643.282158,1113.427159,-470.1450010000001
2026-01-16 20:00:00+00:00,55.578658,456.026805,45.384928,0.0,1.720464,44.824777,603.5356320000001,3.655588,0.0,1033.324222,607.19122,1033.324222,-426.1330019999999
2026-01-16 21:00:00+00:00,57.22646,436.054212,67.573736,0.0,0.343526,44.942897,606.1408309999999,2.617117,0.0,974.22495,608.7579479999999,974.22495,-365.4670020000001
2026-01-16 22:00:00+00:00,57.079597,418.06609,13.060915,0.0,0.034903,30.305839,518.547344,0.219096,0.0,911.500442,518.76644,911.500442,-392.73400200000003
2026-01-16 23:00:00+00:00,58.433775,419.583966,14.399415,0.0,0.259722,18.542334,511.21921199999997,0.000233,0.0,882.860447,511.21944499999995,882.860447,-371.64100200000007
2026-01-17 00:00:00+00:00,55.396116,414.930283,101.813353,0.0,0.029828,18.693119,590.862699,3.450537,0.0,876.708238,594.3132360000001,876.708238,-282.395002
2026-01-17 01:00:00+00:00,57.680013,443.293485,103.307292,0.0,0.029171,15.030596,619.3405569999999,14.441966,0.0,864.945525,633.7825229999999,864.945525,-231.16300200000012
2026-01-17 02:00:00+00:00,58.547052,437.117026,102.558141,0.0,0.046245,12.855531,611.123995,3.843048,0.0,853.406045,614.967043,853.406045,-238.43900199999996
2026-01-17 03:00:00+00:00,58.513734,406.180646,101.090672,0.0,0.164086,11.604949,577.5540870000001,0.026326,0.0,871.927416,577.5804130000001,871.927416,-294.34700299999986
2026-01-17 04:00:00+00:00,56.233262,451.682542,107.359125,0.0,0.142798,6.839118,622.256845,21.173756,0.0,910.304605,643.430601,910.304605,-266.874004
2026-01-17 05:00:00+00:00,56.67785,590.113297,359.186692,0.0,2.269024,14.005223,1022.252086,18.171452,0.0,993.984539,1040.423538,993.984539,46.43899899999997
2026-01-17 06:00:00+00:00,57.797675,641.290157,248.188768,0.0,0.525044,17.567186,965.36883,0.463283,0.0,1092.386115,965.832113,1092.386115,-126.55400199999997
2026-01-17 07:00:00+00:00,57.877088,755.034969,192.383028,0.0,10.932243,12.181593,1028.408921,7.074028,0.0,1130.606952,1035.482949,1130.606952,-95.12400300000013
2026-01-17 08:00:00+00:00,58.131499,793.719984,226.670808,0.0,34.161469,15.048233,1127.7319929999999,4.703417,0.0,1143.091411,1132.4354099999998,1143.091411,-10.656001000000288
2026-01-17 09:00:00+00:00,57.964403,793.547224,244.689297,0.0,45.038667,13.558781,1154.798372,13.434283,0.0,1134.687657,1168.232655,1134.687657,33.54499800000008
2026-01-17 10:00:00+00:00,56.452826,818.634558,241.119248,0.0,50.090784,8.433046,1174.730462,2.118037,0.0,1120.770503,1176.848499,1120.770503,56.077995999999985
2026-01-17 11:00:00+00:00,58.282168,867.376664,182.258686,0.0,46.994167,5.048744,1159.960429,0.863645,0.0,1119.317075,1160.8240739999999,1119.317075,41.50699899999995
2026-01-17 12:00:00+00:00,57.635121,845.255075,155.504962,0.0,30.438868,3.445379,1092.279405,0.226912,0.0,1118.03332,1092.506317,1118.03332,-25.527002999999922
2026-01-17 13:00:00+00:00,59.630801,845.352287,197.097488,0.0,10.488024,3.523943,1116.092543,25.822282,0.0,1096.914828,1141.914825,1096.914828,44.99999700000012
2026-01-17 14:00:00+00:00,58.953118,844.807135,271.912396,0.0,4.982094,4.237786,1184.892529,5.884885,0.0,1137.633416,1190.777414,1137.633416,53.14399800000001
2026-01-17 15:00:00+00:00,58.043213,788.136931,251.262464,0.0,6.923849,4.134527,1108.500984,0.926272,0.0,1176.200258,1109.427256,1176.200258,-66.77300200000013
2026-01-17 16:00:00+00:00,57.964646,843.838786,294.519512,0.0,17.017232,4.572028,1217.912204,21.326744,0.0,1147.86795,1239.238948,1147.86795,91.37099799999987
2026-01-17 17:00:00+00:00,57.965241,805.893635,269.551981,0.0,14.672209,5.192736,1153.275802,7.546315,0.0,1127.16212,1160.8221170000002,1127.16212,33.6599970000002
2026-01-17 18:00:00+00:00,58.976578,838.599707,269.895646,0.0,2.722763,3.986002,1174.1806960000001,0.57849,0.0,1092.646188,1174.7591860000002,1092.646188,82.11299800000029
2026-01-17 19:00:00+00:00,58.23115,844.407301,284.360521,0.0,2.148778,10.575116,1199.7228659999998,13.68414,0.0,1034.047007,1213.407006,1034.047007,179.35999900000002
2026-01-17 20:00:00+00:00,58.003241,755.60407,248.497867,0.0,0.170726,15.206059,1077.4819630000002,4.549256,0.0,977.261222,1082.0312190000002,977.261222,104.76999700000022
2026-01-17 21:00:00+00:00,57.563255,746.602784,172.69363,0.0,1.569964,16.105701,994.535334,3.302553,0.0,918.472889,997.837887,918.472889,79.36499800000001
2026-01-17 22:00:00+00:00,56.034513,713.400335,111.526216,0.0,0.190718,12.622477,893.7742589999999,2.019218,0.0,873.48948,895.7934769999999,873.48948,22.30399699999998
2026-01-17 23:00:00+00:00,54.576238,747.622606,180.960804,0.0,0.067093,13.150347,996.3770880000001,15.170012,0.0,833.431102,1011.5471000000001,833.431102,178.1159980000001
2026-01-18 00:00:00+00:00,54.369589,676.162398,211.514898,0.0,0.09105,12.790725,954.92866,6.494222,0.0,828.426884,961.4228820000001,828.426884,132.9959980000001
2026-01-18 01:00:00+00:00,55.79415,562.678254,294.911946,0.0,0.031574,13.673503,927.089427,0.002659,0.0,842.731088,927.092086,842.731088,84.360998
2026-01-18 02:00:00+00:00,56.933917,497.498692,129.466598,0.0,0.142183,6.993195,691.034585,9.735093,0.0,810.52568,700.769678,810.52568,-109.75600199999997
2026-01-18 03:00:00+00:00,57.042307,521.497278,137.400786,0.0,0.252644,6.614441,722.8074560000002,14.662283,0.0,827.063742,737.4697390000002,827.063742,-89.59400299999982
2026-01-18 04:00:00+00:00,55.781245,607.482433,127.615862,0.0,0.046063,13.524094,804.449697,2.320428,0.0,866.069128,806.770125,866.069128,-59.29900299999997
2026-01-18 05:00:00+00:00,55.143788,719.810319,254.974097,0.0,0.357865,16.231124,1046.517193,0.479175,0.0,922.87837,1046.9963679999998,922.87837,124.11799799999983
2026-01-18 06:00:00+00:00,55.524689,843.540992,170.941952,0.0,2.397879,15.969677,1088.375189,0.709463,0.0,971.583654,1089.084652,971.583654,117.50099799999998
2026-01-18 07:00:00+00:00,54.207433,810.095151,157.595339,0.0,12.682576,16.353287,1050.9337859999998,2.09664,0.0,1036.04143,1053.0304259999998,1036.04143,16.988995999999815
2026-01-18 08:00:00+00:00,54.769352,791.931786,252.899322,0.0,35.601473,18.657355,1153.859288,2.233855,0.0,1087.105146,1156.093143,1087.105146,68.98799699999995
2026-01-18 09:00:00+00:00,55.503929,751.150733,194.840453,0.0,45.708326,19.236856,1066.4402969999999,0.355341,0.0,1091.800641,1066.7956379999998,1091.800641,-25.005003000000215
2026-01-18 10:00:00+00:00,56.25112,742.547595,199.851162,0.0,49.472517,10.613373,1058.735767,19.262585,0.0,1066.838354,1077.9983519999998,1066.838354,11.15999799999986
2026-01-18 11:00:00+00:00,56.232737,840.600124,208.207956,0.0,51.644235,5.973432,1162.658484,14.708956,0.0,1054.975442,1177.36744,1054.975442,122.39199800000006
2026-01-18 12:00:00+00:00,54.683837,856.331147,295.567618,0.0,29.425992,5.021007,1241.029601,0.104827,0.0,1054.13743,1241.1344279999998,1054.13743,186.99699799999985
2026-01-18 13:00:00+00:00,56.101934,885.762683,320.55786,0.0,14.953973,11.433678,1288.810128,0.916831,0.0,1060.102961,1289.726959,1060.102961,229.62399800000003
2026-01-18 14:00:00+00:00,58.052915,874.832575,307.140906,0.0,5.918439,9.837832,1255.782667,1.911774,0.0,1096.555443,1257.6944409999999,1096.555443,161.1389979999999
2026-01-18 15:00:00+00:00,56.749215,852.407776,300.871481,0.0,10.673255,14.142891,1234.8446179999999,1.04689,0.0,1150.13151,1235.891508,1150.13151,85.759998
2026-01-18 16:00:00+00:00,57.074173,868.527445,284.759922,0.0,11.563047,17.416455,1239.341042,2.062267,0.0,1150.524311,1241.403309,1150.524311,90.87899800000014
2026-01-18 17:00:00+00:00,56.663338,781.910839,390.659798,0.0,10.693701,23.060132,1262.987808,10.610315,0.0,1131.546125,1273.598123,1131.546125,142.0519979999999
2026-01-18 18:00:00+00:00,55.827813,697.085432,407.873879,0.0,3.537482,20.111867,1184.436473,7.15174,0.0,1103.783215,1191.588213,1103.783215,87.80499800000007
2026-01-18 19:00:00+00:00,55.475747,659.225563,359.584504,0.0,5.133746,19.56748,1098.9870399999998,1.565694,0.0,1053.687736,1100.5527339999996,1053.687736,46.86499799999956
2026-01-18 20:00:00+00:00,55.514206,652.997544,355.236481,0.0,0.396143,20.852099,1084.996473,0.663172,0.0,980.799649,1085.659645,980.799649,104.85999599999991
2026-01-18 21:00:00+00:00,55.879939,616.747187,325.669165,0.0,4.381086,12.098518,1014.7758950000001,0.596107,0.0,914.209005,1015.3720020000001,914.209005,101.16299700000002
2026-01-18 22:00:00+00:00,56.638105,644.595018,316.608245,0.0,0.113635,14.843057,1032.79806,1.016603,0.0,863.710666,1033.814663,863.710666,170.10399700000016
2026-01-18 23:00:00+00:00,54.361231,677.451511,192.996475,0.0,0.072907,20.308934,945.191058,1.275085,0.0,848.764146,946.466143,848.764146,97.701997
2026-01-19 00:00:00+00:00,53.5108,714.385515,157.899,0.0,0.054357,20.988633,946.8383050000001,1.270001,0.0,839.218307,948.1083060000001,839.218307,108.8899990000001
2026-01-19 01:00:00+00:00,55.235951,685.588664,103.065353,0.0,0.070396,16.058153,860.0185169999999,0.108107,0.0,848.983627,860.1266239999999,848.983627,11.142996999999923
2026-01-19 02:00:00+00:00,55.832774,835.004905,109.843678,0.0,0.144595,9.453054,1010.2790059999999,11.639356,0.0,842.431364,1021.9183619999999,842.431364,179.48699799999986
2026-01-19 03:00:00+00:00,55.639786,833.842029,110.811498,0.0,0.125916,8.652,1009.071229,4.630381,0.0,875.458612,1013.7016100000001,875.458612,138.24299800000006
2026-01-19 04:00:00+00:00,54.671775,845.717297,112.998702,0.0,0.863764,11.116464,1025.368002,1.608867,0.0,991.886872,1026.9768689999999,991.886872,35.08999699999981
2026-01-19 05:00:00+00:00,54.745706,868.408949,194.807049,0.0,2.164562,9.756316,1129.882582,1.338782,0.0,1135.040366,1131.221364,1135.040366,-3.819001999999955
2026-01-19 06:00:00+00:00,54.283554,852.686656,171.358742,0.0,4.507735,5.892836,1088.7295229999997,6.117332,0.0,1250.548857,1094.8468549999998,1250.548857,-155.70200200000022
2026-01-19 07:00:00+00:00,53.622041,862.159918,257.190238,0.0,18.682827,4.631111,1196.286135,5.628063,0.0,1302.070199,1201.9141980000002,1302.070199,-100.15600099999983
