,Solar,Wind Onshore,Wind Offshore,Biomass,Hydro Water Reservoir,Hydro Run-of-river and poundage,Geothermal,Storage,Fossil Brown coal/Lignite,Fossil Hard coal,Fossil Gas,Fossil Oil,Fossil Coal-derived gas,Other
2026-02-02 19:00:00+00:00,0.0,726.2322033162175,1.3143621289114737,25.958652046001607,58.207286385467256,69.60264646350377,77.20584264146312,0.0,0.0,0.0,2313.3765493005576,0.0,0.0,67.60245771787743
2026-02-02 20:00:00+00:00,0.0,1080.7906145340492,2.167215990643772,33.808569454042846,36.40922864281537,28.607251076497793,0.0,0.0,0.0,0.0,2821.2817766200624,0.0,0.0,73.68534368188827
2026-02-02 21:00:00+00:00,0.0,1212.6490589792231,3.8359304084720116,36.10287443267776,239.8440469362202,30.01051437216339,0.0,0.0,71.37913311632688,0.0,2337.209833585476,0.0,0.0,76.71860816944024
2026-02-02 22:00:00+00:00,0.0,1151.7293968172523,1.6311541565778853,33.46236677955338,290.2174684200805,27.173189103405033,0.0,0.0,119.45035321911581,4.703262681590855,1737.5869652945923,0.24863062633960464,9.150988330554894,70.14622457093728
2026-02-02 23:00:00+00:00,0.0,1095.0686069347357,0.0,30.693295762277685,396.04809416335013,26.12505317637696,0.0,0.0,184.72360353401248,33.75893080189858,1500.4967796238016,1.8031476392705472,66.41593804646514,67.86655031781132
2026-02-03 00:00:00+00:00,0.0,965.5420187882594,0.0,32.586641128046296,367.8841205947486,27.053060559132774,0.0,0.0,217.13067046294523,0.0,1419.2609422120793,0.0,0.0,68.04254625478849
2026-02-03 01:00:00+00:00,0.0,1047.1058779622663,1.7291546391752577,34.58309278350516,372.5613510260648,28.872029752169755,0.0,0.0,215.32928311057105,28.680055752660923,1500.906226804124,1.3639128231120123,50.085909782057776,74.03310556429322
2026-02-03 02:00:00+00:00,0.0,1122.9191777664996,1.468154599891127,33.97729216890894,361.5146080343383,27.685201026518392,0.0,0.0,212.4760827737015,0.0,1450.3270083210202,0.0,0.0,69.63247530912201
2026-02-03 03:00:00+00:00,0.0,1149.7007262604693,2.1537401424086977,34.675216292780036,361.5526287862003,28.429369879794805,0.0,0.0,207.44360536983763,0.0,1520.7559145547814,0.0,0.0,71.2887987137279
2026-02-03 04:00:00+00:00,0.0,1066.5944873150818,4.989188989742455,34.924322928197185,311.86805409352667,28.633606375913217,0.0,0.0,175.95927247966551,0.0,1729.7301306176666,0.0,0.0,71.80093720020663
2026-02-03 05:00:00+00:00,0.0,1017.6062670299726,4.697547683923705,31.708446866485016,32.88283378746594,25.83651226158038,0.0,0.0,0.0,0.0,2270.6771117166213,0.0,0.0,64.59128065395095
2026-02-03 06:00:00+00:00,86.91229413472131,1086.5727995607658,4.943388369016707,31.347783509561594,57.850869555184254,39.86640798469918,0.0,28.843526608419378,0.0,20.142573471008735,2558.2034809661454,0.9579030976965847,35.20293884034948,63.906033902431325
2026-02-03 07:00:00+00:00,457.8295173203634,1218.520992012082,7.867453421712648,34.7638485774282,38.50244835278539,47.192488071416015,0.0,69.26035991414892,1.177222183852476,41.25177480600958,2818.8257457004656,1.5770233890987961,50.461119366022785,71.02000688461408
2026-02-03 08:00:00+00:00,863.822976941014,1270.1602112584899,11.470820018999914,37.45573883755074,178.1047262085384,29.964591070040594,0.0,0.0,59.54559237147248,0.0,3143.004685205977,0.0,0.0,77.72065808791778
2026-02-03 09:00:00+00:00,1267.9582715212139,1257.7569019266577,15.327745517738311,37.96564659009028,135.11104952979065,30.419679565972956,0.0,0.0,46.22540250447227,0.0,2886.5681981943794,0.0,0.0,76.16710464968422
2026-02-03 10:00:00+00:00,1352.7120732136573,1225.9931079143416,17.637935586061246,38.09794086589229,158.54254111388627,30.102076733544525,0.0,0.0,61.90534885983976,0.0,2634.6372316085885,0.0,0.0,77.37174410418866
2026-02-03 11:00:00+00:00,1190.4069162465894,1430.8308678653286,23.43806363594321,39.22791703278916,157.24174892181102,31.08627387504047,0.0,0.0,60.49732031687027,0.0,2566.3446099061184,0.0,0.0,80.67628219950977
2026-02-03 12:00:00+00:00,966.2695641986879,1691.8308244256268,28.056888472352387,37.73167760074976,128.8355635279992,29.26623711340206,0.0,0.0,50.02538805387186,0.0,2353.3924554826617,0.0,0.0,79.09140112464854
2026-02-03 13:00:00+00:00,829.2895473100032,1936.9657118513567,28.19584460854011,37.910379305600145,100.01748689389953,28.19584460854011,0.0,0.0,39.623415023491205,0.0,2248.5593725634085,0.2369398706600009,0.0,77.0054579645003
2026-02-03 14:00:00+00:00,541.6264490323816,1855.5949415596856,28.62353899214409,38.98723414447212,0.0,26.649501820272082,0.0,0.0,0.0,0.0,2577.105527878904,0.9870185859360031,0.0,81.67578798620424
