,Solar,Wind Onshore,Wind Offshore,Biomass,Hydro Water Reservoir,Hydro Run-of-river and poundage,Geothermal,Other renewable,Storage,Nuclear,Fossil Brown coal/Lignite,Fossil Hard coal,Fossil Gas,Fossil Oil,Waste,Fossil Coal-derived gas,Other
2026-01-01 00:00:00+00:00,0.0015610769274372494,1770.0487033901882,187.41583329395252,296.54428651317835,9.181756953372807,75.92510296765272,1.1541223010896449,78.14285531731342,0.0,1033.308056247211,645.9623182021703,257.8272570200047,500.6378618493547,20.389248030457217,41.277584930207,29.168186018818638,35.86526588810109
2026-01-01 01:00:00+00:00,0.0024865910102183594,2937.619325222955,378.55275118517727,364.12508744194054,6.588482224345262,84.44309300413279,1.8996444640750365,24.23418802927233,0.0,250.9768867715437,351.040119973082,382.73570059122505,552.1559655202843,32.91833346953023,53.624169547138486,47.859531380907924,39.77423458338001
2026-01-01 02:00:00+00:00,0.00047624286438282653,985.8963135671885,123.7027102459458,304.5481898288126,7.921487544799988,85.7295829492229,0.5597358095495442,175.61317018099126,0.0,2416.7496205836487,1204.680527389041,182.60294502231696,445.5100273556836,10.720184759145903,34.79643857641757,14.921417338882325,37.447172605490145
2026-01-01 03:00:00+00:00,0.0010479602062340623,1829.4727012232597,235.69359787831806,330.15487532676536,6.230036658482393,87.81073340368474,1.0794536476498138,119.34088504147581,0.0,1603.7219497730835,870.9614445190033,257.91072594392534,474.1371325117292,19.337427989512378,42.35742544458206,29.120032326653423,40.49553035166879
2026-01-01 04:00:00+00:00,0.0009335880621656992,1205.6236087712105,118.54658124700256,327.2318851441144,8.468730717113024,92.91790068940537,0.6583565346718314,180.18350692641707,0.008418796877391704,2462.420330530148,1171.2665215860686,201.22235418973264,475.64156947215986,12.432392930450918,37.99260767953197,16.800971278702157,40.208329918331785
2026-01-01 05:00:00+00:00,0.0007027920776309563,981.2893505333305,59.21964474838107,333.0584309817194,9.379806924525246,97.20932002612726,0.4772460052716293,214.42730530883648,5.825533379215416,2916.406121003874,1394.0497213311014,178.690312076363,489.5365839783099,11.034661922122142,36.64819293019555,12.754895171016646,36.2671708875327
2026-01-01 06:00:00+00:00,8.699271939532423,926.5113119127944,43.901756457015985,217.46329322366518,12.31503551647505,65.43237940197135,0.46455879581388226,115.84131368867591,0.02231287610719196,1559.2481663065125,735.572129880176,135.16412655147784,364.70438572738055,8.707406411425334,25.200885468774274,12.725593728262217,30.601072113939903
2026-01-01 07:00:00+00:00,47.731411692239305,1648.7824532708378,113.91603930347237,317.69615390009506,13.128992126467375,87.64698424727857,0.8422704477203412,141.73654959519047,4.357961053837342,1877.9840980222423,820.4508531439437,214.94005630238064,453.68953217984364,15.36439286329446,38.29821124298324,22.932616019664955,35.62642458850758
2026-01-01 08:00:00+00:00,195.46246778741735,1519.097815738172,141.74267163146774,272.7239006089051,9.009081145137502,72.03683017975399,0.7860715006558164,109.88653243674479,4.186340318011281,1454.9589725436817,659.2784985091587,196.36380390107084,350.6197127859456,14.208338844191625,33.46977857587608,20.02847091683447,27.515712576974774
2026-01-01 09:00:00+00:00,336.24671646837874,794.94320736889,77.79708919312296,249.30466458792793,9.451242635784668,64.33366921657628,0.37864463785213726,157.89246244295177,0.0,2144.758735017328,907.9942349016123,135.11829651607263,280.02779041508006,7.437866960821515,25.998852428158777,9.400433079698892,9.191094129743899
