,Solar,Wind Onshore,Biomass,Hydro Water Reservoir,Hydro Run-of-river and poundage,Geothermal,Other renewable,Storage,Nuclear,Fossil Brown coal/Lignite,Fossil Hard coal,Fossil Gas,Fossil Oil,Waste,Fossil Coal-derived gas,Other
2026-01-01 00:00:00+00:00,0.0,143.45897563631803,31.291541519518425,5.947658704741342,8.617988244750784,0.0,6.686756265466972,0.0,12.276927400956962,237.05134319779458,434.99151899744095,241.97784825261218,18.39597110803598,0.09913092862565412,12.131432025040173,56.14790771869818
2026-01-01 01:00:00+00:00,0.0,211.348697436729,36.368065484106246,6.880439674664397,9.780038478543059,0.0,7.111900650458947,0.0,2.5262443745056924,285.4145649951653,510.76168027679876,278.13187035454587,21.925047023953425,0.02049433581644422,14.62339498661932,67.00756192809385
2026-01-01 02:00:00+00:00,0.0,165.77712813160574,34.61027153257365,2.708476816223522,9.387490799414085,0.0,6.624924682826958,0.0,0.0,275.8686567932759,497.41294984689637,266.39260321961393,21.18649206221452,0.0,14.209578749897636,64.09642736545793
2026-01-01 03:00:00+00:00,0.0,298.5001403412031,39.04764718966474,3.0736960217191034,10.612510898583158,0.0,7.4847246072484435,0.0,0.0,286.214647672903,560.6827312762308,293.81271179400295,23.85483543114932,0.0,16.120269053004822,72.32108571429038
2026-01-01 04:00:00+00:00,0.0,274.4542662537265,27.00987254025987,2.091371064073199,7.391748984458772,0.0,5.692065842893553,0.0,10.896154652166198,182.49611946844306,369.21937004696684,175.50794179115306,15.903973857700734,0.08865632377555349,10.828641191707908,47.36981798267477
2026-01-01 05:00:00+00:00,0.0,328.50756729650635,28.011886481183364,2.0864627693520825,7.6937972412997135,0.0,7.001349462528481,0.0,30.263298783610086,180.35277100156034,363.24492861639436,180.28890616504566,15.669706054498688,0.24673805398577045,10.644633787572067,46.33795428646297
2026-01-01 06:00:00+00:00,4.08646784819276,1029.1315283906326,71.44203210662315,7.293077786298005,24.614529810021722,0.0,14.876477542215794,0.0,14.756813379704635,478.48655808165046,1006.0142797643216,499.66484155073584,44.99543426539433,0.12018907504003447,31.63813438926116,132.4046360099082
2026-01-01 07:00:00+00:00,5.366907916170671,106.24909042076254,15.724417378205048,1.1674763401106536,4.554732796128713,0.0,9.658578685343048,0.0,113.50553979448556,86.94737975230349,94.9952163024672,57.19526789590864,4.11904229594932,0.9300031912177685,2.8587103250601706,12.37763690588718
2026-01-01 08:00:00+00:00,21.81835985076002,165.14788295458894,20.608419116709882,1.5219049910624596,5.818675856769071,0.0,11.954961952434612,0.0,137.2644568372959,109.11392898336719,142.88507531058463,92.58007625269987,5.970492306319521,1.1199053411345123,4.068777422510837,17.927082823762525
2026-01-01 09:00:00+00:00,27.526257202671147,139.2506769880937,15.819275313921004,1.003991975252966,4.328407333669151,0.0,9.543515755171857,0.0,111.44112055563545,78.52289346600591,101.13075031917982,65.97039934650417,4.204708280675047,0.8198095438132452,2.8258901116492976,12.737303807757208
2026-01-01 10:00:00+00:00,80.60855275780418,472.931249962513,28.85644817977141,2.049986659700312,7.90535431000947,0.0,10.466827834768868,0.0,83.6923057747016,140.30880789892268,342.66702549241234,194.61221879813587,13.726712735805028,0.6928296477695985,9.399132339227279,41.08254760845848
2026-01-01 11:00:00+00:00,23.76399718058089,210.80819937913435,9.651576628129762,0.7826217872791879,2.674547158054601,0.0,1.8821429371613492,0.0,0.0,47.662800903049764,152.61059138920578,81.38712430453117,6.007640430506406,0.0,4.114963085955951,18.028794816410763
2026-01-01 12:00:00+00:00,74.38640593828322,4.8032156843943685,10.838295641617753,0.6223221469243497,1.1273009350787841,0.017777411026284,3.4898519480724914,0.0,117.77745319353843,20.22521187405256,2.574932097541711,32.58080631762357,0.016621398881776026,1.0092105253393768,0.0,2.8805948876252954
2026-01-01 13:00:00+00:00,16.641002607592036,286.9919700712455,14.800998705084933,1.211287396055628,4.081700338003951,0.0,4.407282484625799,0.0,25.47702679300822,75.31574910032074,187.4663832593827,106.68068430998757,8.029890096277539,0.2078610944962215,5.433214858375359,24.17994888554399
2026-01-01 14:00:00+00:00,5.284588135832304,274.1666600665125,12.092790929595274,1.474963549423079,4.029480899920566,0.0,2.370851167780001,0.9613394748207053,0.0,60.46998633644202,176.03459100122893,93.33028671361843,7.589572927183842,0.0,5.192970764047017,22.751918033595334
2026-01-01 15:00:00+00:00,0.0,839.512566974984,36.589116487004716,7.3094501686912885,13.654943256098559,0.0,7.135244135134741,18.912440479384482,0.0,181.63832196796238,529.1093699789724,269.33982076474507,23.019794730096994,0.0,16.069101708224135,68.45982934870163
2026-01-01 16:00:00+00:00,0.0,1001.1888911792911,46.32062234521378,9.191158957752034,17.336987111516862,0.0,10.795562511820881,41.39781676688144,30.042598429230743,233.6596962410831,632.1256497369383,334.10064333338084,27.46299207537987,0.24764585078137527,19.14736906009008,81.80736640063887
2026-01-01 17:00:00+00:00,0.0,323.5597244691061,14.029727529336482,3.48644712306917,5.478879770830545,0.0,2.7704310951352062,12.779853714404169,0.0,70.44369876405725,207.4890129816019,117.12980581675183,8.88371047528828,0.0,6.115611840205035,26.58309642021419
2026-01-01 18:00:00+00:00,0.0,59.03130898874263,2.566468686509275,0.7236553630046278,0.9423410078488569,0.0,0.507655641061176,2.34715794760296,0.0,12.771806585409811,36.88904697916433,19.341766753058447,1.6236412942317058,0.0,1.1304420792461414,4.874708674120022
2026-01-01 19:00:00+00:00,0.0,849.234735101077,37.57248588567151,6.537575582944171,11.357958640449533,0.0,7.824195887679058,33.7931262571447,6.7399810070400665,188.78610652643601,528.3025390508792,264.4852105094413,23.44515644128271,0.0553144650190033,16.47004081521593,70.24557382971973
2026-01-01 20:00:00+00:00,0.0,3327.5931076593038,159.56653224128013,12.9113506115963,43.94582685153626,0.0,33.5887323253099,0.1173957049230158,45.282116157720175,809.087434387445,2273.1844668691465,1177.7151563485838,97.08279193586807,0.36801935015861054,68.08346865440053,291.4236009027291
2026-01-01 21:00:00+00:00,0.0,265.9566995847603,14.753621545877124,1.1223649604045054,3.825187039070828,0.0,4.421715576140407,0.0,27.9581952293578,76.8956134575088,178.77571405259863,95.56102925302375,7.745346917121089,0.22568539167254764,5.398937388230985,23.1848896042334
2026-01-01 22:00:00+00:00,0.0,264.4397510228706,15.806370710319644,1.232305310274288,4.085539525986203,0.0,5.001903743814675,0.0,34.44879141641569,86.0871795048264,183.93015709786965,90.92357983254392,8.104956266642453,0.27433012351864045,5.7152522120673535,24.449883232850375
2026-01-01 23:00:00+00:00,0.0,544.8306898224399,60.46924496744336,7.947806653623497,15.265296621095608,0.0,30.33123850482339,0.0,336.16242841954494,318.06315015235066,480.27628537054267,285.3008006535193,19.960434294874844,2.675272195994953,14.369031781894982,62.04832056185174
2026-01-02 00:00:00+00:00,0.0,524.9417103798602,58.74606710091102,3.746872794771216,15.89517594825206,0.0,29.15385679124595,0.0,322.13786474632013,299.834755037005,474.8180109217648,293.5486861610301,19.46767887455233,2.6054616469799647,14.1583742692533,60.62048532805385
2026-01-02 01:00:00+00:00,0.0,521.5372527097151,61.40841638625672,3.9544586482823245,16.71012379634758,0.0,30.85046513690754,0.0,344.7084222614239,315.0510987014485,470.5135618910993,298.07045340433405,19.855241425125367,2.7744296282723013,14.32054867944224,61.5955273313451
2026-01-02 02:00:00+00:00,0.0,489.78270495403353,56.79843704556883,3.6139106333555047,15.614142181818833,0.0,28.346656827338876,0.0,312.7248440591416,293.8588166943026,449.17341932462324,293.75442308429376,18.961442049566525,2.5169005989884186,13.811444626755415,59.092857920213106
2026-01-02 03:00:00+00:00,0.0,488.3823927163411,49.59602807170408,3.5398458646119257,14.71633049258623,0.0,26.635133992263683,0.0,290.5432872190499,283.56868076037955,472.81596739359304,289.6018754756823,17.913084282920607,2.3237783179297384,13.473957757416397,57.014637655521625
2026-01-02 04:00:00+00:00,0.0,549.9913645330344,48.57401347692523,3.4915997710502378,14.250245285431493,0.0,26.126566755227078,0.0,282.7736492256993,279.95237193933633,458.22853972708265,260.2572850520622,17.601263850896586,2.2880181809782734,13.090951389072961,56.02413081320362
2026-01-02 05:00:00+00:00,0.0,601.7839001339435,48.884798259388916,3.378308427800203,14.145203354104352,0.0,27.337584757660323,5.313652223453617,293.4121945922275,306.0088918192624,436.54761731871037,243.92034652329147,16.743133069926998,2.3964222382917573,12.441891668045715,52.73605561389304
2026-01-02 06:00:00+00:00,3.2082975554865367,581.8752148798595,46.40625486816255,4.801283428540447,16.608723488130206,0.0,25.921121305471026,26.732528628562186,273.69848113833746,303.5685701452195,426.65482058813274,229.55782895773447,16.23897504822377,2.2356578294167195,12.312979306220114,50.579262832502955
2026-01-02 07:00:00+00:00,24.53434941415298,506.19762428019357,39.86751103367925,5.066258862077439,13.34614145562811,0.0,22.0482762608173,18.008850921950643,229.53152609583583,266.11865760684555,380.6626562803589,223.4446560530899,14.386267500175352,1.8294457856481054,10.770884988565143,44.41189346098172
2026-01-02 08:00:00+00:00,68.6632173661337,498.8623035125377,36.0523191506782,3.2580149136750163,10.526860464781578,0.0,20.027824666359827,6.511190495851449,207.6951029769495,243.88202910149033,339.68352592564315,190.54204601374883,12.99448002926182,1.6595421237590329,9.421031329426656,40.020511929702934
2026-01-02 09:00:00+00:00,150.01342985421763,526.2684893736183,35.068434234893445,2.8494513363851635,10.282692418802206,0.0,16.850639399405726,4.534482639624466,156.05021850846762,231.18025442136297,409.8994490894574,226.89197386286364,15.170108953300652,1.237541183022769,10.968059740120715,47.58477498445723
2026-01-02 10:00:00+00:00,174.96668065903205,446.14372038141425,34.75035970251004,2.734299619409225,9.669775030459327,0.0,17.49397033706095,0.0,170.66100482050098,234.43264021192797,375.3575618107188,212.2100091188181,13.370836651785043,1.3593448340069303,10.194510435925128,43.70528638643127
2026-01-02 11:00:00+00:00,140.1678203749526,446.6179269040467,35.09066165235681,2.8501133096834046,10.258097331286619,0.0,18.927616140208404,0.0,192.9160578130539,244.89075925055207,360.79516307892044,221.4156564435342,13.140325529318442,1.5396946519019667,9.744910000877645,41.99519751930655
2026-01-02 12:00:00+00:00,86.65456360770665,404.50382836822456,32.94656014155839,2.4292147753247315,8.77072481139361,0.0,16.31910016533808,0.0,167.65859669672315,213.57078494515866,295.7756846333131,186.6868212286423,11.1784501087893,1.3340031992077561,8.067066738442866,35.5546005801772
2026-01-02 13:00:00+00:00,47.39051706494575,311.67213675785723,35.57044587507201,2.6647389572116023,9.529717576236148,0.0,21.347529991317035,16.250159826765294,242.65371116541635,260.1487122634538,240.53966511039664,175.32715555319314,9.087402574762871,1.9424524790806539,6.308703674384213,28.341951129907496
2026-01-02 14:00:00+00:00,16.27335135989998,277.6238170908078,37.70157593450687,8.64744921481276,11.202671604304344,0.0,24.145623639243876,33.43915940992899,282.7848683025289,299.62551412125265,227.2481470611374,168.4439571093535,8.446730492532353,2.2456501457340137,5.821059217473821,26.450425296482827
2026-01-02 15:00:00+00:00,2.019551730262865,306.91770735746707,42.40052880858744,21.885735584356652,12.541810750760582,0.0,27.33477713170562,78.51630883435885,317.15186888986733,348.95279044571436,264.65700395602454,190.37730041928796,9.736289718630294,2.524945281098648,6.602160812955249,29.931220278922396
2026-01-02 16:00:00+00:00,0.0,270.3065763917618,38.42505448619218,15.617555813844918,11.392071852084007,0.0,24.595680234592873,57.050766771662666,286.5390123900752,314.6779963788212,227.68366459372348,175.5926743416532,8.783986767151328,2.2850285831961195,5.905710322490944,26.619221072750097
