,Solar,Wind Onshore,Wind Offshore,Biomass,Hydro Water Reservoir,Hydro Run-of-river and poundage,Geothermal,Other renewable,Storage,Nuclear,Fossil Brown coal/Lignite,Fossil Hard coal,Fossil Gas,Fossil Oil,Waste,Fossil Coal-derived gas,Other
2026-01-01 00:00:00+00:00,0.00042655875825804934,986.3312231083185,51.210714682079285,97.56304541265115,5.9070326833888345,186.9939414341969,0.3268447823446514,1.0244427777764524,0.0,0.0,42.40734652529086,61.226038091342424,221.1588540995905,5.440481762382543,24.950420859087536,7.935128100295083,6.524059122497132
2026-01-01 01:00:00+00:00,0.0004068370348547704,977.4402899836294,61.935910728949715,98.28822573776311,2.557283100353986,195.33092869873153,0.3227481033849839,1.0096474693990836,0.0,0.0,38.18510376669985,61.258866493445005,218.35152054677258,5.36147925047507,25.027646893902386,7.809293400482076,6.620648988976305
2026-01-01 02:00:00+00:00,0.0002602597797023439,962.5078836728387,67.6017270283193,99.3117012287507,3.430500552613583,207.7261201157489,0.3183706677840687,0.9936718389035488,0.0,0.0,31.293189298954527,59.11374796291747,221.95414768041366,5.276199800611824,25.644521453102648,8.088217731470975,6.73974070779037
2026-01-01 03:00:00+00:00,0.0002938214766937695,936.1085355026415,66.08251016013054,101.52061354703073,2.404164514536145,222.76781825880684,0.31587735428348357,0.9831596746664195,0.0,0.0,30.76053001275002,58.12855553954681,234.05833774847474,5.220382299621617,26.58617267638097,8.127801340464197,6.935247549189185
2026-01-01 04:00:00+00:00,0.0004305659434935847,933.7828012128639,54.67306478207223,102.68290653862493,9.973150714805536,223.40213940668863,0.3170576676083412,0.9863404633551037,0.0,0.0,30.88571429082407,57.18277618283084,239.25611458404705,5.237271654827197,26.93046351215621,7.686397015453548,7.003371407898938
2026-01-01 05:00:00+00:00,0.000434833131192771,917.3149790574588,36.64051484596278,102.81876352531437,9.705255881583973,247.7110023576156,0.3089721969747109,0.9592225614943107,0.0,0.0,32.398063275629646,55.69296403022874,247.8740930879911,6.042020114755429,26.976453638586626,7.805082897508625,7.002177695763957
2026-01-01 06:00:00+00:00,0.00040908926001810797,859.7968431257011,27.68844271797295,104.94856099472771,12.857954819309521,287.94197027328147,0.3072133328047565,0.9517845155502549,0.0,0.0,31.114421450181634,54.718685352344345,272.11719028335347,5.053786445948702,27.634882544613824,7.934445998543399,6.933409056406912
2026-01-01 07:00:00+00:00,19.432860302620817,874.5412574163155,38.64180437702591,105.7168211813782,5.868981034683709,301.0962679815429,0.3003463210383082,0.9281227057968472,0.0,0.0,29.646553577294714,53.1137262884007,223.06861928143658,4.928583260806605,28.101180954461036,7.726003606291997,6.888871710906176
2026-01-01 08:00:00+00:00,122.97700268569986,736.5627004091332,48.46680015180817,105.08632831932795,11.607604998955727,345.17306459164416,0.2840606619145052,0.8731464612957691,0.0,0.0,30.110111536164837,52.000895871859754,199.87084542595036,4.636234020757861,28.601053148141094,6.8101479921823875,6.940003725164139
2026-01-01 09:00:00+00:00,198.90683757261726,618.7813412908157,52.48888867114955,90.69750617455102,9.71680922550367,284.80990645192406,0.26737585571259687,0.8298835464941077,0.0,0.0,29.300577384127052,48.93725550487991,172.64659224417056,4.407984208296849,23.568406202056835,6.342374637642914,5.798261030057921
