,Solar,Wind Onshore,Biomass,Hydro Water Reservoir,Hydro Run-of-river and poundage,Storage,Nuclear,Fossil Brown coal/Lignite,Fossil Hard coal,Fossil Gas,Fossil Oil,Waste
2026-01-01 21:00:00+00:00,1.1467718239211362,73.91173213674709,0.10745965330461787,27.344337714293005,14.946801338624642,5.328005946850028,16.256413357754337,158.81564093509022,0.45927378133390634,355.6521074038811,0.0,0.031455908199989044
2026-01-01 22:00:00+00:00,0.031170351977215835,97.807660700663,0.11808127587421424,15.125893940485794,12.730547046766455,4.92207527975585,17.107640004922505,180.19390059824545,0.48323275138263555,325.4479545419032,0.0,0.031843508023620744
2026-01-01 23:00:00+00:00,0.9383930987073443,102.50423271728758,0.33856781069508746,0.5900027231331593,30.673811267049604,0.0,49.18543000011713,319.7623469331407,1.3843505959585227,183.5314736707227,0.0,0.09139118318816838
2026-01-02 00:00:00+00:00,0.020498703512070896,101.99688063504252,0.37878126007019736,0.543416501716266,36.68418369154921,0.0,55.087217368568055,311.17167818358274,1.551657407912431,158.46218078815036,0.0,0.10350545989609176
2026-01-02 01:00:00+00:00,0.017220371910094304,90.04362546437622,0.397256680586814,0.45284386834134277,50.43023329730193,0.0,59.171907945802154,325.86319345047104,1.6694462734936475,104.84493748556831,0.0,0.10933516214846695
2026-01-02 02:00:00+00:00,0.03303478512794448,83.21508638011869,0.3940953571160231,0.4096900999218102,36.52836685159321,0.0,59.40313685444252,305.80920773021404,1.6705491907599157,74.41769811404926,0.0,0.11913463665653479
2026-01-02 03:00:00+00:00,0.004273732824235888,75.89491579674693,0.3391316343452565,0.3306751289311097,31.59437171085666,0.0,51.01517534217037,285.1600910048846,1.4389085173191258,55.121714619372014,0.0,0.10074251254975126
2026-01-02 04:00:00+00:00,0.39331369306356456,76.38791942958278,0.3207842220977587,1.946938232139023,28.13155510951048,0.0,47.994724146159385,304.99001890822103,1.3522974595389339,51.39373911820364,0.0,0.08870968148344673
2026-01-02 05:00:00+00:00,1.7765604700453508,77.15365271668833,0.215871251650091,5.100156762620031,17.279064230938253,0.7230417618948681,33.392026340773405,162.5822906442466,0.9376826955481041,77.78169599993501,0.0,0.05795712565993998
2026-01-02 06:00:00+00:00,27.389594764454557,74.71421431527372,0.30122740731043063,11.599992437894104,19.527485026321926,0.7133058984910836,47.00877794170849,151.75617737646184,1.3202132601471104,72.5873924507088,0.0,0.0816191212279539
2026-01-02 07:00:00+00:00,126.31612957588797,108.99603611297225,0.16826903021696168,21.697307118401078,1.8681372643671976,1.6296406296406296,25.784570511756222,36.01190593808563,0.7257558532621152,116.75606302339253,0.0,0.046184942017397604
2026-01-02 08:00:00+00:00,169.01809782121342,111.45111293991297,0.11221229060809193,12.1614346556639,0.8239484840861835,0.0,16.627941817453976,31.036620854064594,0.4662196290019294,117.27018760407765,0.0,0.03222390391725312
2026-01-02 09:00:00+00:00,194.20319731478472,123.60693529321564,0.11675185538744948,10.08167509706762,3.370941870477137,0.0,17.25669988002961,48.29523051402914,0.48301408402055074,128.5535579819292,0.0,0.031996109058918074
2026-01-02 10:00:00+00:00,209.31865202181774,123.57987988466418,0.10313994953036909,4.395869648414573,0.6326503220096859,0.0,15.415283238073686,30.104782597760376,0.4340071021690888,101.98710048723846,0.0,0.028634748321875524
2026-01-02 11:00:00+00:00,203.54622581471745,131.7701601688607,0.11356514720691056,3.605501905608256,0.6732625553404732,0.0,16.442008294581285,30.048039626517905,0.46313682129395395,93.30704464363419,0.0,0.031055022238846666
2026-01-02 12:00:00+00:00,171.14616822726794,147.80000065785728,0.09698437197518352,2.6043150658302374,12.91310590413985,0.0,14.531139002378422,98.50224091543575,0.40593812287090814,112.9721181952777,0.0,0.027989536966749246
2026-01-02 13:00:00+00:00,114.9078301412439,158.45714307791184,0.16045275205309548,5.089217772491696,13.94914598453967,0.0,24.530106449107404,113.34522958393131,0.6876902132043633,161.8252335490742,0.0,0.04795047644248737
2026-01-02 14:00:00+00:00,33.65989502115156,161.47445583683904,0.18875412244452153,24.80203914719621,10.140874320007264,3.392625035320712,29.934227784330428,81.75986388754292,0.8357326340588004,194.750259250282,0.0,0.061272960826511506
2026-01-02 15:00:00+00:00,5.5130197028165915,163.86923595585313,0.15637182619488968,39.96402691298406,31.233408710078756,5.276427360090446,23.824906581146816,139.81318617823342,0.663465537768455,175.62732209151167,0.0,0.058629143321767996
2026-01-02 16:00:00+00:00,5.069307649081417,161.3947698208365,0.14158027555364078,43.54600862658228,35.41217503581774,9.628983917074251,21.20415647498937,149.2681113792029,0.5892134826861768,164.70114974023772,0.0,0.04454359793797445
2026-01-02 17:00:00+00:00,5.754155048844369,159.94930055830682,0.175647152022872,46.33506499410079,29.910366977241853,12.139368976747807,26.776646821008505,150.57317226992672,0.7452730244095813,154.593937722274,0.0,0.04706645511673587
2026-01-02 18:00:00+00:00,3.2869964086942853,172.70390271348896,0.16496980215647633,35.21115569837839,26.082730729542185,15.990294418521874,25.504118277039527,146.37032043332118,0.7108075941938015,154.92366264711913,0.0,0.051041277544163134
2026-01-02 19:00:00+00:00,2.2397988285781625,171.76725604195835,0.18046705485655987,24.06710596022561,31.59350269100067,15.579739625711962,34.28425048092712,160.24633057562127,0.9612797528614906,155.01330075977384,0.0,0.06696822848491647
2026-01-02 20:00:00+00:00,0.2432971318944134,184.06064227110912,0.18285175570355822,18.449158962367328,30.86614258970449,7.820224719101123,34.23213566077307,142.6185457778762,0.9585620536730663,164.50346063055844,0.0,0.0649784472392263
2026-01-02 21:00:00+00:00,0.12891586343090453,193.21670223329275,0.18544924037364888,8.496961288381371,64.44353734465051,0.0,34.49217288212881,219.7094170387413,0.9664291562815239,179.295552097613,0.0,0.0648628551061496
2026-01-02 22:00:00+00:00,0.010500549860376686,224.49681426445818,0.3028498100286106,4.205420281823975,28.42220352603298,0.0,44.58591863849874,195.74601647422813,1.2453190369513196,166.9020045810751,0.0,0.08295283704263637
2026-01-02 23:00:00+00:00,0.004847827539739651,273.8266133227611,0.26735908605849273,0.6193074324521721,29.135421665578757,0.0,39.29552172847079,245.48460157831715,1.1005363182583892,224.19356678475864,0.0,0.07222425580483864
2026-01-03 00:00:00+00:00,0.0025697863655760613,215.22157249192588,0.254442344508757,0.5100580458958391,27.45486173243954,0.0,38.58056983123273,241.34075085434426,1.0777950440341024,143.48472498626825,0.0,0.07265488298509402
2026-01-03 01:00:00+00:00,0.0012790443525428031,174.6309997739644,0.2417256666852647,0.4328931647193138,15.956899017621472,0.0,38.15128700674005,189.8363636068095,1.0645152853069146,97.60422966991352,0.0,0.0798077638870539
2026-01-03 02:00:00+00:00,0.0012374372799222417,172.86658568438776,0.25243206837819326,0.47444080764796015,11.827460420631684,0.0,37.74692239631299,152.40618929267498,1.0579087081776075,91.28758918682186,0.0,0.07923399768700948
2026-01-03 03:00:00+00:00,0.00197877010196418,160.14019744928328,0.23022374882759747,2.1945529335574308,14.125662222348662,0.0,37.68937089161975,153.7099815158198,1.055716611552825,87.77386514686091,0.0,0.07845071002776104
2026-01-03 04:00:00+00:00,0.10084785397753523,159.40921654263215,0.2460284684017971,3.416596792646144,12.424194111222233,0.2946214457005824,38.0032236806954,161.3009581478424,1.062852385273701,84.65700224294962,0.0,0.08445832865842064
2026-01-03 05:00:00+00:00,0.09376685998014928,205.2528263820122,0.23446734260203742,6.616385421460217,9.386970690677913,1.5405682985279014,35.7183424497589,112.59373915957308,1.0056290653817048,105.49464705173288,0.0,0.06265727829301387
2026-01-03 06:00:00+00:00,14.910092284369378,174.72528730765438,0.21886668192670974,9.05397594217646,7.312582654981137,1.315210559396606,34.33386478902453,72.78749771047579,0.9671549863533337,96.31436721944719,0.0,0.06109986419447777
2026-01-03 07:00:00+00:00,63.70145195420929,166.99705628847846,0.20912200346081786,16.769017701809688,4.856622782750515,0.08747077430889835,32.07840972738368,45.32654720571095,0.9027405729105262,102.00897298397659,0.0,0.06258800500056659
2026-01-03 08:00:00+00:00,118.77374018996096,192.63771364602053,0.335092407126174,21.27382203824582,4.1429994133367085,0.0,50.503851099686635,47.896011653100494,1.420648114502887,107.90607734051004,0.0,0.1100440975097198
2026-01-03 09:00:00+00:00,139.91179457037748,226.3890114985311,0.3304707303918033,15.36161794126571,3.570682097005958,0.0,50.99092332273554,51.36438424450557,1.4312246579433907,135.53676128096205,0.0,0.11312965628140942
2026-01-03 10:00:00+00:00,119.7929401883604,212.67256684451922,0.3281072860984785,2.8539057711387175,2.4450600123577217,0.0,51.16218946500351,50.07608083750098,1.4299768771118582,172.1296767817695,0.0,0.10949593613960792
2026-01-03 11:00:00+00:00,115.94134795749365,213.8612178541679,0.42316293469430166,2.8264061252896013,3.1078359289896924,0.0,67.10119864493313,58.63670504099494,1.8855464717602348,180.07792472142114,0.0,0.13865432025535007
2026-01-03 12:00:00+00:00,81.16809764069126,209.04454710315272,0.43601667999991606,4.806466416214683,10.607610945907993,0.0,71.18586163180058,113.86482407370124,1.9930621758127398,186.74699432226478,0.0,0.14651901045405336
2026-01-03 13:00:00+00:00,51.082207733961354,200.73945928210082,0.5908658558097253,7.56680372444276,14.099557720371337,0.0,91.58383822911614,133.06490144962066,2.5620878152331277,210.52214308192148,0.0,0.18813510742253098
2026-01-03 14:00:00+00:00,14.133333806010562,174.16426996786552,0.15375007846671873,24.673954689564777,45.36009066864628,5.590361445783133,24.05209383558355,174.11500014792057,0.6737299624799727,200.03549810380787,0.0,0.04791729387104481
2026-01-03 15:00:00+00:00,3.832006581246019,130.2175790322765,0.11110309294164936,30.796697660120028,77.65814265710956,7.308997976498335,17.833881993234414,168.27295792957045,0.5016845130933907,153.42998597527608,0.0,0.03696258863361237
2026-01-03 16:00:00+00:00,4.006453850059407,147.47885585562662,0.09937530163374257,42.67458590501256,64.30321450110243,13.643421955810284,15.348112159826611,139.20541700524026,0.43168128891327234,165.77780469357816,0.0,0.031077483196632772
2026-01-03 17:00:00+00:00,3.01370612827467,136.86035238919482,0.10133901533294426,42.4835347515822,73.47940843070646,13.50654602730717,15.587088506840269,166.56398697437504,0.43749980998733756,145.93584056350215,0.0,0.030697402896971846
2026-01-03 18:00:00+00:00,2.62053259864183,137.21620167617607,0.10859904649561523,40.45196802532074,66.11936557669277,8.146059617492492,16.223424695147333,165.93031565237735,0.4547171801429827,142.6970987483811,0.0,0.03171718313169954
2026-01-03 19:00:00+00:00,0.38119741051403166,139.249500319077,0.10942702059095336,30.287716695568612,47.32580563406327,5.765021394428135,19.79001046518548,150.5480338197348,0.5541702549467081,153.95031705672335,0.0,0.038799929167676654
2026-01-03 20:00:00+00:00,0.24444324275026097,156.2935510912361,0.10120678753509138,20.311694481192546,46.054971545740514,3.5838120771096644,19.54968685636979,170.06044757079687,0.5486095859122857,162.21317720352124,0.0,0.03839955783562809
2026-01-03 21:00:00+00:00,1.4414020041256885,206.8972882299631,0.22897156864673646,12.352823717732612,31.101253747410134,2.542494996664443,45.936932770212984,165.54455860977626,1.2876513304944663,198.57736895894328,0.0,0.08925406603029881
2026-01-03 22:00:00+00:00,0.007161168870009546,226.60249562997143,0.28715570433581333,6.140295563295793,20.685725535026503,0.4658429200397671,44.84096652049567,156.9546809427814,1.260021423636988,192.68097877736017,0.0,0.07467581418645838
2026-01-03 23:00:00+00:00,0.046511831236694216,288.4110897007635,0.14913905755176637,0.5768474198392776,15.243793486550405,0.0,22.984430506291222,109.06849801199579,0.6459079601891667,204.82935652620876,0.0,0.04442549937338985
2026-01-04 00:00:00+00:00,0.0017195973528119847,283.47492162665446,0.19781940030336884,0.6045320563404005,8.007517660839104,0.0,30.073187756732523,75.78522337623649,0.8396052864760214,167.95399214127687,0.0,0.06148109778796935
2026-01-04 01:00:00+00:00,0.0008813539318217994,284.136062783784,0.13048335623294707,0.572505404701837,1.1355051851985416,0.0,20.974426642158022,40.39737906646961,0.5857343223057777,182.02352464424567,0.0,0.04349724097178784
2026-01-04 02:00:00+00:00,0.0007059960874410086,272.7877377643168,0.12362685299297828,0.6363248250004345,1.1611417277957201,0.0,20.919128348548615,39.59727219834843,0.5880119391208434,174.14169736594025,0.0,0.04435298184853921
2026-01-04 03:00:00+00:00,0.0010187848778169652,275.03732905453825,0.13217041814322067,4.081833558234901,1.3422088846650546,0.0,23.37433578064085,40.925835342097194,0.6557201845572629,165.4043404223899,0.0,0.04520756985558641
2026-01-04 04:00:00+00:00,0.0018929938205944877,281.85733528352125,0.09954910506449288,9.26481619034127,0.9349392071478125,0.0,15.864072223479333,37.13041767746895,0.4455934296355931,134.3720779920788,0.0,0.029305897441909142
2026-01-04 05:00:00+00:00,0.02453771906003318,292.56184910429226,0.17740115767297315,10.246425557176375,2.075115868648883,2.3692472351052443,27.147719715077038,44.80904783879957,0.7635656257404082,133.78798885125954,0.0,0.03710132716763955
2026-01-04 06:00:00+00:00,18.88941133158598,299.6208035645107,0.15082193344476527,14.627828481270116,2.2499443100969794,2.5393600812595225,23.2657419748566,43.45460848671393,0.6560639888350894,147.50385138767075,0.0,0.04156445975556375
2026-01-04 07:00:00+00:00,80.74693095160436,246.21413514161674,0.1528400932174645,18.014929008622083,2.45758040156615,0.06912850812407681,24.220633953106486,37.65183690129083,0.6830815982246304,127.75281171650599,0.0,0.03609172612116631
2026-01-04 08:00:00+00:00,160.19833510182153,257.70466101283137,0.23179634490793202,19.65070782362588,3.271872722090345,0.0,38.05308546312546,46.03811475836976,1.0716761348620911,96.71946268138691,0.0,0.06028795697872435
2026-01-04 09:00:00+00:00,225.7089163647179,264.02349736880393,0.4272481788497937,22.975432452187384,4.466279606699968,0.0670331143584931,70.05258931081752,60.3225202805468,1.9664647357854779,71.88463935059563,0.0,0.10537923663707245
2026-01-04 10:00:00+00:00,226.43561513060783,256.84121863552025,0.48323707905112984,1.9516828897509506,4.575336625399346,0.0,76.79338345343325,61.70363012219419,2.155269336544365,85.93848887659266,0.0,0.1221378509060428
2026-01-04 11:00:00+00:00,195.1622880271291,263.6321995662406,0.5420120878185261,4.100175018209545,5.563511186198145,0.0,87.45943445534611,70.54754945443514,2.4705408470412027,106.35509315764588,0.0,0.16719619993567464
2026-01-04 12:00:00+00:00,156.59086636601683,261.505865302547,0.4756373811616952,3.578433050844333,4.925115261100344,0.0,78.23646437660113,67.21193212964742,2.207687810086838,121.12426795350036,0.0,0.14373036849399948
2026-01-04 13:00:00+00:00,107.17758164217337,261.4964871631932,0.36216294624820605,6.095448941949689,4.031761990932941,1.012396694214876,57.35852665933392,56.09668846697117,1.6121874898436401,129.65480518483827,0.0,0.10195282030074039
2026-01-04 14:00:00+00:00,32.40412108585965,243.9046276603264,0.08625382010427471,10.771046332257795,1.103927164445991,1.497688961392061,13.61623300013368,30.451010597864126,0.3828409573262752,177.75833298352543,0.0,0.023917436764284296
2026-01-04 15:00:00+00:00,2.4610418706077475,239.00869239250719,0.11410124493729665,25.120342707186555,2.1578190584360657,3.6569797612869746,17.872721386901674,32.580499086232905,0.5022614044374929,211.49417571021175,0.0,0.03136537725434129
2026-01-04 16:00:00+00:00,3.5767783172738006,225.14350275855995,0.09710463860747552,41.45884884076353,2.1282824765986397,7.452216748768473,15.438512894422496,32.3766889448345,0.4333927372675,213.86838060077667,0.0,0.026291042126967774
2026-01-04 17:00:00+00:00,4.742454018998676,213.74041448983894,0.12052921024832544,54.82965646378016,2.84859653088801,12.516222062004324,19.3682570882471,35.31993800578805,0.5423097217936641,208.939045413917,0.0,0.03257699449573353
2026-01-04 18:00:00+00:00,3.975698458330446,206.39871197913845,0.11950253245305918,54.48924115476155,2.618107309343022,18.97562153029206,19.545205583218802,36.40214198598762,0.549036223310706,207.8940810065582,0.0,0.032652236606138314
2026-01-04 19:00:00+00:00,1.6963969641209409,206.63320057931693,0.11794558726697037,32.876003565449366,1.9739027477490343,6.9660200172988995,23.175098556831394,38.763503408534916,0.6551989817976842,230.10299079554554,0.0,0.039738796088315306
2026-01-04 20:00:00+00:00,0.06814378837265014,213.10404533572344,0.12922641311238225,18.708256006629917,1.5701895170194866,2.0324700425202935,24.805321630974603,39.27105870495043,0.6992985600898778,234.56938224492643,0.0,0.04260775568048252
2026-01-04 21:00:00+00:00,0.04482439174521617,229.84711963017088,0.13460705680676235,7.400091898481313,1.4208683221607699,1.0245508160746126,25.103374699404654,40.75630621854704,0.7043754583559988,245.52084205245822,0.0,0.04303945579456328
2026-01-04 22:00:00+00:00,0.003159784917427323,236.20648955121968,0.22982677857386996,4.570907865812595,2.082895073009371,0.0,35.154067581057255,45.75711063967396,0.9853935382103637,227.95310796798475,0.0,0.05704121954071856
2026-01-04 23:00:00+00:00,0.0007298691221369688,177.78080574607912,0.06045251202615397,0.38214386172674214,0.5727892023619056,0.0,9.708325814928134,25.188684919062688,0.2717536676243433,131.019335113165,0.0,0.0149792939037686
2026-01-05 00:00:00+00:00,0.00014119728254808375,163.0771379641028,0.01226910099847558,0.31897147489548466,0.12202416669171653,0.0,2.0607209554453267,19.229368736621215,0.057538997865447764,118.11853213795153,0.0,0.0032952681454173722
2026-01-05 01:00:00+00:00,0.0,94.3617747440273,0.0,0.18430034129692832,0.0,0.0,0.0,10.750853242320819,0.0,65.70307167235495,0.0,0.0
2026-01-05 02:00:00+00:00,0.0,97.46994640122512,0.0,0.22377488514548238,0.0,0.0,0.0,10.197741194486984,0.0,59.108537519142416,0.0,0.0
2026-01-05 03:00:00+00:00,0.0,85.39324990519529,0.0,1.4872961698900264,0.0,0.0,0.0,9.793704967766402,0.0,51.32574895714828,0.0,0.0
2026-01-05 04:00:00+00:00,0.0,63.42650515277527,0.0,2.8184776713071775,0.0,0.0,0.0,7.508768757909963,0.0,45.246248418007596,0.0,0.0
2026-01-05 05:00:00+00:00,0.018835210299494937,67.9440357146123,0.08311000960415127,7.922730339322907,1.511382360977016,0.6921944035346097,13.17879454154305,16.21312976837125,0.37126289129271084,61.04253708382366,0.0,0.021987676618859794
2026-01-05 06:00:00+00:00,3.8372727272727274,87.86136363636363,0.0,10.933181818181819,0.0,0.0,0.0,10.65909090909091,0.0,87.7090909090909,0.0,0.0
2026-01-05 07:00:00+00:00,28.00555864369094,132.05836575875486,0.0,13.867704280155642,0.0,0.0,0.0,15.623679822123403,0.0,134.44469149527515,0.0,0.0
2026-01-05 08:00:00+00:00,50.282291379785185,136.6847975764252,0.0,11.717157807766457,0.0,0.0,0.0,15.961167722390526,0.0,120.3545855136326,0.0,0.0
2026-01-05 09:00:00+00:00,59.78475518784756,156.31167774311677,0.0,10.340295673402958,0.0,0.0,0.0,18.161128441611282,0.0,142.40214295402143,0.0,0.0
2026-01-05 10:00:00+00:00,59.981804003119315,138.85167305527253,0.0,9.991790573407705,11.578820989118125,3.4303281595668462,0.0,45.5040554804547,0.0,136.66152773906077,0.0,0.0
2026-01-05 11:00:00+00:00,54.575509158447545,136.18375218141165,0.0,12.78791983337241,8.787592066767354,2.6876455903578655,0.0,38.120758580661146,0.0,139.85682258898203,0.0,0.0
2026-01-05 12:00:00+00:00,41.53565851119209,126.13144907152302,0.0,11.49998187896853,5.357410639636759,1.4626059721707718,0.0,27.61701609136937,0.0,126.39587783513944,0.0,0.0
2026-01-05 13:00:00+00:00,28.573415351698316,123.69497191762503,0.0,12.110858518320406,0.0,0.0,0.0,14.32776143353838,0.0,128.29299277881788,0.0,0.0
2026-01-05 14:00:00+00:00,12.544655929721817,126.87208838014108,0.0,14.051643817383203,0.0,0.0,0.0,14.051643817383203,0.0,138.4799680553707,0.0,0.0
2026-01-05 15:00:00+00:00,0.41393338418510045,115.18637172641749,0.0,21.223493516399696,0.0,3.0856852275616578,0.0,13.09534706331045,0.0,142.99516908212559,0.0,0.0
2026-01-05 16:00:00+00:00,0.0,120.69953849890696,0.0,30.553315521010443,0.0,5.776050522224921,0.0,13.703181928588778,0.0,157.2679135292689,0.0,0.0
2026-01-05 17:00:00+00:00,0.0,110.27320341047503,0.0,31.747015834348357,0.0,18.958465286236297,0.0,12.863337393422654,0.0,133.15797807551766,0.0,0.0
2026-01-05 18:00:00+00:00,0.0,128.12677783227073,0.0,35.15914664051005,0.0,24.712358999509565,0.0,15.055664541441883,0.0,154.94605198626778,0.0,0.0
2026-01-05 19:00:00+00:00,0.0,155.3232531205765,0.0,26.415519238193284,0.0,24.855745721271393,0.0,17.006562861922532,0.0,167.39891905803628,0.0,0.0
2026-01-05 20:00:00+00:00,0.0,163.431520991053,0.0,19.505849965588435,0.0,19.454920853406744,0.0,17.570543702684102,0.0,150.03716448726772,0.0,0.0
2026-01-05 21:00:00+00:00,0.06354946239974571,153.28678338206737,0.05082084689164534,5.493619827733185,0.6643607778572266,0.0,9.157280990908145,24.467192027887528,0.2548685711267617,148.54821730051094,0.0,0.013306812617468779
2026-01-05 22:00:00+00:00,0.1896080528864662,191.21815310074558,0.13853702236934623,3.5545746889316883,1.5311699371688834,0.0,18.966151691538617,36.42094511341668,0.5307915232625312,167.41895666971837,0.0,0.031112199961870403
2026-01-05 23:00:00+00:00,0.0,179.43587234517315,0.0,4.3877845102660045,22.618349302043033,8.118677016476404,0.0,96.70472674694201,0.0,158.7345900790994,0.0,0.0
2026-01-06 00:00:00+00:00,0.0,159.05563904390257,0.0,2.7323066817558255,23.348216434012546,0.0,0.0,93.55805964337782,0.0,130.30577819695125,0.0,0.0
2026-01-06 01:00:00+00:00,0.0,150.68757846025545,0.0,2.0386557978226136,16.602988537936827,0.0,0.0,69.71330110138058,0.0,124.95747610260455,0.0,0.0
2026-01-06 02:00:00+00:00,0.0,135.85081585081585,0.0,0.32634032634032634,0.0,0.0,0.0,16.456876456876458,0.0,107.36596736596736,0.0,0.0
2026-01-06 03:00:00+00:00,0.0,138.2678511565538,0.0,2.8322158900435803,0.0,0.0,0.0,16.389708347301376,0.0,119.51022460610125,0.0,0.0
2026-01-06 04:00:00+00:00,0.0,153.06818974537845,0.0,6.753749564004186,0.0,0.0,0.0,17.892396232996163,0.0,111.28566445762121,0.0,0.0
2026-01-06 05:00:00+00:00,0.15355741341068077,155.31354344989373,0.0,14.500713444151687,9.24769654794959,0.0,0.0,50.93484736139737,0.0,115.84964178319694,0.0,0.0
2026-01-06 06:00:00+00:00,13.566123778501629,151.62341371030803,0.0,15.58268820169725,0.9224173110898894,0.0,0.0,20.011050753570576,0.0,106.29430624483264,0.0,0.0
2026-01-06 07:00:00+00:00,49.956874602164234,142.82720934703633,0.0,7.832340128802341,5.295985389728284,0.0,0.0,30.632856125215838,0.0,82.45473440705297,0.0,0.0
2026-01-06 08:00:00+00:00,105.14277108433735,173.97515060240963,0.0,4.546084337349398,0.0,0.0,0.0,20.39909638554217,0.0,82.93689759036144,0.0,0.0
2026-01-06 09:00:00+00:00,148.5213530655391,178.6723044397463,0.0,5.559702435338853,6.596665164488508,0.0,0.0,36.43506198152225,0.0,67.21491291336497,0.0,0.0
2026-01-06 10:00:00+00:00,129.9528340918494,174.97062474141498,0.0,1.7621767164234612,4.344269662921349,0.0,0.0,30.535426310822686,0.0,78.43466847656812,0.0,0.0
2026-01-06 11:00:00+00:00,129.19783783783785,183.26432432432432,0.0,3.2767567567567566,0.0,0.0,0.0,20.304189189189188,0.0,96.95689189189189,0.0,0.0
