,Solar,Wind Onshore,Biomass,Hydro Water Reservoir,Hydro Run-of-river and poundage,Geothermal,Other renewable,Storage,Nuclear,Fossil Brown coal/Lignite,Fossil Hard coal,Fossil Gas,Fossil Oil,Waste,Fossil Coal-derived gas,Other
2026-01-01 00:00:00+00:00,0.0,1185.845937921008,102.03294392214448,13.813185730744616,460.88691456916774,0.026438329069018104,0.0,0.0,0.0,0.0,1.2308753178468301,858.5134397414715,0.17583933112097572,36.719901484747375,0.5275179933629272,92.02700565931693
2026-01-01 01:00:00+00:00,0.0,1166.294260140975,107.37002957784946,7.473804836347063,486.6702332465189,0.027925870717186097,0.0,0.0,0.0,0.0,1.2314986636535497,878.1375387431242,0.17592838052193566,38.785931551647366,0.527785141565807,92.48006384707938
2026-01-01 02:00:00+00:00,0.0,1063.5224382720367,108.16060640981503,10.742018766159168,499.28447206686127,0.028050469160688984,0.0,0.0,0.0,0.0,1.2938771769019248,875.0653258931186,0.184839596700275,38.95898494540137,0.4929055912007333,96.81648081264458
2026-01-01 03:00:00+00:00,0.0,1436.7677983699082,162.14739248224072,11.10789929999838,750.3727729816856,0.04301398191478591,0.0,0.0,0.0,0.0,1.6528597648692893,1074.2598796476632,0.1686591596805397,59.74164154831377,0.5397093109777271,110.2233734527477
2026-01-01 04:00:00+00:00,0.0,1517.0799318112236,178.5287815233093,38.77506573726165,815.2597926877137,0.04758627720431854,0.0,0.034695647737129444,0.0,0.0,2.2899127506505432,1136.5233346775221,0.13878259094851778,66.09205167266465,0.5551303637940711,114.3249342599705
2026-01-01 05:00:00+00:00,0.0,1349.6246430542856,175.74507140110595,37.753289092852995,876.120912201915,0.04704151537147845,0.0,24.00825877494838,0.0,0.0,2.527185134205093,1137.4960919062928,0.12479926588667124,65.33543801594229,0.5771966047258545,103.34007303246808
2026-01-01 06:00:00+00:00,0.030652031824021275,130.14237112993223,27.626576711582352,10.061466087688983,174.9520142183751,0.005489423446609868,0.0,0.09195609547206383,0.0,0.0,2.5134666095697447,583.9158744515202,0.1226081272960851,7.624199231402595,0.5977146205684148,89.7406112613217
2026-01-01 07:00:00+00:00,33.65876282816378,415.6690883472279,69.46731591419756,13.062894568457205,414.52330053675644,0.01727191245138999,0.0,18.01467183349175,0.0,0.0,2.7179449684384975,649.2479892944475,0.1325826813872438,23.98876729359721,0.6463405717628135,100.85306924962075
2026-01-01 08:00:00+00:00,86.62546020023507,32.711142492804605,15.504636579819737,6.735470820796355,106.52731897061481,0.0016976680813507792,0.0,25.304101477757076,0.0,0.0,2.5685919195528446,399.9882804119699,0.1735535080778949,2.3578723352094157,0.67685868150379,100.8500149335771
2026-01-01 09:00:00+00:00,114.91516922836043,4.4425967485190885,8.542256204170037,4.317892278385219,56.070247383940924,0.0,0.0,0.0,0.0,0.0,1.932919287074972,315.95436314292425,0.18705670520080372,0.0,0.6235223506693458,90.36397667075494
2026-01-01 10:00:00+00:00,234.10712999845072,5.162411610609566,19.083975905902996,5.109015815629565,56.179959384910006,0.03127863603211843,0.8470010072030754,0.0,109.32993491726533,6.353698201690955,3.9195767837303084,384.6549027091456,0.14453733881252656,0.9243931056158787,0.6102687638751122,96.94191582112632
2026-01-01 11:00:00+00:00,147.45417482331905,7.905039071045728,9.561556147884453,3.850479903203288,58.715683603432424,0.00043488564398370375,0.0,0.0,0.0,0.0,1.8125319869977177,347.9981052360261,0.11693754754823985,0.6040078388662553,0.5262189639670793,84.25482999206561
2026-01-01 12:00:00+00:00,143.42199598921948,43.32427199742507,19.398057351956993,5.575359192362898,118.23799792241212,0.00301044942841072,0.0,0.0,0.0,0.0,1.9127321756514866,440.8982371024006,0.18969244717204825,4.181179761681556,0.5690773415161448,92.28838826877319
2026-01-01 13:00:00+00:00,166.61960114734455,120.56234130443502,44.13342607477565,7.830422385782876,232.47646791296225,0.021489274106909137,0.5060888223672784,0.0,62.682844724059656,3.805735544695725,2.8535920842612903,588.3278131764196,0.16327706677551804,11.901416819706386,0.587797440391865,99.12768622191548
2026-01-01 14:00:00+00:00,41.28317095247707,115.23795710686917,35.44417721948098,9.506194091106321,214.59758734256548,0.007552550825215836,0.0,0.0,0.0,0.0,1.6393192112366748,637.6130923423764,0.1418641625108661,10.489653923910883,0.5674566500434644,93.02197444659753
2026-01-01 15:00:00+00:00,2.8798170558242333,2.563187955445653,8.187123881217586,5.186686215725321,71.70895244764426,0.0,0.0,5.3826947064358714,0.0,0.0,1.5680679256843995,504.0886053789089,0.12062060966803072,0.0,0.5427927435061383,86.77145107993961
2026-01-01 16:00:00+00:00,0.0,77.69375567702086,21.89354146068592,14.341991061258778,170.37868989297516,0.004004890451366677,0.0,51.181418037230316,0.0,0.0,1.4394372885380187,522.382901791487,0.15224817474921354,5.5623478491203855,0.5121074968837181,80.93255637959928
2026-01-01 17:00:00+00:00,0.0,409.17968281558115,93.34325064243644,36.10906155262634,599.8968170189892,0.024063507468027205,0.0,147.33122332958965,0.0,0.0,1.638760627018886,833.8182337537755,0.14127246784645567,33.42153815003779,0.5368353778165316,89.23426075681402
2026-01-01 18:00:00+00:00,0.0,228.36700390635136,58.47910389693293,28.279987870227984,383.4619138979508,0.014303231371390062,0.0,109.00443563761304,0.0,0.0,1.721808918700946,683.807681411132,0.1527411137557291,19.865599126930647,0.5415366760430396,84.87888431298995
2026-01-01 19:00:00+00:00,0.0,241.32290854792703,60.72201191833547,23.69948800292891,376.46035602215983,0.01481552851706506,0.0,16.887803742102705,0.0,0.0,1.8005912846265997,716.9156848446565,0.17425076947999354,20.57712294036814,0.5808358982666452,88.7191305006312
2026-01-01 20:00:00+00:00,0.1418805589986763,188.32696165050874,237.3225268085866,17.430641761139448,94.95346711768907,0.6517564650519623,18.121115413829987,5.3658113356456,2283.641041533212,154.13082427398248,42.609591218718116,1820.4236079518382,0.17262663814409435,20.286466186323405,0.5754221271469812,170.0712589591854
2026-01-01 21:00:00+00:00,0.0,1003.2986435090855,172.1242316805078,16.238810089459783,916.4422029226048,0.04617938515579357,0.0,0.29050777427421987,0.0,0.0,1.2201326519517233,1179.7838555464907,0.1743046645645319,64.13803493860219,0.46481243883875173,97.87828439846376
2026-01-01 22:00:00+00:00,0.0,667.4265287041278,118.21168023040003,12.581064195401705,609.0971558381816,0.03131463213926809,0.0,0.0,0.0,0.0,1.0787744680851064,846.6360455585666,0.15411063829787233,43.49254463787235,0.35959148936170215,83.15618960756595
2026-01-01 23:00:00+00:00,0.0,162.9054359004883,37.127728246469545,7.768685988180742,223.43245515913537,0.007491298145258087,0.0,1.9130025473474361,0.0,0.0,1.7094916380551557,648.6751033098535,0.2442130911507365,10.4045807573029,0.5698305460183852,118.39198151785263
2026-01-02 00:00:00+00:00,0.0,140.57625571535857,34.43078064510427,9.733959368978805,198.63975357206812,0.006274054463002353,0.0,4.530962981412871,0.0,0.0,1.9222267193872786,594.0062199362224,0.25172016563404837,8.713964531947713,0.6407422397957595,132.69714006962727
2026-01-02 01:00:00+00:00,0.0,89.60547591020733,27.259674409958635,9.274668117682998,162.90737493022868,0.003891527038266593,0.0,0.0,0.0,0.0,2.0983584270808553,536.9439303396947,0.2997654895829793,5.404898664259157,0.7743941814226966,143.7275680028437
2026-01-02 02:00:00+00:00,0.0,70.33351628863203,24.25270201768651,9.069169088158784,148.76553535727336,0.002819770892814288,0.0,0.0,0.0,0.0,2.233298201475538,553.8332807347492,0.2924557168598919,3.9163484622420666,0.9305409172814743,151.79533344474837
2026-01-02 03:00:00+00:00,0.0,77.72434935446235,24.83605569377947,8.013614248063394,152.23469296879298,0.0032276749688250096,0.0,0.0,0.0,0.0,2.430111618467783,578.1244616443402,0.19837645865043124,4.482881901145848,0.9422881785895484,141.65994025873914
2026-01-02 04:00:00+00:00,0.0,85.88260973531733,24.81312232715854,8.350473423053305,153.1538697775269,0.0033271643206184815,0.0,0.0,0.0,0.0,3.2281711283462595,583.8726690487288,0.19564673505128846,4.621061556414558,0.8804103077307981,140.02363879635166
2026-01-02 05:00:00+00:00,0.0,125.16814694359657,27.470347246517285,9.983096181159304,180.7321484149025,0.004602919166633555,0.0,0.5913522564615011,0.0,0.0,3.2101979636481484,654.7324064371847,0.16895778756042887,6.3929432869910485,0.7603100440219299,120.31049051878985
2026-01-02 06:00:00+00:00,0.01683124969596731,127.9477738609472,24.898660587338263,10.861480180184248,188.6464470307846,0.004614370258063282,0.0,20.793028826366402,0.0,0.0,2.5583499537870313,574.6067403767596,0.1514812472637058,6.408847580643448,0.538599990270954,96.7421447457004
2026-01-02 07:00:00+00:00,11.889673701087665,3.133596221345929,8.141352862157126,10.885123716254279,91.54898817003944,0.0,0.0,43.91532694891017,0.0,0.0,2.2789790700697665,435.2100359665468,0.11994626684577717,0.0,0.47978506738310867,84.39719200935997
2026-01-02 08:00:00+00:00,45.35653299575996,10.87950071792293,7.777027115423282,5.598370960159947,78.83358817689637,0.0003631239146218309,0.0,41.835501658590296,0.0,0.0,1.8041071944226723,354.8546145137447,0.1089729177839198,0.5043387703080985,0.39956736520770597,68.49751448986544
2026-01-02 09:00:00+00:00,45.91950725682731,109.61250520130568,26.063450701006836,4.794553107534936,104.5981894771583,0.03252701272530693,0.8553921923193846,26.579828355865814,95.01333981224704,6.667555931842578,1.7415373876782576,140.59105251184275,0.0,7.456910563413673,0.0,5.073650488232067
2026-01-02 10:00:00+00:00,51.82864200261043,132.28371945519717,23.344465038613233,3.1371461979276414,105.66680640291005,0.02140730121929729,0.4924649401243311,21.654408674786893,55.87037810347245,3.584417220769702,1.0628591461805676,126.16498028978609,0.0021307658543101952,7.572455543998807,0.010958224393595289,5.702760692155384
2026-01-02 11:00:00+00:00,78.30951276513659,276.09169227479185,29.158338068192386,6.7990132100974705,174.18360263494932,0.008210433468216918,0.0,41.66794985120086,0.0,0.0,0.19975515438876038,179.36501705394932,0.012887429315403893,11.403379816967941,0.05799343191931753,11.692647875622647
2026-01-02 12:00:00+00:00,114.33627959651068,139.57015382072862,15.442352100101107,3.4300787770760404,92.58732332832409,0.003074176123297851,0.0,5.315762879869202,0.0,0.0,1.0658372249485515,304.37061352495357,0.07046857685610258,4.269689060135905,0.3171085958524616,51.42125833852039
2026-01-02 13:00:00+00:00,88.85200396554308,446.8136067889878,36.4039407551514,4.3991422882153,213.21395100328337,0.009314993444927231,0.0,17.012800527887933,0.0,0.0,0.8181642745145338,414.0598755283908,0.0629357134241949,12.937490895732267,0.27534374623085267,48.19142951919353
2026-01-02 14:00:00+00:00,57.524947015887456,341.9441001784191,34.601580092627586,10.4586341318144,221.92951117116684,0.007760211380935611,0.0,62.29896063623947,0.0,0.0,1.5132794156013565,664.1268683024266,0.11640610889241203,10.778071362410572,0.5238274900158543,86.7510538831175
2026-01-02 15:00:00+00:00,7.411070942261041,168.8169600833632,23.257911698459292,15.080093504111654,176.6272907512046,0.004382230953940187,0.0,58.84460051994728,0.0,0.0,1.6950774718109993,640.2678017861998,0.014612736825956893,6.086431880472483,0.40915663112679296,85.08460976326289
2026-01-02 16:00:00+00:00,0.0,86.73305882756593,17.674196702564466,26.35707125255711,166.25810338586547,0.0026756617237359004,0.0,82.95022785892488,0.0,0.0,1.880224823023016,631.6696253524624,0.0,3.716196838522084,0.4245668955213262,88.80905240126971
2026-01-02 17:00:00+00:00,0.0,3.5622465296081534,6.9596916183447535,17.83658671586716,89.70269196977684,0.0,0.0,48.43894658232296,0.0,0.0,1.5719522052363377,479.33132929186434,0.0,0.0,0.35495694956949564,73.69159813740994
2026-01-02 18:00:00+00:00,0.0,82.31832213553143,19.455500489795586,16.698784379915402,172.61629546591053,0.003538004530651108,0.0,118.89426017095113,0.0,0.0,1.5731077951002228,550.691986875637,0.026001781737193766,4.913895181459873,0.338023162583519,77.37028455684768
2026-01-02 19:00:00+00:00,0.0,101.48363795078507,26.085948241233005,12.872196579772773,194.4136305526642,0.005655785329358754,0.0,104.43769718943585,0.0,0.0,1.2026337448559672,549.8041571190372,0.09251028806584365,7.855257401887159,0.31222222222222223,69.58445292471148
2026-01-02 20:00:00+00:00,0.0,60.9276009899289,17.681228713213947,6.665656453217201,128.5876081389746,0.0028575415002007796,0.0,15.212439680929988,0.0,0.0,1.4232351921351065,582.5575008878319,0.11273150036713714,3.96880763916775,0.3804688137390879,83.27986444899416
2026-01-02 21:00:00+00:00,0.014301539034426474,5.809551158642984,25.235207809486152,3.450806672021396,30.873559394579118,0.061901159396793325,1.7902663942479842,0.0,211.8443315636096,13.552173083623966,4.47408489018262,367.68840452628945,0.06785416940537226,1.983301915008045,0.17642084045396786,45.12783488401833
2026-01-02 22:00:00+00:00,0.02832039991347821,6.307693577685242,37.878843364456635,2.259062050765686,2.500471784154139,0.10880438687930281,3.016799053543572,0.0,372.27382582108896,23.727034068600865,6.8279140040427,212.4148449899807,0.0,3.3226468688791937,0.0,10.183739630009583
2026-01-02 23:00:00+00:00,0.001403588008359436,4.571124271424021,27.409040407930366,1.465996063507117,1.7721435634426028,0.07846488048985972,2.2300399275109477,0.0,268.6074332620894,17.117485437873285,4.8967384969012,113.89327688660528,0.0,2.4933560435903255,0.0,7.4634971706272015
2026-01-03 00:00:00+00:00,0.026148854611977333,6.39080169785648,30.449477071685372,1.608175527161871,1.9800026604389622,0.08758221921188998,2.436939934159866,0.0,300.1759166762311,19.169690662793563,5.572683562938794,140.22226720095964,0.0,2.7466119441252936,0.0,8.38370198782525
2026-01-03 01:00:00+00:00,0.020024286042487262,7.956593552137071,27.722669088332026,1.4659961938543262,1.8061649856698605,0.07990704273762968,2.2341348627515405,0.0,274.110799525279,17.480108631855543,4.982228280127523,130.52879872355308,0.0,2.47897100831709,0.0,7.508603819342895
2026-01-03 02:00:00+00:00,0.0003463855833091319,59.852940342419174,26.689465393101305,1.5331650424063832,20.220963032475126,0.06629337504701273,1.787034713890294,0.0,223.2711593448328,14.24107250878246,3.9593577858818256,115.53762244515622,0.0,3.6945866435646204,0.0,6.545992986859469
2026-01-03 03:00:00+00:00,0.00011326536630996974,15.153519672774637,24.33411709611113,1.3013368789827784,1.5981493073540463,0.07088911254226497,1.9805360424484615,0.0,243.12610968672018,15.505278309446053,4.4715880324795245,108.23820629617988,0.0,2.194025179262994,0.0,6.626131120331631
2026-01-03 04:00:00+00:00,7.3314570983342e-05,70.92352456755205,27.66385761846722,1.6883066473933845,22.837939031374006,0.06721559157772042,1.9142733049876772,0.0,225.70919071656445,14.407441114703369,4.079541200047737,117.89286427025522,0.0,4.032278423876038,0.0,6.558494198630134
2026-01-03 05:00:00+00:00,0.00010663490719363556,216.71534755796145,38.786737837937295,3.830802156301387,76.18001173536112,0.06916297381142704,1.9284662880829495,0.0,221.31733626293473,14.113194988362542,3.9115179448177626,161.1062432226207,0.0,8.543976815567813,0.0,7.797095581333673
2026-01-03 06:00:00+00:00,0.5742265750532101,450.9527495933087,45.88635477555423,6.267958024266233,156.26038017936233,0.04460073741174142,1.0763092112306096,0.0,120.68023940657386,7.6863106783972315,2.1424116607736514,170.28140384042428,0.0,14.263483680779464,0.0,6.458571636864448
2026-01-03 07:00:00+00:00,24.41748265150224,382.52485037088474,45.964568877536976,6.852143713439737,144.02215714850908,0.055540736951708386,1.472202506214864,0.0,161.78602811160093,10.382249341556323,2.866459022921589,183.8884907234613,0.0,13.330415353668377,0.0,7.41241144175204
2026-01-03 08:00:00+00:00,102.13247965403221,209.80934892634357,40.16206377287544,4.8832391600417795,79.22856246916585,0.073351839874928,2.1633340276069477,6.6602265624381864,235.96863510283342,15.215226765832183,4.20174522768781,214.00973850493065,0.0,8.679225664596075,0.0,9.362822321740913
2026-01-03 09:00:00+00:00,196.3165828670577,113.42797859206112,33.44614627135657,3.4130874916198404,48.95970032802761,0.07065866221143698,2.0846306359969176,3.326094230256687,239.45830916707837,15.43659849004177,4.240529494006677,185.50625382823975,0.0,5.920059288114248,0.0,9.743370653931379
2026-01-03 10:00:00+00:00,281.11420882563533,154.90243459082498,37.039491663038625,4.767895266043762,79.95602974293256,0.05535565217573366,1.9454987732798885,0.0,221.23459750340226,14.246231042538534,3.92190995271812,186.70082257677117,0.0,7.978143432464487,0.0,9.88738097817437
2026-01-03 11:00:00+00:00,300.5070241672433,112.80710172393218,38.66007474309765,4.342650009517923,104.05629336504231,0.05137451861731697,1.6409473727326014,0.0,199.62443089154675,13.03722762787938,3.6419200789609154,197.69119155809608,0.0,9.047670274180877,0.0,9.917093669152736
2026-01-03 12:00:00+00:00,238.08884031523996,93.60278405477722,46.6814975561241,5.9076112112301375,188.40524138526146,0.03791947056778648,0.9966185101463736,0.0,122.15523608430233,7.889229752860932,2.154110706587867,220.97482192998564,0.0,14.490799178956598,0.0,8.215289843959535
2026-01-03 13:00:00+00:00,163.04369398953554,187.1126409498848,64.77506614048247,8.948467049864771,298.47353613695975,0.03224247383306948,0.5806949783220369,0.0,69.70672536537754,5.267881832205629,1.2416266675633167,284.7265342300272,0.0,23.03135530787221,0.0,8.184534878071702
2026-01-03 14:00:00+00:00,48.079666189113624,214.37870970880144,51.24591634007437,18.675221906622863,285.0037522014273,0.01320319236328286,0.0,76.01004492473257,0.0,0.0,0.7000812382418335,386.8696581556102,0.006731550367709938,18.337767171226197,0.24233581323755776,43.03691160818114
2026-01-03 15:00:00+00:00,4.026929916231756,176.78543207331782,34.10133264975168,16.495041180792697,207.22388242232785,0.007984035219778545,0.0,70.26987818313515,0.0,0.0,1.0131050148523502,418.4221328377539,0.0,11.08893780524798,0.3896557749432116,58.90068810642592
2026-01-03 16:00:00+00:00,0.0,187.43881692365522,29.49967400180331,19.0615184683748,183.86925813183953,0.007155810094476789,0.0,31.18770363575818,0.0,0.0,0.654594288945434,298.8166982055388,0.0,9.938625131217762,0.25806121006502686,38.71789419270733
2026-01-03 17:00:00+00:00,0.0,137.67694103388177,24.965191859096116,17.387911424780363,163.1001258025102,0.006161059985916204,0.0,43.31406826810481,0.0,0.0,0.5188804130514957,233.77009481682057,0.0,8.55702775821695,0.21470913643510164,28.188888427116748
2026-01-03 18:00:00+00:00,0.0,122.69488327396785,31.310718949541258,20.887952044133876,200.04338067255108,0.007971722010988525,0.0,92.27921618719357,0.0,0.0,0.5593358013508458,266.20710785995635,0.0,11.071836126372952,0.20801744678337242,29.704579916137916
2026-01-03 19:00:00+00:00,0.0,149.58218678928847,48.049151920444125,20.427955661927964,292.79041617360895,0.012339316319674158,0.0,137.68931381095246,0.0,0.0,0.6685322359396434,390.9547757924359,0.0,17.137939332880777,0.2828405613590799,41.754548404842936
2026-01-03 20:00:00+00:00,0.0,166.38675387928168,59.66684266856805,18.6138072045336,329.2102719705974,0.01578244073197404,0.0,117.49150322691786,0.0,0.0,0.5422699643918258,407.39190687101916,0.0,21.920056572186166,0.23623642013109247,36.49956878164109
2026-01-03 21:00:00+00:00,0.0,236.5466158888756,63.1219509521513,17.132446730804855,336.0806988694934,0.017067375443063016,0.0,100.62640104972571,0.0,0.0,0.37853557791599635,394.252465209956,0.0,23.7046881153653,0.19828054081314095,31.590849689455684
2026-01-03 22:00:00+00:00,0.003297927796007281,211.39347879264096,71.42148170435527,12.423183724306341,334.0456240734945,0.031718796944866574,0.34064627810957043,0.0,43.85741300714749,2.9623469140507668,0.7591899604990131,304.925821078975,0.0,26.786762921326464,0.0,6.999034820353838
2026-01-03 23:00:00+00:00,0.0005126914312463481,280.8743246216316,76.52246888162004,13.664846089051615,311.02511429414824,0.03764160005508531,0.49838333404735924,0.0,62.73683379180217,3.6645806235745684,1.1571650532106088,306.3993190540956,0.0,27.547273521827517,0.0,7.696536443504088
2026-01-04 00:00:00+00:00,0.0010378286493254818,421.8487937274797,68.91822933585756,3.728706835305176,262.47688319787983,0.037371882594214145,0.540595096920345,0.0,69.62064831936183,4.063659112111094,1.2704461221819967,253.05962133422986,0.0,24.468519783986096,0.0,7.19048742344298
2026-01-04 01:00:00+00:00,0.0007198209939851249,388.46566398018507,60.827844721319245,3.2517947039699084,216.73701991922064,0.04317991897429745,0.7732794831546749,0.0,100.3892817290038,5.865130411364041,1.8565857059309336,218.11452815845428,0.0,20.42107190575164,0.0,7.053899541677337
2026-01-04 02:00:00+00:00,0.0007422776402205622,313.1297558933968,50.726617448338956,6.126535951211414,175.66464925622856,0.03974352736932121,0.7324861989916586,0.0,97.83777986224187,5.724983690648566,1.7440860697201817,185.6092087293116,0.0,16.66730248798008,0.0,6.19610860692076
2026-01-04 03:00:00+00:00,0.0037925756169183427,330.1818714357665,53.556074501611185,6.385819730541237,142.53425139111826,0.062343091103026424,1.3535245456010014,0.0,180.9556253235796,10.536459778891217,3.346551673097971,207.34484810894554,0.0,15.309427831435094,0.0,7.929410012692476
