,Solar,Wind Onshore,Wind Offshore,Biomass,Hydro Water Reservoir,Hydro Run-of-river and poundage,Geothermal,Other renewable,Storage,Nuclear,Fossil Brown coal/Lignite,Fossil Hard coal,Fossil Gas,Fossil Oil,Waste,Fossil Coal-derived gas,Other
2026-01-01 00:00:00+00:00,0.00016029320045929827,368.9851785444722,431.2378415001979,47.76501186206448,0.5293888482417302,4.098843946218258,0.11850662456898389,0.38496738927081336,0.0,44.4857066059007,15.935927151712868,23.00765699239745,126.94473014558976,2.0444363568903112,34.59811687417366,2.981880115286106,358.5066467498144
2026-01-01 01:00:00+00:00,0.0,351.9495721849066,729.8497705993401,48.22969613826172,0.0,0.0,0.0,0.0,0.0,78.58239818945476,0.0,0.0,151.19696434819193,0.0,56.24253905444626,0.0,636.4990594853981
2026-01-01 02:00:00+00:00,0.0,305.5602946880479,619.5729402235327,40.79920931706193,0.0,0.0,0.0,0.0,0.0,66.78266031777646,0.0,0.0,122.11081007022621,0.0,46.23428131135832,0.0,528.5398040719966
2026-01-01 03:00:00+00:00,0.0001392897437951401,425.3294520337232,402.27406022606584,51.01750096621785,0.08603097995976239,4.999933014924323,0.1434756979563113,0.46607913327154954,0.0,41.03238402392716,14.582413759169306,27.55656836046641,90.51389778508931,2.4747874839143726,31.214852359390694,3.8530858229638083,308.93033906321625
2026-01-01 04:00:00+00:00,0.0005382074293669808,904.252530399941,574.5431605308319,102.99696919332263,0.22822479039449378,13.019078903795034,0.3795382487118723,1.2329255791938796,0.0,55.928123467811396,38.607142863530086,71.47847022853855,160.77493478731947,6.546589568533996,47.296928049895115,9.607996269316935,443.1568489114343
2026-01-01 05:00:00+00:00,0.0005440514622368107,802.3798836734256,320.2772905196899,92.56777521788985,0.2485992781555714,15.49761994302007,0.369449792163209,1.200153345629416,0.027834667560355898,69.5932159779993,40.53558120191386,69.68153147354236,151.97597434454585,7.559612279956745,17.173163633917863,9.765508786373006,106.42126181275479
2026-01-01 06:00:00+00:00,0.00047096401059584683,641.7102457258405,76.07853668840745,66.70640812347774,1.2965642891109996,11.704175580533828,0.3373082509713316,1.095741923527231,0.0019089276523919102,7.4944663034771075,35.82047769452161,62.99488651188643,76.81996921907844,5.818171645898443,11.373563429437308,9.134530955823088,34.337573766345365
2026-01-01 07:00:00+00:00,1.551410153137388,147.9866331456444,67.0530345183097,16.4786994364217,0.16009138875173662,2.1476503857701386,0.06303457175315479,0.2047670719664294,0.0,6.465980045512881,6.540770882990646,11.718215862378404,21.889222003606797,1.0873686819154573,6.168278843222941,1.7045495456381716,53.40529346298005
2026-01-01 08:00:00+00:00,0.018031947200784527,28.853426539787964,52.710358980080784,4.0743676917106875,0.0,0.0,0.0,0.0,0.0,5.846213595458882,0.0,0.0,8.907646857662916,0.0,4.090472789693279,0.0,49.149481598404684
2026-01-01 09:00:00+00:00,0.4172710997732107,117.07597810134897,214.65407794104894,17.337126706895656,0.0,0.0,0.0,0.0,0.0,23.391159786719893,0.0,0.0,35.794828996705526,0.0,16.271027383755587,0.0,206.93352998375224
2026-01-01 10:00:00+00:00,65.7902937497543,369.59241755897966,123.28713372263846,40.70742030790523,0.4045038229564848,6.313296926042614,0.17618245578736272,0.5723266550411299,0.0,9.101485424241421,20.196350692043247,31.51329040339744,47.63983449189337,3.0389406894582947,11.116127406050161,4.361315239996441,89.68908045381434
2026-01-01 11:00:00+00:00,122.62604804680217,575.4637907420555,85.52490881587974,59.40316847122102,1.6887931463448633,11.04115960451499,0.30745405446778457,0.9987609139967619,0.0,1.8649725813193467,35.09001206891186,53.7337212246413,61.01114467916611,5.304116122207007,9.738102479288179,7.616752042487777,21.38709500669542
2026-01-01 12:00:00+00:00,73.80012596317913,461.5243755165046,160.29100171270622,49.52364721525083,1.0109019413877867,7.703343554031517,0.21421815208618653,0.695885171339366,0.0,11.976502349061589,24.302087096713937,36.431488698962205,57.65576177198034,3.6953078249794027,14.054430750212507,5.216716422139209,123.45420585946496
2026-01-01 13:00:00+00:00,1.406124514713121,118.07706230731937,232.84238157427248,20.013443464309905,0.0,0.0,0.0,0.0,0.0,25.13098102199844,0.0,0.0,37.49309027122401,0.0,16.963504715008458,0.0,244.94841213115419
2026-01-01 14:00:00+00:00,23.300498413373163,723.1927429673267,400.1349328927939,81.00644029397812,1.7629224441009301,9.57811385780624,0.2850002811129212,0.9404191283070069,2.5852417175398266,36.60154655666046,32.51967421323844,53.49218116153313,107.35027281915066,4.915920526311748,31.57954622893851,6.847847168651924,351.00669932917634
2026-01-01 15:00:00+00:00,0.0,322.503955669409,651.4297829322918,50.96887003189715,0.0,0.0,0.0,0.0,0.0,69.90580507310756,0.0,0.0,154.89189745790122,0.0,44.05615040591175,0.0,702.5685384294816
2026-01-01 16:00:00+00:00,2.27559575651809e-05,495.54221507254823,1029.7908413561993,83.22739412357367,0.11007385098097998,0.3702478517498959,0.011276455230503976,0.03720906574847147,1.8220736060158789,110.70689363216583,1.3004290155278981,2.3731600775330803,323.4889070546124,0.19450562474956354,72.02436505419466,0.25687663053637544,1188.243508772675
2026-01-01 17:00:00+00:00,0.0,172.00021395096365,365.4059813313191,29.00663351877936,0.0,0.0,0.0,0.0,0.0,39.34645734093947,0.0,0.0,118.07119227362521,0.0,25.55903561470089,0.0,436.8604859696724
2026-01-01 18:00:00+00:00,0.0001122941816696252,280.7270355576313,366.3898813831428,38.39846062887364,0.1573305897590072,1.7335181042562406,0.05225649075460654,0.17243142109168336,6.647980062967852,38.69829032110127,6.010678489797662,10.633902182796007,126.58944676602265,0.9013631654342382,26.809235956232996,1.1942419756089602,412.15883461034724
2026-01-01 19:00:00+00:00,0.0,359.0665359326211,779.2078830877012,55.854972621843935,0.0,0.0,0.0,0.0,0.0,84.37994479578035,0.0,0.0,201.2579466763961,0.0,54.79064744018091,0.0,865.167069445476
2026-01-01 20:00:00+00:00,0.0,204.03780516723938,447.77466704199134,31.664087426513486,0.0,0.0,0.0,0.0,0.0,48.78966089591964,0.0,0.0,117.33849669509435,0.0,32.497032515525284,0.0,485.3732502577166
2026-01-01 21:00:00+00:00,0.0,342.9869957004648,735.8626844075881,52.65510879891951,0.0,0.0,0.0,0.0,0.0,80.31060956246311,0.0,0.0,192.99870546491547,0.0,53.74096389336944,0.0,758.3199321722797
2026-01-01 22:00:00+00:00,0.0,343.00519779581333,769.280383887494,55.09703825692969,0.0,0.0,0.0,0.0,0.0,84.23148569794967,0.0,0.0,183.63100673752896,0.0,57.699525224331786,0.0,737.8553623999524
2026-01-01 23:00:00+00:00,0.00028043608997306286,1026.2513294089354,1029.3223965464965,129.07325219854062,0.18898197622653098,11.237448560648103,0.3254288302694702,1.0582451095449334,0.0,107.74342727625577,37.92924850609646,63.320301213598626,272.4301773352993,5.635082791918726,83.14096314582636,8.57236333414698,840.6960733301061
2026-01-02 00:00:00+00:00,0.0001523294376069557,774.7139232287693,1057.8576216605977,102.62013952893864,0.027150298830568832,5.651945231044767,0.15869029947750143,0.5160367420895998,0.0,113.48832855141912,18.512972598362254,31.9671369907032,236.48206560951934,2.747891497187911,83.61561727779818,3.9649333032330847,865.5253948525907
2026-01-02 01:00:00+00:00,0.0001345618550612527,831.4272133324586,1166.9079326505955,112.42486776893297,0.03028028834625622,6.079122437565892,0.1689850632941441,0.5495137498084954,0.0,125.48516744601788,19.805123891608865,34.97875929940503,287.0899638814715,2.9261562937788383,92.86549131556693,4.000861885558554,931.1854261337353
2026-01-02 02:00:00+00:00,8.644139857620376e-05,771.2873152652427,1170.7202738349313,106.44681221331034,0.027078632517981586,4.690210245232864,0.13207473492616653,0.42948697020582094,0.0,126.57805041630131,15.39102020316325,27.538695967576704,313.76886937607946,2.2870146586900533,91.0569926341227,3.324262458145305,923.2967559481555
2026-01-02 03:00:00+00:00,8.937407448332297e-05,798.7978207141097,1184.6178990100489,110.51531084824578,0.03476333386288696,4.88018840105036,0.1388701034507088,0.4515844761419047,0.0,126.64068336449063,16.481698616248398,27.537749391826527,322.0091850442049,2.4046836999000702,91.08476485707833,3.479610460933331,909.2750983043334
2026-01-02 04:00:00+00:00,0.0,580.5875343649122,1184.6725183276565,87.36784187295969,0.0,0.10769838631467067,0.0,0.0,0.0007933582785611099,132.39170594605204,0.0,0.0,320.4411319077976,0.0,88.05269079808653,0.0,928.7530850379427
2026-01-02 05:00:00+00:00,8.356517750199035e-05,670.4534610361131,1139.6565384239925,106.19660240697367,0.20816513489868727,5.9576659050104475,0.09120009004798887,0.29656883566039705,0.01976073741935684,151.9141940214106,11.298900703983595,22.487800735745505,415.4314392536158,1.5794853164359535,75.76118166687726,2.255579989834761,832.4163721768028
2026-01-02 06:00:00+00:00,0.00012045962242543382,699.2919609164128,1172.507048920766,115.2427263059003,0.3481222448557218,8.21449536187393,0.07512307836998348,0.2442888364659247,2.087175552204915,179.94282549560882,10.288445772215312,20.508583669965397,566.6693863503705,1.3009453451903288,69.83476666292265,1.8142694071109817,868.1047156201437
2026-01-02 07:00:00+00:00,1.1173044907761376,737.7456085500462,1029.0861715960418,116.64666241193258,0.3582418775479299,9.126348289482173,0.15130342814094153,0.4920157588832895,6.600506186283967,139.95622103226816,23.795394331103616,41.71180858654678,597.2996591140263,2.6202000080703107,67.741024284848,3.8080145828791925,842.3685154711225
