,Solar,Wind Onshore,Wind Offshore,Biomass,Hydro Water Reservoir,Hydro Run-of-river and poundage,Other renewable,Storage,Nuclear,Fossil Hard coal,Fossil Gas,Fossil Oil,Waste,Fossil Peat,Other
2026-01-07 05:00:00+00:00,0.005297399539417084,2734.5833294182553,0.0,0.0,4857.775933310875,319.6195300546918,0.0,0.0,0.0,0.0,0.102944994265936,0.0,3.2320309509548455,0.0,75.53093387141719
2026-01-07 06:00:00+00:00,0.011621374091092148,2680.7046874251437,11.626086257685483,4.147267866936786,4743.219548587612,91.82376453229251,0.011574986925162206,0.0,0.0,1.8645219135789382,1.556437652101333,0.09384578095457449,1.6595889086184534,0.0,76.13105471406004
2026-01-07 07:00:00+00:00,0.001616789892368386,2615.4428870318834,0.0,0.0,4842.96832610418,181.76373383719113,0.0,0.0,0.0,0.0,0.0583679879477327,0.0,1.7799450904484946,0.0,69.4601231584575
2026-01-07 08:00:00+00:00,0.005422967571261348,2520.787613181336,0.02970108163175521,0.010269672211948062,4930.759384364027,164.98339970414733,3.3763185434733075e-05,0.0,0.0,0.004904220462948822,0.05729411098902699,0.00027102153889663644,1.578659446976666,0.0,71.18304646592257
2026-01-07 09:00:00+00:00,0.688752559161066,2472.6292501447415,66.73471342613557,21.441227543331024,4805.547618690534,0.05845197757984979,0.05981132589566026,0.0,0.0,9.49696240148083,7.871623603974159,0.46622962519375055,3.4928772156023467,0.0,69.83748148636957
2026-01-07 10:00:00+00:00,0.4637829547829683,2362.5525092823987,19.570392700298168,5.801593495520955,4828.214020680705,0.016995636026248193,0.014924601075274043,0.0,0.0,2.843386343976648,2.1498131756807295,0.1437889980247768,0.8898862425630513,0.0,70.81390588894641
2026-01-07 11:00:00+00:00,0.24058745609838778,2304.609151133421,0.0,0.0,4859.3093762616245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.09088514885609
2026-01-07 12:00:00+00:00,0.16077082546859237,2347.7522352839587,0.0,0.0,4860.667019085559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.69497480501217
2026-01-07 13:00:00+00:00,0.12976758950342368,2273.6522936203773,0.0,0.0,4812.966851797339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.47608699278008
2026-01-07 14:00:00+00:00,0.0018106579045917674,2368.4638651277555,0.0,0.0,4808.163237090595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.92108712374443
2026-01-07 15:00:00+00:00,0.0012289671923033558,2372.136172378341,0.0,0.0,4900.386903324245,8.960104560571803,0.0,0.0,0.0,0.0,0.0028563515459458047,0.0,0.073963651603715,0.0,76.71377076649856
2026-01-07 16:00:00+00:00,0.0008301252921472476,2444.12634058015,0.0,0.0,4981.386216336652,41.52537497775226,0.0,0.0,0.0,0.0,0.013278805980593545,0.0,0.3215169742419376,0.0,79.95144219993179
2026-01-07 17:00:00+00:00,0.0020917728953132697,2463.9203982050503,0.0,0.0,5053.110161360924,132.49556192728303,0.0,0.0,0.0,0.0,0.042249291651478914,0.0,0.9827006167945197,0.0,82.24683682540152
2026-01-07 18:00:00+00:00,0.007546117040928288,2538.716019280264,0.0,0.0,5048.680672028569,222.10040825914322,0.0,0.0,0.0,0.0,0.07090383218952274,0.0,1.7020709866220096,0.0,82.27237949616965
2026-01-07 19:00:00+00:00,0.01911114615895359,2577.2425362988715,0.0,0.0,5087.237473765598,351.89338140187573,0.0,0.0,0.0,0.0,0.1117050204437165,0.0,2.791992345288021,0.0,82.70380002176438
2026-01-07 20:00:00+00:00,0.022941944803751304,2636.2180565482286,0.0,0.0,4951.507359415696,324.3109295737553,0.0,0.0,0.0,0.0,0.1040155676853925,0.0,2.791668404958051,0.0,83.79502854487194
2026-01-07 21:00:00+00:00,0.024113175099294358,2609.8666683447236,0.0,0.0,4543.440840383882,126.2672342003574,0.0,0.0,0.0,0.0,0.040540083546278305,0.0,1.0894984716504794,0.0,81.34610534074001
2026-01-07 22:00:00+00:00,0.024659889501097258,2675.2572814429122,0.0,0.0,4457.831595318613,75.02038293811401,0.0,0.0,0.0,0.0,0.024172530575226385,0.0,0.6496937639343066,0.0,76.96721411634971
2026-01-07 23:00:00+00:00,0.021502518941825827,2614.5979684018307,0.0,0.00029820593685443594,4128.846556128788,4.090251419987823,0.0,0.0,0.0,0.0,0.0013146601540998738,0.0,0.03755641596490597,0.0,55.85455224839691
2026-01-08 00:00:00+00:00,0.019136921076012735,2625.6310914897595,0.0,0.0,3828.7299309244268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.06984066473761
2026-01-08 01:00:00+00:00,0.012330338581162406,2739.9626151068933,0.0,0.0,3581.9887438188753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.761310735651406
2026-01-08 02:00:00+00:00,0.018278576933751827,2792.266540273519,0.0,0.0,3527.6173098385398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.972871311007744
2026-01-08 03:00:00+00:00,0.0196830016091085,2846.947921250427,0.0,0.0,3427.250226827186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.40716892077825
2026-01-08 04:00:00+00:00,0.008699186479199606,3064.897195262532,0.0,0.0,3529.957370242209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.36173530878052
